wavelength,Back_ParDomm,Belly_ParDomm,Breast_ParDomm,Crissum_ParDomm,Crown_ParDomm,DorTail_ParDomm,Rump_ParDomm,Throat_ParDomm,WingTip_ParDomm
259.89,8.59696296296,9.67733333335,9.43686666669,10.2793515152,5.74726666667,10.6073666667,8.16300000001,6.64380000001,15.7792666667
260.27,8.59202962964,9.66183333333,9.26193333333,10.2196787879,5.63615,10.4505,8.11440000001,6.35060000001,15.5555333333
260.64,7.94771111112,9.05026666667,8.71826666666,9.56375151516,5.09401666667,9.68653333333,7.41773333333,5.62993333333,15.1458666667
261.01,7.72749629629,8.78500000001,8.52073333333,9.35238181819,4.78003333333,9.61743333333,6.98706666667,5.3944,15.1252666667
261.39,8.19222962964,9.03269999999,8.90446666667,9.67876363636,5.18991666667,9.85936666667,7.25113333333,5.78206666667,15.6024
261.76,7.53547407407,8.52866666667,8.4342,8.98140000001,4.38638333333,9.27243333333,6.50713333333,5.0618,14.7686666667
262.13,6.85662962962,7.95323333333,7.82686666667,8.65995151515,3.91595,8.76546666667,5.78366666667,4.38786666667,14.1298
262.51,6.92117037037,8.0233,8.276,8.83020606059,4.08983333334,9.07096666667,5.71686666667,4.45446666667,14.3432
262.88,6.74524444444,7.9771,7.94593333333,8.55323636363,3.83186666667,8.78296666667,5.42906666667,4.3572,14.1184
263.25,7.25003703704,8.51720000001,8.26126666667,8.84467272728,4.30545,8.83256666667,5.8304,4.5328,13.9455333333
263.63,8.11551851852,9.21259999999,8.92373333333,9.75770303031,4.9264,9.49936666667,6.73633333334,5.0722,14.7135333333
264.00,7.79205185186,9.15243333333,8.78853333333,9.41447272729,4.5612,9.33536666667,6.50806666667,4.6104,14.542
264.37,7.74410370371,8.58160000001,8.54460000001,9.1114060606,4.27373333333,9.00136666667,6.24673333333,4.5448,14.1899333333
264.75,7.94562962962,8.36946666667,8.28866666667,9.18269696971,4.59595,9.13996666667,6.09526666667,4.82533333334,14.1126
265.12,7.59404444444,7.90333333333,7.42073333333,8.92988484847,4.16313333333,8.25196666667,5.72973333333,4.3988,13.7789333333
265.49,6.67375555556,7.0298,6.60993333333,8.44269090909,3.58446666667,7.56313333333,5.22566666667,3.73346666666,13.0782
265.87,7.09611851852,7.27576666667,6.95773333333,8.59696969698,4.16863333333,7.82523333333,5.71806666667,4.24146666667,13.5328
266.24,8.07374814814,7.92626666667,7.75886666667,9.05331515151,4.69475,8.86403333333,6.4656,4.94586666667,14.4305333333
266.61,7.68625925927,7.6052,7.32393333333,9.03383030303,4.46971666667,8.36206666667,6.11906666667,4.76973333333,14.2445333333
266.98,8.83007407408,8.63183333334,8.51480000001,10.1259515151,5.71761666667,9.50806666667,7.4164,6.04113333333,15.3820666667
267.36,8.5839851852,8.69083333333,8.75780000001,10.0263636364,5.74590000001,9.58579999999,7.42073333333,6.2966,15.6882
267.73,8.15583703704,8.39736666667,8.35153333333,9.6662848485,5.27135,9.15523333333,6.71233333333,5.98446666667,15.2473333333
268.10,8.06874074073,8.09546666667,8.08006666666,9.4205878788,5.14781666667,8.96889999999,6.35993333333,5.9022,14.7068
268.48,8.21919259261,8.3203,8.17346666667,9.46591515151,5.26496666667,9.25313333333,6.61853333333,5.96153333333,15.1028
268.85,8.18848888889,7.90823333333,8.1202,9.30925454545,5.0421,9.31859999999,6.56713333333,5.64566666667,14.8734
269.22,8.74079999999,8.07963333333,8.4258,9.70484848484,5.58153333333,9.74839999999,6.96346666667,5.81493333333,15.0495333333
269.59,8.3195037037,7.66986666667,7.83593333333,9.07407878789,4.9201,9.26403333333,6.34286666667,5.40906666667,14.4436666667
269.97,8.39805185186,7.94906666667,8.0478,9.3715030303,5.24761666667,9.78823333333,6.72833333333,5.77466666667,14.6198
270.34,8.07714814813,7.96550000001,7.87293333333,9.28718787879,5.33568333333,9.47533333333,6.63453333333,5.71366666667,14.4511333333
270.71,8.39197037036,8.42026666666,8.02593333333,9.46256969696,5.53501666667,9.87296666667,7.06506666667,5.69806666667,14.4112666667
271.09,7.67604444444,7.7348,7.328,8.73797575758,4.70931666667,8.95663333333,6.1612,4.73213333333,13.5006
271.46,7.07020000001,7.24116666667,6.8066,8.32316969698,4.13181666667,8.62233333333,5.60593333333,4.1954,12.8435333333
271.83,7.05737777778,7.279,6.84566666667,8.17476969697,4.21145,8.75583333333,5.68926666667,4.1354,12.9645333333
272.20,7.14494074073,7.36193333333,7.07153333333,8.38586060607,4.27235,8.9617,5.92386666667,4.25553333333,13.1785333333
272.58,7.05877777778,7.2814,7.141,8.48043030303,4.36115,9.19486666667,5.97066666667,4.12806666667,13.2712
272.95,7.19051111112,7.62886666667,7.3116,8.49726060607,4.62045,9.30743333333,6.2778,4.3704,13.6301333333
273.32,7.29208888889,7.93166666667,7.70093333333,8.52784242425,4.83571666667,9.6059,6.55566666667,4.51386666666,13.8586666667
273.69,7.86359259259,8.5117,8.3832,9.10265454546,5.4706,10.4459,7.21753333333,5.03473333333,14.3066
274.06,6.9912074074,7.7503,7.57066666667,8.30364242423,4.63625,9.49213333334,6.3316,3.9686,13.4938
274.44,6.77103703704,7.17286666667,7.25486666667,7.90580000001,4.23446666667,9.37086666667,5.893,3.53666666667,13.0518666667
274.81,6.58894814815,6.91463333333,7.2462,7.63269090909,4.06323333334,9.29836666667,5.68973333333,3.51013333333,13.0853333333
275.18,7.37111851851,7.72156666667,8.11146666667,8.33255151516,4.95745,10.3157333333,6.54033333333,4.43813333333,14.2026
275.55,8.04996296296,7.86073333333,8.55300000001,8.94500606062,5.51908333333,10.5646333333,7.009,5.03526666667,14.6110666667
275.93,8.29065185185,7.96343333334,8.72053333333,9.03710909092,5.75436666667,10.6570333333,7.20606666667,5.25626666667,14.6090666667
276.30,8.14384444444,7.89836666667,8.54853333333,8.87275151515,5.59031666667,10.3692666667,7.06346666667,5.225,14.5945333333
276.67,8.25682222222,8.1925,8.6478,8.89421212122,5.73691666667,10.3935,7.00226666667,5.68386666667,14.4836666667
277.04,8.22094814815,8.393,8.65406666667,9.05761212122,5.62943333333,10.3503333333,6.97433333333,5.7356,14.5436666667
277.41,8.52310370372,8.72146666667,9.00419999999,9.40810303029,5.99903333333,10.4960333333,7.256,6.22773333333,14.7317333333
277.79,7.9115037037,7.97203333333,8.31793333334,8.57944848485,5.32015,9.63156666667,6.46893333333,5.5178,14.0044
278.16,8.94550370371,8.7436,9.32933333333,9.57992121213,6.33441666667,10.5228,7.35566666667,6.63826666667,15.0760666667
278.53,8.22565925927,8.22193333333,8.61486666667,9.10627272727,5.6967,9.66796666667,6.82066666667,6.22533333333,14.7872
278.90,8.28697037037,8.24076666667,8.39166666666,8.95739999999,5.75586666667,9.40689999999,6.88786666667,6.02333333333,14.7083333333
279.27,7.1671037037,7.00863333333,7.0876,7.74256363636,4.5679,8.11373333333,5.679,4.9262,13.4384666667
279.64,6.52085925926,6.7149,6.61433333333,7.22772727273,4.17361666667,8.04153333333,5.3584,4.34386666667,13.1162
280.02,6.11044444444,6.58723333333,6.3014,7.1367030303,3.81893333333,7.7051,5.14986666667,4.0738,12.9997333333
280.39,5.89573333333,6.3122,5.9966,6.70879393939,3.45828333333,7.61373333333,5.02806666667,3.61426666667,12.6514666667
280.76,5.43326666667,5.60723333333,5.52793333333,6.08915757576,2.93475,7.0492,4.6418,3.05426666667,12.1721333333
281.13,5.29705185185,5.24603333333,5.3634,5.99723030303,2.87263333333,6.9604,4.57413333333,2.7166,11.6665333333
281.50,5.20033333333,5.2648,5.07633333333,5.76062424243,2.76878333333,7.05066666667,4.5378,2.7032,11.5384
281.87,5.54391111111,5.62716666667,5.63926666667,6.26684848485,3.24783333333,7.48423333333,5.05233333333,3.0958,12.0508666667
282.25,5.59557777778,5.73053333333,5.4288,6.15512121213,3.04176666667,7.44066666667,4.9378,3.0418,11.9113333333
282.62,6.05675555556,6.3857,6.231,6.72783030304,3.63541666667,8.14383333333,5.58886666667,3.69273333333,12.3186666667
282.99,6.4854962963,6.8278,6.5056,7.21171515152,3.91463333333,8.54103333333,5.85513333333,4.22546666667,12.7470666667
283.36,6.88382222222,7.3148,6.88893333333,7.68129696969,4.22646666667,9.0637,6.30646666667,4.49353333333,13.155
283.73,7.29482222222,7.84073333333,7.16293333333,8.04223636364,4.54688333333,9.23883333333,6.55773333333,4.9054,13.6814
284.10,7.31192592593,7.5636,6.9372,7.91806060607,4.4309,9.23396666667,6.302,4.73766666667,13.9007333333
284.47,7.67803703702,7.95,7.3012,8.36533939394,4.86053333333,9.38673333333,6.61273333333,5.116,14.4146
284.85,7.92946666667,8.36863333333,7.63286666667,8.90376969696,5.24768333333,9.65363333333,6.89566666667,5.3112,14.6998666667
285.22,8.06145185186,8.5875,7.90259999999,9.14076363636,5.41876666667,9.83146666667,7.12933333333,5.54846666667,14.9118
285.59,7.7301925926,8.22716666667,7.73833333333,8.97132121211,4.99671666667,9.48363333333,6.85786666667,5.0996,14.5414666667
285.96,7.51028148148,8.17983333333,7.40806666667,8.80490303032,4.69926666667,9.182,6.57346666667,4.8672,14.3496
286.33,7.39679259261,8.04303333333,7.3096,8.85310303031,4.49335,9.1646,6.52726666667,4.72233333333,14.1646666667
286.70,7.3084888889,7.87223333333,7.0676,8.64181818183,4.37778333333,9.0001,6.40546666667,4.43406666667,13.9438666667
287.07,6.89855555556,7.44113333333,6.88606666667,8.31234545454,3.95248333333,8.6336,6.05533333333,4.01253333333,13.3725333333
287.44,6.68125925926,7.23603333333,6.98413333333,8.28696363638,3.80751666667,8.49406666667,5.9952,3.80433333333,13.0998666667
287.82,6.30288148148,6.73323333333,6.71986666666,7.89940606061,3.35276666667,8.1988,5.7108,3.40786666667,12.516
288.19,6.28445925926,6.8162,6.96826666667,8.06575757576,3.338,8.27056666667,5.90606666667,3.45346666667,12.0978666667
288.56,6.05896296296,6.5287,6.75246666667,8.01463030303,3.03638333333,8.23093333333,5.64526666667,3.21146666667,11.6792666667
288.93,5.47177777778,5.9345,6.12126666667,7.34433939394,2.26935,7.54723333333,5.0934,2.57393333333,11.0428
289.30,5.23514814815,5.6453,5.71973333333,6.9904969697,2.00966666667,7.16213333333,4.77573333334,2.29393333333,10.6556666667
289.67,5.13557777778,5.6105,5.64813333333,6.9385030303,2.03986666667,7.20926666667,4.66273333333,2.39793333333,10.6524
290.04,5.54646666667,5.89466666667,6.09826666667,7.39107878788,2.38113333333,7.6118,5.05626666667,2.7998,11.1129333333
290.41,5.65925925926,6.09943333333,6.42426666667,7.6932969697,2.6603,7.71876666667,5.2648,2.88466666667,11.2764
290.78,5.61491851852,6.13336666667,6.31573333334,7.68271515152,2.37265,7.57036666667,5.08213333333,2.67626666667,11.2282666667
291.15,5.91148148148,6.6113,6.71386666667,8.10124242425,2.833,8.07516666667,5.48433333333,3.24726666667,11.7651333333
291.52,5.85603703704,6.52266666667,6.56606666666,7.92438181819,2.7058,7.86716666667,5.2466,3.20333333333,11.6757333333
291.89,5.66774074074,6.45866666667,6.4684,7.82985454545,2.53841666667,7.52526666667,5.1592,3.05693333333,11.3848666667
292.26,5.77236296296,6.61563333333,6.53353333333,7.79506060606,2.55883333333,7.3761,5.1034,3.0726,11.3282666667
292.64,5.86740740741,7.05236666667,6.6926,7.94663636363,2.70445,7.4973,5.35413333333,3.1836,11.4449333333
293.01,6.39591851853,7.8245,7.36366666667,8.47896363636,3.30388333334,8.1729,5.95246666667,3.72646666667,11.8590666667
293.38,6.52371851852,8.24263333333,7.74346666667,8.78812727272,3.29641666667,8.39643333333,6.1674,3.8426,11.9431333333
293.75,6.78994074073,8.70346666667,8.09566666667,9.15024242426,3.29376666667,8.51616666667,6.4506,4.0594,12.1694666667
294.12,6.66022962963,8.74973333334,8.1472,9.07253939393,3.1381,8.45423333333,6.4252,3.7766,11.9155333333
294.49,6.32977777778,8.57543333333,7.96886666666,8.6441939394,2.76338333334,8.1091,6.2446,3.57073333333,11.6646
294.86,6.63782222222,8.95406666667,8.43926666666,9.15868484849,3.25211666667,8.31856666667,6.67733333333,3.9528,12.0327333333
295.23,6.4564962963,8.8717,8.28206666667,9.13113939393,3.05711666667,7.89236666667,6.487,3.61293333333,11.8616666667
295.60,6.32134814815,9.02203333333,8.10166666666,9.03713939394,2.94581666667,7.71313333333,6.39773333333,3.43733333333,11.6172666667
295.97,6.67794074074,9.48160000001,8.45066666666,9.44821818182,3.22876666667,8.05243333333,6.52413333333,3.71506666667,12.0443333333
296.34,6.84539259259,9.7154,8.7274,9.85838787879,3.48281666667,8.27186666667,6.79613333333,3.97406666666,12.4446
296.71,6.93244444444,9.72976666667,9.0006,10.0817393939,3.66073333333,8.30576666667,6.96053333333,4.11886666667,12.4362666667
297.08,6.70871111111,9.44813333333,8.76133333333,9.92793333333,3.35513333333,7.92886666667,6.67933333333,3.80853333334,12.2593333333
297.45,6.82472592593,9.67483333333,8.97326666666,10.081230303,3.50173333333,7.89533333333,6.76086666667,3.8874,12.3463333333
297.82,6.52661481481,9.47303333333,8.80413333333,9.94917575758,3.35173333333,7.55146666667,6.53646666667,3.56966666667,12.1154
298.19,6.49388148148,9.46373333333,8.72566666666,9.96539999999,3.3355,7.45233333333,6.49553333333,3.57513333333,12.0599333333
298.56,6.42362962963,9.50013333333,8.74086666666,10.0292969697,3.35361666667,7.3705,6.45513333333,3.48393333333,11.9704666667
298.93,6.49256296296,9.75940000001,8.82840000001,10.0369575758,3.42613333333,7.45856666667,6.47893333333,3.60293333333,12.0991333333
299.30,6.4669037037,9.95209999999,9.0706,10.0689454545,3.4251,7.4345,6.59993333333,3.63713333333,12.0466666667
299.67,6.61502962962,10.1953,9.45426666667,10.4431393939,3.6849,7.60886666667,6.82293333333,3.84926666667,12.3382666667
300.04,6.39575555556,10.1168,9.51973333334,10.4377939394,3.46493333333,7.3805,6.8954,3.59906666667,11.9676
300.41,6.36261481482,10.1895666667,9.47953333334,10.5489333333,3.40941666666,7.1325,6.969,3.49946666667,11.8464666667
300.78,6.12798518518,10.225,9.26586666666,10.2289818182,3.0833,6.71786666667,6.608,3.20793333333,11.5068
301.15,6.28828888888,10.6911,9.63793333334,10.6253272727,3.2986,6.96316666667,6.94113333333,3.4366,11.6240666667
301.52,5.94142222222,10.2724,9.16299999999,10.4514121212,2.6731,6.61596666667,6.50386666667,2.95826666667,11.4432666667
301.89,5.92019259259,10.2129666667,9.09013333333,10.5074727273,2.4074,6.54396666667,6.55873333333,2.74146666667,11.2684
302.26,6.16343703704,10.6947,9.59606666667,10.9710606061,2.73225,6.77843333333,6.96013333333,3.11513333333,11.4216
302.63,6.41125185185,11.1168666667,9.92106666667,11.4109272727,2.97911666667,7.02146666667,7.2962,3.4338,11.5468
303.00,6.06373333333,10.8800333333,9.85106666667,11.2567151515,2.56416666667,6.80496666667,7.1296,2.99486666667,11.0126
303.37,6.61819999999,11.4395,10.492,11.816969697,2.9721,7.17756666667,7.47813333333,3.42093333333,11.282
303.74,7.13028148149,11.9260666667,11.1575333333,12.3608121212,3.49583333333,7.7278,8.03526666667,4.03093333333,11.7268
304.10,7.63326666665,12.7108333334,11.5852666667,12.865230303,4.02443333333,8.19966666667,8.50613333333,4.48293333333,12.3596666667
304.47,7.43225185185,12.7863666667,11.6150666667,12.7375272727,4.05113333333,8.2387,8.3528,4.39893333333,12.2372
304.84,7.76378518519,13.391,12.1506,13.4482242424,4.4851,8.66173333333,8.90580000001,4.85113333333,12.7916666667
305.21,8.16758518519,13.7640666667,12.7107333333,13.8404969697,4.86658333333,8.99893333333,9.18940000001,5.3328,13.1078
305.58,8.1694888889,13.9653333333,13.0138666667,13.9773515152,5.08511666667,9.06183333333,9.43626666668,5.52606666667,13.0515333333
305.95,8.68544444445,14.7924333333,13.8126666667,14.7000242424,5.81186666667,9.59296666667,10.0107333333,6.2704,13.8447333333
306.32,8.67911851853,14.8409,13.9964666667,14.7258484848,5.78931666667,9.45226666667,10.0712,6.2774,13.9912
306.69,8.76598518518,14.931,14.1816666667,14.7185939394,5.64031666667,9.3302,9.91006666667,6.28533333333,14.0018
307.06,8.86704444445,15.1990333333,14.4231333333,15.0886303031,5.68303333333,9.2802,9.91446666665,6.32213333334,14.0971333333
307.43,8.31052592593,14.7649,13.9208666667,14.7429757576,5.12228333333,8.77853333333,9.48179999999,5.78413333333,13.7745333333
307.80,7.76835555556,14.4877,13.4790666667,14.3131818182,4.377,8.09973333333,9.01806666667,5.11686666667,13.0996
308.17,7.3957037037,14.0686333333,13.1865333333,14.1593878788,4.03675,7.73553333333,8.5986,4.7348,12.8259333333
308.54,7.38245185185,14.0321666667,13.2804,14.0483151515,3.81001666667,7.54553333333,8.48499999999,4.5912,12.6356
308.90,7.26122222222,13.7213333333,13.1557333333,13.740369697,3.53335,7.32216666667,8.21846666667,4.3268,12.3095333333
309.27,7.06885925926,13.7773333334,13.1066666667,13.7143030303,3.31498333334,7.07176666667,8.1852,3.9534,12.11
309.64,7.33857777778,14.0539,13.3833333333,14.0316121212,3.54455,7.21556666667,8.32366666667,4.14133333333,12.3219333333
310.01,7.10183703705,13.7862333333,13.087,13.6411575757,3.1794,6.80416666667,7.9864,3.6732,11.7367333333
310.38,6.98236296295,13.8343333333,13.0578,13.5626363636,3.0674,6.70843333333,7.7946,3.53953333333,11.3959333333
310.75,7.12373333333,14.2091333333,13.279,13.7865515151,3.31095,6.80023333333,8.04213333333,3.64013333333,11.628
311.12,7.16569629629,14.2369333333,13.1944,13.8308424242,3.2944,6.6615,8.06093333333,3.67173333333,11.5732
311.49,7.29910370372,14.5056666667,13.2398666667,13.9223515152,3.31,6.73566666667,8.19873333333,3.74473333333,11.5312
311.85,7.36063703703,14.7224333333,13.4925333333,14.1922121212,3.43278333333,6.7602,8.3358,3.83366666667,11.6457333333
312.22,7.46057037037,15.0208333333,13.8178666667,14.3405454545,3.48135,6.705,8.49486666666,3.93786666667,11.5982
312.59,7.37215555555,15.0998,13.8748666667,14.5087333333,3.37061666667,6.6362,8.47806666666,3.8748,11.545
312.96,7.54894074073,15.5241666667,14.1737333333,14.7599272727,3.43353333333,6.63676666667,8.64306666666,4.00646666667,11.5882
313.33,7.50380740741,15.5620666667,14.2178,14.8512545454,3.38398333333,6.53163333333,8.6448,4.12646666667,11.5164
313.70,7.61543703704,15.9615,14.5688,15.0584242424,3.44761666667,6.48376666667,8.98533333333,4.366,11.5640666667
314.07,7.8227925926,16.3635333333,14.9482666667,15.5381636364,3.72955,6.60686666667,9.27873333333,4.76906666667,11.8284
314.43,7.65483703703,16.3844333333,14.8572,15.4969151515,3.42656666667,6.39263333333,9.2062,4.4952,11.7717333333
314.80,7.33234074074,16.2095333333,14.9110666667,15.3213939394,3.09918333333,6.2997,8.93433333333,4.2576,11.3778
315.17,7.24851111111,16.3635333333,15.0596,15.4478121212,3.13366666667,6.30206666667,9.00913333335,4.209,11.3542
315.54,7.26281481481,16.6628,15.5716,15.8345454546,3.39913333333,6.47646666667,9.1576,4.32626666667,11.6131333333
315.91,7.08977777778,16.7114666667,15.5392666667,15.6859333333,3.26801666667,6.43606666667,8.95973333333,4.24286666667,11.6090666667
316.28,6.74211111112,16.6059,15.3627333333,15.559660606,3.05451666667,6.2095,8.80713333332,3.9504,11.4483333333
316.64,6.49042962963,16.6847666667,15.3959333333,15.3781757576,2.9106,6.0216,8.74240000001,3.6754,11.1822666667
