wavelength,Back_SalGrof,Belly_SalGrof,Breast_SalGrof,Crissum_SalGrof,Crown_SalGrof,DorTail_SalGrof,Rump_SalGrof,Throat_SalGrof,WingTip_SalGrof
412.92,6.21813333333,7.45086666667,7.58793333333,6.34573333334,6.65833333333,5.59033333333,6.3628,25.5578666667,6.12146666667
413.28,6.28593333333,7.50753333333,7.65853333333,6.39906666667,6.72066666667,5.66186666667,6.41246666667,25.6115333333,6.16513333333
413.64,6.341,7.56673333333,7.70753333333,6.4578,6.7758,5.70846666667,6.44706666667,25.6298666667,6.21653333333
414.00,6.33366666667,7.56206666667,7.6866,6.43113333334,6.76546666667,5.673,6.44726666667,25.6793333333,6.21126666667
414.36,6.36766666667,7.58833333333,7.7136,6.47553333334,6.80053333333,5.7122,6.4688,25.7296,6.23593333333
414.72,6.39546666667,7.5904,7.74533333333,6.50986666667,6.82633333333,5.71946666667,6.49073333333,25.7656,6.2604
415.07,6.41553333333,7.5996,7.7854,6.5218,6.83726666667,5.7328,6.5088,25.8028,6.284
415.43,6.4296,7.62853333333,7.81513333333,6.54433333333,6.83,5.7484,6.51333333333,25.8547333333,6.29933333333
415.79,6.4434,7.647,7.8306,6.56726666667,6.82993333333,5.7626,6.53013333333,25.9016666667,6.31866666667
416.15,6.43153333333,7.6344,7.8402,6.56273333333,6.80566666667,5.74693333333,6.52293333333,25.9102666666,6.299
416.51,6.44306666667,7.65506666667,7.8576,6.57806666667,6.795,5.75673333333,6.5288,25.9532,6.308
416.86,6.43706666667,7.65953333333,7.86293333333,6.564,6.78746666667,5.75266666667,6.53,25.9562666667,6.30846666667
417.22,6.41726666667,7.67026666667,7.86846666667,6.57673333333,6.79713333333,5.75,6.53713333333,25.9979333333,6.31006666667
417.58,6.40486666667,7.6696,7.86866666667,6.5676,6.784,5.7482,6.52893333333,26.0385333333,6.298
417.94,6.37953333333,7.662,7.87193333333,6.56906666667,6.7684,5.74706666667,6.51246666667,26.051,6.276
418.29,6.34466666667,7.64373333333,7.85226666667,6.54973333333,6.73846666666,5.7214,6.48033333333,26.0450666667,6.24653333333
418.65,6.2952,7.60833333333,7.80733333333,6.51133333333,6.69913333333,5.6842,6.43653333333,26.0175333333,6.19326666667
419.01,6.2436,7.58133333333,7.76573333333,6.48173333333,6.66806666667,5.64626666667,6.38906666667,26.0167333333,6.15993333333
419.37,6.2416,7.5828,7.7694,6.48666666667,6.66893333333,5.6462,6.39693333333,26.0397333333,6.1632
419.73,6.25293333333,7.5898,7.77653333333,6.49386666667,6.68433333333,5.66286666667,6.4072,26.0718666667,6.16326666667
420.08,6.24593333333,7.59773333333,7.7734,6.49293333333,6.688,5.6548,6.3956,26.0991333333,6.16253333333
420.44,6.21893333333,7.57386666666,7.74046666667,6.461,6.66826666667,5.63626666667,6.37493333333,26.0831333333,6.13613333333
420.80,6.18886666667,7.5626,7.72633333333,6.4472,6.64373333333,5.61333333333,6.3546,26.0659333334,6.11093333333
421.16,6.1876,7.55906666666,7.7242,6.43866666667,6.63086666667,5.5914,6.34626666667,26.0674666667,6.0922
421.51,6.1988,7.57953333333,7.74513333333,6.4642,6.65426666667,5.59973333333,6.3676,26.1039333333,6.10133333333
421.87,6.18933333333,7.56106666667,7.72466666667,6.45553333333,6.6412,5.57926666667,6.35593333333,26.0705333333,6.08933333333
422.23,6.2044,7.57753333333,7.74946666667,6.4706,6.65073333333,5.5852,6.36833333333,26.1188666667,6.099
422.58,6.23013333333,7.6048,7.7906,6.49053333334,6.67206666667,5.60793333333,6.39086666667,26.1878666667,6.1202
422.94,6.254,7.63626666667,7.81433333334,6.51533333333,6.6984,5.63793333333,6.41593333333,26.2158,6.133
423.30,6.252,7.64166666667,7.82433333333,6.52573333333,6.6984,5.63846666667,6.4138,26.2371333333,6.12873333333
423.66,6.2584,7.65906666667,7.84073333333,6.54106666667,6.69833333333,5.6314,6.42006666666,26.2554,6.132
424.01,6.26786666667,7.6556,7.85406666667,6.55666666667,6.7018,5.63,6.424,26.2769333333,6.14193333333
424.37,6.26753333333,7.66406666667,7.874,6.56566666667,6.70393333333,5.62466666667,6.43,26.3042,6.14473333333
424.73,6.26626666667,7.65253333333,7.87113333333,6.55513333333,6.7006,5.61433333333,6.42273333333,26.3170666667,6.1354
425.08,6.2802,7.67986666667,7.88593333333,6.57106666667,6.7118,5.6408,6.43226666667,26.3456,6.15726666667
425.44,6.29013333333,7.68413333333,7.8836,6.56686666667,6.7114,5.64686666667,6.4274,26.3414,6.15753333333
425.80,6.32053333333,7.7212,7.9244,6.59286666667,6.7376,5.6706,6.45146666667,26.399,6.17613333333
426.16,6.3318,7.72706666667,7.93686666667,6.5978,6.751,5.6778,6.46333333333,26.4018,6.18286666667
426.51,6.3442,7.74446666667,7.94286666667,6.60886666667,6.75626666666,5.67933333333,6.4604,26.4290666667,6.1896
426.87,6.35633333333,7.7544,7.96073333333,6.62306666667,6.75613333333,5.67286666667,6.4688,26.4680666667,6.203
427.23,6.3664,7.7738,7.9826,6.62906666666,6.76973333333,5.671,6.46613333333,26.4987333333,6.21166666666
427.58,6.3472,7.76026666667,7.97393333334,6.61006666667,6.7544,5.67006666667,6.43473333333,26.5176,6.1974
427.94,6.32966666667,7.76626666667,7.9656,6.59653333333,6.73453333333,5.65086666666,6.432,26.5168,6.1602
428.30,6.33826666667,7.77486666667,7.9672,6.61273333334,6.74333333333,5.65326666667,6.42773333333,26.5488,6.1636
428.65,6.38146666667,7.831,8.0146,6.66506666667,6.77953333333,5.69493333333,6.454,26.6347333333,6.18593333333
429.01,6.405,7.83473333333,8.03653333333,6.68873333333,6.78746666667,5.69293333333,6.46613333333,26.6903333333,6.19313333333
429.37,6.3936,7.83666666667,8.05426666667,6.7006,6.78146666667,5.68006666667,6.468,26.7588,6.1942
429.72,6.40993333333,7.86386666667,8.07966666667,6.7198,6.78273333333,5.68966666667,6.47566666667,26.7976,6.2002
430.08,6.42913333333,7.89413333333,8.10306666667,6.7372,6.79666666667,5.69973333333,6.49253333333,26.8594,6.21473333333
430.44,6.419,7.8882,8.10113333333,6.73773333333,6.7852,5.69386666667,6.49933333333,26.8650666667,6.20306666667
430.79,6.39366666667,7.87846666666,8.08993333333,6.72406666667,6.76733333333,5.67346666667,6.48333333333,26.8682666666,6.1786
431.15,6.38166666666,7.87613333333,8.07686666667,6.71693333333,6.74886666667,5.6696,6.49306666667,26.9028,6.17146666667
431.50,6.39126666667,7.8956,8.0962,6.73786666667,6.7586,5.66506666667,6.5074,26.9178,6.1882
431.86,6.42266666667,7.93866666667,8.14133333333,6.775,6.803,5.71133333333,6.5422,26.9764,6.23473333333
432.22,6.43026666667,7.9472,8.16346666667,6.78013333333,6.8106,5.7162,6.54966666667,27.0057333333,6.242
432.57,6.42306666667,7.94593333333,8.16840000001,6.77573333333,6.81253333333,5.70893333334,6.55373333333,27.0087333333,6.2482
432.93,6.4074,7.9452,8.1632,6.77146666667,6.8044,5.69166666667,6.55166666667,27.0202666667,6.24106666667
433.29,6.4172,7.94266666667,8.16646666667,6.77433333333,6.80533333333,5.6886,6.55053333333,27.0241333333,6.23506666667
433.64,6.4156,7.95233333333,8.17746666667,6.78746666666,6.8128,5.7008,6.55653333333,27.0633333333,6.2492
434.00,6.36486666667,7.9118,8.13606666667,6.74006666667,6.7572,5.65033333333,6.5082,27.0236,6.19666666667
434.35,6.35333333334,7.90706666667,8.13713333333,6.73773333333,6.76206666667,5.651,6.503,27.0245333333,6.18593333333
434.71,6.3602,7.9124,8.14593333333,6.74086666667,6.75266666667,5.65766666667,6.50593333333,27.0347333333,6.18093333333
435.07,6.35046666667,7.9102,8.14086666667,6.73066666667,6.74066666666,5.64286666667,6.48993333333,27.0002666667,6.16233333333
435.42,6.33793333333,7.8992,8.129,6.7248,6.72513333333,5.62666666667,6.4742,27.0272,6.1446
435.78,6.31626666667,7.8672,8.0976,6.7018,6.68206666667,5.5836,6.4296,27.0246666667,6.1074
436.13,6.3324,7.8892,8.1144,6.7276,6.6986,5.59813333333,6.4414,27.0473333334,6.12566666667
436.49,6.32673333333,7.89,8.1068,6.725,6.684,5.5846,6.4326,27.0602666667,6.10573333333
436.84,6.29073333334,7.87606666667,8.0806,6.70226666667,6.65906666667,5.5564,6.40073333333,27.0458,6.0842
437.20,6.28546666667,7.89666666667,8.07833333333,6.69306666667,6.643,5.56153333333,6.39253333333,27.0675333333,6.08733333333
437.56,6.29993333333,7.92006666667,8.09453333333,6.716,6.65833333333,5.57386666667,6.4048,27.0934666667,6.0934
437.91,6.36373333333,7.97673333333,8.16213333333,6.78913333333,6.71353333333,5.638,6.45553333333,27.1742666667,6.1604
438.27,6.37986666667,8.0112,8.19006666666,6.81893333333,6.71713333333,5.65233333333,6.47826666667,27.2118,6.19413333333
438.62,6.37313333333,8.01053333333,8.19453333334,6.81906666666,6.7168,5.64786666667,6.47473333333,27.2523333333,6.19933333333
438.98,6.3876,8.03233333333,8.21773333333,6.84653333333,6.7386,5.6582,6.49213333333,27.3397333333,6.21613333333
439.33,6.42173333333,8.0718,8.25080000001,6.882,6.76566666667,5.6926,6.52713333333,27.3580666667,6.24326666667
439.69,6.4392,8.0978,8.29013333333,6.90353333333,6.788,5.7206,6.56133333333,27.3904666667,6.26426666667
440.04,6.42733333333,8.09013333333,8.29040000001,6.89726666667,6.76893333333,5.71193333333,6.56033333333,27.4245333333,6.24946666667
440.40,6.40966666667,8.08073333333,8.28673333333,6.89566666667,6.75813333333,5.69793333333,6.54493333334,27.4224666667,6.24566666667
440.75,6.44526666667,8.10646666667,8.33626666667,6.9296,6.78133333333,5.72786666667,6.57033333334,27.4630666667,6.27446666667
441.11,6.43606666667,8.11026666667,8.3536,6.93953333333,6.79226666667,5.7306,6.577,27.4753333333,6.27133333333
441.47,6.42426666667,8.09886666667,8.34106666667,6.9134,6.77013333333,5.702,6.56026666667,27.4807333333,6.25473333333
441.82,6.38926666667,8.08546666667,8.31493333333,6.8912,6.75466666667,5.6804,6.54126666667,27.4614,6.22446666667
442.18,6.3716,8.0758,8.3,6.88366666667,6.74466666666,5.65606666667,6.51633333333,27.4497333333,6.20286666666
442.53,6.39486666667,8.1,8.31760000001,6.90166666667,6.76353333333,5.66906666667,6.5228,27.4635333333,6.21826666666
442.89,6.408,8.11373333333,8.33446666667,6.90706666667,6.7718,5.68606666667,6.52293333333,27.4717333333,6.2302
443.24,6.3884,8.11046666667,8.34586666666,6.88653333333,6.7608,5.67306666667,6.51386666667,27.4958666666,6.218
443.60,6.38553333333,8.1168,8.33746666667,6.8798,6.76133333333,5.67286666667,6.50853333333,27.5075333333,6.214
443.95,6.3936,8.1568,8.36086666667,6.89693333333,6.77106666667,5.68293333333,6.51306666667,27.5559333333,6.22813333333
444.31,6.40433333333,8.16773333334,8.37506666668,6.90953333333,6.77253333333,5.688,6.52226666667,27.5983333333,6.2462
444.66,6.407,8.1838,8.38493333333,6.91373333333,6.77906666667,5.6888,6.53926666667,27.6254,6.2468
445.02,6.4264,8.1934,8.40466666667,6.9404,6.7916,5.70366666667,6.55,27.6585333333,6.2624
445.37,6.42133333333,8.19886666667,8.41486666667,6.95873333333,6.79466666667,5.711,6.55606666667,27.6545333333,6.26953333333
445.72,6.42213333333,8.19553333333,8.42293333334,6.96466666667,6.79513333333,5.70806666667,6.5582,27.6728666667,6.26713333333
446.08,6.42466666667,8.1982,8.42346666667,6.9554,6.7964,5.71073333334,6.56533333333,27.7058,6.2638
446.43,6.41666666666,8.1968,8.44266666666,6.96946666667,6.80293333333,5.70266666667,6.5696,27.7166,6.26193333333
446.79,6.41513333333,8.19913333333,8.44580000001,6.98046666667,6.80306666667,5.6968,6.57473333333,27.7121333333,6.2678
447.14,6.41293333333,8.19966666667,8.4418,6.99353333333,6.79986666667,5.69513333333,6.5772,27.7248,6.26646666667
447.50,6.4284,8.21066666667,8.45953333333,7.01666666666,6.8086,5.69813333334,6.59146666667,27.7474,6.27546666667
447.85,6.42533333333,8.19506666666,8.45246666667,7.01,6.8016,5.687,6.58706666667,27.7332,6.26846666667
448.21,6.4476,8.2252,8.48773333334,7.04046666667,6.83166666667,5.7148,6.61346666667,27.7793333333,6.28366666667
448.56,6.4662,8.24313333333,8.50800000001,7.0612,6.85666666667,5.73593333333,6.62266666667,27.8304,6.2922
448.92,6.468,8.25793333333,8.49853333334,7.05486666667,6.8506,5.72233333333,6.6198,27.8225333333,6.2822
449.27,6.47146666667,8.265,8.49639999999,7.0488,6.85253333333,5.7186,6.6196,27.8754666667,6.27286666667
449.62,6.489,8.29633333333,8.5184,7.0654,6.86026666667,5.72593333333,6.64286666667,27.9328666667,6.28533333333
449.98,6.50826666667,8.32233333333,8.55773333333,7.09706666667,6.8878,5.74386666667,6.66033333333,27.9691333333,6.31133333333
450.33,6.51146666667,8.3382,8.55093333333,7.10406666667,6.889,5.75106666667,6.663,27.9921333333,6.31706666667
450.69,6.51366666667,8.33373333333,8.55446666667,7.0928,6.87933333333,5.73693333333,6.66186666667,28.0298,6.30953333333
451.04,6.50213333333,8.32706666667,8.56126666666,7.078,6.86826666667,5.71793333333,6.64526666667,28.0464,6.30266666667
451.40,6.46446666667,8.31333333333,8.54733333334,7.0448,6.8452,5.69253333333,6.60406666667,28.0378666666,6.28046666667
451.75,6.45913333333,8.32073333333,8.55559999999,7.05273333333,6.83926666667,5.68853333333,6.59293333333,28.0461333334,6.2678
452.10,6.4636,8.33033333333,8.55633333333,7.05646666667,6.8384,5.69,6.59746666666,28.0502,6.26666666667
452.46,6.46973333333,8.33693333333,8.56746666666,7.066,6.83133333333,5.70226666667,6.5984,28.0537333333,6.2756
452.81,6.47053333333,8.34393333333,8.59693333333,7.08346666667,6.8362,5.71046666667,6.60406666667,28.0936666667,6.2816
453.17,6.48473333333,8.36286666667,8.62673333333,7.10553333333,6.85206666667,5.72726666667,6.6156,28.1123333333,6.2994
453.52,6.4832,8.36326666667,8.63146666667,7.1052,6.84773333333,5.72373333333,6.6084,28.1016666667,6.30786666667
453.87,6.47566666667,8.35193333333,8.62406666667,7.0968,6.82286666667,5.70653333334,6.5944,28.094,6.29986666667
454.23,6.47306666667,8.35266666666,8.62166666667,7.09093333333,6.81606666667,5.70093333333,6.59106666667,28.1190666667,6.29226666667
454.58,6.4716,8.36426666667,8.63653333333,7.1056,6.8282,5.71333333333,6.59153333333,28.1494,6.29633333333
454.93,6.50966666667,8.41473333333,8.67740000001,7.14673333333,6.8654,5.7488,6.6236,28.1659333333,6.33506666667
455.29,6.5526,8.45933333333,8.70953333334,7.19006666667,6.898,5.77873333333,6.66506666667,28.23,6.37013333333
455.64,6.59006666667,8.49913333333,8.74559999999,7.2122,6.92406666667,5.80386666667,6.7006,28.2701333333,6.40073333333
456.00,6.56486666666,8.48206666667,8.72299999999,7.18813333333,6.89806666667,5.7772,6.6758,28.2780666666,6.3782
456.35,6.50586666667,8.44706666667,8.66966666666,7.15073333333,6.85046666667,5.72353333333,6.6248,28.2279333333,6.3392
456.70,6.47713333333,8.42793333333,8.63999999999,7.12586666667,6.81633333333,5.6914,6.59586666667,28.2192,6.31713333333
457.06,6.45473333333,8.41586666666,8.64179999999,7.10613333333,6.79126666667,5.66786666667,6.58053333333,28.2080666667,6.30653333333
457.41,6.44366666666,8.41853333333,8.63873333333,7.10413333333,6.774,5.67673333333,6.56753333333,28.1968666667,6.28706666667
457.76,6.44786666667,8.43873333333,8.65179999999,7.11813333334,6.78713333333,5.68966666667,6.57293333333,28.2298666667,6.28866666667
458.12,6.44486666667,8.44213333334,8.67253333334,7.1168,6.78186666667,5.69306666667,6.5796,28.2416,6.28573333333
458.47,6.44386666667,8.45066666667,8.67093333333,7.11866666667,6.77093333333,5.6886,6.57786666667,28.2234666667,6.27746666667
458.82,6.4432,8.44926666667,8.66953333334,7.11866666667,6.77433333333,5.684,6.57693333333,28.2534666667,6.273
459.18,6.42813333333,8.44513333333,8.67299999999,7.12186666667,6.76013333333,5.6802,6.568,28.2684,6.2678
459.53,6.41493333333,8.43693333333,8.66133333334,7.12326666667,6.7562,5.6744,6.55853333333,28.2932,6.25926666667
459.88,6.42953333333,8.45846666667,8.6836,7.1446,6.7744,5.68713333333,6.57046666667,28.3025333333,6.2766
460.24,6.45306666667,8.488,8.71786666667,7.1724,6.80033333333,5.7032,6.5984,28.3439333333,6.29286666667
460.59,6.46666666667,8.5054,8.74593333333,7.19466666667,6.81733333333,5.72266666667,6.6088,28.3577333333,6.30633333333
460.94,6.47193333333,8.50893333333,8.74593333333,7.21066666667,6.82453333333,5.72813333333,6.6136,28.3749333333,6.30746666667
461.29,6.47306666667,8.50853333333,8.75493333333,7.21653333333,6.83113333333,5.7112,6.6088,28.4138666667,6.3106
461.65,6.48953333333,8.52166666667,8.77140000001,7.23006666667,6.8426,5.71893333333,6.61586666667,28.4284666667,6.3208
462.00,6.50273333333,8.5322,8.77673333333,7.2398,6.846,5.72066666666,6.61206666667,28.451,6.32433333333
462.35,6.5066,8.53646666667,8.7954,7.25613333334,6.85953333333,5.7274,6.62013333333,28.4732,6.33246666667
462.71,6.50006666667,8.528,8.80193333333,7.25613333333,6.83793333333,5.72226666667,6.61793333333,28.4981333333,6.3248
463.06,6.51053333333,8.538,8.81413333333,7.2626,6.84666666667,5.72393333334,6.62573333333,28.4953333333,6.3256
463.41,6.5198,8.5482,8.8288,7.27226666667,6.85626666667,5.72746666667,6.62166666667,28.4874666667,6.33
463.76,6.53346666667,8.55933333333,8.84820000001,7.28846666667,6.85913333333,5.74553333333,6.63673333333,28.5094,6.3458
464.12,6.5548,8.58033333333,8.87700000001,7.29893333333,6.86566666667,5.7672,6.6506,28.5372,6.36866666667
464.47,6.59046666667,8.61453333333,8.91886666667,7.3272,6.89793333333,5.78926666667,6.68626666667,28.5956666667,6.39486666667
464.82,6.60086666667,8.65326666667,8.94786666666,7.3432,6.90846666667,5.8072,6.6954,28.6090666667,6.406
465.17,6.63453333333,8.69166666667,8.98246666666,7.37653333333,6.9334,5.82966666667,6.7332,28.6439333333,6.43473333333
465.53,6.6104,8.67366666667,8.96460000001,7.36026666667,6.90986666667,5.8038,6.71626666667,28.6372,6.41406666667
465.88,6.61726666667,8.69766666666,8.99360000001,7.37553333333,6.91873333333,5.81726666667,6.73133333333,28.6540666667,6.428
466.23,6.63793333333,8.71646666667,9.01673333333,7.38926666667,6.93166666666,5.82193333333,6.74613333333,28.7006666667,6.44546666667
466.58,6.6192,8.71653333333,8.99513333333,7.36993333333,6.92626666667,5.8056,6.72446666667,28.6655333333,6.42953333333
466.94,6.62646666667,8.73780000001,9.00453333333,7.38353333333,6.9264,5.80686666667,6.72733333334,28.6905333333,6.4332
467.29,6.64653333333,8.76066666667,9.04153333334,7.41246666667,6.93533333333,5.82313333333,6.75313333333,28.7195333333,6.45326666667
467.64,6.6634,8.78513333334,9.06346666666,7.43393333334,6.95193333333,5.829,6.76353333333,28.7482666667,6.46086666667
467.99,6.67086666667,8.79819999999,9.08373333333,7.44513333333,6.95953333333,5.8294,6.76493333333,28.7872,6.4668
468.35,6.6592,8.80526666666,9.06613333334,7.4442,6.94893333333,5.8204,6.76373333333,28.7934,6.46406666667
468.70,6.688,8.82313333333,9.09646666667,7.4728,6.97,5.84006666667,6.79113333333,28.8544666667,6.49446666667
469.05,6.6836,8.83346666666,9.09740000001,7.4744,6.9746,5.841,6.78673333333,28.8616,6.49493333333
469.40,6.66973333333,8.83980000001,9.09026666667,7.47006666667,6.95353333333,5.8338,6.7712,28.8898,6.4778
469.75,6.6578,8.84313333333,9.07286666667,7.47173333333,6.9494,5.82266666667,6.7634,28.8807333333,6.46546666667
470.11,6.6506,8.85553333333,9.06966666666,7.4664,6.92753333333,5.8258,6.75013333333,28.9063333334,6.46453333333
470.46,6.67253333333,8.88293333334,9.10473333333,7.50926666667,6.94593333333,5.85646666667,6.76873333333,28.9736,6.48053333333
470.81,6.6572,8.88073333333,9.11820000001,7.5094,6.95273333334,5.85386666667,6.77513333333,29.0045333333,6.47993333333
471.16,6.6564,8.89886666667,9.12126666667,7.50126666667,6.9668,5.84206666667,6.77926666666,29.038,6.48386666667
471.51,6.6236,8.88179999999,9.10813333333,7.48233333333,6.94133333333,5.81373333333,6.7522,29.0484,6.44646666667
471.87,6.59053333333,8.8694,9.0786,7.4624,6.91013333333,5.7838,6.7316,29.0294666667,6.41886666667
472.22,6.55793333333,8.84533333333,9.05506666666,7.43633333333,6.8778,5.75793333333,6.69993333333,29.0212,6.38926666667
472.57,6.55166666667,8.84219999999,9.04486666667,7.4354,6.87553333333,5.75246666666,6.70353333333,29.0191333333,6.36813333333
472.92,6.53293333333,8.82626666667,9.03286666667,7.4208,6.85806666667,5.74893333334,6.6852,29.0457333333,6.35193333333
473.27,6.5354,8.84353333334,9.05466666667,7.4488,6.8674,5.75606666667,6.7064,29.0527333333,6.3632
