wavelength,Back_ThrSaym,Belly_ThrSaym,Breast_ThrSaym,Crissum_ThrSaym,Crown_ThrSaym,DorTail_ThrSaym,Patch10_ThrSaym,Patch11_ThrSaym,Rump_ThrSaym,Throat_ThrSaym,WingTip_ThrSaym
401.80,16.1712666667,40.8572,30.5250666667,34.0907296296,18.7524666667,11.0000666667,17.3458,18.4494,18.3315333333,33.3302,7.97033333333
402.16,16.239,40.9439333333,30.5825333333,34.1700814815,18.8227666667,10.9865333334,17.3860666667,18.4298,18.3570666667,33.4630666667,8.00793333333
402.52,16.2451333333,40.9796666667,30.5352666666,34.2141962963,18.8328,10.945,17.3329333334,18.3640666667,18.2923333333,33.5198,7.99466666667
402.88,16.236,40.9821333333,30.5168,34.2416111111,18.8586666667,10.9224666667,17.2855333333,18.3568666667,18.2308,33.5442666667,7.99086666666
403.24,16.261,41.07,30.5932666667,34.3485259259,18.9326666667,10.9943333333,17.3264,18.3357333333,18.2564666667,33.5857333333,8.0448
403.60,16.1556666667,40.9947333333,30.514,34.3177259259,18.8428,10.9084,17.2224666667,18.2516666667,18.1314,33.4908666667,7.98053333333
403.95,16.1688666667,41.1002666667,30.5575333333,34.377037037,18.8567,10.919,17.1952,18.2121333333,18.1308666667,33.6138666667,7.97986666667
404.31,16.2097333333,41.1234666667,30.5906,34.4254777778,18.9096333333,10.9816,17.2122,18.2050666667,18.158,33.6312,8.04133333333
404.67,16.2114666667,41.145,30.5835333333,34.4498888889,18.9056,10.9737333333,17.203,18.1863333333,18.1364,33.6698,8.041
405.03,16.1875333333,41.1296666667,30.5528666667,34.4761666667,18.8845666667,10.937,17.1546,18.151,18.0642666667,33.7212,8.01513333333
405.39,16.1535333333,41.1622,30.5677333333,34.5083666667,18.8549,10.8833333333,17.0771333333,18.1067333333,18.0181333333,33.7236666667,7.96366666667
405.75,16.1707333333,41.2016666667,30.6000666667,34.5416222222,18.8630333333,10.9382666667,17.0611333333,18.131,18.0285333333,33.7719333333,8.01966666667
406.11,16.0829333333,41.1435333333,30.5274,34.5082481481,18.7603333333,10.8752,16.9466666667,18.0379333333,17.9662,33.7554,7.9986
406.47,16.0394,41.1272666667,30.5012666667,34.5106111111,18.6865333333,10.8332666667,16.8931333333,17.9708666667,17.8978,33.739,7.96493333333
406.83,16.12,41.2506666667,30.5724666666,34.6291185185,18.7814333333,10.8821333334,16.9282,17.9948666667,17.9343333334,33.8472,8.00153333333
407.19,15.9958,41.142,30.5024666667,34.5578148148,18.6883,10.8062,16.7823333333,17.8731333333,17.8090666667,33.7179333333,7.92546666667
407.55,15.9286,41.1315333333,30.4652666667,34.5587148148,18.6225,10.773,16.6986,17.8247333333,17.7345333334,33.7038666667,7.89046666666
407.90,15.8615333333,41.1598666667,30.4296666667,34.6122296296,18.6068333333,10.6896666666,16.6241333333,17.74,17.6803333333,33.7058,7.8076
408.26,15.8286,41.0972666667,30.4022666667,34.5737407407,18.5870666667,10.6634666667,16.5618666667,17.6758666666,17.6494,33.6802,7.79293333333
408.62,15.788,41.0511333333,30.347,34.5437518519,18.5461,10.6838666667,16.5386,17.6274666667,17.6228666667,33.6237333333,7.8164
408.98,15.7537333333,41.0726,30.351,34.5806740741,18.5169,10.6477333333,16.5002,17.5728,17.6045333333,33.6083333333,7.79806666667
409.34,15.8282,41.2018,30.4452,34.7037185185,18.5612333333,10.6817333333,16.5422666667,17.5786666667,17.6298,33.6963333333,7.8122
409.70,15.8194666667,41.2106666667,30.4056666667,34.6827037037,18.5173333333,10.6280666666,16.488,17.5033333333,17.5976666667,33.7284,7.77806666667
410.06,15.7628,41.1752,30.389,34.6692074074,18.449,10.5722,16.4564,17.4456,17.5412,33.7354,7.74206666667
410.42,15.7567333333,41.1926,30.3551333333,34.662962963,18.4150666667,10.5326,16.4230666667,17.3858,17.527,33.7558,7.72166666667
410.77,15.7488666667,41.2805333333,30.4022666667,34.7683777778,18.4207666667,10.5244,16.3898666667,17.3528666667,17.4808666667,33.8331333333,7.72313333333
411.13,15.7596666667,41.2554,30.4246,34.7551666667,18.4064,10.5735333333,16.3712,17.3271333333,17.4710666667,33.8372666667,7.7628
411.49,15.7286666667,41.328,30.4398,34.8167925926,18.3611333333,10.5530666667,16.323,17.2878,17.4232666667,33.8236666667,7.7334
411.85,15.7383333333,41.3522,30.4326,34.8916185185,18.3599666667,10.5619333333,16.3021333333,17.247,17.3798666667,33.8707333333,7.7396
412.21,15.7043333333,41.2936666666,30.4016666667,34.8867555555,18.3245666667,10.5318,16.2767333333,17.1886,17.3229333333,33.8466,7.71546666667
412.57,15.6502,41.2424666667,30.3460666667,34.8625111111,18.2738,10.4884,16.2057333333,17.1331333334,17.2412666667,33.8036666667,7.67246666667
412.92,15.6584,41.3432666667,30.3896666667,34.9594888889,18.3115,10.5294666667,16.2004,17.157,17.2477333333,33.8550666667,7.72146666667
413.28,15.6518,41.387,30.4204666667,35.0131592593,18.3076,10.544,16.141,17.1100666667,17.2095333333,33.8538666667,7.70913333333
413.64,15.6752666667,41.401,30.4670666667,35.0879518518,18.3277,10.5945333333,16.1769333333,17.133,17.2265333333,33.8736666667,7.77413333333
414.00,15.6732666667,41.4075333333,30.4931333333,35.0963592593,18.3155333333,10.5678,16.1505333333,17.1283333334,17.2331333333,33.8771333333,7.77953333333
414.36,15.688,41.4647333333,30.5088,35.1372703704,18.3050666667,10.5718666667,16.1396,17.1392666667,17.2219333333,33.8701333333,7.78546666666
414.72,15.7113333333,41.4794,30.5084,35.1975666667,18.3327666667,10.59,16.1658,17.1365333333,17.2546,33.9124,7.8336
415.07,15.6793333333,41.4917333333,30.4958,35.2020259259,18.3119,10.5663333333,16.1358666667,17.1050666667,17.2333333333,33.9024666667,7.85493333333
415.43,15.6874666667,41.578,30.5385333333,35.2536740741,18.3217,10.6008,16.0909333333,17.1190666667,17.2180666667,33.9501333334,7.88053333333
415.79,15.6766,41.6316666667,30.5943333333,35.2942740741,18.3629666667,10.6184,16.0974,17.1228,17.2344666667,33.9758,7.918
416.15,15.6607333333,41.6118,30.5682,35.2942148148,18.3299,10.6260666667,16.0717333333,17.0888,17.2214,33.9234666667,7.91666666667
416.51,15.6894666667,41.6857333333,30.5931333333,35.3467074074,18.3425333333,10.6372666667,16.0925333333,17.1173333333,17.2524666667,33.9678666667,7.9768
416.86,15.7066,41.7953333333,30.615,35.4023074074,18.3499,10.6555333333,16.0692,17.0978666667,17.2512666667,34.0092666667,7.99573333333
417.22,15.7021333333,41.7636666667,30.5596,35.3877777778,18.3177333333,10.6667333333,16.0859333333,17.0506,17.2442666667,33.9662,8.0458
417.58,15.6996666667,41.7752,30.5663333333,35.4182518519,18.2934666667,10.6830666667,16.0698,17.0160666667,17.2248,33.999,8.08233333333
417.94,15.716,41.8174666667,30.5725333334,35.4745111111,18.2929666667,10.7078,16.0582,17.0092,17.2090666667,34.0549333333,8.11733333333
418.29,15.6764,41.8095333333,30.5443333333,35.4806592593,18.2466,10.6948666667,15.9884666667,16.9696,17.1549333333,34.0416666667,8.0886
418.65,15.6544,41.7634666666,30.5003333333,35.4608407407,18.1988666667,10.6806,15.9641333333,16.9037333333,17.1340666667,34.0223333334,8.0936
419.01,15.6270666667,41.7808,30.4666666667,35.4796555555,18.1411333333,10.647,15.9266,16.8375333333,17.0848666667,34.0364666667,8.08506666667
419.37,15.5970666667,41.741,30.4180666667,35.4470851852,18.1047666666,10.6360666667,15.8854666667,16.8057333333,17.035,34.0074,8.0896
419.73,15.5462666667,41.6677333333,30.352,35.4182925926,18.0498,10.6296666667,15.8292,16.738,16.9636666667,33.9504666667,8.08226666667
420.08,15.4976666667,41.6185333333,30.3066,35.3972703704,18.0059333333,10.6015333333,15.765,16.6746666667,16.8955333333,33.912,8.06233333333
420.44,15.4322,41.5743333334,30.2279333333,35.3724111111,17.9411666667,10.5592,15.6768666667,16.5957333333,16.8067333333,33.8718,7.9908
420.80,15.3590666667,41.4947333334,30.1331333333,35.3118444444,17.8613333333,10.4738,15.5974,16.5145333333,16.7320666667,33.8141333333,7.9276
421.16,15.3097333333,41.451,30.0856666667,35.2527296296,17.7864333333,10.4300666667,15.5237333333,16.4456,16.663,33.7364666667,7.88686666667
421.51,15.2702666667,41.4212,30.0316,35.2244740741,17.7285333333,10.3862,15.4812,16.3802,16.6114666667,33.7060666667,7.86186666667
421.87,15.2354666667,41.4200666667,29.9939333333,35.2409481482,17.6813666667,10.3628,15.4294,16.3458,16.5569333333,33.6978,7.8428
422.23,15.2067333333,41.3586,29.9234,35.2004518518,17.6383666667,10.3387333333,15.3780666667,16.3107333333,16.5042666667,33.6419333333,7.8238
422.58,15.186,41.3929333333,29.9230666667,35.2282925926,17.6088,10.3308666667,15.3589333333,16.27,16.4780666667,33.6686666667,7.81226666667
422.94,15.2002,41.4591333333,29.9489333334,35.2963222222,17.6017333333,10.3379333333,15.3603333333,16.2738666667,16.4782,33.7222,7.80746666667
423.30,15.2039333333,41.4906,29.9672666667,35.3572148148,17.5834333334,10.3366,15.3564666666,16.2771333333,16.4722,33.7708,7.831
423.66,15.2438,41.6022,30.0584666667,35.4651518518,17.6133,10.3887333333,15.3965333333,16.3263333333,16.5121333333,33.8692666667,7.8796
424.01,15.2592,41.6624666667,30.0778,35.5192814815,17.6136,10.4298,15.4032,16.3305333333,16.5255333333,33.8948666667,7.91986666667
424.37,15.2656666667,41.6990666667,30.074,35.5877444444,17.6071666667,10.4310666667,15.4044,16.3304666667,16.5312,33.9314,7.94253333333
424.73,15.2966666667,41.733,30.1022666667,35.6537074074,17.6288,10.4757333333,15.4126666667,16.3586,16.5616666667,33.9610666667,7.9788
425.08,15.3012,41.7564666666,30.1063333333,35.6702518519,17.6323,10.4820666667,15.4142,16.3660666667,16.5745333333,33.9505333333,7.98193333333
425.44,15.3040666667,41.7576666667,30.1033333333,35.7012259259,17.6189666667,10.5006,15.3980666667,16.3514666667,16.5808,33.9495333333,7.9864
425.80,15.3172,41.8081333333,30.1303333333,35.7832814815,17.6336666667,10.5129333333,15.3916666667,16.3645333333,16.5854666667,33.9837333333,8.01346666667
426.16,15.2576666667,41.7556666667,30.0674666667,35.7307185185,17.5789333333,10.4660666667,15.3304666667,16.3042,16.5503333333,33.924,7.99
426.51,15.2438666667,41.6955333333,29.9973333333,35.7001740741,17.5443,10.4621333333,15.2994,16.2802666667,16.5216666667,33.861,7.97066666667
426.87,15.204,41.6124666667,29.8968666667,35.6348037037,17.4924666667,10.4080666667,15.2199333333,16.2039333333,16.4674666667,33.7622666667,7.95833333333
427.23,15.2372666666,41.6668666667,29.9214666667,35.7200814815,17.5178,10.437,15.2358666667,16.2328666667,16.4891333333,33.7913333333,7.9764
427.58,15.2261333333,41.6318666667,29.9156666667,35.7189037037,17.5196333333,10.461,15.2363333333,16.2235333333,16.4772666667,33.7381333333,7.97546666666
427.94,15.2367333333,41.6666,29.9188666667,35.7515555556,17.5215666666,10.4580666667,15.2501333333,16.2136666667,16.4611333333,33.7428,7.9906
428.30,15.2392666667,41.6970666667,29.9168,35.7964333333,17.5044,10.4582666667,15.2382,16.1824666667,16.4310666667,33.7563333333,8.0016
428.65,15.2526666667,41.7961333333,29.965,35.8969037037,17.5098333333,10.479,15.2583333333,16.2031333333,16.4505333333,33.8114,8.02953333333
429.01,15.264,41.7701333333,29.9583333333,35.8966444445,17.4973666667,10.4683333333,15.2389333333,16.2138666667,16.46,33.7785333333,8.02086666667
429.37,15.2907333333,41.7826666667,29.9736666667,35.9423814815,17.4920333333,10.4922666667,15.2462,16.2298,16.4575333333,33.7563333333,8.0504
429.72,15.2634666667,41.8626666667,29.9895333333,35.9737962963,17.4746333333,10.4615333333,15.2393333333,16.1940666667,16.4440666667,33.7762,8.0342
430.08,15.2760666666,41.8808666667,30.0044666667,36.0217296296,17.4768333333,10.4884,15.2614666667,16.2238,16.474,33.7814,8.05093333333
430.44,15.2654666667,41.9128,30.0208666667,36.0528074074,17.4599,10.4726,15.2375333333,16.2118666667,16.4480666667,33.8068,8.0486
430.79,15.2506,41.945,30.0385333333,36.0601814815,17.4170666667,10.4526666667,15.2072666667,16.1768666667,16.4158,33.8338,8.0338
431.15,15.2551333333,42.0200666667,30.0874,36.1368592593,17.4041,10.4596,15.2104,16.2004,16.4406,33.8472666667,8.0392
431.50,15.2810666667,42.1073333333,30.1598,36.213062963,17.4061666667,10.4926666667,15.2388666667,16.2390666667,16.489,33.8979333333,8.07273333333
431.86,15.2520666667,42.0908,30.1681333333,36.1872740741,17.3565333333,10.4804666667,15.2194,16.2249333333,16.4822666667,33.8804666667,8.06206666667
432.22,15.2251333334,42.0884,30.1596666667,36.2026592593,17.2979666667,10.4732666667,15.2129333333,16.196,16.4429333333,33.8622666667,8.04773333333
432.57,15.2425333333,42.1561333333,30.1846666667,36.2852407407,17.3164666667,10.5029333333,15.2433333333,16.2159333333,16.4801333333,33.9146666667,8.06013333333
432.93,15.3139333333,42.2329333333,30.26,36.3834888889,17.3609,10.5662,15.3063333333,16.2978,16.5502666667,33.9673333333,8.10946666667
433.29,15.3034666666,42.2624666667,30.2741333333,36.3968222222,17.3362666667,10.5712,15.302,16.2922,16.547,33.9687333333,8.0908
433.64,15.2770666667,42.2303333333,30.2350666667,36.3726518518,17.3101333333,10.5584,15.2780666667,16.2820666666,16.5226666667,33.9166,8.0724
434.00,15.2886,42.2772666667,30.2451333333,36.4208148148,17.3321666667,10.5823333333,15.3056,16.3314666666,16.5776,33.9354,8.10866666667
434.35,15.2753333333,42.2427333333,30.2235333333,36.395662963,17.3113666667,10.571,15.2936,16.3178,16.5596,33.921,8.0892
434.71,15.2408666667,42.1574,30.1439333333,36.3527333333,17.2967333333,10.5454,15.2614,16.2859333333,16.5285333333,33.8537333333,8.07066666666
435.07,15.2606666667,42.2202,30.1676666667,36.4254777778,17.3263,10.5741333333,15.2828666667,16.3161333333,16.5456,33.8878666667,8.0904
435.42,15.2479333333,42.2360666666,30.1734666667,36.465237037,17.3326,10.5636666667,15.2782,16.3,16.5546,33.8874666667,8.08986666667
435.78,15.2136666667,42.2028666667,30.1608666667,36.4408148148,17.2699666667,10.5209333333,15.2322666667,16.2700666667,16.5266,33.8538666667,8.06193333333
436.13,15.1666666667,42.1742666667,30.1342,36.4173666667,17.2117333333,10.4898666667,15.1842,16.2153333333,16.4931333333,33.8199333333,8.03006666667
436.49,15.2344,42.2816666667,30.2107333333,36.5285037037,17.2530666667,10.5412666667,15.2448666667,16.2839333333,16.569,33.9056,8.09266666667
436.84,15.2541333333,42.3199333333,30.2403333333,36.5768592593,17.2592666667,10.5571333333,15.2872,16.3092,16.6274,33.9232666667,8.13013333333
437.20,15.2689333333,42.3588666667,30.2641333333,36.6324407408,17.2405,10.5527333333,15.3072666667,16.3066,16.6282666667,33.9689333333,8.12073333333
437.56,15.3001333333,42.4262,30.2975333333,36.6981740741,17.2338666667,10.5789333333,15.3284666667,16.3313333333,16.6616666667,34.0080666667,8.13826666667
437.91,15.3081333333,42.5074666667,30.3498666667,36.7663,17.1912,10.5776,15.3372666667,16.3330666667,16.6821333333,34.0324,8.13793333333
438.27,15.2937333333,42.5073333333,30.3420666667,36.7855222222,17.1621,10.5585333333,15.3223333333,16.326,16.6657333333,33.9991333333,8.126
438.62,15.3002666667,42.5492,30.3307333333,36.7873296296,17.1466666667,10.5796666667,15.3372,16.3392,16.6787333333,33.9957333333,8.14533333333
438.98,15.3118666667,42.5950666667,30.3355333333,36.8206666667,17.1301,10.5787333333,15.3610666666,16.3446,16.6867333333,34.013,8.13853333333
439.33,15.3298666667,42.6463333333,30.3686,36.8739037037,17.1301666667,10.6004666666,15.3870666667,16.3561333334,16.6946666667,34.0280666667,8.14826666667
439.69,15.2633333333,42.5917333333,30.317,36.8441,17.0565333333,10.5536666667,15.3388666667,16.2819333333,16.6268,33.9491333333,8.09266666667
440.04,15.2085333333,42.5534666667,30.2886666667,36.8251259259,16.9842333333,10.5247333333,15.2811333333,16.2288666667,16.5721333333,33.8910666667,8.02893333333
440.40,15.1840666667,42.5300666666,30.2678666667,36.8110037037,16.96,10.5214,15.2521333333,16.2129333333,16.5588666667,33.8548,8.02493333333
440.75,15.1606,42.4855333333,30.2419333333,36.7957740741,16.9325666667,10.5030666666,15.2423333333,16.1975333333,16.5448666667,33.8042,8.0278
441.11,15.1534666667,42.5054666667,30.2444666667,36.8367222222,16.9264,10.4891333333,15.2406,16.2083333333,16.5351333333,33.8265333333,8.01746666667
441.47,15.1412,42.4806666667,30.1978666667,36.8224037037,16.8878333333,10.4798,15.2320666667,16.1857333333,16.525,33.7781333333,8.0116
441.82,15.1302,42.4678,30.1809333334,36.8365666667,16.8603666667,10.4556666667,15.2161333333,16.1809333333,16.5260666666,33.7457333333,7.99006666667
442.18,15.1594666667,42.515,30.2288666667,36.8904962963,16.8936666667,10.4980666667,15.2448666667,16.213,16.5564666666,33.7684,8.04106666667
442.53,15.1436666667,42.4667333333,30.1829333333,36.8836703704,16.8803,10.4956,15.2353333333,16.2224,16.5700666667,33.7334666667,8.04773333333
442.89,15.1503333333,42.4766,30.1844,36.9093666667,16.8786333333,10.5173333333,15.2490666667,16.2394666667,16.5841333333,33.7440666667,8.0524
443.24,15.1884,42.5454,30.2086666667,36.9695037037,16.8972666667,10.5480666667,15.2982,16.2632666667,16.6196666667,33.7862666666,8.09926666667
443.60,15.2234666667,42.639,30.243,37.0393888889,16.9008,10.585,15.3376,16.2776666667,16.6547333333,33.7997333333,8.1246
443.95,15.2292,42.7124666667,30.284,37.1131666666,16.8927333333,10.6108,15.3356666667,16.2794,16.6597333333,33.8450666667,8.13253333333
444.31,15.2428666667,42.7228666666,30.285,37.0865259259,16.8761333333,10.6522,15.3415333333,16.2850666667,16.6602666667,33.8212666667,8.1662
444.66,15.2606,42.784,30.3284,37.1413740741,16.8724666667,10.6843333333,15.3557333333,16.2990666667,16.6788666667,33.8570666667,8.18426666667
445.02,15.2601333333,42.824,30.351,37.1870666667,16.8404,10.6956,15.3765333333,16.3016666667,16.6829333333,33.8866,8.193
445.37,15.2057333333,42.8100666667,30.3072,37.1980925926,16.776,10.6689333333,15.3346,16.2603333333,16.6412666667,33.8460666667,8.15693333333
445.72,15.1542666667,42.8096666667,30.2791333333,37.1883444444,16.7115333333,10.6513333333,15.3074,16.2298666667,16.6,33.8086666667,8.1334
446.08,15.1462,42.8421333334,30.284,37.2011222222,16.6758333333,10.6301333333,15.2929333333,16.2148,16.5818666667,33.8122,8.12433333333
446.43,15.148,42.898,30.3176666667,37.2420444444,16.6723,10.6477333333,15.2981333333,16.2391333333,16.5982,33.8302,8.1286
446.79,15.1328,42.9332666667,30.3231333333,37.2918407407,16.6559,10.6431333333,15.2901333333,16.2493333334,16.5893333333,33.8448,8.11533333333
447.14,15.1322666667,42.9556,30.3196666667,37.3122407408,16.6588666667,10.6575333333,15.3048,16.2670666667,16.5996,33.8442,8.1256
447.50,15.1132,42.9360666667,30.2992,37.3516555556,16.6358666667,10.6434666667,15.2958666667,16.2592666667,16.5991333333,33.8022,8.10406666667
447.85,15.1054666667,42.9510666667,30.288,37.3619962963,16.6302666667,10.6408,15.2959333333,16.2466666667,16.5952,33.7922666666,8.09973333333
448.21,15.0757333333,42.9101333333,30.2344,37.3245296296,16.6019,10.6305333333,15.235,16.2186,16.5556666667,33.7384666667,8.07053333333
448.56,15.1262666667,42.9649333334,30.258,37.3584074074,16.6332666667,10.6680666667,15.2652,16.2631333333,16.5990666667,33.7676,8.1066
448.92,15.1898,43.0188,30.3062,37.4192592593,16.671,10.7228,15.3126666667,16.3031333333,16.6536,33.8072,8.1554
449.27,15.1929333333,43.0574,30.3226666667,37.476237037,16.6892666667,10.7583333333,15.3233333333,16.3327333333,16.6828,33.8072,8.17153333333
449.62,15.1995333333,43.0575333334,30.2974666667,37.5032148148,16.679,10.7672,15.3304,16.3196666667,16.6884666667,33.7976,8.17293333333
