wavelength,Back_CamPsim,Belly_CamPsim,Breast_CamPsim,Crissum_CamPsim,Crown_CamPsim,DorTail_CamPsim,Rump_CamPsim,Throat_CamPsim,WingTip_CamPsim
457.76,9.24649999999,30.7073666667,5.73706666667,28.7472083333,4.883,7.61213333333,10.1766666667,7.24653333333,8.18253333333
458.12,9.21416666666,30.6822333333,5.70886666667,28.749,4.83126666667,7.5788,10.1483333333,7.21746666667,8.15636666667
458.47,9.19276666666,30.7197666667,5.6846,28.7505,4.78093333333,7.5448,10.1192666667,7.1808,8.11483333334
458.82,9.19315555555,30.7312666667,5.69416666667,28.7743333334,4.8024,7.54653333333,10.1209333333,7.19053333333,8.13426666666
459.18,9.15634444445,30.7310666667,5.6574,28.7807916666,4.77673333333,7.51406666667,10.0921333333,7.158,8.11026666667
459.53,9.12633333334,30.7250333333,5.6146,28.7845416667,4.7316,7.4748,10.0641333333,7.12026666667,8.06723333333
459.88,9.12681111112,30.7468,5.6197,28.8019166667,4.73926666667,7.48026666667,10.0836666667,7.12686666667,8.08356666666
460.24,9.14393333334,30.8046,5.6348,28.8724166667,4.7476,7.4998,10.1136,7.15173333333,8.10489999999
460.59,9.14356666667,30.8590666667,5.62283333333,28.9272083333,4.73466666667,7.49033333333,10.1177333333,7.13933333333,8.1132
460.94,9.15628888888,30.9118,5.62193333333,28.978375,4.73066666667,7.4942,10.1256,7.1378,8.11116666666
461.29,9.13463333333,30.9576333333,5.59363333333,29.0455416667,4.71053333333,7.4712,10.1121333333,7.12253333333,8.09690000001
461.65,9.1432,31.0251333333,5.583,29.09825,4.71446666667,7.46926666667,10.1154,7.13306666667,8.09790000001
462.00,9.16942222223,31.1172,5.59196666667,29.18125,4.746,7.48653333333,10.1371333333,7.1474,8.1205
462.35,9.18737777778,31.1831,5.59876666667,29.2760833333,4.77566666667,7.49713333333,10.1708666667,7.1674,8.14826666667
462.71,9.18750000001,31.272,5.5759,29.3635833333,4.75766666667,7.50106666667,10.1832,7.15266666667,8.13749999999
463.06,9.19928888888,31.3531666667,5.57833333333,29.4562916667,4.76866666667,7.50986666667,10.1964666667,7.16666666667,8.13723333333
463.41,9.24210000001,31.4605333333,5.62136666667,29.5625416667,4.81433333333,7.55113333333,10.2441333333,7.20626666667,8.1786
463.76,9.26861111111,31.5581333333,5.6432,29.66175,4.82486666667,7.5788,10.2584,7.222,8.20169999999
464.12,9.28995555556,31.6327666667,5.62783333333,29.7227083333,4.82953333333,7.5656,10.2624,7.2116,8.20796666667
464.47,9.30225555555,31.6694,5.63323333333,29.7577083333,4.84286666667,7.57086666667,10.2615333333,7.22953333333,8.22366666667
464.82,9.30591111111,31.7561,5.6455,29.8522916667,4.857,7.5588,10.2846,7.24573333334,8.25173333334
465.17,9.37997777777,31.8721333333,5.70673333333,29.9595,4.91526666667,7.62033333333,10.3627333333,7.3032,8.32029999999
465.53,9.43307777777,31.9571333333,5.76083333333,30.0529166667,4.95206666666,7.6732,10.4199333333,7.3428,8.3685
465.88,9.42626666667,32.0215333333,5.73873333334,30.107875,4.93346666667,7.6478,10.4222666667,7.33266666667,8.3529
466.23,9.43671111111,32.0914333333,5.73836666667,30.1554583333,4.9168,7.65046666667,10.4134666667,7.33086666667,8.35223333333
466.58,9.4408,32.1517333333,5.74423333333,30.210375,4.91466666667,7.63886666667,10.4194,7.32206666667,8.35946666666
466.94,9.45967777778,32.2227666667,5.7466,30.2831666667,4.92113333333,7.65593333333,10.4364,7.34086666667,8.39353333333
467.29,9.45916666667,32.2695,5.71963333333,30.334875,4.89746666667,7.60726666667,10.4150666667,7.32473333333,8.36873333333
467.64,9.48345555555,32.3628666667,5.7178,30.3985,4.9,7.6172,10.4459333333,7.34086666667,8.3925
467.99,9.46247777777,32.3754333333,5.70723333333,30.4092916667,4.87313333333,7.60206666667,10.4240666667,7.31606666667,8.36493333333
468.35,9.45863333334,32.4113666667,5.69026666667,30.4645416667,4.85306666667,7.59533333333,10.4290666667,7.2884,8.32943333334
468.70,9.49112222222,32.4760333333,5.69423333333,30.5193333333,4.84406666667,7.61053333333,10.4472666667,7.28693333333,8.34736666667
469.05,9.45451111111,32.4836666667,5.65543333333,30.5340833334,4.80593333333,7.55946666667,10.4049333333,7.24573333333,8.29180000001
469.40,9.42029999999,32.5065333333,5.62303333333,30.5695,4.7648,7.52286666667,10.3777333333,7.20826666667,8.26133333333
469.75,9.41305555555,32.5423333333,5.60896666667,30.6189166666,4.74126666667,7.51953333333,10.3758666667,7.18513333333,8.2618
470.11,9.42012222223,32.597,5.60596666667,30.6784583333,4.7506,7.52133333333,10.3946,7.18233333333,8.2652
470.46,9.40684444443,32.6078666667,5.58056666667,30.704625,4.727,7.49913333333,10.3901333333,7.17166666667,8.2541
470.81,9.40548888889,32.6357333333,5.56016666667,30.7214583333,4.69546666667,7.47293333333,10.3848,7.13813333333,8.2142
471.16,9.36955555555,32.6298,5.5157,30.70125,4.66466666666,7.47313333333,10.37,7.0982,8.19936666666
471.51,9.33582222221,32.6249333333,5.4815,30.6892083333,4.621,7.44386666667,10.3446,7.07146666667,8.15353333333
471.87,9.34502222223,32.7046666667,5.48513333333,30.8062916667,4.6252,7.47013333333,10.3838,7.07073333333,8.18039999999
472.22,9.32178888889,32.7597333333,5.47706666667,30.82275,4.59433333333,7.44253333333,10.3736666667,7.05686666667,8.18109999999
472.57,9.29079999999,32.7899,5.4548,30.8346666667,4.5586,7.4228,10.3589333333,7.02886666667,8.14253333334
472.92,9.28379999999,32.8370333333,5.44043333333,30.8738333333,4.53373333334,7.43406666667,10.3620666667,7.02033333333,8.1397
473.27,9.31485555555,32.8995666667,5.45266666667,30.950875,4.56473333333,7.4708,10.4083333333,7.03713333333,8.17746666667
473.62,9.31606666666,32.9291333333,5.4426,30.982375,4.55713333333,7.45046666667,10.4028,7.03086666667,8.15906666667
473.98,9.29818888887,32.9039333333,5.4223,30.986875,4.52266666667,7.42506666667,10.3912666667,7.00473333333,8.14193333334
474.33,9.3097,32.9344666667,5.42686666667,31.0235,4.51273333333,7.445,10.3818,7.001,8.12536666666
474.68,9.28619999999,32.9564666667,5.42616666667,31.0472916666,4.5088,7.43146666667,10.3893333333,6.99766666667,8.14293333333
475.03,9.32840000001,33.0141666667,5.4874,31.1142083333,4.55546666667,7.48486666667,10.4465333333,7.05926666666,8.18176666667
475.38,9.35131111111,33.0427333333,5.52616666667,31.1875416667,4.58713333333,7.4896,10.4760666667,7.069,8.21589999999
475.73,9.38395555555,33.0565666667,5.54873333333,31.1900416666,4.62013333333,7.51966666667,10.4961333333,7.11613333333,8.25346666667
476.08,9.42270000001,33.0748666667,5.5662,31.2352916666,4.6464,7.56086666667,10.5225333333,7.1464,8.28463333333
476.44,9.42625555555,33.0516666667,5.5582,31.2367083333,4.64406666667,7.55133333333,10.5171333333,7.13766666667,8.29016666667
476.79,9.45816666667,33.0634333333,5.5755,31.242125,4.6742,7.59026666667,10.5301333333,7.17066666667,8.31543333333
477.14,9.43494444445,33.0197,5.5413,31.21475,4.6432,7.56033333333,10.4845333333,7.15506666667,8.28123333333
477.49,9.44926666667,33.0500333333,5.5578,31.2735,4.64893333333,7.6082,10.4997333333,7.1766,8.29723333333
477.84,9.43283333332,33.0482333333,5.54613333334,31.2805,4.63786666667,7.60286666667,10.4815333333,7.1774,8.28473333334
478.19,9.43884444444,33.0441,5.5677,31.3005416667,4.65626666667,7.6314,10.5052,7.20633333333,8.30426666666
478.54,9.47389999999,33.0515333333,5.57896666667,31.326,4.66646666667,7.66726666667,10.5238666667,7.228,8.32136666667
478.89,9.46353333333,33.0552,5.5531,31.3539166667,4.6372,7.64966666666,10.5138,7.201,8.32846666667
479.24,9.46724444443,33.0869333333,5.56156666667,31.3964166667,4.64386666667,7.66893333333,10.5183333333,7.21293333334,8.33603333334
479.60,9.44402222223,33.0709333333,5.54,31.4034166666,4.62333333333,7.65866666666,10.5136666667,7.192,8.31783333334
479.95,9.4335888889,33.0614666667,5.54233333333,31.4404583333,4.62706666667,7.67446666667,10.5108666667,7.20526666667,8.32003333333
480.30,9.43834444445,33.0483666667,5.5668,31.4619166667,4.65926666667,7.72953333334,10.5244,7.22833333333,8.34066666667
480.65,9.44447777777,32.9953,5.5867,31.466125,4.67406666667,7.72926666667,10.5348666667,7.236,8.37046666666
481.00,9.46048888889,33.0086666667,5.62006666667,31.4782083334,4.7124,7.7612,10.5673333333,7.25966666667,8.39959999999
481.35,9.43705555555,32.9702666667,5.61633333333,31.4647916667,4.7086,7.74580000001,10.5688666667,7.23606666667,8.4055
481.70,9.44416666667,33.0125666667,5.62786666667,31.50325,4.71893333333,7.77186666667,10.5866,7.23026666667,8.42549999999
482.05,9.43628888888,33.0716333333,5.61983333333,31.5479166667,4.71593333333,7.77753333334,10.5925333333,7.2126,8.42809999999
482.40,9.42528888887,33.0871666667,5.61983333333,31.5787916666,4.70873333333,7.76960000001,10.5903333333,7.1968,8.41849999999
482.75,9.44078888889,33.1380666667,5.63516666667,31.6480833333,4.72713333333,7.78986666667,10.6123333333,7.2128,8.43723333334
483.10,9.44688888889,33.1413,5.64056666667,31.656625,4.7316,7.80620000001,10.6177333333,7.22373333333,8.45206666667
483.45,9.45456666665,33.1441,5.64696666667,31.6675,4.7362,7.81346666666,10.6143333333,7.22553333333,8.45536666666
483.80,9.45632222223,33.1432,5.6425,31.6741666667,4.73493333333,7.81066666667,10.6206666667,7.2182,8.46023333333
484.15,9.46663333333,33.1563666667,5.6422,31.6944583333,4.74126666667,7.81566666667,10.6356666667,7.22946666667,8.47076666666
484.50,9.46549999999,33.1697333333,5.63726666667,31.7067916666,4.73926666667,7.81293333333,10.6392666667,7.22546666667,8.46686666667
484.85,9.45806666667,33.1660333333,5.6314,31.713625,4.73393333333,7.81013333333,10.6352666667,7.2212,8.4567
485.20,9.46648888887,33.1991666667,5.6416,31.7495416667,4.74713333333,7.82266666667,10.6456666667,7.23613333334,8.46430000001
485.55,9.4828,33.2303666667,5.64936666667,31.7884583334,4.7562,7.82726666667,10.6615333333,7.24966666667,8.47849999999
485.90,9.49641111112,33.2315333333,5.65773333333,31.8212916666,4.76133333333,7.83726666666,10.673,7.26273333333,8.49016666666
486.25,9.50178888888,33.2507666667,5.6514,31.845125,4.765,7.84593333333,10.6728,7.2666,8.50173333333
486.60,9.49153333333,33.2432333333,5.64613333333,31.8329583333,4.76046666667,7.84606666667,10.6630666667,7.26113333333,8.48903333333
486.95,9.49807777777,33.2677,5.64173333333,31.873125,4.7632,7.85006666666,10.6718666667,7.25593333333,8.48956666667
487.30,9.50939999999,33.2808666667,5.64423333333,31.898375,4.77113333333,7.85979999999,10.6808,7.26406666667,8.50183333333
487.65,9.51406666666,33.3124333333,5.64863333333,31.9289583333,4.77893333333,7.87573333333,10.6910666667,7.27033333333,8.50193333333
488.00,9.50514444445,33.3232333333,5.64276666667,31.93775,4.76986666667,7.86226666667,10.6815333333,7.262,8.49103333333
488.35,9.52035555555,33.3677,5.6541,31.9854166667,4.78233333333,7.88546666667,10.6974,7.27246666667,8.49806666666
488.70,9.54205555555,33.4206,5.6667,32.0452916667,4.79746666667,7.90126666666,10.7212666667,7.2874,8.52643333334
489.05,9.55338888887,33.4503666667,5.66056666667,32.0764166667,4.79686666667,7.91566666667,10.7278666667,7.29273333333,8.5326
489.40,9.54157777778,33.4645333333,5.6436,32.1068333333,4.79026666667,7.9142,10.7251333333,7.28486666667,8.51986666667
489.75,9.55467777777,33.5186333333,5.65623333333,32.146375,4.8118,7.92513333333,10.7342,7.30073333333,8.5288
490.10,9.57288888889,33.5619333333,5.6763,32.2012083334,4.8404,7.94780000001,10.7646666667,7.32586666667,8.5427
490.45,9.60066666668,33.6109,5.69296666667,32.2741666667,4.85626666667,7.96973333334,10.796,7.3476,8.56576666666
490.80,9.61122222222,33.6647666667,5.69496666667,32.3264583333,4.86886666667,7.97673333334,10.8060666667,7.36053333333,8.57589999999
491.15,9.62391111113,33.7354666667,5.69946666667,32.3922083333,4.88026666667,7.98953333333,10.8314,7.37346666667,8.5894
491.50,9.65835555556,33.8323666667,5.7267,32.4924166667,4.90293333334,8.00613333333,10.8578,7.39553333333,8.61543333333
491.85,9.70221111111,33.9396333333,5.75623333333,32.6105416667,4.93653333333,8.05153333334,10.8971333333,7.42373333333,8.65426666667
492.20,9.70986666667,34.0006666667,5.75833333333,32.6733333333,4.93646666667,8.05279999999,10.9079333333,7.4264,8.66706666666
492.55,9.73132222222,34.0834666667,5.77453333333,32.7612916667,4.94713333333,8.06766666667,10.9305333333,7.44513333333,8.67943333333
492.90,9.76422222222,34.1754,5.7966,32.8522083333,4.9758,8.0876,10.9637333333,7.46926666667,8.70696666666
493.25,9.80927777777,34.2553,5.84203333333,32.9372083333,5.01886666667,8.12726666667,11.0022666667,7.5166,8.74049999999
493.60,9.84400000001,34.3583666667,5.8591,33.0355833333,5.04206666667,8.15480000001,11.0398666667,7.5446,8.77796666667
493.95,9.88283333334,34.4624,5.87966666667,33.1352083333,5.05946666667,8.17486666667,11.0780666667,7.5724,8.79993333334
494.30,9.90992222221,34.5856333333,5.89046666667,33.238125,5.08726666667,8.18840000001,11.1002,7.59366666667,8.82466666666
494.65,9.95764444445,34.6732666667,5.92966666667,33.3387916666,5.12793333333,8.22366666666,11.1543333333,7.63626666667,8.8598
495.00,9.99431111112,34.8001,5.97233333333,33.465625,5.164,8.26233333333,11.1886,7.66433333333,8.87730000001
495.34,9.99667777778,34.8445333333,5.96996666667,33.505875,5.17313333333,8.26913333333,11.2096,7.67113333333,8.89453333333
495.69,9.99271111111,34.9126666667,5.97163333333,33.5790416666,5.18446666666,8.25533333333,11.2275333333,7.68266666667,8.9072
496.04,10.0321444445,35.0312666667,6.00176666667,33.710875,5.23473333333,8.28793333333,11.2675333333,7.7196,8.95479999999
496.39,10.0344666667,35.1100333333,5.99253333333,33.7653333333,5.23633333333,8.29193333333,11.2699333333,7.7178,8.96653333333
496.74,10.0535777778,35.185,6.00896666667,33.83,5.25406666666,8.31866666666,11.2933333333,7.7434,8.98783333333
497.09,10.0673222222,35.2803666667,6.0086,33.8997083333,5.26873333333,8.34639999999,11.3199333333,7.75173333333,9.00753333333
497.44,10.0907,35.3677666667,6.02526666667,33.9979583333,5.286,8.37433333334,11.3600666667,7.78113333333,9.02696666666
497.79,10.1182333333,35.4699333333,6.04733333333,34.116625,5.30273333333,8.39613333333,11.3784,7.8032,9.06253333333
498.14,10.1543777778,35.5481666667,6.05553333333,34.2031666666,5.32266666667,8.41573333333,11.414,7.82946666667,9.09149999999
498.48,10.1920555556,35.7008333333,6.08206666667,34.3216666667,5.34413333333,8.44146666667,11.4516,7.84973333333,9.12680000001
498.83,10.2151222222,35.7942333333,6.0933,34.4029166667,5.36053333333,8.46326666667,11.4814666667,7.86333333333,9.15176666666
499.18,10.2547666667,35.9162333333,6.13453333333,34.516875,5.39873333333,8.50833333333,11.5175333333,7.9194,9.19843333333
499.53,10.3050222222,36.0307333333,6.1641,34.599125,5.42746666667,8.55953333333,11.5610666667,7.95793333334,9.23253333334
499.88,10.3246333333,36.1170666667,6.18923333333,34.65375,5.46146666667,8.58686666667,11.6030666667,7.98193333333,9.25763333333
500.23,10.3489888889,36.2199666667,6.2154,34.7619166667,5.49193333333,8.61419999999,11.6414666667,8.00206666667,9.28386666667
500.58,10.3391222222,36.2790666667,6.19953333333,34.8120416667,5.48313333333,8.59873333333,11.6370666667,7.98413333333,9.27329999999
500.92,10.3700888889,36.3948666667,6.22763333333,34.8982916666,5.50386666667,8.60573333333,11.6719333333,8.00686666667,9.32090000001
501.27,10.3659777778,36.4212,6.2116,34.91875,5.4932,8.57906666666,11.6628666667,7.97126666667,9.31976666666
501.62,10.3695888889,36.4747333333,6.22003333333,34.946625,5.51653333333,8.57666666667,11.7010666667,7.97893333333,9.33256666667
501.97,10.3921555556,36.5696666667,6.27176666667,35.0328333333,5.54733333333,8.61279999999,11.7459333333,8.0164,9.37930000001
502.32,10.3972444445,36.5817,6.2632,35.0603333333,5.54346666667,8.61073333333,11.739,8.02206666667,9.37376666667
502.67,10.3665444444,36.5967,6.24773333333,35.09625,5.52653333333,8.57166666666,11.729,8.00646666667,9.35359999999
503.01,10.3801888889,36.6398,6.2421,35.1429166667,5.535,8.56139999999,11.7421333333,7.99926666667,9.36096666667
503.36,10.3435,36.6645,6.21396666667,35.1615833333,5.50513333333,8.52046666667,11.7144666667,7.9628,9.33236666666
503.71,10.3378333333,36.6821333333,6.203,35.1870833334,5.47013333333,8.50253333333,11.7062666667,7.95586666667,9.31959999999
504.06,10.3721,36.7377333333,6.2296,35.2420416667,5.4998,8.53526666667,11.7359333333,7.9792,9.33383333333
504.41,10.3851666667,36.7927666667,6.2459,35.3021666667,5.50066666667,8.53493333334,11.7506666667,7.98986666667,9.33663333334
504.75,10.4116888889,36.8169333333,6.27396666667,35.3742083333,5.5356,8.57346666666,11.7918666667,8.01946666667,9.36783333334
505.10,10.3995444444,36.8778333333,6.27173333333,35.4195,5.5356,8.56206666667,11.7799333334,8.026,9.36029999999
505.45,10.4072888889,36.9070666667,6.26476666667,35.4566666667,5.52586666667,8.59079999999,11.7567333333,8.01846666667,9.37406666666
505.80,10.3764222222,36.9129333333,6.21766666667,35.432,5.48266666667,8.56699999999,11.7222666667,7.9736,9.32299999999
506.15,10.3695777778,36.9584,6.22803333333,35.4660416666,5.49866666667,8.58600000001,11.7511333333,7.9792,9.34163333333
506.49,10.3923666667,37.0316333333,6.24393333333,35.532625,5.50666666667,8.6012,11.7717333333,7.99133333333,9.3662
506.84,10.3903,37.0989666667,6.2467,35.5781666667,5.498,8.6168,11.798,7.97253333333,9.37379999999
507.19,10.4085444445,37.1564,6.26933333333,35.658625,5.508,8.65086666667,11.8386666667,7.99046666666,9.40453333333
507.54,10.3996666667,37.1770333333,6.25753333333,35.657875,5.49886666667,8.65113333333,11.8376666667,7.96846666667,9.40250000001
507.88,10.3823222222,37.19,6.23903333333,35.6793333333,5.4638,8.64679999999,11.8173333333,7.94093333333,9.38343333333
508.23,10.3933222222,37.2045333333,6.2395,35.706125,5.4668,8.65826666667,11.8334,7.94246666667,9.40243333333
508.58,10.3713444444,37.218,6.23006666667,35.7101666667,5.43033333333,8.64113333334,11.8035333333,7.91186666667,9.38473333334
508.93,10.3845,37.2182666667,6.24406666666,35.70125,5.42866666667,8.67026666666,11.8274,7.9062,9.39666666667
509.27,10.4011444445,37.2705,6.27103333333,35.7122916667,5.45186666667,8.68340000001,11.883,7.93093333333,9.42573333333
509.62,10.4102555555,37.2795666667,6.2817,35.7557083333,5.45573333333,8.68486666666,11.8935333333,7.93146666667,9.42840000001
509.97,10.3804444445,37.2687333333,6.2512,35.7198333333,5.4168,8.66006666667,11.8616666667,7.88566666667,9.38973333333
510.32,10.3892222222,37.2924,6.25493333333,35.72725,5.4246,8.68213333333,11.8872,7.89213333333,9.40539999999
510.66,10.3771333333,37.2906,6.2261,35.7505416667,5.3966,8.6582,11.8576,7.87473333333,9.38513333333
511.01,10.3824888889,37.3069,6.22763333333,35.7502083333,5.40506666667,8.6704,11.8657333333,7.8888,9.38573333334
511.36,10.4053555556,37.3711333333,6.23103333333,35.808375,5.42206666667,8.679,11.8908,7.91573333333,9.40799999999
511.70,10.4115555556,37.3684333333,6.22643333333,35.7890416667,5.41873333334,8.67200000001,11.9022,7.9218,9.43103333334
512.05,10.4473111111,37.4332333333,6.26206666667,35.87725,5.45726666667,8.71566666667,11.9402,7.95266666667,9.47366666667
512.40,10.4237222222,37.4566,6.218,35.892875,5.43393333333,8.69453333333,11.9304,7.93146666667,9.43966666666
512.75,10.4226777778,37.4961333333,6.1969,35.956375,5.4234,8.68606666667,11.9232666667,7.90846666667,9.42090000001
513.09,10.3925111111,37.5055666667,6.16573333333,35.996,5.3888,8.66786666667,11.8858,7.8736,9.38116666666
