wavelength,Back_TanChrm,Belly_TanChrm,Breast_TanChrm,Crissum_TanChrm,Crown_TanChrm,DorTail_TanChrm,Patch10_TanChrm,Patch11_TanChrm,Patch12_TanChrm,Patch13_TanChrm,Rump_TanChrm,Throat_TanChrm,WingTip_TanChrm
383.41,3.66853333333,4.935,8.83373333333,4.18140434783,3.3586952381,3.4286,5.1402,3.14966666667,4.92113333333,2.21533333333,10.1209333333,9.3708,6.27346666667
383.77,3.649,4.9399,8.84913333334,4.16558695652,3.36141904762,3.41693333333,5.11453333333,3.1704,4.88563333333,2.17326666667,10.1406,9.38606666665,6.22986666667
384.14,3.5716,4.8551,8.79366666666,4.08137246377,3.29126666667,3.33073333333,4.99986666667,3.09353333333,4.7483,2.07306666667,10.0664666667,9.276,6.1478
384.50,3.53153333333,4.83986666667,8.7976,4.06541884058,3.24650476191,3.28453333333,4.95513333333,3.0918,4.6838,2.0122,10.0482666667,9.22113333333,6.13806666667
384.86,3.49246666667,4.80936666667,8.7922,4.03842318841,3.21494285714,3.2702,4.95853333333,3.0922,4.6358,1.98666666667,10.0496666667,9.18546666667,6.138
385.22,3.54773333333,4.83586666667,8.89213333333,4.08696086956,3.25788571428,3.30873333333,5.03346666667,3.1718,4.6473,2.06326666667,10.181,9.29666666668,6.18
385.58,3.5686,4.8687,8.92320000001,4.12889565217,3.26556190476,3.30726666667,5.1066,3.2306,4.62546666667,2.11673333334,10.2514666667,9.36506666667,6.22866666667
385.94,3.63473333333,4.94763333333,9.02546666666,4.20419855072,3.34352380952,3.38986666667,5.18626666667,3.32906666667,4.6733,2.1732,10.3388666667,9.50526666667,6.30353333333
386.30,3.64886666667,5.00973333333,9.05046666665,4.24817681159,3.3508952381,3.39646666667,5.23613333333,3.36706666667,4.64546666667,2.19513333333,10.3953333333,9.556,6.34206666667
386.66,3.6256,5.03663333333,9.08293333334,4.2736942029,3.35827619048,3.40213333333,5.24773333333,3.38373333333,4.63383333333,2.18793333333,10.4539333333,9.57826666666,6.3652
387.03,3.59033333333,4.9954,9.08579999999,4.23330724638,3.30521904762,3.34253333333,5.20373333333,3.35693333334,4.59343333333,2.15533333333,10.4546666667,9.56906666667,6.3242
387.39,3.53313333333,4.9603,9.06853333333,4.18289565217,3.24637142857,3.28273333333,5.18213333333,3.3334,4.53623333333,2.10153333333,10.4230666667,9.55720000001,6.28206666667
387.75,3.5596,4.98986666667,9.15420000001,4.20519855073,3.26906666667,3.2856,5.2604,3.39273333333,4.56043333333,2.15786666667,10.5194,9.6286,6.326
388.11,3.51893333334,4.9581,9.1638,4.18704492754,3.23214285714,3.2408,5.23893333333,3.3786,4.5604,2.13646666667,10.5272,9.60553333333,6.2966
388.47,3.5212,4.95686666667,9.16059999999,4.17493913043,3.2261047619,3.25193333333,5.2326,3.36806666667,4.56156666667,2.11946666667,10.5868,9.63613333335,6.29186666667
388.83,3.44133333333,4.89053333333,9.15686666665,4.11805217391,3.14536190476,3.15333333333,5.1608,3.2832,4.4836,2.03306666667,10.5873333333,9.59933333334,6.24073333333
389.19,3.3464,4.8621,9.14273333333,4.05882898551,3.09454285714,3.07126666667,5.08693333333,3.2426,4.43296666667,1.92853333333,10.5325333333,9.5524,6.16953333333
389.55,3.33646666667,4.8833,9.18440000001,4.06256521739,3.11523809524,3.09993333333,5.07313333333,3.28133333333,4.47903333333,1.92886666667,10.5946666666,9.59846666668,6.1768
389.91,3.33646666667,4.88893333333,9.18366666667,4.07878695652,3.11855238095,3.11106666667,5.07713333333,3.29853333333,4.46366666667,1.9598,10.6598666667,9.59946666669,6.15826666667
390.27,3.31526666667,4.8808,9.23560000001,4.07174492754,3.09324761905,3.07953333333,5.08346666667,3.30386666667,4.45363333333,1.94286666667,10.7116666667,9.60693333335,6.12846666667
390.63,3.38533333333,4.95703333333,9.30046666667,4.15989855073,3.15123809524,3.15206666667,5.18673333333,3.37826666667,4.50736666667,2.02193333333,10.8244,9.68526666669,6.17373333333
391.00,3.43353333334,4.99973333333,9.34440000001,4.2165942029,3.2086952381,3.22086666667,5.22446666667,3.44713333333,4.52973333333,2.04093333333,10.9026666667,9.72,6.20506666667
391.36,3.4966,5.0746,9.46213333335,4.2861884058,3.28154285714,3.31013333333,5.301,3.53013333333,4.58036666667,2.11473333334,11.0125333333,9.80986666667,6.25393333333
391.72,3.51386666666,5.1128,9.48593333333,4.33118405797,3.30768571429,3.3528,5.32893333333,3.55453333334,4.57726666667,2.12926666667,11.0626666667,9.83066666667,6.2656
392.08,3.5848,5.196,9.57433333333,4.41275797102,3.3736952381,3.41473333333,5.4334,3.65926666667,4.65896666667,2.20526666667,11.2116666666,9.96713333333,6.3416
392.44,3.64406666667,5.2562,9.70413333333,4.47708985507,3.45059047619,3.47053333333,5.54,3.7706,4.73896666667,2.26006666667,11.334,10.0664666667,6.37633333333
392.80,3.7628,5.37206666667,9.85099999999,4.60670289855,3.57542857143,3.60233333333,5.66173333333,3.92393333333,4.86186666667,2.37646666667,11.487,10.2221333333,6.47026666667
393.16,3.8986,5.47966666667,9.99673333332,4.72407391305,3.67754285714,3.71233333333,5.7766,4.03306666667,4.96063333333,2.48173333333,11.6312,10.3358666667,6.61153333333
393.52,3.954,5.53733333333,10.0635333333,4.75846811594,3.71406666666,3.73066666667,5.84393333333,4.08286666667,4.98933333333,2.50673333333,11.7,10.4026666667,6.64393333333
393.88,4.0036,5.59633333333,10.1602666667,4.78003188406,3.75571428571,3.7434,5.91633333333,4.15353333333,5.0327,2.5238,11.7971333333,10.4677333333,6.66073333334
394.24,4.0402,5.6181,10.2100666667,4.79686231884,3.80455238095,3.76253333333,5.93766666667,4.2014,5.05156666667,2.54913333333,11.8536666667,10.5154666667,6.6752
394.60,4.03713333333,5.61243333333,10.2484,4.76944927536,3.80711428572,3.7588,5.95226666667,4.2122,5.0379,2.52306666667,11.8913333333,10.5370666667,6.66233333333
394.96,4.04166666667,5.64266666667,10.3047333333,4.78104637681,3.79726666666,3.76306666667,6.00233333333,4.23873333333,5.05476666667,2.53826666667,11.9586,10.5948,6.6882
395.32,3.9788,5.5957,10.2814,4.72535652174,3.73927619048,3.68633333333,5.95866666667,4.21446666667,5.00273333333,2.4766,11.9952,10.586,6.63306666667
395.68,3.9576,5.55686666667,10.2990666667,4.69082898551,3.69614285714,3.63233333333,5.94106666667,4.21233333333,4.96963333333,2.44673333333,12.0266666667,10.6074666667,6.5894
396.04,3.9334,5.56066666667,10.3228666667,4.66430434783,3.65421904762,3.6052,5.924,4.21813333333,4.92113333333,2.39746666667,12.0418666667,10.5898666667,6.5418
396.40,3.85226666667,5.51466666667,10.2952666667,4.60933913044,3.57804761905,3.53013333333,5.86646666667,4.157,4.8328,2.34226666666,12.0287333333,10.5485333333,6.5
396.76,3.79806666667,5.47573333333,10.2789333333,4.57565942029,3.5276,3.4748,5.83446666667,4.14986666667,4.79253333333,2.30433333333,12.0389333333,10.5114666667,6.45253333333
397.12,3.77026666667,5.48216666667,10.3016,4.59473913044,3.52357142857,3.47133333333,5.872,4.18713333333,4.79256666667,2.29993333333,12.1252,10.5677333333,6.38593333333
397.48,3.72806666667,5.45693333333,10.3573333333,4.59322898551,3.48243809524,3.45666666667,5.87826666667,4.19466666667,4.7655,2.26993333333,12.1825333333,10.5918666667,6.36406666667
397.84,3.6806,5.42116666667,10.351,4.57193913043,3.44002857143,3.4306,5.87113333333,4.18853333333,4.74563333333,2.24633333333,12.2319333333,10.5821333333,6.35226666667
398.20,3.6746,5.43023333333,10.4045333333,4.5858057971,3.4093047619,3.41673333333,5.90646666667,4.2246,4.74643333333,2.25033333333,12.3032666667,10.6319333333,6.36653333333
398.56,3.68213333333,5.4318,10.4688666667,4.60062898551,3.40215238095,3.41473333333,5.901,4.2836,4.7392,2.28526666667,12.3842,10.6784,6.3752
398.92,3.707,5.42746666667,10.519,4.59977826087,3.426,3.43973333333,5.9166,4.32373333333,4.76706666667,2.30306666667,12.4678,10.7023333333,6.36566666667
399.28,3.78733333333,5.4994,10.5973333333,4.68684492754,3.48279047619,3.53586666667,5.99193333333,4.39526666667,4.82766666667,2.3734,12.5674,10.781,6.43893333333
399.64,3.75566666667,5.47843333333,10.6255333333,4.66301739131,3.47035238095,3.52246666667,5.98086666667,4.40546666667,4.82503333333,2.34613333333,12.6228,10.7724,6.43266666667
400.00,3.77373333333,5.47636666667,10.6822666667,4.68213043478,3.49613333333,3.5454,6.02433333333,4.44266666667,4.82236666667,2.34926666667,12.7209333333,10.8204,6.46093333333
400.36,3.7744,5.46806666667,10.7179333333,4.67908985507,3.48675238095,3.54066666667,6.05266666667,4.4844,4.81463333333,2.325,12.7790666667,10.8524,6.4364
400.72,3.7648,5.48623333333,10.7816,4.65823478261,3.4744,3.5238,6.06446666667,4.50773333333,4.78653333333,2.29746666667,12.8505333333,10.9008666667,6.4306
401.08,3.7768,5.49186666667,10.8483333333,4.63476666667,3.49597142857,3.54553333333,6.10053333333,4.5628,4.7998,2.30246666667,12.9046,10.9178666667,6.46266666667
401.44,3.82526666667,5.54236666667,10.9270666667,4.68301014493,3.54781904762,3.59013333333,6.1732,4.62446666667,4.82993333333,2.336,13.0087333333,10.9639333333,6.4748
401.80,3.81686666667,5.55223333333,11.0180666667,4.71006086957,3.5517047619,3.59286666667,6.18646666666,4.66913333333,4.8382,2.3346,13.0589333333,11.0078666667,6.45093333333
402.16,3.87853333333,5.6356,11.1491333333,4.78234492754,3.63262857143,3.686,6.29673333334,4.76713333333,4.90453333333,2.40453333333,13.1967333333,11.1197333333,6.49726666667
402.52,3.88866666667,5.68256666667,11.2169333333,4.80498115942,3.65282857143,3.70173333333,6.35713333333,4.802,4.94016666667,2.40026666667,13.2782,11.1638,6.51066666667
402.88,3.91266666667,5.73393333333,11.3398,4.87561449275,3.69385714286,3.73293333333,6.42646666667,4.8814,4.9721,2.4582,13.4113333333,11.2638,6.56646666667
403.24,3.8912,5.71053333333,11.4055333334,4.84234492754,3.66558095238,3.69626666667,6.43253333333,4.91706666667,4.94756666667,2.4254,13.4761333333,11.2818666667,6.53426666667
403.60,3.95233333333,5.76766666667,11.5028,4.89744202899,3.71620952381,3.7268,6.5144,5.01313333333,4.98716666667,2.48446666667,13.5902,11.3583333333,6.5938
403.95,3.9822,5.81153333333,11.5819333333,4.94779275362,3.74627619048,3.7452,6.58773333333,5.09893333333,5.04893333333,2.53553333333,13.6702666667,11.4388,6.62966666667
404.31,4.06946666667,5.8989,11.736,5.0493768116,3.84054285714,3.82686666667,6.6774,5.2236,5.12986666667,2.64073333333,13.8218,11.5606,6.71573333333
404.67,4.13653333333,5.94683333333,11.8072666667,5.10682608696,3.90401904762,3.87506666667,6.7648,5.3144,5.1909,2.71253333333,13.9038,11.6254666667,6.75186666667
405.03,4.16193333334,5.98743333333,11.8722666667,5.14242173913,3.92102857143,3.88226666667,6.8242,5.3724,5.19383333333,2.77086666667,14.0202,11.6893333333,6.7756
405.39,4.138,5.98463333333,11.9057333333,5.14105942029,3.91006666667,3.86533333333,6.84033333333,5.4124,5.1807,2.78533333333,14.0902666667,11.7153333333,6.76366666667
405.75,4.16546666667,6.0359,11.9688666667,5.1697884058,3.93340952381,3.89086666667,6.89266666667,5.49086666667,5.20226666667,2.81933333333,14.2106666667,11.7797333333,6.81926666667
406.11,4.12346666667,5.98483333333,11.9854666667,5.12562753623,3.89946666667,3.84133333333,6.86286666667,5.49673333333,5.16776666667,2.76486666666,14.2484,11.7662666667,6.7782
406.47,4.07393333333,5.94496666667,12.0065333333,5.09675507246,3.82945714286,3.78026666667,6.8452,5.48946666667,5.11556666667,2.731,14.2948666667,11.7788666667,6.74346666667
406.83,4.0518,5.94223333333,12.0492,5.08776231884,3.79639047619,3.75373333333,6.8648,5.50933333333,5.0933,2.6988,14.3496,11.7803333333,6.72846666667
407.19,4.099,6.0191,12.1514666667,5.15243333333,3.85613333333,3.77,6.94086666666,5.5972,5.15576666667,2.75713333333,14.4736666667,11.8742,6.78026666667
407.55,4.06573333333,6.02463333333,12.1837333333,5.13716811594,3.83361904762,3.74513333333,6.95233333333,5.60633333333,5.13013333333,2.71653333333,14.543,11.8917333333,6.7478
407.90,4.04746666667,6.01433333333,12.237,5.11819130435,3.82955238095,3.72786666667,6.9648,5.6154,5.09716666667,2.6796,14.6125333333,11.9015333334,6.7184
408.26,3.9288,5.91436666667,12.1774666667,5.00854492754,3.72319047619,3.59853333333,6.89713333334,5.5444,4.97963333333,2.54826666667,14.5874666666,11.8293333333,6.62026666667
408.62,3.83233333333,5.85373333333,12.1730666667,4.95283043478,3.64315238095,3.53766666667,6.83673333333,5.5136,4.8951,2.4708,14.6255333334,11.7908666667,6.5522
408.98,3.78766666667,5.81746666667,12.1886666667,4.94344927536,3.60224761905,3.495,6.82186666667,5.52006666667,4.87316666667,2.39633333333,14.6555333333,11.7748,6.4992
409.34,3.80726666667,5.83273333333,12.2412,4.95030144928,3.60664761905,3.47146666667,6.82353333333,5.56793333333,4.87343333333,2.38253333333,14.747,11.8112666667,6.4978
409.70,3.84493333333,5.87373333333,12.3208666667,4.97324927536,3.63725714286,3.49806666667,6.8772,5.62413333334,4.87646666667,2.40846666667,14.8424,11.8655333333,6.50253333333
410.06,3.90566666667,5.96653333333,12.4126,5.05386956522,3.69183809524,3.555,6.97693333333,5.74153333333,4.9393,2.48006666667,14.9938,11.9659333333,6.56313333333
410.42,3.95326666667,6.0009,12.4956666667,5.10440869565,3.75438095238,3.624,7.04866666667,5.84466666667,4.9854,2.52106666666,15.0778,12.0248666667,6.59893333334
410.77,3.9466,5.9983,12.5096666667,5.09565072464,3.75078095238,3.59426666667,7.07393333333,5.8722,4.96543333333,2.51526666667,15.1310666667,12.0740666667,6.57533333333
411.13,3.91526666667,5.98356666667,12.5381333333,5.08471594203,3.73988571429,3.60386666667,7.08393333333,5.89613333333,4.93673333333,2.50506666667,15.1870666667,12.084,6.55453333333
411.49,3.96366666667,6.0169,12.6445333333,5.13976666667,3.78840952381,3.64926666667,7.13946666667,5.97973333333,4.9855,2.56606666667,15.2882666667,12.18,6.5912
411.85,3.9796,6.06886666667,12.7051333333,5.1788884058,3.80491428572,3.67366666667,7.16953333333,6.0628,5.01996666667,2.61133333333,15.3913333333,12.2366,6.6008
412.21,4.06833333333,6.16193333333,12.8262666667,5.27105797101,3.89188571429,3.78573333333,7.27613333333,6.1952,5.1247,2.69826666667,15.5619333333,12.3623333333,6.6786
412.57,4.14826666667,6.24916666667,12.951,5.35035942029,3.9694952381,3.86266666667,7.39626666667,6.33813333333,5.19536666667,2.76986666667,15.7292,12.4908666667,6.7538
412.92,4.16853333333,6.2722,13.0274,5.3658115942,3.97774285714,3.9052,7.43579999999,6.40853333333,5.21983333333,2.78413333333,15.8342,12.5495333333,6.78573333333
413.28,4.12473333333,6.2423,13.0646666667,5.35282028985,3.94491428571,3.9006,7.45206666667,6.44066666667,5.19833333333,2.74326666667,15.8904,12.5786,6.7652
413.64,4.12153333333,6.23266666667,13.1351333333,5.36485362319,3.94055238096,3.91246666667,7.47899999999,6.49346666667,5.23613333333,2.7178,15.9714,12.6068,6.75493333333
414.00,4.0334,6.14773333333,13.1501333333,5.28568985507,3.84836190476,3.84386666667,7.41273333334,6.4518,5.15493333333,2.61286666667,15.9721333333,12.5735333333,6.66546666667
414.36,4.00246666667,6.17103333333,13.2084666667,5.26967971014,3.82975238095,3.80786666667,7.41519999999,6.47926666667,5.12983333333,2.57893333333,16.0550666667,12.6272666667,6.63633333333
414.72,4.03326666667,6.20866666667,13.314,5.29306521739,3.84229523809,3.83006666667,7.46439999999,6.5626,5.15556666667,2.58633333333,16.174,12.6778,6.62666666667
415.07,4.04413333333,6.232,13.3870666667,5.30832028986,3.85031428571,3.84206666667,7.5288,6.63393333333,5.15293333333,2.59246666667,16.2696666667,12.7214666667,6.63646666667
415.43,4.02026666667,6.24296666667,13.4389333333,5.30713188406,3.82820952381,3.8378,7.59160000001,6.69186666667,5.1319,2.5796,16.3669333333,12.7383333333,6.64026666667
415.79,4.05626666667,6.26563333333,13.5282666667,5.33642608696,3.85706666667,3.84393333333,7.66913333333,6.767,5.13886666667,2.5994,16.4824,12.8094666667,6.6656
416.15,4.06413333333,6.28786666667,13.6112,5.35544492754,3.86525714286,3.8484,7.72713333334,6.83566666667,5.16386666667,2.61633333333,16.5726666667,12.8468,6.6606
416.51,4.03266666667,6.2724,13.6284666667,5.32763478261,3.82025714286,3.77826666667,7.72626666667,6.83066666667,5.12976666667,2.57193333333,16.6126,12.8534,6.61926666667
416.86,4.0448,6.30496666667,13.6952,5.35664347826,3.8412952381,3.78453333333,7.77046666666,6.8934,5.13913333333,2.59886666667,16.7036666667,12.9146,6.6274
417.22,4.05566666667,6.33423333333,13.7484666666,5.36827681159,3.85294285714,3.79106666667,7.82266666667,6.95673333333,5.16273333333,2.61573333333,16.7804666667,12.9434,6.6378
417.58,4.06673333333,6.36086666667,13.7846666667,5.3817173913,3.86526666667,3.80326666667,7.86326666666,7.0126,5.14983333333,2.62533333333,16.844,12.9855333333,6.65426666667
417.94,4.0736,6.3865,13.8227333333,5.39487536232,3.88737142857,3.79026666667,7.91146666667,7.07853333333,5.15926666667,2.633,16.9170666667,13.0115333334,6.6796
418.29,4.1064,6.40426666667,13.8822,5.42487826087,3.9022,3.79246666667,7.9518,7.15186666667,5.1675,2.64173333334,16.9907333333,13.0288666667,6.69666666667
418.65,4.1006,6.40503333333,13.9162,5.44485362319,3.90688571429,3.794,7.98346666667,7.18753333333,5.16253333333,2.65013333333,17.0614666667,13.0605333333,6.71573333333
419.01,4.1216,6.4224,13.9816,5.4754,3.92446666667,3.8038,8.02246666667,7.2466,5.18833333333,2.67026666667,17.1452,13.1125333333,6.7456
419.37,4.15326666667,6.44993333333,14.0444,5.51046231884,3.94697142857,3.82626666667,8.06373333333,7.30013333333,5.206,2.68006666667,17.2340666667,13.1709333333,6.76146666667
419.73,4.16526666667,6.47386666667,14.1132,5.53346231884,3.97191428571,3.85826666667,8.08679999999,7.3598,5.22533333333,2.6954,17.309,13.2159333333,6.78573333333
420.08,4.16053333333,6.4893,14.149,5.55152463768,3.96755238095,3.84713333333,8.09406666667,7.39866666666,5.2067,2.68973333333,17.3544,13.2368,6.77873333333
420.44,4.18646666667,6.51913333333,14.2072,5.58947536232,3.9932952381,3.87826666667,8.14646666667,7.466,5.23876666667,2.71166666667,17.4276,13.2908,6.79906666667
420.80,4.18913333333,6.5447,14.263,5.60706086957,4.0001047619,3.8732,8.17826666666,7.51359999999,5.247,2.72373333333,17.5026666667,13.3243333333,6.80666666667
421.16,4.19553333333,6.5546,14.3076,5.61992318841,4.00028571429,3.87526666667,8.19539999999,7.55706666666,5.23843333333,2.72293333333,17.5718,13.3642,6.80833333333
421.51,4.19586666667,6.56483333333,14.3584666667,5.63639275362,4.00154285714,3.8628,8.21179999999,7.59886666666,5.25046666667,2.731,17.6437333333,13.4034666667,6.80506666667
421.87,4.2214,6.5928,14.4257333333,5.6634826087,4.01691428572,3.89506666667,8.25613333333,7.65826666667,5.2697,2.75173333334,17.7391333333,13.4724666667,6.81273333333
422.23,4.22933333333,6.61193333333,14.4771333333,5.69045507246,4.03596190476,3.9348,8.30866666667,7.70739999999,5.29593333333,2.76753333333,17.8244,13.5276,6.83406666667
422.58,4.2334,6.632,14.5289333333,5.70181449276,4.05305714286,3.9442,8.33833333334,7.77240000001,5.31056666667,2.76753333333,17.8921333333,13.5713333333,6.8412
422.94,4.22953333333,6.65203333333,14.5786666667,5.72010869565,4.05267619048,3.94853333333,8.3728,7.82813333333,5.3149,2.77146666667,17.9640666666,13.6012,6.84973333333
423.30,4.2316,6.67873333333,14.6274666667,5.73728405797,4.0585047619,3.9524,8.39006666667,7.88613333334,5.32766666667,2.77826666667,18.0201333333,13.6242,6.84393333333
423.66,4.22986666667,6.7099,14.6660666667,5.75935797101,4.05475238095,3.95026666667,8.43219999999,7.93193333333,5.343,2.7866,18.0846,13.6622,6.83606666667
424.01,4.25173333333,6.74953333333,14.7304,5.78977826087,4.08306666667,3.988,8.48880000001,8.00473333333,5.37866666667,2.81333333333,18.1791333333,13.7156,6.8532
424.37,4.25086666667,6.76483333333,14.7833333333,5.80554927536,4.09640952381,4.00386666667,8.51573333333,8.05973333333,5.38116666667,2.8214,18.2724,13.748,6.85673333333
