wavelength,Back_DolFrif,Belly_DolFrif,Breast_DolFrif,Crissum_DolFrif,Crown_DolFrif,DorTail_DolFrif,Patch10_DolFrif,Rump_DolFrif,Throat_DolFrif,WingTip_DolFrif
200.06,31.5216666667,53.9855,33.3334444445,25.0001111111,-13.1642222222,37.5603333333,10.3866666667,14.9356666667,-10.8696111111,-2.0530277778
200.44,21.8391111111,39.2721666667,28.7356666667,19.5402222222,-22.9884444444,28.2247777778,5.49188888889,8.89751851852,-26.4367222222,-10.5045
200.82,21.839,46.3598333333,31.1622222222,26.3091111111,-22.35,22.8608888889,10.4724444444,12.1328148148,-28.927,-7.40750000003
201.19,18.8755555556,49.7993333334,30.1204444444,25.301,-22.2222222222,17.8045555556,11.1113333333,15.1717407407,-32.2623333333,-7.63044444443
201.57,10.7601111111,45.7896666666,26.3157777778,21.7543333333,-18.1286666667,16.3742222222,11.111,17.3100740741,-30.4092777778,-5.23377777777
201.95,8.60200000001,39.4263333334,26.5232222222,19.4743333333,-22.7001111111,14.098,8.48266666667,17.483037037,-31.4815555556,-4.51036111113
202.33,-4.9531111111,40.3613333334,25.0334444445,18.3398888889,-32.2624444445,14.5916666667,0.133777777767,15.9748888889,-32.3291111111,-17.7041388889
202.71,-11.2281111111,37.1928333334,17.6607777778,18.2456666667,-28.1871111111,6.90044444447,-1.87133333333,10.4873333333,-31.0525,-10.4679444444
203.09,-30.727,27.9833333334,9.6021111111,4.9381111111,-45.8161111111,-10.0136666667,-10.288,-4.66385185187,-46.7762777778,-27.5720277778
203.47,-26.9231111111,33.9741666666,14.1027777778,7.54999999999,-39.1737777778,-12.5355555556,-2.99144444443,-0.237444444433,-49.0026666667,-24.2522777778
203.85,-19.5194444444,46.3965,26.5766666667,21.3211111111,-28.979,-4.65466666667,5.25533333333,14.5144814815,-35.3603333333,-9.87255555558
204.22,-22.807,49.1226666666,29.2397777778,21.6374444444,-27.6315555555,-5.55544444443,1.31577777777,15.3022222222,-33.187,-10.3070277778
204.60,-19.7868888889,50.4566666666,32.1157777778,23.5918888889,-25.1141111111,-0.456666666667,2.8921111111,12.2780740741,-28.6908888889,-14.6116944444
204.98,-50.9701111111,22.4866666667,13.4038888889,-0.52922222221,-52.381,-24.5151111112,-27.8657777778,-19.6942222222,-56.2609444444,-45.2381388889
205.36,-53.0155555556,12.8571666667,1.42855555553,-14.1271111111,-56.0316666667,-30.3175555554,-33.3333333333,-32.2222222222,-57.3015,-54.3649166667
205.74,-50.0,8.82333333335,4.73866666667,-11.1111111111,-54.902,-24.6733333332,-35.621,-33.6058148148,-54.4932777778,-53.7173888888
206.12,-48.0928888889,14.428,3.64833333333,-14.7594444444,-52.0731111111,-23.0513333333,-30.0167777778,-33.3334074074,-58.5406666667,-48.8391111112
206.50,-48.922,6.96533333335,-0.1658888889,-20.398,-54.5606666667,-39.1376666667,-36.4842222222,-42.2331851852,-73.4662222222,-45.7295555557
206.87,-17.8062222222,16.6665,22.5071111111,-5.92118946467e-16,-27.6352222222,-7.83488888888,-5.55555555553,-11.1111481481,-38.604,-18.3046666666
207.25,-1.3467777778,22.0538333333,29.4051111111,15.7126666667,-8.19288888888,9.53988888887,8.5298888889,3.10503703706,-26.8237222222,-3.39497222223
207.63,-0.815444444457,16.8196666667,25.2803333333,18.9603333333,-9.684,11.6207777778,4.8931111111,5.23281481481,-26.2488888889,-2.70122222223
208.01,-0.6061111111,10.7575,25.6564444444,13.8384444444,-11.9192222222,13.6364444445,5.0506666667,2.25574074073,-26.7677222222,-1.54038888887
208.39,-5.55555555556,6.29266666665,24.3764444445,6.68944444443,-22.9024444445,8.3901111111,-3.2881111111,-4.5730740741,-32.7097777778,-11.73475
208.77,-3.55100000001,13.9173333334,21.8785555556,10.653,-20.733,10.8818888889,-5.49844444447,-0.763518518533,-29.9541111111,-8.13283333334
209.14,16.1706666667,32.2915,38.492,31.1508888889,3.07533333333,30.0595555556,13.7897777778,22.9828148148,-5.45644444443,13.7897777778
209.52,21.5686666666,35.9945,42.6702222222,40.4295555556,10.4575555556,38.0018888889,17.9272222222,29.1004814815,-0.326944444467,19.1875555555
209.90,6.17266666667,22.5928333334,37.037,27.284,-10.3704444445,30.7405555556,-1.48144444443,14.897037037,-26.6048888889,5.03088888889
210.28,-15.4401111111,6.4935,18.9033333334,15.1515555556,-32.6117777778,8.80233333333,-29.7256666667,-5.9642962963,-50.0,-18.1817777778
210.66,-5.49311111109,6.55416666665,20.0997777778,19.3508888889,-23.5954444444,12.8588888889,-15.1061111111,3.57877777777,-32.5843888889,-14.2634166667
211.03,-31.7458888889,-9.52366666667,2.3088888889,3.31877777778,-52.3808888889,-12.5542222222,-41.9912222222,-13.4199259259,-66.1618333334,-42.5683333333
211.41,-70.5762222222,-20.6788333333,-21.605,-23.0454444445,-105.349777778,-42.1811111111,-84.7735555556,-38.5458518519,-112.345722222,-77.4693333334
211.79,-97.6744444443,-21.7055,-32.0413333333,-36.1756666666,-149.354,-65.8914444447,-114.470333333,-53.230037037,-127.906944445,-99.2892499999
212.17,-154.545444445,-39.3941666666,-72.3906666667,-53.872,-220.538777778,-123.569,-177.104444445,-101.010185185,-190.235555555,-156.650027778
212.55,-89.795888889,-10.2041666666,-49.6599999999,-20.1813333334,-128.344666667,-63.4920000001,-97.2788888888,-56.7651111111,-127.777777778,-87.4150277778
212.92,-82.5104444443,-1.852,-39.712,-15.638,-113.991888889,-61.317,-78.1894444444,-41.9067037037,-122.839611111,-70.7817777777
213.30,-58.9065555555,9.52366666667,-16.7546666667,-8.99488888887,-88.1833333333,-44.4445555555,-53.9681111111,-24.1622222222,-93.209888889,-53.0863333333
213.68,-34.4606666667,32.6088333333,2.73755555557,3.86477777777,-64.2513333333,-36.0708888889,-29.1467777778,-4.6160740741,-71.4976666666,-26.1273611111
214.06,-20.915,39.2156666667,3.13733333333,11.7646666667,-41.9608888889,-32.5488888889,-9.15033333333,5.92588888889,-44.5096111111,-15.4575277778
214.44,-3.07322222224,48.227,23.759,24.7045555556,-25.532,-11.3474444445,13.8297777778,20.0157777778,-26.8911111111,1.74344444443
214.81,0.904444444457,61.434,33.9793333333,30.7493333333,-22.4806666667,-7.88133333333,20.6718888889,31.5245555556,-21.5116111111,7.7841111111
215.19,5.85433333334,63.0823333333,40.1433333333,35.2448888889,-12.5448888889,0.477777777767,26.2843333333,32.1386296296,-10.3346111111,14.8446111111
215.57,7.64533333332,54.1285,37.2068888889,30.7848888889,-5.70833333334,-0.509666666667,26.5036666667,32.0082222222,-3.51672222222,16.5391388889
215.95,-0.71333333333,49.2353333333,31.2946666667,20.5913333333,-7.95122222222,-6.1161111111,21.6104444445,22.6978518518,-14.3221666667,8.0019166667
216.32,-4.21811111111,43.3645,26.4404444445,16.5638888889,-8.33322222222,-10.1853333333,19.6501111111,17.181,-18.8785,2.44325
216.70,-17.0732222222,44.1058333333,26.9647777778,9.34955555557,-23.3062222222,-27.1003333333,13.8212222222,7.58825925923,-33.1978888889,-11.8225277778
217.08,-25.9258888889,40.6665,16.7407777778,-1.77777777779,-36.8888888889,-37.6295555556,1.48144444447,-6.66666666667,-36.889,-21.2963611111
217.46,-83.4423333335,27.1241666666,-30.9365555556,-46.1874444445,-100.653666667,-97.6033333334,-38.1265555556,-56.7176296296,-97.603611111,-75.7079722223
217.83,-106.222222222,-9.66666666665,-50.0,-63.5555555556,-117.555555556,-109.777777778,-62.2222222223,-78.6666666665,-106.111111111,-100.055555556
218.21,-103.950666667,-8.88883333335,-38.2714444444,-63.4566666667,-121.975333333,-114.567777778,-59.7531111111,-89.4649629629,-106.172666667,-96.6664722223
218.59,-135.135111111,-2.7025,-64.2643333332,-92.4925555554,-146.246111111,-146.246333333,-94.5944444444,-125.125074074,-136.035888889,-131.381305556
218.97,-186.38,-35.484,-101.792111111,-117.204333333,-195.698777778,-190.322555556,-143.010666667,-193.78737037,-195.161166667,-175.985666667
219.34,-614.444444444,-175.0,-407.777777778,-421.111111111,-664.444444444,-657.777777778,-490.0,-684.814814815,-652.222222221,-606.388888889
219.72,-336.111111111,-115.625,-244.444444444,-236.805555555,-407.638888889,-379.166666667,-297.916666667,-431.018518519,-385.763888889,-392.013888889
220.10,-257.407222222,-92.5926666667,-167.283888889,-149.382888889,-335.185333333,-283.333333333,-235.185111111,-347.119333333,-298.765277778,-308.024666667
220.47,-368.687,-98.4851666667,-211.111111111,-196.969777778,-489.899,-385.858666667,-330.303111111,-484.511777778,-455.555444444,-441.414194444
220.85,-101.190555556,0.0,-36.507888889,-42.0636666667,-138.095222222,-101.984222222,-90.4763333333,-132.804222222,-125.991944444,-114.880888889
221.23,-32.5204444445,16.2603333334,13.8211111111,7.5882222222,-59.6206666667,-34.9594444443,-17.3442222222,-58.8076296296,-58.9430555554,-48.1706388889
221.61,-15.9091111111,15.5303333333,34.8483333332,26.2626666666,-37.3736666667,-33.8385555555,9.59577777767,-35.605962963,-39.8988333334,-18.6866944445
221.98,-65.0794444443,2.38083333335,28.1745555556,0.39700000001,-107.539666667,-103.968222222,-28.5714444443,-88.888962963,-95.4362777778,-60.2180000001
222.36,-47.8395555556,16.2038333333,29.9385555554,12.3456666667,-81.1727777778,-60.4938888888,-22.5307777778,-54.2181481481,-64.8147777777,-38.9661388889
222.74,-56.1254444445,-7.26466666665,18.2335555557,-3.41899999999,-87.7493333333,-81.1964444443,-29.0597777777,-54.5107777778,-66.6666111111,-38.1764722222
223.11,-97.8495555558,-44.6236666667,-16.4874444447,-47.6702222222,-141.935333333,-118.279444445,-60.9320000001,-90.2029999999,-111.648666667,-86.111
223.49,-87.5816666667,-40.1963333333,-28.7581111112,-54.2484444444,-134.967333333,-111.111222222,-63.3986666668,-84.8584814814,-124.346333333,-85.8660833332
223.87,-243.137222222,-93.137,-133.986777778,-146.405,-308.496555555,-291.503444444,-166.666666667,-226.143777778,-327.450888889,-201.96075
224.24,-416.239222222,-215.384666666,-281.196666666,-303.418888889,-481.196555555,-482.906,-310.256333333,-391.453074074,-505.128055556,-358.760611111
224.62,-205.777777778,-133.333333333,-151.111111111,-160.0,-255.111111111,-234.222222222,-170.666666666,-199.703703704,-259.111111111,-185.333333333
225.00,-285.024111111,-215.942166666,-228.985444444,-227.536222222,-359.903333333,-323.671666667,-258.937111111,-271.980703704,-347.101555556,-269.686111111
225.38,-767.777777778,-598.333333333,-703.333333334,-691.111111111,-926.666666667,-867.777777779,-728.888888889,-719.259259259,-901.666666667,-742.5
225.75,-338.596444445,-229.824666667,-369.590666667,-343.859777778,-432.163555556,-407.017666667,-355.555555556,-351.072185185,-444.151944444,-359.210611111
226.13,-228.632555555,-152.563833333,-289.316111111,-238.461333333,-285.042777778,-275.641,-227.777888889,-237.606777778,-326.922944445,-236.21775
226.51,-722.222222222,-551.666666667,-931.111111111,-740.0,-838.888888889,-846.666666667,-694.444444444,-702.592592592,-947.777777777,-709.444444444
226.88,-735.555555555,-610.0,-945.555555557,-718.888888889,-848.888888889,-822.222222222,-734.444444444,-709.259259259,-923.888888889,-706.388888889
227.26,-293.236555556,-234.057833334,-386.956555556,-287.922777778,-344.927555556,-343.961222222,-296.135222222,-298.228518519,-363.284777778,-264.855
227.64,-135.772444445,-118.699,-184.281777778,-137.669444444,-164.498777778,-148.509444444,-139.837444444,-142.637777778,-166.260333333,-124.254555555
228.01,-106.818222222,-110.984833334,-147.727444444,-122.474777778,-134.090888889,-110.101,-123.232222222,-111.952925926,-126.641388889,-103.28275
228.39,-47.1795555555,-50.7691666666,-78.8034444445,-65.9828888889,-72.4787777778,-51.1112222222,-63.2478888889,-53.7891111111,-63.8460000001,-46.0683333333
228.76,-31.3725555555,-32.1566666666,-49.934888889,-43.0066666667,-49.2812222222,-33.9871111111,-39.8692222222,-31.9391481481,-34.5098888889,-26.3401388889
229.14,-36.8826666666,-38.6573333333,-59.4135555555,-51.0803333333,-56.0185555556,-39.6604444444,-45.0617777778,-44.9074444444,-43.75,-38.966
229.52,-40.7406666667,-27.5555,-49.7778888889,-43.7037777778,-57.7776666667,-33.037,-48.7406666666,-45.1851481481,-40.8888333333,-35.77775
229.89,-47.2972222222,-40.5405,-48.7988888889,-45.0452222222,-71.6215555555,-31.8318888889,-59.1591111111,-51.3011111111,-38.9641111111,-37.9880833333
230.27,-38.4384444444,-40.9908333333,-38.5886666667,-40.0901111111,-66.9668888889,-28.2284444444,-54.5045555556,-48.0981111111,-23.7236666667,-28.79125
230.65,-18.5185555555,-26.5875,-16.0051111111,-17.5925555555,-44.3122222222,-10.1851111111,-36.6402222222,-31.1288518519,-10.1853888889,-16.0382222222
231.02,-21.4285555556,-25.992,-16.4022222222,-17.8573333333,-51.1906666667,-9.52377777779,-40.4762222222,-36.8165185185,-14.0876111111,-21.7261111111
231.40,-23.3062222222,-23.5771666667,-13.5502222222,-16.1247777778,-49.7288888889,-9.48511111112,-41.7342222222,-32.159,-13.2111111111,-22.7642222222
231.78,-30.1587777778,-26.6666666666,-12.0634444445,-13.1746666667,-58.8888888889,-16.6668888889,-52.8572222222,-38.0422962963,-14.4446111111,-24.0475555556
232.15,-27.7776666667,-26.6201666667,-10.9567777778,-1.69766666666,-58.7963333333,-15.8948888889,-49.0741111111,-32.4074814815,-13.1172777778,-17.55425
232.53,-19.1453333333,-30.7691666667,-8.889,8.20533333333,-50.9401111111,-9.74355555557,-42.9057777778,-25.2991481481,-7.69205555554,-8.11952777777
232.90,-50.0001111111,-58.3335,-40.9357777778,-7.01755555557,-107.894888889,-35.3802222221,-96.1989999999,-62.0856296296,-51.7544444443,-31.1404166667
233.28,-33.7301111111,-33.6308333333,-15.8731111111,2.7776666667,-70.8331111111,-18.8492222222,-61.3094444445,-33.3334074074,-29.5634444444,-13.8888055556
233.66,-31.7205555556,-53.2258333333,-24.1936666667,-6.27233333333,-73.1183333333,-23.6558888889,-55.5555555555,-36.0215185185,-32.3477222222,-15.5913055556
234.03,-24.2164444444,-39.7436666667,-15.9544444444,-2.27899999998,-50.5697777778,-15.8118888889,-35.6124444445,-26.3057407407,-30.1282777778,-12.2861666667
234.41,-11.7571111111,-20.1551666667,2.19644444446,7.752,-34.1084444444,1.55055555556,-18.8631111111,-12.0585555556,-21.0592777778,-5.55547222222
234.78,-32.6024444444,-35.3073333334,-18.8594444445,-18.8596666667,-60.5263333333,-22.2223333333,-43.5673333332,-38.4990740741,-46.8566666667,-24.15925
235.16,-18.9392222222,-20.644,-8.33322222221,-11.49,-42.4241111111,-14.6465555556,-21.2118888889,-23.5688888889,-34.4066666667,-14.8041111111
235.54,-14.8148888889,-18.3908333333,-6.38566666667,-8.04600000001,-38.6975555555,-12.7713333333,-15.198,-25.9257407407,-33.3333333333,-14.2401111111
235.91,-17.014,-20.6596666667,-12.9631111111,-18.5185555556,-39.699,-19.7916666667,-14.0045555555,-27.6619259259,-35.0116666667,-21.2094166667
236.29,-17.9318888889,-18.6466666666,-13.8613333333,-26.0724444445,-35.7535555555,-17.6016666667,-9.46099999999,-29.6664074074,-33.4985,-26.0726388889
236.66,-31.959,-25.6015,-24.5131111111,-39.9772222222,-48.4536666667,-27.4914444444,-20.6185555556,-41.6570740741,-43.3561666667,-42.2681944445
237.04,-25.047,-21.3276666666,-18.0791111111,-34.4633333333,-35.4047777778,-22.5987777778,-15.16,-35.248,-31.4972222222,-34.46325
237.41,-14.3482222222,-15.4856666667,-11.3735555556,-22.1347777778,-23.4471111111,-12.6857777778,-6.21188888888,-24.0593703704,-20.6473333333,-18.9632777778
237.79,-6.61766666668,-1.22516666667,-0.408444444433,-13.8072222222,-13.1535555555,-4.73855555555,1.06199999997,-16.012962963,-11.2338333333,-15.5027222222
238.17,-12.4551111111,-2.957,-7.34755555557,-24.5521111111,-15.681,-13.9784444444,-7.16844444446,-23.1180740741,-15.4121666667,-21.5725833333
238.54,-26.2872222222,-16.802,-23.0351111111,-35.9528888889,-28.2744444444,-21.7703333333,-19.783,-35.8926666667,-27.6422222222,-30.3521111111
238.92,-10.3941111111,-4.40866666666,-7.2402222222,-16.9892222222,-10.0358888889,-5.37655555557,-2.7238888889,-14.5520740741,-11.8636666667,-15.1972222222
239.29,-12.4521111111,-5.07666666666,-8.36522222223,-16.4751111111,-8.87622222222,-7.02444444444,-6.06655555555,-13.8994814815,-10.7278888889,-15.2618333333
239.67,-13.0208888889,-8.3335,-10.3008888889,-16.2037777778,-10.4745555556,-8.27533333336,-8.10177777777,-11.9791851852,-10.9376111111,-15.0316944444
240.04,-7.986,-3.05066666667,-5.95222222223,-8.18466666664,-4.21633333333,-1.28977777778,-3.17444444445,-4.87759259259,-4.14194444446,-9.46158333334
240.42,-6.36177777778,1.94883333334,-4.43533333333,-5.51055555556,-3.18066666667,-0.71677777778,-4.21122222222,-2.80759259259,-2.23994444444,-7.14605555554
240.79,-5.89633333334,3.73033333334,-3.16877777777,-2.92811111111,-2.36655555556,0.481555555557,-3.97111111111,-1.59107407408,-0.361111111112,-4.01111111111
241.17,-3.25555555555,5.94516666667,-0.318444444447,-0.070888888891,-1.097,2.79555555555,-1.34466666667,1.04974074074,1.769,-0.627916666663
241.54,-4.14311111111,4.80233333334,-2.47955555556,-2.54233333333,-2.76211111111,1.16133333333,-2.76211111111,-0.313888888887,0.0627777777767,-2.43252777778
241.92,-3.86088888889,3.22716666667,-3.86088888889,-2.59366666667,-2.24,0.29477777778,-2.18088888889,0.108111111111,-1.51772222222,-0.685416666667
242.29,-1.19322222222,3.10283333333,-2.62544444444,0.185555555554,-1.53788888889,2.54577777778,0.0267777777767,2.42214814815,-0.994444444444,1.63744444444
242.67,0.671222222223,4.80966666667,-0.447222222223,2.88344444445,-0.0744444444443,3.35577777778,1.56611111111,4.2837037037,0.0122777777767,2.28677777778
243.05,-1.37622222222,4.09166666666,-2.20233333333,1.07622222222,-1.97688888889,2.20222222222,-0.2,2.60266666666,-2.74011111112,1.17611111111
243.42,0.70977777778,4.55183333333,-0.758666666667,2.22711111111,-1.51733333333,4.06277777778,0.563,3.769,-0.954277777777,2.75344444444
243.80,1.89888888889,6.36433333333,0.0937777777777,2.555,-0.234333333334,5.18055555556,1.33611111111,3.86003703704,0.234166666667,4.37166666667
244.17,1.50655555556,6.10883333333,-0.588555555554,1.95411111111,-0.682666666667,3.71922222222,0.353111111113,2.38540740741,0.0352222222233,5.43183333333
244.55,3.15222222222,6.40483333334,1.006,3.46522222222,1.29666666667,4.62766666667,2.59322222222,3.9867037037,1.1625,7.72397222222
244.92,4.67822222222,7.17383333334,1.83788888889,2.73588888889,1.77522222222,4.46955555556,2.90311111111,4.50425925926,0.772833333333,8.14019444444
245.30,3.86966666667,6.26433333333,0.172555555557,1.97322222222,1.03433333333,3.94633333333,2.08822222222,3.33348148148,-0.0288333333333,7.00208333333
245.67,4.29622222222,7.89366666667,1.08711111111,2.88144444444,1.58744444444,4.76188888889,2.76066666667,3.58307407408,1.49238888889,7.15147222222
246.05,3.55055555556,8.21866666666,0.244777777779,2.34155555556,0.765222222223,4.75977777778,1.91311111111,3.08644444444,2.02027777778,5.89611111111
246.42,3.777,8.71433333334,1.11244444444,2.85655555555,1.20866666667,5.741,2.30755555556,3.05366666667,2.97344444445,5.90241666667
246.79,3.74511111111,9.21983333333,1.207,2.40133333333,1.30633333333,5.82322222222,2.26433333333,2.99022222222,3.32227777778,6.15583333333
247.17,4.48688888889,10.2381666667,2.53988888889,3.435,2.38333333333,7.27322222222,3.34577777778,3.93122222222,5.06866666667,7.06880555556
247.54,4.82966666666,10.9531666667,2.62,3.87222222222,3.125,8.01766666667,3.81944444444,4.25781481481,5.13977777778,7.502
247.92,5.40922222222,11.7531666667,3.53866666667,4.28666666667,3.832,8.644,4.58011111111,4.92040740741,5.71744444444,8.02477777777
248.29,5.862,12.0256666667,4.28022222222,4.68566666667,4.231,9.60844444443,5.18011111111,5.50614814815,5.75322222222,8.42988888888
248.67,6.10666666667,11.882,4.78011111111,4.91655555555,4.29233333333,10.1647777778,5.47266666667,5.4562962963,6.02866666667,8.54530555556
249.04,6.43444444445,12.0045,5.39177777778,6.077,5.04422222222,10.7137777778,6.15633333333,5.62355555555,7.34294444444,9.15266666668
249.42,6.81266666667,12.8168333334,6.01977777778,6.70844444444,5.70677777778,11.0798888889,6.88588888889,6.45803703704,8.36188888889,10.0184166667
249.79,6.66011111111,12.6506666667,5.94577777778,6.54855555556,5.734,11.4457777778,6.82722222222,6.33996296296,8.26672222222,10.4333333333
250.17,6.77944444444,11.753,6.50333333333,6.93544444444,5.99944444444,11.591,6.81533333333,5.7277037037,8.00322222222,10.9400277778
250.54,6.16555555556,12.3636666666,6.71088888889,6.78877777778,5.89311111111,12.0196666667,6.68488888889,5.59451851852,8.0675,10.6631944445
250.92,7.26611111111,13.1155,7.99122222222,7.74499999999,6.89655555555,12.7942222222,7.77233333333,6.404,9.29116666666,11.2718333333
251.29,7.23377777778,11.4798333334,6.82866666667,6.87188888889,6.30788888889,12.2251111111,7.36399999999,5.21788888889,9.27355555554,10.9015555556
251.66,7.89355555556,11.8628333334,7.80333333333,7.69811111111,6.57044444444,12.6446666667,7.84855555555,6.0492962963,9.30672222222,10.9155555556
252.04,6.93666666666,10.2871666667,6.84255555556,7.59577777778,5.64977777778,12.037,7.28200000001,5.40388888889,8.86683333333,9.57311111112
252.41,6.41866666667,10.3341666667,5.83811111111,6.98366666667,5.132,11.127,7.17222222222,4.933,8.7098888889,9.17694444446
252.79,5.16911111111,9.27533333334,4.86322222222,6.76322222222,4.44444444444,10.2896666667,6.29644444445,4.29418518519,7.78577777779,8.27700000001
253.16,5.71644444444,9.34783333334,5.15322222222,7.11733333333,4.84688888889,10.5637777778,7.05322222222,4.90607407407,6.79566666667,8.35341666667
253.54,6.243,9.92233333334,5.87111111111,7.64988888889,5.27233333333,10.642,7.79544444443,4.80877777778,6.898,8.24844444444
253.91,6.17122222222,10.3643333333,5.85911111111,6.959,5.03855555556,9.76533333333,7.74666666668,4.26714814815,6.95055555556,7.05333333332
254.28,5.81233333333,9.662,5.23277777778,5.895,4.30533333333,8.99155555555,7.4848888889,4.56474074074,6.57388888889,6.48713888889
254.66,7.09799999999,9.65166666667,5.32322222222,6.46744444444,5.17411111111,8.50755555555,8.64022222221,5.31792592592,7.41305555556,7.20977777778
255.03,4.86322222222,7.68416666666,2.80377777778,4.25744444444,3.20177777778,6.265,6.81888888888,2.91903703704,5.00177777778,5.36961111111
255.41,4.80822222222,8.64383333333,3.09744444444,5.00622222222,3.13333333333,5.99688888889,6.46488888889,3.42755555556,4.37588888889,4.93436111111
255.78,3.39611111111,6.78283333334,1.60588888889,2.95333333333,1.79033333333,4.09766666667,5.42633333332,1.61785185185,3.24833333333,3.04983333334
256.15,3.91533333333,7.23233333333,1.95755555555,2.48311111111,1.70388888889,3.734,5.38322222222,2.29592592593,3.15388888889,4.02363888889
256.53,2.71144444444,5.71516666667,0.567111111111,1.18733333333,0.797444444444,1.89611111111,3.562,0.124259259261,2.18844444445,2.34369444444
256.90,2.81177777778,6.27533333334,-0.423444444445,0.186333333334,0.626666666669,1.72766666667,3.235,-0.637814814813,1.93933333333,1.87580555556
257.28,1.00577777778,5.02866666666,-2.76177777778,-1.261,-1.13355555556,0.830111111111,1.66,-1.99559259259,0.439000000001,0.87416666667
257.65,0.43111111111,4.61383333334,-2.88922222222,-1.86877777778,-1.71066666667,0.963111111111,0.445444444447,-2.39092592592,-0.54622222222,0.25152777778
258.02,1.70055555556,4.66766666667,-1.23466666666,-0.340222222222,-0.151333333332,2.73366666667,1.72566666667,-0.613037037038,-0.119833333334,2.28008333334
258.40,3.30766666666,6.3105,1.07033333333,1.33811111111,1.916,4.78466666667,3.12577777778,1.28103703704,2.03372222222,3.92847222222
258.77,3.87411111111,6.46616666666,1.90444444444,2.09033333333,2.63844444445,5.45333333334,3.391,1.87966666666,2.66161111111,4.64022222222
259.15,4.658,6.89983333333,2.85444444445,3.09422222222,3.392,6.445,3.79755555556,2.73840740741,3.48316666667,5.38594444445
259.52,4.91233333333,7.28966666667,3.10688888889,3.29511111111,3.79144444444,6.40933333334,4.07733333333,2.67051851852,3.56577777778,5.689
259.89,5.10433333333,7.58266666667,3.26444444444,3.51111111111,4.15233333333,6.97988888889,4.39922222222,2.881,3.85277777778,6.56916666667
260.27,4.587,6.98233333334,2.81344444444,3.05811111111,3.663,6.58511111111,3.82611111111,2.01837037037,3.20433333333,6.17752777778
260.64,4.568,6.80183333333,3.11022222222,3.22466666666,3.56033333333,6.97977777778,3.80244444444,2.26844444445,3.06,6.41211111111
261.01,4.39755555555,6.90833333334,3.31655555556,3.30311111111,3.31644444445,6.85466666667,3.50455555555,2.47070370371,3.03461111111,6.53072222222
261.39,4.92644444444,7.259,3.96266666667,3.62788888889,3.695,7.25577777778,3.92922222222,2.90511111111,3.27311111111,6.57625
261.76,5.19711111111,7.413,4.01866666667,3.59811111111,4.01155555556,7.40977777778,4.16311111111,3.00074074074,3.28083333333,6.79811111111
262.13,4.33533333333,6.42683333334,2.92677777778,2.70877777778,2.92655555556,6.55033333334,3.15155555555,1.80814814815,2.1895,5.95872222222
262.51,3.21088888889,5.63466666666,1.43122222222,1.50244444444,2.00877777778,5.46433333333,2.17477777778,0.521999999999,0.601,5.21563888889
262.88,2.28233333333,5.016,0.751888888889,0.849333333332,0.990666666667,4.86544444444,1.63655555556,-0.471777777778,-0.548444444446,4.75483333333
263.25,1.56488888889,4.44566666666,0.0194444444443,0.205333333334,0.127,4.25466666667,1.28111111111,-1.42481481482,-1.17394444445,4.14222222222
263.63,0.722111111111,2.68366666667,-0.560444444446,-1.067,-1.30411111111,3.38411111111,0.237111111112,-1.91844444444,-1.86994444444,3.51883333333
264.00,0.0466666666657,2.53833333333,-1.02711111111,-1.56388888889,-2.15922222222,2.64933333333,-0.466777777777,-2.48211111111,-2.42755555556,2.89744444444
264.37,0.478444444443,2.88816666666,-0.56211111111,-0.729666666668,-1.54277777778,3.21744444445,-0.01177777778,-1.45907407407,-2.06894444444,3.12736111111
264.75,1.43255555555,3.70166666666,-0.144444444442,-0.0844444444457,-0.638111111112,4.14088888889,1.04733333333,-0.393148148147,-0.782444444444,3.96052777778
265.12,1.86155555556,3.52533333334,0.0815555555577,-0.104666666667,-0.570111111111,4.37466666667,1.44277777778,-0.116333333334,-0.256111111113,4.15941666667
265.49,1.67866666666,3.98733333334,0.291444444443,-0.291555555556,-0.699555555556,4.08066666667,1.31722222222,-0.167185185186,-0.145611111113,4.37791666666
265.87,1.39988888889,3.4945,0.190444444444,-0.067,-1.01922222222,4.26755555556,1.03044444445,0.160518518519,-0.162499999999,3.75508333333
266.24,2.66933333333,4.97333333333,1.82188888889,2.03355555556,0.540222222222,5.73033333333,2.44688888889,2.0727037037,2.25088888889,4.93880555555
266.61,3.06377777778,4.67233333333,2.75744444445,3.05355555556,0.643444444444,6.41333333333,2.84922222222,2.63477777778,3.27294444445,5.22622222222
266.98,2.38022222222,3.85183333334,1.84688888889,1.758,0.128333333333,5.65922222222,1.87666666667,2.17285185185,2.67661111111,4.37794444445
267.36,2.38866666667,3.5685,1.61488888889,1.52755555556,0.570444444444,5.52177777778,1.87611111111,2.30466666667,2.65944444444,4.31530555555
267.73,2.04722222222,3.77033333333,1.05688888889,1.49466666667,0.647333333334,5.26533333333,1.79944444444,1.92666666667,2.10405555556,3.88944444444
268.10,2.25188888889,3.2525,1.075,1.75133333333,0.880333333334,5.347,1.594,1.91837037037,2.07116666667,3.79225
268.48,2.22966666667,3.48216666666,1.28433333333,1.89933333333,0.954222222221,5.67011111111,1.578,1.9237037037,2.39477777778,3.77083333333
268.85,1.55622222222,2.7145,0.940999999999,1.19433333333,0.416111111112,4.92211111111,1.11255555556,1.39318518519,1.56527777778,2.77561111111
