wavelength,Back_TanCyvf,Belly_TanCyvf,Breast_TanCyvf,Crissum_TanCyvf,Crown_TanCyvf,DorTail_TanCyvf,Patch10_TanCyvf,Patch11_TanCyvf,Rump_TanCyvf,Throat_TanCyvf,WingTip_TanCyvf
200.44,-71.1641111111,-14.8148888889,-66.6665555556,19.8413333333,-76.9839999999,36.2434444445,-66.6665555554,-77.7777777777,2.11644444447,2.64555555553,-79.365
200.82,-22.2221111111,13.5591111111,-25.2354444444,42.7494444445,-33.7101111111,53.2957777777,-24.2936666667,-32.7684444444,25.612,19.3973333333,-25.9886666667
201.19,2.8858888889,40.5483333333,0.721444444447,55.2668888889,-7.6478888889,64.0693333333,4.61777777777,-4.61766666667,42.5684444444,37.3736666667,1.73166666667
201.57,6.96111111112,41.6332222222,1.74022222222,54.6185555556,-3.48077777778,59.7055555554,6.96133333332,5.35477777777,40.0266666667,37.617,2.14188888887
201.95,0.0002222222,39.5217777778,-3.65677777778,54.8523333333,-12.3768888889,53.7271111111,4.64144444443,-0.140666666677,24.0504444445,27.0042222222,-7.87622222223
202.33,3.44833333332,35.3767777778,4.59755555556,54.9168888889,-5.49166666666,49.9362222222,10.4725555555,5.49155555554,30.396,32.4393333333,6.13033333334
202.71,10.6797777778,34.5198888889,12.5135555555,55.4477777778,7.55122222223,50.3777777778,19.3096666667,13.9158888889,33.0096666667,32.0387777778,14.4552222222
203.09,10.1448888889,37.0772222222,20.2896666667,63.6473333333,4.34766666667,59.6618888889,23.0676666666,19.5651111111,38.1643333333,34.7826666667,18.599
203.47,18.8234444445,41.5685555556,25.3595555555,67.4508888889,14.5096666667,64.9672222222,36.8627777778,24.4445555556,39.8693333333,49.6732222222,29.2811111111
203.85,17.9011111111,35.9053333333,23.354,53.3951111111,12.6543333333,57.5102222222,33.9505555556,26.4403333333,33.8478888889,43.2098888889,30.144
204.22,28.5543333333,42.8914444445,27.1205555556,63.6797777778,15.8901111111,70.7288888889,43.7275555555,38.4705555556,36.0812222222,59.6177777778,44.2055555556
204.60,32.1111111111,43.3333333333,31.0,63.7777777778,25.8888888889,70.0,49.5555555556,50.3333333333,35.4444444444,58.1111111111,49.4444444445
204.98,25.9902222222,40.9661111111,29.2752222222,57.3913333333,22.2222222222,57.198,44.0578888889,45.8937777778,32.4636666667,51.3042222222,41.7392222222
205.36,20.1111111111,28.5555555556,17.1111111111,50.4444444445,14.2222222222,42.7777777778,32.6666666667,41.1111111111,16.1111111111,41.7777777778,34.1111111111
205.74,24.7276666666,33.8778888889,20.3704444444,61.4378888889,17.9737777778,51.3071111111,40.5227777778,40.9585555555,25.0545555556,45.5336666667,40.8496666667
206.12,27.56,38.0174444444,29.5207777778,61.7647777778,23.7474444444,59.1503333334,48.5837777778,48.475,33.878,56.5358888889,50.5445555556
206.50,44.6411111111,51.4257777778,38.9381111111,69.7148888889,36.5783333333,66.175,58.0135555556,55.9488888889,41.2978888889,61.7502222222,59.4887777778
206.87,44.0678888889,50.4706666667,38.7947777778,67.0432222222,36.3466666667,62.3352222222,55.838,56.8737777778,41.4312222222,60.0754444444,59.8871111111
207.25,39.5683333333,45.3237777778,34.4525555556,61.311,38.689,50.0398888889,49.96,48.9208888889,36.2111111111,56.0351111111,52.3578888889
207.63,29.3274444444,35.4497777778,28.647,55.2531111111,29.8563333333,41.6477777778,36.8102222222,45.0491111111,28.5714444445,45.9561111111,44.1421111111
208.01,31.189,40.156,29.922,63.3527777778,31.0916666666,43.5673333333,42.8848888889,47.5633333333,27.0956666667,48.928,46.9785555556
208.39,28.8714444444,37.9702222222,29.2213333333,57.7428888889,28.8714444444,36.308,41.4698888889,44.182,26.9466666667,43.9195555556,39.5448888889
208.77,28.2912222222,34.8272222222,27.0774444444,57.143,25.3967777778,31.279,41.2698888889,35.9477777778,26.704,40.7095555555,33.1465555556
209.14,37.6203333333,39.7198888889,35.5205555555,58.3552222222,31.2335555556,36.7453333334,51.6184444444,41.2946666667,31.8461111111,48.5563333333,41.5572222222
209.52,44.5367777778,42.0372222222,40.1851111111,61.6667777778,38.4258888889,41.4815555556,61.0185555556,44.2591111111,34.3517777778,58.3334444444,48.0555555555
209.90,35.2202222222,32.7043333333,30.8176666667,50.9433333333,31.761,27.9874444445,50.4194444444,35.5344444445,15.7233333333,49.8951111111,37.0021111111
210.28,23.9237777778,21.3213333333,17.2172222222,39.6397777778,21.2212222222,9.8098888889,37.0368888889,23.3233333333,2.30244444443,36.3362222222,24.2241111111
210.66,19.497,16.6666666667,16.5618888889,38.6792222222,19.0774444444,7.023,34.1718888889,20.1257777778,0.209555555533,36.4778888889,21.3835555556
