wavelength,Back_IncWatm,Belly_IncWatm,Breast_IncWatm,Crissum_IncWatm,Crown_IncWatm,DorTail_IncWatm,Patch10_IncWatm,Patch11_IncWatm,Patch12_IncWatm,Rump_IncWatm,Throat_IncWatm,WingTip_IncWatm
601.21,13.6269333333,60.6596666666,28.0514666667,34.0151333333,11.1079333333,9.3574,15.6818333333,5.15253333333,50.4667333333,16.1549333333,43.7170333334,10.553
601.54,13.597,60.6804,28.0270666667,33.995,11.067,9.32533333333,15.6896666667,5.09133333333,50.4640666667,16.1384,43.6597666667,10.526
601.88,13.5572666667,60.6531333333,28.0183333333,33.9474,11.0491333333,9.30200000001,15.7039666667,5.0272,50.3982666667,16.0994,43.6028666667,10.5047333333
602.21,13.5624,60.6278,27.9906666667,33.9404666667,11.0358,9.29386666666,15.7182333333,5.0008,50.3544666667,16.0783333333,43.6082333333,10.5014
602.55,13.5842,60.6326,27.9844666666,33.9102,11.0096666667,9.29306666668,15.7342333333,4.96106666667,50.3738666667,16.0889333333,43.6101,10.5025333333
602.88,13.6218,60.7011333334,28.0254666667,33.9716,11.0486666667,9.32273333332,15.7943666667,4.9636,50.4441333333,16.1264666667,43.6526,10.5448666667
603.22,13.629,60.6548,27.9756,33.9160666667,11.0405333333,9.31826666667,15.8121,4.92906666667,50.3934666667,16.1325333333,43.5902666667,10.5434
603.56,13.657,60.6957333333,27.9830666667,33.9526,11.0480666667,9.31480000001,15.8480666667,4.9206,50.4282666667,16.1571333333,43.628,10.5752666667
603.89,13.6552,60.7248,27.9783333333,33.9415333333,11.0671333333,9.30033333334,15.8724333333,4.9104,50.4227333333,16.1582666667,43.6273333333,10.571
604.23,13.6613333333,60.6927333333,27.9425333333,33.9202,11.0568666667,9.29126666667,15.8674333333,4.9174,50.3777333333,16.1438,43.5681333333,10.5681333334
604.56,13.6502,60.6904,27.9103333333,33.9234666667,11.0382666667,9.28826666667,15.8668,4.91013333333,50.3229333334,16.1371333333,43.5349666667,10.5534
604.90,13.6625333333,60.7496666667,27.9318,33.964,11.0614,9.29780000001,15.9078666667,4.92053333333,50.3758666667,16.159,43.5856666667,10.5730666667
605.23,13.6769333333,60.7041333333,27.9215333333,33.9665333333,11.0632666667,9.28780000001,15.9022333333,4.92526666667,50.2962,16.1524,43.5553,10.5787333333
605.57,13.7186,60.8346666667,27.9826666667,34.0404,11.0866,9.3052,15.9290333333,4.9528,50.3908666667,16.1801333333,43.6579666667,10.5973333333
605.90,13.7308,60.8164666667,27.9812666667,34.0442666667,11.0859333333,9.3154,15.9584333333,4.97353333333,50.3504666667,16.196,43.6175,10.5828666666
606.24,13.7467333333,60.8604666667,28.0183333333,34.1081333333,11.1133333333,9.34433333334,15.9950666667,5.0042,50.3818666667,16.2291333333,43.6266,10.6008666667
606.58,13.7676666667,60.9274,28.0216666667,34.1364666667,11.1048,9.33640000001,16.0123333333,5.01493333333,50.4072666667,16.2388,43.6518,10.6002
606.91,13.805,61.0106666667,28.0546,34.1952,11.1374,9.35513333333,16.0439,5.06393333333,50.4529333333,16.2716666666,43.6956333333,10.6222
607.25,13.8388666667,61.0469333333,28.0762,34.2213333333,11.1421333334,9.39073333333,16.0771666667,5.07226666667,50.4864,16.3092,43.7216666667,10.6571333333
607.58,13.8655333333,61.0129333333,28.0733333333,34.262,11.1626,9.42679999999,16.1226,5.11173333333,50.4925333333,16.3462666667,43.7280666667,10.7028666667
607.92,13.9158,61.0760666667,28.1358,34.3808666667,11.2245333333,9.48186666667,16.2216333333,5.17506666667,50.6154666667,16.4368,43.8268333333,10.7569333333
608.25,13.9634,61.1178,28.1706666667,34.4366666667,11.264,9.51886666667,16.2709333333,5.23506666667,50.6692,16.4889333333,43.8900333333,10.7980666667
608.59,13.9704,61.0598666667,28.1585333333,34.4598666667,11.2693333333,9.51373333335,16.2791666667,5.27913333333,50.6472,16.4947333333,43.8655666667,10.7792
608.92,14.0058,61.1745333333,28.2196666667,34.5688,11.3106666667,9.552,16.3378333333,5.35986666667,50.8023333333,16.5578666667,43.9665333333,10.825
609.26,14.0218666666,61.1668666667,28.2224666667,34.6406,11.3297333333,9.54506666666,16.3711333333,5.4236,50.8481333333,16.5906666667,43.9630666667,10.8364
609.59,13.9942666667,61.1724,28.1878,34.6496,11.3332,9.5404,16.3601333333,5.47786666667,50.8994666667,16.5814666667,43.9876666667,10.8302666667
609.93,13.9976,61.1830666667,28.1588,34.6948,11.322,9.50800000001,16.381,5.531,50.9233333333,16.5898666666,44.0256333333,10.8296
610.26,13.9835333333,61.0926,28.1212666667,34.6822666667,11.3203333333,9.49979999999,16.3628333333,5.57873333333,50.8957333333,16.5828666667,43.9805666666,10.8088666667
610.60,13.9771333333,61.0544,28.1091333333,34.7193333333,11.3145333333,9.49293333335,16.3814666667,5.63146666667,50.9084,16.5794,43.9940333333,10.803
610.93,13.9635333333,61.0718,28.076,34.763,11.3111333333,9.47806666667,16.3952,5.7028,50.9144666667,16.5790666667,43.9897,10.7882666667
611.27,13.9870666667,61.1759333333,28.1210666667,34.8493333333,11.3085333333,9.50279999999,16.4367333333,5.75733333333,51.0000666667,16.6242,44.0737333333,10.7916
611.60,13.9594666667,61.0954,28.0432666667,34.7861333333,11.2898666667,9.46039999999,16.3887,5.769,50.9010666667,16.5644666667,43.9701666667,10.7398
611.93,13.9214666667,61.0681333333,28.0442,34.7730666667,11.2592666667,9.43126666666,16.3723,5.76753333333,50.9364666667,16.5464,43.9444333333,10.7
612.27,13.9383333333,61.2127333333,28.0913333333,34.8478666667,11.2942,9.45033333334,16.4171,5.8114,51.0316666666,16.5829333333,44.0099666667,10.7352
612.60,14.0108,61.1589333333,28.1166666666,34.8479333333,11.338,9.49606666667,16.4826333333,5.85886666667,50.9952666667,16.6316,44.0216666667,10.7907333333
612.94,14.0050666667,61.1046,28.0791333333,34.7798666667,11.339,9.5326,16.4880333333,5.84926666667,50.9012666667,16.6434666667,43.9734666667,10.7987333333
613.27,14.0888,61.1396,28.1413333333,34.8486666667,11.4114,9.59940000001,16.5885,5.8668,50.8810666667,16.7238,44.0092666667,10.8883333333
613.61,14.1657333333,61.2353333333,28.1976666667,34.8736666667,11.4840666667,9.65233333333,16.6471333333,5.8864,50.8973333333,16.7978,44.0116,10.9540666667
613.94,14.2295333333,61.299,28.2373333333,34.9311333333,11.5573333334,9.7308,16.7454,5.9192,50.9570666667,16.8772,44.0872,11.037
614.28,14.2792666667,61.3414666667,28.29,34.9658,11.6111333333,9.78386666667,16.8022,5.92933333333,51.0046666667,16.9346,44.0907666667,11.0889333333
614.61,14.3518666667,61.3330666667,28.3568666667,35.0134666667,11.6947333333,9.8478,16.8658,5.94866666667,51.0064666667,16.9776,44.1176666667,11.1691333333
614.94,14.3294666667,61.2586666667,28.3169333333,34.9697333333,11.6808666667,9.80706666667,16.8277333333,5.90273333333,50.9355333333,16.9252,44.0253666667,11.1494666667
615.28,14.3348,61.3864,28.378,35.0028,11.6449333333,9.79966666667,16.8631333333,5.8698,50.9954,16.9642,44.1324,11.1578
615.61,14.4002,61.4669333333,28.4066,35.0666666667,11.6922,9.85586666667,16.9314,5.88026666667,50.9999333333,17.0154666667,44.1884666667,11.2305333333
615.95,14.4292,61.3746666667,28.3716,35.0412,11.6794666667,9.86733333334,16.9511,5.84973333333,50.9143333333,17.0348666667,44.1498666667,11.2327333333
616.28,14.3998666667,61.4080666667,28.3547333333,35.0405333333,11.6889333334,9.86680000001,16.9679333333,5.8322,50.8919333333,17.0342666666,44.1337,11.2064666667
616.61,14.4545333334,61.5214,28.4318,35.1371333333,11.7257333334,9.87086666667,17.0293,5.80726666667,50.9889333333,17.0393333333,44.1797333333,11.2157333333
616.95,14.4094,61.589,28.4436,35.1549333333,11.6922666667,9.81666666665,16.9865333333,5.74553333333,51.0152,16.9794666667,44.1636333333,11.1618
617.28,14.3481333333,61.5704,28.438,35.1706,11.6681333333,9.78746666666,16.963,5.69286666667,50.9869333334,16.932,44.1796666667,11.1049333333
617.62,14.3374666667,61.5710666667,28.4402666667,35.1713333333,11.6471333333,9.75853333334,16.9691666667,5.66066666667,50.9434666667,16.9321333333,44.1595,11.0897333333
617.95,14.3305333333,61.5646666667,28.4266,35.1304666667,11.6216,9.74013333333,16.9621,5.64386666667,50.8818,16.9192666667,44.1381333333,11.0834666667
618.28,14.3215333333,61.6855333333,28.4748,35.1862666667,11.6095333333,9.73079999999,16.9805,5.6216,50.9784,16.9211333333,44.2084333333,11.0466
618.62,14.3814,61.7876,28.5194666667,35.2432,11.6164666667,9.7438,17.0229333333,5.64566666666,51.059,16.9548666667,44.3009666667,11.0623333333
618.95,14.4376,61.8616666667,28.5730666667,35.3249333333,11.6682666667,9.79173333333,17.113,5.68946666667,51.1178,16.987,44.3154666667,11.1151333333
619.28,14.4287333333,61.7257333333,28.4893333333,35.2706,11.6317333333,9.74553333333,17.1003333333,5.689,51.0044,16.9604666667,44.2137666667,11.0874
619.62,14.4142666667,61.8067333333,28.5345333333,35.3032666667,11.6082,9.72053333333,17.0922666667,5.64993333333,51.0634,16.9501333333,44.247,11.0797333333
619.95,14.4364,61.8822666667,28.5808,35.3486,11.6258,9.7058,17.1075,5.62693333333,51.1616,16.9502,44.2577333333,11.0707333333
620.28,14.4576,61.9395333333,28.5831333333,35.3581333333,11.658,9.75033333334,17.1480333333,5.65566666667,51.1907333333,17.0047333333,44.3106666667,11.1055333333
620.62,14.4936666666,61.9254666667,28.5648,35.3468,11.6794,9.78106666665,17.2004333333,5.673,51.2110666667,17.0474666667,44.3308,11.1384
620.95,14.5347333333,61.9298666667,28.5594,35.3343333333,11.6638666667,9.78633333333,17.2403333333,5.6716,51.2251333333,17.0576666667,44.3175666667,11.1708666667
621.28,14.5237333333,61.9890666667,28.5722666667,35.3339333333,11.6226,9.75460000001,17.2351,5.63333333333,51.2443333333,17.0016,44.3026333333,11.1422
621.62,14.5208666667,62.0220666667,28.5509333333,35.3703333333,11.607,9.73553333333,17.2628666667,5.60633333333,51.2597333333,16.9942,44.3284,11.1152666667
621.95,14.4666,61.818,28.425,35.2306666667,11.534,9.67553333333,17.2268,5.55233333333,51.0810666667,16.933,44.1738666667,11.0628666667
622.28,14.4433333333,61.7618,28.4036,35.1984666667,11.5221333333,9.67733333332,17.2380666667,5.51213333333,50.9892,16.9216,44.1201666667,11.0652666667
622.62,14.4292,61.6758666667,28.3630666667,35.1470666667,11.5015333333,9.67286666667,17.2111333333,5.45906666667,50.8869333333,16.9097333333,44.1080666667,11.0477333333
622.95,14.4473333333,61.8544666667,28.4227333333,35.2260666667,11.5184666667,9.66519999999,17.2609666667,5.4156,51.0300666667,16.9393333333,44.2058666667,11.0405333333
623.28,14.497,61.8232,28.3929333334,35.2014,11.5605333333,9.71353333333,17.2975333333,5.4582,50.9946666667,16.9846666667,44.1847666667,11.0844666667
623.62,14.4969333333,61.8676,28.3787333333,35.2321333333,11.5362666667,9.7404,17.3354,5.43033333333,50.9936666667,16.9981333333,44.2569333333,11.1155333333
623.95,14.5252666667,61.8778666667,28.3500666667,35.2415333333,11.5080666667,9.70826666667,17.3447,5.40113333333,50.9668666667,16.9913333333,44.2701,11.1225333333
624.28,14.478,61.8209333333,28.2824,35.1572,11.4376666667,9.66613333333,17.3071666667,5.33286666667,50.8553333333,16.9402666667,44.1808333333,11.0783333333
624.62,14.5182666667,61.8689333334,28.3192,35.1849333333,11.4658,9.69766666667,17.3581,5.3526,50.878,16.968,44.2324,11.0994
624.95,14.5528666667,61.9906,28.3498,35.2486666667,11.5206,9.74680000001,17.4226333333,5.36546666667,50.9302666667,17.0393333333,44.3244333333,11.1266
625.28,14.5675333333,62.1035333333,28.3960666667,35.2965333333,11.5482666667,9.76846666666,17.4620666667,5.34586666667,50.9919333333,17.0580666667,44.3684333333,11.1552
625.61,14.6168,62.1970666667,28.4498666667,35.349,11.5721333333,9.7924,17.4976,5.3248,51.0465333333,17.1105333333,44.4219333333,11.1791333333
625.95,14.6582,62.3021333333,28.5041333333,35.3954,11.6078,9.83466666668,17.561,5.35273333333,51.1519333333,17.1582666667,44.4852333333,11.2242
626.28,14.7089333333,62.3853333333,28.5278,35.4534666667,11.6647333333,9.86520000001,17.6276666667,5.38493333333,51.2319333333,17.2102666666,44.5270666667,11.2444
626.61,14.7505333333,62.3934666667,28.6035333333,35.4602666667,11.7023333333,9.9148,17.6791,5.43046666667,51.2437333333,17.2424666667,44.5569,11.2852
626.94,14.7707333333,62.4582666667,28.6485333333,35.5207333333,11.7601333333,9.94520000001,17.7461333333,5.45593333333,51.2708666667,17.267,44.5686,11.3222666667
627.28,14.7908666667,62.4249333333,28.66,35.525,11.7549333333,9.93833333333,17.7623,5.47246666667,51.2369333333,17.2859333333,44.5350333333,11.3311333333
627.61,14.7722666667,62.478,28.6994,35.5656666667,11.7458666667,9.93473333333,17.7851,5.46593333333,51.2472,17.2884666667,44.5415666667,11.3310666667
627.94,14.7976666667,62.5750666667,28.7256666667,35.6593333333,11.7591333333,9.93366666667,17.8096666667,5.47526666667,51.3062,17.322,44.6269666667,11.3450666667
628.27,14.7662,62.5669333333,28.7101333333,35.6563333333,11.7406666667,9.90753333333,17.7858666667,5.4504,51.2946666667,17.3232666667,44.6105333333,11.3182666667
628.61,14.7701333333,62.4866,28.6640666667,35.6121333333,11.7163333333,9.89173333333,17.7711333333,5.45653333333,51.2473333333,17.2958,44.5408,11.2986666667
628.94,14.7990666666,62.4863333333,28.6482666667,35.6321333333,11.7274666667,9.8794,17.7930666667,5.4852,51.2706666667,17.2940666667,44.5725,11.3043333333
629.27,14.7526666667,62.4689333333,28.5944,35.6016666667,11.7179333334,9.87633333333,17.7816333333,5.51193333333,51.2053333333,17.2628,44.5190666667,11.287
629.60,14.7586666667,62.3633333333,28.5452,35.5919333333,11.7390666667,9.88046666667,17.7746666667,5.5264,51.1194,17.2619333333,44.4743,11.2585333333
629.94,14.7437333333,62.3610666667,28.5702666667,35.5928666667,11.7105333333,9.88733333335,17.7808333333,5.5434,51.0773333333,17.2435333333,44.4525,11.2674
630.27,14.7388,62.3517333334,28.5236666667,35.6340666667,11.7200666667,9.88826666666,17.7977666667,5.54206666667,51.0531333333,17.2564666667,44.4158333333,11.2815333333
630.60,14.6752666667,62.3088,28.455,35.5988,11.6256666667,9.80453333333,17.7305,5.445,50.9804,17.1729333333,44.3813,11.1848666667
630.93,14.6612,62.3145333333,28.4034,35.6035333333,11.641,9.77753333333,17.7231,5.42846666667,50.9819333333,17.1391333333,44.3652666667,11.1502
631.26,14.7111333334,62.3012666667,28.4267333333,35.6184,11.6758,9.83980000001,17.7711,5.467,51.0040666667,17.1520666667,44.4096,11.1909333333
631.60,14.7246,62.2932,28.4566666667,35.594,11.6754666667,9.82426666667,17.8017666667,5.47206666667,51.0102,17.1324,44.3663,11.1985333333
631.93,14.805,62.3635333334,28.5128666667,35.6368,11.7294,9.90319999999,17.8917333333,5.50606666667,51.0444666667,17.1736,44.4093666667,11.2797333333
632.26,14.8058,62.4446,28.5649333333,35.6962,11.7604,9.91933333333,17.9454,5.49366666667,51.0968666667,17.1924,44.4669,11.2983333333
632.59,14.8516666667,62.5256666667,28.6411333333,35.7506666667,11.7880666667,9.99426666667,18.0157666667,5.5228,51.1251333333,17.2548666667,44.4866666667,11.3673333333
632.92,14.954,62.6679333333,28.7637333333,35.8726666667,11.8389333333,10.0462666667,18.1307,5.55793333333,51.2450666667,17.3221333333,44.6125666667,11.445
633.26,15.0158666667,62.7178,28.8074666667,35.9095333333,11.8725333333,10.0680666667,18.1744,5.56873333333,51.3006666667,17.3524,44.6473333333,11.4907333333
633.59,15.0868,62.7608666667,28.8452,35.9517333333,11.9293333333,10.0993333333,18.2539666667,5.59746666667,51.3725333333,17.4188,44.6955333333,11.5507333333
633.92,15.0905333333,62.7305333333,28.8352666667,35.9106666667,11.9370666667,10.1166,18.2448,5.58853333333,51.3245333333,17.3977333334,44.6799333333,11.5483333333
634.25,15.1933333333,62.8502666667,28.93,36.0063333333,11.9946,10.1756666667,18.3591333333,5.6474,51.4740666667,17.476,44.8058666667,11.6457333333
634.58,15.2306,62.9277333333,28.9777333333,36.0159333333,11.9858,10.1980666667,18.4016666667,5.65493333333,51.5345333333,17.5082666667,44.8389,11.6834
634.91,15.2222,62.9385333333,28.9815333333,36.0276666667,12.0209333333,10.1788666667,18.4265666667,5.65446666667,51.5227333333,17.5440666666,44.8220333333,11.6992666667
635.25,15.3103333333,63.0036,29.0373333333,36.0873333333,12.1230666667,10.2463333333,18.5302666667,5.7094,51.5573333333,17.6088666667,44.875,11.7743333333
635.58,15.2984666667,62.9552666667,28.9884,36.0856666667,12.1272,10.214,18.5251333333,5.7028,51.507,17.5998666667,44.7923666667,11.7456
635.91,15.3482,62.9068,28.9944,36.1204666667,12.1626,10.2364666667,18.5985666667,5.7322,51.4632,17.6471333333,44.7908,11.7985333333
636.24,15.3617333333,62.845,28.9732,36.1285333333,12.1957333333,10.256,18.6251,5.7424,51.4159333333,17.6677333333,44.7602,11.8000666667
636.57,15.4056,62.8300666667,28.9857333333,36.2054,12.2770666667,10.2871333333,18.6775333333,5.76886666667,51.4517333333,17.7086666667,44.7491666667,11.8352666667
636.90,15.3825333333,62.9019333333,28.9847333333,36.2555333333,12.2494,10.2641333333,18.7217666667,5.79013333333,51.4751333333,17.7076666666,44.7570333333,11.8347333333
637.23,15.4044,62.9518666667,28.9661333333,36.262,12.2396,10.2819333333,18.7023,5.78506666667,51.4924,17.6915333333,44.7591,11.8535333333
637.56,15.4606,63.2019333333,29.0578,36.4078,12.2704,10.3184666667,18.7902,5.82093333334,51.6459333333,17.7440666667,44.8995333333,11.8987333333
637.90,15.4856,63.2167333333,29.054,36.4230666667,12.3156,10.3642666667,18.8412,5.8654,51.6495333333,17.8009333333,44.8768,11.9202
638.23,15.5273333334,63.2188,29.0842,36.4683333333,12.3838666667,10.419,18.9057666667,5.91086666667,51.6821333333,17.8408666667,44.9119333333,11.9422666667
638.56,15.5427333333,63.2092666667,29.0990666667,36.4598,12.3589333333,10.4161333333,18.9079666667,5.92973333334,51.7474,17.8292666667,44.9022333333,11.9220666667
638.89,15.5850666666,63.2624666667,29.1462666667,36.5545333333,12.3904,10.4717333333,18.9468,5.98206666667,51.837,17.9014,44.9813,11.9667333333
639.22,15.5944,63.3367333333,29.1855333333,36.6074,12.3942,10.4759333333,19.0054666667,6.00706666667,51.9387333333,17.9230666667,45.0643666667,11.9978666667
639.55,15.6006666667,63.3474666667,29.2298666667,36.6608,12.3948,10.4735333333,18.9989333333,6.00773333333,51.9848666667,17.9139333333,45.0678333333,12.0112
639.88,15.5954666667,63.4261333333,29.282,36.6726,12.3778,10.438,19.0220333333,5.98106666667,52.0686666667,17.9264,45.1118333333,12.0142
640.21,15.6236,63.5373333333,29.3139333333,36.6768666667,12.3714,10.4647333333,19.0356333333,6.00753333333,52.1583333333,17.946,45.1870333333,12.0500666667
640.54,15.71,63.6699333333,29.4000666667,36.7538,12.4311333334,10.5345333333,19.0971333333,6.0044,52.283,18.0040666667,45.2713333333,12.0813333333
640.87,15.6296666667,63.6265333333,29.3604,36.7672666667,12.4041333333,10.4684,19.1086333333,5.95793333333,52.2486666667,17.9720666667,45.265,12.014
641.20,15.6128,63.5336666667,29.3557333333,36.7172,12.4004,10.4294666667,19.1059333333,5.93433333333,52.2458,17.9963333333,45.2318666667,11.9854666667
641.53,15.6236,63.5354,29.3775333334,36.7551333333,12.3952666667,10.4274,19.1044666667,5.92766666667,52.2421333333,18.0120666667,45.2464,12.0020666667
641.87,15.5937333333,63.4364666667,29.3218,36.7298,12.3684666667,10.3994666667,19.0799,5.9106,52.0862666666,17.9970666667,45.1565333333,11.9793333333
642.20,15.6326666667,63.4668666667,29.2855333333,36.7513333333,12.3963333333,10.448,19.1390333333,5.9242,52.1073333333,18.0221333334,45.1923666667,12.0334
