wavelength,Back_SpoSimm,Belly_SpoSimm,Breast_SpoSimm,Crissum_SpoSimm,Crown_SpoSimm,DorTail_SpoSimm,Patch10_SpoSimm,Patch11_SpoSimm,Rump_SpoSimm,Throat_SpoSimm,WingTip_SpoSimm
247.17,5.40533333334,6.17983333333,4.8275,4.99833333333,3.87775,9.3355,8.42083333334,6.97658333334,5.91516666667,5.78166666667,8.11008333333
247.54,5.51233333333,6.34925,4.96408333334,4.7965,3.78783333334,9.42154166667,8.51341666666,7.01908333333,5.89941666667,5.70916666667,8.27883333334
247.92,5.19675,6.13516666667,4.762,4.52625,3.64458333333,9.20491666666,8.54458333334,6.80558333333,5.55216666667,5.52183333333,7.98391666668
248.29,5.303,6.32633333333,4.86658333333,4.942,3.85141666667,9.28529166666,8.92433333333,6.969,5.71958333333,5.76308333333,8.07958333334
248.67,5.19775,6.33025,4.81391666667,4.80208333334,3.78075,9.15083333334,8.91525000001,6.9715,5.62541666667,5.6335,7.90575
249.04,5.87325,6.94766666667,5.57441666666,5.31575,4.54033333333,9.67450000001,9.48883333333,7.52541666666,6.27933333333,6.37425,8.37774999999
249.42,5.638,6.88108333333,5.39475,5.05291666667,4.284,9.18554166667,9.30283333333,7.32525,6.08233333334,6.06958333334,8.12825
249.79,5.87283333334,7.14691666666,5.79466666667,5.26116666667,4.57133333333,9.64870833332,9.53358333334,7.57,5.94875,6.36041666667,8.16308333333
250.17,5.443,6.87341666667,5.64166666666,4.77266666666,4.07216666666,9.18254166667,9.267,7.09683333333,5.47533333333,5.75591666667,7.68783333333
250.54,5.205,6.84633333334,5.51841666667,4.59425,3.92516666667,8.96795833333,9.23091666667,7.03208333333,5.30329166667,5.45466666667,7.42516666667
250.92,4.675,6.47016666666,5.15216666667,4.141,3.46491666667,8.39291666667,8.856,6.81666666667,4.85966666666,4.99325,6.8505
251.29,4.57316666667,6.3845,5.18283333333,4.36408333333,3.43733333333,8.20479166667,8.90724999999,6.65358333333,4.88704166667,4.75858333334,6.76091666667
251.66,4.9005,6.81633333333,5.40416666667,5.04783333333,3.8135,8.57279166666,9.43249999999,7.007,5.36116666667,5.34883333333,7.0315
252.04,4.5595,6.99066666666,5.14108333333,4.96791666667,3.55733333333,8.57470833333,9.37883333332,6.89791666667,5.55554166667,5.51216666667,7.26291666667
252.41,4.59791666667,7.24258333333,5.56191666667,4.7945,3.67833333333,8.885125,9.84258333333,7.10933333333,5.72041666667,5.695,7.42008333334
252.79,5.28033333334,8.21175,6.5475,5.20991666667,4.24991666667,9.699875,10.4645833333,7.51408333333,6.259625,6.5285,8.02624999999
253.16,5.28058333333,8.35308333333,6.73566666667,5.2545,3.92966666666,9.52520833333,10.4443333333,7.44358333333,6.021,6.45616666667,7.83333333334
253.54,5.8485,8.97441666667,7.13041666666,6.00716666667,4.41441666667,10.1407083333,10.9504166667,7.87716666667,6.41020833333,6.78691666667,8.39933333333
253.91,6.44216666667,9.22216666666,7.49791666667,6.70275,4.73141666666,10.1810833333,11.3606666667,8.24,7.28091666667,7.1305,8.86799999998
254.28,7.17583333333,9.89716666668,8.08291666667,7.55483333333,5.57816666667,10.983625,11.97525,8.91566666666,8.05591666667,8.02183333333,9.41641666668
254.66,7.77225,10.2975,8.34741666666,7.86333333333,5.87125,11.5987083333,12.1774166667,9.02074999999,8.55075,8.50891666667,10.0309166667
255.03,8.41383333333,10.823,8.60425,8.34066666667,6.26833333333,12.1775416667,12.5805833333,9.43900000001,9.04729166667,9.08766666667,10.391
255.41,8.24166666667,11.0933333333,8.234,8.01216666666,5.971,11.853875,12.39275,9.20491666668,8.83408333333,9.46491666666,9.87016666666
255.78,8.64475,11.4253333333,8.33333333333,8.35666666668,6.16825,11.9548333333,12.35975,9.55608333334,9.23279166667,9.89874999999,10.1714166667
256.15,9.42291666668,11.5554166667,8.63908333333,8.82724999999,6.60083333333,12.3980833333,12.60575,10.0423333333,9.71308333333,9.86216666668,10.442
256.53,7.94591666668,9.90700000001,7.04633333334,7.45741666666,5.2015,10.9455,10.88375,8.74416666667,8.32562500001,8.10858333333,8.85266666668
256.90,7.14716666667,8.326,5.52341666666,6.66516666666,4.43366666667,9.90508333333,10.0459166667,8.19249999999,7.51408333333,6.732,8.04416666668
257.28,7.07533333333,8.0155,5.188,6.56108333333,4.65366666667,10.0954166667,10.3828333333,8.47541666666,7.667125,6.68291666667,8.29274999999
257.65,6.444,7.12383333333,4.76525,5.94466666667,3.85091666666,9.41033333334,9.88566666666,7.94816666666,7.17516666667,6.45608333333,7.95433333333
258.02,5.94408333333,6.68125,4.4855,5.505,3.59691666667,8.97891666667,9.62983333332,7.77391666667,6.79091666667,6.216,7.732
258.40,6.04225,6.59033333333,4.69908333334,5.557,3.89491666667,9.03641666667,9.75741666667,8.06816666666,6.78791666667,6.54983333334,7.82133333333
258.77,5.53583333333,5.9715,4.38641666667,5.20258333333,3.65266666667,8.56304166667,9.43974999999,7.84291666667,6.248,6.05766666667,7.26216666667
259.15,5.32066666667,5.82283333333,4.56416666667,5.20583333333,3.67858333333,8.57733333333,9.4805,7.71966666667,6.18025,6.06341666666,7.24891666667
259.52,5.38266666667,5.91091666667,4.78108333333,5.35708333333,3.89608333333,8.65166666667,9.56841666666,7.789,6.312,6.01608333333,7.44516666667
259.89,5.28616666667,5.828,4.85808333333,5.18433333333,3.82233333333,8.59520833333,9.52458333332,7.618,6.11833333334,5.87891666666,7.51616666666
260.27,5.10025,5.82066666666,4.86983333333,5.08875,3.69116666667,8.42416666667,9.40808333333,7.50916666667,5.946,5.82641666667,7.43141666667
260.64,5.5875,6.32558333333,5.27358333333,5.58208333333,4.15408333333,8.90183333334,9.85750000001,7.88641666667,6.45716666667,6.38783333333,7.97425000001
261.01,5.56866666667,6.4995,5.38641666667,5.65283333333,4.11891666667,8.896875,9.77741666668,7.89583333333,6.478625,6.46866666667,8.05299999999
261.39,5.77175,6.72541666667,5.68725,5.9495,4.32733333333,9.04991666667,9.75224999999,8.054,6.69983333333,6.64066666667,8.27125000001
261.76,6.0515,7.04483333333,6.02558333333,6.23391666667,4.656,9.34666666667,10.0155833333,8.24950000001,7.00283333333,6.85083333333,8.41441666666
262.13,6.12783333334,7.19391666667,6.09725,6.28966666667,4.77775,9.41008333332,10.0378333333,8.19583333333,7.06729166667,6.83333333334,8.38208333333
262.51,5.88975,7.10816666667,5.95616666667,6.11216666666,4.60166666667,9.16975,9.80091666667,7.93158333333,6.80608333333,6.4475,8.06441666667
262.88,6.2955,7.52766666667,6.53975,6.6565,5.08908333333,9.68033333332,10.3928333333,8.40975000001,7.30345833333,6.90791666667,8.47191666666
263.25,6.78966666667,8.092,6.93041666667,6.91825,5.51941666667,9.893,10.7773333333,8.72333333333,7.56958333334,7.26816666667,8.91216666666
263.63,7.09133333333,8.18408333333,7.10483333333,7.15275,5.69591666667,10.1082916667,11.0145833334,8.79850000001,7.607,7.31975,9.13633333334
264.00,6.94366666666,8.00708333333,6.83966666666,7.15166666667,5.52075,9.98995833333,10.8573333333,8.59324999999,7.633625,6.96241666666,8.67374999999
264.37,7.94266666666,8.92441666666,7.84008333333,8.094,6.47241666667,11.098125,11.8600833333,9.43258333332,8.80958333333,8.21125000001,9.48133333331
264.75,8.006,9.13491666668,7.91791666666,8.25008333334,6.50041666667,11.14875,11.9354166667,9.44275,8.9125,8.3675,9.55033333332
265.12,8.10016666667,9.31433333333,8.05650000001,8.377,6.72591666667,11.4195,12.08225,9.69791666667,9.16370833334,8.82875,9.53275
265.49,7.4775,8.94533333334,7.64966666668,7.90791666667,6.48316666667,10.9963333333,11.7135833333,9.10799999999,8.67045833333,8.29983333333,8.95966666667
265.87,7.97883333333,9.53191666666,8.04416666666,8.26333333333,7.05541666666,11.3714166667,12.2178333333,9.74625,9.02825,8.73433333334,9.52716666665
266.24,8.2165,9.66316666666,8.09533333333,8.45025,7.11583333333,11.527375,12.3360833333,9.90549999999,9.02075,9.0655,9.86525000001
266.61,8.21191666667,9.56158333332,7.89508333332,8.585,6.94441666667,11.5299166667,12.1614166667,9.81775000001,9.1775,9.05808333334,10.1085833333
266.98,7.97991666666,9.32608333333,7.39533333333,8.09341666667,6.52866666666,11.2422916667,11.7743333333,9.30083333334,8.78133333334,8.62366666666,9.76325
267.36,7.74508333333,9.14975,7.12458333333,8.00233333334,6.27133333333,11.2445,11.5466666667,9.38249999999,8.62504166667,8.50066666668,9.56225000001
267.73,7.40475,8.80558333333,6.85658333333,7.661,5.93983333334,10.981125,11.1830833333,9.23391666666,8.28529166667,8.26125000001,9.39008333333
268.10,7.29208333333,8.73558333334,6.7635,7.576,5.76983333333,10.9658333333,10.9719166666,9.24833333333,8.16970833333,8.38058333332,9.37850000001
268.48,6.85291666667,8.31008333333,6.31916666667,7.18008333333,5.4505,10.6085,10.31625,8.93325,7.61445833333,7.81891666667,9.07741666666
268.85,6.68533333333,7.7995,6.09733333333,6.7665,5.09516666666,10.3510416667,10.0471666667,8.75116666667,7.25779166667,7.37008333333,8.92133333335
269.22,6.87491666666,7.80166666667,6.27083333333,6.87483333333,5.20733333333,10.5152916667,10.392,8.81949999999,7.30420833333,7.361,9.32091666666
269.59,7.19858333333,7.76416666667,6.56241666667,7.00158333333,5.28266666667,10.6026666667,10.5841666667,9.20008333335,7.446125,7.64883333333,9.64658333334
269.97,6.54333333333,7.05208333333,6.17858333333,6.48916666667,4.71341666667,10.0729166667,10.0258333333,8.67258333333,6.976375,7.12425,9.02266666666
270.34,6.17983333333,6.69841666666,5.94891666667,6.03758333333,4.41008333333,9.75470833333,9.62325,8.55000000001,6.74295833333,6.74841666667,8.59633333333
270.71,6.18441666667,6.70958333333,6.04266666667,5.82158333333,4.46025,9.74470833332,9.82233333332,8.59950000001,6.68704166666,6.76825,8.58208333333
271.09,6.25,6.87758333333,6.33333333334,6.05308333333,4.59741666666,9.71899999999,9.82891666668,8.61041666668,6.85425,7.0245,8.95091666666
271.46,6.02483333333,6.5995,6.11516666667,5.86333333333,4.39108333333,9.40691666668,9.473,8.33025000001,6.762625,6.79958333333,8.74975
271.83,6.24366666666,6.80558333333,6.33541666667,5.93425,4.6275,9.64029166667,9.64333333333,8.63949999999,7.11016666667,7.01075,8.87008333334
272.20,6.31183333333,6.92266666667,6.4735,6.04616666667,4.83083333333,9.66320833333,9.72574999998,8.71808333333,7.1805,7.02958333334,9.00508333333
272.58,6.38025,6.89775,6.42241666667,5.90158333333,4.752,9.58387500001,9.69658333334,8.62524999999,7.12491666667,6.96991666667,8.89316666667
272.95,6.61308333333,7.18733333333,6.5655,6.11325,5.00291666666,9.79470833333,9.87808333332,8.89000000001,7.35558333333,7.26775,8.96433333335
273.32,6.22916666666,6.94133333333,6.20183333333,5.75075,4.68666666667,9.55995833333,9.48466666667,8.60991666667,7.10825,6.86633333333,8.39041666667
273.69,6.13558333333,7.1185,6.14466666667,5.78441666666,4.61841666667,9.68575000001,9.52974999999,8.56841666665,7.33979166667,6.74616666667,8.19616666668
274.06,6.46633333334,7.51808333333,6.31375,6.13316666667,4.75475,9.91566666667,9.80833333333,8.766,7.651875,6.86466666667,8.51383333334
274.44,6.50708333333,7.63308333333,6.33666666667,6.31791666666,4.851,10.0634166667,9.81891666668,8.70858333334,7.69625,6.88241666667,8.62666666667
274.81,6.38808333334,7.65816666667,6.39475,6.45241666667,4.919,10.2575416667,9.73191666667,8.72233333332,7.642125,6.877,8.73508333333
275.18,6.28533333333,7.68133333333,6.35141666667,6.33475,4.90583333333,10.253125,9.64058333333,8.73491666667,7.48716666666,6.86491666666,8.64616666666
275.55,6.40775,7.93333333333,6.58058333333,6.48558333333,5.09566666667,10.53875,9.87258333333,8.903,7.58408333334,7.01125,8.76725
275.93,6.43966666666,8.14016666666,6.71566666667,6.657,5.12558333334,10.7443333333,9.9995,8.93691666666,7.73833333333,7.12966666666,8.78858333332
276.30,6.40508333333,8.14566666667,6.593,6.50091666667,5.0935,10.7755416667,9.99575,8.84366666666,7.69370833333,7.12458333333,8.6205
276.67,6.10775,8.01633333333,6.396,6.47866666667,4.8725,10.52825,10.0330833333,8.58541666668,7.56616666667,6.88225,8.35858333334
277.04,6.13608333333,8.10391666667,6.464,6.56241666667,4.93733333333,10.6453333333,10.1188333333,8.57741666667,7.57004166667,6.8285,8.39524999999
277.41,6.43716666667,8.2465,6.74475,6.83516666667,5.11275,10.6455833334,10.3164166667,8.78933333334,7.839375,7.07766666666,8.76025
277.79,6.52133333333,8.23633333333,6.72625,6.92041666666,5.09416666667,10.67,10.44,8.81875000001,7.542375,7.26916666667,8.82583333333
278.16,6.38908333333,7.87066666667,6.55391666667,6.66533333333,5.1765,10.6382083334,10.3135833333,8.84274999999,7.106625,7.397,8.70658333331
278.53,6.391,7.65833333333,6.50933333334,6.50241666667,5.07333333334,10.5450416667,10.4338333333,8.81450000001,7.114375,7.33883333333,8.63850000001
278.90,6.42683333333,7.56141666667,6.35141666667,6.28316666667,4.96191666667,10.1590416667,10.283,8.60983333334,7.13766666667,7.30641666667,8.31541666667
279.27,6.02016666667,7.17666666667,5.92666666667,5.77225,4.49341666667,9.8095,10.0825833333,8.34049999999,6.81020833333,6.97916666667,7.83766666667
279.64,5.7015,6.81275,5.63025,5.584,4.19875,9.45158333333,9.93233333332,7.95233333334,6.51170833333,6.73791666666,7.6495
280.02,5.5985,6.74825,5.54625,5.57083333333,4.16675,9.17283333333,9.96033333331,7.81075,6.413875,6.69583333333,7.6715
280.39,5.48441666667,6.52083333334,5.47083333333,5.53516666667,4.12258333333,8.90404166666,9.83408333332,7.68616666667,6.24995833333,6.49408333333,7.57116666667
280.76,5.39316666667,6.41941666666,5.43266666667,5.46908333333,4.20583333333,8.79529166666,9.74066666668,7.80066666667,6.14475,6.50166666666,7.567
281.13,5.36008333333,6.48183333334,5.51933333334,5.57991666666,4.353,8.83845833333,9.70049999999,7.88074999999,6.19979166667,6.59641666667,7.69291666667
281.50,5.14783333333,6.47075,5.50983333333,5.44433333333,4.40533333334,8.79354166667,9.53450000002,7.84033333333,5.93566666667,6.35841666666,7.58141666667
281.87,4.93958333334,6.27425,5.22966666667,5.15641666667,4.44466666667,8.59133333333,9.25583333333,7.61866666667,5.79633333334,6.06983333333,7.49016666667
282.25,4.853,6.38325,5.1895,5.10008333333,4.34075,8.34091666667,9.14316666665,7.42233333333,5.833875,5.87725,7.44925
282.62,5.13083333333,6.71333333333,5.52,5.40466666667,4.66391666667,8.47466666667,9.32791666667,7.53208333333,6.07475,6.09366666667,7.66458333333
282.99,5.03641666666,6.62758333334,5.46983333333,5.43075,4.60841666667,8.48575,9.31499999998,7.52525,5.95091666667,5.97616666666,7.68191666667
283.36,5.55666666667,6.96641666667,5.8045,6.02833333333,5.09,8.89279166667,9.68691666666,7.91541666668,6.466375,6.35983333333,8.08808333333
283.73,5.99575,7.27766666667,6.09983333333,6.33125,5.4135,9.220125,9.90891666666,8.34108333332,6.86825,6.74733333333,8.48408333332
284.10,5.90875,7.19541666667,5.91141666666,6.23625,5.2845,9.198125,9.73299999999,8.28541666667,6.74470833333,6.69175,8.36850000001
284.47,6.23683333333,7.52808333333,6.21708333334,6.54308333333,5.57741666667,9.61025,10.15525,8.68850000001,7.054,7.11225,8.75166666666
284.85,6.55891666667,7.6645,6.43825,6.79283333333,5.70358333334,9.90683333333,10.4125,8.82016666668,7.204125,7.25816666666,8.99241666666
285.22,6.73008333333,7.68925,6.60366666667,6.91408333333,5.65825,9.92508333333,10.608,8.93850000001,7.34175,7.33733333333,9.07849999999
285.59,6.88941666667,7.74625,6.6285,7.09175,5.56675,10.0459583333,10.6973333333,9.02158333333,7.50558333334,7.52816666667,9.13616666666
285.96,7.0,7.77508333334,6.76283333334,7.2855,5.49791666667,10.1663333333,10.80975,9.11299999999,7.68866666667,7.6755,9.20183333333
286.33,7.01108333333,7.69633333333,6.75858333333,7.35375,5.49766666667,10.2803333333,10.8725833333,9.15033333333,7.78308333333,7.69858333333,9.15708333334
286.70,6.9055,7.6415,6.63441666667,7.35516666667,5.41816666667,10.2799166667,10.87825,9.1795,7.66791666667,7.69208333333,9.07158333333
287.07,6.98541666667,7.78441666666,6.64666666667,7.47666666667,5.45816666667,10.384,11.058,9.28266666668,7.87295833333,7.86858333333,9.13683333333
287.44,6.80508333334,7.63866666667,6.48466666667,7.30258333333,5.20966666667,10.2716666667,10.99325,9.08841666667,7.71708333333,7.62975,8.99433333334
287.82,6.66983333334,7.62991666667,6.41058333333,7.1455,5.08741666667,10.104,10.9615833333,8.95333333334,7.57379166667,7.49041666667,8.76841666668
288.19,6.77408333333,7.67158333333,6.56566666667,7.2615,5.04933333333,10.12275,11.1413333333,8.94308333335,7.580875,7.49258333334,8.696
288.56,6.66575,7.69516666667,6.45525,7.11641666667,4.84041666666,10.087875,11.0783333333,8.89600000002,7.54183333333,7.3955,8.49800000001
288.93,6.44075,7.67933333334,6.35516666667,6.98383333333,4.7305,9.96141666666,10.97,8.851,7.494375,7.48525,8.33341666667
289.30,6.1745,7.63558333333,6.16266666667,6.71775,4.58941666667,9.80741666668,10.8856666667,8.59091666667,7.28916666667,7.336,8.029
289.67,6.00575,7.65683333333,6.046,6.60183333333,4.54158333333,9.69704166668,10.8856666667,8.45875000001,7.159,7.17683333333,7.93833333333
290.04,6.06941666667,7.93075,6.25166666667,6.73241666667,4.72916666667,9.72120833334,11.0804166667,8.62458333334,7.228625,7.33883333333,8.07058333333
290.41,6.07916666666,8.1805,6.40408333333,6.85758333333,4.79483333333,9.80770833333,11.1725,8.78950000001,7.29954166667,7.61466666667,8.18308333332
290.78,5.93041666667,8.07616666666,6.39666666667,6.68008333333,4.61125,9.70645833334,11.0944166667,8.65783333333,7.18845833333,7.54041666667,8.12191666666
291.15,5.8595,8.11516666667,6.46816666667,6.65016666667,4.54516666666,9.58233333332,11.1394166667,8.64858333333,7.06491666667,7.59125,8.12716666667
291.52,5.64,7.98,6.30291666667,6.48833333333,4.26041666666,9.20104166667,10.98525,8.46008333333,6.75875,7.51441666667,7.93116666667
291.89,5.47875,8.06058333333,6.24508333333,6.55741666667,4.2385,9.13683333333,11.1309166667,8.41266666667,6.72491666667,7.57683333333,7.90416666667
292.26,5.42091666667,8.24183333334,6.21125,6.6,4.42208333333,9.22679166666,11.2813333333,8.61283333334,6.76904166667,7.74116666667,8.07666666667
292.64,5.41291666666,8.29175,6.3175,6.7785,4.61241666667,9.21566666668,11.4246666667,8.65199999999,6.91979166667,7.75033333333,8.14675000001
293.01,5.47325,8.51683333333,6.4565,7.10383333334,4.70008333333,9.298,11.67825,8.88641666667,7.1615,7.75675,8.28600000001
293.38,5.52841666667,8.72541666667,6.52275,7.49933333333,4.77333333333,9.35041666667,11.8065833334,9.10950000001,7.30704166667,7.90425000001,8.40975000001
293.75,5.56333333333,8.78333333333,6.57025,7.5905,4.75775,9.222875,11.9690833333,9.18858333333,7.308,8.04549999999,8.34641666667
294.12,5.34833333333,8.71566666667,6.399,7.48291666667,4.50091666667,9.03283333333,11.87225,9.07966666667,7.10079166667,7.87833333333,8.10708333334
