wavelength,Back_ChlCalf,Belly_ChlCalf,Breast_ChlCalf,Crissum_ChlCalf,Crown_ChlCalf,DorTail_ChlCalf,Patch10_ChlCalf,Patch11_ChlCalf,Patch12_ChlCalf,Patch13_ChlCalf,Rump_ChlCalf,Throat_ChlCalf,WingTip_ChlCalf
643.19,6.75716666667,12.678,9.74083333334,10.7756666667,6.86391666667,6.93895833333,8.90533333334,12.6,23.9458333333,7.3115,20.6256666666,10.07275,11.45025
643.52,6.81,12.69425,9.80716666667,10.8445833333,6.88858333333,7.01279487179,8.96816666667,12.65075,24.0960833333,7.36958333333,20.7075833334,10.1508333333,11.5390833333
643.85,6.80358333334,12.6976666667,9.81266666665,10.8435,6.90191666667,7.02705769231,8.951,12.6348333334,24.14,7.38158333333,20.7123333333,10.16875,11.5821666667
644.18,6.93075,12.8325833333,9.95458333332,10.9555833333,7.06891666667,7.17732371795,9.15075,12.7440833333,24.2678333333,7.52558333333,20.8418333333,10.2925,11.77475
644.51,7.02358333333,12.8836666667,10.01025,10.9715,7.16316666667,7.29444551282,9.27183333333,12.8336666667,24.3945833333,7.629,20.93775,10.3865833333,11.88875
644.84,7.19566666666,13.0470833333,10.1305,11.14325,7.30341666667,7.46531730769,9.48158333334,12.9973333333,24.48825,7.73275,21.0943333333,10.5875,12.0669166667
645.17,7.27741666667,13.10425,10.208,11.214,7.35033333333,7.54107692307,9.53308333334,13.0561666667,24.5781666667,7.73908333333,21.1083333333,10.7,12.1735
645.50,7.3745,13.2140833334,10.2973333333,11.31675,7.45525,7.67399679488,9.65266666667,13.1251666667,24.6491666667,7.79966666666,21.1573333333,10.8345,12.3121666667
645.83,7.46908333333,13.3673333333,10.3918333333,11.4301666667,7.55708333333,7.82912499999,9.74533333333,13.2163333333,24.8245833334,7.94649999999,21.2974166667,10.9455,12.4555
646.16,7.49325,13.3416666667,10.40025,11.4146666667,7.54575,7.85004487179,9.68791666667,13.0799166667,24.905,7.96033333332,21.2578333333,10.95975,12.4926666667
646.49,7.52191666667,13.3738333333,10.4499166667,11.42775,7.55708333333,7.92029807692,9.73025000001,13.1065833333,24.9475,7.99816666667,21.2865833333,10.9974166667,12.5401666667
646.82,7.45166666667,13.3360833333,10.3930833333,11.3501666667,7.46825,7.869625,9.67833333334,13.00075,24.9573333333,7.94058333334,21.2855833333,11.00825,12.5061666667
647.15,7.279,13.2123333333,10.2315,11.1725,7.30608333333,7.71521474358,9.52008333334,12.83975,24.7994166667,7.816,21.1095833333,10.9003333333,12.3743333333
647.48,7.336,13.31675,10.3086666667,11.2,7.31791666666,7.82843910257,9.55599999999,12.9041666667,24.86375,7.84916666667,21.1348333333,11.0399166667,12.4375833333
647.81,7.27925,13.2744166667,10.2809166667,11.13275,7.23083333334,7.85247115384,9.47866666668,12.8435833334,24.8455833333,7.83508333333,21.14975,11.0226666667,12.3914166667
648.14,7.2355,13.258,10.2496666667,11.0910833333,7.12125,7.82737500001,9.44350000001,12.7986666667,24.8405833334,7.77125,21.1213333333,11.0235,12.3205833333
648.47,7.0975,13.1725,10.1929166666,10.9584166667,7.045,7.75263141025,9.27308333334,12.6816666666,24.8546666667,7.66825,21.0298333333,10.9355,12.25575
648.80,7.011,13.1255833334,10.1325833333,10.86425,6.9865,7.72798717947,9.2575,12.5635,24.8025833333,7.68441666667,20.98375,10.8584166667,12.1880833333
649.13,7.06633333333,13.1965,10.2460833333,10.91225,7.02641666667,7.83510256409,9.28775000001,12.5736666667,24.9133333333,7.82108333332,21.1264166667,10.9695,12.2743333334
649.46,7.04066666667,13.1153333333,10.1918333333,10.85275,6.96075,7.79634935897,9.25291666666,12.5098333333,24.82325,7.80275,21.1039166667,10.95225,12.2920833333
649.79,7.08233333333,13.1795,10.2718333333,10.8783333333,7.00141666667,7.83282371795,9.34616666666,12.6004166667,24.80875,7.88983333334,21.1991666667,11.0275833333,12.37025
650.11,7.04458333333,13.11325,10.2200833333,10.79075,6.95825,7.82103846153,9.35,12.52175,24.8071666667,7.896,21.165,11.0321666667,12.3965833334
650.44,7.112,13.1573333333,10.2919166667,10.8099166667,7.03625,7.87008333333,9.44958333334,12.6161666666,24.84975,7.931,21.1870833333,11.08375,12.4779166666
650.77,7.22916666666,13.23975,10.3936666667,10.8809166667,7.14825,7.96843910257,9.56458333332,12.7020833334,24.9054166667,8.04675,21.2560833333,11.1755,12.5580833333
651.10,7.18291666667,13.18725,10.3969166667,10.8396666667,7.1405,7.93417948718,9.58700000001,12.66175,24.92725,8.09916666667,21.2735,11.1813333333,12.5611666666
651.43,7.19908333334,13.14675,10.37675,10.8034166666,7.132,7.89536858974,9.56916666668,12.6225,24.948,8.14458333334,21.26075,11.1826666667,12.6145
651.76,7.05908333333,12.9825,10.2719166667,10.65425,7.02933333333,7.79838461538,9.40666666667,12.4486666667,24.7844166667,8.05691666666,21.1161666667,11.0636666667,12.5465
652.09,7.092,12.94275,10.29975,10.6173333333,6.99741666667,7.84230128205,9.421,12.4645,24.7009166667,8.05433333334,21.065,11.0649166666,12.53625
652.42,7.12641666667,12.9774166667,10.3375833333,10.6531666667,7.007,7.85799679488,9.3935,12.57625,24.8018333334,8.07208333333,21.1689166667,11.15575,12.6128333333
652.75,7.02083333333,12.8288333334,10.2036666666,10.51725,6.86158333333,7.70412500001,9.28883333333,12.4865833333,24.64575,7.92183333333,21.0086666667,11.0473333333,12.542
653.08,7.11233333333,12.9038333334,10.32175,10.5778333333,6.93683333334,7.75056089742,9.40383333334,12.5810833333,24.7308333333,7.99,21.0848333333,11.1508333333,12.6165
653.41,7.1905,12.96375,10.3751666667,10.6678333333,7.009,7.82949999999,9.44800000001,12.6359166667,24.8274166666,8.04375,21.1295,11.2335833333,12.6924166667
653.74,7.1725,12.94925,10.3384166667,10.6775833333,6.92841666667,7.8004647436,9.38566666668,12.6048333333,24.7333333333,7.99733333333,21.1029166667,11.20825,12.6434166667
654.06,7.12383333333,12.90025,10.2775833333,10.6441666667,6.87108333333,7.79424358973,9.28225,12.5294166667,24.6714166666,7.97575,21.0160833333,11.1979166667,12.60775
654.39,7.08858333333,12.90625,10.2870833333,10.6560833333,6.82941666667,7.80904487178,9.23133333333,12.5084166667,24.7391666667,7.92083333333,21.0640833333,11.17775,12.6201666667
654.72,7.0145,12.8286666667,10.1979166667,10.5748333333,6.75241666667,7.74003525641,9.10233333333,12.4214166667,24.67175,7.80075,20.97625,11.1248333334,12.5356666667
655.05,6.95575,12.8159166667,10.1796666667,10.5585833333,6.69825,7.69783012822,9.07083333333,12.3435833333,24.633,7.7035,20.9285833333,11.1254166667,12.4763333333
655.38,7.00858333333,12.9201666667,10.2070833333,10.65425,6.75025,7.7574198718,9.10891666667,12.4109166667,24.7585833333,7.74291666666,21.0199166667,11.2309166667,12.5220833334
655.71,6.98183333333,12.9600833333,10.1581666667,10.6961666667,6.70766666667,7.70541346153,9.08166666667,12.3449166667,24.81425,7.81425,21.1103333333,11.22875,12.5486666667
656.04,7.01183333333,12.9838333333,10.1714166667,10.7193333333,6.72433333333,7.7266602564,9.11433333334,12.3164166666,24.849,7.906,21.14075,11.24,12.5504166666
656.37,7.0735,13.0973333333,10.2458333333,10.75825,6.78341666667,7.81964102565,9.15391666666,12.3568333333,25.0008333333,8.01441666667,21.24275,11.27675,12.60225
656.69,6.92033333333,13.00175,10.075,10.6205,6.64308333333,7.71689743591,9.01125,12.2159166667,24.9745833334,7.91958333333,21.1338333333,11.1626666667,12.4555
657.02,6.75066666666,12.8551666667,9.92941666667,10.4484166667,6.47691666667,7.58296153845,8.84508333333,12.0615833333,24.8743333333,7.772,21.0348333334,11.0419166667,12.32525
657.35,6.73191666667,12.8180833333,9.97925000001,10.40425,6.48783333333,7.58271153846,8.84325,12.0345,24.9189166666,7.77191666666,21.0860833333,11.0216666667,12.33
657.68,6.71766666667,12.8671666667,9.99291666665,10.38825,6.47341666666,7.57815705127,8.89383333333,11.9901666666,24.96225,7.77575,21.1086666667,11.0466666667,12.3626666667
658.01,6.64316666667,12.7765833333,9.91708333335,10.2795,6.433,7.51400320513,8.874,11.8861666667,24.85025,7.70475,21.0095833333,10.9920833333,12.289
658.34,6.70575,12.8178333334,9.97458333334,10.3064166667,6.48141666667,7.55417307692,8.95225,11.9036666667,24.9078333333,7.75041666667,21.0459166667,11.0438333333,12.3640833333
658.66,6.629,12.74925,9.87983333332,10.1940833333,6.43425,7.50342948719,8.88858333333,11.8583333334,24.8925833333,7.68208333333,20.9893333333,10.98875,12.2985833333
658.99,6.539,12.70525,9.832,10.0903333333,6.33766666667,7.43276282051,8.84083333334,11.8175,24.8789166667,7.61591666667,20.9209166667,10.8941666667,12.2581666667
659.32,6.44391666667,12.6429166667,9.77083333333,9.99158333334,6.2895,7.38861538463,8.78658333333,11.7545,24.8225,7.53416666667,20.8461666667,10.85275,12.18675
659.65,6.35833333333,12.5665,9.72600000001,9.90366666667,6.26675,7.36655448717,8.72666666667,11.6799166666,24.792,7.44458333333,20.7941666667,10.8274166667,12.1859166666
659.98,6.1885,12.39825,9.56958333334,9.72833333333,6.13141666667,7.18935576923,8.58708333333,11.4845833333,24.6659166666,7.29858333334,20.65825,10.6965833333,12.0308333333
660.31,6.1335,12.3395,9.56150000001,9.64633333334,6.06075,7.13694230768,8.52091666667,11.4224166666,24.6570833334,7.21991666667,20.64925,10.65325,12.0144166666
660.63,6.11775,12.35375,9.602,9.60200000001,6.06816666667,7.16645512821,8.56808333334,11.4375,24.6943333333,7.22141666667,20.6673333333,10.6619166667,12.0029166667
660.96,6.06866666667,12.3523333333,9.53466666667,9.51766666667,6.04341666667,7.11461217948,8.486,11.3955,24.6589166667,7.18416666667,20.628,10.6525,11.9849166667
661.29,6.02,12.33375,9.53358333334,9.4905,6.05208333333,7.13823076923,8.42708333333,11.3938333333,24.6390833333,7.17175,20.6424166667,10.6106666667,11.9285
661.62,5.99775,12.2724166667,9.50191666666,9.41858333334,5.94783333333,7.07800000001,8.30316666667,11.3631666667,24.6644166666,7.14816666667,20.6105,10.57375,11.8789166667
661.94,5.82025,12.1841666667,9.33491666666,9.24066666667,5.78741666666,7.00272756411,8.1645,11.2586666667,24.57475,7.02258333333,20.573,10.4579166667,11.7455
662.27,5.81741666667,12.17175,9.34658333334,9.24641666667,5.7485,7.03071794872,8.13725,11.2539166667,24.58525,7.02908333333,20.58,10.4478333333,11.7579166667
662.60,5.85616666667,12.1843333334,9.40100000001,9.25633333334,5.82608333333,7.07808653846,8.18175,11.227,24.5798333333,7.03583333333,20.6081666667,10.5159166667,11.7711666667
662.93,5.76708333334,12.0683333333,9.28749999999,9.16316666666,5.67975,6.94951282052,8.05525,11.0788333333,24.5321666667,6.89083333333,20.4881666667,10.4263333333,11.6764166667
663.26,5.727,12.0145,9.22816666667,9.10399999999,5.584,6.92016025641,8.0465,11.0176666667,24.4801666667,6.84225,20.39075,10.3648333333,11.5664166667
663.58,5.75658333333,12.07975,9.32966666667,9.20383333334,5.62516666667,7.02881730769,8.1095,11.1185,24.6201666667,6.84366666667,20.4536666667,10.4478333333,11.6835833333
663.91,5.71625,12.068,9.32825000001,9.22725000001,5.63733333334,7.05578525642,8.0445,11.0905833333,24.5725833333,6.81066666666,20.35575,10.4339166667,11.67675
664.24,5.70266666667,12.074,9.33500000001,9.23808333334,5.61533333333,6.99177564102,8.00666666666,11.027,24.5574166667,6.8005,20.3,10.4290833333,11.6918333333
664.57,5.77358333333,12.1316666667,9.43716666667,9.35250000001,5.61725,7.03230448719,8.08175,11.0704166667,24.6720833333,6.84533333333,20.3028333334,10.47,11.7025833333
664.89,5.64133333333,11.9981666667,9.27625,9.18566666666,5.4505,6.87540064103,7.97558333333,10.94525,24.6175,6.70966666667,20.2505833333,10.3455833333,11.5846666667
665.22,5.68025,12.0971666667,9.37324999999,9.27733333334,5.60841666667,6.98907692308,8.13891666667,11.0436666667,24.7686666667,6.81308333333,20.3636666667,10.4404166667,11.704
665.55,5.78966666667,12.1304166667,9.48575000001,9.41050000001,5.719,7.02061538461,8.22583333334,11.0841666667,24.91775,6.92216666667,20.46775,10.48075,11.774
665.87,5.92366666666,12.2770833333,9.65300000001,9.57266666666,5.91025,7.16791987178,8.41758333333,11.22875,25.1154166667,7.04966666667,20.6374166667,10.6665,11.9144166667
666.20,5.86816666667,12.2233333333,9.58249999999,9.49225000001,5.84091666667,7.15654807693,8.33908333333,11.1583333333,25.1446666667,7.02708333333,20.67475,10.5481666667,11.8836666667
666.53,5.91483333333,12.2773333334,9.65500000001,9.50824999999,5.9625,7.25912500001,8.373,11.2463333333,25.2069166667,7.10641666666,20.7238333333,10.5478333333,11.9313333333
666.86,5.81141666667,12.1910833333,9.5495,9.37283333333,5.88758333333,7.11821794871,8.21175,11.14575,25.1281666667,6.986,20.6760833333,10.41625,11.8784166667
667.18,5.71183333333,12.0443333333,9.41825,9.24066666666,5.7915,7.06102884616,8.11766666667,11.0238333333,24.9615833333,6.89466666667,20.5658333333,10.2861666667,11.7440833333
667.51,5.67166666666,11.9779166667,9.33358333334,9.09716666668,5.67941666667,6.96633974359,8.03275,10.92125,24.977,6.85558333333,20.5361666667,10.1921666667,11.6649166667
667.84,5.611,11.8731666667,9.26141666668,8.96691666666,5.62833333333,6.94864423076,7.94166666667,10.8736666667,24.9485833333,6.7715,20.4855,10.1055833333,11.6100833333
668.16,5.42441666667,11.7380833333,9.14566666666,8.76174999999,5.55558333333,6.82392628205,7.7805,10.7455,24.8490833333,6.60341666666,20.40775,9.93883333333,11.5101666667
668.49,5.50875,11.791,9.25633333334,8.81983333333,5.59958333333,6.87375641026,7.82708333333,10.7859166666,24.97825,6.67483333334,20.4281666667,10.039,11.6413333334
668.82,5.35025,11.7063333333,9.11591666666,8.63341666667,5.39275,6.71959615385,7.60375,10.59625,24.7964166666,6.47375,20.24325,9.85333333333,11.4954166667
669.14,5.26591666667,11.63325,9.04758333333,8.46366666667,5.30183333333,6.66642948718,7.41508333333,10.4655,24.6335,6.35316666667,20.0685833333,9.76733333333,11.4215833333
669.47,5.14683333333,11.5283333333,8.94391666666,8.28691666667,5.1695,6.51530128205,7.27008333333,10.32975,24.4839166667,6.20941666666,19.9476666667,9.60566666667,11.2939166667
669.80,5.10241666667,11.4855833333,8.94475000001,8.28108333333,5.1755,6.43915705129,7.25666666666,10.3480833333,24.4275,6.16775,19.8520833333,9.60008333332,11.2451666667
670.13,5.01983333333,11.40925,8.86891666666,8.19916666667,5.1005,6.40133974359,7.20275,10.2726666667,24.44525,6.07783333333,19.84975,9.57041666666,11.2165833333
670.45,5.10558333333,11.562,8.99533333333,8.29491666666,5.199,6.54057692308,7.29541666667,10.36425,24.5361666667,6.15616666667,19.94825,9.66100000002,11.2973333333
670.78,5.14866666667,11.6043333333,9.05025,8.32941666667,5.23425,6.49478205129,7.3065,10.3928333333,24.6055833333,6.16291666667,20.00175,9.68458333332,11.3235833333
671.10,5.15933333333,11.63325,9.12825,8.36658333332,5.35808333334,6.52470833333,7.39291666667,10.49125,24.6334166666,6.14891666667,20.0095,9.70025,11.3615
671.43,5.1785,11.595,9.11524999999,8.39058333333,5.32191666667,6.45770833333,7.36633333333,10.454,24.67975,6.08608333333,20.0300833333,9.66491666667,11.3566666666
671.76,5.30408333333,11.7110833333,9.17858333333,8.49258333334,5.4035,6.55802564102,7.48225,10.5115833333,24.82875,6.192,20.0970833333,9.73883333333,11.42825
672.08,5.26533333333,11.7165,9.15600000001,8.47691666666,5.43291666667,6.51620192307,7.43033333333,10.4995,24.7901666666,6.17408333333,20.0616666667,9.64158333333,11.37225
672.41,5.25,11.65225,9.12233333332,8.46591666666,5.43833333333,6.48408653846,7.35216666667,10.4789166667,24.80575,6.14233333333,20.09075,9.63716666668,11.3275833333
672.74,5.10941666667,11.5286666667,8.98875000001,8.42333333333,5.31283333333,6.3321025641,7.27,10.451,24.772,6.02141666667,20.01225,9.51950000001,11.2454166667
673.06,5.03308333333,11.4665,8.93800000001,8.422,5.26325,6.29631089743,7.18158333333,10.4189166667,24.7875,6.02566666667,20.0134166667,9.41583333333,11.2085833333
673.39,5.11941666666,11.5505,8.99691666668,8.42258333333,5.268,6.34991346154,7.16291666667,10.5025833333,24.9210833333,6.08308333333,20.1173333333,9.41216666666,11.31675
673.72,5.265,11.6765,9.14950000001,8.57074999999,5.38166666667,6.46876602564,7.23808333333,10.6623333333,25.0290833334,6.21158333333,20.1961666667,9.49724999999,11.4255
674.04,5.20633333333,11.562,9.08916666667,8.52908333332,5.34866666667,6.34834935898,7.17233333333,10.56325,24.9518333333,6.13283333333,20.11725,9.38949999999,11.3861666667
674.37,5.20958333333,11.5955,9.12125000001,8.53791666668,5.41408333333,6.36930769231,7.17175,10.5704166667,24.977,6.14983333333,20.1334166667,9.39724999999,11.3898333333
674.69,5.21241666666,11.625,9.09308333332,8.56108333333,5.36075,6.35073397436,7.14158333333,10.4849166667,25.0158333334,6.13016666667,20.13725,9.32474999999,11.3604166667
675.02,5.21916666667,11.6483333333,9.06125,8.54491666666,5.38766666667,6.35712820512,7.1685,10.4795833333,25.02425,6.15241666667,20.1363333334,9.28025,11.3559166666
675.35,5.08575,11.5031666667,8.96191666666,8.37008333334,5.27075,6.23236538462,7.04458333333,10.3544166667,24.8864166667,6.00641666667,20.0696666667,9.18458333334,11.255
675.67,4.90841666667,11.3424166666,8.80066666667,8.2105,5.12591666667,6.07578846154,6.939,10.1644166667,24.7155,5.82191666667,19.9183333333,8.99483333334,11.1074166667
676.00,4.98775,11.4130833333,8.91941666667,8.28133333332,5.22116666667,6.14791025641,7.12391666667,10.2766666667,24.7976666667,5.91033333333,19.9496666666,9.08183333334,11.21625
676.32,5.07641666666,11.51475,9.01608333333,8.31783333333,5.30008333333,6.20321794872,7.21483333334,10.2690833334,24.9038333333,5.96816666667,20.00825,9.11433333334,11.2631666667
676.65,5.09216666667,11.5170833333,9.01258333334,8.24716666666,5.288,6.22601602564,7.18625,10.2234166667,24.8924166667,5.93958333333,19.956,9.12141666667,11.3045
676.97,5.07925,11.5023333333,9.04941666666,8.25124999999,5.29783333333,6.23906730769,7.25175,10.14525,24.9310833333,5.93716666667,19.9340833333,9.12450000001,11.313
677.30,5.03566666667,11.4923333333,9.06425000001,8.17574999999,5.277,6.20082692308,7.28333333334,10.1123333333,24.9171666667,5.90208333333,19.9593333333,9.14700000001,11.3019166666
677.63,5.08475,11.5556666667,9.12216666666,8.15633333333,5.243,6.22660897436,7.31558333333,10.1664166667,24.9384166667,5.90783333333,19.9398333333,9.21325000001,11.3296666667
677.95,5.13241666666,11.633,9.18691666667,8.159,5.23875,6.24419551282,7.33025,10.21325,25.0193333334,5.9095,19.9558333333,9.22058333334,11.4048333333
678.28,5.14941666667,11.6280833333,9.1885,8.14358333334,5.2245,6.31706730769,7.32616666667,10.2473333333,24.9725833333,5.92291666666,19.9838333333,9.20533333334,11.4195
678.60,5.16933333333,11.7261666667,9.29316666667,8.18525,5.28625,6.42149038462,7.39175,10.3286666666,25.0175,5.973,20.0404166666,9.26383333334,11.5120833334
678.93,5.22808333333,11.7856666667,9.35683333332,8.25224999999,5.32741666667,6.49874038462,7.43325,10.4021666667,25.0964166667,6.05241666667,20.0675833334,9.33791666667,11.6235
679.25,5.39291666667,11.9123333333,9.50408333335,8.39341666667,5.43283333334,6.61576602564,7.52808333333,10.526,25.2141666667,6.16908333334,20.182,9.46583333333,11.7610833334
679.58,5.3355,11.92125,9.4665,8.329,5.38533333333,6.5662724359,7.48533333333,10.4595,25.1626666666,6.0445,20.1314166667,9.38683333333,11.742
