wavelength,Back_ChrChrm,Belly_ChrChrm,Breast_ChrChrm,Crissum_ChrChrm,Crown_ChrChrm,DorTail_ChrChrm,Patch10_ChrChrm,Rump_ChrChrm,Throat_ChrChrm,WingTip_ChrChrm
429.37,2.60222222222,3.95977777778,4.72088888889,6.53233333333,2.49288888889,4.64144444444,1.944,6.87322222222,9.1665,4.58433333333
429.72,2.65222222222,4.02533333333,4.78911111111,6.60533333334,2.53844444444,4.69911111111,2.00266666667,6.92877777779,9.26266666665,4.62555555556
430.08,2.67177777778,4.07666666666,4.84688888889,6.65633333334,2.55777777778,4.73177777778,2.03333333333,6.97455555555,9.32266666665,4.63888888889
430.44,2.68811111111,4.11655555555,4.88511111111,6.71522222222,2.57777777778,4.74277777778,2.05555555556,7.01833333332,9.41266666667,4.66766666667
430.79,2.69644444445,4.12688888889,4.92722222222,6.75766666666,2.58688888889,4.75177777778,2.07622222222,7.0598888889,9.46616666665,4.67544444445
431.15,2.69044444444,4.11144444444,4.93411111111,6.78666666667,2.57122222222,4.723,2.04444444445,7.09344444445,9.48066666668,4.66555555556
431.50,2.68611111111,4.11511111111,4.94944444444,6.83088888889,2.59022222222,4.723,2.03155555555,7.10811111111,9.51233333331,4.66777777778
431.86,2.66266666666,4.08911111111,4.91433333333,6.84988888889,2.56822222222,4.69711111111,2.02333333333,7.09277777778,9.5145,4.64733333333
432.22,2.66388888889,4.11111111111,4.93811111111,6.89011111111,2.56733333333,4.69988888889,2.04288888889,7.10377777778,9.54833333334,4.65333333333
432.57,2.65077777778,4.10588888889,4.94011111111,6.91188888889,2.56166666667,4.69688888889,2.02433333333,7.10044444444,9.56466666666,4.65588888889
432.93,2.62266666667,4.08122222222,4.91877777778,6.89277777778,2.53111111111,4.66844444444,1.99477777778,7.07744444443,9.54633333332,4.60633333333
433.29,2.61377777778,4.08288888889,4.91655555555,6.91377777778,2.531,4.67555555556,1.98922222222,7.07133333334,9.54116666669,4.59188888889
433.64,2.55266666667,4.03044444445,4.87444444445,6.87377777778,2.47655555556,4.61944444445,1.93277777778,7.03077777779,9.49116666669,4.54
434.00,2.52422222222,4.00111111111,4.85122222222,6.86533333333,2.45122222222,4.59866666667,1.907,7.01044444445,9.47583333334,4.51866666667
434.35,2.49688888889,3.98133333334,4.81888888889,6.84344444445,2.42044444444,4.57677777778,1.88666666667,6.97733333335,9.45433333331,4.48044444445
434.71,2.45333333333,3.94633333334,4.78766666667,6.83455555556,2.38877777778,4.54333333333,1.84711111111,6.92866666668,9.42166666668,4.432
435.07,2.39955555556,3.93288888889,4.76211111111,6.81977777778,2.35033333333,4.52622222222,1.82022222222,6.88733333332,9.41149999999,4.38888888889
435.42,2.37355555555,3.91222222222,4.75933333333,6.799,2.32733333333,4.51211111111,1.81244444445,6.88277777779,9.407,4.36811111111
435.78,2.34577777778,3.90655555555,4.75211111111,6.79177777778,2.32333333333,4.499,1.78633333334,6.86944444443,9.42566666665,4.34744444444
436.13,2.33866666667,3.89311111111,4.74788888889,6.79422222222,2.33388888889,4.49044444444,1.76377777778,6.85922222223,9.44499999999,4.34733333333
436.49,2.33533333333,3.87166666667,4.73033333333,6.77866666667,2.326,4.46088888889,1.75755555556,6.84433333332,9.42966666665,4.34522222222
436.84,2.34077777778,3.86366666666,4.74688888889,6.78455555556,2.33522222222,4.46711111111,1.76766666667,6.86388888889,9.45366666668,4.37133333333
437.20,2.36544444444,3.87488888889,4.76688888889,6.79744444445,2.36588888889,4.48766666667,1.78366666667,6.88033333332,9.46866666668,4.38533333333
437.56,2.43211111111,3.92822222222,4.803,6.84177777778,2.42011111111,4.54255555556,1.84211111111,6.92066666667,9.52933333335,4.43133333333
437.91,2.46311111111,3.95588888889,4.82822222222,6.86466666667,2.44711111111,4.581,1.88088888889,6.93955555556,9.57666666668,4.47455555556
438.27,2.47155555556,3.95822222222,4.82555555555,6.86822222222,2.448,4.597,1.88511111111,6.94000000001,9.57833333333,4.49566666667
438.62,2.50633333333,3.96555555556,4.83155555556,6.83177777778,2.47766666667,4.62111111111,1.90333333333,6.95855555557,9.57799999998,4.52788888889
438.98,2.549,3.96555555556,4.83488888889,6.83922222222,2.51555555556,4.62922222222,1.92744444444,6.98633333332,9.5845,4.56188888889
439.33,2.57455555555,3.97455555556,4.82966666667,6.824,2.53522222222,4.65766666667,1.956,6.98688888889,9.57300000001,4.58966666667
439.69,2.62355555556,3.98888888889,4.82966666667,6.80533333333,2.55133333333,4.687,1.989,6.99877777779,9.54416666666,4.61933333333
440.04,2.66222222222,3.99588888889,4.82866666667,6.78488888889,2.56355555556,4.71311111111,2.03211111111,7.0108888889,9.52366666667,4.63622222222
440.40,2.68566666667,4.00222222222,4.82122222222,6.76977777778,2.58288888889,4.73844444444,2.067,7.00766666665,9.50749999999,4.65388888889
440.75,2.70222222222,3.99044444444,4.79511111111,6.72588888889,2.59322222222,4.75044444444,2.08722222222,6.98122222221,9.46333333331,4.66355555555
441.11,2.70011111111,3.95888888889,4.75766666667,6.67355555556,2.56866666667,4.73144444444,2.09055555556,6.955,9.43200000001,4.66788888889
441.47,2.69544444444,3.92588888889,4.72488888889,6.62044444445,2.56188888889,4.73033333333,2.08966666667,6.93555555557,9.3795,4.67344444444
441.82,2.70777777778,3.90222222222,4.68711111111,6.55588888889,2.554,4.73622222222,2.08733333334,6.90955555554,9.30983333335,4.66755555556
442.18,2.73155555556,3.88588888889,4.67277777778,6.50633333333,2.56344444444,4.75722222222,2.11477777778,6.90311111111,9.26183333335,4.67677777778
442.53,2.721,3.85677777778,4.64111111111,6.45522222222,2.542,4.76266666667,2.12555555556,6.86422222221,9.19816666666,4.68288888889
442.89,2.723,3.83633333333,4.61444444444,6.39188888889,2.53277777778,4.78244444444,2.14422222222,6.82955555556,9.13599999998,4.69966666667
443.24,2.73088888889,3.80566666666,4.57111111111,6.335,2.52611111111,4.77722222222,2.15188888889,6.80344444443,9.06800000002,4.70233333333
443.60,2.71777777778,3.77344444444,4.53733333333,6.26355555556,2.51044444444,4.77666666667,2.16011111111,6.77799999999,9.00300000001,4.71144444444
443.95,2.66288888889,3.69655555555,4.45288888889,6.16922222222,2.45022222222,4.73777777778,2.10777777778,6.69444444445,8.89416666668,4.68344444445
444.31,2.67133333333,3.67055555556,4.42155555556,6.11,2.45855555555,4.75522222222,2.10522222222,6.67833333332,8.84283333334,4.696
444.66,2.66833333333,3.64488888889,4.401,6.05866666667,2.44477777778,4.75766666667,2.09055555556,6.64711111111,8.78583333335,4.71066666667
445.02,2.68088888889,3.63022222222,4.372,6.00922222222,2.44388888889,4.77911111111,2.09666666667,6.62588888889,8.72883333334,4.72066666667
445.37,2.67266666667,3.61244444445,4.33511111111,5.96666666667,2.43844444445,4.77611111111,2.09255555555,6.59566666666,8.69116666665,4.71788888889
445.72,2.66022222222,3.58888888889,4.30733333333,5.93088888889,2.43311111111,4.76177777778,2.08166666667,6.57255555554,8.6415,4.72344444445
446.08,2.65911111111,3.55755555556,4.27922222222,5.88722222222,2.426,4.75611111111,2.08022222222,6.54099999999,8.60316666669,4.72588888889
446.43,2.69188888889,3.57855555556,4.27588888889,5.89966666667,2.452,4.78022222222,2.10822222222,6.54288888889,8.591,4.74566666667
446.79,2.70288888889,3.584,4.27233333333,5.88511111111,2.46733333334,4.78422222222,2.12266666667,6.52555555557,8.57583333333,4.75422222222
447.14,2.706,3.58144444444,4.26511111111,5.86655555556,2.46577777778,4.78288888889,2.13555555556,6.5088888889,8.55383333333,4.75322222222
447.50,2.70388888889,3.564,4.24944444445,5.84022222222,2.45822222222,4.78088888889,2.11488888889,6.47533333333,8.52166666667,4.73955555556
447.85,2.72466666667,3.57355555556,4.24977777778,5.82977777778,2.48144444444,4.79422222222,2.13133333333,6.47255555554,8.51083333334,4.748
448.21,2.71055555556,3.55466666666,4.23133333333,5.79922222222,2.46477777778,4.75922222222,2.11322222222,6.44766666668,8.47483333333,4.73611111111
448.56,2.71044444444,3.55211111111,4.21277777778,5.78744444445,2.46944444445,4.74844444445,2.11722222222,6.44199999999,8.462,4.73166666667
448.92,2.71488888889,3.57566666667,4.23211111111,5.79544444444,2.49311111111,4.75366666667,2.13588888889,6.4398888889,8.45366666667,4.74755555556
449.27,2.75155555555,3.60133333334,4.26355555556,5.81766666667,2.52877777778,4.77544444444,2.16066666667,6.45611111111,8.4795,4.77644444444
449.62,2.799,3.63477777778,4.29977777778,5.84833333333,2.57288888889,4.81388888889,2.21911111111,6.48944444446,8.52266666667,4.80144444444
449.98,2.81033333333,3.665,4.31911111111,5.873,2.59733333333,4.80922222222,2.22722222222,6.49766666667,8.54183333335,4.81722222222
450.33,2.81477777778,3.66122222222,4.32033333333,5.87622222222,2.60022222222,4.79,2.22755555555,6.50999999999,8.56083333335,4.828
450.69,2.83066666667,3.66344444444,4.32755555556,5.89611111111,2.58533333334,4.80022222222,2.22555555555,6.531,8.55899999998,4.82766666667
451.04,2.82388888889,3.65955555555,4.32044444444,5.91966666667,2.57944444444,4.80066666667,2.20888888889,6.53577777779,8.57200000002,4.83733333333
451.40,2.85044444444,3.68333333333,4.34666666667,5.97033333333,2.59766666667,4.82277777778,2.25688888889,6.57200000001,8.63300000002,4.86322222222
451.75,2.86744444445,3.72511111111,4.38377777778,6.015,2.62444444444,4.83722222222,2.27577777778,6.61555555556,8.68866666665,4.89333333334
452.10,2.85188888889,3.72744444444,4.37766666667,6.05577777778,2.61255555556,4.842,2.26277777778,6.61222222222,8.71383333331,4.88266666667
452.46,2.87988888889,3.775,4.41444444444,6.121,2.64855555556,4.87466666667,2.29855555556,6.66099999999,8.78116666665,4.91277777778
452.81,2.87533333333,3.76211111111,4.41277777778,6.14977777778,2.63811111111,4.86466666667,2.29177777778,6.68455555557,8.82200000002,4.90688888889
453.17,2.85244444445,3.76211111111,4.41433333333,6.16688888889,2.62277777778,4.85555555556,2.28511111111,6.6911111111,8.82833333333,4.88355555556
453.52,2.834,3.75277777778,4.42088888889,6.19533333333,2.61355555556,4.84811111111,2.25611111111,6.69855555556,8.85800000002,4.87477777778
453.87,2.80311111111,3.72477777778,4.40388888889,6.192,2.56944444444,4.82633333333,2.22266666667,6.68233333332,8.85050000001,4.848
454.23,2.75555555555,3.68444444445,4.38888888889,6.17488888889,2.528,4.79533333333,2.17166666667,6.66977777777,8.85716666666,4.80077777778
454.58,2.71666666667,3.677,4.37744444444,6.19033333333,2.529,4.77866666667,2.16033333333,6.67344444443,8.90416666666,4.77844444444
454.93,2.70311111111,3.68633333333,4.40055555555,6.20477777778,2.53677777778,4.77644444445,2.15755555555,6.6841111111,8.94133333335,4.75855555556
455.29,2.68,3.70088888889,4.41088888889,6.24055555555,2.54455555555,4.76677777778,2.14311111111,6.695,8.96983333333,4.74788888889
455.64,2.67944444444,3.70844444444,4.44611111111,6.30588888889,2.54911111111,4.77033333333,2.14522222222,6.71311111111,9.01800000002,4.74055555556
456.00,2.70988888889,3.75733333333,4.51288888889,6.35711111111,2.57477777778,4.79922222222,2.18322222222,6.76266666667,9.10299999999,4.74444444444
456.35,2.70244444445,3.76333333333,4.53577777778,6.39166666667,2.57266666666,4.78366666667,2.17777777778,6.78100000001,9.13749999998,4.72588888889
456.70,2.71377777778,3.80188888889,4.576,6.46111111111,2.58088888889,4.79011111111,2.176,6.81444444445,9.21733333333,4.72833333333
457.06,2.68944444445,3.80544444445,4.59266666667,6.48888888889,2.55588888889,4.75066666667,2.14355555556,6.80655555557,9.26066666665,4.72611111111
457.41,2.682,3.85366666667,4.63611111111,6.53355555556,2.54688888889,4.75255555556,2.139,6.83077777778,9.31016666668,4.72277777778
457.76,2.69011111111,3.90522222222,4.68877777778,6.62088888889,2.57866666667,4.77666666667,2.16355555556,6.89566666668,9.39583333335,4.72888888889
458.12,2.72966666667,3.98566666667,4.77111111111,6.73622222222,2.63211111111,4.82488888889,2.21422222222,6.97866666668,9.49783333332,4.76488888889
458.47,2.74511111111,4.02844444444,4.83077777778,6.80266666667,2.65922222222,4.83733333333,2.22777777778,7.01999999999,9.57016666666,4.78733333333
458.82,2.758,4.07555555556,4.87911111111,6.87411111111,2.67255555556,4.84911111111,2.23377777778,7.07855555557,9.656,4.802
459.18,2.77388888889,4.11566666667,4.934,6.93811111111,2.69488888889,4.86133333333,2.23666666667,7.11555555557,9.73683333335,4.81955555556
459.53,2.78055555555,4.15544444444,4.96177777778,6.98377777778,2.70311111111,4.86555555556,2.244,7.15622222222,9.81666666667,4.82244444444
459.88,2.75477777778,4.15433333333,4.96944444445,7.02288888889,2.69022222222,4.83077777778,2.224,7.16333333334,9.85200000001,4.80833333333
460.24,2.75555555556,4.18677777778,5.00755555556,7.07366666666,2.69533333333,4.82788888889,2.22211111111,7.18411111111,9.91599999999,4.80577777778
460.59,2.73333333333,4.202,5.02977777778,7.11044444445,2.70088888889,4.80988888889,2.21066666666,7.197,9.95383333333,4.79266666667
460.94,2.75222222222,4.23755555556,5.08133333333,7.17688888889,2.72011111111,4.82777777778,2.22333333333,7.24933333332,10.018,4.79244444444
461.29,2.74988888889,4.26266666667,5.11455555555,7.24833333333,2.73588888889,4.80611111111,2.223,7.28155555555,10.098,4.78466666667
461.65,2.74766666667,4.30688888889,5.17655555556,7.32777777777,2.75722222222,4.79377777778,2.21811111111,7.32244444446,10.1933333333,4.78633333333
462.00,2.73088888889,4.33288888889,5.20844444445,7.38966666668,2.76277777778,4.76366666667,2.20266666667,7.3361111111,10.2656666666,4.77311111111
462.35,2.72277777778,4.38688888889,5.24477777778,7.47688888888,2.76822222222,4.741,2.18944444444,7.38233333332,10.3593333333,4.75066666667
462.71,2.72411111111,4.436,5.30733333333,7.57711111112,2.78044444444,4.718,2.195,7.4151111111,10.4676666667,4.74444444445
463.06,2.72933333333,4.48133333333,5.37722222222,7.68122222221,2.79988888889,4.70966666667,2.21,7.48633333334,10.5865,4.73222222222
463.41,2.72833333333,4.53222222222,5.45966666667,7.79166666668,2.83377777778,4.69944444444,2.21755555556,7.53822222221,10.6846666667,4.739
463.76,2.77088888889,4.636,5.56844444444,7.93222222221,2.89788888889,4.72966666667,2.25344444444,7.62666666668,10.8333333333,4.765
464.12,2.76733333333,4.71133333333,5.64177777778,8.05555555554,2.91611111111,4.73777777778,2.24966666667,7.70477777779,10.9781666667,4.75777777778
464.47,2.80022222222,4.81255555556,5.73877777778,8.17922222221,2.95911111111,4.76566666667,2.27755555555,7.79744444443,11.14,4.77933333333
464.82,2.84466666667,4.92644444444,5.83444444445,8.34655555557,3.05022222222,4.80955555556,2.34322222222,7.91622222221,11.3276666667,4.83133333333
465.17,2.85288888889,4.998,5.91855555556,8.46422222222,3.10022222222,4.82933333333,2.36611111111,7.98544444443,11.4561666666,4.84288888889
465.53,2.85055555556,5.04666666667,5.96788888889,8.54611111112,3.11288888889,4.82588888889,2.36622222222,8.03655555554,11.5626666666,4.83422222222
465.88,2.87022222222,5.11033333333,6.04266666667,8.63388888889,3.12755555556,4.85255555556,2.37411111111,8.10544444446,11.6725,4.84944444444
466.23,2.865,5.12933333334,6.07622222222,8.68833333333,3.12611111111,4.84133333333,2.36188888889,8.12444444445,11.7483333334,4.85077777778
466.58,2.87022222222,5.16533333333,6.11666666667,8.756,3.15911111111,4.86244444445,2.36377777778,8.17022222221,11.813,4.852
466.94,2.832,5.17833333333,6.11833333333,8.77500000001,3.14477777778,4.83033333333,2.33233333334,8.17211111111,11.842,4.82755555555
467.29,2.842,5.20022222222,6.12966666667,8.80066666665,3.14255555555,4.83444444444,2.31788888889,8.19277777777,11.888,4.80533333333
467.64,2.84511111111,5.21966666667,6.16544444444,8.83033333334,3.15088888889,4.84688888889,2.32777777778,8.22744444443,11.9398333334,4.81844444445
467.99,2.86155555555,5.23255555556,6.20988888889,8.87888888889,3.18488888889,4.86622222222,2.35922222222,8.24622222222,11.9718333333,4.84444444445
468.35,2.82877777778,5.19666666667,6.18944444444,8.86255555554,3.15933333333,4.83611111111,2.33455555555,8.21900000001,11.9548333333,4.81344444444
468.70,2.81833333333,5.19733333333,6.20511111111,8.85455555556,3.15833333333,4.84411111111,2.335,8.20044444444,11.954,4.80733333333
469.05,2.82,5.192,6.18666666667,8.82877777779,3.13855555555,4.84122222222,2.33222222222,8.18511111112,11.9263333333,4.81755555555
469.40,2.83377777778,5.19888888889,6.19177777778,8.82299999999,3.15488888889,4.86066666667,2.35577777778,8.1881111111,11.938,4.82933333334
469.75,2.82122222222,5.15377777778,6.14366666666,8.77688888888,3.13677777778,4.844,2.35077777778,8.15744444445,11.9068333333,4.82177777778
470.11,2.83855555555,5.15411111111,6.14944444444,8.75055555555,3.14377777778,4.86655555555,2.37,8.14777777777,11.8911666667,4.83188888889
470.46,2.87255555556,5.15877777778,6.15333333334,8.71911111111,3.15988888889,4.89466666667,2.39488888889,8.1458888889,11.8705,4.859
470.81,2.91477777778,5.149,6.14511111111,8.68577777777,3.17155555555,4.92433333333,2.41922222222,8.13077777777,11.857,4.88955555556
471.16,2.94611111111,5.14488888889,6.16088888889,8.66066666668,3.20122222222,4.96344444444,2.47333333333,8.13133333332,11.851,4.93377777778
471.51,2.94322222222,5.10233333333,6.108,8.57833333335,3.183,4.97933333333,2.47566666667,8.07966666665,11.791,4.92877777778
471.87,2.91866666667,5.02811111111,6.02288888889,8.44455555554,3.13244444445,4.95344444444,2.44366666667,8.00099999999,11.6861666667,4.90622222222
472.22,2.96022222222,4.997,6.00522222222,8.39144444446,3.15677777778,4.98811111111,2.46433333333,7.98055555555,11.6365,4.94322222222
472.57,2.94555555555,4.91033333333,5.91633333333,8.26455555555,3.09344444444,4.95433333333,2.42488888889,7.89877777778,11.5211666667,4.92788888889
472.92,2.93933333333,4.84111111111,5.861,8.16000000001,3.07533333333,4.96566666667,2.42211111111,7.84844444443,11.4135,4.92244444445
473.27,2.96066666666,4.78411111111,5.78755555556,8.03966666665,3.06055555555,4.97488888889,2.42633333333,7.79488888889,11.3035,4.94033333333
473.62,2.959,4.708,5.71933333333,7.92766666668,3.04944444445,4.98022222222,2.40522222222,7.72244444444,11.1981666666,4.94088888889
473.98,2.95822222222,4.633,5.64933333333,7.80655555555,3.02577777778,4.99,2.411,7.66666666666,11.0825,4.94288888889
474.33,2.94222222222,4.55922222222,5.56933333333,7.67766666666,2.99,4.97777777778,2.40777777778,7.58288888889,10.974,4.93833333333
474.68,2.90522222222,4.48333333333,5.47288888889,7.53833333334,2.96488888889,4.96911111111,2.39577777778,7.48733333333,10.7986666666,4.92222222222
475.03,2.84666666667,4.36211111111,5.32922222222,7.37711111111,2.87422222222,4.91811111111,2.33322222222,7.36233333333,10.6048333334,4.88677777778
