wavelength,Back_PhrPunf,Belly_PhrPunf,Breast_PhrPunf,Crissum_PhrPunf,Crown_PhrPunf,DorTail_PhrPunf,Rump_PhrPunf,Throat_PhrPunf,WingTip_PhrPunf
198.92,26.7856666667,122.023833333,138.095333333,151.190333333,41.0716666665,75.5951666665,30.9523333333,41.0713333331,10.1191666666
199.30,2.89833333335,106.521833333,104.347666667,153.623166667,32.6085,24.637666667,-1.44933333335,42.0290000001,-36.232
199.68,11.1111666667,88.1945000002,84.0278333331,138.888833333,36.8055,51.3888333335,-14.5833333334,45.1388333334,-30.5556666666
200.06,-21.2121666667,9.84866666665,41.6665,81.0606666665,-21.2121666665,21.2123333335,-63.6363333335,11.3636666666,-52.2726666665
200.44,-4.16666666665,22.9166666667,45.8333333333,66.1458333332,-9.375,31.7708333332,-25.0,53.6458333335,-0.52083333335
200.82,-67.5436666665,-10.5263333334,22.8068333333,70.1755,-77.193,8.772,-114.035,57.0175000002,-66.6666666665
201.19,-133.333333333,-29.1666666666,-19.4445,84.7221666665,-141.666666667,38.888833333,-240.277833334,43.055666667,-109.722333333
201.57,-137.5,41.6666666665,-22.9166666666,137.5,-100.0,108.333333333,-347.916666667,83.3333333335,-33.3333333335
201.95,683.333333333,-16.66666667,500.0,-850.0,666.666666665,-783.333333335,3050.0,-583.333333335,533.333333331
202.33,127.272666667,81.8181666669,140.909166667,-9.091,71.212166667,28.7876666665,319.697,48.4848333335,87.8788333334
202.71,140.350666666,106.140333333,128.947333334,52.6316666665,69.2981666665,84.2106666665,223.684166667,100.0,79.8246666667
203.09,125.926,107.407333333,118.518333333,85.6481666667,91.6666666665,111.111,161.111166667,110.185166667,106.4815
203.47,160.345,119.540166666,129.884833333,102.8735,121.839166667,121.2645,196.5515,138.505666667,112.643833333
203.85,138.235333334,95.0981666665,124.509833333,85.7841666668,108.8235,111.2745,168.627333333,115.686166667,100.490333333
204.22,145.000166667,74.9999999999,120.5555,67.222,107.777833333,122.777833333,164.444333333,101.111166667,87.7776666668
204.60,104.609833334,69.5036666667,96.8085,50.0001666667,80.1416666666,89.007,109.219833333,89.3618333333,72.6953333332
204.98,124.358833333,86.7519999998,124.359,67.0940000002,122.222166667,120.512666667,119.230666667,120.940166667,94.4444999998
205.36,139.473833334,92.9824999999,145.175166666,79.3859999999,154.824666667,155.2635,116.666666667,135.526333333,106.579
205.74,172.685166666,105.5555,177.314833334,95.3705,185.648,194.444333333,120.8335,153.703666667,128.7035
206.12,209.523666666,128.095,211.4285,118.095333333,226.190333334,220.952166667,124.285833333,180.000166667,142.380833333
206.50,334.027833333,205.555666666,315.972,182.639,373.611166667,332.638666667,188.888833333,268.0555,215.277833333
206.87,381.884166666,255.797,370.289833333,195.652,439.855,375.3625,253.623166667,303.623,257.971
207.25,396.212,267.424166667,356.0605,187.121333333,450.0,356.060666666,270.4545,279.5455,259.8485
207.63,191.666666667,139.0,182.666666667,114.666666666,236.333333333,192.333333333,145.333333333,147.666666667,135.666666667
208.01,232.5,169.583333334,221.666666667,136.25,284.166666667,232.916666667,172.916666667,185.833333333,159.583333333
208.39,221.212,158.712,216.666666667,135.984833333,275.757833334,226.515,165.909166666,178.030333334,160.606166667
208.77,196.938666667,161.905,208.8435,130.952333334,261.904666667,219.387833333,159.864166667,165.306333333,151.020666667
209.14,174.138166667,150.862,179.310333334,112.356166667,220.115,181.609166667,139.655166667,147.413666667,129.310333333
209.52,153.439166667,135.185333334,156.613833333,95.7671666668,187.566166667,150.529166667,121.164,125.661333334,108.730166666
209.90,143.111333333,129.999833333,150.6665,91.5555,166.889,131.333166667,120.666666667,119.3335,108.222166667
210.28,144.715333333,124.796666667,149.796833333,91.26,159.3495,126.8295,130.894166667,116.057,102.8455
210.66,126.2135,103.56,133.980666667,81.3916666667,134.142333334,110.032333333,115.695833333,100.323666667,95.631
211.03,123.400666667,90.4038333334,136.027,78.9561666667,128.1145,101.1785,105.218833333,93.0976666666,81.9866666666
211.41,114.333333333,79.3333333331,132.833333333,72.5,116.333333333,89.4999999998,96.8333333335,84.6666666667,70.3333333333
211.79,114.0,79.3333333333,132.333333333,69.3333333333,107.666666667,77.3333333333,96.6666666667,82.1666666667,62.5
212.17,111.549666667,80.2631666667,133.333333334,72.222,104.532333333,79.2396666667,92.5436666667,80.5556666666,64.0351666667
212.55,116.820833334,87.0371666668,140.277666667,70.3705,101.2345,84.8766666666,96.9136666665,85.6483333333,62.5
212.92,131.666666667,88.6666666667,150.166666667,81.6666666667,102.333333333,88.3333333333,108.0,95.6666666667,69.1666666667
213.30,140.036166667,89.4926666668,166.666666667,87.6813333332,107.971333333,87.5001666667,113.224666667,96.0145,72.4636666666
213.68,146.666666666,101.403666667,176.666666667,95.2629999998,118.420833333,96.667,125.263166667,102.631666666,86.6666666667
214.06,130.392166667,96.2418333335,157.352833333,86.1111666667,112.0915,89.2156666667,116.830166666,95.425,79.0851666666
214.44,140.824166666,105.430666667,172.284666667,87.8278333331,120.973833333,98.3145,122.472,104.4945,82.959
214.81,156.172833334,121.810666666,188.065833333,101.234666667,137.6545,116.049166667,131.687,120.576333334,89.5060000001
215.19,167.307666666,135.683666666,195.512666667,107.905833333,145.299166667,127.778,141.025666667,130.341833334,107.051166666
215.57,186.384833333,149.061,214.554,118.075166667,158.685666667,140.610333333,154.460166666,157.042166667,129.107833333
215.95,185.990333334,148.792333334,210.628,106.763333334,157.2465,147.584666666,149.033833334,152.657,142.995166667
216.32,199.731166667,156.182833334,217.204166666,106.7205,168.817,156.183,160.483833334,162.634333333,153.763333333
216.70,216.9935,166.013166667,240.196166667,110.784333333,190.522833333,156.862833333,169.281166666,165.032833333,167.973833334
217.08,235.8695,174.999833333,268.478166666,120.29,216.6665,177.536333334,182.246333333,173.188333333,183.3335
217.46,192.559666667,136.607166667,216.964166667,97.0238333332,168.452333333,158.928666667,154.166833333,147.619,154.166666667
217.83,198.077,137.179333333,218.910166667,105.128166666,177.8845,163.782,145.192333333,152.884666666,150.0
218.21,223.550666667,156.159333334,249.6375,124.2755,204.710333333,188.768166667,150.362333333,168.4785,163.405666666
218.59,174.4445,127.5,191.9445,106.944666666,174.722333333,158.333333333,126.388666667,132.5,135.8335
218.97,177.083333333,131.250166667,208.333333333,87.5,177.4305,169.7915,139.5835,130.5555,136.458333333
219.34,145.114833333,120.402333333,179.310333334,69.8278333334,149.137666666,151.724333333,120.6895,112.931166666,115.23
219.72,140.740666667,125.617333333,184.876666667,65.7405,153.086333334,160.493833333,113.271833333,103.703666667,106.790333334
220.10,169.841333333,158.333333334,252.381,87.3013333333,187.6985,215.079333333,136.904833333,128.5715,119.047666666
220.47,196.296333334,192.1295,305.0925,104.629666667,210.185166666,238.889,161.574,157.407333333,137.5
220.85,218.518333334,206.018333333,326.388833333,131.481333333,222.222333333,255.555666667,188.889,190.740666667,173.148166667
221.23,224.4445,214.444333333,345.000166667,115.5555,235.0,267.777833333,201.111,192.222333333,167.222166667
221.61,244.927833333,287.681,414.492666667,118.840666666,286.956333334,333.333333334,243.478333334,217.391333334,180.434666667
221.98,223.077,271.795,401.923,108.333166667,253.846166667,310.897333334,232.692333333,213.461666667,186.5385
222.36,352.941166667,427.451,628.431333333,170.588333333,396.078333334,458.823833333,387.255,343.137166666,303.921666667
222.74,332.539666667,401.587166667,546.031666667,159.523833333,330.158833333,408.730166666,347.619333333,313.492166666,295.238166666
223.11,325.362166667,385.5075,517.391333334,173.912833334,339.855166667,393.478333334,313.768166667,315.942,284.058
223.49,3208.33333334,3441.66666666,5291.66666667,1650.0,3133.33333333,3608.33333334,2800.0,3191.66666667,2566.66666666
223.87,436.458333333,456.25,700.0,255.208333333,416.666666667,479.166666667,416.666666667,434.375,343.75
224.24,246.354166666,243.229166667,360.9375,140.625,215.625,233.333333333,230.208333333,228.645833333,194.791666667
224.62,183.703666667,179.629666666,253.333166667,113.333333334,167.777833333,179.999833333,175.185166666,170.740666667,152.5925
225.00,140.1515,146.969833333,184.090833334,95.9595,139.646333333,140.656666667,139.6465,130.050333333,119.949333333
225.38,153.5715,166.190666667,199.761833333,105.714333333,150.9525,151.904666667,148.3335,146.190333334,140.952333334
225.75,234.074,242.222333333,301.851666667,162.963166667,231.111166667,221.851833333,222.962833333,228.148333333,227.4075
226.13,289.047666666,290.0,362.381,197.619,283.8095,277.143,291.904666667,258.095166667,283.8095
226.51,679.487166667,666.6665,860.256333331,420.512833333,691.025666667,689.743333334,680.769,580.7695,646.153833333
226.88,-328.260833333,-313.768166667,-435.507166666,-198.5505,-331.884,-337.681333333,-321.0145,-290.579666667,-282.6085
227.26,-125.595166667,-110.416833333,-165.476166667,-71.1308333333,-121.131,-117.559666666,-121.131,-104.166666666,-105.0595
227.64,-94.9366666667,-86.7088333334,-123.206833333,-52.5316666666,-101.476666667,-89.0295,-99.7889999999,-77.637,-81.0128333333
228.01,-60.5413333333,-55.983,-77.2078333333,-26.7803333333,-68.9458333333,-54.7006666667,-61.1111666666,-50.285,-55.1281666667
228.39,-43.8035,-43.376,-55.4486666667,-21.3678333333,-52.8845,-40.3846666667,-44.5513333334,-37.9275,-38.141
228.76,-25.8538333333,-24.7966666667,-34.878,-10.1625,-34.9593333334,-26.2603333333,-26.992,-23.1708333334,-19.9998333334
229.14,-18.2878333333,-16.7963333333,-26.135,-6.22583333333,-26.1348333333,-19.1306666667,-18.1583333334,-17.9638333334,-12.9051666667
229.52,-7.34183333333,-6.27,-14.2551666667,0.3215,-15.0053333333,-8.46716666666,-7.23483333335,-8.0385,-2.67933333334
229.89,-5.91716666667,-5.22683333333,-12.3273333333,0.0,-14.2998333334,-7.495,-5.62116666667,-5.9665,-0.2465
230.27,-0.749500000001,-2.2045,-6.34933333333,3.13066666667,-8.73016666669,-0.573,-0.26466666667,-3.1745,3.0425
230.65,-0.555666666668,-3.07666666666,-6.62383333333,1.0255,-7.94883333331,-0.897499999999,-0.5555,-3.41883333334,0.812
231.02,1.35033333334,-1.98283333334,-5.94933333333,1.4345,-7.25766666665,0.675333333335,1.3925,-2.2365,-0.421833333335
231.40,3.258,-1.96316666667,-4.30233333333,1.83816666667,-5.47216666667,2.96566666667,2.50616666666,-1.12783333334,2.92416666667
231.78,6.60116666666,0.978166666665,-1.63,3.749,-2.445,4.93066666667,5.58266666667,1.38533333333,5.86766666667
232.15,8.10466666667,1.45466666667,-1.16383333333,2.90916666667,-1.6625,5.154,5.19533333333,2.16116666667,8.39566666669
232.53,9.38566666669,2.31483333334,-0.462833333333,4.5035,-0.421,5.63966666666,6.229,2.69366666667,9.51183333335
232.90,8.291,0.255166666665,-3.14633333333,3.35883333333,-1.10533333334,4.677,4.76183333333,2.466,7.2705
233.28,10.8313333333,3.40066666667,-0.419833333335,6.84316666667,3.14866666665,9.23583333335,7.8085,7.09483333333,10.7473333333
233.66,10.772,3.64716666667,0.763333333335,7.03983333333,4.58016666669,9.245,7.37933333333,7.37916666667,10.6446666667
234.03,10.3015,5.40216666667,2.094,8.58483333334,6.49083333332,10.0085,8.45900000001,7.87266666667,11.9346666666
234.41,8.26966666667,4.32566666667,0.593833333335,7.71833333335,5.72516666665,7.33666666666,7.50649999998,5.64033333333,11.705
234.78,6.51433333334,4.2725,-0.803666666668,7.44499999998,5.49916666665,7.699,6.3875,4.2725,12.0555
235.16,2.39866666667,0.909833333332,-3.76333333333,4.301,2.068,5.004,2.35733333333,1.4475,8.97433333334
235.54,-0.3615,-0.361333333334,-5.66283333333,2.44966666667,-0.442,3.01216666667,0.441833333335,-0.843166666669,4.73916666667
235.91,-1.52233333333,-0.702666666665,-5.93283333334,2.576,-0.273333333335,4.33266666667,0.273333333335,-0.351333333333,4.64483333333
236.29,-1.91,0.861333333332,-4.79383333333,4.79400000002,0.973833333335,5.9175,2.58433333333,1.38583333333,4.532
236.66,-1.53133333334,1.35333333333,-3.91733333333,4.41599999999,1.5315,6.55266666667,3.59683333333,2.03,4.30933333334
237.04,-1.66333333333,1.76716666667,-1.80183333333,4.81633333332,2.91066666667,8.212,4.851,1.76716666667,5.02433333333
237.41,-2.42983333333,1.33466666667,-1.9165,3.525,1.369,7.7345,4.415,0.205333333335,4.278
237.79,-5.967,-1.02883333333,-6.06983333333,0.274333333335,-2.46916666667,5.41816666666,1.64616666667,-3.46366666667,2.26333333333
238.17,-7.962,-3.4415,-8.83933333333,-2.73283333333,-5.12833333333,3.2725,-1.04583333333,-5.263,-0.168666666667
238.54,-8.46183333334,-3.79666666666,-9.42716666667,-4.08616666667,-7.36799999998,2.25216666666,-1.48033333333,-6.11333333335,-0.772000000001
238.92,-7.50316666667,-2.758,-8.185,-4.15183333334,-7.0285,2.13533333333,-0.474666666667,-5.96066666669,0.741500000002
239.29,-5.67366666666,-0.790833333334,-5.51016666667,-1.9365,-4.80083333333,3.6825,1.4185,-4.11883333334,3.35516666667
239.67,-4.32833333334,-0.323333333331,-4.85066666667,-0.895666666665,-3.806,3.95533333334,2.189,-2.73633333333,5.1245
240.04,-3.03633333333,-0.517333333332,-4.09333333333,-0.922333333335,-3.82366666666,2.94666666667,1.5295,-2.609,5.0155
240.42,-1.94333333334,0.25533333333,-3.5925,-0.746166666665,-2.53233333333,2.68933333334,1.27616666667,-1.9825,6.45866666666
240.79,-0.813499999999,1.59216666667,-2.35366666667,0.519333333335,-1.50566666667,3.998,1.679,-0.67483333333,8.32483333332
241.17,0.06,2.08916666666,-1.72833333334,1.26233333333,-0.946833333333,4.28316666667,1.8935,0.345833333335,9.09216666667
241.54,0.292666666669,2.23466666667,-1.19683333333,1.42333333334,-0.093166666667,4.32316666666,1.88883333333,0.399,9.48416666665
241.92,1.169,2.362,-0.202833333333,2.02816666667,0.703833333334,4.56916666666,2.36216666666,1.41966666667,9.6995
242.29,2.03383333333,2.6605,0.516666666667,2.7705,1.29733333333,5.22216666667,2.84733333333,1.836,9.9605
242.67,1.9435,2.49733333333,0.344833333333,2.717,1.35833333333,5.47533333333,2.372,1.90166666667,9.83299999999
243.05,2.359,2.68583333334,0.970166666667,3.42116666667,2.063,6.23983333333,2.68583333334,2.89,10.243
243.42,2.36666666667,2.72883333333,0.997000000002,3.283,2.05433333333,6.34466666667,2.70916666666,3.11183333333,10.1308333334
243.80,2.1975,2.79433333333,1.24316666667,3.07283333333,1.8795,6.37416666666,2.675,3.05283333334,9.72550000001
244.17,2.14716666667,3.0785,1.3235,3.30383333333,2.049,6.88233333333,3.35283333333,3.255,9.87266666665
244.55,2.544,3.08183333334,1.5935,3.33133333333,1.88183333333,7.29633333333,3.4755,3.34083333333,9.98466666668
244.92,2.16583333334,2.69816666667,1.25733333333,2.86333333333,1.441,6.72716666667,3.1205,2.983,9.28783333331
245.30,1.783,2.29116666667,0.895666666665,2.36,0.852833333335,6.14133333333,2.50666666667,2.49766666667,9.05283333332
245.67,1.73083333333,2.16533333333,0.5455,2.37866666667,0.577,5.76133333334,2.10216666667,2.442,8.70883333334
246.05,1.66883333334,2.348,0.614166666666,2.5575,0.7225,5.8445,2.16,2.49966666667,9.05933333331
246.42,1.5625,2.32033333334,0.717833333333,2.5595,0.897666666665,5.78366666666,2.04116666667,2.42666666667,9.22749999998
246.79,1.5195,2.50633333334,1.0595,2.706,1.31966666667,5.95716666667,2.20383333333,2.70616666667,9.22633333333
247.17,1.6465,2.52566666666,1.193,2.88966666667,1.35533333333,6.00916666666,2.31283333333,2.699,9.29683333333
247.54,1.96583333333,2.73066666666,1.323,3.0975,1.5675,6.35983333333,2.428,2.80533333334,9.68566666666
247.92,1.97283333334,2.6855,1.18266666666,3.197,1.7145,6.27516666667,2.41166666666,2.73733333334,9.78716666668
248.29,2.1055,2.81083333334,1.36466666667,3.2725,1.95333333334,6.342,2.46066666666,2.84116666667,9.83766666665
248.67,1.64416666667,2.51216666667,1.08233333333,3.02816666667,1.77183333334,6.0305,2.23133333333,2.543,9.54349999999
249.04,1.6985,2.5585,1.17433333333,3.114,1.85066666667,6.024,2.24916666667,2.73133333333,9.59933333335
249.42,1.82766666666,2.8085,1.32383333334,3.23483333333,1.98866666667,6.2425,2.48683333333,2.9025,9.58799999998
249.79,1.7215,2.92466666666,1.3225,3.18666666667,2.03716666667,6.35566666666,2.66866666667,3.04983333334,9.73316666665
250.17,1.78283333333,3.11033333333,1.41716666667,3.2385,1.99433333333,6.58583333333,2.78316666667,3.1165,9.722
250.54,1.94316666666,3.33066666666,1.40783333333,3.37883333333,2.12866666667,6.8945,3.056,3.303,9.87516666666
250.92,2.02983333334,3.38066666667,1.24733333334,3.3365,1.97083333333,6.79783333333,3.24783333333,3.24766666667,10.164
251.29,1.48033333333,2.88216666667,0.454333333333,2.4905,1.43333333334,5.81916666667,2.49866666667,2.49866666666,9.64916666666
251.66,0.147666666667,1.79366666667,-0.573333333334,1.32683333333,0.352166666666,4.36533333334,1.26116666667,1.27766666667,8.43566666667
252.04,-0.3255,1.15183333333,-1.01816666667,0.601,-0.308833333333,4.05616666666,0.7345,0.909833333333,7.97866666667
252.41,-0.931166666665,0.563833333333,-1.65733333333,0.1025,-0.922499999998,3.40833333333,0.196666666666,0.495666666666,7.543
252.79,-0.2755,1.007,-0.903833333334,0.80933333333,-0.473333333333,4.00333333334,0.843666666665,1.40333333333,7.70483333333
253.16,0.4495,1.49533333334,-0.466666666668,1.55616666667,0.1295,4.52083333334,1.47816666667,1.91033333334,8.195
253.54,0.296833333334,0.855499999999,-0.838166666668,1.362,-0.0086666666665,4.33883333333,1.17866666667,1.816,8.11066666667
253.91,0.151166666666,0.524666666665,-0.809333333332,1.20066666667,-0.204666666667,4.1445,0.925000000001,1.46766666667,7.83533333333
254.28,0.0181666666665,0.182833333335,-0.960000000001,0.95083333333,-0.475166666665,3.6935,0.694833333331,0.896166666665,7.55166666667
254.66,-0.505166666665,-0.0475,-1.02916666667,0.8005,-0.800666666665,3.30666666667,0.476333333332,0.905333333335,7.4995
255.03,-0.708666666667,-0.329166666665,-1.38733333333,0.7385,-0.868333333331,3.14383333333,-0.02,0.718666666667,7.2955
255.41,-0.745833333332,-0.238166666665,-1.19133333334,0.9945,-0.808,3.78083333333,0.455666666669,0.849499999999,7.45816666666
255.78,0.474333333334,0.885666666665,-0.168833333333,2.10833333333,0.326666666668,4.95466666667,1.74983333334,2.14,8.65466666667
256.15,0.772166666666,1.7025,0.444166666667,2.813,0.845999999998,5.436,2.464,2.66516666667,9.23233333332
256.53,0.6185,1.45316666667,0.391666666667,2.56633333333,0.669999999999,5.17416666667,2.25733333333,2.39133333333,9.12200000001
256.90,0.11733333333,1.19266666667,0.117333333333,1.97466666667,0.606,4.69233333333,1.76916666667,1.701,8.99316666668
257.28,-0.601,0.701166666667,-0.2915,1.24783333333,0.082,4.09833333333,1.3205,1.011,8.49716666666
257.65,-0.168333333333,1.61866666667,0.384666666667,1.95516666667,0.865333333334,4.54316666667,1.88283333333,1.5625,8.64583333332
258.02,0.749166666667,2.4605,1.03783333334,2.708,1.83516666667,5.42266666667,2.56333333333,2.5085,9.416
258.40,0.993833333331,2.8405,1.382,3.08166666666,2.18183333333,5.88666666667,2.71116666667,3.14033333334,9.68000000001
258.77,1.16616666667,2.89716666667,1.385,3.11116666666,2.154,6.11583333334,2.75483333334,3.14183333333,9.57849999999
259.15,1.18966666666,2.85766666666,1.39016666666,3.04416666667,2.00533333333,6.066,2.82133333333,3.07633333333,9.7075
259.52,1.2385,2.91466666667,1.48033333333,3.069,1.968,6.06283333333,2.72283333334,3.1525,9.60733333333
259.89,1.1655,2.7615,1.36116666666,2.957,1.94016666666,5.95316666667,2.58933333333,3.02733333333,9.50483333335
260.27,1.25733333334,2.72216666667,1.37416666667,2.91383333333,1.94633333334,5.94066666666,2.54116666667,3.03433333333,9.52866666665
260.64,1.315,2.84166666666,1.478,3.00066666667,2.06333333334,5.994,2.54866666667,3.11183333334,9.63916666665
261.01,1.3925,2.93983333333,1.492,3.09466666666,2.0225,5.99783333334,2.61183333333,3.1905,9.63399999999
261.39,1.45466666667,2.98016666667,1.57716666667,3.147,2.0375,6.11966666666,2.69433333333,3.1765,9.53383333332
261.76,1.52733333334,2.99733333333,1.6305,3.02783333333,1.936,6.17416666667,2.7265,3.12716666667,9.61816666665
262.13,1.30883333333,2.7475,1.463,2.7635,1.56016666667,5.80266666667,2.45533333334,2.877,9.324
262.51,1.37983333333,2.66683333334,1.49433333333,2.689,1.5515,5.64233333334,2.40216666667,2.852,9.35833333335
262.88,1.4315,2.6,1.6945,2.678,1.5825,5.64333333333,2.3615,2.8045,9.4265
263.25,1.61866666666,2.64816666666,2.107,2.852,1.69416666666,5.84316666666,2.423,2.99666666666,9.38666666665
263.63,2.07816666667,2.9855,2.5815,3.49466666667,2.17766666667,6.08266666667,2.74533333334,3.31933333333,9.88183333332
264.00,1.95433333333,3.05433333334,2.75916666667,3.62616666667,2.02366666667,5.9515,2.853,3.4375,9.64666666669
264.37,1.91516666666,3.07166666667,2.9805,3.732,2.02616666667,5.85633333333,2.92816666667,3.46416666667,9.34
264.75,2.11116666666,3.085,3.22883333333,3.97383333333,2.0785,6.31366666667,3.1895,3.60133333333,9.30049999998
265.12,2.0705,2.86216666667,3.08283333333,3.86183333333,2.1095,6.39916666666,3.04366666667,3.51766666667,9.19650000001
265.49,1.83916666666,2.68183333333,2.88633333334,3.76116666666,2.17116666667,6.28983333334,2.816,3.60133333333,9.2655
265.87,1.84216666667,2.62266666667,2.96616666666,4.00266666667,2.323,6.288,2.74133333334,3.703,9.26066666665
266.24,1.73416666667,2.62516666667,3.026,4.192,2.52933333333,6.49416666667,2.763,3.63583333333,9.24549999999
266.61,1.49466666667,2.36933333333,2.798,3.9915,2.381,6.48233333333,2.63,3.31933333333,8.99666666668
266.98,1.26133333333,2.2185,2.42666666667,3.76116666666,2.25216666667,6.11466666667,2.42666666667,3.2095,8.61483333335
267.36,0.826,1.85066666667,1.76233333333,3.35433333334,1.89466666667,5.50783333333,1.90566666667,2.74316666667,8.201
267.73,0.2705,1.20166666667,1.18,2.6795,1.4615,4.96916666667,1.3585,2.24116666667,7.562
268.10,0.580166666668,1.25,1.17066666666,2.7955,1.61916666666,5.05266666666,1.2395,2.23616666667,7.67383333335
268.48,0.636166666669,1.356,1.05866666666,2.72733333333,1.7155,5.12116666667,0.959499999998,2.1015,7.70233333333
268.85,0.439333333335,1.38016666667,0.971666666666,2.50216666667,1.74216666667,4.69916666666,0.770333333334,1.9025,7.39766666666
269.22,0.363166666665,1.43216666666,0.992166666665,2.52116666667,1.6415,4.72033333333,0.7315,1.96366666667,7.42566666667
269.59,0.469,1.62583333334,1.06216666667,2.4485,1.576,4.58316666667,0.653333333333,1.93466666667,7.4405
269.97,0.409333333333,1.74466666667,1.12066666667,2.32933333334,1.54483333333,4.4835,0.779666666666,1.88116666667,7.583
270.34,0.536,1.733,1.00433333333,2.129,1.35666666667,4.3355,0.753166666667,1.84916666666,7.61866666666
270.71,0.417833333333,1.52116666667,0.741833333333,1.89666666667,1.16416666667,4.10333333333,0.5725,1.69,7.46483333334
271.09,0.690166666669,1.6435,1.06716666667,2.13833333333,1.235,4.3085,0.8855,1.85716666667,7.6225
271.46,1.134,2.119,1.4885,2.53033333333,1.59783333334,4.74566666666,1.44916666667,2.28966666667,8.00716666667
271.83,1.459,2.54516666666,1.7305,2.71883333333,1.79,5.086,1.83683333333,2.55366666666,8.17833333333
272.20,1.61933333333,2.8005,2.06933333333,2.9655,1.87933333333,5.246,2.243,2.726,8.40133333333
272.58,2.0065,3.17633333333,2.53316666667,3.42583333333,2.32416666666,5.60516666667,2.883,3.237,8.8785
272.95,2.3275,3.284,2.81383333333,3.71033333333,2.447,5.96616666667,3.15616666667,3.567,9.22183333332
273.32,2.633,3.5015,3.08516666667,3.97733333333,2.70433333333,6.09066666666,3.434,3.69166666667,9.47733333332
273.69,2.86733333333,3.61316666667,3.2805,4.1585,2.8915,6.3,3.67733333334,3.866,9.58449999998
274.06,3.16216666666,3.643,3.18683333334,4.25033333333,3.02766666666,6.40983333333,3.7165,3.863,9.40500000002
274.44,3.1815,3.68333333333,3.136,4.25166666667,2.98666666667,6.36733333334,3.67533333333,3.7955,9.34549999998
274.81,3.5765,4.06816666667,3.58083333333,4.68683333333,3.352,6.71233333333,4.08516666666,4.17816666667,9.64483333331
275.18,3.66566666666,4.18616666667,3.605,4.68933333334,3.53966666667,6.7455,4.13866666667,4.26,9.77366666668
275.55,3.91633333333,4.259,3.85433333334,4.88566666667,3.78333333333,6.9175,4.308,4.44533333334,9.98483333335
275.93,4.085,4.312,4.1075,5.071,4.02133333333,7.12033333333,4.48016666666,4.58483333334,10.2006666667
276.30,4.283,4.39483333333,4.162,5.10233333334,4.25483333334,7.45366666666,4.51133333333,4.823,10.2651666666
276.67,4.09483333333,4.07583333333,3.76,4.72166666667,3.84616666666,7.14233333333,4.19533333334,4.449,9.7925
277.04,4.00683333333,3.98266666667,3.57666666666,4.563,3.741,6.76733333333,4.089,4.25816666666,9.53233333335
277.41,3.944,3.876,3.4675,4.49866666666,3.61333333333,6.62866666666,4.03666666667,4.19716666666,9.18199999998
277.79,3.842,3.76383333333,3.37333333333,4.61816666667,3.52983333334,6.6295,3.88116666666,4.10583333333,8.94833333332
278.16,3.58233333333,3.62133333334,3.53833333334,4.631,3.45483333334,6.60583333334,3.896,4.20466666667,9.07083333333
278.53,3.536,3.64783333333,3.61366666666,4.72933333334,3.57466666667,6.7085,4.08916666667,4.409,9.15783333332
278.90,3.28666666667,3.35433333333,3.3495,4.38883333333,3.277,6.44833333334,3.89566666666,4.20983333334,8.93766666669
279.27,3.12916666667,3.3795,3.1725,4.3135,3.2495,6.4705,3.79366666666,4.20283333334,8.969
279.64,2.78883333333,3.2465,2.97966666667,4.09983333333,3.01766666666,6.39316666667,3.53266666667,4.01883333334,8.66216666667
280.02,2.75666666666,3.18416666666,2.70966666667,4.0905,2.84566666667,6.1755,3.45616666667,4.00116666667,8.627
280.39,2.65116666667,3.07916666667,2.6465,4.05033333333,2.79866666667,5.95133333333,3.36916666666,3.83416666666,8.62100000001
280.76,2.7755,3.04333333334,2.75333333334,4.355,3.03,5.92133333333,3.42683333333,4.01133333333,8.83066666665
281.13,2.75466666666,3.147,2.75483333333,4.4835,3.08683333333,6.09166666667,3.40133333333,4.09566666667,8.95416666669
281.50,2.84816666667,3.362,2.99533333334,4.6595,3.341,6.3575,3.4925,4.28033333333,9.39933333334
281.87,2.8125,3.3925,2.9525,4.52366666667,3.339,6.35316666667,3.61883333334,4.2725,9.56083333331
282.25,2.9805,3.594,2.94466666667,4.64983333333,3.55016666667,6.58633333334,3.7375,4.46666666667,9.71766666665
282.62,3.2465,3.82833333333,3.13783333334,4.96483333334,3.71966666667,6.776,3.95233333333,4.60783333333,9.77433333335
282.99,3.56733333334,4.19216666666,3.44683333334,5.3435,4.01133333334,7.08216666667,4.18833333333,4.798,9.91183333335
283.36,3.619,4.1675,3.462,5.407,3.93716666667,7.04483333334,4.12366666667,4.61716666666,9.88149999998
283.73,3.7175,4.20033333334,3.51516666667,5.443,4.005,6.93816666667,4.08683333333,4.65133333333,9.95600000001
284.10,3.72366666667,4.30866666666,3.6995,5.4755,4.059,7.13916666667,4.18533333334,4.78783333333,10.1231666667
284.47,3.65333333333,4.26583333333,3.567,5.407,3.9595,7.19383333333,4.14916666666,4.75816666667,10.0951666667
284.85,3.82116666666,4.53016666667,3.74016666666,5.47816666667,4.01416666667,7.45466666667,4.23033333334,4.90433333333,10.3115
285.22,3.92283333334,4.579,3.724,5.50083333334,3.97966666666,7.42283333333,4.32366666666,5.01466666666,10.4871666667
285.59,3.96016666666,4.52616666667,3.59833333333,5.44216666666,3.87966666667,7.27033333333,4.35933333333,4.96583333334,10.3798333333
