wavelength,Back_TanFasf,Belly_TanFasf,Breast_TanFasf,Crissum_TanFasf,Crown_TanFasf,DorTail_TanFasf,Patch10_TanFasf,Patch11_TanFasf,Patch12_TanFasf,Rump_TanFasf,Throat_TanFasf,WingTip_TanFasf
244.17,7.289,23.5053333333,19.492,15.561,-0.819,6.716,33.1696666667,0.409666666667,31.859,19.2466666667,4.83233333333,9.25466666667
244.55,9.72866666667,23.2056666667,23.3653333333,17.464,1.99333333333,8.21366666667,35.3266666667,2.23266666667,34.8483333333,20.016,6.14033333333,10.4466666667
244.92,11.36,21.824,23.169,19.8056666667,2.46666666667,9.716,37.5933333333,4.70866666667,35.9493333333,20.3286666667,8.89366666667,12.2573333333
245.30,13.3063333333,26.0013333333,23.829,23.218,2.987,13.1703333333,39.24,7.73933333333,36.3206666667,20.6383333333,10.523,13.5096666667
245.67,14.9636666667,26.7643333333,24.0876666667,23.4183333333,3.77133333333,13.808,40.3893333333,8.33333333333,36.2533333333,20.742,10.0973333333,13.1996666667
246.05,17.2026666667,27.76,27.4383333333,24.5446666667,6.967,15.2196666667,41.2113333333,10.2893333333,37.8886666667,21.2216666667,13.344,14.8983333333
246.42,19.7356666667,28.0926666667,28.7063333333,23.9376666667,8.168,14.8253333333,41.1236666667,11.8036666667,38.8573333333,21.86,14.7306666667,14.8726666667
246.79,21.6056666667,28.6253333333,29.256,25.1366666667,10.3826666667,17.066,42.8753333333,14.2076666667,39.8066666667,22.993,16.814,16.2676666667
247.17,21.6703333333,29.2533333333,29.33,25.1733333333,10.739,16.32,42.8406666667,13.7796666667,39.838,22.5943333333,16.0506666667,16.1276666667
247.54,21.9686666667,28.628,29.4606666667,24.792,10.6766666667,15.9246666667,41.8023333333,13.319,39.8116666667,22.15,15.7076666667,15.9973333333
247.92,21.979,28.299,29.5486666667,24.6873333333,10.4163333333,16.111,42.083,13.8196666667,39.8956666667,21.4926666667,15.4166666667,15.4166666667
248.29,20.994,27.147,30.054,23.8336666667,9.33033333333,15.179,41.3113333333,12.61,39.0126666667,20.6896666667,15.0103333333,14.4016666667
248.67,20.5703333333,27.3933333333,29.26,23.4896666667,8.588,15.4446666667,41.2086666667,12.729,38.968,20.4683333333,14.596,13.7813333333
249.04,19.5343333333,26.8683333333,28.502,22.2103333333,7.85533333333,14.633,40.3196666667,11.4006666667,38.1996666667,20.4033333333,13.4513333333,12.3046666667
249.42,18.7453333333,26.404,27.8993333333,21.1886666667,7.65866666667,15.281,40.117,11.0503333333,38.0013333333,20.496,13.129,11.9986666667
249.79,17.1763333333,25.1763333333,27.4116666667,20.0,6.62733333333,14.6666666667,38.8236666667,10.6666666667,38.039,18.9023333333,12.51,10.353
250.17,15.8466666667,23.7073333333,25.431,19.2096666667,5.38033333333,13.451,37.2846666667,9.374,37.2006666667,17.3603333333,11.181,8.281
250.54,13.2776666667,21.634,23.3983333333,17.4096666667,3.24966666667,12.999,36.3046666667,6.54566666667,35.051,15.7843333333,8.403,6.73166666667
250.92,10.2753333333,18.9283333333,20.8946666667,14.3066666667,0.639,10.3736666667,32.1533333333,3.83466666667,32.104,12.979,4.52333333333,3.835
251.29,8.13266666667,17.068,19.5293333333,11.9316666667,-0.748666666667,8.07933333333,30.9256666667,1.17733333333,30.444,10.9683333333,2.19333333333,0.963333333333
251.66,7.06733333333,16.1936666667,19.31,10.6843333333,-1.725,6.90033333333,31.2743333333,2.28166666667,29.4936666667,10.7403333333,1.725,0.612
252.04,6.12966666667,14.361,18.0966666667,10.4493333333,-2.68533333333,5.95433333333,31.3483333333,-0.233333333333,29.772,9.69033333333,0.0,0.759
252.41,5.59633333333,15.6326666667,18.1873333333,10.3406666667,-2.91966666667,5.77833333333,32.7246666667,-0.243333333333,30.292,10.3403333333,-0.121333333333,0.547333333333
252.79,5.364,16.1556666667,19.0933333333,10.3446666667,-3.12933333333,4.534,33.908,-0.893666666667,30.5236666667,11.3663333333,0.575,0.191666666667
253.16,4.362,16.1456666667,18.164,8.91933333333,-4.23166666667,3.05966666667,32.292,0.390666666667,29.6876666667,9.245,-0.13,0.390666666667
253.54,5.54433333333,15.416,19.3376666667,10.0066666667,-3.24566666667,-0.135333333333,32.5896666667,-0.540666666667,31.7783333333,8.24866666667,-0.676,-0.270666666667
253.91,4.95566666667,16.429,18.4656666667,9.708,-3.39433333333,-0.950333333333,33.537,-1.49366666667,31.3646666667,9.029,-1.01833333333,-0.135666666667
254.28,4.76166666667,16.2046666667,19.8296666667,10.3056666667,-5.18866666667,-0.853,33.973,-3.056,30.9876666667,10.0926666667,-2.132,0.426333333333
254.66,3.56666666667,16.0116666667,20.888,10.917,-7.20533333333,-2.54733333333,32.824,-2.984,31.3683333333,7.49633333333,-0.946333333333,-1.237
255.03,4.74,17.202,22.783,12.8443333333,-6.34533333333,-0.0763333333333,36.086,0.917666666667,33.3333333333,9.098,2.21733333333,1.60533333333
255.41,7.512,18.7793333333,25.352,15.6496666667,-4.53866666667,3.12966666667,37.0893333333,3.834,36.307,11.5806666667,5.71233333333,3.13
255.78,8.57333333333,21.3943333333,24.2786666667,16.4263333333,-2.72466666667,4.327,37.3396666667,3.52566666667,36.6986666667,11.859,5.92933333333,2.484
256.15,8.15366666667,20.9433333333,24.5403333333,14.7883333333,-2.798,4.55633333333,33.3333333333,2.23833333333,34.6123333333,9.75233333333,4.796,-0.639666666667
256.53,7.182,18.501,22.4043333333,14.5196666667,-2.42,3.04466666667,31.46,1.40533333333,34.4263333333,8.50933333333,2.342,-1.87366666667
256.90,9.95333333333,18.771,22.044,16.2323333333,0.935,4.54233333333,29.1246666667,2.47133333333,33.6006666667,8.28333333333,4.342,-0.200666666667
257.28,11.6266666667,19.542,24.119,18.058,3.03033333333,5.875,33.2096666667,0.989333333333,35.2503333333,11.6883333333,6.184,0.742
257.65,12.1406666667,21.3526666667,25.1863333333,18.211,2.71566666667,8.46633333333,33.919,2.07666666667,35.0903333333,12.9923333333,7.508,2.183
258.02,14.08,21.6823333333,26.226,19.1183333333,4.31866666667,9.89633333333,34.233,4.54333333333,36.3923333333,14.215,9.13166666667,4.45333333333
258.40,14.0393333333,22.6696666667,26.0066666667,18.9873333333,4.79466666667,10.28,35.366,5.40866666667,36.287,14.231,9.28266666667,4.603
258.77,16.5196666667,23.735,26.8363333333,20.3396666667,6.46433333333,11.688,36.8593333333,7.93333333333,37.806,16.781,10.9693333333,7.248
259.15,16.0046666667,23.389,26.3313333333,19.4176666667,6.031,10.415,36.5103333333,6.06066666667,37.5406666667,16.6516666667,9.65,6.031
259.52,15.1443333333,22.9316666667,26.4346666667,18.9976666667,5.52433333333,9.29666666667,36.486,6.22466666667,37.51,16.68,8.94633333333,5.20066666667
259.89,15.0743333333,22.463,26.8903333333,18.93,5.84566666667,9.826,36.468,7.015,37.761,17.3633333333,9.15433333333,6.09466666667
260.27,16.0736666667,23.4706666667,27.3353333333,19.7486666667,6.28266666667,10.384,37.6956666667,8.72466666667,39.0233333333,18.658,9.88633333333,7.302
260.64,16.0203333333,23.1763333333,27.401,19.8063333333,6.579,10.5956666667,38.1116666667,9.326,38.8503333333,18.675,10.0643333333,7.31766666667
261.01,15.331,22.8336666667,27.1083333333,19.3033333333,5.41266666667,10.2203333333,38.351,8.78066666667,38.746,18.49,9.45433333333,7.01533333333
261.39,15.5293333333,23.1106666667,26.855,19.1133333333,5.62833333333,10.223,37.629,9.21233333333,38.778,18.0106666667,9.83233333333,7.466
261.76,14.6476666667,21.972,25.8216666667,18.357,5.587,8.87333333333,37.0893333333,8.59166666667,37.9576666667,17.5116666667,8.89666666667,6.76066666667
262.13,14.4863333333,22.2716666667,25.6466666667,18.8963333333,5.78966666667,9.362,37.2013333333,8.15466666667,37.6943333333,18.182,8.943,6.87366666667
262.51,14.6803333333,22.3363333333,26.0983333333,18.758,6.314,9.33933333333,37.043,8.70833333333,38.7266666667,18.9686666667,9.41833333333,7.10366666667
262.88,14.3103333333,22.5786666667,25.73,18.0396666667,6.50466666667,9.88733333333,37.0336666667,8.12366666667,38.624,19.312,8.87533333333,7.08266666667
263.25,14.895,22.4836666667,26.2466666667,18.5636666667,6.55366666667,10.0973333333,37.065,8.99966666667,38.915,19.2536666667,9.50133333333,7.52566666667
263.63,14.5813333333,21.3376666667,24.6466666667,17.58,5.75633333333,10.548,37.2626666667,7.65266666667,38.2973333333,18.683,8.72133333333,7.92833333333
264.00,15.2743333333,20.6546666667,24.417,17.9833333333,4.703,9.669,37.8856666667,6.659,38.2243333333,17.795,8.05133333333,6.43333333333
264.37,14.0786666667,19.098,23.255,16.7843333333,3.255,8.23533333333,36.3526666667,4.98033333333,36.51,16.5486666667,6.94133333333,5.451
264.75,14.606,19.248,23.0093333333,16.1666666667,2.681,7.88333333333,36.9346666667,4.12166666667,36.6546666667,16.8866666667,6.84266666667,4.60166666667
265.12,15.3183333333,19.2653333333,24.3063333333,16.3733333333,2.696,9.26133333333,36.733,5.549,36.4596666667,17.2723333333,7.15133333333,4.88466666667
265.49,15.155,18.6496666667,26.0303333333,17.0396666667,2.081,9.93333333333,37.1806666667,5.92866666667,36.6706666667,18.0996666667,6.55666666667,5.104
265.87,15.3313333333,18.002,26.1323333333,17.151,1.51,11.111,36.7403333333,6.31066666667,36.5466666667,17.9246666667,6.85266666667,5.18766666667
266.24,15.7386666667,17.706,25.798,16.4813333333,1.44766666667,11.0986666667,36.2283333333,6.94133333333,36.6366666667,17.2603333333,6.90433333333,5.568
266.61,16.7383333333,17.9513333333,26.1956666667,17.416,1.64166666667,12.0983333333,36.831,7.99433333333,36.4383333333,17.3093333333,8.244,6.24533333333
266.98,15.4886666667,16.3893333333,25.4676666667,17.6023333333,0.485333333333,10.6376666667,35.828,7.692,35.9323333333,15.87,7.727,4.88566666667
267.36,14.968,16.3806666667,25.3276666667,17.356,0.471,10.2926666667,35.7216666667,7.60166666667,35.7553333333,16.1453333333,7.77,4.81
267.73,16.0526666667,16.9896666667,25.9043333333,17.991,1.00133333333,10.142,35.4973333333,8.97966666667,36.305,16.6666666667,8.721,4.748
268.10,15.9,16.526,26.9796666667,17.8406666667,1.90933333333,10.8606666667,35.2736666667,9.421,36.4003333333,16.87,9.70233333333,6.13466666667
268.48,15.273,16.6356666667,27.3233333333,17.596,1.98266666667,11.1833333333,35.409,8.767,36.3383333333,16.9146666667,10.1923333333,6.072
268.85,15.231,17.286,27.682,17.921,2.23633333333,12.1486666667,35.1466666667,8.67366666667,36.5066666667,16.531,10.879,7.34366666667
269.22,15.592,16.8936666667,26.5516666667,17.8623333333,3.179,11.5046666667,35.1803333333,7.65966666667,37.4813333333,16.5306666667,10.2936666667,7.841
269.59,15.6566666667,16.6666666667,25.8466666667,17.4986666667,3.80266666667,11.2893333333,35.0566666667,7.78366666667,37.9976666667,16.0133333333,10.012,6.98133333333
269.97,16.7666666667,17.3096666667,26.9066666667,17.7376666667,4.34166666667,11.2826666667,34.6473333333,8.626,38.446,16.224,10.2256666667,7.712
270.34,17.5306666667,17.642,28.1216666667,18.7293333333,5.63,11.622,34.6713333333,9.11366666667,38.5173333333,16.3603333333,11.2873333333,8.473
270.71,16.8313333333,17.7633333333,28.0426666667,18.832,6.00333333333,10.8826666667,34.4296666667,8.47066666667,38.3226666667,16.3376666667,10.6906666667,8.41533333333
271.09,16.747,17.951,28.2503333333,18.5663333333,6.581,11.1023333333,34.457,8.48033333333,38.47,16.881,10.1926666667,8.534
271.46,17.1473333333,18.6283333333,28.293,18.5503333333,7.45666666667,11.7693333333,34.2946666667,8.70366666667,38.9713333333,16.8356666667,10.5223333333,8.184
271.83,17.306,19.4533333333,29.3196666667,18.4046666667,7.87333333333,12.5,34.2536666667,8.79366666667,39.1363333333,17.05,10.1226666667,8.64033333333
272.20,17.5543333333,20.305,28.432,18.2793333333,8.177,12.453,33.9086666667,9.07733333333,39.46,17.0043333333,9.70266666667,8.152
272.58,18.546,20.3146666667,28.3956666667,18.693,8.86766666667,12.896,34.414,10.0223333333,40.1866666667,17.735,10.194,8.499
272.95,19.3353333333,20.33,28.6506666667,18.9713333333,9.17033333333,12.688,34.4006666667,10.6013333333,40.563,18.1463333333,10.1406666667,8.78233333333
273.32,19.372,20.4346666667,28.647,18.43,8.84066666667,12.053,34.3236666667,10.5073333333,40.411,17.7536666667,10.4833333333,8.11566666667
273.69,19.422,21.0003333333,28.551,18.111,8.73966666667,12.0173333333,33.77,9.85666666667,39.6696666667,17.4313333333,10.464,8.32733333333
274.06,19.362,21.1423333333,28.264,18.2246666667,9.1,12.4626666667,34.3966666667,10.015,39.7626666667,17.8536666667,10.5093333333,8.55566666667
274.44,18.613,21.0106666667,27.5073333333,17.1176666667,7.88866666667,11.1883333333,34.8543333333,9.59,39.366,16.9633333333,9.22933333333,7.26966666667
274.81,18.7956666667,20.347,26.9186666667,16.7193333333,7.25533333333,10.8306666667,34.5686666667,9.306,39.0116666667,16.2983333333,8.99066666667,6.62466666667
275.18,19.0513333333,20.2966666667,26.8153333333,17.1436666667,6.863,10.599,34.34,9.45933333333,38.818,16.5076666667,9.751,6.94233333333
275.55,18.378,19.833,26.031,16.788,5.605,10.3203333333,33.8993333333,9.00033333333,37.699,16.1683333333,8.785,7.30266666667
275.93,17.7976666667,19.406,25.0203333333,16.8436666667,5.206,9.839,33.5786666667,8.61266666667,37.013,16.0806666667,9.076,7.65866666667
276.30,17.7026666667,19.8286666667,24.938,17.592,5.08166666667,10.0803333333,33.7753333333,8.75466666667,36.8683333333,16.6256666667,9.445,8.45066666667
276.67,17.507,19.636,24.7616666667,17.199,4.734,9.49566666667,34.09,8.85133333333,36.0223333333,15.9666666667,8.82333333333,8.71166666667
277.04,16.7953333333,19.68,24.85,16.8523333333,4.913,9.65466666667,33.5333333333,8.65466666667,35.19,15.624,8.99733333333,8.826
277.41,16.084,20.1476666667,25.3766666667,17.3343333333,5.76866666667,10.2303333333,34.47,10.0593333333,35.266,16.681,9.77566666667,9.946
277.79,14.8053333333,18.9,24.0263333333,16.638,5.09766666667,8.79166666667,33.62,9.36433333333,34.7366666667,15.865,9.307,9.135
278.16,15.6676666667,20.6333333333,24.8573333333,17.6086666667,6.107,9.70333333333,33.9896666667,9.98833333333,35.759,16.6383333333,10.8163333333,10.3593333333
278.53,16.2033333333,20.865,25.1613333333,18.0283333333,6.06566666667,10.334,33.3896666667,10.3903333333,36.0013333333,16.99,11.2046666667,10.362
278.90,15.9213333333,20.872,25.007,17.637,6.61066666667,10.661,33.305,10.5203333333,35.8933333333,17.1306666667,11.308,10.5203333333
279.27,16.1786666667,21.2553333333,24.742,16.9036666667,6.69433333333,10.9903333333,33.3053333333,10.4603333333,35.6763333333,16.9316666667,11.4086666667,10.8506666667
279.64,16.888,21.2626666667,25.1936666667,17.1373333333,7.503,11.1293333333,34.0806666667,11.074,35.9913333333,17.663,11.96,11.102
280.02,17.298,21.3066666667,25.0133333333,17.6823333333,7.57833333333,11.9163333333,34.9533333333,11.23,36.4633333333,17.7373333333,12.1633333333,10.873
280.39,16.5043333333,20.698,24.5403333333,16.2336666667,6.73733333333,10.7413333333,34.199,9.71333333333,35.66,16.6666666667,11.1743333333,9.65933333333
280.76,16.976,21.362,25.284,17.6726666667,7.611,11.223,33.643,10.036,36.0936666667,17.131,12.0483333333,9.82966666667
281.13,16.6666666667,20.6773333333,24.9376666667,17.962,7.27466666667,10.6876666667,33.906,9.76566666667,36.248,17.5633333333,11.7836666667,9.61633333333
281.50,16.533,20.4173333333,24.7633333333,17.941,6.70066666667,10.4636666667,32.8966666667,9.34666666667,35.5183333333,16.509,11.2893333333,8.74
281.87,17.8556666667,21.259,25.501,18.9043333333,7.41233333333,12.0046666667,34.0326666667,10.3963333333,35.9206666667,17.7856666667,12.0746666667,10.0933333333
282.25,17.1443333333,20.441,24.9886666667,18.304,6.79833333333,11.164,33.6516666667,9.891,35.766,17.3486666667,11.164,8.79933333333
282.62,16.974,19.9163333333,24.1763333333,18.379,6.89533333333,10.8916666667,33.2676666667,9.552,36.0563333333,17.3693333333,11.177,9.35433333333
282.99,17.0693333333,19.5926666667,23.855,17.8753333333,6.425,10.3266666667,32.8456666667,9.18133333333,36.0686666667,16.9846666667,10.242,8.56666666667
283.36,17.1643333333,19.1956666667,23.7976666667,17.973,6.23966666667,9.45266666667,32.898,8.686,36.3183333333,16.3763333333,9.49433333333,8.04333333333
283.73,16.7473333333,18.8833333333,23.0753333333,17.735,5.66333333333,8.787,32.2853333333,8.10166666667,36.1146666667,15.357,8.98833333333,7.517
284.10,16.2413333333,18.1356666667,22.7766666667,17.1693333333,5.29733333333,7.65666666667,31.516,7.63766666667,35.6536666667,14.7333333333,8.39166666667,6.864
284.47,17.0933333333,18.2256666667,23.6266666667,18.2256666667,6.21766666667,8.70433333333,32.2936666667,8.94566666667,36.674,15.4413333333,9.11266666667,7.758
284.85,15.969,16.979,22.7236666667,16.7216666667,4.497,7.85566666667,31.8283333333,7.61766666667,36.1046666667,14.868,7.78266666667,6.79133333333
285.22,15.678,16.6666666667,22.2403333333,16.217,3.66733333333,7.82066666667,31.3916666667,7.28133333333,35.7963333333,14.0416666667,7.31766666667,6.167
285.59,15.8173333333,16.7903333333,22.2753333333,16.3836666667,3.521,8.192,31.5463333333,7.431,36.1463333333,14.5256666667,7.378,6.59933333333
285.96,14.955,15.877,21.9266666667,15.4333333333,2.324,7.025,31.027,6.54566666667,35.817,13.784,6.58166666667,5.55233333333
286.33,14.512,15.456,21.7593333333,15.2776666667,1.69166666667,6.74866666667,31.1786666667,6.19666666667,35.5766666667,13.5503333333,6.268,5.449
286.70,14.3113333333,15.5203333333,22.0446666667,15.2,1.778,6.82666666667,31.4666666667,6.22233333333,35.2356666667,13.4933333333,6.09766666667,4.87133333333
287.07,14.329,16.1243333333,22.5956666667,15.449,1.91966666667,7.18233333333,31.6623333333,6.59533333333,35.4843333333,13.689,6.63133333333,5.40433333333
287.44,13.713,15.8613333333,22.395,15.4853333333,1.96933333333,7.322,31.5073333333,6.44466666667,35.2666666667,13.4266666667,6.928,5.12
287.82,14.1866666667,15.5906666667,23.049,15.5906666667,1.67766666667,7.40333333333,32.1663333333,6.47333333333,36.0503333333,13.7673333333,6.63733333333,5.197
288.19,13.7373333333,15.7943333333,22.6446666667,15.4816666667,1.52433333333,7.21766666667,31.9006666667,6.281,35.7393333333,13.6086666667,6.35466666667,4.86666666667
288.56,13.9646666667,16.0256666667,22.377,15.45,1.467,6.96366666667,32.1446666667,6.16533333333,36.4716666667,13.723,6.29533333333,5.03233333333
288.93,14.705,16.8246666667,22.662,16.3413333333,2.24933333333,7.60366666667,32.8683333333,7.15766666667,37.237,14.0176666667,7.04566666667,5.37266666667
289.30,15.3056666667,17.5243333333,23.0983333333,16.5546666667,3.15033333333,7.90466666667,33.4266666667,7.49433333333,37.8636666667,14.5413333333,7.38233333333,5.72333333333
289.67,15.7216666667,17.8923333333,23.264,16.489,3.25666666667,7.58,33.352,7.09333333333,38.2933333333,14.0933333333,7.01866666667,5.61466666667
290.04,16.2236666667,18.7523333333,23.9756666667,17.442,4.35566666667,8.23166666667,33.961,7.918,38.9256666667,14.784,7.475,6.165
290.41,15.9776666667,18.4726666667,23.538,17.3,3.76166666667,7.784,33.8733333333,7.56033333333,38.827,13.9476666667,7.281,5.60533333333
290.78,16.6103333333,18.6353333333,23.641,17.3043333333,3.412,7.33033333333,34.102,7.649,39.52,14.304,7.18033333333,5.68066666667
291.15,17.017,18.531,23.642,17.774,3.59633333333,6.928,34.9043333333,7.24966666667,40.2043333333,14.8783333333,7.212,5.75433333333
291.52,17.2513333333,18.459,23.826,17.462,3.02833333333,6.90066666667,35.3456666667,7.34166666667,40.694,15.1236666667,6.47866666667,5.63566666667
291.89,16.9623333333,18.9443333333,24.452,18.1436666667,3.50666666667,7.452,35.163,7.96633333333,40.5376666667,15.1136666667,6.88,6.07966666667
292.26,17.2086666667,19.1443333333,25.068,18.099,3.67766666667,7.76233333333,35.676,8.18833333333,41.3666666667,15.1763333333,7.16233333333,6.52333333333
