wavelength,Back_TiaBicf,Belly_TiaBicf,Breast_TiaBicf,Crissum_TiaBicf,Crown_TiaBicf,DorTail_TiaBicf,Rump_TiaBicf,Throat_TiaBicf,WingTip_TiaBicf
741.81,20.5688888889,42.205,24.3549166667,36.73525,18.0514166666,24.565625,20.9096574074,15.4863333333,22.6915
742.12,20.3538888889,41.8300833334,24.1865833334,36.72175,17.75875,24.6476666667,20.7419722222,15.3661666667,22.3754166667
742.44,20.4596666667,42.0669166667,24.4045833333,36.8769166667,17.7405,24.8373333333,21.0931851852,15.5180833333,22.5434166666
742.76,20.3514722222,42.2135,24.2621666667,36.6764166667,17.5428333333,24.76925,20.9251666667,15.3195,22.34025
743.07,20.1005833333,42.1496666666,24.1550833333,36.9416666667,17.4044166667,24.7820833333,20.7516481482,15.3554166667,22.2097916667
743.39,20.2640833334,42.3280833334,24.4234166667,37.4848333333,17.8265833334,25.2000833333,21.0237962963,15.4659166667,22.6174166667
743.70,20.1768055556,42.46625,24.3528333333,37.7110833333,17.8295,25.2025,20.8825925926,15.279,22.7902916667
744.02,20.0906666667,42.7559166667,24.3231666667,38.1028333333,17.8405,25.1498333333,20.8024814815,15.1861666667,22.8162083333
744.34,19.8465833334,42.7530833333,24.1155,38.1280833333,17.714,25.136,20.5570185185,14.9715833333,22.855625
744.65,19.8543888889,42.7925833333,24.0496666667,38.4215,17.8105833333,25.2581666666,20.6198240741,14.9131666666,22.8377083334
744.97,20.0504166667,43.2360833333,23.974,38.5709166667,18.1283333333,25.457125,20.9171296296,15.0865,23.1047916667
745.28,19.7755,42.9425833333,23.5210833333,38.56025,17.92075,25.1848333333,20.4815,14.76725,22.78875
745.60,19.7972222222,42.98125,23.4950833333,38.701,17.8126666667,25.201375,20.44525,14.6858333333,22.6714166667
745.91,19.5956388889,42.7860833333,23.16,38.20225,17.47875,24.8335,20.1601851852,14.0803333333,22.2345833333
746.23,19.53175,42.4349166666,23.05225,37.8295,17.209,24.5722083333,19.8682777778,13.7979166666,21.9564583333
746.55,19.4010555556,42.32525,23.1003333333,37.5850833333,17.0684166666,24.3921666667,19.8446574074,13.75375,21.6004166667
746.86,19.3038888889,42.0958333333,22.8255,37.1603333333,16.774,24.1683333333,19.6849166667,13.5623333333,21.3358333333
747.18,19.4646388889,42.177,23.237,37.2628333333,16.9165,24.2985416666,19.9358148148,13.8686666667,21.580875
747.49,19.5946944444,42.43225,23.55725,37.4414166667,17.0105833333,24.610125,20.012287037,14.079,21.8559583333
747.81,19.7637222222,42.3215,23.817,37.611,17.2051666667,24.6603333333,20.0902685185,14.2375,22.0531666667
748.12,20.1553333333,42.6115,24.2650833334,37.806,17.647,25.1698333333,20.3859351852,14.721,22.4733333333
748.44,20.0531944444,42.415,24.43525,37.8481666667,17.9349166667,25.232125,20.516287037,14.948,22.633375
748.75,20.1651666667,42.5364166666,24.6189166667,38.0490833333,18.0491666666,25.3742083333,20.6750185185,15.13875,22.7458333333
749.07,20.1081944444,42.68325,24.549,38.05525,17.9295,25.4509166667,20.6574629629,15.192,22.8125833333
749.38,19.7733611111,42.4508333333,24.2785,37.9130833334,17.6250833333,25.202125,20.5059907407,14.8299166667,22.6265
749.70,20.2085277778,42.71875,24.86075,38.444,18.1925,25.9025416666,20.9293148148,15.34975,23.1310416666
750.01,20.4209166667,42.94275,24.9154166666,38.6563333333,18.3516666667,26.2585833333,20.943,15.627,23.228625
750.33,20.3122777778,42.5640833333,24.7641666667,38.3799166667,18.1869166666,26.0820833333,20.8415092592,15.6425833333,23.2017083333
750.64,20.2356944445,42.56325,24.694,38.154,18.00275,25.9634166667,20.9146574074,15.6048333333,23.0501666667
750.96,20.1254166667,42.4263333334,24.5744166667,38.0906666667,17.89375,25.8051666667,20.8351018519,15.4923333333,22.899125
751.27,20.2710555556,42.4814166666,24.62075,38.09525,17.8080833333,25.923625,20.7785740741,15.455,23.0351666667
751.59,19.9730555556,42.1070833333,24.3235833333,37.7379166667,17.66025,25.7417083334,20.490212963,14.986,22.8401666667
751.90,19.9752222222,42.1775833334,24.2176666667,37.65675,17.7976666666,25.810375,20.6658611111,14.9084166667,22.8081666667
752.22,20.4815833333,42.4261666667,24.575,37.9075833333,18.26925,26.313375,21.0224166667,15.2975833333,23.1395416667
752.53,20.1931944445,42.2379166667,24.34825,37.5806666667,17.7776666666,25.8867083333,20.8377685185,15.0510833333,22.8939166667
752.85,20.0108333333,42.115,24.0263333333,37.4280833333,17.5914166667,25.6461666667,20.7045092592,14.6735833333,22.6530416667
753.16,19.9706666667,42.0975,23.9548333333,37.4541666667,17.58475,25.461,20.698787037,14.5903333333,22.5494583333
753.47,20.1913333333,42.2665833333,24.00575,37.4840833333,17.8846666667,25.681625,20.7803518518,14.68175,22.86975
753.79,20.1733888889,42.4395,23.9351666666,37.3825,18.0629166667,25.6427083333,20.7237314815,14.6295833333,22.964875
754.10,20.0543055556,42.6358333333,23.64625,37.5725,17.937,25.5697083333,20.4606203704,14.4525833333,22.6118333333
754.42,20.5047777778,43.2193333333,24.182,38.038,18.4699166667,26.0162083334,20.9796574074,15.1069166667,23.0512083333
754.73,20.5224166667,43.60625,24.4874166667,38.5250833333,18.5250833333,26.073,21.0861666667,15.3760833333,23.1360416667
755.05,20.2951111111,43.5516666667,24.3405833333,38.2804166667,18.1865,25.83625,20.940287037,15.09825,22.9157083333
755.36,20.4376944444,43.6670833333,24.48375,38.48325,18.2976666667,26.1490833333,21.051462963,15.11075,23.1389583333
755.67,20.3862777778,43.5453333333,24.5416666667,38.2588333333,18.1808333333,25.9787916667,21.0716481482,15.08125,23.1251666666
755.99,20.5688611111,43.9380833334,24.9549166667,38.6506666666,18.4566666667,26.492875,21.3898611111,15.3994166667,23.439375
756.30,20.3691666667,43.9266666667,24.966,38.6623333333,18.3221666667,26.2944583334,21.3404074074,15.3249166667,23.2728333333
756.62,20.2016944444,43.8884166667,24.9235833333,38.6625,18.1286666667,26.233,21.404787037,15.22375,23.1236666666
756.93,20.4001944445,43.90825,25.3201666666,38.5660833333,18.5088333334,26.54075,21.9711574074,15.5401666667,23.6684166666
757.24,20.3779722222,43.77825,25.32375,38.554,18.32675,26.5112916667,21.9609074074,15.5525833333,23.8144583334
757.56,20.3782777778,43.3939166667,25.1528333333,38.1080833333,18.2819166667,26.2140833333,21.7439814815,15.33875,23.6905416667
757.87,20.3323333333,43.3876666667,25.1638333334,37.8819166667,18.4099166667,26.03175,21.6174166667,15.4559166667,23.8229166667
758.18,20.43925,43.48525,25.2175,37.8669166667,18.6845833333,25.7838333333,21.7155648148,15.7039166667,23.8785833333
758.50,20.3906388889,43.31,25.1906666666,37.8740833334,18.6105,25.5775416666,21.6541574074,15.7755,23.7087916667
758.81,20.12525,42.9975,24.7506666666,37.5676666666,18.34225,24.900875,21.35,15.651,23.3831666666
759.13,20.1948611111,43.1235,24.8261666666,37.6886666667,18.22325,24.87425,21.3230462963,15.5908333333,23.4879166667
759.44,20.2082222222,42.8376666667,24.8426666667,37.5055,18.1563333333,24.3906666667,21.1974722222,15.6931666667,23.42275
759.75,20.1461666667,42.651,24.7669166666,37.352,17.89525,23.7435833333,20.8567870371,15.3676666666,23.0406666667
760.07,19.9509722222,42.4079166666,24.60925,37.0464166667,17.7433333333,23.2688333333,20.6587407407,15.2878333333,22.77125
760.38,19.862,42.1514166667,24.5041666667,37.0720833334,17.618,23.1526666667,20.5482407407,15.28575,22.7835833333
760.69,19.71325,42.0368333333,24.27425,37.1665833333,17.1869166667,22.8305,20.4433518519,15.1166666666,22.522625
761.01,19.1944722222,41.4515,23.8055,36.5154166666,16.7025,22.1551666667,20.0321666667,14.4854166666,21.8235416667
761.32,18.9984444445,41.4360833333,23.62,36.1495,16.6036666667,22.0335833334,19.9425833333,14.3428333334,21.740125
761.63,18.8559722222,41.4911666667,23.4743333333,35.9658333333,16.5619166667,21.964125,19.8509907407,14.0810833333,21.6585833333
761.94,19.0249444444,41.38725,23.4874166667,36.2170833333,16.8111666667,22.1177916666,20.0500925926,14.3000833333,21.8945833333
762.26,19.1724722222,41.4864166667,23.6615833334,36.5114166667,17.1039166667,22.2712083333,20.1569166666,14.2801666667,22.0755416667
762.57,19.1924166667,41.6666666667,23.63925,36.7555833333,17.3269166667,22.5677916667,20.2454444445,14.5876666667,22.2072916667
762.88,19.4723333333,42.056,23.8291666667,37.15125,17.7030833333,22.8570833333,20.3856203704,14.6864166667,22.4832083333
763.20,19.8574444444,42.4166666667,24.049,37.2515833333,17.9438333333,23.0531666667,20.6948240741,14.8409166667,22.763875
763.51,20.1885833333,42.7588333333,24.4298333333,37.4905833333,18.48975,23.406,20.8230648148,15.082,23.0820833333
763.82,20.2968333333,42.9601666667,24.3924166667,37.6761666667,18.6458333333,23.7052916666,20.8153055556,15.0960833333,23.3340416667
764.14,20.4798055556,43.1868333333,24.5500833333,38.1161666667,18.7959166667,23.894,20.7987962963,15.1518333333,23.591
764.45,20.9161388889,43.475,24.8561666667,38.6058333333,19.169,24.3864583333,21.1879814815,15.5665833333,23.9365
764.76,21.0491111111,43.549,24.9940833333,38.63275,19.236,24.5733333333,21.1407962963,15.50025,23.8351666667
765.07,20.8610555556,43.3894166667,24.7781666667,38.3813333333,18.7838333333,24.6994583333,20.8640833333,15.2735833333,23.5668333334
765.39,20.6464722222,43.17175,24.5665833333,38.0995,18.4128333333,24.568375,20.6411388889,14.8065,23.4104166667
765.70,20.3091944444,42.6289166667,24.1718333333,37.6564166667,17.79725,24.4501666666,20.3726296296,14.2509166666,23.048
766.01,20.03775,42.4368333333,24.2408333333,37.6670833333,17.5965,24.7729166667,20.136712963,14.2946666667,22.816625
766.32,19.5891666667,42.017,23.8388333333,37.5970833333,17.0664166667,24.8495833333,19.8089629629,14.0130833334,22.4397916667
766.64,19.2891111111,41.94125,23.8658333333,37.52775,16.8736666667,24.9323333334,19.6570185186,13.9804166667,22.351625
766.95,19.2367777778,41.866,23.746,37.3568333333,16.7454166667,24.9937916667,19.5901481481,13.702,22.20775
767.26,19.1456111111,41.56,23.8045833333,36.9450833333,16.5599166667,24.9892083333,19.3044814815,13.3365,22.0224583333
767.57,19.30475,41.8238333333,24.245,36.9740833334,16.81525,25.4975833333,19.8251388889,13.80325,22.49
767.88,19.6064722222,42.184,24.6476666667,37.3371666666,17.4735,26.08575,20.3852314815,14.2990833333,22.8820833333
768.20,19.9563611111,42.5278333333,24.9908333333,37.6663333334,17.9424166667,26.576375,20.722287037,14.7803333333,23.2185833333
768.51,20.4088055555,42.8864166667,25.3599166667,37.9044166667,18.4146666667,27.2527916667,20.9965185185,15.3254166666,23.4460416667
768.82,20.3939444444,43.2213333333,25.2800833333,38.1518333333,18.5400833333,27.2642916667,20.9874259259,15.0976666666,23.4622083333
769.13,20.7445277778,43.55775,25.6896666666,38.0564166667,18.7795,27.519125,21.5074907408,15.3514166666,23.9631666667
769.44,21.2775555556,43.7239166666,26.1108333334,38.3044166666,19.1670833333,27.7322083334,21.8171018518,15.7153333333,24.3475
769.76,21.3755277778,43.82525,26.17475,38.3635,19.4326666667,28.0798333333,22.0420185185,15.8938333333,24.3922916666
770.07,21.6597777778,44.1819166666,26.4634166667,38.6434166667,19.6746666667,28.752625,22.2573240741,16.09775,24.6239583333
770.38,21.2845555555,44.3323333333,25.9936666667,38.9485,19.4585,28.7199166667,21.6432222222,15.6994166667,24.40075
770.69,21.0141666666,43.9863333333,25.27925,38.69725,18.8199166667,28.3668333333,21.0314351852,15.2975833333,24.01475
771.00,20.481,43.2025833333,24.6515,38.0065,18.1209166667,27.9274583333,20.4225740741,14.7494166667,23.4420833333
771.32,19.8582222222,42.9024166667,24.2575,37.6660833333,17.7805,27.1859583333,20.0678981482,14.4946666666,23.368125
771.63,19.5773055555,42.4175,23.8568333333,37.2561666667,17.597,26.863375,19.84875,14.2735833334,23.2740833333
771.94,19.6588333333,42.53175,23.78175,37.557,17.9360833333,26.8641666667,19.7384444444,14.4809166667,23.2865416667
772.25,19.934,42.8961666666,24.1083333334,38.0768333333,18.1701666667,27.4679583333,20.045962963,14.94175,23.5344166667
772.56,20.3603333333,43.5245,24.5101666667,38.865,18.4946666666,27.9958333333,20.3755740741,15.2269166667,24.4235416666
772.87,19.9371111111,42.9324166667,24.1886666667,38.9596666667,18.405,27.3893333333,20.0474537037,14.977,24.1975
773.18,19.83725,42.5153333334,23.9438333333,38.6386666667,18.2173333333,26.8377083333,19.8847037037,14.8535,23.6569583333
773.50,19.5575277778,42.3328333334,24.0561666667,38.2248333333,18.2703333333,26.4555416667,19.4512407407,14.58175,23.39
773.81,20.1361666667,43.0106666666,24.7186666667,38.916,19.0295833333,27.2004583333,19.9327037037,15.3164166667,23.9215
774.12,19.8584444445,43.0555833333,24.76425,38.8125,18.801,27.3318333334,19.5321759259,15.1249166667,23.557
774.43,20.2702777778,43.0905833333,25.0895,38.9973333333,19.0036666667,27.7651666667,20.0553055556,15.3830833334,23.7834583333
774.74,20.1209166667,42.7833333333,24.74475,38.5144166667,18.6001666667,27.7404583333,19.948537037,15.1034166667,23.5610416667
775.05,20.07425,42.7736666667,24.3955833334,38.1105833333,18.1425,27.5509166667,19.9024074074,14.5800833333,23.4510416667
775.36,19.6366111111,42.0655833333,24.0058333334,37.3670833333,17.48975,27.0010833333,19.4422592593,14.3681666667,22.691875
775.67,19.7937222223,42.3631666667,24.0988333333,37.4361666667,17.0436666667,27.2239583333,19.6288703704,14.87075,22.696125
775.98,20.5072222222,43.2898333334,24.8850833333,38.0878333333,17.9065,28.2113333333,20.300925926,15.7274166667,23.3863333333
776.30,21.8935277778,44.67075,26.0249166667,39.2390833333,19.0749166667,29.7269166667,21.9482037037,16.8588333333,24.9742083333
776.61,22.5075555555,45.1405,26.5709166667,39.5531666667,19.5849166667,30.21375,22.4094074074,17.1838333333,25.641875
776.92,22.9601666667,45.56625,27.1184166667,40.06375,19.9555,30.6742083334,22.7007129629,17.64625,26.3071666666
777.23,22.5151388889,46.048,27.1810833333,40.17575,19.80475,30.61525,22.3573981482,17.4609166667,26.1849583334
777.54,22.1127222222,45.41625,27.1079166667,40.1365,19.7005833333,30.2799166667,22.0705,17.1461666667,25.600875
777.85,21.5969166666,44.8223333334,26.8895,39.9495,19.5173333333,29.95875,21.8212962963,17.018,25.2055416666
778.16,21.2704166667,44.5756666667,26.9681666667,39.7385833334,19.6823333333,29.9372916667,21.962037037,16.9668333333,24.990125
778.47,20.5266111111,43.8036666667,26.19625,38.8509166667,19.4086666667,29.3480833333,21.1768611111,16.0551666666,24.6874583333
778.78,19.7110555556,42.65575,25.4879166667,37.6964166667,18.8143333333,28.5670416667,20.6323425926,15.0,24.0174166667
779.09,18.5603888889,41.4753333333,24.3983333333,36.7515833333,17.7605833333,27.3344166667,19.4133796296,14.0484166667,23.185
779.40,18.0164166667,40.81125,23.7788333334,36.4581666667,17.1150833334,26.4969583333,19.3816666667,13.8453333333,22.7855833334
779.71,17.9700833334,40.4521666667,23.2308333333,36.4645,17.3968333333,26.024875,19.4187037037,13.6969166667,22.4725833333
780.02,18.0708333333,40.1080833334,23.315,36.7663333333,17.467,25.9300416666,19.4327037037,13.77425,22.567375
780.33,19.0098888889,41.0326666667,23.86025,37.9131666667,18.0983333333,26.8448333333,20.0854351852,14.181,23.6786666667
780.64,19.2240833334,41.3908333334,23.8024166667,38.3131666666,18.2925833333,27.1305,19.8139259259,14.1186666667,23.8422916666
780.95,18.8571111111,41.6668333333,23.4835,38.9534166667,17.8561666667,27.2710416667,19.5262222222,13.7005,23.7361666666
781.26,19.1563055556,42.4405833333,23.86525,39.7128333333,18.56775,27.799,20.2116203703,13.8940833334,23.95925
781.57,19.0026111111,42.5454166666,23.58325,39.96225,18.38625,28.0303333333,20.4629722222,14.1060833333,24.3975833333
781.88,19.0079722223,42.68325,23.6366666667,40.157,18.2071666667,28.17325,20.5381296296,14.0558333333,24.1334583333
782.19,19.20375,43.2381666667,23.9603333333,40.6348333333,18.2776666667,28.734,20.5663148148,13.68275,24.1348333333
782.50,18.7783055555,43.1738333333,23.509,40.1031666667,17.1743333333,28.2760833333,20.1832037037,12.9270833333,23.500875
782.81,19.0283611111,43.73575,23.4729166667,40.2710833333,17.2659166667,28.3663333333,20.5656388889,13.0050833333,23.8424166666
783.12,18.1345,43.1705,22.8565,39.2323333333,16.567,27.4592916667,19.7334722222,12.42925,23.3756666667
783.43,18.4289444444,43.4065833333,23.052,39.0941666667,16.7915,27.3683333333,20.3444814815,12.4793333333,23.5765
783.74,18.7985555556,43.2448333333,23.0710833333,38.6021666666,16.88375,27.1917083333,20.5066296296,12.59175,23.6680416667
784.05,18.3357222222,43.3813333333,22.6681666667,38.1345,16.09225,26.251875,19.8778703704,12.0884166666,23.4095416667
784.36,18.1398888889,43.6233333333,23.0695833333,38.094,16.2124166667,25.7293333333,19.2318703704,11.5828333333,23.0957083334
784.67,18.4104444444,43.6653333333,23.6356666667,38.3038333333,17.0838333333,26.1642916667,19.6849166667,11.9135833333,23.4400833333
784.98,18.7886944445,43.92625,24.3813333333,38.51375,17.99825,26.6881666667,19.7108796297,12.1906666667,23.78025
785.29,20.0723611111,44.4585,25.7988333333,39.19425,19.7864166666,28.3215416667,21.2196111111,13.5299166666,25.126125
785.60,21.0558055556,45.1416666667,26.6880833333,39.6904166667,20.5615833334,29.331375,22.2021296296,14.6246666667,25.807
785.91,22.0096666667,45.55025,27.1211666667,39.8486666666,21.2041666667,29.9879583333,23.1223796296,15.5423333333,26.064625
786.22,21.6977222222,45.5645833334,27.0714166667,39.69025,21.10225,29.7873333333,23.0102037037,15.6151666666,25.7352083333
786.53,22.1064444444,45.451,27.5023333333,39.6740833333,21.4629166666,29.958375,23.2383703704,16.4273333333,25.977125
786.84,22.5107222222,45.1005833334,27.9308333333,39.41675,21.73625,30.421,23.7953055556,17.1846666667,26.2028333334
787.14,23.5184166667,45.5626666667,28.2900833333,40.04325,21.6739166667,31.165125,24.5278425926,18.0519166667,26.7424166667
787.45,23.7050277778,46.2819166666,28.3565,40.5020833333,21.4988333333,31.2463333333,24.39475,18.52575,26.725125
787.76,22.7241944444,45.6196666667,27.3169166666,39.7336666667,20.3010833333,30.0390416667,23.6501574074,17.8395,25.9955
788.07,22.1335555556,44.8535833333,26.6006666667,39.0683333333,19.0353333333,29.1809583334,22.5938425926,16.767,25.201
788.38,20.4134722222,42.7576666667,24.8063333333,37.597,17.5351666667,27.5193333333,20.7444074074,14.89375,23.5465833334
788.69,19.3735833333,42.26825,24.3250833333,37.2065833333,16.7914166667,26.6799166667,19.9856018518,13.9158333333,22.8176666667
789.00,18.9515,41.8366666667,23.8835833333,37.0083333334,16.3781666666,26.4752083333,19.4190277778,13.391,22.3307083333
789.31,18.6320277778,41.9200833333,23.5689166667,36.87375,16.1225,26.11425,18.9748333333,12.6936666667,21.973625
789.62,18.9279166667,42.3218333333,23.5970833333,38.0435833333,16.4123333333,26.3721666667,19.0264166667,12.3805,22.0283333334
789.92,18.8899166667,42.6521666667,23.9276666667,38.316,17.2029166667,26.6358333333,19.3857962963,12.6930833333,22.2247083334
790.23,19.6015,42.947,24.57575,38.8313333333,18.36325,27.5252083333,20.7717685185,13.6191666667,23.3582916667
790.54,19.9567777778,43.0435,24.63175,38.79275,18.6840833333,27.925875,21.0106388889,13.74475,23.351
790.85,19.7066944445,43.4725,24.6604166667,39.02425,19.3589166666,28.1021666667,21.6755185185,14.3969166667,23.6331666667
791.16,20.73825,44.7223333334,25.1191666667,39.5386666667,19.7565833334,28.8982916666,22.3338611111,15.1005,24.0337916667
791.47,21.1208888889,45.0398333334,25.0345833333,39.7600833333,19.67725,29.5507083334,22.7197222222,15.1311666666,24.3443333334
791.78,21.1266388889,44.8154166667,25.2243333333,39.9241666667,19.8413333333,29.7360833333,22.966037037,15.8558333334,24.8189166667
792.08,21.1340833333,44.7220833333,25.4251666667,40.01725,19.887,29.9087916667,23.5232962963,16.1370833333,25.19975
792.39,20.25675,43.9221666666,25.00875,38.447,19.2493333334,29.2397083333,23.1604166667,15.68525,24.73325
792.70,19.1038333333,42.5328333333,23.8305833333,37.43075,17.6281666667,28.1532083333,22.1952777778,14.5356666667,23.8870416666
793.01,17.4818333334,41.15975,22.4030833334,36.286,15.5283333333,26.818625,20.4148611111,12.709,22.207375
793.32,17.8613611111,41.07525,22.7314166667,36.7938333334,15.8809166667,27.3836666667,20.4614907408,13.2855833334,22.656375
793.62,17.9758333333,41.2313333333,22.7273333333,36.7815833333,15.5608333333,27.4730416667,20.0521666667,13.5144166666,22.675125
793.93,18.0639722222,40.9735833333,23.1745,36.8575,16.3033333334,27.75525,20.1383055555,13.75075,23.0815833334
794.24,18.3541666667,40.5078333333,23.6850833334,36.752,16.8884166667,27.675125,20.1913981482,14.7190833333,23.6069583333
794.55,19.0279444445,40.6118333333,23.9776666667,36.7088333333,17.21025,27.977875,20.3992222222,15.044,23.8882083333
794.86,19.3857777778,40.3631666667,24.14425,36.8601666667,17.72225,28.0870833334,20.6404537037,15.4670833333,23.8522916667
795.16,19.7396666667,40.6151666667,24.4308333334,37.3339166667,18.2479166666,28.5420416667,20.8439722222,16.0578333333,24.0670416667
795.47,20.3384166667,41.2625,24.9066666667,37.50775,18.9909166667,28.8167083333,21.2150833333,16.31675,24.3315833334
795.78,21.1645277777,42.0285833333,25.6315,37.9389166667,19.655,29.0280416667,21.9193055556,16.6050833333,24.8729583333
796.09,20.7909444445,42.0821666666,25.3385833333,37.9425,19.3828333333,28.481875,21.8358703704,16.105,24.7344583333
796.40,20.7346111111,41.8690833333,25.2101666667,37.905,19.0265833333,28.3723333333,21.6371203704,15.2260833333,24.5015
796.70,20.8125277778,41.9555,25.4135833334,37.8510833334,18.9451666667,28.2927916667,21.9925,15.5351666667,24.6410416667
797.01,20.8764444444,42.1860833333,25.4561666666,38.1648333334,19.00375,28.6907083333,21.9948796297,15.21075,24.339
797.32,21.10125,42.5960833333,25.756,38.60275,19.74625,28.8595833333,22.4506851852,15.485,24.5785416667
797.63,20.6900833333,42.9069166667,25.227,38.0105833333,19.3904166667,28.76975,21.6890092593,15.1264166666,24.4732083333
797.93,20.5594166667,43.145,25.1404166666,38.14,19.15275,28.6462916667,21.4449351852,15.13875,24.2814583333
798.24,21.0891666667,43.691,25.74225,39.1533333333,19.8464166667,29.567375,21.9120185185,15.7725,24.8904166667
798.55,21.3811944444,44.0269166667,26.2529166666,40.1735,20.5115,30.0719166667,21.7998703704,16.41775,24.9227916666
798.85,21.8796944444,45.271,26.9573333333,41.2858333333,21.139,30.8846666666,22.4781388889,17.4813333333,25.2524166666
799.16,21.6026666667,45.0106666667,26.4675,40.9729166667,21.20225,30.4782916666,22.1552685185,17.4048333333,25.2492083333
799.47,21.0286666667,44.82,26.0176666667,40.67625,20.5471666667,29.9982916667,21.7082037037,16.78475,24.9500833333
799.78,20.8983888889,44.95175,26.03925,40.37675,20.4250833333,29.686375,21.8366574074,16.639,25.2136666667
800.08,20.2375833333,44.7880833333,25.626,40.0096666667,19.5278333333,29.8555416667,20.8071018518,16.0404166667,24.9470833333
800.39,20.58675,45.0934166667,26.1778333333,41.20925,19.5773333333,30.0914166667,21.5536481481,16.1213333333,25.17025
800.70,21.6850555556,45.3441666667,26.9968333333,42.1411666667,20.4626666667,30.7484583333,21.6949259259,15.99425,26.1663333333
801.00,21.8060555555,44.4806666667,26.6349166667,41.8153333333,20.2834166666,30.0684166666,21.3986851852,15.7945833333,26.3724166667
801.31,22.2873333333,44.4508333333,26.9244166667,41.1194166666,20.4865833333,30.4561666666,22.5652129629,16.4126666667,27.061375
801.62,22.7822777778,44.211,26.9873333333,40.4090833333,20.5356666667,30.6259583333,22.6692222222,16.686,27.2225
801.92,23.5496111111,45.0,28.1396666667,41.3468333333,21.1240833333,31.4873333334,23.3409074074,17.66475,27.4950833333
802.23,24.2450833333,45.6693333333,29.0425833333,42.0838333333,21.8415,32.23575,23.5717592593,18.1963333334,28.1933333333
802.54,24.1511388889,46.0044166667,28.95525,42.482,21.87,32.186,23.2073703703,18.37775,28.542625
802.84,24.7114722222,46.2509166666,29.61425,42.8799166667,22.52375,32.2295833333,23.62225,18.7649166667,28.8484166667
803.15,23.8882222223,45.9125833333,29.0281666667,42.1615,21.8625833333,31.6112083333,22.7522962963,18.5173333333,28.835125
803.46,22.8519444444,45.5251666667,28.0231666667,41.3681666667,20.74375,30.8821666667,22.4311111111,17.73075,28.0528333333
803.76,22.8165277778,45.9735833333,28.085,41.3059166667,20.5828333333,31.0397916667,22.6937777778,17.94875,27.9196666667
804.07,22.4738611111,45.4305833334,27.4355833333,40.9921666667,20.51125,30.9229583333,21.7380185185,17.3006666667,27.6770833333
804.38,21.3905,44.697,26.9193333333,40.0505833333,19.5656666667,30.065625,21.0,16.2424166667,27.191875
804.68,21.8405833333,44.6335833334,26.9414166667,40.1731666667,20.22125,30.082625,21.3316944445,16.62675,27.2898333333
804.99,22.4460277778,44.678,26.9945,40.4521666667,20.6555,30.208375,21.5771851852,16.86425,27.37975
805.30,23.1148611111,45.0716666667,27.4193333333,40.70075,20.9079166666,30.6004166667,22.001037037,17.3138333334,27.3994166667
805.60,22.6729722222,44.5111666667,26.7929166667,40.3845,20.0521666667,29.993,22.4024907407,16.7065833333,27.0932916667
805.91,23.5876944445,44.3945833333,27.1881666667,40.8373333333,21.0231666667,30.6004583333,23.265787037,17.07625,27.1432083333
806.21,24.7103888889,45.52525,28.5253333333,41.9191666666,21.9293333334,31.9544166667,24.1784166667,18.212,27.7474583333
806.52,23.69525,44.5490833333,27.7305,40.716,21.3289166667,31.3511666667,23.151462963,17.0409166667,26.2994583333
806.83,23.3846388889,45.0913333334,27.86425,40.9504166666,21.05625,31.4861666667,23.1701296296,16.9261666667,26.47375
807.13,23.068,44.49675,26.9841666667,41.00875,20.8124166667,30.9992916667,22.5610555556,16.3743333333,25.5117083333
807.44,22.1467777778,44.18925,26.1425,40.9658333333,20.3966666666,30.8915,22.2125185185,16.106,25.1993333333
807.74,22.7546388889,45.263,26.8905833334,42.1338333333,21.55575,32.1922916667,23.4886018518,17.5140833333,26.4830833333
808.05,23.1148611111,45.4048333333,27.4634166667,42.64125,22.2685833333,32.7764166667,24.2061759259,18.4018333333,26.9386666667
808.35,23.1628888889,45.7509166666,27.5361666667,42.72075,22.4969166667,32.5812916667,23.6860740741,19.02725,26.77875
808.66,23.1098333333,46.2788333333,27.5735833333,42.2571666667,22.52675,32.60925,23.3447962963,19.3181666667,27.200375
808.97,22.1406111111,45.32725,26.424,40.7544166667,22.0626666667,31.2750416667,22.8255555556,18.8585833333,26.618625
809.27,21.5028055556,45.7415,26.1018333334,40.9206666667,21.3499166667,31.101,21.9518611111,18.6753333334,26.8478333333
809.58,21.5631111111,45.1725,25.7470833333,40.6895833333,21.0114166666,30.24725,21.5044074074,18.6205833333,26.3218333333
809.88,22.9241944444,45.9601666667,27.233,41.3443333334,22.4908333334,31.66425,22.6877685185,20.10825,27.796875
810.19,24.5216111111,46.7285,28.8224166666,42.1256666667,23.9440833333,32.8052916666,23.7181481482,20.8795,29.2355416667
810.49,23.2294722222,45.4555,27.4315833333,40.7695833333,22.3795833333,30.948875,22.0845833333,18.8623333333,27.10675
810.80,20.8456666667,43.5906666667,25.0735833333,38.4313333333,20.15925,28.40675,19.4976666667,15.5761666666,24.9570416667
811.10,21.0126666667,44.3319166667,25.4128333333,38.038,20.19525,28.7475833333,19.7572777778,15.3029166667,25.6006666667
811.41,21.2014722222,44.535,25.7493333333,38.42375,20.336,29.2054166667,19.922462963,15.0775,25.607
811.71,20.4748611111,43.6618333334,25.0390833333,37.1153333334,19.1965833333,28.25375,18.7170185185,14.3193333333,24.758875
