wavelength,Back_RamMelf,Belly_RamMelf,Breast_RamMelf,Crissum_RamMelf,Crown_RamMelf,DorTail_RamMelf,Rump_RamMelf,Throat_RamMelf,WingTip_RamMelf
262.13,4.23966666667,4.44133333333,3.13273333333,2.96406666667,2.65573333333,6.57933333333,2.89033333333,3.5184,6.6666
262.51,4.42893333333,4.64766666667,3.32386666667,3.1242,2.7798,6.7548,3.08226666667,3.597,6.90186666667
262.88,4.2962,4.55873333333,3.21366666667,2.98546666667,2.5916,6.43626666667,2.96466666667,3.37953333333,6.91086666667
263.25,4.36966666667,4.599,3.31033333333,3.1068,2.6204,6.42473333333,2.99726666666,3.34853333333,6.957
263.63,4.40493333333,4.3854,3.16173333333,2.9986,2.40226666666,6.16866666667,2.81853333333,3.14486666667,6.75386666667
264.00,3.90746666667,3.67586666667,2.4938,2.2808,1.58013333333,5.4876,2.0248,2.41346666667,6.1606
264.37,3.20333333333,2.7674,1.74633333333,1.53493333333,0.819533333333,4.73493333333,1.3366,1.6194,5.37553333333
264.75,2.89913333333,2.3312,1.35713333333,1.2284,0.475466666667,4.2496,0.987266666667,1.46933333333,5.05213333333
265.12,2.77013333333,2.334,1.18813333333,1.28893333333,0.370999999999,4.00066666667,0.986333333335,1.49093333333,4.8764
265.49,2.909,2.44346666666,1.47046666667,1.5216,0.443466666666,4.28386666667,1.35873333333,1.77046666667,4.9666
265.87,2.95786666667,2.30046666667,1.5054,1.47093333333,0.425666666667,4.38813333333,1.44926666667,1.93446666667,4.75406666667
266.24,2.98846666667,2.10826666667,1.50333333333,1.4942,0.414399999999,4.34053333333,1.41873333333,1.92373333333,4.60973333333
266.61,2.72953333333,1.844,1.2196,1.35146666667,0.131866666667,4.0634,1.26946666667,1.7972,4.29506666667
266.98,3.24986666667,2.2486,1.75373333333,1.86386666667,0.7326,4.6358,1.731,2.33066666667,4.69806666667
267.36,3.07413333334,2.139,1.68913333333,1.72493333333,0.617066666667,4.62086666667,1.607,2.24046666667,4.61813333333
267.73,2.86473333333,2.24613333333,1.66993333333,1.72833333333,0.692866666667,4.71006666667,1.6196,2.2858,4.54
268.10,2.5626,2.0246,1.4842,1.5464,0.566466666667,4.4392,1.41926666667,2.09753333333,4.2522
268.48,2.27933333333,1.77033333334,1.25086666667,1.24066666667,0.394000000001,4.16993333333,1.0872,1.9826,3.87293333333
268.85,2.28953333333,1.76313333333,1.34746666667,1.29453333333,0.496133333334,4.19333333333,1.05773333333,1.98466666666,3.8208
269.22,2.48193333333,1.95006666667,1.57806666666,1.48566666667,0.783933333333,4.4844,1.126,2.1598,4.055
269.59,2.52066666667,2.10993333333,1.67473333333,1.5666,0.897399999999,4.5394,1.04273333333,2.16653333333,4.24213333333
269.97,2.20393333333,1.969,1.4348,1.38693333333,0.773733333334,4.33586666667,0.792933333333,1.94986666667,4.22813333333
270.34,2.01653333333,1.96633333333,1.25846666667,1.34433333333,0.6794,4.22826666667,0.662533333333,1.93546666667,4.257
270.71,2.39246666667,2.4734,1.67366666667,1.74066666666,1.07493333333,4.69493333333,1.08666666667,2.3648,4.6186
271.09,2.5616,2.67293333333,1.86206666667,1.86653333333,1.26073333333,4.93813333333,1.2806,2.51933333333,4.7734
271.46,2.73613333333,2.8132,1.96533333333,1.976,1.47506666667,5.03313333333,1.47926666667,2.71026666667,4.88966666667
271.83,3.32393333334,3.33433333333,2.5358,2.4878,2.00813333333,5.48213333333,2.04766666667,3.276,5.51146666667
272.20,3.66913333333,3.73986666667,2.87013333333,2.80746666667,2.3646,5.84733333333,2.35653333333,3.63266666667,5.81513333333
272.58,4.19713333333,4.30593333333,3.38373333333,3.279,2.88706666667,6.34413333333,2.8338,4.07446666667,6.30853333333
272.95,4.37166666667,4.49746666667,3.4748,3.40806666667,2.98913333333,6.4858,2.93013333333,4.1926,6.4642
273.32,4.328,4.44573333333,3.3126,3.2246,2.899,6.3786,2.82466666666,4.03593333333,6.4196
273.69,4.20593333333,4.28693333333,3.0932,3.101,2.85006666667,6.26153333333,2.7572,3.92326666667,6.20426666667
274.06,4.25826666667,4.32646666667,3.0792,3.05713333333,2.7438,6.30913333333,2.70966666667,3.8786,6.09213333333
274.44,4.24726666667,4.2594,3.08806666667,2.92393333333,2.64446666666,6.21686666667,2.54906666667,3.72433333333,5.9432
274.81,4.02773333333,3.9634,2.89413333334,2.6658,2.46446666667,6.02933333333,2.2984,3.37586666666,5.76766666667
275.18,4.1484,4.07793333333,2.98713333333,2.83373333333,2.5014,6.02953333333,2.38633333333,3.4494,5.81006666667
275.55,4.36486666667,4.22673333333,3.13273333333,2.9596,2.57373333333,6.12086666667,2.4598,3.536,5.91913333333
275.93,4.21793333333,3.907,2.97213333333,2.75526666667,2.41306666667,6.0048,2.2162,3.34773333334,5.7744
276.30,4.60286666667,4.12986666667,3.33673333333,2.9254,2.59853333333,6.3124,2.49573333333,3.6156,6.16606666667
276.67,4.37486666667,3.81706666667,3.0764,2.76386666667,2.24313333333,6.1784,2.34726666667,3.3218,6.00453333333
277.04,4.113,3.56906666667,2.80686666667,2.45753333333,1.96506666666,5.86466666667,2.10813333333,3.09066666666,5.78266666666
277.41,3.87686666667,3.3978,2.81786666667,2.49153333333,1.80573333333,5.7768,2.07113333333,3.11613333334,5.66853333333
277.79,3.7962,3.38606666667,2.87286666667,2.5166,1.81126666667,5.74586666667,2.081,3.16113333333,5.7762
278.16,4.11306666667,3.72273333333,3.27133333333,2.8902,2.30333333333,6.1054,2.48326666667,3.54966666667,6.23626666667
278.53,4.4522,4.1308,3.6292,3.35646666666,2.7046,6.4562,3.02126666667,4.00826666667,6.59273333333
278.90,4.57706666667,4.19986666667,3.77246666667,3.43386666667,2.78453333333,6.41973333333,3.1596,4.21793333334,6.5456
279.27,4.37906666667,3.9986,3.65466666667,3.1624,2.5838,6.2474,2.9688,4.01686666667,6.4252
279.64,4.06726666667,3.76026666667,3.44846666667,2.8794,2.31273333333,6.00506666666,2.7664,3.7444,6.2558
280.02,4.11953333333,4.00626666667,3.5776,3.0002,2.465,6.1426,2.96466666667,3.8774,6.36006666667
280.39,3.82793333333,3.75846666667,3.39413333333,2.91253333333,2.31826666667,5.93793333333,2.80413333333,3.7432,6.12886666667
280.76,3.67073333333,3.6876,3.383,2.80546666667,2.2956,5.814,2.71026666667,3.66246666667,5.87753333333
281.13,3.578,3.5962,3.43393333333,2.8586,2.27493333333,5.98233333333,2.72506666667,3.70313333333,5.7996
281.50,3.48306666667,3.497,3.3084,2.77793333334,2.2356,5.9876,2.6474,3.6476,5.7044
281.87,3.703,3.7128,3.51873333333,2.9204,2.383,6.198,2.8048,3.82266666667,5.8174
282.25,3.74926666667,3.75706666667,3.55773333333,2.90586666667,2.3998,6.10693333333,2.79473333333,3.7474,5.75626666667
282.62,3.43866666667,3.41773333333,3.21313333333,2.45773333333,1.97666666667,5.7628,2.3732,3.34653333333,5.43213333333
282.99,3.32046666667,3.29093333333,2.96626666667,2.3188,1.77266666667,5.6596,2.11213333333,3.16,5.37906666667
283.36,3.18933333333,3.08766666667,2.7122,2.13813333333,1.61966666667,5.544,1.9022,2.95353333333,5.1238
283.73,3.27206666667,3.0836,2.66853333333,2.14846666667,1.6938,5.56033333333,1.89606666667,2.966,5.11606666667
284.10,3.22126666667,2.8818,2.59086666667,2.04053333333,1.55866666666,5.449,1.78286666667,2.86666666667,5.036
284.47,3.27673333333,2.94053333333,2.51706666667,2.02873333334,1.55833333333,5.39273333333,1.73453333333,2.8614,5.01133333333
284.85,3.5128,3.08146666667,2.5638,2.16713333333,1.684,5.5084,1.82406666667,2.97766666667,5.31
285.22,3.67073333333,3.2846,2.64926666666,2.23693333333,1.81406666667,5.57326666667,1.93306666667,3.04333333333,5.4756
285.59,3.70346666667,3.25226666666,2.5884,2.1434,1.74013333333,5.49773333333,1.84206666666,2.9182,5.44366666666
285.96,3.3386,2.86153333333,2.1708,1.7368,1.355,5.10953333333,1.4338,2.45006666667,5.074
286.33,3.19433333334,2.68106666667,1.94613333333,1.55126666666,1.19333333333,4.9542,1.226,2.3026,4.9158
286.70,3.42333333333,2.91326666667,2.1642,1.75593333334,1.42706666667,5.22633333333,1.4522,2.48133333333,5.13213333333
287.07,3.66506666667,3.187,2.441,1.95253333333,1.67593333333,5.50733333333,1.73166666667,2.69266666667,5.41013333333
287.44,3.9844,3.57846666667,2.80646666667,2.32946666667,1.98846666667,5.7824,2.10953333333,3.0542,5.86813333333
287.82,4.14053333333,3.78053333333,3.01766666667,2.52786666667,2.14406666666,5.9874,2.3248,3.2504,6.10673333333
288.19,4.3024,4.04986666666,3.14846666667,2.74453333333,2.32846666667,6.07633333333,2.41393333333,3.40833333333,6.29266666667
288.56,4.2792,4.083,3.18586666667,2.78886666667,2.4164,6.13293333333,2.45893333333,3.458,6.44153333334
288.93,4.07786666666,3.95513333333,3.05453333333,2.6716,2.29633333333,6.00793333333,2.30253333333,3.37773333334,6.31893333333
289.30,4.224,3.99873333333,3.1322,2.8108,2.36353333333,6.06253333333,2.40086666667,3.4598,6.47273333333
289.67,4.40526666667,4.13246666667,3.313,3.03993333333,2.5608,6.25326666667,2.6842,3.66086666666,6.74453333333
290.04,4.69173333333,4.37066666667,3.546,3.289,2.7778,6.5202,2.9226,3.9186,6.99546666667
290.41,4.66686666667,4.2644,3.555,3.28866666667,2.71226666667,6.48346666667,2.93626666667,3.91506666667,6.97213333333
290.78,4.36793333333,3.9116,3.35086666667,3.08613333333,2.49366666667,6.17553333333,2.6662,3.6946,6.73633333333
291.15,3.99613333333,3.55113333333,3.08653333333,2.84093333333,2.1772,5.84246666667,2.3572,3.4514,6.31786666666
291.52,3.756,3.38453333333,2.8668,2.61533333333,2.0848,5.703,2.20506666667,3.37473333333,6.13453333333
291.89,3.70646666667,3.36833333333,2.8554,2.60386666667,2.11066666667,5.65873333333,2.1416,3.40926666667,6.14053333333
292.26,3.49513333333,3.06846666667,2.63006666666,2.35613333333,1.87966666667,5.4446,1.9992,3.18473333333,5.9062
292.64,3.45633333333,2.91873333333,2.6086,2.27506666667,1.76106666667,5.4314,1.97506666667,3.0416,5.7498
293.01,3.66226666667,3.03866666667,2.8126,2.4512,1.92373333333,5.68006666667,2.1548,3.20493333333,5.9472
293.38,3.53486666667,2.9466,2.77326666667,2.3806,1.8728,5.64613333333,2.0786,3.1558,5.78006666667
293.75,3.30506666667,2.78993333333,2.5426,2.14266666667,1.66726666667,5.4184,1.78553333333,2.97193333333,5.4736
294.12,3.35966666667,2.83926666667,2.65393333333,2.2086,1.75466666667,5.41193333333,1.92973333333,3.14386666667,5.44426666667
294.49,3.48853333333,3.0162,2.7192,2.3118,1.90453333333,5.55666666667,2.09486666667,3.27166666667,5.52666666667
294.86,3.71413333333,3.3114,2.87806666667,2.50793333333,2.13113333333,5.83073333333,2.42853333333,3.50233333333,5.69306666667
295.23,3.86213333333,3.45413333333,2.94626666667,2.55813333333,2.24133333333,5.91246666667,2.46606666667,3.58346666667,5.8832
295.60,3.70666666667,3.23386666667,2.75986666667,2.36793333333,1.98513333333,5.65933333333,2.11186666667,3.23686666667,5.59766666667
295.97,3.6638,3.19026666667,2.6676,2.34046666667,1.9474,5.6224,2.08833333333,3.12273333333,5.40133333333
296.34,3.8388,3.3064,2.81313333333,2.47666666667,2.05633333333,5.81806666667,2.2416,3.27793333333,5.5454
296.71,3.90026666667,3.35166666667,2.8498,2.51706666667,2.05953333333,5.76446666667,2.22973333333,3.32433333333,5.4916
297.08,3.88213333333,3.35046666667,2.8568,2.4494,2.0256,5.669,2.29566666667,3.26033333333,5.3874
297.45,3.9448,3.432,2.91173333333,2.4668,2.07726666667,5.6928,2.4192,3.25973333333,5.44386666667
297.82,4.103,3.58906666667,3.08006666667,2.6612,2.2498,5.82626666667,2.66106666667,3.4016,5.5712
298.19,4.03586666667,3.5246,3.00306666666,2.62453333334,2.20406666667,5.7818,2.55506666666,3.27986666667,5.49513333333
298.56,4.09573333333,3.62466666667,3.17393333333,2.77653333333,2.34373333333,5.89233333333,2.64193333333,3.35426666667,5.6154
298.93,4.14833333333,3.665,3.25353333333,2.87053333333,2.48493333333,5.93006666667,2.6174,3.3784,5.646
299.30,4.05886666667,3.60333333333,3.1386,2.8864,2.45073333333,5.8386,2.5326,3.24166666667,5.51526666667
299.67,4.26106666667,3.8132,3.364,3.14793333333,2.68386666666,6.05846666667,2.81266666667,3.5038,5.6622
300.04,4.22506666667,3.8046,3.39806666667,3.1154,2.6736,6.02393333333,2.74813333333,3.51466666667,5.6526
300.41,4.0088,3.71973333333,3.29266666667,3.072,2.62893333333,5.85033333333,2.6376,3.4162,5.46106666667
300.78,3.866,3.68966666667,3.1804,3.02353333333,2.58946666667,5.779,2.6136,3.36413333333,5.4518
301.15,3.69386666667,3.6042,3.0192,2.91553333333,2.49773333333,5.63126666667,2.42493333333,3.25593333333,5.28313333333
301.52,3.55506666667,3.42926666667,2.81733333333,2.77653333334,2.34086666666,5.45073333333,2.152,3.154,5.1078
301.89,3.5874,3.4534,2.80226666667,2.67493333333,2.355,5.52326666667,2.081,3.24026666667,5.20486666667
302.26,3.4832,3.32366666666,2.71326666667,2.541,2.2684,5.41693333333,2.01973333333,3.185,5.17453333333
302.63,3.5204,3.36533333334,2.7194,2.51953333333,2.28613333333,5.42606666667,2.06226666667,3.29653333333,5.1846
303.00,3.2864,3.1552,2.5536,2.288,2.0192,5.24626666667,1.9264,3.1456,4.96466666667
303.37,3.1288,2.97806666667,2.43606666667,2.05913333333,1.84106666667,5.09333333333,1.85873333333,3.12566666667,4.7214
303.74,2.7902,2.6914,2.07846666667,1.6634,1.46073333333,4.854,1.55166666667,2.81293333333,4.4342
304.10,2.65073333333,2.53493333333,1.93306666667,1.54806666667,1.30326666667,4.7712,1.47953333333,2.7094,4.36186666667
304.47,2.67513333333,2.49906666667,1.91506666667,1.48413333333,1.23233333333,4.7252,1.41673333334,2.6588,4.38786666667
304.84,2.70113333333,2.50533333334,1.9114,1.47006666667,1.3174,4.76526666667,1.47993333333,2.7062,4.47306666667
305.21,2.95006666666,2.70726666667,2.12013333333,1.77106666667,1.56813333333,5.06533333334,1.7378,3.07306666667,4.74613333333
305.58,3.054,2.81606666667,2.31213333333,1.93966666667,1.76473333333,5.24946666667,1.93946666667,3.237,4.8338
305.95,2.9506,2.7182,2.30133333333,1.90953333333,1.68373333333,5.12573333333,1.8762,3.11153333333,4.64433333333
306.32,3.26273333333,3.0386,2.60686666667,2.2632,2.0058,5.42646666667,2.17186666667,3.41553333334,4.87493333333
306.69,3.27286666667,3.0954,2.55446666667,2.29733333333,1.9804,5.41253333333,2.15153333333,3.37226666667,4.87513333333
307.06,3.49066666667,3.23046666667,2.65373333333,2.49406666667,2.09373333333,5.43773333333,2.21233333334,3.43966666667,5.0918
307.43,3.86686666667,3.5928,3.04126666667,2.91,2.45086666666,5.8184,2.52553333333,3.70146666667,5.57486666667
307.80,4.1976,3.83366666667,3.37086666667,3.24473333333,2.75953333333,6.03773333333,2.8074,3.9964,5.8544
308.17,4.3158,3.85333333334,3.42153333333,3.30546666667,2.8056,6.04926666667,2.83666666667,4.04686666667,5.921
308.54,4.36866666667,3.92626666667,3.4476,3.3168,2.85346666667,6.06306666667,2.8954,4.0678,5.88866666667
308.90,4.442,3.9344,3.51686666667,3.3702,2.8496,6.07933333333,2.91066666667,4.06206666667,5.78486666667
309.27,4.187,3.67726666667,3.2712,3.10873333333,2.59313333333,5.734,2.6674,3.70946666667,5.4442
309.64,4.044,3.5204,3.07706666667,2.96593333333,2.42453333333,5.52753333333,2.525,3.52306666667,5.30906666667
310.01,4.07313333333,3.55746666667,3.08406666666,2.97626666667,2.45406666667,5.48433333333,2.50026666667,3.51153333333,5.3028
310.38,3.8636,3.38966666667,2.84413333333,2.73413333333,2.14886666667,5.25546666667,2.2462,3.2936,5.1314
310.75,3.691,3.18446666667,2.68933333333,2.51766666667,1.92626666667,5.05313333333,2.0176,3.10573333333,4.90566666667
311.12,3.5496,3.13173333333,2.5608,2.40393333333,1.83666666667,4.9474,1.93186666667,3.07993333333,4.82893333333
311.49,3.53653333333,3.14853333333,2.55206666667,2.42266666667,1.89146666667,4.991,1.94593333333,3.1312,4.8306
311.85,3.50613333333,3.16173333333,2.52453333333,2.44453333333,1.95626666667,4.9874,1.96953333333,3.16166666667,4.84473333333
312.22,3.572,3.27973333333,2.60706666667,2.55086666667,2.05466666667,5.06693333333,2.0948,3.23213333334,4.86806666667
312.59,3.43133333333,3.22773333333,2.54093333333,2.4966,1.98913333334,5.06793333333,2.04,3.21393333333,4.76673333333
312.96,3.20913333333,3.08046666667,2.32633333334,2.31573333333,1.797,4.8308,1.84133333333,3.03226666667,4.57333333333
313.33,3.19073333333,3.15346666667,2.35506666667,2.3124,1.77513333333,4.86866666667,1.84733333333,3.11473333334,4.7088
313.70,3.27866666667,3.3718,2.51226666667,2.46193333333,1.94593333333,5.0398,1.90206666667,3.31006666667,4.918
314.07,3.2426,3.3776,2.4918,2.4848,1.94626666667,5.07913333333,1.8702,3.3116,4.9484
314.43,3.24666666667,3.45186666667,2.57553333333,2.53366666667,2.09693333333,5.20453333333,1.93493333333,3.42013333333,5.10786666667
314.80,3.04533333333,3.3528,2.40526666667,2.40373333333,1.97393333333,5.07166666667,1.8204,3.305,5.03426666667
315.17,2.82406666667,3.08433333333,2.18553333333,2.19306666667,1.7704,4.8518,1.54833333333,3.03246666666,4.79513333333
315.54,2.61513333333,2.9228,1.97193333333,1.95786666667,1.50506666667,4.63706666667,1.388,2.8384,4.57006666667
315.91,2.40566666667,2.8042,1.78533333333,1.7202,1.24426666667,4.42106666667,1.18553333333,2.59773333333,4.44493333333
316.28,2.49266666667,2.89613333333,1.82626666667,1.69693333333,1.28553333333,4.4912,1.21206666667,2.59813333333,4.5312
316.64,2.73986666667,3.0322,1.98666666667,1.83893333333,1.42633333333,4.6494,1.28806666667,2.69493333333,4.77473333333
317.01,3.15926666667,3.45413333333,2.411,2.2238,1.88346666667,5.15406666667,1.71893333333,3.14626666667,5.3072
317.38,3.31546666667,3.5554,2.58273333333,2.37033333333,2.119,5.2498,1.83033333333,3.2344,5.38593333333
317.75,3.43813333333,3.5972,2.63086666667,2.46206666666,2.13406666667,5.18726666667,1.93593333333,3.24806666667,5.37713333333
318.12,3.6124,3.76733333333,2.80146666667,2.62533333333,2.21566666667,5.23246666667,2.149,3.46546666667,5.5424
318.49,3.83393333333,3.89766666667,3.01033333333,2.81466666667,2.33033333333,5.3246,2.3434,3.63673333333,5.5722
318.85,3.99673333333,3.93133333333,3.164,2.953,2.40326666666,5.39233333333,2.47033333333,3.73646666667,5.65566666667
319.22,4.33433333333,4.33113333334,3.54853333333,3.3414,2.75306666667,5.81866666667,2.8764,4.1288,5.9634
319.59,4.6062,4.59306666667,3.88446666667,3.67453333333,3.0368,6.00746666667,3.1574,4.38986666667,6.2536
319.96,4.73926666667,4.6746,4.02886666667,3.85466666667,3.20873333333,6.15213333333,3.33006666667,4.53853333333,6.27493333333
320.32,4.63173333333,4.6218,3.97633333334,3.83606666667,3.1606,6.1078,3.254,4.56513333333,6.12633333333
320.69,4.63046666667,4.61046666667,3.96546666667,3.7818,3.17726666667,6.09886666667,3.34093333333,4.5268,6.09026666667
321.06,4.59306666667,4.49286666667,3.83206666667,3.6518,3.023,5.87253333333,3.17313333333,4.33106666667,5.87586666667
321.43,4.6798,4.43446666667,3.79986666667,3.63586666666,2.94146666667,5.91606666667,3.152,4.282,5.818
321.80,4.52953333333,4.30926666667,3.8176,3.47153333333,2.82753333333,5.8688,3.08093333333,4.15353333333,5.67993333333
322.16,4.24346666667,4.05933333333,3.59293333333,3.18386666667,2.63346666667,5.65806666667,2.8668,3.8722,5.4214
322.53,3.97826666666,3.80273333333,3.36746666667,2.90946666667,2.44793333333,5.38333333333,2.69173333333,3.6242,5.26153333333
322.90,4.063,3.90606666667,3.43153333334,2.91606666667,2.57973333333,5.46246666667,2.76213333333,3.71586666667,5.30393333333
323.27,4.0068,3.76246666667,3.3712,2.76333333333,2.46353333333,5.31806666667,2.7046,3.71153333333,5.16653333333
323.63,3.8748,3.62033333333,3.19246666667,2.57046666667,2.3462,5.2346,2.55246666666,3.6172,4.98753333333
324.00,3.85226666667,3.6008,3.15933333333,2.47373333333,2.28646666666,5.1784,2.4692,3.6302,4.943
324.37,3.802,3.5318,3.0736,2.39486666667,2.1744,5.06166666667,2.35926666667,3.60013333333,4.9362
324.74,3.71213333333,3.52893333333,3.14046666667,2.43933333334,2.1846,5.0412,2.35533333333,3.68193333333,4.9324
