wavelength,Back_ThrEpim,Belly_ThrEpim,Breast_ThrEpim,Crissum_ThrEpim,Crown_ThrEpim,DorTail_ThrEpim,Patch10_ThrEpim,Patch11_ThrEpim,Rump_ThrEpim,Throat_ThrEpim,WingTip_ThrEpim
747.81,19.6019333333,40.8951333333,34.6186666667,34.5302666667,28.4863333333,13.6592666667,11.8210666667,62.8776,35.8062333333,38.5144,14.9339333333
748.12,19.6396666667,40.8028666667,34.592,34.4593333333,28.3147333333,13.5082666667,11.9237333333,62.7106666667,35.8691666667,38.4499333333,14.8965333333
748.44,20.0812666667,41.271,35.0184666667,35.0918,28.8628,14.0828,12.5969333333,62.7018666667,36.2696666667,38.8652666667,15.3852666666
748.75,20.6152666667,41.9009333333,35.6245333333,35.6953333333,29.4002666667,14.716,13.2128666667,63.2522666667,36.7858666667,39.6072666667,15.9752666667
749.07,20.5504,41.9718666667,35.5713333333,35.8112,29.3244666667,14.859,13.2969333333,62.9759333333,36.8205666667,39.4678666667,15.9128666667
749.38,20.1336666667,41.9306666667,35.3792,35.5546666667,29.0033333333,14.5278666667,12.8225333334,62.9418666667,36.6889,39.3530666667,15.5912666667
749.70,20.1361333333,41.9422,35.506,35.5999333333,29.1295333333,14.6446,12.8936666667,62.7796666667,36.8563666667,39.4451333333,15.7989333333
750.01,20.24,42.0708666667,35.7068,35.6104,29.2227333333,14.7679333333,13.0073333333,62.8536,36.9092333333,39.314,15.9390666667
750.33,20.593,42.4001333333,36.0971333333,35.8294,29.4876,14.9744,13.5104,63.0318666667,37.2037666667,39.7038,16.2016
750.64,21.0976666667,42.7909333333,36.5308666667,36.0906,30.0454,15.508,14.0736,63.1714666667,37.5004333333,40.0648,16.6420666667
750.96,21.4916,43.3669333333,37.0168666667,36.5370666667,30.4798666666,16.0129333333,14.4513333333,63.4032666667,37.9078,40.4773333333,17.2088
751.27,21.6725333334,43.5110666667,37.2644666667,36.8314666667,30.8024666667,16.2426666667,14.6998,63.6717333333,38.1887666667,40.5962666667,17.4744666666
751.59,21.9081333333,43.9680666667,37.7018,37.291,31.2394,16.5187333333,14.9246666667,64.1748666666,38.4452,41.1466,17.6732
751.90,21.5537333333,43.6777333333,37.3658,37.0006666667,30.9673333333,16.1041333333,14.4296666667,64.1218666667,38.1349666667,40.7965333333,17.3345333333
752.22,21.0182666667,42.9472,36.7883333333,36.2962666667,30.4856,15.5556,13.8072,63.3948666667,37.4519333333,40.0289333333,16.8799333333
752.53,20.9156,42.7729333333,36.9139333333,36.0958666667,30.4104,15.2802666667,13.8016666667,63.6465333333,37.4519,40.0920666666,16.9506666667
752.85,21.1832666667,42.4889333333,36.8126,36.1038,30.5525333333,15.3974,14.3264,63.3852666667,37.4849333333,39.8540666667,17.0550666667
753.16,20.5183333333,41.8314666667,36.1468666667,35.4019333333,29.8084666667,14.6386,13.7371333333,62.7405333333,36.9297666667,39.1324,16.3216
753.47,20.6123333333,41.7167333333,35.9829333333,35.3315333333,29.819,14.641,13.7033333333,62.6415333333,36.9038333333,39.1429333333,16.4022666667
753.79,20.5302666667,41.6254,35.8094666667,35.2107333333,29.6626,14.6041333333,13.4358666666,62.4996666667,36.7440333333,38.9208,16.2846
754.10,20.2517333334,41.4309333333,35.5484666666,35.114,29.3562,14.192,12.9438,62.496,36.5354,38.8578666667,16.0042
754.42,20.0664,41.2312,35.3037333333,34.9660666667,29.1904,13.8945333334,12.8520666667,62.3960666667,36.3955666667,38.6996666667,15.7479333333
754.73,19.9518,41.2728,35.1089333333,34.8441333333,29.0921333334,13.9322666667,12.8118,62.2382,36.3056333333,38.6173333333,15.5741333333
755.05,19.9947333333,41.3020666667,35.1295333333,34.8933333333,29.1662,14.1011333333,12.8204666666,62.1264666667,36.3324,38.5930666667,15.7631333333
755.36,20.1716,41.3801333333,35.4976,35.0564666667,29.3889333333,14.3378666667,13.0802666666,62.4827333333,36.6081666667,38.9574,15.8705333333
755.67,20.3126,41.5520666667,35.5575333334,35.2474666667,29.5049333333,14.4414,13.2784,62.6409333333,36.7833,39.1497333333,16.0290666667
755.99,20.7016,41.7516,35.6525333333,35.5016,29.9069333333,14.904,13.5334,62.8344666667,36.864,39.3474666667,16.2252666667
756.30,20.1806666667,41.2134,35.4067333333,34.9412,29.3892,14.492,13.0676,61.9912666667,36.2024,39.0496666666,15.9134
756.62,20.0888,41.2474666667,35.5592,35.0602666667,29.4913333333,14.3838666667,12.8648,62.3617333333,36.1594666667,39.185,15.8973333333
756.93,19.5419333333,40.8770666667,35.2185333333,34.7354666667,29.1412,14.0706,12.4173333333,62.1561333333,35.9097333333,38.9638,15.5146
757.24,19.48,41.1555333333,35.5575333333,34.9022666667,29.4052,14.1206666667,12.456,62.6402,36.162,39.238,15.6108
757.56,19.6586,41.3767333333,35.6808,34.9838,29.5810666667,14.3461333333,12.6112,62.9734666667,36.4280666667,39.3877333333,15.8472666667
757.87,19.9548,41.6441333333,35.8968666667,35.3877333333,29.9206,14.734,12.8211333333,63.2823333333,36.6426,39.5584666667,16.1006
758.18,20.0284,41.5210666667,36.0693333333,35.4817333333,30.0836666667,14.7012666667,12.9334,63.4768,36.7746666667,39.6935333333,16.1885333333
758.50,20.1245333333,41.4805333333,36.1925333333,35.448,30.1316,14.6637333333,13.0388,63.7821333333,36.8294333333,39.8416,16.1613333333
758.81,20.1896,41.8243333333,36.1194,35.5481333333,30.1456666667,14.6456666667,13.0138,63.8128,36.7557333333,39.8529333333,16.2892
759.13,20.1501333333,41.8953333334,36.1978,35.5404,30.0666666667,14.6991333333,12.9650666667,63.9891333333,36.7317666667,39.9545333333,16.1979333333
759.44,20.2338666667,42.4658,36.3955333334,35.8447333333,30.2512,14.6889333333,13.0392666667,64.4178666667,37.1718,40.2796,16.3442666667
759.75,20.9518666667,43.4105333333,37.0582666667,36.4865333333,31.0406666667,15.3944666667,13.6650666667,65.2543333333,38.0603333333,41.0978,16.9638666667
760.07,21.7361333333,44.0497333333,37.6466,37.1536,31.6538666667,16.1313333333,14.5852,65.6046666667,38.7751333333,41.7021333333,17.5729333334
760.38,22.3493333333,44.6622,38.2758666667,37.5665333333,32.0857333333,16.7142666666,15.3209333334,65.9744,39.2500333333,42.1725333333,18.0348
760.69,22.5328,44.7752666667,38.3823333333,37.9759333333,32.1664666667,16.8725333333,15.4376,66.2906666667,39.3419333333,42.2480666667,18.1142
761.01,22.5181333333,44.9419333333,38.527,38.1586666667,32.1934666667,16.8075333333,15.3532666667,66.4121333333,39.3121666667,42.2258,18.0693333333
761.32,22.5712,44.7961333333,38.5176,37.8480666667,32.1921333333,16.7954666667,15.454,66.3775333333,39.4008,42.2274,18.1633333333
761.63,22.5132666667,44.7704,38.4376,37.7124666667,31.9964666667,16.6166,15.2720666667,66.3104,39.388,41.959,18.0938
761.94,22.3472666667,44.605,38.1850666667,37.6189333333,31.7264666667,16.4306,15.0368666667,66.1996666667,39.3019,41.6625333333,17.7785333333
762.26,22.267,44.4784,38.1012666667,37.4505333333,31.6639333333,16.3343333333,14.8361333333,65.9534666667,39.2451333333,41.5445333334,17.6519333333
762.57,22.5575333333,44.9131333333,38.6056,37.8668,32.1029333333,16.6251333333,15.1858,66.4398,39.7329,41.9534666667,17.9184
762.88,22.4300666667,44.6967333333,38.4380666667,37.7356,31.9132,16.5336666667,15.098,66.1386,39.5801333333,41.7582666667,17.7902666667
763.20,22.1634,44.4645333333,38.1174666667,37.6660666667,31.6214,16.142,14.7409333333,66.3214,39.4775,41.4248666667,17.3056
763.51,21.9787333333,44.1507333333,37.7496,37.2909333333,31.3948666667,15.9808,14.5435333333,66.0425333333,39.1070666667,41.1359333333,17.1805333333
763.82,21.9614,44.1454666667,37.678,37.3600666667,31.5479333333,15.9668666667,14.4826666667,66.1301333333,39.1549,41.2129333333,17.1924666667
764.14,21.8950666667,43.8453333333,37.3890666667,36.9641333333,31.4085333333,15.8465333333,14.4954666667,65.6300666667,38.9984333333,41.0240666667,17.0427333333
764.45,21.9128666667,43.809,37.3762666667,36.8932,31.3901333333,16.0300666667,14.6087333333,65.2861333333,38.9587333333,41.0348666667,17.0843333333
764.76,22.0326666667,43.9858666667,37.5581333333,37.2151333333,31.5351333333,16.2241333333,14.7024,65.3483333333,39.1218333333,41.1546,17.2572666667
765.07,21.9618,43.9692666667,37.554,37.1748,31.4835333333,16.3526,14.7014666667,64.8945333333,38.9015666667,41.1670666667,17.2752
765.39,21.9635333333,44.1657333333,37.6114666667,37.2124666667,31.5872,16.3310666667,14.6757333333,64.9013333333,38.9107666667,41.3997333333,17.3079333333
765.70,22.1542666667,44.2760666667,37.7199333333,37.4333333334,31.6540666667,16.5535333334,14.9421333333,64.932,39.0612,41.5811333333,17.4585333333
766.01,21.7216,43.7841333333,37.0908666667,37.0619333333,31.2706,16.3056,14.4756666667,64.3924666667,38.5322333333,41.2004666667,17.1756666667
766.32,21.5593333333,43.4703333333,37.0002666666,36.7068666666,31.0788666667,16.2636666667,14.2446,64.1019333333,38.2936666667,40.9748666667,16.9811333333
766.64,21.1793333333,42.9931333333,36.7214,36.1823333333,30.5912,16.0755333333,13.8466666667,63.4314,37.7737333333,40.643,16.8828666667
766.95,21.0062,43.2496,36.9418,36.4949333333,30.6399333333,16.115,13.6555333333,63.8092,37.9175333333,40.7780666667,16.7532
767.26,20.6008,42.8880666666,36.7122666667,36.2215333333,30.1336666667,15.8564666667,13.1981333333,63.2657333333,37.3997333334,40.2455333333,16.3000666667
767.57,20.3794,42.9210666667,36.5063333333,36.1858666667,29.8658666667,15.6099333333,12.8753333333,63.2024666667,37.1215,40.1570666667,16.1563333333
767.88,20.1194,42.6543333333,36.0935333333,35.9024,29.6930666667,15.3087333333,12.4123333333,63.1253333333,36.9054333334,40.0238666667,15.7625333333
768.20,19.8164666667,42.5634,35.858,35.5966666667,29.4314,15.0176666667,12.1398666667,62.9202,36.7072666667,39.9364,15.3212666667
768.51,20.565,43.2004,36.2785333333,36.3659333333,29.9908666667,15.6733333333,12.7500666667,64.0788,37.4832,40.6524666667,15.9249333333
768.82,20.7806,43.0117333333,36.3301333333,36.5309333333,30.1505333333,15.8840666667,13.0655333333,63.9524,37.5180666667,40.5949333333,16.3042666667
769.13,20.8688,43.0696666667,36.7102666666,36.5586,30.4002666667,16.1296666667,13.3522666667,64.2838,37.6133,40.7588,16.6079333333
769.44,21.5016,43.7058,37.4078,37.0085333333,31.0638666667,16.6973333333,14.0476,64.5046,38.1048666667,41.1673333333,17.2504666667
769.76,22.0428666667,44.1676,37.848,37.6802,31.4696666667,17.2436666667,14.5691333333,64.6629333333,38.3510666667,41.6179333333,18.0234
770.07,22.8011333333,44.9258666667,38.5361333333,38.5558,32.3878,17.8594666667,15.6360666667,65.3253333333,39.1118666667,42.3818,18.8605333333
770.38,22.7496666667,44.541,38.1039333333,38.1642,32.1014666667,17.5282666667,15.3864666667,65.0201333333,38.9453333334,42.0893333333,18.6432666667
770.69,23.2204666667,45.2084666667,38.5911333333,38.6404,32.5078,17.6257333333,16.0361333334,65.7874666667,39.6857666667,42.8670666667,19.3592666667
771.00,23.4805333333,45.4843333333,38.9006,38.8591333333,32.8270666667,17.8344666667,16.3201333333,66.2892666667,40.2717666667,42.8706666667,20.0580666667
771.32,23.4492,45.597,39.1874,38.9176666667,32.6047333333,17.3258,16.2391333333,66.7214666667,40.2167666667,42.5394666667,20.1307333333
771.63,23.4613333333,45.5187333333,39.2872,38.7878666667,32.5693333333,17.1362,16.1032,66.6708666667,40.0127,42.4285333333,20.2348666667
771.94,22.8358666667,45.2618,39.1754666667,38.2504666667,32.4781333334,16.3437333333,15.5933333333,66.2738666666,39.7228,42.1727333333,19.7730666667
772.25,22.6588,45.2954,39.4754,38.3024,32.4911333333,16.4418666667,15.6484,66.12,39.9646666667,42.2046666667,19.9470666667
772.56,22.329,44.7428,39.136,38.1919333333,32.1621333333,16.0676,15.266,65.62,39.7482666667,41.8213333333,19.6792666667
772.87,21.9945333333,44.3852666667,38.7021333333,38.0784,31.7259333333,15.428,14.6766666667,65.7012,39.4991666667,41.6348666667,19.1074
773.18,20.967,43.6086666667,37.7330666667,37.1038666667,30.9923333333,14.3327333333,13.8837333333,65.3388666667,38.9683333333,40.7218,18.0431333333
773.50,20.6086,43.4112666667,37.4096,36.7917333333,30.6865333333,13.7957333333,13.0266666667,65.3926666667,38.2873333333,40.4247333333,17.4381333333
773.81,21.1717333333,43.7516,38.1479333333,37.3117333333,31.2686,14.5098666667,13.5034,65.6224,38.6698666667,41.0443333333,18.0580666667
774.12,20.966,43.6536,38.0728,37.1975333333,31.339,14.3902666667,12.8312,65.3851333333,38.2998333333,40.9994666667,17.8191333333
774.43,20.9113333333,43.6258,38.002,37.0661333334,31.2914,14.2446666667,12.4172666667,65.3558666667,38.1433333333,41.2864666667,17.1736
774.74,20.7135333333,43.4653333333,37.8252,36.9404,31.4711333334,14.482,12.6001333333,65.1025333333,38.2380333333,41.2904,17.087
775.05,20.0990666667,43.2243333333,37.1371333333,36.5972666667,31.1096666667,14.1157333333,12.0060666667,65.1116,37.8702333333,40.7330666667,16.5181333333
775.36,20.5216666667,43.547,37.4316666667,37.0442,31.4405333333,14.7591333333,12.3646666667,65.8122,38.0898666667,41.053,16.8058
775.67,20.7803333333,43.8518666667,37.2557333333,37.2811333333,31.7724,15.0552666667,12.699,66.3242666667,38.0337666667,41.5407333333,16.8529333333
775.98,20.8250666667,44.2679333333,37.1888,37.4433333333,31.9378666667,15.0652,12.6712,66.3304666667,38.0392,41.8488,16.8017333333
776.30,20.9031333333,44.2264,37.296,37.3820666667,32.0598666667,15.3272666667,13.0999333333,65.8650666667,38.2344666667,41.6386666667,17.0878666667
776.61,21.2925333333,44.4904666667,37.691,37.6246,32.3985333333,15.8110666667,13.175,65.8596,38.2555,42.0229333333,17.2310666667
776.92,21.519,44.6783333333,37.845,37.5776,32.4147333333,16.5178,14.1054666667,65.5363333334,38.7106333333,42.2609333333,17.8148
777.23,21.6564666667,44.7684666667,37.9959333333,37.2962,32.2558,16.5306666667,14.2094,65.448,38.7739333333,42.3262666667,17.7593333333
777.54,21.7282,44.3877333333,37.8412666667,37.1199333333,31.7054666667,16.5738666667,14.4251333333,65.0387333333,38.5549,41.7229333333,17.5056666667
777.85,21.4991333333,43.9582,37.9811333334,37.0364666667,31.4142,16.6415333334,14.3729333333,64.5576666667,38.4108333333,41.5692,17.4312
778.16,20.4798,43.0151333333,36.9394,36.1262666666,30.1010666667,15.5606666667,13.197,63.4344,37.3484,40.5656666667,16.1465333333
778.47,21.1177333333,43.2426666667,37.4622,36.6062,30.3726,16.2386,13.832,63.5298,37.6536666667,41.2538666667,16.6063333333
778.78,20.4674666667,42.5356,36.8851333333,36.067,29.6748666667,15.6250666667,13.1707333334,62.5966,37.2128666666,40.7876,15.9908
779.09,20.1412,42.1735333333,36.5707333333,35.6127333333,29.2383333333,15.3655333333,12.8896,61.7047333333,36.9112,40.0352666667,15.8092666667
779.40,19.6242666667,41.7060666667,36.1158,35.1713333333,28.7991333333,14.9632666667,12.6173333333,61.6094666667,36.4458666667,39.3551333333,15.3136
779.71,19.3389333333,41.296,35.7913333333,34.8204,28.3604666667,14.4382666667,12.2024666667,61.9210666667,36.1192,39.3080666667,14.8567333333
780.02,19.1516666667,41.4558,36.1088666667,35.0354,28.243,14.4015333333,12.2755333333,62.5608,36.1613666667,39.4762666667,14.7786666667
780.33,18.2888,40.8744666667,35.471,34.5101333333,27.5412,13.2037333333,10.8879333333,62.6450666667,35.4143333333,38.7478,13.6247333333
780.64,17.3826,40.2852666667,34.3702666667,34.0084,26.9738666667,12.2086,10.2387333333,61.9095333333,34.4443333333,38.0851333333,12.9933333333
780.95,16.9202,39.8662666667,33.8568,33.5282666667,26.8672,11.9241333333,9.54060000001,61.4814,34.0046333333,37.8948,12.5982
781.26,16.7932,40.1238,33.564,33.3502,26.8074,11.6343333333,9.54720000001,61.6540666667,33.7861666667,37.9240666667,12.3882
781.57,18.5103333333,41.5234,35.0421333333,34.6148666667,28.6678,13.2490666667,11.2422,62.9118666667,35.3512666667,39.4941333333,14.3452666667
781.88,18.7252666667,41.8781333333,35.3694,34.9352,29.3852,13.4348666666,11.8837333333,62.8878,35.7952,39.9550666667,15.0424
782.19,19.3222,42.4744666667,35.7118666667,35.5197333333,29.9434666667,14.0846666667,12.356,63.4068,36.0960333333,40.1414,15.7683333333
782.50,19.1848666667,42.5268666667,35.8719333333,35.4643333333,29.8282666667,13.6069333333,11.8252666667,64.1924,36.0466666667,40.1338666667,15.3303333333
782.81,19.8232,43.0768666667,36.4988666667,35.9152,30.3094666667,14.0406666667,12.3430666667,64.6332,36.6224666667,40.7074,15.9506
783.12,20.1595333333,43.8062,36.7670666667,36.0166,30.4848,14.5212666667,12.7186,64.5509333333,36.9179333333,40.8924,16.1879333333
783.43,20.3428,43.7412,36.4478666667,36.1050666667,30.5792666667,14.3499333333,13.0084,63.9184666667,36.9799666666,40.7446666667,16.4243333333
783.74,20.8112666667,43.9846,36.7792666667,36.495,30.9886666667,14.8433333333,13.4221333333,63.813,37.5251,41.1662666667,16.7319333333
784.05,21.5881333333,44.7464,37.5664,37.4456666667,31.8358,15.471,13.768,65.2838,38.5568333333,41.8176,17.2826666667
784.36,22.2058666667,45.7979333333,38.6752,38.5089333333,32.8465333333,16.1552666667,14.7319333333,66.8392,39.5718,42.6371333333,18.0899333333
784.67,22.7516,45.7924666667,39.1321333334,38.7996,33.4256,16.9344666667,15.3769333333,66.87,39.5907333333,42.6224,18.6702666667
784.98,22.5191333333,45.2903333333,39.0415333333,38.5682666667,33.1614,16.9893333333,15.3178666667,66.5437333333,39.1182666667,42.2795333333,18.3166
785.29,22.3709333333,44.9828666667,39.059,38.3225333333,33.0301333333,16.9421333333,14.7694,66.7286,38.5732666667,42.1726,18.0193333333
785.60,21.5842666667,44.4298666667,38.397,37.4216666667,32.2833333333,15.8683333333,14.0602,66.2752666667,37.8442333334,41.6277333333,17.26
785.91,21.0322,43.8524,37.7450666667,36.5714,31.8096666667,15.3365333333,13.2964666667,65.4195333333,37.4286333333,41.1306,16.676
786.22,20.7354,43.5491333333,37.5448666667,35.9344,31.419,14.8768666667,12.7073333333,64.9649333333,37.0950666667,40.7353333333,16.2565333333
786.53,21.2466666667,43.9144,38.1088666667,36.6455333333,32.0566,15.1220666667,13.3212666667,65.6187333333,37.5127333333,41.2646666667,16.766
786.84,21.3738666667,43.9964666667,38.1326666667,36.6399333333,32.4115333333,15.3671333333,13.375,66.1788666667,37.6568333333,41.564,16.6221333333
787.14,21.4912666667,43.9976666667,37.9690666667,36.6115333333,32.7240666667,15.7237333333,13.8090666667,65.8833333333,37.5022333333,41.6188,16.8958666667
787.45,20.8263333333,43.4188,37.5557333333,35.8576,32.1252666667,15.4359333333,13.5214666667,65.2820666667,36.9318,41.1111333333,16.4501333333
787.76,21.1304666667,43.2309333333,37.3066666667,35.7107333333,31.9701333333,15.6330666667,13.915,65.0042,36.9797666667,41.4908666667,16.6639333333
788.07,21.8157333333,44.1389333333,38.1622666667,36.6557333333,32.6708666666,16.3576666666,14.404,65.7506,38.0877666667,42.4116666667,17.4061333333
788.38,21.3366666666,44.2272666667,37.9783333333,36.5804,32.5480666667,16.1626666667,14.0574,65.6862666667,37.9030333333,42.3892666667,17.2597333333
788.69,20.4082,43.5793333333,37.0302,35.8387333333,31.5101333333,15.2068666667,13.1990666667,65.2348,37.3517666667,41.3365333333,16.1913333333
789.00,20.9372666667,43.7270666667,37.2046666667,36.1563333333,32.0134,15.9788666667,13.8934666667,65.219,38.0255,41.858,16.6444666667
789.31,20.9436,43.6013333333,37.2028,36.2033333333,31.9541333333,16.0134666667,14.1317333333,65.282,37.9871666667,41.9319333333,16.7112666667
789.62,21.3558,44.0112666666,37.6258,36.9733333333,32.4727333333,16.664,14.8242,65.5077333333,38.4527666666,42.7678666667,17.4009333333
789.92,20.5779333333,43.1645333333,36.7268666667,36.2404,31.6393333333,15.937,13.7911333333,64.9042666667,37.7767,42.1172666667,16.4693333334
790.23,21.1604666667,43.4406,37.2498,36.4142666667,31.9757333333,16.3852,14.2269333333,65.1464,38.3753666667,42.3672666667,17.186
790.54,21.412,43.6104666667,37.5931333333,36.6399333333,32.0344666667,16.5444,14.2628,65.7254,38.8353666667,42.7287333333,17.6942
790.85,21.3562,43.3063333333,37.4498666667,36.5316666667,31.8692,16.5258,14.2753333333,64.9505333333,38.7129333333,42.4541333333,17.7858
791.16,20.4348666667,42.9014,36.8499333333,35.9738666667,31.1090666666,15.2717333333,13.1904666667,64.4112666667,38.2510333333,41.3855333333,17.0984666666
791.47,19.2451333333,41.7760666667,35.4519333333,34.8366,29.9207333333,13.6441333333,12.1596666666,63.3936,36.9648666667,40.0824,16.0735333333
791.78,19.1857333333,41.0369333333,34.8474,34.4084,29.4147333333,12.8753333333,11.6095333333,62.8564,36.7050666667,39.3002666667,15.6742
792.08,18.8974666667,40.6537333333,34.4999333334,33.7755333333,29.0833333334,12.5832666667,11.3333333333,62.0898666667,36.3301333334,38.8845333333,15.3909333333
792.39,18.2556666666,39.9159333333,34.1602666667,32.9909333333,28.0878666667,12.0736,10.5362666667,61.2660666667,35.5329333333,37.9587333333,14.7998666667
792.70,17.8978666667,39.6594,34.0798666667,33.0058666666,27.6555333333,11.8206,10.0064,61.1394,35.3044333333,37.6031333334,14.3286666667
793.01,16.6197333333,38.6518666667,32.9711333333,31.898,26.4384666667,10.5031333333,8.50440000001,61.0799333333,34.1448333333,36.5258,12.8303333333
793.32,16.8639333333,39.3266,33.3469333333,32.2449333333,26.7278666667,10.8504,8.65299999999,62.0068,34.6497333333,36.9389333333,13.1564
793.62,16.2699333333,38.5284,32.8111333333,31.536,25.7714,10.2408,7.65006666667,60.8001333333,33.7706,36.3854,12.5874666667
793.93,16.6900666667,39.0083333333,33.0318,31.6918,26.0704666667,10.6063333333,7.7856,60.7839333333,34.1307333333,36.5156666667,12.7904666667
794.24,17.9153333333,40.1532666667,34.2858,32.8071333333,27.1794666667,11.9014,8.79126666667,61.6318,35.1781,37.3893333333,13.8862666666
794.55,18.3108666667,39.4155333333,34.4317333333,32.6975333333,27.874,12.6268,9.13293333334,60.5715333333,34.9164333333,37.2832,14.1232
794.86,19.5022666667,39.7726666667,35.2750666667,33.2350666667,29.02,14.1936666667,10.5314,60.5959333333,35.5915,37.8064666667,15.3610666667
795.16,20.7968666667,41.4475333333,36.7093333333,34.5316666667,30.1034,15.4318,12.1228666667,61.9524666667,37.0835,39.3187333333,16.5633333333
795.47,22.1547333333,42.6784666667,37.9046666666,36.0118666667,31.1546666667,16.8748666667,13.5951333333,62.7798,38.2321666667,40.2797333333,18.2797333333
795.78,23.6374,44.1099333333,39.1732666667,37.6794,32.5539333333,18.2875333333,15.1460666666,64.0683333333,39.5423,41.8661333333,19.9706
796.09,24.4599333333,44.6050666667,39.611,38.2984666667,33.2810666667,19.1405333333,16.1672,64.5237333333,40.1277,42.503,21.057
796.40,25.5215333333,45.1682,40.6154666667,39.1339333333,34.2448666667,20.4331333333,17.2762666667,64.9744,41.4615,43.2364,22.1252666667
796.70,26.1332666667,45.257,41.2747333333,39.4944666667,34.5298,21.2019333333,17.7477333333,64.7066666667,41.4714666667,43.443,22.7128
797.01,25.9398,45.4060666667,41.3173333333,39.6478666667,34.3725333333,21.1073333333,17.7512,65.1730666667,41.3714666667,43.623,22.6745333333
797.32,26.1494666667,45.7758666667,41.7356666667,40.316,34.5804,21.5748,18.0287333333,65.7989333333,41.5920333333,44.0690666667,22.977
797.63,26.3877333333,46.1901333333,41.8250666667,40.4709333334,34.8269333333,21.4764,18.3085333333,66.3471333334,41.8512666667,44.5162,23.2432666667
797.93,27.3511333333,47.8393333333,42.5477333333,41.4762,35.494,22.2678,19.2142666667,68.1608,43.0089666667,45.7024666667,24.2500666667
798.24,27.4733333333,48.7304,42.7518,42.2702,35.5660666667,22.1702666667,19.1619333333,69.4371333333,43.6773,46.6542,24.2276
798.55,26.8498,48.2322,41.9698,41.8371333333,35.3534666667,22.0706666667,18.7436666667,68.5984666667,43.0302333333,46.2815333333,24.1982666667
798.85,26.491,48.1770666666,41.6602666667,41.6015333334,35.2539333333,21.4712666667,18.2356666667,68.7888666667,43.0534333333,46.4127333333,23.7109333333
799.16,25.1481333333,47.0528666667,40.5394666667,40.2529333333,34.2058,19.7869333333,16.477,67.8322,41.9948333333,44.9749333333,22.1579333333
799.47,25.6183333333,47.7217333333,41.0484666667,40.5847333333,34.5766,19.9866666667,16.8883333334,67.957,42.2816333333,45.4368666667,22.5134
799.78,25.1694666667,47.3237333333,40.3999333333,39.9186666667,33.855,19.0785333333,16.4092666667,66.9852,41.2736333333,44.7559333333,21.9986666667
800.08,24.9094666667,47.0564,39.7674,39.4666,33.935,18.4205333333,16.1641333333,66.4683333333,41.2957,44.4922666667,21.8803333333
800.39,25.0018,47.3326666667,40.0694,39.8473333333,34.8525333333,18.6264666667,16.5314,66.9163333333,41.8591666667,44.2317333333,22.1712
800.70,24.5764666667,46.4098,39.0694,38.9790666667,34.0833333333,17.514,16.2013333333,65.8752,41.0138333333,43.2986666667,21.4096666667
801.00,23.5886,45.4424,38.2442,38.1531333334,33.3612666667,16.9850666667,15.3199333334,64.9878666667,40.2868,42.2805333333,20.7624666667
801.31,22.8210666667,44.5403333333,37.7473333333,37.4387333333,32.435,16.5333333333,14.7157333333,63.8806,39.3823,41.4386666667,19.9298
801.62,21.9267333333,43.6370666667,37.2216666666,36.356,31.5811333333,15.7347333333,14.0384,62.883,38.4921333333,40.349,19.1135333333
801.92,21.4932,42.5377333333,36.6631333333,35.6817333333,30.6765333333,14.9666,13.3893333333,62.2502666667,37.7881666667,39.6214666667,18.1422666667
802.23,21.9168666667,42.4876,36.8710666667,35.9478666667,30.9937333333,15.2642666667,13.4531333333,62.7625333333,37.8718,39.9013333333,17.9914666667
802.54,22.1916,42.6652666667,36.9812666667,36.133,31.276,15.6663333333,13.7788,63.0187333333,37.8649666667,40.4100666667,18.0488666667
802.84,20.9146,41.3932666667,35.2481333333,34.6838666667,30.0749333333,14.6337333333,12.1757333333,62.3508666667,36.7666666667,39.3424666667,16.3701333333
803.15,20.2616,40.996,34.2202666667,33.9876666667,29.5672666667,14.1401333333,10.9196666667,62.7043333333,36.3868666667,39.1058,15.3181333333
803.46,19.7571333333,40.8020666667,33.7233333333,33.7012666667,29.0361333333,13.7602,10.3162666667,62.7006,36.1442,38.9550666667,14.6431333333
803.76,20.3892,40.9009333333,33.8089333333,33.7873333333,28.9513333333,14.3782,10.7819333333,62.0180666667,36.2341666667,39.6829333333,15.0704
804.07,21.0317333333,41.1241333333,34.5429333333,34.3934,29.9892,15.3824,11.7609333333,62.234,36.8588,40.2560666667,16.0299333333
804.38,22.4100666667,41.9167333333,35.3276666667,35.5110666667,30.7187333333,16.3566,13.1571333333,63.0303333333,37.5934666667,41.0500666667,16.6314
804.68,23.0029333333,42.8233333333,36.0273333333,36.2716,31.444,16.9468,13.7357333333,64.3031333333,38.7213,42.2486666667,17.1336
804.99,22.9548666667,42.8756,35.9568,36.245,31.4882666667,17.2612,13.6720666667,63.7694666667,38.6739333333,42.573,17.1314666667
805.30,23.1673333333,43.1024666667,35.9162666667,36.4573333333,31.7966666667,17.7271333333,13.7013333333,63.8672666666,39.1377333333,42.5974,17.4962666666
805.60,22.3824666666,42.4757333333,35.8449333333,35.9670666667,31.1445333333,17.5026666667,13.161,62.9709333333,38.6472666667,41.9518666667,16.9862
805.91,21.9776666667,41.7692,35.6778,35.5842,30.6148,17.0728,12.8947333333,62.5530666667,38.2021333333,41.0283333333,16.5766
806.21,23.8023333333,43.9466666667,38.1458,37.6984666667,32.8426,18.7879333334,15.3680666666,64.3794666667,40.0721666667,42.7561333333,18.6725333333
