wavelength,Back_DacBerm,Belly_DacBerm,Breast_DacBerm,Crissum_DacBerm,Crown_DacBerm,DorTail_DacBerm,Rump_DacBerm,Throat_DacBerm,WingTip_DacBerm
255.41,24.2732222222,10.3918888889,11.5243333333,10.3305555555,13.7127777778,12.5191111111,32.2621111111,15.733,9.22855555557
255.78,24.8603333333,10.894,11.3747777778,11.1576666667,14.1372222222,13.2681111111,32.5884444444,16.6664444444,9.7608888889
256.15,24.3614444445,10.1414444444,9.98755555557,10.0337777778,13.2963333333,12.6193333333,31.2712222222,15.8202222222,8.849
256.53,22.9922222222,9.5108888889,9.39022222223,8.92222222222,12.2132222222,11.5791111111,30.2386666667,15.0514444444,6.77844444445
256.90,23.2924444445,9.80133333333,8.99877777779,9.26633333332,11.9982222222,11.9417777778,30.3196666667,15.35,6.95666666667
257.28,23.4852222222,10.0648888889,9.75900000001,10.0012222222,12.2847777778,12.8204444444,30.4631111111,15.7162222222,8.113
257.65,23.0174444444,9.29000000001,9.41666666668,9.34777777778,11.9868888889,12.4711111111,30.2097777778,15.4794444444,8.20655555557
258.02,21.5418888889,7.62744444444,7.854,7.68911111111,10.1113333333,11.1007777778,28.726,14.3992222222,6.69966666667
258.40,20.6347777778,7.27522222222,7.231,7.36333333333,9.69111111111,10.6523333333,27.7778888889,14.2414444444,6.38433333333
258.77,20.0895555555,7.07633333333,7.22277777778,7.32288888889,9.44788888888,10.4104444444,27.389,14.0217777778,6.47577777778
259.15,20.2837777778,7.38477777778,7.68488888889,7.46644444444,9.80733333333,11.0838888889,27.6686666667,14.6123333333,6.81133333334
259.52,19.8323333333,7.33844444444,7.36977777778,7.03833333333,9.58455555554,11.0297777778,27.4397777778,14.502,6.81933333332
259.89,19.6865555555,7.37222222222,7.53066666667,7.03766666667,9.57911111112,11.6513333333,27.5518888889,14.8091111111,7.03200000001
260.27,19.3677777778,7.50777777778,7.79133333333,7.09911111111,9.51077777778,11.7748888889,27.8005555556,14.5386666666,6.91744444445
260.64,19.4375555555,7.59666666666,7.60255555556,7.08444444445,9.58499999999,12.1024444444,27.7694444444,14.4361111111,7.03422222223
261.01,19.2496666667,7.29255555555,7.47044444445,6.70788888889,9.43544444444,11.7123333333,27.4048888889,14.0892222222,6.76344444445
261.39,18.4304444444,6.89677777778,6.82311111111,5.92744444444,8.81222222221,10.8573333333,26.7411111111,13.3255555555,6.04011111111
261.76,18.2172222222,6.79144444445,6.69233333334,5.60222222222,8.40044444445,10.6333333333,26.5302222222,13.0583333333,5.53222222222
262.13,18.1752222222,7.07,6.81433333333,5.77811111111,8.49033333334,10.5136666667,26.5801111111,13.1162222222,5.19288888889
262.51,18.3357777778,7.40288888889,6.92711111111,5.80355555555,8.47377777778,10.4368888889,26.7765555555,13.2461111111,5.08955555555
262.88,18.5936666667,7.88988888889,7.24988888889,6.152,9.02411111111,10.8495555556,27.0288888889,13.6707777778,5.34477777778
263.25,18.4128888889,8.06533333333,6.90377777778,6.05111111111,9.30811111112,10.8593333333,26.8598888889,13.4502222222,5.23066666667
263.63,18.7484444445,8.22933333333,7.34555555555,6.46166666667,9.86466666667,11.3763333333,26.9955555556,13.7981111111,5.56877777778
264.00,19.3554444444,8.783,7.60011111111,6.65711111111,10.0722222222,11.0726666667,27.2053333333,13.776,5.48344444444
264.37,19.854,8.71311111111,7.32411111111,7.13422222223,10.2218888889,11.0212222222,27.2782222222,13.9588888889,5.83533333333
264.75,19.845,8.74388888889,7.54522222222,7.52488888889,10.4864444444,11.1412222222,27.662,14.2944444444,6.29577777778
265.12,20.3983333333,9.38655555557,8.16722222222,8.38533333332,10.8235555556,12.0824444445,28.0304444445,15.1748888889,7.11666666666
265.49,20.548,9.54311111112,8.45911111111,8.79800000002,10.9367777778,12.6307777778,27.9812222222,15.631,7.35588888889
265.87,20.2681111111,9.53833333333,8.62633333334,8.96144444444,10.9996666667,12.693,27.7034444444,15.6615555555,7.38877777778
266.24,20.4154444445,9.57388888889,8.85488888889,9.11533333333,11.3806666667,12.936,27.5802222222,15.5968888889,7.90188888889
266.61,21.0115555556,9.745,9.66722222222,9.90933333336,12.0795555556,13.7395555555,28.1626666667,16.446,8.81111111112
266.98,20.4533333333,9.02688888889,9.10966666667,9.54166666666,11.4101111111,13.0126666667,27.0965555555,16.0273333333,8.08000000001
267.36,19.7693333333,8.28711111111,8.60166666667,8.8921111111,10.2801111111,12.0712222222,26.4422222222,15.3553333333,7.17333333333
267.73,19.1035555556,7.85633333333,7.94466666667,8.12088888889,9.46755555557,11.3435555555,26.0461111111,14.879,6.56566666667
268.10,18.1975555556,7.09422222222,7.33122222222,7.59155555556,8.91711111111,10.7086666667,25.6548888889,14.3308888889,5.966
268.48,17.5783333333,6.87233333333,6.98155555555,6.77088888889,8.62544444444,10.3242222222,25.2765555556,14.2277777778,5.46222222222
268.85,17.394,6.40677777778,6.76266666667,6.21333333333,7.77622222221,10.1746666667,24.8682222222,13.8272222222,4.66566666667
269.22,17.1647777778,6.26666666667,6.70022222222,5.90155555555,7.76477777777,9.90933333331,24.8003333333,13.9783333333,4.70022222222
269.59,17.0553333333,6.06266666667,6.529,5.66277777778,7.42466666666,9.32700000001,24.6133333333,13.8278888889,4.91533333333
269.97,17.2368888889,5.98688888889,6.30844444444,5.53377777778,7.33177777778,9.39311111112,24.7661111111,13.9253333333,5.25588888889
270.34,17.1041111111,5.98566666667,6.62188888889,5.40733333333,7.07011111111,9.45577777779,24.7163333333,14.1474444445,5.45066666666
270.71,16.6211111111,5.57311111111,6.226,4.86422222222,6.68911111111,9.2441111111,24.0542222222,13.2518888889,5.07488888889
271.09,15.6597777778,4.987,5.43922222222,3.80877777778,6.21322222222,8.54933333334,23.8662222222,12.2962222222,4.54166666667
271.46,15.774,4.95377777778,5.37033333333,3.61766666667,6.25666666667,8.49200000001,23.5053333333,12.0503333333,4.46411111111
271.83,15.7677777778,4.89355555555,5.24533333333,3.95322222222,6.43511111111,8.41177777779,23.2521111111,12.0194444444,4.42011111111
272.20,16.0653333333,5.08433333333,5.35722222222,4.04888888889,6.62211111111,8.21555555556,23.0654444444,12.0721111111,4.67522222222
272.58,16.4758888889,5.613,6.06733333333,4.52922222222,7.06022222222,8.65288888889,23.306,12.631,5.47366666667
272.95,16.7052222222,6.01811111111,6.269,4.91977777778,7.74977777778,8.41266666667,23.2551111111,13.0097777778,6.078
273.32,16.2752222222,5.63622222222,5.90522222222,4.61422222222,7.27988888889,7.96133333333,22.7303333333,12.3602222222,5.44522222222
273.69,16.7725555555,6.16944444445,6.28455555556,4.90533333333,7.97811111111,8.456,23.0812222222,12.6414444445,5.68577777778
274.06,16.6696666667,6.20755555556,6.49522222222,4.99544444445,8.17266666667,8.55211111111,23.116,12.654,5.95055555556
274.44,16.0436666667,5.59911111111,5.68011111111,4.25366666667,7.424,7.81644444444,22.6021111111,11.7525555556,5.21288888889
274.81,15.5208888889,4.989,5.00844444444,3.52133333334,6.83655555556,6.84955555556,22.2415555556,11.2783333334,4.54477777778
275.18,16.3207777778,5.41377777778,5.84211111111,4.25488888889,7.10011111111,7.57422222222,22.9271111111,11.9145555555,5.256
275.55,16.2983333333,5.73466666666,6.16088888889,4.34833333333,7.52011111111,7.723,23.2568888889,12.0038888889,5.56555555556
275.93,16.8452222222,6.02933333333,6.826,4.55977777778,7.86288888889,8.33666666667,23.5888888889,12.1136666667,5.96066666667
276.30,17.1692222222,6.421,7.33522222222,5.28344444444,8.36822222222,8.94044444444,23.8272222222,12.2556666667,6.23255555556
276.67,17.348,6.39833333333,7.49411111111,5.63977777778,8.59677777778,9.22188888888,23.8235555555,12.1153333333,6.25088888889
277.04,17.1717777778,6.49855555556,7.70655555555,5.87,8.653,9.45833333333,24.1647777778,11.881,6.35744444444
277.41,17.8948888889,6.98855555556,8.04733333333,6.431,9.52288888888,10.0382222222,24.6505555556,12.7065555556,7.29944444444
277.79,17.2705555555,6.195,7.33833333333,5.90911111111,8.58877777778,9.532,24.0014444444,12.3258888889,6.46666666667
278.16,17.3966666667,6.10588888889,7.242,5.83244444444,8.51488888889,9.22666666667,23.7036666667,12.4558888889,6.04833333333
278.53,17.7525555556,6.66944444444,7.90944444444,6.41755555555,9.34555555556,9.74511111111,23.8824444445,12.8485555555,6.70444444444
278.90,18.6152222222,7.704,9.08333333333,7.46955555555,10.2077777778,10.904,24.7327777778,13.7457777778,7.66955555557
279.27,18.4956666666,7.92477777778,8.971,7.34355555556,10.2768888889,10.5708888889,24.2187777778,13.9964444444,7.58988888889
279.64,18.4556666667,7.533,8.58911111111,7.28411111111,9.8801111111,10.351,23.9373333333,13.9225555555,7.44555555555
280.02,17.7882222222,7.39644444444,8.34655555556,6.97422222222,9.37577777778,9.732,23.8651111111,13.7963333333,7.34366666667
280.39,18.2305555555,7.64411111111,8.80822222222,6.838,9.56322222222,9.73577777778,24.1412222222,14.5078888889,7.80399999999
280.76,18.2245555556,7.62022222222,8.58988888889,6.56288888889,9.22800000001,9.55977777777,24.074,14.4768888889,7.60744444445
281.13,17.833,6.97277777778,7.90944444444,6.04844444444,8.55811111111,9.22566666667,23.3853333333,14.2698888889,7.02788888889
281.50,17.5127777778,6.72544444444,7.553,5.77155555556,7.90122222222,8.837,23.1701111111,13.937,6.79144444444
281.87,17.8861111111,7.22888888889,8.11355555556,6.33255555555,8.43377777778,9.10911111111,23.817,14.1842222222,7.54322222222
282.25,17.9556666666,7.38488888889,8.06588888889,6.42233333333,8.55,9.23122222221,24.119,14.0381111111,7.49177777778
282.62,18.0165555555,7.29033333333,7.79222222222,6.35322222222,8.29988888889,8.97477777779,24.1575555556,14.2682222222,7.44655555556
282.99,17.1812222222,6.76111111111,6.79933333333,5.54733333333,7.66488888889,8.08944444444,23.3654444445,13.5117777778,6.64166666667
283.36,16.7277777778,6.46144444444,6.435,5.234,7.29577777778,7.86455555556,23.3964444444,13.2366666667,6.31266666667
283.73,16.9241111111,6.77055555556,6.88377777778,5.62755555555,7.53266666667,8.10411111111,23.597,13.5516666667,6.58533333333
284.10,16.9956666667,6.87944444444,6.84977777778,5.65711111111,7.83455555555,8.01277777778,23.3208888889,13.3482222222,6.63188888889
284.47,16.0798888889,6.065,5.862,4.82866666667,7.026,7.27222222222,22.652,12.212,5.66911111111
284.85,16.1183333333,6.03822222222,5.82266666667,5.03033333333,7.34666666667,7.309,22.8316666667,12.1378888889,5.78066666667
285.22,16.4088888889,6.20133333333,5.99144444444,5.24311111111,7.63855555556,7.31,23.1986666667,12.2565555556,5.94111111111
285.59,16.2524444445,5.62488888889,5.77722222222,4.80988888889,7.394,6.90122222222,22.7415555556,11.6487777778,5.47711111111
285.96,16.2596666667,5.53133333333,5.68988888889,4.69511111111,7.29611111111,6.93944444444,22.5875555556,11.5466666666,5.33777777778
286.33,16.0761111111,5.25033333333,5.29,4.54811111111,7.04144444444,6.40922222222,22.3538888889,11.2911111111,5.259
286.70,16.3036666667,5.52488888889,5.35433333333,4.73744444445,7.34022222222,6.50466666667,22.6158888889,11.4872222222,5.48988888889
287.07,16.6687777778,5.40877777778,5.52711111111,4.988,7.42922222222,6.62288888889,23.0636666667,11.7292222222,5.64533333333
287.44,17.1575555555,5.32011111111,5.55333333333,5.27588888889,7.73755555556,6.80855555555,23.31,11.754,5.61044444445
287.82,17.1547777778,5.15633333333,5.23177777778,5.08511111111,7.72088888889,6.46066666667,23.4202222222,11.6745555556,5.47577777778
288.19,17.3928888889,4.92377777778,5.03622222222,4.93288888889,7.53188888889,6.62788888889,23.7735555556,12.069,5.26988888889
288.56,17.8735555556,5.23077777778,5.44111111111,5.50844444445,7.97166666667,7.02233333333,24.1523333333,12.7592222222,5.76377777778
288.93,18.0196666667,5.26333333334,5.605,5.65888888889,7.89277777778,7.02544444445,24.3168888889,13.1066666667,5.81166666666
289.30,18.3925555556,5.59588888889,6.02733333333,5.94655555555,8.07711111111,7.26377777778,24.6178888889,13.5742222222,6.18933333333
289.67,19.1311111111,6.29011111111,6.434,6.47877777778,8.73888888888,7.79077777778,25.556,14.3191111111,6.71711111111
290.04,19.3163333334,6.42244444444,6.40888888889,6.602,8.95988888889,7.81444444444,26.0082222222,14.6545555556,6.73233333333
290.41,20.172,7.06411111111,7.05533333333,7.16722222222,9.69177777777,8.70711111111,26.8333333333,15.5161111111,7.32366666667
290.78,20.4212222222,7.32988888889,7.38388888889,7.29855555555,9.82833333333,9.14011111111,27.2637777778,15.9606666666,7.49077777779
291.15,20.4492222222,7.38044444444,7.05111111111,7.04644444444,9.7081111111,8.905,27.1756666666,15.9787777778,7.20444444445
291.52,20.5455555556,7.39988888889,7.04188888889,6.87877777778,9.52511111112,8.791,27.3608888889,15.8826666667,7.00111111111
291.89,20.8578888889,7.57011111111,7.155,6.94511111111,9.55966666667,8.93911111111,27.7253333333,16.1715555555,7.19144444444
292.26,21.4697777778,8.20255555555,7.76211111111,7.721,10.088,9.28522222221,28.4657777778,16.7124444445,7.62911111112
292.64,22.2503333333,8.81688888889,8.11122222222,8.28433333333,10.5222222222,9.46644444444,29.4833333333,17.3348888889,7.85455555555
293.01,22.3736666667,8.83122222222,7.75277777778,8.10755555556,10.2643333333,8.93999999999,29.6767777778,17.0664444444,7.66766666667
293.38,22.8228888889,8.77533333333,7.70388888889,7.75177777778,10.2412222222,8.953,30.296,17.0945555555,7.50688888889
293.75,23.2222222222,9.24577777779,8.07266666667,8.1878888889,10.5436666667,9.12066666667,31.0831111111,17.6882222222,7.70722222222
294.12,23.8796666667,9.41511111112,8.40722222222,8.38333333332,10.8962222222,9.14322222221,31.4752222222,17.9517777778,7.92
294.49,23.9253333333,9.61888888889,8.70877777778,8.39433333334,10.811,8.89166666666,32.0428888889,18.0321111111,7.90177777778
294.86,23.9815555555,9.30633333332,8.43322222222,8.24244444445,10.5883333333,8.50155555555,32.0785555556,17.6804444445,7.47433333333
295.23,24.1497777778,9.45199999999,8.56833333333,8.47722222222,10.8208888889,8.57711111111,32.4323333333,17.7431111111,7.62833333333
295.60,24.5494444445,9.86166666667,9.01344444445,8.9682222222,11.3856666667,8.89877777778,32.8005555556,18.3955555555,8.28000000001
295.97,24.3574444444,9.50866666667,8.81144444445,8.80733333336,11.1895555555,8.68588888889,32.734,18.1671111111,7.871
296.34,24.5587777778,9.47033333334,8.77855555556,8.70300000001,11.2094444444,8.646,32.959,18.196,7.803
296.71,24.0681111111,8.85433333334,8.348,7.96644444444,10.6304444445,8.04711111111,32.6581111111,17.6758888889,7.07466666667
297.08,24.077,8.49322222222,8.17511111111,7.68333333334,10.54,7.94022222222,32.9682222222,17.7314444444,6.78666666667
297.45,24.189,8.86044444444,8.27822222222,8.10444444444,10.884,8.03688888889,33.0316666666,17.9623333333,6.96144444445
297.82,24.3512222222,8.82677777778,8.31477777778,8.14533333333,11.0828888889,8.17022222222,33.051,17.9924444444,6.98388888889
298.19,24.2517777778,8.87266666666,8.33055555555,8.17122222222,10.9801111111,8.22811111111,33.252,18.0957777778,6.91744444444
298.56,24.1211111111,8.32155555556,7.87833333334,7.96766666668,10.707,8.00355555556,32.915,17.7484444444,6.42977777778
298.93,24.3565555556,8.36411111111,7.83144444444,8.05955555557,10.7958888889,7.94733333333,33.0942222222,17.772,6.41444444444
299.30,24.5708888889,8.56988888889,7.96722222222,8.15211111112,11.004,8.10433333333,33.1484444444,18.0685555556,6.62066666667
299.67,24.3108888889,8.10233333334,7.539,7.65011111111,10.4135555556,7.57344444444,32.9501111111,17.577,6.002
300.04,24.5276666667,8.41366666667,7.59333333333,7.875,10.5408888889,7.90655555555,33.3293333333,17.8091111111,5.97744444444
300.41,24.5973333333,8.62577777778,7.41966666667,7.77133333333,10.5877777778,7.97155555556,33.4314444444,17.7663333333,6.14422222222
300.78,25.2587777778,9.10944444444,7.75377777778,8.33644444443,11.1195555556,8.49277777778,34.0342222222,18.1594444444,6.88377777778
301.15,25.8122222222,9.76966666668,8.211,8.93466666666,11.6306666667,9.01588888889,34.0657777778,18.5212222222,7.38466666666
301.52,25.9233333333,9.56011111111,8.15555555556,9.06899999999,11.641,9.12933333333,34.1948888889,18.7454444445,7.47922222222
301.89,25.4945555556,9.21544444444,7.66022222222,8.65811111111,10.9454444444,8.59677777778,33.8911111111,18.501,7.05433333333
302.26,25.2457777778,8.60533333333,7.04744444444,8.136,10.4222222222,7.934,33.5966666667,18.1236666667,6.52522222222
302.63,25.7162222222,9.03411111111,7.42933333334,8.38244444443,10.7787777778,8.14644444444,34.033,18.6846666667,7.07922222222
303.00,26.0252222222,9.36044444443,7.78088888889,8.8748888889,11.0235555555,8.52477777778,34.4275555556,19.1152222222,7.32566666667
303.37,26.1964444444,9.41844444446,8.15777777778,9.26144444443,11.1547777778,8.69022222222,34.9386666667,19.3386666667,7.50777777778
303.74,26.7265555555,9.94699999999,8.40066666667,9.83400000001,11.6148888889,9.06077777778,35.4965555556,19.8896666667,7.84022222222
304.10,27.1165555555,10.0407777778,8.57044444444,9.95400000001,11.8418888889,8.988,35.8215555555,20.1294444445,8.03955555557
304.47,26.8733333333,9.74888888889,8.41244444444,9.79222222223,11.649,8.57733333333,35.6328888889,20.0008888889,7.63155555556
304.84,27.0362222222,9.99355555556,8.30611111111,9.85000000001,11.7373333333,8.654,35.6641111111,20.2262222222,7.57555555556
305.21,26.8877777778,9.773,8.12455555556,9.55877777777,11.4958888889,8.43511111111,35.5941111111,20.1232222222,7.48166666667
305.58,27.0574444444,9.71433333333,8.12788888889,9.44944444443,11.2965555556,8.44166666667,35.8305555556,19.9771111111,7.21733333333
305.95,27.3145555556,9.80122222221,8.13066666667,9.58311111112,11.3383333333,8.50933333333,36.4073333333,20.1551111111,7.09711111111
306.32,28.0807777778,10.456,8.58488888889,10.3046666667,12.2113333333,8.88344444445,37.1692222222,20.6451111111,7.72966666667
306.69,28.0782222222,10.1846666667,8.074,10.0334444445,11.895,8.42566666667,36.9272222222,20.2627777778,7.17877777778
307.06,27.8886666667,9.85422222223,7.69155555555,9.39266666664,11.573,7.83822222222,36.9571111111,19.913,6.81666666666
307.43,28.0451111111,9.42777777778,7.17055555556,8.84033333334,11.2348888889,7.51933333333,36.863,19.6466666666,6.33977777778
307.80,28.3138888889,9.36522222222,7.18133333333,8.68233333334,11.2205555556,7.38711111111,37.2193333333,19.7102222222,6.33655555555
308.17,28.6733333333,9.461,7.06255555556,8.70411111112,11.1666666667,7.31911111111,37.5187777778,19.8752222222,6.33177777778
308.54,28.9281111111,9.299,7.00644444444,8.67255555558,11.1528888889,7.182,37.7718888889,19.9214444444,6.25077777778
308.90,29.2667777778,9.358,7.14933333333,8.6808888889,11.3045555555,7.31888888889,38.2056666667,20.183,6.29911111111
309.27,29.5595555555,9.516,7.26733333333,8.78855555557,11.4923333333,7.39177777778,38.5503333333,20.4288888889,6.22455555556
309.64,29.5663333333,9.58733333333,7.16877777778,8.66322222222,11.6775555555,7.07588888889,38.4605555556,20.4933333333,6.24855555556
310.01,29.951,9.71011111112,7.25544444445,8.66388888889,11.8313333333,7.23066666667,38.5537777778,20.5346666667,6.39588888889
310.38,29.7488888889,9.56211111112,7.07511111111,8.39844444444,11.3473333333,7.25577777778,38.4946666667,20.4682222222,6.04
