wavelength,Back_HemFrom,Belly_HemFrom,Breast_HemFrom,Crissum_HemFrom,Crown_HemFrom,DorTail_HemFrom,Patch10_HemFrom,Rump_HemFrom,Throat_HemFrom,WingTip_HemFrom
590.09,11.4593333333,27.8541,28.2620666667,17.0202,10.2742,12.9133225877,15.2018666667,10.3926666667,32.8246666667,12.750875
590.43,11.3992666667,27.7876333333,28.2420666667,16.9678,10.2528,12.9295758772,15.159,10.3627333333,32.7848,12.7303333333
590.77,11.5374666667,27.9048666667,28.3799333333,17.1173333333,10.3858666666,13.0481436403,15.2785333333,10.5004666667,32.8999333333,12.8265833333
591.11,11.5554666667,27.9768666667,28.4472666667,17.1734666667,10.4072666667,13.0764855263,15.3274,10.5153333333,32.9752666666,12.8810416667
591.44,11.6096666667,27.9822666667,28.4557333334,17.1491333333,10.4187333333,13.0714980263,15.3358666667,10.5091333333,32.9914666667,12.8674166667
591.78,11.6164666667,27.9695666667,28.4709333333,17.1464,10.4250666667,13.0954057017,15.3614666667,10.4900666667,32.9822,12.8578333333
592.12,11.5709333333,27.9302666667,28.4560666667,17.1149333333,10.3686666666,13.0807135965,15.3360666667,10.4779333333,32.9982666667,12.8642083333
592.46,11.6534,28.0486333333,28.5802,17.1809333334,10.462,13.1451072368,15.4288,10.5418666666,33.0906,12.9568333333
592.79,11.6602666667,28.0734666667,28.6004,17.194,10.4764666667,13.1945366228,15.4594,10.5484,33.084,12.9709166667
593.13,11.6778,28.1435,28.6803333333,17.2156666667,10.4925333333,13.2245778509,15.479,10.5819333334,33.1524,13.00825
593.47,11.6823333333,28.1684666667,28.7108,17.2188666667,10.5009333333,13.2376107456,15.4789333334,10.5872666667,33.1785333333,12.9979166666
593.80,11.7212666667,28.2582666667,28.7612,17.2543333333,10.5484,13.323189693,15.5514,10.6530666667,33.2079333333,13.05725
594.14,11.6848666667,28.2423666667,28.7329333333,17.2322666667,10.4886,13.3033866228,15.4860666667,10.6194666667,33.1464,13.02175
594.48,11.6018,28.1870666667,28.6676,17.1805333333,10.4312666667,13.2685785088,15.4485333333,10.5412666667,33.0974,12.9769583333
594.81,11.665,28.2662666667,28.7229333333,17.2395333333,10.4904,13.3149769737,15.4765333333,10.6105333333,33.1478666667,13.0347916667
595.15,11.5748666667,28.2333,28.6767333333,17.2080666667,10.445,13.2985383772,15.3904666667,10.5563333333,33.0884666667,12.9892083333
595.49,11.5362,28.2490666667,28.623,17.1918666667,10.4062,13.2666837719,15.3372,10.5408,33.0642666667,12.959375
595.82,11.609,28.3302333333,28.7157333333,17.2552666667,10.4681333333,13.3247967105,15.3825333333,10.5860666667,33.1362,12.9880416667
596.16,11.6016,28.2632,28.659,17.223,10.4348,13.2983164474,15.358,10.5874666667,33.1207333333,12.97075
596.50,11.6479333334,28.3102,28.7348666667,17.265,10.4830666667,13.3281682017,15.3813333333,10.6314,33.1994666667,13.0299166667
596.83,11.6495333333,28.2767333333,28.7067333333,17.2772666667,10.4757333333,13.3408467105,15.3754,10.6265333334,33.1909333333,13.0399583333
597.17,11.6772,28.295,28.6908666667,17.2998,10.4905333333,13.3663864035,15.3848666667,10.6146,33.1914,13.0638333333
597.51,11.6483333333,28.2147,28.6901333333,17.2588666667,10.4438,13.3139789474,15.3334,10.5636,33.1828666667,13.0282916667
597.84,11.6876,28.2733,28.7784666667,17.3022666667,10.4882,13.3574682017,15.3952666667,10.5851333333,33.2772,13.0611666667
598.18,11.7820666667,28.3824,28.8964666667,17.3748666667,10.5512,13.434622807,15.4295333333,10.6454,33.3994,13.133125
598.52,11.7583333333,28.3595,28.9115333333,17.3893333333,10.5426,13.4560995614,15.4463333333,10.6069333333,33.436,13.1084166667
598.85,11.755,28.3466333333,28.9284,17.4065333333,10.5281333333,13.4615300439,15.4608666667,10.6234,33.4564666667,13.084125
599.19,11.7776,28.3374333333,29.0071333333,17.4031333333,10.5411333333,13.4864493421,15.4738666667,10.5874666667,33.5049333334,13.0884166666
599.53,11.7797333333,28.3773333333,29.0056,17.4032666667,10.5332666667,13.5071219298,15.4938,10.5483333333,33.523,13.07725
599.86,11.7644,28.4354333333,29.0898666666,17.411,10.5242666667,13.5273050439,15.4975333333,10.5219333333,33.5286,13.0839583333
600.20,11.787,28.4832333333,29.16,17.4186666667,10.5324,13.5562995614,15.5290666667,10.5307333333,33.5358666667,13.061125
600.53,11.7422,28.5051333333,29.1657333333,17.3926,10.5055333333,13.519095614,15.4919333333,10.4858666667,33.5305333333,13.0116666667
600.87,11.6801333333,28.4789,29.1864666667,17.3408,10.4602,13.4783046053,15.4328,10.4567333333,33.588,12.9462916666
601.21,11.5945333333,28.4774666667,29.1271333333,17.297,10.3886666667,13.4321776316,15.3636,10.3996,33.5478666667,12.8698333333
601.54,11.5768,28.5353666667,29.1173333334,17.2887333333,10.3583333333,13.4105539474,15.3692666667,10.3896666667,33.5689333333,12.8945
601.88,11.5694666667,28.5256666667,29.1339333333,17.3094,10.4012666667,13.394579386,15.3753333333,10.4228666667,33.5404,12.9285833333
602.21,11.5956666667,28.5780666667,29.1492,17.3059333333,10.4002666667,13.4062177631,15.3817333333,10.4263333333,33.5474,12.966625
602.55,11.6982666667,28.6701333333,29.2656666667,17.3925333333,10.4889333333,13.4944245614,15.4671333333,10.5184666667,33.6836666667,13.0673333333
602.88,11.738,28.7567333333,29.3192666667,17.4465333333,10.523,13.530302193,15.5034,10.5772,33.7317333333,13.1235833333
603.22,11.7292666667,28.7821666667,29.3274,17.5032666667,10.5561333333,13.5581192982,15.5284,10.645,33.7546,13.1813333334
603.56,11.7545333333,28.8034,29.3566,17.5401333333,10.5638666667,13.5891890351,15.5408666667,10.6608666666,33.8270666667,13.1999166667
603.89,11.7258,28.7898666667,29.3538666667,17.5509333333,10.5552666667,13.5616572369,15.5314666667,10.6194,33.8606,13.195625
604.23,11.7449333333,28.7918666667,29.3123333333,17.5479333333,10.574,13.614241886,15.5518666667,10.6438666667,33.8261333333,13.2090833333
604.56,11.8007333333,28.8294333333,29.3422,17.5972,10.6286666667,13.6686660088,15.6022666667,10.7,33.8384,13.2920833333
604.90,11.8794666667,28.8613666667,29.3703333333,17.6753333333,10.6871333333,13.743147807,15.6662666667,10.7687333333,33.8928666666,13.3689166666
605.23,11.8944666666,28.8227333333,29.3446666667,17.6672,10.698,13.7283458333,15.6551333333,10.7744,33.852,13.3602083333
605.57,11.8828,28.7994,29.2933333333,17.65,10.653,13.7549686404,15.6604666667,10.7500666667,33.8647333333,13.3383333333
605.90,11.8706666667,28.8043,29.3122666667,17.6470666666,10.6772,13.7651133772,15.6833333334,10.7661333333,33.8782666667,13.3274166667
606.24,11.8980666667,28.8319,29.3352666667,17.6846,10.7086666667,13.8308048246,15.7184,10.7995333333,33.8790666667,13.392625
606.58,11.9152666667,28.8305666667,29.3298666667,17.7198,10.7476,13.8691506579,15.7513333333,10.8396666666,33.8904666667,13.423375
606.91,11.9304666667,28.8243,29.3965333333,17.7169333333,10.7256666667,13.8796782895,15.7429333333,10.8286666667,33.9037333333,13.4102916667
607.25,11.9018666667,28.7872666667,29.3542,17.6952666667,10.6863333334,13.8516826755,15.7186666667,10.7998,33.8472,13.3853333334
607.58,11.8836666667,28.7867333333,29.336,17.6850666667,10.6430666667,13.8722385965,15.7218666667,10.8066,33.8129333333,13.403375
607.92,11.8961333333,28.8123666667,29.3987333333,17.7122,10.6334,13.8713754386,15.7638666667,10.807,33.8681333333,13.448875
608.25,11.8091333333,28.7346,29.3662,17.696,10.5472,13.8170723684,15.7294,10.7536,33.813,13.39125
608.59,11.7552,28.6608,29.332,17.6218666667,10.4966666667,13.7581528509,15.7246,10.6833333333,33.7892,13.3414583333
608.92,11.7608,28.6373666667,29.3122,17.6244,10.5160666667,13.7894855263,15.7585333333,10.6885333333,33.82,13.32875
609.26,11.7858666667,28.6551333333,29.3498666667,17.621,10.527,13.7944552632,15.8242666667,10.7101333333,33.8368,13.3479583333
609.59,11.7221333333,28.5511,29.2429333333,17.5592666667,10.4513333333,13.7448030702,15.7972,10.6654,33.7330666667,13.2695
609.93,11.6866666667,28.4883666667,29.1833333333,17.5208,10.4134666667,13.6852912281,15.8263333333,10.6358,33.6872,13.2203333333
610.26,11.5950666666,28.366,29.0701333333,17.4008666667,10.3016666667,13.5951495614,15.7812666666,10.5196,33.6023333333,13.1090833334
610.60,11.588,28.3202666667,29.0052,17.3836666667,10.3112666667,13.6033219298,15.8221333333,10.5024666667,33.5510666667,13.0860416667
610.93,11.6012,28.2967,28.9526,17.3790666667,10.3372,13.6406932018,15.8836666667,10.5246,33.5437333333,13.0860416667
611.27,11.6377333333,28.2919,28.9214,17.3524666667,10.3730666667,13.6471383772,15.9142666667,10.5292,33.5544,13.0562083333
611.60,11.6015333333,28.2361666667,28.8662,17.2938,10.3549333333,13.6144550438,15.8837333333,10.5243333333,33.534,12.9825
611.93,11.5642666667,28.2050666667,28.8138666667,17.2240666667,10.3460666667,13.5930734649,15.9044666667,10.473,33.5179333333,12.9522083333
612.27,11.5772666666,28.2783666667,28.8589333333,17.2772,10.381,13.628672807,15.9459333333,10.5031333334,33.545,12.974625
612.60,11.5898,28.3378,28.9511333333,17.3434666667,10.4282666667,13.6808504386,15.9837333333,10.5508666667,33.5705333333,13.0280416667
612.94,11.5551333333,28.307,28.9494666667,17.362,10.4375333333,13.6704267544,15.9777333333,10.5368,33.5780666667,13.008625
613.27,11.6089333333,28.3857,29.04,17.3924666667,10.4699333333,13.6609633772,16.0008,10.5727333333,33.6160666667,13.06825
613.61,11.5338,28.3958,29.0195333334,17.362,10.4092666667,13.6222708333,15.9064,10.4783333333,33.6142666666,13.024
613.94,11.6543333334,28.5944,29.2310666667,17.5431333333,10.5847333333,13.7753535088,16.0441333333,10.6224,33.7828666667,13.1640416667
614.28,11.7031333333,28.6368333333,29.2864666667,17.5880666667,10.6256666667,13.7889484649,16.0819333333,10.6720666666,33.8335333333,13.2224166667
614.61,11.7617333333,28.7634333333,29.4586666667,17.682,10.7078666667,13.8430802632,16.1370666667,10.7438,33.9474666667,13.3318333333
614.94,11.7400666667,28.7531,29.4616666667,17.7350666667,10.7542666667,13.8533190789,16.1614666667,10.7878,33.9282666667,13.38225
615.28,11.8222,28.8270333333,29.5863333333,17.8190666667,10.8138666667,13.9404184211,16.2558,10.8392666667,34.004,13.4849583333
615.61,11.9488666667,28.8763666667,29.6588666667,17.9502,10.8836,14.040854386,16.3117333333,10.9345333333,34.0712,13.584
615.95,11.9974666667,28.9700333333,29.7401333333,18.0001333333,10.9302,14.1191026316,16.3425333333,10.9955333334,34.1328666667,13.6101666667
616.28,11.9884666667,28.9435333333,29.6984666667,17.9452666667,10.8442,14.0698510965,16.2936666667,10.9454,34.1496,13.579625
616.61,11.9816666667,28.9854666667,29.723,17.9556,10.8114666667,14.0704190789,16.2643333333,10.9308,34.1554666667,13.5717083333
616.95,11.9791333333,29.0117666667,29.7148666667,17.9502,10.8204666667,14.1098504386,16.2270666667,10.9007333334,34.2010666667,13.608375
617.28,11.9827333333,29.0232,29.7269333333,17.9124666667,10.8156,14.0991789474,16.2416666667,10.9160666667,34.2238666667,13.5792916667
617.62,11.9219333333,28.9382666667,29.6406,17.8284,10.6876666667,14.0314243421,16.1614666667,10.8439333333,34.1835333333,13.5326666666
617.95,11.9306666667,29.0093,29.6723333333,17.8382,10.6874666667,14.0793241228,16.1859333333,10.8590666667,34.2849333333,13.5752916666
618.28,11.9022666667,28.9378666667,29.5965333333,17.8181333333,10.6561333333,14.078768421,16.1628,10.8154666667,34.2846666667,13.5129583333
618.62,11.9727333333,29.0463,29.7424,17.8794,10.685,14.1630736842,16.2377333333,10.8629333333,34.4046666667,13.5979583333
618.95,11.9895333333,29.1377,29.8206,17.9306,10.7411333333,14.2164037281,16.2957333333,10.8994666667,34.4626666667,13.6427916667
619.28,11.9908,29.2876333333,29.9224666667,17.9456,10.7713333333,14.2619583333,16.3298666667,10.9654,34.5499333333,13.6852916667
619.62,11.9732666667,29.2265666667,29.8668666667,17.9026666666,10.7264666667,14.2090982456,16.2938,10.9086666667,34.5242,13.6744583333
619.95,11.9558666667,29.2396333333,29.8834666667,17.8952,10.7319333333,14.215066886,16.3004666667,10.9088666667,34.5162,13.671625
620.28,11.9356,29.2415333333,29.8650666667,17.8783333334,10.7501333333,14.2190997807,16.2708,10.9080666666,34.4938,13.6503333333
620.62,11.9468666667,29.3152666667,29.9602,17.9262,10.7659333333,14.2606046052,16.318,10.9636666667,34.5759333333,13.6441666667
620.95,11.9492,29.288,29.9752666667,17.9226,10.7620666667,14.2779940789,16.3067333333,10.9571333334,34.5337333333,13.6422083334
621.28,11.9934666667,29.3270666667,30.0766666667,17.9816666667,10.8252666667,14.3357723684,16.3640666667,11.0166,34.5873333333,13.6966666667
621.62,11.9797333333,29.3284666667,30.1372666667,17.9948666667,10.827,14.3339416667,16.3352666666,10.983,34.6116666667,13.6531666667
621.95,12.0076,29.3485,30.1902,18.0191333333,10.853,14.3538506579,16.3579333333,10.9897333333,34.6018666667,13.6639583333
622.28,11.9198666667,29.2686666667,30.0876666667,17.9781333333,10.7851333333,14.2937256579,16.2630666667,10.9077333333,34.5372666667,13.57025
622.62,11.9648,29.2092,30.0166666667,17.9714,10.7941333333,14.295775,16.2391333334,10.9000666667,34.5009333333,13.5804583333
622.95,11.9539333333,29.2104,30.0061333333,17.9569333333,10.7918,14.2928427632,16.2315333333,10.8548,34.4975333333,13.578125
623.28,12.0045333333,29.2432333333,30.0183333333,17.9981333333,10.8508,14.3734427632,16.296,10.9071333333,34.5326,13.63675
623.62,12.0683333333,29.3763333333,30.1793333333,18.1088,10.9314,14.4664995614,16.3962666667,10.9703333333,34.6766666667,13.7366666667
623.95,12.0782,29.3907333333,30.1462,18.0901333333,10.8885333333,14.4243289474,16.3669333333,10.9428,34.6716,13.7474583333
624.28,12.0792,29.3668333333,30.0555333333,18.1128,10.8933333333,14.439672807,16.3472,10.9232666667,34.5652,13.7560833334
624.62,12.1492666667,29.4471333333,30.1210666667,18.1752,10.9486666667,14.5036822368,16.3644666667,11.005,34.6220666667,13.8889583333
624.95,12.195,29.5335,30.1241333334,18.199,11.0042666667,14.5426447368,16.3662,11.0260666667,34.5856,13.937625
625.28,12.2323333333,29.6066666667,30.1492,18.2108666667,11.0218,14.5927844298,16.3632,11.0643333334,34.5612,13.9762916667
625.61,12.251,29.6347,30.1695333333,18.2268666667,11.019,14.6140890351,16.3249333333,11.0732666666,34.5499333333,14.009625
625.95,12.2672666667,29.6631333333,30.1848,18.227,11.0222666667,14.6298743421,16.3168666667,11.0968,34.5734666667,14.023375
626.28,12.2668666667,29.7358666667,30.2979333333,18.2697333333,11.0116666667,14.6430421053,16.3118,11.1103333333,34.6602666667,14.042
626.61,12.3234,29.771,30.3578,18.3449333333,11.0737333333,14.7089125,16.374,11.1697333333,34.7375333333,14.0785833333
626.94,12.2872,29.7762,30.3568666667,18.3382,11.0653333334,14.6729848684,16.3075333333,11.1336666667,34.7278,14.0784166666
627.28,12.2152,29.6892333333,30.2568,18.27,11.0118,14.6368532895,16.2145333333,11.0572,34.6267333333,13.9889166667
627.61,12.2986,29.7350666667,30.3537333333,18.3688666667,11.0971333333,14.7670199562,16.2967333333,11.1390666667,34.702,14.075625
627.94,12.3420666666,29.7827666667,30.4588,18.4049333333,11.1472666667,14.8135243421,16.3564,11.1634,34.8357333333,14.1327083333
628.27,12.3562666667,29.8247333333,30.4984,18.4641333333,11.18,14.8546899123,16.4128,11.1872,34.8741333333,14.1222083334
628.61,12.2890666667,29.7399,30.4566666667,18.4120666667,11.1109333333,14.7846004386,16.3624,11.1544,34.9162,14.0263333333
628.94,12.2673333333,29.7030333333,30.4366,18.4278666667,11.0754666667,14.7643888158,16.3602,11.1429333333,34.9295333333,14.0070833333
629.27,12.2364666667,29.6812,30.4268,18.3992666667,11.0148,14.7120502193,16.351,11.1222,34.9388,13.9647083333
629.60,12.2081333333,29.6252333333,30.4026666667,18.3675333333,11.0012666667,14.684702193,16.3292666667,11.0994,34.9088666667,13.9498333333
629.94,12.1696666667,29.5741,30.3240666667,18.3117333333,10.9766666667,14.6583625,16.3196666667,11.0794666667,34.8298666667,13.9135
630.27,12.1680666667,29.5553,30.3302666667,18.2728666667,10.9226666666,14.6272153509,16.3133333333,11.0584,34.8030666667,13.9165833333
630.60,12.2252666667,29.5981666667,30.4281333334,18.3354,10.9516,14.7178945175,16.4168,11.1481333333,34.8577333333,13.973125
630.93,12.3239333334,29.6911,30.4954666667,18.4123333333,11.0206,14.7673335526,16.4812,11.2489333333,34.9144,14.0514583333
631.26,12.2776,29.7066,30.491,18.3706666667,10.9869333333,14.7432622807,16.4684,11.1934,34.9358,14.019875
631.60,12.2342666667,29.6571666667,30.4462,18.2866666667,10.9242666667,14.7063576755,16.4109333333,11.1549333333,34.8876,13.94275
631.93,12.2238,29.6767666667,30.4253333333,18.2628,10.8963333333,14.7098576754,16.4052,11.1017333333,34.9665333333,13.9396666667
632.26,12.2442666667,29.7274666667,30.4812,18.2998666667,10.9082,14.7477094298,16.431,11.1079333333,34.9488666667,13.981
632.59,12.253,29.7495,30.479,18.3043333333,10.9462,14.7699800439,16.4358,11.1285333333,34.9978666667,14.0672916667
632.92,12.2288666667,29.8237333333,30.5575333333,18.3158666667,10.9936666667,14.8290563597,16.4585333333,11.1214666667,35.0610666667,14.1030416667
633.26,12.29,29.9177666667,30.6460666667,18.3634,11.02,14.8872587719,16.5124666667,11.1694666667,35.1143333333,14.1412083333
633.59,12.2811333333,29.9614333333,30.6595333333,18.4134,11.0457333333,14.9016969298,16.5476666667,11.1722,35.211,14.166
633.92,12.2874666667,29.9887,30.6164666667,18.4214,11.0460666667,14.8920809211,16.48,11.1296,35.179,14.127125
634.25,12.272,29.9577666667,30.6417333333,18.3772,11.0490666667,14.8603392544,16.4667333333,11.1039333333,35.1859333333,14.1052083333
634.58,12.2256666667,29.9415333333,30.6168,18.3141333333,10.9990666667,14.7802285088,16.4563333333,11.038,35.1806,14.0900833333
634.91,12.2396666667,29.9023,30.6488,18.321,11.0317333333,14.7809936404,16.4499333333,11.0366666667,35.1774666667,14.0967916667
635.25,12.2108,29.8859666667,30.6798,18.3471333333,10.9866666667,14.7697442983,16.4196666666,11.0142,35.181,14.0813333333
635.58,12.1962666667,29.842,30.6120666667,18.3148,10.9819333333,14.7510199561,16.3844666667,11.0122666667,35.0498666667,14.048875
635.91,12.1994666667,29.8258666667,30.5822666667,18.2917333333,10.9665333333,14.7338269737,16.3563333333,10.9708666667,35.0284,14.060625
636.24,12.161,29.773,30.5509333333,18.2602666667,10.9312666667,14.6994510965,16.3497333333,10.9295333333,34.9469333333,14.0035833333
636.57,12.2582666667,29.7835,30.5460666667,18.3225333333,10.9798666667,14.7504675439,16.4209333333,10.9951333333,34.8963333333,14.0497083333
636.90,12.1858666667,29.7169333333,30.4804666667,18.268,10.9520666667,14.739025,16.3689333333,10.9308666667,34.8537333333,14.0112916666
637.23,12.2002666667,29.7062333333,30.4736,18.2531333333,10.9393333333,14.74935,16.3398666667,10.9018,34.8493333333,13.9965833333
637.56,12.0742666667,29.5755,30.3977333333,18.1309333333,10.8252666667,14.6933510965,16.2861333333,10.8116,34.7872,13.943875
637.90,12.0257333333,29.5881333333,30.3313333333,18.0956,10.7249333333,14.6747655702,16.1973333333,10.737,34.7705333333,13.926375
638.23,12.0899333333,29.6765333333,30.3878666667,18.183,10.7668666667,14.8111427632,16.2482,10.8232,34.8274666667,13.9982916667
