wavelength,Back_SpoIntf,Belly_SpoIntf,Breast_SpoIntf,Crissum_SpoIntf,Crown_SpoIntf,DorTail_SpoIntf,Rump_SpoIntf,Throat_SpoIntf,WingTip_SpoIntf
263.25,1.64166666667,2.37341666667,-1.22341666667,3.13691666667,-2.32108333333,7.54924999999,1.67291666667,-4.20325,7.53874999999
263.63,3.45275,4.22858333333,0.247416666667,4.55458333333,-0.764833333335,9.26674999999,3.17141666667,-2.71041666667,9.53658333333
264.00,3.36416666667,4.80266666667,0.273333333335,4.95725,-0.855916666666,9.55783333334,3.3285,-2.93633333333,10.0925833333
264.37,3.06816666666,4.3935,0.334333333334,5.51583333333,-0.298416666666,9.19308333334,3.08025,-2.75791666667,10.1003333333
264.75,2.26283333334,3.67383333333,-0.535166666667,4.80525,-1.38691666667,8.50358333333,2.5305,-4.36741666667,9.20916666666
265.12,2.08341666667,3.38541666667,-0.82875,4.16675,-1.55075,7.57566666667,2.34375,-4.64025,8.04908333333
265.49,1.6115,2.63583333333,-0.874833333334,3.4185,-1.80716666667,7.43549999999,1.31216666667,-4.37391666667,7.55075000001
265.87,1.80241666667,2.303,-0.700833333331,3.08191666667,-2.34758333333,7.49883333332,1.32408333333,-3.74933333333,7.48766666668
266.24,3.55325,4.2195,1.20558333333,4.36766666667,-0.750833333333,9.06316666666,2.87641666667,-1.7555,9.30616666667
266.61,3.32333333334,4.10575,1.13816666667,3.61791666666,-0.823083333334,9.36999999999,2.05283333333,-2.2865,8.71958333334
266.98,5.26016666667,6.03325,2.7055,4.76991666667,0.273250000001,11.1425833334,3.84616666667,-0.320500000001,9.37033333333
267.36,6.39758333333,7.24275,3.85308333334,5.67083333334,1.19958333333,12.5229166667,5.4435,0.781500000001,10.2416666667
267.73,4.75933333334,6.166,2.99025,4.40533333334,-0.0530833333335,11.0226666667,3.92775,-0.398166666668,8.79316666667
268.10,5.33891666666,6.53316666667,3.44216666667,4.55741666667,0.72875,11.5646666667,4.34675,-0.561999999999,8.67583333333
268.48,6.36358333333,7.59666666667,4.08525,5.644,1.70416666667,12.5470833333,5.01883333333,0.359583333332,9.50666666668
268.85,8.2675,9.31233333334,5.55275,7.40383333333,3.42208333333,14.4949166667,6.63874999999,2.83,10.9576666667
269.22,9.07858333332,9.91250000001,6.22775,7.88791666666,4.284,15.2735833334,7.4585,3.70908333333,11.9614166667
269.59,9.22691666667,10.15175,6.65725,8.18316666667,4.19033333333,15.4805833333,7.76408333333,4.15066666667,12.2945
269.97,8.76733333333,9.80616666667,5.90708333333,7.52716666667,3.90691666667,14.9225,6.82166666668,3.11633333333,11.5659166667
270.34,8.64450000001,9.30483333332,5.4645,7.33158333334,3.57458333333,14.4429166667,6.66358333333,2.44391666666,10.8529166667
270.71,7.80616666666,8.44316666667,4.75975,6.49516666667,2.75316666667,13.4155,6.30491666667,1.98458333333,10.4055833333
271.09,6.64216666667,7.79358333333,4.00116666666,5.865,2.43233333333,12.3849166667,5.51958333333,1.18733333333,10.1540833333
271.46,7.03925,7.76375,4.13483333333,5.94941666667,2.68625,12.3910833333,5.73133333333,1.30116666667,10.5274166667
271.83,7.49658333332,7.89058333333,4.28075,6.33466666667,3.01516666666,12.9460833333,6.0305,1.70825,10.6363333334
272.20,7.62549999999,7.93266666667,4.75416666667,6.61725,3.09158333333,12.8473333333,6.05633333334,2.41733333333,10.7105
272.58,7.00908333334,7.18308333333,4.06633333333,5.57125,2.09333333333,12.2325,5.10966666667,1.82575,9.32333333334
272.95,6.43791666666,6.4445,3.54491666667,4.81516666667,1.44316666667,11.346,4.48258333333,0.951166666667,8.49291666666
273.32,6.10974999999,5.9095,3.03816666667,4.11983333334,0.654416666667,10.8974166667,3.64575,0.440666666668,7.65900000001
273.69,5.55783333334,5.47708333333,2.43283333333,3.4275,0.47725,10.4770833333,3.48116666667,-0.215083333333,6.74066666667
274.06,5.401,5.48266666666,2.5505,3.6825,0.232000000002,10.9450833333,3.62783333333,-0.3545,6.71716666667
274.44,6.04566666667,6.16916666667,3.3595,4.55483333333,1.38775,11.89875,4.4585,0.934333333334,7.65316666667
274.81,6.68475,6.47533333334,4.04441666667,5.45525,2.43075,12.58725,4.95958333333,1.79516666667,8.25641666667
275.18,7.75116666666,6.84275,4.74866666667,6.12583333333,3.27925,13.6215833333,5.61483333333,2.58358333334,8.63141666667
275.55,7.49216666667,6.41366666667,4.55858333334,6.14766666667,3.07733333333,13.43125,5.02591666667,2.91191666667,8.11058333333
275.93,6.82024999999,5.63183333333,3.87508333334,5.41041666667,2.25133333334,12.5480833333,4.4435,2.31758333333,7.24091666667
276.30,7.24933333333,6.06933333333,4.351,5.75941666667,2.59583333333,13.0235833333,4.74925,2.69175,7.72875
276.67,7.426,6.087,4.91658333333,5.92616666666,2.8315,13.2790833333,5.34833333333,3.21191666667,8.58216666666
277.04,6.61266666667,5.56558333333,4.54066666667,5.43833333333,2.25158333333,12.702,4.53341666666,2.76783333333,8.124
277.41,6.72508333334,6.07425,4.72025,6.1565,3.02975,13.0685,5.25133333333,3.52325,8.96166666666
277.79,6.80725,6.09666666667,4.83991666667,6.0145,2.87241666667,12.8366666667,4.66016666667,3.38125,8.90925000002
278.16,7.181,6.17008333333,4.96591666667,6.09566666667,3.49391666667,12.6895,4.77258333333,4.13308333333,8.86116666668
278.53,5.58308333333,4.63133333334,3.54458333333,4.29408333333,1.97841666667,11.0686666667,3.1925,2.40566666667,7.28416666666
278.90,5.63933333333,5.16566666667,3.70775,4.52183333333,2.22775,11.412,3.175,2.66441666667,6.86808333333
279.27,4.57233333334,4.30683333333,3.00883333333,3.39225,0.781666666665,10.28775,1.90266666667,1.94683333334,5.86283333333
279.64,5.04933333333,5.0565,3.68916666666,3.76875,1.16475,10.43125,2.60425,2.32216666667,6.55383333333
280.02,6.00116666667,6.08475,4.8385,4.70616666667,2.33216666667,11.7238333333,3.55041666667,3.3765,7.44225
280.39,5.42283333334,5.38166666667,4.10491666666,4.19408333333,1.90825,11.0446666667,3.08216666667,2.99275,6.71341666667
280.76,6.13116666666,6.1445,4.47125,4.83266666667,2.80458333333,11.6330833333,3.5875,3.60108333334,7.04158333333
281.13,6.57683333333,7.01266666667,5.08725,5.33433333333,3.58441666667,12.614,4.1635,4.59925,7.68291666666
281.50,6.26925,6.50641666667,5.25641666667,4.67308333334,3.12825,12.2884166667,3.39741666666,4.32058333333,6.98075
281.87,6.57675,6.75175,5.48258333333,5.0325,3.86341666667,12.6595,3.94475,4.95733333333,7.55825
282.25,6.55316666667,7.32733333333,5.94358333333,5.40716666666,4.37083333333,12.9115833334,4.41358333333,5.31575,8.13216666667
282.62,7.549,7.89099999999,6.5935,6.33991666667,5.03666666667,13.8535833333,5.22525,6.275,8.75208333333
282.99,7.96325,8.24658333333,6.85291666667,6.55208333333,5.21625,14.1336666667,5.56891666667,6.55791666667,9.41466666666
283.36,8.93291666667,9.04491666666,7.55991666667,7.55991666667,6.34933333333,14.8060833334,6.6015,7.51491666667,10.2778333333
283.73,8.63241666667,8.59433333333,7.08858333333,7.22441666667,6.3275,14.5520833333,6.159,6.88725,9.714
284.10,9.05758333333,8.70066666667,6.93725,7.142,6.47566666667,14.3839166667,6.22916666667,6.73275,9.91274999999
284.47,9.23116666667,9.07491666667,7.21841666666,7.49091666667,6.99158333333,14.6236666666,6.6485,7.2085,10.38625
284.85,9.06233333333,8.91458333334,7.05783333333,7.46641666667,6.85575,14.3960833333,6.43225,7.09716666667,10.34275
285.22,9.47558333333,9.19966666666,7.32925000001,7.75275,7.18158333333,14.4394166667,6.93883333333,7.32908333334,10.67
285.59,10.4678333333,10.1935833334,7.99399999999,8.8125,8.166,15.2296666667,8.20308333333,8.14275,11.6165833334
285.96,10.9045,10.6565,8.64091666666,9.49491666667,8.69591666667,15.7345833333,8.75566666668,8.52633333333,12.0753333333
286.33,10.457,10.13375,7.97333333332,8.97958333332,8.02858333333,15.4016666667,8.17641666667,8.05633333333,11.4728333333
286.70,10.6450833333,10.6036666667,8.36100000001,9.40391666668,8.43475,15.7346666667,8.45808333334,8.29183333333,11.8124166666
287.07,10.6745833333,10.8320833333,8.68499999999,9.79083333333,8.71275,15.6301666667,8.58783333334,8.59708333334,11.7435833333
287.44,10.69575,10.9135,8.9495,10.177,8.903,15.8606666667,8.93075,8.83816666666,11.7750833333
287.82,10.3521666667,10.7231666667,8.61958333334,9.88258333333,8.64333333333,15.51175,8.53991666666,8.68075,11.61525
288.19,9.99816666666,10.5785,8.69316666667,9.86858333334,8.58275,15.6208333333,8.65466666666,8.818,11.61
288.56,9.92616666667,10.543,8.51783333334,9.63966666665,8.27033333334,15.35075,8.31875000001,8.61000000001,11.41225
288.93,9.53566666666,10.3750833334,8.20091666667,9.39841666666,8.09291666666,15.0960833334,8.04866666668,8.24016666667,11.0473333333
289.30,9.38058333334,10.2095833333,8.19416666668,9.50958333333,8.04541666667,15.0038333333,7.91141666667,8.14966666667,10.8645
289.67,8.46808333334,9.74958333333,7.64508333333,8.79216666666,7.42066666667,14.3128333333,7.1465,7.61508333332,10.0091666667
290.04,8.66991666666,10.3275,8.08208333332,8.87583333334,7.5095,14.4415,7.39916666666,8.28816666666,10.03625
290.41,9.56841666666,11.4731666667,9.41458333334,9.84133333333,8.62583333332,15.3224166667,8.61608333334,9.26591666666,10.873
290.78,8.86866666666,11.1293333333,8.88366666667,9.27875000001,8.23816666667,14.6458333333,8.32841666666,9.19375,10.33425
291.15,8.41341666667,10.8304166667,8.32850000001,8.51883333334,8.05775,14.58075,7.96241666666,8.885,9.94783333333
291.52,7.85741666667,10.6098333333,7.78099999999,8.05191666667,7.81666666667,14.2778333333,7.5455,8.405,9.60708333331
291.89,7.98466666667,10.8005833333,7.91700000001,8.22925,7.84399999999,14.4076666667,7.88041666666,8.66133333333,9.65008333332
292.26,7.71175,10.94625,7.83283333333,8.265,7.96983333333,13.8853333333,7.70125,8.67583333333,9.39725000001
292.64,7.13891666667,10.8619166667,7.62325000001,8.10741666666,7.61233333333,13.3688333333,7.40266666667,8.39258333332,9.03258333334
293.01,7.86533333333,11.5559166667,8.31174999999,8.46233333333,7.81683333333,13.7938333333,8.08058333333,8.95208333332,9.69983333333
293.38,7.69633333333,11.4429166667,7.98008333333,8.33875,7.73400000001,13.3109166667,8.11391666667,8.84708333332,9.54300000001
293.75,7.70783333333,11.3073333333,7.80324999999,8.30683333333,7.76083333334,13.3905,8.31749999999,8.84199999999,9.80708333333
294.12,6.71175,10.239,6.46991666668,7.32258333333,6.92250000001,12.5130833333,7.40691666666,7.61208333332,8.84925000001
294.49,6.478,9.98241666667,6.11225000001,7.14291666667,6.67891666667,12.116,6.94708333332,7.50883333334,8.60633333332
294.86,6.58258333333,9.87616666667,6.00391666666,7.29483333333,6.42941666667,12.082,6.79525,7.16616666668,8.61008333334
295.23,6.282,9.49199999999,5.60774999999,7.26966666666,6.0255,11.4244166667,6.65241666667,6.46725,8.38075000001
295.60,6.91091666667,10.1405,6.15941666666,7.76066666667,6.57541666667,11.8490833334,7.22408333333,6.92883333333,9.01766666667
295.97,6.48158333333,9.90066666668,5.84866666668,7.43275,6.35416666667,11.7143333333,6.99125,6.53241666667,8.69433333332
296.34,6.7525,10.0041666667,5.90275000001,7.402,6.33583333333,11.9158333333,7.12416666667,6.54416666667,8.94616666667
296.71,7.34783333334,10.4554166667,6.40208333332,7.83658333333,6.75566666667,12.3788333333,7.62999999999,6.92658333333,9.33883333333
297.08,6.38825,9.65491666667,5.67058333333,7.12141666667,5.94516666667,11.5215833333,6.83133333333,6.30191666667,8.39991666666
297.45,6.67833333333,10.1720833333,6.14641666667,7.39816666667,6.11108333333,11.7760833333,7.07341666667,6.59233333333,8.84199999999
297.82,6.64441666667,10.1129166667,6.23041666666,7.43366666667,6.05658333333,11.6279166667,6.96041666667,6.53,8.87
298.19,6.695,10.1489166667,6.42324999999,7.63233333333,6.02566666666,11.4956666667,7.15975,6.7975,8.90841666667
298.56,6.45075,9.99116666667,6.05324999999,7.21333333333,5.72408333333,11.127,7.15716666666,6.30225,8.87941666668
298.93,6.47291666667,10.01725,6.05799999999,7.06416666667,5.78691666667,10.9535,7.1915,6.23058333333,8.90016666666
299.30,6.50425,10.26875,6.47449999999,7.12091666667,5.65341666666,11.1023333333,7.43983333333,6.38075,9.23933333334
299.67,6.02075,9.69341666668,6.065,6.52583333333,4.82458333333,10.1586666667,6.97325,5.85675,8.51500000001
300.04,6.393,9.99908333334,6.59433333334,7.17091666667,5.12075,10.24175,7.63766666667,6.37475,9.18450000001
300.41,5.96975,9.64175,6.40583333333,7.17508333333,4.63333333333,9.66991666666,7.21725,5.87133333334,8.60983333334
300.78,5.84483333333,9.46175,6.45258333333,7.30133333334,4.644,9.71258333333,7.2675,5.79166666667,8.56966666668
301.15,6.22416666667,9.59983333332,6.79566666666,7.64841666667,5.076,10.02375,7.69750000001,5.8595,8.86058333332
301.52,5.59066666667,8.64416666667,6.03183333333,7.07483333333,4.36216666666,9.40133333333,7.11491666667,5.20958333333,8.03249999999
301.89,5.4475,8.64249999999,5.99091666668,7.01241666666,3.98225,9.051,6.95283333333,4.90433333333,7.72524999999
302.26,5.73725,8.73866666667,6.08724999999,7.278,4.07166666667,9.33874999999,7.00266666667,4.65175,7.88308333333
302.63,5.78116666667,8.96025,6.28350000001,7.75125000001,4.1245,9.5175,6.89566666667,4.85583333333,7.73133333334
303.00,5.52075,9.16275000001,6.45475,7.95866666666,4.08666666666,9.32749999999,6.87441666667,4.811,7.83366666666
303.37,5.92616666666,9.51458333332,6.85066666667,8.59533333333,4.62633333334,9.72225000001,7.18175,5.21458333333,8.20466666667
303.74,5.46108333333,9.49616666667,6.435,8.62158333333,4.36775,9.79925,6.92708333333,5.14333333333,8.32833333334
304.10,5.425,9.71975,6.60533333333,8.59958333333,4.134,9.79499999999,6.77616666667,4.90258333333,8.20766666666
304.47,5.44883333333,10.1158333333,6.75908333334,8.71416666666,4.154,9.78066666666,6.96208333334,5.1695,8.58199999999
304.84,5.32675,9.98766666666,6.4265,8.56041666666,4.08591666667,9.46816666665,7.00658333333,5.17041666667,8.77716666668
305.21,6.14166666666,10.9334166667,7.14783333334,9.51383333332,4.97608333333,10.0219166667,7.93491666667,6.19141666666,9.95216666667
305.58,6.4055,11.52625,7.61183333334,9.97433333333,5.5655,10.5675833333,8.22458333333,6.49466666667,10.5230833333
305.95,6.49908333333,11.4545833333,7.50999999999,10.3401666666,5.84808333333,10.9318333333,8.42208333333,6.6175,10.8924166667
306.32,5.97708333333,11.2259166667,7.04933333333,9.93699999999,5.3965,10.47825,7.97425,6.17875,10.7735
306.69,6.39083333333,11.39275,7.42525,10.3875833333,5.73041666667,10.6935833333,8.217,6.53175,11.2568333333
307.06,6.33116666667,11.2461666666,7.30366666667,10.1211666667,5.42508333333,10.7885,8.09508333333,6.4025,11.14625
307.43,6.03016666667,10.8949166667,6.66941666667,9.57883333332,4.92583333334,10.37775,7.52966666667,5.93625,10.345
307.80,6.23516666667,11.21875,6.93608333333,9.76691666666,5.19308333333,10.5999166666,7.8555,6.05766666667,10.5909166667
308.17,5.7755,10.6743333333,6.05416666667,9.22725000001,4.52283333333,10.108,7.09408333333,5.51433333334,10.1435833333
308.54,5.58266666667,10.17425,5.67233333333,8.93566666667,4.17308333333,9.88383333334,6.76575,5.117,9.70008333334
308.90,5.37016666666,10.068,5.44075,8.69441666668,3.78891666667,9.76091666668,6.27066666667,4.78908333334,9.24216666668
309.27,5.00008333334,9.92358333333,5.34208333333,8.35758333334,3.426,9.44841666667,5.78491666667,4.33166666667,8.80824999999
309.64,4.56466666666,9.43733333333,4.79866666667,7.69350000001,2.59441666666,8.71566666668,5.24341666667,3.65941666666,8.09924999999
310.01,5.136,10.088,5.35783333333,8.14916666666,3.09591666666,9.10358333334,5.78216666667,4.28675,8.51741666666
310.38,5.24508333333,10.2251666667,5.223,8.19724999999,3.01108333333,9.12483333334,5.69058333333,4.48308333333,8.52100000001
310.75,4.93666666667,9.90991666666,4.90775,7.62508333333,2.50283333333,8.70741666667,5.35075,4.00325,8.11883333333
311.12,4.83666666667,9.88291666666,4.90541666667,7.57475000001,2.51775,8.57883333333,5.30633333333,3.92641666667,8.05874999999
311.49,4.85841666666,10.0330833333,4.78291666666,7.575,2.43641666667,8.42308333332,5.29666666667,4.01391666667,8.05316666666
311.85,5.12658333333,9.89008333333,5.01866666667,7.55333333334,2.44825,8.47358333332,5.15891666667,3.91491666667,7.76166666666
312.22,5.4965,10.17375,5.56158333333,7.95658333332,2.93841666666,8.82625000001,5.634,4.21033333333,7.99641666667
312.59,5.68233333333,10.7759166667,5.89058333333,8.28224999999,3.20316666667,9.20375000001,6.0955,4.67308333334,8.38825
312.96,5.707,10.82225,6.03791666667,8.38533333333,3.19558333334,9.26325,6.23141666666,4.81775,8.36674999999
313.33,5.75141666667,10.82375,5.9305,8.51625,3.00533333333,9.29441666666,6.36908333333,4.817,8.17325
313.70,6.31458333333,11.3456666667,6.43566666667,9.13933333334,3.576,9.8435,6.92883333334,5.43425,8.77941666668
314.07,5.50025,10.7535833333,5.75525,8.45075000001,2.71966666667,9.11058333332,6.13166666666,4.46825,8.02983333334
314.43,5.13958333333,10.556,5.76783333333,8.28791666668,2.52858333334,8.80841666668,6.01566666667,4.06125,7.64741666666
314.80,5.08683333333,10.5533333333,5.84633333333,8.40841666666,2.56633333333,9.00516666666,6.30091666666,4.127,7.73249999999
315.17,5.24283333333,10.5748333333,5.70125,8.50733333334,2.29233333333,8.80033333334,6.23191666667,4.13908333333,7.40358333334
315.54,5.52825,10.6903333333,6.10566666667,8.81158333333,2.41725,9.19516666666,6.30825,4.14516666667,7.72141666666
315.91,5.06041666667,10.5370833333,5.77891666667,8.45158333334,2.09441666667,8.88108333333,5.91483333333,3.80725,7.48325000001
316.28,5.25975,10.7555,5.9725,8.45141666666,2.15566666667,8.95433333334,5.99433333333,3.82566666667,7.673
316.64,5.42441666667,10.7339166667,6.13616666667,8.61183333334,2.175,9.116,5.81341666666,3.81508333333,7.74974999999
317.01,5.78283333333,11.1523333333,6.73691666667,9.11616666666,2.60341666667,9.53391666666,6.20058333334,4.05458333333,8.21016666668
317.38,5.19341666667,10.6684166667,6.19150000001,8.64116666667,2.291,9.27875,5.56291666667,3.43891666667,7.78808333334
317.75,5.13266666667,10.6560833334,5.91416666666,8.68899999999,2.31383333333,9.42233333333,5.43558333333,3.29716666667,7.68366666667
318.12,5.35941666667,10.7665833333,5.92616666667,8.72124999999,2.3635,9.47133333333,5.57733333333,3.61941666666,7.72291666667
318.49,6.1425,11.3936666667,6.77274999999,9.32875,2.743,10.0069166667,6.151,4.26883333333,8.25950000001
318.85,6.22683333333,11.5875833333,6.64458333333,9.39758333333,2.69108333333,10.0483333333,5.83116666667,4.30966666666,8.23208333333
