wavelength,Back_IriJelm,Belly_IriJelm,Breast_IriJelm,Crissum_IriJelm,Crown_IriJelm,DorTail_IriJelm,Rump_IriJelm,Throat_IriJelm,WingTip_IriJelm
259.89,4.99946666667,3.69353333333,3.62693333334,2.7602,4.41546666667,7.32713333333,4.35253333333,3.1262,7.5068
260.27,5.17533333333,3.809,3.6184,2.8656,4.47693333333,7.4612,4.4138,3.22433333333,7.7686
260.64,5.36833333333,3.82126666667,3.70173333333,2.96673333333,4.49013333333,7.63933333333,4.51843333333,3.38206666667,7.93673333333
261.01,5.45906666666,3.81453333333,3.66506666667,3.03306666667,4.42146666667,7.61473333333,4.58566666667,3.47006666667,7.964
261.39,5.524,3.82106666667,3.72406666667,3.05726666667,4.40033333333,7.64533333333,4.6049,3.5776,8.02093333333
261.76,5.67786666667,4.01313333333,3.794,3.2386,4.64113333333,7.84006666667,4.74236666667,3.69346666667,8.21253333333
262.13,5.63153333333,3.88546666667,3.74853333333,3.21633333333,4.73853333333,7.82833333333,4.7853,3.64966666667,8.26006666667
262.51,5.38633333333,3.66413333334,3.4518,2.99313333333,4.55366666667,7.6744,4.6831,3.42546666667,8.0956
262.88,5.23693333333,3.58986666666,3.33533333333,2.92573333333,4.34093333333,7.5564,4.6647,3.41826666667,7.9536
263.25,5.61386666667,4.05566666667,3.74346666666,3.37206666667,4.77566666667,8.00413333333,5.05366666667,3.7798,8.29566666667
263.63,6.1004,4.62153333333,4.12013333333,3.7536,5.32986666667,8.43746666667,5.54183333333,4.25993333333,8.74926666666
264.00,6.151,4.61986666667,4.18166666667,3.81833333333,5.4054,8.47286666667,5.80886666667,4.5076,8.88446666667
264.37,6.18353333334,4.6314,4.4094,3.94,5.59213333333,8.5214,6.05853333333,4.87566666667,8.82666666667
264.75,6.2516,4.789,4.69146666667,4.1036,5.90053333333,8.60006666667,6.3297,4.91706666667,8.78673333333
265.12,6.03373333333,4.75686666667,4.7458,4.16253333333,5.9784,8.53233333333,6.21323333333,4.78726666667,8.72586666667
265.49,5.54253333333,4.49106666667,4.3512,3.7112,5.57486666667,8.12686666667,5.78193333333,4.3808,8.2078
265.87,5.1626,4.08273333333,4.11166666667,3.17086666667,5.07593333333,7.7174,5.35636666667,4.03553333333,7.70706666667
266.24,4.93486666667,3.8494,3.89026666667,2.82,4.67173333334,7.50446666667,4.97313333333,3.7242,7.52993333333
266.61,5.255,4.10933333333,4.22753333333,3.07213333333,4.83613333333,7.63733333333,5.12926666667,4.07,7.82206666667
266.98,5.42426666667,4.03833333333,4.22746666667,3.0138,4.81393333333,7.5644,5.02696666667,3.98326666667,7.82986666667
267.36,4.9768,3.415,3.71346666667,2.43833333333,4.1934,6.92313333333,4.39156666666,3.5268,7.3146
267.73,4.78173333333,3.16366666667,3.54413333333,2.2336,3.9682,6.76006666667,4.12996666667,3.35493333334,6.97433333333
268.10,4.91886666667,3.51533333333,3.76566666667,2.4652,4.15466666667,7.03993333333,4.2274,3.5624,7.1158
268.48,4.82366666667,3.5634,3.7256,2.47426666667,4.0632,7.06553333333,4.05003333333,3.46926666667,7.12693333333
268.85,4.47386666667,3.31606666667,3.39166666667,2.26833333333,3.60393333333,6.79426666667,3.5573,3.052,6.8052
269.22,4.30793333333,3.16066666667,3.2076,1.9726,3.27153333333,6.60926666667,3.28216666667,2.92806666667,6.61106666667
269.59,4.38506666667,3.29266666667,3.32386666667,2.22713333333,3.42626666666,6.75226666667,3.48073333333,3.0878,6.80026666667
269.97,4.65666666667,3.61513333333,3.5988,2.59993333333,3.76766666667,7.06553333333,3.78193333333,3.37306666667,7.07553333333
270.34,4.54826666667,3.44046666667,3.44813333333,2.52466666667,3.76133333333,6.9124,3.7158,3.2956,6.79153333333
270.71,4.4772,3.41333333333,3.292,2.4824,3.73133333333,6.97893333333,3.65616666667,3.1666,6.66486666666
271.09,4.34026666667,3.32686666667,3.1708,2.4398,3.64673333333,6.88973333333,3.58533333333,3.0646,6.5626
271.46,4.53026666667,3.36206666667,3.2524,2.602,3.73046666667,7.01166666667,3.7493,3.11226666667,6.6936
271.83,4.52753333333,3.24026666667,3.19106666667,2.60973333333,3.71453333333,6.937,3.7478,3.0402,6.68433333333
272.20,4.34453333333,2.89966666667,2.89126666667,2.377,3.534,6.64793333333,3.59213333333,2.754,6.4404
272.58,4.32866666667,2.84466666667,2.79873333333,2.29066666667,3.5528,6.5938,3.6044,2.73953333333,6.42773333333
272.95,4.44893333333,2.98786666667,2.9358,2.4364,3.76133333333,6.73393333333,3.8075,2.9088,6.57406666667
273.32,4.51913333333,2.97513333333,2.96673333333,2.58166666667,3.89166666666,6.78606666667,3.8967,2.93973333333,6.6532
273.69,4.56086666667,2.8896,2.93713333333,2.49753333333,3.9082,6.68546666667,3.82583333333,2.8656,6.55246666667
274.06,4.63906666667,2.88533333333,2.9476,2.59766666667,3.94753333333,6.70646666667,3.84013333333,2.93733333333,6.62846666667
274.44,4.98493333333,3.3474,3.3316,3.0548,4.34333333333,7.15153333333,4.24893333334,3.4708,7.0898
274.81,5.0266,3.40633333333,3.4208,3.24226666667,4.50213333333,7.20386666667,4.30573333333,3.583,7.29026666667
275.18,5.07473333333,3.52506666667,3.58753333334,3.501,4.7098,7.36133333333,4.4297,3.7038,7.4056
275.55,5.08386666667,3.73846666667,3.6946,3.69866666667,4.88466666667,7.4694,4.54486666667,3.81813333333,7.53953333333
275.93,5.046,3.78593333333,3.6716,3.80533333334,4.90453333333,7.50206666667,4.50996666666,3.81893333333,7.65533333333
276.30,5.22306666667,4.0234,3.98173333333,4.0452,5.12193333333,7.7394,4.65093333333,3.91426666667,7.8604
276.67,5.1358,3.91733333333,3.97946666667,4.11586666667,5.03366666667,7.66466666666,4.56966666667,3.72706666667,7.6946
277.04,5.02753333333,3.71473333333,3.7938,3.83646666667,4.7818,7.5796,4.39646666667,3.6154,7.55546666667
277.41,4.93453333333,3.66173333333,3.72073333333,3.66793333333,4.5808,7.42506666667,4.35103333333,3.613,7.38233333333
277.79,4.69726666667,3.46466666667,3.61106666667,3.45026666667,4.3394,7.23413333334,4.25286666667,3.38326666667,7.19766666667
278.16,4.23213333333,3.09206666667,3.21626666667,2.96593333333,3.89413333334,6.8214,3.86756666667,2.9028,6.689
278.53,3.80973333333,2.70013333333,2.7998,2.43126666667,3.4148,6.36133333333,3.4534,2.25006666667,6.17193333333
278.90,4.06173333333,2.8122,3.02553333334,2.49733333333,3.574,6.52633333333,3.63,2.4098,6.26633333333
279.27,4.2436,2.9792,3.0746,2.47186666667,3.6328,6.61386666667,3.77273333333,2.5774,6.42306666667
279.64,4.21806666667,2.8574,2.9376,2.23026666667,3.48666666667,6.54653333333,3.5948,2.43066666667,6.27393333333
280.02,4.25446666667,2.90966666667,2.957,2.1272,3.53686666667,6.54293333333,3.64283333333,2.46146666667,6.2578
280.39,4.4624,2.99613333333,3.0154,2.16966666667,3.6514,6.734,3.7428,2.69246666667,6.438
280.76,4.59453333333,3.17666666667,3.10546666667,2.226,3.7506,6.85613333333,3.86503333333,2.93666666667,6.65526666667
281.13,4.62046666667,3.28053333333,3.18806666667,2.34566666667,3.89073333333,6.88086666667,3.9288,2.95946666667,6.68666666667
281.50,4.67973333333,3.36893333333,3.31553333333,2.42686666667,3.995,6.96466666667,3.9924,2.99093333333,6.90086666667
281.87,5.05546666667,3.5742,3.50833333333,2.74773333333,4.27933333333,7.2296,4.26623333333,3.3142,7.2072
282.25,5.3558,3.81046666667,3.79,3.03366666667,4.5604,7.48246666667,4.5698,3.58233333333,7.5872
282.62,5.5592,3.883,3.89946666667,3.25186666667,4.8058,7.58473333333,4.6559,3.81713333333,7.86666666667
282.99,5.43866666667,3.80246666667,3.7304,3.17006666667,4.64453333333,7.43993333333,4.5773,3.663,7.7314
283.36,5.42226666667,3.8308,3.7316,3.183,4.65833333333,7.48333333333,4.65303333333,3.66033333333,7.77946666667
283.73,5.67233333333,4.10886666667,4.10293333333,3.45473333333,4.958,7.69533333333,4.99553333333,3.9608,8.0668
284.10,5.55946666667,4.03733333333,4.04146666667,3.43793333333,4.84826666667,7.6506,4.92963333333,3.8602,7.94666666667
284.47,5.33473333333,3.86593333333,3.90693333333,3.2692,4.6364,7.3722,4.75696666667,3.6698,7.78406666667
284.85,5.34966666667,3.87466666667,3.87886666667,3.27993333333,4.5984,7.2944,4.73953333333,3.65406666667,7.73853333333
285.22,5.24386666667,3.78206666667,3.7822,3.18953333333,4.474,7.0736,4.70443333333,3.598,7.6836
285.59,5.3358,3.8752,3.77893333333,3.2482,4.4932,7.13926666667,4.75863333333,3.6284,7.6622
285.96,5.10113333333,3.7744,3.56473333333,3.05613333333,4.32766666667,7.0574,4.60166666667,3.51626666667,7.4834
286.33,4.91726666667,3.58873333333,3.33066666666,2.8888,4.1754,6.8608,4.4544,3.34893333333,7.26246666667
286.70,4.7912,3.46826666667,3.16593333333,2.63926666667,3.92686666667,6.70313333333,4.3499,3.18686666667,7.0564
287.07,4.7204,3.3674,3.1054,2.53446666667,3.8128,6.59986666667,4.21216666667,3.15913333333,6.94186666667
287.44,4.76866666667,3.34926666666,3.07533333333,2.51713333333,3.7884,6.58606666667,4.1674,3.12573333333,6.88473333333
287.82,4.63186666667,3.14066666667,2.81793333333,2.31453333333,3.53533333333,6.37746666667,4.02143333333,2.92226666667,6.69346666667
288.19,4.692,3.1906,2.9052,2.3278,3.5626,6.33526666667,4.04753333333,2.9986,6.7302
288.56,4.7962,3.27626666667,2.882,2.37506666667,3.64873333333,6.3934,4.08583333333,3.02753333333,6.7034
288.93,4.7724,3.12133333333,2.7114,2.15853333333,3.5314,6.2938,3.91943333333,2.845,6.51553333333
289.30,4.87106666667,3.06286666667,2.60813333333,2.09233333333,3.49413333333,6.30206666667,3.81043333333,2.74813333333,6.3712
289.67,4.74293333333,2.83313333333,2.42173333333,1.85533333333,3.38706666667,6.11286666667,3.68563333333,2.55426666667,6.1854
290.04,4.91746666667,2.901,2.49426666667,1.90513333333,3.40646666667,6.02733333333,3.71053333333,2.5416,6.2488
290.41,5.0202,2.913,2.51513333333,1.872,3.37813333333,6.025,3.65703333333,2.56693333333,6.30093333333
290.78,5.11386666667,2.94486666667,2.59906666667,1.98846666666,3.44553333333,6.0968,3.67536666667,2.5104,6.26193333333
291.15,5.00926666667,2.69433333333,2.40306666667,1.71706666667,3.2736,5.8244,3.53216666667,2.24686666667,6.09433333333
291.52,5.01353333333,2.51966666667,2.27373333333,1.5688,3.15613333333,5.61713333334,3.39266666667,2.13773333333,5.9302
291.89,5.0778,2.4338,2.21933333333,1.49586666667,3.15126666667,5.55773333334,3.35146666667,2.0918,5.8042
292.26,5.2604,2.4122,2.21913333333,1.41086666667,3.1662,5.58873333333,3.44896666667,2.06313333333,5.88173333333
292.64,5.3384,2.35693333333,2.3196,1.40313333333,3.152,5.54066666667,3.45393333333,2.04246666667,5.89553333333
293.01,5.5898,2.4732,2.55526666667,1.60926666667,3.30653333333,5.69026666667,3.6816,2.17666666667,6.10073333333
293.38,5.86373333333,2.57566666667,2.71313333333,1.7022,3.46406666667,5.83326666667,3.93973333333,2.2788,6.2138
293.75,6.1036,2.62893333333,2.74246666667,1.78006666667,3.47766666667,5.93453333333,3.94796666667,2.3404,6.15873333333
294.12,6.24406666666,2.79486666667,2.96593333333,1.9572,3.628,6.11526666667,4.14136666667,2.504,6.23646666667
294.49,6.3334,2.79266666667,3.00893333333,2.03413333333,3.74966666667,6.194,4.27856666667,2.53046666667,6.2296
294.86,6.5038,2.90333333333,3.14186666667,2.20753333333,3.8762,6.23366666667,4.52426666667,2.75906666667,6.3894
295.23,6.68333333333,3.04606666667,3.2508,2.34926666667,3.97673333333,6.36986666667,4.6509,2.8386,6.41926666667
295.60,6.72293333333,3.09026666667,3.34326666667,2.36326666666,4.02166666667,6.42053333333,4.75273333333,2.8494,6.46353333333
295.97,6.9168,3.23153333333,3.48026666667,2.525,4.19933333333,6.58526666667,4.9034,3.00886666667,6.64406666667
296.34,6.98893333333,3.24293333333,3.51493333333,2.62466666667,4.1796,6.55766666667,4.9087,3.06433333333,6.596
296.71,7.0164,3.2172,3.4124,2.56413333333,4.08853333333,6.4994,4.91616666667,3.04633333333,6.50293333333
297.08,6.95033333333,3.152,3.31626666667,2.46126666667,3.998,6.43746666667,4.8706,3.02473333333,6.42506666667
297.45,6.8546,3.07506666667,3.21333333333,2.37826666666,3.89566666667,6.29753333333,4.7369,2.94333333333,6.364
297.82,6.96673333333,3.15653333333,3.3076,2.51066666667,4.03853333333,6.3566,4.8551,3.04466666667,6.53913333333
298.19,7.01033333333,3.04086666667,3.20326666667,2.41573333334,3.99533333334,6.25446666667,4.76613333334,2.93613333333,6.46593333333
298.56,7.14146666667,3.11293333333,3.32813333333,2.50946666667,4.02733333333,6.26253333333,4.79703333333,3.0058,6.47646666667
298.93,7.2644,3.07333333333,3.32633333333,2.4838,4.02993333333,6.2906,4.74523333333,2.9492,6.40673333333
299.30,7.46206666667,3.215,3.42186666667,2.60746666667,4.1472,6.40266666666,4.88536666667,3.10566666667,6.5358
299.67,7.4978,3.22873333333,3.3592,2.63493333333,4.1128,6.3728,4.8364,3.1108,6.4304
300.04,7.42266666667,3.12986666667,3.27313333333,2.55653333333,3.9782,6.23806666667,4.67883333334,3.00286666667,6.2418
300.41,7.38006666667,2.98913333333,3.08493333333,2.37293333333,3.864,6.12006666667,4.5643,2.8234,6.15306666666
300.78,7.633,3.1962,3.326,2.58113333333,4.14613333333,6.35726666667,4.76166666667,3.05426666667,6.37753333333
301.15,7.91186666667,3.35333333333,3.48766666667,2.74386666667,4.32446666667,6.4852,5.019,3.2136,6.48793333334
301.52,7.94986666667,3.26213333333,3.49606666667,2.71446666667,4.35086666667,6.4906,5.0058,3.21006666667,6.44686666667
301.89,7.988,3.24226666667,3.44866666666,2.62706666667,4.32006666667,6.399,4.99076666667,3.21366666667,6.3706
302.26,8.13813333333,3.21286666667,3.43973333333,2.68466666667,4.336,6.43833333333,5.0488,3.25406666667,6.40826666667
302.63,8.14873333333,3.17373333333,3.3306,2.54086666667,4.29106666667,6.38586666667,5.01643333333,3.17093333333,6.3844
303.00,8.13726666667,3.233,3.31266666667,2.51686666667,4.2806,6.32933333333,5.095,3.19026666667,6.4062
303.37,8.15366666667,3.187,3.3448,2.43433333333,4.36293333333,6.35566666667,5.12436666667,3.2254,6.4124
303.74,8.04306666667,2.97526666667,3.18933333333,2.18226666667,4.2234,6.11606666667,5.0221,2.96113333333,6.29433333333
304.10,8.07493333333,2.84806666667,3.10313333333,2.06906666667,4.18146666667,5.9654,4.9841,2.86833333333,6.22033333333
304.47,8.29886666667,3.01986666667,3.2992,2.27686666667,4.3522,6.13093333333,5.19303333333,3.0646,6.29453333333
304.84,8.31206666667,2.96113333333,3.1742,2.285,4.2356,6.03293333333,5.1956,2.9362,6.2388
305.21,8.29286666667,3.02026666667,3.13266666667,2.31073333333,4.2362,5.96313333333,5.13033333333,2.85086666667,6.14706666667
305.58,8.44586666667,3.152,3.1064,2.4144,4.283,6.03013333333,5.27066666667,2.91333333333,6.20153333333
305.95,8.5082,3.17206666667,3.04406666667,2.4024,4.285,6.14253333333,5.33743333333,2.7822,6.2236
306.32,8.54386666667,3.25946666667,3.06746666666,2.42806666667,4.37153333333,6.2282,5.44153333333,2.84306666667,6.23246666667
306.69,8.6274,3.2446,3.04226666667,2.4262,4.347,6.1908,5.48086666667,2.87386666667,6.1984
307.06,8.77433333333,3.2834,3.06446666667,2.47466666667,4.465,6.2646,5.50563333333,2.93106666667,6.19093333333
307.43,8.87346666667,3.35873333333,3.1348,2.662,4.48173333333,6.25506666667,5.5634,2.9078,6.18093333333
307.80,9.07893333333,3.4948,3.2424,2.7924,4.60553333333,6.4474,5.7435,3.0676,6.33273333333
308.17,9.23293333333,3.61373333333,3.33753333333,2.883,4.66246666667,6.53146666667,5.903,3.1242,6.42553333333
308.54,9.31726666666,3.60173333333,3.33113333333,2.8476,4.728,6.51713333333,5.94116666667,3.06486666667,6.44526666667
308.90,9.16013333334,3.32013333333,3.13826666667,2.58833333333,4.54633333333,6.31726666667,5.70336666667,2.831,6.1972
309.27,9.23100000001,3.22946666667,3.05526666667,2.554,4.54313333333,6.29106666667,5.6562,2.8296,6.19506666667
309.64,9.22413333333,3.17353333334,3.12653333333,2.5192,4.56826666667,6.26946666667,5.63783333333,2.80213333333,6.194
310.01,9.31979999999,3.182,3.2868,2.61373333333,4.639,6.22473333333,5.74293333333,2.91993333333,6.2628
310.38,9.31486666667,3.17793333333,3.31006666667,2.59473333333,4.64106666667,6.14853333333,5.72983333333,2.88473333333,6.27373333333
310.75,9.27253333333,3.08513333333,3.2414,2.52493333333,4.61293333333,6.0426,5.6888,2.76566666667,6.11786666667
311.12,9.16099999999,2.93653333333,3.11986666667,2.3468,4.4494,5.86086666667,5.53656666667,2.59773333333,5.98013333333
311.49,9.19266666667,2.89073333333,2.98766666667,2.21273333333,4.3806,5.80966666667,5.45703333334,2.55953333333,5.90206666667
311.85,9.48046666667,3.16233333333,3.27046666667,2.47633333333,4.65486666667,6.02906666667,5.67306666667,2.81133333333,6.1066
312.22,9.6376,3.36013333333,3.47286666667,2.60906666667,4.83926666667,6.21593333333,5.87646666667,2.98793333333,6.28886666667
312.59,9.78486666665,3.4622,3.58073333333,2.72573333333,4.9638,6.318,5.955,3.1054,6.31333333333
312.96,10.0603333333,3.60793333333,3.7824,2.83033333333,5.15253333333,6.41953333333,6.14436666667,3.35733333333,6.44526666667
313.33,10.2538,3.73526666667,4.00513333333,2.94573333333,5.34053333333,6.5616,6.35416666667,3.50586666667,6.5184
313.70,10.5007333333,3.932,4.13313333333,3.0974,5.50113333334,6.67526666667,6.52203333334,3.6782,6.54653333333
314.07,10.6398,4.0748,4.2546,3.19886666667,5.65606666666,6.76213333333,6.63136666667,3.81473333333,6.5812
314.43,10.6900666667,4.0542,4.23353333333,3.16746666667,5.68313333333,6.7646,6.66866666667,3.86693333333,6.4692
314.80,10.8743333333,4.15333333333,4.33566666667,3.2342,5.78173333333,6.9044,6.79816666667,3.98706666667,6.6378
315.17,11.1106666667,4.2828,4.51833333333,3.4476,6.04386666667,7.1404,7.08163333333,4.25853333333,6.86286666667
315.54,11.1818666667,4.3346,4.62613333333,3.57893333333,6.1192,7.19353333333,7.29273333333,4.33173333333,6.9786
315.91,11.2028,4.2374,4.53626666667,3.52713333333,6.0496,7.12253333333,7.2844,4.27766666667,6.90706666667
316.28,11.1513333333,4.13406666667,4.33593333333,3.44406666666,5.96966666667,6.96666666667,7.18706666667,4.11573333333,6.748
316.64,11.0326,4.0964,4.18,3.30213333333,5.861,6.7872,7.09353333333,3.99426666667,6.68806666667
317.01,10.9574,4.13833333333,4.13693333333,3.324,5.861,6.78186666667,7.157,3.84666666666,6.6838
317.38,10.8164666667,4.01553333333,3.98126666667,3.2376,5.6342,6.568,7.00713333333,3.67226666667,6.5652
317.75,10.6678,3.80213333334,3.80353333333,3.08386666667,5.42626666667,6.3796,6.8593,3.4892,6.43726666667
318.12,10.4282666667,3.53046666667,3.5116,2.8264,5.18293333333,6.11966666667,6.62373333333,3.2336,6.19826666667
318.49,10.4639333333,3.45466666667,3.51046666667,2.8008,5.11413333333,6.08426666667,6.5935,3.0934,6.17213333333
318.85,10.3368666667,3.354,3.36566666667,2.723,4.9376,5.91386666667,6.49906666667,2.94226666667,5.93433333333
319.22,10.0808666667,3.10066666667,3.01893333333,2.43633333333,4.5826,5.56666666667,6.25863333333,2.53726666667,5.62613333333
319.59,10.1193333333,3.18853333333,3.09553333334,2.45586666667,4.69106666667,5.59766666667,6.36566666667,2.55786666667,5.5708
319.96,10.0060666667,3.0538,3.04326666667,2.347,4.62306666667,5.469,6.26493333333,2.48453333333,5.43413333333
320.32,10.0603333333,3.01926666667,3.15346666666,2.4012,4.67206666667,5.46533333333,6.26393333333,2.59286666667,5.48026666667
320.69,10.0022666667,2.93833333333,3.20826666667,2.38646666667,4.56066666667,5.4582,6.3399,2.5486,5.431
321.06,10.1343333333,3.04126666667,3.3448,2.48313333333,4.64313333333,5.5244,6.4202,2.7044,5.46073333333
321.43,10.1678,3.09313333333,3.45113333333,2.47226666667,4.75446666667,5.56106666667,6.4863,2.72773333334,5.56713333333
321.80,10.2251333333,3.01353333333,3.4174,2.39346666666,4.81673333333,5.54193333333,6.5061,2.68613333333,5.53006666667
322.16,10.5388,3.20606666667,3.5878,2.52373333333,5.05486666666,5.6912,6.65863333333,2.8034,5.58166666667
