wavelength,Back_CyaNitm,Belly_CyaNitm,Breast_CyaNitm,Crissum_CyaNitm,Crown_CyaNitm,DorTail_CyaNitm,Patch10_CyaNitm,Rump_CyaNitm,Throat_CyaNitm,WingTip_CyaNitm
185.25,3320.83333334,1433.33333333,2550.0,2487.5,1429.16666667,1533.33333333,1512.5,1708.33333333,1216.66666667,1541.66666667
185.63,2377.77791667,1155.55566667,1922.22216667,1788.889,1130.5555,1144.4445,1163.88883333,1319.44433333,911.111083333,1249.99991667
186.01,-1445.0,-710.000000001,-1156.66666667,-1110.0,-671.666666666,-666.666666668,-650.0,-765.000000001,-528.333333332,-816.666666667
186.39,-404.166666667,-206.770833333,-346.354166667,-328.645833333,-209.895833334,-170.833333333,-172.395833333,-192.1875,-124.479166667,-227.604166666
186.77,-257.936666667,-115.476166667,-217.063583333,-223.015916667,-127.77775,-81.3491666667,-83.33325,-91.2698333334,-57.5397500001,-127.77775
187.15,-1408.33333333,-587.499999998,-1125.0,-1206.25,-647.916666666,-431.250000001,-425.0,-575.0,-427.083333334,-820.833333332
187.53,2691.66666667,945.833333333,2083.33333333,2154.16666667,1129.16666667,587.499999998,683.333333332,908.333333332,704.166666667,1691.66666667
187.91,1888.88891667,791.666666667,1538.88875,1622.22225,802.777750001,391.666750001,547.222166667,583.333416666,691.666833333,1463.88891667
188.29,288.405833333,142.39125,240.2175,253.623083333,131.521666667,93.8405833335,116.666833333,107.608833333,143.478166667,243.115916666
188.67,491.666666667,211.666666667,410.0,454.166666667,162.5,45.8333333332,135.0,123.333333333,172.5,435.833333333
189.05,597.916666667,221.875,525.0,558.333333333,165.625,61.4583333335,186.458333333,185.416666667,193.75,558.333333334
189.43,4033.33333333,1000.0,3583.33333333,4058.33333333,1008.33333333,-1.13686837722e-13,1083.33333333,749.999999999,1091.66666667,4458.33333333
189.81,556.481583333,204.629666667,474.074,571.296166667,223.148166667,87.963,220.370583333,176.851833333,255.55575,602.77775
190.19,211.666666667,83.6666666666,182.666666667,218.333333334,77.0,24.6666666667,89.6666666665,72.6666666667,95.6666666667,216.666666667
190.57,146.747833333,68.2927500001,128.252083333,149.79675,61.9919166668,32.5204166667,73.9836666666,63.41475,84.9592499999,147.561
190.95,140.306083333,81.4625833333,125.680333333,145.40825,62.92525,39.1156666668,80.6122500002,75.34,98.1293333333,150.170083334
191.33,193.434416667,109.343416667,176.262583333,195.707083333,86.61625,44.9495833335,109.091,86.6160833334,123.737416667,214.6465
191.71,299.019666667,150.980416667,275.0,337.74525,91.6667500001,24.5099166668,156.86275,113.72525,175.0,352.451
192.09,1770.83333333,545.833333334,1533.33333333,2000.0,241.666666667,-550.000000001,583.333333334,437.5,933.333333334,2170.83333334
192.47,-397.916666667,-79.1666666668,-333.333333333,-447.916666667,-44.7916666668,203.125,-82.2916666668,-117.708333333,-200.0,-470.833333333
192.85,-3941.66666667,-766.666666668,-3125.0,-4216.66666667,-1100.0,916.666666668,-1241.66666667,-1116.66666667,-2283.33333333,-4250.0
193.23,1106.25,372.916666667,912.5,1245.83333333,475.000000001,-75.000000001,468.749999999,466.666666667,789.583333332,1185.41666667
193.61,-228.888916667,-19.4445000002,-186.6665,-242.222166667,-34.4445,98.33325,-47.2223333332,-83.3332499999,-123.888916667,-243.888916667
193.99,-245.4545,34.8483333335,-222.727416667,-268.939333333,12.8788333334,228.030333333,-24.2425833332,-53.7877500001,-84.8484166668,-280.303
194.37,-156.862666667,15.196,-155.392166667,-172.549,-12.7450833334,129.902,-21.5685,-50.0001666668,-77.9410833334,-222.549
194.75,-199.305583333,14.5834166668,-204.166666667,-223.611083333,-7.63874999992,212.5,-2.77791666668,-70.1388333335,-100.694583333,-309.028
195.13,-2625.0,-174.999999999,-2841.66666667,-2850.0,-591.666666665,1858.33333333,-424.999999998,-1400.0,-1658.33333333,-4083.33333333
195.51,1204.16666667,333.333333333,1379.16666667,1587.5,229.166666668,-962.5,304.166666668,670.833333332,875.0,1995.83333333
195.89,142.802833333,80.6820000001,157.57575,161.363666667,63.6364166667,-58.3331666666,73.1060833332,92.8030833331,111.363666667,218.560583334
196.27,122.380916667,98.8095000001,140.714416667,140.237833333,71.9048333335,10.4761666667,97.8572500001,96.9048333333,111.190416667,171.904833333
196.65,99.9999999999,96.5812499999,118.589833333,129.2735,61.5384166668,-2.13674999998,97.22225,80.7693333333,101.068416667,151.068333333
197.03,124.462416667,138.9785,159.139666667,162.09675,98.1184166667,-4.57,128.494583334,125.537666667,143.279666667,205.376416667
197.40,86.9319166666,91.0983333334,112.310666667,103.219583333,74.8106666666,-1.51508333333,92.6136666667,89.0151666668,107.575833333,143.18175
197.78,82.9095833332,90.6779166668,99.2937499999,97.1753333333,74.8586666666,17.09025,93.3615,78.2485833332,102.966083333,123.022666667
198.16,114.5,125.833333333,131.166666667,127.666666667,105.5,48.6666666666,125.0,113.5,139.333333333,165.0
198.54,112.833333333,120.666666667,123.166666667,122.666666667,98.1666666668,53.1666666668,123.666666667,114.833333333,141.333333333,159.166666667
198.92,121.808333334,125.000083333,129.609916667,135.461083333,105.496416667,65.24825,142.7305,125.70925,148.758916666,175.000166667
199.30,162.62625,162.373666667,164.899,180.050583333,144.4445,82.57575,184.090833333,163.383833333,201.76775,235.353583333
199.68,175.555666666,165.0,166.66675,186.11125,157.77775,87.7778333333,186.66675,186.944583333,225.555583334,249.722166667
200.06,161.036083333,153.60375,154.5045,175.675666667,157.882833333,102.026916667,161.036083333,175.675666667,216.216083333,223.873916667
200.44,115.812166667,107.4785,111.538416667,130.341916666,124.14525,63.8888333333,107.478666667,133.760583333,170.0855,187.606916667
200.82,118.137333333,125.98025,119.607833333,131.372583333,137.745,76.9607500001,110.294083333,145.097916667,191.666583334,214.21575
201.19,143.0555,150.555583333,142.5,155.8335,146.388916667,95.8332499999,121.38875,155.833333333,223.611083334,249.72225
201.57,188.40575,218.8405,187.681166666,216.666583333,185.144916667,128.623083333,157.971083333,210.869583334,294.927416667,352.898583333
201.95,824.999999999,1116.66666667,893.750000001,1018.75,864.583333334,510.416666666,627.083333333,1056.25,1570.83333333,1870.83333333
202.33,232.407333333,362.963083333,310.18525,359.25925,258.333416666,108.33325,178.7035,394.444416667,645.37025,721.296416667
202.71,-226.388833333,-502.777666667,-337.500083333,-512.499916666,-395.833333334,-126.389,-184.722333333,-505.5555,-883.333333333,-1004.16666667
203.09,-105.833333334,-310.0,-220.833333333,-288.333333333,-268.333333333,-90.0000000002,-91.6666666666,-335.833333333,-582.5,-625.833333334
203.47,380.555499999,1191.66666667,983.333416668,1175.00008333,1083.33333333,541.666583333,691.666750001,1347.22225,2122.22225,2294.44441667
203.85,132.017583333,257.017583333,239.473666667,264.912,232.89475,164.473833333,199.12275,290.789416667,404.386083333,452.193
204.22,454.166666668,1031.25,993.749999999,1070.83333333,847.916666667,693.750000001,800.000000001,1262.5,1706.25,1962.5
204.60,-1891.66666667,-4658.33333334,-4275.0,-4566.66666667,-3325.0,-3291.66666667,-3591.66666667,-5516.66666667,-7125.00000001,-7608.33333334
204.98,-98.5294166665,-225.9805,-247.548916667,-252.451,-186.76475,-202.94125,-209.803833333,-321.0785,-408.333333333,-455.882416667
205.36,-5.64516666667,-83.3333333333,-89.24725,-97.31175,-64.5159166667,-83.0645833334,-82.5270000001,-150.0,-178.494666667,-206.98925
205.74,-13.2882500001,-75.6757500001,-79.9547500001,-76.8017500001,-59.4595,-70.9459166666,-81.0809999999,-130.85575,-149.774666667,-173.648583333
206.12,-12.1210833334,-82.5757500001,-90.1516666668,-79.5454166668,-71.9696666666,-84.3435000001,-89.8990833333,-145.4545,-165.656416667,-198.989916666
206.50,4.34783333332,-60.8695833334,-48.9130833334,-42.7537499999,-46.5578333333,-46.9203333334,-54.7101666667,-88.4058333334,-98.3695833333,-137.499833333
206.87,-4.54549999992,-95.4545833333,-82.32325,-61.3636666666,-67.1718333333,-67.4243333333,-87.8789166666,-133.080916667,-140.403833333,-206.565583333
207.25,-33.6111666668,-137.777833333,-104.44425,-89.1667499999,-92.2221666667,-103.333416666,-118.611083333,-162.77775,-172.499916667,-244.444333333
207.63,-45.8333333332,-164.722166667,-117.222166667,-92.4999166667,-105.833416667,-119.999916667,-116.38875,-168.055416667,-183.055583333,-252.222333333
208.01,-38.8889166667,-164.722166667,-116.666666667,-74.7221666667,-115.277833333,-122.22225,-110.277583333,-152.500083333,-182.777916667,-243.0555
208.39,-140.196083333,-389.215583333,-286.274416667,-212.254833333,-304.411833333,-273.529333333,-281.86275,-331.862833333,-408.333333333,-532.352916667
208.77,-130.555666667,-299.999833334,-226.388666666,-167.361,-257.29175,-219.444416667,-229.861083333,-261.8055,-311.111083334,-425.347333333
209.14,-670.833416666,-1394.4445,-1048.61108333,-831.944416668,-1238.88891667,-1062.50008333,-1074.99991667,-1181.9445,-1394.44441667,-1822.22216667
209.52,666.666666667,1275.00008333,985.7145,785.714416667,1098.80941667,1016.66666667,1052.38091667,1076.19041667,1310.71433333,1647.61916667
209.90,4116.66666666,8675.00000001,6500.0,5633.33333333,7608.33333334,7458.33333334,6966.66666666,7300.0,9333.33333334,11250.0
210.28,-718.333333334,-1735.0,-1205.0,-1170.0,-1471.66666667,-1498.33333333,-1306.66666667,-1383.33333334,-1788.33333334,-2158.33333333
210.66,4508.33333332,9591.66666666,7358.33333333,6716.66666666,8424.99999999,8841.66666665,7400.0,7866.66666667,10466.6666667,11400.0
211.03,-4424.99999999,-9858.33333332,-7983.33333334,-6624.99999999,-9283.33333333,-9016.66666668,-7566.66666666,-7908.33333334,-10683.3333333,-11250.0
211.41,931.666666667,1961.66666667,1666.66666667,1338.33333333,1878.33333333,1790.0,1550.0,1623.33333333,2210.0,2291.66666667
211.79,-451.851916667,-947.222249999,-816.666666666,-630.555583332,-931.481416665,-871.29625,-777.777666666,-796.296416667,-1128.70375,-1198.148
212.17,-729.166666666,-1511.11108333,-1269.4445,-1062.49991667,-1429.16675,-1347.22225,-1263.88891667,-1279.16675,-1723.61108333,-1834.72216667
212.55,-240.555666667,-556.111083333,-477.777833333,-375.555416667,-523.889,-512.777833333,-467.222166667,-483.333333333,-654.999916666,-668.889
212.92,-566.666666668,-1391.6665,-1198.61108333,-945.833333333,-1275.0,-1279.16666667,-1184.72225,-1187.50008333,-1637.5,-1665.27775
213.30,-79.1667499999,-262.820583333,-227.243583333,-162.820416667,-229.166666667,-236.218,-211.859,-217.948666667,-314.423166667,-321.154
213.68,-44.0171666666,-162.393166667,-143.803416667,-94.0170833332,-148.93175,-151.923,-128.846083333,-133.974333333,-196.794916667,-205.128166667
214.06,-15.5555833333,-114.259416667,-99.25925,-57.4072499999,-102.592583333,-107.592666667,-87.9628333333,-90.5556666667,-133.518583333,-147.777666667
214.44,-75.8929166666,-208.03575,-203.869,-119.940333333,-203.869083333,-220.833416666,-188.690666667,-190.17875,-253.273833333,-267.857083333
214.81,-132.196916667,-288.636583333,-276.136416667,-178.409166667,-282.9545,-329.166666667,-282.57575,-282.954583333,-322.72725,-377.27275
215.19,-99.0741666668,-205.246916667,-192.284,-128.70375,-188.580083333,-259.876583333,-218.5185,-217.592583333,-235.185083334,-299.691416667
215.57,-45.4166666666,-113.75,-108.75,-72.0833333334,-112.083333333,-164.375,-128.75,-126.666666667,-131.666666666,-179.791666667
215.95,-70.1923333333,-193.910333333,-180.12825,-120.83325,-176.602666667,-276.282083333,-213.461583333,-214.1025,-210.576916667,-283.333333333
216.32,-5.97824999985,-78.4419999999,-68.2971666668,-31.7029166665,-61.7754166667,-130.43475,-87.13775,-87.4999999999,-90.3984999999,-128.442
216.70,-20.4954166668,-97.973,-90.5405833333,-38.5136666667,-80.6307500001,-167.5675,-110.81075,-116.216333333,-118.243166667,-164.864833333
217.08,-50.2450000001,-118.872416667,-129.65675,-65.441,-112.5,-214.951083333,-138.480583333,-148.28425,-158.5785,-197.549083333
217.46,-188.7255,-314.215666666,-351.47075,-214.70575,-295.098083333,-502.451083333,-362.255083333,-384.31375,-398.529416667,-495.098083333
217.83,4258.33333334,6841.66666668,6958.33333334,4825.0,6166.66666667,9541.66666668,7199.99999999,7825.0,7925.0,9466.66666667
218.21,493.181666667,712.121166667,706.818166667,527.272833333,633.333416667,936.363583332,712.878833334,752.27275,826.515250001,955.303166668
218.59,1583.33333333,2522.22225,2330.55575,1705.55558333,1936.11108334,3069.4445,2355.55575,2550.0,2747.22216666,3330.55558333
