wavelength,Back_TanIctm,Belly_TanIctm,Breast_TanIctm,Crissum_TanIctm,Crown_TanIctm,DorTail_TanIctm,Patch10_TanIctm,Patch11_TanIctm,Rump_TanIctm,Throat_TanIctm,WingTip_TanIctm
427.23,4.36666666667,7.22986666667,5.86306666667,8.28213333335,2.99893333333,6.0154,5.13606666667,3.33213333333,4.46576666667,15.0894666667,7.63966666667
427.58,4.35553333333,7.20726666666,5.86186666667,8.25886666667,2.9888,6.0218,5.13833333334,3.32726666667,4.45106666667,15.1618666667,7.63106666667
427.94,4.34113333333,7.161,5.84566666667,8.2204,2.97726666667,6.01746666667,5.12013333333,3.32113333333,4.44243333333,15.2062666667,7.61746666667
428.30,4.34553333333,7.1544,5.8432,8.22380000001,2.98133333333,6.0142,5.13706666667,3.34233333333,4.46106666666,15.2727333333,7.61013333333
428.65,4.32806666667,7.13686666667,5.8408,8.20453333333,2.96486666667,5.99873333333,5.16153333333,3.3368,4.4562,15.3380666667,7.60026666667
429.01,4.28553333333,7.112,5.82173333333,8.18253333334,2.933,5.964,5.12333333333,3.3082,4.4241,15.3742666667,7.57533333333
429.37,4.33913333333,7.15726666667,5.87646666667,8.22500000001,2.967,6.0144,5.15946666667,3.3564,4.45943333333,15.4792666667,7.64253333334
429.72,4.3684,7.1834,5.9086,8.26173333334,2.99213333333,6.0546,5.18766666667,3.3832,4.48516666667,15.5801333333,7.68653333333
430.08,4.33726666667,7.1742,5.88413333333,8.24173333333,2.95226666667,6.0156,5.16233333333,3.3484,4.46686666667,15.6342,7.64646666667
430.44,4.36793333333,7.20133333333,5.90633333333,8.26826666667,2.95453333334,6.0184,5.16886666667,3.3638,4.46606666667,15.729,7.67886666667
430.79,4.39286666667,7.2506,5.94846666667,8.31019999999,2.9898,6.04413333333,5.18913333334,3.40466666667,4.50433333333,15.8253333333,7.72666666666
431.15,4.39073333333,7.25933333333,5.96333333333,8.30973333333,2.9928,6.04453333333,5.19586666667,3.39446666667,4.50603333333,15.8926,7.71853333333
431.50,4.40746666667,7.28726666666,5.97673333333,8.33573333332,3.0074,6.051,5.19693333333,3.40046666667,4.52336666667,15.9452,7.72213333333
431.86,4.4028,7.293,5.96733333333,8.34566666667,2.99506666667,6.045,5.19293333333,3.3958,4.51196666667,15.9936,7.70413333333
432.22,4.40573333333,7.28986666667,5.97513333333,8.34786666666,2.98973333333,6.0502,5.17146666667,3.3858,4.50103333333,16.0405333333,7.69913333333
432.57,4.4208,7.31653333334,5.9896,8.37700000001,2.99553333333,6.07326666667,5.17226666667,3.37853333333,4.52293333333,16.0946666667,7.72466666667
432.93,4.4292,7.31706666667,6.00086666667,8.36926666667,3.00633333333,6.08566666667,5.18646666667,3.381,4.53003333333,16.1366666667,7.73526666667
433.29,4.43,7.33606666667,6.01206666667,8.36639999999,3.01106666667,6.09693333333,5.19826666667,3.37993333333,4.5325,16.1775333333,7.72113333333
433.64,4.4332,7.36193333333,6.0246,8.3782,3.01366666667,6.0804,5.2052,3.38986666667,4.54306666667,16.2097333333,7.7218
434.00,4.44453333333,7.38486666667,6.0446,8.40346666666,3.0398,6.09993333333,5.21486666667,3.4092,4.56403333333,16.2618,7.74093333333
434.35,4.46193333333,7.41833333333,6.08346666667,8.4504,3.07686666667,6.1198,5.23633333333,3.431,4.593,16.3097333333,7.76493333334
434.71,4.45146666667,7.4258,6.08486666667,8.45466666667,3.06806666667,6.10606666667,5.23306666667,3.42173333333,4.5776,16.3508666667,7.75113333333
435.07,4.4676,7.45093333333,6.10266666667,8.4858,3.08846666667,6.111,5.24586666667,3.4484,4.59443333333,16.4037333333,7.7812
435.42,4.47893333333,7.46506666667,6.12293333333,8.50333333335,3.10306666667,6.12986666667,5.26866666667,3.46866666667,4.6035,16.4575333334,7.78993333333
435.78,4.48473333333,7.49226666667,6.1528,8.53739999999,3.12506666667,6.11893333333,5.29206666667,3.47866666666,4.61693333333,16.5043333333,7.7956
436.13,4.4988,7.53006666667,6.18486666667,8.57246666667,3.14973333333,6.13753333333,5.33373333333,3.4974,4.64263333333,16.5776666667,7.8168
436.49,4.47393333333,7.53513333333,6.19286666667,8.584,3.14406666667,6.1146,5.332,3.49873333333,4.62533333333,16.6216,7.78086666667
436.84,4.468,7.55146666667,6.19513333333,8.6098,3.1242,6.10126666667,5.3244,3.48273333333,4.62296666667,16.6919333333,7.76806666667
437.20,4.42346666667,7.52506666667,6.1622,8.5972,3.08373333333,6.05946666667,5.27966666667,3.4458,4.60513333333,16.7296,7.7432
437.56,4.413,7.54786666667,6.17533333333,8.61606666665,3.0942,6.0774,5.2754,3.43733333333,4.61236666667,16.8158666667,7.75506666667
437.91,4.4192,7.55326666666,6.19433333333,8.63920000001,3.0912,6.0818,5.28386666667,3.44846666667,4.6322,16.8806666667,7.77066666667
438.27,4.3846,7.541,6.1716,8.62813333333,3.04246666667,6.05453333333,5.25986666667,3.40866666667,4.612,16.9182666667,7.73506666667
438.62,4.38893333333,7.5378,6.16306666666,8.62713333335,3.0312,6.0478,5.25733333333,3.40386666667,4.60973333333,16.9741333333,7.723
438.98,4.37813333333,7.53986666667,6.1676,8.63113333333,3.0204,6.04673333333,5.24526666667,3.3946,4.61126666667,17.0104666667,7.71126666667
439.33,4.38933333333,7.567,6.1854,8.65993333332,3.0258,6.04413333333,5.24046666667,3.39053333333,4.6237,17.0880666667,7.72466666667
439.69,4.43106666667,7.6146,6.22013333333,8.692,3.0622,6.0956,5.27386666667,3.4176,4.67663333333,17.1673333333,7.76766666667
440.04,4.45593333333,7.6426,6.24373333333,8.70573333333,3.07166666667,6.09806666667,5.28626666667,3.4322,4.70306666667,17.2266666667,7.78873333333
440.40,4.4794,7.656,6.271,8.71706666666,3.09173333333,6.12626666667,5.30433333333,3.44633333333,4.72203333333,17.297,7.82253333333
440.75,4.47546666667,7.6528,6.28,8.72119999999,3.0934,6.12773333333,5.29546666667,3.4576,4.71986666667,17.3373333333,7.83533333333
441.11,4.505,7.66793333334,6.3088,8.74066666667,3.12646666667,6.1338,5.32246666666,3.4836,4.7415,17.4018,7.85066666667
441.47,4.5156,7.66,6.30853333334,8.73420000001,3.1338,6.1434,5.32713333333,3.50573333333,4.74923333333,17.4704666667,7.8456
441.82,4.529,7.653,6.31633333333,8.71973333333,3.1438,6.14486666667,5.33653333333,3.5114,4.7467,17.5390666667,7.851
442.18,4.5464,7.64766666667,6.33366666667,8.70366666667,3.16866666667,6.14973333333,5.34153333333,3.53366666667,4.7629,17.6136,7.87453333333
442.53,4.5478,7.62506666667,6.33993333333,8.66779999999,3.1648,6.15126666667,5.33706666667,3.53626666667,4.75406666667,17.6594,7.87553333333
442.89,4.55193333333,7.58513333333,6.326,8.63853333333,3.15066666667,6.14053333333,5.34186666667,3.5208,4.7381,17.7342,7.88226666667
443.24,4.53733333333,7.53533333333,6.298,8.5884,3.13006666667,6.1334,5.33366666667,3.5138,4.71263333333,17.7893333333,7.88146666667
443.60,4.5342,7.48386666667,6.28753333333,8.53986666667,3.11866666667,6.12946666667,5.3202,3.51086666666,4.68583333333,17.8725333333,7.88813333333
443.95,4.54006666667,7.44413333333,6.27606666667,8.52200000001,3.11986666667,6.14273333333,5.32286666667,3.51606666667,4.6769,17.9508666667,7.89986666667
444.31,4.53426666667,7.39086666667,6.245,8.47400000001,3.10493333333,6.12886666667,5.30626666667,3.5122,4.6593,18.0004666667,7.89146666667
444.66,4.564,7.36973333333,6.2544,8.45593333335,3.12286666667,6.13486666667,5.34693333333,3.532,4.68996666667,18.0935333333,7.924
445.02,4.5474,7.32226666667,6.21886666667,8.40733333333,3.09113333333,6.13746666667,5.3298,3.502,4.6741,18.1608666667,7.914
445.37,4.51953333333,7.2472,6.18213333333,8.34853333333,3.0524,6.09493333333,5.2954,3.4662,4.6329,18.164,7.90166666667
445.72,4.4788,7.18093333334,6.1354,8.27239999999,3.0094,6.06053333333,5.24926666667,3.42473333333,4.58876666667,18.169,7.87573333333
446.08,4.47133333333,7.12013333333,6.10906666667,8.23606666667,2.99353333333,6.0448,5.2378,3.40866666667,4.57,18.214,7.8616
446.43,4.47253333333,7.09293333333,6.10646666667,8.22553333333,3.01693333333,6.0514,5.2458,3.42133333333,4.58153333333,18.2672666667,7.8766
446.79,4.47146666666,7.07013333333,6.10093333333,8.19766666666,3.03306666667,6.06146666667,5.24793333333,3.4286,4.58413333333,18.3113333334,7.8714
447.14,4.48893333333,7.05346666667,6.1164,8.18253333333,3.05606666667,6.08213333333,5.2546,3.44226666667,4.61256666667,18.3808,7.88886666667
447.50,4.50046666667,7.0438,6.12973333333,8.18373333333,3.08166666667,6.10126666667,5.276,3.4726,4.6385,18.4569333333,7.90453333333
447.85,4.4758,6.9882,6.09706666667,8.13213333333,3.0688,6.08153333333,5.25186666667,3.45973333333,4.61703333333,18.4956666667,7.88226666667
448.21,4.48573333333,6.9694,6.09166666667,8.11586666667,3.07893333333,6.0906,5.24853333333,3.4662,4.62183333333,18.5668666667,7.90413333333
448.56,4.47006666666,6.92166666667,6.07,8.07626666666,3.08073333333,6.0882,5.2378,3.4636,4.61036666667,18.6294,7.8852
448.92,4.49153333333,6.90913333334,6.08246666667,8.06159999999,3.11446666667,6.10693333333,5.2578,3.50386666667,4.6202,18.6912,7.9116
449.27,4.52546666667,6.9222,6.10613333333,8.06413333334,3.1544,6.15393333333,5.28953333333,3.52946666667,4.65833333333,18.7966666667,7.9232
449.62,4.56986666667,6.92893333333,6.14826666667,8.08253333334,3.20613333333,6.21573333333,5.33633333333,3.57533333334,4.7084,18.91,7.96033333333
449.98,4.5592,6.9096,6.13786666667,8.03486666667,3.20186666667,6.22426666667,5.3374,3.57173333333,4.7044,18.9742666667,7.96413333333
450.33,4.54986666667,6.8704,6.11306666667,8.00273333333,3.17633333333,6.2156,5.3356,3.5582,4.69556666667,19.0737333333,7.9746
450.69,4.54806666667,6.85186666666,6.097,7.97826666667,3.1698,6.22146666667,5.33293333333,3.55433333333,4.69983333333,19.1638,7.98006666667
451.04,4.53546666667,6.81773333333,6.07666666666,7.94446666666,3.154,6.2074,5.32246666667,3.54106666667,4.67136666667,19.2212,7.96753333333
451.40,4.48766666667,6.745,6.01493333333,7.86793333333,3.09773333334,6.15873333333,5.26433333333,3.4844,4.62606666667,19.2326666667,7.92773333333
451.75,4.50373333333,6.73566666667,6.01786666667,7.85286666666,3.09033333333,6.1764,5.2714,3.48706666667,4.63303333333,19.319,7.9442
452.10,4.51926666667,6.73166666666,6.01926666667,7.84073333333,3.0876,6.1818,5.2936,3.50526666667,4.64913333333,19.3783333333,7.92706666667
452.46,4.537,6.736,6.0244,7.82926666666,3.09493333333,6.2044,5.29786666667,3.52066666667,4.6545,19.4412,7.935
452.81,4.53013333333,6.7156,6.023,7.80680000001,3.07833333333,6.2036,5.2936,3.5088,4.64966666667,19.5066666667,7.92986666667
453.17,4.51746666667,6.6846,6.0074,7.78786666666,3.05066666666,6.1876,5.29453333333,3.48566666667,4.6173,19.5626,7.93493333333
453.52,4.50033333333,6.6692,5.97906666667,7.77193333333,3.0438,6.17466666667,5.28053333333,3.47853333333,4.60606666667,19.6289333333,7.92993333333
453.87,4.52653333333,6.68986666667,6.01553333333,7.81653333333,3.064,6.18846666667,5.3064,3.51266666667,4.63246666667,19.7279333333,7.96266666667
454.23,4.535,6.7068,6.0344,7.82626666666,3.07733333333,6.197,5.3098,3.51126666667,4.64473333333,19.7782666667,7.96386666667
454.58,4.5596,6.7036,6.07113333333,7.85866666667,3.0952,6.208,5.32226666667,3.5326,4.66276666667,19.8744,7.98726666667
454.93,4.55813333333,6.70786666667,6.0798,7.87033333334,3.10053333333,6.19273333333,5.3344,3.54673333334,4.6692,19.9483333333,7.9916
455.29,4.5884,6.74093333333,6.11006666667,7.90113333334,3.1192,6.21006666667,5.36613333333,3.567,4.68546666667,20.0452666667,8.00313333333
455.64,4.5924,6.74286666666,6.12726666667,7.90386666667,3.1298,6.2058,5.362,3.56146666667,4.68703333333,20.1192666667,8.00433333333
456.00,4.55233333333,6.72086666667,6.1214,7.89699999999,3.10106666667,6.17153333333,5.328,3.518,4.6601,20.1918,7.99453333333
456.35,4.52793333333,6.71186666667,6.1116,7.89353333334,3.07486666667,6.13533333333,5.29906666667,3.479,4.63373333333,20.2234666667,7.97893333333
456.70,4.5072,6.72526666667,6.11966666667,7.92033333334,3.0738,6.10926666667,5.2974,3.4704,4.62843333333,20.2974,7.9766
457.06,4.50913333334,6.75153333333,6.14946666667,7.94306666667,3.0768,6.1006,5.28713333333,3.48346666666,4.64433333333,20.3757333333,7.9692
457.41,4.5206,6.7768,6.18386666667,7.9826,3.07833333333,6.0964,5.30373333333,3.4842,4.65316666667,20.4523333333,7.97313333333
457.76,4.516,6.79193333333,6.18326666667,7.98006666666,3.07413333333,6.0914,5.30246666667,3.47906666667,4.64316666667,20.5027333333,7.95373333333
458.12,4.535,6.8376,6.22026666667,8.03759999999,3.08913333333,6.1218,5.32773333333,3.5014,4.6687,20.6025333334,7.966
458.47,4.52093333333,6.869,6.22326666667,8.05599999999,3.0844,6.1318,5.33346666667,3.50226666667,4.66333333333,20.6579333333,7.96773333333
458.82,4.54513333333,6.92013333333,6.262,8.10706666666,3.11033333333,6.16666666667,5.37373333333,3.53606666667,4.69696666667,20.7194,7.97886666667
459.18,4.53153333333,6.93633333333,6.2656,8.12406666667,3.0936,6.15773333333,5.36233333333,3.53246666667,4.68613333333,20.7451333333,7.96933333333
459.53,4.5326,6.98833333334,6.29233333333,8.17280000001,3.11193333333,6.15686666667,5.38406666667,3.55333333333,4.7098,20.8080666667,7.98126666667
459.88,4.53666666667,7.02313333333,6.3044,8.20006666666,3.1218,6.16513333333,5.405,3.5596,4.72006666667,20.8536,7.9798
460.24,4.54706666667,7.06993333333,6.33193333333,8.25493333334,3.13813333333,6.17913333333,5.42506666667,3.58113333333,4.74476666667,20.9374,7.97366666667
460.59,4.56413333333,7.11246666666,6.36166666666,8.2956,3.161,6.18886666667,5.45006666667,3.59746666667,4.75916666667,21.0023333333,7.97906666667
460.94,4.57066666667,7.15693333333,6.37913333333,8.34766666667,3.18533333333,6.20366666667,5.47993333333,3.61046666667,4.78163333333,21.0577333333,7.9832
461.29,4.57133333333,7.2038,6.39946666667,8.39673333333,3.20266666667,6.20733333333,5.49686666667,3.61753333333,4.79713333333,21.1114,7.9896
461.65,4.59626666667,7.27586666666,6.4424,8.48293333333,3.23426666667,6.23826666667,5.52233333333,3.642,4.83773333333,21.2098666667,8.00786666667
462.00,4.60513333333,7.32006666667,6.47026666667,8.53806666667,3.2522,6.2332,5.543,3.6532,4.8524,21.2825333333,8.0146
462.35,4.61753333333,7.37926666667,6.5006,8.60166666665,3.25926666667,6.2224,5.5588,3.65493333333,4.86616666667,21.3697333333,8.0044
462.71,4.6152,7.4426,6.52933333333,8.67046666667,3.25886666667,6.2256,5.55053333333,3.65426666667,4.8755,21.4673333333,8.01513333333
463.06,4.63433333333,7.532,6.58053333333,8.76606666667,3.288,6.25346666667,5.59973333333,3.65786666667,4.91196666667,21.6047333333,8.02553333333
463.41,4.6662,7.6128,6.6542,8.85553333335,3.3078,6.28866666667,5.63973333333,3.67886666667,4.947,21.7082666666,8.04433333333
463.76,4.71933333333,7.7322,6.7736,9.00046666667,3.37286666666,6.3584,5.70326666666,3.7438,5.02213333333,21.8446666667,8.09093333333
464.12,4.7444,7.82226666667,6.85713333333,9.09406666666,3.40046666667,6.38766666667,5.74466666667,3.76373333333,5.05853333333,21.9369333333,8.13713333333
464.47,4.73846666667,7.89286666667,6.8958,9.16219999999,3.38573333333,6.38693333333,5.7552,3.76026666667,5.07913333333,22.0175333333,8.12866666667
464.82,4.707,7.94413333333,6.92,9.21333333334,3.34846666667,6.367,5.75326666667,3.73,5.0594,22.0806666667,8.12306666667
465.17,4.70566666666,8.0162,6.96313333333,9.2736,3.32353333333,6.35206666667,5.77353333333,3.7194,5.06043333334,22.1651333333,8.101
465.53,4.68606666667,8.06326666667,7.00266666667,9.34233333333,3.3124,6.33586666667,5.78666666667,3.71226666667,5.0632,22.2326666667,8.08866666667
465.88,4.67106666667,8.12593333333,7.03413333333,9.3992,3.3058,6.33673333333,5.79026666667,3.70133333334,5.05986666667,22.3017333333,8.0672
466.23,4.66513333333,8.20773333333,7.08486666667,9.47873333333,3.30846666667,6.32706666667,5.81386666667,3.71093333333,5.08756666667,22.3631333334,8.0626
466.58,4.69873333333,8.30126666667,7.15386666666,9.57893333334,3.35026666667,6.33626666667,5.86746666667,3.7382,5.1333,22.4670666667,8.093
466.94,4.71246666667,8.37386666667,7.20633333333,9.66379999999,3.36066666667,6.34413333333,5.87373333333,3.75053333333,5.14433333333,22.523,8.09913333333
467.29,4.68746666667,8.4302,7.2198,9.72900000001,3.353,6.324,5.86673333333,3.74253333333,5.1408,22.5682666667,8.0694
467.64,4.69386666667,8.4996,7.23193333333,9.78426666666,3.34606666667,6.3008,5.86486666667,3.72893333333,5.1425,22.6369333333,8.06773333334
467.99,4.67526666667,8.57693333333,7.258,9.85813333335,3.34186666667,6.29713333333,5.87746666667,3.7202,5.1415,22.7116,8.04933333333
468.35,4.7044,8.67933333333,7.32953333333,9.97026666666,3.37126666667,6.31573333333,5.91826666667,3.7468,5.18103333333,22.8164,8.078
468.70,4.76233333333,8.78186666667,7.40693333333,10.0860666667,3.42833333334,6.34966666667,5.9886,3.8064,5.25116666667,22.9228,8.10673333333
469.05,4.78273333333,8.86106666667,7.44213333333,10.1686,3.44613333333,6.38406666667,6.00633333333,3.825,5.2766,23.0156666667,8.11226666667
469.40,4.81073333333,8.95106666666,7.493,10.2667333333,3.47126666667,6.41226666667,6.0404,3.8452,5.31766666667,23.1232666667,8.12873333333
469.75,4.82233333333,9.02786666667,7.52,10.3395333333,3.472,6.39886666667,6.0418,3.84853333333,5.3428,23.1810666667,8.1326
470.11,4.8404,9.09020000001,7.56433333333,10.4124,3.50186666667,6.42553333333,6.05933333333,3.8684,5.37266666667,23.2649333333,8.1432
470.46,4.81393333334,9.12300000001,7.56946666667,10.4495333333,3.46953333333,6.40973333333,6.0434,3.8436,5.3535,23.3099333333,8.0958
470.81,4.83386666667,9.22366666668,7.6476,10.5406666667,3.51406666666,6.41846666667,6.10186666667,3.88653333333,5.40166666667,23.4314666667,8.12693333333
471.16,4.8326,9.27820000001,7.6782,10.5832,3.502,6.40926666667,6.13053333333,3.8658,5.4161,23.5225333333,8.12553333333
471.51,4.80613333333,9.30373333333,7.69573333333,10.6198666667,3.476,6.39626666667,6.15166666667,3.84773333333,5.41546666667,23.6017333334,8.10933333333
471.87,4.79593333333,9.32353333333,7.69686666667,10.6363333333,3.47353333333,6.36693333333,6.1426,3.83526666667,5.4037,23.6591333333,8.09513333333
472.22,4.81033333333,9.36746666667,7.72,10.6847333333,3.49813333333,6.39546666667,6.15273333333,3.84066666667,5.43043333333,23.7550666666,8.10373333333
472.57,4.78553333333,9.39646666667,7.7354,10.7230666667,3.48813333333,6.38706666667,6.1324,3.82373333334,5.42566666667,23.8642,8.09706666667
472.92,4.8202,9.46373333334,7.8012,10.8128666667,3.535,6.4088,6.18166666667,3.86646666667,5.48476666667,24.0106666667,8.16006666667
473.27,4.859,9.51086666667,7.8456,10.8486,3.58266666667,6.41693333333,6.2288,3.91226666667,5.5191,24.1090666667,8.19113333333
473.62,4.9122,9.57586666666,7.91786666667,10.9150666667,3.6414,6.48513333333,6.309,3.97293333333,5.59096666667,24.2460666667,8.25979999999
473.98,4.9388,9.59779999999,7.95586666667,10.9338,3.6608,6.49773333333,6.3468,3.9962,5.6181,24.3209333333,8.28253333333
474.33,4.94733333333,9.60020000001,7.9706,10.9434666667,3.66146666667,6.5134,6.3652,3.9922,5.62946666667,24.4257333333,8.30560000001
474.68,4.9514,9.56246666665,7.96106666667,10.9214666667,3.6382,6.50566666667,6.3522,3.9762,5.6308,24.5106,8.30306666667
475.03,4.96033333333,9.54566666666,7.95726666667,10.9175333333,3.6604,6.50773333333,6.3658,3.99406666667,5.63873333333,24.6152,8.31406666666
475.38,4.97826666667,9.51986666667,7.9674,10.9081333333,3.68153333333,6.51753333333,6.36593333333,4.003,5.64116666667,24.6927333333,8.32753333333
475.73,5.01733333333,9.54253333331,8.01246666667,10.9346,3.7142,6.57186666667,6.41133333333,4.03873333333,5.68613333333,24.8193333333,8.36760000001
476.08,5.0096,9.49319999999,7.97733333333,10.8727333333,3.70453333333,6.554,6.40633333333,4.0444,5.66623333333,24.8686,8.36673333333
476.44,5.02173333333,9.46119999998,7.99146666667,10.8418666667,3.70353333333,6.58133333333,6.41273333333,4.05706666667,5.6746,24.9412666666,8.37619999999
476.79,4.9782,9.35873333335,7.94146666667,10.7500666667,3.67,6.56146666667,6.36726666667,4.03326666667,5.6312,24.9212,8.32013333333
477.14,4.95746666667,9.30299999999,7.90293333333,10.6864666667,3.6438,6.57653333333,6.34633333333,4.0104,5.6018,24.9844,8.30186666667
