wavelength,Back_PooWhif,Belly_PooWhif,Breast_PooWhif,Crissum_PooWhif,Crown_PooWhif,DorTail_PooWhif,Patch10_PooWhif,Patch11_PooWhif,Patch12_PooWhif,Rump_PooWhif,Throat_PooWhif,WingTip_PooWhif
726.90,16.5644333333,54.0666,26.6166,42.9046666667,17.1126,16.2413666667,34.7432666667,14.0840666667,35.7930333333,18.5182,29.5322,20.4362666667
727.21,16.5385666667,53.8174666667,26.6988666667,42.9988666667,17.1582,16.1784,34.7746,14.0453333333,35.7363,18.5823333333,29.5816,20.5292
727.53,16.3126,53.5859333333,26.5233333333,42.7683333333,16.9126666667,15.948,34.4757333333,13.5878666667,35.5466333333,18.406,29.3046666667,20.2653666667
727.85,16.5314,53.3439333333,26.7946,42.7292666667,17.2287333333,16.3058333333,34.5876666667,13.7844,35.5927,18.8944,29.2972,20.622
728.17,16.3028666667,53.1703333333,26.8526666667,42.7405333333,17.0962666666,16.003,34.4162666667,13.5904,35.6287333333,18.7164,29.2004,20.3521666667
728.49,16.3899666667,53.0814,26.9102,42.5745333333,17.188,16.0917333333,34.4626666667,13.6698666667,35.4753666667,18.7985333333,29.1896,20.2527666667
728.80,16.5564333333,53.0676,27.2142,42.6724,17.4583333333,16.3264333333,34.6429333333,13.8236666666,35.5297666667,19.0048666667,29.3554,20.4586333333
729.12,16.1831666667,52.7413333333,26.8484,42.2956,17.0514,15.8401,34.27,13.3026666667,35.1586666667,18.6266666666,29.1316666666,19.9705666667
729.44,16.2418,52.9156,26.9396,42.437,17.1372666667,15.8027666667,34.3093333333,13.1926666667,35.1876,18.6064666667,29.2298666667,19.9827333333
729.76,16.2894,52.6995333333,27.0641333333,42.3144,17.1812666667,15.8272,34.3422666667,13.2728,35.1816,18.7408666667,29.2514,20.2098333333
730.08,16.0046,52.7528666667,26.9275333333,42.2874,16.8592,15.3761333333,34.2214,12.8424666667,35.0482333333,18.4254666667,29.0192,19.8299666667
730.39,15.7536666667,52.6648,26.6952666667,42.0932,16.6228,15.1299333333,34.1016,12.567,34.9404,18.2105333333,28.8351333333,19.7655
730.71,15.4761666667,52.8515333333,26.4328666667,41.9604,16.3396666667,14.8755333333,33.9772666667,12.2567333333,34.8446,17.898,28.7213333333,19.4699333333
731.03,15.3149333333,52.9468666667,26.2926666667,41.8849333334,16.2134666667,14.6232333333,33.8370666666,12.108,34.7723,17.7264666667,28.7655333333,19.3751
731.35,14.9282,52.9398,25.9334666667,41.779,15.771,14.2321,33.4658666667,11.6807333333,34.5665333333,17.1296,28.4664,18.8941333333
731.67,15.0596666667,53.0165333333,25.8398666667,41.7767333333,15.8071333333,14.3594,33.4587333333,11.7273333333,34.6112666667,17.2649333333,28.5914,18.9462333333
731.98,15.1848666667,53.1849333333,26.0240666667,41.9977333333,15.8994,14.4404333333,33.5722666667,11.7929333334,34.9200666667,17.4606,28.8024,19.1567
732.30,14.9988,53.1111333333,25.8068666667,41.8566666667,15.5556,14.2285333333,33.4143333333,11.4808,34.8941333333,17.3830666667,28.6771333333,18.8670333333
732.62,14.6809666667,53.2155333333,25.6439333333,41.7696666667,15.2377333334,13.9876,33.2914,11.1258666667,34.6938333333,16.995,28.4743333333,18.59
732.94,14.4398333333,52.9018666667,25.5748666667,41.5041333333,15.0766666667,13.9775,33.179,11.0991333333,34.4959666667,16.8918,28.3297333333,18.5411666667
733.25,14.46,53.0330666667,25.5337333333,41.6286,15.1120666667,14.0392666667,33.2282,11.1984,34.5467333333,16.951,28.3596666667,18.4796333333
733.57,14.4087,52.788,25.4745333333,41.4606666667,15.1118666667,14.0907,33.1256,11.2495333333,34.3719333333,17.0054,28.3133333333,18.5729333333
733.89,14.4132666666,52.6924,25.5405333333,41.4356666667,15.1664,14.0970333333,33.1775333333,11.3708666667,34.2586333333,17.1464666667,28.3592,18.5819666667
734.21,14.3649333333,52.5609333333,25.644,41.4064666667,15.0926,14.1361333333,33.1658666667,11.4779333333,34.1896,17.2069333333,28.1937333334,18.6225666667
734.52,14.6979,52.6793333333,25.8787333333,41.7621333333,15.4179333333,14.3528333333,33.4580666667,11.8348,34.43,17.4386666667,28.3923333333,18.8896333333
734.84,14.3911,52.5678666667,25.7271333333,41.5543333333,15.275,14.1439666667,33.2752666667,11.7118666667,34.2520666667,17.2604,28.156,18.6929
735.16,14.2542666667,52.5644666667,25.6646,41.5947333333,15.1825333333,14.0164666667,33.3381333333,11.7338,34.3305,17.1582,28.1066,18.8005333333
735.48,14.0876666667,52.4216666667,25.4112,41.6014666667,15.0201333333,13.6367333333,33.209,11.6952,34.2048,17.0165333333,28.0487333333,18.5656666667
735.79,13.6354,52.1698666667,24.9936666667,41.3098666667,14.5937333333,13.2539,32.7864666667,11.2899333333,33.6737,16.2715333333,27.5590666667,18.2624666667
736.11,13.6412333333,52.2198,25.2994,41.3500666667,14.7586666667,13.4426666667,32.8783333333,11.531,33.7318666667,16.6566,27.4586666667,18.5093666667
736.43,13.7540666667,52.4229333333,25.25,41.4677333333,14.6426666667,13.3168666667,33.024,11.4002,33.8743,16.5708,27.4670666667,18.4568666667
736.74,13.2542,52.336,24.8980666667,41.2414,14.2345333333,12.8334,32.7179333334,10.6818,33.706,15.9512666667,27.1314666667,18.0340666667
737.06,13.2785333333,52.4726,24.9217333333,41.3745333333,14.2644,12.7804333333,32.6342,10.6546,33.8209333333,15.9232666667,27.1074666667,18.0857
737.38,13.3606333333,52.2970666667,24.8928666667,41.3142,14.2968666667,13.0450333333,32.4426666667,10.6688666667,33.7333333333,15.9304666666,27.1627333333,18.1573
737.69,13.9378666667,52.6372666666,25.4626666667,41.7092,14.8749333333,13.6686,32.8202666667,11.2066666667,34.1171333333,16.5248,27.7520666667,18.6659333333
738.01,14.0453666667,52.923,25.9467333333,41.7362666667,14.9999333333,13.9332666667,32.9540666667,11.4165333333,34.2221333333,16.8009333333,27.9076,18.9087
738.33,14.3066,53.1782666667,26.1678,42.0214,15.2153333333,14.2134,33.1859333333,11.6814,34.3222,17.0634,28.2202666667,19.1586333333
738.64,14.4831333333,53.4033333333,26.4044666667,42.2188,15.2951333333,14.4699,33.2944,11.6491333333,34.3531333333,17.3011333333,28.3742,19.2384
738.96,14.4357,53.7874666667,26.664,42.2648,15.2615333333,14.7618333333,33.4766666667,11.7546666667,34.3261666667,17.4038,28.3496,19.3646
739.28,15.0456333333,54.3066666667,27.2290666667,42.7786,15.9262,15.2275666667,34.1496666667,12.2606666667,34.9319666667,18.1267333333,28.922,19.9699666667
739.59,15.1780333333,54.0639333333,26.9223333333,42.6926666667,16.0338666667,15.3372333333,34.1030666667,12.1722,34.9145,17.9620666667,29.0724666667,20.0875
739.91,15.3821666667,54.0337333333,27.1083333333,42.7674666667,16.3674666667,15.7167333333,34.1276666667,12.5859333333,35.0881333333,18.1445333333,29.3976666667,20.3920666667
740.23,15.7488,54.0519333333,27.3380666667,42.8718,16.6456666667,16.0595333333,34.3271333333,13.0291333333,35.2610666667,18.5890666667,29.8532,20.6989333333
740.54,15.6894666667,53.7576,27.1546666667,42.7154,16.3856,16.0741666667,34.2641333333,12.9726,35.0278,18.5469333333,29.8673333333,20.5303666667
740.86,15.6538,54.3161333333,27.2455333333,42.9047333333,16.3282,15.8464,34.5836666667,12.8172666667,35.2239333333,18.2937333333,30.0053333333,20.4327
741.18,15.1362,53.8477333333,26.6695333333,42.4911333333,15.6743333333,15.2319666667,34.0283333333,12.3185333333,34.8263333333,17.6982,29.6358,20.0348
741.49,14.5254,53.6629333333,26.0927333333,42.1966,15.1179333333,14.8535,33.6232666667,11.6594666667,34.3549333333,17.1696,29.2868,19.5951
741.81,14.8828333333,53.857,26.5313333333,42.4256,15.4078666667,15.1446666667,33.9836,11.7652666666,34.8412,17.5400666667,29.8633333334,19.9942333333
742.12,14.7874666667,53.5387333333,26.4961333333,41.9167333333,15.36,14.8554333333,33.6484666667,11.7692,34.6082,17.5397333334,29.8928,19.9320666667
742.44,14.6268,53.4392666667,26.1634,41.8424666667,15.0964,14.4179333333,33.4658,11.3113333333,34.5695,17.2391333333,29.8601333333,19.7688333333
742.76,14.4420333333,53.2378666667,26.3001333333,41.6748,14.764,14.3913333333,33.3005333333,11.1398666667,34.5091,17.1509333333,29.8823333333,19.7287
743.07,14.1988333333,52.8703333333,26.3186666667,41.4223333333,14.5257333333,14.1836333333,33.0942666667,11.0425333333,34.1458333333,17.0222666667,29.7141333333,19.4552
743.39,13.9900333333,53.1333333333,26.2575333333,41.6829333333,14.3946666667,14.0486333333,33.1240666667,10.6045333333,33.9471,17.1604666667,29.4846666667,19.1202
743.70,13.8497,52.9353333333,26.4706666667,41.6612666667,14.3444,14.1249333333,33.3114,10.5086666667,33.9182,17.3120666667,29.4323333333,19.101
744.02,14.0287333333,52.8689333333,26.8896,41.6566666667,14.7112,14.4697666666,33.4477333333,10.9274666667,34.0934333334,17.3649333333,29.5029333333,19.3853333333
744.34,14.2153,52.5872,26.8608666666,41.6558,14.8226,14.8195666667,33.3734666667,11.2302666667,33.9791,17.7151333333,29.3646666667,19.5728666667
744.65,14.3744,52.8478666667,27.0494666667,41.7056666667,15.0576,15.0045,33.5386666667,11.304,34.1642666667,17.7031333333,29.3682,19.5752333333
744.97,14.6136333333,52.4229333333,26.8617333333,41.6969333333,15.1942666667,15.1340333333,33.5563333333,11.4753333333,34.0981333333,17.8017333333,29.3326666667,19.6408666667
745.28,14.1628666667,51.7084666667,26.3379333333,40.9736666667,14.7999333333,14.5735333333,33.0573333333,11.1100666667,33.4264,17.3147333333,28.5768,18.9054
745.60,14.5847666667,52.1914,26.6042,41.6455333333,15.2167333333,15.2103666667,33.7931333333,11.4657333333,33.862,17.4876666667,28.8534666667,19.1381666667
745.91,14.6601333334,51.9244,26.8276,41.5296666667,15.4328666667,15.7562333333,33.6833333333,11.7076666667,33.7823333333,17.625,28.7010666667,19.3312666667
746.23,14.6574,51.6581333333,26.5282,41.4226,15.535,15.8076,33.4534,11.8275333333,33.5427,17.5797333333,28.462,19.2962666667
746.55,15.1614,52.2563333333,27.098,42.1325333333,16.1083333333,16.4004666667,34.0125333333,12.5226,34.2498666667,18.2315333333,28.9032,19.9634333333
746.86,15.5642,52.2504666667,27.4339333333,42.0077333333,16.2874666667,16.7046,34.1948666667,12.9118,34.3584333333,18.3955333333,29.1172666667,20.3441333333
747.18,16.1141333334,52.9731333333,27.7778666667,42.419,16.6031333333,17.0965,34.5474,13.2968666667,34.5914333333,18.6436,29.3309333333,20.6964333333
747.49,16.2146,53.042,27.8319333333,42.6308,16.8199333333,16.8397333333,34.6836,13.0782666667,34.6851,18.6162666667,29.4068666667,20.7617
747.81,15.975,53.1689333333,27.7879333333,42.4954,16.6270666667,16.4579,34.7165333333,12.6874,34.5794666667,18.2968,29.2962,20.4157666667
748.12,16.2573333333,53.2517333333,28.026,42.7065333333,17.0429333333,16.7330333333,35.0823333333,12.9286,34.7817666667,18.8218,29.6632,20.5892
748.44,16.4901333333,53.9758,28.6818,43.1689333333,17.3637333333,16.9634666667,35.5404,13.2206666667,35.4062333333,19.0564,30.1918,20.8447333333
748.75,16.7210666667,54.0008666667,28.7629333333,43.2292666667,17.4354,17.0712666667,35.7228,13.4389333333,35.5416333333,19.1692666667,30.3972,21.1417333333
749.07,16.6562333333,53.9092666667,28.8436666667,43.1329333333,17.3074666667,16.9319666667,35.4409333333,13.2912,35.4862666667,19.0442,30.2548,21.0931333333
749.38,16.4395333333,53.8389333334,28.6528666667,43.0518,16.9664,16.3988,35.3133333333,13.0184666667,35.3329333333,18.8131333333,30.0938666666,20.8446666667
749.70,16.4704,54.0423333333,28.8513333333,43.2374666667,17.0728,16.3306,35.3598,13.0321333333,35.6351666666,18.8803333333,30.3604666667,20.9142666667
750.01,16.516,53.9026,28.7458,42.9740666667,16.9408666667,16.041,35.2450666666,12.9770666667,35.4778666667,18.7793333333,30.4536666667,20.7170333333
750.33,15.8232666667,53.8584,28.4121333333,42.8390666667,16.5493333333,15.1730666667,34.8656666667,12.4992,35.2795333333,18.1680666667,30.3614666667,20.2347
750.64,14.9240333333,53.1007333333,27.7581333333,42.0186666667,15.9038666667,14.2327666667,34.0062,11.783,34.5099666667,17.5566666667,29.7394666667,19.6466
750.96,15.2616333333,53.4974666666,27.9605333334,42.2717333333,16.2147333333,14.8638,34.2092,12.2563333333,34.8901,18.0840666667,30.0093333333,20.0342
751.27,15.1826333333,53.4949333333,28.0292,42.3954,16.2264666667,14.9680333333,34.0892,12.2601333333,34.8888333333,18.1645333333,30.0264,20.3966
751.59,15.0070333333,53.553,28.1318,42.4972666667,16.0565333333,14.7607333333,33.9136,12.2039333333,34.8361333333,18.1239333333,29.8698,20.5599
751.90,15.2733333333,53.3427333333,27.9683333333,42.4448,16.3342666667,14.8212666667,33.9328666667,12.4884,34.8122,18.3256,29.997,20.7518
752.22,15.3296333333,53.4672666667,28.035,42.646,16.3876,14.9743,33.8912666667,12.523,34.8775333333,18.3169333333,30.0233333333,20.9443
752.53,15.0890333333,52.9772,27.7691333333,42.1086666667,16.2222,14.8568666667,33.6460666667,12.5189333333,34.4666666667,18.3589333333,29.6827333333,20.7492666667
752.85,15.3530333333,53.2215333333,28.0267333333,42.3785333333,16.6403333333,15.3859,33.8488,12.4948666667,34.7073666667,18.6988666667,30.0822666667,21.0246333333
753.16,15.0242666667,53.3302666666,27.913,42.1888,16.3019333333,15.1057333333,33.8154666667,12.0995333334,34.4481333333,18.5221333333,29.7636666667,20.8987666667
753.47,15.0127,53.4632,27.9202,42.2444,16.1822,15.1820333333,33.7289333333,11.8708,34.5663333333,18.3192,29.7056666667,20.7835
753.79,14.9547,53.2159333333,27.6154,41.9008666667,15.9034,15.2261,33.3777333333,11.7404666667,34.1742,18.0454,29.1956,20.5426
754.10,15.1532,53.3397333333,27.5350666667,42.1552666667,16.0696,15.4311333333,33.6814,11.887,34.4762666667,18.0172,29.2655333333,20.4758
754.42,15.2216,53.3784,27.6980666667,42.1202666667,15.8530666667,15.3922333333,33.7263333333,11.88,34.3209666667,18.0053333333,29.3025333333,20.3415333333
754.73,15.4885,53.0136,27.933,42.0015333333,15.9935333333,15.7058,33.8736666667,12.2366,34.5739,18.1964,29.5955333333,20.2654
755.05,15.4352333333,53.0468666667,27.7419333333,41.9668666667,15.9246666667,15.7347666667,33.9226,12.0972,34.4665666667,17.7208666667,29.5413333333,20.2236666667
755.36,15.1192333333,52.9050666667,27.6854,41.6806,15.5295333333,15.6057666667,33.7,11.9124,34.185,17.4728,29.2327333333,19.8424666667
755.67,15.4041,53.184,27.9454,41.9052666667,15.9299333333,15.9283,34.0862,12.2946,34.4077,17.874,29.6851333333,20.1266
755.99,15.4928666666,53.4869333334,27.945,42.1742666667,16.1059333333,16.1041666667,34.4710666667,12.4407333333,34.6182,18.0153333333,29.982,20.4659333333
756.30,15.5910666666,53.4087333333,28.0189333333,42.1218,16.3228666667,16.0363666667,34.6004666667,12.8127333333,34.6840333334,17.8618,30.0492,20.5337666667
756.62,16.266,53.6415333333,28.5352666667,42.5887333333,17.0608,16.6633666667,35.0074,13.6448,35.2522333333,18.4136666667,30.5694,20.9538333333
756.93,16.3319333333,53.8055333333,28.9051333333,42.9436,17.4316,16.9740333333,35.3774666667,13.9122666667,35.4002,18.5929333333,30.833,21.2324333333
757.24,16.5251666667,53.809,29.2766666667,43.2528666667,17.6921333333,17.1985333333,35.7987333333,14.1272666666,35.7329,19.0902666667,31.2793333333,21.5459333333
757.56,16.4928,53.9291333333,29.4427333333,43.3302,17.6682666667,17.2173333333,35.7391333333,13.955,35.7536666667,18.9822666667,31.3430666667,21.6181666667
757.87,16.2584,53.6824666667,29.1290666667,42.9266,17.6144666667,17.0093333333,35.6387333334,13.7112666667,35.5027333333,18.9208666667,31.2680666667,21.3576666667
758.18,16.2839333333,54.0729333333,29.102,43.1555333333,17.671,16.7667666667,35.7299333333,13.6402,35.6232666667,19.0826,31.3790666667,21.5100333333
758.50,16.5177333333,54.0382,29.3511333334,43.0688666667,17.8151333333,16.9933666667,35.9346666667,13.8878,35.8433,19.5034,31.6291333333,21.5809
758.81,16.6457,54.1353333333,29.4963333333,43.2627333333,17.8471333333,17.055,36.0602,13.9012666667,35.9977666667,19.5091333333,31.6907333333,21.8221666667
759.13,16.2208666667,54.085,29.1329333333,43.1560666667,17.3905333333,16.6227,35.7312666667,13.4439333333,36.0013,19.0564666666,31.5113333333,21.3747666667
759.44,16.1095333333,54.1157333333,29.1552,43.1491333333,17.0612,16.3313333333,35.6179333333,13.1919333333,36.0223666667,18.7902666667,31.3412,20.9729666667
759.75,16.4989666667,54.5988666667,29.4474666667,43.5898,17.2058,16.6488,36.1373333333,13.4844666667,36.3920666667,19.1945333333,31.854,21.4102333333
760.07,16.3495666667,54.4626,29.0836,43.4538,16.7475333333,16.5574333333,35.7735333333,12.9898666667,36.0706333333,18.7684,31.7352,21.0861666667
760.38,15.9278333333,54.3817333333,28.6303333333,43.0121333333,16.1757333333,15.8363333333,35.2771333333,12.3315333333,35.7648,18.4357333333,31.3862,20.6291666667
760.69,15.8912,54.3780666667,28.3128,42.6646,16.1131333333,15.8551666667,35.0747333333,12.3805333333,35.5955333333,18.2947333333,31.2831333333,20.4683
761.01,15.7925666667,54.6009333333,28.589,42.7060666667,16.1845333333,15.9555333333,35.1524666667,12.4624,35.4909,18.4584,31.4336666667,20.6984333333
761.32,15.7255,54.3716666667,28.4427333333,42.6828,16.1632,15.7315666667,34.9968,12.5171333334,35.5473333333,18.1080666667,31.1475333333,20.7052333333
761.63,15.8146,54.2484666667,28.4729333333,42.7812,16.1924666667,15.8790666667,34.8604,12.5232,35.4604666667,18.0438,31.0621333333,20.5715
761.94,15.4841666667,54.1197333333,28.329,42.5152,15.9209333333,15.6475333333,34.5676666667,12.333,35.1170333333,17.745,30.7864666667,20.3513
762.26,15.5455666667,53.9925333333,28.4154,42.4769333333,16.1468,15.9329,34.682,12.5665333333,35.2119,17.9864666666,30.8233333333,20.4895
762.57,15.7072666667,53.9666666667,28.8098,42.5678,16.334,16.1520333333,34.7742,12.9031333333,35.1898333333,18.3662666667,30.8656,20.8447
762.88,15.7225,53.7926666667,28.877,42.6698666666,16.5055333333,16.2810333333,34.5845333333,13.0467333333,35.0996333333,18.3910666666,30.9479333333,20.9060666667
763.20,15.7533666667,53.5456,28.8411333333,42.5002666667,16.4186666667,16.3150333333,34.2884666667,13.195,34.9585666667,18.4599333333,30.8082,20.7158
763.51,15.8659,53.8616,29.1541333334,42.6798,16.7409333333,16.4817666667,34.5722666667,13.5987333333,35.2634333333,18.7198666667,31.1524,20.9273666667
763.82,16.3706333333,54.1056,29.5008,43.2382666667,17.4184666666,17.0469,35.1015333333,14.3846,35.7776,19.2685333333,31.5697333333,21.5228
764.14,16.6583666667,54.4206666667,30.0471333333,43.7414,17.7842,17.4864666667,35.5758,14.8129333333,36.2199666667,19.5812,31.8513333333,21.9359666667
764.45,16.8343333333,54.4028,30.1125333333,43.8154,17.9344666667,17.7801666667,35.6094,15.1444,36.4538,19.7968,31.9726666667,22.0276666667
764.76,17.2059,54.7787333333,30.6358666666,44.2962,18.2302666667,18.3308333333,35.915,15.4349333333,36.8124,20.2011333333,32.4258,22.2701
765.07,17.2686333333,54.9049333333,30.8194,44.3418,18.4750666667,18.5151666667,35.9558666667,15.7306666667,36.7806333333,20.1941333333,32.4998,22.4969666667
765.39,17.548,54.8330666667,31.0048,44.5848666667,18.8249333333,18.8799666667,36.0027333333,15.9865333333,37.0543,20.4962,32.6787333333,22.7121666667
765.70,17.8193,55.2194666667,31.3112,44.9475333333,19.0908,19.1942333333,36.1569333333,16.2021333333,37.3151,20.6344666667,33.0444666667,22.8659
766.01,17.6756,55.0164666667,31.0464,44.873,18.9148666667,18.9761666667,36.0031333333,15.8624666667,37.1136333333,20.2900666666,32.7473333333,22.4724
766.32,17.6953666667,55.0536666667,30.9988,44.77,18.8878666667,18.9334,35.917,15.835,37.0636333333,20.2742,32.782,22.5820666667
766.64,17.3092666667,54.935,30.8991333333,44.6653333333,18.8312666667,18.6264,35.6011333333,15.4811333333,36.9364333333,19.8101333333,32.6406666667,22.4874333333
766.95,17.5164,54.6354666667,30.6839333333,44.5112666667,18.9188666667,18.6183333333,35.5784666667,15.3886666666,36.6011,19.6338,32.4388666667,22.4732666667
767.26,17.3316333333,54.395,30.7702,44.1322,18.3914,18.5397666667,35.3458666667,14.8202666667,36.3628333334,19.2957333333,32.2216,21.9981333333
767.57,17.2842,54.0021333333,30.4630666667,43.8186,18.2911333333,18.3350666667,34.9395333333,14.3550666667,36.1191,19.1254,32.0912,21.8026333333
767.88,17.5005333333,53.8803333333,30.5224,43.848,18.1576666667,17.924,34.9667333333,14.0893333333,35.9695,18.8906666667,32.1215333333,21.6734333333
768.20,16.4429666667,53.8244666667,30.078,43.3752,17.2158,17.1340666667,34.4957333334,13.3931333333,35.3704,18.2144666667,31.5996666667,21.0584
768.51,15.9833,53.8308,29.8015333333,43.0677333333,16.6896,16.6354333333,34.4325333333,12.9821333333,35.3415666667,18.0731333333,31.5986666667,20.6521333333
768.82,15.6303,54.062,29.5986,43.0802666667,16.1780666667,16.0230333333,34.6378,12.4171333334,35.0151333333,17.7835333333,31.719,20.4363
769.13,15.4046,54.1268,29.4028666667,42.9974,15.7854,15.6638666666,34.5955333333,12.1387333333,34.8432666667,17.5299333333,31.7556666667,20.2975666667
769.44,15.3750666667,54.7734,29.5748666667,43.0987333333,15.9766,15.8582666666,34.6481333333,12.3299333333,35.0012333333,17.5842,32.0651333333,20.5155
769.76,15.5788333333,55.0952,29.8822666667,43.3406,15.9567333333,16.0408666667,34.9217333333,12.1588666666,35.3332666667,17.7761333333,32.3176666667,20.4814
770.07,15.5161,55.516,29.7799333333,43.4645333333,15.9168,16.2014666667,35.2585333333,12.0613333333,35.2339333333,17.9807333333,32.3632666667,20.5543
770.38,15.7165,56.1940666667,30.5996666667,44.3494,16.1737333333,16.6845666667,35.9198,12.3984666667,36.3566,18.435,33.1046666666,21.0187333333
770.69,15.2316,56.2501333333,30.2657333333,44.1875333333,15.9688,16.2733333333,35.6197333333,12.2394666667,35.9139666667,17.9268666667,32.8906666667,20.5469333333
771.00,14.6869666667,56.2826666667,29.9706,43.9107333333,15.2351333333,15.7077333333,35.0632666667,11.8076666667,35.5977,17.2871333333,32.4469333333,20.1423666667
771.32,14.4924666667,56.2866666667,29.9021333333,43.9740666667,15.4506,16.3436666667,35.1683333333,12.0140666667,35.5238666667,17.7090666667,32.3234666667,20.3094333333
771.63,15.2700333334,56.3392666667,30.289,44.5936,16.5466,17.2532,35.5210666667,12.5804,36.0338333333,18.2596666667,32.7768666667,21.0992666667
771.94,16.2584666667,55.8746,30.6567333333,44.785,17.3614,18.0292333333,35.9502,13.4036,36.5857,18.6915333333,33.1171333333,21.8680333333
772.25,16.3374333333,55.808,30.7214666667,44.9547333333,17.4924666666,18.0549,35.6104666667,13.5363333333,36.6227333333,18.4966,32.9657333333,21.5447
772.56,15.6383,54.8001333333,30.1239333333,43.9039333333,16.8733333333,17.2483333333,34.4472,12.7764666667,35.484,17.7556666667,32.032,20.7997
772.87,15.9712333333,55.0845333333,30.5350666667,44.4876,17.1564666667,17.1762,34.6734666666,12.6126,35.8615333333,17.6916,32.4549333333,20.9852666667
773.18,16.4473333333,55.2124666667,30.7116666667,44.7539333333,17.7497333333,17.6765,35.1560666666,13.0296,36.1379,17.8734,32.5682666667,21.4682666667
773.50,17.1389666667,55.5612666667,31.2411333333,45.0664,18.3772,18.3403333333,35.6403333333,13.3785333333,36.8928333333,18.315,32.9657333333,21.9281
773.81,17.0386,55.1084,30.8144,44.6943333333,18.1403333334,18.3912,35.2662666667,13.0966666667,36.1677666667,18.5123333333,32.5274,21.9639
774.12,18.1919,55.7668666666,31.6921333333,45.4386,18.7944666667,19.2388666667,35.9761333333,13.6898,36.7289,19.5019333333,33.4636,23.2427333333
774.43,18.4133333333,55.3237333333,31.9371333333,45.4107333333,19.1926666667,19.3805333333,36.12,13.9724,36.7844666667,19.9103333334,33.5576,23.2800666667
774.74,19.3518333333,55.9762666667,32.5838666667,46.0468,19.5998666667,19.8986,36.7540666667,14.6351333333,37.6811666667,20.3606,34.2406,23.894
775.05,19.8079666667,56.1388,32.8252666667,45.8932,19.7346666667,19.7883,36.9292,14.5751333333,37.9480333333,20.6096666667,34.4115333333,23.9797333333
775.36,19.4998666667,56.408,33.0632666667,46.0459333333,19.6494666667,19.5229333333,36.7816666667,13.9424666667,37.6092666667,20.5402,34.3735333333,23.6494333333
775.67,19.6350666667,56.1790666667,33.5612666667,45.6971333333,19.8346,19.9970666667,36.8521333333,14.3255333333,37.7558666667,20.787,34.3712,24.5081666667
775.98,20.4214,56.964,34.1298666667,46.782,20.5829333333,20.7445666667,37.8702,14.9898666667,39.0792666667,21.5064666667,35.0994,25.1054
776.30,19.8546666667,55.943,33.5042666667,45.9200666667,20.0854,20.4701,37.2593333333,14.5128,38.4045,21.2991333333,34.4728666667,24.2991333333
776.61,18.7876333333,56.1377333333,33.4442,45.8253333333,19.4859333333,19.81,36.9734666667,13.6604666667,38.1508,20.631,34.2916,24.0549
776.92,17.9467,55.1611333333,32.9176,44.9619333333,18.5647333333,18.9542333334,36.3444,13.2689333333,37.2787333333,20.3983333333,33.6261333334,23.5530333333
777.23,17.3611333333,54.8758666667,32.7481333333,44.4621333333,18.2446666667,18.1886333333,35.8392,13.2151333333,37.0302666667,20.1063333333,33.1443333333,22.9136666667
777.54,16.0878,53.9778666667,31.6799333333,43.3662666667,17.362,16.9650666667,34.9089333333,12.3007333333,36.2012,19.1644666667,31.8710666667,21.7815
777.85,16.6637666667,54.8442666667,32.5838666667,44.0857333333,17.8845333333,17.6458,35.757,12.6685333333,36.8146666667,19.4741333333,32.874,22.6383666667
778.16,16.1598666667,54.7314666667,32.2770666667,44.005,17.7778,17.1276,35.1710666667,12.2526666667,36.6636333333,19.0292,33.0708,22.2801
778.47,15.0184666667,53.9914,31.2546,43.2718666667,16.4638,16.1962666667,34.2436,11.4821333333,35.3014,18.0011333333,32.0665333333,21.4083
778.78,14.4403333333,54.1776666667,30.8069333333,43.1706666667,15.8475333333,15.8911,34.1025333333,11.1382666667,35.1720666667,17.5295333333,31.8824666667,21.2350333333
779.09,15.7282666667,55.317,31.0733333333,44.0992,16.5851333333,16.6665666667,34.7708666667,12.0714666667,36.2963,18.4493333333,32.875,21.7859
779.40,15.8481,55.2328666667,31.1342,43.8424666667,16.6698,17.0822,35.0452,12.2087333333,36.0137,18.6252666667,32.8584,22.1055666667
779.71,16.6986,56.3457333333,32.0432,44.83,17.4006666667,18.2364333333,36.2378,13.4986,36.9303333333,19.3898666667,33.6320666667,23.3301666667
780.02,17.8123,56.3089333333,31.8833333333,44.9090666667,17.5078666666,19.005,36.5160666667,14.6265333333,37.1155,19.9874666667,33.8354666667,23.5121666667
780.33,18.5895333333,57.1853333333,32.4289333333,45.7748666667,18.0834666667,19.6712,37.0208,14.9589333333,37.4919333333,20.2151333333,34.3642666667,23.3934
780.64,18.7999,57.1884666667,32.3873333333,46.0405333333,17.4233333333,19.6120333333,37.0972,14.4618666667,37.4104666667,19.6869333333,34.227,23.1146666667
780.95,19.6462666667,57.6750666667,33.1238666666,47.2756666667,18.2383333334,20.7368,37.6947333334,15.2652666667,38.1368333333,20.5172,35.3634666667,24.0472
781.26,19.9634333333,58.0886666667,32.8704666667,47.6719333333,18.4788666667,20.5721666667,37.6785333333,15.7011333333,38.6310333333,20.9921333333,35.5754,24.2757333333
781.57,21.0717,58.0539333333,33.3858666667,47.6264666667,19.4279333333,21.5023333333,38.4221333333,16.5614,38.6454666667,21.8804666667,35.7067333333,24.9177333333
