wavelength,Back_DigCyaf,Belly_DigCyaf,Breast_DigCyaf,Crissum_DigCyaf,Crown_DigCyaf,DorTail_DigCyaf,Patch10_DigCyaf,Rump_DigCyaf,Throat_DigCyaf,WingTip_DigCyaf
596.16,10.6808666667,11.6096666667,10.9076666667,10.7678666667,13.0140666667,8.15771666667,4.36253333333,9.47193333334,11.8304,10.1398
596.50,10.673,11.6097333333,10.8880666667,10.7552,13.029,8.15777,4.3412,9.45266666668,11.8444666667,10.1316
596.83,10.6344,11.5808666667,10.8541333333,10.7514666667,12.9902,8.14751,4.33206666667,9.43639999999,11.8180666667,10.1051333333
597.17,10.6816,11.6358,10.9108,10.8287333333,13.0408666667,8.20534333333,4.39593333333,9.49433333333,11.8603333333,10.1632
597.51,10.7335333333,11.7124666666,10.9773333333,10.91,13.0982666667,8.31135666667,4.46066666667,9.56326666666,11.9334666667,10.2780666667
597.84,10.7392666667,11.7251333333,11.0018,10.9042,13.0794666667,8.351,4.49093333333,9.60119999999,11.9444666667,10.3115333333
598.18,10.7528666667,11.7126,10.9856,10.8976666667,13.0579333334,8.35548,4.4658,9.62426666666,11.9487333333,10.2956666667
598.52,10.708,11.6578,10.9504,10.8436,13.0175333333,8.32511333333,4.42086666667,9.59826666665,11.9067333333,10.2365333333
598.85,10.6821333333,11.625,10.9332666667,10.8598666667,13.0038,8.32641,4.41353333333,9.58333333333,11.91,10.2378
599.19,10.6618666667,11.6166,10.9292,10.867,12.9884,8.31416333333,4.3832,9.58606666665,11.911,10.2374
599.53,10.5882666667,11.57,10.8778666667,10.822,12.9249333333,8.26188,4.33986666667,9.53680000001,11.8782,10.2116666667
599.86,10.5113333333,11.5154,10.8485333333,10.7487333333,12.8688666666,8.20840333333,4.27293333333,9.49466666667,11.8194,10.1674
600.20,10.5057333333,11.5039333333,10.8328,10.756,12.8571333333,8.20462,4.3062,9.47993333334,11.813,10.1956666667
600.53,10.5702666667,11.5342666666,10.8814666667,10.8035333333,12.9036,8.25917,4.33093333333,9.49526666667,11.8417333333,10.2474666667
600.87,10.6236666667,11.5732666667,10.9031333334,10.8282666667,12.9409333333,8.29447666667,4.3826,9.51173333335,11.8937333333,10.2954666667
601.21,10.601,11.5816666666,10.9132666667,10.8156,12.9454666667,8.29943,4.38666666667,9.48900000001,11.8594,10.2924
601.54,10.6110666667,11.5723333333,10.9002666667,10.8514666667,12.9466,8.31697,4.41253333333,9.49640000001,11.8564666667,10.2976
601.88,10.6532,11.6105333333,10.9069333333,10.9017333333,12.9712666667,8.3506,4.44126666667,9.52133333333,11.8595333333,10.3469333333
602.21,10.6364666667,11.5816666667,10.8686666667,10.8990666667,12.8991333333,8.33734333333,4.4146,9.49073333333,11.8512,10.3543333333
602.55,10.6808,11.6242666667,10.8889333333,10.9361333333,12.9197333333,8.37796,4.43493333333,9.52886666667,11.8954,10.4147333333
602.88,10.684,11.6372,10.8736666667,10.9296,12.9029333333,8.38220666667,4.44786666667,9.5402,11.8809333333,10.4313333333
603.22,10.6960666667,11.6091333333,10.8377333333,10.9109333333,12.8886,8.37565,4.4316,9.52059999999,11.8376666667,10.3854
603.56,10.7146666667,11.6084666667,10.8369333333,10.94,12.8915333333,8.43377,4.4848,9.5562,11.8901333333,10.4596
603.89,10.6938666667,11.5736666667,10.8424666667,10.9164666667,12.8342,8.44354,4.46986666667,9.56893333333,11.86,10.4519333333
604.23,10.664,11.5575333333,10.7924666667,10.8884666667,12.7733333333,8.40032333333,4.45906666667,9.53220000001,11.8522666667,10.4536
604.56,10.5904,11.4949333333,10.7387333333,10.8385333333,12.6986,8.34271333333,4.39173333333,9.47079999999,11.7767333333,10.4241333333
604.90,10.5792,11.4224,10.6921333333,10.8163333333,12.6669333334,8.30674333333,4.3622,9.44260000001,11.7538666667,10.3888666667
605.23,10.5903333333,11.4262,10.7258666667,10.8352,12.6819333333,8.30661666667,4.37773333333,9.45466666667,11.774,10.4168666667
605.57,10.5809333333,11.4168,10.7439333333,10.8343333333,12.6551333333,8.30432333334,4.39093333333,9.44393333333,11.7888,10.4114
605.90,10.6034666667,11.4334,10.7662,10.8112,12.6762,8.29756,4.431,9.45613333333,11.7982,10.4293333333
606.24,10.5446,11.371,10.7229333333,10.7586666667,12.6202666667,8.2485,4.4254,9.40146666667,11.7344666667,10.3873333333
606.58,10.4989333334,11.3154666667,10.6706,10.7179333333,12.5786666667,8.22770666667,4.38746666667,9.35426666668,11.7062,10.3733333333
606.91,10.4087333333,11.2522,10.6096666667,10.661,12.4956,8.18148,4.33046666667,9.28853333333,11.6442,10.3656666667
607.25,10.3383333334,11.1923333333,10.5376,10.6104,12.4238,8.09013333333,4.2462,9.19653333334,11.5722666667,10.2953333333
607.58,10.322,11.18,10.4975333333,10.5989333333,12.4002666667,8.06507666667,4.24633333333,9.14766666667,11.5728666667,10.2794
607.92,10.3177333333,11.1432666667,10.4904,10.5801333333,12.3922,8.09005666667,4.24993333333,9.16306666667,11.5464,10.2306666667
608.25,10.2855333333,11.1034666667,10.4268666666,10.5368,12.3383333333,8.08691666667,4.25006666667,9.13486666667,11.5114666667,10.1832666667
608.59,10.2522666667,11.1078666667,10.3996666667,10.5062,12.2796666667,8.06564333333,4.2594,9.12466666667,11.4952,10.1804666667
608.92,10.1853333333,11.0668666667,10.3086,10.4258,12.1844666667,8.02925333333,4.20786666667,9.03866666667,11.4121333333,10.1268666667
609.26,10.1188666667,11.0364,10.215,10.3736,12.1324,8.00768666667,4.19686666667,8.9934,11.3348666667,10.1074666667
609.59,10.0732,10.9664666667,10.1414,10.3332666667,12.0680666667,7.99259,4.17073333333,8.922,11.2462,10.0611333333
609.93,10.0304666667,10.9234,10.0762,10.2964,11.9789333333,7.96253333333,4.13926666667,8.8762,11.1974666667,10.0141333333
610.26,9.96100000001,10.8535333333,10.0245333333,10.2497333333,11.9096,7.92998666667,4.1156,8.81966666667,11.125,9.94613333332
610.60,9.972,10.8518,10.0383333333,10.2505333333,11.8902,7.95005666667,4.12866666667,8.8352,11.093,9.95326666665
610.93,9.94113333334,10.8230666667,10.0126666667,10.2192,11.8359333333,7.96627333333,4.15346666667,8.83986666667,11.0282666667,9.94373333333
611.27,9.9464,10.8384666667,10.0158,10.2174,11.8404,7.98226666667,4.18946666667,8.86853333333,11.0058666667,9.96886666665
611.60,9.90066666667,10.83,9.99780000001,10.2129333333,11.7674,7.96884333333,4.20846666667,8.86693333333,10.9566666667,10.0052
611.93,9.90619999998,10.8182666667,9.99440000001,10.2078666667,11.7468,7.98068,4.22026666667,8.88326666667,10.9399333333,10.0349333333
612.27,9.87,10.748,9.953,10.1731333333,11.7046666667,7.98029666666,4.18366666667,8.85426666667,10.8934,9.99846666665
612.60,9.89753333332,10.7704666667,9.98926666667,10.2186666667,11.7628666667,8.01148333333,4.2264,8.91366666667,10.9378666667,10.0546666667
612.94,9.85333333333,10.6742,9.96639999999,10.1646,11.6973333333,7.94480666667,4.1708,8.8572,10.8892666667,10.0349333333
613.27,9.8454,10.7208,9.98053333332,10.1908,11.7061333333,7.94699333333,4.16106666667,8.87633333333,10.9222,10.0452666667
613.61,9.91633333334,10.7692666667,10.0362,10.2287333333,11.7655333333,8.00446333333,4.19613333333,8.91333333333,10.9880666667,10.1019333333
613.94,10.033,10.8741333333,10.1208,10.3071333333,11.8768666667,8.08491333333,4.3042,8.9972,11.0906,10.1958666667
614.28,10.0931333333,10.9309333333,10.1490666667,10.3754666667,11.9332,8.15024666667,4.37493333333,9.0564,11.1742666667,10.2394666667
614.61,10.1481333333,10.9817333333,10.1748,10.4226,11.9726,8.18448333333,4.39486666667,9.0602,11.2370666667,10.2816666667
614.94,10.0631333333,10.9058,10.086,10.3428666666,11.8818,8.10027333333,4.27886666667,8.9892,11.1606,10.2056
615.28,10.0770666667,10.9233333333,10.0965333333,10.3559333333,11.9443333333,8.14149333333,4.23186666667,8.94726666667,11.2176,10.2030666667
615.61,10.1287333333,10.9770666667,10.1708666667,10.4207333333,12.0087333333,8.18857,4.25473333333,8.98406666667,11.2713333333,10.2644
615.95,10.1814666667,11.0917333333,10.2488,10.4894666667,12.0572,8.22824333333,4.34373333333,9.027,11.3315333333,10.3448
616.28,10.1464,11.0123333333,10.1902,10.4242,11.9568,8.19212666667,4.2734,8.94213333333,11.2845333333,10.2811333333
616.61,10.1786,11.0574666667,10.2346666667,10.4696,12.0204,8.23078666667,4.29833333333,8.97733333333,11.3110666667,10.2798
616.95,10.2001333333,11.0386666667,10.2524,10.5054,12.0268666667,8.25943666667,4.3088,8.9922,11.2856,10.3035333333
617.28,10.1343333333,10.982,10.1646,10.4650666667,11.9865333333,8.19473,4.2514,8.9338,11.2104666667,10.2626666667
617.62,10.0157333333,10.8812,10.046,10.3391333333,11.8564666667,8.06593666667,4.10346666667,8.79813333333,11.0964666667,10.1924
617.95,9.93980000001,10.8305333334,9.9746,10.2420666667,11.7819333333,7.97521333333,4.04746666667,8.71933333333,11.0154666667,10.1522
618.28,9.90753333332,10.7834,9.92573333334,10.2,11.7536666667,7.92054,4.00593333334,8.6918,10.9688,10.1199333333
618.62,9.95813333333,10.7866,9.96706666667,10.2584,11.7989333333,7.97044333333,4.0336,8.70693333333,11.0017333333,10.1630666667
618.95,9.95713333333,10.7721333333,9.94553333333,10.2561333333,11.7938666666,7.95025,4.05366666667,8.71493333333,10.9902666667,10.1698666667
619.28,9.90846666666,10.7368,9.88446666667,10.2252666666,11.7531333333,7.89276666667,4.00406666667,8.6596,10.9715333333,10.1232
619.62,9.90199999999,10.6856666667,9.84733333335,10.2209333333,11.7573333334,7.90046333333,3.96973333333,8.64593333333,10.9396,10.1102666667
619.95,9.9154,10.7158,9.85186666667,10.2604,11.8062666667,7.95015,4.0272,8.70073333333,10.9615333333,10.1446
620.28,9.91373333334,10.7362,9.84266666666,10.2388,11.7532,7.98223333333,4.0398,8.70826666667,10.9982,10.1684
620.62,9.7982,10.6415333333,9.74280000001,10.1158,11.6232,7.85268,3.9686,8.6094,10.9431333333,10.0918666667
620.95,9.80946666667,10.6416,9.78573333335,10.1286666667,11.6299333333,7.86510666667,3.97726666667,8.661,10.9734,10.1168666667
621.28,9.82673333333,10.6791333333,9.82206666665,10.1701333333,11.6521333333,7.91437,4.012,8.70393333333,11.0210666667,10.1460666667
621.62,9.80173333334,10.6206666667,9.80726666667,10.1954666667,11.6149333333,7.89902333333,3.9878,8.6876,10.9866666667,10.1516
621.95,9.82393333332,10.6745333333,9.87093333332,10.2254,11.5912666667,7.95278,4.04566666667,8.70573333333,11.027,10.1990666667
622.28,9.92653333335,10.783,9.96900000001,10.3168666667,11.6480666667,8.05302666667,4.16333333333,8.78486666667,11.1358666667,10.3184666667
622.62,10.0308,10.8804,10.0456,10.3981333333,11.6982666667,8.15651,4.27966666667,8.88673333333,11.2181333333,10.4325333333
622.95,10.1101333333,10.9694666667,10.109,10.471,11.7723333333,8.25291666667,4.39946666667,8.9688,11.2799333333,10.5418666667
623.28,10.2086,11.0437333333,10.1762,10.5692666667,11.8319333333,8.32816333333,4.47933333333,9.05033333333,11.3751333334,10.6381333333
623.62,10.1706,11.0672666667,10.2151333333,10.5626,11.8183333333,8.28995666667,4.44573333333,9.03993333333,11.3558666667,10.6697333333
623.95,10.1874666667,11.1152666667,10.2304,10.5945333333,11.8762666667,8.31453,4.46266666667,9.0716,11.3782666667,10.7262666667
624.28,10.3018666667,11.218,10.3136666667,10.7212666667,12.0085333333,8.42452,4.52713333333,9.171,11.4633333333,10.8412
624.62,10.2844,11.237,10.299,10.7288,11.9602666667,8.41638333334,4.52146666667,9.17113333333,11.4381333333,10.8306
624.95,10.3254666667,11.2468666667,10.3146666667,10.7906666667,12.0015333333,8.46230666667,4.55133333333,9.213,11.4604666667,10.8638
625.28,10.3855333333,11.3306666667,10.3720666667,10.861,12.0714666667,8.55785333333,4.60933333333,9.28326666667,11.5462,10.937
625.61,10.3962,11.2677333333,10.3889333334,10.8756666666,12.1602,8.59326,4.62773333333,9.32179999999,11.5676,10.9781333333
625.95,10.3147333333,11.2132,10.3186666667,10.7960666667,12.1222,8.56052666667,4.55913333334,9.2686,11.5202666667,10.9156666667
626.28,10.2094666667,11.1274666667,10.2314666667,10.7167333333,12.0583333333,8.466,4.4594,9.13766666667,11.4269333333,10.8044
626.61,10.1294,11.0296,10.1442,10.6540666667,11.9945333333,8.39726,4.354,9.08226666667,11.3486,10.7376666667
626.94,10.0130666667,10.9302,10.0332,10.5435333333,11.8976,8.29345333333,4.24466666666,9.00506666667,11.2718,10.6388666667
627.28,10.0182,10.9300666667,10.0202,10.5400666667,11.9044666667,8.30586333333,4.26246666667,8.9728,11.2921333333,10.6593333333
627.61,10.0886666667,10.9803333333,10.0679333333,10.6172,11.9426666667,8.37416666667,4.33493333333,9.01673333333,11.3168,10.7214666667
627.94,10.1196666667,11.0434,10.1098,10.6738666667,12.0049333333,8.44000666667,4.41273333333,9.06273333333,11.3798666667,10.8041333333
628.27,10.1479333334,11.0945333333,10.1574666667,10.7129333333,12.0762666667,8.51436666667,4.48073333334,9.09746666667,11.4311333333,10.8766666667
628.61,10.1458666667,11.1196666667,10.1796,10.7317333333,12.0815333333,8.55579,4.52766666667,9.09886666667,11.4368,10.9108666667
628.94,10.1302666667,11.1076666667,10.161,10.6898666667,12.0828,8.52950333333,4.5476,9.07973333333,11.4255333333,10.9109333333
629.27,9.97819999999,11.0398666667,9.99413333333,10.5512666667,11.9217333333,8.41618333333,4.40626666667,8.94246666667,11.2752,10.7728666667
629.60,9.96766666667,11.0298666667,9.98273333333,10.607,11.9316,8.42632,4.41726666666,8.9442,11.2530666667,10.7978666667
629.94,10.0093333333,11.0462666667,10.0040666667,10.6387333333,11.9541333333,8.47926,4.46033333333,9.01133333333,11.2813333333,10.8562666666
630.27,9.99246666666,10.9827333333,9.96953333333,10.5857333333,11.867,8.44899666667,4.4256,8.9172,11.2112666667,10.7918
630.60,9.99633333335,10.9854666667,9.97266666668,10.6022,11.8511333333,8.46766,4.4274,8.8812,11.176,10.7977333333
630.93,10.0441333333,10.9968,9.97026666666,10.6559333333,11.8716666667,8.53259666667,4.42093333333,8.93866666667,11.1876666666,10.8436
631.26,9.9592,10.888,9.86353333333,10.5648666667,11.7722666667,8.44471666667,4.30413333333,8.87566666667,11.1363333334,10.775
631.60,9.90413333334,10.8098,9.77706666667,10.4642,11.6447333333,8.36175,4.21533333333,8.8262,11.0632666667,10.6888666667
631.93,9.91826666667,10.7955333333,9.73553333332,10.4688,11.6352,8.36981,4.195,8.82506666667,11.0764666666,10.7011333333
632.26,9.92046666666,10.7714666667,9.68039999999,10.4179333333,11.5869333333,8.32486333333,4.17866666667,8.82613333333,11.0653333333,10.6668666667
632.59,9.90206666667,10.7457333333,9.67106666665,10.4147333333,11.5293333333,8.32885333333,4.12313333333,8.79973333333,11.0412666667,10.6491333333
632.92,9.99146666667,10.8284,9.7374,10.4924,11.5568,8.34497666667,4.17953333333,8.8552,11.1148666666,10.6933333333
633.26,9.96966666665,10.8077333333,9.66940000001,10.4101333333,11.506,8.27434333333,4.12626666667,8.81,11.0566,10.6314
633.59,9.9246,10.7628666667,9.65826666665,10.3446,11.4232,8.20971666667,4.08026666667,8.76353333333,10.9985333333,10.5950666667
633.92,9.93466666669,10.8376,9.72786666667,10.375,11.4786,8.27431333333,4.1574,8.8494,11.0798,10.6243333333
634.25,10.0010666667,10.9212666667,9.76166666666,10.3995333333,11.5336666667,8.33487333333,4.23193333333,8.8956,11.1310666667,10.6687333333
634.58,10.0097333333,10.9589333333,9.76246666666,10.3986,11.528,8.33875333333,4.29226666667,8.89753333333,11.1575333333,10.6358
634.91,10.0424666667,10.9954,9.815,10.4562,11.5497333333,8.39209666667,4.358,8.91786666667,11.205,10.6634666667
635.25,10.0839333333,11.0092,9.87373333333,10.518,11.5954,8.46906666667,4.41866666667,8.9454,11.2346666667,10.7072
635.58,10.0314666667,10.9363333333,9.818,10.4224,11.5005333333,8.38719333333,4.3742,8.86353333333,11.1718666667,10.6162666666
635.91,9.93479999999,10.8308,9.74913333334,10.3489333333,11.4251333333,8.34285333333,4.26733333333,8.76973333333,11.0768,10.5265333333
636.24,9.92279999999,10.8351333333,9.70526666667,10.3316666667,11.4610666667,8.357,4.28306666667,8.81006666667,11.0616666667,10.5262
636.57,9.96646666667,10.8322666667,9.73693333334,10.3862666667,11.5286666667,8.41976,4.3256,8.84886666667,11.0910666667,10.5745333333
636.90,9.98573333334,10.8772,9.80299999999,10.4535333333,11.5252,8.47696,4.4018,8.9166,11.1382,10.6454
637.23,10.1018,10.9867333333,9.88706666666,10.6204666667,11.6593333333,8.63695333333,4.5368,9.04153333333,11.2840666667,10.7908
637.56,10.1147333333,10.9918,9.85726666667,10.6533333333,11.6868,8.62238,4.52866666667,9.04146666667,11.2698666667,10.8488
637.90,10.0172,10.8797333333,9.79873333333,10.5634666667,11.6061333333,8.53595,4.41073333333,8.99686666667,11.2035333333,10.7974666667
638.23,10.0144,10.834,9.75053333332,10.5420666667,11.5748666667,8.49801333333,4.35646666667,8.9742,11.1786666667,10.7921333333
638.56,9.87013333333,10.6852666667,9.5876,10.4062,11.4523333333,8.37998333333,4.2068,8.83073333333,11.0156,10.6622
638.89,9.80286666666,10.6707333333,9.55940000001,10.3471333333,11.3961333333,8.33557666667,4.13966666667,8.76793333333,10.9584666667,10.629
639.22,9.84786666667,10.7607333333,9.64766666667,10.475,11.5354,8.41078,4.20386666667,8.85153333333,11.0173333333,10.7387333333
639.55,9.93646666666,10.8627333333,9.75106666666,10.5681333334,11.6626,8.47302666667,4.29726666667,8.94166666667,11.1255333333,10.8800666667
639.88,9.83906666668,10.7028,9.60946666665,10.414,11.5066,8.31536333333,4.15973333333,8.764,11.0012666667,10.7568666667
640.21,9.78326666666,10.6622666667,9.56593333335,10.3659333333,11.4431333334,8.28408333333,4.144,8.71046666667,10.9518,10.7323333333
640.54,9.88620000001,10.7262666667,9.64453333333,10.4150666667,11.5387333333,8.39089666667,4.2268,8.73186666667,11.0568666667,10.8024666666
640.87,9.81086666667,10.6861333333,9.56793333334,10.3408666667,11.4598666667,8.32706,4.15293333333,8.6482,10.9990666667,10.7132
641.20,9.69686666666,10.5810666667,9.46626666667,10.2887333333,11.4006,8.25063,4.07733333333,8.55153333333,10.9343333333,10.6556666667
641.53,9.78213333334,10.6473333333,9.52486666666,10.3392666667,11.4548666667,8.30929333333,4.15593333333,8.589,11.0344666667,10.7333333333
641.87,9.76046666665,10.6720666667,9.55733333333,10.3483333333,11.429,8.31843,4.16993333333,8.62733333333,11.0359333333,10.7717333333
642.20,9.85446666668,10.8013333333,9.68213333333,10.3824666667,11.5358,8.39573666667,4.29286666667,8.7262,11.1295333333,10.8558
642.53,9.85813333333,10.7722,9.67493333334,10.4123333333,11.5182666667,8.39779,4.3534,8.76553333333,11.1299333333,10.8753333333
642.86,9.79620000001,10.6279333333,9.63586666667,10.3562666667,11.399,8.37451666667,4.3056,8.72033333333,11.06,10.8318666667
643.19,9.73133333333,10.5904666667,9.55853333333,10.3108,11.3194666667,8.35280666667,4.2852,8.72006666667,11.0390666667,10.8075333333
643.52,9.79020000001,10.7249333333,9.66673333334,10.4389333333,11.3762666667,8.46273333333,4.39666666667,8.81726666667,11.1596666667,10.9057333333
643.85,9.89160000002,10.8500666667,9.743,10.5326,11.4918,8.58111333333,4.47986666667,8.91666666666,11.2920666667,11.0130666667
644.18,9.8328,10.8048666666,9.70046666667,10.5024666667,11.4434666667,8.52917,4.42146666666,8.92946666667,11.2581333333,10.9774666667
644.51,9.81939999999,10.737,9.66953333333,10.4190666667,11.3963333333,8.47830333333,4.3592,8.887,11.1676666667,10.9487333334
644.84,9.96779999999,10.8866,9.81786666667,10.5199333333,11.4861333333,8.61952333333,4.4722,9.03526666667,11.3137333334,11.0582666667
645.17,9.95533333333,10.8852,9.76413333333,10.5473333333,11.4611333333,8.64167666667,4.52326666667,9.0034,11.2539333333,11.0362
645.50,9.84573333333,10.7555333333,9.66219999999,10.4501333333,11.4092,8.52289333333,4.4412,8.8226,11.1167333333,10.9260666667
