wavelength,Back_HemGoef,Belly_HemGoef,Breast_HemGoef,Crissum_HemGoef,Crown_HemGoef,DorTail_HemGoef,Patch10_HemGoef,Rump_HemGoef,Throat_HemGoef,WingTip_HemGoef
250.92,10.0450833333,7.685375,7.65575,4.85016666667,7.70341666666,12.5653333334,9.89054166668,11.1031666667,5.21891666667,12.7299305556
251.29,10.0968333334,7.47641666667,8.532,4.93041666667,8.14716666667,13.2885833333,10.513125,11.56225,5.96116666667,13.4212083333
251.66,9.86908333335,7.00529166667,8.30816666667,4.09116666667,8.38383333333,13.1418333333,10.23425,11.7950833333,5.97933333333,13.6874305556
252.04,10.2984166667,8.14045833333,8.86808333334,4.82591666666,8.79341666667,13.1468333333,11.5110416666,12.301,6.35575,14.3759444444
252.41,9.18925,7.39554166667,8.01866666667,4.05333333333,7.70391666667,12.2860833333,10.6305833333,11.4048333333,5.35008333333,13.38125
252.79,8.28308333334,6.11191666666,6.62658333333,3.1375,6.51358333333,10.7555833333,8.94208333333,10.1783333334,3.50158333333,12.5084722222
253.16,9.0965,6.88691666667,7.63175,3.91425,7.37308333333,11.49675,10.1858333333,11.3245833333,4.44358333333,13.0170277778
253.54,8.91516666666,7.2065,7.75133333333,3.30616666667,7.49133333333,11.7755,10.25875,11.39175,4.668,12.4709861111
253.91,7.16991666667,7.11945833333,6.77808333333,2.45325,6.87908333334,11.01425,9.19308333333,11.0395,4.02125,11.6442361111
254.28,6.09225,6.967875,6.78766666667,1.68733333333,6.04066666667,10.8836666667,8.82291666667,10.1495,2.98808333333,11.1861805556
254.66,4.99991666667,6.61879166667,7.14483333333,0.683083333334,5.30041666667,10.3825,8.23075000001,9.87708333333,2.4725,10.5147361111
255.03,2.60041666667,4.877875,5.30183333333,-1.12075,3.82183333333,8.99425000001,5.63929166667,8.41941666667,1.19258333333,8.98469444443
255.41,3.43816666667,6.17716666667,6.11891666667,0.247666666667,4.38525,9.46975,6.92008333333,9.44058333333,1.89408333333,9.73440277779
255.78,3.676,5.82154166667,5.90216666667,0.71775,3.69066666667,9.76849999999,6.65645833334,8.34808333333,1.83075,9.1340138889
256.15,3.21075,4.33095833333,4.71916666667,-0.0448333333332,2.68816666667,8.88591666666,4.958125,7.22825,0.746666666668,7.69109722222
256.53,5.08066666666,5.94425,6.30383333333,1.25216666666,4.11625,9.87333333333,6.49841666668,8.46283333334,3.08008333333,9.30258333333
256.90,3.15958333333,4.394375,4.34608333333,0.110416666667,2.49716666667,8.47124999999,4.256375,6.34666666667,1.47641666667,7.65034722222
257.28,2.119,3.107,3.068,-0.598,1.027,6.61708333333,1.7225,4.22508333333,0.533,6.33550000001
257.65,2.93716666667,4.46979166667,3.44975,0.909166666667,1.98133333334,7.30766666667,2.27854166667,4.75525,1.44525,7.11559722223
258.02,4.43166666667,5.102,4.51191666667,2.08083333333,3.61141666667,8.29333333334,3.24141666666,5.37216666666,2.59108333333,7.9732361111
258.40,5.65175,5.38458333333,5.70233333333,3.42825,4.42975,8.55383333334,4.23025,6.17775,3.48766666667,9.10402777778
258.77,5.66483333333,5.03879166667,5.598,3.74183333333,4.39775,9.24266666666,4.2115,6.23891666667,3.54041666667,9.25884722223
259.15,6.75566666667,6.11908333334,6.72908333334,4.6605,5.23075,10.3950833333,5.11795833333,7.04058333333,4.54791666667,10.1012222222
259.52,6.70283333333,5.89075,6.30425,4.55925,5.21733333333,10.465,4.79466666666,6.81775,4.37791666667,9.75430555557
259.89,6.44275,5.72591666667,6.06591666667,4.44933333333,5.089,10.241,4.74920833333,6.87108333333,3.93525,9.74990277778
260.27,7.06625,6.38670833333,6.61141666667,5.09541666667,5.89125,10.97575,5.804625,7.53741666666,4.78125,10.4704722222
260.64,7.81075,7.07470833333,7.35691666667,5.9795,6.78175,11.7848333333,6.663,8.23308333333,5.49391666667,11.2412222222
261.01,9.08158333333,8.61916666667,8.84775000001,7.10733333333,8.20341666667,12.9050833333,8.40333333334,9.67374999999,7.12291666667,12.6583472222
261.39,10.0843333333,9.76170833334,9.91933333334,8.08533333334,9.41291666667,14.2486666667,9.76399999998,10.68375,8.32816666667,13.7285555556
261.76,10.2585,9.35125,10.1686666667,8.04333333334,9.78916666668,14.23525,10.0844583333,10.80175,8.38075,13.9109444444
262.13,10.8210833333,9.67975,10.63825,8.39983333333,10.1285,14.7661666666,10.918,11.53025,8.97591666667,14.4715277778
262.51,10.8285,9.94791666666,10.6078333333,8.37516666667,10.2615,15.2518333333,11.1897083333,11.9090833334,9.30633333333,14.6389166667
262.88,11.55375,11.0952083333,11.3935,9.03925,11.201,15.5889166667,12.326625,12.9971666667,10.3669166667,15.3558888889
263.25,12.30525,11.6617916667,11.5261666666,9.98891666667,11.9644166667,16.2563333333,13.6790416667,13.8911666666,11.4286666666,16.037125
263.63,12.1575,11.6112916667,11.2956666666,9.83366666666,12.0036666667,15.75875,13.9119583333,13.7195833334,11.5418333334,15.9844583333
264.00,12.40875,11.84425,11.5124166667,9.92691666668,12.7739166667,15.596,14.3965416667,13.7115833333,12.3175,16.1880972222
264.37,10.6020833333,10.2886666667,9.80758333334,7.87433333333,11.2024166667,13.9301666666,12.65,12.1293333334,10.8051666667,14.4081805556
264.75,8.07016666667,7.847625,6.50875,5.17425,8.83258333333,11.574,10.3711666667,9.94016666667,8.66016666667,11.6285833333
265.12,5.3125,4.66225,3.57275,2.329,5.95775,8.86658333332,7.25316666667,7.13608333332,5.57425,8.102625
265.49,2.61875,2.30558333333,1.28125,0.542416666665,3.43241666667,6.24766666667,4.64841666667,5.02241666667,3.23591666667,5.92815277777
265.87,1.93291666667,2.155,0.684250000002,0.21275,2.42308333334,6.10433333333,3.7505,4.5875,2.76541666667,5.16398611111
266.24,1.07775,1.37704166667,0.126833333332,-0.434833333333,1.51258333333,5.59783333333,2.55883333333,3.18833333334,1.69383333333,4.43075
266.61,-0.221666666666,0.226041666667,-1.07266666667,-1.33875,0.682583333333,4.50358333333,1.17016666667,1.6845,0.762333333333,3.23290277778
266.98,-0.8135,-0.549416666666,-1.74816666667,-1.87775,-0.164333333333,4.0325,0.0345416666668,0.476,0.09525,2.992625
267.36,-1.93558333333,-1.742875,-2.45808333333,-3.10041666667,-1.19908333333,2.88633333333,-1.39604166667,-1.05333333334,-1.59283333333,1.81994444444
267.73,-2.12325,-2.009875,-2.4505,-3.44091666667,-1.19166666667,2.83658333333,-1.64479166667,-1.3595,-1.81266666667,1.57351388889
268.10,-3.23475,-2.6765,-3.25133333333,-4.49925,-2.6765,2.16758333333,-2.832375,-2.1265,-2.92283333334,0.49248611111
268.48,-2.36833333333,-1.60170833333,-1.96691666667,-3.35558333334,-2.14358333334,2.834,-2.00716666667,-1.27641666667,-2.19166666667,1.33129166666
268.85,-1.8545,-1.01720833333,-0.907833333334,-2.80908333333,-1.72158333333,3.24725,-1.82725,-0.805916666667,-1.51016666667,2.08405555556
269.22,-1.70625,-0.989625000001,-0.712833333332,-2.58566666666,-1.60758333333,3.73075,-1.581125,-0.621833333333,-1.16808333333,2.925625
269.59,-1.1735,-0.787166666667,-0.438249999999,-2.36183333333,-1.35175,4.21133333333,-0.995166666667,-0.378916666668,-1.02508333333,3.09475
269.97,-0.220249999999,-0.0283333333342,0.681916666666,-1.35691666667,-0.298333333332,4.76,-0.0427083333342,0.227333333332,-0.206083333333,4.11206944444
270.34,-0.146166666666,0.268041666665,0.751916666668,-0.87725,-0.160166666667,4.94991666667,0.295833333334,0.59875,0.153,4.21997222222
270.71,1.1,1.36,1.72666666667,0.133333333333,1.09333333333,5.75333333333,1.76333333333,1.93333333333,1.35333333333,5.33
271.09,1.58341666667,1.75954166667,1.94875,0.538500000001,1.58975,6.14108333333,2.368625,2.44233333333,1.85258333333,5.48515277778
271.46,1.82816666667,1.834375,2.40541666666,0.898916666665,1.85258333333,6.25616666667,2.82716666667,2.92141666667,2.3445,5.84411111112
271.83,2.60058333333,2.78370833333,3.44566666667,1.8085,2.67141666667,7.30491666667,3.537125,3.91841666667,3.38066666667,6.71780555555
272.20,4.476,4.34941666667,5.26883333334,3.65491666667,4.69516666667,9.08666666667,5.28004166667,5.70733333333,5.15091666667,8.47668055557
272.58,4.8905,4.528625,5.38241666667,4.00083333333,5.08958333333,9.48833333333,5.409875,6.07308333333,5.5095,8.87675000001
272.95,5.3045,4.83454166667,5.94758333333,4.32058333333,5.52458333333,9.92208333334,5.95883333333,6.41491666667,5.6235,9.41194444445
273.32,5.27383333333,5.20483333333,6.22375,4.27433333333,5.63291666667,9.70833333335,6.01679166667,6.33416666667,5.44508333333,9.49672222224
273.69,5.27075,5.387125,6.36358333333,4.1945,5.69241666667,9.76483333333,5.98366666667,6.558,5.80325,9.69545833332
274.06,5.57058333333,5.64679166667,6.41066666667,3.94675,5.7905,9.93466666666,6.142875,6.79408333334,5.94266666667,9.79813888889
274.44,6.13825,6.24304166667,6.95291666666,4.14116666667,6.49483333333,10.2850833334,6.720875,7.46775,6.59641666667,10.3804027778
274.81,5.70908333334,6.01233333333,6.49633333334,3.71475,5.81991666666,10.11775,6.11441666666,7.12625,6.14075,10.0982638889
275.18,6.75125,6.84345833333,7.25691666667,4.19341666667,6.7095,10.7898333333,6.72154166666,8.07766666667,6.75716666667,11.039875
275.55,6.86641666666,7.33795833334,7.11908333334,4.253,6.78008333333,10.8111666667,6.703,8.16075,6.79233333333,11.0012083333
275.93,6.39883333333,7.09683333333,6.19833333334,3.85683333334,6.34866666667,10.1926666667,6.58970833333,7.98275,6.12316666666,10.6426805556
276.30,5.66575,6.52041666666,5.1865,3.15983333333,5.40666666667,9.25291666666,5.77566666667,7.34275,5.452,9.81827777778
276.67,5.38333333333,6.708125,5.40283333333,3.21166666667,5.53366666667,9.14458333333,6.13545833333,7.41108333333,5.47483333333,9.71356944445
277.04,4.57575,6.13541666667,4.569,2.95275,4.99466666667,8.63941666668,5.59675,6.87016666666,5.11425,8.99411111111
277.41,4.70108333333,6.15879166667,4.45558333333,3.26683333333,4.93358333334,8.87133333334,5.72025,6.95883333333,5.53116666666,8.80901388888
277.79,4.583,6.25166666667,4.49641666667,3.35066666667,5.01591666667,9.16591666666,5.752125,6.6815,5.29583333333,8.87833333333
278.16,3.901,5.84804166666,4.06233333333,3.32241666667,4.72825,8.91166666667,5.3975,6.27525,5.17208333334,8.69430555557
278.53,3.34533333333,5.29983333333,3.46608333333,3.2515,4.25708333333,8.59475,4.920875,5.81916666667,4.42483333334,8.22381944444
278.90,3.676,5.47104166667,3.95258333334,3.56391666667,4.8155,8.59024999999,4.99991666667,5.90908333333,4.53883333333,8.17626388889
279.27,1.82975,3.99104166667,2.95033333333,2.42641666667,3.25516666667,7.05375,3.76895833333,4.26941666667,3.32133333333,6.71915277777
279.64,1.80733333333,3.94325,3.14125,2.3855,3.37808333333,7.26208333333,3.69358333333,4.36391666667,3.48975,6.97955555557
280.02,2.00325,3.501125,3.21308333333,2.06091666667,2.84183333333,6.84841666667,3.58745833333,3.94266666667,3.23216666667,6.62452777778
280.39,1.69683333333,3.53420833333,2.99908333333,2.03483333333,2.40425,6.862,3.35579166667,3.813,3.04283333333,6.24002777778
280.76,1.12791666667,2.69979166667,2.18816666667,1.28191666667,1.57166666667,6.441,2.65045833333,3.04483333333,2.39775,5.69325
281.13,1.88925,3.11904166667,2.78358333333,1.7245,2.08333333333,7.04441666667,3.07791666667,3.59583333333,2.72483333333,6.30504166666
281.50,2.48666666667,3.31658333334,3.48725,2.24958333333,2.81616666667,7.57566666667,3.50158333333,4.34283333333,3.22116666667,6.79794444445
281.87,2.21916666667,2.867375,2.81916666667,1.81158333333,2.4455,6.82175,3.28645833334,4.15533333333,2.83625,6.21037500001
282.25,1.34816666667,2.06108333333,1.792,0.687833333331,1.29266666667,5.93658333333,2.36075,3.38433333334,1.792,5.11533333334
282.62,2.245,2.74758333333,2.582,1.363,1.90833333333,6.49458333333,2.97733333333,3.84875,2.71541666667,5.94762499999
282.99,2.50716666667,2.808375,2.72708333333,1.586,1.87916666666,6.68983333333,3.378625,4.01483333333,2.95741666667,6.27618055557
283.36,3.31116666667,3.60220833333,3.21083333333,2.29291666667,2.77933333333,7.636,4.27966666667,4.98191666666,3.79291666667,6.92116666666
283.73,3.47216666667,3.64466666667,3.1565,2.2825,2.82633333334,7.67283333334,4.49204166667,4.98741666667,3.77816666667,6.89020833333
284.10,3.58491666667,3.752125,3.19391666667,2.23283333333,3.14658333334,7.80583333334,4.39754166667,5.15366666667,3.96175,6.98368055556
284.47,3.83241666666,3.90104166667,3.58966666667,2.262,3.54391666667,7.99908333333,4.72291666667,5.16483333333,3.98358333333,7.39313888889
284.85,4.05583333333,4.04916666667,3.65183333333,2.58691666667,3.76733333333,8.08033333333,4.830125,5.43133333333,4.11341666667,7.71874999999
285.22,3.63141666666,3.84108333333,3.60091666667,2.21108333333,3.65758333333,7.76966666667,4.66266666667,5.13891666667,3.89791666667,7.49362500001
285.59,3.251,3.66741666666,3.4465,2.02725,3.45916666667,7.445,4.39833333333,4.83166666667,3.45083333333,7.25522222223
285.96,4.22083333333,4.58125,4.49166666667,3.02916666667,4.39166666667,8.35,5.24791666667,5.6,4.27916666667,8.19722222222
286.33,4.99591666667,5.11729166667,5.09891666666,3.77366666667,5.14008333333,8.94241666667,5.99783333334,6.16458333333,4.82716666667,8.99311111112
286.70,4.92125,4.910875,5.03316666667,3.51991666666,5.058,9.04641666667,5.92658333333,6.11091666667,4.75541666667,8.76440277778
287.07,4.51116666666,4.90958333333,4.76025,3.179,4.87208333334,8.91866666667,5.51545833334,5.88891666666,4.43633333333,8.56562500001
287.44,4.10158333333,4.63983333333,4.46725,2.8645,4.33275,8.42166666667,4.97641666667,5.4265,3.91216666667,8.32415277777
287.82,3.73875,4.423125,4.19641666666,2.51366666666,3.86583333333,7.95191666667,4.56095833333,5.09066666667,3.7005,8.00359722222
288.19,3.48541666667,4.403625,4.22441666667,2.69958333333,3.746,7.9405,4.68783333333,4.98458333334,3.74158333333,8.17537500001
288.56,3.75766666667,4.57558333333,4.52391666667,2.99583333333,4.016,8.29883333334,5.1695,5.39358333334,4.1365,8.393625
288.93,4.382,5.3085,5.162,3.54616666667,4.68358333334,8.98841666666,5.86204166667,5.916,4.87766666667,8.77936111111
289.30,4.75558333333,5.688,5.3685,4.06533333333,4.97583333333,9.21791666668,6.14525,6.1885,4.93266666666,8.85912500001
289.67,5.19691666667,6.06320833333,5.61591666667,4.32,5.305,9.43925,6.538375,6.47991666666,5.25766666667,9.14977777778
290.04,5.00166666666,5.89283333333,5.58,4.11283333333,5.01475,9.19633333334,6.38925,6.40841666666,5.2605,9.0585
290.41,5.56408333333,6.75825,6.33458333333,4.85366666667,5.52558333333,9.78425,7.107125,7.195,6.00075,9.52530555556
290.78,5.43516666667,6.764,6.19216666666,4.94491666667,5.50383333333,9.48575,7.24991666666,7.27125,5.87375,9.32959722223
291.15,5.88333333333,6.886125,6.46991666667,5.3485,5.76266666667,9.77391666667,7.85883333333,7.57858333333,6.22825,9.42102777778
291.52,6.5265,7.26570833334,6.9935,6.07275,6.49633333333,10.3216666667,8.69420833334,8.208,6.96316666667,9.81948611111
291.89,6.59733333333,7.28570833333,7.14283333333,6.38966666666,6.84841666667,10.4588333334,9.09975,8.52833333333,7.013,9.75340277777
292.26,6.47766666666,7.06466666666,6.86016666667,6.196,6.68416666666,10.3695,9.07420833333,8.395,6.78533333333,9.31991666666
292.64,6.23883333333,6.78258333333,6.44291666666,5.96383333333,6.2875,9.85083333332,8.49975,7.88066666667,6.554,8.82293055556
293.01,5.69658333333,6.088,5.84491666667,5.34566666667,5.64708333333,9.0935,7.81804166667,7.16783333333,5.86783333333,8.13831944444
293.38,5.42766666667,5.65554166667,5.54933333333,4.954,5.21575,8.7845,7.46245833333,6.78141666667,5.739,7.87306944445
293.75,5.53,5.53666666667,5.22708333333,4.82916666667,5.07333333333,8.82158333334,7.58941666667,6.72808333334,5.60683333333,7.75238888888
294.12,5.5015,5.33241666667,4.66275,4.57708333333,4.94683333333,8.66691666666,7.54883333333,6.5205,5.22183333333,7.3931388889
294.49,5.395,4.88908333333,4.31241666667,4.14458333333,4.70133333333,8.12566666667,7.356875,6.22125,5.09908333333,7.17497222224
294.86,5.01183333333,4.55095833334,3.82691666666,3.6485,4.14966666666,7.64533333333,6.94020833333,5.73391666667,4.67641666667,7.14351388888
295.23,4.95025,4.41975,3.79533333333,3.44041666667,4.0115,7.44358333334,6.72541666666,5.72166666667,4.6115,7.0708888889
295.60,4.76091666667,4.30641666667,3.63466666667,2.94358333333,3.96466666667,7.0595,6.42275,5.49466666667,4.32575,6.83501388888
295.97,5.0105,4.51683333333,3.92266666667,3.092,4.23183333333,7.32016666667,6.64775,5.66983333333,4.52983333333,7.18677777777
296.34,5.26591666667,4.824625,4.37591666666,3.35816666667,4.56375,7.49291666667,6.97158333333,6.07783333333,4.67016666667,7.51302777777
296.71,5.42491666667,5.03025,4.46716666667,3.42316666667,4.73833333333,7.63283333334,7.22429166667,6.42075,4.59075,7.69291666666
297.08,5.45941666666,5.00608333333,4.55266666666,3.4515,4.78775,7.67516666666,7.23545833333,6.57391666666,4.49575,7.77829166666
297.45,5.69566666667,5.24029166667,4.81783333334,3.82683333333,5.222,7.853,7.69691666667,6.98808333333,4.84091666667,8.11955555555
297.82,5.88925,5.47433333334,5.20741666667,4.2325,5.63233333333,8.11274999999,7.95945833333,7.40116666667,5.448,8.4653888889
298.19,5.89933333333,5.40983333333,5.42958333333,4.23066666667,5.71541666666,8.20508333334,7.99179166667,7.51875,5.70225,8.44620833332
298.56,5.54016666667,5.07445833333,5.24408333334,3.96375,5.58666666667,8.07400000001,7.78975,7.34233333333,5.39691666667,8.37261111111
298.93,5.77316666667,5.177875,5.68858333333,4.0955,5.87791666666,8.25899999999,7.95295833333,7.6435,5.50925,8.39754166666
299.30,5.86916666667,5.2225,5.90766666667,4.07075,6.1935,8.40991666666,8.32808333333,7.828,5.66716666667,8.50415277777
299.67,5.88766666667,5.20254166667,6.03508333333,4.02458333334,6.11783333333,8.75041666667,8.603125,7.86941666667,5.81558333333,8.57847222221
300.04,5.76208333334,5.04595833334,5.8955,3.74,5.89933333333,8.54091666667,8.48541666667,7.70625,5.777,8.48169444444
300.41,5.74908333333,5.00625,5.95016666667,3.84941666667,6.07775,8.63108333332,8.72016666667,7.7065,6.03125,8.56991666666
300.78,5.5755,4.6375,5.86691666667,3.75558333333,5.94275,8.525,9.05183333334,7.49116666667,6.11033333333,8.69852777776
301.15,5.60058333333,4.717375,5.788,3.89558333333,5.97975,8.68825000001,9.394,7.53808333333,6.32241666667,8.86426388888
301.52,5.73533333333,4.82041666667,5.835,4.02541666667,5.72283333333,8.83133333333,9.39145833333,7.45783333333,6.20025,8.90330555555
301.89,4.90608333333,4.08075,5.24958333333,3.13408333333,4.80566666667,8.17841666668,8.70641666667,6.603,5.11575,8.14270833333
302.26,4.78633333333,4.01333333333,5.26558333333,3.04258333333,4.53,8.07699999999,8.75554166667,6.27416666667,4.6395,8.20436111112
302.63,5.00841666667,4.33970833333,5.54025,3.37133333333,4.70041666667,8.41775,9.17091666667,6.43458333334,4.96625,8.30506944444
303.00,5.04316666667,4.27879166667,5.31,3.54841666667,4.83983333334,8.46458333334,9.45966666667,6.29225,4.96266666667,8.39680555557
303.37,4.6675,4.050875,4.87366666667,3.45125,4.39816666667,7.95050000001,9.18345833334,5.84591666666,4.52016666667,8.23713888888
303.74,4.80283333334,4.08245833333,4.93341666667,3.82125,4.55008333333,8.14358333333,9.19491666667,6.00358333334,4.44041666667,8.48216666668
304.10,5.4025,4.60254166667,5.44475,4.57733333333,5.07833333333,8.98175000001,9.92091666667,6.69533333333,4.87633333334,8.85136111112
304.47,5.52458333334,4.83716666667,5.63875,4.68708333333,5.13533333333,9.07783333332,9.88808333334,6.75983333333,4.88591666667,8.98762500001
304.84,5.452,4.867875,5.79633333333,4.7425,5.11208333333,8.992,9.6315,6.73541666667,4.77658333334,8.83684722222
305.21,6.03991666667,5.530875,6.361,5.11891666667,5.65975,9.38508333332,10.2211666667,7.33233333333,5.3175,9.08715277777
