wavelength,Back_SpoLeum,Belly_SpoLeum,Breast_SpoLeum,Crissum_SpoLeum,Crown_SpoLeum,DorTail_SpoLeum,Patch10_SpoLeum,Rump_SpoLeum,Throat_SpoLeum,WingTip_SpoLeum
810.19,31.2833333333,75.0215555556,57.9844444444,61.2576666667,24.5305555556,27.9415555556,58.019,29.1128888889,63.5658888889,32.627
810.49,29.9022222222,75.0044444444,57.4933333333,60.7644444444,24.2311111111,27.4488888889,57.8133333333,28.1244444444,63.0577777778,31.6266666667
810.80,29.5012222222,75.8343333333,58.2691111111,61.1844444444,24.0924444445,28.3461111111,58.0125555556,28.4194444444,63.8431111111,31.5732222222
811.10,31.3923333333,77.0752222222,59.7706666667,61.7676666667,25.4575555556,29.8021111111,59.5303333333,29.1366666667,65.0952222222,33.0006666667
811.41,32.2241111111,77.8702222222,60.4918888889,62.507,27.2137777778,30.9483333333,60.3623333333,29.7652222222,66.0011111111,33.5736666667
811.71,31.6357777778,79.3787777778,61.2074444444,62.3841111111,26.7553333333,29.6103333333,60.4551111111,29.6488888889,67.0138888889,33.6803333333
812.02,30.8464444445,80.0642222222,61.3117777778,62.6152222222,26.0127777778,29.0612222222,61.0708888889,28.8205555555,67.6694444445,34.0753333333
812.32,29.6296666667,79.498,60.6152222222,61.8701111111,23.6592222222,26.6141111111,59.8258888889,27.7474444445,66.9093333333,32.6047777778
812.63,29.8917777778,77.9941111111,58.8396666667,60.944,23.6577777778,26.9027777778,59.3313333334,28.5743333333,65.9192222222,32.291
812.93,31.4584444444,78.3697777778,60.1342222222,61.1012222222,25.1036666667,29.2085555555,61.2395555556,30.0573333333,67.8903333334,32.6426666667
813.24,33.0594444445,79.7927777778,62.3434444444,62.0501111111,26.7996666667,32.2573333333,62.1867777778,31.8075555555,69.8162222222,34.6243333333
813.54,35.4118888889,80.9246666667,64.5104444445,62.8982222222,30.2253333333,35.1592222222,63.2284444444,34.7126666667,71.5228888889,36.5771111111
813.85,35.9094444444,82.9893333333,65.9195555555,63.127,30.6981111111,35.9686666667,63.7562222222,35.5161111111,72.9204444444,37.2075555555
814.15,36.5555555556,82.9135555556,65.6122222222,63.4056666667,30.8923333333,36.1451111111,63.3275555556,35.1494444444,72.8958888889,37.7463333333
814.46,36.2344444445,83.0471111111,66.3312222222,64.3971111111,30.4914444444,35.7805555555,62.4236666667,34.419,72.9821111111,37.3595555556
814.76,34.4021111111,82.3552222222,64.8718888889,63.158,28.2314444445,33.7973333333,60.6171111111,32.6678888889,71.466,35.9752222222
815.07,36.0046666667,81.9977777778,65.6601111111,64.4985555556,29.6361111111,36.2562222222,60.6466666667,34.3786666667,71.2544444444,38.0176666667
815.37,35.1662222222,80.7633333333,64.1912222222,63.0764444445,28.9872222222,35.5252222222,59.278,33.4655555555,69.4632222222,36.5456666667
815.68,35.1725555555,81.2285555555,63.9742222222,63.2535555556,29.3704444444,36.3293333333,58.7978888889,32.9351111111,70.0037777778,36.9358888889
815.98,35.0075555556,81.1643333333,65.4681111111,64.1741111111,29.9657777778,36.3583333333,59.7983333333,32.3057777778,70.1104444444,37.2335555555
816.29,32.9907777778,80.1181111111,64.2312222222,64.0981111111,28.615,34.6651111111,57.9528888889,31.4117777778,68.3981111111,36.9483333333
816.59,31.5285555555,78.1726666667,62.2486666667,62.9066666667,27.2418888889,32.3933333333,57.0783333333,29.6672222222,66.6101111111,35.6835555556
816.89,30.6921111111,77.2858888889,60.2367777778,62.55,25.4644444445,31.366,55.7011111111,27.6137777778,64.918,35.3187777778
817.20,31.9421111111,77.1792222222,60.2395555556,62.8806666667,26.0433333333,31.7663333333,55.7492222222,28.0156666667,64.9763333333,36.0451111111
817.50,31.3527777778,78.7941111111,61.409,62.8286666666,26.7436666666,31.5632222222,56.8875555556,29.2498888889,65.65,36.0323333334
817.81,29.7254444445,77.2213333333,59.619,61.4737777778,25.7627777778,30.5682222222,56.0276666667,28.2584444445,64.1542222222,34.5304444444
818.11,29.8443333333,76.2691111111,59.4688888889,61.009,26.5128888889,32.0133333333,55.8855555556,29.1686666667,63.3662222222,34.685
818.41,27.638,73.3923333334,57.2036666667,58.3813333333,26.0338888889,30.1103333333,53.5982222222,27.1082222222,61.045,32.3913333333
818.72,26.4025555556,71.6858888889,56.0643333333,57.4943333333,25.0136666667,29.6892222222,52.3514444444,26.6501111111,59.9285555556,31.862
819.02,26.9697777778,71.2263333333,55.8436666667,57.9105555555,25.0656666667,30.5023333333,52.737,26.8821111111,58.9251111111,31.9303333333
819.33,25.6724444445,71.0702222222,54.7496666667,57.1102222222,24.2424444445,29.6902222222,51.4583333333,26.8527777778,58.5176666667,30.6774444444
819.63,23.8952222222,69.6162222222,53.1863333333,55.304,22.9087777778,27.647,49.8018888889,25.1716666667,56.4936666667,29.0301111111
819.93,22.7173333333,67.8887777778,51.7293333333,54.3094444445,22.1024444444,26.6395555556,48.023,24.443,54.8926666667,27.9654444445
820.24,21.5698888889,66.4736666667,50.9886666667,52.9257777778,20.8441111111,25.2512222222,46.8944444445,23.6867777778,53.3918888889,26.3697777778
820.54,20.6932222222,65.551,50.691,52.6333333333,20.0023333334,24.2777777778,46.0414444445,23.1736666667,52.3672222222,25.5352222222
820.85,20.1552222222,64.1851111111,49.7013333333,51.9562222222,19.2493333333,23.6581111111,44.9504444444,22.5691111111,51.2527777778,24.8048888889
821.15,19.5388888889,63.7228888889,49.1211111111,51.472,18.8786666666,23.0341111111,44.2467777778,21.9867777778,50.7696666667,24.2745555556
821.45,19.0877777778,63.7252222222,49.0213333333,51.4215555556,18.5045555555,22.4154444444,44.1302222222,21.4461111111,50.5697777778,23.8351111111
821.76,19.2948888889,63.8541111111,49.117,51.7486666667,18.4987777778,22.4168888889,44.288,21.7701111111,50.5805555556,24.0056666667
822.06,19.2585555555,63.9671111111,49.1653333333,51.718,18.5836666667,22.3135555556,44.2128888889,21.8538888889,50.4988888889,24.0122222222
822.36,18.862,63.9005555556,49.1277777778,51.5102222222,18.5604444445,21.9896666667,43.9793333333,21.7288888889,50.6176666667,23.8346666667
822.67,19.019,63.7644444445,49.1862222222,51.4555555556,18.6844444445,22.0685555556,43.9007777778,21.7431111111,50.5497777778,23.9143333334
822.97,19.4087777778,63.9493333333,49.4701111111,51.8527777778,18.9906666667,22.4203333333,44.2614444444,22.1198888889,50.8736666667,24.1681111111
823.27,19.2728888889,64.117,49.5986666666,51.7647777778,18.8183333333,22.3157777778,44.206,21.9256666667,50.8138888889,24.1497777778
823.58,19.0652222222,64.4087777778,49.7391111111,51.9972222222,18.8662222222,22.2806666667,44.2798888889,21.7521111111,50.9162222222,24.2193333333
823.88,18.9871111111,64.3017777778,49.3721111111,51.6302222222,18.8845555555,22.2992222222,43.9815555556,21.5355555555,50.7636666666,24.1867777778
824.18,18.8353333333,64.8623333334,49.418,51.7095555556,19.0686666667,22.222,44.0255555555,21.1147777778,50.6624444444,24.2761111111
824.49,19.0673333333,64.994,49.7191111111,51.9403333333,19.2795555556,22.5098888889,44.3383333333,21.5231111111,50.6616666667,24.5276666667
824.79,19.0287777778,64.917,49.6501111111,51.7983333333,19.3351111111,22.4358888889,43.9923333334,21.5612222222,50.6366666667,24.6864444444
825.09,18.6993333333,64.892,49.5522222222,51.5904444444,19.4155555555,22.512,43.918,21.2586666667,50.4054444445,24.6656666667
825.39,18.7478888889,64.9994444444,49.4126666667,51.589,19.7381111111,22.625,44.0862222222,21.0247777778,50.2518888889,24.8182222222
825.70,18.4757777778,64.7761111111,48.9388888889,51.3974444445,19.2881111111,22.2975555556,43.6152222222,20.7492222222,49.6114444445,24.6404444444
826.00,17.9823333333,64.1178888889,48.5127777778,51.0378888889,18.8574444444,21.9206666667,42.9897777778,20.2945555556,48.8262222222,24.2211111111
826.30,17.9045555555,64.137,48.3853333333,50.879,18.957,21.9891111111,42.7222222222,20.183,48.6305555556,23.9864444444
826.61,18.341,64.0474444445,48.5227777778,50.9268888889,19.2263333333,22.3297777778,42.716,20.5537777778,48.7082222222,24.1477777778
826.91,18.6928888889,63.937,48.6472222222,51.2446666667,19.6427777778,22.3845555556,42.6285555556,20.8933333333,48.5812222222,24.2183333333
827.21,18.4697777778,63.7792222222,48.745,51.5716666667,19.6818888889,22.2893333333,42.8606666667,20.9186666666,48.684,24.3663333333
827.51,18.4643333333,63.764,48.9826666667,51.679,19.5131111111,22.3408888889,43.1397777778,21.4732222222,49.1323333333,24.4756666667
827.82,18.8372222222,64.5153333334,49.6124444445,52.2867777778,20.4262222222,22.9976666667,43.708,22.1318888889,49.6898888889,25.5556666667
828.12,19.3741111111,65.1127777778,50.1745555556,53.0363333333,21.0653333333,23.5845555556,44.4582222222,22.5645555555,50.1197777778,25.9737777778
828.42,19.1865555556,65.414,50.4787777778,52.7997777778,20.9623333333,23.3642222222,44.496,22.5392222222,49.7198888889,25.8106666667
828.72,19.4524444444,65.5653333333,51.1337777778,53.4336666667,21.1533333333,23.6071111111,44.639,22.5541111111,49.9514444445,25.8341111111
829.02,20.0687777778,65.8281111111,52.3078888889,53.967,22.5221111111,24.5874444444,45.5033333333,23.6961111111,50.3663333333,26.6348888889
829.33,20.6404444444,66.7556666667,53.3707777778,54.7252222222,22.8154444445,24.9307777778,46.2237777778,24.4463333333,51.3246666667,27.1254444444
829.63,20.2403333333,65.9303333333,53.4114444445,54.6025555555,23.2076666667,24.6372222222,45.8738888889,24.3664444445,50.3358888889,27.4312222222
829.93,21.2466666667,67.3922222222,55.1628888889,56.4835555555,25.339,26.0528888889,47.6921111111,25.9814444444,51.249,28.6223333334
830.23,20.1904444445,65.943,54.1461111111,54.9332222222,24.5206666667,24.8762222222,46.9967777778,24.9778888889,49.8666666667,27.8095555556
830.54,19.7832222222,65.6367777778,54.1734444445,54.8508888889,23.8346666667,24.1734444444,46.6531111111,24.7967777778,48.8617777778,27.2357777778
830.84,19.75,64.7083333333,53.9861111111,54.6111111111,23.8472222222,23.6388888889,46.0694444444,23.6527777778,48.6944444444,26.4305555556
831.14,19.1366666667,63.166,52.4697777778,52.9543333333,22.084,22.4573333333,44.4858888889,22.0423333333,47.9588888889,24.1041111111
831.44,18.271,62.1057777778,52.1213333333,52.0286666667,21.8641111111,21.9305555555,44.3647777778,22.3546666667,47.6663333333,24.3834444445
831.74,18.366,61.3025555555,51.5634444445,51.9587777778,21.8886666667,21.8021111111,43.9748888889,22.3952222222,47.905,24.7558888889
832.04,19.2438888889,61.7408888889,51.4432222222,52.2335555555,21.9357777778,22.8636666667,44.4214444444,23.0355555556,48.7286666667,25.1777777778
832.35,20.0044444444,61.5196666667,50.7163333333,51.8412222222,21.32,22.5194444444,44.0304444444,22.392,48.4346666667,24.9708888889
832.65,19.9452222222,60.471,49.5064444444,51.0994444444,21.079,22.5347777778,43.5355555556,21.7042222222,47.5518888889,24.8413333333
832.95,20.0715555555,60.4907777778,49.6461111111,51.0338888889,20.8161111111,22.7092222222,43.994,22.1762222222,48.1665555555,25.2276666667
833.25,19.289,59.3292222222,48.7698888889,50.127,19.3414444444,21.7146666667,42.8158888889,21.4167777778,48.087,24.6476666667
833.55,19.4633333333,59.4397777778,48.828,50.2917777778,19.1842222222,22.307,43.209,21.833,48.4217777778,24.9641111111
833.85,19.297,58.3087777778,48.2055555556,49.3034444444,19.1328888889,22.173,42.4858888889,21.2881111111,48.2137777778,24.5902222222
834.16,19.2511111111,57.6972222222,47.8743333333,48.8648888889,19.0982222222,22.3994444444,42.2221111111,21.4975555556,47.3591111111,24.9114444445
834.46,19.3298888889,57.8432222222,48.1944444444,49.477,19.4934444444,22.2058888889,42.3937777778,21.4704444445,47.3447777778,25.3105555555
834.76,20.3524444444,57.8824444444,48.4833333333,50.1286666667,20.103,23.2195555555,42.5748888889,21.8317777778,47.5525555555,25.5631111111
835.06,20.5194444445,58.3815555556,48.815,50.3686666667,19.8438888889,23.6528888889,42.7504444444,21.8448888889,48.1131111111,25.5572222222
835.36,20.0794444445,57.3842222222,48.6931111111,49.6536666667,19.6268888889,23.0443333333,42.1817777778,21.8157777778,47.8802222222,25.732
835.66,19.25,56.4033333334,48.1946666667,49.6908888889,19.1701111111,22.4416666667,42.2301111111,21.7435555555,47.4765555556,25.404
835.96,19.3164444444,56.9375555556,49.1675555556,49.8965555556,19.5344444445,22.7335555555,43.3125555556,21.9827777778,48.6015555556,25.8352222222
836.26,19.37,56.8803333333,48.8841111111,49.839,19.5247777778,23.0814444444,42.8215555556,21.4583333333,48.4664444444,25.504
836.57,20.0052222222,57.6418888889,49.1001111111,50.5477777778,20.7354444444,24.6085555556,44.1966666667,22.4961111111,48.7481111111,26.3562222222
836.87,22.1651111111,59.483,50.3712222222,52.385,22.665,26.4066666667,45.744,24.2502222222,50.4713333334,27.6778888889
837.17,24.4227777778,61.9712222222,53.045,55.1058888889,24.1283333333,29.0873333333,49.1397777778,27.1657777778,53.0451111111,30.172
837.47,25.3021111111,63.3656666667,54.9601111111,56.4403333333,23.9237777778,30.3725555556,50.5188888889,27.7013333333,55.0962222222,30.679
837.77,26.2145555555,62.6214444444,55.0608888889,56.1737777778,23.4057777778,31.7613333333,51.4043333333,28.882,55.0255555555,31.3903333333
838.07,25.3496666667,62.5458888889,53.992,54.8381111111,21.7254444444,30.8865555556,50.5701111111,27.9432222222,53.6975555556,30.8867777778
838.37,27.5985555556,62.8937777778,54.7444444444,56.0836666667,23.1843333333,31.8242222222,52.0468888889,29.5226666667,54.3858888889,31.164
838.67,28.8465555556,63.9322222222,55.517,56.7685555556,24.0515555556,32.0626666667,53.7455555556,30.1174444445,54.7274444444,31.8696666667
838.97,31.3047777778,65.0474444445,56.9141111111,56.7467777778,26.8938888889,35.2687777778,54.5503333333,32.4586666667,56.9513333333,34.3941111111
839.27,32.1092222222,65.628,57.4475555556,57.8928888889,28.1951111111,36.1898888889,54.4794444444,34.5204444444,57.3735555556,36.5051111111
839.57,32.2092222222,65.856,58.4854444445,58.1537777778,28.9847777778,36.4842222222,55.574,34.8257777778,58.3931111111,37.6266666666
839.87,31.905,65.3126666667,58.6718888889,57.095,28.2691111111,34.6316666667,54.9804444445,33.3891111111,57.5034444445,36.6536666667
840.17,31.913,64.1854444444,58.558,56.041,28.6947777778,35.1851111111,55.3757777778,34.1243333333,57.5693333333,37.846
840.47,31.1594444444,63.285,57.3021111111,55.667,28.0751111111,34.5224444445,54.8307777778,32.0328888889,56.819,36.2133333333
840.77,32.4275555555,63.5423333334,57.0345555556,55.6293333333,29.377,35.0897777778,56.0362222222,32.372,58.2918888889,36.9014444444
841.07,32.9442222222,65.0515555556,58.3576666667,55.6723333333,30.3562222222,36.0575555556,57.2486666667,33.0608888889,60.3424444444,37.9451111111
841.37,34.9897777778,66.5051111111,60.8283333333,57.4344444445,31.9595555556,37.4342222222,59.7575555556,34.7272222222,64.0402222222,39.7575555556
841.67,35.5514444444,67.0191111111,61.9404444444,57.9807777778,32.5455555556,39.1584444444,61.8986666666,36.0696666667,65.713,42.9934444444
841.97,36.1057777778,66.3874444444,61.8096666667,58.2848888889,32.925,41.3496666667,63.5073333334,37.0513333333,67.118,43.5847777778
842.27,35.3707777778,66.3824444444,62.3551111111,58.1616666666,31.0116666666,40.8195555556,64.7948888889,35.4893333333,66.5953333333,43.876
842.57,36.9166666667,68.2392222222,63.934,59.2935555556,32.1475555556,40.5258888889,67.3111111111,35.3958888889,68.7806666666,44.264
842.87,38.9035555556,70.2828888889,65.6751111111,62.1463333333,31.8751111111,41.8198888889,71.0121111111,36.308,71.7118888889,45.8732222222
843.17,42.566,73.6072222222,69.341,65.9663333333,35.0206666667,46.5774444444,77.0773333333,40.4328888889,77.937,50.6208888889
843.47,44.4088888889,75.4986666667,73.0413333333,68.9103333334,34.829,47.0084444444,79.4158888889,39.886,80.7335555555,51.1396666667
843.77,46.7122222222,77.3242222222,75.2078888889,69.728,36.5834444445,47.7325555556,83.2955555555,43.0084444444,83.1066666667,53.5526666667
844.07,48.3856666667,80.7964444444,78.4066666667,73.3752222222,40.126,48.3016666667,86.4989999999,46.1634444445,86.7924444444,56.1426666667
844.37,52.6718888889,83.5453333334,80.6614444445,78.0746666667,44.275,50.2121111111,88.5920000001,48.9822222222,90.2035555555,58.8632222222
844.67,53.5547777778,81.6092222222,78.7567777778,78.1608888889,43.9334444445,51.0004444445,89.3145555555,50.149,89.4847777778,58.0672222222
844.97,55.2867777778,82.4374444444,79.8834444444,79.9732222222,43.414,50.5824444444,87.9481111112,49.1488888889,91.1736666667,57.1236666667
845.27,58.1008888889,89.4762222223,86.1966666667,84.6794444444,46.2554444444,52.325,92.1192222221,51.1991111111,95.4966666668,61.2824444444
845.57,63.8125555556,94.3932222222,90.0102222222,89.2456666667,50.5096666667,58.0528888889,96.9417777779,54.638,101.223333333,64.7808888889
845.87,60.5871111111,90.4086666667,89.0462222221,89.3081111112,48.0606666666,59.329,97.4843333333,52.7253333333,99.5283333333,64.7797777778
846.17,63.74,91.1208888889,89.6824444444,87.4503333333,49.7518888889,61.9543333333,97.0237777779,57.8867777778,99.6032222221,65.1785555555
846.47,64.5352222222,89.1155555557,87.5735555557,84.2176666667,50.2041111111,63.6282222222,93.0158888888,59.229,96.2358888889,67.8456666667
846.77,63.8778888889,91.0136666666,86.4098888889,82.5144444444,52.3241111111,64.4532222222,94.5552222222,59.6281111111,96.9454444443,68.349
847.07,68.0731111111,98.406,91.6548888889,87.6232222222,54.7585555556,69.1984444444,97.6091111111,63.1506666667,104.125555556,73.8395555555
847.37,70.2395555555,96.252888889,91.5468888887,87.3202222222,54.0305555555,69.9782222222,96.6447777777,64.6187777778,101.568777778,74.9018888889
847.67,70.4003333333,95.9065555556,90.778222222,87.7643333333,53.8012222222,71.345,98.9653333334,65.4522222222,101.079555555,75.4834444444
847.97,69.813,98.9184444446,92.3304444444,87.807,55.5556666667,70.8947777778,102.851444445,66.9123333333,102.704222222,78.2694444445
848.26,67.7274444444,97.0706666666,91.8182222222,84.8991111111,53.889,68.5857777778,102.979666667,64.6462222222,101.363555556,77.9292222222
848.56,64.8308888889,91.6425555556,85.5555555557,80.7247777778,49.4203333333,62.7536666666,96.1835555555,58.6475555555,96.0868888888,72.9951111111
