wavelength,Back_SalCoem,Belly_SalCoem,Breast_SalCoem,Crissum_SalCoem,Crown_SalCoem,DorTail_SalCoem,Patch10_SalCoem,Patch11_SalCoem,Rump_SalCoem,Throat_SalCoem,WingTip_SalCoem
249.04,3.55733333333,4.96463333333,2.79393333333,2.11613333333,2.8234,7.64813333333,2.0867,2.38426666667,3.1742,4.3988,7.94880000001
249.42,3.24986666667,4.77596666667,2.5146,1.79486666667,2.65673333333,7.30933333333,1.80096666667,2.25506666667,3.0708,4.26163333333,7.59339999999
249.79,3.66833333333,5.296,2.9528,2.13333333333,3.06986666667,7.53173333333,2.08286666667,2.7446,3.64226666667,4.7057,7.96746666666
250.17,3.74126666667,5.43766666667,2.96766666667,2.32073333334,3.12593333334,7.54566666667,1.9532,2.59853333333,3.699,4.71513333333,7.89726666667
250.54,3.60546666666,5.13406666667,2.7838,2.161,2.686,7.12433333333,1.47636666667,2.16093333333,3.3502,4.49053333333,7.43946666667
250.92,3.4296,5.0542,2.69546666667,2.00573333333,2.49106666667,6.847,1.1814,1.777,3.4016,4.75726666667,7.11586666667
251.29,2.76633333333,4.17726666667,1.9778,1.12113333333,1.6496,6.01013333333,0.29,0.788599999999,2.60446666667,4.11543333333,6.41520000001
251.66,2.04586666667,3.60676666667,1.18746666667,0.4136,0.960666666666,5.20793333333,-0.495833333333,-0.240133333334,1.8458,3.3666,5.62593333333
252.04,1.7742,3.47366666667,0.959466666667,0.0768666666672,0.796666666668,4.82,-0.7265,-0.7604,1.403,3.07083333333,5.33600000001
252.41,1.39586666667,3.16066666667,0.662866666667,-0.228800000001,0.504133333333,4.43966666667,-1.14603333333,-1.1578,0.8542,2.65876666667,4.986
252.79,1.18586666667,3.09703333333,0.581200000001,-0.401666666666,0.552666666666,3.98786666667,-1.47903333333,-1.27086666667,0.467733333334,2.4829,4.92320000001
253.16,1.90866666667,3.85983333333,1.46693333333,0.437200000002,1.41046666667,4.61666666667,-0.606499999999,-0.493666666667,1.14713333333,3.30286666667,5.7922
253.54,2.20506666667,4.36573333333,1.8492,0.641533333333,1.68546666667,4.8362,-0.248099999999,-0.351133333334,1.292,3.53926666667,6.08619999999
253.91,1.49966666667,3.552,1.16306666667,0.0048666666666,0.951733333333,4.23946666667,-0.845966666666,-1.31233333333,0.432533333334,2.73256666667,5.2248
254.28,1.447,3.65426666667,1.03213333333,-0.192533333333,0.958066666667,3.83713333333,-0.980233333333,-1.605,0.335733333335,2.8248,4.90373333333
254.66,2.0572,4.26996666667,1.60793333333,0.306266666667,1.511,4.4258,-0.219533333332,-1.14346666667,1.072,3.19816666667,5.31906666666
255.03,1.78453333333,3.963,1.3132,0.235733333333,1.28073333333,4.02473333333,-0.2118,-1.33446666667,0.653599999999,2.54293333334,5.08026666667
255.41,2.22766666667,4.52496666667,1.3798,0.4046,1.851,4.32813333333,0.313066666667,-1.1638,0.836866666667,2.85673333333,5.3034
255.78,2.03666666667,4.64423333333,1.0614,0.103266666668,1.57193333333,4.02753333333,0.249433333332,-1.268,0.516399999999,2.7912,5.29546666667
256.15,2.43973333333,5.30226666667,1.5886,0.839733333335,2.08226666667,4.8114,1.23403333333,-0.448133333335,1.29373333333,3.40143333333,5.57173333334
256.53,1.75953333333,4.87446666666,1.33873333333,0.464533333332,1.74873333333,4.38793333333,1.23763333333,-0.819666666667,1.21306666667,3.19133333333,5.09293333332
256.90,1.7858,4.88103333333,1.38773333333,0.623133333333,1.67586666667,4.7656,1.47963333333,-0.481866666667,1.26213333333,3.4956,5.2422
257.28,1.24706666667,4.02963333333,0.659800000001,0.0484666666666,0.761799999999,4.1872,0.701066666665,-1.07233333333,0.727733333334,2.83606666667,4.61906666667
257.65,1.1818,3.5367,0.530866666667,0.201266666667,0.573733333334,4.28166666667,0.545899999999,-0.882066666668,0.7622,2.76806666667,4.56433333333
258.02,1.70213333333,3.81846666667,1.0452,0.813800000002,1.06773333333,4.74053333333,0.862400000001,-0.2278,1.20193333333,3.1859,5.14726666667
258.40,1.86453333333,3.57386666667,1.09853333333,0.788266666667,0.975,4.9858,0.864233333334,0.1012,1.24086666667,3.18786666667,5.52066666667
258.77,1.31393333333,3.06273333333,0.706666666667,0.245733333334,0.588000000001,4.5576,0.466433333333,-0.171133333333,0.6294,2.82123333333,5.36640000001
259.15,1.7906,3.65706666667,1.26326666666,0.750466666667,1.1504,5.1288,0.874333333333,0.480666666667,1.22633333333,3.32346666667,6.02653333334
259.52,2.0502,3.89213333333,1.63606666667,1.1708,1.52926666667,5.42033333333,1.0984,0.894799999999,1.65386666667,3.5215,6.32613333334
259.89,2.43966666667,4.2197,2.05526666667,1.63333333333,1.95966666667,5.89986666667,1.4527,1.4526,2.10286666667,3.9132,6.72693333333
260.27,2.496,4.19586666667,1.93646666667,1.53386666667,1.88613333333,5.86753333333,1.28426666667,1.40506666667,2.04706666667,3.86366666667,6.73113333333
260.64,2.86533333333,4.44736666667,2.05593333333,1.8186,2.19253333333,6.14026666667,1.41986666667,1.67,2.2776,4.15153333333,6.95966666667
261.01,3.07553333333,4.55166666667,2.15633333333,1.97193333333,2.40713333333,6.29426666667,1.4633,1.774,2.43053333333,4.3438,7.01353333333
261.39,3.27493333334,4.83196666667,2.45406666667,2.248,2.72566666666,6.65686666667,1.7356,2.0538,2.67806666667,4.75476666666,7.32686666666
261.76,3.69933333333,5.34433333333,2.82453333333,2.61793333333,3.11046666667,7.0896,2.10306666667,2.4014,3.05333333333,5.14706666667,7.79080000001
262.13,3.70713333333,5.47683333333,2.78353333333,2.6418,3.125,7.19293333333,2.15753333333,2.41406666666,3.1184,5.2534,7.84146666667
262.51,3.76646666667,5.53023333333,2.87473333334,2.81146666667,3.193,7.28926666667,2.24716666667,2.46966666667,3.2444,5.38156666666,7.85579999999
262.88,4.30453333333,6.09413333333,3.38866666667,3.47626666667,3.77193333333,7.8528,2.7325,2.959,3.96766666667,5.96533333333,8.19246666667
263.25,3.8356,5.5017,2.81106666667,3.03413333333,3.2002,7.408,2.09823333333,2.2928,3.5152,5.56893333333,7.52826666667
263.63,2.97613333333,4.62463333333,1.8866,2.2042,2.09313333333,6.49833333333,1.25133333333,1.3786,2.73146666667,4.84523333333,6.45393333334
264.00,2.23486666667,3.60783333333,1.03326666667,1.44173333334,1.1088,5.44793333333,0.502833333334,0.260866666667,1.73013333333,3.9651,5.32780000001
264.37,1.55366666667,2.83086666667,0.459333333333,0.828933333335,0.523866666667,4.67886666667,-0.184733333332,-0.405266666666,1.0442,3.35666666667,4.73986666667
264.75,1.0548,2.4138,0.2196,0.4644,-0.0108,4.34146666667,-0.5922,-0.6336,0.7776,2.92133333333,4.3774
265.12,0.698066666666,2.27563333333,0.0819333333331,0.3776,-0.302600000001,4.00986666667,-0.737200000001,-0.868866666667,0.651866666667,2.58366666667,4.33386666667
265.49,0.348066666667,1.8683,-0.2758,0.027666666668,-0.644599999999,3.42293333333,-1.22366666667,-1.2444,0.334533333333,1.8838,3.86753333333
265.87,0.198466666667,1.6466,-0.3532,-0.0336666666666,-0.750066666665,3.2492,-1.28156666667,-1.26126666667,0.232066666666,1.6532,3.65273333333
266.24,0.739733333333,2.0769,0.129266666667,0.397333333333,-0.138799999999,3.66606666667,-0.640999999999,-0.636200000001,0.681466666667,2.0526,4.09893333333
266.61,0.866733333334,2.24516666667,0.1036,0.335999999999,0.0126,3.72113333333,-0.475733333333,-0.499266666668,0.653133333333,2.06933333333,4.11993333333
266.98,0.648066666666,1.94883333333,-0.0729333333333,0.0274000000006,-0.234066666667,3.5022,-0.677000000001,-0.575000000001,0.328600000001,1.8623,3.94353333333
267.36,0.985266666667,2.2632,0.233933333333,0.271933333332,0.0615333333334,3.82453333333,-0.201766666667,-0.154933333332,0.473733333335,2.17833333334,4.26893333333
267.73,1.6624,2.95396666667,0.932266666667,0.983800000001,0.769799999999,4.44833333333,0.470366666667,0.607333333332,1.10913333333,2.88416666667,5.084
268.10,2.09846666667,3.62073333333,1.4958,1.4902,1.2752,5.02573333333,0.8371,1.3898,1.75806666667,3.43093333333,5.64533333333
268.48,2.6088,4.2672,2.08906666667,2.2066,1.83466666667,5.737,1.53676666667,2.1602,2.40626666667,4.13036666667,6.19900000001
268.85,2.58666666667,4.18506666667,2.00313333333,2.0878,1.92413333333,5.67193333333,1.57543333333,2.02506666667,2.4094,4.19586666667,6.0534
269.22,2.6932,4.19913333333,2.00973333333,1.82073333333,1.92606666667,5.71853333333,1.65043333333,1.9422,2.44193333333,4.1464,5.88053333333
269.59,2.76973333333,4.30083333333,2.131,1.7902,2.03446666667,5.9178,1.92046666667,2.01026666667,2.4906,4.1761,6.03326666667
269.97,2.96786666667,4.50153333333,2.45366666667,1.929,2.20306666667,6.1186,2.0856,2.15073333334,2.75126666667,4.33823333333,6.17860000001
270.34,2.72906666667,4.23833333333,2.30313333334,1.61113333333,1.90293333333,5.88926666667,1.70923333333,1.9004,2.53806666667,4.0678,6.02373333333
270.71,2.70533333333,4.39026666667,2.52893333333,1.88726666667,2.14846666667,6.17186666667,1.79063333334,2.07626666667,2.74273333333,4.2982,6.25893333333
271.09,2.76286666667,4.45966666667,2.51526666666,1.96153333333,2.1588,6.21166666667,1.7569,2.04813333333,2.799,4.28523333333,6.31539999999
271.46,2.8812,4.58616666667,2.6526,2.03966666667,2.24946666667,6.15386666667,1.85193333333,2.10266666667,3.03253333333,4.28093333333,6.45933333333
271.83,2.756,4.37796666667,2.5248,1.75113333333,2.10046666667,5.98173333333,1.67286666667,1.82366666667,2.85806666667,4.0388,6.24246666667
272.20,2.55506666667,4.02853333333,2.29166666667,1.4414,1.9042,5.79433333333,1.3694,1.3972,2.5928,3.68526666667,6.0068
272.58,2.46226666666,3.84246666667,2.22293333333,1.34866666667,1.80753333333,5.69206666667,1.23766666667,1.17673333333,2.45773333333,3.4149,5.89013333333
272.95,2.7376,4.20136666667,2.524,1.68686666667,2.02226666667,5.92793333333,1.5205,1.50753333333,2.6094,3.4743,6.20126666667
273.32,2.64406666667,4.15486666667,2.57366666667,1.77566666667,1.96106666667,5.86433333333,1.53003333333,1.6644,2.55226666667,3.5052,6.25260000001
273.69,2.58286666667,4.1377,2.53346666667,1.9054,1.9634,5.8474,1.5161,1.73553333333,2.5764,3.57096666667,6.22146666666
274.06,2.1806,3.68246666667,2.0354,1.5788,1.6008,5.358,1.1562,1.33073333333,2.08386666666,3.14776666667,5.86733333333
274.44,1.821,3.31116666667,1.65666666667,1.35673333333,1.22573333333,5.06106666667,0.786033333333,0.959466666668,1.6922,2.80366666667,5.4186
274.81,1.97166666666,3.47756666667,1.79453333333,1.4946,1.24713333333,5.10613333333,0.936933333333,1.09933333333,1.72166666667,2.80416666667,5.39013333333
275.18,2.1636,3.66616666667,2.0434,1.736,1.54173333333,5.28893333333,1.28053333333,1.29693333333,1.8886,2.98773333333,5.49706666667
275.55,2.15746666667,3.6946,2.03666666667,1.87106666667,1.58666666667,5.34993333333,1.39246666667,1.3262,1.89213333333,3.13313333333,5.433
275.93,2.17386666667,3.93833333333,2.05073333333,2.14486666667,1.70293333333,5.4782,1.52193333333,1.4734,1.95893333333,3.28623333333,5.48313333333
276.30,2.271,4.11426666667,2.157,2.29813333333,1.84946666667,5.5882,1.8781,1.58673333333,2.03293333333,3.46123333333,5.64526666667
276.67,2.2526,4.06336666667,2.06893333333,2.2248,1.855,5.45386666666,1.8901,1.63346666667,2.02593333333,3.53356666667,5.59473333333
277.04,2.11846666667,3.95286666667,2.02686666667,2.14153333333,1.82533333333,5.33333333333,1.83676666667,1.5934,2.0956,3.6301,5.54233333333
277.41,2.11146666667,4.0031,2.0168,2.20606666666,1.89926666667,5.52913333334,1.87876666667,1.54653333333,2.15226666667,3.56076666667,5.501
277.79,2.08933333333,3.83723333333,1.85066666667,1.99786666667,1.7846,5.34886666667,1.74796666667,1.49273333333,2.0336,3.46146666667,5.25513333333
278.16,2.19433333333,4.1272,1.99213333333,2.1162,2.06046666667,5.67053333333,1.93906666667,1.7014,2.37126666667,3.75796666666,5.49359999999
278.53,2.7276,4.67186666667,2.55126666667,2.53866666667,2.66206666667,6.15026666667,2.54866666667,2.25166666667,2.95166666667,4.4089,6.2056
278.90,2.6034,4.45166666667,2.3396,2.28926666667,2.51533333333,5.91026666667,2.31443333333,2.04046666667,2.85466666667,4.37363333333,6.07873333333
279.27,2.39653333333,4.3115,2.16386666667,2.06373333333,2.2564,5.73106666667,1.98126666667,1.85853333333,2.7492,4.21136666667,5.93620000001
279.64,2.4854,4.27243333333,2.187,1.98213333333,2.32266666667,5.8202,1.8523,1.92513333333,2.80886666667,4.19843333333,6.07919999999
280.02,2.71006666667,4.3219,2.30973333333,2.04446666667,2.53633333333,6.08553333333,1.99753333333,2.04213333333,3.0018,4.35803333333,6.32433333334
280.39,2.72046666667,4.3076,2.31813333333,2.0656,2.52633333333,6.06313333333,1.9825,2.0492,2.94973333333,4.4362,6.29013333333
280.76,2.6812,4.33323333333,2.3894,2.1204,2.51693333333,6.1834,2.0213,2.0338,2.9388,4.48696666667,6.27693333334
281.13,2.68326666667,4.3063,2.35026666666,2.17833333333,2.5826,6.1484,1.95043333333,1.966,2.8352,4.5398,6.32253333332
281.50,2.60966666667,4.12136666667,2.08846666667,2.01,2.48733333333,5.92113333333,1.6437,1.79853333333,2.7818,4.5094,6.31133333334
281.87,2.88426666667,4.448,2.33386666667,2.29333333333,2.74773333333,6.25066666667,1.8784,2.0224,2.98666666666,4.944,6.67733333333
282.25,2.9822,4.44726666667,2.45906666667,2.3882,2.7238,6.25193333333,1.89543333333,2.09846666667,2.98226666667,5.0829,6.76673333334
282.62,2.82886666666,4.26873333333,2.259,2.23653333333,2.57166666667,6.1008,1.71573333333,1.89346666667,2.81873333333,4.84996666667,6.60546666667
282.99,2.89473333333,4.26396666667,2.3434,2.28206666667,2.63593333333,6.13126666667,1.74763333333,1.96993333333,2.83553333333,4.71453333333,6.74973333334
283.36,2.9926,4.25076666667,2.36286666667,2.39546666667,2.72673333333,6.2064,1.81296666667,2.0836,2.9732,4.77756666667,6.89980000001
283.73,2.86033333333,4.22883333333,2.3058,2.34706666667,2.69173333333,6.2114,1.79066666667,1.98366666667,2.91093333333,4.61643333333,6.82213333333
284.10,2.59286666667,3.95206666667,2.08813333333,2.06073333333,2.35213333333,5.88326666667,1.44403333333,1.6634,2.59453333333,4.2797,6.47000000001
284.47,2.63173333333,3.9951,2.11486666667,2.03693333333,2.3768,5.8508,1.44063333333,1.68846666667,2.67226666667,4.20666666667,6.48606666666
284.85,2.6344,4.09486666667,2.1054,2.02646666667,2.46426666667,5.77353333333,1.49736666667,1.71213333333,2.741,4.14303333333,6.47779999999
285.22,2.62466666667,4.1139,2.1378,1.95593333333,2.368,5.77953333333,1.54916666667,1.68573333334,2.66633333334,4.10873333333,6.46833333333
285.59,2.95213333333,4.4305,2.55146666667,2.2548,2.60353333333,6.0346,1.99086666667,2.03153333333,2.89993333333,4.34503333333,6.74973333334
285.96,3.0992,4.45676666667,2.78393333333,2.34353333333,2.67473333333,6.0748,2.13823333333,2.09726666667,3.0558,4.3434,6.88873333333
286.33,3.0272,4.338,2.74353333333,2.21786666667,2.5832,5.9808,2.1571,2.0032,2.9648,4.16356666667,6.77233333334
286.70,3.10466666667,4.55203333333,2.947,2.32093333333,2.63633333333,6.08213333333,2.31466666667,2.1186,3.0314,4.2262,6.76213333333
287.07,3.0276,4.54403333333,2.86026666667,2.24253333333,2.55946666667,6.07293333333,2.28673333333,2.011,2.98106666667,4.21326666667,6.60706666667
287.44,2.95026666666,4.51783333333,2.81113333333,2.04193333333,2.39513333333,5.9478,2.25826666667,1.85246666667,2.84026666667,4.06933333333,6.41399999999
287.82,2.72913333333,4.43096666667,2.66506666667,1.8424,2.16753333333,5.6782,2.0977,1.66173333333,2.60586666667,4.01876666667,6.21026666667
288.19,2.8154,4.57543333333,2.76753333333,1.94386666667,2.2686,5.7486,2.2477,1.79806666667,2.7128,4.2308,6.31540000001
288.56,2.7528,4.6187,2.7878,1.96613333334,2.1316,5.66973333333,2.1733,1.76906666667,2.61426666667,4.31963333333,6.19726666666
288.93,2.972,4.77876666667,2.99226666667,2.10606666667,2.12613333333,5.70646666667,2.24923333333,1.8582,2.6686,4.5918,6.3146
289.30,3.01433333333,4.8337,3.02966666667,2.1154,2.11706666667,5.6828,2.25866666667,1.8932,2.71246666667,4.69293333333,6.23913333334
289.67,2.7266,4.62473333333,2.8002,1.8536,1.86386666667,5.37113333333,1.97253333333,1.56273333333,2.4356,4.54683333333,5.97519999999
290.04,2.6434,4.69083333333,2.68266666667,1.7896,1.88533333333,5.25626666667,1.9868,1.542,2.4198,4.5527,5.90500000001
290.41,2.8332,5.0428,2.94786666667,1.94586666667,2.09486666667,5.5156,2.17103333333,1.7164,2.68253333333,4.8289,6.08426666667
290.78,2.82766666667,5.015,2.9034,1.89373333333,2.14013333333,5.46566666667,2.07886666667,1.64726666667,2.7432,4.8953,6.09973333333
291.15,3.3212,5.46543333333,3.39693333333,2.42473333333,2.63126666667,5.83533333333,2.52293333333,2.0736,3.1852,5.52933333333,6.60826666667
291.52,3.43213333333,5.66713333333,3.5412,2.6578,2.8326,5.92513333333,2.67313333333,2.2158,3.20346666667,5.93106666667,6.71526666666
291.89,4.03326666667,6.2244,4.0662,3.2232,3.4002,6.45326666667,3.2283,2.7722,3.74006666667,6.61633333333,7.14033333333
292.26,3.97853333333,6.28326666667,4.0684,3.1906,3.4074,6.48153333334,3.28573333333,2.7234,3.76526666667,6.7107,7.10733333334
292.64,4.22186666667,6.49173333333,4.27,3.34146666667,3.6772,6.7398,3.54663333333,2.83953333333,4.05573333333,7.05686666667,7.36313333333
293.01,4.15166666667,6.45806666667,4.28233333333,3.26626666667,3.729,6.7682,3.5638,2.70733333333,4.101,7.1812,7.33793333333
293.38,4.47833333333,6.86796666667,4.676,3.60373333333,4.10993333333,7.104,3.9794,3.06466666667,4.4784,7.72006666667,7.68466666667
293.75,4.58646666667,7.1216,4.99033333333,3.83973333333,4.3144,7.26846666667,4.21043333333,3.278,4.63166666667,8.05573333333,7.80293333334
294.12,4.37653333333,7.05586666667,4.85213333333,3.70453333333,4.0504,7.07566666667,4.05143333334,3.10993333333,4.3532,8.00459999999,7.54766666666
294.49,4.1902,6.85366666667,4.66153333333,3.55493333333,3.92193333333,6.7902,3.93083333333,2.95293333333,4.1144,8.009,7.37800000001
294.86,4.29126666667,6.978,4.75593333333,3.6362,3.9766,6.8318,4.17646666667,3.07626666667,4.10413333333,8.17690000001,7.41013333333
295.23,3.88126666667,6.78396666667,4.50446666667,3.18233333333,3.5992,6.39933333333,3.92396666667,2.78053333333,3.75966666667,7.8232,6.91780000001
295.60,3.96586666667,7.01346666667,4.71413333333,3.21146666667,3.73946666667,6.50106666667,4.041,2.9944,3.8972,7.84379999999,7.00873333333
295.97,3.79553333333,6.85746666667,4.61386666667,3.05606666666,3.5706,6.2432,3.8887,2.84573333333,3.71646666667,7.55893333333,6.82606666667
296.34,3.9844,7.12963333333,4.79366666667,3.27206666667,3.6924,6.28626666667,4.01073333333,3.00433333333,3.84173333333,7.792,6.99579999999
296.71,3.9372,7.13506666667,4.80666666667,3.24026666667,3.6646,6.19413333333,4.0064,3.0172,3.7844,7.81976666667,6.95880000001
