wavelength,Back_DigCaef,Belly_DigCaef,Breast_DigCaef,Crissum_DigCaef,Crown_DigCaef,DorTail_DigCaef,Rump_DigCaef,Throat_DigCaef,WingTip_DigCaef
215.95,-291.666666667,-275.817083334,-307.189416667,-302.451,-316.66675,-321.241833333,-297.222166667,-302.614416667,-294.934666667
216.32,-297.5695,-277.08325,-307.291833333,-314.930583333,-322.22225,-320.312416666,-307.8125,-306.076416666,-303.298583333
216.70,-341.085416667,-323.837166667,-348.062083333,-367.054166667,-372.4805,-357.36425,-357.170416666,-349.22475,-343.023333333
217.08,-323.863666667,-312.5,-326.515166667,-348.674166667,-346.590916666,-328.787916666,-346.022666667,-323.484916666,-323.295333333
217.46,-390.046333333,-389.814833334,-399.537,-423.148083333,-418.749833333,-401.620333333,-431.4815,-394.444333334,-386.342666667
217.83,-444.010416667,-447.916666667,-453.90625,-463.802083333,-477.864583333,-449.739583334,-482.8125,-455.729166667,-421.875
218.21,-467.81625,-476.436916667,-485.0575,-487.931,-514.0805,-482.184,-510.344833333,-486.7815,-443.390833333
218.59,-840.104166667,-875.520833334,-877.083333332,-884.895833333,-928.125000001,-897.916666666,-916.666666668,-892.708333334,-813.541666667
218.97,-847.777833333,-888.333416666,-877.777750001,-880.555583332,-938.888916666,-898.333333332,-940.000083333,-913.333416667,-831.111166666
219.34,-4.32074751182e+15,-4.539317096e+15,-4.40604295931e+15,-4.33140944276e+15,-4.51266226866e+15,-4.56330644061e+15,-4.6725912327e+15,-4.50999678593e+15,-4.31008558088e+15
219.72,-8.18303199339e+15,-8.46024219771e+15,-7.77254765234e+15,-7.74589282501e+15,-8.19369392432e+15,-8.13505330418e+15,-8.3642848193e+15,-8.28432033728e+15,-7.76721668688e+15
220.10,1180.30308333,1170.45475,1070.4545,1088.63641667,1160.60616667,1131.06066667,1156.81816667,1158.33333334,1089.39391667
220.47,1115.27783333,1090.97225,1012.49991667,995.138833334,1088.88875,1054.86108333,1058.33325,1050.0,1009.72216667
220.85,1611.45833334,1482.29166666,1412.5,1353.125,1504.16666666,1507.29166666,1432.29166667,1441.66666667,1400.0
221.23,1042.30766667,946.153833335,908.974333333,855.769083334,962.820499999,980.76925,903.205250001,944.23075,914.743583334
221.61,-13808.3333334,-11900.0,-11575.0,-10916.6666667,-12183.3333333,-12783.3333333,-11141.6666666,-12016.6666667,-11541.6666667
221.98,-2223.61108333,-1875.00008333,-1895.83308333,-1716.66666667,-1897.22225,-2098.611,-1731.9445,-1861.11108333,-1906.94466667
222.36,-792.1875,-691.666666667,-705.729166667,-603.125,-684.895833333,-746.875,-613.541666667,-654.166666667,-710.416666667
222.74,-371.354166667,-307.8125,-333.854166666,-273.697916667,-311.197916667,-344.270833333,-272.135416667,-299.21875,-332.291666667
223.11,-309.234083333,-252.702916667,-274.999916666,-225.675666666,-257.20725,-284.234333333,-216.666666667,-244.5945,-276.12625
223.49,-261.111166667,-201.11125,-227.222333334,-191.666666667,-222.407416667,-234.999916667,-174.074083333,-211.851833333,-235.5555
223.87,-235.833333333,-186.0,-212.0,-182.0,-208.166666667,-212.333333333,-157.166666667,-203.0,-225.166666667
224.24,-235.294,-186.928,-212.254916667,-179.411666666,-212.41825,-216.33975,-159.803833333,-207.353,-229.084916666
224.62,-251.041666666,-203.993083333,-228.2985,-197.222166667,-225.347166666,-226.388833333,-177.430583333,-227.604,-242.013916667
225.00,-153.588083333,-130.555666667,-143.865666667,-122.5695,-134.953833333,-140.04625,-109.25925,-141.550916667,-150.57875
225.38,-112.449833333,-95.0803333333,-107.329416667,-97.8915833333,-100.4015,-104.216916667,-79.9195833334,-102.710833333,-110.642583333
225.75,-123.423416667,-105.4055,-120.4955,-114.076583333,-118.69375,-115.990916667,-94.4819999999,-119.144166667,-127.1395
226.13,-155.845916667,-136.442833333,-149.875583334,-149.25375,-153.980083334,-146.890666667,-127.487583333,-153.233833333,-156.965166667
226.51,-153.356416667,-128.3565,-142.93975,-148.842583333,-152.43075,-140.624916667,-128.240666667,-149.537,-152.777833333
226.88,-134.876583334,-113.99175,-121.296333333,-132.510333334,-136.625416667,-119.95875,-118.6215,-130.76125,-132.09875
227.26,-88.2743333333,-70.9439166667,-80.3832500001,-87.0945,-89.0118333333,-76.2535833334,-76.4011666668,-87.9794166667,-84.1445833332
227.64,-79.4716666667,-66.1926666667,-76.6261666667,-83.8076666667,-82.3171666667,-69.5123333333,-72.4930833334,-80.0815,-74.1193333333
228.01,-68.49875,-58.6289166667,-68.085,-74.8816666667,-72.5175833333,-63.53425,-64.48,-69.2670833333,-61.5839166667
228.39,-45.2448333333,-38.7005,-45.48025,-52.44825,-46.8455,-41.9020833333,-43.5969166667,-47.5046666667,-38.5123333333
228.76,-37.9186666667,-30.7416666667,-37.12125,-43.062,-38.1179166667,-35.8055,-34.1705833333,-39.1945,-31.8978333333
229.14,-34.33475,-27.8613333333,-35.0856666667,-39.199,-37.3033333333,-32.7968333333,-32.9043333333,-36.3376666667,-30.0786666667
229.52,-34.0221666667,-28.37925,-35.9251666667,-36.1221666667,-36.9094166667,-31.5945833333,-32.8084166667,-36.2533333333,-30.4461666667
229.89,-34.51925,-30.0639166667,-38.2050833333,-36.5385,-37.8846666666,-32.9166666667,-35.2563333333,-36.0255,-33.94225
230.27,-26.67825,-23.2638333334,-30.6134166667,-29.9189166667,-30.1795,-26.7071666667,-28.0669166667,-27.57525,-28.9350833333
230.65,-28.8395833333,-24.6871666667,-31.93975,-31.7121666667,-30.7453333333,-29.8350833333,-28.5836666667,-28.49825,-28.3558333333
231.02,-31.3693333333,-25.5893333333,-34.45575,-33.1651666667,-32.2390833333,-31.8743333333,-30.63975,-29.9944166667,-30.5275833333
231.40,-33.9655833333,-28.793,-36.4655,-36.55175,-35.7183333334,-35.0288333333,-35.1149166667,-32.8448333333,-35.0288333333
231.78,-28.6610833333,-24.97275,-30.847,-30.8469166666,-30.27325,-31.1475833333,-31.9399166667,-30.2184166667,-31.2568333333
232.15,-26.24325,-21.82525,-27.6189166667,-27.3015833333,-27.0371666667,-28.5979166667,-29.1005,-28.836,-28.6243333333
232.53,-29.7268333333,-25.05475,-31.7485833333,-30.4099166667,-30.8195833333,-33.0329166667,-34.3989166667,-32.8961666667,-33.2514166667
232.90,-29.7175833333,-25.8193333333,-32.0620833333,-31.0168333333,-31.0451666667,-32.93775,-35.5649166667,-33.5875833333,-34.6894166667
233.28,-32.5354166667,-27.8663333333,-33.747,-33.2744166667,-32.9196666667,-35.5201666666,-37.8250833334,-37.3226666667,-38.0613333333
233.66,-30.733,-26.2115833333,-31.4125,-31.8853333334,-30.61475,-33.8358333333,-36.3180833333,-35.1654166667,-36.52475
234.03,-23.5614166667,-20.52125,-24.3758333333,-24.9456666667,-22.9099166666,-27.3615833333,-28.4201666666,-28.7188333333,-27.6600833333
234.41,-20.1545833334,-17.25225,-20.9531666667,-20.7400833333,-18.7433333333,-22.7903333333,-23.58875,-25.213,-22.3375833334
234.78,-13.0039166667,-11.0373333333,-14.5525833333,-13.299,-11.996,-15.0686666666,-16.937,-18.3874166667,-16.1504166667
235.16,-10.5061666667,-9.16916666665,-12.2733333333,-11.7956666667,-9.33616666668,-13.7295,-14.4938333334,-16.3564166667,-13.3476666667
235.54,-6.41550000001,-5.54808333334,-9.15533333334,-7.10050000001,-5.63916666667,-9.88575000001,-9.29225000001,-11.2328333333,-8.72141666668
235.91,-6.68466666668,-5.80391666667,-9.30433333332,-7.79125000001,-5.73616666666,-9.16883333333,-8.51391666666,-9.6205,-7.65575
236.29,-8.31099999999,-8.06583333333,-10.53925,-9.29158333334,-7.59808333333,-9.64791666666,-9.98233333333,-9.20233333334,-9.17991666666
236.66,-7.98608333333,-8.15966666666,-10.43825,-9.50508333334,-8.18141666668,-8.78891666667,-8.65874999998,-8.15950000001,-8.28991666667
237.04,-6.62075,-6.87141666667,-9.10591666668,-7.76933333334,-7.35183333333,-7.12191666667,-7.22641666667,-6.87158333332,-5.86883333333
237.41,-6.39283333334,-6.06625,-8.74174999999,-7.61833333333,-7.12816666667,-6.71975,-7.02616666666,-6.27041666666,-4.51383333333
237.79,-8.41425,-7.42333333333,-10.3760833333,-9.22324999999,-8.77833333333,-8.71758333333,-8.57608333333,-8.96041666668,-5.33983333333
238.17,-9.38258333333,-8.55525,-11.5820833333,-10.4116666667,-10.2300833333,-9.34225,-10.4923333333,-9.80633333333,-5.95233333333
238.54,-10.633,-10.8294166667,-13.69875,-12.3426666667,-12.87325,-10.8883333333,-12.6178333333,-12.1068333333,-6.80025
238.92,-14.0771666667,-13.8045,-16.8615,-15.4984166667,-16.8613333333,-13.824,-15.1480833333,-15.2258333333,-8.64500000001
239.29,-14.7710833333,-14.67725,-17.43625,-15.8409166667,-18.0743333334,-13.3259166667,-15.27775,-15.3341666666,-9.15916666666
239.67,-16.4371666667,-15.87225,-18.9089166667,-17.9555833333,-19.3326666667,-15.519,-17.2669166667,-16.861,-10.3638333333
240.04,-14.4315,-13.5695833333,-16.81025,-15.4056666667,-17.9599166667,-13.5855,-15.53325,-14.92675,-9.00400000001
240.42,-10.5639166667,-9.52600000001,-12.4018333333,-11.5740833333,-13.11725,-9.41349999999,-11.9668333333,-11.1951666667,-4.62966666667
240.79,-7.65533333334,-6.69383333334,-8.78941666666,-8.46908333333,-9.77558333333,-6.29925,-8.65374999999,-7.81558333333,-1.59025
241.17,-6.4325,-5.713,-7.43116666667,-7.44208333333,-8.47299999999,-5.219,-7.528,-6.293,-0.9665
241.54,-6.22125,-6.192,-7.0795,-7.37858333333,-7.96683333334,-4.92866666667,-7.24358333333,-6.17283333334,-0.819833333335
241.92,-4.85083333333,-5.18416666667,-6.07891666667,-6.85966666667,-7.15808333333,-3.91233333333,-6.30691666666,-4.98241666667,-0.122833333335
242.29,-5.11575,-4.78991666667,-6.25616666667,-6.78566666667,-7.02191666667,-3.49466666667,-6.10958333334,-4.85491666667,-0.24425
242.67,-5.05766666666,-4.38066666667,-6.27916666667,-6.54375,-6.68375,-3.12025,-6.06908333333,-4.64516666667,-0.529083333334
243.05,-3.93225,-3.35008333333,-5.3085,-5.50533333333,-5.43708333333,-2.15516666667,-5.3765,-3.76575,-0.0527500000001
243.42,-3.32741666667,-2.76316666667,-4.41225,-4.73475,-4.75658333333,-1.73708333333,-4.76408333333,-3.37858333333,0.300333333334
243.80,-2.84916666667,-2.22916666667,-3.483,-3.83891666667,-4.04566666667,-0.840333333333,-3.82483333333,-2.91316666667,0.833333333334
244.17,-3.55025,-2.83191666667,-3.973,-4.36758333334,-4.45908333333,-1.23275,-4.25466666667,-3.36025,0.345249999999
244.55,-4.08683333333,-3.2875,-4.71233333333,-4.93466666667,-5.164,-1.86958333334,-4.59425,-3.81575,-0.298833333333
244.92,-3.45033333333,-2.68141666667,-4.17325,-4.21941666667,-4.64641666666,-1.69566666666,-4.3965,-3.41741666667,0.295749999999
245.30,-2.20716666667,-1.06983333333,-2.95925,-2.684,-3.26491666667,-0.489250000001,-3.17925,-2.32933333333,1.73641666666
245.67,-1.40683333333,0.0397499999983,-2.34275,-1.45233333333,-2.43933333333,0.431083333334,-2.1955,-1.316,2.43925
246.05,-1.08558333333,0.687416666668,-1.85591666667,-0.460083333334,-1.86116666667,1.07525,-1.36458333334,-0.713416666668,3.10691666667
246.42,-0.536999999999,1.0175,-1.286,0.0469999999983,-1.41791666667,1.28125,-0.767833333334,-0.296916666668,3.6225
246.79,0.086416666666,1.55366666667,-0.513583333334,0.720666666667,-0.574083333335,1.8555,0.138083333333,0.483166666667,4.67366666667
247.17,0.107500000001,1.46991666667,-0.434166666667,0.6375,-0.497833333333,1.97983333333,0.290583333333,0.661333333332,5.01108333333
247.54,-0.0114166666675,1.28141666666,-0.758916666667,0.541500000001,-0.747416666666,1.83441666667,0.259416666667,0.777916666666,5.02291666667
247.92,0.229833333335,1.67925,-0.630083333332,0.745083333333,-0.589416666667,2.20558333333,0.493,1.175,5.49008333333
248.29,1.05691666667,2.65341666667,0.224416666667,1.64733333334,0.296833333333,3.03,1.44791666667,2.01291666667,6.36408333333
248.67,1.169,2.69241666667,0.179,1.812,0.270499999998,2.98841666667,1.476,2.03125,6.324
249.04,0.444833333332,2.09483333333,-0.517,1.09475,-0.391499999998,2.4825,0.927583333332,1.54733333333,5.50491666667
249.42,-0.245666666668,1.45725,-1.23191666667,0.382333333334,-1.1395,1.92825,0.458916666666,1.11916666667,4.83491666667
249.79,-0.403916666668,1.26275,-1.24158333333,0.0340833333343,-1.30516666667,1.66658333333,0.267833333333,0.969416666667,4.61733333333
250.17,-0.719916666667,0.743083333332,-1.43558333333,-0.422000000002,-1.59133333333,1.1235,0.0229999999992,0.843833333333,4.23308333334
250.54,-0.731583333333,0.849583333333,-0.942749999999,-0.230750000001,-1.34058333333,1.375,0.314333333334,1.14425,4.454
250.92,-1.35141666666,0.371749999999,-1.31466666667,-0.811833333332,-2.0795,0.675666666666,-0.471333333333,0.371916666666,3.70308333333
251.29,-1.07816666667,0.884583333332,-0.818416666666,-0.23225,-1.96866666667,0.857083333332,-0.265333333333,0.691166666667,3.69383333333
251.66,-0.545416666667,1.78925,0.221500000001,0.65325,-1.17016666667,1.67008333333,0.306833333333,1.01116666667,4.24308333333
252.04,-0.836749999999,1.44708333333,0.25575,0.517083333333,-1.02858333333,1.27258333333,0.151083333335,0.62775,3.80058333333
252.41,-1.45491666667,0.798416666665,-0.147749999999,-0.0235833333342,-1.33675,0.691916666668,-0.343,0.295583333333,3.22325
252.79,-1.02233333333,1.27658333333,0.384166666667,0.596916666667,-0.851166666666,1.39483333333,-0.0235833333343,0.655999999998,3.80625
253.16,-0.3735,2.04833333333,0.834499999999,1.39475,-0.180916666665,2.2,0.752833333333,1.1845,4.5285
253.54,-0.00600000000075,2.206,1.1415,1.80983333334,0.0236666666675,2.3185,0.780583333333,1.44308333333,4.68425
253.91,0.4065,2.511,1.40716666667,2.25616666667,0.206416666667,2.86858333333,1.05533333333,1.8195,4.93683333333
254.28,0.167083333335,2.49325,1.16325,2.289,-0.0186666666675,2.95108333333,0.760916666668,1.73841666667,4.81933333333
254.66,-0.401500000001,2.18858333333,0.356000000001,1.82591666667,-0.602166666668,2.53825,0.1425,1.023,4.267
255.03,-0.0336666666657,2.82275,0.741083333332,2.32416666667,-0.175249999999,3.35483333334,0.754500000001,1.58308333333,4.33833333334
255.41,-0.972833333332,1.88233333333,-0.422999999998,1.39591666667,-0.965833333334,2.44641666666,-0.380583333334,0.408916666666,3.11616666667
255.78,-1.8985,0.666583333334,-1.83341666667,0.282749999999,-1.72458333333,1.33341666666,-1.5,-0.608583333333,1.83333333333
256.15,-2.97466666667,-0.561333333333,-3.186,-0.867666666666,-3.28825,0.131083333333,-3.0185,-1.8155,0.495916666667
256.53,-2.954,-0.782,-3.41725,-0.897916666667,-3.74291666667,-0.296833333334,-3.59108333333,-2.48341666667,0.282249999999
256.90,-3.52741666667,-1.76725,-3.76483333333,-1.85116666666,-4.23275,-1.09666666667,-4.0445,-2.91275,-0.419083333333
257.28,-3.63216666666,-2.30183333333,-3.59941666667,-2.08658333333,-4.2905,-1.304,-4.16666666666,-3.07125,-0.462916666667
257.65,-3.3055,-2.00658333333,-3.35766666667,-1.73975,-3.86225,-0.991833333335,-3.5665,-2.91108333334,0.02325
258.02,-2.5,-1.02916666667,-2.57025,-1.06425,-2.9015,-0.170583333334,-2.41966666667,-1.98291666667,1.16483333333
258.40,-1.59283333333,-0.145833333334,-1.71733333333,-0.322083333334,-2.14266666666,1.00466666667,-1.45116666667,-1.22358333333,2.28408333333
258.77,-0.476916666666,0.946666666668,-0.764000000001,0.637416666666,-1.16675,2.00508333333,-0.264666666667,0.029666666666,3.57783333333
259.15,0.260666666666,1.65591666667,-0.11225,1.35591666667,-0.46525,2.50708333333,0.44875,0.857916666667,4.39416666667
259.52,1.077,2.445,0.747,2.055,0.246,3.246,1.317,1.791,5.32175
259.89,1.78116666666,3.091,1.352,2.53275,0.743166666668,3.80616666667,2.056,2.40391666666,6.08658333333
260.27,2.40066666666,3.61058333333,1.93233333333,3.09891666666,1.3505,4.44683333333,2.74716666667,3.00691666667,6.75275
260.64,2.5245,3.71083333334,2.04716666667,3.23083333333,1.49816666667,4.65458333333,2.94841666667,3.175,6.84308333333
261.01,2.475,3.91966666667,2.0205,3.32558333333,1.45016666667,4.70158333333,3.02958333333,3.22508333333,6.91758333333
261.39,2.71908333333,4.26683333333,2.14266666667,3.597,1.67033333333,4.92575,3.25525,3.51975,7.31408333333
261.76,2.45983333334,4.10641666667,1.92125,3.33941666667,1.48433333334,4.71083333333,3.04808333334,3.31466666666,7.2395
262.13,2.15675,3.74675,1.65091666667,3.07241666667,1.20633333333,4.31066666666,2.69433333333,3.04908333334,6.98458333333
262.51,2.31783333333,3.93141666667,1.81258333334,3.21475,1.41791666667,4.27558333333,2.90833333333,3.26191666667,7.03866666666
262.88,1.59325,3.18616666667,1.1975,2.54558333334,0.717750000002,3.41391666667,2.05533333334,2.64016666667,6.29191666667
263.25,0.863416666667,2.49641666667,0.472750000001,1.9535,0.128833333333,2.86775,1.2735,1.87516666667,5.73916666667
263.63,0.466166666667,1.91275,-0.323833333333,1.53283333333,-0.289333333332,2.48283333333,0.617416666666,1.24366666667,5.15525
264.00,-0.168583333333,1.39041666667,-0.964416666666,1.11891666667,-0.758416666666,2.14883333334,-0.0235,0.987833333333,4.59733333333
264.37,-0.849333333333,0.936666666668,-1.48025,0.587333333332,-1.33958333334,1.38341666667,-0.864,0.509666666667,3.91658333333
264.75,-1.14266666667,0.646666666667,-1.66291666667,0.0485833333335,-1.68708333333,1.05983333333,-1.235,0.335416666668,3.58816666667
265.12,-1.014,0.632499999999,-1.58841666667,-0.120666666666,-1.46283333333,1.08158333333,-1.26975,0.323583333333,3.53408333333
265.49,-1.3335,0.280083333333,-1.97883333333,-0.778166666666,-1.8365,0.569333333333,-1.794,-0.213500000001,2.77158333333
265.87,-1.09433333334,0.581416666666,-1.50641666667,-0.476166666667,-1.40116666667,0.925000000001,-1.29133333334,0.219916666668,3.05841666667
266.24,-0.156833333334,1.59075,-0.457666666667,0.7715,-0.514416666668,1.96125,-0.126416666667,1.30758333333,3.96191666667
266.61,0.11375,1.878,-0.1305,1.21691666667,-0.231583333333,2.21491666667,0.101083333333,1.65066666667,4.198
266.98,1.05841666667,2.73883333334,0.795833333333,2.10041666667,0.6625,3.26383333333,1.20375,2.56908333334,5.08166666667
267.36,1.29866666667,2.93458333333,1.024,2.31858333333,0.725833333333,3.331,1.644,2.78958333333,5.2535
267.73,0.9915,2.917,0.995250000002,2.17433333333,0.497583333334,3.13891666667,1.78383333333,2.57225,5.05266666666
268.10,0.633166666667,2.43475,0.618083333334,1.6585,0.0489166666675,2.66841666667,1.28908333333,1.99383333333,4.48133333333
268.48,0.747749999999,2.22441666667,0.5495,1.43566666667,-0.119583333332,2.71791666667,1.36808333333,2.00391666667,4.4115
268.85,0.54525,1.81716666667,-0.0370833333332,1.261,-0.511833333334,2.44025,1.11275,1.63558333333,4.23141666666
269.22,0.828083333334,2.08333333333,0.134916666667,1.64925,-0.280916666667,2.67441666666,1.37916666667,1.80625,4.50241666666
269.59,1.01866666666,2.24558333333,0.394583333333,1.98733333333,-0.122000000001,3.03475,1.75416666666,2.113,4.87516666666
269.97,1.36225,2.42916666667,0.629499999999,2.07,-0.0639166666665,3.28983333333,1.80333333334,2.34391666667,5.1145
270.34,0.829583333334,1.89891666667,0.120083333333,1.47883333333,-0.585916666666,2.77775,1.17883333333,1.64833333333,4.60966666667
270.71,0.5455,1.46033333334,-0.317583333333,1.039,-0.894166666667,2.375,0.721499999999,1.18075,4.30475
271.09,0.348,1.25833333333,-0.639333333334,0.947166666668,-1.08766666667,2.075,0.38825,0.689333333334,3.97566666667
271.46,0.518916666667,1.45716666667,-0.261000000001,1.08958333333,-0.825333333333,2.32108333333,0.634833333334,0.999416666667,4.2875
271.83,1.03075,1.76908333333,0.24825,1.45183333333,-0.235500000001,2.7495,0.958333333332,1.48,4.86425
272.20,1.36666666667,2.11841666667,0.614750000001,1.78966666667,0.2345,3.16216666667,1.34516666667,1.78958333333,5.38108333333
272.58,1.41375,2.26975,0.787416666667,1.89391666667,0.462249999999,3.26283333333,1.4555,1.75683333333,5.58333333334
272.95,1.72341666667,2.58958333333,1.20833333333,2.16833333333,0.830833333332,3.58433333334,1.78183333334,2.15058333333,5.90183333333
273.32,1.86333333333,2.61991666667,1.26566666667,2.23708333334,0.959583333335,3.65891666667,1.88091666667,2.39916666667,6.10508333334
273.69,1.88666666667,2.52441666667,1.21891666666,2.29508333334,1.04016666667,3.59716666667,1.82125,2.3605,6.08916666667
274.06,1.48975,2.10375,0.778333333332,2.028,0.632416666666,3.1375,1.4655,1.84533333333,5.53325
274.44,1.4655,1.98075,0.613749999999,1.85741666667,0.604666666667,3.079,1.413,1.76783333333,5.60916666667
274.81,1.53975,2.13366666667,0.791833333333,1.8225,0.795083333332,3.2615,1.69683333333,1.84133333333,5.84783333333
275.18,1.46716666667,1.982,0.813999999998,1.56691666667,0.752999999998,3.25608333333,1.68916666667,1.84683333333,5.81066666667
275.55,1.05833333333,1.41325,0.119416666667,1.02525,0.268666666667,2.78,1.02516666667,1.40325,5.22483333333
275.93,0.551166666667,0.963000000001,-0.449166666667,0.636333333333,-0.370999999999,2.19466666666,0.438833333333,0.945833333333,4.67541666667
276.30,0.67825,0.964749999998,-0.366916666667,0.636249999999,-0.373916666666,2.20916666667,0.527916666667,1.19191666667,4.60716666667
276.67,0.558083333333,0.750249999999,-0.689583333333,0.423083333333,-0.515583333334,1.94466666667,0.305833333334,1.10908333333,4.17033333333
277.04,0.333166666667,0.687833333332,-0.774750000001,0.293333333333,-0.510500000001,1.69066666667,0.242750000001,0.872500000001,3.74316666667
277.41,0.304333333333,0.742499999998,-0.554,0.318666666667,-0.626583333333,1.86883333334,0.293416666667,0.764333333334,3.62158333333
277.79,0.0794166666667,0.725416666668,-0.541333333334,-0.00733333333325,-0.812000000001,1.76841666667,0.191166666667,0.642333333333,3.44308333333
278.16,0.3745,1.0845,-0.0820833333334,0.299666666667,-0.445916666666,2.21183333333,0.6135,1.02741666667,3.87058333334
278.53,0.719416666667,1.62741666667,0.35975,0.484333333334,-0.103166666667,2.59966666667,1.03983333333,1.41025,4.06341666667
278.90,0.719,1.55558333333,0.373833333333,0.683333333332,-0.106916666666,2.59508333333,1.0075,1.50216666667,3.97975
279.27,0.930666666668,1.833,0.555583333333,0.976666666667,0.0706666666658,2.82725,1.15008333333,1.79758333333,4.20041666667
279.64,1.31508333334,2.25683333333,1.08483333334,1.60116666667,0.530333333332,3.10441666667,1.61508333333,2.13133333334,4.64275
280.02,1.66725,2.52,1.38891666667,1.73266666667,0.9385,3.43433333334,2.11083333333,2.58516666667,5.00541666667
280.39,1.61791666667,2.68541666667,1.45458333334,1.95483333333,0.99425,3.49291666667,2.15508333333,2.53525,5.07733333333
280.76,1.95258333333,3.234,1.87183333333,2.51091666667,1.30066666666,3.93433333333,2.63366666667,2.93716666667,5.61566666667
281.13,2.348,3.59941666667,2.16775,2.7935,1.51691666667,4.34516666667,2.803,3.375,6.16858333334
281.50,2.41583333333,3.647,2.12875,2.77366666667,1.53958333333,4.25466666667,2.84466666667,3.37516666667,6.25383333333
281.87,2.92691666667,4.08866666667,2.60275,3.41625,2.05341666667,4.74,3.32625,3.98658333334,6.81441666667
282.25,3.331,4.44416666666,2.9415,3.79316666667,2.47941666667,5.0575,3.73508333333,4.41808333333,7.188
282.62,3.18266666667,4.21333333334,2.72666666667,3.80841666667,2.31908333333,4.86183333334,3.54525,4.239,7.11
282.99,3.03883333333,4.17775,2.57266666666,3.68675,2.09583333333,4.75133333334,3.35308333334,4.13083333333,6.93233333334
283.36,3.11833333333,4.21758333333,2.55525,3.65725,2.062,4.778,3.35166666667,4.14241666666,7.00883333333
283.73,3.06183333334,4.17983333333,2.49791666667,3.43625,1.9415,4.75933333334,3.29591666667,4.10441666667,6.90358333333
284.10,2.99566666667,4.18925,2.48283333333,3.50316666667,1.95758333334,4.73216666666,3.03316666667,3.96825,6.80541666667
284.47,2.84716666667,4.01133333333,2.26741666667,3.29225,1.83933333333,4.45658333333,2.80541666667,3.69591666667,6.61633333333
284.85,2.76908333334,3.90391666667,2.08333333334,3.13691666667,1.7275,4.32208333333,2.65441666666,3.53116666667,6.5415
285.22,2.69241666667,3.8295,2.0345,2.99025,1.67175,4.17825,2.55991666666,3.41341666666,6.47083333333
285.59,2.60558333333,3.7325,1.92433333333,3.00783333333,1.74158333333,4.00441666666,2.44333333334,3.41475,6.38366666667
285.96,2.28941666666,3.46466666666,1.59875,2.80791666667,1.386,3.6935,2.13775,3.02075,6.053
286.33,2.00341666667,3.2375,1.22525,2.6115,1.06408333333,3.40108333333,1.75608333333,2.72716666667,5.80358333333
286.70,2.08791666667,3.31783333333,1.32758333334,2.60766666667,1.11208333333,3.4495,1.74983333334,2.84358333333,5.81191666667
287.07,2.15966666667,3.39066666667,1.395,2.6625,1.22658333333,3.49075,1.83183333333,2.85825,5.84833333333
287.44,2.06675,3.475,1.53183333333,2.764,1.33525,3.402,1.95708333333,2.94,5.935
287.82,1.99358333333,3.56516666667,1.56,2.89291666667,1.26325,3.43058333333,1.96583333333,2.90675,5.97125
288.19,1.94725,3.55775,1.60841666667,2.95,1.1455,3.345,2.064,2.90791666666,5.89291666667
288.56,2.00183333334,3.58458333333,1.54966666666,3.00025,1.01741666666,3.19891666667,2.09891666667,2.89133333333,5.80883333333
288.93,2.12933333333,3.81975,1.82166666667,3.22141666667,1.17308333333,3.27616666667,2.21016666667,3.04241666667,5.83925
289.30,2.17366666667,4.06241666666,1.94866666666,3.53358333333,1.23991666667,3.35391666666,2.42275,3.12883333333,5.822
289.67,2.4115,4.4425,2.25741666667,3.84983333333,1.436,3.71008333333,2.797,3.392,6.04233333333
290.04,2.51808333333,4.696,2.39516666667,3.99416666667,1.57275,3.765,3.01983333333,3.56733333333,6.15516666667
290.41,2.62533333333,5.033,2.65925,4.1715,1.83658333333,3.93675,3.31975,3.81833333333,6.31283333333
290.78,2.38958333334,5.04483333334,2.46766666667,4.13866666667,1.671,3.70991666667,3.23975,3.67833333333,6.1435
291.15,2.31191666667,5.19758333333,2.50558333333,4.217,1.65241666666,3.5745,3.13333333333,3.71425,6.21508333333
291.52,2.264,5.22075,2.2615,4.0875,1.35841666666,3.44916666667,2.94441666667,3.58025,5.91591666667
291.89,2.3245,5.37891666667,2.30983333333,4.16175,1.51475,3.47916666666,2.99941666666,3.66166666666,5.864
292.26,2.39441666667,5.52516666667,2.22925,4.14641666667,1.52341666667,3.52166666667,2.96316666666,3.71458333333,5.939
292.64,2.4935,5.88116666666,2.48058333333,4.36183333333,1.68883333333,3.80683333333,3.07666666666,4.00475,6.25908333333
293.01,2.14366666667,5.60491666666,2.10216666667,4.11091666667,1.372,3.51041666667,2.79583333333,3.77808333333,5.98166666667
293.38,1.68466666667,5.22725,1.64516666666,3.71916666667,1.0055,2.9955,2.36108333333,3.56408333333,5.55891666667
293.75,1.62925,5.17183333333,1.598,3.67391666667,0.875083333333,2.80141666667,2.18108333333,3.59766666667,5.44783333333
294.12,2.15141666666,5.86275,2.19066666667,4.20316666667,1.34533333333,3.14858333333,2.62508333333,4.14825,5.84683333333
294.49,2.38758333333,6.007,2.4055,4.384,1.40066666667,3.11341666667,2.75558333333,4.33783333334,5.99191666667
294.86,2.83316666666,6.354,2.838,4.9115,1.79133333333,3.6175,2.99141666667,4.82983333333,6.26483333333
295.23,3.12466666667,6.51275,3.03691666667,5.08058333333,1.95825,3.77908333333,3.21475,5.16833333334,6.41075
