wavelength,Back_TanChrf,Belly_TanChrf,Breast_TanChrf,Crissum_TanChrf,Crown_TanChrf,DorTail_TanChrf,Patch10_TanChrf,Patch11_TanChrf,Patch12_TanChrf,Patch13_TanChrf,Rump_TanChrf,Throat_TanChrf,WingTip_TanChrf
757.87,4.79791666667,42.1705,16.1695833333,41.8660833333,4.91883333333,7.4175,10.6718333333,28.2245833333,34.3309166666,2.4855,16.4114166667,31.9206666667,11.3128333333
758.18,4.72083333333,42.1539166667,16.1566666667,41.9969166667,4.95291666666,7.30358333333,10.674125,28.1025833333,34.1048333333,2.563,16.2938333333,31.8261666667,11.5111666667
758.50,4.90941666667,42.7419166666,16.4353333333,42.3476666667,5.41108333334,7.799,11.0584166667,28.3945833333,34.5419166666,2.91558333333,16.6894166667,32.343,12.0309166667
758.81,5.73258333333,43.2824166667,17.1560833333,42.9025833333,6.44708333333,8.61025,11.737125,28.9428333333,35.12625,3.67575,17.4585,32.9405,12.9104166667
759.13,5.75033333333,43.1535833333,17.0733333333,42.58475,6.57966666667,8.686,11.8852916667,28.7838333333,34.6295833333,3.857,17.5086666667,32.7996666667,12.9050833333
759.44,6.06225,43.1460833333,17.22575,42.6185,6.838,8.886,12.1904583333,28.76,34.4294166667,4.11475,17.5178333333,32.8559166667,13.00725
759.75,6.51616666666,43.8041666667,17.7683333333,43.1605833333,7.37916666667,9.322,12.7620416667,29.28125,34.93725,4.60766666667,18.0854166667,33.3645833333,13.3554166667
760.07,6.69816666667,43.95875,17.9361666667,43.2675,7.66425,9.52475,12.8955,29.2746666666,34.9374166667,4.72491666666,18.0238333334,33.4145833333,13.4490833333
760.38,6.7345,44.2111666667,17.9543333334,43.5143333334,7.64591666667,9.65516666666,12.9339166667,29.3393333334,34.9789166667,4.6255,18.0850833333,33.3333333333,13.5403333333
760.69,6.14575,43.68575,17.3868333333,43.0575,7.10483333333,9.12991666667,12.3851666667,28.7071666667,34.5005,3.97658333333,17.46,32.6959166667,13.0544166667
761.01,6.63158333333,43.9673333333,17.7544166667,43.19275,7.39133333333,9.40925,12.854625,28.8001666667,34.80575,4.39325,17.71875,32.8655,13.2330833333
761.32,6.8555,43.8246666667,17.7111666667,43.1043333333,7.40341666667,9.40658333333,13.0453333333,28.5611666667,34.64475,4.333,17.6423333333,32.7736666667,13.292
761.63,6.75733333333,43.7735833333,17.4684166667,42.9745,7.22191666666,9.23466666666,12.8885416667,28.2543333333,34.5525833333,4.14175,17.4435833333,32.60075,13.2216666667
761.94,6.63,43.4415833334,17.2831666667,42.804,7.01,9.02675,12.6142916667,27.83,34.2819166667,3.89033333334,17.1185,32.2730833333,12.981
762.26,6.32166666667,43.0915,17.0458333333,42.543,6.53708333333,8.69991666667,12.4129166667,27.5269166667,33.961,3.57483333333,16.8025,31.988,12.5974166667
762.57,6.4345,43.5353333333,17.1644166666,42.9001666667,6.392,8.78125,12.2998333333,27.637,34.2864166667,3.44241666667,16.8441666667,32.1324166667,12.5936666667
762.88,6.1885,43.4435,16.8665,42.6780833333,6.04716666667,8.57225,11.9419166667,27.4299166667,34.11575,3.23925,16.4839166667,31.822,12.4720833333
763.20,6.23383333334,43.5025833334,16.82475,42.6350833333,5.80716666667,8.48191666667,11.927125,27.4780833333,34.0259166667,3.17325,16.3838333333,31.8546666667,12.5275833333
763.51,6.46066666667,43.8645833333,17.1201666667,42.99825,6.01666666667,8.70591666667,12.25225,27.7889166666,34.43925,3.37725,16.86125,32.1870833333,12.8335
763.82,6.91025,43.95925,17.4251666667,43.1534166667,6.38016666667,9.0425,12.5047083333,28.044,34.6975,3.78833333334,17.2934166666,32.51575,13.2456666667
764.14,7.23175,44.3185833333,17.7041666667,43.47825,6.72608333333,9.39691666666,12.7931666667,28.4545833334,34.9785833334,4.093,17.6733333333,32.9225833333,13.6089166667
764.45,7.08916666666,44.4940833333,17.5180833333,43.7719166667,6.68916666666,9.31633333333,12.7000833334,28.6494166667,35.02625,3.908,17.5668333334,33.1381666667,13.6660833333
764.76,7.35441666667,44.8529166667,17.7765833333,44.0728333333,7.02966666667,9.60933333333,12.9341666667,29.1728333333,35.3846666667,4.32641666667,17.87225,33.46175,13.9735
765.07,7.49633333333,44.92825,18.0005,44.2926666666,7.11175,9.77183333333,13.0438333333,29.5408333333,35.546,4.45183333333,18.0111666666,33.7779166667,13.9203333333
765.39,7.58891666666,44.8598333333,18.12275,44.36075,7.21,9.91774999999,13.1160416667,29.81025,35.556,4.58383333333,18.0546666667,34.0015,13.89075
765.70,7.73125,45.1439166667,18.2316666667,44.5878333333,7.3615,10.1078333334,13.231,30.0251666667,35.79,4.81025,18.249,34.4055,14.0865
766.01,7.51541666667,44.8626666667,18.06,44.61725,7.25191666667,9.92066666668,13.0876666667,29.99525,35.6384166667,4.69216666666,18.1691666667,34.2905833333,14.06475
766.32,8.08758333333,45.2253333333,18.60075,45.1328333333,7.69183333333,10.4844166667,13.617125,30.5949166667,36.2025833333,5.03633333333,18.8368333333,34.84925,14.47075
766.64,7.87791666667,44.9308333333,18.5515833333,44.9309166666,7.80141666667,10.4041666666,13.4207916667,30.4248333334,36.0259166667,4.84975,18.784,34.69275,14.2535
766.95,7.53133333334,44.1724166667,18.0961666666,44.1004166667,7.48308333333,10.0678333333,12.89925,29.9773333333,35.3559166667,4.65166666667,18.2675833333,34.0669166667,13.7425833333
767.26,7.13275,44.03925,17.7315,43.8286666667,7.13266666667,9.71983333332,12.92875,29.92775,35.263,4.42033333333,17.9746666667,33.76575,13.1255
767.57,7.04841666667,43.642,17.3975,43.7159166667,6.80858333333,9.32274999999,12.79525,29.7666666667,34.9505,4.21266666667,17.7558333334,33.4699166667,12.9115833333
767.88,6.97483333333,43.5033333333,17.4104166667,43.3705,6.59541666666,9.07333333333,12.4922916667,29.54625,34.8778333333,3.96941666667,17.70625,33.1776666667,12.7428333333
768.20,6.86958333333,43.5636666667,17.381,43.3371666666,6.3935,8.87191666667,12.3087916667,29.4028333333,34.9728333333,3.665,17.7165,33.2748333334,12.6934166667
768.51,6.16466666667,43.1526666667,16.739,42.5463333333,5.92375,8.30925,11.704875,28.95175,34.4576666667,2.91158333333,17.1244166667,32.6063333333,12.2730833333
768.82,5.85816666667,43.2463333333,16.4095833333,42.4004166667,5.70891666667,7.95583333333,11.5547083333,28.98025,34.4486666666,2.4585,16.9816666667,32.1725,12.16025
769.13,5.41708333333,42.59925,15.9461666667,41.6325833333,5.33225,7.46433333334,11.1625,28.8191666667,33.825,1.97508333333,16.3995,31.532,11.71175
769.44,5.73241666667,42.8184166667,16.1490833333,41.6665833333,5.80141666667,7.70791666667,11.5080416667,29.2313333333,34.2176666666,2.19108333333,16.4725,31.7415833333,11.5855
769.76,5.25158333333,42.4864166667,15.89975,41.3116666667,5.69008333334,7.22875,11.2264583333,28.8094166667,33.8681666667,1.88066666667,16.0485833333,31.4395,11.1168333333
770.07,5.52075,43.0165,16.0978333333,41.8878333333,5.90908333333,7.50725,11.4570416667,29.34725,34.4436666667,2.01325,16.2785,31.8165,11.272
770.38,5.1925,43.51275,15.94225,42.2135833333,5.56183333334,7.10408333333,11.0814583333,29.5008333334,34.6934166667,1.491,16.0590833333,32.1555,11.133
770.69,4.74141666667,43.2884166667,15.5361666667,41.7763333333,5.23741666667,6.39183333333,10.3057083333,29.1260833333,34.10125,0.844333333334,15.44075,31.9595,10.5466666667
771.00,4.38458333333,43.348,15.4748333333,41.2936666667,5.00983333333,6.04658333333,9.89091666668,28.7644166666,33.8615,0.411666666668,15.06775,31.7345,10.1890833333
771.32,4.21075,42.93675,15.4064166667,41.0121666667,4.79191666667,5.89108333334,9.78891666668,28.5610833334,33.42625,0.322416666667,14.77625,31.4331666667,10.0871666667
771.63,4.04691666667,42.84775,15.22625,41.2280833333,4.57025,5.98083333333,9.63166666666,28.6234166667,33.2784166667,0.249083333333,14.5534166667,31.22,9.90333333332
771.94,4.56016666667,43.2305833333,15.8395,41.6968333333,4.76683333333,6.33075,9.95008333334,29.0305,33.9134166667,0.731583333333,15.1180833334,31.6283333333,10.351
772.25,4.78383333333,43.38275,15.8010833333,41.7845,4.59433333333,6.30008333333,9.77520833334,29.11275,34.081,0.850333333333,15.0738333333,31.8123333334,10.2899166667
772.56,4.81291666667,44.0099166667,15.847,42.3655,4.51866666667,6.2475,9.53391666668,29.1614166666,34.4524166667,0.625166666667,15.2165,31.9461666667,10.3669166667
772.87,4.77233333334,43.5283333333,15.8959166667,41.8606666667,4.43675,6.38775,9.26945833332,28.94375,33.7739166666,0.75525,15.3189166667,31.7391666667,10.5724166667
773.18,4.4805,43.5500833333,15.6256666667,41.8168333334,3.91175,6.19766666666,8.86458333334,28.9816666667,33.6714166667,0.171583333333,15.0998333333,31.76125,10.3830833333
773.50,3.43483333333,42.56325,14.6953333333,40.6243333333,2.88925,5.42241666666,7.83904166667,27.6464166666,32.50175,-0.7615,13.8799166667,30.6654166666,9.31083333333
773.81,3.683,42.22625,14.7163333334,40.80825,3.05291666666,5.65533333333,8.151375,27.45,32.4750833333,-0.581250000002,13.7875,30.5845,9.26233333332
774.12,3.44333333334,42.15075,14.9670833333,41.3915833333,2.92616666666,6.02875,8.32229166667,27.55225,32.5854166667,-0.4785,13.6468333333,30.7756666667,9.53241666667
774.43,3.35783333333,41.9834166667,15.082,41.6333333333,3.21891666667,6.39866666667,8.36670833333,27.8016666667,32.9384166666,-0.216833333334,13.8425833333,31.0818333334,9.67866666667
774.74,2.98633333333,41.9481666667,14.7508333333,41.8921666666,2.88475,6.21475,8.14458333333,27.90175,33.0968333333,-0.242333333332,13.8608333333,30.97825,9.38683333333
775.05,3.14191666667,41.9031666667,15.0450833333,41.5259166667,3.18116666666,6.357,8.30220833333,27.6914166667,33.2883333333,0.0899999999992,14.2004166667,31.1824166667,9.74091666667
775.36,3.03966666667,41.661,14.8928333333,41.5083333334,3.35591666667,6.51975,8.545125,27.7061666667,33.1074166666,0.129999999999,14.0846666667,31.2825833333,9.67783333333
775.67,3.05125,42.0624166667,15.3934166667,42.1311666667,3.69916666667,6.97975,8.78358333332,27.902,33.5741666667,0.366916666666,14.3896666667,32.0715,10.0769166667
775.98,3.82783333333,42.2760833334,16.2793333333,42.69775,4.43716666667,8.00858333333,9.83137500001,28.5259166666,34.1935,1.16758333334,15.0830833334,32.7751666667,11.0161666667
776.30,3.701,42.5224166667,16.18675,43.2626666667,4.314,7.87641666667,10.0537916667,28.574,34.6228333334,0.936749999999,14.9203333333,32.9575833333,11.2825833333
776.61,3.37758333333,41.6725,15.58725,43.03625,3.92291666667,7.57891666667,9.47058333334,28.2091666666,34.29075,0.533833333333,14.3919166667,32.4918333334,10.7356666667
776.92,3.48583333333,42.0306666667,15.8450833333,43.6853333334,4.17841666667,7.76391666666,9.64204166666,28.5915,34.4718333333,0.498833333334,14.8005833333,32.8286666667,11.0678333333
777.23,3.19383333333,42.0156666667,15.5961666667,43.5238333333,3.85016666667,7.50533333333,9.321,28.6373333333,34.5281666667,0.130083333332,14.6379166667,32.54675,10.8410833333
777.54,3.48116666667,41.9385,15.5673333333,43.2505,4.0485,7.51775,9.024875,28.6641666666,34.3025833333,0.165666666667,15.0295,32.3226666667,10.975
777.85,3.49316666667,42.3341666667,15.4685,43.288,3.63025,7.451,8.91145833333,28.61825,34.1619166667,-0.131,14.65775,32.153,10.7116666667
778.16,3.083,42.2205833333,15.0950833333,42.9311666667,3.2995,7.09908333333,8.42954166666,28.2815,33.8633333333,-0.872999999999,14.2280833333,32.1049166667,10.531
778.47,2.53033333333,41.6425,14.221,42.63275,2.60258333333,6.72091666667,7.78983333333,27.7536666667,33.01925,-1.62441666667,13.3333333333,31.44925,9.87908333333
778.78,2.92,42.20925,14.4476666666,42.9468333333,2.84091666667,6.8885,7.66275,27.71875,33.2358333334,-1.4385,13.5636666667,31.4983333334,10.0585833333
779.09,2.56133333333,41.84875,14.05675,42.5466666667,2.68866666667,6.385,7.316625,27.7190833333,32.57475,-1.56591666667,13.2434166666,30.8265833334,9.887
779.40,2.47916666667,41.63025,13.6208333333,42.4401666667,2.74725,6.15258333333,6.70070833333,27.4610833333,32.4258333333,-1.67516666667,13.04225,30.5006666667,9.64908333333
779.71,2.78383333333,41.6973333333,13.9684166667,42.7436666667,2.89391666667,6.50391666667,6.77629166667,27.8268333333,32.5624166667,-1.56025,13.39325,30.5616666667,9.53866666667
780.02,3.5835,42.7105,14.8656666667,43.2906666667,3.95608333333,7.21608333333,7.854,28.3455833333,33.0280833333,-0.561749999999,14.1514166667,31.2209166667,10.48225
780.33,4.26433333333,42.7281666666,15.1230833333,43.2711666666,4.04458333333,7.57674999999,8.41566666667,28.5139166667,33.3578333334,0.0303333333325,14.3605833334,31.2653333333,11.0359166667
780.64,4.68333333333,42.9261666667,15.4805,43.2805833333,4.52425,8.10091666667,8.61158333333,28.6379166667,33.4373333333,0.501416666665,14.6429166667,31.7131666666,11.7203333333
780.95,5.00358333333,42.93125,15.4081666667,43.3224166666,4.92408333333,8.45541666667,9.06337500001,28.5130833334,33.7915,0.751583333333,14.8705833333,32.0014166667,12.2925
781.26,4.97275,42.92075,15.4990833333,43.557,5.25075,8.51866666667,9.28483333333,28.8670833333,34.2476666667,0.778333333333,15.2954166667,32.2708333333,12.7316666667
781.57,5.67425,42.6676666667,16.15075,43.4599166667,5.82783333333,9.07025,9.825375,28.8135833333,34.3528333333,1.30783333333,15.47525,32.5104166667,12.9328333333
781.88,5.67658333333,42.7383333333,16.2343333333,43.7155833333,5.92108333333,8.77833333334,9.64612500001,28.95375,34.66775,1.09641666667,15.777,32.7695,12.8070833333
782.19,6.38,42.86875,16.82325,44.2711666667,6.86191666667,9.51658333333,10.5997916667,29.6268333333,35.51825,2.07866666667,16.579,33.4335,13.5174166667
782.50,7.06641666666,42.8895,17.5114166667,44.396,7.3815,10.1046666667,11.3590416667,29.8158333333,35.8104166666,2.67916666667,17.1330833333,33.7178333334,13.72925
782.81,6.35866666667,42.5995833333,17.114,43.6540833334,6.58216666666,9.31108333332,10.9279583333,29.3455,35.0076666667,2.16633333333,16.4046666667,33.3525,12.9601666667
783.12,6.13766666666,42.4435833333,16.7693333333,42.94425,6.343,8.82125000001,10.7185416667,28.83925,34.45675,2.09291666666,15.7615833333,33.3334166667,12.7953333333
783.43,5.56208333333,42.0439166666,16.0876666667,42.5125,5.65325,8.08616666667,10.0376666667,28.6298333333,34.1854166666,1.62625,15.3265,33.0536666667,12.087
783.74,5.97825,41.97075,16.32375,42.70825,6.39233333333,8.62458333333,10.3907083333,29.018,34.6530833333,2.21291666666,15.8966666667,33.5855833333,12.7265
784.05,6.91,42.8506666666,17.2424166667,43.6723333333,7.36916666666,9.91191666667,11.45175,30.0335,35.3973333333,3.20275,16.8930833333,34.2779166667,13.7423333333
784.36,7.33825,43.7155,17.9300833333,44.35725,7.61991666667,10.2841666667,11.7996666667,30.6036666667,35.8926666667,3.8035,17.2034166667,34.5705,14.094
784.67,7.72625000001,43.61125,18.2524166666,44.4988333333,7.82424999999,10.4998333333,12.1737916667,30.36425,35.57175,4.431,17.528,34.71675,14.5130833333
784.98,8.11674999998,44.7114166667,18.9040833333,45.5313333333,8.49724999999,11.05625,12.942875,31.1285833334,36.1285,5.26908333333,18.2283333334,35.4920833333,15.4855833334
785.29,8.44400000001,45.1236666667,19.6158333334,45.9375833333,9.108,11.7774166666,13.9224166667,31.87525,36.32825,6.05466666667,18.4571666667,35.9245833333,16.3345833333
785.60,7.32175,44.662,18.7613333333,45.16425,8.27475,10.8261666667,13.1525416667,31.4668333333,35.1933333333,5.2075,17.5345833333,35.2845,15.8183333334
785.91,7.12608333333,45.4646666667,18.74175,45.8105,8.40525000001,10.9958333333,13.2080833334,31.7213333333,35.2451666667,5.0705,17.9,35.7739166667,16.745
786.22,8.13441666667,46.46525,19.6816666667,47.1838333333,9.95641666666,12.4583333333,14.3634583333,32.5186666667,36.3675833333,6.20358333333,19.1941666667,36.81025,18.3988333333
786.53,8.23108333333,47.2095,19.9935833333,48.1353333334,10.56825,12.9629166667,14.6328333333,32.8034166667,37.0306666667,6.65383333334,19.6616666666,36.9988333333,19.3359166667
786.84,7.45508333333,46.6134166666,19.573,47.8645,10.2160833333,12.5725833333,13.9909583333,32.0445,36.4794166667,5.98308333333,18.9790833333,36.1765,18.9915833333
787.14,6.59591666667,46.5820833333,19.0736666667,47.8773333334,9.77383333334,11.8145833333,13.5551666667,31.558,35.9175,5.623,18.3029166667,35.8099166666,18.3596666667
787.45,5.50766666667,45.71775,18.1234166667,47.1306666667,8.75833333332,10.5213333333,12.659375,30.5388333333,34.77125,4.72608333333,17.223,34.7774166666,16.99175
787.76,5.27958333334,45.1864166667,17.92975,46.9646666667,8.58475000001,10.1360833333,12.53075,30.2121666667,34.1918333334,4.55591666666,17.0099166666,34.8785833333,16.5501666667
788.07,5.32608333334,45.2355833334,17.9106666667,46.7995,8.63524999999,9.78875000001,12.3550833334,30.18725,34.17275,4.51675,16.9203333333,34.5591666667,16.4190833333
788.38,5.53966666667,45.0764166667,17.8094166667,46.5124166666,8.90158333334,9.98449999998,12.2697083333,30.1448333334,34.0034166667,4.373,17.3068333333,34.3025833334,16.49325
788.69,5.31125,45.1033333334,17.1414166667,46.359,8.50150000001,9.34866666667,11.5417916667,29.3379166667,33.9940833333,3.76091666667,17.01525,33.97625,15.7113333333
789.00,5.59625,45.7295,17.1248333333,47.1835,8.24166666667,9.40841666667,11.220125,29.09325,34.46975,3.48241666667,16.9416666667,33.9625833333,15.5485
789.31,5.232,44.3224166666,15.9095833333,45.9279166666,7.26491666667,8.62033333333,10.1525416667,27.9181666667,33.6813333333,2.79,15.6470833333,32.7900833333,14.0843333333
789.62,4.76633333333,43.1609166666,15.369,45.0061666667,6.39591666667,7.81066666666,9.46495833333,27.3186666666,33.0320833333,2.26316666667,14.98175,31.97425,13.0998333333
789.92,4.5775,42.1175833333,15.0545,44.1746666666,6.091,7.70316666667,9.13333333334,27.0385833333,32.4004166667,1.58141666667,14.7394166667,31.5294166667,12.56475
790.23,5.37966666666,42.6785833333,15.5164166667,44.9031666667,6.536,8.49675,9.94529166665,27.69,32.9625833334,2.24991666667,15.6046666667,32.3278333334,13.5305
790.54,5.82116666667,42.56575,15.8315,44.963,6.71391666667,8.91991666667,10.0995416666,28.156,33.25675,2.30175,16.1884166667,32.7211666667,13.8484166667
790.85,6.3035,43.0738333333,16.1284166667,45.5188333333,7.32816666667,9.39683333333,10.6743333333,28.4630833333,33.6315,2.90533333333,16.7445,33.3980833333,14.4423333333
791.16,5.28833333334,42.08075,14.8304166667,44.4913333333,6.31016666667,8.40025,9.49516666668,27.6241666667,32.8661666667,1.68275,15.6983333333,32.4185,13.5951666667
791.47,5.20483333333,42.4863333334,14.7198333333,44.6449166667,6.35925,9.00958333333,9.5355,27.9236666666,32.8415,1.73508333333,15.7785833333,33.1216666667,13.85925
791.78,4.20883333333,42.13125,13.9639166667,44.42575,5.26458333333,8.24891666667,8.92804166666,27.1255833333,32.5095833333,0.978333333332,14.8366666667,32.6716666667,12.9013333333
792.08,3.86958333334,41.1573333333,13.90075,43.7819166666,4.8245,8.17783333333,8.77191666668,26.64125,31.5931666666,0.884166666667,14.5515833333,32.12375,12.769
792.39,3.44383333334,40.3343333334,13.8889166667,43.1476666667,4.71233333333,7.87266666667,8.88241666666,26.2895833333,30.73275,1.02033333333,14.3848333333,31.8808333333,12.6983333333
792.70,4.24116666667,41.1844166667,14.9999166667,44.0070833333,5.85108333333,8.85116666668,10.1808333333,27.1914166666,31.2978333333,1.95733333333,15.5035,32.9573333333,14.1630833333
793.01,3.78333333333,41.2869166667,14.2661666667,43.974,5.6535,8.72033333334,9.93129166666,26.8916666666,30.8256666667,1.39716666667,15.06875,32.85325,14.1229166666
793.32,4.18433333333,41.4885833333,13.9934166666,44.0618333333,5.71,8.818,10.3400416667,26.6325833333,30.7313333333,1.96766666667,15.1625,32.8700833333,14.3070833333
793.62,4.24425,41.6455,14.1948333333,43.404,5.91091666666,8.531,10.48025,26.56775,30.3883333334,2.35866666667,15.0565,32.64825,14.0678333333
793.93,4.50608333333,41.8696666667,14.6515833334,43.2968333333,6.38833333333,8.73224999999,11.0270833333,26.7000833334,30.26875,2.64475,15.0714166667,32.5216666667,14.1686666667
794.24,4.16641666667,41.6526666667,14.6323333333,42.72225,5.72541666667,8.47325000001,10.5809166667,26.3841666666,30.0545,2.39091666666,14.8210833333,32.103,13.9961666667
794.55,5.63283333333,43.058,15.99825,43.4465833333,6.908,9.87466666667,11.8895,27.0526666666,30.9534166667,3.77116666667,16.1074166666,32.6239166667,15.2618333333
794.86,5.97933333333,43.0455833333,16.26975,43.4826666666,7.0285,9.70533333334,11.79375,26.843,30.9458333333,3.94791666666,15.9873333333,32.3446666667,15.5836666667
795.16,6.47191666666,43.08725,16.4233333333,43.5411666666,7.64933333333,9.97758333333,11.8784583333,26.98625,31.1365,4.43975,16.0220833334,32.452,15.805
795.47,6.853,43.6619166667,16.86225,43.8445,8.0855,10.1395,12.35325,27.5886666666,31.75525,4.773,16.445,32.7725,16.3406666667
795.78,6.97266666666,44.0253333333,16.5564166667,43.6689166667,7.89266666667,10.232,12.0496666667,27.6695833334,31.78475,4.63958333334,16.28425,32.8215,16.1548333333
796.09,6.25483333334,43.258,15.8028333333,43.2449166667,6.96933333333,9.13224999999,11.1132083333,26.8315,31.2224166667,3.81275,15.582,32.2421666667,15.0753333334
796.40,6.54241666666,43.4509166667,16.0,43.5945833333,7.05875,8.91491666667,11.3725416667,27.0979166667,31.3464166667,3.79075,15.8039166667,32.7124166667,15.0064166666
796.70,6.17258333333,42.9116666667,15.9354166667,43.3925833333,6.80508333333,8.12266666667,11.093375,26.9895833333,31.1065833334,3.26083333333,15.5798333333,32.7996666666,14.4269166667
797.01,6.45866666666,42.6735833333,15.8915833333,43.8261666667,6.77666666667,7.93608333333,10.96325,26.9805833333,31.3196666667,2.9015,15.6730833333,33.0948333334,14.6861666667
797.32,6.2415,42.7025833333,15.6643333333,43.89175,6.40866666667,7.58483333334,10.4450416667,26.4434166667,31.2148333334,2.39908333333,15.39025,32.8520833334,14.7756666667
797.63,6.63208333334,42.5741666667,15.7791666667,43.815,6.91216666667,7.506,10.545125,26.6213333333,31.6653333333,2.3485,15.5593333334,33.2733333333,15.152
797.93,6.03208333333,41.66,15.0326666666,43.3484166666,6.19566666666,6.46791666667,9.73920833333,26.3071666667,31.37925,1.42966666666,14.5561666667,32.8159166667,14.7125833333
798.24,4.80741666667,40.1633333333,14.0550833333,42.3525,5.28558333333,5.43091666667,8.797375,25.4156666667,30.5831666667,0.27025,13.6326666666,31.6706666666,13.4389166667
798.55,5.47433333333,40.36275,14.7558333333,42.6150833333,5.59283333334,5.795,9.29570833333,25.9134166667,30.8646666667,0.627666666666,14.2399166667,31.9315833333,14.0796666666
798.85,5.66325,40.3316666667,14.99425,42.4886666667,5.89533333333,5.99333333334,9.28891666666,25.89225,30.78275,0.751833333332,14.3058333333,32.1106666667,13.5750833333
799.16,5.63675,40.70575,15.1175833333,43.21575,6.04566666667,5.93808333334,9.58470833333,26.1905,31.2104166667,0.186333333333,14.76625,32.5586666667,13.8051666667
799.47,6.12483333333,40.8735,15.8518333333,43.2818333333,6.8395,6.81808333334,10.2594166667,26.6438333333,31.468,0.578833333334,15.223,32.8974166667,14.394
799.78,6.8105,41.14725,16.7378333333,43.5526666667,7.50075,7.78533333333,10.9273333333,27.40525,32.1875833333,1.42325,16.069,33.1910833333,15.2719166667
800.08,7.77025,42.2085,17.9214166666,44.1260833334,8.46166666666,8.93933333334,11.7017083334,28.0865833333,33.0981666667,2.35233333333,17.1871666667,33.9819166667,16.59525
800.39,7.16741666667,42.0600833334,17.9399166667,43.698,8.19025,8.86975,11.3269166667,27.53225,32.5823333333,2.20316666667,16.9170833333,33.6695833333,15.81525
800.70,7.306,42.0258333334,18.4195,43.7715833334,8.44825,9.08758333333,11.759875,27.9596666667,32.895,2.76566666667,17.2916666667,34.6839166666,15.8118333334
801.00,7.41233333333,42.33175,18.94725,44.4590833334,8.69883333333,9.69299999999,12.1126666667,28.1944166667,32.9384166666,3.16525,17.68275,35.0365,16.0086666667
801.31,7.146,42.1575,19.34925,44.5030833334,8.75841666667,10.151,12.4706666667,28.35675,32.7251666667,3.51058333333,17.898,35.18025,15.9191666666
801.62,7.50008333333,42.66075,19.4955,44.62725,9.04225,10.6359166667,13.11025,28.66225,32.8873333333,3.90358333333,17.9824166667,35.4825833333,15.9869166667
801.92,7.41966666666,42.4195,19.5100833333,44.4664166667,9.56133333333,11.0234166667,13.2457083334,29.0348333333,32.8654166667,4.55408333333,18.1433333333,35.7384166666,16.2133333334
802.23,6.9605,42.0228333333,19.0633333333,44.3975,9.06791666666,10.4484166667,13.1232083334,28.7770833333,32.7396666667,4.20733333333,17.8020833333,35.6039166667,16.31025
802.54,6.20591666666,40.6029166667,18.47125,42.9065,8.58283333333,9.9545,12.51475,27.6408333333,31.8295833334,4.27683333334,17.0334166667,34.3970833333,15.7644166667
802.84,5.85041666667,40.559,18.3244166666,42.73725,8.11783333333,9.72366666667,12.5147916667,27.45325,31.8688333333,4.19258333333,17.0309166667,34.0245833333,15.7373333333
803.15,4.60008333333,40.27525,17.5639166667,42.1456666667,6.99516666667,8.43208333334,11.6749583333,26.3531666667,31.4780833333,2.92725,15.876,33.0064166666,14.4769166667
803.46,3.87966666667,40.23125,16.9770833333,42.38825,6.5565,8.15483333333,11.479625,26.2646666667,31.3471666667,2.90191666667,14.9753333333,32.53425,13.9431666667
803.76,4.17833333333,40.34175,17.4115,42.8268333334,6.79675,8.44316666667,12.0020833333,26.7715,32.0005833333,3.37883333333,15.1144166667,32.5493333333,14.39325
804.07,3.21308333333,40.0363333333,16.34225,42.33925,5.57925,7.83466666667,11.138875,25.9339166667,31.3153333333,2.34258333333,14.0314166667,31.1965,13.7543333333
804.38,3.02816666666,40.2750833333,16.1685,42.2044166667,5.51083333333,7.78791666666,11.3259166667,25.7669166667,31.2854166667,2.30075,13.91525,31.1194166667,13.5673333333
804.68,3.69216666666,41.6428333333,16.6428333333,42.6555833333,6.22008333333,8.02208333333,11.6148333333,26.2360833333,32.1930833333,2.73516666667,14.673,31.9459166666,14.418
804.99,4.65541666666,42.58,17.492,43.4535,6.5545,8.4295,11.9710833333,26.7709166666,32.9326666667,3.41325,15.561,32.73225,15.2485
805.30,3.57608333333,41.966,16.7719166667,42.759,4.86241666667,7.20066666666,10.9788333333,25.4289166667,32.1278333333,1.90933333333,14.08575,31.6504166667,13.7298333333
805.60,3.90508333333,42.1495,16.9485833333,43.0273333333,5.0,7.71341666667,11.1313333333,25.7085,32.1739166667,2.2545,14.3719166666,31.4251666667,13.8245
805.91,4.44175,43.0258333334,17.6455,43.5033333333,5.30741666667,8.1715,11.4037083333,26.2134166667,32.7348333333,2.5,14.53875,31.85275,13.9888333333
806.21,4.2275,42.9034166667,17.5073333334,43.065,4.95491666666,8.05825,10.7864166667,26.2528333334,32.5331666667,2.05316666667,14.064,31.3449166667,13.3689166667
806.52,4.58133333334,42.5845,17.512,42.7055,5.02416666666,8.47025,10.8415833333,26.45725,32.29475,2.56041666667,14.3720833333,31.5621666667,13.8485833333
806.83,4.36158333334,42.44625,16.7399166667,42.154,4.40216666667,7.96783333334,10.04725,25.8528333333,31.8063333333,1.21016666667,14.14875,31.2621666667,13.1009166667
807.13,5.077,42.9215833333,16.8880833333,42.6263333333,4.93775,8.65325,10.174625,26.3695,32.0538333333,1.31225,14.5259166666,31.87325,13.5416666667
807.44,6.71275,43.6738333333,17.8101666667,43.70675,6.30966666667,9.71550000001,11.0396666667,27.213,32.8069166667,2.59133333334,16.2141666667,32.8234166667,14.2726666667
