wavelength,Back_TanIctf,Belly_TanIctf,Breast_TanIctf,Crissum_TanIctf,Crown_TanIctf,DorTail_TanIctf,Patch10_TanIctf,Patch11_TanIctf,Rump_TanIctf,Throat_TanIctf,WingTip_TanIctf
832.04,15.8894444444,63.6962222222,42.867,52.5274444444,22.3603888889,17.0867777778,14.5193333333,17.49,44.4675555556,32.7575555556,20.1382222222
832.35,14.5365555556,62.5562222222,41.3722222222,51.1241111111,21.4407777778,16.4096666667,14.0976666666,16.2064444444,43.31,31.4277777778,18.829
832.65,14.9267777778,62.2084444444,41.3503333333,51.0478888889,21.7922777778,16.8051111111,14.6006666666,16.6763333334,43.9204444444,31.4947777778,19.504
832.95,14.778,61.8022222222,40.9711111111,50.5526666667,22.1392777778,16.7957777778,14.52,16.7588888889,43.4312222222,31.3065555556,19.9374444445
833.25,14.4873333333,62.1064444444,41.1122222222,50.4867777778,22.152,17.1445555556,14.2681111111,16.2237777778,43.2167777778,30.6497777778,19.7313333333
833.55,14.9656666667,62.1165555556,41.5284444445,50.6704444444,22.4736666667,17.6052222222,14.4881111111,16.5408888889,43.464,30.7945555556,20.4375555556
833.85,15.5053333333,62.75,42.2432222222,51.4363333333,23.3591111111,18.3456666667,15.4888888889,17.6093333333,43.9911111111,31.4072222222,21.3238888889
834.16,15.1167777778,62.437,42.1211111111,51.2457777778,22.9712222222,18.0245555555,15.7094444444,17.4477777778,43.8516666667,31.2184444445,21.5573333333
834.46,14.154,61.8697777778,41.4261111111,50.7423333333,22.1650555555,17.1318888889,14.9615555556,16.4954444444,43.4328888889,30.2333333333,20.9495555556
834.76,13.8212222222,61.4321111111,40.9657777778,50.3714444444,21.6692222222,16.7005555556,14.4543333333,15.7293333333,42.8486666666,29.6183333333,20.4238888889
835.06,14.1855555556,62.3074444444,41.3787777778,51.2404444445,21.7393333333,17.03,14.8058888889,15.9223333333,43.2216666667,29.9132222222,21.1855555556
835.36,15.1633333334,62.5956666667,42.1103333333,51.8022222222,22.479,17.8151111111,15.7235555555,16.4332222222,43.688,30.8214444444,22.0355555555
835.66,15.3194444444,63.1546666667,42.628,52.2857777778,22.5655,17.8121111111,15.7836666667,16.7724444444,44.1014444445,31.4665555555,22.2727777778
835.96,15.5863333333,63.8368888889,43.2051111111,52.5282222222,23.1872222222,17.9005555556,15.8934444444,16.8913333333,44.3017777778,32.1157777778,22.4084444445
836.26,16.1981111111,65.3158888889,43.8846666667,53.085,23.6764444444,18.4131111111,16.405,17.488,45.3814444444,33.1021111111,22.8184444444
836.57,16.7472222222,65.4591111111,44.0822222222,53.3278888889,23.5643888889,18.2903333333,16.7606666667,18.0218888889,45.6387777778,34.0312222222,23.175
836.87,17.1743333333,65.0855555556,43.7915555555,53.0895555555,23.6871666667,18.5957777778,17.4934444445,18.683,45.7063333334,33.9571111111,22.9331111111
837.17,16.5412222222,63.2454444445,42.9378888889,51.6005555556,22.8107222222,17.0745555556,16.4155555555,17.8123333333,45.339,32.7367777778,22.1907777778
837.47,15.597,62.9744444445,42.1671111111,51.156,22.0584444444,16.201,14.5272222222,16.6322222222,44.9966666667,32.0738888889,20.8248888889
837.77,16.9294444444,63.839,42.9581111111,51.9848888889,22.92,17.2556666667,15.1168888889,17.745,45.0971111111,33.152,21.3158888889
838.07,18.8628888889,64.4887777778,43.577,52.5471111111,24.1415555556,18.9553333333,16.3897777778,20.1917777778,45.9763333334,34.8835555556,22.1667777778
838.37,17.7207777778,63.1908888889,42.0892222222,51.0541111111,22.906,17.8726666667,15.7073333334,19.4112222222,45.3372222222,33.8461111111,20.8547777778
838.67,17.1468888889,62.4926666667,41.5245555556,50.539,21.8891111111,17.0488888889,15.3831111111,18.9494444444,45.0715555555,32.2358888889,20.8113333333
838.97,18.4205555556,63.0216666667,42.4847777778,51.303,22.0655555556,18.4206666667,16.8722222222,19.7531111111,46.3256666667,32.5102222222,22.1438888889
839.27,16.6665555556,61.8676666667,40.5017777778,51.3141111111,20.2408888889,17.3637777778,15.671,17.9411111111,44.6037777778,30.2467777778,20.6092222222
839.57,15.4996666667,60.762,40.3748888889,50.788,19.6589444444,16.0184444445,14.5422222222,16.218,43.5668888889,29.0444444445,19.27
839.87,17.4157777778,61.3347777778,41.7202222222,52.1307777778,22.2708888889,17.8634444444,16.8125555556,17.5908888889,45.0284444445,30.1227777778,21.95
840.17,17.7777777778,62.2417777778,42.3978888889,52.2416666667,22.8555555556,18.0701111111,17.6802222222,17.6022222222,45.6918888889,30.2337777778,21.6957777778
840.47,17.5877777778,62.168,42.3888888889,52.3753333333,22.8717222222,18.4992222222,18.8288888889,17.801,44.9874444444,30.8512222222,22.0085555556
840.77,19.2441111111,63.3828888889,43.4136666667,53.8563333333,25.1336111111,20.2557777778,21.5157777778,19.9885555556,45.4943333333,32.3216666666,24.8568888889
841.07,19.5113333333,62.0275555556,43.0508888889,54.0284444444,25.5632777778,20.9051111111,21.9738888889,20.1412222222,45.3991111111,32.1686666667,25.5823333333
841.37,17.8253333333,61.022,42.662,53.0997777778,24.7674444444,20.5188888889,21.113,18.5581111111,44.4246666667,31.6301111111,25.3714444444
841.67,18.058,60.8945555556,42.4653333333,52.5872222222,24.6958888889,20.7997777778,20.6143333334,17.5632222222,44.0115555556,31.4987777778,25.4381111111
841.97,16.5054444445,59.6388888889,41.4786666667,51.1284444445,24.4036666667,19.6004444445,19.3851111111,16.7417777778,42.6607777778,31.3775555556,23.8986666667
842.27,17.4635555556,60.6557777778,42.7595555556,51.6166666667,25.6145555556,20.5372222222,20.3323333333,17.3268888889,42.5318888889,31.899,24.4991111111
842.57,18.3898888889,60.9545555556,44.1312222222,50.7833333333,25.729,20.9448888889,20.1253333333,17.233,42.7332222222,31.5257777778,24.2227777778
842.87,18.9825555556,61.8575555555,44.3684444444,51.6577777778,26.5628888889,22.7536666667,22.5005555556,18.8054444444,44.318,31.6374444444,24.9052222222
843.17,15.2673333333,60.4323333333,42.2277777778,49.3212222222,23.1225,20.9754444445,19.8947777778,16.7636666667,41.8674444444,29.842,22.3883333333
843.47,12.1937777778,57.4644444444,39.0027777778,45.8974444445,20.1851111111,19.829,16.6382222222,14.1026666667,38.4044444445,27.0372222222,21.5384444445
843.77,10.2372222222,56.4605555556,37.859,44.2883333333,17.9931666667,18.6954444445,13.9825555556,11.6728888889,36.3295555555,25.3122222222,20.0374444444
844.07,10.4347777778,55.33,37.8745555555,44.058,16.6183888889,18.7762222222,13.2688888889,11.6584444444,37.3592222222,25.7968888889,18.2285555556
844.37,7.75677777778,55.9746666667,37.7008888889,42.1733333333,14.1862222222,16.7367777778,12.0195555556,10.8666666667,35.6394444444,24.0042222222,17.016
844.67,8.38699999999,54.5878888889,36.4515555555,41.9713333333,11.4694444444,15.4481111111,11.2545555556,9.10399999999,34.3367777778,22.7956666666,18.3512222222
844.97,11.0404444444,56.3315555555,38.5538888889,43.7036666667,13.1217222222,17.037,14.4618888889,12.7336666667,35.3086666667,26.1375555556,19.6824444444
845.27,11.2568888889,57.4135555556,38.7977777778,44.8086666667,10.9652222222,15.665,13.989,11.6941111111,35.1184444444,25.3553333333,18.5425555556
845.57,10.8195555555,57.0491111111,37.1951111111,44.408,11.0199444444,13.9525555556,13.0054444444,11.5848888889,35.8104444445,26.1565555556,19.5992222222
845.87,13.6234444444,58.1388888889,38.5704444445,46.5321111111,14.9681111111,18.1528888889,16.2066666667,15.2158888889,38.8888888889,29.4763333333,24.0975555555
846.17,12.3133333333,55.592,36.7578888889,44.8815555556,11.0746111111,13.7703333333,12.3132222222,13.2967777778,34.7176666667,27.3588888889,21.931
846.47,14.8846666667,55.2062222222,37.3514444445,46.2614444444,13.1201666667,15.3738888889,13.4872222222,15.6183333333,36.0587777778,27.6031111111,22.7464444445
846.77,15.961,56.3516666667,39.4137777778,48.2084444444,14.4590555555,15.8884444445,15.4904444444,16.9018888889,36.844,29.7865555556,24.2488888889
847.07,20.678,58.9458888889,41.5576666666,51.4266666667,19.4865,20.4094444445,20.3088888889,22.1888888889,40.3825555555,33.8367777778,28.4993333334
847.37,19.6505555556,56.8414444444,38.8393333333,49.1263333333,18.3152222222,18.6943333333,18.991,20.0791111111,37.092,31.1573333333,27.6953333333
847.67,21.8668888889,55.2324444444,38.8243333333,49.58,18.9763333333,18.7337777778,18.4754444444,19.7027777778,37.8875555555,31.4924444444,27.4225555555
847.97,21.1733333333,56.1783333333,40.1181111111,49.4264444445,20.9767777778,18.7807777778,19.043,21.7305555556,39.4953333333,30.8752222222,25.041
848.26,20.1868888889,54.2542222222,39.8732222222,49.2157777778,21.1878888889,18.8523333333,18.652,21.5215555555,39.9065555555,28.8955555555,24.8248888889
848.56,20.9581111111,55.7884444444,41.0512222222,49.8338888889,23.7856666667,20.5922222222,20.1595555555,23.586,42.4151111111,29.8735555555,26.048
848.86,20.7671111111,54.9601111111,41.336,49.5371111111,24.1236666666,20.3041111111,19.4774444444,24.074,40.873,29.795,24.2391111111
849.16,20.365,54.4942222222,41.6585555556,48.8224444444,23.4496111111,17.612,19.005,24.9752222222,40.0664444444,29.9834444444,24.9088888889
849.46,19.7016666667,56.372,42.2434444445,50.0888888889,24.3521666667,18.0334444445,19.9857777778,24.0681111111,41.8175555556,31.4518888889,25.488
849.76,20.7087777778,57.992,41.8236666666,51.0152222222,24.6401111111,17.5341111111,21.6316666667,22.4067777778,42.0081111111,32.4842222222,25.9873333333
850.06,22.5695555556,62.5385555556,43.1713333333,54.2436666667,27.0254444444,20.0617777778,23.7655555555,23.3795555556,45.5247777778,35.7251111111,27.5077777778
850.36,22.5938888889,64.8906666667,43.6594444444,55.9686666667,28.1084444444,21.0657777778,23.6678888889,23.3788888889,48.8227777778,35.3985555555,26.7245555555
850.65,21.1791111111,67.9366666667,45.3515555555,58.4581111111,29.4785555555,21.043,24.0817777778,24.9432222222,52.7888888889,35.3288888889,27.483
850.95,21.0696666667,69.8017777778,46.2424444444,58.414,30.7284444444,21.3463333333,25.9565555556,25.219,52.5586666667,35.2696666667,29.553
851.25,20.0656666667,69.6202222222,43.1785555556,58.6497777778,29.1843333333,20.4873333333,24.1445555556,21.4253333333,49.883,33.2395555555,28.6452222222
851.55,20.4255555556,72.3877777778,41.6548888889,59.4327777778,29.2908888889,18.9597777778,23.6406666666,20.7092222222,48.1796666667,32.8133333333,28.6997777778
851.85,25.2824444444,74.6233333333,44.7268888889,62.0054444444,31.4500555555,24.8116666667,27.3071111111,24.3408888889,49.4821111111,35.6402222222,32.9566666667
852.15,24.495,77.5757777778,44.0908888889,62.2222222222,29.7727222222,25.7071111111,27.2727777778,23.0808888889,49.798,34.9998888889,34.6464444444
852.45,21.2322222222,79.8131111111,39.1088888889,61.7162222222,25.6877222222,25.3575555556,25.7425555556,17.9866666667,46.2596666667,31.4081111111,30.3082222222
852.74,27.0617777778,78.5678888889,42.9135555555,62.0741111111,30.6417777778,32.9875555555,29.8271111111,23.6543333333,48.3951111111,33.1853333333,36.3457777778
853.04,23.7414444444,73.3143333333,41.5953333333,56.695,27.7065555556,31.6712222222,25.9732222222,21.7948888889,44.1594444444,31.1965555556,34.1405555556
853.34,18.6687777778,68.7186666667,39.039,52.2522222222,21.8468333333,26.1762222222,19.6697777778,16.7666666667,39.7896666667,26.977,28.7787777778
853.64,14.3605555555,64.5701111111,37.7357777778,48.3228888889,16.7715,19.759,12.7883333333,10.9538888889,34.6961111111,22.6415555555,24.4234444444
853.94,17.6815555556,69.9786666667,41.1324444445,50.1603333333,18.2957777778,23.9847777778,14.8503333333,12.0191111111,37.2328888889,26.8163333334,25.908
854.23,15.567,73.0324444444,41.3194444445,51.8518888889,16.2037777778,23.0325555555,13.9467777778,9.78022222222,36.1112222222,27.1411111111,21.5277777778
854.53,17.8011111111,73.9383333333,41.4774444444,53.5195555556,17.7718888889,25.0726666667,15.5322222222,10.6455555555,38.2781111111,29.7846666667,22.7457777778
854.83,21.2174444444,75.532,45.3307777778,55.0826666667,20.0059444444,29.7872222222,20.2718888889,13.4161111111,42.7304444444,33.7472222222,26.832
855.13,15.8022222222,74.1357777778,40.8024444444,52.2837777778,15.1544444444,21.9752222222,15.3703333334,7.90122222223,38.5802222222,29.3826666667,21.4814444445
855.43,13.7682222222,70.8935555555,37.6812222222,50.4832222222,13.9191111111,18.116,12.1981111111,4.40811111111,37.1377777778,26.8116666667,17.8142222222
855.72,17.3861111111,68.0483333333,38.2844444445,50.7196666667,16.8105555556,20.4374444444,14.5652222222,5.87211111111,38.4572222222,28.3823333333,19.2862222222
856.02,12.3712222222,65.693,34.536,48.1672222222,12.6862222222,13.9174444444,10.9393333334,2.00444444444,35.1658888889,27.4342222222,15.2346666666
856.32,10.7144444444,64.8527777778,32.3694444444,48.356,11.3662777778,13.8323333333,11.6213333333,1.30388888889,36.5077777778,25.907,13.7755555556
856.62,12.972,63.0514444444,31.26,49.9202222222,13.663,14.2477777778,12.7592222222,4.89111111111,35.3535555555,22.9666666667,14.6732222222
856.91,17.6098888889,66.6666666667,33.5428888889,55.0314444444,17.0335,19.4443333333,19.759,10.5344444444,39.6226666667,26.2576666667,18.2913333333
857.21,15.8358888889,63.7073333333,31.8797777778,53.4788888889,16.0176666667,16.5627777778,17.2377777778,8.98244444443,35.5141111111,23.8837777778,17.705
857.51,12.6984444445,59.3254444444,26.2401111111,49.4542222222,13.2193888889,13.988,12.5496666667,6.59722222221,32.9861111111,19.5933333333,15.7242222222
857.81,12.2273333334,59.868,27.1435555556,47.9452222222,10.7558333333,11.7705555556,13.2418888889,7.00166666668,31.4054444445,18.3661111111,15.8296666667
858.10,10.087,58.8837777778,23.5535555556,48.3871111111,9.93327777777,9.52377777777,10.4454444445,6.50277777778,30.0563333334,16.0777777778,12.6983333333
858.40,9.2768888889,57.1803333333,22.3794444444,50.2621111111,10.1937222222,9.27666666667,9.43377777778,7.02300000001,28.826,16.824,13.0503333333
858.70,10.0964444444,57.8387777778,25.0633333333,51.6996666667,11.4663888889,11.9736666667,14.3073333333,11.2125555556,29.4267777778,19.381,16.2355555556
858.99,8.33333333331,58.8574444444,26.7296666667,51.0482222222,10.5608333333,9.69622222221,13.6267777778,11.3207777778,28.6165555556,20.7022222222,14.5703333334
859.29,7.44177777778,55.659,26.5115555555,49.7156666666,10.9044444444,10.1292222222,13.7466666667,10.6461111111,28.889,19.7414444444,12.8165555556
859.59,10.2902222222,60.6458888889,31.4722222222,54.8986666667,15.7361666667,12.2057777778,14.7236666667,16.0372222222,33.0048888889,22.7695555556,13.8476666667
859.89,7.78922222224,62.1994444444,33.3905555556,55.6127777778,16.7812222222,12.0273333333,13.9747777778,15.063,34.1353333333,25.6013333333,12.8294444445
860.18,-0.874,61.111,29.3382222222,50.3122222222,10.3932777778,3.80788888889,6.61677777778,6.9288888889,28.4644444445,19.8502222222,5.93022222221
860.48,0.488555555557,62.1491111111,29.3652222222,48.9012222222,11.1415555556,4.94511111111,7.93655555557,8.73011111111,30.8912222222,21.4284444444,7.08177777778
860.78,7.42722222221,67.9738888889,35.8881111111,52.6441111111,17.4986111111,11.3487777778,14.4976666667,15.2703333334,36.7201111111,29.8277777778,15.3894444444
861.07,5.85422222223,70.0715555556,37.6942222222,54.0024444444,22.3715555556,14.4562222222,14.8743333333,17.1446666666,40.2628888889,32.736,17.9808888889
861.37,-0.57477777778,70.2424444445,41.06,51.3408888889,20.4341666667,11.4306666667,11.1111111111,14.1763333333,40.3576666666,31.4176666667,14.6232222222
861.67,4.49166666667,72.045,43.558,52.6006666667,24.5272222222,16.1347777778,15.5437777778,19.5034444444,46.4538888889,34.1016666667,17.7305555556
861.96,4.77133333333,76.144,43.4641111111,55.294,26.2744444444,13.7255555556,11.5031111111,17.7777777778,50.4575555556,33.3987777778,15.6208888889
862.26,6.928,80.9803333334,44.7714444444,59.9347777778,31.1110555556,17.4511111111,12.6144444445,21.5686666667,55.4248888889,36.7974444444,22.1568888889
862.56,10.4457777778,88.1571111111,47.7044444445,64.471,33.1003333333,21.0912222222,16.1676666667,27.1458888889,60.08,41.0511111111,26.3475555555
862.85,10.4701111111,95.2992222223,50.4985555555,67.1653333333,32.9771666667,19.1595555556,17.3787777778,26.0684444445,62.1082222222,44.5868888889,28.2052222222
863.15,16.831,92.242,50.6903333334,66.0091111111,34.5825555556,23.2084444444,23.2084444445,28.8624444444,66.338,45.4964444445,30.9665555556
863.45,17.7045555556,86.3247777778,49.5115555556,65.8118888889,35.3786666667,23.7485555556,23.3823333333,29.7314444444,65.1403333333,44.4445555556,33.2721111111
863.74,20.0122222222,87.1087777778,52.0565555556,70.7797777778,35.267,27.1331111111,26.2738888889,31.7373333333,65.5617777778,46.3475555556,37.3848888889
864.04,17.6932222222,81.4613333333,50.9057777778,70.8333333333,34.3901111111,25.604,26.5702222222,31.2198888889,63.4662222222,45.29,34.2393333333
864.33,20.7705555556,77.0518888889,50.3071111111,69.5702222222,32.0771666667,23.0038888889,26.5216666667,30.5415555555,58.6265555556,43.9976666667,33.2773333333
864.63,23.8333333333,77.6666666667,50.1111111111,70.9444444444,32.0277777778,23.2222222222,28.6666666667,29.7222222222,57.5555555556,45.3333333334,33.2222222222
864.93,24.1101111111,74.6495555556,50.7012222222,68.2846666667,31.2836111111,21.7907777778,27.9396666667,25.0268888889,54.4768888889,45.5771111111,31.931
865.22,23.7168888889,71.5992222222,51.1708888889,66.5668888889,31.2654444444,22.9695555556,28.9487777778,24.4644444445,52.9645555556,45.4906666667,33.8814444444
865.52,21.9323333333,69.4687777778,50.8214444445,62.9466666667,30.6762777778,20.3382222222,29.7585555556,23.0435555555,50.8215555556,43.14,31.6425555555
865.81,22.4735555556,69.9347777778,52.8908888889,62.6444444445,32.4282777778,19.1552222222,29.1603333333,21.7193333334,50.6283333333,44.394,32.0763333333
866.11,15.8581111111,63.5367777778,47.157,58.6334444444,29.2122777778,13.0415555556,22.0135555555,14.7626666667,45.4354444445,37.5586666667,25.4565555555
866.41,16.5597777778,65.0641111111,47.062,61.3248888889,29.9947777778,13.4614444444,21.1537777778,16.6666666667,45.2455555555,39.156,28.0448888889
866.70,15.3804444445,64.6415555556,42.7477777778,59.0584444444,27.2030555556,12.4793333333,18.938,13.8478888889,41.9814444444,36.0701111111,26.1083333333
