wavelength,Back_DigIndm,Belly_DigIndm,Breast_DigIndm,Crissum_DigIndm,Crown_DigIndm,DorTail_DigIndm,Patch10_DigIndm,Rump_DigIndm,Throat_DigIndm,WingTip_DigIndm
257.65,5.3475,4.0105,2.83383333333,5.41133333333,3.63416666667,8.80313333334,6.90066666666,4.83516666666,4.65883333333,6.3405
258.02,5.64283333334,5.2565,3.89066666667,5.40158333334,4.26316666667,9.36533333334,7.74033333334,5.243,5.04966666667,7.4505
258.40,6.05216666667,5.84841666666,4.44583333333,5.62725,4.81833333333,9.77115555555,7.5535,5.40033333333,5.50533333333,8.9385
258.77,5.5285,6.02683333334,4.59233333334,4.94483333333,4.50133333333,8.69015555556,7.06933333333,5.30716666667,5.54866666667,8.8215
259.15,4.02916666667,4.68283333334,3.5695,3.6325,3.61466666667,7.50817777778,5.70566666667,4.29083333333,4.51616666666,8.1665
259.52,3.96683333333,4.21416666667,3.6945,3.29441666667,3.81016666667,7.23431111111,5.59133333334,4.34616666666,4.38733333334,8.6595
259.89,3.00733333334,3.23691666666,2.5955,1.725,2.56416666667,6.20514444445,4.13916666666,3.37916666667,3.21316666666,7.811
260.27,2.63183333333,2.65091666667,2.29733333333,1.26675,2.16033333334,5.20051111111,3.697,2.90583333333,2.69283333333,7.5535
260.64,2.31566666667,2.60033333334,2.3305,1.01558333333,2.001,4.81058888889,3.125,2.8925,2.39816666667,7.6215
261.01,1.6215,1.85141666667,1.79466666667,0.705083333335,1.41766666667,4.1104,2.44366666666,2.13433333333,1.7045,7.0815
261.39,1.87616666667,1.83841666667,2.05016666667,0.741583333334,1.52816666667,4.19875555555,2.70083333333,2.28466666667,1.91383333333,7.4215
261.76,1.71016666667,2.15708333334,2.1535,0.610083333333,1.78783333333,4.44074444445,2.58883333333,2.26233333333,1.81916666667,7.8595
262.13,2.068,2.53808333333,2.36216666667,0.968666666667,2.1905,4.64506666667,2.72183333333,2.346,2.166,7.7245
262.51,1.7315,2.37533333333,2.1755,0.643666666666,1.95366666666,4.40761111111,2.584,2.34433333334,2.20166666666,7.352
262.88,1.5195,2.09408333333,2.026,0.487166666667,1.9775,4.35611111111,2.20133333334,1.841,2.19183333333,7.2475
263.25,2.20716666667,2.78875,2.55166666667,0.952666666667,2.175,4.54636666666,2.83166666666,2.13166666667,2.53,7.3965
263.63,2.72666666667,3.4465,2.65583333333,1.32216666667,1.72316666667,4.626,3.12783333333,2.16016666666,2.939,7.0465
264.00,3.50683333333,4.55616666666,3.87133333333,2.73358333333,2.58916666667,5.56837777778,4.07266666667,2.74016666667,3.75816666666,7.768
264.37,3.90966666666,5.18008333334,3.72566666667,3.28458333334,2.76466666667,6.5938,4.7785,3.27783333333,4.62066666667,8.3335
264.75,3.30366666667,3.7775,2.85683333334,2.38308333333,1.7195,5.81645555555,4.82,2.54533333333,3.56083333333,7.6765
265.12,3.12733333333,3.89941666667,2.877,1.999,1.57016666667,5.93915555555,4.96166666666,2.85033333333,4.104,7.759
265.49,3.00416666667,4.08166666666,2.82133333333,2.01133333333,1.26683333333,5.93506666666,5.25083333334,3.09566666667,3.85316666667,7.406
265.87,3.391,3.9435,2.9265,2.5685,1.055,5.33285555555,4.98616666666,2.81316666666,4.00666666667,7.272
266.24,2.30133333333,2.56175,2.27716666667,1.72608333334,0.460166666665,4.7232,4.1185,2.2045,3.01616666666,6.9405
266.61,2.114,2.1435,2.30216666667,1.43866666667,0.352333333332,4.20393333333,4.15783333333,2.14933333333,2.77183333334,6.9415
266.98,1.46733333333,1.51883333333,1.38683333334,0.905583333333,-0.401166666666,3.43974444445,3.7715,1.67366666666,1.83383333333,5.9835
267.36,1.64116666667,1.53033333333,1.34166666667,1.2195,0.166333333333,3.88168888889,3.8145,1.97383333333,2.41733333333,6.587
267.73,1.231,1.31141666667,1.338,1.28466666667,0.470999999999,4.00463333334,3.6825,1.84133333333,2.08716666667,6.326
268.10,1.49233333333,1.69466666666,1.72066666667,2.1145,1.20233333333,4.3791,4.1665,2.45633333333,2.6015,6.188
268.48,1.35733333333,1.41875,1.9535,2.06166666666,0.884333333333,4.26292222222,4.082,2.16966666667,1.933,5.3365
268.85,1.82733333333,2.31925,2.51983333333,2.84616666666,1.777,5.28393333333,4.3475,2.5705,2.5605,5.9635
269.22,1.98666666667,2.46841666667,2.639,2.634,1.96666666667,5.6673,4.69566666666,2.75933333334,2.1875,6.231
269.59,2.10283333333,2.51666666667,2.91066666667,3.03291666666,2.51166666667,6.05878888889,4.809,2.99833333333,2.85233333333,6.688
269.97,1.8925,2.40133333333,2.50733333334,2.80008333333,2.978,6.2382,5.31216666667,3.40033333333,2.565,6.7435
270.34,2.061,3.05341666667,2.7225,3.17158333334,3.36566666667,6.4227,5.32233333334,3.649,2.87383333333,7.2885
270.71,2.29533333333,3.50308333334,2.83,3.3325,3.69666666667,6.24237777778,5.35583333333,4.04683333333,2.90366666667,7.0245
271.09,3.30166666666,4.35658333334,3.84866666667,4.0915,4.81116666667,7.3166,6.17083333334,5.1465,3.89283333333,7.9715
271.46,3.641,4.94866666666,4.50416666667,4.10283333333,5.12816666666,7.52343333333,6.75216666666,5.76083333334,4.12833333334,8.0
271.83,4.11866666667,5.66333333334,5.05733333334,4.43016666667,5.896,8.01062222222,7.23266666667,6.6185,5.07383333333,8.3455
272.20,3.85433333334,5.13641666667,5.0065,3.79725,5.45266666667,7.55975555556,6.743,6.40216666667,5.0715,8.0335
272.58,4.02483333333,5.3125,5.15916666667,3.96583333333,5.8285,7.63607777778,6.62383333333,6.59266666667,5.52133333333,8.507
272.95,3.96333333334,5.38625,5.10466666667,3.89683333334,5.691,7.44221111111,6.582,6.465,5.52683333333,8.6305
273.32,4.25983333333,5.61658333333,5.216,4.47758333333,6.0325,7.52035555555,6.42083333334,6.6385,5.94683333334,8.932
273.69,3.78983333333,5.55025,4.94766666667,3.992,5.51833333333,7.33553333334,5.804,6.20016666667,5.58983333333,8.7535
274.06,3.311,5.271,4.80983333333,3.50325,4.89,7.25743333334,5.155,5.4275,5.27483333333,8.057
274.44,3.27433333333,4.96891666667,4.78883333333,3.37666666666,4.306,7.29336666666,5.018,5.42716666667,5.01,7.441
274.81,3.14616666667,4.83741666666,4.74866666666,3.53,4.2005,7.77608888889,4.84983333333,5.36433333333,5.05233333333,7.3635
275.18,2.5485,4.17566666667,4.21016666666,3.37966666666,3.436,7.23264444445,4.46233333333,4.74066666667,4.64516666667,6.837
275.55,1.85383333333,3.278,3.224,3.14783333333,2.839,6.6327,3.55533333333,4.06583333334,3.9585,6.475
275.93,1.59416666667,3.129,2.868,2.96891666667,2.28166666667,6.54667777778,3.326,3.491,3.33533333333,6.7895
276.30,1.31733333333,3.19975,2.16733333333,2.602,1.962,6.04174444444,3.26983333333,2.93333333333,2.50366666667,6.8105
276.67,1.71216666666,3.59433333333,2.27966666667,2.97958333333,2.08116666667,6.14652222222,3.48083333334,2.91333333334,2.51616666666,7.066
277.04,1.93333333333,3.54283333333,2.35866666667,2.639,1.682,6.09325555556,3.248,2.99666666667,2.44566666666,6.5545
277.41,1.27383333334,2.89783333333,1.68233333333,2.17808333334,0.991666666667,5.79068888889,2.7905,2.48916666666,1.51683333333,5.3675
277.79,1.96916666667,3.19875,2.07483333333,2.78075,1.65233333334,6.19655555556,3.58283333333,3.16016666667,2.0075,5.389
278.16,2.66116666667,3.49425,2.60383333333,3.35533333333,2.12516666666,6.44784444444,4.03983333334,3.97283333334,2.489,6.1175
278.53,2.35766666667,3.5555,2.3005,3.14533333333,2.205,6.04972222222,3.90416666667,3.54133333333,2.6725,6.014
278.90,3.24416666667,4.22016666666,3.00216666666,4.06225,2.891,6.24182222222,4.434,3.92266666667,3.309,6.7485
279.27,3.6275,4.64641666666,3.38983333333,3.86966666667,3.43566666666,6.4225,4.16633333334,4.0205,3.23483333333,6.716
279.64,4.248,5.30283333334,4.1305,3.77441666667,3.58933333333,6.90356666667,4.861,4.47333333333,3.5805,7.332
280.02,4.12016666666,4.82716666666,4.05766666666,3.49233333333,3.65716666666,6.52968888889,4.7605,4.43133333334,3.3545,7.0205
280.39,4.52866666667,5.18325,4.56383333334,3.93075,4.267,7.12447777778,4.96516666667,4.96483333333,3.92683333333,7.7485
280.76,4.273,5.23283333333,4.60416666667,3.51258333333,4.55283333334,6.94036666666,5.05466666666,5.3005,3.88216666667,8.1295
281.13,4.13383333333,5.19825,4.397,3.87916666667,4.84066666667,6.90753333333,5.19383333334,5.52283333333,3.8955,8.383
281.50,4.68416666666,5.62366666666,5.05183333333,4.38058333334,5.50766666667,7.17902222222,5.90716666666,6.123,4.39666666667,9.2325
281.87,4.44716666667,5.30408333333,4.87333333334,3.97333333333,5.245,6.79358888889,5.45833333334,5.80583333334,3.83116666667,8.91
282.25,3.69683333333,4.71458333333,4.26616666666,3.33016666666,4.5935,6.14354444445,4.79666666667,5.15516666667,3.18983333333,8.704
282.62,4.1875,4.778,4.83133333333,3.60458333334,5.05816666667,6.4994,5.05083333333,5.55816666667,3.27133333333,8.9735
282.99,3.26666666667,3.96666666667,4.2445,2.50741666667,4.3555,5.97026666667,4.38533333333,5.07416666667,2.75533333333,8.089
283.36,3.3855,3.98575,4.36183333334,2.75216666666,4.32566666667,6.12657777778,4.7815,5.24466666667,3.12516666667,8.594
283.73,2.871,3.517,3.82783333333,2.82891666667,4.0235,5.8015,4.12133333333,4.65233333334,2.913,8.215
284.10,2.49416666666,3.22191666666,3.49866666666,2.50441666666,3.321,5.51267777778,3.67633333334,4.3255,2.50783333334,7.79
284.47,2.91466666667,3.40666666667,3.89266666666,2.90116666667,3.53166666667,6.00006666666,4.09616666667,4.71966666667,2.81633333334,7.936
284.85,2.91533333333,3.13258333333,3.66316666667,2.89941666667,3.23483333334,6.15006666666,4.14283333334,4.44966666667,2.7105,7.48
285.22,2.83483333334,2.9375,3.87933333334,2.8315,3.18283333333,6.19872222222,4.20233333333,4.24583333333,2.79116666667,7.0685
285.59,2.74833333334,2.651,3.934,2.57533333334,2.92466666666,6.10156666666,4.1225,4.06166666667,2.86383333333,6.895
285.96,2.78866666666,2.71058333334,3.88866666666,2.85483333333,2.99316666667,5.95378888889,4.15316666667,3.973,3.02316666667,6.978
286.33,3.208,3.18733333333,4.16666666666,3.33208333334,3.27883333333,6.29933333333,4.6755,4.3975,3.56866666667,6.836
286.70,3.17566666667,3.40216666666,4.17533333333,3.53425,3.064,6.51085555556,4.83983333334,4.493,3.67566666667,6.74
287.07,3.25316666666,3.43916666666,4.16216666667,3.79933333334,3.09966666667,6.57608888889,5.0835,4.51633333333,3.71933333334,7.014
287.44,2.722,2.886,3.574,3.50858333334,2.5495,6.16898888889,4.58066666666,4.14583333334,3.24633333333,6.326
287.82,2.58366666667,2.63225,3.48133333333,3.55725,2.28666666666,5.87838888889,4.54283333333,3.92416666667,2.9595,5.9135
288.19,2.68066666667,2.57716666666,3.53766666667,3.90541666666,2.486,5.89301111111,4.64983333333,4.09683333333,3.11216666666,5.981
288.56,2.63033333333,2.67041666666,3.60116666667,3.86225,2.42733333334,5.95722222222,4.93516666667,4.3265,3.10966666667,5.697
288.93,2.4405,2.35033333334,3.66683333333,3.552,2.07316666667,5.76185555555,4.8435,4.24583333333,3.01966666666,5.4165
289.30,2.39,2.25175,3.22016666667,3.2705,1.874,5.37628888889,4.547,4.12566666667,2.74216666667,5.0375
289.67,2.389,2.456,2.90516666667,3.20441666666,1.74566666667,5.17472222222,4.45316666667,4.00116666667,2.663,4.8165
290.04,2.34083333333,2.36316666667,2.93433333333,3.12525,1.79866666666,5.31108888889,4.62416666667,4.19683333333,2.81916666667,4.9945
290.41,2.52416666666,2.19633333333,2.9415,2.88391666666,1.888,5.41794444445,4.624,4.149,2.76816666666,5.2795
290.78,2.58133333333,1.90533333333,2.69816666667,2.65908333333,2.05116666666,5.06324444444,4.49016666666,4.08266666667,2.78216666667,5.435
291.15,2.67566666667,2.168,2.75366666667,2.62366666667,2.11566666667,5.11605555556,4.62216666667,4.02983333334,2.85816666667,5.156
291.52,2.94316666667,2.62108333334,3.23866666667,2.805,2.64066666667,5.37191111111,4.9795,4.18483333333,3.25166666666,5.5185
291.89,3.257,2.95358333333,3.5205,2.73958333334,2.84166666666,5.77868888889,5.373,4.77983333334,3.52716666666,5.676
292.26,3.26466666667,3.04983333334,3.4865,2.546,2.63333333333,5.58682222222,5.28016666667,4.48083333334,3.37216666666,5.038
292.64,2.96016666667,2.45041666667,3.0085,2.11358333333,2.32683333334,4.92517777778,4.66766666667,3.91733333333,2.98083333333,4.5645
293.01,3.37083333333,2.77433333333,3.18366666666,2.41016666666,2.68433333334,4.87187777778,4.77166666667,4.20316666667,3.336,4.661
293.38,3.183,2.63283333333,3.21066666667,2.267,2.626,4.82027777778,4.743,4.172,3.37066666667,4.8475
293.75,3.02966666667,2.43758333333,3.28733333333,2.23225,2.45866666667,4.81345555556,4.4575,4.16483333334,3.5385,4.9515
294.12,3.10966666667,2.88308333334,3.60383333333,2.49191666666,2.41633333333,4.91015555555,4.599,4.39316666666,3.78216666667,5.2305
294.49,2.57566666667,2.68658333334,3.23633333333,2.043,2.03616666667,4.41956666667,4.12633333333,3.99116666667,3.6005,4.652
294.86,2.9345,2.95425,3.4445,2.20908333334,2.11116666667,4.87825555556,4.327,4.196,3.90183333334,4.863
295.23,3.38966666667,3.2235,3.84166666667,2.65833333334,2.3855,5.16152222222,4.45683333334,4.59483333333,4.231,5.48
295.60,3.23633333333,2.91958333333,3.28416666667,2.31483333333,2.004,4.87047777778,4.289,4.409,3.75083333333,5.1685
295.97,3.28666666667,2.88333333333,3.21233333333,2.29783333333,2.275,4.81223333333,4.241,4.2865,3.78933333334,5.487
296.34,3.34433333333,3.03991666667,3.279,2.5285,2.59383333334,4.98518888889,4.32316666666,4.497,4.13266666667,6.101
296.71,3.50683333333,3.294,3.42383333333,2.82333333333,2.66016666666,5.1627,4.38466666666,4.47316666667,4.442,6.546
297.08,3.18583333333,3.1425,3.2265,2.74541666667,2.53933333333,4.94573333334,4.1935,4.34616666667,4.21866666667,6.4885
297.45,3.34833333333,3.47883333334,3.4185,2.91508333334,2.67166666666,5.0431,4.58133333333,4.55633333334,4.42616666666,6.812
297.82,3.59766666666,3.93816666666,3.68716666667,3.31933333333,3.076,5.35695555556,4.93933333334,4.7355,4.6265,7.0515
298.19,3.86316666667,4.0055,3.64333333333,3.31591666667,3.1585,5.59116666666,5.11233333334,4.72266666667,4.59266666667,7.1065
298.56,4.22683333333,4.28991666667,3.87466666667,3.66266666667,3.386,6.01042222222,5.46133333334,5.03833333333,4.82166666666,7.406
298.93,4.2025,4.425,4.03883333333,3.93883333334,3.491,5.9495,5.65116666667,5.12416666667,4.868,7.724
299.30,4.10466666666,4.26283333333,3.973,3.86016666667,3.505,5.95773333333,5.66233333333,5.02033333333,4.75216666667,7.6575
299.67,4.46966666666,4.51566666667,4.3885,4.15583333333,3.76633333333,6.15596666666,5.85483333333,5.21083333333,5.13,7.9385
300.04,4.59766666666,4.67333333334,4.49083333333,4.23558333334,3.92966666667,6.23641111111,6.091,5.34983333333,5.2095,7.949
300.41,4.56983333333,4.68083333334,4.611,4.19016666667,3.75766666667,6.28174444444,6.05433333334,5.27116666667,5.1195,7.9245
300.78,3.92,3.94433333333,4.06716666666,3.36283333333,3.2525,5.53868888889,5.433,4.66133333333,4.312,7.056
301.15,3.89166666667,3.986,4.118,3.22208333334,3.32583333333,5.6696,5.16783333334,4.3505,4.33783333334,6.752
301.52,3.8855,3.74816666666,3.97483333333,3.141,3.41233333333,5.8318,4.8635,4.29466666666,4.31383333333,6.461
301.89,3.8395,3.50325,3.6065,2.739,3.17283333334,5.65585555556,4.88233333333,4.10533333333,3.99516666667,6.4685
302.26,3.3645,3.147,3.29316666667,2.41925,3.02683333333,5.06122222222,4.417,3.81266666666,3.553,6.5865
302.63,2.93433333334,2.654,2.73216666667,2.01816666666,2.65383333334,4.44792222222,3.96466666666,3.43633333333,2.83633333334,6.26
303.00,3.174,2.97791666667,2.99116666666,1.92316666666,2.86033333333,4.58137777778,4.15383333334,3.762,3.0435,6.132
303.37,2.95266666667,2.94925,2.9265,1.73041666667,2.82883333333,4.30534444444,4.09966666666,3.89766666667,2.77016666667,5.729
303.74,2.82216666666,3.13766666666,3.03016666667,1.8145,2.91966666666,4.15973333333,4.29183333334,4.1555,2.88716666667,5.6965
304.10,3.06666666667,3.18666666666,3.138,2.0735,2.98916666667,4.01422222222,4.47733333334,4.28966666667,3.09933333334,5.7455
304.47,3.49183333334,3.375,3.18,2.37841666667,3.36816666667,4.00272222222,4.90666666667,4.53666666667,3.28416666667,5.5685
304.84,4.18133333333,4.09391666667,3.858,3.37641666666,3.81916666667,4.74464444444,5.93266666666,5.47366666667,4.16833333333,6.398
305.21,4.68416666666,4.30775,4.12616666667,3.7205,4.10666666666,5.0287,6.68216666666,6.0465,4.47633333333,6.948
305.58,4.56816666667,4.20425,3.97816666666,3.4965,4.03066666667,4.74531111111,6.541,5.78733333333,4.27966666667,6.8225
305.95,4.577,4.07016666667,4.19766666667,3.53416666667,4.23683333333,4.71213333334,6.493,5.82583333333,4.6555,6.355
306.32,4.984,4.25516666666,4.42616666667,3.671,4.49833333333,4.90313333334,6.75066666666,6.00883333333,5.01716666667,5.6935
306.69,5.35366666667,4.52316666667,4.93683333333,3.99575,4.77416666666,5.13946666667,7.13833333333,6.34366666666,5.45766666667,5.803
307.06,4.64916666666,3.87191666667,4.157,3.516,4.2475,4.71908888889,6.6825,5.69166666667,4.8755,5.4195
307.43,4.71166666666,3.63758333333,3.88066666666,3.33716666666,4.02766666667,4.6398,6.5335,5.4405,5.15283333333,5.5045
307.80,4.87083333333,3.617,3.89416666667,3.42166666666,4.06416666667,4.60307777778,6.364,5.36233333334,5.24866666667,5.614
308.17,4.76433333333,3.52858333333,3.88533333333,3.25841666667,3.87283333334,4.56604444444,6.05533333333,5.2255,5.33033333334,5.5145
308.54,4.5765,3.35308333334,3.78666666666,3.024,3.88866666667,4.5357,5.8925,5.12083333333,5.27633333333,5.402
308.90,4.36366666666,3.23941666666,3.63933333334,2.83975,4.01016666667,4.4314,5.76633333333,4.90266666667,5.059,5.111
309.27,4.39733333334,3.39616666667,3.7,2.81966666666,4.04283333334,4.55105555556,5.84816666666,4.90333333334,5.13933333333,5.2965
309.64,4.39933333333,3.5365,3.768,2.97583333334,3.904,4.5111,5.97833333333,4.982,5.3685,5.6355
310.01,4.6115,3.71666666666,3.827,3.32166666667,3.906,4.6059,6.21716666667,5.317,5.4905,6.017
310.38,4.45716666666,3.7225,3.6895,3.44383333334,3.55633333334,4.32823333333,6.32,5.153,5.27583333334,6.156
310.75,4.305,3.69583333333,3.63033333333,3.38883333334,3.39366666667,4.239,6.39483333334,5.03533333334,5.15633333333,6.269
311.12,4.5455,3.90883333334,3.95816666666,3.64441666666,3.49416666666,4.13455555555,6.38633333333,5.2365,5.42383333334,6.1885
311.49,4.72183333334,4.28816666667,4.27116666667,3.94733333334,3.82966666667,4.39261111111,6.55083333333,5.53616666667,5.634,6.796
311.85,4.722,4.30825,4.31816666667,3.9905,3.84033333333,4.52378888889,6.83433333333,5.623,5.667,7.0165
312.22,4.67783333333,4.48441666667,4.42666666667,4.18808333334,3.889,4.74725555556,7.0545,5.708,5.65766666667,6.9945
312.59,4.665,4.51933333334,4.4505,4.057,3.75533333333,4.68526666667,6.8875,5.55383333333,5.73783333333,7.1275
312.96,4.64883333334,4.59725,4.3955,3.89866666667,3.64583333333,4.47155555555,6.70716666666,5.57966666667,5.77633333333,7.2295
313.33,4.20083333333,4.20616666667,3.92233333333,3.54375,3.20733333333,3.839,6.13016666666,5.284,5.426,6.9245
313.70,4.244,4.317,4.08133333333,3.77258333334,3.34966666667,3.92512222222,6.06533333333,5.26833333333,5.46333333333,6.9755
314.07,3.62233333333,3.76475,3.471,2.86091666667,2.83283333334,3.19761111111,5.40266666667,4.66366666666,4.60783333333,6.298
314.43,3.76483333333,3.7305,3.5645,2.6405,2.96966666666,3.56441111111,5.34933333334,4.82883333333,4.886,6.042
314.80,4.063,3.95458333334,3.6595,2.59558333334,3.29116666667,3.49668888889,5.41933333334,4.94583333333,5.22033333333,5.98
315.17,4.16066666666,3.81075,3.407,2.44833333333,3.37666666666,3.66095555555,5.43283333334,4.76366666667,5.06533333333,6.024
315.54,4.11283333333,3.52175,3.12166666667,2.16716666667,3.14633333333,3.27628888889,5.22733333334,4.3775,4.8145,5.2825
315.91,4.03566666667,3.57725,3.14983333334,1.725,3.10633333333,3.21654444444,4.84033333333,4.34116666666,4.70316666667,5.1835
