wavelength,Back_TacCrim,Belly_TacCrim,Breast_TacCrim,Crissum_TacCrim,Crown_TacCrim,DorTail_TacCrim,Patch10_TacCrim,Rump_TacCrim,Throat_TacCrim,WingTip_TacCrim
252.41,2.96058888889,2.79733333333,0.400933333335,2.42813333333,0.832000000001,4.29266666667,5.76006666667,3.29753333333,1.79266666667,2.8244
252.79,2.96077777778,2.73606666667,0.273733333333,2.2482,0.619666666667,4.30006666667,5.73806666667,3.11706666667,1.63253333333,2.46246666667
253.16,3.43184444444,2.8564,0.301133333333,2.66033333333,0.874133333333,4.83226666667,6.33099999999,3.49273333333,1.67473333334,2.48673333333
253.54,3.29848888889,2.69966666667,0.160666666665,2.5802,0.890933333334,4.80713333333,6.16533333333,3.51893333333,1.41413333333,2.28193333333
253.91,3.82392222222,3.3704,0.594200000001,3.21733333333,1.6176,5.44573333333,6.54420000001,4.0668,1.973,3.02226666667
254.28,3.93883333333,3.6382,0.724733333334,3.39346666667,1.6282,5.28926666667,7.67986666668,4.09566666667,1.93913333333,2.9902
254.66,4.0708,4.0814,1.2752,3.9758,1.44886666667,5.502,6.26406666667,4.18133333333,2.43466666667,3.58926666666
255.03,3.37412222222,3.6654,0.773933333334,3.702,0.603666666667,5.39086666667,3.83099999999,3.60146666667,2.04446666667,3.21046666667
255.41,3.90148888889,4.2808,0.982800000001,4.35726666667,0.789066666665,5.7712,3.32899999999,3.8784,2.3916,3.78393333333
255.78,4.04991111111,4.72613333333,1.19546666667,4.75946666667,0.743466666666,6.19966666667,2.61639999999,3.7362,2.86913333333,3.96986666667
256.15,4.4858,5.07686666667,1.44426666667,5.10486666667,0.648466666658,6.61633333333,1.72173333333,3.9986,3.24673333333,4.04713333334
256.53,4.70986666667,5.50633333333,2.11833333333,5.167,1.26633333333,7.14826666667,1.6176,4.2356,3.65086666667,4.53746666667
256.90,4.97686666667,5.5522,2.57513333333,4.98726666667,1.66406666667,7.46560000001,2.04413333334,4.4392,3.6234,4.81413333334
257.28,4.75025555556,5.11626666667,2.16686666667,4.29113333333,1.595,6.79480000001,2.81300000001,3.85553333333,3.33806666667,4.78426666666
257.65,4.45556666667,4.71846666667,2.00813333333,3.63946666667,1.64633333333,6.40546666667,3.16233333333,3.4084,3.0058,4.58993333333
258.02,4.15961111111,4.193,1.91813333333,3.33706666667,1.84326666667,5.95726666667,3.81026666667,3.2148,2.714,4.5194
258.40,4.01806666667,3.77946666667,1.7618,3.0952,2.08,5.7298,3.7022,3.03,2.4652,4.65866666667
258.77,3.60358888889,3.13993333333,1.16906666667,2.34933333333,2.21526666667,5.16406666667,5.04780000001,2.53266666667,1.682,4.25006666667
259.15,3.80555555556,3.29666666667,1.41606666667,2.40066666667,2.69673333333,5.32366666667,5.67126666667,2.6678,1.7972,4.42506666667
259.52,3.37063333333,2.9302,1.07486666667,2.0502,2.51066666667,5.05673333333,5.61486666667,2.432,1.5126,4.1092
259.89,3.26174444444,2.7022,0.996066666666,1.8872,2.4624,4.83393333333,5.61773333333,2.37426666667,1.31046666667,4.0368
260.27,3.27641111111,2.5814,1.0166,1.89866666667,2.56526666667,4.7848,6.05533333334,2.3772,1.31913333333,4.06613333334
260.64,3.17835555556,2.34933333333,0.7946,1.77893333333,2.381,4.6242,6.26546666666,2.3472,1.09533333333,4.05833333333
261.01,3.13954444444,2.27993333333,0.745466666665,1.7794,2.37946666667,4.44046666667,6.35533333333,2.32166666667,1.09993333333,4.14373333333
261.39,3.01123333333,2.26033333333,0.828466666665,1.8544,2.29866666667,4.35213333333,5.93326666667,2.22266666667,0.982466666667,4.20646666667
261.76,3.03326666667,2.28633333333,0.760666666668,1.88046666667,2.23533333333,4.2714,6.14553333333,2.13093333333,0.876066666667,4.26926666667
262.13,3.02705555556,2.35506666667,0.713666666667,1.71346666667,2.16586666667,4.199,6.48,2.031,0.752000000001,4.0866
262.51,3.00336666667,2.43806666667,0.681666666667,1.65146666667,2.1446,4.15286666667,6.98066666667,2.07473333333,0.662133333334,3.92326666667
262.88,2.97812222222,2.4182,0.793666666666,1.67006666667,1.9162,4.23233333333,6.91206666667,2.1212,0.8176,3.73813333333
263.25,2.71501111111,2.29546666667,0.641266666667,1.6454,1.52686666667,4.07833333333,6.79566666667,2.0248,0.685133333333,3.5838
263.63,2.61661111111,2.17066666667,0.695666666668,1.58433333333,1.25126666666,3.80673333333,6.75166666666,1.85246666667,0.708466666667,3.3912
264.00,2.64208888889,2.2612,0.778933333334,1.62633333334,0.947733333333,3.84286666667,6.40813333333,2.04333333333,0.785800000001,3.47233333333
264.37,1.87492222222,1.78773333333,0.137266666665,1.03293333333,0.2166,3.36593333333,6.01633333333,1.7868,0.144266666666,2.93253333333
264.75,1.90524444444,1.98686666667,0.128133333332,1.09766666667,0.332200000001,3.45406666667,6.231,1.86626666667,0.310866666667,2.8796
265.12,1.7811,1.8808,-0.0949999999993,0.768333333333,0.215466666666,3.29313333333,6.49413333334,1.56646666667,0.109666666668,2.7114
265.49,2.60154444444,2.72873333333,0.684866666667,1.3982,1.13586666667,4.20906666667,7.01953333333,2.41793333333,0.927466666667,3.3352
265.87,2.96656666666,3.1572,1.32633333333,1.77213333333,1.64333333333,4.79793333333,6.891,2.9926,1.53713333333,3.73406666667
266.24,3.04494444444,3.19213333333,1.52133333333,1.9764,1.62773333333,5.01906666666,6.15266666667,3.13373333333,1.63766666667,3.953
266.61,2.75185555555,2.79133333333,1.22853333333,1.74293333333,1.21593333333,4.78526666666,5.54006666666,2.735,1.2766,3.68886666667
266.98,2.80413333333,2.84506666667,1.15426666667,1.878,1.27826666667,4.86653333333,5.21720000001,2.70813333333,1.20113333333,3.76846666667
267.36,2.89767777778,3.095,1.32113333333,2.0754,1.45473333333,5.1372,5.26100000001,2.804,1.43586666666,3.92753333333
267.73,3.09362222222,3.36973333333,1.56846666667,2.36866666667,1.74966666667,5.4416,5.35660000001,3.05546666667,1.62093333333,4.19026666667
268.10,2.94996666667,3.22153333333,1.37013333333,2.25006666667,1.80333333333,5.40833333333,5.78719999999,2.77973333333,1.46766666666,3.9582
268.48,3.54957777778,3.6624,1.9488,2.6964,2.292,5.9472,6.09293333334,3.01846666667,2.03,4.48
268.85,3.88545555555,3.86606666667,2.48493333334,3.03946666667,2.5496,6.37,5.86806666666,3.40966666667,2.5344,4.80493333333
269.22,3.93254444445,3.83546666667,2.51726666667,3.07206666666,2.48773333333,6.4258,5.65099999999,3.45946666667,2.6228,4.82893333333
269.59,3.18642222222,2.90793333333,1.6078,2.2418,1.72713333333,5.69293333333,5.61459999999,2.57726666667,1.77093333333,4.1066
269.97,2.79381111111,2.31613333333,0.981666666666,1.824,1.41806666667,5.39273333333,5.88146666666,2.1514,1.26073333333,3.6478
270.34,2.81097777778,2.0736,0.878933333332,1.68226666667,1.35433333333,5.18273333333,6.10400000001,2.03033333333,1.14233333333,3.7246
270.71,2.7227,1.8308,0.7664,1.5152,1.40533333333,5.06493333333,6.37340000001,1.9,1.0746,3.59553333333
271.09,2.62908888889,1.7392,0.735399999999,1.41873333333,1.42693333333,4.88253333333,6.2738,1.8166,1.07593333333,3.60286666667
271.46,2.55113333333,1.6964,0.674266666665,1.3096,1.42466666667,4.65393333333,6.14666666667,1.85426666667,1.03186666667,3.5544
271.83,2.6187,1.65473333333,0.688000000001,1.30726666667,1.38466666667,4.70206666667,6.09373333334,1.92273333333,1.09693333333,3.70913333333
272.20,2.95283333333,1.94133333333,0.960200000001,1.665,1.58866666667,4.9026,5.87813333333,2.306,1.4,4.18426666667
272.58,2.87526666667,1.77706666667,0.7752,1.55946666667,1.46813333333,4.59453333333,5.83739999999,2.24906666667,1.10613333333,4.06193333334
272.95,2.3833,1.3862,0.215266666666,1.1462,0.995466666666,3.97553333333,5.62006666667,1.69446666667,0.5188,3.552
273.32,2.26547777778,1.2756,0.1566,1.13266666667,1.0522,3.89966666667,5.86546666667,1.654,0.447066666667,3.54766666667
273.69,2.6648,1.67353333333,0.747666666667,1.62566666667,1.42113333333,4.2364,6.024,2.1528,0.937266666667,3.87046666666
274.06,3.16208888889,2.1944,1.24793333333,2.15973333333,1.77853333333,4.50713333333,5.9432,2.4662,1.43813333333,4.26813333333
274.44,2.88297777778,1.9728,0.990000000001,1.9112,1.6632,4.30066666667,5.912,2.13826666667,1.1984,3.851
274.81,2.78593333333,1.99973333333,0.869600000001,1.7684,1.50193333333,4.1164,5.65360000001,2.0592,1.1788,3.92886666667
275.18,2.55514444444,1.82486666667,0.684866666667,1.59226666667,1.27733333333,3.95706666667,5.53366666666,1.9446,0.999866666667,3.767
275.55,2.49067777778,1.52626666666,0.497600000001,1.48266666667,1.05813333333,3.7782,5.2958,1.6024,0.687533333333,3.69886666667
275.93,2.48075555555,1.568,0.5446,1.4758,1.00966666667,3.62533333333,4.89586666666,1.56666666666,0.668200000001,3.641
276.30,2.1759,1.2864,0.296866666667,1.19466666667,0.742333333333,3.2686,4.67526666667,1.19173333333,0.366866666667,3.19306666667
276.67,1.7973,1.03493333333,0.0847333333341,0.949933333332,0.4192,3.11026666667,4.16793333334,0.897666666666,0.1916,2.86906666667
277.04,2.26775555555,1.44293333333,0.495799999999,1.32953333333,0.828133333334,3.66706666667,4.29666666667,1.35226666667,0.578933333334,3.4344
277.41,2.66025555556,1.86353333333,0.982533333333,1.76213333333,0.957466666668,4.03466666667,3.26913333333,1.86106666667,0.957800000001,3.91926666667
277.79,2.68163333333,1.99466666667,0.921799999999,1.86833333333,1.05553333333,4.23453333333,2.80266666667,1.93766666667,1.1528,4.20966666667
278.16,2.56437777778,1.92686666667,0.853266666667,1.84413333333,0.861466666668,4.3434,2.36173333333,2.08646666667,1.19186666666,4.43713333333
278.53,2.95548888889,2.37133333333,1.23573333333,2.3414,1.08913333333,4.77773333334,2.47993333333,2.5692,1.7154,4.9458
278.90,3.27526666667,2.46766666667,1.52146666667,2.63973333333,1.31393333333,5.06453333333,2.8898,2.8666,1.95426666667,5.2018
279.27,3.77893333333,2.84246666667,1.86326666667,3.22613333333,1.7132,5.47573333333,3.167,3.34006666667,2.4772,5.67673333333
279.64,3.45708888889,2.5086,1.56813333333,2.89973333333,1.44373333333,5.2824,3.27493333333,3.26033333333,2.2012,5.35086666667
280.02,3.13498888889,2.15106666666,1.1372,2.58766666667,1.2944,5.18546666667,3.89053333333,2.95453333333,1.8842,4.97226666667
280.39,2.84324444445,1.71006666666,0.865066666665,2.16773333333,0.964800000001,4.95913333333,3.98086666667,2.56846666667,1.53906666667,4.7202
280.76,3.22406666667,2.1298,1.3004,2.51993333333,1.36273333333,5.26806666667,4.34186666667,2.89026666667,1.94333333333,5.26833333333
281.13,3.40731111111,2.25526666667,1.5586,2.63553333333,1.50213333333,5.3702,4.40886666667,3.00386666667,2.1916,5.37966666667
281.50,3.02843333333,1.8922,1.10906666667,2.1974,1.24373333333,4.94473333333,4.70846666667,2.4504,1.86646666667,4.81633333333
281.87,2.81611111111,1.60206666667,0.954399999999,1.8926,0.974533333334,4.43526666667,4.6388,2.1338,1.49446666667,4.43513333333
282.25,2.53891111111,1.3848,0.8198,1.49406666667,0.924200000001,4.04046666667,4.91646666667,1.84913333333,1.19713333333,4.1276
282.62,2.69668888889,1.562,0.9746,1.59733333333,1.21813333333,4.13613333333,5.24893333334,1.97186666667,1.309,4.22666666667
282.99,2.50072222222,1.58666666667,0.9832,1.55893333333,1.14373333333,4.131,5.26606666666,1.86686666667,1.2476,4.11606666667
283.36,2.39035555555,1.5174,0.925066666668,1.31786666667,0.997066666665,3.94346666667,5.34939999999,1.65753333333,1.07673333333,4.01613333333
283.73,2.77586666667,2.04353333333,1.187,1.63453333333,1.31033333333,4.17766666667,5.50546666666,1.87373333333,1.5134,4.474
284.10,2.73301111111,1.99793333333,1.16093333333,1.56866666667,1.37446666667,3.9546,5.40133333333,1.738,1.52773333333,4.46013333333
284.47,3.00652222222,2.37286666667,1.44233333333,1.91886666667,1.72553333333,4.12993333333,5.47900000001,2.08093333334,1.93973333334,4.75506666667
284.85,2.64327777778,1.98046666667,1.0542,1.57673333333,1.58893333333,3.7472,5.54233333334,1.77633333333,1.60593333333,4.3372
285.22,2.19055555555,1.57,0.519666666666,1.26606666667,1.3486,3.3414,5.59686666666,1.3092,1.16173333333,3.93673333333
285.59,2.13875555555,1.51326666667,0.364666666667,1.16453333333,1.29053333333,3.27346666667,5.83273333333,1.25773333333,1.0676,3.86533333333
285.96,1.93827777778,1.3518,0.0554666666666,0.936533333333,1.1388,3.15013333333,6.14653333333,1.09486666667,0.875733333334,3.71833333333
286.33,1.96494444444,1.32153333333,-0.0467333333334,0.913333333333,1.11746666667,3.07573333333,6.17506666667,1.01913333333,0.821733333334,3.64826666667
286.70,1.45916666667,0.772599999999,-0.582466666666,0.352666666667,0.576000000001,2.47853333333,5.77993333333,0.504666666667,0.243733333333,3.17353333333
287.07,1.68384444444,0.856999999999,-0.447600000001,0.425133333333,0.743933333333,2.505,5.97366666667,0.697666666666,0.3068,3.2474
287.44,1.6849,0.862266666666,-0.433733333333,0.393533333333,0.845533333333,2.54113333333,6.38486666668,0.770199999999,0.174933333333,3.1652
287.82,1.71378888889,0.755666666665,-0.3548,0.404400000001,0.856333333333,2.4964,6.5614,0.830933333333,0.144933333333,2.99073333333
288.19,1.68893333333,0.637400000001,-0.405333333333,0.330199999999,0.7844,2.4352,6.77999999999,0.789933333333,-0.00180000000006,2.95466666667
288.56,1.60454444444,0.388866666667,-0.632999999999,0.0470000000006,0.709733333332,2.26613333333,7.22500000001,0.563600000001,-0.374533333333,2.77626666667
288.93,1.76397777778,0.358866666666,-0.596999999999,0.0275333333346,0.593133333333,2.3016,7.48866666667,0.5732,-0.448533333333,2.816
289.30,1.75433333333,0.1536,-0.7094,-0.244533333334,0.409066666667,2.193,7.88893333333,0.384933333333,-0.6354,2.59713333333
289.67,1.67374444444,-0.102933333333,-0.808866666668,-0.355666666667,0.351266666667,2.03306666667,8.30700000001,0.294133333333,-0.838866666665,2.4918
290.04,1.78746666666,-0.106533333333,-0.740066666667,-0.269133333332,0.513400000001,2.11953333333,8.68366666665,0.357,-0.824200000001,2.50453333333
290.41,1.69962222222,-0.352533333334,-0.842000000001,-0.386199999999,0.403333333333,1.99913333334,8.78746666667,0.2594,-0.973199999999,2.3462
290.78,2.21497777778,0.0412666666672,-0.432666666667,0.101133333334,0.917733333333,2.43393333333,9.38686666667,0.744333333334,-0.459,2.7804
291.15,1.92726666667,-0.2778,-0.796,-0.262800000001,0.6594,2.12326666667,9.40819999999,0.438733333333,-0.824533333333,2.6072
291.52,1.73723333333,-0.630466666668,-1.08146666667,-0.515866666667,0.326599999999,1.73093333333,9.351,0.171599999999,-1.01846666667,2.3808
291.89,1.62702222222,-0.779866666666,-1.2426,-0.6626,0.264666666667,1.58253333333,9.21733333333,0.048,-1.21973333333,2.35673333333
292.26,1.70104444444,-0.777333333333,-1.1956,-0.655866666665,0.295399999999,1.6236,9.14726666666,0.107333333333,-1.21526666667,2.3242
292.64,1.84338888889,-0.587933333331,-0.977466666667,-0.399199999999,0.395133333333,1.73226666667,9.0608,0.341799999999,-0.874066666668,2.37793333333
293.01,1.99525555555,-0.359133333334,-0.880933333333,-0.291,0.702200000001,1.788,9.05486666667,0.499533333333,-0.654333333334,2.46633333333
293.38,2.05222222222,-0.211799999999,-0.879266666666,-0.167399999999,0.905466666666,1.66373333333,8.92693333333,0.679066666667,-0.538333333333,2.4924
293.75,2.23503333333,0.0848,-0.682733333333,-0.0586,1.12613333333,1.78386666667,9.26706666667,0.846666666667,-0.3252,2.55146666667
294.12,2.40557777778,0.226,-0.542199999999,0.076066666666,1.2484,1.8988,9.70906666667,1.04573333333,-0.062,2.76326666667
294.49,2.28795555556,0.250533333333,-0.673466666667,-0.0664000000006,1.18546666667,1.7212,10.4322,1.02126666667,-0.0724666666668,2.5924
294.86,1.98611111111,0.0150666666668,-0.839266666667,-0.323266666667,1.01913333333,1.38366666667,10.7764,0.760399999999,-0.360933333333,2.21346666667
295.23,2.3662,0.305333333333,-0.502199999999,0.0994666666668,1.42306666667,1.60213333333,11.2782,1.04666666667,0.0721999999998,2.34613333333
295.60,2.55535555556,0.479866666667,-0.397733333334,0.313666666668,1.74353333333,1.86853333333,11.4478,1.1858,0.279466666667,2.4258
295.97,2.60614444444,0.511066666667,-0.378666666667,0.349399999999,1.8554,1.93606666667,11.8287333333,1.16413333333,0.342800000001,2.37346666667
296.34,2.69178888889,0.531933333333,-0.391133333333,0.425399999999,1.96886666667,1.96306666667,12.2816666667,1.23986666667,0.345733333334,2.45733333333
296.71,2.56806666667,0.261733333333,-0.547733333334,0.191799999999,1.90146666667,1.77133333333,12.6554666667,1.07926666667,0.1142,2.27346666667
297.08,2.28082222222,-0.136266666667,-0.901200000001,-0.0989333333326,1.6386,1.45073333334,12.8706,0.771533333332,-0.280066666666,1.9
297.45,2.45605555556,-0.0267333333342,-0.665466666667,0.0249999999994,1.77093333333,1.6002,12.9269333333,0.882533333333,-0.145066666667,2.0452
297.82,2.56516666667,-0.0985333333331,-0.654866666667,0.0823999999992,1.81800000001,1.61593333333,13.1284,0.907800000001,-0.158933333333,2.06326666667
298.19,2.58315555555,-0.1158,-0.608799999999,0.0430666666666,1.83726666666,1.55473333333,12.9682666667,0.869466666667,-0.215133333334,1.9094
298.56,2.84268888889,0.0268666666661,-0.344333333333,0.259066666667,2.0858,1.7128,12.9068666667,1.03793333333,-0.121399999999,2.0392
298.93,2.97605555556,-0.0015999999994,-0.331066666667,0.279133333334,2.10199999999,1.80786666667,12.8898,1.09206666667,-0.0823333333342,2.17386666667
299.30,2.85111111111,-0.199466666667,-0.538933333333,0.0753333333346,1.91626666667,1.73426666667,12.7204,0.883866666667,-0.267066666667,2.025
299.67,2.7746,-0.387799999999,-0.633799999999,-0.110733333335,1.75093333334,1.48593333333,13.1652,0.682533333333,-0.469133333333,1.77746666667
300.04,2.79301111111,-0.504800000001,-0.721800000001,-0.181266666665,1.627,1.30626666667,13.463,0.764066666667,-0.531999999999,1.8094
300.41,2.80802222222,-0.556533333334,-0.790400000001,-0.155199999999,1.6258,1.29626666667,13.7608,0.844000000001,-0.455466666665,1.7482
300.78,3.05551111111,-0.341133333333,-0.648266666667,0.0840000000006,1.70946666667,1.43573333333,13.994,1.0576,-0.242800000001,1.8948
301.15,3.28067777778,-0.0380666666673,-0.343600000001,0.354400000002,1.8884,1.73393333334,14.3942666667,1.45193333333,0.0689999999986,2.1864
301.52,2.98884444444,-0.327133333332,-0.648999999999,0.123799999999,1.5656,1.3238,14.6377333333,1.29426666667,-0.22,1.97986666667
301.89,2.75214444444,-0.476266666668,-0.842266666667,-0.0897333333326,1.38313333333,0.989599999999,14.4643333333,1.13706666667,-0.352933333334,1.85066666667
302.26,2.54298888889,-0.668133333333,-1.07793333333,-0.322066666666,1.27526666667,0.778533333333,14.6967333333,1.03113333333,-0.587599999999,1.7312
302.63,2.28565555556,-0.901399999999,-1.36826666667,-0.474199999999,1.04693333333,0.639133333332,14.6562,0.870466666666,-0.706666666665,1.6174
