wavelength,Back_SpoNicf,Belly_SpoNicf,Breast_SpoNicf,Crissum_SpoNicf,Crown_SpoNicf,DorTail_SpoNicf,Rump_SpoNicf,Throat_SpoNicf,WingTip_SpoNicf
187.53,-134.252866667,-113.103533333,-45.2874666667,41.3794,3.67806666672,3.67813333333,-17.4712666667,-127.816066667,-124.5978
187.91,-89.2307333333,-70.0854666667,-17.9487999997,40.8546666667,15.2137333333,9.23073333338,2.73493333333,-80.6837333334,-81.0256666667
188.29,-65.3030666667,-50.3029333334,6.3637333332,54.6969999999,28.4848000001,24.3940666666,21.5151333333,-54.5454666667,-59.9999333334
188.67,-37.381,-17.9762,29.2856666665,62.7381999999,39.5239333334,43.4523333334,35.8333999999,-17.0236666667,-38.4524666667
189.05,-30.5639333333,-5.4358,34.7690666667,52.0001333333,36.0000666667,46.4614,36.9230666667,-7.38453333334,-31.5897333333
189.43,-21.4706,-3.92159999999,38.0391333334,51.7648,38.5293999999,46.5686666667,37.6471333333,-1.66666666666,-25.9804666667
189.81,-18.1159333333,5.36233333334,69.5652666667,91.8841333333,66.0870666667,88.4059333332,53.7681999999,8.69566666668,-21.1593333333
190.19,-24.5098,-2.35293333328,93.3334000001,108.8236,83.7253999999,110.392266667,59.0196,3.33340000002,-19.4117333334
190.57,-12.5,9.50000000001,81.3333333332,98.8333333334,72.4999999998,81.8333333333,56.1666666667,4.5,-12.3333333333
190.95,22.6015333334,40.0,106.991866667,127.154533333,96.4227999998,110.5692,84.0650666665,33.0081333333,13.8211999999
191.33,18.7356,30.4598,75.0573333332,82.7586000001,65.9770666667,81.6092,63.2184000001,24.5978,5.28719999998
191.71,6.35666666669,18.9147333333,95.0387333333,98.2944666667,80.4650666668,95.3488666666,77.2094666667,23.1008666667,-4.96119999998
192.09,2.59253333325,2.96300000001,98.7036666667,102.222266667,81.8518000001,101.851933334,80.0,14.0740666667,-14.6296666667
192.47,24.3241333333,10.0900666667,95.6756,104.684533333,84.8648,107.928,75.6756666667,22.7028666667,2.70273333327
192.85,-10.3703333333,-68.1481333334,268.8888,272.592533333,206.666666667,350.370333334,196.296266667,-58.5184666667,-69.6295333335
193.23,101.111,7.7779333332,452.2222,518.888799999,393.333333333,621.111066667,356.666733333,1.111,-3.33340000014
193.61,33.3333333341,100.0,-508.333333335,-585.0,-381.666666667,-848.333333333,-366.666666667,121.666666667,80.0000000014
193.99,136.666666667,-43.3333333332,1226.66666667,1263.33333333,983.333333335,1716.66666667,1106.66666667,-216.666666666,-3.3333333314
194.37,56.7999999999,58.6666666665,145.333333333,156.8,131.466666667,195.466666667,163.466666667,45.8666666667,49.0666666667
194.75,85.3846666668,73.5898666667,163.3334,163.333466667,151.0256,223.333266667,179.487133333,78.2052666666,76.9230666666
195.13,35.0000666668,40.8974,86.0256666667,82.6923333333,76.4103333333,104.6154,88.7179333333,44.8717999999,38.5899333333
195.51,35.303,38.6364,110.454466667,99.8484666667,88.3333333333,121.666666667,106.5152,39.5454666667,36.3635333333
195.89,37.4358666667,46.8376,104.786266667,103.931733333,96.2393333333,137.606866667,109.743533333,39.6582666667,50.5982666667
196.27,35.9999999999,47.4666666667,97.2,91.0666666667,86.2666666666,117.6,93.4666666667,45.8666666666,58.5333333333
196.65,-2.94566666658,28.8370666667,86.9767333333,79.2249333333,69.1472666667,111.007733333,86.8216666666,32.4031333333,38.9147333334
197.03,14.9999999999,38.9743333333,82.4359333333,80.1280666665,70.8973333333,106.282133333,84.4871333333,51.6666666667,45.7691333333
197.40,21.5756666667,34.9090666667,78.5453999999,80.7271333334,61.4544000001,102.0608,83.1514,49.9394,48.2425333333
197.78,31.8183333333,38.4847333333,80.8080666665,80.9090666668,66.0604666668,97.4748000001,74.6466000001,60.2020666667,51.6162000001
198.16,32.6406666667,38.6148,80.0865333333,70.1298666667,58.961,90.6493333333,67.0129333333,61.9914666666,48.3983333333
198.54,25.9648666667,21.0528,85.9650000001,70.4092666667,48.6550000001,97.5439333333,55.5555333334,61.1697333333,43.5087333333
198.92,18.2716666667,10.9876,74.3209333333,68.2716666667,39.3827333333,86.0493333333,40.2469333333,48.2716,36.2962666667
199.30,23.6559333333,-9.24726666674,98.2796666667,93.9784,45.3763999999,133.548333333,47.3117333332,50.7527333333,44.301
199.68,68.8889333332,8.88893333326,156.825333333,136.507933333,65.0793999999,211.745933333,74.2856666667,124.127,99.0476
200.06,80.2221999999,15.9999999999,126.2222,119.5556,55.5555333333,160.444533333,82.8888666667,106.666666667,82.4444666667
200.44,101.609133333,38.6206,126.4368,140.9194,61.8392,186.6668,93.5632666665,117.931133333,91.7241999999
200.82,119.512266667,74.7968666667,130.406466667,141.626133333,88.2926666667,170.244133333,105.203266667,124.877933333,108.617933333
201.19,136.041666667,82.5000000001,163.125,169.375,109.583333333,202.291666667,125.625,134.791666667,124.375
201.57,142.963,79.9999333334,180.000066667,180.247,115.5556,213.3334,125.185266667,141.728466667,126.666733333
201.95,212.000066667,91.9999999999,245.777733333,239.555533333,123.111266667,325.333266667,184.000066667,142.666666667,174.222133333
202.33,289.7436,151.794933333,301.5384,330.2564,195.897333333,402.0514,253.333333333,212.820466667,280.5128
202.71,198.787933333,148.7878,198.787866667,223.636466667,164.545266667,266.060666667,188.181933333,154.848533333,196.969733333
203.09,194.615466667,165.641,199.999933333,198.461666667,176.666666667,245.1282,179.2308,165.8974,191.538466667
203.47,169.866666667,155.733333333,184.0,182.933333333,184.0,233.066666667,160.266666667,164.0,198.133333333
203.85,258.5714,243.809533333,253.3332,298.5714,336.666666667,372.8572,235.7144,264.285666667,324.285866667
204.22,290.5556,293.888933333,296.666666667,343.333266667,401.111066666,471.666666667,256.111133333,323.888866667,360.5556
204.60,463.333333333,527.777799999,484.444466667,536.6666,824.444466666,787.777799999,442.222266667,565.555466667,651.111066666
204.98,-83.1110666666,-58.2222,-62.2222,-84.0001333331,-203.555666667,-204.4444,-59.5555999999,-114.6666,-164.444466667
205.36,332.222266667,323.333466667,326.666599999,341.111199999,715.555666667,673.333266666,246.6666,501.110933334,587.7778
205.74,92.3808666666,112.063466667,106.666733333,87.6189999999,224.444466667,196.190333333,96.8254,172.381066667,179.682666667
206.12,105.252333333,111.5152,124.040533333,92.5252,190.505,161.6162,102.626266667,168.282666667,152.929266667
206.50,117.866666667,97.8666666667,120.533333333,89.0666666667,223.2,191.2,101.333333333,202.4,165.6
206.87,76.9230666667,41.2819333333,90.7691333333,43.0768666666,169.7436,145.3846,57.4358666667,158.205066667,123.0768
207.25,51.2820000002,-45.1282,111.794866667,-20.0000000001,229.2308,202.5642,23.5896000001,209.743466667,143.5898
207.63,72.4242000001,11.8181333333,101.8182,22.7272,144.545466667,155.757666666,36.6666000001,157.8788,97.2728666668
208.01,67.8049999999,24.3903333333,89.7562666665,31.0567333332,101.951266667,103.252066667,48.7805333333,108.292733333,73.8210666667
208.39,59.3333333335,-48.3333333333,117.666666667,-28.6666666667,137.666666667,105.0,18.9999999999,144.0,93.3333333334
208.77,109.333333333,-99.1110666666,181.7778,-41.7778666667,180.444333333,115.111133333,15.9999333335,194.6666,104.4444
209.14,124.637733333,7.24646666666,175.652,6.66660000014,174.492666667,112.173866667,54.2028666667,185.507333333,107.826066667
209.52,1380.0,-1820.0,1493.33333333,-1766.66666667,1720.0,613.333333333,-246.666666666,1960.0,673.333333333
209.90,-66.6666666665,140.833333333,-80.0000000001,98.7500000001,-64.5833333333,-20.4166666667,24.5833333335,-94.1666666666,-20.0
210.28,10.9804,99.0196000001,14.9020000001,86.4706666667,11.1763333334,31.9608666667,50.5881333333,-5.88233333327,29.2156666666
210.66,-41.8181333334,72.7272666666,-45.4545333335,90.3029333333,-32.4242,-5.75759999994,14.8484666667,-59.0910000001,-6.3637333332
211.03,-75.3333333332,23.5554666667,-63.111,29.3333999999,-58.2222,-42.6666666666,-31.7777333334,-75.5556666666,-40.6666666667
211.41,-196.078466667,1.56860000001,-126.666533333,14.5097333334,-133.333333333,-134.1176,-110.980266667,-192.1568,-121.960866667
211.79,-206.25,38.7499999999,-115.0,44.5833333334,-138.75,-110.416666667,-122.916666667,-191.666666667,-127.5
212.17,-45.4166666665,58.125,10.625,74.5833333333,-12.9166666666,-12.0833333333,-14.5833333334,-44.9999999999,-3.95833333334
212.55,-533.333333333,16.6665999999,-183.333333333,131.111,-280.000066667,-339.999933333,-363.333266667,-548.888866667,-243.3334
212.92,-293.333333333,-3.70380000014,-39.2591333332,142.222133333,-119.2592,-233.333466667,-205.925866667,-300.740733333,-117.036933333
213.30,-745.0,-14.9999999999,-156.666666667,225.0,-306.666666666,-558.333333333,-588.333333332,-643.333333334,-320.0
213.68,185.897266666,77.6922666666,122.307666667,38.9744000001,140.256333333,153.3332,186.410133333,188.718066667,115.897333333
214.06,134.833333333,57.8333333333,89.5,35.8333333334,114.333333333,109.5,131.333333333,138.166666666,95.6666666668
214.44,96.0605333335,50.1010666667,64.7476,36.5656,86.0606666666,74.3435333333,97.7777333333,98.1817999999,73.0303333334
214.81,75.5554666667,27.3684,40.3508666667,10.4093333333,67.4853333333,47.8363333333,83.0409333333,77.7777999999,54.8537333333
215.19,63.2289999999,27.1875333333,35.7292,2.91666666666,62.1873333333,40.9372666667,74.4789333333,73.5416000001,48.1248
215.57,64.6784666667,38.9474666667,40.5846666667,7.95326666666,74.7369999999,43.0409333333,81.6374000001,88.6550000001,56.3742
215.95,85.0314666665,64.2767333335,59.1193333333,25.5346666667,98.9936000002,68.9307999999,108.427733333,115.094333333,77.7359333333
216.32,87.1794666667,60.2563333333,65.7692,29.6153333333,96.5384,65.7692000001,111.4102,119.871666667,84.4872666667
216.70,77.8861999999,55.9349333333,59.5122000001,17.0731999999,106.829333334,57.7236000001,110.894333333,122.438933333,88.618
217.08,71.3636,46.0606000001,58.4847999999,15.4545333334,102.727333333,50.7576,108.030333333,124.393933333,86.3635333334
217.46,80.5797333333,60.4346666666,70.2898666667,29.1304,113.3334,62.6087333334,113.913,131.884066667,96.3768
217.83,88.2927333333,65.691,78.8617333333,37.8861333332,121.625933334,66.0164000001,106.0164,136.585466667,106.8292
218.21,109.333333333,51.9999333334,70.6667333334,-57.7776666666,192.444333333,36.4444666667,161.333266667,226.222133333,136.888866667
218.59,101.333333333,-74.6666666666,117.333333333,-444.0,361.333333333,-29.3333333332,289.333333333,514.666666667,170.666666667
218.97,153.333333334,23.3333333333,233.333333333,-231.111133333,423.3334,97.7777333334,352.222333334,561.111133333,243.333333334
219.34,900.000000002,633.333333333,1273.33333333,-640.0,2580.0,493.333333333,2113.33333333,3459.99999999,1526.66666667
219.72,-154.444533333,-46.6666666668,-212.222133333,138.888866667,-336.666666667,-67.7777333333,-343.333266666,-487.7778,-221.111133333
220.10,94.4444666666,188.888866667,-27.7777333332,292.2222,-78.8888666667,195.555466667,-107.777933333,-267.777799999,-3.33340000014
220.47,-129.999999999,6.6666666664,-281.666666667,128.333333333,-339.999999999,93.3333333332,-326.666666668,-556.666666667,-198.333333332
220.85,-41.4814666666,40.7407333334,-88.8888666667,86.6667333334,-91.8517999999,79.2591999999,-137.7778,-220.0,-48.8889333334
221.23,115.555733333,82.2221999994,217.777733333,-53.3334000002,411.111200002,-148.8888,504.444466667,746.666733334,213.333266666
221.61,64.5833333333,60.8333333333,49.7916666667,71.0416666666,37.0833333334,73.75,16.6666666667,0.83333333328,49.1666666667
221.98,48.9474000001,45.7896,42.8069999999,60.8771333333,27.8948,54.5614666668,0.52640000006,-8.77193333339,33.5089333333
222.36,10.9333333334,2.40000000006,4.80000000007,0.79999999986,-20.8,8.00000000008,-57.8666666666,-82.9333333334,-22.6666666665
222.74,13.1623999999,4.61533333332,24.4444666667,0.170866666674,-8.20513333333,16.5812,-27.3504666667,-33.8462666667,-0.171000000007
223.11,20.0952,17.0476666667,28.3809333333,14.2856,10.381,26.7618,1.1428,-3.90473333335,19.6192
223.49,33.2529333333,34.6185333333,38.6345333333,30.1205333333,26.1043333333,37.1887333333,17.992,16.1445333333,34.2169333333
223.87,37.0068,37.0067333333,41.0883333333,32.5170666667,30.1361333333,43.2652,23.3332666667,22.789,35.9184
224.24,20.9091333333,21.2120666667,28.1818,16.9698,9.7728,28.5606,-0.45453333334,9.39406666667,20.9849333333
224.62,30.1915333333,31.2644,40.6130666667,28.2759333333,17.3179333333,38.6206,8.50573333335,14.0996,27.7394666667
225.00,12.4894666666,11.7298666667,24.8945333333,12.6582666667,1.94073333334,21.6876,-8.8608,-2.19393333334,12.8270666667
225.38,5.49446666668,10.9892,17.4358666667,9.74360000002,3.4432,21.2454,-11.7217333333,0.0732666666534,6.15380000002
225.75,-2.97300000007,5.045,18.8288666667,2.61273333334,-9.81973333333,20.4504666667,-20.9908666667,-6.30626666669,1.71166666667
226.13,1.3699333334,9.95426666666,29.4062666667,5.7534,-4.65746666668,27.8539333333,-14.8859333333,-0.36540000002,5.38806666665
226.51,7.46673333333,15.7334,32.4443333333,19.4665333333,2.66666666665,33.6889333333,-7.64453333335,8.97773333333,14.8445333333
226.88,-14.0135333334,4.21760000002,22.8571333333,-2.58499999998,-21.2244,34.2856666667,-32.2449333333,-13.1972,-5.5782
227.26,-28.9523999999,-4.95253333326,27.238,-5.1428,-28.3810666667,44.3809999999,-60.3808666666,-29.1428,-16.381
227.64,-84.8148000001,-66.6667333331,19.6297333333,-43.7036666668,-105.185133333,58.5184666665,-164.814866667,-104.4444,-67.4074666666
228.01,-387.619133333,-273.333333333,-129.5238,-258.095266667,-448.571400001,-30.4762000001,-591.428533333,-441.904866666,-245.714333333
228.39,-29.0740666667,-7.22213333332,12.2221333333,-5.74066666679,-37.9629333333,43.5186666667,-52.9630666667,-49.9998666667,-3.88873333327
228.76,-59.0475333333,-43.8095999999,-15.7142,-34.7617999999,-81.9048666667,23.5714000001,-106.6666,-83.8095333333,-21.9048
229.14,1.86666666666,8.00000000001,23.4666666667,14.9333333333,-18.1333333333,57.1999999999,-27.3333333333,-14.1333333333,22.4
229.52,16.6666,21.3333333333,30.5556666667,28.1110666667,-2.22213333331,56.2222666667,-9.44446666667,-2.33326666666,39.6667333333
229.89,-0.43726666666,7.75966666666,9.18033333334,11.4755333333,-8.08739999999,42.2950666667,-23.4970666667,-20.6557333333,25.1366
230.27,18.2022666667,24.5693333333,23.6705333333,25.1685333333,15.206,50.0374,2.02246666666,8.2396,41.4981333333
230.65,15.9386666667,21.226,20.1534,16.7815333333,7.81620000002,47.6627333333,-1.22600000001,4.44446666668,39.387
231.02,26.2464,26.1862,27.1472666667,23.3032,20.4204666667,43.7838666666,7.32733333333,16.5165333333,40.5406666667
231.40,24.7524,26.4686,23.9604,18.4158,16.8976666667,41.5842,4.9506,14.9175333333,39.802
231.78,22.9570666667,30.7527333333,23.8172666667,20.7526666667,23.2258666667,40.3762666667,9.24726666666,20.5914666667,36.0752666667
232.15,31.8644666667,35.4236,32.0902666667,27.4010666667,30.113,49.5479333333,12.9942666667,31.4689333334,40.791
232.53,33.3332666667,38.2028666667,36.7537333333,28.0000666667,33.0434666667,48.7536,13.7970666667,35.9420666667,44.8696
232.90,34.1866666667,39.52,37.3333333333,27.36,35.52,48.7466666667,17.4933333333,38.9866666666,43.84
233.28,33.2710666667,39.9999333333,36.5730666667,25.1090666667,34.7662666667,41.8068666667,13.7071333333,38.2554666667,43.489
233.66,37.1514,41.9394,39.5757333333,29.9392666667,38.9698,45.2121333333,16.7274,44.606,49.212
234.03,51.8841333333,56.8838666667,54.855,41.232,49.1305333334,59.4926666667,21.9564,60.2898666667,66.3766666667
234.41,45.1162666667,50.8528,47.7518666667,35.5814,44.186,47.9071333333,11.1628,47.1317333333,60.3101333334
234.78,48.6956666667,51.3767333333,52.3913333333,44.4926666667,51.7391333333,50.3622666666,19.4202666667,51.8116,64.6378
235.16,41.3332666667,49.8824,51.6079333333,46.0392,49.2549333333,52.3136666667,18.353,52.7843333333,67.2941333334
235.54,42.3220666667,45.1686,51.6854666667,44.3446,48.1646666667,47.4906,13.8577333333,55.5056666667,66.0673999999
235.91,42.9710666667,41.5941333333,50.0726,39.8550666667,45.4348,45.8694666667,13.8406,53.8406666667,64.5652666667
236.29,52.2078666667,53.4198666667,61.3852666667,50.0432,58.7879333333,56.7965333333,21.2120666667,65.5411333334,80.6061333333
236.66,72.0831999999,69.0623333333,80.104,77.8123999999,78.0206666666,85.6249333333,34.5832,88.8541333334,106.5622
237.04,67.2000000001,70.2666666667,80.0,84.3999999999,78.1333333333,83.2,17.8666666667,87.3333333333,118.533333333
237.41,78.5034666667,86.5306666667,92.7890666665,102.313,96.4625333333,106.666666667,26.9388,103.129266667,133.741533333
237.79,82.0512000001,100.683666667,103.760666667,116.068333333,110.7692,123.9316,32.9913999999,111.2822,147.350333333
238.17,51.5447333333,59.5121333333,61.0570000001,69.2682000001,63.8212,70.5691333333,32.439,62.8455999999,82.6829333333
238.54,47.2156,54.745,58.8234,64.3137333333,59.5295333333,70.1176,32.8628666667,62.6667333333,78.3529333334
238.92,36.5109333333,44.2368,42.8037333333,48.0997333333,44.9220666667,55.5763333333,23.4268666667,51.0902,57.8815999999
239.29,32.6510666667,37.5853333333,32.3884,40.4198666667,35.1708,47.5064,21.1026,41.0498666667,47.5065333334
239.67,29.796,36.2813333333,31.3832,39.1383333333,33.2426666667,45.0794,24.8072666667,36.9614666667,45.6235333333
240.04,20.4167333333,25.7871333333,22.4074,32.7778,23.8889333333,34.9536666667,19.0277333333,26.6666666667,39.0278666667
240.42,18.9386,21.4926666667,20.4644,25.34,20.7628,31.277,18.7727333333,23.6484,31.8406
240.79,17.2849333333,20.1612,18.3064,22.0698666667,20.0539333333,27.0968,18.8709333333,20.7258,28.7903333333
241.17,15.8513333333,18.729,17.4580666667,20.7434,18.729,27.1702666667,18.8728666667,18.6090666667,27.7936666667
241.54,14.5531333333,17.4973333334,15.4362666667,17.3079333333,16.4248,25.1314666667,17.9391333333,18.1704,25.9516666667
241.92,12.1545333333,14.5895333333,12.8309333333,13.4300666667,13.6037333333,21.6424666667,15.3816,16.0000666667,22.7438
242.29,12.0833333333,14.6556666667,11.9928,12.3188,13.7863333333,21.576,14.8912666667,16.5218,21.721
242.67,12.9133333333,15.468,11.881,13.1234,13.8058,21.8897333333,15.3806666667,17.4102666667,22.4846666667
243.05,13.8959333333,16.5217333333,12.9582,14.9873333333,15.3112,23.0179333333,17.0332,17.0503333333,23.4440666667
243.42,16.8013333333,18.5016,15.5723333333,17.9965333333,18.2155333333,25.7238666667,19.2761333333,19.8990666667,26.9192
243.80,17.0793333333,17.9683333333,15.2698666667,16.7302,17.5715333333,24.8571333333,18.8730666667,20.1746,25.0158666667
244.17,19.3108,21.6479333333,18.5018,19.7004,19.5655333333,27.3557333333,21.513,22.442,27.2359333333
244.55,19.4642,22.0684,18.6756666666,20.7589333333,19.7024,27.0535333333,21.4882,22.5594666667,28.5714666667
244.92,18.4605333333,20.2887333333,17.4296,19.2851333333,17.7593333333,25.5258666667,19.3952,21.402,26.9415333333
245.30,19.2206,20.5516,17.7818,19.4484,18.1294,25.3836666666,20.0239333333,22.1942666667,26.4148666667
245.67,18.5550666667,18.96,17.1975333333,18.9054,16.9786,24.3350666667,18.9272666667,20.3722,25.6158
246.05,16.8368,17.3373333333,15.3754,17.5476666667,14.7047333333,22.7928,17.0771333333,17.7378,24.2242
246.42,14.8147333333,15.3246666667,13.2565333333,16.2867333333,13.0062666667,21.1737333334,15.6229333333,15.4305333333,22.809
246.79,14.4927333333,14.3659333333,12.5180666667,15.1358666667,11.8659333333,20.2535333333,14.7010666667,14.0852,21.6848666667
247.17,12.8346,12.6624666667,10.8990666667,12.9032666667,10.0474,18.4774,13.3506,12.4302666667,20.0258666667
247.54,9.85473333333,10.195,8.38533333332,9.97933333333,7.3724,15.5501333333,10.5272666667,9.63879999999,17.1604666667
247.92,8.83566666668,9.62579999999,7.39813333334,9.26446666667,6.75913333333,15.1997333333,9.56706666666,8.39019999999,16.881
248.29,8.01693333333,8.47573333333,6.08913333333,7.67733333333,5.75793333333,14.5053333333,8.28026666667,7.39700000001,15.3800666667
248.67,6.71053333333,7.59766666667,4.462,6.80706666666,4.2952,13.2014666667,7.43953333333,5.77086666667,14.2294
249.04,4.80113333333,6.17426666667,2.5094,5.35973333333,2.67993333333,11.534,5.79546666667,4.09086666667,12.6136
249.42,3.9366,5.184,1.56433333333,4.57053333333,1.65653333333,10.5622666667,5.2044,3.31293333333,11.3599333333
249.79,1.07533333333,2.3882,-2.53546666667,0.961933333333,-2.04860000001,7.20999999999,2.10533333333,0.011333333334,8.25113333333
250.17,1.89966666667,3.08253333333,-1.93553333333,2.2582,-0.908066666666,8.01666666665,3.38113333333,2.30586666667,8.76940000001
250.54,3.16573333333,4.8914,0.037266666666,3.48853333334,-0.186266666673,9.36066666666,4.82933333333,4.18366666667,9.73313333335
250.92,0.665400000001,3.73126666667,-1.5004,2.1658,-1.72206666667,7.54086666666,3.86160000001,2.66126666666,7.80166666668
251.29,1.22846666666,5.12086666667,-0.5106,3.74053333333,-0.8144,8.97166666667,4.49953333333,3.768,9.3444
251.66,-0.576466666665,3.23706666667,-3.31113333334,1.47806666667,-3.60680000001,6.11973333333,2.77893333333,0.901666666667,6.90313333333
252.04,0.464933333333,4.2702,-2.06246666666,2.91939999999,-3.0502,6.75373333333,4.50246666667,1.9462,7.17486666667
252.41,-2.2372,1.0812,-4.955,0.900933333333,-5.73566666666,4.02413333334,2.58259999999,-0.0600666666668,5.5406
252.79,-1.42253333333,1.37926666667,-3.70673333334,1.58040000001,-4.68400000001,4.727,3.96546666667,1.25,5.56033333333
253.16,-2.05013333333,1.1038,-3.39786666667,1.8208,-5.06086666666,4.63093333334,4.55906666667,1.06086666667,5.46233333333
253.54,-3.25086666667,0.299399999998,-4.4794,0.719200000001,-6.14233333333,3.895,3.31086666667,-0.404466666667,5.15346666666
253.91,-2.01046666667,3.0386,-0.725666666667,3.67346666667,-3.80946666667,6.48526666667,6.5004,1.5874,6.50046666667
254.28,-2.96306666667,2.4154,-2.86633333333,1.3688,-5.16913333333,4.89526666666,5.44273333333,-0.966133333331,4.6376
254.66,-4.66513333334,-0.135666666668,-5.39433333333,-0.593733333334,-6.56486666667,2.4428,3.30813333333,-4.15606666667,2.39193333333
255.03,-3.80706666667,0.982533333332,-4.38599999999,0.842000000006,-5.17553333333,3.49126666666,4.49113333333,-3.42106666667,3.24559999999
255.41,-3.902,0.717533333333,-4.68926666666,0.524999999995,-5.58179999999,2.92200000001,4.93439999999,-2.72960000001,2.85206666667
255.78,2.25513333334,7.58840000001,2.94653333333,6.96286666667,1.90946666666,10.4033333333,10.9959333333,4.51033333333,9.18500000001
256.15,-1.92626666667,4.305,-0.033466666674,4.1206,-1.33993333333,7.47059999999,7.58786666666,1.00513333333,6.33159999999
256.53,2.43766666667,8.59019999999,4.53740000001,8.1792,2.74600000001,11.6888,10.9251333333,4.87506666667,9.99999999999
256.90,1.505,8.02633333333,3.64373333333,6.8778,1.58426666666,10.6270666667,9.55786666667,3.74926666667,9.75573333333
257.28,1.79393333333,7.14126666666,3.26399999999,5.12726666666,1.0532,10.4051333333,8.35646666667,2.8356,8.96979999999
257.65,3.06173333333,7.832,4.08893333334,5.96533333333,1.85673333334,11.0912,8.74073333333,3.7826,9.98520000001
258.02,3.6578,7.70326666666,4.01166666667,5.88286666667,2.52,11.2346666666,8.57153333333,4.00353333333,10.4255333333
258.40,4.49966666667,7.7754,5.44993333333,6.7314,3.2614,12.1382666667,9.01366666667,4.62206666667,11.4397333333
258.77,5.43266666667,8.23553333334,5.91006666667,7.23086666667,3.77053333333,12.5830666667,9.2342,5.3706,12.2046
259.15,6.06066666667,8.13453333333,6.0606,7.38386666667,3.9088,12.7384,9.06306666667,5.66026666667,12.3934666667
259.52,5.89013333333,7.7656,5.90593333333,7.05233333333,3.69786666667,12.6147333333,8.4628,5.07146666667,11.9441333333
259.89,5.6596,7.2256,5.59413333333,6.61126666667,2.99573333334,12.0141333333,8.12180000001,4.7886,11.5509333333
260.27,6.2886,7.8062,5.89106666666,6.88966666667,3.52953333333,12.3878666667,8.4946,5.43993333333,12.1648
260.64,6.58446666667,8.18739999999,6.08266666667,7.22186666667,3.9586,12.8216,9.02233333334,5.94253333333,12.8168
261.01,7.00093333333,8.19066666666,6.43073333333,7.39413333333,4.04126666667,13.1171333333,8.92813333333,5.72286666667,12.4679333333
261.39,7.73833333334,8.94306666666,7.11113333333,8.53333333333,4.6222,13.2889333333,9.40246666667,6.553,13.3530666667
261.76,7.531,8.92853333333,6.73926666667,8.34886666667,4.3012,13.0950666667,9.51333333332,6.3354,13.3126666667
262.13,7.419,8.47879999999,6.71073333333,8.10526666667,3.79473333333,12.9929333333,9.2642,6.22733333333,13.2014666667
262.51,7.585,8.57473333333,6.77413333333,8.3064,3.47053333333,12.9159333333,9.14726666667,6.4818,13.0352
262.88,7.02213333333,8.25613333334,7.0556,8.09526666667,2.67606666667,12.9174666667,8.87339999999,6.36486666667,12.5753333333
263.25,8.41013333333,10.1318666667,8.68853333333,9.67026666665,3.82413333333,14.7032,10.5421333333,8.3956,14.1758
263.63,9.28379999999,10.9951333333,9.68653333333,10.9948666667,4.27413333333,15.5090666667,11.2968666667,9.74053333335,15.3929333333
264.00,9.66333333333,11.3142666667,9.976,11.1698666667,4.91186666667,16.178,11.2420666667,9.7596,15.5608666667
264.37,10.3378666667,11.624,10.7206,11.7460666666,5.29106666667,17.0777333334,12.0228666667,10.2401333333,15.8894
264.75,9.71186666667,10.7078,9.85179999999,10.3209333333,4.00000000001,15.6542666667,10.2058666667,8.7902,14.5185333333
265.12,10.0118,10.8462,10.3188666667,10.3738,4.79346666667,15.8992,10.6494,9.60253333333,15.1909333333
265.49,10.3015333333,11.238,10.8569333333,10.2300666667,5.25399999999,17.0000666667,11.6904666667,9.96026666667,15.7460666667
265.87,10.3037333333,10.3193333333,11.1915333333,10.0389333333,5.28046666667,17.1338666667,11.0826,9.58713333333,15.109
266.24,10.0378,10.257,10.5820666666,9.62953333334,5.20773333334,16.7120666667,10.4309333333,9.02506666666,14.7466666667
266.61,10.0036666667,10.639,10.4929333333,9.49253333333,5.88533333333,16.5826,11.099,9.0178,14.9032666667
266.98,9.73980000001,10.6189333333,9.59206666665,9.47966666669,5.87906666667,16.4276,11.0618666667,8.64966666666,14.7890666667
267.36,8.46940000001,9.15039999999,8.64126666667,8.11146666667,5.08426666667,15.0739333333,10.1548,6.78360000001,13.5396666667
267.73,8.1972,9.23806666667,8.65306666667,7.25853333334,5.10893333333,14.8639333333,9.89793333333,6.12933333333,13.3878
268.10,8.20406666666,9.22453333333,8.86886666667,7.48566666667,5.18293333333,14.6356666667,10.3525333333,6.26386666667,13.669
268.48,8.62393333333,9.76673333334,9.45153333334,8.05906666667,5.74053333333,14.706,10.8964666667,6.90313333334,14.4565333333
268.85,8.88893333333,9.67199999999,9.77386666667,8.38573333333,6.16993333333,15.0014666667,11.404,7.51340000001,14.957
269.22,9.36500000001,10.0284666667,9.85773333333,8.75840000001,6.64153333334,15.5577333334,11.8484,7.78513333334,15.6650666667
269.59,8.29033333333,8.8438,8.4134,7.3862,5.39373333333,14.2804,10.2522,6.57446666667,13.8376
269.97,9.0344,9.40053333335,8.79833333333,7.88306666667,5.96406666667,14.5498,10.9773333333,7.23346666668,14.4376
270.34,9.30086666666,9.5678,8.92379999999,8.08806666667,6.0864,14.5981333333,11.1923333333,7.61826666667,14.6679333333
270.71,8.96586666667,9.47313333334,8.89266666667,8.0642,5.88326666667,14.6407333333,10.7072666667,7.57393333333,14.4998666667
271.09,9.99453333334,10.0273333333,10.2403333333,8.90706666667,6.81406666667,15.2621333333,11.4318,8.66126666666,15.5192
