wavelength,Back_PooNigf,Belly_PooNigf,Breast_PooNigf,Crissum_PooNigf,Crown_PooNigf,DorTail_PooNigf,Patch10_PooNigf,Rump_PooNigf,Throat_PooNigf,WingTip_PooNigf
231.78,-42.8070666667,-13.5088,-19.5614666667,-25.8772,-18.9473666667,-26.5789333333,-17.5439333333,-20.5555333333,-45.7895333333,-21.7545333333
232.15,-54.6479333333,-22.2536,-23.2864,-35.4930666667,-25.2582,-31.6431333333,-26.1972666667,-31.4867111111,-52.8638333333,-29.6714
232.53,-52.1392666667,-20.7961333333,-26.0696666667,-34.3284,-22.9353666667,-28.4577333333,-26.2687333333,-30.7462888889,-51.3433,-30.8456
232.90,-45.0,-17.549,-29.2158666666,-31.3725333333,-14.0685666667,-25.4901333333,-17.8430666667,-25.6536666666,-45.3921666667,-24.9999333333
233.28,-45.9047333333,-19.3333333333,-29.3334,-29.3333333333,-14.9524,-26.7618666667,-17.2382,-28.0317555556,-42.7618666667,-20.6666666667
233.66,-42.2598666667,-16.0452,-33.7852,-31.8644,-20.7908666667,-27.6835333333,-18.531,-31.5630444444,-50.7346,-16.6102
234.03,-21.7094,-0.34193333332,-22.9059333333,-14.4444666667,-7.26503333334,-12.6496666667,-5.89753333333,-15.7264888889,-25.0427666667,-0.427333333341
234.41,-28.3138666667,-5.96073333333,-32.6274,-24.0783333333,-17.3725666667,-20.8628,-13.3333333333,-23.2418888889,-29.4117666667,-10.4314
234.78,-39.0946,-14.4033333333,-42.1399333333,-33.9918666667,-26.0492333333,-33.9916,-24.1975333333,-34.0739555556,-38.6420666667,-18.0247333333
235.16,-21.3582,-0.555600000014,-25.3702666667,-15.6790666667,-6.29633333333,-18.5184666667,-9.62973333334,-16.2963111111,-18.9815666667,-6.54313333332
235.54,-13.1164,5.0406,-17.8318666667,-6.44986666666,2.3577,-10.3522666667,-3.9566,-9.59346666666,-9.5663,-0.9756
235.91,-7.27746666667,11.5522,-8.75306666666,4.2238,8.0661,-4.58026666667,2.0864,-3.69817777777,-3.33326666666,2.2392
236.29,1.70213333333,16.4538666667,-2.26966666667,13.0496,10.2129,0.094599999992,8.13246666665,4.23946666666,1.82043333333,7.70686666666
236.66,6.92986666667,19.3858666667,4.69293333334,16.7983333333,14.0351666667,4.03506666667,13.8596,9.89753333333,6.9955,14.3859333333
237.04,5.96506666668,18.1576666667,9.12286666667,14.5175333333,12.7412666667,5.52633333333,10.4825333333,9.25442222221,7.01756666666,14.2105333333
237.41,4.60853333332,13.2438666667,5.72706666667,8.68013333332,8.52336666665,2.3266,4.96646666667,4.13117777777,3.89259999999,8.72486666667
237.79,4.09286666667,12.9536,7.76366666667,9.70466666667,10.5273666667,4.17719999999,6.11806666667,6.48375555556,5.16876666667,6.11813333333
238.17,-0.0828666666734,6.29399999999,6.16980000001,5.05166666667,5.44503333333,1.65633333334,1.24233333333,2.3188,4.26486666666,3.35393333334
238.54,9.31820000001,13.5606,14.1667333333,12.4621333333,13.1439333333,13.106,9.65906666668,10.9218222222,11.4583,13.4849333333
238.92,9.98333333333,11.3234,11.9934,9.27980000001,10.6365666667,13.2998,7.70533333334,10.0614222222,11.9767,11.4238
239.29,8.15200000001,6.32126666667,10.5354666667,6.42486666667,5.68226666666,11.6408666667,5.18146666667,7.36906666668,8.72203333335,10.4318
239.67,7.33333333333,5.50000000001,9.73333333333,5.60000000001,3.49999999999,10.6333333333,3.76666666666,6.15555555555,8.33333333333,8.66666666666
240.04,8.81993333335,5.92913333333,8.52513333334,4.98520000001,4.05603333334,13.8053333333,5.54586666667,6.99117777777,9.52813333333,11.2094666667
240.42,11.6792,10.6516,11.4786,8.99746666666,9.99996666668,17.9448,9.57380000001,10.8102666667,13.1829333333,14.4109333333
240.79,7.51920000001,7.43166666667,8.56820000001,6.9508,6.34983333334,14.3606,4.87460000001,6.8196,9.1256,10.7323333333
241.17,6.37346666667,7.48773333333,5.57193333335,6.86226666667,4.49663333333,12.3949333333,4.77019999999,5.89766666666,7.60506666666,9.22786666666
241.54,7.23766666668,10.764,6.81780000001,10.1427333333,7.02773333334,14.3241333334,7.47286666666,8.96175555556,8.85813333333,11.1165333333
241.92,8.86926666667,11.9291333333,8.44053333333,11.8107333333,8.85446666667,15.8166,9.35706666667,10.5494666667,10.9902333333,13.7324666666
242.29,11.0495333333,14.165,10.5479333333,13.4521333333,10.9042333333,17.6764666667,11.7491333333,12.7921111111,11.7889333333,15.3267333333
242.67,9.8136,13.2691333333,8.74773333335,12.3442,9.48633333333,16.7886666667,10.6358666667,11.7490444444,10.6487,13.937
243.05,10.1003333333,14.1354,9.62413333333,13.4210666667,10.4949333333,16.7668,11.4662666667,12.2848888889,10.3194666667,14.9120666667
243.42,10.1054,14.2893333333,8.65300000001,12.6503333333,9.83856666666,15.9528666667,10.6020666667,11.9055333334,9.4041,13.7182
243.80,10.5603333333,14.5367333333,8.90859999998,12.5073333333,10.0117666667,15.9644666667,10.9379333333,12.0156444444,9.23893333333,14.2771333333
244.17,10.2870666667,14.2238666667,7.97906666667,12.314,9.54309999999,15.3134666666,10.1934,11.5289555556,8.641,13.5442666667
244.55,9.21013333334,13.1009333333,6.67826666667,10.8014,7.1137,13.7979333333,8.80380000001,10.2208888889,7.04993333334,12.2532
244.92,8.79813333333,12.6302666667,5.35126666667,9.72800000001,6.7063,13.3786666667,8.52606666668,9.70506666666,6.84246666667,11.6894
245.30,8.48646666667,11.534,5.3768,9.56826666665,6.42203333333,13.5413333333,8.08093333333,9.09664444445,7.06686666666,11.3259333333
245.67,8.14386666667,10.5132,5.2758,8.63313333332,5.81776666667,12.8826,7.3092,8.19495555556,7.08393333333,11.1558666667
246.05,7.50653333333,9.93826666667,4.3678,7.78940000001,4.9956,11.7506666667,6.22466666667,7.08224444444,6.21573333333,10.4598666667
246.42,7.3332,9.65046666668,3.96753333333,8.13013333333,5.10563333333,11.5690666667,5.79666666667,6.91322222222,6.54476666667,10.6016
246.79,6.62253333333,8.65126666667,3.80746666667,7.25466666667,4.4615,10.3124,4.65273333333,5.69646666667,5.89483333333,10.2314666667
247.17,6.33433333333,8.4874,3.32286666667,7.06813333333,4.07753333333,10.2805333333,4.3612,5.28446666667,5.80813333333,10.1142666667
247.54,5.61573333334,7.81613333333,2.90966666667,6.65353333333,3.954,9.97713333333,4.06566666667,4.79691111111,5.74063333333,9.93773333333
247.92,6.21366666667,8.4274,3.37466666667,7.20253333333,4.40176666667,10.5518666667,4.65713333333,5.35657777778,6.50076666667,10.0286666667
248.29,5.00633333333,7.62533333333,2.62533333333,6.0402,3.46486666667,9.22933333333,3.59653333333,4.12911111111,5.6078,8.98506666667
248.67,4.39673333333,6.86573333334,2.19526666667,5.13066666667,3.181,8.86826666667,3.05966666667,3.47851111111,5.12436666667,8.26486666667
249.04,3.91293333333,6.61546666666,2.11973333333,4.77106666666,2.6769,8.55586666667,2.7218,3.11871111111,4.54373333333,7.96033333333
249.42,3.30626666667,6.309,1.65993333333,4.0284,2.17273333333,7.5978,2.0444,2.60006666667,3.66046666667,7.46293333333
249.79,3.5594,6.39406666667,1.91606666667,4.31293333334,2.29636666667,7.44880000001,2.31786666667,2.76286666667,3.6095,7.9224
250.17,3.1444,6.03926666667,2.01053333333,4.10433333333,2.15423333333,7.45293333333,2.0484,2.5396,3.31073333333,7.4226
250.54,1.6688,4.67733333333,0.517933333333,2.17833333333,0.476866666667,5.4912,0.410999999999,0.704111111111,1.22483333333,5.58166666667
250.92,1.31746666667,4.56226666667,0.141466666667,2.1308,0.574866666667,5.199,0.327200000001,0.819266666667,1.02126666666,4.72146666667
251.29,2.47866666667,5.3424,1.736,3.43626666667,1.98196666667,6.63986666667,1.15426666667,1.63466666667,2.04486666667,6.0312
251.66,2.177,5.62806666667,2.23133333333,3.514,1.8474,6.80226666667,1.19253333333,1.53877777778,2.0868,6.00733333333
252.04,0.3606,3.19933333333,0.110999999998,1.48873333333,-0.129500000001,4.72493333333,-0.591666666667,-0.551600000001,0.1062,4.66026666667
252.41,1.558,3.4372,1.03886666667,2.12466666667,0.4107,5.71286666666,0.066133333334,0.380755555557,0.812033333335,5.50506666667
252.79,2.71613333333,4.5394,1.7854,3.4094,1.86613333333,6.43893333333,1.08273333333,1.3612,2.00376666667,6.70466666667
253.16,5.2926,6.60166666667,3.99266666667,5.82173333334,4.43363333333,8.8394,3.53766666667,4.08242222222,4.3315,9.04366666666
253.54,6.1652,8.16153333333,5.32026666667,7.20519999999,6.0584,10.1299333333,4.92093333333,5.52144444444,5.48273333333,10.6778
253.91,6.23686666667,9.43646666666,5.43446666667,7.44033333333,6.64763333333,10.9743333333,5.31993333333,5.79117777778,5.7639,10.6399333333
254.28,5.15706666667,8.73346666667,3.8602,6.63633333334,5.8206,9.73653333334,4.48826666667,4.65375555556,5.2177,9.9594
254.66,5.94893333334,9.27693333333,4.3576,7.50893333333,6.5677,10.7954666666,5.70973333333,5.38722222222,5.9384,10.7122
255.03,5.38086666667,8.68700000001,4.2464,6.9044,6.1048,10.7834,5.651,4.76855555555,5.53753333333,10.4916
255.41,5.14113333333,9.00560000001,3.53666666667,6.2712,5.40113333334,9.87573333333,6.02259999999,4.71173333333,4.6836,9.29940000001
255.78,4.31459999999,8.07333333333,2.1868,5.28373333333,4.5981,7.88413333333,4.8582,3.27813333333,3.84173333333,8.00226666666
256.15,5.04660000001,10.1864666667,3.77626666667,7.4826,5.93833333333,8.82273333333,6.23546666667,4.79797777778,5.46043333333,8.986
256.53,2.39573333333,8.71533333333,2.27993333333,6.20373333333,4.9653,7.06006666667,4.375,3.00917777778,3.6343,7.48846666667
256.90,1.5266,7.8858,2.03193333333,5.5684,3.96486666667,6.35926666667,4.0856,2.58097777778,3.32793333333,7.42459999999
257.28,0.194733333335,6.91233333333,1.25973333333,4.03473333333,2.91853333333,5.05886666667,3.00053333333,1.27668888889,2.6575,6.4926
257.65,0.4054,5.93693333333,1.09913333333,3.6126,1.9414,4.94593333333,2.39646666667,1.05708888889,2.8289,5.4774
258.02,-0.489333333335,3.99093333333,-0.0305333333346,2.52293333333,0.512333333334,3.79973333333,0.856200000001,-0.091755555556,1.8387,4.373
258.40,0.411533333333,4.64166666667,0.861600000001,3.34306666666,1.17003333333,4.7766,1.82586666667,1.14008888889,2.639,5.20086666667
258.77,1.01766666667,5.10993333333,1.8098,3.8834,1.76836666667,5.72613333334,2.29926666667,1.87744444444,3.4846,5.91313333333
259.15,2.14073333333,6.26106666667,2.75166666667,4.85346666667,2.51953333333,6.608,3.19173333333,2.92286666667,4.5723,6.9258
259.52,1.5376,5.63093333333,2.26386666667,4.29933333333,2.12506666667,6.53206666667,2.73026666667,2.7408,4.60426666667,6.5814
259.89,1.40326666667,5.25906666667,2.09853333333,4.14593333333,1.7659,6.6922,2.53353333333,2.70846666667,4.4508,6.41486666667
260.27,2.00693333333,5.47393333333,2.62786666667,4.39233333333,2.20853333333,7.30413333333,2.80073333333,3.14633333333,4.83856666667,6.77366666667
260.64,3.258,6.52373333333,3.65486666667,5.50793333333,3.16063333334,8.42453333334,4.0396,4.36631111111,5.95836666667,7.84926666667
261.01,3.10526666667,6.282,3.5018,5.31433333333,2.98426666667,8.51466666666,3.8192,4.09013333333,5.6673,7.6462
261.39,2.67853333333,5.86426666667,3.026,4.92613333333,2.52086666667,8.1278,3.28546666667,3.42913333333,5.44906666667,7.04986666666
261.76,2.835,6.08233333333,3.272,5.08993333333,2.63483333333,8.16173333333,3.44766666667,3.61253333333,5.5556,7.1528
262.13,3.77206666667,6.92893333333,4.3528,5.98273333333,3.52913333333,9.29446666666,4.29673333333,4.64088888889,6.66463333333,8.21946666667
262.51,4.84593333333,7.93186666668,5.58813333333,6.83946666667,4.53086666667,10.5744,5.0328,5.55866666667,7.70766666667,9.13633333334
262.88,5.1034,8.25093333333,5.6784,7.00126666666,4.63796666667,10.4835333333,5.04586666667,5.59655555556,8.11753333333,9.21306666668
263.25,4.9044,7.82026666667,5.97106666667,6.52186666666,4.40283333333,10.2840666667,4.84066666667,5.42997777778,8.22613333333,9.26953333333
263.63,5.9834,8.39733333333,6.98593333333,7.73946666666,5.34153333333,10.6705333333,5.8556,6.12384444444,9.12846666667,10.5237333333
264.00,6.37913333333,9.11393333333,7.78333333333,8.09093333333,5.78736666667,10.9595333333,6.22533333334,6.51722222222,9.27780000001,10.9127333333
264.37,5.1976,8.24666666667,6.3826,6.43120000001,4.50443333333,9.709,4.85113333333,5.30142222222,7.8205,9.716
264.75,4.82706666667,7.64346666667,5.64706666667,5.31186666667,3.76463333333,9.1978,4.1782,4.60835555555,7.2336,9.06226666667
265.12,4.7578,7.38246666667,5.2562,5.05273333333,3.63523333333,8.75093333333,4.02806666667,4.47717777778,7.18953333333,8.69480000001
265.49,5.46013333333,8.21093333333,5.58433333333,5.83246666667,4.5364,9.5554,4.70866666667,5.60948888889,7.9352,9.43120000001
265.87,5.40406666667,8.00266666667,5.12346666667,5.79153333333,4.7763,9.62586666666,4.69613333333,5.43313333333,7.85223333333,9.7662
266.24,4.23893333333,7.12266666667,4.29046666667,4.9582,3.8857,8.30439999999,3.96273333333,4.43162222222,6.7951,8.56133333333
266.61,2.7916,5.29246666667,2.59973333333,3.39826666667,2.11703333333,6.45633333333,2.65553333333,2.79175555556,5.24906666667,7.20519999999
266.98,2.16313333333,4.69273333333,2.4468,3.3214,1.55736666667,6.51306666667,2.4172,2.55908888889,4.86703333333,6.79086666667
267.36,1.8238,4.20226666667,1.7038,3.13313333333,1.18063333333,6.19193333333,1.91533333333,2.06402222222,4.151,6.14639999999
267.73,0.715333333334,3.4702,0.787933333333,1.9168,0.229233333334,5.62726666667,0.692866666667,1.06731111111,3.1684,5.08526666667
268.10,1.5852,4.11513333333,1.3408,2.8502,1.3301,6.33546666667,1.59613333333,2.03582222222,4.05816666667,6.01520000001
268.48,0.915266666668,3.28193333333,0.790533333334,2.2692,0.722933333334,5.65933333333,1.0938,1.43133333334,3.53373333334,5.5564
268.85,0.819399999999,3.21446666666,1.02566666667,2.40553333333,0.822266666667,5.5724,0.983400000001,1.37991111111,3.5395,5.68326666667
269.22,1.3922,3.8298,1.49213333333,3.31493333333,1.3396,6.01526666667,1.408,2.033,3.82706666667,6.1046
269.59,1.62566666667,3.6402,1.70246666667,3.4304,1.15026666667,6.00713333333,1.4264,1.93937777778,3.63763333333,6.3344
269.97,1.2612,3.49346666667,1.4064,3.10813333333,0.745866666667,5.80593333333,1.2062,1.77015555556,3.41346666667,5.996
270.34,2.33453333333,4.67886666667,2.27593333333,4.30286666667,1.63853333333,6.8816,2.10993333333,2.90924444444,4.3688,6.96946666667
270.71,2.63146666667,5.07246666667,2.722,4.80613333333,1.95326666667,7.30433333333,2.6696,3.39126666667,4.5918,7.19006666667
271.09,3.42493333333,5.85626666667,3.5028,5.3938,2.6855,7.935,3.37913333333,4.14835555555,5.254,7.77013333333
271.46,3.5986,6.0794,3.68186666666,5.67166666667,2.94106666667,8.26653333333,3.42326666667,4.39331111111,5.51166666667,7.9378
271.83,3.5492,5.84546666667,3.67326666667,5.5592,2.9334,8.1122,3.3868,4.25204444445,5.19133333333,7.98793333333
272.20,3.00246666667,5.37213333333,3.0234,4.8578,2.19703333333,7.61966666667,2.72833333333,3.50704444445,4.41703333333,7.43413333333
272.58,3.54033333333,5.76526666667,3.5524,5.5276,2.72893333333,8.29326666667,3.42966666666,4.03597777778,4.956,7.8058
272.95,3.12213333333,5.55293333333,3.22346666667,5.2764,2.26013333333,7.9024,3.19106666667,3.76286666667,4.62813333333,7.41873333333
273.32,2.1664,4.58606666667,2.473,4.18546666667,1.31403333334,7.1368,2.36253333333,2.9988,3.99553333333,6.93646666667
273.69,2.2942,4.7832,2.64666666667,4.2812,1.45816666667,7.2558,2.49326666667,3.09066666667,4.1528,7.01093333333
274.06,2.70666666666,4.78853333333,2.73633333333,4.44013333333,1.8908,7.2956,2.68533333333,3.01388888889,4.04513333333,7.1086
274.44,2.51473333333,4.482,2.2974,3.90446666667,1.7219,7.13126666667,2.4712,2.64928888889,3.65486666667,6.78826666667
274.81,2.27386666667,4.24633333333,2.1366,3.51506666667,1.72663333333,6.9592,2.04786666667,2.35213333333,3.5751,6.76866666667
275.18,2.06793333333,3.9662,1.63686666667,3.1498,1.591,6.88673333334,1.94413333333,2.23591111111,3.2071,6.90966666667
275.55,1.62493333333,3.56926666667,1.06253333333,2.8878,1.19376666667,6.333,1.84893333333,1.78062222222,2.6519,6.61893333333
275.93,1.7714,3.9564,0.9344,3.30913333333,1.18496666667,6.3114,1.78606666667,1.76497777778,3.0002,6.57433333333
276.30,1.658,3.89986666666,1.01453333333,3.4398,1.07883333333,6.1964,1.8016,1.69922222222,3.17493333333,6.46866666667
276.67,1.14733333333,3.7756,0.621666666667,3.265,0.555966666666,5.676,1.27873333333,1.14404444444,2.76466666667,6.19153333333
277.04,1.00933333333,3.64906666667,0.326200000001,3.1676,0.486566666667,5.69866666667,1.10253333333,0.752266666666,2.65523333334,6.01966666667
277.41,1.98033333333,4.74793333333,1.2346,4.23353333333,1.4893,6.3528,1.85693333333,1.50197777778,3.3256,6.63586666667
277.79,1.19146666667,3.90866666667,0.4316,3.72886666667,0.919233333333,5.80366666667,1.2942,1.03913333333,2.49106666667,6.16333333333
278.16,-0.1142,3.21146666667,-0.498133333333,2.7756,-0.262099999999,5.0584,0.321733333332,0.226533333334,1.80283333333,5.349
278.53,-0.5996,2.77726666667,-0.809666666666,2.46993333333,-0.655766666666,4.41706666667,-0.010266666666,-0.225466666668,1.31696666667,4.92946666667
278.90,-0.4464,3.03386666667,-0.710133333333,2.72453333333,-0.728066666666,4.5966,0.253666666669,-0.128555555555,1.19226666667,4.7336
279.27,-1.42106666667,2.06093333334,-1.431,1.98026666666,-1.70066666667,3.38626666667,-0.660133333332,-1.22608888889,0.330166666666,3.71366666667
279.64,-1.54613333333,2.098,-1.40673333333,1.93386666667,-1.74493333333,3.33593333333,-1.0142,-1.07384444445,0.623966666667,3.80806666667
280.02,-0.993533333333,2.188,-1.02293333333,2.09493333333,-1.30446666667,3.92066666667,-0.3524,-0.430733333332,1.04503333333,4.07246666667
280.39,-1.06613333333,2.04613333334,-0.994333333333,1.97413333333,-1.12873333333,3.69353333333,-0.451533333334,-0.445133333334,1.01353333333,3.87606666667
280.76,-0.310866666666,2.5098,-0.3526,2.533,-0.4384,4.0038,0.1114,0.3464,1.61443333333,4.426
281.13,0.196466666666,2.7666,0.151666666666,2.9496,0.0201,4.21686666667,0.490866666668,0.911866666666,1.91426666667,4.6898
281.50,-0.0912,2.6866,-0.0129333333326,2.89493333333,-0.0911000000008,4.24053333334,0.338466666667,0.86091111111,1.92476666667,4.52253333333
281.87,0.240400000001,3.12233333333,0.4262,3.02113333333,0.192000000001,4.519,0.856599999999,1.14062222222,2.50643333333,4.5486
282.25,1.04646666667,3.56366666667,1.32926666667,3.72533333333,0.9313,5.2768,1.4304,1.90028888889,3.0062,5.32526666667
282.62,1.25206666667,3.7122,1.48333333333,3.9116,1.2041,5.5502,1.60686666667,2.27535555555,3.15993333333,5.55426666667
282.99,1.4584,4.01166666667,1.697,4.1408,1.4741,5.8768,1.607,2.46082222222,3.5151,5.7634
283.36,2.2628,4.7684,2.4602,4.7306,1.976,6.55286666667,2.202,3.21564444444,4.37926666667,6.4998
283.73,3.17266666667,5.35606666667,3.05213333333,5.23193333334,2.7455,7.15233333333,2.9864,3.7788,4.92686666667,7.04273333333
284.10,3.5978,5.80493333333,3.6468,5.64373333333,3.10383333333,7.616,3.35253333333,4.2132,5.27766666667,7.595
284.47,3.77313333333,6.07233333333,3.9022,5.62066666666,3.17886666667,8.01499999999,3.6306,4.53384444444,5.27083333333,8.00126666667
284.85,3.97873333333,6.3224,4.09473333333,5.6604,3.39303333333,8.35813333334,3.6942,4.60224444444,5.44026666667,8.2158
285.22,4.07893333333,6.34633333333,4.14366666667,5.72533333333,3.3996,8.51686666667,3.8104,4.53831111111,5.512,8.28406666667
285.59,4.55026666667,6.53946666667,4.58533333333,6.0914,3.67806666667,9.01479999999,4.28026666666,4.88711111111,5.6958,8.67819999999
285.96,5.0478,6.82953333333,5.029,6.63853333333,4.23666666667,9.46286666667,4.647,5.33582222222,6.04986666667,9.24993333333
286.33,5.26533333333,7.1192,5.19986666667,6.92573333333,4.47556666667,9.59120000001,5.02193333333,5.30793333333,6.30776666667,9.46939999999
286.70,5.02486666667,6.9532,4.95633333333,6.69153333334,4.28656666667,9.4018,4.77566666667,4.99366666667,6.24776666667,9.31473333332
287.07,5.17466666667,7.1442,5.02806666667,6.78833333333,4.57076666667,9.52566666667,5.19646666667,5.26208888889,6.51993333333,9.56606666668
287.44,4.90766666667,6.939,4.8826,6.63226666667,4.62453333333,9.31773333333,4.92333333333,5.01817777778,6.29106666667,9.33646666668
287.82,4.5442,6.89266666667,4.81786666667,6.41846666667,4.42783333333,9.17733333333,4.64906666667,4.72448888889,5.98573333333,9.136
288.19,4.4348,7.0098,4.68186666667,6.55113333333,4.6096,9.07806666667,4.62086666667,4.58246666667,5.97733333333,9.16466666666
288.56,4.79633333333,7.37886666667,4.76106666667,7.04506666667,5.00956666667,9.19786666667,4.98246666667,4.72893333333,6.4628,9.39366666667
288.93,4.51666666667,7.3854,4.63013333333,7.01966666667,4.88256666667,8.87146666666,4.9216,4.53622222222,6.27966666667,9.16633333333
289.30,4.2736,7.3658,4.34593333333,6.7192,4.69903333334,8.56060000001,4.58566666667,4.39188888889,6.107,8.97739999999
289.67,4.2838,7.60393333333,4.47066666667,6.68293333333,4.7099,8.2892,4.53606666667,4.43351111111,6.31596666667,8.99380000001
290.04,4.20173333333,7.86493333333,4.326,6.51986666667,4.36983333333,8.01166666667,4.46626666667,4.33995555555,6.239,8.68433333332
290.41,4.04386666667,7.91393333333,4.10626666667,6.4336,4.03403333333,7.85813333333,4.30333333333,4.47728888889,6.17596666667,8.46533333333
290.78,4.30873333333,8.1444,4.33826666667,6.49253333333,4.00653333333,7.92113333333,4.40713333333,4.67102222222,6.44666666667,8.58793333333
291.15,4.15546666667,8.08453333333,4.20146666667,6.37453333333,3.5779,7.54306666667,4.12926666667,4.47391111111,6.23346666667,8.46206666667
291.52,4.48506666667,8.43233333333,4.2476,6.71286666667,3.7937,7.80533333333,4.53133333333,4.85366666667,6.53633333333,8.594
291.89,4.70086666667,8.63933333333,4.30953333333,6.95093333333,3.84826666667,7.9338,4.7644,5.10542222222,6.84206666667,8.51893333333
292.26,4.54746666667,8.69433333335,4.0212,6.653,3.5847,7.69906666667,4.6358,5.01613333333,6.69393333334,8.21526666667
292.64,4.57486666667,8.85193333333,4.1632,6.68393333333,3.6773,7.76973333333,4.73033333333,5.13711111111,6.78596666667,8.14666666667
293.01,4.88353333333,9.05593333334,4.58926666667,6.89773333333,3.92006666667,8.2398,5.0306,5.5608,7.23423333333,8.36226666667
293.38,5.51813333333,9.78106666666,5.3284,7.58760000001,4.48356666667,8.90493333333,5.86313333333,6.24237777778,7.7909,8.97746666668
293.75,5.75113333333,10.2298,5.44233333333,7.77786666667,4.77023333333,9.14946666666,6.15233333333,6.45073333333,7.97666666667,9.13580000001
294.12,5.46033333333,10.1868666667,5.419,7.5476,4.7335,9.05226666667,5.9194,6.25884444444,7.93653333333,9.05913333333
294.49,5.38686666666,10.2342,5.448,7.37606666667,4.77763333333,8.80513333333,5.76706666667,5.91764444445,7.9174,8.96473333334
294.86,5.04173333333,10.0803333333,5.26186666667,7.2344,4.46576666667,8.27506666667,5.659,5.58795555556,7.3888,8.64920000001
295.23,5.0926,10.1005333333,5.23406666667,7.38613333333,4.67486666667,8.36933333333,5.8122,5.59753333334,7.2949,8.48893333333
295.60,5.16166666667,10.3322666667,5.35826666667,7.46246666667,4.89496666667,8.60366666666,5.93646666667,5.68413333333,7.43116666667,8.60073333333
295.97,5.23113333333,10.6026666667,5.43333333333,7.61633333333,5.07383333333,8.80746666667,6.2286,5.8052,7.56423333333,8.79046666665
296.34,5.43253333333,10.782,5.78133333333,7.90606666667,5.18176666667,8.93359999999,6.50293333333,6.01015555556,7.8565,8.94693333333
296.71,5.07646666667,10.5292,5.37733333333,7.4656,4.75996666667,8.48233333334,6.01806666667,5.54348888889,7.39176666666,8.60186666666
297.08,4.6912,10.3738,4.84486666667,7.1174,4.3752,8.03833333334,5.76586666667,5.16011111111,7.08463333333,8.22706666667
297.45,4.26846666667,10.1996,4.4268,6.78713333333,3.9622,7.59326666667,5.268,4.66377777778,6.7922,7.85946666667
297.82,3.8932,9.89806666668,4.14753333333,6.5762,3.66326666667,7.45693333333,5.05106666667,4.32295555556,6.5914,7.5098
298.19,4.18566666667,10.1666,4.32606666667,6.85446666667,3.8577,7.65306666667,5.37986666667,4.59464444444,6.6605,7.56026666667
298.56,4.46693333333,10.468,4.55206666667,7.137,4.04893333333,7.86533333333,5.77573333333,5.01,6.85806666667,7.6802
298.93,4.88406666667,11.0822666667,5.05486666667,7.6114,4.52376666667,8.53319999999,6.22613333333,5.38331111111,7.44206666667,8.12846666667
299.30,5.13166666667,11.5898,5.34273333333,7.90733333333,4.72253333333,8.66293333334,6.35133333333,5.53726666667,7.77563333334,8.45193333333
299.67,5.16786666667,11.8936666667,5.313,8.01506666666,4.73143333333,8.57113333333,6.58333333333,5.5824,7.70886666667,8.60066666666
300.04,4.9594,11.8976,5.31206666667,7.89259999999,4.63206666667,8.1892,6.41486666667,5.4782,7.4488,8.49993333333
300.41,4.65826666667,11.7901333333,4.87206666667,7.4988,4.25666666667,7.6896,6.01066666667,5.01455555556,6.97136666667,8.05373333333
300.78,5.31386666667,12.5577333333,5.70146666667,8.26233333333,4.82233333333,8.3068,6.83546666667,5.81013333334,7.60356666667,8.727
301.15,5.52113333333,12.9229333333,5.9654,8.4244,4.99313333334,8.5684,7.00953333333,6.00215555555,7.769,9.0002
301.52,5.8414,13.2654,6.21233333333,8.70640000001,5.41346666667,8.6508,7.45786666667,6.40282222222,8.0266,9.23506666665
301.89,6.04126666667,13.6039333333,6.22193333333,8.84106666667,5.5529,8.45226666667,7.66526666667,6.5766,8.0354,9.24253333333
302.26,5.75066666667,13.5316666667,6.04673333333,8.62133333333,5.3401,8.18706666667,7.51966666667,6.27324444445,7.90516666667,9.04640000001
302.63,5.81866666667,13.762,5.98253333333,8.57360000001,5.39636666667,8.2964,7.53033333333,6.25797777778,7.87713333333,9.00233333334
303.00,5.9336,13.8546666667,5.97153333333,8.46126666667,5.54346666667,8.1138,7.66833333333,6.21486666667,7.74243333333,8.94786666666
303.37,5.3512,13.394,5.35766666667,7.66273333333,4.97443333333,7.50006666666,7.24446666667,5.73651111111,7.32266666667,8.311
303.74,5.00806666667,13.2148,5.152,7.19179999999,4.58536666667,7.163,6.8236,5.4158,7.23816666667,7.78413333334
304.10,4.666,13.1374666667,4.87793333333,7.0616,4.28393333333,7.0296,6.82073333333,5.26866666667,7.09876666667,7.46946666667
304.47,4.8966,13.5852,5.36813333333,7.44193333333,4.72543333333,7.51273333333,7.41273333333,5.72357777778,7.48536666667,7.87146666667
