wavelength,Back_TiaFulf,Belly_TiaFulf,Breast_TiaFulf,Crissum_TiaFulf,Crown_TiaFulf,DorTail_TiaFulf,Rump_TiaFulf,Throat_TiaFulf,WingTip_TiaFulf
603.56,12.0813333333,34.5472222222,18.2591111111,25.2746666667,9.86977777777,11.7108333333,12.8355555555,22.1381111111,12.3094444445
603.89,12.1124444445,34.6305555556,18.3251111111,25.3283333333,9.90366666666,11.7379444445,12.8843333333,22.1474444445,12.3552222222
604.23,12.0726666667,34.5506666667,18.2703333333,25.2627777778,9.88911111112,11.7061666667,12.895,22.1216666667,12.3186666667
604.56,12.1104444444,34.6128888889,18.3412222222,25.3048888889,9.927,11.7414444444,12.928,22.1428888889,12.3624444445
604.90,12.1256666667,34.6097777778,18.3515555555,25.3302222222,9.96799999999,11.7542777778,12.9198888889,22.0936666667,12.3581111111
605.23,12.1155555556,34.5287777778,18.3407777778,25.3124444445,9.95477777777,11.7328888889,12.92,22.0752222222,12.3088888889
605.57,12.0761111111,34.4734444444,18.3012222222,25.2771111111,9.9028888889,11.6989444444,12.829,22.0508888889,12.2773333333
605.90,12.0977777778,34.5238888889,18.3011111111,25.2941111111,9.89433333333,11.6861111111,12.82,22.1067777778,12.248
606.24,12.0996666667,34.5004444444,18.3288888889,25.2987777778,9.91077777777,11.6922777778,12.8342222222,22.1341111111,12.2102222222
606.58,12.101,34.5315555556,18.3487777778,25.308,9.91166666667,11.7190555556,12.8686666667,22.1524444445,12.2201111111
606.91,12.1127777778,34.563,18.3633333334,25.2914444444,9.92222222222,11.7786666667,12.8755555555,22.24,12.2472222222
607.25,12.1928888889,34.6755555556,18.4556666667,25.435,9.96699999999,11.8472222222,12.9231111111,22.3064444444,12.3301111111
607.58,12.2252222222,34.762,18.5002222222,25.5145555555,9.98488888888,11.9323333333,12.9558888889,22.3871111111,12.3928888889
607.92,12.2342222222,34.8173333333,18.56,25.5812222222,9.97855555556,11.9869444444,13.0091111111,22.5142222222,12.4714444444
608.25,12.1943333334,34.8214444445,18.5603333333,25.5648888889,9.97622222221,12.0161111111,12.9996666667,22.5532222222,12.5023333333
608.59,12.187,34.7836666667,18.5492222222,25.5453333333,9.94722222222,12.0765,13.0032222222,22.5397777778,12.5131111111
608.92,12.1555555555,34.7065555556,18.5066666667,25.5487777778,9.93222222221,12.1096666667,12.9878888889,22.491,12.5302222222
609.26,12.1918888889,34.7562222222,18.5413333333,25.5994444444,9.96388888887,12.1724444444,13.0467777778,22.6217777778,12.602
609.59,12.2017777778,34.749,18.5645555556,25.6264444445,9.97688888891,12.2314444444,13.0751111111,22.6681111111,12.5994444444
609.93,12.2266666667,34.7458888889,18.5843333333,25.6567777778,10.0286666667,12.3102777778,13.1208888889,22.7193333334,12.6314444445
610.26,12.2537777778,34.7403333333,18.6138888889,25.7022222222,10.0664444445,12.3911111111,13.2037777778,22.773,12.6967777778
610.60,12.2363333333,34.6452222222,18.5341111111,25.6381111111,10.0594444444,12.3715,13.183,22.7024444444,12.6258888889
610.93,12.2158888889,34.6455555556,18.5163333333,25.67,10.0965555555,12.4015,13.2101111111,22.7067777778,12.6074444445
611.27,12.2721111111,34.6994444444,18.5284444444,25.7151111111,10.103,12.4463888889,13.2286666667,22.7665555556,12.6566666667
611.60,12.4227777778,34.9055555555,18.6527777778,25.8875555556,10.2684444444,12.5556111111,13.3817777778,22.9551111111,12.801
611.93,12.4436666667,34.9206666667,18.7243333333,25.8916666667,10.3251111111,12.6105555555,13.4253333334,23.0206666667,12.838
612.27,12.4623333333,34.96,18.7752222222,25.9356666667,10.3165555556,12.6668333333,13.445,23.0318888889,12.8774444445
612.60,12.4788888889,34.9914444444,18.7833333333,26.0247777778,10.303,12.6712222222,13.4,23.0465555556,12.9036666667
612.94,12.5018888889,35.0227777778,18.8154444445,26.0573333333,10.2858888889,12.6476111111,13.4371111111,23.0292222222,12.9146666667
613.27,12.5011111111,35.051,18.7871111111,25.9776666667,10.2711111111,12.6214444444,13.3663333333,23.0238888889,12.8802222222
613.61,12.5475555556,35.1078888889,18.8998888889,26.0937777778,10.3228888889,12.6894444445,13.4396666666,23.1618888889,12.9845555556
613.94,12.5051111111,35.0358888889,18.8532222222,26.0061111111,10.2436666667,12.5965555556,13.3758888889,23.1243333333,12.9202222222
614.28,12.4724444445,35.1014444444,18.8533333333,26.0105555555,10.2301111111,12.5734444444,13.3845555556,23.0973333333,12.876
614.61,12.3234444444,34.9768888889,18.7407777778,25.8972222222,10.0845555556,12.4635,13.2321111111,23.0197777778,12.7374444445
614.94,12.3132222222,35.0618888889,18.7104444444,25.9025555556,10.0465555555,12.3778888889,13.2162222222,23.0207777778,12.6923333333
615.28,12.2956666667,35.0806666667,18.687,25.89,10.0732222222,12.3204444444,13.1277777778,22.9255555556,12.6605555555
615.61,12.3114444444,35.0318888889,18.6728888889,25.8256666667,10.0621111111,12.2685,13.1593333333,22.9223333334,12.6655555556
615.95,12.2836666667,35.0908888889,18.6734444444,25.8792222222,10.033,12.1965555555,13.1192222222,22.8906666667,12.6614444444
616.28,12.2605555556,35.1195555556,18.719,25.9025555555,10.0605555556,12.1742222222,13.1534444444,22.8813333333,12.6866666667
616.61,12.2717777778,35.1022222222,18.6628888889,25.866,10.0332222222,12.1011111111,13.1273333333,22.8074444444,12.6238888889
616.95,12.3918888889,35.2646666667,18.7113333333,25.9545555555,10.1518888889,12.2145555556,13.2221111111,22.8746666667,12.7154444445
617.28,12.5117777778,35.3228888889,18.809,26.0786666667,10.2655555556,12.3186666667,13.3067777778,22.9612222222,12.7942222222
617.62,12.5671111111,35.4122222222,18.8633333333,26.1613333334,10.3321111111,12.3738333333,13.3725555556,22.9585555555,12.8562222222
617.95,12.611,35.4125555556,18.9247777778,26.1857777778,10.3766666667,12.4392777778,13.3986666667,22.9443333333,12.889
618.28,12.6304444445,35.3982222222,18.9275555555,26.242,10.3911111111,12.4820555555,13.4573333334,22.9737777778,12.8837777778
618.62,12.6291111111,35.4931111111,18.971,26.2821111111,10.4115555556,12.5121666667,13.4642222222,22.9536666667,12.8896666667
618.95,12.6741111111,35.4986666666,18.9651111111,26.2732222222,10.4536666667,12.5937222222,13.4964444444,22.9602222222,12.901
619.28,12.6526666666,35.4374444445,18.8881111111,26.2226666666,10.3938888889,12.5385555556,13.4482222222,22.9233333333,12.8384444444
619.62,12.6655555556,35.5611111111,18.9757777778,26.2766666666,10.4503333333,12.5640555556,13.5272222222,22.9982222222,12.9315555556
619.95,12.618,35.5351111111,19.01,26.2725555556,10.3633333333,12.5153888889,13.484,22.9701111111,12.8791111111
620.28,12.5254444444,35.5607777778,18.9621111111,26.282,10.2908888889,12.4592777778,13.4618888889,22.9362222222,12.8406666667
620.62,12.4975555556,35.5618888889,18.9465555556,26.295,10.2667777778,12.3992222222,13.4736666667,22.9197777778,12.8194444445
620.95,12.4282222222,35.565,18.9205555556,26.3027777778,10.2056666667,12.3441666667,13.4228888889,22.9522222222,12.8035555555
621.28,12.4576666667,35.6432222222,18.9482222222,26.2603333333,10.1972222222,12.3572777778,13.473,23.022,12.8467777778
621.62,12.5586666667,35.7175555556,19.0214444445,26.3385555556,10.2891111111,12.4966666667,13.5677777778,23.1441111111,12.9248888889
621.95,12.5293333333,35.6494444444,18.9913333333,26.27,10.2264444444,12.4333888889,13.5106666666,23.1133333333,12.9035555555
622.28,12.5601111111,35.7745555556,19.0824444444,26.4051111111,10.2785555555,12.4979444444,13.5466666667,23.2073333333,12.9951111111
622.62,12.5358888889,35.6712222222,19.0498888889,26.3685555555,10.249,12.5263333333,13.424,23.1693333333,12.8982222222
622.95,12.5291111111,35.6534444444,19.0451111111,26.3814444445,10.2736666667,12.5661111111,13.4035555555,23.1646666667,12.9751111111
623.28,12.5707777778,35.6415555556,19.0924444444,26.3841111111,10.3325555556,12.5308333333,13.4137777778,23.2047777778,13.0141111111
623.62,12.7024444444,35.683,19.177,26.4845555555,10.4237777778,12.6960555556,13.5192222222,23.3036666667,13.094
623.95,12.7684444444,35.6188888889,19.1888888889,26.4743333334,10.4621111111,12.7480555556,13.5844444445,23.2971111111,13.1277777778
624.28,12.783,35.6123333333,19.2138888889,26.461,10.511,12.7238333333,13.5315555555,23.257,13.114
624.62,12.7598888889,35.5916666667,19.1682222222,26.4638888889,10.4841111111,12.6331111111,13.4521111111,23.2127777778,13.0897777778
624.95,12.7798888889,35.5697777778,19.2153333333,26.5042222222,10.5087777778,12.6418333333,13.4866666667,23.2428888889,13.0955555556
625.28,12.7917777778,35.5543333334,19.1864444445,26.5252222222,10.4823333333,12.6397222222,13.4796666667,23.237,13.0687777778
625.61,12.7513333333,35.565,19.2131111111,26.5048888889,10.4476666667,12.5987222222,13.4536666666,23.1683333333,13.0517777778
625.95,12.7623333333,35.6063333333,19.2447777778,26.4897777778,10.437,12.5651666667,13.4937777778,23.1808888889,13.0063333334
626.28,12.7926666667,35.6145555556,19.2631111111,26.4808888889,10.4255555555,12.6456111111,13.4971111111,23.1585555556,13.0331111111
626.61,12.6787777778,35.5367777778,19.1888888889,26.3872222222,10.3148888889,12.5237222222,13.38,23.0611111111,12.9488888889
626.94,12.6878888889,35.6751111111,19.2413333333,26.4456666667,10.3378888889,12.5732777778,13.3941111111,23.089,13.029
627.28,12.6607777778,35.6278888889,19.2142222222,26.4754444444,10.3311111111,12.5847222222,13.435,23.0584444444,13.0318888889
627.61,12.5981111111,35.5966666667,19.1984444444,26.4457777778,10.2693333333,12.5696111111,13.4041111111,22.9753333333,12.9854444444
627.94,12.6427777778,35.7297777778,19.2726666667,26.5361111111,10.3188888889,12.6438888889,13.4292222222,23.0436666667,13.0545555555
628.27,12.6328888889,35.7892222222,19.3196666667,26.5395555555,10.3374444444,12.6581111111,13.4402222222,23.0584444444,13.0383333333
628.61,12.7476666667,35.9332222222,19.3602222222,26.6447777778,10.4111111111,12.7659444444,13.5884444445,23.1848888889,13.1051111111
628.94,12.826,35.9832222222,19.3577777778,26.7234444444,10.4923333333,12.8772222222,13.6005555555,23.2552222222,13.1647777778
629.27,12.7798888889,36.0673333333,19.4085555556,26.7532222222,10.5168888889,12.9001111111,13.6266666666,23.3264444444,13.1575555556
629.60,12.8526666667,36.1933333333,19.4845555556,26.7621111111,10.5665555555,12.9673888889,13.7124444445,23.4546666667,13.2398888889
629.94,12.8784444444,36.2321111111,19.56,26.8466666666,10.6007777778,13.0050555556,13.7485555556,23.49,13.2185555555
630.27,12.9477777778,36.4142222222,19.6342222222,26.9797777778,10.6472222222,13.1299444444,13.834,23.7,13.3184444444
630.60,12.9495555555,36.4653333333,19.6223333333,26.9527777778,10.6381111111,13.0946111111,13.8296666666,23.7583333333,13.3234444445
630.93,12.8576666667,36.3844444445,19.5481111111,26.8635555556,10.5455555556,13.0488333333,13.8041111111,23.7333333333,13.203
631.26,12.8668888889,36.2922222222,19.4974444444,26.8383333333,10.5162222222,13.052,13.7835555555,23.6894444444,13.2126666666
631.60,12.8137777778,36.2256666667,19.4777777778,26.7842222222,10.4632222222,12.9744444445,13.7245555556,23.6394444444,13.2227777778
631.93,12.8216666667,36.2635555555,19.5702222222,26.7781111111,10.4516666667,13.0271111111,13.765,23.6562222222,13.2533333333
632.26,13.038,36.3484444444,19.6974444444,26.9327777778,10.5751111111,13.1789444444,13.9091111111,23.7282222222,13.3828888889
632.59,12.9527777778,36.24,19.6425555556,26.854,10.5606666667,13.1230555556,13.8358888889,23.6282222222,13.2902222222
632.92,12.9402222222,36.2237777778,19.5877777778,26.8168888889,10.4925555556,13.0563888889,13.7908888889,23.6186666666,13.2215555556
633.26,12.917,36.1062222222,19.6072222222,26.7456666667,10.4796666667,13.0317777778,13.7175555556,23.5161111111,13.1556666667
633.59,13.013,36.1235555556,19.7575555556,26.8723333334,10.6422222222,13.2341666667,13.8535555555,23.6083333333,13.2277777778
633.92,13.1132222222,36.157,19.8724444444,26.9718888889,10.8085555556,13.3245555556,13.9245555556,23.607,13.3145555555
634.25,13.1745555556,36.2236666667,19.9662222222,27.0148888889,10.8652222222,13.3877222222,14.0073333333,23.7048888889,13.3548888889
634.58,13.1778888889,36.3111111111,19.9968888889,27.0452222222,10.9196666667,13.3799444444,13.9765555556,23.7318888889,13.4043333333
634.91,13.1648888889,36.2983333333,19.9638888889,27.0527777778,10.895,13.2740555556,13.9105555556,23.6894444445,13.3695555556
635.25,13.0134444444,36.1834444444,19.8933333333,26.9232222222,10.825,13.1168888889,13.7704444444,23.6121111111,13.2918888889
635.58,13.1462222222,36.3395555556,20.0066666666,27.1423333333,10.9295555555,13.2432222222,13.8595555556,23.7046666667,13.4233333333
635.91,13.2058888889,36.3355555556,20.0226666667,27.1788888889,11.0291111111,13.289,13.8927777778,23.7401111111,13.5034444444
636.24,13.2264444444,36.37,20.0057777778,27.221,11.0341111111,13.2837222222,13.9212222222,23.7512222222,13.5341111111
636.57,13.2163333333,36.3781111111,19.936,27.1343333333,10.9738888889,13.1762777778,13.9097777778,23.7714444444,13.5642222222
636.90,13.284,36.4978888889,19.8977777778,27.1618888889,10.9245555556,13.1768333333,13.9696666667,23.8827777778,13.5996666667
637.23,13.1861111111,36.4512222222,19.8348888889,27.0954444444,10.871,13.0776666667,13.8613333333,23.7795555556,13.4932222222
637.56,13.2998888889,36.5786666667,19.9887777778,27.242,10.979,13.2247222222,13.9816666667,23.95,13.5308888889
637.90,13.292,36.542,20.0166666666,27.2663333333,11.0411111111,13.2582222222,14.099,24.0028888889,13.5836666667
638.23,13.3395555555,36.5918888889,19.9665555556,27.2882222222,11.0425555555,13.3187777778,14.1287777778,24.0134444444,13.5968888889
638.56,13.3854444445,36.635,19.9932222222,27.3094444444,11.099,13.3711666667,14.2334444444,24.103,13.643
638.89,13.4623333333,36.8261111111,20.0938888889,27.3583333333,11.1694444445,13.5054444444,14.354,24.1925555556,13.7424444445
639.22,13.5161111111,36.8977777778,20.1871111111,27.4261111111,11.1847777778,13.5717777778,14.3728888889,24.2415555556,13.7863333333
639.55,13.4868888889,36.9237777778,20.1853333333,27.4026666667,11.1317777778,13.5555,14.2717777778,24.1386666667,13.6983333333
639.88,13.414,36.9052222222,20.1708888889,27.375,11.1251111111,13.517,14.1858888889,24.0976666667,13.6827777778
640.21,13.5265555555,37.0496666667,20.3227777778,27.5444444444,11.2372222222,13.6707777778,14.3677777778,24.2583333333,13.8493333333
640.54,13.4677777778,36.9151111111,20.1848888889,27.44,11.0968888889,13.5575,14.3155555555,24.1467777778,13.8178888889
640.87,13.5585555556,37.0997777778,20.2952222222,27.5254444444,11.1473333334,13.6393333333,14.339,24.218,13.855
641.20,13.4886666667,37.0662222222,20.2811111111,27.528,11.1233333333,13.6065,14.3408888889,24.1781111111,13.8025555555
641.53,13.4874444444,37.0251111111,20.326,27.5197777778,11.0656666667,13.6092777778,14.2775555556,24.1232222222,13.7373333333
641.87,13.4561111111,36.9551111111,20.2808888889,27.4855555555,10.9884444444,13.5415,14.1693333333,24.1166666667,13.6231111111
642.20,13.3795555556,36.9492222222,20.2334444444,27.3916666667,10.9725555556,13.4361111111,14.1443333333,24.0924444444,13.5403333333
642.53,13.4958888889,37.065,20.394,27.5886666667,11.1841111111,13.6452777778,14.3842222222,24.2817777778,13.7508888889
642.86,13.6222222222,37.1895555556,20.5581111111,27.7348888889,11.3475555555,13.8275555556,14.5451111111,24.4247777778,13.8647777778
643.19,13.6876666667,37.2521111111,20.5801111111,27.7005555556,11.4005555556,13.8863333333,14.5435555555,24.4,13.9465555556
643.52,13.6996666667,37.1966666667,20.6278888889,27.6965555555,11.4344444445,13.9786111111,14.5706666666,24.3977777778,13.9858888889
643.85,13.7042222222,37.1606666667,20.595,27.6614444444,11.4263333333,13.9990555556,14.5628888889,24.3991111111,13.9758888889
644.18,13.9243333333,37.3402222222,20.7843333333,27.8473333333,11.6164444444,14.1865,14.732,24.6443333333,14.1442222222
644.51,13.9715555555,37.3707777778,20.8474444444,27.8632222222,11.69,14.2318888889,14.7997777778,24.708,14.2634444444
644.84,13.9336666667,37.3312222222,20.8758888889,27.8762222222,11.7111111111,14.1883333333,14.7708888889,24.6312222222,14.295
645.17,13.9734444444,37.3577777778,20.9511111111,28.0076666667,11.8236666667,14.3032222222,14.8857777778,24.7437777778,14.4543333333
645.50,13.9675555556,37.3255555556,20.9735555556,27.974,11.7245555556,14.2241666667,14.7873333333,24.7237777778,14.3768888889
645.83,13.9817777778,37.2412222222,21.0201111111,27.9465555556,11.6726666667,14.1871666667,14.7847777778,24.703,14.3238888889
646.16,14.1114444444,37.2785555556,21.0908888889,28.0647777778,11.8186666667,14.3246666667,14.8813333333,24.8142222222,14.4106666667
646.49,14.1653333333,37.4207777778,21.163,28.1868888889,11.9046666667,14.4056111111,14.9732222222,24.8906666667,14.5033333333
646.82,14.193,37.4062222222,21.1637777778,28.2011111111,11.9688888889,14.422,14.9602222222,24.8588888889,14.5112222222
647.15,14.0348888889,37.2775555556,21.0437777778,28.0228888889,11.8213333333,14.3219444444,14.7967777778,24.7085555555,14.4151111111
647.48,14.0312222222,37.2708888889,20.9938888889,28.0417777778,11.7662222222,14.309,14.7976666667,24.6918888889,14.4091111111
647.81,14.0306666667,37.3555555555,21.0731111111,28.0974444445,11.7581111111,14.4367222222,14.9113333334,24.7957777778,14.427
648.14,13.8992222222,37.259,20.9293333333,27.9408888889,11.5646666667,14.3165555556,14.7843333333,24.631,14.2464444444
648.47,13.8501111111,37.2253333333,20.8598888889,27.9005555556,11.5401111111,14.3154444444,14.7808888889,24.5732222222,14.2391111111
648.80,13.6904444444,37.1127777778,20.6658888889,27.8156666667,11.3912222222,14.2582777778,14.6041111111,24.448,14.2258888889
649.13,13.4814444444,37.1055555556,20.5633333333,27.6931111111,11.2003333333,14.0782222222,14.4986666666,24.3518888889,14.0946666667
649.46,13.439,37.0768888889,20.5084444445,27.6604444444,11.1601111111,14.0518333333,14.402,24.3295555556,14.045
649.79,13.4004444444,37.04,20.5387777778,27.6832222222,11.0906666667,14.1149444444,14.3752222222,24.4165555555,14.0318888889
650.11,13.4268888889,37.1216666667,20.5892222222,27.7425555555,11.0378888889,14.1166666667,14.4182222222,24.4393333333,14.0574444444
650.44,13.3706666667,37.1462222222,20.5153333333,27.669,10.9894444444,14.0456111111,14.3264444444,24.4535555556,13.931
