wavelength,Back_TanFucm,Belly_TanFucm,Breast_TanFucm,Crissum_TanFucm,Crown_TanFucm,DorTail_TanFucm,Patch10_TanFucm,Patch11_TanFucm,Patch12_TanFucm,Patch13_TanFucm,Rump_TanFucm,Throat_TanFucm,WingTip_TanFucm
365.66,6.73537037037,10.7338888889,8.44033333333,6.46111111111,5.14655555556,6.79986222222,30.8703333333,19.0537777778,17.2007777778,7.32433333333,15.4951111111,5.81644444445,7.33022222222
366.02,6.78366666667,10.7944444444,8.47033333333,6.48788888889,5.14977777778,6.79353111111,30.8245555555,19.0825555556,17.1936666667,7.33577777778,15.5148888889,5.83811111111,7.34688888889
366.38,6.83177777778,10.8484444445,8.56266666666,6.525,5.21466666667,6.74448444444,30.7643333334,19.1535555556,17.2108888889,7.386,15.5634444445,5.84955555556,7.35366666667
366.75,6.77159259259,10.8057777778,8.49433333333,6.49355555556,5.18033333333,6.65771111111,30.5635555555,19.13,17.0817777778,7.32244444444,15.5322222222,5.75722222222,7.25011111111
367.11,6.9297037037,10.9011111111,8.57922222222,6.56233333333,5.291,6.73152666667,30.5743333333,19.2095555556,17.178,7.45233333334,15.6597777778,5.85933333333,7.38566666667
367.47,6.90174074074,10.9103333333,8.57644444444,6.53433333333,5.24833333333,6.65043777778,30.4982222222,19.2264444444,17.1673333333,7.423,15.6816666667,5.83344444445,7.39
367.84,6.89044444444,10.9388888889,8.58677777778,6.52744444444,5.24522222222,6.63750444445,30.3967777778,19.2452222222,17.1005555556,7.38866666667,15.674,5.82444444444,7.30944444444
368.20,6.9317037037,11.0732222222,8.71044444444,6.65322222222,5.36922222222,6.69326444445,30.4147777778,19.399,17.1462222222,7.47788888889,15.806,5.919,7.34111111111
368.56,6.9332962963,11.1391111111,8.788,6.72811111111,5.44777777778,6.70094,30.3835555556,19.4622222222,17.1232222222,7.49555555555,15.9323333334,5.92522222222,7.36933333333
368.93,6.89148148148,11.1404444445,8.784,6.75488888889,5.45055555556,6.70084444445,30.2768888889,19.4418888889,17.0442222222,7.48555555556,15.9802222222,5.85733333333,7.39766666667
369.29,6.8632962963,11.1452222222,8.73144444444,6.76122222222,5.48144444444,6.71576,30.2304444445,19.4606666667,16.9582222222,7.53655555555,16.0382222222,5.81577777778,7.45022222222
369.65,6.86940740741,11.1896666666,8.68044444444,6.72366666667,5.46088888889,6.73982444444,30.1253333333,19.4562222222,16.8581111111,7.53022222222,16.0164444444,5.75033333333,7.37666666667
370.01,6.8707037037,11.1828888889,8.67488888889,6.70677777778,5.44833333333,6.75679555555,30.0601111111,19.4482222222,16.7376666667,7.559,16.0375555556,5.71788888889,7.30044444444
370.38,6.87211111111,11.2501111111,8.71,6.737,5.48688888889,6.85722888889,30.0365555556,19.5613333333,16.7793333333,7.61744444445,16.172,5.71911111111,7.30411111111
370.74,6.84451851852,11.2593333333,8.74411111111,6.72066666667,5.50033333333,6.89846666667,30.0376666667,19.6213333333,16.7854444445,7.62966666667,16.2304444445,5.74722222222,7.331
371.10,6.86588888889,11.3435555555,8.79333333333,6.781,5.55611111111,6.98258666667,30.0521111111,19.7266666667,16.791,7.64522222222,16.324,5.72655555556,7.37211111111
371.46,6.89037037036,11.3477777778,8.77888888889,6.74844444444,5.58877777778,6.98711555555,30.0363333333,19.7807777778,16.7576666667,7.66911111111,16.3491111111,5.71622222222,7.39855555556
371.83,6.95033333334,11.4323333333,8.82711111111,6.764,5.64,7.03493555555,30.1136666667,19.7997777778,16.7694444445,7.73677777778,16.4436666667,5.78788888889,7.46288888889
372.19,6.99707407408,11.5026666667,8.88755555556,6.79266666667,5.63022222222,7.07411111111,30.0082222222,19.8803333333,16.7621111111,7.78944444444,16.5092222222,5.84844444444,7.54011111111
372.55,7.00077777778,11.4928888889,8.84688888889,6.75355555556,5.60266666667,7.11644444445,29.9376666667,19.887,16.7558888889,7.80944444444,16.4867777778,5.82944444444,7.47233333333
372.92,7.05707407408,11.5452222222,8.86288888889,6.80544444444,5.69033333333,7.1465,29.9334444444,19.8802222222,16.7752222222,7.90311111111,16.5888888889,5.89588888889,7.55011111111
373.28,7.12325925926,11.631,8.96777777778,6.82655555555,5.725,7.19182888889,29.9566666667,19.9756666667,16.8281111111,8.00477777778,16.6656666667,5.93344444444,7.58222222222
373.64,7.15162962964,11.6814444445,9.0698888889,6.87377777778,5.73788888889,7.20432,30.0347777778,20.0536666667,16.8342222222,8.09477777778,16.7528888889,5.98144444444,7.64166666667
374.00,7.09574074074,11.6531111111,9.05622222222,6.85322222222,5.721,7.15470888889,29.9961111111,20.079,16.8357777778,8.082,16.7417777778,5.92622222222,7.59611111111
374.37,7.01211111111,11.5173333334,8.92944444444,6.72288888889,5.61711111111,6.99454,29.8157777778,19.8888888889,16.6153333333,7.94488888889,16.5672222222,5.84988888889,7.48722222222
374.73,7.08396296297,11.5655555556,8.94344444444,6.77166666667,5.62844444444,6.98895111111,29.8033333333,19.9213333333,16.6162222222,8.00177777778,16.5835555556,5.90533333333,7.48166666667
375.09,6.929,11.4484444444,8.83733333333,6.64788888889,5.44988888889,6.83955111111,29.6757777778,19.7371111111,16.4285555555,7.90611111111,16.522,5.82911111111,7.332
375.45,6.93448148148,11.5366666667,8.90655555556,6.749,5.45922222222,6.89910222222,29.7362222222,19.8494444444,16.4817777778,8.00511111111,16.6021111111,5.86533333333,7.33133333333
375.81,6.8517037037,11.5327777778,8.92266666668,6.77833333333,5.41544444444,6.84285333333,29.6661111111,19.8556666667,16.4116666666,8.00733333333,16.5643333333,5.816,7.30666666667
376.18,6.86796296296,11.535,8.94133333332,6.764,5.44255555556,6.82860666667,29.705,19.8387777778,16.3682222222,8.03311111111,16.5586666667,5.79577777778,7.24611111111
376.54,6.88925925926,11.5763333333,8.98688888889,6.836,5.48622222222,6.83122444444,29.7108888889,19.8487777778,16.3356666667,8.16111111111,16.6362222222,5.82166666667,7.24877777778
376.90,6.88648148148,11.636,9.01444444443,6.83155555555,5.45222222222,6.80138888889,29.683,19.9033333333,16.3515555556,8.18855555555,16.6848888889,5.77655555556,7.20355555555
377.26,6.91381481481,11.6544444445,9.05844444446,6.88433333333,5.50488888889,6.80235777778,29.621,19.9324444444,16.3298888889,8.23222222222,16.7303333333,5.78955555556,7.23022222222
377.63,6.99644444444,11.7585555556,9.12888888889,6.95,5.562,6.86303111111,29.6131111111,20.007,16.3754444445,8.338,16.8096666667,5.85955555555,7.31633333333
377.99,7.09588888889,11.8957777778,9.27144444446,7.06766666667,5.66155555556,6.93418222222,29.6984444445,20.1118888889,16.4215555555,8.48644444445,16.9583333333,5.95611111111,7.42644444445
378.35,7.22540740741,12.0487777778,9.44377777777,7.22933333334,5.81011111111,7.09112666667,29.7827777778,20.2437777778,16.566,8.66177777778,17.1464444444,6.04222222222,7.60877777778
378.71,7.26911111111,12.101,9.53366666668,7.28055555555,5.912,7.16078888889,29.8227777778,20.2947777778,16.574,8.73744444446,17.241,6.03744444444,7.68955555556
379.07,7.35281481481,12.2325555556,9.66211111111,7.37411111111,6.02266666667,7.24163333333,29.8868888889,20.4391111111,16.6318888889,8.8471111111,17.2667777778,6.11855555555,7.75244444445
379.44,7.33040740741,12.2095555556,9.67777777777,7.35166666667,6.03688888889,7.21777111111,29.7874444444,20.4038888889,16.5238888889,8.86755555556,17.2447777778,6.08711111111,7.76622222222
379.80,7.43088888889,12.2511111111,9.76244444443,7.43722222222,6.11111111111,7.28689111111,29.8116666666,20.4711111111,16.5886666667,8.938,17.3452222222,6.12355555556,7.80544444444
380.16,7.42525925925,12.3033333333,9.79333333332,7.50122222222,6.13233333333,7.29499111111,29.7988888889,20.4981111111,16.5812222222,8.96,17.3747777778,6.07855555555,7.82622222222
380.52,7.40151851852,12.346,9.81211111111,7.505,6.125,7.26310666667,29.714,20.4958888889,16.5066666667,8.90922222222,17.3998888889,6.05722222222,7.92922222222
380.88,7.42581481481,12.3905555556,9.84566666668,7.52766666667,6.149,7.28887111111,29.6946666667,20.5175555556,16.4694444444,8.95788888888,17.4043333333,6.06744444445,7.873
381.24,7.44662962963,12.4654444444,9.89611111111,7.57677777778,6.18066666667,7.33917333333,29.7218888889,20.4945555556,16.4725555556,9.0228888889,17.4161111111,6.07933333333,7.90377777778
381.61,7.37159259259,12.4193333333,9.83866666667,7.57766666667,6.15922222222,7.31540666667,29.6674444444,20.4306666667,16.3644444444,8.93388888888,17.4045555555,6.06377777778,7.81666666667
381.97,7.26533333334,12.2982222222,9.73577777778,7.46455555556,6.08655555556,7.24994888889,29.445,20.2705555556,16.2298888889,8.79866666668,17.3198888889,6.00577777778,7.71477777778
382.33,7.20988888889,12.259,9.69455555555,7.41888888889,6.04788888889,7.2048,29.4354444444,20.2234444444,16.1325555556,8.77744444444,17.2974444444,5.98777777778,7.61877777778
382.69,7.1482962963,12.2545555556,9.67555555555,7.415,5.99977777778,7.1678,29.3858888889,20.201,16.0847777778,8.74022222222,17.2688888889,5.92844444444,7.55355555555
383.05,7.12766666667,12.2152222222,9.618,7.38011111111,6.00633333334,7.11042666667,29.3502222222,20.1963333333,16.0845555555,8.74777777777,17.2877777778,5.87333333333,7.49988888889
383.41,7.16925925926,12.2852222222,9.67033333335,7.43244444445,6.07822222222,7.14217777778,29.3351111111,20.2102222222,16.1207777778,8.76877777777,17.3421111111,5.91011111111,7.51922222222
383.77,7.1352962963,12.2521111111,9.60644444443,7.36677777778,6.00955555555,7.07376,29.234,20.1332222222,16.0313333333,8.79077777779,17.3138888889,5.85211111111,7.47444444444
384.14,7.09637037036,12.1821111111,9.55533333333,7.296,5.92144444445,7.02320888889,29.1356666667,20.0503333333,15.9473333333,8.77777777777,17.2753333333,5.81477777778,7.42644444445
384.50,7.076,12.1768888889,9.527,7.29011111111,5.88722222222,7.00045555556,29.1591111111,20.0146666667,15.9507777778,8.78277777779,17.2628888889,5.80688888889,7.35255555556
384.86,7.03440740741,12.1223333333,9.51233333332,7.266,5.81488888889,6.96146,29.1074444444,19.9668888889,15.8777777778,8.77022222223,17.226,5.76,7.34177777778
385.22,7.05062962964,12.1482222222,9.51733333334,7.26333333333,5.787,6.92956,29.0775555556,19.9723333333,15.8417777778,8.75944444444,17.2494444444,5.77911111111,7.33944444444
385.58,7.10662962963,12.1667777778,9.58855555554,7.28933333333,5.81722222222,6.96126444445,29.0824444445,19.9934444444,15.9192222222,8.86722222222,17.3124444444,5.79344444444,7.38488888889
385.94,7.14281481481,12.2356666667,9.62422222222,7.33022222222,5.81411111111,6.9409,29.1195555556,20.0427777778,15.9634444444,8.94944444444,17.326,5.779,7.40633333333
386.30,7.1717037037,12.3062222222,9.68011111112,7.40311111111,5.85411111111,6.96282444444,29.1111111111,20.0838888889,16.0221111111,8.98288888889,17.3934444445,5.81866666667,7.46044444444
386.66,7.20340740741,12.3485555555,9.73244444443,7.45044444445,5.87933333333,6.99192888889,29.1061111111,20.0975555556,16.0458888889,9.08633333332,17.4298888889,5.86322222222,7.49433333333
387.03,7.21822222222,12.3348888889,9.77311111112,7.46888888889,5.85222222222,6.99984444444,29.0373333333,20.0815555556,15.988,9.10855555557,17.4444444444,5.85744444444,7.50488888889
387.39,7.19366666667,12.3131111111,9.73122222223,7.42311111111,5.78622222222,6.91717333333,29.033,20.0522222222,15.9035555555,9.14866666666,17.4428888889,5.79144444444,7.44366666667
387.75,7.27737037037,12.4537777778,9.91366666668,7.55833333333,5.93255555556,7.02511555555,29.1885555555,20.2267777778,16.0311111111,9.29811111111,17.5958888889,5.90877777778,7.53933333333
388.11,7.24792592592,12.4771111111,9.90755555555,7.589,5.97466666667,6.99736,29.2584444445,20.2598888889,16.0341111111,9.31044444446,17.6401111111,5.876,7.52033333333
388.47,7.26588888889,12.5131111111,9.96511111112,7.627,6.00633333333,7.01823111111,29.2714444445,20.3331111111,16.073,9.39277777777,17.6754444444,5.904,7.49622222222
388.83,7.30351851852,12.5852222222,10.0321111111,7.67566666667,6.085,7.04863333333,29.3303333333,20.4128888889,16.102,9.46888888888,17.7832222222,5.95733333333,7.50088888889
389.19,7.31444444445,12.6442222222,10.0876666667,7.698,6.12566666667,7.11536222222,29.3707777778,20.4244444445,16.1173333333,9.51811111112,17.8475555556,5.98855555556,7.47566666667
389.55,7.22896296297,12.6481111111,10.0938888889,7.67277777778,6.08844444445,7.01778666667,29.3838888889,20.4017777778,16.0592222222,9.4731111111,17.847,5.91888888889,7.41866666667
389.91,7.20522222222,12.672,10.1378888889,7.71577777778,6.13166666667,7.01749333333,29.418,20.4866666667,16.0504444445,9.50133333334,17.9162222222,5.896,7.395
390.27,7.21911111111,12.7407777778,10.1897777778,7.75755555556,6.17233333333,7.04105111111,29.459,20.519,16.062,9.58711111111,18.0004444445,5.88388888889,7.42
390.63,7.22025925926,12.7677777778,10.1931111111,7.76944444445,6.19711111111,7.00188444444,29.4364444444,20.5493333333,16.0328888889,9.59711111112,18.0256666667,5.88388888889,7.40011111111
391.00,7.19944444444,12.8094444445,10.2056666667,7.79,6.225,6.97672888889,29.4645555555,20.5663333333,16.0705555556,9.62244444446,18.1018888889,5.87688888889,7.40544444445
391.36,7.20548148148,12.868,10.2593333333,7.84877777778,6.25822222222,7.00866,29.4221111111,20.5881111111,16.0901111111,9.66055555554,18.1445555556,5.91911111111,7.43444444445
391.72,7.17511111111,12.8454444444,10.228,7.82455555556,6.23877777778,6.96585555556,29.3911111111,20.5361111111,16.0291111111,9.68899999999,18.1453333333,5.869,7.38122222222
392.08,7.19014814814,12.8951111111,10.291,7.85866666667,6.26055555555,6.97214666667,29.3394444444,20.5324444444,16.0481111111,9.73688888889,18.1727777778,5.89288888889,7.36322222222
392.44,7.17822222222,12.863,10.2844444444,7.84144444444,6.27844444445,6.94379777778,29.3251111111,20.5085555555,16.0275555556,9.70055555556,18.1916666667,5.829,7.37844444444
392.80,7.13562962963,12.8284444444,10.2873333333,7.83255555555,6.27822222222,6.89730444445,29.2962222222,20.4795555556,16.006,9.65799999999,18.1588888889,5.77144444444,7.36288888889
393.16,7.10903703703,12.8268888889,10.2881111111,7.86866666667,6.30711111111,6.87013111111,29.2925555556,20.5178888889,16.0148888889,9.67522222221,18.1977777778,5.73877777778,7.36133333333
393.52,7.20237037037,12.935,10.3873333333,7.98033333333,6.43244444445,6.96424,29.3117777778,20.6351111111,16.0603333333,9.83400000001,18.2728888889,5.85177777778,7.44311111111
393.88,7.28174074074,13.0214444444,10.4656666667,8.04122222222,6.50533333334,7.02179555555,29.3501111111,20.6508888889,16.0934444444,9.944,18.322,5.94266666667,7.53177777778
394.24,7.26851851852,13.0174444445,10.4916666667,8.04177777778,6.516,7.00035777778,29.305,20.64,16.0782222222,9.95533333332,18.2924444445,5.94266666667,7.51288888889
394.60,7.28088888889,13.0425555555,10.5417777778,8.02022222222,6.55244444445,7.00269333333,29.3514444445,20.6577777778,16.1015555556,9.99622222222,18.3303333333,5.92411111111,7.52633333333
394.96,7.31618518519,13.067,10.6152222222,8.09255555556,6.62844444445,7.07737333333,29.3714444444,20.678,16.1152222222,10.12,18.3894444445,5.96777777778,7.55133333333
395.32,7.31492592592,13.027,10.6283333333,8.11166666667,6.65744444444,7.07826888889,29.405,20.6871111111,16.1246666667,10.1318888889,18.3733333333,5.94711111111,7.53988888889
395.68,7.3047037037,13.0497777778,10.6512222222,8.13166666667,6.68288888889,7.10010666667,29.3404444444,20.6757777778,16.0967777778,10.117,18.3507777778,5.94477777778,7.56688888889
396.04,7.35622222222,13.0847777778,10.7012222222,8.18188888889,6.72444444445,7.14474,29.3598888889,20.7536666667,16.1056666667,10.2051111111,18.4356666667,5.99444444444,7.62788888889
396.40,7.40177777778,13.171,10.7685555556,8.22677777778,6.75244444444,7.19690444444,29.3924444445,20.7905555556,16.0978888889,10.3111111111,18.4747777778,6.05144444445,7.64177777778
396.76,7.42859259259,13.2723333333,10.8177777778,8.28477777777,6.80844444444,7.25972444444,29.4445555556,20.8054444444,16.1145555556,10.3797777778,18.54,6.09333333333,7.684
397.12,7.45766666666,13.3206666667,10.854,8.28599999999,6.82322222222,7.26632,29.4584444444,20.8342222222,16.1326666667,10.4725555556,18.5627777778,6.10511111111,7.72022222222
397.48,7.46855555556,13.3228888889,10.8455555555,8.28155555557,6.82,7.25569555556,29.4675555556,20.8334444445,16.1351111111,10.4872222222,18.599,6.05688888889,7.70811111111
397.84,7.38340740741,13.2978888889,10.8125555556,8.20888888888,6.80688888889,7.20298,29.468,20.7773333334,16.1067777778,10.445,18.6027777778,5.961,7.63088888889
398.20,7.35266666667,13.2992222222,10.8104444445,8.20511111111,6.81033333334,7.19468444445,29.4916666667,20.7914444444,16.0925555555,10.4837777778,18.6168888889,5.92911111111,7.54122222222
398.56,7.35614814814,13.3302222222,10.8178888889,8.26100000001,6.83088888889,7.22125333333,29.503,20.7938888889,16.0883333333,10.5672222222,18.661,5.95588888889,7.50988888889
398.92,7.38681481481,13.4103333333,10.8627777778,8.25644444443,6.86111111111,7.23508,29.5605555556,20.848,16.086,10.5933333334,18.7098888889,5.95655555555,7.52044444445
399.28,7.39211111111,13.4723333333,10.9236666667,8.2891111111,6.88011111111,7.23480666667,29.552,20.8558888889,16.0963333333,10.6422222222,18.7613333333,5.955,7.53011111111
399.64,7.35192592592,13.4392222222,10.8814444445,8.2451111111,6.84866666667,7.16992222222,29.541,20.807,16.0554444444,10.651,18.7734444445,5.91822222222,7.41311111111
400.00,7.37244444444,13.4474444444,10.9304444444,8.2671111111,6.93622222222,7.18239333333,29.5567777778,20.7892222222,16.0465555556,10.6915555555,18.8052222222,5.92622222222,7.42477777778
400.36,7.36807407408,13.4777777778,10.9357777778,8.26244444443,6.97977777778,7.14514666667,29.5314444445,20.8026666667,16.0488888889,10.7513333333,18.8371111111,5.939,7.43277777778
400.72,7.38507407408,13.5153333333,10.9704444444,8.32277777779,7.02644444444,7.16929111111,29.545,20.8558888889,16.0924444445,10.8604444444,18.903,5.975,7.46144444445
401.08,7.40811111111,13.4924444444,10.9841111111,8.36822222221,7.05733333334,7.19998888889,29.5338888889,20.8458888889,16.0965555556,10.9033333333,18.954,5.97922222222,7.47277777778
401.44,7.39844444444,13.5018888889,11.0053333333,8.35344444446,7.06611111111,7.17682888889,29.5366666666,20.8612222222,16.092,10.9392222222,19.0054444444,5.98577777778,7.43822222222
401.80,7.49166666666,13.6092222222,11.108,8.44522222222,7.14355555556,7.24757555556,29.6276666667,20.9833333333,16.1716666667,11.0703333333,19.1155555556,6.05511111111,7.50044444444
402.16,7.47855555556,13.64,11.1084444445,8.46377777779,7.173,7.23174444444,29.6541111111,21.0222222222,16.1683333334,11.1123333333,19.1671111111,6.039,7.53466666667
