wavelength,Back_DacCaym,Belly_DacCaym,Breast_DacCaym,Crissum_DacCaym,Crown_DacCaym,DorTail_DacCaym,Rump_DacCaym,Throat_DacCaym,WingTip_DacCaym
753.47,8.40046666667,17.3544666667,15.3426666667,16.6409333333,11.9142666667,8.25673333333,12.1775333333,11.6890666667,9.0734
753.79,8.34486666667,17.3939333333,15.3923,16.7308,11.9715333333,8.26566666666,12.1762,11.6386666667,9.06806666667
754.10,8.3658,17.3676,15.4040666667,16.7506,11.9784,8.22806666667,12.1767333333,11.5764666667,9.13393333334
754.42,8.63406666667,17.7334,15.7911666667,17.0047333333,12.3636666667,8.51493333333,12.5935333333,11.8647333333,9.52346666667
754.73,8.4932,17.7046666667,15.8924,17.0735333333,12.3204666666,8.412,12.817,11.6947333333,9.596
755.05,8.83200000001,18.1586,16.2546,17.3599333333,12.6371333333,8.57626666667,13.3190666667,12.0062666667,10.1221333333
755.36,8.5868,18.0797333333,16.238,17.1682,12.5246,8.424,13.3018666667,11.916,10.2272666667
755.67,8.75746666667,18.3725333333,16.4220666667,17.3230666667,12.8100666667,8.65733333333,13.5736666667,12.3524,10.5477333333
755.99,8.778,18.5934,16.3844666667,17.3758,12.8148666667,8.6376,13.8862666667,12.4368,10.6458666667
756.30,8.24073333333,18.0956666667,15.8897333333,16.8059333333,12.3539333333,8.01666666667,13.4740666667,11.9603333333,10.2514
756.62,8.0438,18.1146,15.7775666667,16.5296666667,12.3026666667,7.74933333333,13.4517333333,11.7684666667,10.1429333333
756.93,8.19966666666,18.2542,15.9391,16.3762,12.344,7.8776,13.549,11.7572666667,10.1868666667
757.24,8.28733333333,18.3621333333,15.9296,16.5086,12.3076,8.16386666667,13.6523333333,11.7988,10.2643333333
757.56,8.15133333333,18.1930666667,15.7818333333,16.2854,12.1219333333,8.04486666667,13.5693333333,11.6816,10.0906666666
757.87,7.93566666667,18.0762666667,15.5569333333,16.1672,11.981,7.81513333333,13.4596,11.5733333333,10.0487333333
758.18,8.00413333333,18.1466,15.5646,16.2645333334,11.9077333333,7.924,13.3276,11.6994,10.0684666667
758.50,7.9406,17.9632666667,15.3715,16.1385333333,11.7485333333,7.93786666667,13.0028666667,11.4265333333,9.84746666666
758.81,7.96253333333,17.9073333333,15.3226666667,16.1008,11.8332,7.88893333333,12.9135333333,11.3255333333,9.57333333334
759.13,7.991,17.725,15.2759333333,16.1375333333,11.7374,7.7816,12.906,11.1658666667,9.30959999999
759.44,7.91226666666,17.5370666667,15.2568666667,16.1697333333,11.6460666667,7.68013333333,12.7586666666,11.1903333333,9.15500000001
759.75,8.24273333333,17.8544666667,15.6318333333,16.5474,11.8104666667,8.11666666667,13.0276666667,11.586,9.37593333333
760.07,8.31513333333,17.7758666667,15.6187666667,16.5718,11.7267333333,8.21186666667,12.9646,11.6988666667,9.39653333335
760.38,8.2346,17.7035333333,15.4127333333,16.625,11.6931333333,8.09846666667,12.8495333333,11.7014666667,9.31900000001
760.69,8.09326666667,17.4059333333,15.1706333333,16.3257333333,11.5438666667,7.67046666667,12.7005333333,11.5711333333,9.13806666667
761.01,8.57213333333,17.7618666667,15.5015666667,16.8804666667,11.9292,8.08133333333,13.08,11.8105333333,9.48273333334
761.32,8.83353333333,18.0378666666,15.6484,17.1474666667,12.0312,8.30133333333,13.3001333333,12.0031333333,9.64199999998
761.63,8.96253333334,18.1437333333,15.7139333333,17.2695333333,12.1720666667,8.42473333333,13.4439333333,12.1229333333,9.76553333334
761.94,9.20113333334,18.4236,15.9222666667,17.5126,12.3870666666,8.6372,13.6826,12.4271333333,9.96813333331
762.26,9.17393333333,18.4584666667,15.913,17.5948666667,12.3158,8.69553333333,13.6395333333,12.4631333333,10.151
762.57,8.87873333333,18.4602666667,15.6255666667,17.3267333333,12.1956,8.5492,13.4123333333,12.3492,10.0495333333
762.88,9.02773333333,18.6581333333,15.8001,17.4701333333,12.4102,8.73066666667,13.6154,12.4038666667,10.2714
763.20,9.05086666667,18.6942,15.9013333333,17.5731333333,12.5244,8.80046666667,13.741,12.4098,10.4566
763.51,9.21626666667,18.8514,16.1586666667,17.8395333333,12.7925333333,9.04806666666,13.9939333333,12.4686666667,10.6995333333
763.82,9.38946666667,19.0810666667,16.4203666667,18.0888666667,12.9977333333,9.30153333334,14.1703333333,12.7374,10.921
764.14,9.67786666666,19.3368,16.7131333333,18.4192,13.2403333333,9.71613333334,14.3484666667,13.0345333333,11.1484
764.45,9.65673333333,19.472,16.7742333333,18.4114666667,13.3354666667,9.73060000001,14.4132,13.1768,11.2624666667
764.76,9.57653333333,19.3258666667,16.7273333333,18.2968,13.2166,9.69566666667,14.1804666667,13.0569333333,11.1291333333
765.07,9.77713333333,19.4652,16.9341,18.3607333333,13.3473333333,9.80966666667,14.2369333333,13.1746666667,11.2644666667
765.39,9.88353333334,19.5197333333,17.1690333333,18.5005333333,13.4706,10.0037333333,14.5289333333,13.3553333333,11.5815333333
765.70,10.1044,19.6289333333,17.2580666667,18.5774666667,13.653,10.1920666667,14.8178,13.609,11.7149333333
766.01,10.7592,19.981,17.8572,19.1318666667,14.0326666667,10.7592,15.3878666667,14.1169333333,12.3048666667
766.32,10.463,19.6769333333,17.5623666666,18.8750666667,13.717,10.4976,15.1248,13.9044666667,12.1046
766.64,9.96666666667,19.2860666666,17.0675333333,18.3969333333,13.3333333333,9.91220000001,14.6128666667,13.5389333333,11.6002666667
766.95,9.77966666667,18.9843333333,16.8229666667,17.9746,12.9302,9.50140000001,14.1992,13.3208,11.2392666667
767.26,9.67780000001,18.8152,16.6259333333,17.8061333333,12.7214,9.24466666667,13.9454,12.8841333333,10.9798666667
767.57,9.96966666665,19.1295333333,16.9770333333,18.0668,13.0365333333,9.49726666667,14.2241333333,13.0869333333,11.3596666667
767.88,10.3706,19.5148666667,17.5051,18.3957333333,13.3506,10.0486666667,14.6223333333,13.7179333333,11.7533333333
768.20,10.6335333333,19.7740666667,17.7341666667,18.4331333333,13.5805333333,10.2700666667,14.9144,13.9262,12.0910666667
768.51,10.492,19.6124,17.5186666667,18.1972,13.4064666667,10.0312666667,14.8070666667,13.6954,11.9656
768.82,10.5856666667,19.8874,17.5675,18.2846,13.6186666667,10.1576,14.8010666667,13.8400666667,11.8919333333
769.13,10.9258,20.061,17.8647666667,18.4533333333,13.8018,10.3922666667,15.0514,14.122,12.1752666667
769.44,10.905,19.8841333333,17.6662666667,18.3564,13.8359333333,10.2940666667,15.0192,14.0138666666,11.9528666667
769.76,11.7574,20.4641333333,18.2231666667,19.0051333333,14.3787333333,10.8953333333,15.5414666666,14.5076,12.4752
770.07,12.4245333333,20.9597333334,18.7059333333,19.5398,14.8748666667,11.6182666667,15.8778666667,14.8592,12.9437333333
770.38,12.5402666667,21.264,18.7118666667,19.6537333334,15.1731333333,12.0089333333,16.0748666666,15.1409333333,13.1641333333
770.69,12.9474,21.5682,18.8340333333,19.9024666667,15.4824666667,12.4071333333,16.4614,15.6936666667,13.5162
771.00,12.2637333333,20.9246,18.2628666667,19.4486666667,14.8880666667,11.7868666666,15.9948666667,15.1576,13.01
771.32,11.8183333333,20.3598,17.6439333333,19.117,14.4465333333,11.3496666667,15.5012666667,14.6224,12.5884
771.63,11.6752,20.3860666666,17.6823333333,19.2112666666,14.5716666667,11.4334666667,15.5725333333,14.7328,12.6971333333
771.94,11.7077333333,20.536,17.7367,19.4164666667,14.6866666667,11.4397333333,15.5729333333,14.8119333333,12.6242
772.25,11.1126666667,19.7165333333,17.1029333333,18.8263333333,14.0008,10.5410666667,14.8821333333,14.123,12.0768666667
772.56,10.7324666667,19.7238,16.8046666666,18.6238666667,13.9122666667,10.1492666667,14.5935333334,13.8277333333,11.8814
772.87,10.831,20.1082666667,17.0866333334,18.812,14.2141333333,10.3162,14.6883333333,14.0244,12.3849333333
773.18,10.4269333333,19.9862666667,17.0272,18.4711333333,14.0175333333,10.1561333333,14.4812,13.967,12.2038666667
773.50,10.5052,19.9584,17.1395666667,18.3346,13.9147333333,10.353,14.6112,14.2329333333,12.4660666667
773.81,10.4224,19.8096,17.1147,18.3100666667,13.5654666667,10.1811333333,14.5124666667,14.0993333333,12.4002666667
774.12,10.5222666667,19.9859333333,17.6106666667,18.4961333333,13.8344666667,10.3724666667,14.7060666667,14.2187333333,12.6305333334
774.43,10.6986,20.0092666667,17.6418333333,18.3920666667,13.938,10.2298,14.5755333334,14.1538666667,12.5314666667
774.74,10.7546,20.2128666667,17.9938333333,18.4764,14.327,10.2294666667,14.5777333333,13.991,12.794
775.05,10.6466,20.3232,18.0415333333,18.5962,14.3076666667,9.86979999999,14.6357333333,13.9266666666,12.6196
775.36,11.4093333333,20.9234,18.8865,19.3746666667,15.0121333333,10.6157333333,15.4065333333,14.7042666667,13.675
775.67,12.2398666666,21.6593333333,19.7508666667,20.179,16.0473333333,11.6014,16.4392666667,15.6312666667,14.4848
775.98,12.7796,22.0842666667,20.2984,20.7412666667,16.5968666667,12.2937333333,17.0253333333,16.0482,14.912
776.30,12.9998666667,22.1224666666,20.4738,20.9039333333,16.7222,12.4002666667,17.051,16.1324,15.0543333333
776.61,13.2034666667,22.2896,20.5531,20.8273333333,16.8013333333,12.5733333333,17.0996,16.2434666666,15.3488
776.92,13.2024666667,22.1626,20.5601333333,20.8290666667,16.9357333333,12.3394,17.0957333333,16.2036,15.2048666667
777.23,13.3235333333,22.1762666667,20.5219666667,20.8666,17.2476666667,12.2502,16.9867333333,16.3122,14.8794
777.54,13.1056666667,21.9055333333,20.0816333333,20.4948666667,17.0254666667,11.7892,16.8820666667,16.1198666667,14.6546666667
777.85,13.7059333333,22.4657333333,20.5857666667,21.0343333333,17.5931333333,12.4903333333,17.8235333333,16.9900666667,15.3773333333
778.16,13.9124,22.3112666667,20.3242333333,20.9503333333,17.4114666667,12.4077333333,18.0104,17.1790666667,15.1992666667
778.47,14.1358,22.1447333334,20.1237,20.7776666667,17.1817333333,12.4120666667,17.9098,17.0134666667,15.0966666667
778.78,13.2683333333,21.809,19.2678333333,20.07,16.6068,11.5843333333,17.3413333333,16.3068666667,14.2478666667
779.09,12.9948,21.8384,18.9016,19.8031333333,16.1262,11.3738,16.8686666667,15.9091333333,13.9192666666
779.40,12.1376666667,21.0144,18.1029333333,19.1356,15.1655333333,10.4607333333,15.8126,15.1811333333,13.0848
779.71,11.5756,21.0240666667,17.8622666667,19.0498,14.9009333333,10.1662666667,15.5556666667,15.0224,12.6946666667
780.02,11.0614666666,20.4470666667,17.4382333333,18.8934,14.5890666667,9.68333333334,15.1158,14.4559333333,12.1469333333
780.33,10.9125333333,20.4187333333,17.1979666667,18.7976,14.3746666667,9.53293333333,14.9757333333,14.1491333333,11.7874
780.64,11.3646666667,21.1002,17.8615,19.412,15.0106666667,10.178,15.9008,14.7302,12.6430666667
780.95,11.4908666667,21.3138,18.1738,19.5638666667,15.0885333333,10.526,15.9608,14.8542,12.6683333333
781.26,10.7555333333,20.8111333334,17.6000333333,18.7277333333,14.3665333333,9.78893333333,14.9054666667,13.8444666667,11.8667333333
781.57,10.2684,20.6319333333,17.4303,18.4898666667,13.8535333333,9.46306666666,14.6028,13.2998,11.5044666667
781.88,9.3504,19.7458,16.8842666667,17.8983333333,13.3334,8.85866666667,13.6045333333,12.6722666667,10.7063333333
782.19,9.47986666667,19.4772,16.9165,17.9028666667,13.2538,9.2242,13.4583333333,12.6741333333,10.5824666667
782.50,9.25693333335,19.4680666667,16.8718,17.8029333333,13.2754666667,9.34953333333,13.5299333333,12.6336666667,10.6851333333
782.81,9.21186666667,19.4862666667,16.6198,17.6708666667,13.3917333333,9.35199999999,13.596,12.2943333333,10.5312
783.12,9.1716,18.9625333333,16.1685333333,17.1294666667,13.0975333333,9.05393333333,13.3450666667,11.9125333333,10.0854
783.43,9.65953333335,19.0202666667,16.374,17.3775333333,13.3750666667,9.30106666667,13.7574666667,12.3476666667,10.3288666667
783.74,10.1143333333,19.4824666666,16.9615,17.8458666667,13.7423333333,10.012,14.1095333333,12.9603333333,10.8783333333
784.05,9.92986666667,19.2742,16.8527333333,17.853,13.4126666667,9.91753333333,13.7724666667,12.76,10.6252666667
784.36,10.1420666667,19.4073333333,17.2468666667,18.2468666667,13.6666,10.0494,13.9938,13.1544,10.9753333333
784.67,10.8457333333,19.7284666667,17.9351666667,19.0494,14.321,10.6172666667,14.5494,13.9876,11.6914
784.98,10.6778,19.5482,17.7683333333,19.0406,14.3731333333,10.6282666667,14.3484,14.0885333333,11.7610666667
785.29,11.8498,20.519,18.6874,20.1159333333,15.4028666667,11.4956,15.6287333333,15.3114666667,13.0463333333
785.60,12.3239333333,20.7918666667,19.0147,20.4957333333,15.8718666667,11.7617333333,15.9806,15.6542666667,13.4724
785.91,12.744,20.7976666667,19.3244333333,20.8094666667,16.006,11.7917333333,15.9346,15.7559333333,13.5059333333
786.22,13.1048666667,21.1306666667,19.8741666667,21.2186,16.1393333333,12.1675333333,16.2156666667,16.1863333333,14.0129333333
786.53,12.8752666667,21.598,20.1831666667,21.5064,16.0709333333,12.3367333333,16.4088666667,16.0538666667,14.2554
786.84,12.5434,21.8186,20.2018,21.6253333333,16.0842,12.1454666667,16.408,15.9306666667,14.2882
787.14,12.6037333333,21.8826,19.9777333333,21.7433333333,16.2294666667,12.0356,16.7918666667,15.8954,14.5474666667
787.45,12.7595333333,22.1202666667,19.8715666667,21.6831333333,16.4044666666,11.9890666666,16.9782,16.0382666667,14.694
787.76,12.739,22.0508666667,19.435,21.4297333333,16.4176666667,12.0108,16.9906,15.8447333333,14.6452
788.07,12.8806666667,22.4683333333,19.4798666667,21.6222666667,16.4106,12.304,17.2893333333,16.0118666667,14.8316666667
788.38,13.0552666667,22.7906,19.4413333333,21.4916,16.5142666667,12.5153333333,17.3109333333,16.0652,14.8624666667
788.69,13.205,23.0444,19.3980333333,21.5301333333,16.4366,12.6912,17.3568666667,16.0353333333,14.8101333333
789.00,13.2956,23.053,19.3365666667,21.5156,16.3754,12.6268666667,17.3408666667,16.1272666667,14.806
789.31,13.4859333333,23.1482,19.4145,21.6339333333,16.6013333333,12.7777333333,17.6035333334,16.4815333333,15.0545333333
789.62,13.6258666667,23.2780666667,19.4509,21.6667333333,16.7328,12.9083333333,17.7538666667,16.7053333334,15.1213333333
789.92,13.915,23.0796,19.2187,21.6139333333,16.7095333333,12.7800666667,17.6904,16.8406666667,14.9756
790.23,13.5662666667,22.5268,18.8705,20.7220666667,15.8252666667,12.4133333333,17.0422666667,16.3610666667,14.1950666666
790.54,13.4343333333,22.1786666667,18.7445666667,20.6054666667,15.8206666667,12.2648,16.5033333333,16.3194,14.0396666667
790.85,12.7678666667,21.1671333333,18.2189333333,19.8917333333,15.2406,11.7328666667,15.5836,15.5416,13.4535333333
791.16,12.6760666667,21.2394,18.4349666667,20.1815333333,15.1799333333,11.6808666667,15.3365333333,15.3803333333,13.3020666667
791.47,11.8061333334,20.3612,17.7408,19.607,14.5754,10.9189333333,14.4296666667,14.4171333334,12.5984
791.78,12.3477333333,20.5707333333,18.3657,20.1362666667,14.9546666667,11.1543333333,14.8248666667,14.6822,13.0090666667
792.08,12.0052,19.9934666667,18.0275666667,19.7501333333,14.8390666667,10.8876666667,14.7139333333,14.4313333333,12.7876666667
792.39,11.6946666667,19.8815333333,18.1277666666,19.5789333333,14.7944,10.7931333333,14.7022,14.202,12.8792
792.70,10.9623333333,19.1474666667,17.8489666667,19.1208666667,14.1724666667,10.0966666667,14.046,13.5664666667,12.2345333333
793.01,11.4162,19.4721333333,18.5671666667,19.4521333333,14.7762,10.374,14.3486666667,13.9879333333,12.7388666667
793.32,12.2747333333,20.2236,19.4411333333,20.0131333333,15.47,11.2491333333,15.0426666667,14.9836,13.5568666667
793.62,13.3854,21.4649333333,20.7096666667,21.4452,17.0051333333,12.6498,16.2630666667,16.4714,14.961
793.93,12.911,21.1111333333,20.1883333333,21.1760666666,16.1664,11.9362,15.8348,15.9324,14.165
794.24,12.5628666667,21.3908,19.9185,21.3059333333,15.6447333333,11.5965333333,15.7362666667,15.6774,14.0451333334
794.55,11.1089333334,20.3467333334,18.6588333333,20.2225333334,14.4585333333,10.4742666667,14.7858,14.7267333333,13.0585333333
794.86,10.6495333333,20.046,18.7269333333,19.9738,14.2126666667,10.1902666666,14.9999333333,14.685,12.7558666667
795.16,9.59926666667,19.2767333333,17.9406333333,19.2636666667,13.4116,9.50793333333,14.402,14.0371333333,11.9322
795.47,9.24060000001,19.1956666667,17.9086666667,19.2342,13.1145333333,9.53673333333,14.067,13.5456666667,11.5058
795.78,8.98153333333,19.2242,17.5979333333,19.1207333333,12.8159333333,9.40806666668,13.9024,13.3397333333,11.2058
796.09,8.99933333333,19.6102,17.3326333333,19.1034,12.7224,9.36966666665,13.97,13.3398666667,11.0916
796.40,8.23413333333,18.7772666667,16.0846333333,18.478,11.6748666667,8.5138,13.2618,12.3120666667,10.2308666667
796.70,7.46733333332,18.1316,15.4947666667,18.0207333333,11.276,7.98186666667,12.8124666667,11.5950666667,9.65486666666
797.01,6.80386666667,17.7734,14.5609,17.8061333333,10.6562666667,7.24133333333,12.4844666667,10.8650666667,9.1414
797.32,6.33866666667,17.8149333333,14.2618666667,17.7557333333,10.3280666667,7.47373333333,12.7295333333,10.8268,9.40286666665
797.63,6.33533333333,17.5746666667,14.3538666667,17.6740666667,10.3446,7.48833333333,12.9820666667,11.0338,9.45646666667
797.93,7.18593333334,17.8059333333,14.7939333333,18.0721333333,10.9704666667,8.01033333333,13.5734666667,11.6651333333,9.9188
798.24,7.32486666667,17.9929333333,14.2821333333,17.8703333333,10.8549333333,8.11233333333,13.3464,11.6166,9.72573333333
798.55,7.7636,18.5568,14.7144666667,18.3154,11.3092,8.69073333333,13.6075333333,12.0862,10.1599333333
798.85,8.61353333332,19.2658,15.559,18.8660666667,12.1861333333,9.51813333333,14.4083333333,13.0973333333,11.0849333333
799.16,8.77426666667,19.0552,15.7284333333,19.1344666667,12.4612666667,9.88453333333,14.7208,13.6966,11.4173333333
799.47,8.00926666667,18.0192,15.1380666667,18.7238,11.9241333334,9.41853333332,14.1576,12.9812,10.9337333333
799.78,7.6162,17.9136666667,15.4597,18.4753333333,11.9692666667,9.46173333333,14.1022666667,12.9322,10.6921333333
800.08,6.63906666667,17.073,14.5592666666,17.7410666667,11.1364,8.72586666667,13.1404666667,11.9558666667,9.68313333333
800.39,5.60246666667,15.7084,13.3474666667,16.3707333333,9.96453333333,7.66026666667,11.8041333333,10.7751333334,8.52006666667
800.70,6.3038,15.8021333333,13.8917666667,16.5706,10.5514,7.94733333333,11.8035333333,11.2344666667,8.59486666666
801.00,7.237,16.72,14.3351333333,17.2906,11.2584666667,9.12666666667,12.4991333333,11.7788666667,9.1836
801.31,7.53573333333,17.3334,14.7920666667,17.7901333333,11.3224,9.55433333335,12.8472666667,11.9264,9.34066666666
801.62,8.003,17.7978,15.349,18.4472,11.803,10.0783333333,13.3782,12.669,9.83946666666
801.92,7.50086666667,17.0011333333,14.4119,17.7751333333,11.0033333333,9.43993333331,12.9951333333,12.2735333333,9.18460000001
802.23,5.8118,15.7648,12.6824,16.3294,9.09793333333,7.82753333333,11.4824,10.6667333333,7.30193333333
802.54,4.76526666667,15.186,11.6866666667,15.3963333333,7.88833333333,6.56153333333,10.5016,9.43353333334,5.95473333333
802.84,6.96286666667,17.3668666667,13.7495666667,17.343,9.87606666667,8.65946666667,12.8051333333,11.6685333333,8.28333333333
803.15,7.76046666667,18.2146666667,14.041,17.7002666667,10.1488,9.11146666666,13.3012666667,12.3843333333,8.96653333333
803.46,9.1228,19.4816,15.299,19.0192666667,10.8293333333,10.1756,14.8246,13.4610666667,10.3908
803.76,9.50206666667,20.1124,15.8273333333,19.0442,11.0281333333,10.2329333333,15.3252666667,13.8472666667,10.7148666667
804.07,9.26533333334,20.1826,15.9611,19.1034,11.2992,10.0456,15.7658,13.5492,10.8428
804.38,7.93933333333,18.8368,15.2001333333,17.9434666667,10.4509333333,8.43666666667,14.7157333333,12.5326,9.69233333333
804.68,8.01506666667,18.5930666667,14.9708666667,17.8726666667,10.1339333333,8.40860000001,14.6063333333,12.3199333333,9.7236
804.99,7.71053333333,17.9208,14.4614,17.079,9.74746666667,7.82833333333,14.0319333333,11.2710666667,9.16653333335
805.30,9.01906666667,19.2951333333,15.7026333333,18.0806666667,10.8875333333,8.63693333334,15.2696,11.9575333333,10.1740666667
805.60,10.2434,20.2855333333,16.4861,19.2193333333,12.2502,9.56346666665,16.3476666667,12.8210666667,11.7968
805.91,10.7307333333,20.2791333333,16.4818333334,19.294,12.6191333333,9.89326666667,16.2726,12.5862666667,12.2495333334
806.21,8.84386666667,18.6075333333,14.4049666667,17.021,10.5570666667,7.48526666667,13.9325333333,10.287,10.1434666667
806.52,8.44746666667,18.0043333333,13.6215,16.7571333333,10.2710666667,6.9248,13.5054666667,9.62580000001,9.29026666667
806.83,7.35526666667,16.854,12.8366333333,15.5990666667,9.63833333333,5.82126666667,12.4531333333,9.1068,7.93026666667
807.13,7.4708,16.9217333333,12.9745666667,15.8581333333,9.95246666665,6.01813333333,12.5723333333,9.51146666666,8.07606666667
807.44,7.48066666667,17.0609333333,12.9349,15.6385333334,10.06,6.0154,12.4164666667,9.74286666667,8.10619999999
807.74,8.28833333333,17.8978,13.3804666666,16.2934666667,10.7250666667,6.73526666667,13.0588,10.4505333333,8.67439999999
808.05,8.62646666667,18.0402666667,13.6628,16.3457333333,11.6388666667,7.23133333333,13.2648,10.8259333334,9.23393333333
808.35,9.17093333333,18.9118,14.0845333333,17.2971333333,12.1588666667,7.7892,13.9465333333,11.7011333333,10.5182
808.66,7.82606666667,17.8305333333,12.9116333333,16.3812,11.0408666667,6.38573333333,12.3847333333,10.5929333333,9.81986666668
808.97,7.76740000001,17.6465333333,13.0918,16.179,10.8279333333,6.1656,12.2954,10.6934666667,9.66453333333
809.27,8.58686666667,18.4871333333,13.7501,16.6758666667,11.4130666667,6.44933333333,13.2156,11.5761333333,10.0906
809.58,9.96433333333,19.1062666667,14.7096666667,18.0964666667,12.7970666667,8.11440000001,14.2179333333,12.9581333333,10.9921333333
809.88,10.1993333333,18.6897333333,15.0597666667,18.3088666667,13.1119333333,8.81800000001,14.4578666666,13.4574,11.4386666667
810.19,10.4633333333,18.6451333333,14.8127666667,18.0124666667,13.1996,8.88593333333,14.4117333333,12.7897333333,12.0409333333
810.49,11.3019333333,19.5795333333,15.3602,18.4788666667,14.0044666667,9.77193333333,15.2303333333,13.1364666667,12.9755333333
810.80,10.9001333333,19.3315333333,15.0445,18.1818,13.5026,9.28693333333,15.0178666667,12.7362,12.6113333334
811.10,10.3896,18.8586666667,14.7237666667,17.9166666667,12.8442666667,9.05793333333,14.4294666667,12.4638,12.3914
811.41,9.48513333335,18.5768666667,13.5626333333,16.9943333333,11.4982,7.97753333333,13.2303333334,11.5448666667,11.3669333333
811.71,9.08999999999,18.1706,13.3046333333,16.3888,11.1590666667,7.70113333333,12.9118666667,11.0536666667,10.4502
812.02,9.76193333333,18.6286,14.0523666667,16.8095333333,11.4952666667,8.62859999999,13.7999333333,11.5809333333,10.5906
812.32,8.44453333333,17.5942666667,12.7196666667,16.0288666667,9.8262,7.33326666667,12.5314,10.1932,9.55566666667
812.63,7.98440000001,17.1986666667,12.7086333333,16.0762,9.40939999999,7.35973333333,12.2986666667,10.1512666667,9.40959999998
812.93,8.32346666667,18.1655333333,14.0039666667,16.1340666667,9.99026666665,7.79086666666,13.3531333333,10.3352666667,10.2367333333
813.24,8.63573333335,18.9704,14.3979333334,16.5916666667,10.2448666667,7.88600000001,13.853,10.4849333333,10.6946666667
813.54,9.11546666666,19.81,15.0824333333,17.3314,10.9146,8.25600000001,14.4028,11.7540666667,11.2944666667
813.85,8.002,18.6235333333,14.0675666667,16.8052666667,9.47106666667,7.29333333333,13.1895333333,11.1864,10.0872666667
814.15,8.92339999999,19.1992666667,14.9610666667,17.712,10.0051333333,8.74653333333,13.4478,12.2621333333,11.222
814.46,9.83533333333,20.0721333333,16.1060333333,18.4156666667,11.1318,9.94846666668,14.1975333333,12.9937333333,12.5410666666
814.76,10.1328,20.1942666666,17.6023333333,19.2842666667,12.0654,10.4907333333,15.1840666667,13.998,13.5993333333
815.07,9.6618,20.0728666667,17.6131333333,18.9808666667,11.7524666667,9.90093333332,14.623,13.7806666667,13.3645333333
815.37,8.0976,18.6115333333,16.0519666667,17.3714666667,10.8108,8.38366666667,12.9411333333,12.4113333333,11.9978666667
815.68,7.52293333333,17.8102666667,15.5773,16.8888666667,11.0568,8.27086666666,11.935,11.7181333333,11.1110666667
815.98,7.3894,17.9718666667,15.4476333333,16.8931333333,10.6904,8.81326666666,11.5532666667,11.4454666667,11.2836
816.29,6.45393333333,17.4587333333,14.0509666667,16.1509333333,9.48439999999,8.15513333333,10.8666666667,11.1856,10.5795333333
816.59,5.86546666667,17.703,14.2947666667,16.0789333333,9.23086666667,8.14093333333,10.2991333333,11.1644666667,10.5876
816.89,6.34526666667,18.2478666667,14.8728666667,16.7340666667,9.59060000002,9.08239999999,11.1561333333,11.7262666667,11.5188666667
817.20,7.46586666667,18.9176,16.4491333333,17.7136666667,10.8144666667,10.3591333333,12.4229333334,12.5444,12.9893333333
817.50,6.805,19.2593333333,16.163,17.037,10.7556666667,10.1332666667,12.2864666667,11.9605333333,12.4346666666
817.81,7.4882,19.8488,16.5769333333,17.3655333333,11.2466666667,10.3305333333,13.0312,12.644,12.4835333333
818.11,8.44806666667,21.0614666667,16.8466333333,17.7958666667,11.7140666667,11.2371333333,13.9271333333,13.5942666666,12.9014666667
818.41,9.82879999998,21.7603333333,17.6407,18.7693333333,13.1050666667,12.9338666667,15.4684666666,15.0040666667,13.6592666667
818.72,11.5215333333,22.9445333333,19.1846333333,20.4378666666,14.451,14.2544666667,17.0028,16.6402666667,15.0546666667
819.02,12.3092666667,23.9268,20.0271,20.8206,14.9949333333,14.9948666667,18.0196666667,17.5314,15.6527333333
819.33,11.8258666667,23.2967333333,19.709,20.3555333333,14.5956,14.3934,17.6286666667,16.8505333333,15.1287333333
819.63,11.4369333333,22.0556,18.8791666667,19.6919333333,14.077,13.3546666667,16.6586666667,15.7132,14.3319333333
819.93,11.0872,21.3529333333,18.1869666667,19.2722,13.7398,12.5341333333,16.2358,15.0794,13.5744666667
820.24,11.4424,21.3251333333,18.3864666667,19.3673333333,14.1374,12.4734666667,16.2106666667,15.0493333333,13.5306
820.54,11.9334666667,21.6830666667,18.6982,19.7386666667,14.6244,12.7018,16.2514666667,15.3740666667,13.8248
820.85,12.2917333333,21.5768666667,18.8941666667,19.9652666667,14.8138666667,12.6211333333,16.2140666667,15.5341333333,13.9732
821.15,12.075,21.3338666667,18.7605,19.9294,14.6931333333,12.313,15.9042666667,15.3975333333,13.807
821.45,11.9508,21.088,18.7069,19.8589333334,14.6886,12.1316666667,15.8312666666,15.2568,13.7731333333
821.76,11.75,20.7907333333,18.4573666667,19.7702,14.3732666667,11.7422666667,15.4717333333,14.9888666667,13.6663333333
822.06,11.6624,20.697,18.4173,19.7028666667,14.3548666667,11.7231333333,15.3910666667,14.9106,13.7167333333
822.36,11.615,20.5726666667,18.3337333333,19.7550666667,14.3501333333,11.6486,15.2736666667,14.8752666667,13.7386
822.67,11.7052,20.5992,18.3260333333,19.7150666667,14.4764666667,11.5808,15.3155333333,15.0082666667,13.7063333333
822.97,11.8552666667,20.9128666667,18.6054,19.9705333333,14.7036,11.8066666667,15.5018,15.3364666667,13.7993333333
823.27,12.1109333333,21.0954,18.9207666667,20.1788666667,14.9243333333,12.1181333333,15.7334666667,15.6009333334,14.1584
823.58,11.9963333333,21.0734666667,18.8242333334,20.1707333333,14.7804666667,12.0474,15.7060666667,15.5771333333,14.1356
