wavelength,Back_DigGlof,Belly_DigGlof,Breast_DigGlof,Crissum_DigGlof,Crown_DigGlof,DorTail_DigGlof,Patch10_DigGlof,Rump_DigGlof,Throat_DigGlof,WingTip_DigGlof
817.50,9.81435555555,22.9073333334,18.5047777778,21.5371111111,8.47122222223,7.48555555555,17.9615555556,6.53288888889,0.384277777777,14.4693888889
817.81,8.71866666666,22.484,18.295,21.1421111111,7.59299999999,7.47833333333,16.8058888889,5.66199999999,0.204499999999,14.163
818.11,8.34746666668,22.5228888889,18.9537222222,20.956,6.85333333332,7.48666666667,15.7803333334,5.44466666666,0.86261111111,14.5458888889
818.41,9.25413333333,24.3862222222,20.2424444444,22.1762222222,8.34855555557,8.59411111111,16.9275555555,6.13855555554,2.14072222222,15.6538333333
818.72,10.1121111111,25.4406666667,21.1300555556,22.6882222222,9.14511111111,8.98488888889,17.4166666667,7.10633333335,3.10905555556,16.1786111111
819.02,12.0444,27.0757777778,23.098,24.1874444444,11.1646666667,10.7235555555,19.3877777778,9.76077777779,5.15444444446,18.4517222222
819.33,12.9759333333,27.802,22.9091666667,24.8481111111,11.3907777778,11.4027777778,19.6328888889,10.7707777778,5.57383333334,18.5508888889
819.63,14.4133777778,28.8888888889,23.3976111111,25.9797777778,12.3994444444,13.2366666667,20.9985555556,11.9271111111,7.48805555554,20.3006666667
819.93,13.9373111111,28.528,22.7928888889,25.3704444444,12.4091111111,13.072,20.9793333333,11.3873333333,7.34588888888,20.0773888889
820.24,13.7066222222,28.3594444445,22.8470555556,24.9862222222,12.0947777778,13.0397777778,20.8323333333,11.3686666667,7.64044444446,20.2153888889
820.54,14.1774888889,28.8862222222,23.3467222222,25.3893333333,12.6107777778,13.5607777778,21.1233333333,12.0935555556,8.48355555554,20.5901666667
820.85,14.8494666667,29.6167777778,24.0614444444,25.8896666667,13.188,14.3411111111,21.9927777778,13.1716666666,9.6408888889,21.1237222222
821.15,15.6214444445,30.3934444444,24.5772222222,26.6743333333,13.9615555555,15.1826666667,22.936,14.1166666667,10.5403888889,21.8254444444
821.45,16.3847777778,30.9734444444,25.1107777778,27.3843333333,14.7902222222,16.081,23.7258888889,14.9008888889,11.1951666667,22.5049444445
821.76,16.1605555556,30.8866666667,25.0423333333,27.2478888889,14.7314444444,15.905,23.5724444444,14.8014444444,11.1939444444,22.4449444444
822.06,16.3962888889,31.059,25.4578333333,27.4138888889,14.9896666667,16.2284444445,23.8806666667,15.0032222222,11.4530555555,22.8164444444
822.36,16.4873777778,31.1091111111,25.5858333333,27.6993333333,15.1535555556,16.5596666667,24.13,15.032,11.6240555556,22.9187777778
822.67,16.6619111111,31.2196666667,25.9611111111,27.8834444444,15.5131111111,16.7542222222,24.3295555556,15.259,11.9705555555,23.2040555556
822.97,16.5766,31.3447777778,26.0756666667,27.847,15.5984444445,16.8115555555,24.1991111111,15.2183333334,11.7735555556,23.2391666667
823.27,16.7708444445,31.5942222222,26.3571111111,28.101,15.7304444444,16.9262222222,24.3802222222,15.536,12.0215,23.4923333333
823.58,16.9243111111,31.8163333333,26.5129444444,28.2963333333,15.9393333333,16.9578888889,24.4776666667,15.6216666667,12.2200555556,23.5508333333
823.88,16.7529111111,31.8218888889,26.2829444444,28.126,15.7906666667,16.6881111111,24.4332222222,15.4803333333,12.0236666667,23.3706666667
824.18,16.9992444444,32.0062222222,26.2723333333,28.36,16.1195555556,16.8677777778,24.6505555556,15.643,12.2211666667,23.4857222222
824.49,17.0941333333,32.1377777778,26.5318888889,28.3814444444,16.3707777778,16.8281111111,24.6943333334,15.6517777778,12.2413888889,23.4545
824.79,16.6611777778,32.0736666667,26.4506111111,28.1137777778,16.204,16.2463333333,24.4033333333,15.3714444444,11.971,23.2765555556
825.09,17.1828444444,32.4322222222,27.0835,28.5845555556,16.94,16.784,25.0126666667,15.9242222222,12.4718333333,23.7484444445
825.39,17.2890888889,32.5631111111,26.8898333333,28.7712222222,17.3704444445,16.8798888889,25.2928888889,16.0115555556,12.6197222222,23.5761111111
825.70,17.2074666667,32.8083333334,27.0468333333,28.645,17.3432222222,16.52,25.2482222222,15.9692222222,12.7451111111,23.5241666667
826.00,16.7347333333,32.287,26.5328333333,28.1077777778,16.9431111111,16.0684444445,24.8296666667,15.3494444444,12.1546111111,23.1394444444
826.30,16.4921555556,31.8535555555,26.4009444444,27.6098888889,16.6993333333,15.561,24.7482222222,15.2684444444,12.2357222222,22.7968333333
826.61,16.4656222222,31.9203333333,26.2692222222,27.3314444444,16.724,15.6562222222,24.4727777778,15.2948888889,12.3295,22.5426666667
826.91,16.5313111111,31.8902222222,26.0238888889,27.528,16.7221111111,15.8284444445,24.3146666667,15.3513333333,12.3627777778,22.6772222222
827.21,16.8613777778,31.9938888889,26.0866666667,27.7135555556,16.8481111111,16.2678888889,24.3652222222,15.302,12.5315,22.836
827.51,16.3391777778,31.5933333333,26.0206111111,27.34,16.536,16.0068888889,23.7575555555,14.7731111111,11.9129444444,22.3785555556
827.82,15.7311555555,31.1368888889,25.4992777778,26.8023333334,15.8202222222,15.539,23.2355555555,14.1042222222,11.2722222222,21.6161111111
828.12,15.9001333333,31.4521111111,25.827,26.7307777778,15.8384444445,15.8503333333,23.4903333333,13.9631111111,11.1627222222,21.576
828.42,15.4466,31.024,25.4043888889,26.1611111111,14.9923333333,15.3578888889,23.0175555556,13.0871111111,10.3893333333,21.0322222222
828.72,15.1274888889,30.9096666667,25.2605555556,25.965,14.3566666667,14.9504444444,22.4294444444,12.3816666667,9.75755555556,20.7824444444
829.02,15.4324,30.7806666666,25.2252222222,25.916,14.4592222222,14.925,22.1772222222,12.2522222222,9.62477777777,20.6605555556
829.33,15.2772666667,30.8281111111,25.2195,25.9151111111,14.5518888889,14.7306666667,21.9782222222,12.2012222222,9.69166666666,20.3230555556
829.63,14.8387555556,30.4844444444,24.6161666667,25.9718888889,14.006,14.3552222222,21.4318888889,10.9732222222,9.18111111111,19.5294444444
829.93,14.4969333333,29.9475555556,24.2536111111,25.6386666667,13.666,14.0454444444,21.3092222222,9.95188888889,8.93116666667,18.6622777778
830.23,14.1258444445,29.1021111111,24.3994444444,24.8486666667,13.2885555555,13.3444444444,21.3582222222,9.58466666669,8.49611111111,17.8562777778
830.54,13.2489777778,27.5487777778,24.1804444444,24.5481111111,12.8103333333,12.6896666667,20.7761111111,9.14688888889,8.18883333333,17.2450555555
830.84,13.5947555556,27.8475555556,24.4635,24.8763333333,12.965,13.003,21.4347777778,9.56188888888,8.60316666667,18.0126111111
831.14,13.7684666667,26.9085555556,24.3465555556,24.6813333333,13.2354444444,12.888,21.3725555556,10.3515555556,8.433,18.8746666667
831.44,13.2709333333,25.783,24.2236666667,24.5484444444,13.5672222222,12.4366666667,21.4554444444,9.86366666668,8.62905555554,18.0703888889
831.74,11.4855333333,24.4522222222,22.5728333333,22.9737777778,12.7037777778,11.0475555555,20.4637777778,8.76644444443,7.19277777778,16.9151111111
832.04,9.99875555557,22.9866666667,21.6735,21.1001111111,11.3328888889,10.1121111111,19.9406666667,7.63344444445,5.796,15.1066111111
832.35,8.38708888888,21.9128888889,20.8423333333,20.319,10.0284444444,9.62388888888,18.9032222222,6.40033333333,4.67533333333,14.3825
832.65,8.08184444445,22.291,21.1076111111,20.1417777778,9.625,9.57933333333,18.8498888889,6.40133333333,4.65816666667,15.1635
832.95,8.71964444446,23.0581111111,21.5978333333,20.7406666667,10.0317777778,10.0952222222,19.2382222222,7.34377777778,4.95755555555,16.1747222222
833.25,8.54768888888,23.1896666667,21.7733888889,21.2545555555,10.1935555556,10.3731111111,19.1103333333,7.86955555557,5.06177777778,16.8659444444
833.55,8.36917777778,23.5068888889,21.5367777778,21.2923333333,10.0086666667,10.3441111111,19.0296666667,7.15177777777,4.54411111111,16.8678333333
833.85,8.30435555556,23.6192222222,21.1377222222,20.6228888889,9.73266666666,10.4494444444,18.7391111111,6.8651111111,4.40688888889,16.6528333333
834.16,8.54724444444,23.7308888889,20.9937222222,20.587,9.83744444444,10.5871111111,18.6992222222,6.82022222221,4.55727777778,16.6304444444
834.46,7.19384444445,23.2622222222,20.2427222222,19.823,8.72122222222,9.44166666668,17.6336666667,5.145,3.63527777778,15.3667222222
834.76,6.6224,23.0533333333,18.9063333333,19.5344444444,8.30344444443,9.09777777779,17.2163333333,4.79366666666,3.29283333333,15.1056111111
835.06,7.82266666666,24.4253333333,20.3576666667,21.2971111111,9.38477777778,10.5293333333,18.4167777778,5.99888888888,4.55411111111,16.3184444445
835.36,8.16622222222,24.5234444444,20.2023333333,21.7482222222,9.93588888891,10.8644444444,18.3605555556,6.35055555554,5.28388888889,16.9332777778
835.66,8.52546666667,25.2787777778,20.2756666667,21.6232222222,10.6362222222,10.5948888889,19.4445555556,6.61922222223,5.47811111111,17.0797777778
835.96,8.0554,24.8438888889,19.7378333333,21.2021111111,9.8278888889,10.0802222222,19.0414444445,6.01077777779,5.11672222222,16.0305
836.26,6.40593333333,23.3198888889,18.2589444444,19.8336666666,8.74655555556,8.87922222222,17.7824444445,4.18633333334,3.57094444444,14.4167222222
836.57,4.0416,21.1057777778,15.8091111111,17.5515555556,6.69933333333,6.00488888889,15.945,1.41622222222,0.217944444443,11.9758888889
836.87,2.20113333333,19.664,14.1461666667,15.4858888889,5.10144444445,3.90566666667,14.2295555555,-0.04533333333,-1.33216666667,10.5206111111
837.17,-1.69195555555,16.5878888889,10.8389444444,12.7435555555,2.35211111111,-0.456555555556,11.2341111111,-4.05477777777,-5.25705555556,6.70544444446
837.47,-5.89315555556,12.9171111111,6.93972222223,8.67677777778,-0.94211111111,-4.39733333332,8.50033333334,-8.4608888889,-9.38344444447,3.04277777778
837.77,-7.53844444445,11.6026666667,5.36344444443,6.94444444446,-1.96588888889,-5.68366666668,7.58544444444,-9.85055555553,-11.1966666667,1.79494444444
838.07,-10.7370222222,7.48155555556,2.62761111111,2.60511111111,-5.96755555557,-8.66177777778,3.22855555556,-12.8701111111,-15.5534444444,-1.05766666667
838.37,-13.9389333333,3.18755555556,-1.8215,-2.277,-9.92722222223,-13.2742222222,-1.09288888888,-16.9625555555,-19.0915555556,-5.14566666667
838.67,-14.1855555556,2.09488888889,-2.03622222222,-2.66011111112,-10.9462222222,-14.4536666667,-2.25977777778,-17.7731111111,-20.1742777778,-5.57894444445
838.97,-17.1871555555,-1.23466666667,-4.55111111111,-4.96255555557,-14.258,-16.5094444444,-6.14844444444,-19.1964444444,-23.251,-8.98094444445
839.27,-19.0695111111,-2.37555555556,-6.06266666667,-5.469,-14.7486666667,-17.8422222222,-6.83,-20.3165555556,-25.3033333333,-9.119
839.57,-19.7623111111,-1.77177777778,-5.82122222222,-6.50477777778,-15.6416666667,-18.3243333333,-6.90955555555,-20.6276666667,-26.2211111111,-9.35205555555
839.87,-18.286,-0.672777777777,-4.47183333333,-5.87944444445,-14.5737777778,-17.2147777778,-5.65499999999,-20.279,-24.2151666667,-8.18388888889
840.17,-16.9812888889,-0.516222222223,-4.25272222222,-5.3588888889,-13.5937777778,-16.9123333333,-3.73655555554,-19.4688888889,-23.5744444444,-7.81716666667
840.47,-15.4004,0.67922222222,-3.38427777778,-4.77922222221,-13.1732222222,-16.036,-2.40155555557,-17.8067777778,-23.144,-5.85883333333
840.77,-18.8636444445,-1.46466666667,-5.1895,-7.07077777779,-16.0098888889,-20.6566666667,-5.07555555557,-20.4038888889,-26.9066666667,-7.96744444444
841.07,-18.1787333333,-2.21177777778,-5.92011111111,-7.12977777779,-15.5347777778,-21.1553333333,-4.55388888889,-20.3746666667,-27.4395555556,-7.97566666667
841.37,-16.1740444444,-0.24622222222,-5.18616666667,-5.14477777777,-14.0121111111,-20.3338888889,-2.84633333334,-18.5001111111,-26.9568888889,-6.17133333333
841.67,-16.7293777778,-1.42455555555,-6.83755555556,-4.44455555555,-14.5583333333,-20.8547777778,-3.58955555555,-20.0284444445,-28.1908888889,-7.63516666667
841.97,-20.0482888889,-2.41544444445,-10.3111111111,-7.15566666668,-18.0856666666,-24.698,-5.88766666666,-22.9165555555,-30.2535555555,-9.70722222222
842.27,-19.5504666667,-1.93522222222,-10.0343333333,-6.46055555554,-16.729,-24.5631111111,-5.08755555557,-23.3458888889,-29.7596666667,-8.00561111111
842.57,-17.6877333334,-0.644000000001,-8.90483333333,-6.24800000001,-15.0723333333,-23.6068888889,-3.89688888888,-20.4506666667,-28.4863333333,-6.409
842.87,-15.725,-0.000222222222233,-8.79766666667,-4.82255555554,-13.4896666667,-21.9287777778,-2.99766666665,-18.4752222222,-25.3177222222,-4.64311111111
843.17,-12.3551111111,3.79011111111,-6.5435,-1.13377777778,-10.9493333333,-17.8492222222,-0.0647777777667,-14.6096666667,-21.3314444445,-1.733
843.47,-14.7987333333,2.45388888889,-9.06611111111,-1.43144444444,-13.1901111111,-19.8363333333,-2.41977777778,-16.1893333333,-22.12,-2.81194444444
843.77,-12.6866222222,5.43511111112,-7.01755555556,2.09833333333,-10.5606666667,-17.6814444445,-0.550444444443,-14.5512222222,-17.3547222222,-0.619222222222
844.07,-8.35904444444,7.77444444446,-5.34911111111,4.67855555556,-8.32477777778,-13.9317777778,2.40800000002,-11.5926666667,-12.9343333333,0.602166666667
844.37,-9.77762222221,7.77755555557,-4.09716666667,4.09744444444,-9.58344444444,-14.8266666667,0.416555555556,-13.1945555556,-12.6734444444,0.208444444443
844.67,-16.9603555556,5.15877777777,-9.76172222222,-1.27,-15.8728888889,-22.5396666667,-4.76177777778,-21.8254444445,-18.5515555555,-5.238
844.97,-22.8473555556,3.08155555557,-13.0643333333,-6.72755555557,-21.6145555555,-27.5608888889,-7.89922222223,-25.6945555556,-22.1787777778,-7.76922222222
845.27,-27.4012444444,-3.24855555556,-18.3616666667,-13.4183333333,-25.9414444445,-32.7684444444,-11.2523333333,-29.7551111111,-28.8373333333,-13.7711666667
845.57,-35.2395777778,-11.7432222222,-28.5414444444,-22.9594444445,-35.0184444444,-43.3911111111,-19.7472222222,-38.7572222222,-35.4132777778,-19.1681111111
845.87,-44.2002,-19.1388888889,-38.7433888889,-31.4717777778,-46.4806666667,-52.9961111111,-30.6575555556,-51.367,-46.3059444445,-29.872
846.17,-48.2098666667,-23.7036666667,-43.4257777778,-35.5556666667,-52.963,-60.9875555556,-35.7406666667,-56.6666666667,-54.0431666667,-35.0308888889
846.47,-59.9999555556,-35.6227777778,-55.8923333333,-47.542,-66.734,-75.9595555556,-49.2257777778,-69.2255555556,-68.5522222222,-45.2525
846.77,-53.5832444444,-30.6376666667,-49.5398333333,-43.9841111111,-60.4865555556,-67.9815555556,-45.6276666666,-63.5107777778,-63.5766666667,-40.2693333333
847.07,-65.7898222222,-43.5373333333,-65.6462777778,-59.4103333333,-76.266,-80.6501111111,-62.1315555556,-76.2661111111,-82.1239444444,-53.6278888889
847.37,-64.074,-40.9627777778,-61.8148888889,-57.2592222222,-74.5184444445,-74.8148888889,-63.4072222222,-73.4073333333,-79.5185,-52.0368888889
847.67,-71.4569333333,-51.7694444445,-77.7368333333,-67.3248888889,-86.6666666667,-88.7242222222,-69.9586666667,-82.2221111111,-92.7983888889,-61.3581666667
847.97,-59.3257333333,-43.2183333333,-65.2491111111,-55.249,-73.4865555555,-76.475,-59.157,-66.4366666667,-75.2108333333,-49.0802777778
848.26,-49.6783777778,-40.6433333333,-60.4895,-51.6082222222,-67.4707777778,-71.8567777778,-52.1197777778,-62.0614444444,-68.7500555556,-44.2617777778
848.56,-46.6382444444,-35.5981111111,-58.2449444444,-46.9215555555,-65.3927777778,-68.5775555556,-49.9646666666,-59.9434444444,-65.8173333333,-39.0304444444
848.86,-45.75,-33.4027777778,-55.3125,-43.4722222222,-66.1111111111,-68.4027777778,-49.3055555556,-61.8055555555,-66.6319444444,-43.8888888889
849.16,-46.0701111111,-36.6888888889,-60.1041111111,-44.5936666667,-66.8903333333,-71.1407777778,-48.3966666667,-64.0567777778,-67.5615555555,-45.824
849.46,-48.5445111111,-38.4195555555,-67.6448333333,-48.3567777778,-67.2927777778,-75.3522222222,-49.7653333333,-68.1534444444,-70.2270555556,-47.1047777778
849.76,-43.7570888889,-38.2093333333,-66.6666111111,-41.8866666667,-59.872,-70.1838888889,-42.0464444445,-64.3485555555,-65.6675555556,-44.4845
850.06,-40.9614,-36.4065555555,-66.785,-38.8493333333,-58.7865555556,-66.3514444444,-41.5287777778,-63.6722222222,-64.0663333333,-41.1741111111
850.36,-35.2252888889,-29.054,-58.2581666667,-35.06,-52.7777777778,-61.7867777778,-35.3603333333,-58.2582222222,-56.2686666667,-35.7358333333
850.65,-38.8812222222,-34.3434444444,-66.7443333333,-44.1336666667,-58.8966666667,-70.2408888889,-40.0155555556,-64.8797777778,-61.422,-43.0845
850.95,-33.4712444445,-29.042,-60.0765555556,-43.065,-55.7088888889,-65.9004444444,-37.0881111111,-62.9118888889,-56.5901666667,-39.9232777778
851.25,-32.9603777778,-30.303,-64.3743333333,-46.4644444444,-57.1873333333,-66.0451111111,-35.5865555556,-67.366,-60.6837777778,-44.5219444444
851.55,-33.5946888889,-26.5523333334,-65.6865,-47.3038888889,-56.2093333334,-67.6472222222,-37.5817777778,-63.9706666667,-60.6207222222,-47.5898888889
851.85,-28.6310888889,-20.9337777778,-60.588,-46.1351111111,-52.4154444445,-61.433,-34.4603333333,-62.4797777778,-54.2673333333,-48.5909444445
852.15,-31.8750888889,-23.9584444444,-71.0072222222,-57.0311111111,-56.5972222222,-65.0173333333,-39.8438888889,-68.7503333333,-58.724,-51.9967222222
852.45,-29.9144888889,-20.9791111111,-66.9776666667,-54.7785555556,-55.4004444445,-61.0721111111,-37.9954444445,-64.0248888889,-54.1956666667,-46.6588888889
852.74,-29.6502888889,-18.5705555556,-66.3557777778,-51.9037777778,-57.0318888889,-59.2074444444,-38.5395555555,-63.8694444444,-52.5251111111,-48.0965555556
853.04,-32.5079777778,-16.9842222222,-68.9682777778,-58.3332222222,-65.3175555556,-64.524,-43.7301111111,-68.4922222222,-52.4605555556,-52.6986111111
853.34,-49.8214888889,-27.381,-90.972,-84.5238888889,-91.3687777777,-93.4522222222,-63.095111111,-93.0555555555,-72.8670555555,-78.3731666667
853.64,-63.9111111111,-37.6666666667,-113.111111111,-100.888888889,-107.444444445,-111.0,-74.1111111111,-112.777777778,-86.6666666667,-90.8333333332
853.94,-50.9417777778,-21.5871111111,-96.1906111111,-77.0371111111,-86.1374444444,-90.4761111111,-58.2008888889,-94.0741111112,-70.8993888889,-63.8098888889
854.23,-38.6894222222,-4.93833333333,-80.6743333333,-58.5944444444,-64.6723333333,-67.8062222222,-42.735,-72.0796666666,-56.2678333333,-49.3351666667
854.53,-32.0711111111,-4.2666666667,-73.0666666667,-51.4666666666,-60.0888888889,-59.2,-41.7777777778,-61.1555555556,-47.1111111111,-40.0444444444
854.83,-31.5592888889,-0.466888888867,-73.0624444444,-50.7936666667,-60.0372222222,-54.902,-41.83,-64.8925555556,-49.6266666667,-36.2277777778
