wavelength,Back_RamFlam,Belly_RamFlam,Breast_RamFlam,Crissum_RamFlam,Crown_RamFlam,DorTail_RamFlam,Rump_RamFlam,Throat_RamFlam,WingTip_RamFlam
716.36,1.33946666667,3.19793333333,1.5386,3.1978,0.0923333333332,3.18973333333,61.6636,0.907733333333,2.4152
716.68,1.29866666667,3.18626666667,1.4914,3.1242,-0.0029333333334,3.12433333333,61.7188,0.846866666667,2.37846666666
717.00,1.21406666667,3.1126,1.4032,3.0292,-0.125666666666,3.0056,61.4976666667,0.775266666667,2.28446666667
717.32,1.0648,3.03766666667,1.2994,2.9658,-0.238666666667,2.91686666667,61.4753333333,0.684533333334,2.13586666667
717.64,1.06393333333,2.9914,1.22833333333,2.9166,-0.262200000001,2.87233333333,61.4515333333,0.655133333333,2.06826666667
717.96,0.958466666667,2.91306666667,1.1256,2.83133333333,-0.337666666667,2.8358,61.3444,0.576933333333,2.051
718.28,0.864,2.8344,1.02753333333,2.7774,-0.454800000001,2.75173333333,61.5482,0.409666666667,1.98386666667
718.60,0.821533333333,2.8352,0.952666666668,2.7174,-0.497066666667,2.72093333333,61.5996,0.333800000001,1.9744
718.92,0.710933333334,2.78066666667,0.894266666666,2.61213333333,-0.596666666667,2.67586666667,61.4411333333,0.168399999999,1.8392
719.24,0.600466666667,2.64366666667,0.7776,2.41606666667,-0.740066666666,2.51953333333,61.5115333333,0.0011333333346,1.64986666667
719.56,0.456400000001,2.58706666667,0.610733333335,2.23413333333,-0.794266666667,2.39966666667,61.5795333333,-0.074933333334,1.4786
719.88,0.0303333333326,2.263,0.218466666666,1.81653333333,-1.11673333333,2.03406666667,61.3351333333,-0.394000000002,1.02766666667
720.20,0.0674666666652,2.363,0.315466666666,1.91953333333,-0.972533333334,2.1138,61.2942666667,-0.300533333334,1.12166666667
720.52,0.0939999999992,2.37473333333,0.3188,1.93773333333,-0.939266666667,2.04226666667,61.3247333333,-0.338533333333,1.13686666667
720.84,0.0482000000012,2.3446,0.2094,1.7728,-1.00953333333,1.9698,61.2645333333,-0.431533333335,1.0278
721.16,-0.109000000001,2.23726666667,0.043133333334,1.53526666667,-1.16893333333,1.84593333333,61.3924,-0.549000000002,0.8668
721.48,-0.0644000000014,2.241,0.0378666666646,1.50373333333,-1.1336,1.82973333333,61.2678666667,-0.522999999999,0.833666666667
721.79,0.012733333334,2.28893333333,0.0655333333326,1.54026666667,-1.06913333334,1.81786666667,61.0846666667,-0.444533333332,0.889466666665
722.11,-0.102400000001,2.17753333333,-0.0260666666666,1.48626666667,-1.22073333333,1.73806666667,61.1478666667,-0.486866666664,0.775066666667
722.43,0.102,2.20526666667,0.0468,1.60553333333,-1.151,1.84653333333,61.2586,-0.319066666668,0.908466666666
722.75,0.316866666665,2.45093333333,0.233533333332,1.8886,-0.939066666667,2.0762,61.5032,-0.0578666666666,1.1698
723.07,0.584933333334,2.59073333334,0.406799999999,2.13393333333,-0.779466666667,2.2638,61.4964666667,0.164600000001,1.3884
723.39,0.540333333334,2.54293333333,0.382266666666,2.084,-0.847666666667,2.19853333333,61.4738,0.177466666668,1.3424
723.71,0.448466666667,2.40293333333,0.229199999999,1.93673333333,-1.0208,2.06493333334,61.3926666667,0.0672666666674,1.15306666667
724.03,0.521733333333,2.49186666667,0.304066666668,2.01366666667,-0.875066666666,2.179,61.3996,0.179866666667,1.24713333334
724.35,0.608533333335,2.54466666667,0.401733333333,2.1366,-0.809933333334,2.24426666667,61.4537333333,0.287799999999,1.41146666667
724.67,0.706599999999,2.634,0.496733333333,2.30906666667,-0.727733333333,2.39326666667,61.2402,0.344866666666,1.55413333334
724.98,0.6286,2.55626666667,0.418399999999,2.282,-0.755733333334,2.36466666667,61.3702,0.295666666667,1.52546666667
725.30,0.617666666668,2.49353333333,0.383,2.25026666667,-0.796600000001,2.33873333333,61.4137333333,0.301533333333,1.50646666667
725.62,0.610666666667,2.44966666667,0.346600000001,2.22486666667,-0.815266666667,2.23986666667,61.3412,0.173199999999,1.49433333333
725.94,0.510533333335,2.48706666666,0.338733333333,2.26333333333,-0.791266666666,2.2232,61.2611333333,0.124266666667,1.4644
726.26,0.3958,2.37926666667,0.210600000001,2.16793333333,-0.935999999999,2.0764,61.091,-0.0458666666666,1.287
726.58,0.251466666667,2.30473333333,0.0777333333347,2.0372,-1.09046666666,1.91666666667,61.0702,-0.197666666665,1.17833333333
726.90,0.494066666668,2.5278,0.344666666669,2.34393333333,-0.809533333334,2.21233333333,61.1935333334,0.0133333333334,1.43653333333
727.21,0.531066666666,2.58653333333,0.453866666667,2.46533333333,-0.728866666667,2.33453333333,61.3366,0.005600000002,1.52713333333
727.53,0.338533333333,2.3906,0.310400000002,2.25506666667,-0.946666666666,2.17393333333,61.2396666667,-0.154866666667,1.3172
727.85,0.472866666667,2.5108,0.461333333333,2.46373333333,-0.773600000001,2.3686,61.4482,0.0003333333334,1.37686666667
728.17,0.682533333334,2.68,0.6546,2.66253333333,-0.6,2.54333333334,61.6406,0.164066666666,1.51873333333
728.49,0.903533333333,2.89993333333,0.831799999999,2.85953333333,-0.436999999999,2.7512,61.6598666667,0.309733333334,1.64386666667
728.80,1.05013333333,3.06226666667,0.992666666667,2.98786666666,-0.304733333333,2.95666666667,61.5716,0.461199999999,1.73226666667
729.12,1.0778,3.14106666666,1.0746,3.06233333333,-0.253733333335,3.05366666667,61.4566,0.567799999999,1.78493333333
729.44,1.0878,3.1436,1.10006666667,3.06513333333,-0.291933333334,3.07133333333,61.6185333333,0.526133333333,1.78693333333
729.76,1.33186666667,3.37273333333,1.37553333333,3.34773333334,-0.0581333333334,3.33153333333,61.6716666667,0.717866666667,2.06173333333
730.08,1.55053333333,3.54926666667,1.61513333333,3.58573333333,0.177266666665,3.59053333333,61.6822666667,0.9394,2.2838
730.39,1.70653333333,3.6948,1.80513333333,3.8166,0.352933333334,3.73566666667,61.7068666667,1.11186666667,2.51446666667
730.71,1.7142,3.62373333333,1.81473333333,3.77493333333,0.288733333333,3.66793333333,61.6554,1.12193333333,2.50913333333
731.03,1.7678,3.65346666666,1.8698,3.8516,0.352666666666,3.67266666667,61.6822666666,1.11833333333,2.59926666667
731.35,1.65033333333,3.51673333333,1.70573333333,3.67033333333,0.218866666666,3.4606,61.4447333333,0.945066666667,2.4938
731.67,1.4008,3.32973333333,1.51013333333,3.46986666667,0.0554,3.19266666667,61.289,0.763866666667,2.33646666666
731.98,1.11586666667,3.04346666667,1.271,3.2188,-0.217799999999,2.83766666667,61.1705333333,0.5232,2.116
732.30,1.0758,2.96153333333,1.2692,3.1744,-0.282599999999,2.7616,61.1282,0.422066666669,2.10073333333
732.62,1.23813333333,3.09706666667,1.4432,3.31886666667,-0.170133333334,2.90226666666,61.3053333333,0.490866666667,2.21873333333
732.94,1.14753333333,2.95446666667,1.37633333333,3.14206666667,-0.295666666667,2.775,61.2977333333,0.437333333333,2.0674
733.25,0.901666666667,2.64613333333,1.10986666667,2.81626666667,-0.562399999999,2.47953333333,61.2348666667,0.210666666667,1.723
733.57,0.747666666665,2.49753333333,0.998466666666,2.67333333333,-0.6474,2.31886666667,61.0998666667,0.0520666666646,1.57693333333
733.89,0.645266666668,2.34706666667,0.789866666667,2.438,-0.8332,2.13553333333,61.2927333333,-0.162800000003,1.43033333333
734.21,0.641266666668,2.4072,0.779,2.40906666667,-0.745066666666,2.1614,61.1236,-0.114533333333,1.45253333333
734.52,0.562600000001,2.4208,0.743600000001,2.39906666667,-0.777000000002,2.20873333333,61.2298,-0.126933333333,1.38673333333
734.84,0.282733333335,2.274,0.583333333335,2.1588,-1.00113333333,2.0502,61.3632666667,-0.317866666665,1.22486666667
735.16,0.324266666665,2.31286666667,0.622400000001,2.16446666667,-1.041,2.1598,61.3558,-0.213466666668,1.2416
735.48,0.396333333332,2.41433333333,0.748066666666,2.22066666667,-0.940066666666,2.32386666667,61.3106,-0.0820666666666,1.36573333333
735.79,0.435533333333,2.4814,0.860999999999,2.33833333333,-0.813,2.36406666667,61.2739333333,0.0089333333346,1.41793333333
736.11,0.415266666667,2.4214,0.865199999999,2.29293333333,-0.774,2.2842,61.3444,0.0223333333326,1.38086666667
736.43,0.671066666666,2.66833333333,1.1228,2.505,-0.480000000001,2.43733333333,61.2006,0.244400000001,1.6298
736.74,0.792533333334,2.8564,1.32753333333,2.6966,-0.288666666666,2.53286666667,61.3368,0.3798,1.82873333333
737.06,0.855133333333,2.97153333333,1.43,2.69833333333,-0.234866666666,2.56973333333,61.7539333333,0.459666666668,1.891
737.38,0.922133333333,3.12473333333,1.6012,2.76653333333,-0.159533333331,2.6878,61.6681333333,0.609400000001,1.92633333333
737.69,1.16673333333,3.31606666667,1.81733333333,2.97393333333,0.0254666666653,2.87046666667,62.0172666667,0.813599999999,2.08806666667
738.01,1.3644,3.345,1.90713333333,2.998,0.0713999999994,2.8788,62.3094,0.871133333334,2.13806666667
738.33,1.56046666667,3.4498,1.98686666667,3.11826666667,0.139133333333,2.98853333333,62.3918666667,0.956733333332,2.17573333333
738.64,1.77353333333,3.65373333333,2.1954,3.29346666667,0.375399999999,3.1502,62.7184,1.07913333333,2.35473333333
738.96,1.87746666667,3.71346666667,2.26573333333,3.40933333333,0.429533333334,3.255,62.9488666667,1.19173333333,2.44533333333
739.28,1.75413333333,3.67886666667,2.16073333333,3.21446666667,0.259399999999,3.1734,63.0832666667,1.1532,2.29946666667
739.59,1.73973333333,3.72053333333,2.0776,3.1802,0.250733333332,3.1216,62.7672,1.18486666667,2.24986666667
739.91,1.7458,3.72986666667,2.0496,3.27606666667,0.2356,3.21166666667,62.8226666667,1.22066666667,2.2984
740.23,1.81606666667,3.68513333333,2.06486666667,3.3028,0.216933333334,3.299,62.6224,1.32613333333,2.29806666667
740.54,1.84606666667,3.70433333333,2.1864,3.435,0.146266666667,3.41553333333,62.4912666667,1.4,2.40033333333
740.86,1.80293333333,3.59433333333,2.24826666667,3.4248,0.103133333335,3.40173333333,62.1308,1.37953333333,2.39713333333
741.18,1.5764,3.33106666667,2.0314,3.20713333333,-0.1218,3.16766666667,61.8934666667,1.1222,2.2264
741.49,1.55673333333,3.3228,2.08406666667,3.2912,-0.108066666666,3.24173333333,61.5818666667,1.15653333333,2.2904
741.81,1.66953333333,3.45433333333,2.33433333333,3.6068,0.0601333333346,3.42093333333,61.5708666667,1.37346666667,2.53526666667
742.12,1.8186,3.5644,2.4732,3.75846666667,0.0986666666673,3.55493333333,61.3066,1.44266666667,2.5992
742.44,1.60266666667,3.33326666667,2.29086666667,3.52366666667,-0.177399999999,3.2938,61.2906666667,1.17826666667,2.34166666666
742.76,1.61766666667,3.2322,2.25506666667,3.5506,-0.205733333333,3.2328,61.2784666667,1.09086666667,2.40753333333
743.07,1.55026666667,3.10033333333,2.20813333333,3.46893333334,-0.334266666666,3.19213333333,61.5269333333,0.996133333334,2.37473333333
743.39,1.46726666667,2.9908,2.1542,3.38233333333,-0.439933333333,3.12673333333,61.5892,0.871599999999,2.2904
743.70,1.52086666667,3.18993333333,2.2778,3.40826666667,-0.255799999999,3.29053333333,61.8675333333,0.912666666668,2.42306666667
744.02,1.32253333333,3.0376,2.0512,3.22906666667,-0.351666666668,3.08153333333,61.8592,0.748866666667,2.1968
744.34,1.11866666667,2.86273333333,1.81546666667,3.059,-0.4508,2.9444,62.1989333333,0.534933333333,1.97506666667
744.65,1.097,2.94726666667,1.8286,3.0898,-0.411799999999,3.06806666667,62.3242666667,0.552666666667,2.0124
744.97,0.952133333333,2.9576,1.71566666667,2.89586666667,-0.507733333333,2.9718,62.2748,0.443933333334,1.91126666667
745.28,1.03866666667,2.94453333334,1.76173333333,2.81466666667,-0.401999999999,3.03946666667,62.3290666667,0.430266666667,1.85926666667
745.60,0.954333333332,2.86893333333,1.7784,2.8286,-0.341133333333,3.00286666667,62.4185333333,0.520399999999,1.86266666667
745.91,1.1062,3.07693333333,1.97213333333,3.04093333333,-0.0876000000007,3.2476,62.3330666667,0.728599999999,2.02613333333
746.23,1.2152,3.2768,2.1128,3.14686666666,0.102133333333,3.3998,62.2918,0.929266666667,2.13506666667
746.55,1.652,3.7582,2.65786666667,3.607,0.639666666667,3.8598,62.4140666667,1.3792,2.65233333333
746.86,1.66186666667,3.93066666667,2.7166,3.69913333333,0.715866666667,3.9446,62.5134,1.38006666667,2.6354
747.18,1.7428,3.99466666667,2.7412,3.8146,0.699933333333,3.95806666667,62.4780666667,1.36613333333,2.6856
747.49,2.19946666667,4.45026666666,3.12693333333,4.20126666667,1.06453333333,4.42393333333,62.7334,1.74,3.09366666667
747.81,2.35786666667,4.54753333333,3.24206666667,4.26413333333,1.0944,4.501,62.2872666667,1.7492,3.20673333333
748.12,2.3666,4.4662,3.29693333333,4.28073333333,1.00913333334,4.51046666667,62.4151333333,1.7028,3.24366666667
748.44,2.59046666667,4.51313333333,3.52006666667,4.542,1.14106666667,4.6792,62.6825333333,1.88866666667,3.4354
748.75,2.5774,4.5794,3.58986666667,4.58673333333,1.07666666667,4.70773333333,62.5018666667,2.00693333333,3.47786666667
749.07,2.5276,4.5528,3.46773333333,4.43413333333,0.961000000001,4.53793333333,62.2914666667,1.86466666667,3.40933333333
749.38,2.658,4.6574,3.59920000001,4.5236,1.10006666667,4.6524,62.4388666667,1.93833333333,3.51773333333
749.70,2.514,4.43493333333,3.40853333334,4.35486666667,0.881133333334,4.47686666667,62.2374666667,1.76633333333,3.31713333333
750.01,2.28826666667,4.2674,3.1764,4.09333333333,0.637799999999,4.30666666667,62.2292,1.5696,3.0234
750.33,2.3564,4.30840000001,3.229,4.1404,0.719600000001,4.28073333333,62.0358,1.684,3.15886666667
750.64,2.24166666667,4.18066666667,3.09606666667,4.04213333333,0.628666666667,4.16473333333,61.9440666667,1.57133333333,3.06653333333
750.96,2.1516,4.053,2.99006666666,3.88593333333,0.540333333333,4.04693333333,61.7800666667,1.47486666667,2.95973333333
751.27,2.26746666667,4.23306666666,3.054,3.969,0.660133333334,4.19266666667,62.0557333333,1.639,3.0354
751.59,2.59533333333,4.57766666667,3.28453333333,4.27093333333,0.903133333334,4.40026666667,61.9016666667,1.96273333333,3.21
751.90,2.59246666667,4.70180000001,3.36453333333,4.40653333333,1.05273333333,4.441,61.9066,2.03413333333,3.26853333333
752.22,2.42973333333,4.50540000001,3.18426666667,4.24813333333,1.01166666667,4.22766666666,61.9357333333,1.82226666667,3.17966666667
752.53,2.3234,4.44573333333,3.0762,4.232,1.0092,4.27293333333,62.289,1.765,3.13786666667
752.85,2.2454,4.4686,2.96533333333,4.2208,0.94,4.182,62.1427333333,1.7432,3.07126666667
753.16,2.25906666667,4.5676,3.019,4.40306666667,1.11673333333,4.32473333333,62.4622666667,1.83833333333,3.16586666667
753.47,2.21666666667,4.4364,2.95166666667,4.40526666667,1.02966666667,4.27433333333,62.1749333333,1.8806,3.1388
753.79,2.02606666667,4.1466,2.6892,4.12193333333,0.768000000001,4.027,62.1004,1.69606666667,2.9436
754.10,2.076,4.1046,2.5894,4.082,0.7216,3.97393333333,62.0023333333,1.82173333333,2.9546
754.42,1.87173333333,3.8736,2.30806666667,3.9046,0.491666666667,3.68346666667,61.7608,1.62033333333,2.71406666667
754.73,1.9502,3.94133333333,2.4306,4.11266666667,0.54,3.6566,61.8667333333,1.74313333333,2.82733333333
755.05,1.90453333333,3.99053333333,2.4018,4.1282,0.610999999999,3.61006666667,62.1381333333,1.72706666667,2.88846666667
755.36,1.72153333333,3.82273333333,2.13906666667,3.93946666667,0.412599999999,3.45086666667,61.9298,1.58766666667,2.72353333333
755.67,1.80106666667,3.9586,2.12146666667,4.02046666667,0.370466666667,3.51273333333,62.0686,1.63213333333,2.6798
755.99,1.60026666667,3.72613333333,1.9396,3.85026666667,0.223066666667,3.27706666667,61.8294666667,1.43026666667,2.47733333333
756.30,1.4582,3.5496,1.82666666667,3.7566,0.169666666666,3.2014,61.9348666667,1.36026666667,2.3932
756.62,1.59646666667,3.65179999999,1.98833333333,3.81033333333,0.199,3.3052,61.8694666667,1.46386666667,2.48093333333
756.93,1.29586666667,3.41686666667,1.65953333333,3.57293333333,-0.073466666666,3.02166666667,61.8164,1.15606666667,2.23073333333
757.24,1.4688,3.64973333333,1.80533333333,3.8216,0.108533333335,3.36406666667,62.09,1.3734,2.44213333333
757.56,1.31746666667,3.67773333333,1.8982,3.84093333334,0.0832666666668,3.39833333333,62.1284666667,1.3152,2.44566666667
757.87,1.3074,3.75806666666,2.00986666667,3.88226666667,0.0854000000006,3.48533333333,61.9762,1.33066666667,2.49933333333
758.18,1.10506666667,3.67453333333,1.7804,3.63126666667,-0.0868000000014,3.4256,61.8119333333,1.1834,2.42486666667
758.50,0.806933333332,3.30880000001,1.417,3.288,-0.510866666666,3.15373333333,61.5789333333,0.841933333335,2.0626
758.81,0.721066666666,3.34353333333,1.38633333333,3.23406666666,-0.609,3.17193333333,61.439,0.823799999999,2.00073333333
759.13,0.722666666666,3.44293333333,1.46153333333,3.18233333333,-0.557466666668,3.26486666667,61.3944666667,0.813733333335,2.0514
759.44,0.950599999998,3.63226666667,1.69533333333,3.29993333333,-0.494533333334,3.43213333333,61.2952666667,0.9556,2.2268
759.75,1.21113333333,3.78546666667,1.8864,3.40513333333,-0.423666666668,3.66146666667,61.4937333333,1.08973333334,2.56133333333
760.07,1.29426666666,3.79206666667,1.8576,3.339,-0.422066666666,3.6408,61.5752,1.03293333334,2.62066666667
760.38,1.46006666666,3.88506666666,1.89726666667,3.2898,-0.438333333332,3.62953333333,61.636,0.956733333333,2.61873333333
760.69,1.43666666667,3.80979999999,1.9696,3.19413333333,-0.484466666666,3.49453333333,61.2225333333,0.844866666667,2.51046666667
761.01,1.43280000001,3.796,1.94933333333,3.09953333333,-0.586199999998,3.44966666667,61.3033333333,0.782533333335,2.42313333333
761.32,1.5022,3.7804,2.0046,3.17813333333,-0.460066666666,3.3892,61.6199333333,0.876466666667,2.54993333333
761.63,1.37886666667,3.56246666667,1.91413333333,3.08113333333,-0.521066666666,3.18213333333,61.9780666667,0.748266666667,2.3672
761.94,1.54466666667,3.6964,2.1092,3.20393333333,-0.194533333333,3.369,61.95,0.980599999999,2.5532
762.26,1.70206666667,3.739,2.24733333333,3.26806666667,-0.0664000000014,3.40366666667,62.2609333333,1.02046666667,2.65
762.57,1.58286666667,3.53533333333,2.13853333333,3.1998,-0.155066666665,3.26133333333,62.3364666667,0.944466666667,2.62713333333
762.88,1.58093333333,3.5318,2.08513333333,3.24693333333,-0.0992666666674,3.27013333333,62.5460666667,0.967,2.65233333333
763.20,1.48626666667,3.46666666667,2.0042,3.2336,-0.0930000000006,3.1558,62.3501333334,0.950933333332,2.56526666667
763.51,1.44586666667,3.43653333333,1.9702,3.2986,-0.0850666666654,3.1696,62.452,0.981466666668,2.5796
763.82,1.60333333333,3.59073333333,2.1654,3.56033333333,0.136733333333,3.426,62.7168,1.22053333333,2.86893333333
764.14,1.79513333333,3.8066,2.2958,3.81053333333,0.349600000001,3.66866666667,62.8897333333,1.48093333333,3.11706666667
764.45,1.926,3.94413333333,2.381,3.95806666667,0.5274,3.85706666667,62.7498666667,1.63713333333,3.26973333333
764.76,1.7974,3.86226666667,2.26046666667,3.88893333333,0.4174,3.8608,62.5078666667,1.50193333334,3.10026666667
765.07,1.799,3.87113333333,2.25253333333,3.93,0.426333333333,3.8752,62.3884666667,1.49353333333,3.1186
765.39,1.87286666667,3.936,2.34553333333,4.02386666667,0.421666666667,3.9924,62.6111333333,1.5152,3.19386666667
765.70,1.9922,4.16133333333,2.49146666667,4.17853333333,0.662599999999,4.26593333333,62.7728,1.7234,3.405
766.01,2.232,4.43893333333,2.68,4.45266666667,0.923866666667,4.53133333333,62.8172,1.98613333333,3.6084
766.32,2.3418,4.66106666667,2.78193333333,4.58213333333,1.03373333333,4.72313333333,62.5839333333,2.13746666667,3.75273333333
766.64,2.3876,4.80593333334,2.81793333333,4.6562,1.03113333333,4.8572,62.4886,2.09873333333,3.68726666667
766.95,2.20846666667,4.8064,2.6566,4.43666666667,0.877266666667,4.80186666667,62.1502,1.9762,3.49373333333
767.26,2.00073333334,4.754,2.5468,4.27266666666,0.679933333334,4.75866666667,61.6796,1.88653333333,3.30766666667
767.57,1.8968,4.69173333333,2.49073333333,4.02846666667,0.561533333333,4.6852,61.5677333334,1.7886,3.17913333333
767.88,2.00313333333,4.82713333333,2.59146666667,4.16206666667,0.726066666667,4.80566666667,61.8804666667,1.912,3.327
768.20,2.46966666666,5.2854,3.05673333333,4.41693333333,1.24706666667,5.18766666667,62.1022666667,2.4252,3.89806666667
768.51,2.73613333333,5.551,3.3144,4.47306666667,1.50113333333,5.43613333334,62.0478,2.64426666667,4.14226666667
768.82,2.51133333334,5.42,3.19779999999,4.29373333333,1.39293333333,5.19853333333,61.7804,2.56706666667,4.13706666666
769.13,2.2808,4.98999999999,2.96559999999,4.03246666666,0.969333333333,4.91973333333,61.5849333333,2.2592,3.93079999999
769.44,2.21266666667,4.76646666667,2.89166666667,3.84466666667,0.825599999999,4.8238,61.3467333333,2.16566666667,3.77406666667
769.76,1.94613333334,4.42079999999,2.78253333334,3.51526666667,0.584799999999,4.54566666667,61.3255333333,1.8882,3.60766666667
770.07,2.00160000001,4.40046666666,2.90146666667,3.4258,0.602599999999,4.47773333333,61.3644666667,1.86946666667,3.658
770.38,2.06166666666,4.38739999999,3.17066666667,3.55366666667,0.762199999999,4.57046666667,61.3194666667,1.8866,3.90393333333
770.69,1.904,4.34140000001,3.0246,3.44846666667,0.776533333333,4.41686666667,61.4156666667,1.75186666667,3.9228
771.00,1.32399999999,3.8488,2.4974,3.10533333333,0.2866,3.82706666667,61.0863333333,1.15133333333,3.47033333334
771.32,0.534199999993,3.08513333333,1.94386666667,2.55,-0.358666666667,3.05066666667,60.9414666666,0.518066666666,2.96933333333
771.63,0.144066666661,2.76499999999,1.58413333333,2.46,-0.637199999998,2.82593333333,61.1108666667,0.281666666668,2.71686666667
771.94,-0.191800000008,2.45813333333,1.30893333334,2.4466,-0.988333333333,2.50646666667,60.8517333333,0.122399999999,2.54646666667
772.25,-0.516733333341,2.06186666667,0.909466666668,2.33393333333,-1.2532,2.23166666667,60.7251333333,-0.281333333333,2.1984
772.56,-0.429933333334,2.16573333333,0.846466666674,2.52926666667,-0.8994,2.22713333333,60.5915333333,-0.0958666666666,2.23753333334
772.87,-0.582533333338,2.2128,0.756600000006,2.53833333333,-0.903533333332,2.19033333333,60.759,-0.220466666665,2.19306666666
773.18,-0.530199999994,2.28906666667,0.726799999994,2.57573333333,-0.861466666667,2.32313333333,61.2782666667,-0.100066666666,2.22526666667
773.50,-0.64966666666,2.1762,0.427733333338,2.40213333333,-0.996200000006,2.28326666667,61.3685333333,-0.284599999998,2.18373333333
773.81,-0.606933333334,2.28660000001,0.276200000005,2.47773333333,-0.877866666665,2.20186666667,61.6806666667,-0.3116,2.25626666666
774.12,-0.353066666674,2.39793333333,0.565199999992,2.53793333333,-0.658733333333,2.2286,61.5589333333,-0.2874,2.3066
774.43,-0.20313333334,2.51286666666,0.682666666662,2.56473333334,-0.336999999998,2.4408,61.8983333333,-0.049266666666,2.46659999999
774.74,0.133866666661,2.87766666667,1.05646666666,2.70593333333,0.0655333333254,2.8912,61.8183333333,0.282066666668,2.66353333333
775.05,0.0965333333388,2.9598,1.1188,2.59839999999,0.0098666666674,3.00013333333,61.8893333333,0.208466666668,2.4954
775.36,0.557466666665,3.43646666666,1.47733333333,2.87026666667,0.547266666668,3.62086666666,62.3726666667,0.544866666666,2.90266666667
775.67,0.570533333341,3.47533333333,1.30653333333,2.64706666667,0.485599999999,3.6458,62.152,0.444733333334,2.8198
775.98,0.219466666667,3.33606666667,1.00419999999,2.24846666667,0.0169333333334,3.4694,62.0622666667,0.071466666664,2.55966666667
776.30,0.335733333334,3.43946666666,1.14073333334,2.50999999999,0.090866666668,3.78106666667,61.5888,0.2148,2.82319999999
776.61,0.8328,4.02159999999,1.60713333334,3.15320000001,0.688466666667,4.276,61.1917333333,0.693133333331,3.42913333333
776.92,0.794266666667,3.9954,1.76280000001,3.32113333333,0.762066666668,4.3784,61.4189333333,0.820533333334,3.6296
777.23,0.981733333341,3.94386666667,1.87966666666,3.4108,0.702199999998,4.56193333333,61.1908666667,0.983199999999,3.63846666667
777.54,0.946733333327,3.7374,1.65693333334,3.4908,0.516066666668,4.65993333333,61.4516666667,1.00753333333,3.64686666667
777.85,1.3878,4.16840000001,2.04586666667,4.12106666667,0.795266666668,5.04393333334,61.6504666667,1.3574,3.9574
778.16,1.45526666666,4.23166666666,1.96826666666,4.244,0.6064,4.97800000001,61.5925333333,1.30153333334,3.97573333333
778.47,1.35006666667,3.98066666666,1.65586666666,4.13026666667,0.298733333334,4.61353333334,61.1937333333,0.993199999999,3.84366666667
778.78,1.36959999999,4.10053333334,1.72733333334,4.24973333334,0.2798,4.70313333333,60.9361333333,1.10113333334,3.90399999999
779.09,1.8896,4.76613333334,2.54853333333,4.94120000001,0.785533333333,5.217,61.2243333333,1.84466666667,4.71199999999
779.40,2.13926666666,4.98726666666,3.02286666667,5.27806666667,1.11973333333,5.47093333333,60.8826666667,2.0068,4.99766666666
779.71,2.19440000001,5.08019999999,3.28099999999,5.3748,1.33986666666,5.41386666666,61.3174666667,2.21206666667,5.03813333333
780.02,1.66166666666,4.55946666667,2.9748,5.03386666667,0.822800000001,4.9186,61.2047333333,1.8336,4.4738
780.33,1.75766666666,4.72506666667,3.12046666666,5.04280000001,0.896466666666,4.95033333333,61.2311333333,1.88906666667,4.3976
780.64,1.52846666667,4.66920000001,3.14453333333,5.07753333333,1.08546666667,4.91253333333,61.3441333333,1.7908,4.28026666667
780.95,1.69053333333,4.88180000001,3.45926666666,5.33326666667,1.45306666667,5.118,61.4040666667,2.05813333333,4.44193333333
781.26,1.0566,4.24633333333,2.95433333333,4.80260000001,0.951733333332,4.71313333333,61.6612666667,1.5676,3.87853333333
781.57,1.01846666666,4.34033333333,3.09133333334,4.93646666667,1.18233333333,4.81573333333,61.7093333333,1.67933333333,4.04906666667
781.88,0.585066666667,3.86379999999,3.029,4.6528,0.879333333334,4.49613333333,61.5499333333,1.39766666666,3.80206666667
782.19,0.0624,3.36900000001,2.51066666667,4.26346666667,0.402799999994,3.92213333333,61.414,0.798733333327,3.49833333333
782.50,-0.720933333333,2.75433333333,1.87306666667,3.73226666667,-0.1634,3.31306666666,61.2031333333,-0.0012666666672,2.8222
782.81,-0.896333333332,2.91446666667,1.75886666666,3.65959999999,-0.237533333333,3.10913333333,61.5418666667,0.0377333333348,2.87586666667
783.12,-1.51713333333,2.49706666666,1.0486,3.1656,-0.852599999998,2.56266666667,61.076,-0.484333333333,2.5288
783.43,-1.1132,2.99533333334,1.23346666667,3.43633333333,-0.568533333335,2.88386666667,61.2008666667,-0.111999999999,3.00606666667
783.74,-1.59393333333,2.57106666667,0.589666666672,3.043,-1.01266666667,2.40053333333,60.2232666667,-0.498066666675,2.69793333333
784.05,-1.19259999999,3.09553333333,0.821266666658,3.34486666666,-1.01253333333,2.6722,60.4235333333,-0.130733333341,3.02586666667
784.36,-0.914133333339,3.46633333333,0.894066666674,3.37873333334,-0.885666666666,2.92973333332,60.2559333334,0.030533333326,3.19006666667
784.67,-0.382066666672,3.86679999999,1.43100000001,3.64813333333,-0.458266666666,3.21053333333,59.6955333333,0.375066666661,3.77846666666
784.98,0.194733333332,4.09940000001,1.86546666667,3.90266666667,-0.027533333332,3.73986666666,59.6118666667,0.596066666664,4.11999999999
785.29,0.354733333341,4.29880000001,1.63446666667,3.75846666666,-0.0654000000014,3.98206666667,59.9966,0.541600000001,4.16986666666
785.60,0.821600000006,4.69,1.93533333333,4.05753333333,0.2374,4.45273333334,60.0258666667,1.06446666667,4.29999999999
