wavelength,Back_PhrPunm,Belly_PhrPunm,Breast_PhrPunm,Crissum_PhrPunm,Crown_PhrPunm,DorTail_PhrPunm,Rump_PhrPunm,Throat_PhrPunm,WingTip_PhrPunm
261.01,2.1972,1.93493333333,1.4618,3.50133333333,2.47873333333,4.8186,1.97606666667,2.7396,5.88273333333
261.39,2.18366666667,1.90146666666,1.47853333333,3.59226666667,2.61846666667,4.89273333333,1.9996,2.74326666667,5.90953333334
261.76,2.1826,1.9258,1.46926666667,3.67473333333,2.6652,4.97293333333,2.0098,2.79186666667,5.87393333333
262.13,1.85753333333,1.62573333333,1.11353333333,3.425,2.4022,4.814,1.79253333333,2.574,5.57733333333
262.51,1.7386,1.48113333333,0.9732,3.31653333333,2.271,4.77126666667,1.7298,2.37506666667,5.4218
262.88,1.675,1.48206666667,0.892066666667,3.28553333333,2.2668,4.70146666666,1.72166666667,2.40733333333,5.34633333333
263.25,1.73253333333,1.62333333333,0.836266666667,3.403,2.40166666667,4.7346,1.90853333333,2.51726666667,5.27486666667
263.63,2.02073333333,2.10286666667,1.09346666667,3.6366,2.7982,5.0578,2.21506666667,2.70466666667,5.4934
264.00,1.80753333333,2.01106666666,0.982933333332,3.46913333333,2.64706666667,4.80893333333,1.98326666667,2.63693333333,5.23866666667
264.37,1.64713333333,1.91373333333,0.867933333334,3.4588,2.53073333333,4.69266666667,1.851,2.71106666667,5.08500000001
264.75,1.73333333333,2.10206666667,0.875866666666,3.56333333333,2.4078,4.67186666667,2.0602,2.7714,5.15806666667
265.12,1.65373333333,1.838,0.822933333333,3.3438,2.243,4.486,1.8172,2.66093333333,5.06233333333
265.49,1.67306666667,1.79826666667,0.919733333334,3.21566666667,2.0538,4.40873333333,1.87213333333,2.65126666667,5.03446666666
265.87,1.52113333333,1.7384,1.13413333333,3.14986666667,2.01333333333,4.3836,1.86086666667,2.55786666667,4.93313333334
266.24,1.57646666667,1.83946666667,1.373,3.2078,2.1576,4.32486666667,1.959,2.61686666667,5.00186666667
266.61,1.53866666667,1.6708,1.33013333333,3.11666666666,2.1134,4.22426666667,1.81673333333,2.50953333333,4.88933333333
266.98,1.4166,1.46846666667,1.17793333333,3.009,1.97073333333,4.0406,1.7658,2.22073333333,4.82666666667
267.36,1.0376,1.03986666667,0.907733333334,2.59086666667,1.5686,3.6198,1.32186666667,1.8352,4.47006666667
267.73,0.584599999999,0.498000000001,0.433200000001,2.1306,1.08253333333,3.15473333333,0.831333333334,1.38346666667,4.09666666667
268.10,0.7068,0.614000000001,0.601200000001,2.36073333333,1.33946666667,3.3122,1.09906666667,1.41146666667,4.15393333333
268.48,0.805066666667,0.665466666668,0.571466666667,2.42186666667,1.39553333333,3.40633333333,1.17026666666,1.39553333334,4.0988
268.85,0.7174,0.620466666666,0.518933333333,2.26833333333,1.4578,3.33546666667,0.957266666666,1.37933333333,3.95366666667
269.22,0.789666666667,0.719999999999,0.517666666668,2.35053333333,1.47906666667,3.3588,1.00846666667,1.4462,3.94806666667
269.59,0.805933333333,0.795866666665,0.398933333334,2.41573333333,1.49013333333,3.38113333333,1.0212,1.48213333333,3.91786666667
269.97,1.00573333333,0.892799999999,0.315666666667,2.4542,1.51473333333,3.4172,1.16366666667,1.66486666667,3.99806666667
270.34,1.01206666667,0.882533333333,0.189266666667,2.4218,1.3944,3.50906666667,1.07186666667,1.74386666667,3.9398
270.71,0.739866666667,0.644133333333,-0.0411999999986,2.20466666667,1.0422,3.20753333333,0.8356,1.53613333333,3.68446666667
271.09,0.9116,0.808066666667,0.163533333335,2.3916,1.16586666667,3.38146666667,0.967933333334,1.6688,3.84826666667
271.46,1.37273333333,1.31333333333,0.591800000001,2.83673333333,1.6058,3.78246666667,1.4236,2.05413333333,4.3132
271.83,1.7136,1.6492,0.929933333333,3.09486666667,1.90033333333,4.0554,1.79013333333,2.34006666667,4.52526666667
272.20,2.00906666667,1.91486666667,1.05746666667,3.24673333333,2.10493333333,4.3436,2.00913333333,2.60226666667,4.88886666667
272.58,2.47526666667,2.31446666667,1.4878,3.67673333333,2.53793333333,4.714,2.4222,3.05746666667,5.4056
272.95,2.72753333333,2.49633333333,1.6802,3.89613333333,2.73713333333,5.00393333333,2.6766,3.3014,5.60973333334
273.32,2.87893333333,2.68546666667,1.83673333333,4.10186666667,2.90273333333,5.25486666667,2.9344,3.51026666667,5.76726666666
273.69,3.0124,2.8008,2.04673333333,4.25086666667,3.0206,5.35766666667,3.04133333333,3.62846666667,5.99453333333
274.06,2.9894,2.76766666667,2.01306666666,4.27706666667,3.0562,5.3562,3.0122,3.5958,6.04893333333
274.44,2.92513333333,2.7078,2.01093333333,4.21266666667,3.0796,5.18826666667,2.97326666667,3.41466666667,6.02633333333
274.81,3.30366666667,3.13593333333,2.38506666667,4.54433333333,3.45273333333,5.66986666667,3.31206666667,3.81546666667,6.51066666667
275.18,3.38026666667,3.25873333333,2.44646666667,4.61906666667,3.51206666667,5.6898,3.28813333333,3.9996,6.55733333334
275.55,3.42673333333,3.40886666667,2.56786666667,4.73553333334,3.62773333333,5.89146666667,3.3734,4.14506666667,6.65599999999
275.93,3.54946666667,3.51693333333,2.66993333333,4.9164,3.6914,6.09246666666,3.47326666667,4.2784,6.8012
276.30,3.68153333333,3.59966666667,2.8342,5.06893333334,3.77286666667,6.1936,3.58666666667,4.40413333334,6.84173333333
276.67,3.28933333333,3.35826666667,2.51253333333,4.64026666667,3.32366666666,5.86493333333,3.20693333333,3.98773333333,6.42926666666
277.04,3.07013333333,3.2016,2.45533333333,4.48746666667,3.01986666667,5.71726666667,3.0856,3.82606666667,6.29919999999
277.41,2.95106666667,3.0716,2.39286666667,4.25833333333,2.87526666667,5.5734,2.8772,3.7,6.17439999999
277.79,2.86266666667,3.0834,2.27506666667,4.14373333333,2.81206666667,5.52233333333,2.76693333333,3.6634,6.03980000001
278.16,2.87966666667,3.1422,2.3386,4.15753333334,2.8168,5.53366666667,2.73253333333,3.55966666667,6.08840000001
278.53,3.0074,3.23226666667,2.36513333333,4.34033333333,2.8734,5.65393333334,2.80366666667,3.67493333333,6.11759999999
278.90,2.73566666667,3.0566,2.146,4.25353333333,2.68733333333,5.33446666667,2.57713333333,3.4452,5.895
279.27,2.66126666667,3.06946666667,2.04706666667,4.2904,2.694,5.3784,2.52253333333,3.33326666666,5.91959999999
279.64,2.50393333333,2.79366666667,1.88786666667,4.1534,2.50566666667,5.22686666667,2.3112,3.11966666667,5.85240000001
280.02,2.4174,2.63733333333,1.78253333333,4.0802,2.44393333333,5.07933333333,2.13213333333,2.96973333333,5.72739999999
280.39,2.34573333333,2.57573333333,1.71406666667,3.93446666667,2.43946666667,5.00053333333,1.98646666667,2.90346666667,5.68346666667
280.76,2.54533333333,2.73266666667,1.91693333333,4.06953333333,2.63806666667,5.2208,2.2562,3.09333333333,5.86520000001
281.13,2.72286666667,2.8212,1.97626666667,4.20413333333,2.90733333333,5.22846666667,2.32806666667,3.1746,5.99420000001
281.50,3.1294,3.1548,2.24466666667,4.5078,3.1816,5.4314,2.59353333333,3.372,6.31446666666
281.87,3.21893333334,3.17793333333,2.33086666667,4.599,3.2322,5.46266666667,2.68433333333,3.46406666667,6.49386666666
282.25,3.42026666667,3.2608,2.52766666667,4.73993333333,3.35806666667,5.61326666667,2.82413333333,3.67833333333,6.66986666666
282.62,3.6428,3.47366666667,2.7446,4.898,3.57153333333,5.78866666667,3.11206666667,4.01046666667,6.92273333334
282.99,3.94513333333,3.74226666667,2.97886666667,5.17346666667,3.89253333333,6.05393333333,3.48146666667,4.3246,7.13926666667
283.36,3.92193333333,3.6264,3.0108,5.16066666666,3.84586666667,6.06706666667,3.5344,4.32273333333,7.16386666666
283.73,4.00353333333,3.61166666667,3.0322,5.1982,3.8688,6.08573333333,3.61733333333,4.3304,7.22060000001
284.10,4.16026666666,3.81946666667,3.2128,5.24173333333,4.05206666667,6.2096,3.84106666667,4.45446666667,7.34846666667
284.47,4.07793333333,3.78386666667,3.16906666667,5.20253333333,3.95153333333,6.18086666667,3.83033333333,4.38926666667,7.25766666666
284.85,4.25233333334,3.9234,3.3288,5.33686666667,4.0548,6.2526,3.91033333333,4.59913333333,7.42633333333
285.22,4.25053333333,3.98173333333,3.37813333333,5.4068,4.05233333333,6.331,3.9676,4.63166666667,7.44426666667
285.59,4.07153333333,3.8698,3.2968,5.36473333333,4.01706666667,6.298,3.928,4.55186666667,7.31766666667
285.96,4.27453333333,4.1182,3.55806666667,5.55440000001,4.2378,6.51026666667,4.1364,4.74893333333,7.4416
286.33,4.2142,4.10586666667,3.45606666667,5.5206,4.15933333333,6.45133333333,4.09113333333,4.72493333333,7.36613333333
286.70,4.22506666667,4.14213333333,3.45593333333,5.56833333334,4.0958,6.45933333333,4.0532,4.67126666667,7.36399999999
287.07,4.37486666667,4.2844,3.58386666666,5.70813333334,4.17793333333,6.6104,4.11313333333,4.77193333333,7.43559999999
287.44,4.46653333333,4.3758,3.64813333333,5.71799999999,4.23346666667,6.6702,4.16833333333,4.79906666667,7.37846666667
287.82,4.55773333333,4.57133333333,3.77573333334,5.80313333333,4.34153333333,6.74573333333,4.24886666667,4.96046666667,7.40186666666
288.19,4.3552,4.39026666667,3.601,5.72733333333,4.09753333333,6.57653333333,4.0614,4.89433333333,7.24946666667
288.56,4.303,4.3608,3.54486666667,5.67813333333,3.98566666667,6.39593333333,3.94286666667,4.8658,7.19306666666
288.93,3.93726666667,4.0712,3.24273333333,5.4752,3.77153333333,6.12253333333,3.7208,4.5694,6.86806666667
289.30,3.73413333333,3.86086666667,3.0878,5.24946666667,3.55573333333,5.931,3.53633333333,4.36513333333,6.67953333333
289.67,3.75513333333,3.88793333333,3.10033333333,5.2682,3.49093333333,5.8854,3.54826666667,4.42453333333,6.67720000001
290.04,3.65186666667,3.81853333333,2.97566666667,5.22713333334,3.39906666667,5.8132,3.46553333333,4.35673333333,6.54686666666
290.41,3.5742,3.76786666667,2.9314,5.22973333333,3.37653333333,5.70726666667,3.4054,4.27426666667,6.40753333333
290.78,3.45446666667,3.70706666667,2.9028,5.23953333333,3.38466666667,5.63186666667,3.3374,4.27713333333,6.31493333333
291.15,3.29553333333,3.5952,2.8888,5.19553333333,3.3312,5.49666666667,3.2594,4.24406666667,6.28833333333
291.52,3.2922,3.652,2.90006666667,5.25433333333,3.28953333333,5.4714,3.1966,4.29893333333,6.24073333333
291.89,3.36113333333,3.72946666667,2.9848,5.40533333334,3.35986666667,5.52226666667,3.23073333333,4.424,6.27106666667
292.26,3.5758,3.93813333333,3.20253333333,5.66379999999,3.62386666667,5.708,3.43666666667,4.5978,6.40479999999
292.64,3.57526666667,4.0398,3.30473333333,5.84506666667,3.6842,5.8492,3.6702,4.6942,6.43933333333
293.01,3.75813333334,4.2164,3.41913333334,6.09346666668,3.8022,5.99133333334,3.7966,4.88606666667,6.55726666667
293.38,3.85826666667,4.4052,3.43486666667,6.31006666667,3.94766666667,6.05853333333,3.8796,5.1196,6.61826666667
293.75,3.81646666667,4.41233333333,3.3552,6.33186666666,3.9256,6.02273333333,3.8264,5.1614,6.55446666666
294.12,3.81586666667,4.3812,3.33966666667,6.34353333333,3.93766666667,5.94553333333,3.81306666667,5.19446666667,6.6072
294.49,3.75066666667,4.31546666667,3.35013333333,6.3312,3.89686666667,5.93346666667,3.82306666667,5.224,6.65966666667
294.86,3.83,4.39033333333,3.4066,6.41000000001,3.99513333333,6.0136,3.98573333333,5.25566666667,6.73786666667
295.23,3.7354,4.2314,3.23706666667,6.27619999999,3.8806,5.8574,3.90493333333,5.0932,6.56140000001
295.60,3.75686666667,4.26946666667,3.269,6.33180000001,4.01686666667,5.8328,3.98006666667,5.15,6.71566666667
295.97,3.82786666667,4.3888,3.2918,6.45833333333,4.14046666667,5.9338,4.1768,5.25833333333,6.84933333334
296.34,3.74673333333,4.3602,3.23673333333,6.45986666667,4.0702,5.87446666667,4.15573333333,5.2714,6.85193333333
296.71,3.80313333333,4.36266666667,3.2194,6.53039999999,4.11813333333,5.86793333334,4.0746,5.32926666667,6.85320000001
297.08,3.87226666667,4.43133333333,3.34946666667,6.60693333333,4.18953333333,5.89673333333,4.14273333334,5.35986666667,6.92233333334
297.45,4.00633333333,4.57573333333,3.4876,6.73553333334,4.27046666667,6.01153333333,4.27366666667,5.49926666667,7.02266666667
297.82,4.02486666667,4.60766666667,3.56253333333,6.80073333333,4.32273333334,6.03746666667,4.2878,5.5264,7.07639999999
298.19,4.03846666667,4.67966666667,3.63753333333,6.87826666667,4.37173333333,6.0626,4.34,5.5632,7.072
298.56,4.07373333333,4.79053333333,3.68146666667,6.96306666667,4.45873333333,6.06406666667,4.41093333333,5.6118,7.06653333334
298.93,4.18453333333,4.86153333333,3.78773333333,7.03393333333,4.5594,6.133,4.4276,5.7548,7.20033333333
299.30,4.3064,5.07606666667,3.9344,7.182,4.6496,6.2258,4.4684,5.87253333333,7.28093333333
299.67,4.38593333333,5.14773333333,3.98086666667,7.28853333333,4.67286666667,6.2858,4.56033333333,5.97246666667,7.24033333333
300.04,3.98706666667,4.77146666667,3.6402,6.98493333333,4.29706666667,5.9134,4.08966666666,5.62366666667,6.80253333333
300.41,3.93406666667,4.76553333333,3.5356,6.92240000001,4.2888,5.793,3.99853333333,5.515,6.65799999999
300.78,4.17466666667,4.9982,3.7502,7.09240000001,4.5366,5.94266666667,4.2192,5.73606666667,6.81586666667
301.15,4.30666666667,5.20313333333,3.923,7.27533333333,4.76993333333,6.113,4.36413333333,5.98073333333,6.95726666667
301.52,4.382,5.2924,4.03906666667,7.49333333333,4.94153333333,6.21486666667,4.4896,6.1018,7.13720000001
301.89,4.3762,5.32266666667,3.9506,7.57966666667,4.94046666667,6.18453333333,4.5432,6.151,7.11493333333
302.26,4.21646666667,5.10166666667,3.63813333333,7.43966666667,4.7382,5.9544,4.27186666667,5.99773333333,6.87080000001
302.63,4.35,5.21946666667,3.70306666667,7.627,4.7866,6.09553333333,4.28893333333,6.1336,6.97326666667
303.00,4.1236,5.06026666667,3.46866666667,7.46913333334,4.57026666667,5.88986666667,4.10886666667,5.9196,6.65046666667
303.37,3.87166666667,4.82153333333,3.19393333333,7.29126666667,4.41726666666,5.70186666667,3.93833333333,5.71,6.38486666666
303.74,3.83326666667,4.86033333333,3.1944,7.39680000001,4.49253333333,5.71033333333,3.9436,5.71846666667,6.38606666667
304.10,4.14166666667,5.213,3.4206,7.65633333334,4.7952,5.9254,4.297,5.9952,6.65026666667
304.47,4.106,5.14586666667,3.41966666667,7.65726666667,4.65133333333,5.90213333333,4.2226,5.9844,6.57900000001
304.84,4.0398,5.16913333333,3.39486666667,7.75026666666,4.6336,5.92206666666,4.16166666667,6.00513333333,6.62373333334
305.21,4.13133333333,5.16906666667,3.35253333333,7.87053333334,4.67026666667,5.93373333333,4.20333333334,6.01826666667,6.60986666667
305.58,4.117,5.14793333333,3.28693333333,7.81273333333,4.64906666667,5.81446666667,4.22773333333,5.96,6.47953333333
305.95,4.09366666667,5.11286666667,3.34306666667,7.72606666666,4.6782,5.8192,4.23626666667,5.94793333333,6.44653333333
306.32,4.14306666667,5.2552,3.4734,7.85633333333,4.84466666667,5.9304,4.40506666667,6.119,6.52793333333
306.69,4.08493333333,5.22853333333,3.43526666667,7.77839999999,4.85806666667,5.8852,4.41253333333,6.16006666667,6.46273333333
307.06,4.17853333333,5.30586666667,3.50586666667,7.93353333334,4.9152,5.8954,4.49286666666,6.22226666667,6.52126666667
307.43,4.43346666667,5.49306666667,3.7294,8.23406666667,5.08266666667,6.09293333333,4.72726666667,6.4868,6.7682
307.80,4.5052,5.45826666667,3.80633333333,8.30493333333,5.09586666667,6.19213333334,4.78646666667,6.58293333333,6.77760000001
308.17,4.4624,5.3556,3.8314,8.40366666667,5.04073333333,6.1892,4.79326666667,6.55286666667,6.74199999999
308.54,4.58853333333,5.4904,3.9612,8.53433333333,5.19273333333,6.2704,4.908,6.7128,6.87700000001
308.90,4.5278,5.41426666667,3.96633333333,8.55366666666,5.1678,6.2092,4.9606,6.68393333333,6.85393333333
309.27,4.43786666666,5.35253333333,3.9578,8.4898,5.0476,6.15313333333,4.9276,6.66693333333,6.75206666667
309.64,4.49326666667,5.44753333333,4.09233333333,8.65053333333,5.0812,6.2332,4.944,6.7526,6.78046666667
310.01,4.62233333333,5.5804,4.17973333333,8.86946666667,5.19966666667,6.28813333333,4.9842,6.88233333334,6.85420000001
310.38,4.79933333333,5.70246666667,4.28666666667,9.11226666667,5.31433333333,6.3824,5.1306,6.97173333333,6.96513333333
310.75,4.86326666667,5.70166666667,4.29893333333,9.23466666667,5.3504,6.38173333333,5.18766666667,6.96013333333,6.96873333332
311.12,4.7792,5.58053333333,4.17326666667,9.1864,5.23486666667,6.268,5.1324,6.912,6.87493333333
311.49,4.72093333333,5.58273333333,4.10413333333,9.14293333333,5.19013333333,6.19506666667,5.07973333333,6.87813333333,6.76979999999
311.85,4.569,5.57513333333,3.94326666667,9.08933333333,5.0996,6.0134,4.9682,6.76193333333,6.65706666667
312.22,4.6996,5.77033333333,4.06966666667,9.2348,5.258,6.11593333333,5.0932,6.95013333333,6.79300000001
312.59,4.82586666667,5.92666666667,4.14686666667,9.4764,5.386,6.2154,5.26953333333,7.0568,6.87806666666
312.96,4.9454,6.01,4.18046666667,9.60426666666,5.4536,6.21186666667,5.34213333333,7.08573333333,6.85959999999
313.33,5.05966666667,6.12026666667,4.1768,9.77819999999,5.57173333333,6.20693333333,5.39033333333,7.13766666667,6.9438
313.70,5.00873333333,6.04006666667,4.03026666667,9.73373333333,5.54273333333,6.10573333333,5.34426666667,7.06913333333,6.85673333334
314.07,4.89173333334,5.8938,3.92473333333,9.69313333334,5.42966666667,6.01913333333,5.31626666667,6.94633333333,6.698
314.43,4.84326666667,5.83433333333,3.9254,9.7412,5.34006666667,5.9494,5.29413333333,6.94533333333,6.63819999999
314.80,4.81746666667,5.89086666667,4.01233333333,9.77106666667,5.30193333333,5.91766666667,5.29426666667,7.00246666667,6.60946666666
315.17,4.87706666667,6.14606666667,4.1818,9.98179999999,5.53306666666,6.08086666667,5.49393333333,7.21593333334,6.75533333333
315.54,5.0354,6.2802,4.34313333334,10.1938666667,5.69613333333,6.17933333333,5.68293333333,7.4134,6.91433333333
315.91,5.3948,6.51633333333,4.683,10.4862666667,5.9962,6.4472,6.02153333333,7.71766666667,7.18413333333
316.28,5.42266666667,6.49066666667,4.68833333333,10.5856666667,5.98473333333,6.41793333333,6.04666666667,7.71713333334,7.15880000001
316.64,5.39006666667,6.47213333333,4.73766666667,10.61,6.04526666667,6.3978,6.07766666667,7.76626666667,7.17733333334
317.01,5.17133333333,6.27693333333,4.5196,10.4407333333,5.84646666667,6.20353333333,5.8668,7.6526,7.01313333334
317.38,4.8276,6.02626666667,4.253,10.1986,5.52933333333,5.9048,5.57166666667,7.3766,6.65306666667
317.75,4.53886666667,5.8388,4.09053333333,10.1175333333,5.301,5.7176,5.36833333333,7.16866666667,6.40113333334
318.12,4.56946666667,5.9398,4.1084,10.2422666667,5.34346666667,5.681,5.37926666667,7.2592,6.45786666667
318.49,4.7376,6.173,4.27426666667,10.4042666667,5.58773333333,5.8498,5.5544,7.42393333334,6.68199999999
318.85,4.8944,6.38013333333,4.3628,10.6692,5.8042,5.9948,5.75546666667,7.5822,6.89619999999
319.22,5.33106666667,6.80326666667,4.8362,11.1154666667,6.22073333333,6.33473333333,6.11453333334,7.89906666667,7.28693333333
319.59,5.36286666667,6.91226666667,4.98946666667,11.2364,6.32006666667,6.4702,6.21346666667,7.99573333333,7.42733333334
