wavelength,Back_TanHeim,Belly_TanHeim,Breast_TanHeim,Crissum_TanHeim,Crown_TanHeim,DorTail_TanHeim,Patch10_TanHeim,Rump_TanHeim,Throat_TanHeim,WingTip_TanHeim
709.63,20.1400666667,13.8698,18.139,13.6542666667,7.17006666667,9.73033333334,12.5995333333,24.1532,17.8178,11.0608666667
709.95,20.0526666667,13.5622,17.999,13.5230666667,7.0204,9.66126666668,12.3939333333,24.0409333333,17.5397333333,10.8326
710.27,20.1954,13.5620666667,17.9938,13.5212,6.94493333333,9.75253333332,12.4581333333,24.0438666667,17.5683333333,10.8564
710.59,20.1648,13.3829333333,17.8457333333,13.4186666667,6.9052,9.67706666666,12.3677333334,23.9187333333,17.4784666667,10.7758
710.91,20.0793333333,13.3094,17.6984,13.2375333333,6.78193333333,9.59059999999,12.247,23.7411333333,17.2899333333,10.6892
711.24,19.8689333333,13.0456666667,17.3620666667,13.0484666667,6.4588,9.19326666667,11.9894666667,23.4696666667,17.0064,10.4240666667
711.56,19.9292666667,13.1271333333,17.4836,13.2234,6.608,9.17726666666,12.0350666667,23.6084,17.0953333334,10.5236
711.88,20.0616666667,13.1813333333,17.361,13.1904,6.6772,9.20793333333,12.1011333333,23.5959333333,17.2601333333,10.5981333333
712.20,19.97,13.1276,17.3992,13.0796,6.67566666667,9.13086666667,11.9721333333,23.543,17.2624666666,10.5957333333
712.52,19.7758666667,12.9376,17.2031333333,12.7525333333,6.4952,8.93853333333,11.7565333333,23.3658,17.0496666667,10.4189333333
712.84,19.6506,12.7628,17.0328666667,12.6342,6.2414,8.77286666667,11.5992666667,23.2093333334,16.9541333333,10.2346
713.16,19.5758666667,12.5301333333,16.8539333334,12.4455333333,6.09746666667,8.64280000001,11.4914666667,23.1053333333,16.8010666667,10.1616
713.48,19.5451333333,12.6366,16.9107333333,12.5383333333,6.09373333333,8.56493333333,11.5227333333,23.118,16.9106666667,10.1519333333
713.80,19.6703333333,12.8456,17.083,12.7102,6.2738,8.6942,11.6428666667,23.2814666666,17.0542,10.2958666667
714.12,19.6327333333,12.9195333333,17.1144666667,12.6920666667,6.23006666667,8.64906666666,11.6369333333,23.3641333333,17.0648666667,10.1965333333
714.44,19.4540666667,12.6875333334,16.9434,12.4652666666,5.89526666667,8.28933333334,11.3913333333,23.2563333334,16.9254,9.97579999999
714.76,19.7787333333,13.0232666667,17.3078,12.8052,6.39433333333,8.69833333334,11.6960666667,23.6343333334,17.3227333333,10.3492
715.08,19.4503333333,12.652,16.9567333333,12.4082666667,6.1352,8.46853333333,11.3923333333,23.3006666667,17.0369333333,10.0765333333
715.40,19.3571333333,12.5472,16.9454,12.3552666667,6.07713333333,8.28919999999,11.2918666667,23.2312,16.8555333333,9.95733333333
715.72,19.2704666667,12.4902,16.7808,12.2388666667,6.04426666667,8.3622,11.2424666667,23.161,16.7566,9.78620000001
716.04,19.6783333333,12.8808666667,17.0969333333,12.6946,6.55733333333,8.77853333333,11.6971333333,23.5649333333,17.1753333333,10.2054666667
716.36,19.5282666667,12.7116,16.965,12.5086666667,6.45753333333,8.59733333334,11.5042,23.5097333333,17.0508666667,10.1046
716.68,19.3832,12.7578,16.8830666666,12.4200666667,6.46213333333,8.51999999999,11.3691333333,23.3515333333,17.0892,10.0198666667
717.00,19.7395333334,13.1848,17.155,12.6828666667,6.95126666667,8.97613333333,11.7428666667,23.5962,17.5368666667,10.4404
717.32,19.7374666667,13.1718666667,17.1404,12.6290666667,7.0042,9.029,11.747,23.5622666666,17.4549333333,10.392
717.64,19.6122666667,13.0426,16.9265333333,12.4994666667,6.8704,9.01313333334,11.5134,23.3241333333,17.2908,10.2666
717.96,19.6334,13.2464,16.9148666667,12.6597333333,7.1238,9.25899999999,11.7524666667,23.4040666667,17.4469333333,10.3554666667
718.28,19.5948666666,13.3071333333,16.9074,12.5301333333,7.17253333333,9.32280000001,11.7774,23.3307333333,17.3976,10.2790666667
718.60,19.7802666667,13.3706,16.9414,12.5764666667,7.27813333333,9.40813333333,11.8554,23.3421333333,17.5207333333,10.2568666667
718.92,19.4918666667,13.182,16.6397333333,12.3404666666,7.00353333333,9.24506666667,11.5964,23.0288666667,17.1872,10.0
719.24,19.855,13.5096,16.9299333333,12.7386666667,7.28873333333,9.6412,11.8965333333,23.2424,17.4638666667,10.4744666667
719.56,19.6552666667,13.3445333333,16.8782,12.6423333333,7.07866666667,9.55613333333,11.5692666667,23.0937333333,17.2903333333,10.2004
719.88,19.6086666667,13.4131333333,16.7378666667,12.7178,7.01446666667,9.64373333333,11.5817333333,23.0226666667,17.2754666667,10.1129333333
720.20,19.8861333334,13.6012666667,17.001,12.9324,7.20233333333,9.96819999999,11.9073333333,23.3382666667,17.4714,10.369
720.52,19.6822666667,13.2150666667,16.7554666667,12.7374,6.9786,9.67026666667,11.5827333333,23.2584666667,17.0968,10.1795333333
720.84,19.6524,13.0735333333,16.6586666667,12.7621333333,7.04806666667,9.57073333333,11.5538666667,23.1994666667,17.0720666667,10.1438
721.16,19.8322,13.2303333333,16.8494666667,12.9617333333,7.21386666667,9.64960000001,11.7479333333,23.4453333333,17.318,10.4653333333
721.48,19.8245333333,13.0108,16.7553333333,12.8416666667,7.12573333333,9.57446666667,11.4292666667,23.3119333333,17.1002666667,10.348
721.79,19.5815333333,12.6215333333,16.3826,12.5880666667,6.64793333333,9.16839999999,11.1271333333,23.0014,16.7383333333,9.97806666667
722.11,19.7660666667,12.9718666666,16.6217333333,12.9467333333,6.94873333333,9.49960000001,11.3652666667,23.3364,16.9372666667,10.3624666667
722.43,20.2807333333,13.2953333334,17.1026666667,13.42,7.47126666667,10.0158666667,11.8192666667,23.7525333333,17.4828666667,10.8374666666
722.75,20.0811333333,12.8855333333,16.7892666667,13.0114666667,7.20613333333,9.57893333333,11.4508,23.6158,17.2818666667,10.4764666667
723.07,20.2659333334,13.0158,16.7031333333,13.1682,7.29726666667,9.76413333333,11.6796666667,23.5435333334,17.4496666667,10.6286
723.39,20.8384666667,13.4541333333,17.2001333333,13.6523333333,7.86926666667,10.2036666667,12.2319333333,23.9767333333,17.8015333333,11.0810666667
723.71,20.7819333333,13.342,17.0522,13.6072,7.8158,10.0727333333,12.0016666667,23.8797333333,17.6996,10.8634
724.03,20.0044,12.5836,16.1377333333,12.8020666667,6.92013333333,9.21086666667,11.2372,23.0317333333,16.9726666667,9.96940000001
724.35,19.7886666667,12.4146,15.8934,12.56,6.58966666667,9.06139999999,10.8989333333,22.7319333333,16.7856,9.75553333335
724.67,19.58,12.19,15.6793333333,12.4318,6.4666,8.97533333333,10.8684666667,22.5725333333,16.6556666667,9.63726666666
724.98,19.4721333333,12.0896,15.644,12.3811333333,6.27566666667,8.83813333333,10.8726,22.5558,16.7042,9.59573333333
725.30,19.6594,12.3248666666,15.7957333333,12.6369333333,6.634,9.20093333333,11.0566,22.7744666667,16.933,9.95633333334
725.62,19.8138666666,12.3913333333,15.8492666667,12.7768666666,6.77073333333,9.28666666666,11.2092666667,22.8190666667,17.0748666667,10.0248666667
725.94,19.6022666667,12.013,15.369,12.6006666667,6.50893333333,9.0178,10.9086666667,22.7444,16.8062,9.71153333334
726.26,19.8865333333,12.2882,15.7062666667,13.117,6.8166,9.40146666667,11.3546666667,23.1438,17.0318,10.0910666666
726.58,20.0064,12.3038666666,15.8139333333,13.3098,7.00466666667,9.42526666667,11.3858,23.3708,17.0958,10.1914666667
726.90,19.6158666667,11.7584,15.4366666667,12.9003333333,6.57533333333,9.06513333333,10.9306666666,22.9629333333,16.7229333333,9.83766666666
727.21,19.6498666667,11.8063333333,15.3412666667,12.8546,6.5,9.15959999999,10.9544666667,23.0348666667,16.7204666667,10.0074666666
727.53,20.1208,12.2944,15.8754666667,13.3791333333,6.99773333333,9.744,11.4261333333,23.5394,17.2455333333,10.5121333333
727.85,20.5357333333,12.6396,16.2479333333,13.6925333333,7.3624,10.2093333333,11.8081333333,24.0416,17.4692,10.9585333333
728.17,20.6466,12.6744,16.2532666667,13.7057333333,7.45233333333,10.2822666667,11.8846666667,24.1272,17.5219333333,11.0047333333
728.49,20.8990666667,12.8696,16.531,14.0805333333,7.6974,10.5995333333,12.1303333333,24.3519333333,17.6812,11.292
728.80,21.304,13.2026,16.889,14.6695333333,8.0974,10.999,12.5284666667,24.7571333333,18.0784,11.7758666667
729.12,20.8816,12.8865333333,16.5324666667,14.2981333333,7.595,10.5911333333,12.151,24.5866666667,17.7574,11.426
729.44,21.1225333333,13.2991333334,16.846,14.4598666667,7.8294,10.8283333333,12.4769333333,24.8065333333,18.0592,11.7512
729.76,20.8776666667,13.1839333333,16.6645333333,14.2434,7.5526,10.567,12.3951333333,24.5116666667,17.9741333333,11.4952
730.08,20.4268,12.6708,16.1381333333,13.6272666667,6.9606,9.96279999999,11.9238,24.1217333333,17.5052,10.9996
730.39,20.4654,12.9323333333,16.1922,13.7160666667,7.0778,9.95453333334,12.0520666667,24.2228666667,17.6408,11.1554666667
730.71,20.6874,13.0628666667,16.3872,14.0306666667,7.25986666667,10.1031333333,12.3534666667,24.3662666667,17.8078,11.3174
731.03,21.0994666667,13.4155333333,16.8819333333,14.5368666667,7.73413333333,10.5135333333,12.8267333333,24.8802666667,18.1476666667,11.7352
731.35,21.1268666667,13.6185333333,16.9988,14.8210666667,7.879,10.7328,13.1118666667,24.9894666667,18.4006666667,11.8816666667
731.67,21.2675333333,13.7982,17.1137333333,15.0753333333,7.96773333333,10.7746666667,13.1406666667,25.1509333333,18.4784,12.0282666667
731.98,20.8908666667,13.6754,16.8146666667,14.6792666666,7.6608,10.3808,12.8402666667,24.8494666667,18.2483333333,11.8281333333
732.30,20.3534666667,13.2674666666,16.4349333333,14.0423333334,7.13406666667,9.8562,12.4366,24.338,17.8231333334,11.3642
732.62,20.6180666667,13.4288666667,16.7164,14.3501333333,7.53386666667,10.1952666667,12.7691333333,24.6092666667,18.0103333333,11.7126
732.94,20.6368666667,13.4074666667,16.7877333333,14.4387333333,7.69213333333,10.3493333333,12.8327333333,24.594,17.9654,11.7572666667
733.25,20.767,13.4786,16.8795333333,14.5888666667,7.7566,10.4471333333,12.756,24.715,17.8786666667,11.8418
733.57,21.2516,14.0791333333,17.4236666667,15.1905333333,8.2656,11.1306,13.3800666667,25.1935333333,18.3481333333,12.413
733.89,21.4602666667,14.3675333333,17.8331333334,15.6047333333,8.58986666667,11.5883333333,13.6712,25.659,18.7137333333,12.7515333333
734.21,21.0268,13.9545333333,17.6327333333,15.3302666667,8.3208,11.1291333333,13.2894666667,25.4704666667,18.3647333333,12.3694
734.52,20.9171333333,13.8614666667,17.5327333333,15.1208,8.0436,11.0712666667,13.0895333333,25.2107333333,18.234,12.3092666667
734.84,20.864,13.6528,17.465,15.0108666667,7.9658,10.8444,13.1016,25.1924666667,18.2809333333,12.2900666667
735.16,20.5380666666,13.3602,17.4748,14.7020666667,7.63346666667,10.7413333333,12.9581333333,25.1172666667,18.1066666667,12.1032
735.48,20.754,13.3948,17.7124666666,14.9738,7.8744,11.0595333333,13.1990666667,25.2812666667,18.3253333333,12.2464666666
735.79,20.7373333333,13.434,17.802,15.1209333333,7.87046666667,11.0862,13.3218666667,25.4950666667,18.2663333333,12.1224666667
736.11,20.6122,13.5130666667,17.8488,15.1584666667,7.85346666667,11.1086666667,13.4067333333,25.383,18.2127333333,12.0237333333
736.43,20.3788,13.4297333333,17.7127333333,15.0536666667,7.5088,10.8361333333,13.244,25.3468,18.0168,12.0616666667
736.74,20.0978,13.2502666667,17.6336,14.9644,7.34066666667,10.7154,13.1452666667,25.2234,17.9438,11.9974666667
737.06,19.647,12.75,17.2328,14.5392666667,6.9608,10.1226,12.6642666667,24.7598666667,17.5024,11.5588
