wavelength,Back_SpoCasf,Belly_SpoCasf,Breast_SpoCasf,Crissum_SpoCasf,Crown_SpoCasf,DorTail_SpoCasf,Patch10_SpoCasf,Patch11_SpoCasf,Rump_SpoCasf,Throat_SpoCasf,WingTip_SpoCasf
224.62,-101.568733333,24.3137333333,-9.80380000007,7.84313333326,-121.960933333,-79.4118,-110.196133333,-51.3724666667,-10.5883333333,-109.803933333,-81.9608
225.00,-44.359,26.4102666666,12.8204,26.6665333332,-68.4616000001,-26.4102,-54.6152666666,-16.6666666667,-0.256399999994,-48.9744,-25.1281333333
225.38,-47.5268666667,6.45160000002,-5.59140000001,9.0323333334,-76.5591333333,-34.6235666667,-53.9784666666,-19.3548,-20.6450666667,-40.0000666667,-31.3978
225.75,-19.0740666667,28.5185333333,18.7036666667,26.8519333333,-43.8888666666,-4.16666666666,-23.889,5.5556,8.14806666666,-11.2963333333,-8.14813333334
226.13,4.77986666667,32.2012666667,31.195,18.8678666667,-15.2202,8.61636666666,6.66666719998e-05,15.4716666667,18.1132,9.05653333333,13.0817333333
226.51,-4.7272,25.0908666667,21.6969333333,10.9090666666,-20.2424666667,-2.66666666668,-7.15146666667,2.0606,7.75760000001,3.63640000002,5.57566666666
226.88,-10.4445333333,15.3333333333,12.1112,7.22220000002,-23.7778,-7.05556666666,-15.7778666667,-5.22220000002,4.55553333333,4.66666666667,-3.11113333334
227.26,-7.64226666667,9.59353333331,7.64219999999,4.55286666666,-20.2438,-1.86993333333,-13.7399333333,-6.58520000001,-0.081333333326,4.30893333331,0.569066666672
227.64,-5.98299999999,7.92033333333,4.27353333333,3.24786666667,-15.9544,-2.3361,-10.9972,-8.03413333334,-2.10819999999,2.10826666666,1.25346666667
228.01,-8.27060000001,6.01513333333,0.751999999992,2.40606666667,-14.8371333333,-1.62910000001,-10.3759333333,-7.66906666667,-2.00520000001,2.90719999999,1.05273333333
228.39,-9.1026,3.07673333333,-1.11106666667,2.90593333332,-12.3932,-0.61983333334,-9.52993333332,-6.19646666667,-3.84613333333,0.555533333328,1.32479999999
228.76,-6.87839999999,2.71600000001,-2.22213333333,2.57500000001,-11.0405333333,1.85189999999,-7.16053333333,-5.64380000001,-4.374,-0.423133333341,2.43386666667
229.14,-9.53746666668,1.02073333333,-4.88026666667,-1.85006666667,-11.4512666667,-1.9936,-8.80373333334,-7.36839999999,-5.42266666667,-3.50873333333,-0.542266666666
229.52,-6.39746666667,3.91633333333,-2.18246666667,-0.269000000006,-7.38419999999,0.343600000006,-6.12860000001,-4.60393333333,-1.91326666666,-2.95973333333,1.6742
229.89,-7.254,2.96633333333,-2.26146666667,-1.08673333333,-8.19373333333,-0.190933333333,-6.75473333333,-5.25693333334,-4.22899999999,-4.75766666667,1.49766666667
230.27,-10.3639333333,0.640466666666,-6.89953333331,-1.45566666668,-10.3348,-3.79916666667,-10.8878666667,-8.76280000001,-6.60840000001,-8.35513333333,-1.13546666667
230.65,-5.8466,3.75653333333,-5.21153333334,2.16933333335,-5.76726666667,-0.013266666666,-6.74606666666,-4.23286666666,-3.65073333333,-3.8888,3.57139999999
231.02,-6.37793333334,1.94226666667,-7.27020000001,1.23360000001,-6.29926666666,-0.433166666668,-6.48286666666,-4.14700000001,-5.32813333333,-4.67186666667,3.4908
231.40,-5.54666666667,3.12,-5.73333333332,2.15999999999,-3.73333333334,-0.306666666666,-4.34666666666,-1.97333333334,-4.63999999999,-3.25333333333,3.54666666667
231.78,-5.65473333333,3.00593333333,-5.02973333333,3.12513333333,-3.42253333333,1.14596666667,-3.83919999999,-0.505933333328,-3.5416,-2.73813333333,3.24406666666
232.15,-1.40506666667,5.23173333334,-1.58453333334,5.70993333333,-1.07626666667,4.69363333333,-0.717466666674,2.03286666666,-0.239133333333,-1.34526666667,6.27793333332
232.53,3.07466666667,10.0760666667,2.13100000001,8.7976,2.52653333333,8.08229999999,3.10506666666,4.17046666666,2.831,2.70913333333,10.1065333333
232.90,7.67179999999,14.3048666667,6.73373333334,14.5058,6.93466666665,11.4908,7.10226666666,8.81066666668,7.3366,6.70019999999,15.0418
233.28,8.47553333333,14.1372666667,6.96820000001,15.9798,7.67160000001,12.2780666667,6.33180000001,9.04540000001,7.83926666666,4.08713333333,15.1423333333
233.66,4.64853333333,11.1711333333,1.5856,15.1712,3.42333333333,8.93693333334,3.5676,5.04499999999,5.3694,0.792866666674,13.4775333333
234.03,2.32653333334,9.65286666666,-1.77086666667,13.9584,1.7014,6.96193333335,2.08326666667,3.57626666667,4.54846666667,0.03466666666,10.104
234.41,2.0192,7.5002,-2.56393333333,11.5704666667,1.89113333333,8.17316666666,1.69873333333,4.0064,4.67953333333,-1.05766666667,7.72446666667
234.78,2.54426666667,7.1176,-1.06286666667,11.3367333333,2.09353333333,8.7762,0.901733333333,3.76813333333,5.79693333333,-1.0628,7.63293333333
235.16,-3.7638,1.49926666667,-5.86926666667,3.9872,-3.22179999999,2.07336666666,-6.85799999999,-3.25346666667,0.861266666666,-8.00646666667,1.69060000001
235.54,-5.84086666666,0.183533333334,-6.57486666667,2.2324,-5.47386666667,1.29966666668,-8.37913333333,-4.52586666666,1.98773333333,-9.11313333333,0.489199999994
235.91,-5.5072,1.0436,-6.00006666667,2.17386666667,-4.20293333333,1.78246666667,-7.85499999999,-4.34786666667,2.174,-8.92746666667,0.927533333332
236.29,-4.61546666667,2.77993333333,-5.47906666667,2.834,-2.86100000001,2.33473333333,-7.80026666668,-2.48313333333,2.618,-6.6126,0.971666666667
236.66,-6.1354,1.46086666667,-6.53386666666,2.01846666667,-4.38246666667,1.0891,-9.26953333332,-2.60286666667,2.0186,-7.14473333333,-0.637466666668
237.04,-8.241,0.4674,-7.4538,0.5412,-5.4366,-1.5129,-9.7662,-3.9114,0.984,-8.5116,-3.0504
237.41,-9.17566666667,-0.239000000001,-8.45893333333,0.955733333336,-6.49946666667,-1.79213333333,-10.0836666667,-5.13726666667,-0.9798,-7.52679999999,-3.96653333333
237.79,-8.56519999999,0.728400000001,-7.13033333334,1.21413333333,-6.26926666667,-0.595999999999,-8.89626666667,-4.9888,-1.3024,-5.89406666667,-3.53206666666
238.17,-6.29520000001,2.24966666667,-4.60279999999,3.0134,-5.0774,1.30026666667,-6.39833333333,-3.26113333333,0.082666666666,-3.8184,-0.123933333332
238.54,-4.32753333334,4.75646666667,-1.61806666667,5.47753333333,-3.58673333333,2.51463333334,-3.39186666667,-1.9688,1.50093333333,-0.818866666665,2.45613333333
238.92,-1.63633333333,8.26813333333,1.74066666667,8.32026666667,-1.2184,4.9086,0.730999999999,0.974733333334,4.03819999999,1.87986666667,5.48306666667
239.29,2.488,11.9298666667,5.99673333333,11.8500666667,1.9778,8.98723333333,4.54546666667,4.0192,7.32053333333,5.43846666667,9.04306666666
239.67,2.7144,11.1409333333,5.36933333334,10.6636,1.8046,8.91116666667,3.5646,2.8038,5.78686666666,4.9068,8.56080000001
240.04,3.62906666667,11.3038666667,6.15586666667,10.7930666667,2.32513333333,9.44230000001,3.96506666667,3.2124,6.16933333333,5.94093333332,9.07253333333
240.42,3.8216,10.8378,6.66666666666,10.5124,2.59186666667,9.53583333333,4.5448,2.96566666667,5.8348,6.1362,9.36706666666
240.79,3.99786666667,9.81393333335,5.98606666667,9.28240000001,2.25413333333,8.7933,4.35946666667,2.42426666667,5.5396,5.444,9.30360000001
241.17,3.59613333333,8.60826666667,4.725,8.13006666667,2.14246666667,8.49839999999,3.57733333333,1.74093333333,4.58153333333,4.66766666667,8.80919999999
241.54,5.82373333333,10.0810666667,6.5644,9.37419999999,3.91646666667,10.0553333333,5.6364,3.9164,6.87106666667,6.3176,10.7791333333
241.92,7.55613333333,11.0982,7.79593333333,10.4718666667,5.61473333333,11.2529,6.8368,5.71533333333,8.02779999999,7.3242,11.7556
242.29,7.4964,10.7215333333,7.35213333333,9.63926666667,5.7216,10.7323666667,6.3998,5.49053333333,7.54686666667,6.65233333333,11.1183333333
242.67,6.7082,9.73026666667,6.59753333333,8.00140000001,4.91693333334,9.92736666667,5.37333333333,4.509,6.632,4.96533333333,10.1866666667
243.05,6.1622,8.94333333333,5.79413333333,7.12333333333,4.21253333333,9.38633333332,4.64213333333,3.9876,6.38033333333,4.06926666667,9.72040000001
243.42,6.73926666667,9.11306666667,6.2512,7.77453333334,4.95213333333,9.85826666667,5.28853333333,5.05106666667,7.08206666666,4.6028,10.4186
243.80,6.36333333333,8.7512,5.9504,7.46053333333,4.6402,9.30943333333,5.10493333333,4.93706666667,6.74413333333,4.19486666667,10.2937333333
244.17,5.64006666667,8.07973333333,5.07613333333,6.38153333333,4.1256,8.57726666667,4.48026666667,4.2776,5.73506666667,3.42206666667,9.84793333333
244.55,4.44446666667,6.5418,3.45206666666,5.06253333333,3.12726666667,7.2222,3.02746666667,2.87153333333,4.3446,2.11613333333,8.62666666665
244.92,3.35773333333,5.5638,2.87026666667,4.55206666667,2.8336,6.5509,1.90126666667,2.18773333333,3.4552,1.45026666667,7.95846666667
245.30,3.90726666667,5.98246666667,3.5736,4.99286666667,3.44933333333,7.03136666667,2.30693333333,2.91206666667,3.95253333333,2.3296,8.35153333333
245.67,2.8824,4.9094,2.63353333333,3.81546666667,2.784,6.3581,1.44633333333,2.1046,2.9186,1.9544,7.31993333333
246.05,2.19866666667,4.31726666667,2.21753333333,3.1828,2.307,5.88276666667,1.0122,1.47373333333,2.4718,1.63846666667,6.87846666667
246.42,1.95046666667,4.1328,2.2208,3.3912,2.17786666667,5.88,0.986066666667,1.57766666667,2.67953333333,1.83073333333,6.688
246.79,2.5434,4.6654,2.65653333333,4.25606666667,2.953,6.5497,1.6694,2.559,3.60826666667,2.8944,7.3728
247.17,2.57966666667,4.634,2.75366666666,4.27906666667,3.3188,6.70473333333,1.77173333333,2.692,3.66666666666,3.1448,7.46006666667
247.54,2.29133333333,4.59653333333,2.55753333333,4.14726666667,3.27633333333,6.53366666667,1.7212,2.46073333333,3.4872,3.15193333333,7.21266666667
247.92,2.87,5.02333333333,2.84666666667,4.65,3.67,6.85,2.31666666667,2.84666666667,4.06666666667,3.58333333333,7.52666666666
248.29,3.34966666667,5.09926666667,3.02133333333,5.0504,3.7886,6.94456666667,2.62446666667,3.044,4.4064,3.8276,7.51213333333
248.67,4.0804,5.72673333333,3.62013333334,5.6554,4.38493333333,7.60166666666,3.38353333333,3.7108,5.163,4.35266666667,8.02466666667
249.04,4.1878,5.94606666667,3.61913333333,5.6554,4.25713333333,7.6517,3.53653333333,3.9068,5.38093333333,4.48186666667,7.96226666667
249.42,3.9556,5.815,3.44113333333,5.47793333333,3.79926666667,7.4904,3.39593333333,3.74353333333,5.31806666667,4.3066,7.6538
249.79,4.09833333333,6.02373333333,3.67713333333,5.79453333333,4.00213333333,7.51296666666,3.68433333333,3.89866666667,5.691,4.31266666667,7.69026666667
250.17,3.95566666667,5.8502,3.55133333333,5.61233333333,3.63833333333,7.16216666667,3.80106666667,3.83666666667,5.6402,4.24893333333,7.30473333333
250.54,4.23233333333,6.0772,3.86346666667,5.793,3.91846666667,7.17130000001,4.0924,4.0204,5.7718,4.58006666667,7.5488
250.92,3.93973333333,5.6726,3.48853333333,5.2714,3.26946666667,6.60300000001,3.6936,3.20106666667,5.0114,4.24533333333,6.8308
251.29,4.37653333333,5.82446666667,3.809,5.72513333333,3.44926666667,6.6856,3.90826666667,3.43033333333,5.2048,4.54693333333,6.8464
251.66,4.90113333333,6.06866666667,4.24986666667,6.1072,3.4346,6.88856666667,3.99426666667,3.76753333333,5.31599999999,4.70813333333,7.04313333333
252.04,4.88393333333,6.2614,4.8206,6.30526666667,3.45793333333,7.12826666667,3.9316,3.88273333333,5.18193333333,4.93293333333,7.22333333333
252.41,4.9106,6.5406,5.23846666667,6.55573333333,3.91113333333,7.46156666667,4.2746,3.98693333333,5.49593333333,5.0872,7.74166666667
252.79,5.35486666667,7.29173333334,6.32333333333,7.19453333333,4.41713333333,8.13740000001,5.0166,4.57073333333,6.14893333333,5.82106666667,8.36280000001
253.16,5.9974,7.83646666667,7.15706666667,7.70879999999,5.13393333333,8.71276666667,5.66033333333,4.8532,6.57986666667,6.33973333334,8.94000000001
253.54,6.5124,8.31280000001,7.61326666667,8.11220000001,5.90026666667,9.00206666666,6.0032,5.16973333333,7.05766666667,6.94966666667,9.48046666667
253.91,7.31793333333,8.90106666667,8.16673333333,8.80206666667,6.36466666667,9.61196666666,6.49486666667,5.56773333333,7.53653333333,7.59366666667,10.0884666667
254.28,7.64946666667,9.2148,8.60033333333,9.24673333334,6.97646666667,10.0801666667,6.3034,5.85466666667,7.8204,7.80446666667,10.5183333333
254.66,7.8064,9.13966666666,8.82433333334,9.56013333334,7.17006666666,10.6916333333,6.34573333333,5.7538,7.92253333333,7.98886666667,10.5948
255.03,7.71026666666,9.11313333333,8.93079999999,9.90013333333,7.32246666667,11.0379,6.4328,6.27886666667,8.31473333333,8.11513333333,10.5389333333
255.41,7.11033333333,8.89099999999,8.55659999999,9.41973333333,6.62413333333,10.553,5.737,5.48773333333,7.8092,7.548,9.98480000001
255.78,6.39593333333,8.61193333333,8.0454,8.85100000001,6.3518,10.2202666667,5.52733333333,5.1432,7.5668,7.26473333333,9.56873333335
256.15,6.14446666667,8.33493333333,7.31613333333,8.23286666667,6.16366666667,9.89183333335,5.50773333333,5.0494,7.4498,6.7622,9.19453333332
256.53,5.66546666667,8.0348,7.05226666667,7.8482,5.5846,9.42169999999,5.1616,5.09946666667,6.96513333333,6.52993333333,8.7874
256.90,4.61393333333,6.7494,5.7082,6.74953333333,4.2828,8.2047,4.08166666667,4.12306666666,5.76166666667,5.4362,7.80826666667
257.28,4.31666666667,6.2722,4.87533333333,6.52433333333,3.88386666667,7.80346666666,3.87846666667,3.86206666667,5.34633333333,5.18226666667,7.57593333333
257.65,3.71986666667,5.5532,4.33906666667,5.62053333333,3.22553333333,7.1466,3.47513333333,3.40793333333,4.78053333334,4.4782,7.0794
258.02,3.09953333333,5.04033333333,3.8486,4.7382,2.76006666667,6.55696666667,3.0582,2.9714,4.4114,4.03473333333,6.79093333334
258.40,3.2568,5.1984,3.67346666667,4.70326666667,2.75786666667,6.54366666667,3.29586666667,3.1926,4.5786,4.05486666667,7.14053333334
258.77,3.18426666667,5.2594,3.4668,4.38013333333,2.538,6.34516666667,3.21206666667,3.1966,4.52313333333,3.78373333333,7.10466666666
259.15,3.1868,5.16453333333,3.3528,4.12446666667,2.2932,6.03586666667,2.9322,2.95993333333,4.22946666667,3.4772,7.09260000001
259.52,3.3032,5.08433333333,3.24,4.06653333333,2.26513333333,6.06813333333,2.9454,2.9276,4.05406666667,3.4542,7.01433333334
259.89,3.6114,5.14253333333,3.39,4.271,2.41226666667,6.09073333333,3.1544,2.98693333333,4.23793333333,3.48893333333,7.22046666667
260.27,3.7328,5.17946666667,3.51833333333,4.4144,2.51633333333,6.18493333333,3.15513333333,3.11213333333,4.36013333333,3.65386666667,7.38440000001
260.64,4.01186666667,5.49813333333,3.77286666667,4.64326666667,2.73573333333,6.50326666667,3.30813333333,3.36953333333,4.5446,3.88466666667,7.65980000001
261.01,4.15426666667,5.718,3.8748,4.75633333333,2.86986666667,6.63086666667,3.32233333334,3.5088,4.6696,3.9918,7.83839999999
261.39,4.40013333333,6.02533333333,4.19506666667,5.04353333333,3.07146666667,6.8924,3.60173333333,3.7892,4.9302,4.15573333333,8.08886666667
261.76,4.41586666667,6.15573333333,4.2808,5.23273333333,3.0294,6.9369,3.56073333333,3.7946,4.9538,4.1188,8.18813333334
262.13,4.36846666667,6.15386666667,4.31826666667,5.43493333333,2.93793333333,6.9076,3.5178,3.97066666667,4.8478,4.06906666666,8.22659999999
262.51,4.13546666667,5.95026666667,4.2212,5.28553333333,2.63773333333,6.6265,3.21913333333,3.67866666667,4.54566666666,3.8084,7.90746666667
262.88,4.60466666667,6.2056,4.58766666667,5.7276,3.0322,6.84333333333,3.67693333333,4.07873333333,4.88186666667,4.1268,8.27333333333
263.25,5.13953333333,6.7664,5.19866666667,6.3954,3.54066666667,7.3446,4.33846666667,4.69706666667,5.41993333333,4.64693333333,8.8514
263.63,5.19693333333,6.9484,5.4718,6.57166666667,3.649,7.45916666666,4.5756,4.95573333333,5.66873333333,4.67073333333,9.06993333334
264.00,5.15833333333,7.10966666667,5.6306,6.5972,3.67926666667,7.80343333334,4.57986666667,5.01186666667,5.6562,4.6752,9.15239999999
264.37,5.21366666667,7.17653333333,5.75813333333,6.72413333333,3.75306666667,7.92206666667,4.8036,5.00286666667,5.73893333333,4.654,9.24673333333
264.75,5.2124,7.16573333333,5.74266666667,6.76406666667,3.87526666667,7.97283333333,5.1658,5.03313333333,5.92593333333,4.655,9.4034
265.12,5.32313333333,7.2722,5.76586666667,6.7638,4.11573333333,7.92850000001,5.45133333334,5.19893333333,6.127,4.77966666667,9.46239999999
265.49,5.234,6.94173333333,5.5434,6.32273333333,4.2064,7.71926666667,5.15753333333,4.91686666667,5.96753333333,4.64173333333,9.40206666668
265.87,5.69393333333,7.20166666667,5.60046666667,6.37493333333,4.60533333333,8.07329999999,5.5744,5.33113333333,6.31126666667,4.95326666667,9.5848
266.24,5.6224,6.96706666667,5.14673333333,6.0836,4.46346666667,7.8988,5.4006,5.01793333333,6.22313333333,4.69606666667,9.28486666665
266.61,6.0572,7.21793333333,5.49906666666,6.60853333333,4.99573333333,8.3839,5.9614,5.4546,6.79326666667,5.02646666667,9.56673333333
266.98,5.61913333333,6.93446666667,5.01666666667,6.25166666667,4.6084,8.18106666666,5.33806666667,4.94646666667,6.43913333333,4.6418,9.04953333332
267.36,5.42906666667,6.84886666667,4.83313333333,6.0414,4.51386666667,8.09316666667,5.07086666667,4.55953333333,6.31813333333,4.439,8.7446
267.73,5.70866666667,7.17093333333,5.065,6.40986666666,4.96033333333,8.43796666666,5.2902,4.82726666667,6.75853333333,4.59886666667,9.0264
268.10,5.64126666667,6.9734,4.85746666667,6.32586666667,4.87306666667,8.23103333333,5.14253333333,4.65626666667,6.69773333333,4.58173333333,8.77633333335
268.48,5.68333333333,6.853,4.813,6.24513333333,4.75173333333,8.10203333333,4.9626,4.4586,6.4988,4.50453333334,8.58453333333
268.85,5.58186666667,6.573,4.50873333333,6.2466,4.56933333333,7.8649,4.67213333333,4.23986666667,6.33413333333,4.39406666667,8.2682
269.22,5.77333333333,6.59526666667,4.5824,6.41646666667,4.618,8.0973,4.54686666667,4.31733333333,6.30026666667,4.5764,8.30720000001
269.59,5.53913333333,6.36733333333,4.33006666667,6.26266666667,4.29526666667,7.95703333333,4.2778,4.20513333333,6.04466666667,4.4202,7.95120000001
269.97,5.21586666667,6.0562,4.14546666667,6.09313333333,4.02893333333,7.7258,3.93806666667,3.77333333333,5.65306666667,4.21073333333,7.74853333334
270.34,5.07466666667,6.15386666667,4.30266666667,6.20746666667,3.9928,7.781,3.86586666667,3.62073333333,5.62973333333,4.3448,7.87553333334
270.71,5.03633333333,6.30013333333,4.33593333333,6.1744,3.86806666667,7.75966666667,3.7094,3.61393333333,5.45753333333,4.3852,7.96340000001
271.09,5.05113333333,6.30533333334,4.4906,6.12993333333,3.898,7.6206,3.71993333333,3.66946666666,5.31946666667,4.36566666667,8.18113333334
271.46,5.206,6.3136,4.71233333333,6.24726666667,4.0342,7.75,3.92686666667,3.9782,5.36193333333,4.6048,8.42673333333
271.83,5.1076,6.08353333333,4.55946666667,6.03613333333,3.8964,7.57756666667,3.7462,4.00153333333,5.1402,4.65713333333,8.35846666666
272.20,5.04466666667,6.1236,4.6068,5.83486666667,3.9144,7.59753333333,3.69906666667,4.005,5.05933333333,4.6654,8.47700000001
272.58,5.0672,6.0792,4.59466666667,5.88246666667,3.904,7.61023333333,3.74333333333,4.2518,5.2134,4.76513333333,8.64266666666
272.95,5.19773333333,6.3378,4.80946666667,5.9924,4.12106666667,7.8082,4.02873333333,4.56353333333,5.35126666667,4.92773333333,8.88573333334
273.32,4.8632,6.15313333333,4.5674,5.79333333333,3.92833333333,7.53756666667,3.97806666667,4.416,5.19226666667,4.5484,8.67119999999
273.69,4.97553333333,6.3146,4.7312,5.88826666667,3.98133333333,7.66316666667,4.11793333333,4.5178,5.35166666667,4.5586,8.82753333332
274.06,5.025,6.40653333333,4.75253333334,5.89086666667,4.091,7.8037,4.23933333333,4.67466666667,5.3874,4.536,8.90199999999
274.44,5.4058,6.73026666667,5.05086666667,6.1402,4.49246666667,8.20280000001,4.61,5.13646666667,5.70453333333,4.82806666667,9.06833333333
274.81,5.67533333333,6.82693333333,5.23213333333,6.201,4.799,8.4679,4.83673333333,5.28233333333,5.90313333333,5.14973333333,9.2502
275.18,6.40533333333,7.40266666667,5.78853333333,6.89753333333,5.4358,9.13083333335,5.61846666667,5.77833333333,6.59066666667,5.8064,9.69926666667
275.55,6.21933333333,7.07993333333,5.46093333333,6.617,5.1706,8.85189999999,5.3642,5.42966666667,6.35286666667,5.41646666667,9.28740000001
275.93,5.97246666667,6.7682,5.28366666667,6.49853333333,4.87793333333,8.65293333333,5.20086666667,5.07813333333,6.0312,5.07813333333,8.92519999999
276.30,5.83886666667,6.61206666667,5.06026666667,6.47266666667,4.713,8.50140000001,5.09293333333,5.0246,5.8634,4.9592,8.70766666667
276.67,5.38553333334,6.46646666667,4.82966666667,6.211,4.63813333333,8.27283333333,4.81326666667,4.63533333334,5.544,4.64086666667,8.42853333334
277.04,5.2602,6.2102,4.60506666667,6.02026666667,4.39253333333,8.0008,4.3952,4.1712,5.25733333333,4.2762,8.07306666667
277.41,5.51466666667,6.28546666667,4.8038,6.0864,4.56786666667,8.23656666667,4.51646666667,4.25766666667,5.2844,4.38566666667,8.211
277.79,5.3812,6.241,4.7444,6.09826666667,4.59306666667,8.19483333333,4.46733333333,4.23593333333,5.10146666667,4.26166666667,8.21753333333
278.16,5.45613333333,6.28013333333,4.7514,6.18933333333,4.64906666667,8.059,4.5212,4.25693333333,5.31393333333,4.44173333333,8.09893333334
278.53,5.167,5.8684,4.37726666667,5.76053333333,4.1842,7.51156666666,4.0818,3.91433333334,5.07033333333,3.92266666667,7.80566666667
278.90,4.79653333333,5.6976,4.10526666667,5.655,3.98913333333,7.1242,3.8786,3.81066666667,4.93253333333,3.652,7.53933333333
279.27,4.11346666667,5.31526666667,3.56606666667,5.10646666667,3.53226666667,6.66663333333,3.23593333333,3.53786666667,4.52533333334,3.23886666667,7.0446
279.64,4.43333333333,5.9092,3.9118,5.55966666667,3.95066666667,7.1521,3.5484,3.96993333334,5.01326666667,3.80633333333,7.68479999999
280.02,4.791,6.30186666667,4.07513333333,5.78733333333,4.26573333333,7.40826666667,3.86006666667,4.28473333333,5.38986666667,4.3066,8.055
280.39,4.7642,6.3046,4.13526666667,5.8184,4.20133333333,7.2836,3.80766666667,4.3176,5.36393333333,4.28066666667,8.03273333333
280.76,4.6514,6.20466666667,3.96113333333,5.58346666667,3.9662,7.22236666667,3.5964,4.05873333333,5.11873333333,4.08166666667,7.66786666667
281.13,4.68206666666,6.2346,4.12326666667,5.5564,3.95673333333,7.37456666667,3.63893333333,4.16033333333,5.16146666667,4.22493333333,7.71966666667
281.50,4.624,6.18153333333,4.0538,5.53373333333,3.8428,7.1931,3.52006666667,4.0878,5.23293333333,4.34266666667,7.739
281.87,4.66233333333,6.229,4.09546666667,5.5092,3.96613333333,6.9959,3.585,4.10953333333,5.30213333333,4.4836,7.71566666667
282.25,4.58166666667,6.2138,4.17473333333,5.4782,3.78393333334,6.92413333333,3.62073333333,4.08053333333,5.17246666667,4.377,7.82746666667
282.62,4.681,6.25246666667,4.15266666667,5.4756,3.85706666667,6.92076666667,3.67806666667,4.03626666667,4.99446666667,4.47286666667,7.82406666667
282.99,4.69306666667,6.20646666667,4.07593333333,5.40386666667,3.72053333333,6.8966,3.6856,3.95606666666,4.9112,4.40733333333,7.7768
283.36,4.8448,6.16166666667,4.13373333334,5.47806666667,3.6584,6.95803333333,3.87293333333,3.97173333333,4.97313333333,4.36713333333,7.82153333333
283.73,4.6432,5.9112,3.91433333333,5.25593333333,3.5426,6.83516666667,3.87333333333,3.8224,4.829,4.11233333333,7.514
284.10,4.4154,5.75946666667,3.77713333333,5.06766666667,3.37386666667,6.6726,3.70606666667,3.71973333333,4.69806666666,3.89773333333,7.313
284.47,4.52893333333,5.89146666667,3.85906666667,5.17953333333,3.52906666667,6.80386666667,3.7882,3.7978,4.88386666667,4.00873333333,7.4842
284.85,4.566,5.9408,3.9244,5.29546666667,3.58393333333,6.75466666667,3.8384,3.93006666667,4.9926,4.0816,7.6094
285.22,4.29713333333,5.88166666667,3.71393333333,5.1354,3.40586666667,6.46963333333,3.71386666667,3.835,4.906,3.98333333333,7.4278
285.59,4.03373333333,5.6836,3.58186666667,4.96433333333,3.1842,6.25026666667,3.52573333333,3.56566666667,4.6192,3.78246666666,7.16373333333
285.96,3.9362,5.5648,3.5546,4.86253333333,2.99926666667,6.24106666666,3.45073333333,3.5152,4.574,3.7446,7.0734
286.33,3.86413333333,5.50846666667,3.3888,4.7864,2.93826666667,6.16453333333,3.25286666667,3.437,4.45206666667,3.72306666667,6.97946666667
286.70,3.8824,5.57413333333,3.5336,4.87306666667,2.99006666667,6.34483333333,3.35846666667,3.51746666667,4.57273333333,3.809,7.08873333333
287.07,3.58753333333,5.32113333333,3.26133333333,4.66466666667,2.76506666667,6.14366666667,3.04833333333,3.24493333333,4.246,3.62393333333,6.90286666667
287.44,3.35446666667,5.23353333333,3.08466666667,4.51426666667,2.63873333333,6.02163333333,2.84426666667,3.00946666667,4.03706666667,3.55633333333,6.71806666667
287.82,3.26073333333,5.1878,2.95566666667,4.49213333334,2.43673333333,5.8474,2.65446666667,2.90913333333,3.81313333333,3.51553333333,6.67973333333
288.19,3.26833333333,5.24153333333,3.05193333333,4.61833333333,2.3646,5.8928,2.67153333334,2.91073333333,3.7578,3.49433333333,6.71186666667
288.56,3.5484,5.44466666667,3.20346666667,4.84033333333,2.43433333333,6.06516666667,2.9668,3.03686666667,3.87606666667,3.719,6.84653333334
288.93,4.0556,5.9264,3.593,5.26406666667,2.811,6.5839,3.45046666667,3.458,4.34286666667,4.23633333333,7.29286666667
289.30,4.49206666667,6.31973333333,4.05953333333,5.7252,3.2552,7.0375,3.85553333333,3.8136,4.68846666667,4.5854,7.7492
289.67,4.6764,6.52666666667,4.1242,5.79046666666,3.39,7.18713333333,3.9286,3.97273333333,4.85086666667,4.71873333333,7.98966666667
290.04,4.72986666666,6.65913333333,4.10026666667,5.9026,3.4378,7.31356666667,3.9754,3.9812,4.92753333333,4.7566,8.0238
290.41,4.7028,6.81913333333,4.20133333333,5.95486666667,3.41246666667,7.45356666667,4.07993333333,3.9988,5.0792,4.75873333333,8.01893333333
290.78,4.77153333333,6.9858,4.2534,6.1368,3.4742,7.49816666667,4.19353333333,4.13926666667,5.25886666667,4.91086666667,8.10533333334
291.15,4.97446666667,7.24293333333,4.61853333333,6.45786666666,3.61466666666,7.65586666667,4.427,4.49286666667,5.63386666667,5.0692,8.30293333333
291.52,4.93046666667,7.23246666667,4.6428,6.48793333333,3.60653333333,7.4414,4.33553333333,4.51833333333,5.60326666667,5.0724,8.33666666666
291.89,4.95266666667,7.33513333333,4.77093333333,6.60613333333,3.68026666667,7.3566,4.4132,4.65946666667,5.77746666667,5.15393333333,8.48040000001
292.26,4.97086666667,7.3834,4.78533333334,6.6746,3.72726666667,7.27073333333,4.39246666666,4.5404,5.79013333334,5.19393333333,8.47306666666
292.64,4.71906666667,7.34866666667,4.7112,6.7288,3.59993333333,7.05776666667,4.2418,4.48253333334,5.68186666667,5.13846666667,8.30333333333
293.01,4.686,7.35926666667,4.76146666666,6.82306666667,3.57906666667,6.87793333333,4.23933333334,4.5806,5.6022,5.09846666667,8.23486666667
