wavelength,Back_HemFrof,Belly_HemFrof,Breast_HemFrof,Crissum_HemFrof,Crown_HemFrof,DorTail_HemFrof,Patch10_HemFrof,Rump_HemFrof,Throat_HemFrof,WingTip_HemFrof
250.54,3.21083333333,3.24150769231,1.5252,1.97453333333,1.196,6.26714901961,1.13586666667,3.40353333333,1.46493333333,7.10413333333
250.92,2.95844444445,2.63235897436,1.29713333333,1.7022,0.629333333334,5.67087843137,0.512866666665,2.9736,1.07733333333,6.77013333333
251.29,3.14623333333,2.56163589743,1.10886666667,1.8814,0.658866666666,5.65165490196,0.849666666667,3.18113333333,0.949799999999,6.67566666667
251.66,3.14727777778,2.58106153846,1.00313333333,1.7884,0.411666666667,5.53644313726,0.8138,3.30266666667,0.771266666668,6.70919999999
252.04,3.06687777778,2.17465641026,0.725999999999,1.2902,0.161866666666,5.27487843137,0.569066666666,3.28193333333,0.372799999999,6.81379999999
252.41,2.66941111111,1.24661538462,-0.075533333334,0.539666666664,-0.257200000002,4.8373372549,0.0404000000014,2.68786666667,-0.226866666667,6.29346666667
252.79,2.69466666667,1.06166153846,-0.179933333333,0.103000000001,-0.3086,4.81264313725,-0.149066666667,2.71106666667,-0.519533333335,6.18806666667
253.16,2.71788888889,1.1758,-0.144666666668,-0.0516666666666,-0.144533333335,4.84564313725,-0.278733333333,2.7524,-0.392533333334,6.16053333333
253.54,2.27985555556,0.742882051283,-0.573133333335,-0.557800000001,-0.423400000001,4.34132156863,-0.774600000001,2.365,-0.686999999999,5.72693333333
253.91,1.55636666667,-0.091,-1.31966666667,-1.5148,-1.1982,3.72011764706,-1.3196,1.6258,-1.2456,5.14126666666
254.28,1.84142222222,-0.145553846154,-1.24486666667,-1.48213333333,-0.9808,3.96438039216,-1.13733333333,1.78926666667,-0.873,5.34079999999
254.66,2.38125555556,0.219928205129,-0.337866666667,-0.875533333332,-0.387799999999,4.71302352941,-0.205133333333,2.64886666667,-0.327066666668,6.03493333334
255.03,2.05178888889,0.03538974359,-0.924266666667,-1.17413333333,-0.697600000001,4.52771764706,-0.4476,2.60393333333,-0.464933333334,5.73673333334
255.41,1.73907777778,-0.207005128205,-1.17279999999,-1.64679999999,-1.49493333333,3.98165882353,-1.40993333333,1.86573333333,-0.942,5.07446666667
255.78,1.95821111111,-0.201189743589,-1.10793333333,-1.29586666667,-1.3708,3.85456078431,-1.4272,1.809,-0.926466666668,4.83266666666
256.15,1.69621111111,-0.137461538461,-1.0308,-1.14333333334,-1.59320000001,3.64339215686,-1.6058,1.4496,-1.03093333334,4.37993333333
256.53,1.7758,0.647702564101,-0.024466666662,-0.748866666666,-1.19326666666,3.69029803921,-1.41846666667,1.66826666667,-0.6148,4.76106666667
256.90,1.73582222222,1.17543076923,0.255533333334,-0.204333333334,-0.880133333333,3.69745490196,-0.857533333335,1.74886666667,-0.403266666666,4.93466666666
257.28,2.42753333333,2.1808,1.0556,0.8424,-0.026,4.53745882353,0.1872,2.6,0.442,5.6316
257.65,2.83647777778,3.0058974359,1.9594,1.46493333333,0.657599999998,5.05471764706,0.8958,3.28906666667,1.0496,6.18626666667
258.02,3.20023333333,3.77902051282,2.67953333333,2.024,1.39293333333,5.52222745098,1.22586666666,3.71813333333,1.56813333333,6.53626666667
258.40,3.34327777778,3.98865128205,2.87613333333,2.29673333333,1.6788,5.74152156863,1.39966666667,3.658,1.6404,6.78873333333
258.77,3.0144,3.81803076923,2.5634,1.94386666667,1.60673333333,5.48619215686,1.12093333333,3.21033333334,1.5794,6.6454
259.15,2.95754444444,3.84398974359,2.60713333333,1.9186,1.64486666667,5.46961960784,1.10293333333,2.9864,1.50673333333,6.72373333333
259.52,3.26335555556,4.08733846154,2.8702,2.2626,2.05266666666,5.92327843137,1.5412,3.3444,1.86,7.18786666667
259.89,3.2414,4.09404102564,2.88906666666,2.236,2.05373333333,6.03538823529,1.6384,3.4176,2.09766666667,7.34506666666
260.27,3.26396666667,4.08927179487,2.78193333333,2.22373333333,2.12186666667,6.00513333333,1.65673333333,3.47066666667,2.11946666667,7.50606666667
260.64,3.37724444444,3.98326666667,2.63033333333,2.22086666667,2.09,6.0224627451,1.6844,3.51533333334,2.03986666667,7.582
261.01,3.34136666666,3.88797948718,2.57986666667,2.07393333334,2.01073333333,6.01887058824,1.52433333334,3.43906666667,2.14586666667,7.63919999999
261.39,3.14011111111,3.57279487179,2.45566666667,1.85073333333,1.79086666667,5.7673254902,1.2856,3.15606666667,1.93926666667,7.56206666667
261.76,3.291,3.43732307692,2.4236,1.8946,1.8312,5.88342745098,1.38406666667,3.1268,2.1148,7.58106666667
262.13,3.31981111111,3.30609230769,2.3516,1.93246666667,1.85913333333,5.87558431373,1.51813333333,3.18526666667,2.16213333333,7.70873333333
262.51,3.26744444445,3.20046666667,2.26766666667,1.76946666667,1.7514,5.84799607843,1.52286666667,3.1972,2.15453333334,7.71186666667
262.88,3.18867777778,2.98095384615,2.1172,1.71426666667,1.5212,5.90992156863,1.3792,3.1162,1.99793333333,7.61746666667
263.25,3.42604444445,2.90962051282,2.2004,1.8582,1.53446666667,6.21934901961,1.65873333333,3.3988,2.12886666667,7.73406666667
263.63,3.0208,2.40293846154,1.8478,1.46313333333,1.0716,5.73076470588,1.25026666667,3.01906666666,1.74486666667,7.2608
264.00,2.53601111111,1.66745128205,1.2824,0.824999999999,0.457333333332,5.22618823529,0.768600000001,2.46713333334,1.0162,6.7492
264.37,2.79505555556,1.65238461538,1.40873333333,1.11053333334,0.459133333334,5.59116470588,0.945533333334,2.676,1.2282,6.67453333333
264.75,2.36318888889,1.30516410256,0.956999999998,0.897266666668,0.0516,5.40827843137,0.659133333333,2.35073333333,1.02046666667,6.23773333333
265.12,2.53456666667,1.66194871795,1.20986666667,1.17466666667,0.463533333334,5.68152941176,0.974400000002,2.64786666667,1.1314,6.325
265.49,2.75538888889,2.11748717949,1.3926,1.36173333333,0.7672,5.99250196078,0.997333333332,2.82706666667,1.2236,6.448
265.87,2.58378888889,2.32928205128,1.40853333333,1.34833333333,0.7532,5.83346666667,0.949,2.82466666667,1.08453333333,6.43713333333
266.24,2.7268,2.48653333333,1.5264,1.57026666667,0.852466666668,5.90804705882,1.04553333333,2.92533333333,1.18753333333,6.3788
266.61,2.41774444444,2.25235384616,1.2226,1.37793333333,0.766733333334,5.46565098039,0.727866666668,2.6252,0.936333333332,6.172
266.98,2.62057777778,2.39446666667,1.34893333333,1.47726666667,0.902599999998,5.11158431373,0.797866666666,2.6538,1.01086666667,6.25766666667
267.36,2.82733333333,2.67289230769,1.4816,1.6898,1.12113333333,5.22344313725,0.965599999998,2.82733333334,1.3128,6.43533333333
267.73,2.9076,2.90583076923,1.4618,1.77026666667,1.34946666667,5.24690588235,1.05073333333,2.89473333333,1.33646666667,6.48666666667
268.10,3.18216666667,3.37511282051,1.6202,2.10073333333,1.60146666666,5.40030588235,1.28433333333,3.11193333333,1.4664,6.629
268.48,2.87124444444,3.31147692308,1.7008,1.73473333333,1.52406666667,5.12637647059,1.20206666667,2.9802,1.3166,6.57993333333
268.85,2.84523333333,3.32245128205,2.0388,1.64753333333,1.54973333333,5.12229411765,1.14633333333,3.08113333333,1.41826666667,6.70033333333
269.22,2.72641111111,3.07133846154,1.83446666667,1.6168,1.3148,5.0760627451,0.952,2.96766666667,1.21793333333,6.48533333333
269.59,2.12407777778,2.41151794872,1.0328,1.03273333333,0.72013333333,4.40945490196,0.491133333335,2.38393333333,0.577399999999,5.92553333333
269.97,1.90588888889,2.09304102564,0.603666666667,0.7,0.428666666667,4.21771764706,0.0963333333326,1.99773333333,0.259600000001,5.86473333333
270.34,1.64831111111,1.89518974359,0.3928,0.430399999998,0.176266666667,4.14568235294,-0.135666666667,1.7244,0.112666666664,5.77706666667
270.71,1.94185555555,2.25472820513,0.683733333334,0.731066666668,0.474333333332,4.50100392157,-0.0139333333328,2.0064,0.334733333335,6.02213333333
271.09,1.82277777778,2.26628205128,0.6262,0.742733333336,0.507,4.67037647059,-0.027266666668,1.99813333333,0.328133333331,6.0132
271.46,1.65753333333,2.11189230769,0.635200000002,0.588266666668,0.546333333334,4.51429803922,-0.130666666667,1.83006666667,0.162066666666,6.01833333333
271.83,1.75905555556,2.02665641026,0.813733333336,0.579733333332,0.643266666666,4.66590980392,-0.0864000000008,1.87646666667,0.259333333334,6.17333333333
272.20,1.75525555555,1.86545641026,0.841400000002,0.5246,0.672933333332,4.66119215686,-0.197999999999,1.79913333334,0.301866666669,6.05533333334
272.58,1.89521111111,1.98136410256,0.751599999998,0.601533333334,0.666933333336,4.73769411765,-0.220666666667,1.8576,0.351666666667,6.0288
272.95,2.06953333333,2.10972307692,0.627933333335,0.63,0.726266666668,4.66499215686,-0.0986,1.8062,0.305466666668,6.00766666667
273.32,2.34213333333,2.34786666667,0.764333333334,0.761799999998,0.9156,4.72457254902,0.0407333333328,1.91793333334,0.451799999999,6.22913333333
273.69,2.73037777778,2.68674871795,1.28526666667,1.13726666667,1.2102,5.09727843137,0.252200000001,2.27973333333,0.902199999999,6.60846666667
274.06,3.11241111111,2.9784974359,1.67453333333,1.47333333333,1.48073333333,5.39704313725,0.527800000001,2.60033333333,1.13206666667,6.76486666667
274.44,3.30255555556,2.98097435897,1.85326666667,1.504,1.5364,5.38138823529,0.508733333333,2.6288,1.12486666667,6.93093333333
274.81,3.05127777778,2.65436923077,1.60786666667,1.31126666667,1.21673333333,5.17321568628,0.276066666667,2.3032,0.927866666667,6.71013333333
275.18,2.57795555556,2.26956923077,1.18633333333,0.7954,0.7214,4.71787843137,-0.221799999999,1.89193333333,0.443866666667,6.29946666667
275.55,2.74951111111,2.35796923077,1.3772,0.9136,0.799800000001,4.84514117647,-0.094866666666,2.15266666667,0.564,6.3982
275.93,2.80665555556,2.37910769231,1.32966666667,0.9418,0.772733333332,4.83689411765,-0.141266666667,2.249,0.667600000001,6.36746666667
276.30,2.48835555555,2.22776923077,1.11453333333,0.671466666668,0.5812,4.6309882353,-0.276466666666,2.18366666667,0.564266666667,6.3224
276.67,2.1187,1.77518974359,0.7194,0.309533333332,0.283866666667,4.21771372549,-0.684999999999,1.8488,0.0144,5.87846666667
277.04,1.59021111111,1.10137948718,0.269066666665,-0.102266666666,-0.248599999999,3.78634901961,-1.2808,1.383,-0.532133333332,5.32166666667
277.41,1.03065555556,0.554815384616,-0.276599999999,-0.5004,-0.832933333335,3.29996470588,-1.79553333334,0.824066666667,-1.0212,4.78893333333
277.79,0.882588888888,0.435066666667,-0.5026,-0.632533333333,-0.925333333333,3.19998823529,-1.7888,0.777666666667,-1.20313333333,4.65333333333
278.16,0.805022222222,0.400261538462,-0.521133333335,-0.604266666667,-0.867866666667,3.13609411765,-1.72066666667,0.752133333333,-1.15806666667,4.65566666667
278.53,0.951488888888,0.677030769231,-0.275133333335,-0.392333333331,-0.6002,3.35967058824,-1.28806666667,1.01306666667,-1.013,4.70786666667
278.90,1.13254444444,0.854805128203,-0.207333333335,-0.478933333333,-0.490533333333,3.34888627451,-1.08053333333,1.2002,-1.05706666667,4.79486666667
279.27,1.92936666667,1.29817435898,0.459466666666,0.167600000002,0.193533333333,4.00108627451,-0.491266666666,1.75993333333,-0.442133333333,5.32586666667
279.64,2.00605555556,1.49217435897,0.424733333335,0.268066666666,0.304800000001,4.15410980392,-0.441800000001,1.73853333333,-0.347733333333,5.32146666667
280.02,1.95732222222,1.50927179487,0.433333333335,0.304066666666,0.247599999999,4.02084705882,-0.438933333333,1.64346666667,-0.357466666666,5.2454
280.39,2.29032222222,1.7648,0.669799999999,0.529133333336,0.441066666665,4.31502352941,-0.134933333333,1.90433333333,-0.148733333335,5.36033333333
280.76,2.2417,1.70721538462,0.638866666667,0.4078,0.242066666667,4.34884313725,-0.190333333333,1.72373333333,-0.111466666667,5.37246666667
281.13,2.516,2.11866666667,1.0348,0.722133333334,0.588333333333,4.61605098039,0.1392,2.11713333333,0.344000000001,5.77886666667
281.50,2.54457777778,2.04123076923,1.07673333333,0.607266666668,0.612400000001,4.5804745098,0.107,2.0768,0.448999999999,5.73793333333
281.87,2.49146666666,2.03033846154,1.042,0.521066666666,0.399533333333,4.48838823529,-0.0223999999994,1.96246666667,0.406933333333,5.57506666667
282.25,2.34676666667,1.97761025641,0.952066666666,0.468666666666,0.213666666667,4.31800392157,-0.170000000001,1.88953333333,0.235599999999,5.547
282.62,2.43946666667,2.03511282051,0.963666666668,0.600466666666,0.277666666667,4.36930196079,-0.249199999999,1.9106,0.401133333334,5.62473333333
282.99,2.52202222222,2.18445641026,1.19113333333,0.799466666666,0.424133333333,4.47615294118,-0.159866666666,2.0346,0.611799999998,5.7492
283.36,2.44503333333,2.2061025641,1.1436,0.777466666664,0.393133333335,4.37509411765,-0.071933333334,2.07153333333,0.658266666666,5.66906666667
283.73,2.35514444445,2.14324615385,1.05833333333,0.7492,0.247666666666,4.32443137255,-0.197133333333,2.0068,0.705466666668,5.61933333333
284.10,2.52252222222,2.39004615385,1.28833333333,0.9682,0.450466666667,4.63574901961,0.033666666668,2.265,1.04006666667,5.9446
284.47,2.40545555556,2.33996410256,1.26326666667,1.03593333333,0.515866666668,4.61274117647,-0.0677333333326,2.16213333333,1.09546666667,6.01346666667
284.85,2.69373333333,2.69418461538,1.62713333333,1.47493333333,0.953066666668,4.91591764706,0.369733333333,2.49306666667,1.44933333333,6.34446666667
285.22,3.08492222222,3.18326153846,2.02473333333,1.923,1.41226666667,5.43693333333,0.852133333332,2.9054,1.83466666666,6.74146666667
285.59,3.28838888889,3.5058,2.3202,2.21853333333,1.78273333334,5.82941960784,1.1788,3.1918,2.1034,7.08166666667
285.96,3.35921111111,3.54287179487,2.53733333333,2.35986666667,2.02526666667,5.93641960784,1.2874,3.2886,2.2254,7.272
286.33,3.44467777778,3.59901025641,2.7048,2.43746666667,2.15366666667,6.06033333333,1.3962,3.40293333333,2.45053333333,7.24960000001
286.70,3.40836666666,3.48538974359,2.65926666667,2.46373333333,2.05946666667,6.01005490196,1.35193333333,3.36306666667,2.38913333333,7.19926666666
287.07,3.42052222222,3.36665128205,2.71893333333,2.57353333333,2.12026666667,6.03483137255,1.41546666667,3.338,2.45413333333,7.19619999999
287.44,3.62292222222,3.54421538462,2.9234,2.7376,2.2442,6.1847372549,1.53113333333,3.43753333333,2.59693333333,7.41913333334
287.82,3.65696666667,3.57110769231,3.0546,2.7298,2.34426666667,6.12301176471,1.61333333333,3.47393333334,2.5956,7.47506666667
288.19,3.69425555556,3.73411794872,3.13873333333,2.79,2.44886666667,6.10600392157,1.6748,3.59106666667,2.5102,7.49640000001
288.56,3.87062222222,3.9663948718,3.3576,2.95813333333,2.4794,6.26332156863,1.80293333333,3.75093333333,2.5938,7.65139999999
288.93,3.8292,3.90162564102,3.34806666667,3.0206,2.4738,6.28385490196,1.70553333333,3.69293333333,2.55406666667,7.61919999999
289.30,3.75805555556,3.8987948718,3.30946666667,3.08086666667,2.4488,6.17845098039,1.7212,3.6394,2.53226666667,7.64659999999
289.67,3.58648888889,3.91791794872,3.23733333334,2.97966666667,2.37206666667,5.91969019608,1.66666666667,3.58106666667,2.44593333333,7.506
290.04,3.59508888889,4.03195897436,3.21733333333,3.00006666667,2.4212,5.92251764706,1.82246666667,3.573,2.52293333333,7.39526666667
290.41,3.54525555555,3.98393333333,3.09466666667,2.82793333333,2.38273333333,5.88318039216,1.72493333333,3.4756,2.40886666667,7.3646
290.78,3.51433333333,4.16217435898,3.05786666667,2.7378,2.396,5.79520784314,1.8326,3.49626666667,2.3838,7.26613333333
291.15,3.53831111111,4.47881025641,3.07433333333,2.76253333333,2.36173333333,5.83792156863,1.88613333334,3.60046666667,2.45706666667,7.3042
291.52,3.4214,4.48739487179,3.00613333333,2.69406666667,2.34726666667,5.82914901961,1.8662,3.52606666667,2.4798,7.2418
291.89,3.56161111111,4.66913846154,2.946,2.8926,2.4828,5.97563137255,2.1014,3.64093333333,2.63646666667,7.34533333333
292.26,3.63105555556,4.66554358974,2.9614,2.88426666667,2.43206666666,6.03124313725,2.14013333333,3.62413333333,2.7654,7.33573333333
292.64,3.85702222222,4.87708717949,3.15253333333,2.98866666667,2.69646666667,6.14787843137,2.4486,3.80413333333,3.0056,7.4612
293.01,4.2156,5.33504102564,3.62926666667,3.28106666667,3.1264,6.4781372549,2.83553333333,4.18326666667,3.55313333333,7.86146666666
293.38,4.09562222222,5.12492307692,3.57633333333,3.0628,2.97106666667,6.30476078431,2.59806666667,3.99626666667,3.47613333333,7.50226666667
293.75,4.37036666667,5.23124615384,3.88046666667,3.273,3.15013333333,6.64841568627,2.83273333333,4.13893333333,3.70693333333,7.66793333333
294.12,4.39626666667,5.31355897436,3.8776,3.27633333333,3.1476,6.70927450981,2.77633333333,4.154,3.75306666667,7.84386666667
294.49,4.31126666667,5.33876410256,3.82346666667,3.24073333333,3.01833333333,6.58596862745,2.67653333333,4.1218,3.7782,7.84213333333
294.86,4.27144444444,5.28099487179,3.8246,3.21066666667,2.9756,6.65061960784,2.4792,4.01606666667,3.84046666667,7.83453333333
295.23,4.08927777778,4.98137948718,3.67846666667,3.0244,2.85413333333,6.43664705882,2.177,3.803,3.65573333333,7.67659999999
295.60,4.02215555556,4.92652820513,3.65946666667,2.987,2.6968,6.32427843137,2.1218,3.80086666667,3.6116,7.60000000001
295.97,3.83331111111,4.7792051282,3.58753333333,2.7322,2.43286666667,6.06582352941,1.8412,3.5596,3.41166666667,7.34273333333
296.34,3.4602,4.47886666667,3.29853333333,2.399,2.15833333333,5.7018117647,1.48926666667,3.18673333333,3.13586666667,6.97833333333
296.71,3.24836666667,4.38041538461,3.13166666667,2.202,1.97413333333,5.47848235294,1.23966666667,2.95793333333,2.9858,6.79126666667
297.08,3.04891111111,4.26341538461,2.9246,2.01073333333,1.733,5.19598431373,1.0552,2.74473333333,2.78973333333,6.56066666667
297.45,2.94925555556,4.2166974359,2.7632,1.82506666667,1.57346666667,5.09698039216,0.950866666666,2.64206666667,2.7648,6.501
297.82,2.79997777778,4.17770769231,2.56013333333,1.70946666667,1.38746666667,4.87769019608,0.738533333333,2.5282,2.64186666667,6.34473333333
298.19,2.76823333333,4.11031282051,2.54393333333,1.70726666667,1.301,4.77723529412,0.602200000001,2.58093333333,2.65,6.1656
298.56,2.86003333333,4.22173333333,2.58,1.77626666667,1.38826666667,4.86389803922,0.736999999999,2.58806666667,2.70506666667,6.178
298.93,2.80196666667,4.26002051282,2.53046666667,1.72406666667,1.4098,4.72670980392,0.706600000001,2.6018,2.6618,6.2012
299.30,2.74153333333,4.27402564103,2.4056,1.57453333333,1.27986666667,4.56056470588,0.591133333334,2.4896,2.66246666667,6.06013333333
299.67,2.48894444444,4.13750769231,2.1268,1.24293333334,1.0572,4.25710588235,0.3022,2.23453333333,2.51566666666,5.81273333333
300.04,2.43828888889,4.10935897436,2.04706666667,1.22466666667,1.04833333333,4.18285098039,0.2112,2.28586666667,2.53006666667,5.80553333333
300.41,2.5961,4.1946974359,2.11173333333,1.35766666667,1.133,4.19570196079,0.312333333333,2.3936,2.59353333333,5.86126666666
300.78,2.3766,3.9473025641,1.91346666667,1.16313333333,0.900400000001,3.95545098039,0.152066666667,2.24113333333,2.4566,5.59033333334
