wavelength,Back_OryNutf,Belly_OryNutf,Breast_OryNutf,Crissum_OryNutf,Crown_OryNutf,DorTail_OryNutf,Rump_OryNutf,Throat_OryNutf,WingTip_OryNutf
738.64,13.9187777778,26.3388888889,22.3746666667,23.5354444444,17.5491290598,13.3794444444,14.0874444445,21.8021111111,15.8207777778
738.96,14.135,26.6208888889,22.3044444444,23.8346666667,17.667565812,13.6878888889,14.3523333333,22.1238888889,16.0715555556
739.28,13.6281111111,25.9892222222,22.0365555556,23.3938888889,17.2346897436,13.4504444444,14.0445555556,21.8053333333,15.7486666667
739.59,14.1332222222,26.279,22.5177777778,23.573,17.5612615385,13.7841111111,14.4411111111,22.2221111111,16.2847777778
739.91,14.4944444444,26.8581111111,22.9421111111,23.8698888889,17.912057265,14.0284444444,14.7357777778,22.5298888889,16.55
740.23,14.1906666667,26.4538888889,22.6664444444,23.6592222222,17.4748623932,13.5746666667,14.4376666667,22.3272222222,16.1934444445
740.54,13.788,26.1805555556,22.2476666667,23.5331111111,17.194308547,13.4571111111,14.1232222222,22.2983333333,15.8116666667
740.86,13.7041111111,26.0037777778,22.2267777778,23.5185555556,17.0855307692,13.1336666667,13.9591111111,21.9932222222,15.9083333333
741.18,13.5652222222,25.849,22.1182222222,23.5036666667,16.946882906,13.3264444445,13.9778888889,22.0224444445,15.9195555556
741.49,13.0401111111,25.4854444444,21.9798888889,23.0016666667,16.5132811966,12.8727777778,13.6521111111,21.3681111111,15.3125555555
741.81,13.407,25.4843333333,22.1155555556,22.9757777778,16.793168376,12.9547777778,13.6994444444,21.6595555556,15.264
742.12,13.3477777778,25.4618888889,22.1227777778,23.1123333334,16.6955213675,12.7105555555,13.5328888889,21.481,15.3808888889
742.44,13.1917777778,25.274,21.8663333333,22.74,16.3918931624,12.4243333333,13.1917777778,20.9738888889,15.1293333333
742.76,13.1041111111,25.6971111111,21.9005555556,22.7476666667,16.1957965812,12.1477777778,13.0567777778,20.783,14.8843333333
743.07,12.7781111111,25.5946666667,21.8781111111,22.547,15.8873897436,11.7847777778,12.9378888889,20.6911111111,14.5708888889
743.39,12.763,25.3996666667,21.6246666667,22.7713333333,15.7882589744,11.8593333333,12.9913333333,21.1921111111,14.6384444445
743.70,13.635,26.0027777778,22.6246666667,23.376,16.5390410256,12.81,13.9294444444,21.8097777778,15.3288888889
744.02,13.8196666666,26.201,22.7014444444,23.2305555555,16.5038307693,12.9397777778,14.1557777778,21.7871111111,15.3567777778
744.34,13.8244444445,26.4583333333,22.7332222222,23.2391111111,16.5957316239,13.254,14.5932222222,21.9942222222,15.4862222222
744.65,13.6674444445,26.3392222222,22.5125555556,23.1277777778,16.1792,12.9572222222,14.4328888889,21.647,15.0832222222
744.97,14.0751111111,26.5558888889,22.997,23.7815555556,16.6154145299,13.4353333334,14.665,22.1822222222,15.4496666667
745.28,13.7013333333,26.4955555555,22.8634444444,23.7952222222,16.3673017094,13.5657777778,14.5123333333,21.9918888889,15.5747777778
745.60,13.8448888889,26.7886666667,22.8263333333,23.9792222222,16.5761897436,13.6133333333,14.5445555556,22.1821111111,15.5865555556
745.91,13.9916666667,27.0614444444,23.5346666667,23.8705555555,16.7897051282,13.8213333334,14.8382222222,22.6078888889,15.665
746.23,14.1185555555,26.8593333333,23.5801111111,24.0494444444,17.0517846154,14.0741111111,15.1505555555,22.8693333333,15.8272222222
746.55,13.8874444444,26.5002222222,23.2854444444,24.1323333333,16.9502230769,13.8531111111,14.7984444444,22.4783333333,15.4237777778
746.86,13.9317777778,26.4998888889,23.5957777778,24.052,16.9804846154,13.9758888889,14.9127777778,22.1878888889,15.4085555555
747.18,13.6023333333,26.2807777778,23.2912222222,23.7072222222,16.8212376068,13.8248888889,14.6034444444,21.9128888889,15.1937777778
747.49,13.6291111111,26.2095555556,23.3676666667,23.7544444444,16.8000410256,13.8224444444,14.6777777778,22.0143333333,15.3738888889
747.81,13.8477777778,26.1732222222,23.523,23.9664444444,17.066725641,14.0021111111,14.7634444444,22.2274444445,15.2645555555
748.12,13.5507777778,26.1497777778,23.5747777778,23.7051111111,17.0710735043,13.9468888889,14.5798888889,22.203,14.971
748.44,13.3033333334,25.9486666667,23.1752222222,23.2434444445,16.8109957265,13.5306666667,14.2132222222,21.7722222222,14.6827777778
748.75,13.6865555556,26.2572222222,23.5027777778,23.3716666667,17.1971811966,13.5992222222,14.5497777778,21.873,14.9667777778
749.07,13.3634444445,25.8516666667,23.329,22.8601111111,16.9320777778,13.4794444444,14.3638888889,21.2845555556,14.7408888889
749.38,12.7321111111,25.4791111111,22.6287777778,22.624,16.3961290598,12.979,14.0532222222,20.6058888889,14.184
749.70,12.4803333333,25.3018888889,22.4171111111,22.1538888889,15.9670495726,12.4125555555,13.6354444444,19.9172222222,13.7234444445
750.01,12.6968888889,25.6094444444,22.4327777778,22.2222222222,16.0729709402,12.5795555556,13.8963333333,20.2201111111,14.1605555556
750.33,12.503,25.3247777778,21.7565555556,22.1337777778,15.8097923077,12.0276666666,13.4734444444,19.9236666667,13.9292222222
750.64,12.15,25.2152222222,21.5196666667,22.0343333333,15.4750051282,11.5118888889,13.2731111111,19.9515555556,13.6144444444
750.96,12.8763333333,25.7675555555,22.2908888889,22.8105555556,16.0943683761,12.2537777778,13.8275555556,20.4718888889,14.2543333333
751.27,13.4215555556,26.534,22.546,23.0955555556,16.3925418803,12.5288888889,13.9954444444,20.8193333333,14.6184444444
751.59,14.0128888889,26.949,22.8124444444,23.6831111111,16.9119025641,12.9653333333,14.5147777778,21.2976666667,15.1294444445
751.90,13.5125555556,26.6313333333,22.4142222222,23.3195555556,16.5717076923,12.6266666667,14.3143333333,21.0115555555,14.7968888889
752.22,13.387,26.7737777778,22.46,23.6946666667,16.3891811966,12.5094444444,14.2793333334,21.0223333333,14.5667777778
752.53,13.6538888889,27.0738888889,22.7048888889,24.1924444444,16.6791059829,12.778,14.6292222222,21.3117777778,14.903
752.85,14.2552222222,27.6581111111,23.3533333333,24.8481111111,17.5330948718,13.3581111111,15.2166666667,21.8732222222,15.69
753.16,14.561,28.0156666667,23.5894444444,25.4671111111,18.0980470085,13.815,15.4523333333,22.6327777778,16.2436666667
753.47,15.1151111111,28.4135555556,24.039,25.991,18.6786094017,14.2792222222,15.946,22.9227777778,16.5014444444
753.79,15.2127777778,28.5942222222,24.4167777778,25.9646666667,18.9093683761,14.53,16.1633333333,23.2285555556,16.5984444445
754.10,15.2414444444,28.6674444444,24.6393333333,26.072,18.975717094,14.65,16.1695555556,23.1398888889,16.6486666667
754.42,14.6434444444,28.2221111111,24.139,25.4686666667,18.5615547008,13.9887777778,15.6096666667,22.6792222222,16.1288888889
754.73,13.5088888889,27.1808888889,23.521,24.7463333333,17.794291453,13.0672222222,14.9445555556,21.686,15.6914444444
755.05,13.1025555556,26.9174444444,23.0881111111,24.3627777778,17.3049205128,12.5135555555,14.3882222222,21.2076666667,15.328
755.36,13.5407777778,27.3287777778,23.491,24.9528888889,17.5743478632,13.0087777778,14.7556666667,21.8191111111,15.7768888889
755.67,13.015,26.8177777778,22.8641111111,24.2608888889,17.1266307692,12.3571111111,14.2556666667,21.6021111111,15.2426666667
755.99,13.2252222222,26.9641111111,22.9631111111,24.1468888889,17.3348470085,12.5221111111,14.512,22.0656666667,15.4095555556
756.30,13.2686666667,26.7958888889,22.8142222222,23.8633333333,17.3506547009,12.623,14.5118888889,22.2328888889,15.4265555556
756.62,13.3947777778,26.843,22.7903333333,23.8636666666,17.3204632479,13.0815555556,14.8874444445,22.1586666667,15.4771111111
756.93,12.8924444444,26.6571111111,22.55,23.4168888889,16.8067094017,12.7551111111,14.4412222222,21.6513333333,15.1391111111
757.24,13.0495555556,26.9198888889,22.7623333333,23.7475555555,16.9974692308,13.0228888889,14.5642222222,21.8621111111,15.6763333333
757.56,12.7215555556,26.6234444444,21.9967777778,23.534,16.7738974359,12.8947777778,14.2953333333,21.708,15.4073333333
757.87,12.9846666667,27.0968888889,22.5562222222,23.9444444444,17.3615470086,13.2613333333,14.6756666667,22.1702222222,15.9542222222
758.18,13.9814444444,28.0348888889,23.3845555556,24.7633333333,18.2055487179,13.9918888889,15.3756666666,23.0296666667,16.5893333333
758.50,14.5995555556,28.7313333333,24.0272222222,25.0394444444,18.5822615384,14.6961111111,16.0386666667,23.6461111111,17.3813333333
758.81,14.9986666667,28.9848888889,24.1863333333,25.1177777778,18.9799290598,14.8773333333,16.5223333333,23.7912222222,17.8637777778
759.13,15.8563333333,29.494,24.6727777778,25.5084444444,19.5848589744,15.7206666667,17.2404444444,23.9431111111,18.3372222222
759.44,15.5787777778,29.5622222222,25.0494444444,25.751,19.4321752137,15.7556666667,17.184,24.0648888889,18.1177777778
759.75,15.6462222222,29.4835555555,25.2455555556,25.7698888889,19.3215282051,15.3538888889,16.9161111111,23.7943333333,18.1907777778
760.07,15.7591111111,29.5523333333,25.615,25.5597777778,19.3473145299,15.2045555556,16.8632222222,23.4976666667,18.451
760.38,16.0935555556,29.5374444444,25.9225555556,25.5352222222,19.7128358974,15.3544444444,16.9433333333,23.7254444445,18.8236666667
760.69,16.1566666667,29.4703333333,26.1593333333,25.3657777778,19.7490299145,15.4225555556,17.1617777778,23.6561111111,18.8765555556
761.01,16.5284444445,30.0644444444,26.9457777778,25.8594444444,20.1015974359,15.801,17.4112222222,23.808,19.2687777778
761.32,16.6057777778,29.956,26.555,25.9042222222,19.9277547009,15.6548888889,17.1866666666,23.5383333333,19.1681111111
761.63,16.2841111111,29.6762222222,26.2232222222,25.8292222222,19.598842735,15.6006666667,17.1893333333,23.4441111111,18.8097777778
761.94,15.9482222222,29.1928888889,25.9927777778,25.8315555555,19.6579230769,15.2863333333,16.9191111111,22.9843333333,18.4342222222
762.26,15.5838888889,28.8186666667,25.9761111111,25.7335555556,19.5416905983,15.078,16.4494444445,22.6737777778,18.2928888889
762.57,14.9504444444,28.4304444445,25.7112222222,25.3605555556,19.2277470086,14.7772222222,16.0865555555,22.4277777778,17.992
762.88,14.9767777778,28.0658888889,25.5505555556,25.1577777778,19.1405666666,14.5955555556,15.7983333334,22.0276666667,17.9047777778
763.20,14.8468888889,28.1407777778,25.5044444444,25.2468888889,19.0075299145,14.7624444445,15.7385555556,22.1607777778,17.6372222222
763.51,14.5931111111,27.9432222222,25.0655555556,25.2935555556,18.8051974359,14.635,15.5092222222,22.15,17.1932222222
763.82,14.2237777778,27.7776666667,24.8127777778,25.2628888889,18.5142068376,14.4392222222,15.3656666667,22.0102222222,16.8786666667
764.14,13.9994444444,27.7854444444,24.8743333333,25.3544444445,18.4621547008,14.5213333333,15.295,22.306,16.8078888889
764.45,14.1298888889,27.6518888889,24.7262222222,25.2292222222,18.310842735,14.304,15.3296666667,22.3188888889,16.6684444444
764.76,13.6362222222,27.4001111111,24.6312222222,25.0346666667,18.1636410257,14.1956666667,15.2383333333,22.0385555556,16.4328888889
765.07,13.2194444444,26.9662222222,24.3351111111,24.5734444444,17.884991453,13.6963333333,14.8426666667,21.5823333333,16.1645555556
765.39,13.3193333333,26.9696666667,24.3434444444,24.5437777778,17.8336846154,13.864,14.9658888889,21.8823333333,16.3161111111
765.70,13.282,27.1503333333,24.4254444444,24.4572222222,17.7929726496,13.8546666667,15.068,22.103,16.1994444444
766.01,13.3974444444,27.0617777778,24.5086666667,24.6978888889,17.7554948718,13.9458888889,15.0043333333,22.3387777778,16.3922222222
766.32,13.5277777778,27.3016666667,24.6952222222,24.8537777778,18.0708239316,14.1935555555,15.2893333334,22.5652222222,17.0097777778
766.64,13.0238888889,26.7785555555,24.1458888889,24.4195555556,17.5644760684,13.8351111111,14.9528888889,21.9913333333,16.6825555555
766.95,12.9798888889,26.7116666667,24.4724444444,24.2198888889,17.7234042735,13.7542222222,14.8372222222,21.9585555556,17.2503333333
767.26,13.3901111111,26.9311111111,24.913,24.5188888889,18.0905478632,14.0456666667,15.5241111111,22.396,17.9191111111
767.57,13.7374444445,26.8332222222,25.2083333333,24.3268888889,18.2762965812,13.8572222222,15.2247777778,22.0662222222,17.8448888889
767.88,13.2798888889,26.3484444444,25.0994444444,23.9311111111,18.0785461539,13.7707777778,14.8894444444,21.8496666667,17.6856666667
768.20,13.8255555555,26.5221111111,25.0822222222,23.9345555556,18.2045752137,13.8128888889,15.1637777778,22.3173333333,17.9033333333
768.51,13.5372222222,26.1905555556,25.5001111111,23.8804444445,18.0180538462,13.5566666667,14.9245555555,22.2095555555,17.7957777778
768.82,12.849,25.5838888889,25.1947777778,23.4032222222,17.5278555555,12.52,13.9895555556,21.558,17.0963333333
769.13,12.5908888889,25.161,24.5315555556,23.0451111111,17.0282008547,12.1413333333,13.3442222222,20.8045555556,16.5941111111
769.44,12.3253333333,25.0811111111,24.4528888889,23.0128888889,17.1676094017,12.0427777778,13.4054444445,20.5775555556,16.6876666667
769.76,11.551,24.0607777778,23.4117777778,22.5251111111,16.2833521367,11.111,12.8921111111,19.6697777778,15.2572222222
770.07,12.4937777778,24.7568888889,23.9936666667,23.3167777778,17.3539606838,11.9177777778,13.7394444445,20.7316666667,15.95
770.38,12.9654444445,25.0504444445,24.2351111111,23.7951111111,17.7976666667,12.2942222222,14.5886666667,21.3274444444,16.0246666667
770.69,12.9027777778,25.083,24.2941111111,23.4315555556,18.0997307692,12.4086666667,14.1708888889,21.0203333333,15.948
771.00,12.605,24.8798888889,23.7762222222,23.3485555556,17.8608008547,11.9894444444,14.1215555555,20.3825555556,15.8256666667
771.32,12.8746666667,24.8787777778,23.8873333333,24.2353333333,18.4421418803,12.3296666667,14.5021111111,20.875,16.4016666667
771.63,12.3994444444,24.8831111111,23.771,24.3386666667,18.3848555556,12.2305555556,14.347,20.5045555556,16.011
771.94,13.3442222222,25.8714444444,24.0116666667,25.1321111111,19.4505068376,13.2742222222,15.0326666667,20.8295555556,16.7291111111
772.25,13.9416666667,27.2813333333,24.6931111111,25.9832222222,20.2805940171,14.4031111111,15.607,21.3075555556,17.8592222222
772.56,14.1622222222,27.4828888889,25.2026666667,26.6807777778,20.9279803419,14.7755555555,16.1751111111,21.664,18.6522222222
772.87,13.6955555556,27.3027777778,24.493,26.4008888889,20.5617444444,14.1866666667,15.5716666667,21.0787777778,17.9787777778
773.18,14.4638888889,28.0715555556,24.9306666667,26.6765555556,21.3249786325,14.9208888889,16.12,21.9202222222,18.8937777778
773.50,13.2536666666,27.2021111111,24.3563333333,25.9907777778,20.1658017094,13.6772222222,15.0661111111,20.6217777778,17.9963333333
773.81,13.202,27.1208888889,24.6154444444,25.7303333333,20.0197196581,13.6167777778,14.6015555556,20.6066666667,17.9798888889
774.12,13.1493333333,26.9146666667,24.1825555556,25.6656666667,19.5599008547,13.3575555556,14.3292222222,20.7128888889,17.582
774.43,13.4364444445,27.5548888889,24.3553333333,26.1913333333,19.557765812,13.996,14.5642222222,20.9721111111,17.7548888889
774.74,12.9115555555,27.8968888889,24.2256666667,25.3728888889,19.2879,13.8028888889,14.1646666667,20.7574444444,17.9153333333
775.05,12.7813333334,27.6052222222,23.8288888889,25.209,18.9005017094,13.3443333333,13.5076666667,20.4248888889,18.0283333333
775.36,12.5116666667,27.7777777778,23.5021111111,25.0881111111,18.6076461538,13.2442222222,13.5038888889,20.8217777778,18.3546666667
775.67,12.5837777778,27.2557777778,23.1265555556,24.9164444444,18.6085615385,12.9194444444,14.0752222222,21.1503333333,18.0834444444
775.98,13.6952222222,27.8423333333,23.6344444444,25.0186666667,19.1891538461,13.9814444445,14.8764444445,22.0284444444,18.6416666667
776.30,15.1935555556,28.5871111111,24.9773333333,26.023,20.4030675214,15.1935555556,16.1755555556,22.9042222222,20.0216666667
776.61,15.0342222222,28.5413333333,25.0937777778,25.926,20.6979581196,15.1075555556,15.7565555556,22.1218888889,20.2834444444
776.92,16.8242222222,30.3102222222,26.7656666667,27.6653333333,22.4837076923,17.553,17.535,23.7336666667,22.0063333333
777.23,16.5064444444,30.0776666667,26.3465555556,28.0567777778,22.1688059829,17.0918888889,17.3113333333,23.6855555555,21.7102222222
777.54,15.8132222222,29.503,25.9412222222,27.7592222222,21.9761820513,16.5738888889,16.9726666667,23.6043333333,21.3224444444
777.85,15.4755555556,29.034,25.5444444444,27.964,21.7258059829,16.2756666667,17.1505555556,23.6273333333,20.6028888889
778.16,15.9098888889,28.7746666667,25.5997777778,28.4513333333,21.8452897436,16.3067777778,17.2942222222,23.2284444445,19.9612222222
778.47,16.9208888889,29.4755555556,26.8428888889,29.1303333333,22.5875487179,16.9845555556,18.4003333334,24.1012222222,20.4336666667
778.78,15.9693333333,28.277,25.7037777778,28.2321111111,21.2690923077,15.9605555555,17.1208888889,23.1848888889,19.1094444444
779.09,16.5205555556,28.655,26.0144444444,28.6001111111,21.6842888889,16.6302222222,17.0232222222,23.1634444444,19.5631111111
779.40,16.0463333333,27.865,25.2827777778,28.4991111111,20.8612316239,16.2852222222,16.598,22.8654444445,18.8585555556
779.71,15.3322222222,26.899,24.5187777778,28.0521111111,20.1542273504,15.5741111111,15.8808888889,22.5103333333,18.1495555556
780.02,15.8715555556,27.0654444444,24.9426666667,28.8852222222,20.1752350427,15.8164444444,16.5978888889,23.7662222222,18.1324444444
780.33,14.5962222222,25.1922222222,23.3088888889,27.7215555556,18.9856410257,13.978,15.0457777778,22.5218888889,16.8166666667
780.64,14.2148888889,25.1735555556,22.6792222222,27.0208888889,18.6206529915,14.0912222222,14.6624444444,21.6127777778,16.4618888889
780.95,14.367,24.9573333333,22.4398888889,26.7461111111,18.4127692308,14.1301111111,14.4614444445,20.8121111111,16.2031111111
781.26,14.9344444444,24.9408888889,23.1758888889,26.9044444445,18.9942324787,14.8493333333,14.7927777778,21.3725555556,17.219
781.57,14.8633333333,25.1404444445,23.7345555556,27.1476666667,18.9158008547,14.9214444444,14.8922222222,21.7373333333,17.6555555556
781.88,14.4087777778,24.6684444444,22.9648888889,27.144,18.5801376068,14.9336666667,14.8244444445,21.727,17.2807777778
782.19,16.0361111111,25.8563333333,24.228,28.2892222222,20.5385307692,16.2051111111,16.3836666666,23.215,18.4488888889
782.50,15.3877777778,25.3196666667,24.7304444444,27.6577777778,20.2093213675,15.3576666667,16.377,23.2115555556,17.9155555556
782.81,14.9432222222,25.6692222222,24.9286666667,27.565,20.2178017094,14.8215555556,16.251,22.9218888889,17.8934444445
783.12,14.9338888889,26.2078888889,24.5158888889,26.9826666667,20.0555760684,14.3015555555,15.892,22.8032222222,17.6655555556
783.43,14.3228888889,26.5772222222,24.1761111111,26.6707777778,19.8447529914,14.011,15.2584444444,22.4924444444,17.5346666667
783.74,14.4941111111,26.8845555555,24.0723333333,26.3133333333,19.9081598291,13.7645555556,15.3186666667,22.2007777778,17.6236666667
784.05,15.3012222222,27.2631111111,24.9947777778,26.9373333333,20.758234188,14.2513333333,15.9734444444,23.2618888889,18.4097777778
784.36,15.4936666666,28.1794444445,25.2221111111,27.3654444444,20.9491290599,14.3897777778,16.3827777778,24.0223333333,18.6221111111
784.67,14.4047777778,27.7996666667,23.7704444444,26.5698888889,20.3381692307,13.0216666667,15.5028888889,22.9686666667,17.9511111111
784.98,14.3267777778,27.552,23.3454444444,25.8231111111,20.3744316239,13.0052222222,14.9213333333,22.5194444445,17.6082222222
785.29,14.7078888889,28.3533333333,24.4686666667,25.8965555556,20.9888333333,13.579,15.5377777778,23.6167777778,18.0278888889
785.60,13.1713333333,27.5807777778,23.7982222222,25.3517777778,19.7288324786,12.5858888889,14.6684444445,22.3573333333,17.089
785.91,13.2364444444,27.1114444445,23.2244444444,25.735,19.6612470085,12.8068888889,14.58,22.5087777778,16.8815555556
786.22,13.0984444444,27.174,23.2981111111,25.3842222222,19.7971880342,12.7911111111,14.4486666667,21.9918888889,16.5791111111
786.53,13.5945555555,28.2025555555,24.9672222222,25.9258888889,20.1586059829,13.9323333333,15.2068888889,22.5601111111,17.2328888889
786.84,13.4297777778,27.7724444444,24.8094444444,25.4533333333,19.3167709402,13.6232222222,14.9437777778,21.7283333333,16.8865555555
787.14,14.0857777778,28.4825555555,25.3417777778,26.285,19.8211,14.7907777778,15.6717777778,22.8025555556,17.8274444444
787.45,13.5666666667,27.6104444444,24.6471111111,25.5707777778,18.8825623932,14.1045555556,15.038,22.1917777778,17.3414444445
787.76,14.4991111111,28.4104444444,25.1518888889,26.5371111111,19.5269675214,14.6985555556,15.6253333333,22.4913333333,18.5051111111
788.07,16.213,29.8018888889,26.456,27.7825555556,20.7236752137,16.3007777778,17.0521111111,24.456,19.5591111111
788.38,17.5402222222,30.8815555556,27.3673333333,28.8926666667,21.525925641,17.3858888889,18.5057777778,25.9388888889,20.61
788.69,17.6661111111,30.4158888889,27.0436666667,28.5971111111,21.4448931624,17.2681111111,18.2628888889,25.5658888889,20.9338888889
789.00,19.2536666667,30.9976666667,27.9264444444,29.3691111111,22.6504803419,18.6115555555,19.2535555556,26.5214444444,22.5385555556
789.31,20.2438888889,31.8704444444,29.0391111111,30.0701111111,23.4281410256,19.3247777778,19.8218888889,26.9106666667,23.4693333333
789.62,20.4468888889,31.873,29.7441111111,30.8322222222,23.4231837607,19.5018888889,19.8263333333,27.5104444445,23.53
789.92,20.6694444444,31.3463333333,29.2631111111,31.4525555556,23.6862905983,19.5795555556,19.8688888889,28.067,23.6692222222
790.23,21.432,32.2567777778,30.1231111111,32.0593333333,24.9601495726,20.484,20.8295555555,29.5211111111,24.5825555556
790.54,21.663,32.4083333333,30.9953333333,32.2354444444,25.1717846154,20.5448888889,21.0024444444,29.7855555556,24.3671111111
790.85,23.1596666667,34.3757777778,32.4804444444,33.7756666667,26.6883384615,21.7167777778,22.359,30.7317777778,25.5607777778
791.16,22.5556666667,32.9998888889,32.5158888889,33.3976666667,26.3790384615,21.1895555555,21.437,30.3214444444,24.9006666667
791.47,22.2002222222,32.402,32.5882222222,32.7962222222,26.3093564103,20.9837777778,21.1922222222,29.5091111111,24.5453333333
791.78,20.9851111111,30.9928888889,30.4914444444,31.9404444445,25.2920051282,19.748,19.9821111111,28.6635555556,23.5037777778
792.08,20.4535555556,30.703,29.6486666667,31.7461111111,24.4791478632,18.9567777778,19.4104444444,27.9022222222,23.2992222222
792.39,19.5464444444,30.3314444444,29.3891111111,31.402,23.9676358974,18.1734444444,18.7203333333,27.3416666667,22.4666666667
792.70,18.216,29.1976666667,27.5246666667,30.3521111111,22.8584376068,17.191,17.745,26.3108888889,21.6684444444
793.01,19.1253333334,30.1063333333,27.4471111111,30.2362222222,23.516574359,17.7186666667,18.0377777778,26.7613333333,22.7422222222
793.32,19.0865555555,30.1028888889,27.973,30.2448888889,23.4131230769,17.6784444444,17.69,26.2691111111,22.9205555556
793.62,18.6132222222,29.2745555555,27.3338888889,29.961,22.2441367521,17.0393333333,16.7317777778,24.9676666667,22.1984444445
793.93,17.8065555556,29.1321111111,26.1962222222,29.1324444444,21.4657444444,16.4577777778,16.5533333333,24.2628888889,21.3988888889
794.24,17.6368888889,28.8403333333,25.387,28.5515555555,21.2226333333,16.9091111111,16.586,24.844,21.2636666667
794.55,17.5954444444,29.8257777778,25.1181111111,28.1528888889,20.8518119658,16.8222222222,16.9954444445,24.9222222222,21.253
794.86,17.2417777778,30.0437777778,24.281,27.9846666667,20.1085367521,16.494,16.6551111111,24.3846666667,20.6233333333
795.16,17.8817777778,31.0388888889,25.7826666667,28.2016666667,20.5728111111,16.8078888889,17.4863333333,24.2568888889,21.2952222222
795.47,17.7868888889,31.1495555556,26.3745555556,27.7777777778,20.7447145299,17.04,17.4474444444,24.0666666667,20.5138888889
795.78,17.1943333333,30.7002222222,25.4908888889,26.8074444444,19.7451376068,15.81,16.3204444445,23.062,19.7707777778
796.09,17.0753333333,30.6851111111,25.6648888889,25.8261111111,19.0544376068,15.5784444444,15.9124444444,22.6712222222,18.8024444444
796.40,16.5223333333,30.3451111111,25.7645555556,26.2027777778,18.6386846154,15.1493333333,15.9917777778,22.2796666667,18.1837777778
796.70,16.065,30.1672222222,25.1313333333,25.5403333333,17.9468512821,14.464,15.3288888889,21.9648888889,17.2567777778
797.01,16.4677777778,30.1287777778,24.9242222222,26.351,18.5831179487,15.1931111111,15.8478888889,22.1521111111,17.9415555556
797.32,16.3638888889,29.3153333333,24.563,26.1353333334,18.5407709402,14.5702222222,14.8615555556,22.0362222222,18.0527777778
797.63,14.6994444445,27.9087777778,23.1402222222,25.0955555556,17.1464444444,12.5537777778,13.0306666667,20.267,16.4162222222
797.93,15.3846666666,28.0033333333,23.5757777778,25.8903333333,17.8408145299,13.8058888889,13.9007777778,20.9517777778,16.6668888889
798.24,15.3256666667,27.3705555556,23.6712222222,25.8258888889,17.8934435897,13.5895555556,13.7812222222,21.2401111111,16.9661111111
798.55,15.1852222222,27.2221111111,23.1852222222,26.3208888889,18.1247649572,13.2346666667,13.432,21.926,16.7901111111
798.85,15.9502222222,27.3378888889,23.2403333333,27.3377777778,18.4143811966,13.8763333333,13.688,22.3856666667,17.7853333333
799.16,16.6541111111,28.1177777778,23.7463333333,28.0548888889,19.1855025641,14.777,14.777,23.8474444445,18.3423333333
799.47,17.4354444444,28.9188888889,24.4666666667,29.8236666666,20.3752581197,16.2574444444,15.8732222222,25.0494444444,20.0148888889
799.78,18.1254444445,29.311,24.9163333333,29.6833333333,20.8322923077,17.2066666666,16.4866666667,25.7603333333,20.6703333333
800.08,19.0211111111,29.7244444444,25.065,30.1322222222,21.5500239316,17.8595555556,17.7976666667,26.7706666667,21.6043333333
800.39,18.8187777778,29.5045555556,24.7247777778,28.7037777778,21.0961136752,17.0545555556,17.6425555556,27.0894444444,20.8332222222
800.70,19.5293333333,30.2504444445,26.614,29.9358888889,22.0705948718,18.1704444444,18.787,28.275,21.3663333333
801.00,20.3641111111,31.0202222222,27.3925555556,30.4386666667,22.9350324786,18.6324444444,19.8962222222,29.3265555555,22.5003333333
801.31,21.6191111111,32.153,28.7145555556,31.1523333333,24.3966957265,19.2711111111,20.567,30.4592222222,24.2364444444
801.62,22.1055555555,32.7247777778,29.513,30.8727777778,24.7624042735,19.3085555556,21.0047777778,30.9892222222,25.3302222222
801.92,21.1646666667,31.8841111111,28.7505555556,29.3902222222,23.8072350427,18.8928888889,20.4856666667,30.5914444445,25.0555555556
802.23,21.34,31.9904444445,28.6993333333,29.5421111111,24.3495923077,18.3518888889,20.3923333333,31.5428888889,25.4474444444
802.54,21.2181111111,32.0347777778,29.1163333333,29.2904444445,24.3244649573,18.2463333333,20.2275555556,30.897,25.288
802.84,21.2021111111,31.4431111111,29.362,28.8047777778,24.0061059829,17.1086666667,20.4135555555,30.8172222222,25.2007777778
803.15,20.2295555555,30.9255555556,28.6427777778,27.8123333333,23.2046384615,16.1061111111,19.1778888889,30.566,24.5882222222
803.46,20.1414444444,31.3913333333,28.714,27.3408888889,22.9574564103,15.9937777778,18.7821111111,29.6156666667,24.7744444444
803.76,19.5694444444,32.3333333333,29.4444444444,28.1111111111,22.958974359,16.5833333333,18.8194444445,30.5416666667,24.9722222222
804.07,19.5714444445,33.4461111111,28.4825555556,27.5237777778,22.7887076923,16.5681111111,19.247,30.4851111111,25.5358888889
804.38,21.2082222222,34.3332222222,29.6436666667,28.503,23.578542735,18.6732222222,20.6166666667,31.277,25.968
804.68,18.8575555556,32.3168888889,27.8066666667,27.1476666666,21.1703418804,16.9386666667,19.1581111111,29.7822222222,23.6684444445
804.99,17.2362222222,31.7207777778,25.7434444444,27.0305555556,19.694908547,16.2006666667,17.473,28.525,21.231
805.30,19.3208888889,33.8716666667,27.5608888889,29.0713333334,21.7928478633,17.9453333333,18.5433333333,29.7442222222,22.8352222222
805.60,18.6888888889,33.108,28.4618888889,28.2214444444,21.1635068376,17.426,17.9072222222,28.507,22.583
805.91,19.6025555556,33.4687777778,28.6056666667,29.4186666667,21.5840333333,18.1721111111,18.1722222222,29.5542222222,23.6525555556
