wavelength,Back_ThlInof,Belly_ThlInof,Breast_ThlInof,Crissum_ThlInof,Crown_ThlInof,DorTail_ThlInof,Rump_ThlInof,Throat_ThlInof,WingTip_ThlInof
457.06,11.4253333333,28.0083666667,21.5982666667,30.2356,6.85926666667,11.0902666667,12.0330666667,31.9030666667,11.1303333333
457.41,11.4200666667,28.0710333333,21.6460666667,30.2631333333,6.83826666667,11.0713666667,12.0320466667,31.9624,11.1263333333
457.76,11.3934,28.1086,21.6761333333,30.2865333333,6.8286,11.0521666667,12.0206866667,31.9995333333,11.1242666667
458.12,11.4008666667,28.1616333334,21.7278,30.338,6.84833333334,11.0683666667,12.0403666667,32.0214666667,11.1425333333
458.47,11.391,28.2210666667,21.7679333333,30.3841333333,6.8564,11.0772333333,12.0385533333,32.0569333333,11.1466666667
458.82,11.4143333333,28.2985333333,21.8357333333,30.4677333333,6.86333333333,11.0914,12.0615533333,32.1513333333,11.1539333333
459.18,11.4194,28.3223666667,21.8547333333,30.5071333333,6.87073333333,11.0788,12.0711066667,32.1846666667,11.153
459.53,11.4216666667,28.3801666667,21.8966666667,30.5438,6.87473333333,11.0836,12.07968,32.2320666667,11.1558666667
459.88,11.4072,28.3813666666,21.9076,30.5437666667,6.86633333333,11.0718666667,12.0611,32.2327333333,11.1330666667
460.24,11.4135333334,28.4176666667,21.9488666667,30.5716666667,6.8618,11.0682,12.06564,32.2735333333,11.1338666667
460.59,11.4063333333,28.4566,21.9891333333,30.5933,6.86633333333,11.0597333333,12.0555,32.3040666667,11.1236666667
460.94,11.4264,28.5029333333,22.0357333333,30.6336,6.86873333333,11.0553666667,12.06026,32.3469333333,11.1288
461.29,11.4490666667,28.5760333333,22.0936,30.7047666667,6.8966,11.0671666667,12.0769733333,32.4206666667,11.1350666667
461.65,11.4628,28.6406,22.1441333333,30.7594666667,6.897,11.0535333333,12.07916,32.4832666667,11.1283333333
462.00,11.4697333333,28.7156,22.2002,30.8290666667,6.90393333334,11.0578666667,12.0885466666,32.5627333333,11.1286
462.35,11.5277333333,28.8182666667,22.2968,30.9267333333,6.95173333333,11.1015333333,12.14662,32.6888,11.1758
462.71,11.5516666667,28.9016666667,22.3735333333,30.9889333333,6.98273333333,11.1178333333,12.1764533333,32.7536,11.2157333333
463.06,11.5851333333,29.0150666667,22.4822,31.0730666667,7.0176,11.1641666667,12.22504,32.855,11.2661333333
463.41,11.6256666667,29.1103333333,22.5778,31.1714333333,7.04446666667,11.1920666667,12.2712333333,32.9772,11.2991333333
463.76,11.6459333333,29.2169333333,22.6708,31.2849,7.05566666667,11.1990333333,12.3108733333,33.1022,11.3270666667
464.12,11.653,29.2993333333,22.7578666667,31.3562,7.07366666667,11.1985,12.33688,33.1986,11.3366666667
464.47,11.6708666667,29.3958,22.8484666667,31.4314,7.09293333333,11.2070666667,12.3707466667,33.2899333334,11.366
464.82,11.6892,29.4935666666,22.9216,31.4947666667,7.10993333333,11.2165,12.39642,33.3896666667,11.3728
465.17,11.7035333333,29.5509666667,22.9802,31.5475333333,7.12526666667,11.2314333333,12.4372733333,33.4654,11.3954666667
465.53,11.7344666667,29.6197666667,23.0333333333,31.6008333333,7.15206666667,11.2702666666,12.4740066667,33.5198666667,11.4228666667
465.88,11.7350666667,29.6570333333,23.0838,31.6024333333,7.13866666666,11.2587333333,12.48598,33.5646,11.4144666667
466.23,11.7192666667,29.6797333333,23.1106,31.6096333333,7.12973333333,11.2455,12.48052,33.5617333333,11.3890666667
466.58,11.7438,29.7443,23.1754,31.6785333333,7.141,11.2711333333,12.5060866667,33.6536,11.3908
466.94,11.7622,29.8085666667,23.233,31.7406,7.14893333333,11.2755666667,12.52238,33.7264,11.3763333333
467.29,11.7418,29.8216333333,23.2381333333,31.7332,7.14013333333,11.2579,12.51322,33.717,11.3545333333
467.64,11.7726,29.8737333333,23.3022666667,31.7538666667,7.16593333333,11.2704,12.5300933333,33.7592666667,11.3536666667
467.99,11.7949333333,29.9395666667,23.3481333333,31.802,7.1758,11.2802333333,12.5474533333,33.81,11.3766
468.35,11.8018666667,29.9885666667,23.3847333333,31.8340333333,7.18513333333,11.296,12.55306,33.8412666667,11.3588
468.70,11.7799333333,30.0222,23.4198666667,31.8729333333,7.17513333333,11.2825,12.55686,33.8816,11.3478666667
469.05,11.8082,30.1160333333,23.5040666667,31.9432,7.18926666667,11.3088666667,12.5803866667,33.9512666667,11.3674666667
469.40,11.775,30.1593333333,23.5550666667,31.9714666667,7.1882,11.2914,12.57098,34.0174,11.3506666667
469.75,11.7837333333,30.2445333333,23.6252666667,32.0613333333,7.20473333333,11.3030333333,12.58776,34.1006666666,11.3752666667
470.11,11.7942666667,30.3202,23.6896,32.1188,7.2168,11.2886333333,12.5882066667,34.1918,11.3759333333
470.46,11.7674666667,30.3819,23.7262,32.1287666667,7.2096,11.2728666667,12.57326,34.2165333333,11.3792
470.81,11.7642,30.4500333333,23.7638666667,32.1561333333,7.20486666667,11.2558333333,12.5619066667,34.2853333333,11.3764666667
471.16,11.8042666667,30.5891,23.8866666667,32.2922666667,7.2282,11.2908666667,12.5998466667,34.4159333333,11.3984
471.51,11.8002666667,30.6486666667,23.9327333334,32.3405333333,7.228,11.2759,12.6055,34.4616666667,11.4133333333
471.87,11.7799333333,30.6974333333,23.9828,32.4016666667,7.20933333333,11.2494333333,12.5977333333,34.5172666667,11.3754
472.22,11.7721333333,30.7408333333,24.0047333333,32.4156333333,7.19226666667,11.2297,12.5934733333,34.5412666667,11.3626
472.57,11.7666666667,30.7886333333,24.0488,32.4596333334,7.17906666667,11.2293666667,12.5922333333,34.5846666667,11.3575333333
472.92,11.7199333333,30.7731333333,24.0250666667,32.4408,7.1342,11.1754666667,12.5399,34.5826666667,11.3096
473.27,11.7406666667,30.8273,24.0695333333,32.4817,7.1322,11.1793333333,12.5498533333,34.6148,11.312
473.62,11.7656666667,30.8741666667,24.1073333333,32.5266,7.15733333333,11.1907666667,12.5685333334,34.6515333333,11.3279333333
473.98,11.7671333333,30.9281666667,24.1534,32.5757,7.15713333333,11.2094666667,12.5926933333,34.6946666667,11.3372
474.33,11.7962666667,30.9747666667,24.2112,32.6269,7.174,11.2289,12.6294666667,34.7289333333,11.3457333333
474.68,11.83,31.0436333333,24.3048,32.7068666667,7.2026,11.2792333333,12.6554266667,34.7944,11.3906666667
475.03,11.7995333333,31.0204,24.303,32.654,7.18273333333,11.2488,12.6305133333,34.7875333333,11.3578666667
475.38,11.7738666667,31.0713,24.3305333333,32.6936333333,7.15826666667,11.2536666667,12.6119333333,34.8362666667,11.3294666667
475.73,11.8252,31.1771333333,24.4182,32.7541333333,7.22286666667,11.3249333333,12.673,34.9388666667,11.3952666667
476.08,11.8446666667,31.264,24.5187333333,32.8350333333,7.24613333333,11.3450666667,12.6965933333,35.0664,11.417
476.44,11.8878,31.3445333333,24.5995333333,32.8955333333,7.288,11.3766666667,12.7281866667,35.1512666667,11.4390666667
476.79,11.9192,31.4387666667,24.7027333333,32.9781666667,7.3268,11.4062666667,12.7725933333,35.2364666667,11.4807333333
477.14,11.9516666667,31.5514,24.7944666667,33.0728,7.36833333333,11.4384333334,12.8188133333,35.3364,11.5099333333
477.49,11.947,31.6124,24.8476,33.1043333333,7.35906666667,11.4326333333,12.8230266667,35.4006,11.4991333333
477.84,11.9544666667,31.6713,24.8962,33.1661333333,7.35706666667,11.4353,12.82536,35.4571333333,11.5107333333
478.19,11.9616666667,31.7114666667,24.9338,33.2026,7.3812,11.443,12.83794,35.5168666667,11.5136666667
478.54,11.9596,31.7449333333,24.958,33.2283,7.39706666667,11.4470666667,12.8489,35.539,11.5094666667
478.89,11.9940666667,31.8088333333,25.0227333333,33.2955666667,7.4352,11.4764666667,12.8843266667,35.616,11.5434
479.24,12.0579333333,31.9228,25.1096,33.3955666667,7.50133333334,11.5148666667,12.95094,35.7104666667,11.6070666667
479.60,12.0562666667,31.9741333333,25.1704666667,33.4381,7.50473333333,11.5147666667,12.9504066667,35.743,11.6067333333
479.95,12.0658,32.0037333333,25.2082666667,33.4640333333,7.5236,11.5164666667,12.9578,35.7694,11.5978
480.30,12.038,32.0388,25.251,33.4657,7.52946666667,11.4891,12.9467733333,35.7678,11.5844
480.65,11.9995333333,32.0666333333,25.2739333333,33.4664,7.5128,11.4625,12.9149866667,35.7839333333,11.5510666667
481.00,11.9801333333,32.1289333333,25.3318,33.5023,7.5048,11.4541333333,12.9064666667,35.8274,11.5557333333
481.35,11.9807333333,32.2436666667,25.4233333334,33.5788666667,7.50733333333,11.4843666667,12.92322,35.9274,11.564
481.70,11.9832,32.3548666667,25.5162666667,33.662,7.5054,11.4906333333,12.9349066667,36.0324,11.5768666667
482.05,11.9866,32.5009,25.6195333333,33.7652333333,7.509,11.5081333333,12.94118,36.1598,11.597
482.40,11.9778,32.5829333333,25.6783333333,33.821,7.48933333333,11.5057333333,12.93068,36.2298,11.5986
482.75,11.9632666667,32.6570666667,25.7253333333,33.8793333333,7.47293333333,11.4991,12.9292866667,36.2804,11.5978
483.10,11.9582,32.6973333333,25.7684666667,33.9173,7.46966666667,11.506,12.9301933333,36.3256,11.5942666667
483.45,11.9538666666,32.7335666667,25.7749333333,33.9298666667,7.46513333333,11.4884333333,12.9228866667,36.3543333333,11.5812
483.80,11.9581333333,32.7814333333,25.8082,33.9601333333,7.4686,11.4955333333,12.9352133333,36.3958,11.5892
484.15,11.9630666666,32.8235333333,25.8308,33.9942,7.46913333333,11.5035333333,12.9445666667,36.4345333333,11.5949333333
484.50,11.9858666667,32.8949,25.8864666667,34.0553666667,7.48773333334,11.5277666667,12.97202,36.4965333333,11.6133333333
484.85,11.9959333333,32.9409,25.9276666667,34.0891666667,7.4972,11.5345666667,12.9830666667,36.5501333333,11.6110666667
485.20,12.0091333333,32.9939,25.962,34.1225666667,7.51433333333,11.5328666667,12.9916466667,36.5858666667,11.6203333333
485.55,12.0115333333,33.0346666666,25.9894,34.1370666667,7.5328,11.5395666667,12.9992266666,36.6128,11.6121333333
485.90,12.0083333333,33.0571,26.0177333333,34.1582333333,7.54213333333,11.5382,12.9985133333,36.6335333333,11.6079333333
486.25,12.0005333333,33.0792666667,26.0450666667,34.1679333333,7.5518,11.5237,13.0040666667,36.6603333333,11.5925333333
486.60,12.0143333333,33.1207,26.0887333333,34.1860666667,7.5724,11.5328666667,13.01368,36.7104,11.5941333334
486.95,12.0045333333,33.1299666667,26.1072666667,34.173,7.5742,11.5161333333,13.00686,36.7122,11.5806
487.30,12.019,33.1674333333,26.1678666667,34.2033333333,7.59726666667,11.5386333334,13.0246866667,36.7586666667,11.5968666667
487.65,12.0296,33.2111333333,26.2103333334,34.2399333333,7.6244,11.5556333333,13.035,36.7913333333,11.6122666667
488.00,12.0371333333,33.2542333333,26.254,34.2579,7.64126666667,11.5616,13.0442333333,36.8254,11.6191333333
488.35,12.0338,33.2746666667,26.2788666667,34.2539333333,7.6552,11.5555666667,13.0459133333,36.8389333333,11.6142666667
488.70,12.0404,33.3107333333,26.3222666667,34.2761333333,7.6702,11.5593666667,13.05394,36.8664,11.6199333333
489.05,12.0302,33.3419333333,26.3692,34.2944666667,7.67933333333,11.5546666667,13.0540533333,36.9055333333,11.6142666667
489.40,12.0396,33.3865666667,26.4179333333,34.3351,7.69553333333,11.5551333333,13.0574333333,36.9556,11.6245333333
489.75,12.0410666667,33.4184666666,26.4567333333,34.3486,7.6994,11.5406333333,13.0660066667,36.9875333333,11.6198
490.10,12.0643333333,33.4888333333,26.5234666667,34.3938,7.7266,11.5650333333,13.0928933333,37.0440666667,11.6372666667
490.45,12.0677333333,33.5445,26.5722,34.4348333333,7.7512,11.5638666667,13.1106933333,37.0804,11.6439333334
490.80,12.0951333333,33.6282666667,26.6432666667,34.5003,7.78693333333,11.5783,13.1403866667,37.1592666667,11.6678666667
491.15,12.0924,33.6828,26.6902,34.5457666667,7.78706666667,11.5689333333,13.1462933333,37.194,11.6632666667
491.50,12.1007333333,33.7304,26.7384666666,34.5734,7.78486666667,11.5569333333,13.1493933333,37.2411333333,11.6601333333
491.85,12.0989333333,33.7774333333,26.7870666667,34.6149333333,7.7894,11.5601333333,13.15228,37.3012666667,11.6555333333
492.20,12.1128666667,33.8453,26.8401333333,34.6777,7.80353333333,11.576,13.1674933333,37.373,11.6738666667
492.55,12.1182666667,33.8906666667,26.8748666666,34.7080666667,7.81386666666,11.5707,13.1733333333,37.4086,11.6796666667
492.90,12.1512,33.9656,26.9350666667,34.7673333334,7.84306666667,11.5925333333,13.2003466667,37.4851333333,11.7058
493.25,12.1673333333,34.0141333333,26.9954666667,34.7912333333,7.86746666667,11.6023666667,13.2299133333,37.5097333333,11.7236666667
493.60,12.2078666667,34.0968,27.0615333333,34.8556666667,7.91533333333,11.6328666667,13.26806,37.5786,11.7504666667
493.95,12.2283333333,34.1603333333,27.116,34.9018,7.94,11.6332666667,13.28706,37.6246,11.7608666667
494.30,12.2408,34.2118333333,27.1780666667,34.9418666667,7.94986666667,11.6368333333,13.2937066667,37.6817333333,11.759
494.65,12.2570666667,34.3047,27.2501333333,34.9874333333,7.9808,11.6729666667,13.3211466667,37.7560666667,11.7826
495.00,12.2808,34.3758666667,27.3210666667,35.0371,8.02006666667,11.7138666667,13.3502266667,37.8275333333,11.8072666667
495.34,12.2738,34.4405,27.3682666667,35.0762333333,8.03573333333,11.7251,13.35956,37.8741333333,11.7964666666
495.69,12.318,34.5345333333,27.4688666667,35.1597333333,8.09133333333,11.7589666667,13.4112,37.9606,11.8338666667
496.04,12.333,34.5901333333,27.526,35.2078,8.1126,11.7600666667,13.42704,38.0226666667,11.8395333334
496.39,12.3585333333,34.6953,27.5970666667,35.2938666667,8.1416,11.7901333333,13.4602266667,38.1311333333,11.861
496.74,12.3517333333,34.7260666667,27.6352666667,35.3406,8.1422,11.7807666667,13.4648266667,38.1641333333,11.8424666667
497.09,12.3727333333,34.8208666667,27.7164,35.4158666667,8.1526,11.7992333333,13.4854733333,38.2700666667,11.8558
497.44,12.3647333333,34.8764333333,27.7793333333,35.4511666667,8.1612,11.8115,13.49816,38.3186666667,11.8594666667
497.79,12.3556666667,34.9336666667,27.8344,35.5007,8.17633333334,11.8071333333,13.4975533333,38.3838666667,11.8678
498.14,12.3783333333,35.0343,27.9196666667,35.5649333333,8.20993333333,11.8246666667,13.5282066667,38.4490666666,11.8942
498.48,12.3741333333,35.1029666667,27.9872,35.6348333334,8.19686666666,11.8009,13.5256933333,38.5239333333,11.8754
498.83,12.3872666667,35.2033,28.0571333333,35.7156333333,8.22413333333,11.7819,13.5432066667,38.6173333334,11.8817333333
499.18,12.4065333333,35.2881,28.151,35.8045333333,8.25246666667,11.7814333333,13.5625066667,38.7054,11.9027333333
499.53,12.4184666666,35.3521666667,28.2152,35.8599666667,8.26366666667,11.7785666667,13.5794466667,38.7744,11.9087333333
499.88,12.4217333333,35.4249666667,28.2966666667,35.9115333333,8.28093333333,11.7846333333,13.5911133333,38.842,11.9056
500.23,12.4038,35.4798,28.3609333333,35.9357333333,8.28373333333,11.7716666667,13.58666,38.8640666667,11.8981333333
500.58,12.4183333333,35.5622333333,28.4424,35.9784,8.33486666667,11.8123,13.61716,38.9316,11.9322
500.92,12.403,35.6050666667,28.4843333333,36.0103666667,8.358,11.8093333333,13.61652,38.9793333333,11.9336
501.27,12.4376666667,35.6912,28.5616666667,36.0619,8.4056,11.8295333333,13.6458866667,39.068,11.9681333333
501.62,12.505,35.8024666667,28.6578666667,36.1407,8.4746,11.8735666667,13.7133,39.1778666667,12.0254666667
501.97,12.5184,35.8486666667,28.7007333333,36.1989666667,8.4942,11.8898666667,13.7263866667,39.2513333333,12.0326
502.32,12.536,35.8778666667,28.7291333333,36.2189666667,8.539,11.9173333333,13.7437333333,39.2764,12.0556666667
502.67,12.5662666667,35.9503666667,28.8211333333,36.2868,8.587,11.9861,13.8020333334,39.3558666667,12.0956666667
503.01,12.5578666667,35.9699333333,28.8248,36.2779666667,8.607,11.9929,13.8124466667,39.376,12.132
503.36,12.5538,36.0343333333,28.8605333333,36.3401333334,8.61626666667,11.9974666667,13.8162533333,39.4214,12.1375333333
503.71,12.5891333333,36.1176666667,28.9391333333,36.3835333333,8.65553333333,12.0369666667,13.8587733333,39.4725333333,12.1709333333
504.06,12.6255333333,36.1757,29.0104,36.4627,8.68593333333,12.0704,13.8829733333,39.5562,12.2028
504.41,12.6234,36.2006666667,29.0331333333,36.4721333333,8.6724,12.0606333333,13.8827933333,39.5677333333,12.2074666667
504.75,12.6444,36.2400666667,29.0806,36.4988666667,8.69846666667,12.0668,13.8914333334,39.5837333333,12.2166666667
505.10,12.6274666667,36.2699333333,29.0888,36.5081,8.67746666667,12.0412666667,13.8743466667,39.5842,12.1837333333
505.45,12.5989333333,36.2926333334,29.1138666667,36.5158666667,8.65566666667,12.0454,13.8390666667,39.6064,12.1460666667
505.80,12.5892,36.3181333334,29.1528,36.5189333333,8.6696,12.0513,13.8494533333,39.6310666667,12.1568
506.15,12.5726666667,36.379,29.2187333333,36.5646333333,8.6582,12.0244,13.8431866667,39.6940666667,12.1284
506.49,12.5548,36.4045333333,29.2272,36.5635666667,8.63693333333,11.9760666667,13.8075333333,39.7206666667,12.1052
506.84,12.5765333333,36.5040333334,29.3066666666,36.6421333333,8.65613333333,11.9911333333,13.81878,39.8158666667,12.0859333333
507.19,12.5925333333,36.5854,29.3893333333,36.6804,8.68446666667,11.9999333333,13.8287733334,39.8917333333,12.0994666667
507.54,12.5694666667,36.5943,29.4156666667,36.6920333333,8.68526666667,11.974,13.8082866667,39.9201333333,12.0938
507.88,12.5742,36.6436666667,29.4790666667,36.7001333333,8.70433333333,11.9746,13.8186933334,39.9479333333,12.0955333333
508.23,12.5585333333,36.6616666667,29.5142666667,36.7173,8.71606666667,11.9648333333,13.81768,39.9746,12.0658666667
508.58,12.5625333334,36.7176,29.5598,36.7589333333,8.72626666667,11.9640333333,13.8290933333,40.0407333333,12.0672
508.93,12.5599333333,36.7566,29.6192,36.7935333333,8.7422,11.9675666667,13.83612,40.1029333333,12.0871333334
509.27,12.5634666667,36.7904333333,29.6606,36.8147333333,8.75533333333,11.9525,13.84598,40.1103333333,12.0874666667
509.62,12.5926,36.8769,29.7466666666,36.8863666667,8.80393333333,11.9724666667,13.8712066667,40.1991333333,12.1146
509.97,12.6362,36.9637666667,29.8346666667,36.9557,8.8752,12.0234666667,13.9190066667,40.26,12.1768666667
510.32,12.6594,37.0226,29.9052666667,37.0171666667,8.91866666667,12.0327666667,13.9382333333,40.313,12.1898
510.66,12.6465333333,37.0246333333,29.9549333333,36.9980666667,8.9402,12.0318666667,13.94218,40.3223333333,12.1918666667
511.01,12.6535333333,37.0675333333,30.0038666667,37.0252,8.96706666667,12.0484666667,13.95424,40.3549333333,12.208
511.36,12.6881333333,37.1853666667,30.0914666667,37.1081666666,9.00526666667,12.0808666667,13.98608,40.4528666667,12.2404
511.70,12.6786666667,37.2237666667,30.1212,37.1484,9.03326666667,12.0860666667,13.9843866667,40.5025333334,12.2342666667
512.05,12.7272666666,37.3315666667,30.214,37.2368666667,9.08593333333,12.1130666667,14.0142666667,40.5954,12.2816
512.40,12.7482,37.4161,30.2912666667,37.3145,9.126,12.1431333333,14.04496,40.6815333333,12.3129333333
512.75,12.7600666667,37.4604,30.3447333333,37.3651666667,9.1636,12.1614333333,14.0546333333,40.7294,12.3127333333
513.09,12.7880666666,37.5470333333,30.437,37.4580666667,9.24173333333,12.2005333333,14.0853533333,40.8204,12.3623333333
513.44,12.7991333334,37.6203666667,30.4990666666,37.5079666667,9.25926666667,12.208,14.10916,40.8697333333,12.3760666667
513.79,12.7813333333,37.6456333333,30.5032,37.5009,9.24873333333,12.1759,14.0813533333,40.889,12.3471333333
514.13,12.7774666667,37.6826,30.5334666667,37.4933666667,9.26366666667,12.1874333333,14.0900933333,40.9009333333,12.3548666667
