wavelength,Back_PyrRufm,Belly_PyrRufm,Breast_PyrRufm,Crissum_PyrRufm,Crown_PyrRufm,DorTail_PyrRufm,Patch10_PyrRufm,Rump_PyrRufm,Throat_PyrRufm,WingTip_PyrRufm
717.32,9.4038,14.9119333333,12.158,13.7738,17.1235333333,11.4059333333,5.59493333333,10.1114666667,26.4404666667,13.4422666667
717.64,9.47513333334,14.8072,12.1742666667,13.7642666667,17.1272,11.3729333333,5.6344,10.0364666667,26.4702666667,13.3837333333
717.96,9.34120000001,14.6171333333,12.0228,13.6480666667,17.0622666667,11.2297333333,5.4734,9.97606666667,26.3519333333,13.3493333333
718.28,9.1122,14.2677333333,11.8260666667,13.4793333333,16.9503333333,10.9808666667,5.3434,9.64513333335,26.0151333333,13.2074
718.60,9.04906666667,14.0552,11.6444,13.3635333333,16.907,10.7906666667,5.1776,9.45799999999,26.0107333333,13.1656
718.92,8.87440000001,14.0706,11.5136,13.2318666666,16.9436,10.6357333333,5.1004,9.33493333333,26.0932666667,13.0446666667
719.24,8.84986666666,14.2273333333,11.4878666667,13.399,16.9368666667,10.753,5.17886666667,9.41800000001,26.1741333333,13.1127333333
719.56,8.30426666667,13.6974666667,10.8981333333,12.9225333333,16.57,10.302,4.51413333333,8.91053333334,25.6046666667,12.6438
719.88,7.94506666667,13.3023333333,10.4003333333,12.4045333334,16.074,9.77146666665,4.0066,8.45160000001,25.1277333333,12.0900666667
720.20,8.1252,13.504,10.6650666667,12.5028666667,16.2209333333,9.97359999999,4.18373333333,8.61420000001,25.3452666667,12.3701333333
720.52,7.7188,13.1045333333,10.3889333333,12.0696,15.8845333333,9.65219999999,3.7438,8.2156,25.1934666667,12.0328666667
720.84,7.65293333333,13.1405333333,10.5632666667,12.117,15.9039333333,9.62526666666,3.66646666667,8.27740000001,25.2794,11.8278
721.16,7.80653333333,13.3112,10.9152666667,12.3806666667,16.0043333333,9.9208,4.0242,8.47533333333,25.3971333334,12.0242
721.48,8.20373333333,13.7258666667,11.2823333333,12.6938,16.3589333333,10.3627333333,4.38193333333,8.775,25.7117333333,12.3012666667
721.79,8.70493333333,14.2128,11.7723333333,13.1618,16.7371333333,10.7562,4.85933333333,9.41280000001,26.304,12.6978
722.11,9.00560000001,14.6307333334,12.3028666667,13.6527333333,17.2060666667,11.1847333333,5.36486666667,9.76686666667,26.6010666667,13.0337333333
722.43,9.12393333334,14.8689333333,12.5656,13.8776666667,17.365,11.5138,5.6994,9.86340000001,26.5408666667,13.2054666667
722.75,8.79873333333,14.4745333333,12.264,13.4314,17.0496666667,11.1620666667,5.1718,9.56693333333,26.3458666667,12.9404666667
723.07,9.13713333333,14.7575333333,12.5426,13.7047333333,17.3787333333,11.3108,5.4588,9.8122,26.634,13.1367333333
723.39,9.08066666666,14.7713333334,12.692,13.7163333333,17.4371333333,11.2934666667,5.53506666667,9.83806666667,26.8023333333,13.3090666667
723.71,9.08653333333,14.6943333333,12.6814,13.7271333333,17.5538666667,11.2481333333,5.50926666666,9.97273333334,26.9116666667,13.2392
724.03,9.2212,14.8476666667,12.9918,14.0665333334,17.7741333333,11.3294,5.70933333333,10.1392,26.9211333333,13.4399333333
724.35,9.09773333333,14.8222,12.9263333333,14.1408,17.8995333333,11.3310666667,5.6698,10.1446,26.7472,13.5422666667
724.67,9.21846666666,14.942,13.0082,14.3155333334,18.1031333333,11.4645333333,5.7518,10.4304,26.8032666667,13.7495333333
724.98,8.7764,14.5448666667,12.4763333333,13.9794666667,17.7466666667,11.0016666667,5.34426666667,10.0925333333,26.3578666666,13.3422
725.30,8.46700000001,14.5037333333,12.3148,13.7372666667,17.5764666667,10.8708,5.16393333333,9.861,26.0499333333,13.1444666667
725.62,8.2942,14.3742,12.1381333333,13.6743333333,17.3838666667,10.7236,5.00873333333,9.748,25.9408666667,13.2616
725.94,8.3836,14.3499333333,12.1509333333,13.6496,17.5326666667,10.7744666667,4.95206666667,9.78400000001,26.1081333333,13.5472
726.26,8.83146666667,14.8239333333,12.7454,14.3091333333,18.1647333333,11.3794666667,5.6522,10.1692,26.4362,13.9838
726.58,8.93239999999,14.9416666666,13.0014666667,14.5710666667,18.3358666667,11.6116,5.77366666667,10.3436666667,26.673,14.2456666667
726.90,9.49399999999,15.3745333333,13.3631333334,15.1124666667,18.8367333333,12.0357333333,6.07226666667,10.7724666667,27.0950666667,14.6968666667
727.21,9.62400000001,15.6574666667,13.6243333333,15.3961333333,18.9525333333,12.2286,6.09726666667,10.9326,27.3378666667,14.8842
727.53,9.695,15.7237333333,13.4411333333,15.3353333333,18.8069333333,12.2606666667,6.17266666667,10.7571333333,27.3824,14.9046
727.85,10.2399333333,16.2304,13.8844,15.7190666667,19.1944666667,12.6528666667,6.67086666667,11.1521333333,27.9211333334,15.4769333333
728.17,10.2622,16.2723333333,13.9521333333,15.7311333334,19.3645333333,12.6684666667,6.53866666667,11.1662,28.0426666667,15.4604
728.49,10.3674,16.4266,14.2287333333,15.8986,19.6534666667,12.895,6.58726666667,11.3608,28.2279333333,15.7316
728.80,10.4802666667,16.339,14.1014666667,15.9708,19.7216666667,12.9106666667,6.39460000001,11.1942,28.4773333333,15.908
729.12,10.8723333333,16.7101333334,14.4747333333,16.1962666666,20.1036666667,13.2980666667,6.75579999999,11.5598,28.6907333333,16.1859333333
729.44,10.728,16.6052,14.3782666667,16.1186666667,19.9959333333,13.2005333334,6.75466666667,11.4804666667,28.6054,16.0224666667
729.76,10.4636666667,16.1724666667,14.0212,15.7772,19.8034666667,12.8299333333,6.2472,11.2372,28.2960666667,15.7301333333
730.08,10.6462,16.3252,14.0162666667,15.8302666667,19.9796666667,13.0428,6.46833333334,11.3497333333,28.4868,15.9448
730.39,10.5003333333,16.2660666667,14.0492,15.7433333333,20.0549333333,13.1177333333,6.5406,11.2812,28.3974666667,15.9121333333
730.71,10.5636,16.3758,14.1494666667,15.9292666667,20.3414666667,13.3352666667,6.7596,11.4443333333,28.4344666667,16.0526
731.03,10.2988,16.0982,14.0476666667,15.7500666667,20.2598,13.267,6.48753333333,11.4376666667,28.2261333333,15.8305333333
731.35,10.3067333333,15.9579333333,14.0310666667,15.6661333333,20.2374666667,13.2367333333,6.31673333334,11.4147333334,28.1468666667,15.6058666667
731.67,9.97080000002,15.7219333333,13.7015333333,15.434,20.004,12.9208666666,6.12533333333,11.0413333333,27.9566,15.4906
731.98,10.424,16.1144,14.0892,15.8656666667,20.389,13.2410666667,6.61666666667,11.4145333333,28.3509333333,15.9238
732.30,10.3172666667,16.0032666667,14.0157333333,15.7864,20.4535333333,13.2598,6.78406666666,11.5748,28.0572666667,15.8719333333
732.62,10.1695333333,15.8189333333,13.7807333333,15.7247333333,20.4794666667,13.1366666667,6.5904,11.4092666667,27.9926666667,15.6866
732.94,10.2649333333,15.8535333333,13.9541333333,15.8272,20.6412666667,13.1411333333,6.62019999999,11.6382666667,28.1432666666,15.7907333333
733.25,10.3795333333,16.3441333334,14.0697333333,16.0588,20.6936,13.4026666667,6.989,11.7952666667,28.3008,16.0282
733.57,10.3495333333,16.3170666667,14.1003333333,16.0325333333,20.6949333333,13.2280666667,6.84406666667,11.7496666667,28.2214666667,15.9790666667
733.89,10.8343333334,16.7893333333,14.4236,16.4461333333,20.9903333333,13.5538666667,7.29713333333,12.1473333333,28.5268666667,16.3650666667
734.21,10.8262,16.7522666667,14.3294666667,16.2985333333,21.0910666667,13.5929333333,7.37359999999,12.0544666667,28.4540666667,16.3531333333
734.52,10.927,16.9268,14.3778666667,16.5748666667,21.3576,13.6312666667,7.51053333333,12.073,28.5767333333,16.5986666667
734.84,10.8292,16.8868666667,14.2721333333,16.7254,21.4126,13.7097333333,7.60553333333,12.0757333333,28.6682666667,16.7453333333
735.16,11.2608,17.297,14.554,17.1338666667,21.8287333333,14.1112,7.9186,12.4748,28.8686666667,17.0958666667
735.48,11.3572666667,17.3766,14.4935333333,17.2262,21.9008666667,14.2107333333,8.03413333333,12.5265333333,28.9845333333,17.1418666667
735.79,11.7390666667,17.78,14.7525333334,17.6002666667,22.2386,14.414,8.268,12.6844666667,29.3906666667,17.4416666667
736.11,12.1948,18.2189333333,15.1713333333,17.9912,22.5994,14.7777333333,8.61366666667,13.2242666667,29.9039333333,18.0197333333
736.43,12.518,18.5178666667,15.2325333333,18.3332666667,22.7673333333,15.036,8.82246666666,13.3477333333,30.0072,18.1438666667
736.74,12.7717333333,18.5032,15.5796,18.4020666667,23.1114666667,15.1844666667,8.99726666667,13.4706666667,30.1348666667,18.3224
737.06,12.4034666667,18.1474,15.0817333334,18.0772666667,22.8525333333,14.9775333333,8.83413333334,13.1638666667,29.7057333333,18.0165333334
737.38,11.8684666667,17.6168,14.6824666667,17.6785333333,22.5258666666,14.5962666667,8.26193333333,12.7744666667,29.4215333333,17.6907333333
737.69,12.1037333333,17.6957333333,14.8356666667,17.89,22.6165333333,14.6317333333,8.5724,12.9645333333,29.47,17.8974666667
738.01,12.3788,18.0296,15.1588666666,18.2038666667,22.893,14.9969333333,8.94126666665,13.4707333333,29.8464666667,18.253
738.33,12.1194,17.8005333333,14.9332,17.9088666667,22.794,14.793,8.82419999999,13.0900666667,29.4606,18.0636
738.64,12.4172,18.0347333333,15.2370666667,18.2366666667,23.0835333333,15.1188,9.22046666667,13.4712666667,29.8484666667,18.3623333333
738.96,12.2239333333,17.8206666667,15.0592666667,18.0385333333,22.9494666667,14.9429333333,8.89046666666,13.264,29.6978666667,18.2664666667
739.28,12.1682,18.034,15.1796666667,18.2410666667,23.1561333333,15.0449333333,8.79986666667,13.4256,29.8728666667,18.4007333333
739.59,12.0039333333,17.8851333333,14.9093333333,18.1874,22.9885333334,14.9218,8.70086666666,13.0916666667,29.7004,18.2527333333
739.91,11.7832,17.6696666667,14.7314666667,18.0674,22.7760666667,14.7695333333,8.57146666667,12.842,29.5034666667,18.0522666667
740.23,11.4245333333,17.2874666667,14.204,17.6662,22.5372,14.4874666667,8.04740000001,12.5116,29.3328666667,17.7202666667
740.54,11.9812666667,17.7268666667,14.6154,18.1264666667,22.8493333333,15.0304666667,8.35346666667,13.0012,29.843,18.1083333333
740.86,12.4602666667,18.0974,14.8032,18.4884666667,23.2836666667,15.4000666667,8.96259999999,13.2682666667,30.2788666667,18.3319333333
741.18,12.1890666667,18.1468,14.6954,18.6114,23.3532666666,15.3272,8.69773333334,13.2458,30.3970666667,18.2689333333
741.49,12.0016,17.9523333333,14.3462666667,18.5414,23.4522,15.0514,8.42786666666,12.9119333333,30.3161333333,17.9902666667
741.81,12.7941333334,18.9029333333,15.2078,19.3418,24.1392666667,15.8499333333,9.26453333333,13.7532,31.0767333334,18.7756666667
742.12,12.3864666667,18.6252,14.7937333333,18.8018,23.7654,15.4810666667,8.72880000001,13.3636666667,30.6942,18.2802
742.44,12.5574,19.0299333334,15.0260666667,18.9989333333,24.1783333333,15.816,9.09606666667,13.6736,30.9461333334,18.538
742.76,13.1642,19.3856,15.4380666667,19.273,24.4547333333,16.3173333333,9.77466666665,14.0546,31.2905333333,18.9096
743.07,12.9695333333,19.3802,15.3830666667,19.1926,24.3951333333,16.2928666667,9.82233333332,14.0212666667,31.1158,18.6524
743.39,13.3707333334,20.0057333333,15.8752666667,19.6494666667,25.0466666667,16.9496666667,10.4639333333,14.4966666667,31.7620666667,19.3336666667
743.70,13.8483333333,20.4136,16.2661333333,20.055,25.2927333333,17.1626666667,11.0629333334,14.9587333333,32.2459333333,19.6528666667
744.02,13.5906,20.4793333333,16.0747333333,19.889,25.1849333333,16.9195333333,10.8782666667,14.7041333333,32.0591333333,19.5909333333
744.34,13.2035333333,20.2241333333,15.7729333333,19.7316666667,25.1386666667,16.7196666667,10.4275333333,14.6665333333,31.8554666667,19.4454
744.65,13.3895333333,20.1626,15.5466,19.5448666667,25.0560666667,16.8558,10.6353333334,14.6099333333,31.9947333333,19.5006666667
744.97,13.7017333333,20.4636,15.7676666667,19.5036,25.0854666667,17.1378666667,10.7832666667,14.8403333333,32.0997333333,19.6552
745.28,13.2527333333,19.7762666667,15.1088666667,18.9047333333,24.5807333333,16.4696666667,10.1700666667,14.4911333333,31.8203333333,19.054
745.60,13.0670666667,19.4704,14.8744,18.7164,24.4314666667,16.2896666667,10.1046666667,14.213,31.8130666667,18.857
745.91,12.6970666667,18.9022,14.4431333333,18.2570666667,23.7817333333,15.7952666667,9.69973333335,13.7801333333,31.3478666667,18.269
746.23,12.0228666667,18.3034,13.6236,17.5792666667,23.2734,14.985,8.80313333334,13.1147333333,30.7421333333,17.6331333333
746.55,11.868,17.9588666667,13.5571333333,17.3202,23.3273333333,14.8999333333,8.59446666667,13.0228666667,30.7817333333,17.4158
746.86,11.3967333333,17.3484,13.0678,16.724,22.9321333333,14.3016,7.86433333333,12.5942666667,30.4495333333,16.8024
747.18,11.0900666667,17.0670666667,12.5686666667,16.2872666667,22.4440666667,13.9481333333,7.4164,12.1397333333,30.0885333333,16.5301333333
747.49,11.0321333333,16.7476,12.6791333333,16.2196,22.3702,13.9633333333,7.36873333333,12.1660666667,30.2009333333,16.3006666667
747.81,10.8812666667,16.6500666667,12.5923333333,15.7583333333,21.97,13.7940666667,7.18473333333,11.7488666667,30.2002666667,15.9453333333
748.12,10.6973333333,16.6381333333,12.5561333333,15.7916,22.0062666667,13.9028,7.15766666667,11.7578666667,30.1402,16.0174
748.44,10.3746,16.2979333333,12.3868666667,15.4380666667,21.7734666667,13.6051333334,6.99826666667,11.3718,29.9686666667,15.7964666667
748.75,10.3074,16.5212666667,12.4786666667,15.4626666667,21.8474666667,13.7232666667,6.9636,11.3569333333,30.1124666667,15.9004666667
749.07,10.4385333333,16.7147333333,12.6726,15.7297333333,21.9908666667,13.9069333333,7.07206666666,11.4624666667,30.0421333333,16.3004
749.38,10.3654,16.6622,12.5544,15.7751333333,21.9366,13.9828,6.95240000001,11.3726,30.0106,16.2801333333
749.70,10.1375333333,16.4574666667,12.4453333333,15.5217333333,21.6202666667,14.0897333333,7.01353333334,11.2137333333,29.8326666667,16.0508666667
750.01,9.64393333335,16.1789333333,12.0946,15.1884666667,21.113,13.6804666667,6.69039999999,10.8049333333,29.5362,15.7509333333
750.33,9.81913333333,16.3492,12.0670666667,15.2372,21.1802666667,13.8492,6.984,10.9816,29.5402666667,15.9194
750.64,9.33866666667,15.9096666667,11.7086666667,15.0928,21.0742666667,13.474,6.60693333333,10.7242,29.201,15.4697333333
750.96,9.16073333333,15.8035333333,11.5052666666,14.8894666667,21.0153333333,13.3720666667,6.55006666667,10.5496666667,28.8320666667,15.3464666667
751.27,9.11246666667,15.6486,11.5673333333,14.954,20.9171333333,13.3274666667,6.53013333333,10.4926,28.4892,15.3844
751.59,8.97053333333,15.7475333333,11.5816,14.8762666667,20.7818666667,12.9543333334,6.16226666666,10.203,28.2184,15.0044666667
751.90,8.5666,15.209,11.1132,14.4389333333,20.4138,12.4392666667,5.703,9.95013333334,27.9746,14.5446
752.22,8.61513333333,15.0809333333,11.1392,14.4484,20.4108,12.434,5.79433333333,9.78133333334,27.7728,14.4664
752.53,7.96813333333,14.3553333333,10.3756666667,13.619,19.8046,11.7133333333,5.16086666667,9.02613333334,27.3308,13.4806
752.85,7.76573333333,14.2512,10.314,13.445,19.6979333333,11.3254666667,5.16006666667,8.71379999999,27.3008,13.3906666667
753.16,7.95686666667,14.2574666667,10.411,13.4054,19.6160666667,11.1910666667,5.1396,8.851,27.3506666667,13.4172666667
753.47,8.28366666667,14.525,10.4434,13.4238,19.7706666667,11.2307333334,5.30613333333,8.85973333334,27.6442,13.4569333333
753.79,7.8752,14.1553333333,10.1674,12.9346666667,19.3759333333,10.8158666667,4.75193333334,8.32266666667,27.2936,13.0350666667
754.10,8.39286666667,14.5128,10.6355333334,13.1684,19.6485333333,11.2069333333,5.09626666667,8.50913333333,27.6596,13.6908
754.42,8.40519999999,14.6178666667,10.4678,13.0894,19.4410666667,10.9742666666,5.1318,8.47919999999,27.8616,13.7379333333
754.73,7.7502,14.1412,9.70433333335,12.4376666667,18.9792,10.5182,4.61566666667,7.90046666667,27.4871333333,13.3584666667
755.05,7.9226,13.645,9.63466666666,12.1120666667,18.8354666667,10.5004,4.51373333333,7.75266666667,27.6109333333,13.3585333333
755.36,7.9666,13.8867333333,9.69013333333,12.2106,18.7824,10.7906666667,4.72173333333,7.66293333333,27.7546,13.4250666667
755.67,7.81573333334,13.7518,9.27733333333,11.9587333333,18.6286666667,10.4104,4.5582,7.35553333333,27.6163333333,13.1852
755.99,8.37453333333,14.4513333333,10.0113333333,12.3925333333,18.9785333333,11.0037333333,5.09426666667,8.02333333334,28.1713333333,13.7938666667
756.30,8.44573333334,14.3199333333,9.91106666666,12.3370666667,19.0910666667,11.1596,5.03313333333,8.00580000001,28.1514666667,13.6858666667
756.62,8.44919999999,14.5766,10.2316666667,12.5538,19.4442,11.3138666667,5.24913333333,8.0152,28.3374,13.8661333334
756.93,8.55726666666,14.6792,10.3035333333,12.5291333333,19.4353333333,11.5180666667,5.02213333333,8.24553333333,28.1601333333,13.8814666667
757.24,8.47446666667,14.5308,10.3838,12.6508666667,19.4258,11.3778666667,5.13453333333,8.08066666667,28.3332666667,14.0386666667
757.56,7.84773333333,14.2093333333,10.0132,12.3098666667,18.9632,11.0367333333,4.72433333333,7.7888,28.0805333334,13.3201333333
757.87,7.95379999999,14.1947333333,10.385,12.2346666667,19.0768,11.1522666667,4.73266666667,7.91153333333,28.2918666667,13.4991333333
758.18,8.21379999999,14.5220666667,10.7752,12.613,19.2699333334,11.2015333333,4.88366666667,8.18800000001,28.4109333333,13.6499333333
758.50,8.09733333334,14.7256,10.9554,12.6356666667,18.9182666667,11.4386666667,4.9286,8.29246666667,28.4559333333,13.6598
758.81,8.0894,14.7687333333,10.992,12.4720666667,18.8325333334,11.4514,4.78473333333,8.09566666666,28.3254,13.8247333333
759.13,8.08046666667,14.7279333333,11.1408666667,12.3503333333,18.7682,11.6420666667,4.67526666667,8.23046666667,28.6229333334,13.9078666667
759.44,8.55646666667,14.9922,11.5036666667,12.8996666667,19.2369333333,12.3203333333,5.15346666667,8.6324,29.1135333333,14.5204
759.75,8.43973333334,15.2113333333,11.754,12.8820666667,18.9386666667,12.3037333333,4.9984,8.66846666667,29.1897333333,14.4773333333
760.07,7.7794,14.4333333333,10.8917333333,12.1062,18.3246666667,11.4575333333,4.29813333333,8.0178,28.8476,13.7624
760.38,7.59773333333,14.0934,10.9106,11.9428666667,18.2580666667,11.3539333333,4.29773333333,7.85746666667,28.9754,13.7228666667
760.69,7.79973333333,14.209,11.0233333333,11.9712666667,18.3646666667,11.6447333333,4.40366666667,8.079,29.159,13.8638666667
761.01,8.11946666667,14.5245333333,11.4158,12.2221333333,18.7228,11.9451333333,4.7338,8.26413333333,29.5845333333,13.9858
761.32,7.68806666666,14.2757333333,11.0485333333,11.8029333333,18.4787333333,11.4878666667,4.16366666667,7.54553333333,29.5908,13.4848666667
761.63,7.93546666667,14.4615333333,11.323,12.0175333333,18.5290666667,11.7393333334,4.29306666667,7.81233333333,30.2095333333,13.6614
761.94,8.29633333334,14.7748666667,11.6096,12.3874,19.2279333333,11.9514666667,4.67226666667,8.19373333333,30.755,14.0855333333
762.26,8.55946666667,14.9408666666,11.9157333333,12.7114666667,19.4568666667,12.0841333333,5.05913333333,8.57840000001,30.873,14.3517333333
762.57,8.37586666667,14.8728666667,11.9374,12.5427333334,19.2642666667,11.9608,4.90273333333,8.54273333334,30.7527333333,14.3169333333
762.88,7.48693333333,14.1536666667,11.3004666667,11.8330666667,18.5582666667,10.9055333333,4.076,7.70866666667,30.0572666667,13.4554
763.20,7.91366666667,14.382,11.4988,12.1606,19.0306,11.2011333333,4.43293333333,8.06493333333,30.4128,13.9457333333
763.51,8.55286666667,15.0850666667,12.1345333333,13.0202,19.6306666667,12.0024666667,5.0152,8.68246666668,31.08,14.5149333333
763.82,8.7852,15.2599333333,12.3809333333,13.1559333333,19.8154,12.172,5.22586666667,8.79993333334,31.0933333333,14.6746666667
764.14,9.00673333334,15.3832,12.5703333333,13.4186,19.9633333333,12.2218,5.38693333333,8.93846666667,31.3859333333,14.5764666667
764.45,8.5446,14.7120666667,12.0608,12.8714,19.4069333333,11.757,4.90733333333,8.53220000001,30.9043333333,14.2031333333
764.76,8.541,14.3694,11.849,12.9988666667,19.2198,11.8212,4.83546666667,8.62726666666,30.5521333333,14.0602666667
765.07,8.8854,14.5108666666,12.0561333333,13.1313333333,19.617,12.1635333333,5.21633333333,8.8906,30.7186,14.1515333334
765.39,8.6968,14.2111333333,11.7814666667,12.9229333333,19.2282,11.7923333333,5.0144,8.54726666667,30.3301333333,13.8197333333
765.70,8.8736,14.3276666667,12.0458666667,13.293,19.3332666667,12.0719333333,5.23566666667,8.77866666667,30.6178,13.7270666667
766.01,9.08566666667,14.2097333333,11.9549333333,13.4062666667,19.364,12.0370666667,5.24266666667,8.80266666666,30.6101333333,13.7349333333
766.32,9.73866666667,14.8180666667,12.6183333333,14.0228,19.9231333333,12.7110666666,5.81686666667,9.31553333333,31.1270666667,14.2152
766.64,9.80086666668,14.8733333333,12.6646666666,14.0122666667,20.1216,12.9111333333,6.05533333333,9.40900000001,31.3271333333,14.1235333333
766.95,10.1014,14.8427333333,12.9979333333,14.0076666667,20.2445333333,12.9663333333,6.28913333333,9.63313333332,31.3592666667,14.3047333333
767.26,10.6139333333,15.1935333334,13.3334,14.6967333333,20.7126666667,13.1541333333,6.55346666667,10.0366,32.0760666666,14.7258666667
767.57,10.5877333333,15.2218,13.3978,14.5393333333,20.8305333333,13.3294666667,6.47706666667,10.1517333333,31.7330666667,15.0057333333
767.88,11.3044666667,16.1555333333,14.2687333333,15.5120666667,21.8472,14.1662,7.18373333334,11.0047333333,32.603,15.8278666667
768.20,11.9603333333,17.0320666667,15.1544,16.3213333333,22.6326666667,14.6335333333,8.05573333335,11.8554666667,33.4464,16.4264
768.51,11.9454,17.0624,15.0114,16.3579333333,22.4901333333,14.2076666667,8.02573333333,11.7008666667,33.5404666667,16.6273333333
768.82,11.3313333333,16.4373333333,14.4995333333,15.8928666667,22.1950666667,13.7063333334,7.43413333332,11.3183333333,33.0503333333,16.2013333333
769.13,11.2664,16.0246666667,14.015,15.2418666667,22.3659333333,13.1222666667,6.95693333333,10.9981333333,33.0034666667,15.9806
769.44,10.6826,15.7519333333,14.025,15.1404666667,22.258,12.7754666667,7.00586666667,10.5757333333,32.6148666667,15.3681333333
769.76,10.4356666667,15.1582,13.4572,14.4520666667,22.3795333333,12.3247333333,6.56126666666,10.4402,32.6777333334,14.8922666667
770.07,9.63493333333,14.3180666667,13.1259333333,13.8234,21.5171333333,11.4062666667,5.66786666667,9.59713333332,31.8634666667,13.9835333333
770.38,8.39413333333,13.1971333333,11.8344,12.7397333333,20.258,10.0438,4.34553333333,8.05833333333,30.6764666667,12.8272
770.69,7.9272,12.7081333333,11.605,12.3732,19.8868666667,9.74406666666,4.13593333333,7.69073333333,30.0885333333,12.5356666667
771.00,7.25393333333,12.2288666667,11.0240666667,11.8624666667,19.3924666667,8.88033333333,3.71486666667,7.19866666667,29.6083333333,12.0633333333
771.32,8.08373333333,12.8845333333,11.3464666666,12.0322666667,19.7226666667,9.2788,4.52353333333,7.61466666667,29.8486,12.6928
771.63,8.50806666667,13.3435333333,11.7419333333,12.3592,20.2498666667,9.78826666666,4.88646666667,7.91133333333,30.0536,13.1447333333
771.94,7.78306666667,12.9076,11.1838,11.812,19.7093333333,9.44453333334,4.05513333333,7.3364,29.3822666667,12.6012
772.25,8.62186666667,13.5862666667,11.9946666667,12.5111333333,20.3266666667,10.3450666667,4.82206666667,8.08433333333,30.0921333334,13.2384
772.56,9.19913333332,14.1260666667,12.7427333333,13.0514,20.6013333333,11.1253333333,5.32046666666,8.47566666667,30.6304666667,13.8388
772.87,10.3059333333,14.8468666667,13.2205333333,13.6446,21.2291333333,11.7284666667,5.97960000001,9.17326666666,31.2237333333,14.5303333333
773.18,10.6202666667,15.3344,13.6138666667,14.4281333333,21.1110666667,12.0117333333,6.58573333334,9.73579999999,31.165,15.0215333333
773.50,11.3854,15.9107333333,13.9521333333,14.8184666667,22.1308,12.5855333333,7.2802,10.4653333333,31.5576666667,15.7276666667
773.81,12.2312666667,16.7476666667,14.8514666666,15.7374666667,23.1064666667,13.6251333333,8.21713333333,11.6748,32.5660666667,16.3209333333
774.12,12.1812666667,16.1779333333,14.9878,15.7740666667,23.2924,13.65,8.12446666667,11.8208666667,32.7,16.1452666667
774.43,12.3738,16.1074,15.1589333333,16.1348666667,23.3771333333,14.0022666667,8.16339999999,11.7598666667,33.0536666667,16.1129333333
774.74,12.2204,15.8986666667,15.4312666667,16.5275333333,23.7618,13.6728,7.94660000001,11.6860666667,33.2943333333,16.2049333334
775.05,11.0276666667,14.9218666667,14.3923333333,15.4454666667,23.49,12.5362,7.0766,11.0788666667,33.0657333333,15.5648666667
775.36,12.2308666667,15.8845333333,15.6192,16.6868666667,25.1140666667,13.518,8.10386666667,12.1269333333,33.9854666667,16.329
775.67,12.5681333333,16.6493333333,16.3305333333,17.2464666667,26.0173333333,14.0580666667,8.86953333335,12.8463333333,34.7014666667,17.3392
775.98,11.4328,15.9459333333,15.4750666666,16.2166,25.0718666667,12.9448666667,8.0142,12.2506666667,33.8569333333,16.3812666667
776.30,10.1638666667,14.9179333333,14.5052,15.0758666667,24.5356,11.8761333333,6.81846666666,11.2082666667,33.3758666667,15.5677333333
776.61,10.3260666666,14.8128666667,14.3237333333,15.1207333333,24.8067333333,12.0229333333,6.63053333333,10.6884,33.4242,15.8878
776.92,10.5773333333,15.3437333333,14.8977333334,15.6980666667,24.7662666667,12.4961333333,6.966,11.0112666667,34.1094,16.3826
777.23,10.9358666667,15.9081333333,15.3516666667,16.1344666667,25.6698,13.1376,7.51686666666,11.6943333333,34.4099333333,17.5719333333
777.54,10.2478,16.0285333333,14.5973333333,15.3839333334,25.161,12.2862666667,7.41626666667,11.0594666667,33.9095333333,17.2491333333
777.85,10.4887333333,16.2844666667,15.0688666667,15.4322666667,25.6452666667,12.3308666667,7.77566666666,11.7042,34.317,17.6378
778.16,10.4146666666,16.3766666667,14.9111333333,15.5786,25.7,12.6660666667,8.10733333334,11.9924,34.1316666667,17.2808666667
778.47,11.873,17.4946,16.5048,17.2196666667,26.4956666667,13.8893333333,9.12919999999,12.7283333333,34.5188,18.4418666667
778.78,12.0522,17.4862666667,16.5694666667,17.2009333333,26.4782666667,13.9647333333,9.55073333334,13.139,34.7966666667,18.9921333333
779.09,11.943,17.2798666667,16.3874,17.2071333333,26.6301333333,13.564,9.41106666667,13.2302,34.505,18.476
779.40,12.6732666667,17.9109333333,17.0028,18.1592666667,27.5021333333,14.6049333333,9.86373333332,13.6844666666,35.0529333333,19.4248
779.71,13.832,18.2902666667,17.7857333333,19.0917333333,27.9906,15.3992666667,10.5787333333,14.7284666667,35.6011333334,20.089
780.02,15.5202,19.9586666667,19.6824666666,20.5644,29.3828,16.7724,12.8396666666,16.7783333333,36.6314,21.505
780.33,15.3314666667,19.6908,19.5777333333,20.892,29.67,16.521,12.804,16.7588666667,36.4972666667,21.3677333333
780.64,14.9019333333,19.4208666667,19.602,20.6274,29.3393333333,16.1206666667,12.3922,16.2594,36.7722666667,20.718
780.95,14.4290666667,19.5322,19.2674,20.6711333333,29.3938,16.0972,11.7144,16.1157333333,37.0021333333,20.714
781.26,15.1398,20.4056,19.3794,21.2535333333,29.8864,16.6943333333,12.3563333333,16.6819333333,37.6096666666,21.536
781.57,15.0273333333,20.0060666667,19.0675333333,21.0482,29.4576666667,16.5264666667,11.8098,16.1730666667,36.9408666667,21.3528
781.88,13.7312666667,18.551,17.3632,19.459,28.3334,15.4229333333,10.8892666667,15.3110666667,35.9142,20.087
