wavelength,Back_SpoAmem,Belly_SpoAmem,Breast_SpoAmem,Crissum_SpoAmem,Crown_SpoAmem,DorTail_SpoAmem,Rump_SpoAmem,Throat_SpoAmem,WingTip_SpoAmem
742.76,7.176,50.2258666667,8.69046666666,39.9582666667,4.72846666667,8.99853333333,24.2978,34.5562,11.3698
743.07,7.45553333333,50.6770666667,8.9768,40.4145333333,4.9076,9.21240000001,24.6485333333,34.6827333333,11.6519333333
743.39,7.38233333334,50.6488666667,9.05133333333,40.4565333333,4.7004,9.06326666667,24.6148,34.7054,11.5407333333
743.70,7.459,50.9489333333,9.09193333332,40.4962,4.73013333333,8.97386666667,24.7013333333,34.5879333333,11.6835333333
744.02,7.1844,50.8034,8.83033333332,40.5664666667,4.44453333334,8.67886666667,24.4591333333,34.3565333333,11.4994
744.34,7.09506666667,50.7532,8.93653333333,40.4997333333,4.3722,8.5966,24.4041333333,34.2146666667,11.4426
744.65,7.19913333333,51.1144666667,9.1208,40.5844666667,4.636,8.69726666667,24.5913333333,34.2571333333,11.6121333333
744.97,7.422,51.7296666667,9.33286666668,40.9289333333,4.8188,8.86693333334,24.8740666667,34.5366666667,11.8102
745.28,7.62333333333,51.7926,9.61979999999,40.8913333333,5.073,9.06873333334,24.9421333333,34.4740666667,11.9310666667
745.60,7.559,51.7498,9.79146666666,40.7440666667,5.20366666667,9.36146666667,24.7284666667,34.4544,12.0034666667
745.91,7.96593333333,51.9664,10.2984666667,40.9782666666,5.5028,9.85453333333,24.901,34.7531333333,12.3776666667
746.23,8.36106666667,52.3297333333,10.6178666667,41.4901333333,5.80173333333,10.3328666667,25.411,35.3404,12.9046666667
746.55,8.02653333333,51.8282666667,10.2729333333,41.1246,5.43453333333,10.2152666667,25.1365333333,34.9788,12.7572666666
746.86,7.8628,51.9412,10.039,41.2438666667,5.3122,10.0289333333,25.0659333333,34.8888,12.6699333333
747.18,7.60546666667,51.5055333333,9.87753333335,41.0012,5.0936,9.80773333334,24.7616,34.8466,12.3620666667
747.49,7.64866666667,51.3892,9.89873333335,40.7328666667,5.196,9.92113333333,24.7965333333,34.6951333333,12.3687333333
747.81,7.61793333333,51.1897333333,9.64360000001,40.7520666667,5.03193333333,9.83773333334,24.7516666666,34.6066,12.2788666667
748.12,7.6452,51.0434666667,9.58539999999,40.9051333333,5.09106666667,9.89359999999,24.7241333333,34.6102,12.3522666667
748.44,7.711,50.7043333333,9.54666666667,40.6681333333,5.15433333333,9.86719999999,24.5802666667,34.4861333333,12.2962
748.75,7.77413333333,50.7283333333,9.52926666665,40.8376666667,5.25346666667,10.1023333333,24.7333333333,34.6648,12.4424
749.07,8.00233333333,50.9619333333,9.46880000001,41.1106666667,5.2728,10.1536666667,24.9776,34.8189333333,12.4718666667
749.38,7.72466666667,51.1054,9.1328,41.1042,5.11973333333,9.91353333333,24.9664666667,34.8485333333,12.2558
749.70,7.59273333333,50.6275333333,9.04379999999,40.6916,5.08766666667,9.73039999999,24.7395333333,34.4456,12.163
750.01,7.77326666667,51.0980666667,9.37126666666,40.9218,5.2536,9.85059999999,25.0588666667,34.8608,12.3580666667
750.33,7.74113333333,51.1451333333,9.45673333335,40.7577333333,5.212,9.89039999999,25.0901333333,34.9708666667,12.2441333333
750.64,7.9754,51.6836666667,9.75733333333,41.1494666667,5.57353333333,10.2940666667,25.6298,35.2792,12.5392666667
750.96,7.92406666667,51.598,9.79426666666,41.1103333333,5.62986666667,10.3996,25.5368,35.2842,12.7108
751.27,8.1806,52.228,10.1796666667,41.4649333333,5.99226666667,10.7606666667,25.8667333333,35.7288,13.1806666666
751.59,8.15886666667,52.2790666667,10.198,41.4131333333,5.7882,10.6187333333,25.8029333333,35.9020666667,13.0561333333
751.90,7.96753333334,52.306,10.2014,41.388,5.7114,10.5125333333,25.6618,35.8036666667,13.0123333333
752.22,8.07553333333,52.4040666667,10.3814,41.2226,5.7796,10.5726666667,25.869,35.7534666667,13.1120666667
752.53,7.98466666667,52.1982,10.4202666667,41.0558666667,5.76653333333,10.4872666667,25.7443333333,35.5639333333,13.227
752.85,7.99513333333,52.104,10.4316,40.9548666667,5.6526,10.407,25.6178666667,35.4013333333,13.3061333333
753.16,7.7786,52.4706666667,10.3192666667,41.1294,5.4176,10.4412,25.4899333333,35.4249333333,13.2085333333
753.47,7.75806666667,52.4908666667,10.1998666667,41.2448,5.46466666667,10.4462666667,25.4974666667,35.4635333333,13.1096
753.79,7.91333333333,52.4452,10.3406,41.5190666666,5.77093333334,10.6989333333,25.5968,35.5134666667,13.3383333333
754.10,7.96973333333,52.1233333333,10.2740666667,41.1798666667,5.75853333333,10.7018666667,25.283,35.2552,13.273
754.42,8.13326666666,52.4513333333,10.5604666667,41.497,5.94493333334,10.7305333333,25.6221333333,35.6003333333,13.3384666667
754.73,7.95933333333,52.3278,10.3912666667,41.3056666667,5.7098,10.5835333333,25.4534666667,35.4652,13.1204666667
755.05,7.94533333333,52.4464666667,10.2912,41.2324,5.74633333333,10.6056666667,25.5400666667,35.2694666667,13.042
755.36,8.04573333333,52.4002666667,10.2669333333,41.3271333333,5.79313333333,10.6532,25.5962666667,35.3913333333,13.139
755.67,8.07500000001,52.2972666667,10.2590666667,41.3457333333,5.7738,10.6337333333,25.4120666667,35.3038666667,13.0340666667
755.99,8.32953333333,52.9685333333,10.4573333333,41.9138666667,6.09846666667,11.0019333333,25.8999333333,35.7836666667,13.4417333333
756.30,8.56459999999,52.6288666667,10.6282666667,41.8218,6.32226666667,11.3249333333,25.8780666667,35.6098,13.5068
756.62,8.43846666667,52.195,10.5574,41.5404,6.14873333333,11.1515333333,25.6703333333,35.3917333333,13.2123333333
756.93,8.5336,52.2305333333,10.6316,41.6305333333,6.1624,11.1856,25.6320666667,35.4576,13.2678
757.24,8.71613333332,52.3727333333,10.8938,41.6672,6.2688,11.1948,25.8028666667,35.5581333333,13.6213333334
757.56,8.66453333333,52.6023333333,10.7786,41.7549333333,6.05173333333,11.0716,25.8327333333,35.64,13.6604
757.87,8.85113333335,52.5112,10.7141333333,41.6705333333,6.1264,11.2068666667,25.8708666667,35.7393333333,13.7813333333
758.18,8.6288,52.1302666667,10.3966666667,41.3606,5.91813333333,10.9851333333,25.6055333333,35.4871333333,13.5173333333
758.50,8.47266666667,52.0557333333,10.4837333333,41.3854,5.73866666667,10.8911333333,25.4573333333,35.3968,13.4438
758.81,8.30760000001,52.2648,10.4076666667,41.2794,5.5322,10.7243333333,25.3609333333,35.5202666667,13.3439333333
759.13,7.97833333333,52.0825333333,10.1996,41.1636,5.25446666667,10.2974666667,25.1988666666,35.5018,13.1904666667
759.44,8.08966666667,51.7295333333,10.3144666667,40.9146,5.26473333333,10.1912,25.1205333333,35.414,13.0791333333
759.75,7.80926666667,51.6666666667,10.0733333333,40.8702666667,5.02373333333,9.82693333332,24.9633333333,35.249,12.8066
760.07,8.32613333333,51.9968,10.4755333333,41.2296666667,5.53073333333,10.1809333333,25.3378666667,35.8449333333,13.2994
760.38,8.22279999999,51.4251333333,10.2106666667,40.7600666667,5.31586666667,9.99479999999,25.0025333333,35.2720666667,13.1252666667
760.69,8.2222,51.2652,10.0682666667,40.7072666667,5.28026666667,10.0581333333,25.0126666667,35.3561333333,12.8939333333
761.01,8.29120000001,50.9160666667,10.0890666667,40.6342,5.36153333333,10.1087333333,25.0126,35.2361333333,12.9551333333
761.32,8.1358,50.7946,10.0942,40.5382666667,5.24213333333,9.95293333332,24.8966666667,34.8495333333,12.8255333333
761.63,8.23713333333,50.896,10.2421333333,40.6403333333,5.30426666667,9.98866666667,24.9309333333,34.8404666667,12.9826666667
761.94,8.27346666666,50.6480666667,9.92606666665,40.3849333333,5.2316,9.91953333335,24.8750666667,34.7859333333,12.9724
762.26,8.25626666667,50.4202666667,9.87093333333,40.2580666667,5.22266666666,9.90833333333,24.8294666667,34.4964666667,12.8860666667
762.57,8.47726666666,50.6916,9.93673333332,40.3532666667,5.39586666667,10.1816666667,25.0266,34.6603333333,13.1528666667
762.88,8.24446666666,50.5638,9.81673333333,40.236,5.2252,10.1404,24.757,34.5288666667,12.9607333333
763.20,8.29966666667,50.7148666667,9.87706666666,40.3478,5.31226666667,10.2363333333,24.8529333333,34.7646,13.0470666666
763.51,8.4218,50.7007333333,9.90260000001,40.3214,5.51113333333,10.4795333333,24.9362666667,34.8332,13.1876
763.82,8.65286666667,51.0024666667,10.2336,40.6914666667,5.943,10.8951333333,25.2968666667,35.2346666667,13.4728666667
764.14,8.75533333332,51.0472,10.2730666667,40.7569333333,6.05753333333,11.0187333333,25.3899333333,35.3120666667,13.6578
764.45,8.85219999999,51.2719333333,10.3458666667,40.8757333333,6.225,11.2177333333,25.512,35.538,13.7847333333
764.76,8.97593333333,51.1994,10.3759333333,40.8755333333,6.32166666667,11.3610666667,25.5199333333,35.7064666667,13.8477333333
765.07,9.53813333333,51.5994,11.0026666667,41.2712,6.9422,12.0538,26.1400666667,36.1659333333,14.3289333333
765.39,9.91866666666,52.0004666667,11.4142666667,41.5616666667,7.42833333333,12.6082,26.5061333333,36.5382666667,14.7004
765.70,10.348,52.1539333333,11.7736,41.8618666667,7.8192,13.1544,26.8724,36.829,15.1346666667
766.01,10.2433333334,52.0647333333,11.708,41.8640666667,7.82659999999,13.3001333333,26.7612,36.8532666667,15.1831333333
766.32,10.0536666667,52.1842666667,11.4598666667,41.741,7.63826666667,13.1685333333,26.7940666667,36.7604,15.0818
766.64,10.2283333333,52.321,11.653,41.6543333333,7.77573333333,13.3646666667,26.8754,36.6914,15.3191333333
766.95,10.3335333333,52.7076,11.8429333333,41.9982,7.76733333334,13.4101333333,27.0400666667,36.6654,15.3864
767.26,10.0502,52.519,11.524,41.6172666667,7.20586666667,12.8831333333,26.7126,36.4071333333,15.0709333333
767.57,9.6852,52.2964666667,11.2685333333,41.2775333334,6.9846,12.5669333333,26.4052,36.117,14.8277333333
767.88,9.54873333333,52.2652,11.3444666667,41.2093333333,6.93686666667,12.3328,26.3596,36.1201333333,14.8066666666
768.20,9.45146666667,52.4609333333,11.2470666667,41.2800666667,6.9226,12.3662,26.2936,36.0772666667,14.9360666667
768.51,9.1304,52.0444666667,10.6771333333,40.9561333333,6.585,11.9791333333,25.7299333333,35.9472666667,14.5667333333
768.82,9.12499999999,52.3047333333,10.8244,41.1264,6.5992,11.8700666666,25.8436666667,36.2332666667,14.6384
769.13,8.86666666668,52.743,10.5745333333,41.2582,6.43126666667,11.5866,25.9216666667,36.5838666667,14.479
769.44,8.96726666665,52.9572,10.7179333333,41.6966,6.4534,11.3655333333,26.0950666667,36.4947333333,14.1472
769.76,9.53926666667,53.4296,11.1567333333,42.2914,6.97033333333,11.7491333333,26.5853333333,37.2016,14.529
770.07,9.87726666668,53.6464666667,11.6242,42.7846,7.40613333333,12.0995333333,26.9384,37.8153333333,14.8311333333
770.38,9.79526666667,53.3524,11.5167333333,42.5741333333,7.294,11.9946666667,26.9804,37.728,14.8633333333
770.69,9.9578,53.5295333333,11.84,42.6521333333,7.702,12.4402666667,27.2401333333,37.8830666667,15.1038
771.00,10.5656,54.2454666667,12.7383333333,43.4018,8.0876,13.067,27.7628666667,38.4653333333,15.5412
771.32,10.6131333333,53.9443333333,12.7775333333,43.2052,7.93220000001,13.0455333333,27.6206666667,38.2495333333,15.3283333333
771.63,10.3568,54.0069333333,12.7607333333,43.1376,7.52573333333,12.8172,27.4893333333,38.306,15.0031333333
771.94,10.2878,54.1348,12.8031333333,43.3498,7.33246666667,12.6182,27.6324666667,38.3188666667,14.9076
772.25,10.2684666667,53.5728,12.7964,43.3458,7.2738,12.3916,27.2944666667,37.7198666667,14.9069333333
772.56,9.66266666666,52.9645333333,12.2061333333,42.82,6.5954,11.6571333333,26.4446666667,36.8362666667,14.3054
772.87,10.0296666667,53.5244,12.4840666667,43.0064,6.84506666667,11.8302666667,26.6922,37.4099333333,14.7856666667
773.18,10.4543333333,53.5669333333,13.0446,43.1634,7.3758,12.4374,27.0913333333,37.8005333333,15.2825333333
773.50,10.1214,53.1714,12.6644666667,42.7988,6.90086666667,12.4089333333,26.9351333333,37.1074,15.016
773.81,9.96146666667,53.0552,12.5030666667,42.6445333334,6.95333333333,12.4176,26.6154,37.1161333333,14.7752666667
774.12,10.1706666667,53.6789333333,12.4366,43.2502666667,6.93786666666,12.5546,26.9597333333,37.4496666667,15.0131333333
774.43,9.65480000001,53.1562,11.3722666667,42.4435333333,6.3214,11.908,26.4497333333,36.6712,14.2496
774.74,8.95226666666,53.0933333333,10.6404666667,42.3263333333,5.6348,11.3871333333,26.0692666667,36.266,13.5687333333
775.05,8.81786666667,52.8931333333,10.3063333333,42.1782666667,5.759,11.1549333333,25.9586666667,36.1016666667,13.5466666667
775.36,8.84759999999,53.1501333333,10.3001333333,41.9199333333,6.048,11.2164666667,26.1994666667,35.9084,13.5990666667
775.67,8.58993333333,53.13,10.0693333333,41.6504,5.8852,11.1742666667,26.1212666667,36.1072,13.3102
775.98,9.70439999999,53.8786,11.1569333333,42.3596,7.03326666667,12.2566,27.1660666667,37.2555333333,14.3231333333
776.30,10.1985333333,53.4416,11.5290666667,42.2417333333,7.4154,12.9273333333,27.3072,37.0546,14.6233333333
776.61,9.85066666666,52.7138,11.0492666667,41.7322,6.8296,12.3518,26.7706666667,36.5399333333,14.1248666667
776.92,9.81406666669,52.4898666667,11.0248666667,41.6100666667,7.18833333333,12.2358,26.5352666667,36.857,14.1406
777.23,9.50099999999,52.3076666666,10.6319333333,41.3416,6.9048,11.7444,26.4284666667,36.694,13.8553333333
777.54,9.37013333335,52.0274666667,10.6667333333,41.131,6.86426666667,11.416,26.0459333333,36.6391333333,13.5355333333
777.85,9.80119999999,52.3625333333,11.2344,41.914,7.26766666667,11.9554666667,26.6158666667,37.3276666667,14.3042666667
778.16,10.7102,52.8569333333,11.8296,42.5307333333,8.17473333333,12.6902666667,27.3884,37.9642666667,15.3088
778.47,11.5746666667,53.5060666667,12.4795333333,43.5083333334,8.73346666667,13.4221333333,28.0941333333,38.829,15.8152666667
778.78,11.3482666667,53.0079333333,12.4221333333,43.5286666667,8.28459999999,13.273,27.55,38.7865333333,15.6204666667
779.09,11.1048666667,53.0002666667,12.3012666667,43.6218,7.91466666667,12.9298666667,27.4736666667,38.3578666667,15.3742
779.40,10.4262,52.5191333333,11.6714666667,43.2087333333,6.84393333333,12.2843333333,26.7194,37.8735333333,14.6263333333
779.71,9.84873333334,52.0986666667,11.181,42.8940666667,6.247,11.3861333333,26.2176666667,37.6232666667,13.9629333333
780.02,9.52093333332,52.3304,11.0031333333,43.1386,5.9082,11.0678666667,26.0828666667,37.6346,13.8073333333
780.33,9.35386666667,53.118,10.8614666667,43.3232,5.29733333333,10.7026,26.2973333333,37.9948666667,13.6
780.64,10.0156,53.8932,11.5706,44.2198,5.9306,11.2754,26.7132666667,38.3412,14.2094666666
780.95,10.7447333334,53.5695333333,12.2341333333,44.3348666667,6.78466666667,11.8028666667,27.1084,38.6132666667,14.7200666667
781.26,10.9016666667,53.5446666667,12.5348666667,44.1216666667,7.12513333333,11.7464,26.9037333333,38.475,14.642
781.57,10.4362,53.2190666667,12.4820666667,43.6239333333,6.58886666667,11.2358,26.2876,37.8556,14.1588666667
781.88,10.3368666667,52.9133333333,12.6541333333,42.7734,6.59933333333,11.1768666667,26.0911333333,37.377,14.0228666667
782.19,10.3824666667,52.9169333333,12.839,42.5032666667,6.9582,11.5327333333,26.3960666667,37.2523333333,14.317
782.50,11.0694666667,53.0732666667,13.3802,42.4149333333,7.6294,12.2716666667,26.7395333333,37.7883333333,15.2172666667
782.81,11.7937333333,53.2451333333,14.0953333333,42.6386666667,8.60033333333,12.9340666667,27.3198666667,38.1182,15.8734
783.12,11.8934,53.1572,14.0015333333,42.3828,8.78019999999,13.3022666667,27.2468,38.1042666667,16.0374666667
783.43,12.1474,52.7918666667,13.7561333333,42.0934,9.00746666668,13.5240666667,27.3162666667,37.8706666667,16.2414
783.74,12.2161333334,52.4551333333,13.7022666667,42.0265333333,8.91146666666,13.4113333333,27.0979333333,37.8126,16.1756666667
784.05,11.4900666667,51.4433333333,13.1516666667,40.867,8.09953333333,12.9491333333,26.4797333333,37.2692,15.3374666667
784.36,11.2486666667,51.5518,12.9310666667,40.58,7.89453333333,13.1819333333,26.2122,37.0532666667,15.3081333333
784.67,11.266,51.266,12.5710666667,40.5378666667,7.61166666667,12.8845333333,26.0662666667,36.9408666667,15.1813333333
784.98,11.6835333333,51.1232666666,12.6642,40.5603333333,8.3424,13.2866,26.4227333333,37.1725333333,15.6213333333
785.29,12.2828666667,51.6328666667,12.9484,41.0921333333,8.7672,13.8171333333,26.9162666667,37.3114,16.1468
785.60,12.1672666667,51.3829333333,12.6678,40.8617333333,8.83913333333,13.7255333333,26.7492,37.2549333333,15.9958
785.91,11.5312,50.9064666667,11.8512,40.6556666667,8.43786666667,13.2456666667,26.0882666667,36.9272666667,15.0478
786.22,10.5857333333,50.0230666667,10.7955333333,39.8106666667,7.48013333333,12.3357333333,25.2238,35.8199333333,14.2594
786.53,10.0558666667,49.7306666667,10.3099333333,39.4866,6.8648,11.8902666667,25.0355333333,35.4472666667,13.877
786.84,9.91186666667,50.1486,10.5919333333,39.4052666666,6.6816,11.8317333333,25.0541333333,35.2180666667,13.8121333333
787.14,10.0449333333,50.4734666667,10.6079333333,39.7858,6.7814,11.8485333333,25.4458666667,35.4258666667,13.9211333333
787.45,9.98033333331,50.4916,10.6539333333,40.0983333333,7.0648,11.7798,25.7178,35.4820666667,14.2576666667
787.76,9.196,50.1413333333,10.0876666667,39.5029333333,6.4034,10.9261333333,25.2534666667,35.1168,13.884
788.07,9.22406666666,50.139,10.7280666667,39.2288666667,6.8822,11.2882666667,25.431,35.0717333333,14.1331333333
788.38,8.86006666668,50.1924,10.4954,39.3746,6.11353333333,10.9523333333,25.2236,35.2331333333,13.7518
788.69,7.73753333333,49.6462666667,9.59306666667,38.9874,5.3198,10.1500666667,24.4816,34.9951333333,13.1008
789.00,7.85873333333,50.1692,10.0467333333,39.7252,5.4944,10.2134666667,24.7682,35.4867333333,13.4460666667
789.31,8.39213333334,50.5882666667,10.8726,40.2841333333,6.14706666667,10.6177333333,25.6224666666,36.0686666667,14.3774
789.62,9.52166666666,52.1012,12.0761333333,41.8281333333,7.42293333333,11.986,27.0574666667,37.5356,15.397
789.92,10.5095333333,52.8516666667,13.2876666667,42.8187333334,8.58799999999,12.9887333333,28.0556,38.3828,16.2079333333
790.23,10.4067333333,53.1352,13.3385333333,43.156,8.86793333333,12.8848,27.9186,38.8368666667,16.145
790.54,11.0864666667,53.3649333333,14.1401333333,43.5022,9.8206,13.444,28.3964666667,39.2406,16.8723333333
790.85,12.1363333333,54.1117333333,14.9758666667,44.0955333333,10.5797333333,14.3316666667,28.9101333333,39.6403333333,17.5578
791.16,12.6358,54.2558666666,15.3103333333,44.7776666667,10.994,15.0081333333,29.4233333333,39.7254666667,17.7154666667
791.47,12.6531333333,54.4444,14.7902,45.0170666667,10.7765333333,15.0396666667,29.4047333333,39.9261333333,17.7267333333
791.78,13.1797333333,54.6074666667,15.2334,45.2730666667,11.5187333333,15.6769333333,29.5108,39.8633333333,18.4300666667
792.08,13.2168666667,54.9752666667,15.6505333333,45.5778666667,11.5982,15.7960666667,29.7058666667,39.7611333333,18.3811333333
792.39,12.9412,54.7355333333,15.3772,45.3416666667,10.8972666667,15.2882,29.1978666666,39.0136,17.6352666667
792.70,12.2546,54.6556,14.5886666667,44.9115333333,10.0610666667,14.7653333333,28.4702666667,38.2388,16.6484
793.01,10.9996666667,53.1936,13.1874666667,43.5003333333,8.81800000001,13.461,26.8794666667,36.9614,15.4785333333
793.32,9.63446666667,52.7741333333,11.914,42.5436666667,7.38553333333,12.1168666667,25.7634666667,36.2397333333,14.3042666667
793.62,9.69760000001,52.7466666667,11.5856,42.6276,7.3082,12.3374,26.0250666667,36.358,14.3416
793.93,9.98479999999,53.2602,11.6774666667,42.9162,7.34853333333,12.8462666667,26.2404666667,36.3713333333,14.5632
794.24,9.219,53.4626,10.9040666667,42.7921333333,6.55593333333,12.4352666667,26.1685333333,36.3286,14.1328
794.55,9.7734,53.9438666667,11.2480666667,42.8649333333,7.10186666667,12.6926666667,27.0233333333,36.8932,14.8444
794.86,10.4636,53.9592666667,11.8334666667,43.3126666667,7.77686666667,13.2092666667,27.7000666667,37.3072666667,15.3114666667
795.16,10.2006,53.8348,11.4454,43.1327333333,7.2626,12.7904666667,27.7109333333,36.9617333333,14.4658666667
795.47,10.1742,52.6021333333,10.8655333333,41.9823333333,7.06646666667,12.5849333334,27.2950666667,36.2637333333,14.2244666667
795.78,10.8888,52.8175333333,10.9952666667,41.9343333333,7.62533333333,13.4006,27.7823333333,36.6189333333,14.9760666667
796.09,10.9034,52.7272,10.8535333333,41.7905333333,7.33946666667,13.3390666667,27.7676,36.4249333333,15.0236
796.40,11.5277333333,53.4666666667,11.4723333333,42.4388,7.82226666667,13.7778,28.5222,36.9720666667,15.6666666667
796.70,12.1888,54.1652666667,12.2221333333,43.1600666667,8.71580000001,14.3997333333,29.1848,37.5096666667,16.3039333333
797.01,12.5682666667,53.8088,12.9072,42.8360666667,9.21859999999,14.8089333333,29.0,37.235,16.4590666667
797.32,11.2174,52.7233333333,11.723,41.7311333333,8.26046666667,13.6028,27.8428666667,36.2132666667,15.3229333333
797.63,11.3737333333,52.2768,11.7843333333,41.56,8.56053333333,13.7548,27.63,36.3270666667,15.3311333333
797.93,11.1166666667,51.8537333333,11.5765333333,41.5127333333,8.01873333334,13.4885333334,26.8273333333,35.9987333333,14.9016666667
798.24,10.7206,52.7074666667,11.6278,41.78,7.53373333333,13.2071333333,26.5633333333,36.1816,14.6483333333
798.55,11.0624,53.3449333333,12.1890666667,42.1074,8.01533333333,13.6077333333,27.0171333333,36.7717333333,15.3824
798.85,12.0955333333,55.1569333333,13.5486,44.0598666667,8.81319999999,14.7026666667,28.2868666667,38.2123333333,16.5560666667
799.16,12.3385333333,55.784,14.1704666667,44.8468666667,9.24473333333,14.5588666667,28.6808,38.999,16.8335333333
799.47,13.3271333333,56.5382666667,15.4923333333,45.8348666666,10.6116,15.3823333333,29.682,39.7613333333,17.8654666667
799.78,13.2782666667,55.9425333334,15.9792,45.3590666666,10.6690666667,15.5577333333,29.8868666667,39.5538666667,17.8002
800.08,13.3455333333,55.4129333333,15.5718666667,44.8746,10.6667333333,15.4984666667,29.9572,39.1561333333,17.7064666667
800.39,13.0954666667,55.1924,15.0360666667,44.7074666667,10.2472666667,15.2238666667,30.0532,38.7106,17.4710666667
800.70,13.2762666667,55.4498666667,15.1457333333,44.8416,10.3232666667,15.6274,30.2598,38.6374666667,17.5285333333
801.00,13.4231333333,55.5149333333,15.3352,45.2806666667,10.2663333333,15.7009333333,30.4588,38.6141333333,17.7928
801.31,13.5705333333,55.2692666667,15.3462666667,44.7498666667,10.8397333333,15.7564,30.6218666667,38.4036666667,17.8334666667
801.62,13.5551333333,54.4232666667,14.8923333333,43.9417333333,10.5323333333,15.4374,30.5006,37.5158,17.5221333333
801.92,13.3972666667,54.1314666667,14.7636666667,43.8376666667,10.4214666667,15.3193333333,30.4086,37.2158,17.2285333333
802.23,13.6472666667,53.5766666667,14.7806666667,43.4710666667,10.8548,15.3634666667,30.2978666667,37.2078,17.1182666667
802.54,12.5790666667,52.1405333333,13.4944666667,42.0698,9.7098,14.7324,29.3875333333,35.8154666667,16.1574
802.84,11.3972,50.8616,12.1974,40.6712,8.50606666665,13.8949333333,28.3898666667,35.2048,15.1726666666
803.15,11.7680666667,50.9500666667,12.2769333333,40.9080666667,9.03059999999,14.0225333333,28.1996,35.4848666667,15.7295333333
803.46,12.1842666667,50.9184666667,12.574,41.3111333333,9.23726666668,14.2161333333,27.8740666667,35.8195333333,16.2284666667
803.76,12.0276,51.0893333333,12.4671333333,41.7782,8.90413333333,13.6288,27.6246,35.8792666667,16.1548666667
804.07,12.6555333333,51.359,12.9516666667,42.1519333333,8.97006666667,13.9123333333,28.2328666667,36.4922666667,16.6041333333
804.38,12.8294,51.3967333333,13.1894,41.7076666667,9.20506666667,13.9939333333,28.1387333333,36.5061333333,16.6634666667
804.68,12.5819333333,52.2870666667,13.2862666667,42.2,8.65873333335,13.8564666667,28.2898,36.66,16.2979333334
804.99,12.2053333333,52.1174666667,13.3333333333,42.2627333333,8.9092,13.9278,28.2808666666,36.8727333333,16.2174666667
805.30,11.0336666666,51.4978,12.0708666667,41.4943333334,7.8676,12.6783333333,27.4514,36.2470666667,15.1689333333
805.60,9.83313333333,50.9363333333,11.161,40.6672,6.76873333333,11.4676,26.476,35.2741333333,14.4774666667
805.91,9.96926666665,50.9586666667,11.2930666667,40.6413333333,6.86453333333,11.1977333333,26.4961333333,35.3667333333,14.5819333333
806.21,10.0863333333,50.6045333333,10.9360666667,40.5251333333,6.27286666666,10.7080666667,26.2038666667,34.791,14.1902
806.52,8.89599999999,50.2237333333,9.7836,40.2200666666,4.9344,9.3434,25.559,34.0788,12.9571333333
806.83,7.81653333333,49.1288666667,9.10753333333,39.3015333333,4.03533333333,8.62086666667,24.7125333333,33.3122,12.2962
807.13,7.98313333334,48.9635333333,9.54493333333,39.0616,4.6358,9.25059999999,25.217,33.5854666667,12.8360666667
807.44,8.17386666667,49.1833333333,10.1577333333,39.2850666667,5.3136,9.38646666666,25.1804,33.6207333333,13.2842666667
807.74,8.58966666667,49.2612,10.9650666667,39.9717333333,5.66286666667,9.72080000002,25.5637333333,33.9342666667,13.8070666667
808.05,8.75253333333,48.5694666667,11.198,40.0492666667,5.96206666667,10.2537333333,25.5462,33.8689333333,14.0452
808.35,9.42053333334,49.0692,12.2656,40.6182,6.32233333333,11.0643333333,26.0203333334,34.6540666667,14.9421333333
808.66,11.3046666667,50.3952,13.9909333333,42.1056,8.11466666666,13.1163333333,27.632,36.1524666667,16.9708666667
808.97,11.7959333333,50.2585333333,13.6876,41.9979333334,8.45913333333,13.5529333333,27.864,36.4293333333,17.3290666667
809.27,11.9708666667,51.2204666667,13.6758666667,42.7759333333,8.53919999999,14.0109333333,28.204,37.1002666667,17.6466666666
809.58,11.6481333333,51.3512666667,13.5782,43.0362666667,8.54500000001,14.0906666667,27.9806666667,37.4313333333,17.6094666667
809.88,12.4398666667,51.5688666667,14.7138,43.2483333333,9.5828,15.1716666667,28.7485333333,37.8958666667,18.6638
810.19,12.8408,51.1796666667,15.068,43.2120666667,10.0478,15.6854666667,29.2538,37.9052,18.7064
810.49,12.3205333333,51.0204666667,14.3234666667,43.0159333333,9.26686666667,15.0795333333,28.6847333333,37.5359333333,18.2464666667
810.80,12.7061333333,50.5561333333,14.6546666667,42.7323333333,10.0036666667,16.1254666667,29.108,37.9246666667,18.9249333333
811.10,12.1054666667,50.2373333333,13.9658666666,41.8155333333,9.80793333334,15.6608,28.9038666667,37.6948,18.2974666667
811.41,12.31,50.6604666667,14.074,42.2145333333,10.0266,15.2500666667,28.8049333333,38.3124,18.5568
811.71,11.7656666667,50.1358666667,12.8444666667,41.7074666667,9.89526666667,14.2648,28.149,37.5398666667,17.9434
812.02,10.3302,49.0251333333,11.8946666667,40.1334,8.67126666667,12.9008666667,26.7139333333,36.4386666667,16.8082
812.32,9.19953333333,48.4587333333,11.6367333333,39.6098,8.09219999999,12.4810666667,26.3242,35.9537333333,16.2088
812.63,9.3016,48.135,11.9602666667,39.3096,8.508,12.6506666667,26.4205333333,36.3334,16.2698
812.93,9.56320000001,48.2251333333,12.1133333333,39.2522,9.0908,12.5146666667,26.6116,35.8914666667,16.348
813.24,9.48413333333,48.1506666667,11.7063333333,38.9366666667,8.90460000001,12.5080666667,26.135,35.3731333333,15.8650666667
