wavelength,Back_SicAurf,Belly_SicAurf,Breast_SicAurf,Crissum_SicAurf,Crown_SicAurf,DorTail_SicAurf,Rump_SicAurf,Throat_SicAurf,WingTip_SicAurf
755.36,46.1927777778,52.6792222222,40.586,50.6987777778,30.2142222222,41.2497777778,32.2875,36.1068888889,30.5054444445
755.67,45.9006666667,52.0044444444,40.2662222222,50.3465555556,29.837,40.8662222222,31.9231666667,35.8916666667,30.1751111111
755.99,46.1623333333,51.923,40.2537777778,50.435,29.8865555555,40.8885555556,31.9009111111,36.26,30.2037777778
756.30,46.3785555556,51.9504444444,40.6256666666,50.3341111111,30.2104444444,40.9926666666,32.1549666666,36.2206666667,30.5555555556
756.62,46.2317777778,52.1405555556,40.759,50.4247777778,30.3265555556,40.7977777778,32.0483,36.2684444444,30.8728888889
756.93,45.3332222222,52.0787777778,40.45,49.9241111111,29.3952222222,39.9156666667,31.4531222222,35.7748888889,30.4585555556
757.24,44.4612222222,52.0372222222,40.0718888889,49.5757777778,29.1236666667,39.3863333333,31.6646444444,35.5476666667,30.203
757.56,43.2834444444,52.05,40.0135555555,49.0774444445,28.7396666667,38.7738888889,31.4757666666,35.6665555556,29.738
757.87,42.6867777778,52.5657777778,40.3133333333,49.2822222222,28.9024444444,38.578,31.9081111111,35.9841111111,29.5354444445
758.18,42.2244444445,53.2284444444,41.1032222222,49.2224444445,29.547,38.2465555555,32.8288111111,37.176,30.2794444444
758.50,40.3708888889,52.5745555556,40.6497777778,48.2448888889,28.361,36.8606666667,32.3120666667,36.7468888889,29.277
758.81,39.6111111111,52.8602222222,41.3055555556,48.6467777778,28.6193333334,36.6883333333,32.9614,37.308,29.5176666667
759.13,37.9786666667,52.5666666667,41.0413333334,47.7794444445,28.0642222222,35.8346666667,32.8755222222,37.162,29.1248888889
759.44,36.8224444444,52.414,41.2521111111,47.4406666667,28.0408888889,35.3495555556,33.1671333333,37.1472222222,29.0488888889
759.75,36.1138888889,52.6745555556,41.8481111111,47.6883333333,28.2634444444,35.0921111111,33.3930333333,37.8503333333,29.1455555556
760.07,35.122,52.9421111111,41.7976666667,47.3865555556,28.2626666667,34.5926666667,33.6686444445,38.2871111111,28.976
760.38,34.3593333333,52.5925555556,41.6458888889,46.9904444444,28.3292222222,33.9698888889,33.7396666667,38.4526666667,28.4772222222
760.69,33.3657777778,52.2476666667,41.3534444445,46.5753333333,28.0408888889,33.306,33.4060222222,38.68,27.9432222222
761.01,33.0734444444,52.3187777778,41.3507777778,46.3864444444,27.9688888889,32.6222222222,33.4924333333,38.4591111111,28.0801111111
761.32,32.6625555556,52.6125555556,41.4964444444,46.3943333333,27.4734444444,32.3766666667,33.5486777778,39.0318888889,27.9936666667
761.63,31.526,52.0924444444,40.517,45.8781111111,26.5436666667,31.622,32.8245444445,38.1088888889,27.0078888889
761.94,31.8432222222,52.7888888889,41.1436666667,46.1385555555,27.0763333333,31.9497777778,33.3376888889,38.5904444444,27.591
762.26,31.1782222222,52.3322222222,40.7082222222,45.5361111111,26.6302222222,31.3368888889,32.7237111111,38.1053333333,27.0874444444
762.57,31.4521111111,53.0667777778,40.9038888889,45.7273333333,27.0456666667,31.3524444444,32.9063222222,38.2425555555,27.236
762.88,31.4257777778,53.2657777778,40.7041111111,45.6354444444,27.1271111111,31.1093333333,32.9310111111,38.2338888889,27.3118888889
763.20,31.0032222222,53.1003333333,40.1682222222,45.3936666667,26.9297777778,30.6624444444,32.5600222222,37.6094444445,26.9945555555
763.51,31.134,53.0431111111,40.0753333333,45.599,26.7437777778,30.9141111111,32.5334666667,37.6053333333,27.0608888889
763.82,31.7926666667,53.756,40.3233333333,46.367,27.243,31.4487777778,32.9149666667,37.832,27.7607777778
764.14,32.5873333333,54.1102222222,40.7267777778,46.8534444445,27.637,31.9775555555,33.2160888889,37.9722222222,28.3063333333
764.45,33.4774444444,54.9877777778,41.1601111111,47.5848888889,28.1404444444,32.8178888889,33.7398222222,38.5044444445,28.7691111111
764.76,34.148,54.7677777778,40.9008888889,47.8098888889,28.4991111111,33.3866666667,33.8504888889,38.0918888889,29.287
765.07,35.5334444445,55.064,41.39,48.4312222222,29.103,34.1096666667,34.4141,38.4594444444,30.1962222222
765.39,36.2292222222,54.8782222222,40.8518888889,48.986,29.116,34.6405555556,34.3285888889,38.0325555555,30.2371111111
765.70,37.5018888889,55.5404444444,40.6397777778,49.967,29.2807777778,35.3846666667,34.5854888889,37.9312222222,30.6856666667
766.01,39.3182222222,55.9983333333,41.3452222222,51.2562222222,29.8767777778,36.7152222222,35.2417555556,38.4166666667,31.6957777778
766.32,40.793,56.0818888889,41.6666666667,52.3465555556,30.438,37.9424444445,35.6927111111,38.5192222222,32.5604444444
766.64,42.6946666667,56.3662222222,41.9364444444,53.345,31.146,39.2184444444,36.2538333333,39.1135555556,33.4966666667
766.95,44.1632222222,56.2893333333,41.9678888889,54.149,31.6147777778,39.7726666667,36.6562444444,38.6901111111,33.847
767.26,45.1608888889,56.3667777778,42.0231111111,54.4717777778,31.7171111111,40.35,36.6870777778,38.5307777778,34.0875555555
767.57,46.6012222222,56.5714444445,42.0322222222,55.0573333333,32.2453333333,41.3895555556,37.1384888889,38.4266666666,34.8343333333
767.88,47.2825555556,55.8701111111,41.553,55.1205555555,32.3693333333,41.6265555555,36.8439333333,38.3131111111,35.1272222222
768.20,47.6335555555,55.6851111111,41.016,54.9545555555,32.3363333333,41.3506666667,36.7929333333,37.8336666667,34.8698888889
768.51,48.2864444445,55.5906666666,40.5533333333,55.1692222222,32.3922222222,41.3682222222,36.3512333334,37.3718888889,34.696
768.82,49.3271111111,55.6127777778,40.9078888889,55.2621111111,33.0397777778,41.8598888889,36.6100444444,37.6287777778,35.2304444445
769.13,50.1771111111,55.6205555555,41.3143333333,55.187,33.9186666667,42.6156666667,37.0894,37.9527777778,36.0153333333
769.44,50.22,55.0784444445,40.5327777778,54.9611111111,33.847,42.6536666667,36.7142444444,37.722,35.6302222222
769.76,50.2365555556,54.8534444444,39.5071111111,54.6168888889,33.2113333333,42.2543333333,36.2178111111,37.1108888889,34.8672222222
770.07,50.5661111111,54.7511111111,39.4158888889,54.5326666667,33.224,42.5625555556,36.4066555555,37.1126666667,34.9107777778
770.38,51.1081111111,54.9405555555,39.3895555556,54.42,33.8224444444,42.8833333333,36.4110666667,37.6784444444,35.0997777778
770.69,51.3613333334,54.7526666667,39.2902222222,54.0763333333,34.0257777778,43.2012222222,36.8232555556,37.8895555556,35.812
771.00,51.6216666667,54.9372222222,39.3946666666,54.8491111111,34.6177777778,42.9913333333,36.9604444444,38.6161111111,35.7017777778
771.32,51.5275555555,54.7288888889,39.2495555556,54.7043333333,34.079,42.71,36.7848555556,37.8637777778,35.5461111111
771.63,52.4078888889,54.9967777778,39.8338888889,55.4652222222,34.9028888889,43.1953333333,37.1935,38.404,36.0865555556
771.94,52.7382222222,55.7888888889,40.3351111111,55.8054444444,35.3336666667,43.811,37.4742666667,38.7597777778,36.6008888889
772.25,52.3271111111,55.8287777778,39.4227777778,55.8461111111,34.6656666667,43.206,36.6409555555,38.022,36.0066666667
772.56,51.9658888889,55.2051111111,38.9371111111,55.6078888889,33.4383333333,42.8946666667,35.5836111111,37.5362222222,34.9705555556
772.87,51.5954444444,55.6428888889,39.1205555555,55.5206666667,33.8053333333,42.46,35.9051222222,37.7042222222,35.1604444445
773.18,51.9285555556,55.8394444444,39.0618888889,55.6,34.0515555555,42.1742222222,35.3383,37.8645555556,35.2397777778
773.50,51.554,56.2074444444,39.2193333333,55.7253333333,34.5034444444,41.9881111111,35.2171333333,37.6117777778,35.3517777778
773.81,51.0495555555,55.9266666667,38.6628888889,55.6822222222,34.1114444444,41.6938888889,34.6227222222,37.0703333333,35.17
774.12,50.33,55.3906666667,38.4946666667,55.4913333333,33.4706666667,40.5941111111,33.7530666667,36.8261111111,34.0298888889
774.43,50.2034444445,55.7218888889,38.5653333333,55.0564444444,32.9913333333,40.4603333333,33.8121111111,36.1064444444,33.7586666667
774.74,49.9297777778,55.9963333333,38.6404444445,55.4147777778,33.5303333333,40.2532222222,33.6137,36.1838888889,33.4457777778
775.05,49.7527777778,55.9752222222,38.7442222222,54.8744444444,33.5106666667,40.4607777778,33.6318777778,36.4398888889,33.8371111111
775.36,49.5338888889,55.3504444445,38.8423333333,54.8378888889,33.8085555555,40.7716666667,33.8209,36.279,33.7154444445
775.67,49.7076666667,55.716,39.851,54.9047777778,34.2105555556,41.2091111111,34.9415,37.0874444444,34.3237777778
775.98,49.7677777778,56.1687777778,40.1153333334,55.249,35.8603333333,41.5551111111,35.7860333333,37.4117777778,35.4421111111
776.30,50.0744444444,56.3466666667,40.6476666667,55.816,36.2552222222,42.0342222222,36.2264111111,37.7536666667,35.9108888889
776.61,50.5922222222,56.3602222222,41.8316666667,56.324,37.3835555555,43.1878888889,37.5427444444,38.4232222222,36.6513333333
776.92,50.904,56.7184444444,42.4912222222,56.3006666667,37.3035555556,43.2724444444,37.6304444444,38.5392222222,36.6492222222
777.23,51.7876666666,57.7741111111,43.8761111111,56.784,38.293,44.3893333333,38.6202333333,39.3656666667,37.3671111111
777.54,52.5018888889,58.3515555556,44.3341111111,57.3031111111,39.3395555555,45.3644444444,39.1199,39.6063333333,37.9598888889
777.85,52.1938888889,57.699,44.4994444444,57.0027777778,39.5163333333,45.6443333333,38.6497666667,39.5621111111,38.1148888889
778.16,52.2408888889,57.6667777778,44.074,56.7037777778,39.8148888889,45.7037777778,38.7026444444,39.6111111111,38.3981111111
778.47,52.2643333333,57.7028888889,43.7223333333,56.7838888889,39.8967777778,45.6164444445,38.5485666667,39.1934444444,38.0215555556
778.78,52.2118888889,57.7722222222,44.0594444445,56.5042222222,39.9455555555,45.656,38.5385666667,39.7011111111,38.3957777778
779.09,52.3996666667,57.283,43.9494444444,56.3957777778,40.2988888889,45.8356666667,37.9786777778,39.2531111111,38.1512222222
779.40,52.9864444445,57.0251111111,44.1221111111,56.6933333333,40.131,45.6106666667,37.9588666667,39.5811111111,37.9693333333
779.71,53.128,57.2922222222,44.0414444444,56.8124444444,40.4242222222,45.5382222222,37.6424333333,39.1191111111,37.6511111111
780.02,53.3035555556,57.8667777778,44.0987777778,56.8,40.3062222222,46.005,37.4961555555,39.3086666667,37.7678888889
780.33,52.7355555555,56.9306666667,42.9996666667,56.4223333333,39.9203333333,45.6701111111,36.7502777778,38.864,37.3691111111
780.64,52.7401111111,56.8225555556,42.715,56.2895555555,39.9698888889,45.2388888889,36.5550777778,38.5922222222,37.285
780.95,53.3851111111,57.9334444445,43.1983333333,57.2586666666,40.6957777778,45.836,36.4840111111,38.7745555555,37.5181111111
781.26,53.5497777778,58.16,42.8375555556,57.4983333333,40.9787777778,45.8724444445,36.5197111111,38.8362222222,37.3661111111
781.57,54.5957777778,58.4351111111,43.9541111111,57.8822222222,41.6692222222,46.9171111111,37.1853222222,39.6764444445,37.9971111111
781.88,55.386,58.5108888889,44.7623333333,58.3412222222,41.6904444444,47.1135555556,37.5511333333,40.1653333334,38.3857777778
782.19,55.89,59.1586666667,45.2427777778,59.0077777778,41.6073333333,47.4432222222,37.8898888889,40.4531111111,38.2307777778
782.50,56.4932222222,59.7753333333,46.0908888889,59.4591111111,42.1873333334,47.9773333333,38.7777777778,41.0968888889,39.265
782.81,55.303,59.3765555556,45.6193333333,58.1575555555,40.8102222222,47.6393333333,37.7765111111,40.0746666667,37.8021111111
783.12,55.4784444444,58.7995555556,45.614,57.8175555556,40.5274444444,48.0745555556,38.0117777778,40.5385555556,38.0116666667
783.43,56.1212222222,59.6805555556,46.4514444444,58.228,41.4394444444,48.6805555556,38.6307,41.0734444444,38.4344444444
783.74,55.9243333334,59.6426666667,46.8901111111,58.068,40.9714444444,48.71,38.8051444444,41.6194444444,38.2692222222
784.05,55.2478888889,58.8087777778,46.9173333334,58.0063333333,40.7077777778,48.6645555555,38.6580444444,41.8726666667,38.2021111111
784.36,54.0128888889,56.7743333334,46.343,56.4833333333,39.4173333333,47.573,38.7152333333,41.6828888889,37.8208888889
784.67,54.1216666667,56.7068888889,46.6275555556,56.4895555556,39.1333333333,47.8223333333,39.2711444445,42.294,38.0687777778
784.98,53.6417777778,56.8678888889,46.7301111111,56.6053333333,38.4953333333,47.8128888889,39.0727555556,42.5087777778,38.003
785.29,53.3031111111,57.0176666667,46.7402222222,56.541,38.8997777778,48.1264444444,39.0816222222,42.885,37.6541111111
785.60,53.4675555556,57.1747777778,46.7667777778,56.6208888889,39.4374444444,48.2048888889,39.3555222222,43.1873333333,37.9035555556
785.91,53.743,57.4966666666,46.9971111111,56.2636666667,39.4573333333,48.4556666667,38.8920555556,43.64,37.5052222222
786.22,53.8798888889,57.5872222222,47.8687777778,56.5085555555,40.3184444444,48.9686666667,39.6565222222,44.4131111111,38.1295555556
786.53,52.7776666667,56.9236666667,47.3893333333,55.2111111111,39.6513333333,48.0993333333,38.3490888889,43.5465555555,36.6854444444
786.84,50.7422222222,54.8134444444,45.6915555556,53.7208888889,37.5283333334,45.5986666667,36.5565666667,41.6513333333,35.4152222222
787.14,51.4782222222,55.8564444444,46.4673333334,54.8293333333,38.9874444445,46.8614444445,37.3461333333,42.4213333333,36.2487777778
787.45,51.643,56.182,46.5906666667,54.2925555556,38.8993333333,46.9193333333,37.2622,42.2981111111,36.3422222222
787.76,51.7592222222,56.4916666667,46.4711111111,54.8148888889,38.93,46.9651111111,36.8436111111,42.0885555556,36.3785555556
788.07,51.4394444445,56.1997777778,46.256,54.2774444444,39.0801111111,46.8598888889,36.1946111111,41.6766666666,36.2922222222
788.38,50.5647777778,55.6145555556,45.8591111111,53.6494444444,38.4222222222,46.5074444445,36.0654888889,41.0845555555,35.8876666667
788.69,50.388,55.4673333333,46.1341111111,53.296,38.2748888889,46.5368888889,36.0881333333,41.3007777778,35.9956666666
789.00,50.4151111111,55.1856666667,46.1045555555,53.0153333333,37.7538888889,46.2445555556,35.7235,40.5941111111,35.8035555556
789.31,50.3914444444,54.6834444444,45.7032222222,52.81,37.5061111111,45.8222222222,35.9818666667,40.1626666667,36.0787777778
789.62,51.1962222222,54.8054444445,45.9854444445,53.0515555556,37.6722222222,46.1677777778,35.8890333333,40.734,36.8613333333
789.92,51.9032222222,55.3498888889,46.605,54.1357777778,38.1686666667,46.9444444444,36.6614555556,41.6152222222,38.4055555555
790.23,52.1342222222,55.9367777778,47.1877777778,54.0833333333,38.2586666667,47.9611111111,36.9135666667,42.3154444444,38.1102222222
790.54,51.5957777778,55.0326666667,46.6431111111,53.5702222222,37.2506666667,47.1981111111,36.4765888889,41.3383333333,37.4426666667
790.85,52.3681111111,55.7801111111,47.2725555555,54.4556666667,37.1156666667,47.688,36.7038777778,41.8071111111,37.8787777778
791.16,53.2555555555,56.2993333333,47.8201111111,54.3311111111,37.2466666667,48.5066666667,36.9353666667,42.4992222222,37.8875555556
791.47,53.7152222222,57.0928888889,48.719,55.1245555556,37.3514444444,49.3361111111,38.0668333333,43.14,38.5508888889
791.78,54.6604444445,57.4651111111,48.6095555556,55.3645555555,37.9638888889,49.9463333333,38.7527555555,44.0027777778,38.9784444444
792.08,55.5802222222,58.1092222222,49.1955555555,56.7464444444,38.2935555556,51.0127777778,39.3861222222,44.6037777778,39.6317777778
792.39,55.6175555556,58.1377777778,49.0377777778,56.9832222222,38.8082222222,51.3098888889,39.6585444445,45.5495555555,39.5405555556
792.70,54.8357777778,57.399,48.4088888889,56.6287777778,38.0304444445,50.8838888889,38.8572555556,45.3661111111,38.7754444445
793.01,54.0508888889,57.9988888889,47.6981111111,56.6485555556,37.4355555555,50.4758888889,38.6933222222,44.5088888889,38.0014444444
793.32,54.1192222222,57.2792222222,46.7686666667,56.091,36.6758888889,50.2806666667,38.4253777778,43.9352222222,36.8844444445
793.62,55.8147777778,58.4078888889,48.0227777778,57.3835555556,38.3378888889,51.8085555556,40.3421777778,45.2611111111,38.7526666667
793.93,57.1577777778,59.7238888889,48.7561111111,58.0825555555,38.6871111111,52.5336666667,41.1123555556,46.4243333333,39.5856666667
794.24,55.9904444444,58.7392222222,47.7048888889,57.7036666667,38.0386666666,52.1032222222,40.8209555556,45.9787777778,38.7418888889
794.55,54.3421111111,57.8687777778,45.8475555555,56.8954444444,36.8853333334,50.8531111111,40.2086333333,45.3671111111,37.9217777778
794.86,53.2646666667,56.4973333333,44.228,55.6702222222,35.8406666667,49.4973333333,39.0773777778,44.1263333333,36.3752222222
795.16,52.368,55.1332222222,43.6378888889,55.1203333333,35.0101111111,48.336,37.6830777778,43.0234444444,35.2151111111
795.47,50.8203333333,53.9523333333,42.2196666667,53.0325555556,33.7433333333,46.694,36.3583888889,41.7721111111,34.1783333333
795.78,50.8113333333,54.1053333333,41.8632222222,52.9006666667,33.2843333333,46.6076666667,36.5278222222,40.9047777778,34.4395555556
796.09,51.6623333333,55.3576666667,42.7512222222,53.8004444444,34.3342222222,47.2501111111,37.1809111111,41.8736666666,35.113
796.40,52.1636666667,54.7575555556,42.5863333333,54.3833333333,34.2935555556,47.1755555556,37.4136111111,41.9876666666,35.4408888889
796.70,51.7365555556,54.4184444444,42.257,53.6274444445,33.9883333333,46.5455555555,37.2709555555,41.8118888889,35.0761111111
797.01,51.0352222222,53.7057777778,41.7494444445,53.3014444444,33.1863333333,46.2453333333,36.3543,41.3941111111,34.7788888889
797.32,49.0246666667,51.7265555555,39.4403333333,51.4722222222,31.8671111111,44.4928888889,34.9146,39.7431111111,34.1572222222
797.63,50.0425555555,53.2067777778,39.8806666667,52.2695555556,32.9438888889,45.5032222222,36.4171444445,40.8543333333,35.4508888889
797.93,50.7543333333,53.2052222222,40.4225555555,52.8406666667,33.3836666667,45.9025555556,36.7219888889,40.8497777778,35.5958888889
798.24,52.5615555556,54.8844444444,41.9795555555,54.5232222222,34.4561111111,47.3996666667,37.9313222222,42.2505555556,36.9596666667
798.55,53.5118888889,55.9074444445,42.049,54.9058888889,34.5376666667,47.3406666667,38.5817,41.9676666667,36.8113333334
798.85,54.0722222222,56.2828888889,41.7772222222,55.8978888889,34.5314444444,47.183,39.0785777778,42.0482222222,36.7138888889
799.16,53.6484444444,55.8156666667,41.6414444444,55.6711111111,34.6626666667,47.132,39.3093222222,41.6991111111,36.6711111111
799.47,53.3844444445,55.002,40.4568888889,55.6122222222,34.5111111111,46.9417777778,40.2327222222,40.9818888889,36.2138888889
799.78,53.3247777778,55.1743333333,40.1948888889,55.1461111111,35.0135555556,46.7882222222,40.5251666666,41.2536666667,36.2841111111
800.08,54.8424444444,56.3257777778,41.3922222222,57.6664444444,36.0292222222,48.6665555555,42.2236444444,42.2621111111,37.9262222222
800.39,54.5536666667,55.8996666666,39.9881111111,57.4546666667,35.3522222222,47.3456666667,41.2307,40.7954444444,36.3242222222
800.70,55.0191111111,56.1685555556,40.5976666667,58.161,35.2643333334,46.7893333333,41.6935111111,40.2298888889,34.6821111111
801.00,54.3551111111,53.8935555556,39.4274444444,56.5097777778,33.795,44.8137777778,39.6230111111,37.8424444445,33.01
801.31,54.3175555556,54.7253333334,40.2625555555,56.3255555556,35.2203333333,45.2294444445,40.6943444445,37.9076666667,33.0615555555
801.62,52.9305555555,52.7813333333,38.3146666667,54.3773333333,34.1984444445,43.3855555555,39.5734555555,36.4204444444,32.4085555556
801.92,52.6432222222,52.8761111111,38.2554444444,54.6527777778,34.2507777778,44.1238888889,40.2110222222,37.1196666667,33.2896666667
802.23,52.1454444445,52.3335555556,38.0578888889,54.1538888889,33.9545555556,43.78,39.9306666667,37.0467777778,32.8276666667
802.54,52.1113333333,52.3706666667,37.5126666667,53.8548888889,33.9096666667,44.0696666667,39.5805777778,37.3253333333,32.8864444444
802.84,51.3233333333,51.2786666667,36.9672222222,53.5216666667,32.2865555556,42.7246666667,38.0139,36.1746666666,32.167
803.15,52.6103333333,52.1345555556,38.2121111111,54.3506666667,33.3631111111,44.4442222222,39.5806111111,37.394,33.5861111111
803.46,50.8066666667,51.3191111111,37.4338888889,53.0531111111,31.3734444444,42.8614444445,38.2298888889,36.1374444445,32.5945555556
803.76,50.3378888889,51.1611111111,37.2576666667,51.9252222222,32.2456666667,42.8277777778,38.9007333334,36.508,33.5095555556
804.07,52.3125555556,53.345,38.6997777778,53.5923333333,34.1768888889,45.0406666667,40.0972777778,38.6126666667,36.5183333333
804.38,51.9301111111,53.3977777778,38.4413333333,53.5741111111,34.2432222222,44.9726666666,40.2481333333,38.0156666667,36.0338888889
804.68,52.4492222222,53.42,38.0226666667,53.9575555556,33.2735555556,44.3697777778,39.1964555556,37.6344444444,36.5292222222
804.99,52.5307777778,53.9234444444,38.9186666667,54.9565555555,33.3482222222,44.2198888889,39.8502777778,37.6158888889,36.3431111111
805.30,52.8267777778,54.2438888889,39.7858888889,55.4047777778,34.2832222222,44.4142222222,39.4602555556,38.0974444445,36.4992222222
805.60,53.6563333333,55.5406666666,41.588,56.6323333333,35.4716666667,45.8054444445,40.3410666667,39.0758888889,39.0908888889
805.91,54.3683333333,56.697,42.131,57.3972222222,35.8144444444,45.723,40.3517777778,40.3044444444,38.8278888889
806.21,54.6062222222,58.0765555556,42.6705555556,58.1855555555,37.0058888889,46.4363333333,40.8808444445,40.3826666667,38.3131111111
806.52,53.749,57.2343333334,42.1104444444,57.9377777778,35.9071111111,44.8762222222,39.5634666667,38.6731111111,36.9144444444
806.83,54.8084444444,58.2896666667,43.1411111111,58.5757777778,38.1974444444,45.0644444445,40.348,39.8027777778,37.8954444444
807.13,56.858,59.957,44.84,61.6056666667,39.3341111111,46.3896666667,41.4506222222,40.9331111111,38.9383333333
807.44,57.1147777778,60.2493333333,45.8394444444,61.8743333333,39.8654444444,47.1852222222,42.6227333333,42.1303333333,39.0775555556
807.74,59.3328888889,62.3446666667,47.7794444445,64.0802222222,41.79,48.6983333333,44.2317666667,44.2573333333,40.548
808.05,59.3944444444,61.9144444444,48.0636666667,64.7218888889,42.6857777778,48.8246666667,45.6148777778,44.6978888889,40.1321111111
808.35,59.1446666667,61.8408888889,47.5871111111,63.4208888889,41.3533333333,48.8751111111,44.6350444445,44.3757777778,39.3095555555
808.66,59.3242222222,62.3496666667,47.3461111111,63.7118888889,40.446,48.1245555555,44.8071888889,44.0196666667,39.455
808.97,61.2368888889,63.071,47.6086666666,64.9406666667,41.9993333333,48.7415555556,46.3881111111,44.9121111111,39.3744444444
809.27,61.2723333333,62.0428888889,48.0645555556,65.5735555556,42.6702222222,48.6021111111,47.0322333333,44.2473333334,40.1613333333
809.58,61.2852222222,62.0167777778,47.8055555556,64.3853333333,42.5462222222,49.3033333333,46.8058777778,44.6883333333,40.7348888889
809.88,61.8296666666,62.8112222222,48.1597777778,65.0193333333,43.1824444445,49.3691111111,47.6005,45.7237777778,41.5003333334
810.19,61.3463333333,63.3913333333,47.8467777778,64.4408888889,42.5986666667,49.4027777778,47.7542666667,44.8605555556,40.8973333333
810.49,61.1562222222,63.0595555555,47.5438888889,63.839,41.4355555555,49.1934444445,48.2654,44.5168888889,40.638
810.80,59.1663333333,61.8091111111,46.1007777778,61.9766666667,40.4987777778,47.1244444444,46.3428,42.3785555556,38.9354444444
811.10,57.0146666667,61.0175555556,44.3321111111,60.6248888889,38.7766666667,44.8747777778,44.4577,40.9652222222,38.1593333333
811.41,57.1236666667,62.4403333333,44.6741111111,60.872,39.9693333333,46.6437777778,44.3528,42.1687777778,38.8218888889
811.71,58.431,64.867,46.1854444445,63.7126666667,42.2535555556,47.6331111111,45.9958333333,44.1902222222,40.8061111111
812.02,57.5987777778,64.3314444444,46.0594444444,62.5413333333,42.2066666667,47.5578888889,44.7790555556,43.6855555556,40.2217777778
812.32,55.4966666667,63.9773333333,45.799,61.327,41.7353333333,46.4467777778,43.1449,43.0703333334,38.6534444445
812.63,53.1906666667,63.5473333333,44.7297777778,59.6736666667,39.8368888889,44.7501111111,41.5085333334,41.264,36.1265555555
812.93,54.6121111111,65.7443333333,46.0794444445,61.2786666667,41.5095555556,45.0105555556,43.2118888889,42.851,37.128
813.24,53.1145555555,65.9512222222,45.1178888889,59.5958888889,40.8881111111,44.8022222222,41.9802666667,41.5614444444,36.2794444444
813.54,54.7404444444,67.7392222222,46.2034444445,61.1753333333,42.4711111111,46.525,42.8957333334,44.5516666667,37.0014444444
813.85,53.7497777778,67.5376666667,46.1441111111,59.9532222222,42.7661111111,44.8905555556,41.8866444445,44.7206666667,36.35
814.15,54.0997777778,67.3732222222,46.0716666667,61.3998888889,42.3892222222,44.8298888889,42.4064777778,45.3865555555,36.1808888889
814.46,54.5701111111,67.023,46.8554444444,61.1948888889,43.3125555556,45.2622222222,42.8784666667,45.933,36.3313333333
814.76,51.7214444444,64.2961111111,46.0317777778,58.6891111111,40.4865555555,41.8056666667,41.6285666667,43.6405555555,33.7454444444
815.07,50.0396666667,62.1865555556,45.4601111111,56.7901111111,39.9841111111,40.9596666667,40.2230888889,42.035,31.6407777778
815.37,48.5965555556,59.7075555556,44.4248888889,55.3021111111,39.1813333333,39.4737777778,39.8791111111,40.9355555556,29.9024444445
815.68,47.9825555556,60.1072222222,44.6233333333,55.9532222222,37.9047777778,39.2567777778,39.2645111111,39.5348888889,30.6103333333
815.98,49.7252222222,61.2486666667,46.3682222222,57.2043333333,40.7342222222,40.793,40.7145,41.7552222222,32.4891111111
816.29,48.262,59.6772222222,46.6096666667,55.8403333333,39.3921111111,40.8737777778,39.6392555556,41.3866666667,32.7635555555
816.59,50.316,60.9253333333,49.3868888889,57.2278888889,41.0442222222,42.6607777778,41.4529555556,43.8497777778,34.0764444444
816.89,48.5886666667,58.6817777778,48.2852222222,55.1983333333,39.9427777778,40.9431111111,40.6323333333,42.3187777778,33.8157777778
817.20,48.1894444444,58.7883333333,48.5073333333,55.0256666667,39.7277777778,41.5297777778,40.4663111111,42.6425555556,33.563
817.50,47.6858888889,59.5076666667,48.674,53.7355555556,39.9028888889,41.0813333333,39.9410111111,41.9482222222,33.264
817.81,45.5191111111,58.1843333333,48.6276666667,52.8604444445,38.4425555556,41.4187777778,39.1980444445,41.9643333333,32.9035555556
818.11,46.4308888889,59.3991111111,48.8856666667,53.9566666666,38.7921111111,41.6505555555,39.2812333333,42.6678888889,34.4155555555
818.41,46.2778888889,59.4107777778,49.4124444444,54.1921111111,38.9595555555,41.1063333333,39.2619888889,43.943,35.4175555556
818.72,46.3885555555,60.5054444444,49.3495555555,54.3142222222,38.672,40.9153333333,39.1133444444,44.6837777778,35.6512222222
819.02,46.0733333333,59.9173333334,49.3995555556,53.4714444444,39.2685555556,41.1043333334,39.9032333333,45.0653333334,35.4866666667
819.33,44.6125555556,59.8242222222,48.9457777778,53.0851111111,37.2525555555,40.0596666667,39.0234555556,44.8454444444,34.7303333333
819.63,42.8805555556,59.3603333333,48.6346666667,52.6844444445,36.6713333333,39.3324444444,38.7837666667,43.8842222222,33.6367777778
819.93,39.3922222222,58.3635555555,47.4335555556,51.258,35.779,37.2282222222,37.5503555556,42.4718888889,31.9444444444
820.24,37.5417777778,57.6388888889,46.7536666666,50.3262222222,34.9147777778,35.9942222222,37.1402666667,41.6332222222,30.7394444445
820.54,35.4192222222,56.7426666667,45.849,49.2623333333,33.9092222222,34.6538888889,36.2951111111,40.9817777778,29.92
820.85,34.2291111111,56.2733333333,45.791,49.0716666667,33.6298888889,34.2407777778,36.2554444444,40.9385555556,30.0766666667
821.15,33.3384444444,56.1443333333,45.4358888889,48.6626666667,33.0493333333,33.3075555555,36.3885111111,40.4945555556,29.5126666667
821.45,32.173,55.5101111111,44.7254444444,47.5362222222,32.3405555555,32.608,35.7550111111,40.0335555556,28.7866666667
821.76,31.6561111111,55.4862222222,44.6403333333,47.2885555556,31.7458888889,32.4847777778,35.7884,39.956,28.6611111111
