wavelength,Back_AniNotf,Belly_AniNotf,Breast_AniNotf,Crissum_AniNotf,Crown_AniNotf,DorTail_AniNotf,Patch10_AniNotf,Patch11_AniNotf,Patch12_AniNotf,Rump_AniNotf,Throat_AniNotf,WingTip_AniNotf
363.11,41.3513333333,4.80733333334,7.87275,7.62025,11.647625,4.981,39.3173333333,39.755,2.76866666667,38.7236666667,2.0115,4.96866666666
363.48,41.2601666666,4.67766666666,7.67625,7.30608333333,11.388625,4.75433333333,39.1056666666,39.5848333334,2.60833333334,38.4155,1.78716666667,4.70466666667
363.84,40.9331666666,4.49233333333,7.5165,7.1565,11.2300416667,4.56216666667,39.0745,39.474,2.459,38.1855,1.6715,4.545
364.20,41.0053333333,4.353,7.36458333334,7.00466666666,11.1357083333,4.57066666666,39.158,39.5438333333,2.45683333334,38.1496666666,1.59683333334,4.46283333333
364.57,40.94,4.48283333333,7.32716666667,7.01716666667,11.1605,4.60783333333,39.1576666667,39.4865,2.48566666667,38.0288333333,1.59366666666,4.406
364.93,40.7813333334,4.51266666666,7.21325,6.95983333334,11.036625,4.519,39.0131666667,39.376,2.384,37.8323333334,1.53,4.38583333334
365.29,40.5666666666,4.3975,7.05958333333,6.88375,10.9195,4.51016666667,38.85,39.2896666666,2.3645,37.7533333333,1.43033333334,4.39066666667
365.66,40.4551666667,4.29316666666,6.84358333333,6.70333333334,10.7949583333,4.37083333333,38.7743333333,39.162,2.1605,37.6221666667,1.22266666666,4.2315
366.02,40.336,4.19816666667,6.61525,6.49466666666,10.669625,4.196,38.822,39.2898333333,2.00466666666,37.6631666666,0.986333333334,4.05316666666
366.38,40.4836666667,4.26016666667,6.63375,6.49575,10.7507916667,4.19033333333,39.0723333333,39.4528333333,1.929,37.7326666666,1.04233333334,4.19533333333
366.75,40.3141666666,3.96783333334,6.42066666667,6.186,10.4764583333,4.00733333333,38.9721666666,39.2896666667,1.71083333333,37.5461666667,0.816833333331,3.95133333334
367.11,40.4351666667,4.02166666667,6.37883333334,6.16158333333,10.5055833333,4.0075,39.1886666667,39.2943333333,1.76533333334,37.5756666666,0.962666666668,4.0545
367.47,40.2963333333,4.0175,6.45725,6.2365,10.5172083333,4.10416666667,39.2878333333,39.2973333333,1.8405,37.7458333333,1.09533333333,4.229
367.84,40.2181666667,3.92433333333,6.38166666666,6.12475,10.3325416667,4.04466666666,39.1341666667,39.266,1.7865,37.7151666667,1.01566666667,4.19066666667
368.20,39.954,3.7465,6.2615,5.96483333334,10.125125,3.83883333333,39.0298333333,39.0583333333,1.532,37.4225,0.888666666667,3.90016666667
368.56,39.925,3.63516666667,6.212,5.87633333334,10.0772916667,3.72566666667,39.0923333333,38.9996666667,1.40483333333,37.3385,0.889666666665,3.77533333333
368.93,39.8911666667,3.49116666667,6.09933333334,5.84066666667,10.0205416667,3.67,39.2265,38.9548333333,1.34166666667,37.4345,0.779166666665,3.67216666667
369.29,39.683,3.33766666667,5.94058333333,5.64933333333,9.83650000002,3.46116666667,39.248,38.8603333333,1.13866666667,37.2343333334,0.798833333333,3.5895
369.65,39.5383333333,3.33316666666,5.99958333333,5.67258333333,9.79516666669,3.57133333333,39.3706666666,38.929,1.14316666667,37.2261666667,0.833833333333,3.59
370.01,39.342,3.42083333334,6.18091666666,5.72425,9.78391666665,3.71566666667,39.4051666667,38.8085,1.20733333333,37.1566666666,0.9385,3.711
370.38,39.0255,3.2485,6.031,5.588,9.50470833335,3.6165,39.3263333334,38.5883333334,1.143,36.804,0.874666666669,3.4825
370.74,38.9301666666,3.34066666667,6.13683333333,5.64725,9.55008333331,3.64716666667,39.5318333334,38.6051666667,1.13933333333,36.69,1.04333333333,3.59
371.10,38.62,3.38066666667,6.14041666666,5.62658333334,9.46204166666,3.69033333333,39.449,38.5253333333,1.091,36.5358333333,1.0095,3.53916666667
371.46,38.6783333333,3.582,6.21075,5.6765,9.54924999998,3.7655,39.7225,38.6021666666,1.1895,36.436,1.09083333333,3.61783333333
371.83,38.7876666666,3.70216666666,6.30008333334,5.76133333334,9.60308333335,3.82283333333,39.9481666667,38.6226666666,1.205,36.3816666667,1.15166666667,3.59983333333
372.19,38.593,3.68283333334,6.29491666666,5.67483333334,9.53083333335,3.807,39.9105,38.602,1.20933333333,36.2365,1.0985,3.58966666667
372.55,38.3446666666,3.71316666667,6.35091666667,5.69775,9.47870833331,3.874,40.0348333333,38.5893333333,1.29133333333,36.1255,1.05983333333,3.7
372.92,38.1783333333,3.87066666667,6.51966666666,5.79925,9.50179166668,3.96683333333,40.096,38.5086666667,1.436,35.9275,1.23483333333,3.86816666667
373.28,38.0496666666,3.89683333333,6.57733333333,5.81241666667,9.49879166668,3.98,40.1761666666,38.5086666667,1.43816666666,35.709,1.2195,3.83116666667
373.64,37.7831666666,3.8925,6.61316666667,5.70733333333,9.42266666665,3.842,40.2548333333,38.3556666666,1.43366666666,35.4773333334,1.237,3.82016666667
374.00,37.6258333334,3.83266666666,6.56383333333,5.664,9.38683333335,3.87416666666,40.4803333334,38.2426666666,1.47533333334,35.2465,1.27683333333,3.76983333333
374.37,37.4463333333,3.82616666667,6.67441666666,5.72716666667,9.38387500001,3.863,40.5618333333,38.1936666667,1.493,35.1953333334,1.23416666666,3.7955
374.73,37.0386666667,3.75683333333,6.60333333333,5.66875,9.31295833331,3.80866666667,40.5441666666,37.9246666667,1.488,34.8731666667,1.14166666667,3.8
375.09,36.823,3.65766666666,6.50966666666,5.51233333334,9.14995833332,3.6495,40.662,37.8845,1.36333333333,34.5858333334,1.0315,3.78333333334
375.45,36.5088333333,3.48383333333,6.36933333334,5.32125,8.92429166666,3.5025,40.7075,37.7645,1.16116666667,34.371,0.920333333333,3.63683333333
375.81,36.1886666667,3.44433333333,6.4265,5.2955,8.94008333335,3.50966666667,40.8863333333,37.6163333333,1.19183333333,34.158,1.00316666667,3.77033333333
376.18,36.0456666667,3.54616666667,6.53,5.40466666666,8.97262499998,3.57016666667,41.2388333333,37.6425,1.25633333333,34.05,1.10133333333,3.846
376.54,35.863,3.5225,6.50216666666,5.42066666667,8.91262500001,3.479,41.2661666667,37.505,1.29666666667,33.805,1.12866666667,3.82633333334
376.90,35.6758333333,3.4295,6.37941666667,5.33425,8.84487499999,3.443,41.3973333334,37.4351666667,1.28266666666,33.6453333333,1.06166666667,3.70083333333
377.26,35.464,3.41366666667,6.406,5.33408333334,8.810375,3.48233333334,41.5216666666,37.2681666667,1.323,33.509,1.008,3.66933333333
377.63,35.3958333333,3.4595,6.38391666666,5.27983333334,8.79333333333,3.53333333334,41.6741666667,37.2735,1.33683333333,33.3673333333,1.03133333333,3.74633333333
377.99,35.0818333333,3.413,6.35466666667,5.15216666666,8.65937500002,3.38133333334,41.7938333333,37.2325,1.24733333333,33.1498333334,0.950166666666,3.701
378.35,34.7156666667,3.44033333334,6.33283333333,5.10483333333,8.57208333335,3.44383333333,41.8591666667,37.079,1.21583333333,32.9021666666,1.00116666667,3.72533333334
378.71,34.5615,3.4505,6.37441666667,5.11541666667,8.42854166668,3.48366666667,41.9421666667,37.0228333333,1.18216666667,32.7523333333,1.0405,3.69316666667
379.07,34.3495,3.37416666667,6.35875,5.14391666667,8.34195833335,3.53533333334,42.1236666666,36.8523333334,1.18833333333,32.5055,1.09483333333,3.66916666667
379.44,34.1546666667,3.4655,6.46041666667,5.346,8.362375,3.73683333333,42.2695,36.7441666667,1.34566666667,32.3408333333,1.2565,3.81866666666
379.80,33.82,3.41966666666,6.34475,5.25791666667,8.24920833331,3.70333333334,42.2776666666,36.6276666667,1.31866666666,32.0673333333,1.17683333333,3.77016666667
380.16,33.5198333333,3.50466666666,6.36375,5.23816666667,8.27025,3.79266666667,42.2516666667,36.4306666666,1.41466666667,31.7575,1.25133333334,3.87783333333
380.52,33.364,3.60716666667,6.47566666666,5.27891666666,8.31150000002,3.95216666667,42.439,36.3373333334,1.49016666666,31.5956666667,1.40166666667,4.037
380.88,33.0686666667,3.66066666667,6.44633333333,5.23816666667,8.25358333331,3.99733333333,42.5165,36.119,1.46933333334,31.2193333334,1.47283333333,4.109
381.24,32.6871666667,3.6375,6.35683333333,5.194,8.109875,3.94816666667,42.4948333334,35.8785,1.4225,30.9131666667,1.47433333334,4.13366666667
381.61,32.3925,3.544,6.33541666667,5.25358333333,8.047,3.95183333334,42.5026666667,35.6418333334,1.4685,30.6506666667,1.4755,4.0685
381.97,32.218,3.53283333333,6.3945,5.38608333333,8.03341666667,4.01383333334,42.4746666667,35.4925,1.49883333333,30.3531666666,1.54233333334,4.16883333333
382.33,32.1601666666,3.53866666667,6.41366666666,5.39808333334,8.09912499999,4.04916666667,42.6405,35.4478333333,1.64916666666,30.2396666667,1.57183333333,4.21916666667
382.69,32.0618333334,3.60083333333,6.49366666666,5.40041666667,8.27133333332,4.0875,42.8251666666,35.3813333333,1.75816666667,30.09,1.63083333333,4.3635
383.05,31.7893333334,3.7015,6.52416666666,5.38058333334,8.25995833332,4.10283333333,42.7371666666,35.214,1.80233333334,29.9068333334,1.65416666667,4.38783333334
383.41,31.5195,3.61566666667,6.45291666666,5.26316666667,8.22704166669,4.011,42.8046666667,35.0416666667,1.71,29.6943333333,1.59783333333,4.33716666667
383.77,31.3861666666,3.65516666667,6.47583333334,5.30066666667,8.25641666667,4.0625,42.9961666666,34.927,1.755,29.6213333334,1.67983333333,4.32816666667
384.14,31.1813333333,3.6215,6.39516666667,5.27841666667,8.15591666665,4.0285,43.036,34.7051666667,1.753,29.5356666667,1.69216666666,4.3425
384.50,30.894,3.6575,6.35083333334,5.31108333334,8.16512500001,4.08766666667,43.1581666667,34.583,1.79966666667,29.4225,1.70183333333,4.3365
384.86,30.682,3.695,6.44341666667,5.40733333333,8.12808333332,4.128,43.2328333333,34.507,1.81666666667,29.3553333333,1.77333333333,4.39066666667
385.22,30.5275,3.79133333333,6.52625,5.477,8.19220833335,4.236,43.4853333333,34.5521666666,1.934,29.2563333333,1.86666666667,4.48783333333
385.58,30.278,3.86733333333,6.50841666667,5.56308333334,8.21070833335,4.27916666667,43.627,34.5495,1.981,29.0558333333,1.98416666667,4.58683333333
385.94,30.158,3.99633333333,6.56816666667,5.67625,8.338875,4.40633333334,43.8041666667,34.484,2.10983333334,29.079,2.122,4.72866666667
386.30,29.8483333333,4.01933333334,6.56316666667,5.70366666666,8.25333333332,4.43433333334,43.8071666666,34.3668333333,2.0895,28.831,2.156,4.7945
386.66,29.5176666667,4.08916666667,6.52616666667,5.72016666666,8.18004166668,4.49466666667,43.8011666667,34.1458333333,2.13483333334,28.6105,2.20916666667,4.87066666667
387.03,29.3673333333,4.20683333333,6.68933333334,5.9185,8.31233333335,4.6165,43.9865,34.0521666667,2.34966666666,28.5135,2.38016666667,5.05233333333
387.39,29.1125,4.31716666666,6.80583333334,5.985,8.34325000002,4.7285,43.9216666666,33.91,2.48716666666,28.3015,2.49866666667,5.151
387.75,28.8138333334,4.2275,6.70091666666,5.90483333334,8.20683333334,4.71266666667,43.8635,33.76,2.43733333333,27.9923333334,2.47016666666,5.122
388.11,28.5606666667,4.19716666666,6.66433333333,5.91775,8.18179166669,4.7215,43.869,33.711,2.46683333333,27.7711666667,2.4825,5.11316666667
388.47,28.2808333333,4.20566666666,6.74383333334,5.94525,8.18329166668,4.76783333334,43.7666666666,33.5356666667,2.50916666667,27.4695,2.59,5.20533333334
388.83,28.1913333334,4.2705,6.80991666666,5.9925,8.28445833335,4.84433333334,43.859,33.544,2.64733333334,27.355,2.67566666667,5.26616666667
389.19,27.989,4.31333333334,6.82025,6.05791666667,8.298,4.90016666667,43.8031666667,33.3431666666,2.7105,27.1951666667,2.743,5.3445
389.55,27.843,4.3575,6.91616666667,6.07583333333,8.305375,5.05066666667,43.8481666667,33.1143333333,2.79083333333,27.0325,2.77266666666,5.40366666667
389.91,27.6053333333,4.41216666666,6.94366666667,6.00025,8.24787500002,5.113,44.0018333333,33.0605,2.88033333333,26.796,2.8085,5.40333333334
390.27,27.3726666667,4.45816666666,6.98183333334,5.96683333333,8.27637499999,5.119,44.098,32.8616666667,2.91416666667,26.5991666667,2.86566666667,5.40966666667
390.63,27.1891666667,4.46016666666,7.03391666667,6.00141666666,8.30979166669,5.14766666666,44.2771666667,32.8163333333,2.9675,26.4356666667,2.94383333334,5.446
391.00,26.977,4.4325,6.99475,5.90516666667,8.28525000002,5.16233333333,44.251,32.6516666667,2.94416666666,26.2343333333,2.91666666666,5.38666666667
391.36,26.7616666667,4.422,6.96225,5.93058333333,8.26845833335,5.21683333333,44.4555,32.5613333333,3.03383333334,26.0195,2.93333333333,5.43866666667
391.72,26.536,4.562,7.08925,6.01666666666,8.38195833335,5.33633333334,44.5646666666,32.4473333334,3.1785,25.9215,3.00833333333,5.58783333333
392.08,26.321,4.62533333333,7.17858333334,6.00691666667,8.364875,5.38733333334,44.688,32.273,3.188,25.7268333334,3.035,5.6415
392.44,26.0418333333,4.60516666667,7.05991666666,5.94341666666,8.30183333331,5.3455,44.7793333333,32.0815,3.18416666666,25.5398333333,2.9805,5.631
392.80,25.6451666666,4.582,7.0325,5.89325,8.23708333335,5.3255,44.7708333333,31.751,3.1755,25.2483333333,2.98866666667,5.6515
393.16,25.4368333334,4.61866666667,7.03375,5.8815,8.217625,5.37183333334,44.8701666667,31.5968333333,3.25016666666,25.0281666667,3.04783333333,5.637
393.52,25.1068333334,4.6425,7.01908333334,5.88541666666,8.19795833333,5.36383333333,44.9181666667,31.4315,3.31266666666,24.8303333334,3.1075,5.714
393.88,24.8663333333,4.6945,7.01908333333,5.9825,8.25104166669,5.4335,44.822,31.2215,3.39516666667,24.5746666667,3.195,5.81683333333
394.24,24.5333333333,4.68533333334,6.97391666666,6.00408333334,8.20741666665,5.45266666667,44.8593333334,31.0293333334,3.4535,24.3326666666,3.2105,5.8385
394.60,24.1955,4.71733333333,6.9935,6.05583333334,8.19379166666,5.52733333334,44.7261666667,30.725,3.51283333334,24.068,3.264,5.82866666667
394.96,23.8118333334,4.73266666666,6.98033333334,6.10066666667,8.15854166669,5.56433333333,44.8263333333,30.4793333333,3.5535,23.7496666667,3.31233333334,5.937
395.32,23.599,4.82166666667,7.00425,6.09591666666,8.151625,5.625,44.731,30.2146666667,3.599,23.561,3.36616666667,5.95766666667
395.68,23.2535,4.811,7.00316666667,6.07775,8.09616666668,5.62283333334,44.6456666667,29.948,3.60566666666,23.2473333333,3.38933333334,5.95666666667
396.04,22.885,4.7585,6.93516666666,6.07375,8.06779166669,5.64983333333,44.683,29.6893333333,3.65016666667,22.9373333333,3.39216666667,5.98133333333
396.40,22.5771666667,4.73366666667,6.92266666667,5.99608333334,7.96308333333,5.688,44.649,29.3905,3.64483333333,22.5696666667,3.3695,5.98466666666
396.76,22.2813333333,4.75833333333,6.93858333333,6.03691666667,7.93741666666,5.7835,44.7188333333,29.2001666666,3.69483333334,22.2785,3.392,6.03983333333
397.12,21.9525,4.71766666667,7.00675,6.06825,7.90229166667,5.8175,44.6786666667,28.9035,3.6995,21.9525,3.4265,6.08733333333
397.48,21.5561666667,4.59316666667,6.96191666666,6.00825,7.76954166666,5.7225,44.5646666667,28.5746666666,3.60916666666,21.4913333333,3.3635,5.96666666667
397.84,21.1071666667,4.43933333334,6.84058333334,5.89583333334,7.597,5.59333333333,44.4168333333,28.2036666667,3.5045,21.1326666667,3.22533333334,5.87366666667
398.20,20.8491666667,4.37583333333,6.80275,5.84333333333,7.52058333334,5.63416666667,44.4025,27.9111666666,3.52766666667,20.7856666667,3.1885,5.811
398.56,20.5238333333,4.313,6.73916666666,5.77558333333,7.40191666667,5.60033333333,44.5583333333,27.6833333333,3.51566666667,20.5215,3.14116666667,5.81133333333
398.92,20.1578333333,4.20616666667,6.57741666667,5.651,7.27325,5.52866666666,44.3726666666,27.3778333334,3.451,20.1301666666,3.02516666667,5.70566666666
399.28,19.8031666667,4.10083333333,6.56875,5.57941666667,7.18508333333,5.4475,44.4326666667,27.1486666667,3.41133333333,19.7768333333,2.999,5.68466666667
399.64,19.5748333333,4.047,6.44683333334,5.53441666666,7.12079166667,5.42183333333,44.5191666667,26.8783333333,3.411,19.462,3.00766666667,5.667
400.00,19.3381666667,4.06883333333,6.44216666666,5.50675,7.07270833334,5.44983333334,44.4561666667,26.6755,3.43216666667,19.2043333334,3.01233333333,5.69166666667
400.36,18.9643333333,4.0135,6.41066666667,5.49175,7.00691666667,5.4265,44.4023333333,26.3641666667,3.442,18.8893333333,2.9955,5.68616666667
400.72,18.611,3.9025,6.2535,5.3295,6.88225,5.34633333334,44.365,26.0151666666,3.37083333333,18.55,2.90416666666,5.59166666667
401.08,18.2816666667,3.81066666666,6.09475,5.21741666666,6.74216666667,5.2595,44.3398333334,25.722,3.28216666667,18.1963333334,2.79466666666,5.5435
401.44,17.9821666667,3.858,6.071,5.16825,6.76445833333,5.324,44.24,25.3845,3.378,17.9723333333,2.84766666667,5.61933333333
401.80,17.709,3.8635,6.07108333334,5.11083333334,6.77216666667,5.38133333334,44.2576666667,25.108,3.4305,17.7128333333,2.90066666666,5.59133333334
402.16,17.3976666667,3.90516666667,6.06775,5.13458333333,6.77795833333,5.353,44.1865,24.8603333333,3.43416666666,17.522,2.92433333333,5.69033333333
402.52,17.1386666666,3.87583333333,6.01425,5.10758333334,6.70891666667,5.33083333333,43.9998333333,24.6183333334,3.46533333333,17.2601666667,2.89733333334,5.69166666667
402.88,16.9621666666,3.9135,6.03591666666,5.13541666666,6.68175,5.376,44.0525,24.412,3.48883333334,17.1251666667,2.95116666667,5.70183333333
403.24,16.6986666666,3.90583333333,5.9385,5.119,6.63404166667,5.38433333334,44.053,24.1613333334,3.4685,16.9013333333,2.9495,5.70033333334
403.60,16.433,3.82966666667,5.89391666666,5.05566666667,6.57108333333,5.34766666666,43.9391666667,23.92,3.4475,16.659,2.88166666667,5.64916666666
403.95,16.3028333333,3.89783333333,5.95783333333,5.09383333333,6.62545833334,5.39716666667,43.9648333333,23.7651666667,3.55283333333,16.5878333333,2.93933333334,5.70416666667
404.31,16.229,3.94066666666,6.00466666666,5.13775,6.63879166666,5.4785,44.0345,23.6496666666,3.6265,16.4926666667,3.00833333333,5.6955
404.67,16.0176666667,3.8925,5.94358333333,5.088,6.55375,5.41183333334,43.9108333333,23.4381666666,3.6115,16.2865,2.976,5.6445
405.03,15.8311666666,3.90733333333,5.95408333334,5.035,6.56145833333,5.44366666667,43.918,23.3061666667,3.64533333333,16.1838333333,3.004,5.647
405.39,15.7231666667,3.9475,5.92883333333,5.00183333334,6.53441666667,5.44733333334,43.9183333333,23.2118333333,3.603,16.0696666667,3.008,5.65033333334
405.75,15.5116666667,3.9,5.85433333334,4.92658333333,6.42391666666,5.36866666666,43.8575,22.986,3.51366666667,15.8838333334,2.95333333333,5.60966666666
406.11,15.3813333333,3.90916666667,5.86433333333,4.92316666666,6.400625,5.402,43.8606666667,22.8315,3.5105,15.7196666666,2.98916666667,5.57866666667
406.47,15.2975,3.94583333333,5.84091666667,4.89383333333,6.406125,5.46333333333,43.8328333333,22.7006666667,3.527,15.5863333333,3.01666666667,5.5705
406.83,15.0846666666,3.90033333334,5.81741666667,4.84475,6.374,5.45733333333,43.7956666667,22.5013333334,3.52566666667,15.4073333333,3.01033333333,5.54716666666
407.19,14.8941666667,3.83333333334,5.75208333333,4.758,6.30033333333,5.41016666666,43.685,22.2673333334,3.50266666667,15.2306666667,2.93916666666,5.49366666666
407.55,14.7715,3.85533333333,5.74641666667,4.77783333333,6.25308333333,5.42433333333,43.6063333334,22.098,3.47966666667,15.1088333333,2.974,5.51533333334
407.90,14.4965,3.73416666667,5.62625,4.68666666666,6.15279166667,5.354,43.467,21.7638333334,3.34833333333,14.8508333333,2.93183333333,5.41816666666
408.26,14.3158333333,3.66783333333,5.50333333334,4.59525,6.09308333334,5.22916666667,43.3525,21.558,3.24866666666,14.7035,2.85,5.38633333333
408.62,14.1981666667,3.68733333333,5.49,4.62758333334,6.10208333333,5.257,43.2753333334,21.3798333333,3.25566666667,14.5855,2.86133333333,5.43516666666
408.98,14.0363333334,3.6115,5.38025,4.59625,6.034625,5.193,43.1883333333,21.142,3.17816666666,14.3933333334,2.81816666667,5.393
409.34,13.8681666667,3.52916666667,5.33916666667,4.5425,5.967,5.12983333334,43.1286666666,20.9413333334,3.16416666666,14.254,2.73033333333,5.361
