wavelength,Back_LanVerf,Belly_LanVerf,Breast_LanVerf,Crissum_LanVerf,Crown_LanVerf,DorTail_LanVerf,Patch10_LanVerf,Patch11_LanVerf,Rump_LanVerf,Throat_LanVerf,WingTip_LanVerf
752.22,14.2850833334,47.6115,30.876,28.2833333334,11.8208333333,21.8246666667,17.4905,11.5410416667,18.8830833334,28.2283333334,19.8604166666
752.53,14.2443333333,47.7620833333,30.9938333333,28.36375,11.7801666667,22.0168333333,17.6055,11.539,19.0268333333,28.28075,19.8345
752.85,14.2648333333,47.866,31.0758333333,28.4455833334,11.737,21.9969166667,17.6334166667,11.4095,19.0941666667,28.3314166667,19.672
753.16,14.4658333333,47.9528333333,31.2860833333,28.68975,11.8556666667,22.0455,17.9415833333,11.5963333333,19.2234166666,28.4896666667,19.76325
753.47,14.4526666666,48.1079166667,31.31775,28.7163333333,11.919,22.1116666667,17.9030833333,11.5785,19.3120833333,28.6605,19.78125
753.79,14.5799166666,48.4636666666,31.5171666666,28.9195833334,11.9305,22.3156666667,18.0784166667,11.713,19.4711666667,28.8348333333,20.0874166667
754.10,14.6058333333,48.5425,31.6393333333,29.0578333333,11.9865,22.5959166667,18.2685,11.8232916667,19.5628333333,28.7575833333,20.2063333333
754.42,14.5104166666,48.5655833333,31.5953333333,28.93725,11.8951666667,22.43,18.16075,11.7602916667,19.51375,28.6430833333,20.0229166667
754.73,14.5231666667,48.6343333333,31.7755833333,28.9265833333,12.0585,22.5446666667,18.31075,11.77275,19.6404166667,28.73225,20.13975
755.05,14.5094166667,48.7153333333,31.8306666667,28.9679166666,12.0854166667,22.59075,18.4191666667,11.7921666667,19.62125,28.779,20.2345833333
755.36,14.4478333334,48.784,31.9014166667,28.9228333333,11.8956666667,22.7885,18.2750833333,11.784125,19.4103333333,28.837,20.0893333333
755.67,14.2508333333,48.6131666667,31.80575,28.8421666667,11.5388333333,22.6335833333,18.0906666667,11.590875,19.1860833333,28.66925,19.9783333334
755.99,14.13425,48.32,31.53975,28.6614166666,11.2858333333,22.31925,17.8993333333,11.4352083333,18.9099166667,28.36,19.787
756.30,14.3355833333,48.4918333333,31.6250833333,28.77725,11.5075,22.58725,18.1375833334,11.9065833333,19.1189166667,28.4954166667,20.1745833334
756.62,14.38725,48.6443333333,31.65725,28.7990833333,11.7301666667,22.68325,18.1814166667,11.9364583333,19.1449166667,28.5831666667,20.2870833334
756.93,14.46075,48.6580833333,31.7175833333,28.8243333333,11.7768333333,22.7741666667,18.2751666667,11.962375,19.1240833333,28.5354166667,20.339
757.24,14.3665833333,48.3293333334,31.53625,28.74275,11.8059166667,22.5905833333,18.2305833334,11.8939583333,19.0485833333,28.50225,20.3078333334
757.56,14.4123333333,48.2444166667,31.474,28.89125,11.8198333333,22.4839166667,18.2149166667,11.8949583333,19.0221666667,28.4000833334,20.5061666667
757.87,14.4190833333,48.21025,31.541,28.9216666667,11.7873333333,22.34125,18.24475,11.8709166667,18.9659166666,28.3014166667,20.6475
758.18,14.4256666667,48.121,31.5725,28.90325,11.7858333333,22.247,18.1491666667,11.8449583333,18.9568333333,28.2605833333,20.6240833334
758.50,14.3710833334,47.8928333333,31.395,28.7566666667,11.6226666667,22.0485,18.08125,11.7046666667,18.78125,27.9294166667,20.41125
758.81,14.7834166667,48.26975,31.5981666666,29.07925,12.0924166667,22.17775,18.39925,11.987875,19.2074166667,28.1183333333,20.8164166666
759.13,15.277,48.64175,31.8834166667,29.3838333333,12.6255,22.4786666666,18.7994166667,12.3480416667,19.5643333333,28.47425,21.212
759.44,15.4914166667,48.9431666667,32.09775,29.5245833333,12.7730833333,22.589,18.8041666667,12.4782083334,19.6701666667,28.6855833333,21.3966666667
759.75,15.7244166667,49.0046666667,32.179,29.5595,12.8808333334,22.5179166667,18.8161666667,12.5205,19.6813333333,28.7739166667,21.3851666667
760.07,15.8868333333,49.2225833333,32.2440833333,29.6479166667,12.981,22.495,19.0276666667,12.7627083333,19.8123333333,28.7958333333,21.5208333333
760.38,15.8383333333,49.10975,32.1431666666,29.5653333333,12.8869166666,22.38425,18.9303333333,12.6856666667,19.7775833333,28.5846666667,21.4080833333
760.69,15.9804166667,49.2761666666,32.462,29.7125,13.0178333333,22.658,19.1025833333,12.857125,20.0369166667,28.7590833333,21.5758333333
761.01,15.8955833333,49.3658333333,32.5553333333,29.4873333333,13.0440833333,22.5454166667,19.0985,12.7772916667,20.0475833333,28.72775,21.3295
761.32,16.0674166667,49.4959166667,32.544,29.6034166667,13.17325,22.7756666667,19.2181666666,12.8757083333,20.18225,28.82725,21.4004166667
761.63,16.0915833333,49.5549166667,32.4346666667,29.67675,13.108,22.751,19.2095,12.8971666667,20.2146666667,28.8014166667,21.37525
761.94,16.3936666666,50.0309166667,32.83075,30.0616666667,13.49325,23.126,19.4026666667,13.2820416667,20.6116666667,29.24475,21.7836666667
762.26,15.9658333333,49.7010833333,32.6600833334,29.708,12.994,22.80625,19.0504166667,12.9297083333,20.2384166667,28.8866666667,21.37475
762.57,15.8881666667,49.867,32.7668333334,29.8014166667,13.0210833333,22.7553333333,19.0309166667,12.9519583333,20.2735,28.7976666667,21.3486666667
762.88,15.9990833333,50.0469166666,32.96375,29.9985,13.23425,23.01,19.2514166667,13.127375,20.53225,28.9424166667,21.4680833333
763.20,15.75625,49.9815,32.8365833333,29.8951666667,13.0696666667,22.9079166666,19.1484166667,12.8897083333,20.38925,28.8205,21.34375
763.51,15.6236666667,49.9451666667,32.8705,29.9261666666,12.9501666667,23.0001666667,19.0125833333,12.769875,20.3484166667,28.8154166667,21.2871666667
763.82,15.6285,50.1003333334,32.9776666667,30.0088333333,13.0865833333,23.0969166667,19.1828333333,12.92525,20.46025,28.98675,21.3998333333
764.14,15.4360833334,50.0610833333,32.8140833333,29.9058333333,12.86225,22.8455,18.9910833333,12.6489166667,20.2550833334,28.82125,21.1678333333
764.45,15.502,49.9791666667,32.7595,29.9999166667,12.7859166666,22.9389166667,18.9165833333,12.6745416667,20.2434166667,28.8824166667,21.2080833333
764.76,15.467,49.9396666666,32.75775,29.9638333333,12.7704166667,22.9935833333,18.93375,12.7254166667,20.2635833333,28.9118333333,21.261
765.07,15.6134166667,50.0948333333,32.9459166667,30.1714166667,12.9741666666,23.2626666666,19.1405,12.983375,20.4660833333,29.1101666667,21.463
765.39,15.6194166667,50.0696666667,32.9448333333,30.0945,12.94875,23.37425,19.253,12.9950416666,20.4838333333,29.11075,21.4045
765.70,15.7674166667,50.14475,32.9571666667,30.2119166667,13.198,23.5706666667,19.4408333333,13.1344583333,20.6163333333,29.3525833333,21.6070833333
766.01,15.7338333333,49.9136666667,32.7840833333,30.0808333334,13.0659166667,23.6765,19.2738333333,12.997875,20.5691666667,29.3700833333,21.5908333333
766.32,15.75675,49.594,32.6803333333,30.002,12.9878333333,23.7255833334,19.1909166667,12.961,20.4335833333,29.3953333334,21.5976666666
766.64,15.8509166667,49.4340833333,32.8081666667,30.0703333333,13.057,23.84775,19.20075,13.0684166667,20.48275,29.47625,21.6935833333
766.95,15.8574166667,49.4163333333,32.7151666666,29.8843333333,12.9683333333,23.90675,19.2665833333,12.9681666666,20.4128333333,29.4758333333,21.7526666667
767.26,15.7893333333,49.0353333333,32.3630833333,29.62175,12.7850833333,23.8569166667,19.0651666667,12.7370833333,20.19725,29.4161666666,21.6804166667
767.57,16.1013333333,49.166,32.5275833333,29.7545833333,13.1473333333,24.26225,19.3324166667,13.123375,20.4375833333,29.8140833333,22.0771666667
767.88,16.16,49.28375,32.5529166667,29.848,13.3123333333,24.3449166667,19.5316666667,13.20025,20.4634166667,29.9295,22.2193333334
768.20,16.1471666667,49.52575,32.6489166667,30.0103333333,13.3585,24.4748333333,19.6835,13.183,20.4881666666,30.0161666667,22.1691666667
768.51,16.3598333334,49.6931666667,32.8405833333,30.2839166667,13.4745833333,24.7705,20.0229166666,13.1508333333,20.6303333333,30.2871666667,22.31
768.82,16.2354166666,49.5496666667,32.77825,30.3525833333,13.52425,24.7938333333,19.974,13.0515833333,20.5163333334,30.3305,22.3585
769.13,16.5135833333,49.9609166667,33.0564166667,30.7793333334,13.8683333333,25.1271666667,20.3023333333,13.2460416667,20.7356666667,30.6130833333,22.5630833333
769.44,16.1066666667,49.78875,32.7971666666,30.5141666667,13.5794166667,24.7585833333,20.1193333333,13.0296666666,20.4411666667,30.4035833333,22.0635
769.76,16.1431666666,50.0619166666,32.9165833333,30.5750833333,13.657,24.666,20.29625,13.0525833334,20.47175,30.5096666666,22.1280833333
770.07,16.34325,50.1934166667,32.9501666666,30.6785833334,13.6779166667,25.0070833333,20.3305,13.0767083334,20.5485833333,30.7559166667,22.2433333333
770.38,16.638,50.30875,33.1861666667,30.9709166667,13.8913333333,25.176,20.4475,13.22525,20.634,31.0714166667,22.30725
770.69,17.082,50.7426666666,33.9215,31.50625,14.1891666667,25.5365,20.7615833333,13.5625416667,21.1035833334,31.4954166667,22.6730833333
771.00,17.2601666667,51.0230833334,34.3525833333,31.9556666667,14.4004166667,25.8064166667,21.1730833333,13.7227083333,21.3785,31.739,22.9055
771.32,17.1623333333,50.8893333333,34.3930833333,31.7551666666,14.1765,25.7833333333,21.1475,13.646625,21.3745,31.8005833333,22.68775
771.63,17.017,50.7155833333,34.2963333333,31.63175,14.11225,25.7005833333,21.1206666667,13.6610833333,21.3758333334,31.73825,22.7196666666
771.94,16.8476666667,50.82825,34.4121666667,31.4800833333,14.1894166667,25.85525,21.1049166666,13.7232916667,21.3630833333,31.7960833333,22.854
772.25,16.9273333333,50.8563333333,34.46575,31.4611666667,14.2495833333,26.043,21.23225,13.854625,21.71875,31.8544166667,22.8398333334
772.56,16.7451666667,50.5845833333,34.4475833333,31.2775833334,14.0185,25.9455833333,20.9431666667,13.7399166667,21.7435,31.85425,22.897
772.87,16.8765833333,50.5029166667,34.5848333333,31.444,14.215,26.17625,21.1105833334,13.7119583333,21.9345,32.0658333333,23.3326666667
773.18,16.7188333333,50.4851666667,34.4561666667,31.5126666667,14.1843333333,26.3394166667,21.102,13.7512916667,21.96025,32.1261666667,23.3598333333
773.50,16.7235833333,50.62575,34.4343333333,31.7203333333,14.4279166667,26.2716666667,21.2701666666,13.99725,22.20475,32.277,23.3504166667
773.81,16.55675,50.17075,34.086,31.5225833333,14.2741666667,26.009,21.1060833333,13.8144583334,22.1924166667,32.0759166667,23.2138333333
774.12,16.44225,50.06525,33.811,31.3693333333,14.0534166667,25.87375,21.0191666667,13.6107916667,21.9253333333,31.72475,23.0891666667
774.43,16.7738333333,50.2386666667,33.78225,31.4228333333,14.1015833333,26.1363333333,21.03925,13.8361666667,22.1095833333,31.7645833334,23.0978333333
774.74,17.00575,50.1695,33.7260833333,31.4071666667,14.47575,26.2276666667,21.0895833333,14.0934166667,22.1604166667,31.7584166666,23.27225
775.05,17.1249166666,50.1933333333,33.7749166667,31.4831666667,14.4845,26.4085,21.0435833333,14.045,22.1158333333,31.8955,23.2296666667
775.36,17.24425,50.194,33.6495833333,31.3858333333,14.3356666667,26.4206666667,20.99975,14.2282916666,22.1843333333,32.0096666667,23.2338333333
775.67,17.66175,50.4954166667,34.0023333334,31.7835833333,14.6298333333,26.626,21.3836666667,14.666,22.3576666667,32.4905,23.6533333334
775.98,17.73425,50.4194166667,33.8799166667,31.5753333333,14.59925,26.5844166667,21.3439166667,14.6076666666,22.2208333334,32.4225,23.4324166667
776.30,18.07825,50.6085833333,34.2840833333,31.939,14.91725,26.85525,21.7293333333,15.124375,22.28275,32.8008333333,23.7661666667
776.61,18.3821666667,50.4425833333,34.5051666666,32.0013333333,15.2461666667,26.9979166666,21.805,15.3683333333,22.332,32.9749166667,24.0051666667
776.92,18.5730833333,50.5060833333,34.7165833333,31.9711666667,15.2624166667,27.26875,21.93825,15.492,22.3135833333,32.9115833333,24.3630833333
777.23,18.271,50.5590833333,34.6945833333,31.7758333334,14.8660833333,27.3,21.7614166666,15.3994583333,22.0898333334,32.7828333333,24.1765833333
777.54,17.9453333333,50.559,34.6679166667,31.5953333333,14.6735,27.093,21.4293333333,15.3213333333,21.9276666667,32.718,23.9296666667
777.85,17.5586666667,50.3935833334,34.6360833333,31.4883333333,14.4893333334,26.8100833334,21.0869166667,15.140875,21.6595833333,32.6076666667,23.68825
778.16,17.91575,50.9975833333,35.1299166667,32.18125,14.6849166667,27.16275,21.5794166666,15.525625,22.0869166667,33.10375,24.2408333334
778.47,18.3325,51.3175833334,35.5850833333,32.4298333334,15.1509166667,27.3136666667,21.91075,15.9484583334,22.5586666667,33.5845,24.7840833333
778.78,18.0825,51.2859166667,35.4930833334,32.70625,15.2553333333,27.1281666667,21.5726666667,15.7034583333,22.45525,33.47225,24.6998333333
779.09,17.776,51.2275833333,35.1974166667,32.4968333333,15.0026666667,26.89125,21.2129166667,15.3890416667,22.1995833333,33.27425,24.4815833333
779.40,17.62125,51.236,35.2379166667,32.7754166667,14.9371666667,26.96925,21.3244166667,15.3593333333,22.1593333334,33.3195833333,24.3129166667
779.71,17.6841666667,51.7759166667,35.4248333334,32.7631666667,14.8058333333,27.181,21.3963333333,15.1237916666,22.47975,33.5925,24.1803333333
780.02,17.6191666667,52.1000833333,35.4903333333,32.91425,14.7714166667,27.2953333333,21.5380833333,15.1405833333,22.7571666667,33.5524166667,23.9571666667
780.33,17.39475,51.7769166667,35.4645833333,32.8975,14.8083333333,26.911,21.413,15.048,22.8208333333,33.43875,23.5058333333
780.64,17.87925,52.2995833334,36.0578333333,33.5895,15.4686666667,27.5411666667,21.8454166667,15.500125,23.62325,34.1448333333,23.9034166667
780.95,18.4875,52.4613333333,36.4210833333,34.2291666667,16.1993333334,28.1793333333,22.3265833333,16.1127083333,24.2389166667,34.7205833333,24.4315
781.26,18.81275,52.7135,36.63875,34.4015,16.657,28.5363333334,22.8975,16.4019166667,24.6776666667,34.84425,24.9135
781.57,18.687,52.9021666667,36.938,34.3604166667,16.7394166667,29.0165833333,22.8730833333,16.41225,24.8594166667,34.89825,24.8595833333
781.88,18.5823333333,53.0275833333,36.9096666667,34.6021666666,16.6910833333,29.1836666666,22.8688333333,16.394875,24.9165833333,34.9989166667,24.8186666667
782.19,18.8435833333,53.2160833333,37.1651666667,34.58925,16.7554166666,29.4030833333,23.17275,16.5165,24.9605,35.1409166666,24.8769166667
782.50,18.84325,53.0859166667,37.0154166667,34.5756666667,16.7460833333,29.353,23.1216666667,16.3164166666,24.8706666666,35.0479166666,24.7515
782.81,19.0411666666,53.1144166667,36.9075833333,34.4281666667,17.0815833333,29.4441666667,23.1403333333,16.5042083333,24.8850833333,35.083,25.16
783.12,18.9439166667,52.75775,36.3913333333,33.9438333333,17.007,29.27425,22.77275,16.5365,24.6095833333,34.7446666667,25.1000833333
783.43,18.84425,52.5648333333,36.1295833333,33.5596666667,16.7623333333,29.1288333334,22.52075,16.4352916666,24.3560833333,34.7364166667,25.2264166667
783.74,18.7994166666,52.75075,35.9625833333,33.3384166667,16.7831666667,29.3970833333,22.5431666667,16.4489166667,24.2045833334,34.6910833333,25.6383333334
784.05,19.1948333333,52.9866666667,36.0244166667,33.3486666667,16.9928333333,29.4240833333,22.7776666667,16.6692916667,24.2099166667,34.7756666667,26.0755
784.36,18.5440833333,52.0921666667,35.2720833333,32.3050833333,16.2164166667,28.627,22.10975,15.8404583333,23.3578333333,33.9113333333,25.4553333333
784.67,17.9176666667,51.4785833333,34.5325833333,31.767,15.3380833333,27.9310833333,21.2934166666,14.9788333333,22.6633333333,33.5400833333,24.8396666667
784.98,17.8653333333,51.085,34.1545833333,31.6955,15.1631666666,27.6089166666,21.0943333333,14.99525,22.45825,33.2764166667,24.7779166667
785.29,18.23975,51.18225,34.3050833333,31.9350833333,15.4689166667,27.9355,21.43725,15.481625,22.7226666667,33.5440833333,25.11825
785.60,18.3745833333,50.5661666666,33.7578333333,31.54425,15.30225,27.86025,21.30075,15.6204583334,22.5994166667,33.32825,25.0960833333
785.91,18.04225,50.2051666667,33.52825,31.1325,14.7059166667,27.3210833333,20.8683333334,15.37375,22.2490833333,33.06325,24.7799166666
786.22,18.44525,50.5995,33.9626666667,31.5645,14.9029166667,27.5415833333,21.1355833333,15.814625,22.9835833333,33.7049166666,25.0693333333
786.53,18.50325,50.4763333333,34.1739166667,31.9679166667,15.0533333333,27.4731666667,21.2925833333,15.930625,23.1291666667,33.7414166667,25.2965
786.84,18.1556666667,50.1056666667,33.8375833333,31.6906666667,14.587,26.8155833333,20.8741666666,15.4202083334,22.7378333333,32.9924166667,24.6061666667
787.14,18.6939166667,50.5975,34.3135,32.4775,14.90725,26.9698333333,21.242,15.717625,23.054,33.62025,24.6126666667
787.45,19.0273333334,51.2415,35.03775,33.03125,15.3965,27.42225,21.73275,16.1117916667,23.3616666667,34.12175,25.1319166666
787.76,19.3764166667,51.8235,35.375,33.5003333333,15.8639166667,27.747,22.3598333333,16.631875,23.7285833333,34.535,25.47325
788.07,19.2136666667,51.578,35.3313333334,33.17175,15.7668333333,27.4823333333,22.0884166666,16.4429166666,23.4310833333,34.2286666667,25.2583333333
788.38,18.9083333333,51.9555833333,35.4295833333,33.0613333333,15.3535833333,27.3025833333,21.6985,15.8319583333,23.18525,34.1823333333,24.8030833333
788.69,18.3276666667,51.3055,34.8493333333,32.3506666666,14.809,26.8060833334,20.9574166667,15.1061666666,22.64175,33.3005,23.9331666666
789.00,18.2030833334,51.5413333333,35.115,32.5035833333,14.9273333333,26.7109166667,20.9888333333,14.8755833334,22.83175,33.3664166667,23.8499166667
789.31,18.5811666667,52.286,35.4360833333,32.9426666667,15.408,27.2521666667,21.4553333333,15.1570416667,23.4134166667,33.81075,24.1511666666
789.62,18.7850833333,52.1715,35.5338333333,32.9755833333,15.7331666667,27.46175,21.85625,15.1673333333,23.3170833333,33.5800833334,24.24075
789.92,18.92325,52.4435,35.8359166667,33.3380833333,15.9634166667,27.7680833333,22.16825,15.1890416667,23.4956666666,33.5793333333,24.3364166666
790.23,19.0611666667,52.57025,35.9236666666,33.5693333334,16.1949166667,28.1024166667,22.4448333333,15.276125,23.6646666667,33.9508333333,24.4929166667
790.54,18.7423333333,52.3598333333,35.5564166667,33.0645,16.1134166667,27.8471666667,22.4421666667,15.068125,23.6144166667,33.516,24.5685833333
790.85,18.2748333334,51.3305,34.7461666667,32.2491666666,15.5775,27.1116666666,21.9276666666,14.6115833333,23.207,32.6449166667,23.9621666667
791.16,18.3185,51.48125,34.9265833334,32.2783333334,15.2655,26.9075833333,21.74975,14.18375,23.263,32.6461666667,23.7051666667
791.47,19.0901666666,52.3150833333,35.654,32.867,15.96725,27.6513333333,22.5710833333,14.7690416667,23.9644166667,33.4961666666,24.3385833333
791.78,19.4641666667,51.89025,35.7098333333,32.57725,16.38575,27.6841666667,22.8991666667,15.0895833333,23.963,33.4089166667,24.8271666667
792.08,19.2088333334,51.6545833334,35.7056666667,32.2870833333,16.2446666667,27.4545833333,22.8414166666,14.73,23.811,33.5469166667,24.9014166667
792.39,18.9605,51.45175,35.71025,31.9204166667,15.9408333334,27.2495833333,22.4734166667,14.550125,23.53175,33.3445,24.5069166666
792.70,18.8353333333,50.95225,35.5568333333,31.6380833333,15.7419166666,27.25675,22.2755,14.3300416667,23.558,33.0471666667,24.3615
793.01,18.808,50.913,35.7679166666,31.72325,15.62075,27.2464166667,22.3051666667,14.3289583333,23.6553333333,33.1119166667,24.4465833333
793.32,18.7639166667,51.1101666667,35.7541666667,31.5651666667,15.5455833334,27.1475833333,22.36725,14.4104166666,23.7895,33.3891666666,24.4310833333
793.62,19.3494166667,51.86675,36.3011666667,31.9416666667,15.8116666667,27.6548333333,22.8816666666,14.74125,24.3235833334,33.9035,25.246
793.93,19.4725,52.3365833333,36.643,32.0830833333,15.6029166666,27.9700833333,22.6973333333,14.542375,24.40025,34.2045,25.3733333334
794.24,19.3174166667,52.60525,36.6155,31.9965,15.3813333333,27.9920833333,22.372,14.0557083333,23.9363333333,34.16375,25.0511666667
794.55,18.9511666666,52.0330833333,36.0870833334,31.79175,15.43775,27.8429166667,22.2743333333,13.918875,23.64825,33.6683333333,24.8325833333
794.86,18.4865833333,51.4504166667,35.6054166667,31.61275,14.9349166667,27.65275,21.9831666667,13.5946666667,23.1854166666,33.1679166667,24.2498333334
795.16,17.9643333333,51.31425,34.9126666667,31.2403333333,14.2311666667,27.231,21.5375833333,12.9528333333,22.7745833333,32.8419166667,23.6691666667
795.47,18.3499166667,51.7719166667,35.227,31.68875,14.5180833333,27.3365833333,21.8880833334,13.17275,22.896,33.0344166667,23.85375
795.78,18.221,52.0480833334,35.0560833334,31.8855,14.3153333333,27.2839166667,22.009,13.1649166667,22.89,33.2210833333,24.1189166667
796.09,18.0470833333,52.1748333333,35.07425,31.9473333333,14.2156666667,27.1129166667,21.7884166667,13.255125,22.2505,33.2264166667,24.1435833333
796.40,17.9388333333,52.4755833333,34.8960833333,32.1125833333,13.7406666667,26.945,21.3438333333,12.9962916667,21.9598333333,33.0369166667,23.9390833333
796.70,17.6429166667,51.8506666667,34.3493333333,31.8405,13.4820833333,26.635,20.7993333333,12.6702083334,21.4011666667,32.3116666666,23.2230833333
797.01,17.1845833333,51.1430833333,33.964,31.5653333334,13.3051666667,26.30075,20.5461666667,12.3845833334,21.0023333334,31.723,22.61825
797.32,16.7895,50.5701666666,33.4673333333,31.4386666667,13.2014166667,25.9446666667,20.5175,12.57825,20.7525,31.3604166667,22.1439166667
797.63,16.7114166666,50.3923333333,33.60225,31.8258333333,13.3041666667,25.9191666667,20.6625,12.945625,21.22275,31.6128333333,22.3043333334
797.93,17.1813333333,51.1725,34.6318333333,32.7098333333,13.7896666667,26.59575,21.2365,13.558,21.8828333333,32.3895833333,23.084
798.24,17.41,51.5968333333,35.0346666667,33.2171666667,14.2973333333,27.0904166667,21.6375,14.08825,22.2820833333,32.8223333333,23.69925
798.55,17.5223333333,51.6644166666,35.1851666666,33.8371666667,14.65075,27.16825,21.8765833333,14.4982916666,22.5210833333,32.888,23.75175
798.85,17.90425,52.1569166667,35.38425,34.04625,14.69825,27.6284166667,22.2006666667,15.3435833333,23.3498333333,33.2684166667,24.05125
799.16,18.57025,52.6754166667,35.838,34.4885833334,15.2935,28.11775,23.00225,16.1920416666,23.8919166667,33.7105,24.3515833333
799.47,19.13775,53.0313333333,36.3706666667,34.9493333333,16.05325,28.8511666667,23.7969166666,16.8465,24.81125,33.982,24.90575
799.78,18.6893333333,52.7045,36.0971666667,34.3594166666,16.1389166667,28.8435833333,23.7663333334,16.6755,24.6440833334,33.8551666667,24.83375
800.08,19.1195833333,53.1765833333,36.5758333333,34.7210833333,16.3974166667,29.2714166667,24.28825,17.2349583334,25.2394166667,34.4878333333,25.688
800.39,19.2760833334,53.9110833333,37.129,35.3224166666,17.11675,29.7994166667,24.6715,17.71275,25.7664166667,35.1580833333,26.2894166667
800.70,19.072,53.4675833333,37.1979166667,35.0305,16.9596666667,29.77425,24.2000833333,17.4237083333,25.71425,34.8900833333,26.3003333334
801.00,18.3865833333,52.7528333333,36.1728333333,34.09425,16.2273333333,29.1695833333,23.3420833333,16.481,24.7153333333,33.9953333333,25.45175
801.31,17.9755833333,52.40575,35.5646666666,33.458,15.8376666667,28.8955833334,22.5628333333,15.8844583333,24.3018333334,33.6448333333,24.9939166667
801.62,18.3196666667,52.5354166667,35.8438333333,33.4575,16.2441666666,28.9210833333,22.6385,16.1384166667,24.5401666667,33.91125,25.2236666667
801.92,18.8543333333,52.8795833333,36.49975,33.7259166667,16.8473333333,29.4814166667,23.043,16.6230416666,25.1371666667,34.5798333333,25.8789166667
802.23,19.3780833333,53.0851666667,36.7926666667,34.1310833333,17.7013333333,29.9239166667,23.4169166667,16.7789583333,25.0560833334,34.7419166666,26.2715
802.54,19.24025,52.7034166667,36.3461666667,33.7664166667,18.01525,30.3080833333,23.1006666667,16.2552083333,24.6720833333,34.5583333333,26.53425
802.84,18.9205,51.8379166667,35.8170833333,33.1346666666,17.3559166667,29.6696666667,22.3174166667,15.5519166667,23.6960833333,34.01025,25.801
803.15,19.3455,51.9116666667,36.0305833333,33.58075,17.4586666667,29.6833333333,22.2223333334,15.8347083334,23.5028333333,33.8901666667,25.9776666667
803.46,19.5618333334,51.5740833334,36.1295,33.36425,17.3395833333,29.6050833334,22.1109166667,15.7437916667,23.1914166667,33.7036666667,25.9075
803.76,19.3731666667,50.9043333333,35.49,32.7590833333,16.69725,29.2828333333,21.7008333334,15.5945,22.6051666667,33.3456666667,25.6049166666
804.07,19.66,51.4166666667,35.5750833334,33.2594166666,16.944,29.5270833333,22.0065833334,15.6812083333,22.7396666667,33.9000833333,25.7575833333
804.38,20.48775,51.7951666667,36.196,33.9641666667,17.6006666667,30.1795,22.64075,16.6363333333,23.5020833333,34.4794166667,26.5100833333
804.68,20.7579166667,51.98525,36.1393333333,34.0755833333,17.7345833333,30.3885,23.045,17.1040833333,23.8173333333,34.7634166667,26.6353333334
804.99,20.13625,51.3574166667,35.1474166667,33.5768333333,17.0443333333,30.0218333333,22.5406666667,16.7184583334,23.31375,33.95425,25.9069166667
805.30,20.31475,51.5068333333,35.21225,33.5833333333,16.8374166667,30.1976666667,22.65125,16.77025,23.3954166667,34.0105833333,25.9270833333
805.60,19.64025,51.4804166667,35.0575833333,33.121,15.99825,29.7538333333,22.0515,16.0013333334,22.9011666667,33.7144166667,25.506
805.91,19.4191666666,51.4678333333,35.0924166667,33.1940833334,15.5909166667,29.1951666667,21.8173333333,15.80925,22.7538333333,33.30175,24.924
806.21,19.4274166667,51.8768333333,35.0756666667,33.5000833333,15.5139166667,29.093,21.8999166667,15.8211666667,22.8093333333,33.4743333333,24.9359166667
806.52,18.6798333334,51.5751666667,34.5751666666,32.86925,14.9280833333,28.7908333334,21.58175,15.5589166667,22.6405,33.1960833333,24.2484166667
806.83,18.4609166667,51.7478333334,34.4564166667,32.5293333334,15.07175,28.5885833333,21.5444166667,15.7295,22.5678333333,33.2070833333,23.9101666667
807.13,18.8025,51.9799166666,35.042,33.001,15.4529166667,28.6615833334,21.6505,15.9817916667,23.0540833333,33.5773333333,24.1728333333
807.44,19.49,52.2423333334,35.6644166666,33.1488333333,15.9215,28.8965833333,22.21075,16.5914166666,23.6055,34.0376666667,24.80175
807.74,19.5155,53.1471666667,36.45925,33.5464166667,16.3398333333,29.3266666666,22.8048333333,16.9045,24.0693333333,34.6973333334,25.1704166667
808.05,19.4591666667,53.6258333334,37.1710833333,33.8596666667,16.5204166667,29.3785833333,23.04825,17.0505,23.96925,34.883,25.51175
808.35,19.8623333333,53.7893333334,38.0533333333,34.27875,16.8644166667,29.6466666667,23.3289166666,17.128375,24.3405,35.4734166667,26.1505833333
808.66,19.0400833333,52.7753333334,37.2915,33.7275833333,16.40625,29.0550833333,22.5966666667,16.3245,23.7798333333,34.8660833333,25.625
808.97,18.4280833333,51.6355833333,36.6488333333,32.9335833334,15.9118333333,28.3525,22.1285,15.956125,23.209,34.2879166666,25.037
809.27,17.95975,51.1418333333,36.7514166667,32.441,15.2600833333,28.2213333333,21.8995,15.3319583333,22.9205833333,33.9533333333,24.8790833333
809.58,17.5574166666,50.6643333333,36.4884166667,31.8010833333,15.2475833334,27.9513333334,21.8825,15.2852916667,23.1203333334,33.5674166667,25.0830833334
809.88,17.0315833333,50.4105833333,36.1314166667,31.0219166667,14.6215,27.4558333333,21.7076666667,14.6251666666,22.757,33.242,24.7566666667
810.19,16.5270833333,50.4414166667,35.86575,30.8781666667,14.2039166667,27.2151666667,21.4761666667,13.6384166667,22.5450833333,33.5038333334,24.9225
810.49,16.5884166667,50.5398333333,35.8293333333,30.6650833334,14.2879166667,27.1831666667,21.8545,13.5602916667,22.30825,33.2864166667,25.0625833333
