wavelength,Back_RamPasm,Belly_RamPasm,Breast_RamPasm,Crissum_RamPasm,Crown_RamPasm,DorTail_RamPasm,Rump_RamPasm,Throat_RamPasm,WingTip_RamPasm
441.47,2.09733333333,1.98691666666,2.15791666667,1.76833333333,1.56541666667,2.87166666666,1.25216666667,2.22941666667,2.66216666667
441.82,2.09508333333,1.98425,2.1525,1.76058333334,1.55925,2.87441666666,1.24841666667,2.22016666667,2.65158333333
442.18,2.10475,1.99,2.15608333333,1.772,1.55758333333,2.88091666667,1.25966666667,2.22658333333,2.656
442.53,2.10366666667,1.98958333333,2.15908333333,1.77241666667,1.55258333333,2.8865,1.259,2.21608333333,2.65125
442.89,2.08391666666,1.97733333333,2.1415,1.75033333333,1.52583333334,2.86441666667,1.24525,2.19666666667,2.63091666667
443.24,2.05216666667,1.951,2.123,1.72783333333,1.50041666667,2.85141666667,1.22291666666,2.1775,2.59466666667
443.60,2.02925,1.93008333333,2.1015,1.70266666667,1.471,2.83016666666,1.20033333333,2.14816666667,2.57216666666
443.95,2.02075,1.92083333333,2.11166666667,1.69891666667,1.46641666667,2.82458333333,1.19875,2.14375,2.56941666667
444.31,2.00191666667,1.90891666667,2.09625,1.69308333333,1.44675,2.80708333334,1.18675,2.134,2.54475
444.66,2.00425,1.919,2.1065,1.691,1.44641666667,2.81,1.19083333333,2.12833333333,2.54941666667
445.02,1.98508333333,1.90058333333,2.08416666666,1.66925,1.42008333333,2.78483333333,1.17308333333,2.10725,2.53066666667
445.37,1.99266666667,1.89991666667,2.08266666666,1.671,1.416,2.78758333333,1.1685,2.10116666667,2.53916666666
445.72,2.00416666667,1.907,2.08683333333,1.68075,1.42108333333,2.78216666667,1.17533333333,2.11075,2.54275
446.08,1.97658333334,1.88466666667,2.06791666667,1.66,1.39741666667,2.75775,1.15266666667,2.087,2.51875
446.43,1.97283333333,1.88775,2.07041666666,1.65866666667,1.39383333333,2.75941666667,1.14941666667,2.0875,2.51541666667
446.79,2.00491666666,1.91166666667,2.101,1.6895,1.43191666667,2.79458333333,1.18425,2.11841666667,2.5475
447.14,2.01916666667,1.92175,2.10833333333,1.69608333333,1.44,2.80083333333,1.19375,2.12733333333,2.56108333333
447.50,2.02666666667,1.92466666667,2.1125,1.698,1.44708333333,2.80466666666,1.19683333333,2.12583333333,2.56433333333
447.85,2.03083333333,1.9275,2.11008333333,1.70116666666,1.45158333333,2.80666666667,1.19783333333,2.12158333333,2.56533333333
448.21,2.04,1.92983333334,2.10775,1.69533333333,1.4595,2.81091666666,1.202,2.12825,2.57358333333
448.56,2.039,1.92108333333,2.10866666667,1.69691666666,1.46025,2.81375,1.20466666667,2.1365,2.56558333333
448.92,2.03983333333,1.92441666667,2.11633333333,1.70633333333,1.46625,2.81666666667,1.20633333333,2.14316666667,2.56025
449.27,2.03475,1.93258333333,2.11691666667,1.71091666666,1.46733333334,2.81783333333,1.21591666667,2.15291666667,2.56166666667
449.62,2.04158333333,1.94191666667,2.13366666667,1.73016666667,1.48583333333,2.8375,1.23441666667,2.17075,2.58491666667
449.98,2.05083333333,1.95058333334,2.13533333333,1.73716666667,1.50475,2.84408333333,1.24691666667,2.17958333333,2.59683333334
450.33,2.03625,1.92608333333,2.11725,1.72883333333,1.49241666667,2.82991666666,1.23141666666,2.17716666667,2.58916666667
450.69,2.0115,1.90525,2.09016666667,1.70025,1.47083333333,2.81291666667,1.209,2.1575,2.5765
451.04,2.01008333333,1.90375,2.09408333333,1.69708333333,1.46975,2.80433333333,1.21541666667,2.15516666667,2.57891666667
451.40,1.99583333334,1.89458333333,2.08708333334,1.68641666667,1.46133333333,2.79433333334,1.20358333333,2.15541666666,2.57066666666
451.75,1.99333333333,1.9,2.08808333333,1.68066666667,1.458,2.79508333334,1.20825,2.16333333334,2.569
452.10,2.00525,1.91475,2.10558333333,1.70125,1.46958333333,2.80966666667,1.22033333333,2.17708333333,2.58275
452.46,2.02283333333,1.93425,2.11391666667,1.71816666666,1.48266666667,2.81983333333,1.2375,2.19225,2.60041666666
452.81,2.03866666667,1.94808333334,2.13325,1.72391666667,1.49775,2.84358333333,1.25541666666,2.20975,2.62875
453.17,2.05691666667,1.97333333333,2.15358333333,1.744,1.52175,2.86858333333,1.26591666667,2.22383333333,2.64483333333
453.52,2.05183333333,1.97666666667,2.1525,1.73033333333,1.51208333333,2.87291666667,1.256,2.21925,2.63775
453.87,2.04791666667,1.978,2.15475,1.72683333333,1.49483333333,2.86858333333,1.24716666666,2.21833333333,2.63958333333
454.23,2.05591666667,1.99408333333,2.15666666667,1.72625,1.50008333333,2.87191666667,1.25208333333,2.20758333333,2.64191666667
454.58,2.0445,1.98233333333,2.14541666667,1.7225,1.48533333333,2.85641666667,1.23975,2.19041666667,2.6285
454.93,2.03975,1.973,2.138,1.71908333333,1.4805,2.86358333333,1.23383333333,2.1905,2.63291666667
455.29,2.05141666667,1.98258333333,2.14708333333,1.72891666667,1.48925,2.87666666667,1.24691666667,2.1925,2.646
455.64,2.07066666667,1.987,2.15583333333,1.75008333333,1.50133333333,2.8905,1.24925,2.1955,2.65875
456.00,2.05058333333,1.97258333333,2.13366666666,1.73375,1.48483333333,2.87133333333,1.22775,2.16491666667,2.63675
456.35,2.04508333333,1.96325,2.12716666667,1.72683333333,1.47091666667,2.86108333333,1.20416666667,2.14808333333,2.62883333334
456.70,2.04591666667,1.96425,2.12241666666,1.73041666667,1.47608333333,2.85758333333,1.20466666666,2.14925,2.62158333333
457.06,2.02766666667,1.94166666667,2.1015,1.70433333333,1.45725,2.83025,1.18541666667,2.12725,2.60491666667
457.41,2.04083333334,1.95341666667,2.12,1.72041666667,1.47266666667,2.84008333333,1.20091666667,2.138,2.61816666667
457.76,2.04966666667,1.96316666667,2.12425,1.73391666666,1.48683333333,2.84758333333,1.21175,2.13841666667,2.62625
458.12,2.06933333333,1.98166666667,2.14675,1.753,1.51008333333,2.86458333334,1.23825,2.16675,2.65058333333
458.47,2.081,1.98875,2.15866666667,1.75508333333,1.51591666667,2.86341666667,1.24008333333,2.17,2.66125
458.82,2.08625,1.99808333334,2.16966666666,1.76541666666,1.52741666666,2.86608333333,1.24566666667,2.17733333333,2.66883333333
459.18,2.08158333333,1.99866666667,2.16325,1.76816666667,1.53008333333,2.86316666667,1.2415,2.18108333333,2.66833333333
459.53,2.06666666667,1.98583333333,2.15166666667,1.75566666666,1.51708333333,2.85683333334,1.22816666666,2.17725,2.65866666667
459.88,2.08116666667,1.99058333333,2.16308333333,1.76625,1.5285,2.86591666667,1.23725,2.19175,2.67258333333
460.24,2.07358333333,1.9795,2.158,1.76141666667,1.5295,2.86875,1.24266666667,2.19108333333,2.66541666667
460.59,2.06633333333,1.96383333333,2.14933333333,1.75316666667,1.51816666667,2.85541666667,1.23341666667,2.18191666666,2.66533333333
460.94,2.06525,1.95591666667,2.14766666667,1.75758333333,1.51925,2.84966666666,1.23191666667,2.187,2.66483333333
461.29,2.042,1.9325,2.11791666667,1.74075,1.49566666667,2.81833333334,1.20566666667,2.16725,2.64233333333
461.65,2.04575,1.93983333333,2.12391666667,1.74058333333,1.50091666667,2.82216666666,1.21266666667,2.17891666667,2.64558333333
462.00,2.04375,1.93241666667,2.12566666667,1.74175,1.49816666667,2.82016666667,1.20325,2.17758333333,2.64491666666
462.35,2.04558333333,1.9405,2.14283333334,1.75541666667,1.50608333333,2.84208333333,1.21516666667,2.19775,2.65466666667
462.71,2.0495,1.94375,2.14783333333,1.76341666667,1.509,2.8505,1.21516666667,2.205,2.65225
463.06,2.042,1.92816666667,2.14375,1.754,1.495,2.83866666667,1.20783333334,2.19791666667,2.63283333333
463.41,2.03183333333,1.9235,2.14216666667,1.73983333334,1.48433333333,2.82041666667,1.20216666667,2.1825,2.62283333333
463.76,2.01383333333,1.91866666667,2.13758333333,1.72875,1.483,2.82033333334,1.19608333333,2.18208333333,2.61916666667
464.12,2.0085,1.92133333334,2.1345,1.71958333334,1.48175,2.81383333333,1.18958333333,2.17816666667,2.62366666666
464.47,2.00508333333,1.92233333333,2.12841666667,1.71241666667,1.47725,2.8135,1.18725,2.17625,2.62275
464.82,2.02358333333,1.94016666666,2.14933333333,1.71983333333,1.48991666667,2.8315,1.21025,2.18125,2.64066666667
465.17,2.0545,1.96091666667,2.17675,1.732,1.51666666667,2.8655,1.23833333333,2.19991666667,2.66658333333
465.53,2.05108333333,1.95,2.17491666667,1.72733333333,1.515,2.86216666667,1.22925,2.19533333333,2.66383333333
465.88,2.04091666667,1.94683333333,2.16433333333,1.72233333333,1.50433333333,2.84383333333,1.21933333333,2.18375,2.65175
466.23,2.06241666666,1.96683333333,2.17125,1.7355,1.53316666667,2.85033333333,1.22658333333,2.20316666667,2.66116666667
466.58,2.08291666667,1.979,2.18725,1.74133333333,1.54575,2.85075,1.2455,2.21575,2.68141666667
466.94,2.113,2.01125,2.21925,1.772,1.573,2.87633333333,1.26991666667,2.2405,2.718
467.29,2.12233333333,2.02683333333,2.22658333333,1.78358333333,1.58908333334,2.89166666667,1.28658333334,2.24808333333,2.73683333333
467.64,2.12891666667,2.03133333333,2.22516666667,1.78441666667,1.57333333333,2.8925,1.28541666667,2.23608333333,2.73475
467.99,2.13433333334,2.03508333333,2.22766666666,1.79908333333,1.56633333333,2.89108333333,1.28391666667,2.23483333333,2.73758333333
468.35,2.16116666666,2.07608333334,2.26141666666,1.83266666667,1.595,2.92533333333,1.3175,2.2695,2.76483333333
468.70,2.13766666667,2.05158333333,2.24433333333,1.81025,1.57308333334,2.90591666667,1.29608333333,2.26091666667,2.74233333333
469.05,2.10658333333,2.02891666667,2.22416666666,1.79325,1.55641666667,2.88608333333,1.27866666666,2.2425,2.71608333333
469.40,2.12183333334,2.03983333333,2.23908333333,1.80825,1.56516666667,2.90466666667,1.297,2.24908333333,2.74508333333
469.75,2.13708333333,2.0465,2.25508333333,1.81233333333,1.58716666667,2.92158333333,1.31608333333,2.25441666667,2.76208333333
470.11,2.1305,2.03025,2.2415,1.80083333333,1.57333333333,2.91675,1.31641666667,2.23725,2.75175
470.46,2.07866666666,1.98016666667,2.17608333333,1.75708333333,1.53083333333,2.87483333333,1.26833333333,2.18116666667,2.70266666666
470.81,2.04883333334,1.94841666667,2.13791666667,1.71316666667,1.50258333333,2.85025,1.24358333333,2.15266666667,2.6725
471.16,2.04966666667,1.94783333333,2.13416666667,1.7145,1.50333333334,2.83658333333,1.24375,2.15608333333,2.67133333333
471.51,2.04316666667,1.93491666666,2.11916666666,1.70091666667,1.50191666667,2.81741666667,1.24491666667,2.15883333333,2.66383333333
471.87,2.04125,1.94225,2.124,1.69825,1.51158333333,2.82408333333,1.24966666667,2.15816666667,2.67616666667
472.22,2.03908333333,1.93066666667,2.12691666667,1.69216666667,1.51375,2.811,1.24133333333,2.1585,2.66775
472.57,2.04116666667,1.93633333333,2.13333333333,1.70833333333,1.52608333333,2.82875,1.24658333333,2.16725,2.68241666667
472.92,2.05375,1.94841666667,2.15216666667,1.72833333333,1.54408333333,2.84308333333,1.261,2.18375,2.71158333334
473.27,2.04691666667,1.95741666667,2.15833333333,1.72683333334,1.5565,2.83975,1.26358333333,2.188,2.69825
473.62,2.04525,1.95216666667,2.14316666666,1.73075,1.54866666666,2.835,1.25833333333,2.18825,2.69016666667
473.98,2.0275,1.94416666666,2.13025,1.72158333333,1.53041666667,2.82508333333,1.2455,2.17341666667,2.67908333333
474.33,2.05208333334,1.97575,2.16758333333,1.75033333333,1.54708333334,2.85216666667,1.26975,2.20525,2.69541666667
474.68,2.03666666666,1.96691666667,2.1595,1.75866666667,1.53258333333,2.85033333333,1.26133333333,2.19416666667,2.68825
475.03,2.04333333334,1.96133333333,2.16216666667,1.76216666666,1.53008333333,2.87525,1.27158333333,2.20375,2.688
475.38,2.05383333333,1.98483333333,2.18158333333,1.78233333333,1.54116666667,2.89325,1.27975,2.21041666667,2.69875
475.73,2.067,1.98341666667,2.17733333333,1.78383333333,1.54233333333,2.90583333333,1.27925,2.22108333333,2.68641666667
476.08,2.05666666666,1.9675,2.15158333334,1.774,1.52308333333,2.89,1.26416666666,2.192,2.66708333333
476.44,2.08925,2.0,2.17725,1.79633333334,1.54575,2.90458333334,1.28766666667,2.215,2.683
476.79,2.11058333333,2.01991666667,2.19058333334,1.8125,1.55266666667,2.91483333334,1.30808333333,2.23458333333,2.68416666666
477.14,2.117,2.01391666667,2.18266666667,1.80983333334,1.54133333333,2.9125,1.30216666667,2.22616666667,2.68308333333
477.49,2.11683333333,2.01216666667,2.18608333333,1.80783333333,1.5365,2.91766666667,1.30533333333,2.23466666666,2.68275
477.84,2.12241666667,2.01716666667,2.19666666667,1.81375,1.55091666667,2.91291666667,1.31416666667,2.24416666667,2.69741666667
478.19,2.11625,2.00966666667,2.19516666667,1.80708333334,1.54991666667,2.89566666667,1.30641666667,2.23283333333,2.69866666667
478.54,2.13691666667,2.03291666666,2.21658333334,1.81508333333,1.57166666667,2.90941666667,1.32241666667,2.25375,2.71683333333
478.89,2.14316666667,2.04725,2.2225,1.83125,1.58491666666,2.90875,1.32758333334,2.26141666667,2.73583333333
479.24,2.15433333333,2.04691666667,2.22325,1.8395,1.58491666667,2.91608333333,1.3365,2.26691666666,2.74191666667
479.60,2.168,2.05825,2.23941666667,1.84733333333,1.60508333334,2.91666666666,1.35425,2.27766666667,2.75741666666
479.95,2.17283333333,2.05933333333,2.23883333333,1.849,1.60641666667,2.93458333333,1.36225,2.28441666667,2.764
480.30,2.15408333333,2.04525,2.22575,1.83191666666,1.59491666667,2.92591666667,1.34625,2.26441666667,2.75358333333
480.65,2.1395,2.02383333334,2.20641666667,1.80608333333,1.58,2.9135,1.32491666667,2.2435,2.7465
481.00,2.1315,2.01116666667,2.19641666667,1.79125,1.57025,2.90258333333,1.304,2.24125,2.73691666667
481.35,2.12016666666,2.01208333333,2.18591666667,1.78591666667,1.56491666667,2.8965,1.29191666667,2.22991666666,2.73416666667
481.70,2.10158333333,1.98758333333,2.16508333333,1.75941666667,1.53666666666,2.87966666666,1.2655,2.20675,2.71408333333
482.05,2.08416666667,1.97066666667,2.14375,1.73341666667,1.51333333334,2.87058333333,1.24366666667,2.19141666666,2.69641666667
482.40,2.0705,1.95083333333,2.13466666667,1.71608333333,1.49516666667,2.85825,1.22516666667,2.17358333333,2.68116666666
482.75,2.05291666666,1.93641666667,2.11891666667,1.6955,1.47233333333,2.84466666667,1.20325,2.15425,2.66633333333
483.10,2.0445,1.92483333333,2.11483333334,1.686,1.4645,2.83616666667,1.1925,2.14941666667,2.6605
483.45,2.0325,1.91716666667,2.10241666666,1.6765,1.45233333333,2.82158333333,1.1865,2.13966666667,2.65425
483.80,2.0305,1.91508333333,2.09925,1.67583333333,1.45183333333,2.81491666667,1.18133333333,2.13633333333,2.65341666667
484.15,2.0325,1.9165,2.09516666666,1.67766666667,1.45325,2.81375,1.18266666667,2.13858333334,2.65716666667
484.50,2.03325,1.91541666667,2.09341666667,1.677,1.45191666667,2.81225,1.17958333333,2.13808333334,2.65758333333
484.85,2.03583333333,1.9205,2.1,1.68558333333,1.45808333333,2.81633333333,1.18825,2.14425,2.66583333333
485.20,2.03383333333,1.91683333334,2.10525,1.68458333333,1.45575,2.81725,1.18416666667,2.14258333333,2.66391666667
485.55,2.03566666667,1.92,2.10883333333,1.69033333333,1.46008333333,2.82233333333,1.19,2.14858333333,2.666
485.90,2.05133333333,1.93441666667,2.11991666667,1.70825,1.47541666667,2.83525,1.20683333333,2.163,2.68191666666
486.25,2.055,1.94258333333,2.12425,1.71533333333,1.48575,2.83525,1.21391666667,2.16758333334,2.69208333333
486.60,2.06158333333,1.94491666667,2.1325,1.72083333333,1.49775,2.83658333333,1.22408333334,2.17558333333,2.69316666667
486.95,2.06766666667,1.95425,2.13741666667,1.728,1.50458333334,2.83675,1.23141666667,2.17783333333,2.69833333333
487.30,2.0765,1.9645,2.1455,1.735,1.51241666667,2.84633333334,1.23558333333,2.18558333333,2.70325
487.65,2.07475,1.96691666666,2.14675,1.73325,1.51025,2.84608333333,1.23733333333,2.18741666667,2.70166666667
488.00,2.07358333333,1.96483333333,2.1455,1.72758333333,1.50475,2.84216666667,1.23633333333,2.18866666667,2.69166666667
488.35,2.07191666666,1.96825,2.14833333334,1.73108333333,1.508,2.84066666667,1.24,2.19158333333,2.68933333333
488.70,2.06891666666,1.96791666667,2.14633333333,1.7255,1.50275,2.83775,1.23808333333,2.188,2.68441666666
489.05,2.06491666667,1.96633333334,2.13283333334,1.71941666667,1.4945,2.827,1.23541666667,2.18166666667,2.685
489.40,2.07633333333,1.981,2.13983333333,1.72825,1.50758333333,2.83433333334,1.24516666667,2.19,2.695
489.75,2.06875,1.97758333333,2.13908333333,1.72416666667,1.50758333333,2.82791666666,1.24441666667,2.19091666667,2.68733333333
490.10,2.06816666667,1.97958333333,2.13575,1.72758333333,1.50708333333,2.83041666667,1.2445,2.196,2.68416666666
490.45,2.06983333334,1.98191666667,2.13075,1.728,1.50525,2.8335,1.24208333333,2.20008333333,2.68825
490.80,2.06558333333,1.97558333333,2.12175,1.71983333333,1.50458333333,2.83358333333,1.23591666667,2.19741666667,2.6865
491.15,2.0525,1.96291666666,2.12091666667,1.714,1.499,2.8275,1.23066666667,2.1885,2.67908333333
491.50,2.05775,1.96716666667,2.12833333333,1.71841666667,1.50491666667,2.83233333333,1.23616666667,2.19075,2.68433333333
491.85,2.05283333333,1.96416666667,2.12583333334,1.71983333333,1.50283333333,2.83025,1.23358333333,2.17816666667,2.68241666667
492.20,2.0455,1.95616666667,2.11533333334,1.71433333333,1.49783333333,2.823,1.22675,2.16783333333,2.67883333334
492.55,2.0515,1.96141666666,2.11258333333,1.72041666667,1.50466666667,2.8265,1.23016666667,2.16658333333,2.68166666666
492.90,2.06208333333,1.96775,2.12983333333,1.72691666666,1.52141666666,2.83591666667,1.24533333333,2.17691666666,2.686
493.25,2.05491666667,1.9575,2.12675,1.7205,1.51366666667,2.82683333334,1.24033333333,2.17041666666,2.67816666667
493.60,2.06091666667,1.9625,2.13058333333,1.7175,1.51241666667,2.82758333334,1.23958333333,2.1675,2.682
493.95,2.07008333333,1.96683333333,2.14158333333,1.72883333334,1.52341666667,2.83591666667,1.25325,2.17816666667,2.69225
494.30,2.0765,1.9765,2.15883333333,1.74583333334,1.53783333334,2.84258333333,1.26225,2.18391666667,2.69908333333
494.65,2.07425,1.98791666666,2.16925,1.75275,1.54925,2.849,1.27733333333,2.19516666667,2.708
495.00,2.07391666667,1.98375,2.15525,1.74716666667,1.54,2.84233333333,1.27433333333,2.1925,2.69883333333
495.34,2.05591666666,1.97608333333,2.14233333333,1.73858333333,1.52566666667,2.82433333333,1.26833333333,2.18875,2.69125
495.69,2.05,1.967,2.14008333333,1.7315,1.51858333333,2.82033333334,1.26191666667,2.19041666667,2.69166666667
496.04,2.07391666667,1.99308333333,2.16608333333,1.74808333333,1.52225,2.84058333333,1.27308333334,2.20966666667,2.70133333333
496.39,2.07741666667,1.99066666667,2.17733333333,1.7545,1.52258333333,2.84433333333,1.27641666667,2.22133333333,2.70941666667
496.74,2.08058333333,1.98816666666,2.17566666667,1.7615,1.51783333334,2.8465,1.27266666667,2.2325,2.70541666667
497.09,2.08575,1.99625,2.1785,1.76525,1.5205,2.84825,1.27208333333,2.23458333333,2.71058333333
497.44,2.09333333333,2.00383333333,2.19325,1.78333333333,1.52425,2.85883333334,1.2805,2.23491666667,2.73091666667
497.79,2.10941666667,2.01358333333,2.20583333333,1.77825,1.5345,2.864,1.29358333333,2.24033333333,2.73325
498.14,2.11166666667,2.01275,2.20716666667,1.77566666667,1.53783333334,2.86616666666,1.30291666667,2.24233333333,2.7315
498.48,2.11525,2.01591666667,2.20333333333,1.78241666666,1.53483333333,2.8645,1.29891666667,2.24141666667,2.73258333334
498.83,2.13058333333,2.03475,2.21616666666,1.7935,1.55533333334,2.87791666667,1.308,2.25833333333,2.75166666666
499.18,2.13825,2.03875,2.22708333333,1.79375,1.563,2.89083333333,1.30608333333,2.2655,2.75441666667
499.53,2.16358333333,2.05775,2.24333333333,1.81,1.5885,2.90475,1.31908333333,2.29225,2.77658333333
499.88,2.14866666667,2.03391666667,2.22816666666,1.79866666667,1.58533333333,2.88575,1.32066666667,2.27841666667,2.77166666666
