wavelength,Back_IriReif,Belly_IriReif,Breast_IriReif,Crissum_IriReif,Crown_IriReif,DorTail_IriReif,Patch10_IriReif,Patch11_IriReif,Patch12_IriReif,Rump_IriReif,Throat_IriReif,WingTip_IriReif
238.17,0.988666666674,-9.0046,-7.56166666666,-11.8369333333,-6.15900000001,-5.27726666667,-4.35533333333,-1.66999999999,-6.89393333334,-6.11886666667,-6.66666666668,-5.3574
238.54,-0.831866666674,-10.5134,-9.47366666665,-14.1651333333,-8.14813333333,-6.26373333333,-4.95126666667,-2.89813333334,-9.21379999999,-7.74526666666,-8.14806666667,-6.79646666667
238.92,-2.71193333333,-11.7515333333,-11.4626,-15.6435333333,-10.2575333333,-7.49526666667,-6.40293333333,-3.87946666667,-11.2618666667,-9.13993333334,-9.98113333333,-7.92219999999
239.29,-3.87999999999,-13.2863333334,-12.1106666667,-16.261,-11.7696666667,-8.32459999999,-6.79593333334,-4.03286666666,-12.2164666667,-10.3586,-10.8407333333,-8.50086666665
239.67,-3.344,-12.2968666667,-11.3034,-15.3526,-11.1646,-7.93806666665,-6.28199999999,-3.17299999999,-11.9016666667,-10.1067333333,-10.8654,-7.59620000001
240.04,-3.5652,-12.1641333333,-11.3234666667,-14.8791333333,-11.3816666667,-7.84526666668,-6.77293333333,-3.0822,-11.8260666667,-10.5506666667,-11.0433333333,-7.7778
240.42,-2.17206666667,-10.2923333333,-9.49866666667,-12.4311333333,-9.13946666667,-5.74766666667,-5.6056,-0.801866666668,-9.56560000001,-8.77186666666,-8.92226666666,-6.14886666667
240.79,-0.900866666666,-8.18026666666,-7.35126666667,-9.80900000001,-7.38740000001,-4.09373333333,-4.029,1.2252,-7.38746666667,-7.19273333333,-7.24333333332,-4.30273333334
241.17,0.14566666666,-6.71093333333,-5.7802,-8.08466666667,-6.33113333334,-2.7224,-2.5768,2.9694,-5.95753333333,-5.9006,-6.00193333333,-3.0072
241.54,1.03126666666,-5.5908,-4.66546666667,-6.84506666667,-5.63,-1.54393333333,-1.7,4.02453333333,-4.972,-5.02226666667,-5.23973333333,-1.63873333333
241.92,1.9218,-4.22693333333,-3.3756,-5.46173333333,-4.47093333333,-0.149466666665,-0.707066666667,4.94893333333,-3.89326666667,-3.82873333333,-4.5356,-0.597399999998
242.29,2.41566666667,-3.56793333333,-2.7224,-4.55273333333,-3.85613333333,0.687466666667,0.0512666666666,5.6028,-3.35433333333,-3.23806666667,-4.0698,0.069733333334
242.67,3.23413333333,-2.56886666667,-1.9916,-3.40146666667,-3.13286666667,1.12373333333,0.607933333334,6.59166666667,-2.37513333333,-2.46313333333,-3.3266,1.1368
243.05,3.5836,-2.6,-1.95006666667,-3.2584,-3.04026666667,1.1758,0.735466666667,6.73080000001,-2.21506666667,-2.53146666667,-3.1216,1.24
243.42,4.16986666667,-2.14186666667,-1.56326666667,-2.82626666667,-2.98693333333,1.62226666667,0.730866666668,7.11446666666,-1.88433333333,-2.26873333333,-3.03766666667,1.63506666667
243.80,4.44033333333,-1.87613333333,-1.13406666667,-2.47226666667,-3.11033333333,1.6968,0.829600000001,7.42126666667,-1.7178,-1.89286666667,-2.77666666667,1.85946666667
244.17,4.2136,-1.99953333333,-1.29046666667,-2.46133333333,-3.33553333333,1.45946666667,0.787400000001,7.68493333334,-1.9624,-1.90886666667,-2.87766666667,1.6904
244.55,3.53053333333,-2.65706666667,-1.9444,-3.02326666667,-4.1264,0.728666666667,0.394399999999,7.12966666667,-2.9226,-2.31886666667,-3.5588,1.06286666667
244.92,3.6028,-2.93693333333,-1.93606666667,-3.13326666667,-4.24553333333,0.588866666667,0.346466666667,7.2748,-3.08693333333,-2.07866666667,-3.6644,1.02766666667
245.30,4.10426666667,-2.6882,-1.66026666667,-2.84993333333,-3.9426,0.668333333334,0.546333333333,7.96406666668,-2.92913333333,-1.64953333333,-3.42853333333,1.20386666667
245.67,4.69946666667,-2.24986666667,-1.34793333333,-2.45966666667,-3.54466666667,0.921866666668,0.951866666667,8.93333333333,-2.3066,-1.0086,-2.9056,1.4678
246.05,5.0622,-2.08693333333,-1.16186666667,-2.40046666667,-3.48246666667,1.14953333333,1.0664,9.60513333333,-2.07166666667,-0.835933333334,-2.6524,1.69346666667
246.42,6.0252,-1.04106666667,-0.0194666666674,-1.42173333333,-2.4518,2.11026666667,2.027,10.8344666667,-0.980199999998,0.249866666667,-1.53266666667,2.6572
246.79,6.66406666667,-0.391266666666,0.709133333333,-0.933666666668,-1.69566666667,2.85386666667,2.71006666667,11.5542666667,-0.322933333334,0.910933333333,-0.8882,3.24506666667
247.17,7.16533333333,0.138866666666,1.2702,-0.477533333333,-1.26793333333,3.31686666667,3.22506666667,12.1124,0.145733333334,1.43486666667,-0.468133333332,3.7332
247.54,7.45666666667,0.4758,1.4612,-0.246866666667,-0.913600000001,3.53086666667,3.5736,12.4782,0.448866666666,1.70373333333,-0.181799999999,3.93486666667
247.92,7.749,0.703533333334,1.6094,-0.067466666668,-0.579333333333,3.79393333334,3.8964,12.865,0.723066666665,2.02113333334,-0.0108666666666,4.26653333333
248.29,7.83693333333,0.705866666666,1.58973333333,-0.085600000002,-0.607533333331,3.86833333333,3.89806666667,12.8606,0.706066666665,2.00046666667,-0.034333333334,4.2746
248.67,8.45313333335,1.2728,2.13046666667,0.376199999998,-0.277200000001,4.347,4.37053333333,13.3742666667,1.28133333333,2.46146666667,0.524533333333,4.6414
249.04,8.53099999999,1.33986666667,2.11566666667,0.395600000001,-0.393400000001,4.42886666667,4.4222,13.5044,1.38226666667,2.38006666667,0.491133333335,4.5134
249.42,8.51560000001,1.13613333333,1.91966666667,0.159999999998,-0.639800000001,4.4036,4.28153333333,13.3498,1.23973333333,2.18546666667,0.362266666665,4.29546666667
249.79,8.25866666667,0.985933333335,1.7678,0.0151333333352,-0.9456,4.28026666667,4.16693333333,13.0515333333,0.930399999999,1.8836,0.0903999999986,4.0588
250.17,8.08166666667,0.672133333333,1.36606666667,-0.296600000001,-1.2954,3.8204,3.9864,12.8246,0.6722,1.5456,-0.381066666667,3.66806666667
250.54,7.4304,-0.216066666667,0.411400000001,-1.06573333333,-2.15813333333,3.0284,3.24153333333,12.0663333333,-0.144999999999,0.698600000002,-1.28186666667,2.81533333333
250.92,7.30033333334,-0.3392,0.204866666666,-1.0434,-2.474,2.74913333333,3.018,11.9572,-0.332933333333,0.476866666666,-1.5458,2.4514
251.29,6.84193333333,-0.600199999999,-0.1518,-1.48713333333,-2.873,2.41773333333,2.50213333333,11.7889333333,-0.802533333332,-0.128133333334,-1.9322,1.8378
251.66,5.873,-1.55233333333,-0.912466666666,-2.4018,-3.83853333333,1.4788,1.60453333333,10.8617333333,-1.804,-1.12213333333,-2.89813333333,0.776066666667
252.04,5.61246666667,-1.85906666667,-1.307,-2.64253333333,-4.27006666667,1.218,1.33893333333,10.6268,-2.10113333333,-1.70226666667,-3.2406,0.117533333332
252.41,5.29433333333,-2.117,-1.4456,-2.96833333333,-4.54226666667,0.836666666668,1.1228,10.5046,-2.46193333333,-2.22726666667,-3.56633333333,0.0146
252.79,4.63246666667,-2.711,-2.16966666667,-3.5722,-4.93326666667,0.251933333333,0.563933333334,10.2875333333,-3.117,-2.89893333333,-4.19993333333,-0.157866666666
253.16,4.3114,-3.04173333333,-2.70033333333,-4.04286666667,-5.14393333334,-0.349133333334,0.0113999999992,10.1495333333,-3.53273333333,-3.2604,-4.5722,-0.168800000001
253.54,3.4018,-3.51913333333,-3.17486666667,-4.78593333333,-5.7672,-1.02833333333,-0.719533333334,9.54833333333,-4.051,-4.05473333333,-5.392,-0.664733333334
253.91,3.15766666667,-3.7754,-3.37173333333,-5.12426666667,-5.9722,-1.33653333333,-1.14666666667,9.41253333333,-4.3448,-4.4458,-5.81073333333,-0.944800000002
254.28,3.15046666667,-3.61173333333,-3.2376,-4.84633333334,-5.97253333333,-1.2884,-1.1054,9.47213333332,-4.443,-4.47226666667,-5.6442,-0.906199999998
254.66,3.16366666667,-3.67506666667,-3.46,-5.17506666667,-6.1766,-1.5518,-1.31953333333,9.3102,-4.89586666667,-4.71086666667,-6.14646666667,-1.06593333333
255.03,2.369,-4.71526666667,-4.61093333333,-6.2628,-7.15226666667,-2.60493333333,-2.0922,8.49560000001,-5.9904,-5.64106666667,-7.32013333333,-1.96966666667
255.41,1.90066666667,-5.15846666667,-5.31913333333,-6.61466666667,-7.75406666667,-3.23873333333,-2.7234,7.87706666665,-6.4492,-6.12766666667,-7.95746666665,-2.468
255.78,1.99613333333,-5.10166666667,-5.32466666666,-6.23073333333,-7.95546666666,-3.37706666667,-2.70833333333,8.19266666667,-6.5116,-6.1434,-8.00873333334,-2.42253333333
256.15,1.97313333333,-5.2504,-5.35773333333,-6.19766666666,-8.1124,-3.71186666667,-3.12086666667,7.99506666665,-6.77893333333,-6.0708,-8.05373333334,-2.46146666667
256.53,2.67713333333,-4.83,-5.02833333333,-5.65633333333,-7.62033333334,-3.21526666667,-2.59686666667,8.52693333334,-6.32673333333,-5.43913333333,-7.48813333333,-2.30873333333
256.90,2.96493333333,-4.59306666666,-4.4562,-5.34306666667,-7.33733333333,-2.94726666667,-2.184,8.66093333334,-6.15033333333,-5.0254,-7.07706666666,-2.19266666667
257.28,4.501,-2.86506666667,-2.60813333333,-3.63566666667,-5.35066666667,-1.075,-0.399066666668,9.8676,-4.53273333333,-3.3432,-5.19666666667,-0.699466666666
257.65,7.13726666667,-0.392733333333,-0.284400000001,-0.971733333333,-2.7154,1.51693333333,2.11946666666,12.2261333333,-2.00766666667,-0.738000000002,-2.55973333333,1.69293333333
258.02,7.93186666667,0.294466666666,0.323533333333,-0.144333333335,-1.84866666667,2.46093333333,2.8828,12.8451333333,-1.23033333333,0.225266666667,-1.72153333333,2.49286666667
258.40,8.44500000001,0.676933333333,0.817599999999,0.360799999999,-1.21533333333,2.9666,3.3172,13.306,-0.686666666667,0.891666666665,-1.0004,3.0926
258.77,9.08926666668,1.39113333333,1.64286666667,1.15633333333,-0.417666666667,3.78553333333,4.09986666666,13.9834666667,0.0623333333346,1.79153333333,-0.019333333334,3.83493333333
259.15,9.39886666667,1.57793333333,1.94986666667,1.4914,-0.169466666667,4.17346666667,4.36986666667,14.395,0.358266666665,2.07506666667,0.333266666666,4.13486666667
259.52,9.61313333333,1.72406666667,2.13733333333,1.6446,0.0367999999994,4.43386666667,4.5964,14.5470666667,0.586466666667,2.29113333333,0.582933333332,4.27833333333
259.89,10.0878,2.17313333334,2.504,1.99113333333,0.506533333334,4.894,5.01493333333,14.8775333333,1.036,2.73093333333,1.02293333333,4.654
260.27,10.2658666667,2.37113333333,2.6984,2.1876,0.7792,5.18486666667,5.33806666667,15.1201333333,1.22793333333,2.95093333334,1.319,4.87353333333
260.64,10.4324,2.5474,2.94473333333,2.36446666667,0.997799999999,5.45626666667,5.50153333333,15.2505333333,1.46066666667,3.18866666667,1.55133333333,5.12473333333
261.01,10.5245333333,2.57666666667,2.9662,2.4628,1.0522,5.59746666667,5.53966666667,15.2645333333,1.5634,3.30146666667,1.59153333333,5.12353333333
261.39,10.3140666667,2.31386666667,2.70353333333,2.28233333333,0.744933333334,5.45453333334,5.3172,15.0615333333,1.343,3.10286666667,1.33366666667,4.86893333333
261.76,9.54786666667,1.5616,1.9834,1.504,0.018066666666,4.75586666667,4.6108,14.4501333333,0.596399999999,2.38213333333,0.638999999998,4.21873333333
262.13,9.44966666667,1.47626666667,1.81686666667,1.40286666667,-0.164133333333,4.63486666667,4.50393333333,14.331,0.470066666666,2.1768,0.566133333334,4.09333333333
262.51,9.27280000001,1.39913333333,1.67326666667,1.1592,-0.3292,4.6222,4.41466666666,14.2414666667,0.380733333334,1.98933333333,0.373066666668,3.91206666667
262.88,9.04933333331,1.1914,1.39506666667,0.949600000001,-0.586133333333,4.56146666667,4.18106666667,14.0561333333,0.319466666666,1.67886666667,0.117533333332,3.6432
263.25,8.7452,1.11986666667,1.13613333333,0.680000000001,-0.753666666667,4.3854,3.95213333333,13.5360666667,0.179666666666,1.4288,-0.115200000001,3.50046666667
263.63,8.41006666667,0.861400000001,0.838733333335,0.4486,-1.0566,4.13773333333,3.71213333333,13.2319333333,-0.0961999999998,1.12993333333,-0.382599999999,3.3548
264.00,7.71213333334,0.233466666667,0.206333333332,-0.138466666669,-1.49366666667,3.64693333334,3.11493333333,12.7278666666,-0.651666666667,0.610933333333,-0.852800000001,2.9408
264.37,7.68133333333,0.391333333332,0.433333333333,0.011066666666,-1.3474,3.75406666667,3.23413333333,12.7268,-0.296333333333,0.687666666667,-0.911333333333,3.0106
264.75,7.62339999999,0.467066666667,0.410866666667,0.123933333332,-1.2692,3.59373333333,3.3234,12.5791333333,-0.239133333332,0.582533333333,-0.976533333333,2.91833333333
265.12,8.00613333334,0.992133333332,0.8338,0.650199999999,-0.602933333334,3.9238,3.84626666667,12.8553333333,0.233466666668,0.894799999999,-0.414066666666,3.32366666667
265.49,8.36920000001,1.30393333333,1.19026666667,0.973066666665,-0.0596000000006,4.13706666667,4.24826666667,13.157,0.647933333334,1.1686,0.168066666665,3.64913333333
265.87,9.04406666666,1.96193333333,1.75153333333,1.64093333334,0.573199999999,4.64953333333,4.89153333333,13.6593333333,1.37273333333,1.90926666667,0.749400000002,4.1892
266.24,9.18533333332,2.0726,1.97393333333,1.7128,0.742400000001,4.6396,4.98173333333,13.8680666667,1.59633333333,2.17406666667,0.957866666667,4.45713333333
266.61,9.32853333332,2.2522,2.13293333333,1.8648,0.904333333333,4.72146666667,5.12633333333,13.8379333333,1.6892,2.32313333333,1.1214,4.58753333333
266.98,9.45606666667,2.3616,2.31933333333,1.93626666667,1.06906666667,4.75866666667,5.2662,13.9256,1.79753333333,2.51673333333,1.2994,4.71386666667
267.36,9.76613333334,2.6026,2.70033333333,2.251,1.4318,5.07133333333,5.56613333334,14.3136,2.11926666667,2.81133333333,1.661,4.97613333333
267.73,9.71619999999,2.45273333333,2.6326,2.12013333333,1.28846666667,4.92573333333,5.47346666667,14.2338666667,2.00253333333,2.79446666666,1.55466666667,4.83686666667
268.10,9.97580000001,2.73886666667,2.89386666667,2.22313333333,1.36193333333,5.0644,5.65453333333,14.3802666667,2.15093333333,2.96173333333,1.69833333333,4.99246666667
268.48,9.96526666667,2.58993333333,2.6832,2.07853333333,1.17906666667,4.831,5.40953333333,14.1352,1.879,2.7894,1.5604,4.86773333333
268.85,9.92966666666,2.40733333333,2.49686666667,1.8886,1.02,4.75666666667,5.17693333333,13.9136666666,1.6582,2.80206666667,1.57706666667,4.7418
269.22,9.97159999999,2.38073333334,2.55766666667,1.8314,0.901000000001,4.78686666667,5.11533333333,13.8932666667,1.67353333334,2.82913333333,1.44826666666,4.81633333334
269.59,9.60760000001,2.0022,2.22286666667,1.39866666667,0.376733333333,4.38753333333,4.64766666667,13.4976666667,1.18006666667,2.48106666667,0.919866666665,4.44366666667
269.97,9.40986666667,1.7542,2.01453333333,1.19246666667,0.0751333333341,4.15553333333,4.4018,13.2438,0.926000000001,2.2914,0.789599999999,4.21453333333
270.34,9.31046666667,1.6412,1.92326666667,1.09073333333,-0.0359333333354,4.15086666667,4.30493333333,12.9931333333,0.728466666667,2.18553333333,0.742466666667,4.01673333333
270.71,9.15666666667,1.42846666667,1.7758,0.923799999999,-0.221333333332,4.03886666667,4.12426666667,12.8577333333,0.625000000001,1.97586666666,0.578200000001,3.8952
271.09,8.93919999999,1.19746666667,1.48233333333,0.656333333332,-0.462066666667,3.7868,3.86986666667,12.6582,0.348866666667,1.7162,0.345133333335,3.75113333333
271.46,8.95733333333,1.11493333334,1.44693333333,0.614599999999,-0.570333333335,3.7524,3.9166,12.56,0.335866666667,1.67233333333,0.269400000001,3.70606666667
271.83,8.94586666668,1.14213333333,1.49606666667,0.664599999998,-0.432799999999,3.85433333333,3.9872,12.5826,0.369866666667,1.6702,0.291,3.81626666666
272.20,8.89246666668,1.13993333334,1.52573333333,0.769866666666,-0.310666666669,3.89986666667,3.97486666667,12.5320666667,0.497466666667,1.65666666667,0.324733333332,3.84746666667
272.58,8.79779999999,1.10853333333,1.4128,0.740799999999,-0.396999999999,3.91846666667,3.8842,12.4964,0.436600000001,1.64993333333,0.307666666666,3.78453333333
272.95,8.74,1.12013333333,1.49626666667,0.754133333333,-0.443133333332,3.9354,3.84093333333,12.636,0.472399999999,1.57686666667,0.209533333334,3.7806
273.32,8.70253333333,1.103,1.44726666667,0.681333333332,-0.457666666667,3.92713333334,3.79966666667,12.6347333333,0.483533333332,1.50393333333,0.192799999999,3.68273333333
273.69,9.04540000001,1.48586666667,1.74253333333,1.12173333333,-0.0866666666674,4.31206666667,4.16633333333,12.9864666667,1.03853333333,1.798,0.514999999999,4.12986666667
274.06,8.79539999999,1.39506666667,1.6896,1.05113333333,-0.148200000001,4.2592,4.03706666667,12.9188666667,0.927666666666,1.62946666667,0.3068,4.1198
274.44,8.7612,1.3052,1.70266666667,1.05546666667,-0.194200000001,4.225,4.0472,12.954,1.0032,1.51033333333,0.177933333335,4.13166666667
274.81,8.66593333332,1.2198,1.69706666666,1.089,-0.245000000001,4.15146666667,4.0058,12.9021333333,0.991399999999,1.50166666667,0.151199999999,4.17346666667
275.18,8.6274,1.31406666667,1.83633333333,1.15013333333,-0.262133333332,4.19306666667,3.978,12.9148666667,1.07086666667,1.5498,0.130133333334,4.10826666667
275.55,8.45906666667,1.27986666667,1.7632,1.10393333333,-0.264866666667,4.01946666667,3.77006666667,12.8577333333,1.09426666667,1.41326666667,0.0618666666666,4.08333333333
275.93,8.65706666667,1.38746666667,1.86186666667,1.25706666667,-0.146133333333,4.036,3.83433333333,12.9401333333,1.34,1.5772,0.207533333333,4.2138
276.30,8.99746666666,1.56393333333,2.11633333333,1.5114,0.169933333334,4.35393333333,4.22466666667,13.1532666667,1.645,1.85333333334,0.426933333334,4.52
276.67,8.96933333332,1.4288,2.18186666667,1.46146666667,0.245666666666,4.33933333333,4.32506666667,13.1062,1.77873333333,1.83,0.405266666667,4.57473333333
277.04,8.82586666667,1.34186666667,1.99853333333,1.276,0.131733333333,4.17206666667,4.29766666667,12.8433333333,1.729,1.6918,0.358133333335,4.524
277.41,8.80066666667,1.2326,1.9768,1.3296,0.0951333333341,4.1232,4.29893333334,12.7626666667,1.646,1.6626,0.359866666668,4.5844
277.79,8.48713333334,0.916466666666,1.77046666667,1.0494,-0.270200000001,3.88,4.04813333333,12.498,1.2136,1.32793333333,0.130933333331,4.16046666667
278.16,8.88626666666,1.07973333333,2.0312,1.26793333334,-0.0310000000006,4.08946666667,4.3314,12.6216666666,1.2702,1.51,0.3496,4.25693333333
278.53,9.14266666667,1.371,2.30206666667,1.53066666667,0.3192,4.31566666667,4.50793333333,12.9343333333,1.57353333333,1.90713333333,0.736733333332,4.57346666667
278.90,9.40246666668,1.6402,2.49793333333,1.71753333333,0.6118,4.61786666667,4.7316,13.1993333333,1.87206666667,2.1178,1.03053333333,4.84146666667
279.27,9.42093333335,1.4106,2.23493333333,1.64306666667,0.509333333334,4.5164,4.62766666666,13.0524666667,1.78233333333,1.95813333333,0.907333333334,4.668
279.64,9.44979999999,1.3896,2.15946666667,1.67266666667,0.4592,4.5784,4.618,13.1373333333,1.6112,2.03286666667,0.954066666666,4.62593333333
280.02,9.27486666668,1.1968,1.95913333334,1.4054,0.247533333334,4.5146,4.45993333333,13.1052666667,1.40933333333,1.8596,0.694066666666,4.4424
280.39,8.95433333332,0.8434,1.61433333333,1.09333333333,-0.196533333333,4.11566666667,4.0774,12.9536,1.1028,1.51706666667,0.431266666667,4.1232
280.76,9.27419999999,1.1468,1.77506666666,1.24706666667,-0.039133333332,4.1762,4.1986,13.1587333333,1.2154,1.68386666667,0.682133333333,4.29133333333
281.13,9.72213333334,1.54226666667,2.28346666667,1.71,0.46,4.66093333333,4.605,13.7068,1.7064,2.21133333333,1.08753333333,4.73486666667
