wavelength,Back_RamCosm,Belly_RamCosm,Breast_RamCosm,Crissum_RamCosm,Crown_RamCosm,DorTail_RamCosm,Rump_RamCosm,Throat_RamCosm,WingTip_RamCosm
259.89,0.318566666667,0.724799999999,0.099566666666,0.9696,-0.737666666666,0.807,0.246400000003,-0.096733333334,0.9056
260.27,0.205466666667,0.616333333335,0.0159000000006,0.905933333332,-0.858533333334,0.632,0.145533333333,-0.194933333334,0.711133333334
260.64,0.3479,0.800799999999,0.144633333334,1.07126666667,-0.8164,0.788800000001,0.299733333334,-0.025733333334,0.859399999998
261.01,0.365866666667,0.857133333332,0.133266666665,1.05646666667,-0.748933333334,0.834733333333,0.347066666668,0.0636,0.922533333332
261.39,0.031266666668,0.483066666666,-0.188366666666,0.672200000001,-1.1624,0.540333333332,-0.0226,-0.250266666666,0.6168
261.76,-0.352733333332,0.136400000001,-0.581633333332,0.357266666667,-1.5454,0.2442,-0.332133333333,-0.544,0.330333333332
262.13,-0.755266666667,-0.221799999999,-0.9599,0.0492666666674,-1.90086666667,-0.071933333334,-0.769199999999,-0.926666666666,0.015
262.51,-1.05343333333,-0.533533333333,-1.29026666667,-0.263733333333,-2.25926666667,-0.450933333334,-1.18626666667,-1.1966,-0.224600000001
262.88,-1.1409,-0.622533333335,-1.29713333334,-0.181066666664,-2.43353333333,-0.516066666666,-1.29246666667,-1.14546666667,-0.285199999999
263.25,-1.89063333334,-1.29386666667,-1.90186666667,-0.955866666666,-3.26326666667,-1.17613333333,-2.01453333333,-1.7144,-1.026
263.63,-2.29583333333,-1.69773333333,-2.07383333333,-1.50746666666,-3.72886666667,-1.5406,-2.44166666667,-1.9732,-1.2678
264.00,-2.7058,-2.3018,-2.39563333333,-2.0394,-4.18593333333,-1.89026666667,-3.0114,-2.4358,-1.54453333333
264.37,-2.33863333333,-2.0506,-2.01073333333,-1.79013333333,-3.82533333334,-1.39466666667,-2.78306666667,-2.10566666667,-1.05133333334
264.75,-2.96206666667,-2.6236,-2.64863333333,-2.40833333333,-4.31753333333,-2.04646666667,-3.43773333334,-2.67986666667,-1.616
265.12,-2.7293,-2.3146,-2.22063333333,-2.03413333333,-4.08686666667,-1.7076,-3.11606666667,-2.40086666667,-1.30673333333
265.49,-2.16923333333,-1.6794,-1.5682,-1.5414,-3.39193333333,-1.09973333333,-2.55073333333,-1.78466666667,-0.811199999999
265.87,-1.71946666667,-1.30153333333,-1.1799,-1.1052,-2.9522,-0.6744,-2.20453333333,-1.372,-0.557000000002
266.24,-1.13866666667,-0.832333333332,-0.659333333334,-0.607333333332,-2.42946666667,-0.191133333332,-1.6506,-0.854800000002,-0.089866666668
266.61,-1.20963333333,-0.771066666668,-0.634799999998,-0.512266666668,-2.25026666667,-0.0982,-1.4522,-0.803733333334,-0.062599999998
266.98,-0.883800000002,-0.262200000002,-0.279366666666,-0.1522,-1.7098,0.280666666668,-0.988666666665,-0.514066666667,0.411933333333
267.36,-0.785299999999,-0.112066666667,-0.090433333334,0.160333333333,-1.43566666667,0.3768,-0.855266666666,-0.343600000001,0.593066666668
267.73,-0.614766666667,-0.009866666666,-0.132133333334,0.278999999998,-1.43213333333,0.323466666665,-0.777733333335,-0.395133333333,0.4988
268.10,-0.427999999997,0.261199999999,0.014499999998,0.577933333335,-1.18,0.401466666667,-0.476333333332,-0.205466666667,0.713266666666
268.48,-0.136733333334,0.695466666667,0.290066666666,1.0048,-0.800799999999,0.676200000001,-0.0384666666666,0.246999999999,1.0984
268.85,0.0153999999993,0.749333333333,0.351033333334,1.0686,-0.730533333332,0.964466666667,0.0732666666674,0.420866666667,1.1914
269.22,0.208900000001,0.924533333334,0.3816,1.17193333333,-0.634866666666,1.15313333333,0.147133333335,0.457533333333,1.34693333333
269.59,0.3468,0.975599999999,0.388333333332,1.44493333333,-0.606866666668,1.31446666667,0.322799999999,0.494666666666,1.54353333333
269.97,0.425799999999,1.0636,0.416933333332,1.62093333333,-0.452533333332,1.48046666667,0.434733333334,0.524000000001,1.75026666667
270.34,0.642366666667,1.40733333333,0.714733333334,1.93046666667,-0.0766,1.8692,0.787866666665,0.744266666667,2.07486666667
270.71,0.528833333334,1.2984,0.586366666666,1.80713333334,-0.136266666668,1.6964,0.625800000001,0.553466666667,1.905
271.09,0.346800000001,1.00833333333,0.3147,1.58186666667,-0.426533333332,1.51773333333,0.416133333334,0.341666666667,1.57346666667
271.46,0.372200000001,0.977333333333,0.326933333334,1.461,-0.4656,1.5454,0.3874,0.302933333334,1.5052
271.83,0.644533333333,1.2502,0.710133333333,1.81273333333,-0.062533333332,1.88106666667,0.718800000001,0.660266666665,1.90846666667
272.20,0.739100000001,1.1934,0.759733333333,1.79666666667,-0.015066666666,1.91606666667,0.717133333335,0.758799999999,1.87453333333
272.58,0.707266666667,1.1388,0.626199999999,1.72033333333,-0.136066666666,1.78733333333,0.573999999999,0.626333333335,1.75753333333
272.95,0.695099999999,1.21146666666,0.644466666665,1.7564,-0.143733333332,1.64793333333,0.574400000001,0.598400000001,1.71953333333
273.32,0.503366666666,0.973933333332,0.476833333335,1.6304,-0.300666666667,1.36453333333,0.463999999999,0.458466666667,1.47273333333
273.69,0.509733333333,1.00253333333,0.520633333335,1.5854,-0.305266666667,1.32073333333,0.458799999999,0.479133333333,1.37633333333
274.06,0.393699999999,0.881600000002,0.485966666665,1.4204,-0.367466666667,1.1736,0.389866666667,0.401200000001,1.16793333333
274.44,0.088233333334,0.566133333333,0.175533333334,1.17826666667,-0.690933333333,0.771400000001,-0.0308,0.180333333331,0.7964
274.81,0.106766666666,0.560066666666,0.2566,1.21233333333,-0.646133333333,0.840266666667,-0.005866666666,0.301733333333,0.848000000002
275.18,0.189500000001,0.763600000001,0.511233333331,1.3856,-0.466466666666,1.00673333333,0.179266666666,0.578199999999,1.1004
275.55,0.0995666666668,0.757666666665,0.479333333333,1.3386,-0.435266666669,0.966933333334,0.184733333333,0.618133333333,1.12913333333
275.93,-0.372300000002,0.396466666667,0.065366666666,1.00593333333,-0.799199999999,0.660066666667,-0.134999999999,0.269999999999,0.712733333334
276.30,-0.563433333335,0.375666666665,0.055,1.04493333333,-0.768466666666,0.654066666666,-0.245933333333,0.239533333333,0.613200000002
276.67,-0.768499999999,0.216066666666,0.0406,0.888799999998,-0.858133333333,0.565600000002,-0.349533333335,0.115733333335,0.366800000002
277.04,-0.777600000001,0.183333333332,0.0939,0.8858,-0.815066666667,0.627266666668,-0.359933333333,0.123800000001,0.349133333332
277.41,-0.865600000001,0.2426,0.1301,0.772066666667,-0.814333333334,0.678733333332,-0.500533333335,0.1534,0.246933333336
277.79,-1.26236666667,0.015666666668,-0.249066666666,0.346266666665,-1.1796,0.323933333334,-0.887,-0.131733333332,-0.149733333333
278.16,-1.54756666667,-0.105199999998,-0.536299999998,5.99920113586e-13,-1.4556,0.127600000002,-1.2518,-0.3516,-0.344933333333
278.53,-1.1703,0.274800000003,-0.175133333334,0.263866666665,-0.997333333333,0.598400000001,-0.797866666666,-0.035333333332,0.075466666668
278.90,-1.18166666667,0.25,-0.2512,0.194733333333,-1.04646666667,0.542200000001,-0.798666666666,-0.101799999999,-0.0553999999994
279.27,-1.35916666667,0.024266666668,-0.558666666666,0.0023333333334,-1.18813333333,0.337799999998,-1.03786666667,-0.426333333334,-0.304733333333
279.64,-1.4163,-0.069666666666,-0.775033333336,-0.0434666666674,-1.3346,0.252599999998,-1.14086666667,-0.629133333332,-0.463799999998
280.02,-1.13736666667,0.146466666669,-0.552199999998,0.110333333333,-1.11306666667,0.418466666668,-0.979066666667,-0.513933333334,-0.352733333334
280.39,-1.23443333333,0.045733333334,-0.7042,-0.100066666667,-1.2688,0.306266666669,-1.0188,-0.781266666666,-0.549933333334
280.76,-1.07483333333,0.0994666666654,-0.6415,-0.0650666666654,-1.145,0.442533333334,-0.901266666665,-0.692333333334,-0.448666666667
281.13,-0.863833333334,0.258266666668,-0.4585,0.102533333334,-0.954666666667,0.595599999999,-0.719933333334,-0.591733333332,-0.303733333333
281.50,-0.834566666668,0.178066666666,-0.514433333334,0.0541333333326,-0.953399999999,0.551133333333,-0.725266666666,-0.742533333332,-0.340399999999
281.87,-0.419466666668,0.489200000001,-0.0630666666666,0.500466666667,-0.558733333334,0.854066666665,-0.417666666665,-0.4346,0.0883999999986
282.25,-0.186366666667,0.742,0.244966666666,0.882866666666,-0.349066666668,0.966800000001,-0.182666666667,-0.210199999998,0.343533333334
282.62,-0.1496,0.692066666667,0.255366666667,0.971466666666,-0.464133333334,0.892666666668,-0.166799999998,-0.211666666668,0.245666666666
282.99,0.0677666666672,0.847933333333,0.4144,1.17533333333,-0.362133333334,1.022,-0.0662,-0.07833333333,0.428333333334
283.36,0.0812666666674,0.692866666667,0.353266666667,1.10966666667,-0.416866666666,0.875933333333,-0.147466666666,-0.113400000002,0.298200000002
283.73,0.315833333333,0.910466666668,0.623366666667,1.31886666667,-0.116333333332,1.081,0.072,0.118133333333,0.574066666666
284.10,0.480566666667,1.095,0.771666666667,1.36326666667,0.050999999998,1.20053333333,0.255466666667,0.356000000001,0.801533333334
284.47,0.802466666667,1.35386666667,0.966900000001,1.63913333333,0.243466666666,1.39413333333,0.463733333333,0.6636,1.073
284.85,0.8517,1.44746666667,0.948800000001,1.732,0.258933333334,1.42486666667,0.502733333333,0.700999999999,1.13413333333
285.22,0.831933333334,1.38986666667,0.942633333333,1.75406666666,0.275666666666,1.42533333333,0.542399999999,0.750333333335,1.0922
285.59,0.923100000001,1.4606,1.0148,1.84453333333,0.251066666666,1.4506,0.611866666667,0.8746,1.11573333333
285.96,0.709900000001,1.2188,0.804033333334,1.58053333333,0.036000000002,1.23453333333,0.396266666667,0.668933333332,0.8728
286.33,0.6501,1.03293333333,0.647233333332,1.43453333333,0.023,1.13446666667,0.351533333332,0.581599999999,0.730066666665
286.70,0.597733333333,0.948066666667,0.548633333333,1.36333333333,0.038400000002,1.07046666667,0.335333333331,0.525866666665,0.682333333332
287.07,0.473166666667,0.861733333333,0.4575,1.29406666667,-0.004466666666,1.02053333333,0.236200000001,0.451066666667,0.555600000001
287.44,0.396299999999,0.846066666666,0.4202,1.257,-0.087933333332,0.997400000001,0.214866666667,0.361800000002,0.4914
287.82,0.308633333333,0.752933333333,0.330566666667,1.19986666667,-0.259200000002,0.926333333333,0.147066666667,0.297066666666,0.346666666668
288.19,0.0761333333339,0.486600000001,0.0344999999994,0.992066666667,-0.531999999999,0.724000000001,-0.0865333333326,-0.004466666668,0.055733333334
288.56,-0.117733333334,0.376866666667,-0.0853333333346,0.822933333332,-0.599066666667,0.594666666666,-0.179533333332,-0.128066666668,-0.113333333333
288.93,-0.094033333332,0.291866666668,-0.0563333333334,0.7984,-0.598399999999,0.514066666667,-0.197066666664,-0.159933333334,-0.2326
289.30,0.0725666666673,0.452333333332,0.135499999999,0.915199999999,-0.458333333334,0.693533333333,-0.011933333334,0.015066666666,-0.0629333333334
289.67,0.014266666666,0.364266666665,0.146700000001,0.853199999999,-0.401666666666,0.689133333334,-0.024066666666,0.019399999998,-0.0738
290.04,0.0029666666674,0.390666666667,0.122366666667,0.838266666666,-0.333466666666,0.712000000001,0.034400000002,0.03,-0.0721333333354
290.41,-0.0008666666674,0.391000000001,0.1269,0.791066666666,-0.3214,0.742799999999,0.034800000002,-0.003066666668,-0.0573333333314
290.78,-0.157133333333,0.327933333333,-3.3333334e-05,0.636133333332,-0.454666666664,0.623999999999,-0.1558,-0.1632,-0.149400000001
291.15,-0.0964333333334,0.413399999999,0.059000000002,0.673666666664,-0.430266666668,0.646200000001,0.022999999998,-0.1148,-0.0567333333314
291.52,0.0768999999994,0.584133333334,0.215966666666,0.750266666667,-0.2614,0.747200000001,0.190400000001,0.072333333332,0.092333333334
291.89,0.342600000001,0.850400000001,0.544966666667,0.930866666667,0.115999999999,0.953800000001,0.519533333334,0.307533333333,0.357066666666
292.26,0.244299999999,0.795200000001,0.562699999999,0.919199999999,0.135133333334,0.873933333332,0.4462,0.282799999998,0.2782
292.64,0.189,0.643133333333,0.517833333333,0.8602,0.0558,0.791600000001,0.3734,0.223466666666,0.234533333332
293.01,-0.254433333334,0.334400000001,0.146233333334,0.517000000001,-0.245533333334,0.526533333335,0.075799999998,-0.111400000002,-0.0080000000006
293.38,-0.661733333334,-0.0538666666646,-0.3484,0.223599999999,-0.574333333333,0.129,-0.3722,-0.603866666668,-0.389999999999
293.75,-0.613999999999,0.030933333332,-0.300566666666,0.314333333333,-0.535866666666,0.172733333332,-0.276933333334,-0.5928,-0.301266666667
294.12,-0.462766666666,0.058333333332,-0.2017,0.4296,-0.497400000001,0.218866666668,-0.118399999998,-0.550933333332,-0.268933333332
294.49,-0.365166666667,0.0853333333326,-0.047466666666,0.578733333333,-0.502800000001,0.259333333334,0.0346000000006,-0.513933333332,-0.196133333333
294.86,-0.393533333333,0.028933333334,-0.0036666666654,0.600466666665,-0.511933333332,0.204733333332,0.1376,-0.470600000002,-0.180333333332
295.23,-0.383533333334,-0.0073333333334,0.0219999999986,0.616066666668,-0.466399999999,0.199466666668,0.0894666666646,-0.4532,-0.212666666665
295.60,-0.319233333335,0.0041999999994,0.0840333333354,0.703266666666,-0.396466666665,0.311000000001,0.119066666666,-0.4062,-0.196133333333
295.97,-0.506066666666,-0.204133333333,-0.153066666667,0.526399999999,-0.648533333334,0.166533333332,-0.063066666668,-0.574666666666,-0.390799999999
296.34,-0.385933333332,-0.118599999999,-0.132733333332,0.550466666667,-0.573533333333,0.207666666666,0.033533333334,-0.583933333334,-0.292533333335
296.71,-0.240766666667,0.0512666666686,-0.0263666666654,0.662866666667,-0.421466666667,0.360200000001,0.215133333333,-0.436466666668,-0.120066666668
297.08,-0.0404333333333,0.210666666666,0.198933333333,0.829133333333,-0.251199999999,0.461866666667,0.374866666667,-0.265866666666,0.039199999998
297.45,0.106333333332,0.395200000001,0.389233333333,0.945000000001,-0.085733333334,0.562000000001,0.535333333333,-0.0846,0.187133333333
297.82,0.010333333334,0.259866666667,0.2194,0.819599999999,-0.152333333335,0.429066666667,0.425466666669,-0.206599999998,0.046066666668
298.19,-0.1683,0.1494,0.0886333333346,0.697266666667,-0.252666666667,0.3206,0.279400000001,-0.320666666668,-0.062066666666
298.56,-0.185200000001,0.204333333332,0.0547333333334,0.659933333333,-0.233933333333,0.336200000001,0.291733333333,-0.240133333332,-0.094533333336
298.93,-0.1675,0.169400000002,0.082099999998,0.63,-0.177066666667,0.392933333333,0.282399999999,-0.242199999998,-0.1142
299.30,-0.319399999999,0.0336000000006,-0.018733333334,0.508266666665,-0.250333333334,0.352133333334,0.202466666666,-0.338066666666,-0.179466666668
299.67,-0.473366666666,0.0148000000014,-0.191633333334,0.383266666669,-0.360200000001,0.2568,0.143933333332,-0.465133333334,-0.201666666667
300.04,-0.559566666666,0.0126000000006,-0.298166666666,0.351666666666,-0.350266666665,0.257266666667,0.091733333334,-0.506,-0.2182
300.41,-0.282333333333,0.281466666666,-0.0173,0.678199999999,-0.107666666668,0.640866666667,0.395266666665,-0.103333333334,0.0100000000006
300.78,-0.447266666666,0.134533333333,-0.139733333334,0.532266666667,-0.248333333332,0.539666666667,0.237999999999,-0.288200000002,-0.178933333333
301.15,-0.438,0.113666666666,-0.208433333332,0.538,-0.259066666669,0.618266666667,0.277333333333,-0.315133333332,-0.266799999999
301.52,-0.381266666668,0.180266666667,-0.113233333334,0.631666666669,-0.177133333333,0.684066666669,0.432933333335,-0.2404,-0.214
301.89,-0.2291,0.395666666667,0.058333333334,0.813133333333,0.009400000002,0.845733333335,0.629266666666,-0.048333333336,-0.0591333333313
302.26,-0.164833333332,0.455533333334,0.1866,0.928133333335,0.1104,0.906333333334,0.758866666667,0.057466666668,-0.00773333333266
302.63,-0.132799999999,0.448400000001,0.263133333331,0.9932,0.155200000002,0.957466666668,0.786866666666,0.0558,0.0480666666667
303.00,0.0547999999994,0.7428,0.469266666666,1.17013333334,0.284066666666,1.14713333333,1.0096,0.271666666668,0.217733333335
303.37,0.0901,0.815733333333,0.507266666667,1.1744,0.301733333332,1.0574,1.06673333333,0.317066666666,0.223133333335
303.74,0.148333333333,0.825866666667,0.554399999999,1.24426666667,0.315333333334,0.996733333334,1.115,0.441399999998,0.229133333332
304.10,0.310166666667,0.805733333333,0.658399999999,1.3136,0.362733333334,0.915266666668,1.18386666667,0.470799999998,0.293266666669
304.47,0.279933333333,0.778333333335,0.717866666667,1.31166666667,0.3828,0.868133333333,1.21226666667,0.3814,0.3008
304.84,0.280833333333,0.733933333334,0.742600000001,1.3318,0.361533333336,0.796533333335,1.23006666667,0.383399999998,0.347399999999
305.21,0.109466666667,0.5536,0.681966666667,1.1782,0.264266666668,0.563066666668,1.05873333333,0.366466666666,0.342866666669
305.58,-0.0710333333333,0.306333333334,0.491966666667,0.9634,0.039466666666,0.3616,0.875066666665,0.208466666666,0.173666666667
305.95,0.0205666666661,0.443466666668,0.687333333333,1.067,0.104066666666,0.470333333334,1.0448,0.333000000002,0.293533333332
306.32,0.346999999999,0.815800000001,0.913666666667,1.29953333333,0.4094,0.700266666668,1.3106,0.621266666666,0.646666666666
306.69,0.555533333334,1.027,1.0887,1.46853333333,0.615600000001,0.863933333335,1.56353333333,0.777000000001,0.832333333332
307.06,0.564166666666,0.921466666667,0.996433333333,1.43753333333,0.546066666665,0.714933333334,1.55733333333,0.684799999998,0.773133333334
307.43,0.793666666667,0.981466666667,1.08696666667,1.52306666667,0.684133333333,0.892266666668,1.62326666667,0.732533333334,0.825
307.80,1.03586666667,1.11113333333,1.39806666667,1.70973333333,0.983666666665,1.18166666667,1.86006666667,0.877733333334,1.01286666667
308.17,1.07306666667,1.20906666667,1.491,1.79726666667,1.0482,1.3218,2.03473333333,0.973,1.07526666667
308.54,0.9644,1.14226666667,1.36736666667,1.70686666667,0.903933333335,1.19233333333,2.00366666667,0.986399999999,0.954066666665
308.90,1.0789,1.35553333333,1.54253333333,1.815,1.04533333333,1.36973333333,2.2118,1.1764,1.0754
309.27,1.28413333333,1.5932,1.7174,2.006,1.19286666667,1.5934,2.4778,1.28753333333,1.17113333333
309.64,1.41123333333,1.7266,1.79066666667,2.14813333333,1.28233333333,1.75946666667,2.61486666667,1.38013333333,1.26113333333
310.01,1.2201,1.44986666667,1.50643333333,1.93793333333,1.02233333333,1.59253333333,2.3708,1.1032,1.06466666667
310.38,0.934133333333,1.1306,1.164,1.65426666667,0.702133333333,1.39053333333,2.09413333333,0.8152,0.762600000001
310.75,0.973666666667,1.17493333333,1.16883333333,1.66026666667,0.716866666667,1.4644,2.1418,0.883066666667,0.833666666667
311.12,0.863100000001,1.12046666667,1.07183333333,1.57166666667,0.620599999999,1.45366666667,2.10333333333,0.834466666666,0.771333333335
311.49,0.885566666667,1.20426666667,1.119,1.6286,0.628666666667,1.52206666667,2.27066666667,0.927266666667,0.8852
311.85,0.752366666667,1.11386666667,0.941766666667,1.49753333333,0.392266666666,1.35346666667,2.18386666667,0.733733333332,0.719133333335
