wavelength,Back_PinInom,Belly_PinInom,Breast_PinInom,Crissum_PinInom,Crown_PinInom,DorTail_PinInom,Patch10_PinInom,Rump_PinInom,Throat_PinInom,WingTip_PinInom
813.24,19.1749333333,16.7911333333,18.2318,27.8977333333,15.9396666667,16.1231,18.5724666666,17.07802,16.9745333333,23.9423333333
813.54,21.4816,17.7388666667,20.221,29.3309333333,17.9466666667,16.9786,20.6888666667,18.4184066667,17.9856,26.1599333333
813.85,19.6167333333,15.7426666667,19.0416666667,28.7611333333,15.7288666667,15.3527333333,18.1793333333,16.4914133333,15.8796,24.1342
814.15,21.1066,17.166,20.7287333333,29.73,17.328,16.8489666667,19.7031333333,17.36712,17.3144,25.8569333333
814.46,19.7188666667,16.4123333333,20.1338666667,29.0093333333,15.8902,16.5797,18.7951333333,16.25032,16.4924666666,25.1004
814.76,17.6954666667,14.7463333333,17.6680666667,27.8738,13.882,14.4238333333,16.1728,14.03848,14.2523333333,23.0316
815.07,18.8053333333,16.1033333333,17.1621333333,29.2464666666,14.2024666667,16.0491,16.5106,14.60018,14.8675333333,24.3720666667
815.37,18.5579333333,15.5646,15.9591333333,28.2448666667,13.1428666667,14.5782333333,15.6599333333,13.5700733333,14.136,23.2382
815.68,19.3988666667,16.3382,17.1488666667,28.4416666667,13.5708,15.8979666667,15.8488666667,14.7379533333,14.8287333333,24.9756
815.98,19.2173333333,16.8833333333,16.5896666667,27.7148666667,13.0398,16.2684,15.4018,14.7393533333,14.9266666667,24.7518666667
816.29,16.0899333333,14.3178666667,13.6848666667,24.6132,10.633,14.4936,11.8986,12.0548466667,12.5175333333,21.8847333333
816.59,15.6372,14.2465333333,12.9923333333,23.7353333333,10.3066,14.5396,11.1246666667,12.1552266667,11.8062666667,21.6084666667
816.89,14.4577333333,13.6507333333,11.336,22.8836,8.91533333333,14.4511333333,9.92066666667,11.76982,11.2434,20.2514
817.20,15.1480666667,14.9294666667,12.4582,23.5006,10.0386666667,15.3343666667,11.3128666667,12.7645,12.1623333333,20.9781333333
817.50,14.6870666666,15.2235333333,11.8391333333,23.1928666667,9.20813333333,15.0831333333,10.6385333333,13.3856466667,11.2517333333,20.4214666667
817.81,12.6667333333,13.2075333333,8.98126666666,21.1697333334,7.97486666666,13.1194666667,8.57873333333,12.16476,9.4718,19.2328666667
818.11,12.2342666667,13.0193333333,9.09426666668,21.1232,8.11593333333,12.8805,8.32126666666,12.8092333333,9.43246666665,19.3719333333
818.41,10.6993333333,11.6784,8.65960000001,20.2680666667,6.80666666667,11.451,7.41260000001,12.0921666667,8.81100000002,17.4942666667
818.72,10.6036666667,11.6151333333,9.62499999999,20.4242666667,6.97113333333,11.9140333333,7.85220000001,12.0891266667,9.32039999999,17.39
819.02,8.76440000001,9.68226666666,7.76606666667,18.4266,5.50686666667,10.1008,6.13213333334,9.49974666666,7.1912,15.4208666667
819.33,8.4824,9.38586666667,7.41646666667,18.4012666667,6.05253333333,10.3794333333,5.9982,9.42914,7.36233333333,15.3208
819.63,10.0076,10.5211333333,8.4444,19.4253333333,7.58633333333,11.9692666667,7.68573333335,10.6275733333,9.08053333333,16.4137333333
819.93,10.6996666667,10.1781333333,8.804,19.4401333333,8.098,12.2138,8.56233333334,10.66284,9.7582,16.3041333333
820.24,10.5426,10.0776,8.93886666667,19.3050666667,8.17960000001,12.5715666667,8.59660000001,10.39512,9.89573333333,16.2095333333
820.54,10.8328,10.1999333333,9.24186666667,19.1870666667,8.40253333333,12.9815333333,9.00453333333,10.4281,10.2174666667,16.3304
820.85,11.3058,10.7148,9.90586666666,19.5346666667,9.09333333333,13.6695,9.7472,10.7449133333,10.8920666667,16.8384666667
821.15,12.1952,11.5117333333,10.9458666667,20.4578,9.97613333332,14.5543,10.6311333333,11.5245,11.7818666666,17.5615333333
821.45,12.2024,11.4982666667,11.1252,20.3452,10.0308666667,14.6366666667,10.7910666667,11.52528,11.95,17.5506
821.76,12.3605333333,11.5855333333,11.3195333333,20.3266666667,10.1874,14.9051,11.0788,11.7460666667,12.0288,17.7151333334
822.06,12.2534666667,11.6983333333,10.9814666667,20.2881333333,10.1172666667,14.9825333333,10.9112666667,11.7287533333,11.86,17.5802
822.36,12.6197333333,12.1084,11.4284,20.8646666667,10.5546,15.4129,11.4037333333,12.19254,12.3596666667,17.9460666667
822.67,12.6631333334,12.0403333333,11.4415333333,20.8785333333,10.5544,15.4961,11.5524,12.0864133333,12.2529333333,17.9522666667
822.97,12.4057333333,11.8399333333,11.3612,20.6892666667,10.4118666667,15.4552,11.3979333333,11.7580866667,12.0112666667,17.7286
823.27,12.3790666667,12.0712,11.5809333333,20.7586,10.4793333333,15.5868333333,11.4116,11.9461466667,12.0713333333,17.8363333333
823.58,12.83,12.4792666667,12.2809333333,21.2527333333,10.9418,15.9913,11.9075333333,12.45922,12.5042666666,18.1984666667
823.88,13.0502666667,12.7331333333,12.8012666667,21.5812666667,11.3372,16.402,12.2742666667,12.81622,12.7817333333,18.5749333333
824.18,12.921,12.6118666667,12.794,21.5358,11.208,16.4499666667,12.0618666667,12.80134,12.7228,18.4456666666
824.49,12.5080666667,12.3657333333,12.4990666667,21.1188,10.8282666667,16.2568666667,11.7233333333,12.44874,12.4062,17.986
824.79,12.8022,12.8054666667,12.7446666667,21.606,11.2188666667,16.7866,12.0312,12.78624,12.5271333333,18.3366666667
825.09,12.9330666666,13.0863333333,12.8426666667,21.7848666667,11.3638666667,17.0511666667,12.0492,12.9651933333,12.5643333333,18.5699333333
825.39,12.9999333333,13.1348,12.9925333333,21.8538666667,11.4570666667,17.2472666667,12.1759333333,13.0303,12.693,18.7004
825.70,12.5724666667,12.83,12.8816,21.423,11.0265333333,16.8668333333,11.7242666667,12.62614,12.3781333333,18.3909333333
826.00,12.7790666667,13.1027333333,12.9610666667,21.7435333333,11.0234666667,16.8629333333,11.8122,13.0307733333,12.7468,18.2482666667
826.30,13.3744,13.5056666667,13.3909333333,22.4000666667,11.401,17.1589,12.2133333333,13.6882733333,13.0664666667,18.6092
826.61,13.7418,13.6364666667,13.2786666667,22.8427333333,11.7624666667,17.5468666667,12.5962,13.8483866667,13.228,18.9387333333
826.91,12.6292,12.8167333333,11.9550666667,21.5279333333,10.8962,16.4384,11.5836,12.84082,12.0786666667,17.8574666667
827.21,12.1794,12.3731333333,11.3247333333,20.7075333333,10.2421333333,15.8623,11.1308,12.3217533333,11.6614,17.0815333334
827.51,11.786,12.3103333333,11.1842,20.7608,10.1527333333,15.8199333333,10.8963333333,12.24474,11.5881333333,16.9653333333
827.82,12.0932666667,12.6034,11.5038,20.8663333333,10.6904666667,16.3060666667,11.2796,12.55504,11.7634,17.2646666667
828.12,11.5472666667,11.9184,11.0459333333,20.1856,10.0673333333,16.0797666667,10.7168,11.97904,11.3152666667,16.5901333333
828.42,11.215,11.3436666667,10.5616666667,19.9109333333,9.80453333333,15.5010333333,10.3142666667,11.4530333333,11.1210666667,15.7583333333
828.72,10.9788,10.8126666667,10.8394666667,19.9088,9.80419999998,14.8617666667,9.97053333332,11.2484866667,10.9948666667,15.7736666667
829.02,11.1475333333,10.8311333333,10.3022,20.0116,9.95119999999,15.2256,9.84759999999,11.63822,10.975,15.5708666667
829.33,11.4914,11.1027333333,11.0007333333,20.427,10.8541333333,16.0549,10.2677333333,11.7055866667,11.2110666667,16.0038
829.63,11.562,11.4365333333,10.9484,20.2092666667,11.2622666667,16.0250333333,10.3624666667,11.9880466667,11.4784,15.8925333333
829.93,10.0928666667,10.6962,10.4950666667,18.9714666667,10.2399333333,14.8802,8.98706666667,10.8252733333,10.1470666667,14.6248
830.23,10.3146,10.5102,10.5526666667,19.4133333333,10.1191333333,15.4379,8.77546666667,10.5389533333,9.8726,14.8554
830.54,10.1113333333,10.1016666667,9.99513333333,20.1934666667,10.7015333333,14.8038333333,7.84733333334,10.30394,9.29866666668,14.5912
830.84,10.0100666667,8.82466666667,8.76386666666,19.1388666667,10.3445333333,13.6879666667,7.35553333333,9.89464666667,7.96353333333,13.5360666667
831.14,9.49439999999,7.90499999999,8.25606666667,19.4117333333,9.6182,12.6936,6.41913333333,9.95243333334,7.47173333333,12.972
831.44,10.5876666667,8.94633333333,9.0782,20.6382,10.8411333333,13.7436666667,7.48726666667,11.2735933333,8.59173333333,14.3262
831.74,10.6977333333,9.32179999999,9.90286666668,21.0078666667,11.1530666667,14.6027333333,7.98453333332,11.3013333333,9.31193333333,15.0193333334
832.04,11.1914666667,9.92406666667,10.0758666667,20.9459333333,11.4325333333,15.0291,8.97820000001,11.24756,9.76353333333,14.8771333333
832.35,11.3916666667,10.2083333333,10.9583333333,21.35,11.9416666667,14.8458333333,9.52500000001,11.2416666666,10.3583333333,15.3583333333
832.65,11.4527333333,10.1194666667,10.9518,21.3487333333,11.052,14.4432,9.67240000001,11.4914533333,10.4046666667,15.4528
832.95,11.7532,10.2454,11.3419333333,21.5223333333,11.3419333333,15.2093,9.96393333332,11.32616,10.8730666667,16.2770666667
833.25,11.6633333333,10.0674,11.091,21.3132,11.1650666667,15.1852333333,9.71733333334,11.0068466667,11.2255333333,16.5657333333
833.55,12.5258666667,11.053,11.7570666667,21.757,12.0415333333,15.9787333333,10.6782666667,11.8359666667,12.1446,17.2997333333
833.85,13.0192,11.7929333333,12.5510666667,22.2488,12.4276666667,17.0949333333,11.3926,12.6026533333,12.7172666667,18.016
834.16,13.5727333333,12.9084,13.435,22.7766666667,12.8964666667,18.0311,11.9688,13.2806266667,13.6145333333,18.887
834.46,14.3054,13.5973333333,14.5335333333,22.8082666667,13.4053333333,18.4758,12.5652666667,13.7538933333,14.3536,19.694
834.76,13.8945333333,13.2906,14.2543333333,22.2018,12.821,17.9049666667,12.0342666666,13.2497533333,13.9738666667,18.8898
835.06,13.8412666667,13.3776666666,13.8220666667,21.9872666667,12.6222,17.6857666667,12.0316666667,13.1402533333,13.7649333333,18.9523333333
835.36,14.9545333333,14.3290666667,14.5242,22.8322,13.441,18.6713333333,12.8423333333,14.1548133333,14.7392666666,20.0136
835.66,14.658,14.0456,14.0813333333,22.0441333333,13.0412666667,18.2584333333,12.4217333333,13.9124533333,14.3234,19.6365333333
835.96,14.7570666667,14.0603333333,14.1446666667,21.2398666667,13.6244,18.3965,12.5144666667,13.83244,14.3666666667,19.3723333333
836.26,13.821,13.0390666667,13.2996,20.2942666667,12.6524,17.1921666667,11.4922666667,13.08694,13.3669333333,18.2345333333
836.57,15.7801333333,14.5891333333,15.5770666667,22.0683333333,14.3398,18.855,13.3424666667,14.9861533333,15.3830666667,19.3722666667
836.87,16.7269333333,15.251,17.0683333333,22.7208666667,15.0300666667,19.9097,14.508,15.69676,16.8875333333,19.8293333333
837.17,17.1303333333,15.2966,17.0333333333,21.9956,16.0194,20.1564333333,14.6384,15.5889533333,17.8101333334,20.0215333333
837.47,17.636,14.8109333334,17.104,21.5128666667,16.4065333333,20.0178,14.8463333333,14.9797933333,18.3215333333,19.9407333333
837.77,16.4209333334,13.3335333333,14.8202666667,20.7309333333,15.7404,19.2186666667,13.9381333334,12.5255066667,16.9122,18.4372666667
838.07,17.6344,14.1809333333,15.3321333333,21.2651333333,17.4067333333,20.4554,14.7882,13.48124,17.4699333333,20.1519333333
838.37,17.5281333333,13.9576,15.5306666667,20.2996,17.4532666667,19.6566666667,14.2072,13.4944266667,17.2533333333,19.4133333333
838.67,15.7278666667,13.1442666667,14.9717333333,18.8657333333,16.7108,19.0990666667,12.9804666667,12.4511733333,16.2696666667,18.5632666667
838.97,15.8892666667,13.3333333333,15.4678,19.5126,16.8510666667,19.7562,12.9117333334,12.8550466667,15.718,19.1832
839.27,16.0103333333,14.3242666667,16.1132,19.8326666667,17.1557333333,19.717,12.9344666667,13.60366,16.538,20.0901333333
839.57,17.2042,16.2174,17.5332,21.0374,18.4567333333,21.6002666667,14.5476666667,15.2510533333,18.115,21.4548
839.87,16.1694666667,15.2855333333,16.157,19.7053333333,17.4586,20.3436333333,14.1313333333,14.2824266667,16.415,20.5524666667
840.17,15.5999333333,15.2484,16.5575333333,19.9638,17.8545333333,20.6729333333,13.8302,14.5526733333,16.5211333333,20.5818
840.47,15.9678,15.5842666667,17.6623333333,21.039,17.5882,21.3172,14.7184666667,14.8336666667,17.1922666667,21.373
840.77,14.4211333333,14.5730666667,16.5969333333,20.3288,16.2556,20.4046333333,13.3205333333,13.9619266667,15.7874666667,20.1392666666
841.07,15.1502666667,15.3633333333,16.9674666667,21.5037333333,16.1654,21.0401333333,14.1226666667,15.4648133333,16.6290666667,20.7894
841.37,15.1968666667,15.5512,17.6377333333,21.9684666666,15.0525333333,20.8793666667,15.1313333333,15.3831266667,17.7428,20.5774666667
841.67,17.1844,18.4679333333,20.4692666667,24.7067333333,17.1566666667,23.4920333333,17.7640666667,18.2097866667,20.6902,23.8508666667
841.97,20.0421333334,20.3368,23.8457333333,26.9754666667,18.9754666667,26.1544,21.0246,20.7578933333,22.7789333333,26.4983333333
842.27,22.227,22.4396,26.2552666667,28.3404666667,20.8652666667,28.3050666667,23.9148,22.98448,26.085,28.6098666667
842.57,19.9848,19.5423333333,24.6832666667,27.2157333334,18.6726666667,27.5131333333,22.0748,21.7117,24.7596,27.3532
842.87,19.6751333333,18.9402,25.4189333333,27.5727333333,18.3761333333,27.3418666667,21.9829333333,21.6461066667,24.9059333333,27.6068666667
843.17,17.7776666667,17.0435333333,24.5217333333,26.0483333333,15.6521333333,26.5798666667,19.8646666667,20.4890066667,23.8646666667,26.6088
843.47,15.8524666667,14.5494,19.7177333333,23.5178666667,12.4864,23.4418333333,16.6124666667,17.9782066667,20.6514,26.1671333333
843.77,16.1282666667,14.5018,19.3126,23.2302,12.119,22.9782666667,16.3575333333,18.4375866667,20.2749333333,25.7272666667
844.07,19.345,16.7486666667,21.1695333333,25.6841333333,14.9006666667,25.1462,20.1168666667,21.9134,23.883,28.842
844.37,20.0962666667,19.8556666667,24.4284666667,25.1503333333,17.5451333333,27.3767666667,21.1552,23.97352,26.2576,31.2154
844.67,18.3092666667,18.9372,23.6714666667,23.2368666667,17.6087333333,25.2414666667,18.8406,23.0507733334,24.6377333333,29.0339333333
844.97,17.218,16.3158,21.4786666667,22.6316666667,16.5914,24.0476666667,17.1679333333,21.0876733333,21.9799333333,26.1402666667
845.27,13.8931333333,12.8244,15.9287333333,19.3638666667,13.9948,18.7277,12.9516666667,16.9923066667,18.9821333333,22.7481333334
845.57,10.0132,9.21653333331,13.1208,16.8393333333,11.6864666667,16.6533333333,9.29606666667,13.5406333333,16.8924666667,19.0705333333
845.87,11.8912,12.3809333333,13.5236666667,18.3674,13.4694,17.5510666667,10.4762,13.5782266667,17.9320666667,19.3742666667
846.17,12.9231333333,13.2308666667,13.2306666667,19.2051333333,13.7436,18.1665666667,11.3333333333,14.2256333333,19.8974,21.7437333333
846.47,16.5921333333,17.7364,16.8160666667,22.2138666667,18.1591333334,21.5920666667,14.7264,18.1367333333,23.4826,24.4030666667
846.77,17.3709333333,17.7466,18.2160666667,21.8544666667,18.3569333333,22.4883,15.939,18.32864,24.3896,23.122
847.07,18.4900666667,18.6062,19.2333333333,22.9965333333,18.5134,22.0674,17.1194666667,18.46222,24.4367333333,23.4843333333
847.37,17.4254666667,17.3333333334,18.4596,22.2299333333,16.1149333333,19.4712333333,15.4254,15.7677466667,22.4827333333,21.6322666667
847.67,17.2358,14.5644666667,16.7016,21.6259333333,14.7272,16.6086666667,14.3554666667,14.2043466667,21.626,20.7896666667
847.97,18.7618666667,16.6665333334,17.4286,25.0238,17.3096,18.9404,15.0951333333,16.0524333333,23.2380666667,24.7857333333
848.26,19.0677333333,17.6922,18.8112,25.105,17.4826,18.7763333333,16.1772,16.7623333333,25.0815333333,27.1094666667
848.56,18.2842666667,17.1078666667,18.2109333333,25.0000666666,16.7158666667,18.8971333333,15.5637333333,16.98292,24.7304,26.3726
848.86,18.8513333333,18.3271333333,18.2023333333,25.3931333334,16.5043333333,19.2135333333,15.7553333333,17.4881466667,24.3696,28.2646666667
849.16,23.2425333333,22.5940666667,22.5163333333,29.8056,19.8962,23.3592666667,20.7004666667,21.1932066667,28.69,32.7887333333
849.46,23.5875333334,21.6333333333,21.6065333333,30.4416666667,20.4818666667,22.9182666667,20.5354666667,20.3293466667,26.399,31.8874666667
849.76,24.4,20.1333333333,21.2,32.64,20.72,23.28,22.6133333333,20.1173333334,26.9866666667,34.3733333333
850.06,22.3462666667,19.8281333334,19.3134,34.1917333333,19.1988,20.4435666667,21.0015333334,18.4435,26.5522,34.5634666667
850.36,17.2586,15.7008666666,13.7072,30.0622666667,14.2678666667,17.461,15.4206,14.2710933333,22.3052,31.1526666667
850.65,20.0981333333,18.5947333333,18.6602,31.8300666667,18.6275333333,23.3006666667,19.3791333333,17.9445133333,24.3463333333,34.8366
850.95,24.2175333333,23.1292666667,22.2108666667,36.8708,23.5714666667,28.4524333333,24.4896,21.39458,26.8706666667,37.2109333333
851.25,20.718,18.3930666667,18.7008666667,34.0171333333,19.3162,24.5641,21.6068666667,18.5162133333,23.6922,32.8889333333
851.55,22.7016666667,19.0526,17.6138666667,34.7369333334,21.3331333333,26.0175666667,22.9471333333,18.0316333333,23.0176666667,33.7192
851.85,20.7618666667,16.2666666667,14.6666666667,33.4095333333,20.038,23.7333666667,21.2952,14.6705266667,21.0286,32.7619333333
852.15,17.1950666667,10.6504666667,8.45519999999,29.2682666667,17.4797333333,19.2277,17.317,7.65854666666,14.9999333333,27.7643333333
852.45,16.7406666667,10.7037333333,10.2594,27.2594,18.2220666667,17.3519,17.4073333333,9.14441999999,15.0,28.1481333333
852.74,21.8085333333,17.8368666667,15.5319333333,30.4964666667,22.2693333333,21.6843333333,23.227,15.4752466667,21.9502666667,33.0496666667
853.04,26.1714666667,23.8613333333,19.2078,32.2440666667,27.7226666667,25.1153666667,26.6006,20.8119666667,25.2476,35.5115333333
853.34,33.3932,29.0583333333,25.6201333333,35.5457333333,33.0941333333,30.3887333333,32.9446,28.9537066667,30.2839333334,39.8506
853.64,29.8944,26.4252,22.3830666667,33.3031333333,32.1267333333,27.8733333333,29.8642,26.8385333333,29.3816666667,38.5219333333
853.94,30.1169333333,28.1870666667,23.2749333333,36.0234,33.9181333333,27.953,30.6724666667,27.8889666667,33.5672,39.4738
854.23,26.0709333333,24.1135333333,19.4893333333,31.7446666666,30.0993333333,22.5247333333,25.3332666667,23.70216,30.9502666667,36.5956666667
854.53,28.8146666667,26.0530666667,20.7531333333,32.9149333333,31.4086666667,23.7378,27.5314666667,24.7474933333,32.0222666667,36.5690666667
854.83,25.4518666667,23.4666666667,20.3556666667,31.9704666667,29.2444666667,21.9851,25.3332666667,23.3453066667,30.963,34.0445333333
855.13,27.4576666667,25.7909333333,21.5538,34.8304,31.3276666667,24.8586333333,27.147,27.2343133333,34.6892666667,35.3954666667
855.43,31.5414666667,29.2489333333,26.8774,38.8668666667,35.0724,28.0897,30.988,32.6956066667,39.5783333333,37.76
855.72,28.0217333333,25.2575333333,23.0894666667,36.7479333333,32.2222666667,24.3225333333,26.8023333333,29.00004,35.6367333333,34.2547333333
856.02,23.7310666667,20.6584666667,20.576,32.4281333333,28.9712,20.6174,22.5513333333,25.4401933333,32.6199333333,29.8766666667
856.32,18.5320666667,15.0152,16.2384666667,29.3885333333,24.2202,14.48,17.3394,20.2721933333,28.7461333333,24.7706
856.62,10.9984,6.66666666667,10.3553333333,26.1590666667,18.6802,8.46016666666,11.4384,12.46028,22.7073333333,20.3384
856.91,13.8596,8.07013333333,14.5263333333,29.2631333333,19.5437333333,8.05263333334,13.8947333333,14.6631666667,23.0176,20.7017333333
857.21,8.40393333333,0.444533333346,6.90913333333,23.1110666667,13.1312666667,-1.69679999999,7.67666666667,7.60004666665,16.1212,14.9494666666
