wavelength,Back_DiuDiuf,Belly_DiuDiuf,Breast_DiuDiuf,Crissum_DiuDiuf,Crown_DiuDiuf,DorTail_DiuDiuf,Patch10_DiuDiuf,Rump_DiuDiuf,Throat_DiuDiuf,WingTip_DiuDiuf
619.62,16.0420666667,48.8914166667,17.76625,25.9045833334,15.1301666667,13.41,47.9566666667,15.3609166667,48.132,14.2569166667
619.95,16.0402833333,48.877625,17.7170833334,25.9184166667,15.0746666666,13.3145,47.961,15.3245833334,48.2054166666,14.22025
620.28,16.0360333333,48.9225,17.7191666667,25.9565,15.01525,13.3233333333,47.9845,15.3296666667,48.2150833333,14.1871666667
620.62,16.0046166667,48.885875,17.6715833334,25.9681666667,14.9865833333,13.2540416667,47.9968333333,15.2660833334,48.1838333333,14.1808333333
620.95,15.7691166667,48.755625,17.5009166666,25.8039166667,14.81575,13.1009583333,47.79375,15.0683333333,48.0450833333,13.9964166666
621.28,15.7275333333,48.715625,17.4085833333,25.76275,14.7585,13.060875,47.6965,14.985,47.9303333333,13.93075
621.62,15.77745,48.7968333333,17.4641666667,25.8561666666,14.8384166667,13.1137083334,47.7578333333,15.0848333333,48.0323333333,13.98725
621.95,15.7217,48.8375416667,17.438,25.904,14.7906666667,13.1172083333,47.8099166666,15.0234166667,48.1531666667,13.994
622.28,15.68955,48.9074583333,17.3520833333,25.9116666667,14.8130833333,13.1042916666,47.8598333333,15.0069166667,48.1463333333,13.9511666667
622.62,15.5790166667,48.821625,17.3030833333,25.89825,14.7625833333,13.0799166666,47.77425,14.94275,48.1474166667,13.85075
622.95,15.5008333334,48.7509583333,17.2075,25.8494166667,14.7495,13.0477916667,47.7404166666,14.9053333334,48.07375,13.8745833333
623.28,15.45625,48.8120416667,17.2011666666,25.852,14.73475,13.1035,47.7585833334,14.9715833333,48.0591666667,13.873
623.62,15.40905,48.838625,17.1694166667,25.89875,14.7176666667,13.1327916667,47.7790833333,14.9748333334,48.017,13.8959166667
623.95,15.3454666666,48.7122083333,17.0665,25.8804166667,14.67,13.0251666667,47.6445833333,14.8553333333,47.93,13.8510833333
624.28,15.3862,48.8268333333,17.1733333333,25.9705,14.7155833334,13.0989583333,47.7308333333,14.9711666667,48.0241666667,13.85725
624.62,15.5814333333,49.103125,17.3480833334,26.2475,14.9273333334,13.2402916667,47.952,15.1998333333,48.2460833333,14.029
624.95,15.5205666667,49.0303333333,17.303,26.2775,14.89875,13.213125,47.90225,15.1349166667,48.2211666667,13.9793333333
625.28,15.5056833333,49.0066666666,17.2899166667,26.30675,14.8860833333,13.1754583333,47.8913333333,15.1081666667,48.2243333333,13.9590833333
625.61,15.4237833333,48.9535,17.1868333333,26.2445,14.8021666667,13.0712083333,47.8425,15.0705833333,48.1340833333,13.8195
625.95,15.5293333333,48.9877083333,17.2975833334,26.3579166667,14.8746666667,13.2017083333,47.8846666667,15.1893333333,48.21525,13.9068333333
626.28,15.5407333333,48.999625,17.3573333333,26.4241666667,14.9145833334,13.230875,47.9319166667,15.2411666666,48.195,13.9325833333
626.61,15.5599666667,49.1182083333,17.4173333333,26.5540833334,14.9838333333,13.24225,48.0358333333,15.2740833333,48.28175,13.9518333334
626.94,15.5313166666,49.1342916667,17.4175,26.6004166667,15.0021666667,13.272375,48.0383333334,15.2670833333,48.3750833333,13.9688333333
627.28,15.6536666667,49.2342916666,17.5635,26.74275,15.13225,13.3587916666,48.1126666667,15.40625,48.483,14.081
627.61,15.7264,49.359375,17.635,26.8340833334,15.1998333333,13.4851666667,48.2439166667,15.4935833333,48.5628333333,14.1168333333
627.94,15.6052833333,49.2582916666,17.4650833333,26.7429166667,15.0829166667,13.406,48.1368333333,15.3330833333,48.4330833333,14.03575
628.27,15.5624166667,49.2399583333,17.44225,26.7708333333,15.02675,13.4317083333,48.1285833334,15.23975,48.3856666667,14.0428333333
628.61,15.6834333333,49.3305,17.5326666667,26.8544166667,15.1215,13.5229166667,48.2624166667,15.3561666667,48.51475,14.1191666667
628.94,15.73425,49.3586666667,17.6214166667,26.9655833333,15.2270833333,13.6434166666,48.2565,15.4053333333,48.5394166667,14.2053333333
629.27,15.8273166667,49.4807916667,17.747,27.0779166667,15.3114166667,13.753625,48.3116666666,15.4741666666,48.6594166667,14.3870833333
629.60,15.7231333333,49.3744583333,17.6404166667,26.9321666667,15.1565833333,13.5679166667,48.1680833333,15.3588333333,48.5139166667,14.2816666667
629.94,15.7278166667,49.4688333333,17.5665,26.9730833334,15.1333333333,13.572125,48.2030833333,15.3399166667,48.5741666667,14.2851666667
630.27,15.7234833333,49.3894166666,17.5908333333,26.93425,15.08625,13.56,48.1444166667,15.3273333333,48.4995833333,14.274
630.60,15.8449833333,49.4330833333,17.6695,26.9969166667,15.1685,13.6198333333,48.2421666667,15.4121666667,48.60075,14.35675
630.93,15.6955166667,49.3355833333,17.5135,26.89275,15.04925,13.4692083333,48.1479166667,15.2550833333,48.4848333333,14.1875833333
631.26,15.7539166666,49.303875,17.5553333333,26.9488333333,15.1323333333,13.48,48.1365833334,15.3399166667,48.4694166666,14.25575
631.60,15.85005,49.3531666667,17.6848333333,27.06175,15.26475,13.5560833333,48.15225,15.4639166667,48.5074166667,14.3519166667
631.93,15.9204,49.362125,17.7545833333,27.13225,15.3856666667,13.5939583333,48.1401666667,15.6028333333,48.5631666666,14.39875
632.26,15.9174,49.312,17.7950833333,27.1966666667,15.4494166667,13.677625,48.0718333333,15.6605,48.5050833334,14.4740833333
632.59,15.9320833333,49.4302083333,17.799,27.2056666667,15.4176666667,13.6552083333,48.16575,15.6874166667,48.6341666667,14.5111666667
632.92,16.0020833333,49.460375,17.8529166667,27.3160833334,15.4623333333,13.6653333334,48.2158333333,15.7446666667,48.606,14.53875
633.26,16.0451833333,49.605875,17.91225,27.5155,15.5915,13.7791666667,48.4096666667,15.829,48.8009166667,14.7066666666
633.59,16.0802333333,49.4937916666,17.9468333333,27.5341666667,15.57475,13.755,48.39025,15.8235833334,48.8158333333,14.7105833333
633.92,16.1718833333,49.5532083333,18.02875,27.6753333333,15.6915,13.844875,48.4289166667,15.9186666667,48.8661666667,14.79325
634.25,16.1563,49.6259583333,18.0305,27.72575,15.6978333334,13.8253333333,48.4490833334,15.887,48.7754166667,14.7919166667
634.58,16.1545,49.635625,18.0376666667,27.78125,15.6796666667,13.827375,48.4231666667,15.814,48.7919166666,14.79475
634.91,16.1050666667,49.6990833333,18.0795833334,27.8341666667,15.6355833333,13.8087083333,48.4518333333,15.7885833333,48.8476666666,14.79975
635.25,16.1654666667,49.7682916667,18.0715,27.8496666667,15.63175,13.828625,48.5268333333,15.82,48.8588333333,14.7883333333
635.58,16.2050833333,49.827,18.1558333333,27.9348333333,15.6115833333,13.8862083333,48.6346666667,15.77125,48.8835,14.8575833333
635.91,16.21145,49.9216666666,18.1428333333,27.9861666667,15.5315833333,13.80725,48.7565,15.74075,48.9488333333,14.8989166667
636.24,16.3994,50.0646666667,18.317,28.2393333333,15.7191666667,14.0083333334,48.938,15.9081666667,49.0559166667,15.06875
636.57,16.3121,50.01175,18.2730833334,28.2039166667,15.6989166667,13.989875,48.8323333334,15.8513333333,49.0131666667,15.0196666667
636.90,16.3512666666,49.9483333333,18.349,28.23725,15.73225,14.0157916667,48.7481666667,15.85075,48.94225,14.996
637.23,16.4401333334,50.1645833333,18.4579166667,28.42975,15.835,14.06175,48.8953333333,15.9033333333,49.0575,15.087
637.56,16.47745,50.1997916667,18.4945,28.4945,15.7885,14.077,48.9694166667,15.9068333333,49.1079166667,15.0854166667
637.90,16.5981,50.2112083333,18.6135833334,28.6091666666,15.8390833334,14.1419583334,49.006,15.96275,49.2338333333,15.172
638.23,16.78975,50.3585,18.81725,28.7446666667,16.0408333334,14.29075,49.21375,16.2034166667,49.3424166667,15.4304166667
638.56,16.8155833333,50.3064166667,18.8299166667,28.7409166667,16.0493333333,14.3125833333,49.1296666667,16.2143333333,49.2255,15.4805833333
638.89,16.7217166666,50.200625,18.782,28.77775,15.9705,14.1932083333,49.06925,16.14075,49.26575,15.4783333333
639.22,16.6449333333,50.132125,18.6796666667,28.7193333334,15.81,14.1073333333,48.94125,16.09175,49.2601666667,15.3905
639.55,16.6254833334,50.1154166666,18.6733333334,28.6921666667,15.8296666667,14.012,48.9648333333,16.081,49.28525,15.3205
639.88,16.4142833333,49.8848333334,18.49,28.5230833334,15.5751666667,13.7789166667,48.74725,15.8319166667,49.1196666667,15.087
640.21,16.5416833334,50.038875,18.6028333333,28.72925,15.6400833333,13.8753333333,48.9495,15.8955,49.2690833334,15.1515833334
640.54,16.5335333334,50.0504583333,18.5536666667,28.75325,15.58725,13.8174166667,49.0838333333,15.898,49.2380833333,15.1499166667
640.87,16.5351333334,49.9411666667,18.5095833334,28.6835833333,15.55125,13.8745833333,48.9068333334,15.9393333333,49.1171666667,15.1934166667
641.20,16.5740833333,49.9200833333,18.4963333334,28.64575,15.616,13.927,48.8055,15.9556666666,49.0961666667,15.24675
641.53,16.4272833333,49.8603333333,18.3340833333,28.5925833333,15.4678333333,13.7760833333,48.7185,15.8230833333,48.9655,15.1453333333
641.87,16.46545,50.0538333333,18.3538333333,28.8065,15.45675,13.84775,48.84875,15.879,49.185,15.1496666666
642.20,16.5532666667,50.218,18.3581666667,28.9410833333,15.4905,13.9180833334,49.0395833333,15.89275,49.452,15.1156666667
642.53,16.6313,50.2714583333,18.4015833334,29.0435,15.54975,14.0424583333,49.0575833334,15.9809166667,49.5649166667,15.1780833333
642.86,16.6246166667,50.3132916667,18.3978333334,29.1108333333,15.627,14.046375,49.1685833333,15.9853333334,49.6095,15.1911666667
643.19,16.7397,50.285,18.4950833333,29.2151666667,15.6965,14.2100833333,49.0805833333,16.0479166666,49.6009166667,15.2819166667
643.52,16.8302,50.3639166667,18.5135,29.2689166667,15.7936666667,14.2980416667,49.10725,16.1175,49.62625,15.3606666667
643.85,16.8913666667,50.30175,18.5169166667,29.3056666667,15.8165,14.3017916667,49.1373333333,16.1489166666,49.5956666667,15.4706666667
644.18,16.964,50.3775833333,18.60825,29.4126666667,15.8098333333,14.37775,49.12025,16.2043333333,49.7531666667,15.5284166667
644.51,16.9501,50.4935833333,18.5489166667,29.42975,15.7598333333,14.2897083333,49.25675,16.1585833334,49.8375,15.4561666667
644.84,16.9892166667,50.579375,18.6411666667,29.6335,15.8125,14.327875,49.3973333333,16.2338333333,49.9840833334,15.4718333334
645.17,17.2325,50.8596666667,18.87675,29.89,16.0270833333,14.6029583333,49.6360833334,16.476,50.3031666667,15.6558333333
645.50,17.2955833333,50.6518333333,18.9115,29.7644166666,16.0741666667,14.655375,49.5113333334,16.47275,50.0963333333,15.72425
645.83,17.3056166667,50.5817916667,18.908,29.7373333334,16.08275,14.591,49.5219166667,16.494,50.071,15.7890833333
646.16,17.3165333333,50.6159583333,18.9354166666,29.7364166667,16.07725,14.607,49.5376666667,16.41875,49.98725,15.7878333333
646.49,17.2900333333,50.5005833333,18.84975,29.6073333333,15.99375,14.5217083333,49.3311666666,16.3513333333,49.8221666667,15.6920833333
646.82,17.3348666667,50.5474166667,18.84575,29.7061666667,16.0228333333,14.58725,49.4101666667,16.375,49.9180833333,15.7488333333
647.15,17.3568166667,50.4704166666,18.9091666667,29.7485,16.0083333333,14.586625,49.3925833333,16.4671666667,49.9404166667,15.8214166667
647.48,17.33455,50.42725,18.89325,29.66275,15.9854166666,14.5869166667,49.2023333333,16.4261666667,49.9355833333,15.7484166667
647.81,17.2471333333,50.4592916667,18.8004166667,29.6126666667,15.9209166667,14.5504583333,49.1949166667,16.3276666666,49.84325,15.66125
648.14,17.26955,50.4149583334,18.8299166666,29.6355,15.9346666667,14.60625,49.1464166667,16.3614166667,49.7655,15.6918333334
648.47,17.0042166666,50.2740416667,18.5181666666,29.3650833334,15.6500833334,14.3079583333,48.9338333334,16.0606666667,49.5608333333,15.5064166666
648.80,16.9167166667,50.0895416667,18.4200833334,29.2341666667,15.5101666667,14.2382083333,48.8255,15.9300833333,49.4715,15.3805
649.13,16.8677666667,50.080375,18.3256666667,29.23525,15.4360833333,14.19425,48.7149166666,15.8235833333,49.4709166667,15.3218333333
649.46,16.9171333334,50.140125,18.3384166667,29.2873333333,15.4449166667,14.2635,48.6386666667,15.8108333333,49.4501666667,15.3451666666
649.79,16.9763333333,50.193875,18.3756666667,29.38425,15.52,14.333125,48.6795833333,15.94425,49.48375,15.4540833333
650.11,17.0494833334,50.3584583334,18.49275,29.5279166667,15.5924166666,14.447625,48.8610833333,16.0025,49.668,15.6006666667
650.44,17.0088333334,50.3876666667,18.4985,29.5476666667,15.4955,14.3912916666,48.8413333333,15.9924166667,49.6243333333,15.502
650.77,17.0715,50.511,18.5989166666,29.7299166667,15.5726666667,14.505375,48.9843333334,15.9963333333,49.7055833333,15.5621666667
651.10,17.1202166667,50.6378333333,18.63,29.8735833333,15.61425,14.5388333334,49.1705833333,16.0908333333,49.85025,15.6351666667
651.43,17.2494833333,50.637625,18.7684166666,30.0646666666,15.7594166667,14.651375,49.2676666667,16.2298333334,49.977,15.8149166666
651.76,17.4077333333,50.76025,18.93575,30.2628333334,15.897,14.794375,49.427,16.31975,50.1651666667,15.9841666667
652.09,17.6066166667,50.89925,19.1745,30.48025,16.0986666667,15.0412916667,49.5663333333,16.53475,50.285,16.1335833333
652.42,17.6087666667,50.9585833333,19.1415,30.5820833333,16.15025,15.0732083333,49.5580833333,16.5445,50.253,16.17025
652.75,17.5858833333,50.957,19.1794166667,30.60725,16.1116666666,15.0131666667,49.5155833333,16.53375,50.285,16.0998333333
653.08,17.57885,50.874125,19.2194166666,30.6026666666,16.12425,15.0215,49.5299166667,16.5155833334,50.2113333333,16.0951666667
653.41,17.5658,50.9705,19.187,30.6189166667,16.0980833333,14.9596666667,49.6355833333,16.39275,50.2651666667,15.986
653.74,17.6710333333,50.9223333333,19.27475,30.67275,16.2199166667,15.0761666667,49.5718333333,16.5461666667,50.2005,16.01725
654.06,17.7036333333,51.074125,19.3295833333,30.6934166667,16.3314166667,15.081375,49.5884166667,16.50125,50.24725,16.06325
654.39,17.5340333333,50.956375,19.11825,30.5114166666,16.1898333334,14.8105416667,49.4744166667,16.3455,50.1179166667,15.8834166667
654.72,17.4089333333,50.8273333333,18.9824166667,30.3599166667,16.0581666667,14.6959583333,49.25525,16.1730833333,49.9374166667,15.7408333334
655.05,17.3379833333,50.7532916667,18.8608333333,30.2328333333,16.0405833333,14.5749583333,49.124,16.0371666667,49.7403333333,15.5689166667
655.38,17.2167833333,50.727375,18.714,30.2390833334,15.9475833333,14.3981666667,49.1125,15.9731666667,49.75875,15.4550833333
655.71,17.3351333333,50.758125,18.7533333333,30.2450833334,16.0101666667,14.4164583333,49.14925,15.9979166667,49.7265,15.4798333333
656.04,17.2539333333,50.55575,18.6359166667,30.1669166666,15.921,14.3453333333,49.03625,15.943,49.5383333333,15.3825
656.37,17.2651333334,50.62125,18.5874166667,30.2524166666,15.8961666667,14.374125,49.1610833333,15.9883333333,49.5669166667,15.38175
656.69,17.1495666667,50.74575,18.4675833333,30.2233333334,15.7421666667,14.21775,49.17175,15.9161666667,49.6135,15.2671666666
657.02,17.2594,50.7465833333,18.5934166667,30.3988333333,15.8410833333,14.4055416666,49.1598333334,16.0936666667,49.661,15.4686666667
657.35,17.2282833333,50.735375,18.56,30.45475,15.75675,14.3912083334,49.2025833333,16.049,49.6433333334,15.4528333333
657.68,17.2693666667,50.7684166667,18.4926666666,30.53475,15.717,14.4244166667,49.32725,16.0815833333,49.6979166667,15.4805
658.01,17.3592833333,50.8629166667,18.5225833333,30.5445,15.7648333334,14.5655,49.3419166667,16.0794166667,49.7225,15.56875
658.34,17.42265,50.9031666667,18.58275,30.6470833333,15.8049166667,14.671,49.4871666666,16.2043333333,49.7721666667,15.6523333333
658.66,17.3835666666,51.03025,18.5089166667,30.6531666667,15.7440833333,14.68375,49.5028333333,16.2006666667,49.79575,15.6451666667
658.99,17.2310333333,50.8435,18.4123333333,30.4645,15.6048333333,14.646125,49.30675,16.0433333333,49.5615,15.54075
659.32,17.1255666667,50.823375,18.3183333334,30.4440833334,15.4660833333,14.5792083333,49.2329166667,15.9865,49.5286666667,15.4706666667
659.65,17.1282333333,50.9865,18.42825,30.5420833333,15.5184166667,14.6429166667,49.3004166667,16.0550833333,49.6661666667,15.5666666667
659.98,17.1128166667,51.0082083333,18.4745833333,30.55475,15.5905833334,14.6597916667,49.2655,16.0791666666,49.6565,15.5990833333
660.31,17.1448166667,50.9468333333,18.50475,30.6340833333,15.65,14.7584166666,49.2431666667,16.1075833333,49.7221666667,15.61625
660.63,17.0838833333,50.9190833333,18.4634166666,30.5366666667,15.58725,14.6344583333,49.1925833333,16.0394166667,49.60925,15.5316666667
660.96,16.9132833334,50.9100416667,18.3261666666,30.4343333333,15.4596666667,14.4854166666,49.188,15.88875,49.5483333333,15.444
661.29,16.8374666667,50.7202083333,18.262,30.37075,15.4080833333,14.4336666666,48.9730833333,15.8846666667,49.42375,15.4090833334
661.62,16.7828833333,50.8035,18.335,30.5305,15.4461666667,14.4936666667,49.0254166667,16.02,49.5071666667,15.4216666666
661.94,16.7895333334,50.8287916666,18.3295833333,30.5345,15.50975,14.427,49.0415,15.9201666667,49.55175,15.409
662.27,16.8889166667,50.8207083333,18.4654166667,30.6695833333,15.6369166667,14.5774166667,49.0910833333,16.0315,49.5465833333,15.563
662.60,17.0227666667,50.9424583334,18.5854166667,30.7790833333,15.7733333334,14.717375,49.1755833333,16.1874166666,49.66375,15.6280833334
662.93,17.2188,51.0952916666,18.76825,31.0013333333,15.9956666667,14.9177916667,49.3258333333,16.3808333333,49.87975,15.8534166667
663.26,17.0574,50.9730833333,18.5345,30.8061666667,15.8323333333,14.6869166667,49.1920833333,16.1515,49.713,15.6850833333
663.58,17.0629666666,50.9068333334,18.4675833333,30.76625,15.7791666667,14.7225416667,49.1759166667,16.1165833334,49.6636666667,15.7005
663.91,17.10125,50.98275,18.50525,30.8255833334,15.8390833333,14.7300416667,49.2144166666,16.1101666667,49.5808333334,15.785
664.24,17.0982166667,50.9897083333,18.4199166667,30.80075,15.83125,14.77175,49.18,16.1124166667,49.6685833333,15.77275
664.57,17.02155,51.00625,18.2635,30.77375,15.7718333333,14.6770833333,49.207,15.9730833333,49.6909166667,15.6579166666
664.89,16.79975,51.0234583333,18.1843333333,30.6461666667,15.576,14.5599166667,49.1580833333,15.8209166667,49.5640833333,15.491
665.22,16.7139333333,51.0360833333,17.9825833334,30.459,15.3931666666,14.3369583333,49.1405833333,15.6616666667,49.4103333333,15.3456666667
665.55,16.7043166667,51.0312083334,17.96875,30.5055833333,15.2795833334,14.3500833333,49.0411666666,15.7466666667,49.272,15.3270833334
665.87,16.6081166666,50.9470833333,17.88025,30.4125,15.124,14.2485416667,49.02225,15.72775,49.29325,15.27975
666.20,16.3751833333,50.9005833333,17.638,30.2791666667,14.9498333333,14.0257083333,48.8078333333,15.4758333333,49.20275,15.08225
666.53,16.0324,50.6766666667,17.3451666667,30.0555,14.6420833333,13.7071666667,48.6225,15.1295833333,48.8908333333,14.67525
666.86,15.9010166667,50.5377083333,17.2675,29.8975,14.4729166667,13.5792083333,48.4310833333,15.0155833334,48.7668333333,14.5840833333
