wavelength,Back_ThlPecf,Belly_ThlPecf,Breast_ThlPecf,Crissum_ThlPecf,Crown_ThlPecf,DorTail_ThlPecf,Patch10_ThlPecf,Rump_ThlPecf,Throat_ThlPecf,WingTip_ThlPecf
706.10,15.2026666667,54.5145,47.9963333333,37.9141666667,28.8486666667,19.2434166666,30.7103333333,19.0185,43.9323333334,19.432
706.42,15.0276666666,54.5148333333,48.1215,38.0476666667,28.7918333333,19.1636666667,30.6766666667,18.8311666667,44.0821666667,19.1698333333
706.74,14.8636666667,54.5261666666,48.1105,38.1566666666,28.7505,19.2351666667,30.7365,18.7555,44.1356666666,19.1506666666
707.06,14.7063333333,54.5891666667,48.2061666667,38.1124166666,28.8236666666,19.3176666666,30.8675,18.813,44.2956666667,19.086
707.38,14.3788333334,54.6656666666,47.9248333333,37.781,28.5781666666,19.0693333333,30.7195,18.469,44.0376666667,18.7881666666
707.70,14.1961666667,54.5068333333,47.8346666666,37.68075,28.4983333334,18.8255833334,30.5641666667,18.1821666666,44.0343333333,18.643
708.03,14.2128333333,54.3215,47.803,37.5724166666,28.4485,18.87525,30.5236666667,18.1028333333,44.1301666666,18.6825
708.35,14.4353333334,54.6431666667,48.0345,37.9373333333,28.5393333333,19.0934166667,30.7245,18.2646666667,44.3035,18.9078333333
708.67,14.4671666666,54.6968333333,47.892,37.7505,28.5645,18.9955833333,30.715,18.2376666667,44.2131666666,18.8205
708.99,14.5436666666,54.8271666667,48.06,37.9073333334,28.6401666666,18.9904166666,30.8281666666,18.2278333333,44.2908333333,18.8973333333
709.31,14.6601666666,55.0681666667,48.3096666667,38.1263333333,28.8515,19.10125,31.109,18.4711666666,44.4858333333,19.0248333334
709.63,14.7118333334,55.0471666666,48.3261666666,38.13975,28.9841666666,19.3566666666,31.1458333333,18.6536666667,44.5328333333,19.1965
709.95,14.8883333333,55.2195,48.5373333333,38.1805833334,29.1515,19.3408333333,31.2713333334,18.7385,44.5356666667,19.4823333333
710.27,14.8843333333,55.1961666667,48.5523333333,38.0391666666,29.231,19.1569166666,31.197,18.6808333333,44.3695,19.469
710.59,15.0916666666,55.3451666667,48.678,38.0976666666,29.4316666667,19.2066666667,31.2016666666,18.696,44.3856666666,19.5285
710.91,15.2286666666,55.0411666666,48.6095,38.1508333334,29.6348333334,19.3046666667,31.254,18.8413333334,44.2985,19.7713333334
711.24,15.1098333334,54.7933333334,48.582,38.01325,29.4398333334,19.2656666666,31.2176666666,18.877,43.7761666666,19.6413333333
711.56,15.081,54.697,48.5435,37.9168333333,29.355,19.3131666666,31.136,18.788,43.4083333333,19.463
711.88,15.1206666666,54.676,48.5578333334,37.844,29.5011666667,19.4341666667,31.0913333334,18.8991666667,43.4221666666,19.488
712.20,15.0641666666,54.6561666667,48.615,37.9109166667,29.5508333333,19.5800833334,30.9138333333,18.7645,43.523,19.4873333333
712.52,15.0546666667,54.442,48.4446666666,37.87625,29.4658333333,19.4948333334,30.7433333334,18.7236666667,43.4761666667,19.3105
712.84,15.0275,54.3053333333,48.3296666667,37.7205833333,29.3083333333,19.5158333333,30.648,18.6083333333,43.3591666666,19.207
713.16,15.0526666666,54.3668333334,48.4368333333,37.653,29.2986666666,19.4703333333,30.7543333334,18.5873333333,43.5448333333,19.1505
713.48,14.9828333333,54.1715,48.2436666667,37.5549166667,29.1776666666,19.5296666667,30.6375,18.4765,43.4701666667,18.9998333334
713.80,14.8868333333,54.3045,48.2958333334,37.5496666666,29.1676666666,19.60175,30.5875,18.393,43.628,18.936
714.12,14.8601666667,54.0121666667,48.1653333334,37.4660833333,29.0356666667,19.64025,30.4746666667,18.4131666666,43.4998333333,18.8311666666
714.44,15.0786666667,54.217,48.3961666667,37.5706666666,29.2485,19.8145833334,30.522,18.6101666666,43.783,18.8553333333
714.76,15.219,54.5956666667,48.546,37.8358333334,29.5276666666,20.0058333333,30.7413333333,18.6895,44.3546666667,19.0941666667
715.08,15.1836666666,54.8953333333,48.6223333333,38.1295833333,29.688,19.9755,30.9543333334,18.813,44.7156666666,19.2815
715.40,15.2065,54.9756666666,48.7263333333,38.1288333334,29.6216666667,19.9794166666,31.1206666667,18.7925,44.9215,19.2783333333
715.72,15.1668333334,55.1386666666,48.7988333333,38.1410833333,29.7136666666,19.9485,31.3041666666,18.9163333333,45.0298333333,19.4131666667
716.04,15.1456666666,55.3196666667,48.9366666666,38.05225,29.8931666667,20.059,31.4406666667,19.0203333334,45.0981666667,19.491
716.36,14.9906666667,54.9713333333,48.6805,37.7848333334,29.8046666667,19.8821666667,31.2541666667,18.909,44.8923333333,19.3155
716.68,14.9286666666,54.9096666666,48.5126666666,37.6684166666,29.8503333334,19.6246666667,31.2121666666,18.8961666667,44.7278333334,19.2553333334
717.00,14.8078333334,54.8676666667,48.5093333333,37.6325,29.7478333333,19.3314166667,31.2105,18.9041666667,44.6215,19.3073333334
717.32,15.16,54.9468333333,48.7456666666,37.8321666667,30.0463333333,19.4935,31.5173333334,19.229,44.8295,19.5735
717.64,15.2071666667,54.944,48.745,37.8595,30.1626666666,19.3630833333,31.4688333333,19.2243333333,44.651,19.706
717.96,14.9151666666,54.763,48.7025,37.7214166667,29.8828333333,19.1605833333,31.4206666666,19.0333333333,44.5206666667,19.5883333334
718.28,14.5765,54.5813333333,48.4881666667,37.3995833333,29.4001666667,18.7993333333,30.958,18.83,44.2426666667,19.2465
718.60,14.4358333333,54.1578333333,48.25,36.9196666667,29.0533333334,18.5030833333,30.5353333333,18.5386666667,43.793,18.8541666667
718.92,14.2395,54.1543333333,48.2403333333,36.8144166666,29.0938333333,18.3553333333,30.2751666667,18.4345,43.653,18.6811666667
719.24,14.2833333334,54.1015,48.2983333333,36.7305,28.9466666667,18.3375,30.0991666666,18.199,43.358,18.3851666667
719.56,14.521,54.3033333333,48.4435,36.9764166666,29.0343333333,18.5363333334,30.3631666666,18.3535,43.585,18.69
719.88,14.555,54.467,48.6021666666,37.0840833333,29.0715,18.50275,30.4265,18.3805,43.6695,18.7568333333
720.20,14.5913333334,54.4503333334,48.7823333333,37.136,29.1513333334,18.6321666667,30.4166666667,18.4696666666,43.7726666667,18.76
720.52,14.7223333333,54.7011666666,49.0121666667,37.22675,29.4926666667,18.9843333334,30.568,18.7428333333,44.0785,18.7558333334
720.84,14.4026666667,54.3515,48.492,36.8863333334,29.1191666667,18.6855,30.3175,18.5105,43.7428333333,18.471
721.16,14.2311666667,54.6286666667,48.4256666667,36.8720833333,28.9871666667,18.5998333333,30.391,18.3755,43.9495,18.286
721.48,14.3715,54.8203333333,48.3765,36.9903333334,29.0266666667,18.8019166667,30.4518333333,18.484,43.9846666666,18.3708333333
721.79,14.6428333334,54.6601666666,48.4496666667,37.0965833333,29.471,18.9944166667,30.6471666667,18.6046666666,43.821,18.519
722.11,14.721,54.3561666667,48.3885,36.96525,29.6045,19.163,30.4306666667,18.4948333333,43.8425,18.6573333333
722.43,14.5008333334,53.9066666666,48.2005,36.5189166667,29.0921666667,18.97025,30.1366666667,18.1858333333,43.4213333333,18.4708333333
722.75,14.4435,53.826,48.0258333334,36.6160833334,29.1906666667,18.8648333333,30.1775,18.292,43.3625,18.4913333333
723.07,14.1791666667,53.5721666666,47.8166666667,36.35875,29.0531666667,18.7294166666,29.7611666666,17.951,43.3051666666,18.2418333334
723.39,14.2791666667,53.819,48.1476666666,36.6105833334,29.2718333333,18.9466666666,29.9123333333,18.1211666666,43.6151666666,18.4733333333
723.71,14.2483333333,53.7811666667,48.2196666666,36.6785833333,29.2813333333,18.96575,29.9513333333,17.9881666667,43.4841666666,18.493
724.03,14.3486666667,53.7181666666,48.0078333333,36.7255,29.2251666667,18.9273333333,29.9781666667,17.7775,43.2663333334,18.4568333333
724.35,14.2968333334,53.8128333333,48.285,36.828,29.2576666666,19.0019166667,30.0463333333,17.7688333333,43.5225,18.5476666667
724.67,14.4538333333,53.642,48.6576666667,36.8998333334,29.5765,19.2435833334,30.1905,17.9676666667,43.5818333333,18.8886666667
724.98,14.4733333333,53.6216666667,48.7545,36.7786666666,29.794,19.2699166666,30.2838333333,17.8981666666,43.6031666666,18.9193333333
725.30,14.65,53.7103333333,48.8848333334,36.85475,29.8281666666,19.553,30.5881666667,18.169,43.9588333333,19.2435
725.62,14.7085,54.2018333333,49.2795,37.2314166666,30.088,19.6423333333,31.0941666666,18.4843333334,44.3523333333,19.4816666667
725.94,15.0945,54.4655,49.5103333333,37.8303333333,30.4898333333,19.91925,31.5635,18.8545,44.7171666667,19.8563333334
726.26,15.1185,54.111,49.5195,37.6201666667,30.4368333334,19.8276666666,31.518,18.7666666666,44.6031666666,20.0393333334
726.58,15.2193333334,54.0023333334,49.5191666667,37.5715833333,30.2666666666,19.5924166667,31.6168333334,18.8688333334,44.5725,20.0865
726.90,15.5516666667,54.1645,49.5556666666,37.64375,30.3841666667,19.72025,31.7476666667,19.0581666667,44.5938333334,20.3128333333
727.21,15.5125,53.9666666666,49.4401666667,37.67875,30.2411666667,19.67275,31.5546666667,19.156,44.578,20.1766666667
727.53,15.407,53.7953333334,49.6213333334,37.6586666666,30.3631666667,19.8430833334,31.4698333333,19.3175,44.6556666666,20.2791666666
727.85,15.455,53.6638333333,49.3856666667,37.7315833334,30.2665,19.8636666666,31.1586666666,19.1696666667,44.4935,20.2423333333
728.17,15.3723333333,53.8325,49.4136666667,37.8929166667,30.2588333333,19.96925,31.1175,19.2678333333,44.6468333334,20.3401666666
728.49,15.4491666667,53.8395,49.4431666667,38.0369166667,30.3123333333,19.9990833334,31.0271666667,19.5503333334,44.5983333333,20.4601666667
728.80,15.2323333333,53.8871666667,49.3473333333,37.8525833333,30.0533333333,19.6305833333,30.7808333334,19.1695,44.4043333333,20.1213333333
729.12,15.373,54.1263333334,49.3198333333,37.8555,30.1898333334,19.6771666666,30.8865,19.217,44.5216666666,20.2496666667
729.44,15.3861666667,54.2006666667,49.0748333333,37.6539166666,30.4545,19.6940833334,30.731,19.0746666666,44.4113333334,20.3386666666
729.76,15.3511666667,54.4263333334,49.1315,37.66225,30.3796666667,19.7774166666,30.5908333333,19.0908333333,44.4153333334,20.1663333333
730.08,15.3955,54.394,49.2141666667,37.5155,30.47,20.1370833333,30.4945,19.1311666666,44.2565,20.18
730.39,14.9725,53.9806666666,48.972,37.1945833333,30.3603333333,20.0590833333,30.2533333333,18.7843333333,43.8976666666,19.7343333334
730.71,14.8965,54.3371666667,48.8871666667,37.1755833333,30.4461666667,20.1618333333,30.3801666666,18.7405,44.1186666667,19.895
731.03,15.0161666667,54.7301666666,49.072,37.3120833334,30.5125,20.29425,30.6396666667,18.8306666666,44.2845,20.0296666667
731.35,14.834,54.8365,49.2153333333,37.2140833333,30.5391666667,20.2415833334,30.868,18.9143333334,44.313,19.9416666667
731.67,14.7595,55.0078333333,49.393,37.0449166666,30.5341666667,20.24625,30.914,18.702,44.513,20.0025
731.98,14.5688333333,54.8685,49.327,36.9034166667,30.3105,20.0548333333,30.8598333333,18.4548333333,44.5988333333,19.826
732.30,14.83,55.0053333333,49.5241666667,37.13075,30.6073333333,20.29875,30.9961666667,18.7186666667,44.8623333333,20.0961666667
732.62,14.8573333333,54.781,49.6471666667,37.2488333333,30.5281666667,20.3665833334,30.9678333334,18.7043333334,44.6048333334,20.0075
732.94,14.8203333333,54.7096666666,49.9916666666,37.4593333334,30.4026666666,20.4158333334,31.0976666666,18.8353333334,44.6078333333,19.9616666667
733.25,14.9203333334,54.8618333333,50.3815,37.7650833333,30.574,20.5704166666,31.4175,19.0573333334,44.8965,20.2523333333
733.57,14.704,55.0553333334,50.3838333333,37.97025,30.6805,20.2421666667,31.5216666666,18.9311666667,44.8541666667,20.2121666666
733.89,14.9185,54.9436666667,50.2831666667,37.8236666666,30.5738333334,20.1238333333,31.5806666667,19.0205,44.9426666667,20.3595
734.21,15.1268333333,54.7213333334,50.3373333334,37.76625,30.7196666666,20.1188333334,31.7005,19.1071666667,44.7285,20.5493333333
734.52,15.1275,54.257,50.2031666666,37.4435,30.5436666666,19.8310833334,31.4013333334,19.0186666667,44.5376666666,20.5175
734.84,15.2756666667,54.045,50.2295,37.2750833333,30.6153333334,19.8209166666,31.4001666667,18.9623333333,44.3113333333,20.6151666667
735.16,15.321,53.6791666667,49.8928333333,37.42225,30.3856666667,19.5934166667,31.4846666667,18.9766666667,44.0345,20.327
735.48,15.3026666666,53.564,49.8145,37.2374166666,30.3536666667,19.4729166667,31.5986666666,19.0001666666,43.836,20.3308333334
735.79,15.0423333333,53.2541666667,49.7678333333,37.12625,30.2726666667,19.42275,31.5636666667,18.8181666667,43.5451666667,20.1625
736.11,14.8116666667,53.1983333333,49.6703333334,36.9770833333,30.2775,19.2771666667,31.3946666666,18.7775,43.6375,19.9486666667
736.43,14.7945,53.2031666667,49.4636666667,36.9661666667,30.2941666667,19.31375,31.4215,18.8966666666,43.5043333333,19.7458333333
736.74,14.8475,53.504,49.5513333334,37.0939166667,30.6118333333,19.4550833334,31.6635,19.019,43.74,19.931
737.06,14.9965,53.3253333334,49.5015,36.9829166666,30.7058333334,19.668,31.5185,19.1645,43.878,19.8123333334
737.38,14.7008333334,53.281,49.54,37.1675,30.6923333333,19.4280833334,31.2775,19.0775,43.7175,19.7328333334
737.69,14.6808333333,53.7405,49.8843333333,37.22475,30.6638333333,19.5625,31.2518333333,19.1001666667,43.806,19.6026666667
738.01,14.7383333333,54.0725,49.9045,37.5013333334,30.8576666667,19.8000833334,31.5806666666,19.4135,43.8935,19.755
738.33,15.082,54.4523333333,50.0953333333,38.0265833333,31.2175,20.2165833334,31.9041666667,19.7703333333,44.294,20.031
738.64,15.0718333333,54.3685,50.0451666667,37.7920833333,31.3973333333,20.2704166667,31.6531666667,19.8566666667,44.162,20.0118333333
738.96,15.3801666666,54.888,50.6306666667,38.1909166666,32.0018333333,20.6721666666,31.9561666667,20.147,44.547,20.3795
739.28,15.3045,54.9835,50.4405,38.16725,31.976,20.5004166667,31.7635,20.2473333333,44.5865,20.3031666667
739.59,15.3838333333,55.1365,50.4531666667,38.2815,31.9333333333,20.5838333334,31.8266666666,20.3726666666,44.5376666666,20.3473333334
739.91,15.1871666667,54.5963333334,50.1121666666,37.8149166666,31.502,20.4645833333,31.553,20.0795,44.388,20.3805
740.23,14.551,53.9726666667,49.4723333333,37.3654166667,30.8246666666,19.9306666666,30.7935,19.434,43.8803333333,19.7236666667
740.54,14.4923333334,54.1586666667,49.7203333333,37.6214166666,30.7788333334,19.7964166666,31.1008333333,19.5218333334,44.052,19.9386666667
740.86,14.609,54.5241666667,49.9465,37.7204166667,30.9368333333,19.9599166667,31.308,19.6218333334,44.2835,20.0248333333
741.18,14.6826666667,54.3758333334,49.8531666666,37.8970833333,30.8383333334,20.04775,31.5775,19.6513333333,44.4825,19.9881666667
741.49,14.3408333333,53.878,49.525,37.62025,30.4273333333,19.6055,31.1678333333,19.0918333333,44.288,19.3681666666
741.81,14.1116666666,53.5771666667,49.3543333333,37.371,30.1831666666,19.2779166667,30.9015,18.9295,44.0306666667,19.07
742.12,14.1813333333,53.7905,49.5268333333,37.6653333333,30.2496666667,19.3428333334,30.9565,18.8781666666,44.243,19.1233333333
742.44,14.1071666667,53.5341666666,49.4236666667,37.5445833333,29.857,19.2118333334,30.7335,18.7016666666,44.0101666667,18.9036666667
742.76,14.2466666667,53.5515,49.5068333334,37.5264166667,29.9443333334,19.142,30.9076666667,18.634,43.8948333333,18.9646666667
743.07,14.6528333333,53.7466666667,49.9766666667,37.7850833334,30.3186666666,19.4035,31.2785,18.7566666667,44.2568333333,19.1718333333
743.39,14.6643333334,54.4476666667,50.538,38.1514166667,30.691,19.4375,31.4741666666,18.7768333333,44.6915,19.1116666666
743.70,15.1261666667,54.6936666667,50.8335,38.3898333333,31.2311666667,19.7113333333,32.0286666667,19.2641666666,44.956,19.494
744.02,15.1485,54.2963333333,50.4581666667,38.25,31.2425,19.6555,31.9595,19.2758333334,44.6311666667,19.354
744.34,15.478,54.7183333333,50.8901666667,38.8684166666,31.6203333333,19.9525,32.2726666666,19.5258333333,45.1536666666,19.794
744.65,14.9816666667,53.9803333334,50.4455,38.3030833334,31.5751666666,19.33475,31.5813333333,19.2125,44.6336666667,19.6031666667
744.97,14.8335,54.0801666667,50.5618333333,38.0245833334,31.6236666666,19.1603333334,31.4751666667,19.2036666667,44.5121666667,19.6851666666
745.28,14.3933333334,53.8113333333,50.142,37.4565833333,31.1465,18.6586666666,31.1713333333,18.8965,43.9891666667,19.2176666667
745.60,14.5013333333,54.0585,50.167,37.2495833334,31.1743333333,18.5505,31.5946666666,19.1228333333,43.9061666667,19.3641666667
745.91,14.7238333334,54.2561666667,50.179,37.67575,31.3595,18.6310833333,31.853,19.5041666667,44.128,19.6028333333
746.23,14.4603333334,54.033,50.1553333333,37.466,31.177,18.60875,31.724,19.3451666667,44.1335,19.5065
746.55,13.8283333333,53.2148333333,49.2101666666,36.6715833334,30.3838333334,18.092,30.9948333333,18.8696666666,43.4901666666,19.2335
746.86,13.6028333333,53.0206666667,48.9931666666,36.52675,30.3186666667,17.7198333333,30.7261666666,18.6186666667,43.1121666666,19.0265
747.18,13.4921666667,52.6791666667,48.587,36.24475,29.8166666667,17.4585,30.3486666667,18.483,42.8135,18.7645
747.49,13.8148333333,53.1068333333,48.9481666667,36.1546666667,29.9405,18.03775,30.5303333333,18.661,43.0561666667,19.0016666666
747.81,13.414,52.7225,48.6568333333,35.48375,29.4965,17.9044166667,30.376,18.576,42.543,18.7023333333
748.12,13.9905,53.83,49.239,35.8734166667,29.7028333334,18.5331666667,30.9288333333,19.0588333334,43.0773333333,19.0226666667
748.44,14.2405,54.0396666666,49.749,36.6019166666,30.1601666666,19.16775,31.409,19.4575,43.4805,19.3256666667
748.75,14.6708333334,54.5845,50.4196666667,37.1985833334,30.8103333333,19.7621666666,31.8351666667,19.711,44.2768333333,19.939
749.07,14.4195,54.4101666666,50.2823333334,37.1366666667,30.7676666667,19.7009166667,31.4768333333,19.4423333333,44.4121666667,19.5566666667
749.38,14.0836666667,54.3773333333,50.1865,36.6930833334,30.7081666667,19.545,31.0935,18.985,44.2438333333,19.3161666667
749.70,14.1656666667,54.7541666667,50.4951666667,36.9214166667,30.9231666666,19.6208333333,31.364,19.222,44.2915,19.3306666666
750.01,14.014,55.533,51.1078333334,37.2845,31.4746666667,19.7314166666,31.5055,19.1901666667,44.5471666667,19.258
750.33,13.8725,55.5206666667,51.0608333333,37.278,31.6061666667,19.7695,31.631,19.2945,44.8311666666,19.4423333333
750.64,13.7936666667,55.6838333333,51.1975,37.2023333333,31.7448333334,19.97075,31.7696666667,19.2353333333,44.8435,19.4588333334
750.96,13.1891666666,55.4636666666,51.0713333333,37.1334166666,31.5976666667,19.5049166666,31.222,18.8406666667,44.6616666667,19.179
751.27,13.4653333333,55.6118333333,51.268,37.5579166667,31.9271666667,19.6736666666,31.3621666666,19.002,44.8651666666,19.209
751.59,13.7375,55.2381666667,51.3518333333,38.1305833334,32.2193333334,19.8774166666,31.5371666667,19.0011666667,44.9743333334,19.5955
751.90,13.834,55.6965,51.4195,38.2349166667,32.368,19.7733333334,31.5735,18.9946666666,45.3695,19.8271666667
752.22,14.1606666667,55.711,51.6875,38.2285833334,32.433,19.8873333333,31.7781666667,19.2795,45.328,19.9471666666
752.53,14.3635,55.5513333334,51.8526666667,38.50625,32.4256666667,19.8240833333,31.8811666667,19.5205,45.2246666667,20.3028333334
752.85,14.6021666666,55.5785,51.8888333334,38.9808333334,32.5615,19.9769166666,32.0655,19.6285,45.526,20.4568333334
753.16,14.5113333333,55.401,51.5225,38.93175,32.4123333333,19.8589166666,31.9046666666,19.4986666666,45.4886666666,20.3195
753.47,15.1188333334,54.9018333333,51.4735,38.91025,32.353,20.0333333334,32.2171666667,19.9838333333,45.351,20.6436666666
753.79,15.6895,54.7331666666,51.4413333334,39.0590833334,32.5088333333,20.34625,32.4601666667,20.1968333333,45.096,20.7341666667
754.10,15.697,54.5653333333,51.7796666667,39.33775,32.5723333333,20.2779166667,32.5601666667,20.2933333333,45.0601666667,20.8886666667
754.42,15.7173333333,54.4255,51.658,39.4075833334,32.5693333334,20.2939166666,32.8341666667,20.2416666666,45.1123333333,20.975
754.73,15.4105,54.3966666666,51.6791666666,39.1605,32.4753333334,20.0588333334,32.6181666667,19.8756666666,44.9751666666,20.7836666666
755.05,14.9448333333,54.3175,51.7721666666,38.7756666666,32.3656666667,19.8150833333,32.3593333334,19.5701666667,44.966,20.2865
755.36,15.0753333333,54.0376666666,51.629,38.6006666666,32.3268333333,19.8335833333,32.2578333333,19.4338333333,44.6351666667,20.3018333333
755.67,14.5313333334,53.519,50.9288333333,38.5015,31.8043333333,19.5098333333,31.6271666666,18.9918333333,44.3393333333,20.0216666666
755.99,14.1665,53.165,50.4621666666,37.935,31.5165,19.38525,31.2888333333,18.5086666667,43.9485,19.8696666666
756.30,13.2148333334,52.5331666667,50.0191666667,36.96725,30.9085,18.5714166667,30.8063333334,17.8216666666,43.5555,19.1615
756.62,13.4745,52.641,50.2628333334,37.0386666667,31.0063333333,18.7595833334,30.7885,17.7436666667,43.4101666666,19.596
756.93,13.4286666666,52.7281666666,49.9808333333,36.95825,31.1336666667,18.88225,30.9598333333,17.692,43.6145,19.6853333334
757.24,13.6826666667,53.147,50.443,37.3401666666,31.2026666666,19.0449166666,31.1376666666,17.9176666667,44.1686666666,19.9308333333
757.56,13.8565,53.4643333333,50.5113333333,37.3411666666,31.5075,19.4025833334,31.4686666667,18.2205,44.4508333334,20.0921666667
757.87,13.8738333333,53.614,50.582,37.3060833334,31.5683333333,19.4530833334,31.452,18.2246666667,44.3561666667,20.1448333334
758.18,14.0491666666,53.7396666666,50.5866666666,37.5400833333,31.5603333333,19.5166666666,31.483,18.4333333333,44.2873333334,20.374
758.50,13.6628333334,53.5635,49.955,36.9160833334,31.2491666666,19.0980833334,31.2813333333,18.3778333333,43.7991666666,20.0886666667
758.81,13.9901666667,53.7221666666,49.955,36.9144166666,31.4401666667,19.2304166667,31.466,18.669,43.884,20.0553333333
759.13,14.3186666666,54.3678333333,50.2506666667,37.164,31.9886666667,19.5450833334,31.9053333333,18.944,44.1978333333,20.2173333333
759.44,15.0108333333,54.858,50.9691666666,37.78725,32.5763333333,20.2925,32.6341666667,19.8756666667,44.776,20.5943333334
759.75,15.3493333333,55.021,50.9926666667,38.21425,33.0025,20.854,32.9006666666,20.5103333334,44.5206666667,21.0131666667
760.07,15.5465,55.1108333333,51.3533333334,38.17975,33.3835,21.2803333334,32.9996666667,20.978,44.7696666666,21.1606666667
760.38,15.4061666666,55.2665,51.4601666666,38.4000833333,33.4018333333,21.1718333334,32.728,20.972,44.665,21.147
760.69,15.379,55.4883333333,51.5085,38.3523333334,33.7256666666,21.5355,32.9165,21.3086666666,44.8246666667,21.2533333333
761.01,15.7915,55.6235,51.7088333334,38.4499166666,34.0406666667,21.8646666667,32.8956666667,21.385,45.1558333333,21.5226666667
761.32,16.009,55.4401666667,51.667,38.20825,34.1121666666,21.8931666666,32.889,21.449,44.9983333333,21.5241666667
761.63,16.1658333334,55.4588333334,51.7808333334,38.2969166667,34.257,21.8779166667,33.055,21.508,45.2921666667,21.5303333334
761.94,16.6613333333,55.4881666667,52.269,39.1523333334,34.62,22.312,33.1946666666,21.7863333334,45.633,21.9571666667
762.26,16.5231666667,55.3163333333,52.3275,39.3623333333,34.543,22.27525,33.2203333333,21.66,45.7961666666,22.0855
762.57,16.5045,55.1196666667,52.3065,39.2150833333,34.435,22.177,33.1511666666,21.737,45.6773333333,22.1698333333
762.88,16.1373333333,54.7605,51.9653333334,39.024,34.4065,21.7445,32.785,21.3508333333,45.2396666666,21.9043333333
763.20,16.4976666666,54.9586666667,52.3435,39.1591666666,34.6738333334,21.8973333333,32.9443333334,21.5643333333,45.7021666667,22.1973333334
763.51,16.4705,55.3096666667,52.5915,39.2966666666,34.818,21.9435833333,33.212,21.4953333333,46.054,22.0045
763.82,16.5455,55.2091666667,52.6603333333,39.1645833334,34.8056666666,22.1158333334,33.1796666667,21.3213333333,46.0816666666,21.9365
764.14,16.3856666667,54.8126666667,52.5093333333,38.87875,34.6068333333,21.8678333333,32.8745,21.0765,45.8615,21.8443333334
764.45,16.1053333333,54.9381666667,52.577,39.14275,34.5281666666,21.6600833334,32.7765,20.981,46.0168333334,21.744
764.76,16.2871666667,54.976,52.7981666667,39.5234166667,34.6288333334,21.8003333334,32.7913333333,21.2286666666,46.3836666667,22.0266666667
765.07,16.4166666667,54.923,52.816,39.4321666667,34.7361666667,21.94675,32.8996666666,21.2478333334,46.3115,22.0388333333
765.39,16.3151666667,54.9325,52.6525,39.0031666667,34.6118333333,21.7909166666,32.9018333333,21.0131666667,46.0741666667,21.8225
765.70,15.896,54.639,52.4966666667,38.46125,34.3341666666,21.542,32.3268333333,20.7375,45.6196666667,21.5586666666
766.01,15.6955,54.6821666666,52.68,38.4171666667,34.3943333334,21.6605,32.1583333334,20.6655,45.7073333333,21.5286666666
766.32,16.1128333334,55.4178333333,53.304,38.8145833334,34.8231666667,22.1985833334,32.7156666667,21.1165,46.4923333333,22.1478333334
766.64,15.7398333333,55.4951666667,53.2646666667,38.60025,34.5155,22.2455833333,32.957,20.6433333333,46.124,21.7721666667
766.95,15.7528333334,54.9881666667,52.937,38.611,34.3378333334,22.0245833334,32.7681666667,20.6641666667,45.9745,21.85
767.26,15.8761666667,55.1421666666,53.2271666667,38.86725,34.588,22.1459166667,33.036,21.0763333334,46.0833333333,22.186
767.57,15.8111666666,55.4255,53.1518333333,39.1003333334,34.6388333334,22.0058333334,32.8905,21.0491666666,45.7526666667,22.1071666667
767.88,16.0278333333,55.458,53.0561666667,38.79925,34.7958333334,22.0286666667,32.9868333334,21.4088333334,45.25,22.2323333333
768.20,15.7393333334,55.6115,52.9813333334,38.4610833334,34.956,21.5989166666,32.8376666667,21.1431666666,45.1396666667,22.0545
768.51,15.6511666667,55.8526666667,53.2028333333,38.6495,35.0998333333,21.892,32.9371666667,21.1905,45.402,22.2386666667
768.82,15.3638333333,55.3976666666,52.9525,38.6210833334,35.1013333333,21.6750833334,32.8428333334,21.2183333333,45.3215,22.318
769.13,15.871,55.6998333333,53.1395,38.9509166667,35.4005,22.1631666666,33.6361666667,21.6313333333,45.84,22.5823333334
769.44,16.1658333333,55.8865,53.2595,39.0836666667,35.8635,22.46075,33.9483333333,21.8503333334,46.0813333333,22.5268333333
769.76,16.4608333333,55.9521666667,53.2851666667,39.2946666667,35.8308333334,22.798,34.1568333333,22.1088333333,46.008,22.4846666666
770.07,16.9756666666,56.309,53.7128333333,40.0915833334,36.447,23.1298333333,34.0051666667,22.649,46.4686666666,22.894
770.38,16.7311666667,56.1475,53.4418333333,40.176,36.2873333333,23.2054166667,33.8855,22.5106666666,46.3003333333,23.0905
770.69,16.5255,56.6895,53.7026666667,40.7670833334,36.4236666666,23.2806666666,34.2473333333,22.508,46.8438333333,23.2428333333
771.00,16.5313333333,56.8368333334,54.2198333333,40.7784166667,36.6453333334,23.0639166667,34.917,22.7211666666,47.6825,23.2716666666
771.32,16.1051666667,56.7178333334,54.1075,40.7011666666,36.2193333334,22.8330833334,34.732,22.0153333334,47.6161666667,22.8328333334
771.63,16.5963333333,57.287,54.7905,41.5006666667,36.3526666667,23.9381666666,35.5676666666,22.7153333334,48.0978333333,23.1181666666
771.94,16.2586666667,56.5176666667,54.1718333333,40.9425833334,36.1895,23.4700833334,34.741,22.2563333333,47.552,22.8783333333
772.25,16.8746666667,57.0788333333,55.2883333333,41.547,36.821,24.0943333334,34.9781666666,22.5693333333,48.1468333333,23.1625
772.56,16.9838333333,57.4448333334,55.2981666667,41.9099166667,36.8548333333,23.9848333334,34.983,22.5146666667,47.8321666667,23.1703333333
