wavelength,Back_CypHirf,Belly_CypHirf,Breast_CypHirf,Crissum_CypHirf,Crown_CypHirf,DorTail_CypHirf,Patch10_CypHirf,Rump_CypHirf,Throat_CypHirf,WingTip_CypHirf
256.15,-0.908666666665,0.0925,1.61733333333,-2.68016666667,-0.077,2.5415,2.43383333333,3.72783333333,-0.877833333332,1.64816666667
256.53,-0.652,-0.133333333333,1.837,-2.54816666666,-0.0888333333335,2.74066666667,2.28133333333,3.88166666667,-1.02216666667,1.37766666667
256.90,-0.0416666666665,0.540333333333,2.9925,-1.69033333333,0.554333333335,3.21416666667,2.854,4.461,-0.1525,2.0365
257.28,0.089666666667,1.19133333334,3.54866666667,-1.39616666667,0.743000000002,3.57416666667,3.049,4.7145,0.25616666667,2.434
257.65,1.42316666667,2.64616666667,4.703,0.522500000001,1.89016666667,4.303,3.94716666667,5.33666666667,1.601,4.24716666666
258.02,2.11466666667,2.99333333333,5.3495,1.323,2.54933333333,4.78966666667,4.46116666667,5.852,2.36566666667,4.83783333334
258.40,2.45683333334,3.29216666667,5.0455,1.90233333333,2.9115,5.11166666667,4.56566666666,6.12883333333,2.38216666667,5.0125
258.77,2.57433333333,3.203,4.5915,2.1115,2.69716666667,5.16983333333,4.44666666667,5.92166666666,2.35,5.04
259.15,2.81583333334,3.36983333333,4.51066666667,2.203,2.881,5.49483333333,4.42566666667,5.938,2.529,5.3055
259.52,2.923,3.3705,4.48583333333,2.5055,3.1735,5.77416666666,4.65283333333,6.001,2.8215,5.43416666667
259.89,2.9915,3.46366666667,4.54916666667,2.78916666666,3.36816666667,5.82533333333,4.72333333333,6.208,2.98583333334,5.606
260.27,3.45333333334,3.81616666667,4.91483333333,3.31833333334,3.68616666667,6.40916666666,5.1315,6.58766666667,3.50216666666,5.93266666666
260.64,3.618,3.9955,5.07916666666,3.37383333333,3.81483333333,6.5455,5.2545,6.774,3.62866666667,6.18433333334
261.01,3.761,4.1175,5.04833333334,3.346,3.77683333333,6.655,5.16566666667,6.905,3.54283333333,6.1865
261.39,3.77883333333,4.0205,4.85233333334,3.31733333334,3.575,6.58083333333,4.965,6.8225,3.41933333334,6.0175
261.76,3.5335,3.62833333334,4.6355,2.9715,3.47816666666,6.64433333334,4.90816666667,6.856,3.33333333334,5.80966666667
262.13,3.31816666667,3.39416666667,4.39466666667,2.78566666667,3.31816666667,6.63616666666,4.69333333334,6.77683333333,3.08983333334,5.74683333333
262.51,3.34366666667,3.4705,4.7165,2.7585,3.3245,6.85233333334,4.81183333333,6.8905,3.33083333333,5.96866666666
262.88,3.14766666666,3.464,5.06583333333,2.61383333334,3.51333333333,6.9845,4.69366666666,6.907,3.2955,6.0215
263.25,2.96666666666,3.49833333334,5.23966666667,2.54283333333,3.4675,7.00416666667,4.76966666667,7.0735,3.298,5.98716666667
263.63,2.40883333334,3.28766666667,4.83433333333,1.79166666667,2.97516666666,6.50766666667,4.082,6.72766666666,2.78066666666,5.60366666667
264.00,2.14466666667,2.96266666667,4.562,1.19966666667,2.88983333333,6.025,3.944,6.452,2.40816666667,5.20716666666
264.37,0.898833333335,1.8455,3.32216666666,0.019,2.30916666666,4.87416666666,2.8395,5.21516666667,1.56183333334,4.01283333334
264.75,0.690166666667,1.84033333334,2.89433333334,-0.1725,2.11783333333,4.7345,2.281,4.82083333333,1.4185,3.6805
265.12,1.1455,2.565,3.68166666666,0.9275,2.68783333333,5.46083333333,2.99083333333,5.3095,2.565,4.41033333334
265.49,1.55383333334,2.95033333333,4.06033333334,1.11916666666,2.932,5.77133333334,3.52383333333,5.725,2.81166666666,4.91133333333
265.87,2.27483333333,3.833,4.49566666667,2.0865,3.51066666667,6.26016666667,4.30766666666,6.672,3.43883333333,5.839
266.24,3.1945,4.90433333333,5.22566666667,2.84733333333,3.89766666667,6.79683333333,4.99133333333,7.36133333333,4.28833333333,6.432
266.61,3.5145,5.3265,5.5445,3.53133333334,4.2695,7.34783333333,5.4355,7.7335,4.83966666666,6.8445
266.98,3.564,5.2685,5.36616666667,3.61283333333,4.22133333334,7.428,5.358,7.6555,4.985,6.941
267.36,3.30633333334,5.175,5.023,3.35416666667,3.85716666666,7.1715,4.92716666667,7.403,4.65566666667,6.4525
267.73,3.57566666667,5.06833333333,5.14616666666,3.55233333334,3.96433333334,7.237,5.02183333333,7.36166666667,4.54766666667,6.491
268.10,3.37616666667,4.83833333334,5.10633333333,3.45266666666,3.537,7.24233333333,4.91516666666,7.01283333333,4.3255,6.12483333333
268.48,3.67083333334,5.10316666667,5.548,3.68633333333,3.42216666667,7.47016666666,5.10333333333,7.22916666666,4.22883333334,6.29433333334
268.85,3.504,4.96666666666,5.59766666667,3.78633333333,3.17733333334,7.24583333333,5.4345,7.27566666666,4.17966666666,6.32533333334
269.22,3.17466666666,4.38733333334,5.0485,3.145,2.85133333333,6.69466666667,5.10716666667,6.86366666667,3.5715,5.80533333333
269.59,3.119,4.096,4.6535,3.2495,2.92383333333,6.53483333333,5.08016666667,6.64333333333,3.51716666667,5.47833333333
269.97,2.81116666667,3.41016666666,4.1595,2.704,2.78966666667,6.2355,4.4235,5.886,3.018,4.86583333333
270.34,2.42583333333,2.99916666666,3.65616666666,2.244,2.75466666666,6.09616666667,4.16683333334,5.47416666666,2.8805,4.593
270.71,2.70083333333,3.27083333333,3.58316666667,2.09683333333,2.986,6.20916666667,4.23466666667,5.673,2.91783333333,4.913
271.09,3.43016666667,4.0195,3.97366666666,2.4875,3.509,6.71,5.15833333333,6.31066666667,3.6595,5.6755
271.46,3.8355,4.233,4.40333333334,2.82,4.02466666667,7.07816666667,5.75333333334,6.65533333333,3.93016666667,6.21383333333
271.83,3.86633333334,4.63666666667,4.72316666666,3.2495,4.40266666667,7.4175,6.252,6.94883333333,4.21133333334,6.64666666667
272.20,4.204,5.058,5.058,3.86366666666,5.00416666667,7.84066666667,6.61033333334,7.4465,4.60416666666,7.166
272.58,4.41183333334,5.17016666667,5.118,4.05,5.32233333333,8.02416666666,6.892,7.604,4.91383333333,7.45816666666
272.95,4.77766666667,5.6175,5.30433333334,4.40716666666,5.8085,8.33916666667,7.17516666666,7.8295,5.17133333334,7.71366666667
273.32,4.67483333334,5.4355,5.151,4.1695,5.662,8.04883333334,6.96866666667,7.6305,4.9535,7.381
273.69,4.28716666667,5.48333333334,5.2545,3.89416666666,5.665,7.85233333334,6.744,7.4535,4.82033333333,7.41266666667
274.06,3.796,5.65266666667,5.147,3.54033333333,5.42066666667,7.56883333333,6.706,7.28916666667,4.58166666666,7.05683333333
274.44,3.99033333334,5.94633333333,5.47266666666,3.89966666667,5.83683333333,7.6895,7.05183333333,7.53783333333,4.66483333333,7.18516666666
274.81,3.66,5.66783333334,5.3,3.89716666667,5.59283333334,7.23916666666,6.88366666667,7.289,4.43316666667,6.75283333334
275.18,3.66033333334,5.60866666667,5.513,4.25466666667,5.85166666667,7.14816666667,6.78416666666,7.18683333334,4.229,6.56066666666
275.55,3.72916666666,5.87216666667,5.72816666667,4.56816666667,6.1215,7.14383333333,6.9275,7.20266666666,4.4435,6.7375
275.93,3.86416666666,5.95,5.72283333334,4.59283333334,6.06383333333,7.13333333333,6.73883333334,7.2,4.78,6.71883333334
276.30,3.63183333333,5.7585,5.38916666666,4.288,5.63533333333,6.68866666667,6.33983333333,6.70916666667,4.68466666667,6.44916666667
276.67,3.4985,5.51366666667,5.22683333333,4.26133333334,5.28966666667,6.36733333333,5.7655,6.61916666667,4.41516666666,6.1925
277.04,3.59366666667,5.50366666667,5.27716666666,4.0675,5.19966666667,6.55766666666,5.67333333333,6.508,4.4495,6.21116666667
277.41,3.88433333333,5.93666666667,5.63116666666,4.58033333334,5.60283333333,7.08716666667,6.0005,6.789,4.708,6.96633333334
277.79,4.35466666667,6.1455,5.82983333333,4.85616666667,5.61516666666,7.56333333333,6.3815,7.1335,4.9275,7.29133333334
278.16,4.309,5.83666666666,5.80766666667,4.96483333333,5.48366666667,7.59466666666,6.39133333333,7.22,5.15233333334,7.43616666666
278.53,4.14,5.4555,5.527,4.59733333333,5.01233333333,7.3145,6.05616666666,7.10016666667,4.9695,7.30016666667
278.90,3.90616666666,5.13983333333,5.33816666667,4.32416666667,4.83483333334,7.1885,6.06116666667,7.02533333334,4.849,7.06783333333
279.27,3.14633333333,4.55633333334,4.847,3.47916666666,4.19516666667,6.6395,5.761,6.562,4.273,6.42716666667
279.64,2.99666666667,4.31783333333,4.3735,3.13583333334,3.80333333333,6.55666666667,5.7015,6.47333333334,4.06783333333,6.13283333334
280.02,2.75366666667,3.81583333334,3.87716666667,2.67183333333,3.6375,6.3295,5.398,6.19266666666,3.432,5.58966666666
280.39,2.969,4.0565,4.13666666667,3.089,4.0565,6.552,5.80466666666,6.83216666666,3.54966666666,5.74466666667
280.76,2.9915,4.45466666667,4.33183333334,3.17916666667,4.46133333334,6.734,6.26133333334,7.17433333334,3.67783333334,5.93116666667
281.13,2.59116666666,4.195,4.07533333333,3.0945,4.31433333334,6.37733333333,6.29566666667,7.08783333334,3.31466666666,5.92466666667
281.50,2.51833333333,4.14216666667,3.91533333333,3.15583333333,4.283,6.2685,6.4275,7.20566666666,3.2475,5.80883333334
281.87,2.756,4.27383333333,4.125,3.50616666666,4.52966666666,6.2915,6.6905,7.512,3.45833333334,5.92866666667
282.25,3.412,4.83483333334,4.5165,3.84,4.73616666666,6.61583333333,7.0435,7.72616666667,3.6145,6.286
282.62,3.8005,5.288,4.87816666666,4.4685,5.11933333333,7.1235,7.41,7.92633333334,3.92966666666,6.68016666667
282.99,3.84416666667,5.3905,4.8785,4.40483333334,5.17266666667,7.18183333333,7.28516666666,7.8735,3.78966666667,6.75716666667
283.36,3.8595,5.29883333334,4.69266666667,4.38133333333,5.0775,7.002,7.02833333334,7.7875,3.7595,6.71716666666
283.73,3.81733333334,5.1275,4.69566666666,4.2795,5.04,6.81266666667,6.792,7.62433333334,3.72983333333,6.766
284.10,3.86116666666,5.17783333333,4.87983333334,4.31316666667,5.03866666666,6.763,6.8975,7.6925,3.81133333333,6.8275
284.47,3.95383333333,5.11133333333,4.8535,4.1485,5.02866666667,6.794,6.83316666666,7.52366666667,3.88566666667,6.82316666667
284.85,3.78933333333,4.9225,4.64616666666,4.02766666667,4.8605,6.76466666666,6.78383333334,7.15983333333,3.7275,6.74583333333
285.22,3.8165,4.79533333333,4.57066666666,3.99466666667,4.833,6.72,6.67333333333,7.06633333333,3.62466666667,6.58883333333
285.59,3.677,4.81083333333,4.571,3.903,4.8475,6.58466666667,6.62616666667,6.93466666667,3.66783333334,6.49266666667
285.96,3.28766666666,4.4735,4.20416666666,3.52483333334,4.59633333334,6.40216666667,6.36116666666,6.557,3.47916666666,6.124
286.33,3.27883333333,4.35383333333,4.21766666667,3.64633333333,4.6805,6.41266666667,6.47616666666,6.73016666667,3.56,6.18566666666
286.70,3.02033333333,4.15766666666,4.035,3.175,4.3165,5.991,6.19566666666,6.55483333333,3.316,5.9045
287.07,3.28083333333,4.48166666667,4.46333333333,3.47883333333,4.43116666667,6.26733333333,6.58016666667,6.82866666666,3.62133333333,6.235
287.44,3.53666666666,4.80833333333,4.8825,3.94516666667,4.771,6.72516666667,6.95266666667,7.11033333333,4.024,6.54866666667
287.82,3.26716666667,4.80433333334,4.78566666667,3.89433333334,4.592,6.6525,6.81766666666,7.12883333334,3.833,6.42616666666
288.19,3.194,4.83116666667,4.755,3.85333333334,4.43233333334,6.54883333334,6.71033333333,7.2325,3.8725,6.492
288.56,3.12733333334,4.86283333333,4.74816666667,3.733,4.386,6.47866666667,6.67433333333,7.35616666667,3.75183333333,6.50266666667
288.93,3.63433333334,5.11966666667,4.9995,3.88916666666,4.65816666667,6.735,6.908,7.77816666667,4.11483333334,6.7445
289.30,4.14383333333,5.57,5.4495,4.28333333333,5.09766666666,7.189,7.2515,8.31166666667,4.722,7.271
289.67,4.23916666667,5.55883333333,5.44733333334,4.118,4.91833333333,7.18866666667,7.145,8.42566666667,4.7585,7.42616666666
290.04,4.46133333334,5.62016666667,5.52316666667,4.23333333334,4.90266666667,7.0265,7.07983333333,8.60233333334,4.81533333333,7.48716666667
290.41,4.3125,5.49733333333,5.37116666667,4.03533333334,4.70566666667,6.73083333334,6.91533333333,8.44983333333,4.61833333334,7.299
290.78,4.3295,5.61116666666,5.52283333333,4.33416666667,4.877,6.96133333333,7.152,8.67816666666,4.74033333334,7.553
291.15,4.4245,5.7495,5.57333333333,4.47316666666,4.96733333334,7.0355,7.099,8.7905,5.04066666667,7.52433333333
291.52,4.621,6.03016666667,5.65566666667,4.71016666667,5.02016666667,7.20266666666,7.26666666666,9.17816666666,5.296,7.80366666667
291.89,5.16333333334,6.43316666667,6.0445,5.02566666666,5.434,7.595,7.73766666666,9.7065,5.84266666667,8.102
292.26,5.01266666667,6.37416666666,5.86983333334,4.94233333333,5.2545,7.69033333333,7.72066666667,9.76816666665,5.84966666666,8.10883333333
292.64,5.03033333334,6.365,5.985,5.03533333333,5.03016666667,7.74566666667,7.83833333334,9.81433333334,5.93883333333,8.1615
293.01,4.6235,6.2545,6.00083333333,4.86683333334,4.7635,7.57983333334,7.77166666666,9.83233333334,5.80416666667,7.9165
293.38,4.472,6.17283333334,5.912,4.7535,4.519,7.52983333334,7.74883333333,9.79433333334,5.73483333334,7.69666666667
293.75,4.77366666667,6.50816666666,6.35133333333,5.1445,4.94633333333,7.94433333333,8.23666666667,10.2423333333,6.05883333334,7.86066666667
294.12,4.98083333333,6.96816666667,6.69466666667,5.2545,5.18216666667,8.3565,8.54233333333,10.5451666667,6.3125,8.109
294.49,4.94983333333,7.017,6.77266666667,5.25483333334,5.357,8.47833333333,8.51916666667,10.724,6.57916666667,8.01516666667
294.86,4.892,6.72916666667,6.456,5.0705,5.1845,8.25866666667,8.26866666667,10.4836666667,6.3865,7.5785
295.23,4.59283333333,6.297,5.90566666666,4.77433333333,4.85533333334,7.90116666666,8.08266666667,10.0973333333,5.77666666666,7.19466666667
295.60,4.21583333333,5.7505,5.47183333333,4.14283333334,4.41683333334,7.3765,7.66866666667,9.66033333334,5.18866666667,6.5955
295.97,4.00883333333,5.5205,5.34083333333,3.9695,4.14483333333,7.08016666667,7.38266666667,9.3455,4.95533333333,6.3485
296.34,4.4385,5.753,5.60583333334,4.32516666666,4.44283333333,7.0885,7.73066666667,9.44816666669,5.0265,6.44583333333
296.71,4.5895,5.89483333333,5.61883333334,4.5,4.66633333334,7.1515,7.89333333334,9.48249999999,5.19333333333,6.4625
297.08,4.73116666667,5.97366666667,5.668,4.77866666666,4.88216666667,7.14066666667,7.94616666667,9.51016666665,5.39816666667,6.585
297.45,4.60933333333,5.79233333333,5.50416666667,4.6685,4.759,6.79366666666,7.7635,9.41583333331,5.37416666666,6.35966666667
297.82,4.37,5.53433333333,5.31033333333,4.488,4.4805,6.4865,7.50916666667,9.17316666668,5.21983333333,6.20333333333
298.19,4.45666666667,5.533,5.38616666666,4.68316666667,4.59183333333,6.47033333333,7.57083333334,9.27066666665,5.24316666667,6.268
298.56,4.34933333334,5.5755,5.33183333333,4.59716666667,4.51316666667,6.40633333333,7.48466666666,9.22233333335,5.14833333333,6.21833333333
298.93,4.38583333334,5.65383333334,5.5045,4.59966666666,4.65233333334,6.47783333333,7.56816666667,9.28033333334,5.16516666666,6.38066666667
299.30,4.67733333333,5.941,5.98233333334,4.90516666667,5.06666666667,6.637,7.884,9.632,5.67566666667,6.7985
299.67,4.93133333334,6.2795,6.3005,5.05916666666,5.311,6.88516666667,8.18183333333,9.965,6.01916666666,7.01716666667
300.04,5.143,6.50383333334,6.60116666666,5.33766666667,5.62033333333,7.14033333334,8.60733333334,10.2421666667,6.21666666666,7.1625
300.41,5.19516666667,6.53633333333,6.77783333333,5.38216666667,5.69216666666,7.23866666666,8.80766666667,10.3996666667,6.39033333333,7.25216666667
300.78,5.0545,6.46366666667,6.68,5.2,5.57583333333,7.12133333334,8.68583333334,10.358,6.135,7.112
301.15,5.16916666667,6.52033333333,6.81383333333,5.21283333334,5.5395,7.16,8.82866666667,10.5213333334,6.03966666667,6.99166666667
301.52,5.202,6.60666666666,6.95033333334,5.34733333333,5.71533333333,7.29916666667,9.17866666669,10.622,6.08333333333,7.08633333333
301.89,5.666,6.98133333333,7.35633333333,5.6955,6.01666666666,7.683,9.7145,10.9715,6.31866666666,7.29316666666
302.26,5.59933333333,6.892,7.3065,5.5215,5.88716666667,7.59433333333,9.72600000001,10.9403333333,6.29216666667,7.1115
302.63,5.9375,7.06833333333,7.6095,5.95683333333,6.0885,7.78016666667,10.198,11.2461666667,6.50283333333,7.36066666667
303.00,5.86066666666,6.99183333334,7.44716666666,5.83633333333,5.949,7.58416666667,10.2525,11.3346666666,6.45333333333,7.14366666667
303.37,5.81133333333,6.92233333333,7.3745,5.80133333333,5.8455,7.64033333333,10.3538333333,11.5436666667,6.303,6.92733333333
303.74,5.731,6.8095,7.282,5.97733333334,5.7065,7.50366666666,10.2906666667,11.4573333334,6.22333333334,6.94266666666
304.10,5.67383333334,6.74466666667,7.10483333333,6.0095,5.51633333333,7.3465,10.2921666667,11.4713333333,6.14766666666,7.0355
304.47,5.86916666667,6.91916666666,7.3055,6.33,5.8,7.60283333333,10.4506666666,11.7385,6.41916666666,7.30066666667
304.84,6.04466666667,7.14766666666,7.577,6.46916666667,5.96483333333,7.707,10.7366666667,12.1245,6.64366666667,7.54233333333
305.21,5.774,6.95483333333,7.315,6.17433333333,5.77916666667,7.40533333333,10.6325,11.9281666667,6.4695,7.46016666666
305.58,5.889,7.10466666667,7.37083333333,6.16516666666,5.8085,7.51683333333,10.6621666667,12.1495,6.47183333333,7.49666666667
305.95,5.4715,6.7575,6.8685,5.83466666667,5.45133333334,7.08516666667,10.3328333333,11.9213333333,6.29333333334,7.0095
306.32,5.32933333334,6.92383333333,6.94416666666,5.91666666666,5.43066666667,7.08066666666,10.3755,12.0255,6.52383333334,7.09583333333
306.69,5.33833333333,7.065,6.907,5.88333333333,5.39433333334,7.11066666667,10.4013333333,12.0976666666,6.61666666667,6.968
307.06,5.57566666667,7.52166666667,7.34016666667,6.13533333333,5.5405,7.24933333334,10.7831666667,12.4721666667,7.04266666666,7.29983333333
307.43,5.5025,7.64566666667,7.16716666667,6.0805,5.338,6.95266666667,10.7805,12.5298333333,7.0225,7.177
307.80,5.413,7.63833333333,7.01933333333,6.03216666667,5.364,6.85716666666,10.7918333333,12.5995,6.94066666666,6.99
308.17,5.17083333333,7.59466666667,6.8755,5.89516666667,5.19983333333,6.75933333334,10.6556666666,12.664,7.0105,6.55183333334
308.54,4.76133333333,7.41216666666,6.62716666667,5.45666666667,4.8505,6.37816666666,10.3828333333,12.4411666667,6.70716666666,6.04433333334
308.90,4.465,7.27083333334,6.3615,5.397,4.60633333333,6.10083333334,10.2641666667,12.325,6.60833333334,5.80383333333
309.27,4.71233333333,7.5315,6.44916666667,5.58516666666,4.61433333333,6.3245,10.5646666667,12.5823333334,6.76983333333,5.93266666666
309.64,4.63016666666,7.46666666667,6.4495,5.488,4.38433333334,6.19066666666,10.5535,12.5236666666,6.57866666666,5.9105
310.01,4.817,7.63433333334,6.539,5.63883333333,4.5225,6.38516666667,10.721,12.7498333334,6.539,6.0785
310.38,5.0015,7.75,6.756,5.8305,4.72383333333,6.45033333333,11.0856666667,13.0373333334,6.57066666666,6.1685
310.75,5.02883333333,7.81916666666,6.7745,5.75383333333,4.86333333333,6.44766666667,11.2163333333,13.293,6.566,6.31366666667
311.12,4.90116666667,7.633,6.54416666667,5.58816666667,4.76066666666,6.30233333333,11.1295,13.1975,6.35666666666,6.15016666667
311.49,4.80033333333,7.44483333333,6.53083333333,5.414,4.64816666667,6.3315,11.0733333333,13.1981666666,6.19116666666,6.04233333333
311.85,4.9885,7.669,6.74016666666,5.57266666667,4.65166666667,6.37983333334,11.2938333333,13.4103333333,6.25433333333,6.14466666666
312.22,4.7495,7.29116666667,6.47166666667,5.22266666666,4.19633333333,5.95066666667,11.0343333334,13.1066666666,5.75983333334,5.84716666667
312.59,4.84733333333,7.48466666667,6.60983333334,5.30333333333,4.31,5.96266666667,11.3065,13.4108333334,5.808,5.9665
