wavelength,Back_TiaFulm,Belly_TiaFulm,Breast_TiaFulm,Crissum_TiaFulm,Crown_TiaFulm,DorTail_TiaFulm,Rump_TiaFulm,Throat_TiaFulm,WingTip_TiaFulm
606.58,8.86846666666,12.0308666666,7.39293333333,11.9801333333,7.17806666667,9.78703333334,9.51606666666,8.39213333333,9.54693333333
606.91,8.86453333333,12.0538,7.391,11.9578666667,7.20133333333,9.79473333334,9.52926666667,8.35326666667,9.55166666667
607.25,8.90873333333,12.1158666667,7.4178,11.9871333333,7.2212,9.87606666667,9.56906666667,8.36886666667,9.58753333333
607.58,8.94873333333,12.1390666667,7.4392,12.0119333333,7.23706666667,9.9298,9.60760000001,8.37453333333,9.64560000001
607.92,8.94673333333,12.1543333333,7.47293333334,12.0652,7.28266666667,9.99013333332,9.65366666667,8.43733333333,9.67399999999
608.25,8.9474,12.1467333333,7.4594,12.0796666667,7.2628,10.0112666667,9.64799999999,8.425,9.68206666667
608.59,8.92453333333,12.1276,7.46573333334,12.1009333333,7.2708,10.0198666667,9.65506666667,8.4552,9.65133333333
608.92,8.88219999999,12.0972,7.44606666667,12.0757333333,7.2478,10.0436666667,9.62433333333,8.42906666667,9.64113333333
609.26,8.92546666667,12.1705333333,7.48926666667,12.0962,7.28573333333,10.1455,9.68306666666,8.46153333333,9.67606666668
609.59,8.95966666667,12.1988666667,7.5054,12.079,7.30613333333,10.1783333333,9.68886666667,8.50326666667,9.6876
609.93,9.00733333332,12.2471333333,7.54966666667,12.1338666666,7.3482,10.2591333333,9.71333333333,8.59933333333,9.73939999999
610.26,9.04413333333,12.2731333333,7.59066666667,12.1779333333,7.4178,10.3232333333,9.77766666667,8.68346666667,9.79433333334
610.60,9.00326666666,12.2084666667,7.55313333333,12.1261333333,7.38606666667,10.3071,9.72966666667,8.66586666667,9.74093333333
610.93,9.01193333334,12.2001333333,7.52806666667,12.1223333333,7.37666666667,10.3411,9.71866666667,8.62413333333,9.72520000001
611.27,9.04660000001,12.2350666667,7.56413333334,12.147,7.42746666667,10.4039666667,9.74540000001,8.67926666667,9.71473333333
611.60,9.18099999999,12.385,7.69353333333,12.2744,7.57433333333,10.5484666667,9.89993333333,8.7352,9.87153333333
611.93,9.22019999999,12.4128,7.6984,12.3192666667,7.6364,10.5799666667,9.94173333333,8.73413333333,9.92166666668
612.27,9.21093333334,12.4123333333,7.6988,12.3463333333,7.67453333333,10.5905666667,9.94313333334,8.774,9.93986666668
612.60,9.21513333333,12.4331333333,7.67333333333,12.3751333333,7.68166666667,10.6023666667,9.93519999999,8.79793333333,9.9352
612.94,9.22206666667,12.4379333333,7.678,12.3632,7.7206,10.6101,9.95213333333,8.80606666667,9.94400000001
613.27,9.20386666667,12.4056666667,7.65646666667,12.3509333333,7.69726666667,10.5789333333,9.91366666668,8.75326666667,9.8812
613.61,9.25160000001,12.5191333333,7.72046666667,12.4374,7.78533333333,10.6394666667,9.96873333333,8.83113333333,9.96773333334
613.94,9.18120000001,12.4614,7.69846666667,12.3594666667,7.74013333334,10.5544333333,9.88880000001,8.83013333333,9.95353333334
614.28,9.13799999999,12.4434666667,7.6782,12.3512666667,7.70993333333,10.4848666667,9.87393333333,8.79713333333,9.96906666667
614.61,9.07013333333,12.3101333333,7.5632,12.2821333333,7.59506666667,10.3696333333,9.74646666667,8.76286666667,9.87979999999
614.94,9.07226666666,12.2766,7.5734,12.2234,7.55526666666,10.3712333333,9.7304,8.7678,9.87246666667
615.28,9.05546666667,12.2526666667,7.5476,12.215,7.52946666667,10.3643666667,9.71320000001,8.75973333333,9.82493333333
615.61,9.05553333333,12.2616666667,7.52713333333,12.1946666667,7.52006666667,10.3689,9.70119999999,8.713,9.80646666666
615.95,9.03246666667,12.2122,7.48366666667,12.1716666667,7.43813333333,10.3108666667,9.63993333333,8.69106666667,9.78606666667
616.28,9.03500000001,12.2232,7.50373333333,12.1851333333,7.4674,10.2961666667,9.64246666666,8.705,9.83826666667
616.61,9.03119999999,12.2021333334,7.4804,12.1580666667,7.4202,10.2585,9.63033333333,8.65866666667,9.80120000001
616.95,9.12966666667,12.2806,7.53933333333,12.2555333333,7.4968,10.3291333333,9.73553333333,8.73133333333,9.8726
617.28,9.26186666666,12.3644,7.61146666667,12.3406,7.6004,10.4215666667,9.82886666667,8.8308,9.91640000001
617.62,9.29153333333,12.4124,7.6402,12.3566666666,7.63613333333,10.4349,9.8754,8.84233333333,9.9334
617.95,9.2968,12.4531333333,7.6468,12.3872666667,7.68193333333,10.4551666667,9.90106666667,8.88473333333,9.9516
618.28,9.33366666666,12.4642666667,7.6692,12.3780666666,7.66873333333,10.4557,9.9046,8.85866666667,9.99293333333
618.62,9.36906666667,12.4380666667,7.7342,12.3854,7.66246666667,10.4737333333,9.95846666667,8.8412,10.056
618.95,9.41079999999,12.4658,7.78446666667,12.3856,7.70826666667,10.5283,9.99473333335,8.85193333333,10.1070666667
619.28,9.37926666666,12.4494,7.71173333333,12.3346666667,7.62906666667,10.4866,9.96099999999,8.7806,10.0773333333
619.62,9.4284,12.4722666667,7.76806666667,12.368,7.66566666667,10.5539333333,10.0026666667,8.83726666667,10.1536
619.95,9.39166666667,12.4239333333,7.73486666667,12.3360666667,7.61813333333,10.5598,9.95520000001,8.79946666667,10.1176666667
620.28,9.29313333333,12.3728,7.7006,12.2810666667,7.54493333333,10.5114,9.89806666667,8.72386666667,10.1092666667
620.62,9.25966666668,12.3652666667,7.70273333333,12.2447333333,7.52733333333,10.5325333333,9.851,8.7048,10.0497333333
620.95,9.246,12.3538,7.68873333333,12.2396666667,7.47553333333,10.4814333333,9.8028,8.6312,10.0204666667
621.28,9.29553333334,12.3901333333,7.69806666667,12.2886666667,7.52293333333,10.5113333333,9.83073333333,8.6942,10.0428
621.62,9.36813333334,12.5076666667,7.77473333333,12.3864666667,7.62773333333,10.5915,9.8938,8.826,10.1112
621.95,9.32099999999,12.4868666666,7.73453333333,12.3610666667,7.57886666667,10.5686666667,9.85460000001,8.79946666667,10.031
622.28,9.35813333333,12.5039333333,7.77046666667,12.4295333333,7.633,10.596,9.86346666668,8.873,10.0190666667
622.62,9.29860000001,12.5010666667,7.71953333333,12.3796666667,7.60086666667,10.5445,9.83873333334,8.82513333333,9.94946666667
622.95,9.32466666667,12.5479333334,7.727,12.4184666667,7.61366666667,10.5412333333,9.86253333333,8.82146666667,9.9832
623.28,9.37406666666,12.5734666666,7.75046666667,12.4316,7.64786666667,10.6067333333,9.92719999999,8.8428,10.0093333333
623.62,9.49079999999,12.6789333333,7.84933333333,12.5510666667,7.77973333333,10.7118,10.0778,8.97133333333,10.1564
623.95,9.53926666666,12.7078,7.8828,12.5390666667,7.8044,10.7360666667,10.1151333333,9.0312,10.1616
624.28,9.4908,12.687,7.88593333333,12.4846666666,7.77806666667,10.6705,10.1116,8.97613333333,10.1370666667
624.62,9.4172,12.6312666667,7.811,12.422,7.71846666667,10.5897333333,10.0494,8.8874,10.0635333333
624.95,9.40800000001,12.63,7.80593333333,12.4268,7.7168,10.5681666667,10.0508666667,8.87493333333,10.0835333333
625.28,9.35979999999,12.6293333333,7.79953333333,12.4013333333,7.67766666667,10.5408333333,10.0402666667,8.8334,10.0903333333
625.61,9.31273333333,12.5906,7.75146666667,12.4010666667,7.64166666667,10.5048666667,9.97,8.827,10.0666666667
625.95,9.26833333333,12.5653333333,7.74713333333,12.3620666667,7.63933333333,10.4848333333,9.94940000001,8.7808,10.012
626.28,9.2594,12.541,7.76093333333,12.3872666667,7.6508,10.4574,9.90373333333,8.7846,10.0144
626.61,9.1378,12.4466666667,7.64626666667,12.2898,7.53213333333,10.3332,9.78653333334,8.65866666667,9.94693333334
626.94,9.1178,12.4474,7.66346666667,12.3204,7.52613333333,10.3391,9.80173333333,8.67173333333,9.99033333334
627.28,9.12426666667,12.4517333333,7.6748,12.3549333333,7.5098,10.3562,9.79919999999,8.6948,10.0288
627.61,9.08120000001,12.4201333333,7.6396,12.3286666667,7.45006666667,10.3208,9.76246666666,8.6586,10.0288666667
627.94,9.1414,12.4843333333,7.65613333333,12.3912,7.52366666667,10.3491,9.81186666668,8.72573333333,10.0807333333
628.27,9.17093333333,12.4866,7.6764,12.4019333334,7.52326666666,10.3643666667,9.81693333333,8.78773333333,10.1224666667
628.61,9.26973333333,12.5750666667,7.8042,12.4882,7.6166,10.4818,9.93659999999,8.8376,10.2404
628.94,9.35993333333,12.6571333333,7.88,12.5373333333,7.68013333333,10.5679666667,10.0074,8.92786666666,10.3360666667
629.27,9.3416,12.6762666667,7.8322,12.5248666667,7.66173333333,10.5831333333,10.0332,8.93706666667,10.3514666667
629.60,9.40793333333,12.7440666667,7.8808,12.571,7.68286666667,10.6349666667,10.0826666667,8.98193333333,10.3836666667
629.94,9.41053333333,12.8072,7.91373333333,12.6142666667,7.7324,10.6835333333,10.1084666667,9.0044,10.4132
630.27,9.48640000001,12.9040666667,7.9592,12.6697333333,7.80486666667,10.7532,10.1906666667,9.05406666667,10.494
630.60,9.48853333334,12.9006,7.94113333333,12.6480666667,7.82706666667,10.7645333333,10.1891333333,9.06066666667,10.5
630.93,9.38493333333,12.7912,7.93566666667,12.5924666667,7.7348,10.7400666667,10.1259333333,8.9876,10.4636
631.26,9.36293333333,12.789,7.90273333333,12.5504666667,7.74226666667,10.7897333333,10.1248666667,8.88673333333,10.4336
631.60,9.29413333333,12.7506,7.80493333333,12.5182,7.67246666667,10.6752666667,10.0725333333,8.82946666667,10.3321333333
631.93,9.30706666666,12.7414666667,7.808,12.5792666667,7.6758,10.6968333333,10.1051333333,8.87646666667,10.3408
632.26,9.46613333333,12.9082666667,8.01473333333,12.7403333333,7.84626666667,10.8437,10.2528,9.00753333333,10.5086666667
632.59,9.41606666666,12.8103333333,7.98506666667,12.6887333333,7.8122,10.7992333333,10.1881333333,9.02526666667,10.4575333333
632.92,9.40766666667,12.7492,7.933,12.6624666667,7.80153333333,10.7484,10.1567333333,8.96446666667,10.4297333333
633.26,9.36093333334,12.6878666667,7.91426666667,12.6321333333,7.77793333333,10.7433,10.0983333333,8.99253333333,10.3638666667
633.59,9.45826666666,12.7886666666,8.01373333333,12.7684666667,7.87473333334,10.8673666667,10.2230666667,9.0932,10.4324
633.92,9.55766666667,12.9124,8.06233333333,12.8537333333,7.97473333333,10.9494,10.3018666667,9.1676,10.4985333333
634.25,9.62279999999,12.9886666667,8.12673333333,12.9391333333,8.0344,10.9764333333,10.3654666667,9.29053333334,10.5596
634.58,9.68093333333,12.9876666667,8.14666666667,12.9429333333,8.04306666667,11.0477,10.3596666667,9.3258,10.6274
634.91,9.64826666667,12.938,8.11033333333,12.8699333333,7.95166666667,11.0106,10.2939333333,9.28453333333,10.6098
635.25,9.5388,12.8207333333,7.98786666667,12.7778666667,7.81266666667,10.8984,10.1845333333,9.19946666667,10.4752
635.58,9.62813333334,12.9836,8.04873333333,12.8736666667,7.911,11.0269,10.294,9.231,10.5816
635.91,9.65373333333,13.0197333333,8.1046,12.9254,7.93246666667,11.0982666667,10.3658,9.31313333333,10.6420666666
636.24,9.6362,13.0410666667,8.07253333333,12.9237333333,7.922,11.0725,10.4032666667,9.2498,10.6253333333
636.57,9.60300000001,13.051,8.0518,12.893,7.89013333333,11.0117666667,10.3672666667,9.2546,10.6569333333
636.90,9.61253333333,13.0489333333,8.0972,12.8986,7.89926666667,11.0260666667,10.422,9.2692,10.7121333333
637.23,9.52913333333,12.9524,8.0452,12.8283333333,7.80926666666,10.9866666667,10.3514,9.17126666667,10.654
637.56,9.59486666667,13.0547333333,8.15433333333,12.9455333333,7.9282,11.0966,10.4696,9.2586,10.7656
637.90,9.602,13.1048666667,8.1528,12.9674,8.04873333333,11.1217,10.5200666667,9.24893333333,10.8052
638.23,9.61193333333,13.1534,8.179,12.9526,8.07046666667,11.1740666667,10.5593333333,9.26526666667,10.8693333333
638.56,9.67533333333,13.1747333333,8.2974,13.0362,8.17986666667,11.2488666667,10.6424666667,9.36406666667,10.9468666667
638.89,9.79606666667,13.3111333333,8.427,13.1484666667,8.31006666667,11.3635666667,10.7578,9.45786666667,11.0468
639.22,9.87133333333,13.3348,8.4998,13.1970666667,8.3732,11.4355333333,10.7738666667,9.51806666667,11.1538
639.55,9.84593333333,13.2520666667,8.472,13.1410666667,8.30666666667,11.4024333333,10.698,9.43653333333,11.0646
639.88,9.84219999999,13.2530666667,8.43106666667,13.1357333333,8.23553333333,11.3468,10.6509333333,9.39006666667,10.9975333333
640.21,9.97173333332,13.3877333333,8.5678,13.2521333333,8.35493333333,11.4726,10.7591333333,9.48466666667,11.1254
640.54,9.91693333333,13.3148,8.4608,13.1524,8.3092,11.3729666667,10.6693333333,9.4548,10.9883333333
640.87,9.97499999999,13.3644666667,8.5276,13.1967333333,8.3368,11.4267,10.7036666667,9.50586666667,11.0828666667
641.20,9.9522,13.2998,8.51186666667,13.2036,8.3272,11.4101666667,10.6392666667,9.5066,11.0461333333
641.53,9.96213333334,13.2525333333,8.4328,13.1974666667,8.2608,11.3706666667,10.6160666667,9.50366666667,11.0086
641.87,9.88186666667,13.1371333333,8.3328,13.0591333333,8.1368,11.2891666667,10.4889333333,9.47186666667,10.9151333333
642.20,9.77340000001,13.0766666667,8.26046666667,12.9913333333,8.0778,11.2232333333,10.4286666667,9.41493333333,10.8208666667
642.53,9.88266666667,13.249,8.40826666667,13.1855333333,8.277,11.4,10.617,9.59473333334,10.9963333333
642.86,10.0122666667,13.3749333333,8.58073333333,13.3287333333,8.45633333333,11.5680666667,10.7374,9.72993333333,11.1432666667
643.19,10.0746666667,13.3988666667,8.57986666667,13.3379333334,8.46926666667,11.5741333333,10.7361333333,9.7966,11.1421333333
643.52,10.0747333333,13.4083333333,8.61673333333,13.3481333333,8.4388,11.6059,10.7477333333,9.7734,11.1847333333
643.85,10.0638666667,13.4270666667,8.60686666667,13.3548,8.41253333333,11.6144333333,10.7357333333,9.79646666667,11.1154666667
644.18,10.2530666667,13.6197333333,8.7714,13.5363333333,8.56986666667,11.7898,10.9508,9.94153333333,11.2710666666
644.51,10.2541333333,13.6684,8.81166666667,13.5155333333,8.5962,11.7946,10.9612666667,9.92793333333,11.2845333333
644.84,10.2084666667,13.6817333333,8.75346666667,13.5472666667,8.56553333333,11.7744,10.9478,9.89586666667,11.2581333333
645.17,10.3355333333,13.7958666667,8.84653333333,13.6567333333,8.68186666667,11.9125,11.0848666667,9.97926666666,11.3912666667
645.50,10.3392,13.7372,8.8124,13.5789333333,8.6324,11.8588,11.0486666666,9.92666666667,11.3886666666
645.83,10.3040666667,13.6912666667,8.75866666667,13.536,8.60986666667,11.8390666667,11.0066,9.94533333333,11.352
646.16,10.4109333333,13.803,8.91326666667,13.6748,8.7958,11.9756,11.1784,10.0757333333,11.5066666667
646.49,10.5041333333,13.9097333333,9.0212,13.7520666667,8.8704,12.0769333333,11.2948,10.1755333333,11.6273333333
646.82,10.5496666667,13.9442,9.066,13.7991333333,8.91253333334,12.1208333333,11.3492,10.2305333333,11.6480666667
647.15,10.3976666667,13.8356666667,8.92933333333,13.6554666667,8.7942,12.0011,11.1896,10.1293333333,11.5466
647.48,10.3666666667,13.8069333334,8.9182,13.6673333333,8.76126666667,12.001,11.1875333333,10.118,11.5945333333
647.81,10.449,13.8035333333,8.96233333333,13.7323333333,8.8624,11.9957,11.2383333333,10.1312,11.6994666667
648.14,10.3202666667,13.6545333333,8.81526666667,13.6085333333,8.72586666666,11.8593333333,11.1008,10.0157333333,11.5732666666
648.47,10.2574666667,13.5868,8.7992,13.5473333333,8.65606666667,11.8371666667,11.0585333333,10.0007333333,11.4586666667
648.80,10.1605333333,13.4634666667,8.6168,13.3938,8.534,11.7443,10.9573333334,9.86266666667,11.3701333333
649.13,9.99353333333,13.3256666667,8.45293333333,13.2596666667,8.3336,11.5863,10.7836,9.69533333333,11.2126
649.46,9.93660000001,13.304,8.44233333333,13.2164,8.28766666667,11.5133333334,10.7040666667,9.66346666667,11.1435333333
649.79,9.95333333333,13.2507333334,8.39906666667,13.2338,8.29333333333,11.4901333333,10.7126666667,9.62933333333,11.1540666667
650.11,9.94799999999,13.2248,8.3674,13.2562,8.25653333333,11.4655,10.7227333333,9.593,11.1242
650.44,9.87800000001,13.2074,8.3132,13.1767333334,8.19293333333,11.4171333333,10.6318666667,9.55693333333,11.0164666667
650.77,9.84033333334,13.2528666667,8.31053333333,13.1442666667,8.1168,11.4492,10.588,9.55066666667,10.9272
651.10,9.84266666667,13.2843333334,8.345,13.165,8.1154,11.4805,10.6011333334,9.5772,10.9378666667
651.43,9.86079999999,13.3156666667,8.35093333333,13.1858666666,8.18106666667,11.5291,10.6130666667,9.60033333333,11.0464
651.76,9.90619999999,13.3734666667,8.4416,13.2560666667,8.24166666667,11.5665333333,10.6650666667,9.6576,11.1043333333
652.09,9.89059999999,13.3853333333,8.37766666667,13.2300666667,8.22146666667,11.582,10.6299333333,9.67926666667,11.0570666667
652.42,9.88846666667,13.3152666667,8.30226666667,13.2104,8.2294,11.5975,10.6317333333,9.64786666667,11.0374666667
652.75,9.8974,13.3442666667,8.396,13.1984,8.23046666667,11.6295,10.6769333333,9.67253333333,11.0983333333
653.08,9.9554,13.3444,8.42786666667,13.1766666666,8.26726666666,11.6333666667,10.7016,9.68013333333,11.1169333333
653.41,10.0280666667,13.3768,8.51693333333,13.2884,8.36433333333,11.7160666667,10.7941333333,9.7444,11.2114666667
653.74,9.99659999999,13.2823333333,8.4808,13.2512666667,8.3686,11.6744,10.767,9.68173333333,11.2189333333
654.06,10.1323333333,13.3866,8.5932,13.3735333333,8.49406666667,11.7712333333,10.8137333333,9.81606666667,11.3176
654.39,10.1913333333,13.4799333333,8.63486666667,13.4412,8.55006666667,11.8319,10.9042666667,9.93453333333,11.3142
654.72,10.2742666667,13.5148666667,8.71973333333,13.5298,8.5964,11.9288333333,10.9852,10.0016666667,11.4003333333
655.05,10.3058,13.5314666667,8.78433333333,13.5646666667,8.66026666667,11.9672666667,11.08,10.0112666667,11.4728666667
655.38,10.2301333333,13.4448,8.6798,13.5032,8.57326666667,11.8847,11.0136,9.93800000001,11.3966666667
655.71,10.1376666667,13.4142666667,8.60186666667,13.4834666667,8.53273333333,11.8926,10.9792666667,9.89073333333,11.3354666667
656.04,10.1414,13.4632666667,8.66186666667,13.5352,8.59073333333,11.9244333333,10.9682666667,9.90646666666,11.3314666667
656.37,10.1003333333,13.4173333333,8.6574,13.491,8.51693333333,11.8740333333,10.9386666667,9.80506666667,11.2667333333
656.69,10.2104666667,13.5971333333,8.77666666667,13.6446,8.60973333333,12.0065,11.091,9.89626666667,11.3828666667
657.02,10.1388666667,13.5682,8.69153333333,13.5455333333,8.49886666667,11.9113,11.0386,9.7948,11.3163333333
657.35,10.035,13.4678,8.6408,13.4607333333,8.394,11.8021333333,10.9097333333,9.6082,11.2542
657.68,9.94146666666,13.4524,8.56806666667,13.3966,8.29046666667,11.6844,10.838,9.5198,11.1494666667
658.01,9.98860000001,13.5133333333,8.62106666667,13.4691333333,8.3046,11.6659333333,10.8597333333,9.60033333333,11.1918
658.34,9.96193333334,13.5223333333,8.57906666666,13.4406666667,8.27053333334,11.6026333333,10.8289333333,9.56873333333,11.1896666667
658.66,10.039,13.5981333333,8.59293333333,13.4789333333,8.28946666667,11.6211333333,10.8508666667,9.67166666667,11.2342
658.99,10.0178,13.5602666667,8.52373333333,13.4280666667,8.22673333333,11.6101,10.7982,9.66473333333,11.2252666666
659.32,10.0644666667,13.6063333333,8.51046666667,13.4196666667,8.25186666667,11.6023,10.7847333333,9.72093333333,11.2423333333
659.65,10.1095333333,13.5994,8.55713333333,13.3907333333,8.27566666667,11.6105,10.7909333333,9.76126666667,11.2588
659.98,10.1231333333,13.5874666667,8.5972,13.4247333333,8.34173333333,11.6428,10.8244,9.80373333333,11.2876666667
660.31,10.1791333333,13.631,8.6204,13.4594,8.4182,11.7006333333,10.8679333333,9.88486666666,11.3052
660.63,10.2091333333,13.6762666667,8.65813333333,13.5086666667,8.49873333333,11.7651333333,10.8938,9.95100000001,11.3119333333
660.96,10.1206,13.6002666667,8.557,13.3857333333,8.45853333333,11.7451,10.8425333333,9.87666666666,11.2672666667
