wavelength,Back_TanVasf,Belly_TanVasf,Breast_TanVasf,Crissum_TanVasf,Crown_TanVasf,DorTail_TanVasf,Patch10_TanVasf,Patch11_TanVasf,Rump_TanVasf,Throat_TanVasf,WingTip_TanVasf
232.53,-56.8840833333,-52.84675,-38.4056666666,-47.3083333333,-56.5218333333,-55.9523333333,-38.3023333333,-53.6230833333,-31.13865,-58.437,-47.77425
232.90,-69.3333333333,-61.9999166667,-47.0000833333,-55.5556666667,-68.1666666666,-67.1667500001,-45.9999166667,-62.7776666667,-38.5999,-66.8889166667,-56.2223333334
233.28,-57.2791666667,-49.1968333333,-35.1908333333,-42.4195833333,-57.0280833333,-54.06625,-32.2791666667,-49.79925,-25.7129666667,-48.7448333333,-41.7671666667
233.66,-46.3426666667,-37.12975,-27.222,-34.21275,-44.5370833333,-42.9166666667,-22.0834166667,-36.9908333333,-15.5648166667,-36.1110833334,-30.8795833333
234.03,-38.3814166667,-29.24675,-22.3558333333,-27.0433333333,-37.2195,-37.94075,-18.71,-27.4038333334,-11.7468666667,-27.8045,-26.36225
234.41,-33.0100833333,-21.7315,-19.0015,-20.1868333333,-30.7110833333,-32.75875,-13.6134166667,-22.342,-7.16243333333,-21.0130833333,-19.3246666666
234.78,-28.2051666667,-19.0284166667,-16.5315833333,-16.8015833333,-28.3063333333,-30.3644166667,-11.4373333333,-20.6478333333,-2.60456666666,-19.1633333333,-16.3629166667
235.16,-24.2563333333,-15.3345833333,-12.3915833333,-13.6925833333,-24.7830833333,-26.2081666667,-8.70508333334,-19.2998333333,1.22679999999,-15.76825,-12.7633333333
235.54,-22.3698333334,-14.0070833333,-10.1655,-13.7705833333,-24.52725,-22.2518333333,-6.97408333333,-19.0603333333,2.18105,-13.2976666667,-11.1700833333
235.91,-23.3451666667,-15.8391666667,-12.0566666667,-16.2234166667,-25.7979166667,-23.07925,-8.92433333335,-20.4491666667,0.348700000008,-14.8641666667,-13.1798333333
236.29,-23.6501666667,-15.34625,-10.9154166667,-17.6349166667,-25.5281666667,-24.03175,-8.53874999999,-20.7158333333,-0.023433333325,-14.8181666667,-14.3485833333
236.66,-20.08975,-13.2155,-7.688,-13.4119166667,-21.4365,-19.89325,-4.99441666666,-16.7508333333,2.64305,-10.9428333333,-10.8024166667
237.04,-20.186,-14.2455833333,-8.13633333334,-13.6824166666,-21.56525,-20.3265,-3.91316666667,-17.2579166667,2.95600000002,-11.937,-11.3739166667
237.41,-20.28975,-15.3288333333,-8.80716666667,-15.8026666667,-21.5998333333,-20.903,-5.825,-17.8371666667,1.04241666667,-13.2665833333,-12.6254166667
237.79,-25.9955,-20.1933333334,-14.0501666667,-21.47325,-28.9533333333,-28.52675,-10.4096666667,-24.1183333334,-4.31161666667,-18.8566666667,-19.7099166667
238.17,-33.7215833333,-29.2113333333,-21.3260833333,-28.9426666667,-38.5305833333,-35.6333333333,-17.3835,-34.94625,-10.7407,-28.3154166667,-27.5688333333
238.54,-28.4051666667,-25.4706666667,-15.0610833334,-24.9998333333,-33.4439166666,-29.9003333333,-12.9845,-30.7586666667,-6.56145,-24.05875,-22.8405833333
238.92,-29.46225,-27.1505,-15.6720833333,-25.8601666667,-33.9515833334,-29.70425,-13.629,-30.699,-7.36561666667,-24.7849166667,-23.46775
239.29,-24.2699166667,-22.1549166667,-11.002,-19.9396666667,-28.2729166666,-24.3959166666,-8.50958333334,-23.0614166667,-2.25593333334,-19.7635,-18.0765833333
239.67,-18.9955833333,-17.6485,-6.91766666667,-15.6164166667,-21.621,-20.57075,-4.77175,-18.1505833333,2.52506666667,-15.3196666667,-14.5434166667
240.04,-15.3800833333,-12.6086666667,-2.07841666668,-10.64925,-16.7656666666,-15.5978333333,0.257500000007,-13.79625,7.01503333333,-10.8669166667,-9.81775000001
240.42,-11.4475,-8.77825,0.461916666665,-7.04991666666,-12.6796666667,-10.5749166667,3.33666666667,-10.60925,11.0882666667,-7.40925,-5.59541666667
240.79,-10.2136666667,-6.42291666667,1.85033333333,-6.01675,-11.2665,-8.72441666667,4.45258333332,-9.61200000001,13.0174333333,-5.62583333333,-4.33225
241.17,-6.81925000001,-2.27733333333,5.40716666666,-2.56991666667,-7.41750000001,-4.24933333333,7.12466666666,-5.87783333333,15.6667333333,-2.37916666668,-0.750583333332
241.54,-5.59249999999,-0.71,6.58008333332,-1.2095,-5.94766666667,-2.4745,8.75500000001,-4.93783333333,17.0060833333,-1.20949999999,0.765666666668
241.92,-3.15475,1.14083333333,8.91858333335,1.09141666667,-3.502,0.585250000002,10.8035,-2.95641666667,18.81745,1.08133333333,3.27375
242.29,-1.06183333333,3.83658333333,11.2330833333,3.36375,-0.481833333333,3.37266666667,13.1691666667,-0.285750000002,20.8296666667,3.69374999999,5.80841666667
242.67,-2.32925,3.19191666667,10.09325,2.45,-1.9065,2.28608333334,11.8875833333,-1.84616666667,19.9826,2.8555,4.39941666667
243.05,-1.77691666667,4.53266666666,10.7765833333,3.42208333333,-1.25858333333,3.07675,12.6851666667,-1.07758333333,20.5775666667,3.71825000001,5.40466666667
243.42,-1.98241666666,4.65425,10.4663333334,3.20333333333,-1.23691666667,3.36983333333,12.8210833333,-1.451,20.2981166666,3.63158333333,5.25691666667
243.80,-1.44975,5.51158333334,11.0230833333,4.217,-0.837083333333,4.256,13.9146666666,-0.775166666668,21.05125,4.24041666667,6.20933333333
244.17,-1.85341666667,4.93258333333,10.5085833333,3.68425,-1.26375,3.6535,13.1664166667,-1.21016666667,20.6572166667,3.59233333333,5.66791666667
244.55,-1.90208333333,4.96583333334,10.4204166667,3.508,-1.07316666667,3.46358333333,13.1735,-0.895500000001,20.43375,3.53758333333,5.58766666667
244.92,-0.855500000002,5.74633333333,11.21675,4.15283333333,-0.103499999998,3.93208333333,14.197,0.227583333332,20.9561,4.42883333333,6.243
245.30,-0.804166666668,5.55133333333,11.044,3.72891666667,-0.369583333331,3.38525,14.5460833333,-0.0715000000016,20.8572833333,4.46825,6.12833333333
245.67,0.252333333334,6.33275,12.0645,4.75241666667,0.64875,4.44,15.6813333333,0.727083333334,22.3396166667,5.59958333334,6.97558333333
246.05,0.783833333333,6.86366666666,12.6389166667,5.24708333333,1.07233333334,4.9695,16.1658333333,0.957916666667,23.2069166667,6.4065,7.408
246.42,1.23241666667,6.956,13.1586666667,5.28958333333,1.03283333333,5.07991666667,16.3273333333,1.11275,23.5169666667,6.89124999999,7.56991666667
246.79,1.70133333333,7.04708333333,13.57875,5.65583333333,1.65116666667,5.33658333333,16.93125,1.61916666667,23.9729166667,7.21591666667,7.9775
247.17,1.79083333333,6.76941666667,13.7060833333,5.60416666667,1.5425,5.21841666667,17.1808333333,1.31958333333,24.1858166667,7.18508333333,7.71633333333
247.54,1.60741666667,6.51608333333,13.7765,5.40191666667,1.26208333333,5.02791666667,17.19275,1.09766666667,24.1968333333,7.15341666666,7.60966666667
247.92,1.94566666667,6.69283333333,14.0475,5.57533333333,1.40266666667,5.32566666667,17.39975,1.31958333333,24.3581833333,7.40208333333,7.7745
248.29,2.49766666667,7.3335,14.5930833334,6.21691666667,1.76233333333,5.85516666667,18.1450833333,1.85566666667,25.09565,8.04533333334,8.31383333333
248.67,2.55525,7.26708333333,14.767,6.25991666667,1.47725,5.81358333333,18.34125,1.58391666667,25.3901833333,8.01358333334,8.29391666666
249.04,2.3645,6.91716666667,14.6100833333,6.09608333333,1.055,5.66091666666,18.202,0.940000000001,25.4204333334,7.77091666668,8.00075
249.42,2.3395,6.88033333333,14.6211666667,6.33116666667,1.05091666667,5.69108333333,18.336,0.648666666666,25.7628333333,7.66741666666,8.09141666667
249.79,1.38966666667,6.07283333333,14.07275,5.70683333333,0.162166666666,4.59066666667,17.5561666667,-0.176,25.0685666666,6.98541666667,7.24933333333
250.17,1.35308333334,5.99158333333,14.1901666667,6.06658333333,0.329416666667,4.36383333333,17.9399166667,-0.0599166666665,25.1138666667,6.87033333333,7.12508333333
250.54,0.850666666666,5.59333333333,13.8510833333,5.79766666667,0.161500000002,3.77908333334,17.8939166667,-0.495249999999,25.1786333333,6.33091666667,6.73458333333
250.92,0.145916666668,4.97425,13.611,5.26008333333,-0.606333333335,3.29491666667,17.82725,-0.927249999999,25.3324166666,5.93074999999,6.08825
251.29,-0.171416666668,5.07591666667,13.3543333333,5.18625,-0.771333333333,3.14716666667,17.8911666667,-0.918500000002,25.44565,5.92066666668,6.074
251.66,0.0374999999983,5.38216666667,13.61525,5.41966666667,-0.526333333332,3.62775,17.9949166667,-0.582749999999,25.8532833333,6.17166666666,6.01516666667
252.04,-0.635166666666,5.13216666667,13.1668333333,4.89708333333,-0.997083333332,2.95991666667,17.3145,-1.04791666666,25.6502833333,5.57033333333,5.36716666667
252.41,-0.7675,4.85425,13.0149166667,4.72,-0.869666666664,2.92275,17.2805833333,-1.42625,25.2851166667,5.35299999999,5.19308333333
252.79,-1.11533333333,4.58325,12.7436666667,4.66041666667,-1.08966666667,2.58341666666,17.25625,-1.55141666667,24.9307333333,5.05133333334,4.8525
253.16,-1.52916666667,4.536,12.39625,4.49058333333,-1.471,2.37183333333,17.3405833333,-1.57466666666,24.51915,4.83408333333,4.63975
253.54,-1.1185,4.79708333334,12.736,4.62908333333,-1.27358333333,2.68925,17.2549166667,-1.112,24.4686666667,5.37883333334,4.84866666667
253.91,-0.6705,5.2905,12.60525,4.79108333334,-1.15658333333,3.11516666667,17.843,-0.867416666667,24.8463166667,5.45483333334,5.11958333334
254.28,-1.14975,5.06808333333,12.3945833333,4.136,-2.07508333333,2.70058333334,17.40125,-1.27883333334,24.8449333333,4.99316666668,4.91158333333
254.66,-1.476,4.65391666667,12.161,3.77125,-2.86733333333,2.154,17.3093333334,-1.476,24.2329333333,4.58333333333,4.69641666667
255.03,-0.953166666665,5.29333333333,12.1174166667,4.26766666667,-2.61425,2.07975,17.5546666667,-1.03275,24.3644666666,4.54941666667,4.961
255.41,0.088083333335,5.8275,12.4853333333,4.96775,-1.92541666667,2.36625,17.9600833333,-0.352666666667,24.4693833333,4.96766666667,5.607
255.78,0.335666666667,6.31908333333,12.377,5.86375,-1.72341666667,2.38733333333,18.0169166667,-0.372999999999,24.3941666667,5.28941666667,5.84158333334
256.15,0.225666666668,6.03941666667,12.06375,5.75358333333,-1.647,2.15858333333,18.0655,-0.564083333334,24.0327,5.18208333334,5.49775
256.53,-0.530583333333,5.18716666667,11.1185,4.50183333333,-2.57141666667,1.47358333333,17.0055,-1.25983333334,23.0076666666,4.28808333334,4.6125
256.90,-0.237666666667,5.6,11.6400833333,4.76783333333,-1.91558333333,2.17408333333,16.9393333333,-0.839000000001,23.2047166667,5.1525,4.99141666666
257.28,0.269749999999,5.96891666667,12.2398333333,5.10791666667,-1.25908333333,2.58275,16.8786666667,-0.424083333333,23.2575166667,5.60266666667,5.38408333333
257.65,0.283250000001,5.80216666667,12.1765,4.69841666667,-1.65858333333,2.52558333333,16.7013333333,-0.548999999999,22.84905,5.51891666667,4.9815
258.02,0.458583333333,5.905,12.6613333334,4.64525,-1.24425,2.77616666667,16.6414166666,-0.503999999999,22.7117,5.94008333333,4.99308333333
258.40,0.638333333333,5.74075,12.9233333333,4.5205,-0.981416666666,3.118,16.4365833333,-0.547166666667,22.6472333334,6.123,5.19375
258.77,1.18166666667,6.16733333333,13.2695833333,5.00075,-0.277333333333,3.91025,16.6743333333,-0.231666666667,23.1888,6.67683333334,5.60508333333
259.15,1.96,6.83308333333,14.0388333333,5.73216666666,0.667916666665,4.97366666667,17.2675,0.503333333333,23.6582,7.57158333333,6.437
259.52,1.97475,6.91316666667,14.28525,5.85341666667,0.797750000002,5.18483333333,17.30125,0.533,23.79235,7.76941666666,6.491
259.89,2.074,6.72925,14.4680833333,5.57483333334,0.858583333335,5.09058333333,17.3396666667,0.47575,23.7191833333,7.74158333333,6.45658333333
260.27,2.50191666667,7.07541666667,15.0313333334,5.89558333333,1.11533333333,5.49333333333,17.6814166667,0.838500000001,24.0276666667,8.21316666666,6.81541666667
260.64,3.03008333333,7.56541666668,15.4929166667,6.35083333334,1.54383333333,5.93125,18.1063333333,1.31091666667,24.6173,8.81858333334,7.327
261.01,3.168,7.58566666667,15.5260833333,6.3605,1.45433333334,5.95116666667,18.18925,1.37525,24.75615,8.85166666666,7.32366666667
261.39,3.21683333333,7.60216666667,15.5943333333,6.37308333333,1.51766666667,6.16958333333,18.3713333333,1.55908333333,24.9058166667,8.864,7.50575
261.76,3.21491666667,7.62241666666,15.8225833333,6.62233333333,1.73075,6.35341666666,18.5275,1.66266666667,25.0556,8.97908333333,7.67908333333
262.13,3.37308333333,7.67008333334,15.9025833333,6.80225,1.85966666667,6.52375,18.5588333333,1.87458333333,25.0106666667,8.94633333333,7.85058333333
262.51,3.50258333333,7.94475,15.8705833333,7.12325,2.15891666667,6.64558333333,18.73975,2.2195,25.0179833333,9.09441666667,7.9195
262.88,3.46183333333,7.96533333332,15.8195,7.16308333333,2.1355,6.573,18.6459166667,2.389,24.8459333333,8.99641666668,7.87508333333
263.25,2.87683333333,7.29225000001,15.2669166667,6.62891666666,1.35741666667,6.05041666667,18.12825,1.83166666667,24.2619833333,8.24075000001,7.296
263.63,2.60225,7.02158333334,14.9558333333,6.35933333333,0.92525,5.86275,17.9869166667,1.64716666667,23.9878166666,7.85783333334,7.17008333333
264.00,2.51375,7.24941666667,14.9544166667,6.47991666667,1.03383333333,6.03383333333,17.98275,1.98558333333,23.9780833333,7.85075,7.39966666667
264.37,1.54041666667,6.41358333333,14.0831666667,5.65508333333,0.270083333332,5.30916666667,17.1833333333,1.29408333333,22.9929833334,6.92541666666,6.7975
264.75,1.07775,6.13033333333,13.774,5.41183333333,-0.0814999999992,4.76541666667,16.7193333333,0.909916666666,22.1703166667,6.50383333333,6.58041666667
265.12,1.08716666667,6.1165,13.566,5.35541666667,0.203166666665,4.74091666667,16.5011666667,0.827000000001,21.7471166667,6.32916666666,6.69775
265.49,1.40741666667,6.37308333333,13.7496666667,5.709,0.599333333332,4.79841666667,16.4855,0.696916666667,21.8181333333,6.67958333333,6.76791666667
265.87,1.3995,6.39116666666,13.5585833333,5.36875,0.69525,4.64208333333,16.17325,0.618916666668,21.61815,6.66949999999,6.72775
266.24,1.93408333333,6.7455,14.0360833333,5.78925,1.0645,5.06241666666,16.4374166667,1.10766666666,22.1130833333,7.19116666667,7.21266666667
266.61,1.99258333333,6.74608333334,14.3533333333,5.75408333333,1.02158333334,5.01516666666,16.4175833333,1.08491666667,22.3658,7.25683333334,7.28216666666
266.98,2.003,6.83191666667,14.6264166667,5.68441666667,1.00366666667,4.97283333334,16.5268333334,1.02425,22.5591333333,7.31333333333,7.2555
267.36,1.97533333333,7.05533333333,14.69125,5.6805,1.07658333333,4.8985,16.5901666666,1.032,22.8037333333,7.65991666667,7.29316666666
267.73,1.83833333334,6.93808333333,14.5539166667,5.49158333333,1.09358333333,4.79383333333,16.3688333333,1.04266666667,22.5148333333,7.48674999999,6.97708333333
268.10,1.4075,6.33966666666,13.9943333333,4.95916666667,0.466583333333,4.30725,15.8298333333,0.482083333332,22.1333666666,6.94500000001,6.42466666667
268.48,1.65058333333,6.3695,14.0760833333,5.11225,0.55775,4.30233333333,15.91,0.51975,22.3848333333,7.14891666667,6.57566666667
268.85,1.57158333333,6.14366666667,13.85875,4.94491666667,0.557833333332,4.23266666666,15.6640833334,0.561583333332,22.2357666667,6.91241666666,6.26791666667
269.22,1.75108333333,6.36741666667,14.0566666667,5.22,0.777416666666,4.5055,15.8261666667,1.01075,22.3818666667,7.16708333333,6.43783333333
269.59,2.09508333333,6.62225,14.16625,5.48858333333,1.01158333333,4.85,15.98875,1.58925,22.5541666667,7.41858333333,6.87683333334
269.97,2.54216666667,7.06925,14.5518333333,6.2605,1.44258333333,5.39208333333,16.5090833333,2.12183333334,22.9417333334,7.73808333334,7.23383333333
270.34,2.26291666667,6.90183333333,14.33675,6.16491666667,1.11933333333,5.25616666667,16.67025,1.82108333333,22.9331333333,7.55783333333,6.93683333333
270.71,2.63625,6.94116666666,14.3338333333,6.31408333334,1.34841666667,5.559,16.8250833333,1.92841666667,22.9300666667,7.71641666666,7.07258333334
271.09,3.15108333333,7.14825,14.38475,6.65041666667,1.62758333333,5.97975,17.1451666667,2.35683333334,22.99955,8.08583333334,7.46116666667
271.46,3.56341666667,7.37691666666,14.6474166667,6.836,2.12558333333,6.27025,17.298,2.68825,23.08335,8.177,7.7895
271.83,3.83825,7.57291666667,14.8875,7.01641666667,2.348,6.56333333333,17.3844166667,2.91375,23.11625,8.58575,8.0385
272.20,3.98675,7.68174999999,15.0126666667,7.21766666667,2.55858333334,6.63175,17.6456666667,3.13275,23.199,8.83016666667,8.23208333333
272.58,4.57108333334,8.08116666666,15.2725,7.63191666667,2.91008333333,7.04925,17.9885833333,3.6,23.4266833333,9.10141666666,8.59416666667
272.95,4.89766666666,8.42533333334,15.65675,8.01966666667,3.21708333333,7.51325,18.3125833333,3.89625,23.7384833333,9.52466666666,9.021
273.32,4.8765,8.48350000001,15.7175,8.00716666667,3.16841666667,7.64958333333,18.2940833333,3.73383333334,23.7325833334,9.44708333333,9.14125000001
273.69,4.64233333334,8.34516666666,15.6506666667,7.72833333333,2.97741666667,7.34966666666,18.08775,3.40025,23.5019833333,9.12324999999,8.8415
274.06,4.5485,8.26450000001,15.5975833333,7.492,2.84466666667,7.11158333333,17.8883333333,3.28175,23.43035,9.11183333333,8.73741666667
274.44,4.46716666667,8.26091666667,15.43825,7.31625,2.87033333333,7.08683333333,17.6324166666,3.19625,23.0634833333,9.02174999999,8.77691666667
274.81,4.18841666667,8.24050000001,15.1901666667,7.16316666667,2.68691666667,6.91891666666,17.3940833333,3.09575,22.7364666667,8.84741666667,8.63991666667
275.18,4.34058333333,8.58333333333,15.4929166667,7.31158333333,2.99616666667,7.10591666667,17.43225,3.167,22.9804333333,8.98508333332,8.89958333333
275.55,4.06241666667,8.48650000001,15.3723333333,7.17275,2.781,6.92816666666,17.2078333333,3.10058333333,22.7313333333,8.97575,8.73125000001
275.93,4.07375,8.52550000001,15.28125,7.25933333333,2.75466666667,6.78858333333,17.1308333333,3.03966666667,22.81695,8.95675000001,8.86033333332
276.30,4.35825,8.85416666667,15.5478333333,7.49333333333,2.98725,7.063,17.2178333333,3.24266666667,22.81255,9.04241666666,9.08274999999
276.67,4.3535,8.93091666666,15.7564166667,7.56241666667,3.32108333333,7.23641666667,17.19975,3.37883333333,22.7968333333,9.31808333332,9.26716666667
277.04,4.68133333333,9.30091666668,16.0888333333,7.84416666667,3.66916666667,7.40658333333,17.5454166667,3.69308333333,23.0523166667,9.55399999999,9.40349999999
277.41,4.81441666667,9.36308333334,16.1075,7.9345,3.88725,7.31391666667,17.5735833333,3.96883333333,22.9255333333,9.74158333333,9.40725
277.79,4.97183333333,9.36850000001,16.1183333333,7.97916666667,3.99133333333,7.356,17.6371666667,4.1275,22.9928,10.043,9.41299999999
278.16,4.905,9.29391666667,15.8825833333,7.86491666667,4.01891666666,7.41,17.3556666667,4.02575,22.9056333333,9.90483333334,9.4705
278.53,4.79783333333,9.24641666667,15.7938333333,7.84983333333,4.06925,7.24216666666,17.15025,4.0055,22.8262333333,9.8005,9.33708333334
278.90,4.91683333334,9.28983333334,15.9284166667,8.04466666666,4.15483333333,7.29966666667,17.31775,3.95016666667,22.8459666667,9.95100000001,9.43741666668
279.27,4.47666666667,8.84,15.47,7.63,3.74666666667,6.91,16.9866666666,3.50333333334,22.182,9.54,8.69333333333
279.64,4.2455,8.61583333333,15.1989166666,7.50275,3.49033333333,6.67841666667,16.9229166666,3.0995,21.9325833333,9.4365,8.445
280.02,4.14083333333,8.44349999999,15.27125,7.32975,3.49333333334,6.51066666667,16.9256666667,2.97541666667,21.8802,9.31433333333,8.24266666667
280.39,4.162,8.46858333333,15.3055833334,7.35575,3.55525,6.56366666667,16.8961666667,3.09633333334,21.9232,9.51216666668,8.31433333334
280.76,3.71983333333,8.12383333334,14.8884166667,7.07908333333,2.94616666667,6.24083333333,16.6081666667,2.6135,21.7074,9.13766666666,7.94491666667
281.13,3.01416666666,7.31758333333,14.1241666667,6.50325,2.13675,5.65266666667,16.0264166667,1.97441666667,21.1165666667,8.45966666667,7.43175
281.50,2.86233333334,7.22091666666,14.1701666667,6.47708333333,1.96841666667,5.59491666667,15.9821666667,1.76758333333,21.2227666667,8.43958333333,7.3625
281.87,2.74116666667,7.23574999999,14.1594166667,6.5425,1.96991666667,5.67591666667,16.0081666667,1.684,21.3010166667,8.34199999999,7.48416666667
282.25,2.31691666667,6.70366666667,13.8415,6.09883333333,1.45083333333,5.28666666667,15.7580833333,1.22375,20.9331,7.91033333333,6.96208333333
282.62,2.61141666667,6.8475,13.9443333333,6.29275,1.55791666667,5.5195,15.9930833333,1.3945,21.16765,8.15583333332,7.13291666667
282.99,2.83775,6.90641666667,14.0168333333,6.32166666667,1.73258333333,5.7585,16.0925833333,1.76225,21.3667833333,8.21791666666,7.27383333333
283.36,2.7535,6.87583333333,13.9105833333,6.34916666667,1.653,5.658,16.1685833333,1.81733333333,21.6115,8.22649999999,7.37125
283.73,3.19575,7.31683333334,14.2405833333,6.67383333333,2.15158333333,6.09875,16.5103333334,2.32808333333,22.06165,8.54274999999,7.71041666667
284.10,3.36491666667,7.56199999999,14.24325,6.73483333333,2.202,6.25291666667,16.7421666667,2.494,22.1373166667,8.59841666667,7.85166666667
284.47,3.4585,7.72600000001,14.3564166667,6.77008333333,2.29391666667,6.41908333333,17.001,2.53575,22.3517166667,8.67249999999,7.89933333333
284.85,3.2905,7.76624999999,14.2479166667,6.65708333334,2.36583333333,6.31108333333,17.04475,2.44658333333,22.32125,8.68616666667,7.58858333333
285.22,3.276,7.90816666666,14.41025,6.68433333334,2.49975,6.36241666667,17.1211666667,2.44125,22.4145666667,8.72683333333,7.53875
285.59,3.33633333334,7.88949999999,14.3835833333,6.59775,2.56141666667,6.32833333333,17.1701666667,2.42666666667,22.4709833333,8.63808333334,7.56725
285.96,3.09033333333,7.74666666667,14.2980833333,6.30291666667,2.40983333333,6.122,17.20525,2.25733333333,22.3353166667,8.42275000001,7.2865
286.33,3.46866666667,8.34191666666,14.6985833333,6.7875,2.88575,6.3825,17.7985,2.75491666666,22.7600333333,8.93783333334,7.74383333333
286.70,3.35008333334,8.33974999999,14.7103333333,6.75566666667,2.88808333333,6.35166666667,17.9599166667,2.75141666666,22.8095,8.96191666668,7.70708333334
287.07,3.14341666667,8.41941666667,14.741,6.71516666666,2.80791666667,6.17316666667,18.1145833333,2.496,22.9146333333,8.94449999999,7.57816666667
287.44,3.34933333333,8.72958333333,15.1163333333,6.91308333333,3.01366666667,6.3285,18.45725,2.6175,23.1938,9.21033333334,7.80075
287.82,3.11441666667,8.56174999999,15.14675,6.68608333333,2.73233333333,6.03575,18.4371666667,2.29983333334,23.231,9.08233333332,7.58425
288.19,2.91208333333,8.50925000001,15.3085833333,6.58116666667,2.74958333333,6.01575,18.539,2.204,23.5084333333,9.08141666668,7.46958333333
288.56,2.71841666667,8.44791666666,15.3815,6.52691666667,2.72083333333,5.75183333333,18.6594166667,2.09166666667,23.6488333333,8.94666666668,7.31325
288.93,2.83975,8.55758333334,15.67025,6.57608333333,2.81483333333,5.81766666667,18.85875,2.09691666667,23.8113166667,8.95375,7.39133333333
289.30,3.19933333333,8.88225,16.088,6.8605,3.16725,6.06933333333,19.4040833333,2.3715,24.47445,9.39458333333,7.63591666667
289.67,3.34625,9.10233333334,16.327,7.13316666666,3.282,6.16691666667,19.9784166667,2.46266666667,24.91465,9.7425,7.8215
290.04,3.46725,9.18233333334,16.4480833333,7.41533333333,3.24866666667,6.29725,20.2603333333,2.45725,25.2645,9.94841666667,7.90766666666
290.41,3.332,9.00300000001,16.4550833334,7.24991666667,2.99025,6.21733333334,20.3101666667,2.1275,25.4943666667,9.90966666667,7.69391666667
290.78,3.213,8.91616666668,16.5334166667,7.23808333334,2.78016666667,6.033,20.4648333333,1.98691666667,25.6028,9.80058333334,7.62408333333
291.15,3.20425,8.94358333334,16.6573333333,7.21833333333,2.73466666667,6.03758333333,20.7535,2.03291666667,25.8202833333,9.86625,7.71358333334
291.52,3.0095,8.81275,16.6548333333,7.03983333333,2.58958333333,5.85766666667,20.9555833333,1.85375,25.9167833334,9.78108333334,7.40308333333
291.89,3.28475,9.20208333334,16.981,7.46225,2.89916666667,6.08166666667,21.658,2.24941666667,26.4872166667,10.1328333333,7.67883333333
292.26,3.09075,9.13199999999,16.9088333333,7.46691666666,2.63816666667,5.70958333333,21.8655833333,2.01133333333,26.5838166667,10.0638333333,7.40141666667
292.64,3.05141666667,9.14658333333,16.9319166667,7.41716666667,2.479,5.66266666667,22.1501666667,1.97775,26.8765166667,10.1685,7.33833333333
