wavelength,Back_ParNigm,Belly_ParNigm,Breast_ParNigm,Crissum_ParNigm,Crown_ParNigm,DorTail_ParNigm,Patch10_ParNigm,Rump_ParNigm,Throat_ParNigm,WingTip_ParNigm
393.52,4.64683333333,32.4755833334,32.5865,30.753,3.62866666667,7.10716666666,6.97041666666,5.22883333334,3.55866666667,6.534
393.88,4.6245,32.4653333334,32.6723333334,30.7973333334,3.60083333334,7.1005,6.979,5.26433333334,3.5685,6.5575
394.24,4.67316666667,32.62175,32.7713333334,30.8748333333,3.61433333334,7.16125,7.03141666666,5.31766666666,3.59883333333,6.5975
394.60,4.65583333333,32.6879166666,32.8661666667,30.9145,3.63183333333,7.19275,7.02275,5.314,3.6185,6.63916666666
394.96,4.62983333333,32.6790833334,32.892,30.9255,3.671,7.19775,7.03333333333,5.3385,3.59883333334,6.64033333333
395.32,4.65483333334,32.6985,33.0,30.9765,3.69516666667,7.271,7.08033333334,5.39216666667,3.61566666666,6.653
395.68,4.686,32.8188333333,33.0861666667,31.0321666666,3.7525,7.2715,7.11416666666,5.51016666667,3.63466666666,6.69333333333
396.04,4.69383333333,32.8269166666,33.111,31.0778333334,3.8265,7.28641666666,7.09008333334,5.5415,3.66883333333,6.705
396.40,4.72466666667,32.9454166667,33.2508333333,31.1605,3.88083333333,7.29883333333,7.09133333334,5.591,3.728,6.72883333334
396.76,4.66733333333,32.9085,33.2898333333,31.1453333333,3.80466666666,7.30516666667,7.05675,5.52283333333,3.68283333334,6.66
397.12,4.63283333334,32.8695,33.3425,31.1475,3.7815,7.35058333333,7.001,5.4885,3.67233333333,6.61683333334
397.48,4.54733333334,32.9250833334,33.3733333334,31.2216666667,3.7275,7.29508333333,6.94866666666,5.402,3.6455,6.595
397.84,4.5955,33.0715,33.4121666667,31.2901666667,3.7245,7.326,6.94325,5.40516666667,3.63933333334,6.59266666667
398.20,4.57083333333,33.1213333333,33.4505,31.3836666667,3.692,7.31825,6.91733333333,5.41616666666,3.614,6.597
398.56,4.59,33.1699166666,33.5555,31.39,3.64516666667,7.30558333333,6.88283333334,5.40583333333,3.62066666667,6.59816666666
398.92,4.59966666666,33.19075,33.603,31.4413333334,3.58833333334,7.26433333334,6.80483333333,5.37483333333,3.61183333333,6.567
399.28,4.52083333334,33.32025,33.6168333334,31.5403333333,3.52916666666,7.16391666667,6.73925,5.2815,3.50583333334,6.54033333333
399.64,4.5305,33.4389166667,33.6596666666,31.6018333333,3.529,7.1735,6.72216666667,5.2135,3.5205,6.538
400.00,4.55933333334,33.45475,33.7965,31.7138333333,3.489,7.17825,6.69991666667,5.19416666667,3.54216666667,6.5495
400.36,4.58033333334,33.539,33.8943333333,31.8238333333,3.48066666667,7.22391666666,6.77025,5.1955,3.52783333333,6.53183333333
400.72,4.7475,33.8123333333,34.1388333334,32.0213333333,3.65033333333,7.36683333334,6.92158333334,5.35016666667,3.69266666667,6.66916666667
401.08,4.7765,33.9405833333,34.1961666667,32.0626666667,3.70716666667,7.40133333333,6.99075,5.412,3.6705,6.70683333334
401.44,4.82266666667,33.9956666666,34.298,32.1695,3.7235,7.40808333334,6.98066666666,5.46583333333,3.634,6.7
401.80,4.85,34.0305,34.395,32.1938333333,3.74166666667,7.38091666666,6.97933333334,5.4605,3.637,6.69916666667
402.16,4.822,34.1341666667,34.4671666667,32.2388333334,3.73066666667,7.367,6.92316666666,5.438,3.6125,6.6375
402.52,4.79366666667,34.1866666666,34.4613333333,32.2013333333,3.7525,7.35575,6.9515,5.41333333334,3.58466666667,6.615
402.88,4.81066666667,34.2805833333,34.5186666666,32.283,3.79283333333,7.42375,7.01916666666,5.41483333333,3.616,6.6485
403.24,4.82133333333,34.3521666666,34.556,32.3663333333,3.83633333334,7.42908333333,7.03475,5.4555,3.65883333334,6.66266666667
403.60,4.79383333333,34.2780833333,34.5236666667,32.3733333333,3.817,7.38375,7.02075,5.45833333333,3.60316666666,6.65466666667
403.95,4.75566666667,34.3799166667,34.5261666666,32.3683333333,3.81933333333,7.377,7.04091666666,5.499,3.60916666666,6.6745
404.31,4.72933333334,34.3560833333,34.4551666667,32.2866666666,3.8105,7.305,6.93933333334,5.44283333333,3.5905,6.65266666667
404.67,4.6405,34.266,34.3608333334,32.2481666667,3.6875,7.15658333333,6.83441666666,5.321,3.4735,6.54916666667
405.03,4.613,34.3274166666,34.374,32.27,3.63816666667,7.13425,6.79841666667,5.24533333334,3.4605,6.48916666666
405.39,4.56016666667,34.3405,34.3501666666,32.225,3.61583333333,7.10925,6.78666666666,5.24816666666,3.50716666667,6.452
405.75,4.5765,34.4219166666,34.3818333334,32.3645,3.6365,7.13616666666,6.8055,5.30016666666,3.53516666666,6.45716666667
406.11,4.569,34.4036666666,34.4111666667,32.3565,3.65533333333,7.14675,6.81566666666,5.30316666667,3.547,6.48033333334
406.47,4.623,34.5518333334,34.5325,32.5338333334,3.65683333333,7.16516666666,6.83158333334,5.35766666667,3.55866666667,6.494
406.83,4.63683333333,34.6064166666,34.5895,32.5773333333,3.67366666667,7.133,6.8255,5.3755,3.56766666667,6.4765
407.19,4.62666666667,34.6025833333,34.6508333334,32.5375,3.59516666666,7.11441666666,6.79833333334,5.35433333333,3.519,6.44983333334
407.55,4.65866666667,34.65625,34.698,32.5715,3.601,7.16208333333,6.82458333334,5.38183333334,3.57333333334,6.49583333333
407.90,4.70416666666,34.6824166666,34.7245,32.6233333333,3.60266666667,7.19833333334,6.82683333334,5.36333333333,3.57883333333,6.49916666667
408.26,4.75333333334,34.8318333334,34.8718333333,32.7861666666,3.6295,7.29183333333,6.91433333333,5.41166666666,3.6575,6.5595
408.62,4.73666666667,34.9986666667,34.9751666667,32.8515,3.6945,7.341,6.93575,5.41866666667,3.66783333333,6.56316666667
408.98,4.74516666666,35.0141666666,35.0671666666,32.9445,3.70266666667,7.31816666667,6.898,5.46166666667,3.65033333334,6.59716666667
409.34,4.80366666667,35.1643333334,35.2421666667,33.1371666667,3.73183333334,7.361,6.95058333334,5.4895,3.675,6.63833333333
409.70,4.7935,35.2026666667,35.3283333334,33.1206666667,3.73883333334,7.32275,6.94683333334,5.4645,3.65716666667,6.642
410.06,4.7905,35.3699166666,35.3763333333,33.2375,3.74666666666,7.25908333333,6.96033333333,5.45566666667,3.629,6.64066666667
410.42,4.77066666667,35.3500833333,35.3865,33.254,3.72433333334,7.26858333334,6.93275,5.40833333334,3.6215,6.6155
410.77,4.73333333334,35.4528333334,35.4626666667,33.3223333334,3.68866666667,7.26841666666,6.894,5.35483333333,3.57466666666,6.60816666666
411.13,4.68683333334,35.4400833334,35.4655,33.363,3.6505,7.21616666666,6.83408333334,5.296,3.53016666667,6.54833333334
411.49,4.634,35.5235833334,35.5976666667,33.4476666667,3.63016666666,7.15675,6.80716666666,5.23633333334,3.4835,6.4885
411.85,4.6015,35.5784166666,35.623,33.5056666667,3.61766666667,7.11891666667,6.81383333334,5.212,3.45766666667,6.4515
412.21,4.55833333333,35.5820833333,35.6016666667,33.4366666666,3.619,7.04166666666,6.75491666667,5.192,3.39266666666,6.40733333333
412.57,4.52833333334,35.6120833334,35.6045,33.4685,3.57083333333,6.97825,6.71358333334,5.15416666666,3.35583333334,6.3615
412.92,4.5445,35.6771666666,35.5528333333,33.4983333334,3.56133333333,6.9835,6.72383333333,5.1315,3.35966666667,6.3685
413.28,4.55416666667,35.6646666666,35.513,33.4946666667,3.54233333333,6.957,6.70833333334,5.0925,3.29016666667,6.364
413.64,4.5005,35.6885,35.3981666666,33.4938333333,3.5045,6.93491666666,6.66575,5.06216666667,3.251,6.31766666667
414.00,4.53366666666,35.6925,35.4446666667,33.5436666666,3.4965,6.993,6.66291666666,5.06416666667,3.24833333333,6.28983333334
414.36,4.56566666666,35.8544166667,35.503,33.6258333334,3.5465,7.00825,6.71483333334,5.10216666667,3.2845,6.34016666667
414.72,4.62666666667,35.9246666666,35.5211666667,33.6908333333,3.615,7.05233333333,6.77583333334,5.17216666666,3.3435,6.3885
415.07,4.6995,36.10225,35.6196666667,33.7445,3.7005,7.13633333334,6.8745,5.24816666666,3.41666666667,6.45133333333
415.43,4.71483333333,36.1156666667,35.607,33.7613333334,3.67233333334,7.13658333334,6.88975,5.23383333333,3.40483333333,6.44716666666
415.79,4.69633333333,36.1380833333,35.6333333333,33.7236666666,3.691,7.10016666667,6.87083333333,5.23916666666,3.4215,6.43283333334
416.15,4.64116666666,36.1943333334,35.6676666667,33.8076666667,3.63433333333,7.07666666666,6.8385,5.21133333333,3.3675,6.39966666667
416.51,4.65216666666,36.1934166666,35.6801666667,33.8208333334,3.62566666667,7.10366666667,6.8465,5.23416666667,3.36483333334,6.40633333334
416.86,4.637,36.2869166667,35.79,33.837,3.6025,7.083,6.86916666667,5.224,3.356,6.385
417.22,4.61066666667,36.3638333334,35.7945,33.8438333334,3.57,7.06433333334,6.82191666667,5.20516666667,3.34266666667,6.37516666667
417.58,4.64166666666,36.468,35.9386666667,33.9295,3.58616666667,7.09908333334,6.82241666667,5.2275,3.3675,6.40683333334
417.94,4.62333333333,36.5024166666,35.971,33.9623333333,3.59416666667,7.09,6.80391666666,5.23666666667,3.3965,6.41316666667
418.29,4.59533333333,36.4864166667,35.9928333333,33.9551666667,3.57333333333,7.08958333333,6.78358333333,5.22916666667,3.389,6.40466666666
418.65,4.56733333334,36.474,36.0128333334,33.9063333334,3.55816666667,7.07433333333,6.75908333333,5.22316666666,3.39116666666,6.3805
419.01,4.55866666667,36.5538333333,36.063,33.9703333333,3.58283333333,7.06966666667,6.75733333333,5.24266666667,3.41833333334,6.38766666666
419.37,4.57166666667,36.5989166666,36.0553333334,33.9876666667,3.61233333334,7.07225,6.74775,5.2735,3.44166666667,6.39733333333
419.73,4.60816666666,36.6785,36.1406666666,34.0865,3.62583333333,7.12783333333,6.77808333334,5.31133333333,3.46883333333,6.44266666666
420.08,4.631,36.6961666667,36.1475,34.1198333334,3.63616666666,7.16766666667,6.81441666667,5.315,3.50066666667,6.47083333333
420.44,4.64783333333,36.813,36.2271666666,34.2058333333,3.66366666667,7.18958333333,6.84391666667,5.32433333333,3.539,6.5085
420.80,4.6615,36.9040833334,36.2798333333,34.2711666667,3.69716666667,7.21741666667,6.86158333334,5.33983333333,3.566,6.529
421.16,4.68033333333,36.9396666666,36.3393333333,34.3091666667,3.74283333334,7.24125,6.8985,5.3765,3.5935,6.54616666667
421.51,4.69416666666,37.00875,36.3843333333,34.3511666667,3.76966666667,7.252,6.92891666666,5.39566666667,3.61016666667,6.56816666667
421.87,4.69466666667,37.0541666667,36.4103333333,34.3803333334,3.77866666667,7.25208333334,6.96025,5.3945,3.623,6.57766666667
422.23,4.70316666667,37.1118333333,36.4516666666,34.4548333333,3.79766666667,7.22858333334,6.95958333333,5.39616666666,3.6165,6.571
422.58,4.73733333334,37.1998333333,36.5146666667,34.5426666667,3.827,7.264,6.99933333334,5.402,3.62783333333,6.60483333333
422.94,4.7395,37.2206666667,36.5123333333,34.56,3.80383333334,7.25175,6.9965,5.3865,3.621,6.60966666666
423.30,4.731,37.3184166667,36.605,34.6215,3.7965,7.2645,7.00425,5.38016666667,3.60933333333,6.62166666666
423.66,4.7485,37.4053333334,36.717,34.682,3.81116666667,7.28775,6.99275,5.4005,3.61266666667,6.62133333334
424.01,4.78016666667,37.47325,36.7841666667,34.7331666666,3.82516666666,7.2755,7.00925,5.42783333333,3.63,6.62883333334
424.37,4.76833333333,37.52125,36.8261666666,34.7613333333,3.805,7.25725,6.97116666666,5.42683333333,3.625,6.61183333333
424.73,4.8005,37.5219166667,36.8423333333,34.7938333333,3.83516666667,7.28208333333,6.979,5.47016666666,3.66433333334,6.62233333333
425.08,4.78533333334,37.549,36.8345,34.7945,3.823,7.289,6.95841666667,5.44583333333,3.6635,6.60933333333
425.44,4.78383333333,37.5815,36.8685,34.852,3.81016666667,7.28491666666,6.9585,5.439,3.66466666667,6.601
425.80,4.79183333334,37.6476666666,36.923,34.8828333333,3.79783333334,7.28575,6.94683333334,5.43116666666,3.65816666667,6.58766666667
426.16,4.79216666667,37.69375,36.9531666667,34.886,3.80666666667,7.29366666667,6.94166666667,5.442,3.66866666667,6.59583333333
426.51,4.72833333333,37.6719166666,36.9163333333,34.871,3.75516666667,7.23816666667,6.85541666667,5.40533333334,3.62616666667,6.52866666666
426.87,4.70783333333,37.7286666666,36.9525,34.886,3.73316666667,7.23175,6.82233333334,5.37066666667,3.595,6.49283333333
427.23,4.73033333334,37.7636666666,36.9683333333,34.9203333334,3.7455,7.23808333334,6.80825,5.378,3.6235,6.484
427.58,4.7215,37.8045,36.945,34.926,3.74883333333,7.21641666666,6.80008333333,5.352,3.64383333333,6.4685
427.94,4.70533333334,37.8823333334,36.9873333334,34.944,3.73466666666,7.2305,6.7635,5.33866666667,3.63516666666,6.45166666667
428.30,4.733,37.8699166666,36.9748333333,34.9456666667,3.77416666666,7.26233333334,6.80516666667,5.38833333333,3.6465,6.48033333333
428.65,4.6825,37.9041666666,37.0516666667,34.9778333334,3.709,7.18783333333,6.77208333334,5.32966666667,3.57266666667,6.42666666667
429.01,4.70033333334,38.0229166667,37.1261666667,35.0841666666,3.70166666666,7.17466666667,6.78033333333,5.35366666666,3.58233333333,6.415
429.37,4.66133333333,38.0450833334,37.146,35.0596666667,3.666,7.15566666667,6.75433333334,5.33466666667,3.583,6.411
429.72,4.64883333334,38.0801666667,37.2076666667,35.136,3.6455,7.17741666666,6.72966666667,5.31883333334,3.56133333333,6.41233333333
430.08,4.64766666666,38.1505,37.3005,35.1893333333,3.63066666666,7.20766666667,6.75916666667,5.32116666667,3.561,6.40783333333
430.44,4.688,38.292,37.4541666666,35.2928333334,3.6585,7.248,6.82125,5.38233333333,3.60483333333,6.44233333333
430.79,4.7095,38.2799166666,37.5281666667,35.318,3.67716666667,7.26933333334,6.864,5.41416666667,3.66016666667,6.48033333334
431.15,4.68583333334,38.2763333333,37.5746666667,35.3198333333,3.64683333333,7.25975,6.83041666667,5.40083333333,3.61616666666,6.46216666667
431.50,4.67933333334,38.3443333334,37.617,35.4323333334,3.60416666666,7.22666666667,6.82475,5.38366666667,3.5675,6.443
431.86,4.6745,38.38075,37.684,35.4735,3.62283333333,7.22908333333,6.83616666667,5.381,3.56066666666,6.45683333334
432.22,4.6685,38.4839166667,37.779,35.5395,3.607,7.21566666666,6.83983333334,5.30866666667,3.54583333333,6.43316666667
432.57,4.6865,38.5765833334,37.7908333334,35.5888333334,3.64166666667,7.24958333333,6.84816666666,5.32616666667,3.569,6.47633333333
432.93,4.6765,38.588,37.8363333333,35.5965,3.64766666667,7.237,6.85116666666,5.32783333333,3.5665,6.50133333333
433.29,4.6965,38.6659166667,37.8761666667,35.6258333333,3.664,7.2425,6.85433333333,5.33116666667,3.55866666667,6.507
433.64,4.70416666667,38.7088333334,37.9258333333,35.6371666667,3.672,7.2245,6.86208333333,5.36233333334,3.55133333334,6.52216666667
434.00,4.70016666667,38.7275,37.955,35.6601666666,3.66483333334,7.18591666666,6.85741666667,5.36733333333,3.547,6.52283333333
434.35,4.73866666667,38.73325,37.9355,35.6751666667,3.71183333333,7.20808333334,6.87308333333,5.38583333334,3.5525,6.57466666667
434.71,4.71733333333,38.7385833334,37.9596666667,35.705,3.69183333334,7.16216666666,6.8395,5.363,3.50566666667,6.53466666667
435.07,4.68533333334,38.79325,37.958,35.728,3.68616666667,7.12891666666,6.83358333333,5.3365,3.48983333333,6.52483333333
435.42,4.684,38.84275,38.0316666667,35.721,3.697,7.12583333334,6.83591666666,5.332,3.50066666667,6.52983333334
435.78,4.67183333333,38.8830833334,38.0671666666,35.7615,3.6875,7.12883333333,6.84408333333,5.35566666667,3.502,6.51666666666
436.13,4.69683333333,38.8841666667,38.0673333333,35.7751666666,3.72166666667,7.14058333333,6.86716666666,5.41266666667,3.52883333334,6.5485
436.49,4.68216666667,38.9178333334,38.128,35.7741666667,3.712,7.11925,6.84416666667,5.39816666667,3.5075,6.5465
436.84,4.692,39.0228333334,38.186,35.85,3.69933333334,7.14733333334,6.85216666667,5.40966666667,3.51283333333,6.55766666666
437.20,4.68366666667,38.9595833333,38.181,35.8601666667,3.68616666666,7.1055,6.81108333334,5.40116666667,3.50016666666,6.5415
437.56,4.69466666667,39.0286666666,38.2145,35.9475,3.70733333333,7.1065,6.81091666666,5.412,3.531,6.558
437.91,4.70933333333,39.0461666666,38.1888333334,35.955,3.70583333333,7.12933333333,6.7875,5.4055,3.55666666666,6.577
438.27,4.72966666667,39.1250833334,38.2915,36.0453333334,3.70416666666,7.13508333334,6.83816666666,5.42133333333,3.58516666666,6.58116666667
438.62,4.75716666667,39.2391666667,38.3398333333,36.0813333333,3.7355,7.18341666666,6.85741666667,5.45716666666,3.60033333334,6.61366666666
438.98,4.79566666667,39.2965,38.3743333333,36.1623333333,3.77,7.221,6.87233333333,5.48966666667,3.6405,6.65183333334
439.33,4.794,39.3305,38.3241666667,36.1775,3.77733333333,7.23775,6.87975,5.51233333334,3.6545,6.67116666667
439.69,4.8135,39.3525833333,38.3516666667,36.2048333333,3.78383333333,7.21225,6.87316666666,5.49916666667,3.66916666667,6.69683333333
440.04,4.76583333334,39.4040833334,38.4155,36.2461666666,3.73166666667,7.19941666666,6.80808333334,5.46533333333,3.629,6.65166666666
440.40,4.77816666667,39.3995,38.428,36.2558333333,3.72816666666,7.21716666666,6.82658333333,5.48516666667,3.65483333334,6.64816666667
440.75,4.79,39.4016666667,38.4428333334,36.2616666667,3.74366666666,7.19391666667,6.80575,5.4795,3.65366666667,6.6465
441.11,4.81616666666,39.4915833334,38.5135,36.337,3.757,7.24591666666,6.83841666667,5.49416666667,3.66383333333,6.662
441.47,4.79733333334,39.4901666666,38.4903333333,36.3008333333,3.7325,7.26125,6.83575,5.4705,3.65266666667,6.63983333333
441.82,4.80733333334,39.56025,38.554,36.3121666667,3.76033333333,7.28283333334,6.87033333334,5.48283333333,3.657,6.64266666666
442.18,4.76633333333,39.6169166666,38.543,36.2971666667,3.73516666667,7.26708333334,6.826,5.47016666666,3.64083333334,6.62466666667
442.53,4.76233333333,39.7310833333,38.603,36.4088333334,3.75716666667,7.30583333334,6.84516666666,5.48133333333,3.67133333333,6.65183333333
442.89,4.76716666667,39.7784166667,38.6536666666,36.4236666666,3.75233333333,7.3035,6.858,5.48483333333,3.67683333333,6.63316666667
443.24,4.75166666667,39.8209166666,38.756,36.473,3.73333333334,7.29683333333,6.84216666666,5.46183333333,3.66183333334,6.62216666667
443.60,4.75233333333,39.909,38.8233333333,36.5458333334,3.734,7.3415,6.86416666666,5.46033333333,3.66016666667,6.62983333333
443.95,4.8155,39.9588333334,38.8436666667,36.593,3.77766666667,7.37941666666,6.92175,5.50116666667,3.71066666666,6.68466666667
444.31,4.8095,39.9778333333,38.827,36.6075,3.76283333334,7.3775,6.89283333334,5.4705,3.70333333333,6.66816666666
444.66,4.788,39.9919166666,38.8593333334,36.6441666667,3.77033333333,7.37783333334,6.9095,5.479,3.71416666666,6.64816666667
445.02,4.77933333333,40.0545,38.8898333333,36.6525,3.78866666666,7.38508333334,6.91108333334,5.4985,3.73416666667,6.6485
445.37,4.779,40.15025,38.9671666667,36.715,3.78183333333,7.36325,6.90691666666,5.50016666667,3.73583333333,6.643
445.72,4.769,40.1988333333,38.9988333333,36.8041666666,3.7525,7.34508333333,6.87941666666,5.49366666666,3.7325,6.61716666666
446.08,4.77483333333,40.2281666666,39.0393333334,36.8623333334,3.76333333333,7.35466666667,6.88366666667,5.492,3.74316666667,6.6095
446.43,4.79,40.244,39.0276666667,36.8325,3.752,7.34383333334,6.86991666667,5.49716666667,3.73133333333,6.60716666666
446.79,4.78633333333,40.287,39.088,36.8801666666,3.737,7.34166666667,6.87733333333,5.50683333333,3.71883333334,6.6095
447.14,4.81583333334,40.3111666666,39.0593333333,36.8645,3.74766666667,7.35125,6.89416666666,5.517,3.72716666667,6.62033333333
447.50,4.823,40.3663333333,39.0773333333,36.8646666667,3.7515,7.34141666666,6.87683333334,5.52683333333,3.73616666666,6.61433333333
447.85,4.79866666667,40.382,39.1228333334,36.8981666666,3.71533333333,7.31466666666,6.85866666667,5.485,3.70116666667,6.58316666667
448.21,4.79766666667,40.4904166666,39.2021666667,36.982,3.72316666667,7.31633333334,6.87933333333,5.51266666666,3.699,6.59166666667
448.56,4.81616666667,40.5635833333,39.246,37.0095,3.7345,7.33633333334,6.8905,5.5245,3.715,6.61966666667
