wavelength,Back_CerOlif,Belly_CerOlif,Breast_CerOlif,Crissum_CerOlif,Crown_CerOlif,DorTail_CerOlif,Rump_CerOlif,Throat_CerOlif,WingTip_CerOlif
587.73,17.4983333333,45.3564444444,35.9684444444,45.2106666667,13.7112222222,13.7451111111,15.7433333333,28.6296111111,14.5997777778
588.07,17.4903333334,45.3138888889,35.9305555556,45.1648888889,13.706,13.75,15.7656666667,28.6486666667,14.5802222222
588.41,17.4163333333,45.261,35.9166666667,45.1831111111,13.6868888889,13.6997777778,15.7222222222,28.579,14.5168888889
588.74,17.3413333333,45.154,35.8484444445,45.087,13.621,13.6416666667,15.627,28.4530555556,14.4182222222
589.08,17.2837777778,45.091,35.8252222222,45.0594444444,13.5633333333,13.5676666667,15.5492222222,28.3838333333,14.3354444445
589.42,17.2474444444,45.0566666667,35.8374444444,45.0268888889,13.5371111111,13.5074444444,15.5386666666,28.3363888889,14.3077777778
589.76,17.2642222222,45.06,35.8544444444,45.0121111111,13.516,13.5134444444,15.526,28.3434444444,14.3297777778
590.09,17.272,45.0355555556,35.8604444444,44.985,13.5826666667,13.5415555556,15.539,28.3883333333,14.3475555556
590.43,17.2495555556,44.9966666666,35.8706666667,44.9733333333,13.5486666667,13.5138888889,15.5158888889,28.3949444445,14.3135555556
590.77,17.2443333333,44.9882222222,35.8586666667,44.9366666667,13.535,13.4902222222,15.4953333333,28.3601111111,14.3401111111
591.11,17.2594444444,45.04,35.9005555555,44.9533333333,13.5395555556,13.4554444444,15.516,28.401,14.3396666667
591.44,17.2874444445,45.0203333333,35.9181111111,44.9246666667,13.5833333333,13.4755555556,15.5395555556,28.4082777778,14.3598888889
591.78,17.2866666667,44.9973333333,35.9535555556,44.884,13.6038888889,13.496,15.5265555555,28.4246111111,14.3985555555
592.12,17.3828888889,45.0965555556,36.0552222222,44.9747777778,13.6658888889,13.6158888889,15.6213333333,28.5741666667,14.501
592.46,17.5127777778,45.2262222222,36.2088888889,45.1187777778,13.7813333334,13.7223333333,15.7673333333,28.7303888889,14.6366666667
592.79,17.582,45.3168888889,36.3167777778,45.2054444445,13.8464444445,13.7805555555,15.8393333333,28.8363333333,14.7357777778
593.13,17.6531111111,45.4027777778,36.396,45.3196666667,13.9035555556,13.8761111111,15.9174444445,28.9433333333,14.8322222222
593.47,17.7187777778,45.4508888889,36.41,45.3937777778,13.9836666667,13.9334444445,15.9834444445,28.9614444444,14.8964444444
593.80,17.755,45.4955555556,36.4582222222,45.4117777778,13.9997777778,13.9655555555,16.0321111111,28.9469444444,14.9321111111
594.14,17.8003333333,45.5333333334,36.4562222222,45.3856666667,14.0202222222,13.9534444444,16.0508888889,28.9508333333,14.9743333334
594.48,17.7928888889,45.5028888889,36.415,45.3057777778,14.0038888889,13.9652222222,16.0428888889,28.9268333333,14.9388888889
594.81,17.7645555555,45.4755555555,36.3806666667,45.325,13.9784444444,13.9795555556,16.0287777778,28.9313888889,14.9395555556
595.15,17.7963333333,45.5442222222,36.4175555556,45.3944444444,13.9852222222,14.0008888889,16.0631111111,28.9504444444,14.9723333333
595.49,17.7611111111,45.5912222222,36.403,45.3714444444,13.972,13.9824444444,16.0334444445,28.9100555555,14.9238888889
595.82,17.7588888889,45.6372222222,36.387,45.38,13.9772222222,13.9376666667,16.0197777778,28.8838888889,14.893
596.16,17.7455555555,45.6595555556,36.3744444444,45.3442222222,13.9687777778,13.9421111111,15.9903333334,28.8969444444,14.9082222222
596.50,17.8195555555,45.6287777778,36.3557777778,45.3535555555,14.038,14.0346666667,16.0341111111,28.9361111111,14.9511111111
596.83,17.8134444444,45.6112222222,36.3363333333,45.3204444445,14.0427777778,14.0094444445,15.9955555556,28.8863888889,14.9208888889
597.17,17.8338888889,45.5694444445,36.3881111111,45.3001111111,14.0496666667,14.0176666667,16.0303333333,28.8991666667,14.9452222222
597.51,17.7815555556,45.5308888889,36.3594444445,45.2881111111,13.9972222222,13.981,15.9394444445,28.8572222222,14.8858888889
597.84,17.7392222222,45.5297777778,36.3923333333,45.3386666667,13.9994444444,13.9925555555,15.945,28.8728888889,14.8886666666
598.18,17.7358888889,45.5443333334,36.3991111111,45.4037777778,14.0167777778,13.9718888889,15.969,28.8849444444,14.9088888889
598.52,17.7346666667,45.542,36.4413333333,45.4132222222,14.0478888889,13.9401111111,15.9802222222,28.8891111111,14.9276666667
598.85,17.7138888889,45.5298888889,36.465,45.4211111111,14.0226666667,13.9121111111,15.9487777778,28.8598333333,14.8931111111
599.19,17.8057777778,45.5654444444,36.5581111111,45.4931111111,14.0708888889,13.9468888889,16.0296666667,28.9222777778,14.9701111111
599.53,17.8415555556,45.5964444444,36.6054444445,45.5122222222,14.1027777778,13.9647777778,16.0973333333,28.9199444444,15.0585555556
599.86,17.8005555556,45.5557777778,36.6097777778,45.4954444445,14.0462222222,13.9186666667,16.065,28.8632777778,14.9987777778
600.20,17.7314444444,45.5725555555,36.6546666667,45.4702222222,13.9593333333,13.8288888889,16.0304444444,28.8217777778,14.949
600.53,17.7417777778,45.5847777778,36.6561111111,45.481,13.9735555556,13.8215555555,16.0433333333,28.8268888889,14.9793333333
600.87,17.725,45.7192222222,36.7483333333,45.5831111111,14.0046666667,13.8314444445,16.0535555556,28.8942777778,14.9746666667
601.21,17.8332222222,45.7416666667,36.8236666667,45.6188888889,14.1076666666,13.9055555555,16.197,29.0232222222,15.1174444445
601.54,17.9306666667,45.8265555555,36.8976666666,45.7244444445,14.183,13.9612222222,16.2438888889,29.112,15.1644444444
601.88,17.9803333333,45.8833333333,36.9758888889,45.7482222222,14.2025555555,14.0581111111,16.318,29.1863333333,15.2427777778
602.21,18.0435555555,45.939,36.9876666667,45.7744444444,14.199,14.1332222222,16.329,29.1803333333,15.2722222222
602.55,18.0408888889,45.946,36.9567777778,45.7075555556,14.189,14.1568888889,16.3296666667,29.2071111111,15.2976666666
602.88,18.0701111111,45.9772222222,36.9443333333,45.7551111111,14.214,14.2002222222,16.3441111111,29.2095555556,15.3351111111
603.22,18.0451111111,45.8886666667,36.8916666666,45.6995555555,14.1772222222,14.1816666667,16.2815555556,29.2096666667,15.2924444445
603.56,18.068,45.9133333333,36.9001111111,45.7638888889,14.1902222222,14.2057777778,16.3196666667,29.2215,15.3685555556
603.89,18.0504444444,45.9343333333,36.8717777778,45.7535555555,14.1783333334,14.2131111111,16.2746666667,29.1805555556,15.3583333333
604.23,18.0921111111,46.0018888889,36.9444444445,45.8365555555,14.2311111111,14.2632222222,16.324,29.2564444445,15.3883333333
604.56,18.075,45.953,36.8798888889,45.7863333333,14.1836666667,14.2607777778,16.2994444444,29.2278333333,15.3791111111
604.90,18.0568888889,45.9992222222,36.898,45.8382222222,14.1551111111,14.2643333333,16.2788888889,29.2088888889,15.3464444445
605.23,18.0328888889,45.9564444444,36.8655555555,45.799,14.1168888889,14.2271111111,16.278,29.1625555556,15.3118888889
605.57,18.0663333333,45.9995555556,36.9071111111,45.876,14.135,14.2382222222,16.2818888889,29.1932222222,15.3147777778
605.90,18.056,45.9993333333,36.8937777778,45.8581111111,14.1362222222,14.2243333333,16.2781111111,29.2169444444,15.3122222222
606.24,18.0754444444,46.0391111111,36.9792222222,45.977,14.1866666667,14.2351111111,16.3427777778,29.2648888889,15.3502222222
606.58,18.0544444445,45.9975555556,36.9813333333,45.9742222222,14.1686666667,14.206,16.3284444444,29.2902222222,15.2904444444
606.91,18.0774444444,46.0748888889,37.0756666667,46.0376666667,14.2228888889,14.2676666667,16.376,29.3343333333,15.3195555555
607.25,18.1031111111,46.1537777778,37.1365555556,46.0533333334,14.3066666667,14.3183333333,16.4057777778,29.4,15.3386666667
607.58,18.1984444444,46.2626666667,37.2577777778,46.1622222222,14.3715555556,14.3963333333,16.5294444445,29.5324444445,15.4262222222
607.92,18.1524444444,46.2508888889,37.2911111111,46.1463333333,14.3213333333,14.4134444444,16.5465555556,29.5155555556,15.4502222222
608.25,18.2235555555,46.3417777778,37.4117777778,46.262,14.3661111111,14.4791111111,16.5832222222,29.578,15.4682222222
608.59,18.2185555555,46.2977777778,37.4088888889,46.2041111111,14.3473333333,14.5011111111,16.5964444444,29.5922777778,15.482
608.92,18.1807777778,46.2521111111,37.3956666666,46.1302222222,14.3481111111,14.5233333333,16.5818888889,29.5371666667,15.5038888889
609.26,18.1478888889,46.2065555556,37.4187777778,46.0983333333,14.3283333334,14.522,16.5667777778,29.5036666667,15.482
609.59,18.1228888889,46.1501111111,37.4627777778,46.0714444445,14.3051111111,14.5547777778,16.5391111111,29.4588333333,15.479
609.93,18.0515555556,46.0696666667,37.4225555555,45.9941111111,14.1961111111,14.5496666667,16.4694444444,29.3907777778,15.4316666667
610.26,17.9733333333,46.0448888889,37.4565555556,45.9798888889,14.1183333333,14.5671111111,16.4335555556,29.3344444445,15.4303333333
610.60,17.956,45.9594444444,37.4415555556,45.9591111111,14.0925555556,14.5917777778,16.4553333333,29.3179444445,15.4313333333
610.93,17.9957777778,45.9293333333,37.4696666667,45.984,14.0917777778,14.6193333333,16.4603333334,29.3127222222,15.4325555555
611.27,17.932,45.7968888889,37.4026666667,45.9122222222,14.0477777778,14.5977777778,16.4098888889,29.2478888889,15.3925555555
611.60,17.9623333333,45.7278888889,37.3483333333,45.8622222222,14.0605555556,14.5824444445,16.3823333333,29.2323333333,15.3374444444
611.93,17.9517777778,45.6386666667,37.3295555556,45.763,14.0738888889,14.5746666667,16.3818888889,29.2191666667,15.3591111111
612.27,17.9434444445,45.6503333333,37.3434444444,45.7981111111,14.0685555555,14.5605555556,16.34,29.2018333333,15.3514444444
612.60,17.9844444444,45.7522222222,37.4365555555,45.9225555555,14.0946666667,14.642,16.3633333333,29.274,15.4005555556
612.94,17.9676666667,45.7936666667,37.4288888889,45.9545555556,14.0903333333,14.6373333333,16.3391111111,29.3181111111,15.4037777778
613.27,17.9432222222,45.7703333334,37.3615555555,45.9361111111,14.0656666667,14.5796666666,16.3435555555,29.3162222222,15.3815555556
613.61,18.0505555555,45.9007777778,37.4235555555,46.012,14.1762222222,14.6363333333,16.413,29.4159444444,15.4511111111
613.94,18.184,46.0277777778,37.451,46.1188888889,14.2813333333,14.7001111111,16.4738888889,29.5539444444,15.5316666666
614.28,18.2736666667,46.1898888889,37.5783333333,46.2483333333,14.3334444444,14.7437777778,16.5164444445,29.6697777778,15.5797777778
614.61,18.2886666667,46.2123333333,37.618,46.2833333333,14.3134444445,14.7436666667,16.5116666667,29.7314444444,15.5761111111
614.94,18.3357777778,46.2913333334,37.6892222222,46.3304444444,14.3631111111,14.7656666667,16.4965555556,29.7553888889,15.5758888889
615.28,18.4132222222,46.4094444444,37.8702222222,46.482,14.4107777778,14.8303333334,16.5566666667,29.9163333333,15.6652222222
615.61,18.458,46.4905555556,37.9347777778,46.6137777778,14.4391111111,14.8365555555,16.5833333333,29.9807777778,15.7103333334
615.95,18.6084444444,46.5763333333,38.0754444444,46.7655555556,14.559,14.9395555555,16.7271111111,30.109,15.8322222222
616.28,18.6296666667,46.5381111111,38.0785555556,46.7297777778,14.58,14.8718888889,16.719,30.1174444444,15.8662222222
616.61,18.7224444444,46.6475555555,38.1642222222,46.8168888889,14.6354444444,14.9263333333,16.7987777778,30.1520555555,15.9057777778
616.95,18.8701111111,46.7675555555,38.2586666667,46.9743333333,14.6987777778,14.9925555556,16.8371111111,30.3081666667,15.9772222222
617.28,18.8694444444,46.731,38.3032222222,47.0187777778,14.6643333334,14.9477777778,16.8476666667,30.3312222222,15.9328888889
617.62,18.8262222222,46.7217777778,38.3566666667,47.0223333333,14.6716666667,14.9267777778,16.8837777778,30.3383333333,15.9496666667
617.95,18.8506666667,46.7184444444,38.2948888889,47.0177777778,14.7277777778,14.928,16.9207777778,30.3249444444,15.9922222222
618.28,18.8028888889,46.661,38.2404444445,46.9423333333,14.6951111111,14.8971111111,16.91,30.2526111111,15.978
618.62,18.7053333333,46.6193333333,38.2084444444,46.8868888889,14.5898888889,14.8337777778,16.8957777778,30.2492222222,15.9608888889
618.95,18.6603333333,46.5751111111,38.0738888889,46.8045555556,14.5454444444,14.7694444444,16.8462222222,30.1357777778,15.9488888889
619.28,18.6262222222,46.5883333333,38.0617777778,46.7582222222,14.4813333333,14.7717777778,16.841,30.1186111111,15.9252222222
619.62,18.5027777778,46.5223333333,37.9623333333,46.6356666667,14.4192222222,14.6965555556,16.7496666667,30.0209444444,15.8443333333
619.95,18.5063333333,46.5448888889,37.9718888889,46.6376666667,14.4281111111,14.756,16.7828888889,30.0496666667,15.8096666667
620.28,18.5162222222,46.4808888889,37.9315555556,46.582,14.4327777778,14.7873333333,16.7995555556,30.1165,15.8373333333
620.62,18.4311111111,46.4163333333,37.9046666667,46.5095555555,14.4448888889,14.8132222222,16.7933333333,30.0321111111,15.8095555556
620.95,18.4851111111,46.4542222222,37.8973333334,46.4765555556,14.5007777778,14.8887777778,16.8023333333,30.0202777778,15.8648888889
621.28,18.5273333334,46.4771111111,37.9113333333,46.4824444444,14.482,14.9027777778,16.7771111111,30.0271111111,15.8925555556
621.62,18.4407777778,46.457,37.8773333333,46.4215555555,14.3686666667,14.8291111111,16.6885555556,29.9966111111,15.8276666667
621.95,18.4515555556,46.5783333333,37.9867777778,46.5275555556,14.3684444445,14.8505555556,16.6895555555,30.0505555555,15.8415555555
622.28,18.5497777778,46.6447777778,38.0797777778,46.6485555556,14.5008888889,14.9476666667,16.7828888889,30.0807777778,15.943
622.62,18.5367777778,46.6287777778,38.1076666667,46.6574444444,14.5344444445,15.0075555555,16.7781111111,30.1096666667,15.9402222222
622.95,18.5226666667,46.6057777778,38.0777777778,46.6571111111,14.5644444444,15.0415555555,16.7672222222,30.0997777778,15.9755555555
623.28,18.4857777778,46.5394444444,38.031,46.5604444444,14.4881111111,15.0004444444,16.6913333333,30.0583333333,15.927
623.62,18.3921111111,46.4285555555,37.9331111111,46.4753333334,14.3848888889,14.9057777778,16.6255555555,29.9604444445,15.8812222222
623.95,18.359,46.426,37.9282222222,46.4371111111,14.3648888889,14.8862222222,16.5911111111,29.9564444444,15.9051111111
624.28,18.3507777778,46.4272222222,37.9286666666,46.4376666666,14.3523333333,14.8113333333,16.5925555556,29.8965555555,15.8796666667
624.62,18.304,46.4355555556,37.878,46.4477777778,14.301,14.7576666667,16.59,29.8918888889,15.8774444444
624.95,18.3303333333,46.4095555555,37.8515555556,46.4128888889,14.3507777778,14.7867777778,16.623,29.8386111111,15.8736666667
625.28,18.3968888889,46.4385555555,37.9122222222,46.4215555555,14.4175555556,14.8491111111,16.6837777778,29.8897222222,15.9408888889
625.61,18.4763333333,46.358,37.8566666667,46.3405555556,14.4982222222,14.9433333333,16.7585555556,29.919,16.0103333333
625.95,18.5566666667,46.4133333333,37.8648888889,46.3271111111,14.5604444444,14.9785555555,16.8058888889,30.0183888889,16.0561111111
626.28,18.5901111111,46.5104444445,37.9758888889,46.3938888889,14.5902222222,15.018,16.8832222222,30.0732777778,16.1035555555
626.61,18.5923333333,46.4792222222,38.0033333334,46.4021111111,14.6002222222,14.9802222222,16.8694444445,30.0666666667,16.072
626.94,18.6392222222,46.5251111111,38.0515555556,46.4561111111,14.6845555556,15.0642222222,16.9774444444,30.1488888889,16.1742222222
627.28,18.7235555556,46.635,38.1512222222,46.5165555555,14.776,15.1498888889,17.0294444444,30.2484444445,16.2144444444
627.61,18.7793333333,46.6782222222,38.1834444445,46.5998888889,14.8354444444,15.1538888889,17.0704444444,30.1989444444,16.2142222222
627.94,18.8493333333,46.729,38.2847777778,46.6883333334,14.8806666667,15.2593333333,17.1355555555,30.3231111111,16.3196666667
628.27,18.9317777778,46.7516666667,38.3987777778,46.7418888889,14.9871111111,15.3685555556,17.2023333333,30.3887222222,16.4013333334
628.61,18.8494444445,46.6982222222,38.405,46.6897777778,14.9344444444,15.3117777778,17.1401111111,30.3807222222,16.3173333333
628.94,18.8422222222,46.6711111111,38.4237777778,46.6626666667,14.9706666667,15.3423333333,17.1316666667,30.3703333333,16.2921111111
629.27,18.8657777778,46.7712222222,38.507,46.7678888889,14.998,15.3115555556,17.1457777778,30.4480555555,16.2834444445
629.60,18.8311111111,46.7398888889,38.5138888889,46.7694444444,14.986,15.3524444444,17.0943333333,30.4246111111,16.2715555555
629.94,18.8748888889,46.7271111111,38.5234444445,46.7768888889,15.0493333333,15.4075555555,17.1178888889,30.4515,16.3132222222
630.27,18.8956666667,46.7922222222,38.5846666667,46.7733333333,15.0717777778,15.4298888889,17.1286666667,30.4894444445,16.355
630.60,18.9304444444,46.8211111111,38.6063333333,46.7953333333,15.091,15.4131111111,17.0874444444,30.4766666667,16.2994444444
630.93,18.997,46.8622222222,38.6511111111,46.8682222222,15.1463333333,15.4506666666,17.123,30.5256666667,16.3526666667
631.26,18.915,46.7856666667,38.6353333334,46.7788888889,15.0761111111,15.3951111111,17.0292222222,30.5397777778,16.3266666667
631.60,18.877,46.8427777778,38.5878888889,46.7117777778,15.0987777778,15.3568888889,17.0033333333,30.5029444444,16.2872222222
631.93,18.8943333333,46.8863333334,38.5911111111,46.7253333333,15.1371111111,15.3893333333,17.0363333333,30.5637777778,16.3198888889
632.26,18.8785555555,46.9528888889,38.5953333333,46.7305555556,15.162,15.4027777778,17.0637777778,30.5927222222,16.397
632.59,18.9007777778,47.0251111111,38.6534444445,46.831,15.1871111111,15.3791111111,17.0548888889,30.6151666667,16.4226666667
632.92,18.8804444444,47.0022222222,38.6612222222,46.7704444444,15.164,15.3502222222,17.0444444444,30.5695,16.4104444445
633.26,18.9308888889,47.049,38.7412222222,46.8202222222,15.2153333333,15.4108888889,17.0837777778,30.6013888889,16.4406666667
633.59,18.9326666667,47.0817777778,38.7497777778,46.818,15.214,15.4254444444,17.0932222222,30.6161666667,16.441
633.92,18.9762222222,47.1156666666,38.733,46.8277777778,15.303,15.5152222222,17.1875555555,30.6832222222,16.5095555556
634.25,19.0418888889,47.1377777778,38.7576666667,46.8394444444,15.367,15.6088888889,17.2648888889,30.7520555556,16.5892222222
634.58,19.0114444444,47.1397777778,38.7924444445,46.851,15.3805555556,15.6407777778,17.2432222222,30.7321666667,16.5787777778
