wavelength,Back_HemTrim,Belly_HemTrim,Breast_HemTrim,Crissum_HemTrim,Crown_HemTrim,DorTail_HemTrim,Patch10_HemTrim,Patch11_HemTrim,Rump_HemTrim,Throat_HemTrim,WingTip_HemTrim
245.30,3.93926666667,4.99486666667,3.76173333333,4.06473333333,2.43473333333,8.0772,2.80566666667,3.025,3.97613333333,3.4274,10.4545333333
245.67,5.25266666667,6.0738,5.06313333333,4.9076,3.6832,9.18373333335,3.96986666667,4.3148,4.96606666667,4.6404,11.4868666667
246.05,5.1986,5.95746666667,5.35126666667,4.86193333333,3.6992,9.2256,4.2064,4.57466666667,4.85746666667,4.5926,11.6856
246.42,4.63766666667,5.2256,4.944,4.43486666667,3.38713333333,8.94426666666,3.99593333334,4.29406666667,4.17386666667,4.19053333333,11.3249333333
246.79,3.93066666667,4.42153333333,4.35313333333,3.84333333333,2.9452,8.1926,3.436,3.70233333333,3.47406666667,3.34086666667,10.7648666667
247.17,3.56026666667,4.12153333333,4.04286666667,3.278,2.69166666667,7.92486666666,3.18146666667,3.32093333333,3.13846666667,2.8418,10.4344
247.54,3.14413333333,3.81226666667,3.7954,2.99066666667,2.51673333333,7.71353333333,3.0246,3.13386666667,3.093,2.61886666667,10.1552666667
247.92,3.26706666667,3.77786666666,3.6352,3.15753333333,2.57053333333,7.78766666666,3.0648,3.088,3.2304,2.46773333333,10.2720666667
248.29,3.77653333333,4.07606666667,4.20826666667,3.44766666667,2.93213333333,8.18113333333,3.46053333333,3.3286,3.66046666667,2.7808,10.6589333333
248.67,3.37053333333,3.88966666667,3.94793333333,3.10133333333,2.70866666667,7.7858,3.20206666667,2.95553333333,3.52973333333,2.42333333333,10.4168666667
249.04,3.1684,3.62246666667,3.72333333333,2.75153333333,2.37126666667,7.67926666667,2.92633333333,2.6338,3.25253333334,2.20653333333,10.407
249.42,3.30146666667,3.71806666667,3.7394,2.72966666667,2.5954,7.84606666667,3.245,2.72966666667,3.2486,2.42933333333,10.5932666667
249.79,2.90733333333,3.47546666667,3.43806666667,2.38413333333,2.2684,7.54113333333,3.0418,2.4476,3.09413333333,2.089,10.1158666667
250.17,2.60813333333,3.059,2.96566666667,1.90933333333,1.85253333333,7.1744,2.63246666667,1.8444,2.9088,1.66566666667,9.57139999999
250.54,2.1608,2.62633333333,2.57786666666,1.65133333333,1.38773333333,6.91253333333,2.21353333333,1.243,2.657,1.19013333333,9.16566666667
250.92,2.99006666667,3.46026666667,3.5166,2.3978,2.2098,8.03473333333,3.17346666667,1.95113333333,3.60593333333,2.06393333333,10.174
251.29,3.8248,4.20646666667,4.26013333333,3.33593333333,2.94946666667,8.99486666667,3.97173333333,2.66573333333,4.38253333333,3.12553333333,11.0492
251.66,4.8108,5.15913333333,5.03473333333,4.09453333333,4.0298,9.81093333333,4.60206666667,3.20393333333,5.12433333333,3.9054,11.7014666667
252.04,4.8866,5.55726666667,5.42106666667,4.3672,4.34206666666,10.0150666667,4.97226666667,3.40906666667,5.2244,4.44793333333,11.7901333333
252.41,4.91006666667,6.03066666667,5.57726666667,4.7902,4.72766666667,10.4456666667,5.40533333333,3.71126666667,5.43646666667,4.82666666667,11.9103333333
252.79,5.34486666667,6.38226666667,6.06633333333,5.36586666667,5.21866666667,11.1268666667,5.89246666667,4.36533333333,5.84506666667,5.4872,12.3486
253.16,5.5362,7.2848,6.52926666667,6.0486,6.11726666667,11.7961333333,6.4764,4.89173333333,6.3814,5.87433333333,12.7310666667
253.54,5.2776,7.25133333333,6.31266666667,6.01233333333,5.9158,11.8638,6.10353333333,4.74126666667,6.33946666667,5.66373333333,12.6897333333
253.91,4.381,6.549,5.36133333333,5.13153333333,4.95813333333,11.014,5.0252,3.8264,5.36126666667,4.8572,12.2016
254.28,4.75873333333,6.9942,5.93846666667,5.72953333333,5.39086666667,11.4648,5.56593333333,4.29006666667,5.5208,5.16513333333,12.6784666667
254.66,5.9278,8.277,7.11106666666,6.79946666667,6.63206666667,12.2192666667,6.80526666667,5.39113333333,6.73593333333,6.29726666667,13.4833333333
255.03,5.94466666667,8.735,6.89713333333,7.09713333333,6.5998,12.2476,6.7394,5.508,6.67866666667,6.37553333333,13.1876666667
255.41,6.2408,9.47566666665,7.42926666667,7.6262,7.03533333333,12.5516,7.118,6.12646666666,7.09246666667,6.8446,13.505
255.78,6.43813333333,9.409,7.8354,7.6396,7.0388,12.478,7.2412,6.22913333333,7.18906666667,7.16286666667,13.6858666667
256.15,6.98633333333,9.45193333334,8.15386666667,7.74293333333,7.0254,12.7332,7.4756,6.60793333333,7.3646,7.22106666667,13.8094
256.53,6.1004,7.99606666666,7.19466666667,6.62213333333,5.6298,11.4248666667,6.46306666667,5.4518,6.13866666667,6.0432,12.8815333333
256.90,6.45613333333,8.06853333332,7.37653333333,6.9134,5.77013333333,11.7389333333,6.781,5.722,6.414,6.35986666667,13.2612
257.28,6.5566,7.46493333334,7.48693333333,6.97486666667,5.62066666667,11.5661333334,6.7272,5.7474,6.27586666667,6.27573333333,13.091
257.65,6.35046666667,6.83686666667,6.9438,6.36506666667,5.21773333333,10.7317333333,6.23386666667,5.2856,5.806,5.767,12.3996666667
258.02,6.55433333333,6.946,6.946,6.55853333333,5.75033333333,10.8127333333,6.42506666667,5.45446666667,6.05026666667,5.9502,12.4418
258.40,5.52233333333,5.63106666667,5.72526666667,5.2654,4.57733333333,9.77726666666,5.1748,4.39993333333,5.08413333333,4.86333333333,11.4466
258.77,4.7946,4.81673333333,4.87393333333,4.40106666667,3.6966,9.01166666666,4.16933333333,3.6364,4.2868,4.11226666667,10.8201333333
259.15,4.55293333333,4.29793333333,4.5076,3.9948,3.26086666667,8.67833333334,3.7936,3.159,3.87566666667,3.7284,10.5114666667
259.52,4.61893333333,4.2038,4.36106666667,3.81673333334,3.25473333333,8.59313333334,3.7782,3.0586,3.89173333333,3.69046666667,10.3494
259.89,4.3152,4.01866666667,4.06226666667,3.6596,3.01166666667,8.2712,3.602,2.91046666667,3.69846666667,3.53686666667,10.0372666667
260.27,4.26406666667,4.01066666667,3.93406666667,3.48793333333,2.99526666667,8.16546666667,3.41126666667,2.83493333333,3.70166666667,3.5622,10.0128
260.64,4.21253333333,4.0806,3.8394,3.4254,3.0684,8.1382,3.32533333333,2.8454,3.7236,3.58913333333,9.99206666667
261.01,4.2414,4.04433333333,3.94253333333,3.3288,3.125,8.07733333333,3.3016,2.81706666667,3.7138,3.67753333333,9.90713333334
261.39,4.1714,3.9742,3.8278,3.07466666667,2.9992,7.84786666667,3.17086666667,2.658,3.553,3.5736,9.76420000001
261.76,4.5262,4.43666666667,4.30933333333,3.4888,3.50066666667,8.36873333333,3.6492,3.04093333333,3.98406666667,4.00993333333,10.1130666667
262.13,4.5276,4.42773333334,4.36546666667,3.38693333333,3.4244,8.329,3.7314,2.99753333334,3.97353333333,4.03086666667,10.0862
262.51,5.02226666667,5.03853333333,4.83806666667,3.7952,3.94153333333,8.7092,4.17173333333,3.51613333333,4.39926666667,4.57273333333,10.6217333333
262.88,5.29326666667,5.2248,5.09633333333,3.9946,4.22746666667,8.9356,4.57686666667,3.714,4.54393333333,4.86333333334,10.7896666667
263.25,5.29033333333,5.50833333333,5.30373333333,4.0594,4.5544,8.9868,4.7756,3.9208,4.6798,5.089,10.9307333333
263.63,5.1502,5.58413333333,5.48193333333,4.18093333333,4.56346666667,8.88653333333,4.70213333334,3.81266666667,4.58533333333,5.07026666667,10.8401333333
264.00,5.703,6.07573333333,6.13113333333,4.62026666667,5.19933333333,9.52606666667,5.0168,4.29506666666,5.08826666667,5.56413333333,11.2788666667
264.37,5.75046666667,6.26026666667,6.281,4.86733333333,5.38553333333,9.72640000002,5.34413333333,4.53573333333,5.25693333333,5.60953333333,11.3972
264.75,6.15073333333,6.65826666667,6.612,5.28206666667,5.71833333333,10.0147333334,5.7144,4.85413333333,5.49613333333,5.92406666667,11.6466
265.12,5.37453333334,6.1196,5.70286666667,4.74746666667,4.9368,9.2382,5.12626666667,4.02346666667,4.8948,5.05046666667,10.909
265.49,5.42053333333,6.11553333333,5.47806666667,4.9846,4.79946666667,9.24120000001,5.27646666667,4.05913333333,5.01333333333,4.97213333333,11.0384
265.87,5.1264,5.60746666667,4.96193333333,4.52466666667,4.14766666667,8.5962,4.9378,3.81453333333,4.52066666667,4.45246666666,10.7542
266.24,4.7252,5.0888,4.4274,4.23013333333,3.65026666667,8.14793333333,4.29586666667,3.52646666667,4.14133333333,3.92853333333,10.1819333333
266.61,4.9906,5.28726666667,4.835,4.76086666667,4.04146666667,8.5094,4.631,3.90446666667,4.4938,4.21953333333,10.2039333333
266.98,5.20673333333,5.63613333333,5.12426666667,4.94186666666,4.35146666667,8.8816,4.93113333333,4.1976,4.906,4.4802,10.4885333333
267.36,5.14186666667,5.4184,4.96193333333,4.68186666667,4.21153333333,8.77926666667,4.73373333333,4.07326666667,4.75793333333,4.49153333333,10.2870666667
267.73,4.3618,4.725,4.15473333333,3.856,3.47933333333,8.06853333333,4.06313333333,3.4996,3.98846666667,3.90026666667,9.65026666666
268.10,3.89833333333,4.30306666667,3.5506,3.47373333333,2.96213333333,7.7098,3.8314,3.0658,3.4036,3.4904,9.15073333333
268.48,4.21833333333,4.57893333333,3.8512,3.71026666667,3.28426666667,7.968,4.13313333333,3.30053333333,3.62833333333,3.6874,9.39699999999
268.85,4.35093333333,4.63166666667,3.98953333333,3.81546666667,3.3576,8.05026666667,4.13793333333,3.32193333333,3.88653333333,3.83493333333,9.46299999999
269.22,4.7104,4.8776,4.37613333333,4.11733333333,3.6884,8.4144,4.23746666667,3.73246666667,4.2688,4.1616,9.78686666667
269.59,5.1918,5.31493333333,4.88073333334,4.5944,4.23713333333,8.83133333333,4.5604,4.2926,4.8222,4.7882,10.0785333333
269.97,5.22513333333,5.3128,5.0136,4.65393333333,4.33053333333,8.92113333333,4.43326666667,4.0526,4.8414,4.8866,10.0604666667
270.34,5.78713333333,5.91706666667,5.62773333333,5.32386666667,4.90193333333,9.47326666666,4.99626666667,4.55066666667,5.3712,5.56573333333,10.7334
270.71,5.18653333333,5.39966666667,4.99926666667,4.72273333333,4.4176,9.01653333333,4.39753333333,3.9338,4.8726,5.02813333333,10.2346
271.09,4.85833333333,5.12346666667,4.64066666667,4.504,4.25013333333,8.74846666667,3.93193333333,3.7088,4.5654,4.8416,9.90646666666
271.46,4.8114,5.10886666667,4.6248,4.56253333333,4.3002,8.60853333334,3.91086666667,3.69713333333,4.6816,4.73286666667,9.97966666667
271.83,5.24513333333,5.44966666667,4.96206666667,4.91473333333,4.7154,8.98766666667,4.3038,3.93393333333,5.11933333333,5.03813333333,10.341
272.20,5.5108,5.6148,5.227,5.052,4.9784,9.1306,4.4918,4.19526666667,5.41193333333,5.1508,10.6667333333
272.58,5.63953333333,5.6744,5.33033333333,5.23073333333,5.1234,9.13233333332,4.68206666667,4.38526666667,5.5224,5.31526666667,10.8277333333
272.95,5.5312,5.53866666667,5.27706666667,5.13393333333,5.0032,9.04593333333,4.67973333333,4.32933333333,5.30166666667,5.245,10.8084
273.32,5.59466666667,5.65386666667,5.32546666667,5.22913333333,5.02406666667,9.07506666667,4.90293333333,4.37193333333,5.20686666667,5.37246666667,10.8979333333
273.69,5.28193333333,5.40013333334,5.0258,4.87,4.76433333333,8.83773333333,4.63366666667,4.03566666667,4.84233333333,5.066,10.6998666667
274.06,5.02753333333,5.27586666667,4.91233333333,4.7842,4.59453333334,8.66953333333,4.45906666667,3.99286666667,4.6818,4.92013333333,10.5749333333
274.44,4.963,5.1372,4.86413333333,4.643,4.47393333333,8.58366666666,4.47646666667,3.87566666667,4.4972,4.70806666667,10.4278666667
274.81,5.19846666666,5.28833333333,5.07413333333,4.82006666667,4.58726666667,8.71166666667,4.76453333333,4.15333333333,4.54773333333,4.83593333333,10.6058666667
275.18,5.63853333333,5.6574,5.50133333333,5.08426666667,4.85813333333,8.86013333333,5.3182,4.42193333333,4.85,5.10826666667,10.9891333333
275.55,6.11046666667,6.28133333333,6.03346666667,5.5078,5.25726666667,9.33680000001,5.8878,4.89666666667,5.27653333333,5.56566666667,11.3680666667
275.93,6.19026666667,6.40466666667,6.18753333333,5.64613333333,5.2656,9.35866666667,5.9,5.05153333333,5.26566666667,5.5644,11.4615333333
276.30,6.03446666667,6.3914,6.21313333333,5.69213333333,5.18306666667,9.29486666667,5.78573333333,4.9342,5.1742,5.55173333333,11.5248666667
276.67,5.85106666667,6.28113333333,6.0854,5.47166666667,5.1156,9.27346666668,5.5784,4.7538,4.9852,5.3884,11.3612666667
277.04,6.15706666667,6.5768,6.27093333334,5.70433333333,5.55453333333,9.52040000001,5.8514,5.06,5.33586666667,5.67446666667,11.5858
277.41,6.4894,6.88006666667,6.5764,5.93,6.0262,9.92026666667,6.12553333333,5.45786666667,5.74053333333,5.9208,12.0163333333
277.79,6.479,6.89926666667,6.6398,5.89473333333,6.03486666667,9.82266666667,6.17493333333,5.53726666667,5.79646666667,5.8768,11.9446
278.16,6.6578,6.965,6.71086666667,6.02566666667,6.3004,9.91286666666,6.36246666667,5.6978,5.99613333333,5.9962,12.0752
278.53,6.4568,6.78773333334,6.45686666667,5.8244,6.1968,9.7872,6.14073333333,5.532,5.89546666667,5.79473333333,11.9384666667
278.90,6.45126666667,6.84366666667,6.41006666667,5.8642,6.29206666666,9.75513333333,6.22706666667,5.4868,6.0,5.85253333333,11.9439333333
279.27,6.1408,6.51313333333,5.93406666667,5.5442,5.97846666667,9.48753333332,5.91346666667,5.28433333333,5.65346666667,5.5294,11.4962
279.64,5.99913333333,6.08946666667,5.72513333333,5.21793333333,5.7544,9.24646666666,5.626,5.1538,5.37533333333,5.30826666667,11.2170666667
280.02,6.1856,6.03673333333,5.74453333333,5.3236,5.93626666667,9.28119999999,5.77026666666,5.29786666667,5.48686666667,5.43533333333,11.2571333333
280.39,5.8358,5.7056,5.4342,5.016,5.61693333333,8.80759999999,5.5282,4.8858,5.29273333333,5.09066666667,10.8461333333
280.76,5.10806666667,4.91233333333,4.8198,4.37653333333,4.8498,8.02393333333,4.85793333333,4.0908,4.70286666667,4.458,10.2054
281.13,4.93733333333,4.77966666667,4.77973333333,4.30733333333,4.665,7.85433333333,4.80133333333,3.94713333333,4.6676,4.3074,10.1332666667
281.50,4.52953333333,4.4592,4.52166666667,3.99573333333,4.25086666667,7.44766666667,4.48506666667,3.62113333333,4.2484,3.98273333333,9.68106666667
281.87,4.27026666667,4.23973333333,4.296,3.9324,4.00666666667,7.30926666667,4.33186666667,3.3436,4.07073333333,3.81206666667,9.53160000001
282.25,4.1066,4.17386666667,4.0992,3.7928,3.79786666667,7.17466666667,4.24113333333,3.23746666667,3.875,3.6682,9.40346666666
282.62,3.8312,3.9364,3.9486,3.51813333333,3.5108,6.94066666667,4.02446666667,2.9994,3.64286666667,3.49353333333,9.24273333333
282.99,3.66246666667,3.7438,3.8228,3.26746666667,3.2076,6.77666666667,3.74146666667,2.76726666667,3.4422,3.30586666667,9.07960000001
283.36,3.38566666666,3.35066666667,3.57933333333,2.88633333333,2.71133333333,6.54266666667,3.325,2.36366666667,3.09866666666,2.88866666667,8.86240000001
283.73,3.05373333333,3.14466666667,3.29693333333,2.5994,2.38573333333,6.36673333333,3.0154,1.97453333333,2.85393333333,2.60853333333,8.6594
284.10,2.85686666667,3.03953333333,3.2442,2.4122,2.16346666667,6.27053333333,2.90733333333,1.78506666667,2.88753333333,2.49153333333,8.55733333333
284.47,3.00886666667,3.1578,3.2812,2.4642,2.16826666667,6.34313333333,2.94726666667,1.94266666667,2.84933333333,2.596,8.59240000001
284.85,3.3364,3.55973333333,3.61313333333,2.8526,2.35473333333,6.70353333333,3.1868,2.2358,3.1294,2.81593333333,8.78166666667
285.22,3.22386666667,3.4508,3.4708,2.7762,2.19193333334,6.6746,2.98093333333,2.1178,3.02313333334,2.6658,8.6218
285.59,3.275,3.4628,3.4252,2.88766666667,2.20973333333,6.65073333333,2.9764,2.07726666666,3.11093333333,2.62066666667,8.65706666667
285.96,3.57873333333,3.7312,3.68626666667,3.121,2.54226666667,6.9014,3.22273333334,2.24886666667,3.34,2.87273333333,8.99780000001
286.33,3.70973333333,3.87553333333,3.8814,3.25726666667,2.67393333333,6.98473333334,3.30013333333,2.3308,3.4074,3.01153333333,9.17480000001
286.70,4.0152,4.25866666666,4.04446666667,3.57286666667,2.971,7.27653333333,3.45813333333,2.62793333333,3.64493333333,3.3646,9.42513333332
287.07,4.52506666667,4.7702,4.44893333333,4.0636,3.45206666667,7.68306666667,3.89026666667,3.08213333333,4.08106666667,3.91553333333,9.88706666667
287.44,5.0244,5.25026666667,4.82573333333,4.56273333333,4.02693333333,8.04413333333,4.323,3.52426666667,4.4924,4.33466666667,10.3702
287.82,5.367,5.58966666667,5.0738,4.94286666667,4.3564,8.23593333333,4.72973333333,3.84053333333,4.74353333333,4.6478,10.601
288.19,5.6136,5.8498,5.228,5.18453333333,4.5646,8.46373333333,4.95626666667,4.0508,4.787,4.82626666667,10.6919333333
288.56,5.5592,5.86046666667,5.1682,5.16213333333,4.49973333334,8.5642,4.93653333333,4.1086,4.7292,4.81086666667,10.6555333333
288.93,5.43946666667,5.78546666667,4.9878,4.97353333333,4.43426666667,8.46966666666,4.9206,4.07,4.55033333333,4.75593333333,10.586
289.30,5.14653333333,5.67933333333,4.71666666667,4.69206666667,4.2826,8.1806,4.7106,3.86093333333,4.30326666667,4.5644,10.4906
289.67,4.98553333333,5.56106666667,4.6418,4.53,4.16973333333,8.149,4.5114,3.677,4.21946666666,4.45746666667,10.3228666667
290.04,4.637,5.32873333333,4.31793333333,4.2034,3.87833333334,7.8838,4.20753333333,3.5136,3.91993333333,4.1556,10.1052666667
290.41,4.52813333333,5.20606666667,4.19973333333,4.13886666667,3.8732,7.7966,4.1976,3.5196,3.848,4.02806666667,9.98333333333
290.78,4.6052,5.37473333333,4.42493333333,4.36613333333,4.06,7.95206666667,4.448,3.72033333333,4.0642,4.17333333333,10.1164
291.15,4.3036,5.24686666667,4.31006666667,4.1604,3.9684,7.77846666667,4.26586666667,3.52946666666,3.86706666667,3.8988,9.83966666667
291.52,4.01446666667,5.14786666667,4.2416,4.04026666667,3.839,7.58786666667,4.20753333333,3.34833333333,3.82606666667,3.92253333333,9.60580000001
291.89,3.85513333333,4.99506666667,4.17246666667,3.96673333333,3.866,7.5506,4.08066666667,3.18126666667,3.761,3.85073333333,9.47806666667
292.26,3.99473333333,5.2414,4.37153333333,4.20886666667,4.153,7.69046666667,4.3358,3.33453333333,4.00353333333,4.12613333333,9.77813333334
292.64,4.23613333333,5.4594,4.7434,4.39686666666,4.53053333333,7.90806666667,4.77046666667,3.5382,4.41273333333,4.39453333333,10.0918
293.01,4.3758,5.64946666667,4.90846666667,4.62733333333,4.7828,8.0544,4.968,3.6626,4.61133333333,4.62733333333,10.256
293.38,4.75966666666,5.98,5.3548,5.0116,5.0504,8.37906666667,5.48526666667,4.0796,4.91753333333,4.90146666667,10.4622666667
293.75,5.1278,6.3352,5.75873333333,5.316,5.273,8.5688,5.93113333333,4.585,5.17993333333,5.1572,10.7728666667
294.12,5.17953333333,6.38613333333,5.87486666667,5.41953333333,5.21306666667,8.5712,6.04086666667,4.60086666667,5.2288,5.24886666667,10.6258
294.49,5.2538,6.48873333333,5.91953333333,5.3308,5.13513333333,8.64426666667,5.9724,4.5572,5.34373333333,5.4142,10.5823333333
294.86,4.9054,6.08373333333,5.60513333333,4.87566666667,4.7396,8.2068,5.52646666667,4.1586,4.85013333333,5.01586666667,10.2552
295.23,4.3544,5.43886666666,5.0474,4.35633333333,4.0468,7.61386666667,4.92213333333,3.63693333333,4.22933333333,4.49993333333,9.77046666667
295.60,4.2992,5.39133333333,4.94933333333,4.233,3.8922,7.60526666667,4.8208,3.64686666667,4.1608,4.33406666667,9.70206666665
295.97,4.1564,5.34033333333,4.902,4.11946666667,3.70146666667,7.46953333333,4.67253333333,3.5666,4.06393333333,4.20826666667,9.62826666666
