wavelength,Back_TacSurm,Belly_TacSurm,Breast_TacSurm,Crissum_TacSurm,Crown_TacSurm,DorTail_TacSurm,Patch10_TacSurm,Patch11_TacSurm,Rump_TacSurm,Throat_TacSurm,WingTip_TacSurm
196.27,-64.6948666667,-95.9624666665,-59.0610666666,-59.5868266666,-29.7653333333,-32.8638,-57.0891333333,-60.2817333333,-55.4928666667,-60.0000666667,-65.7276666665
196.65,-37.8754666667,-65.5678,-35.6044,-37.52381,-12.3809333333,-13.6263333333,-33.6996,-38.1684,-31.9414666667,-38.2417333333,-38.7544666667
197.03,-37.0138,-65.0000666667,-36.0415333333,-39.05215,-15.4164666667,-13.8194666667,-36.4584666667,-38.75,-33.9583333333,-38.8193333333,-41.0418
197.40,-32.8261333333,-65.942,-32.0289333333,-38.9239566666,-14.0580666667,-18.1158666667,-35.5796666667,-38.3333333333,-33.913,-35.3622666667,-46.0870666667
197.78,-42.7705333332,-84.2424666667,-42.4241333333,-52.2163733333,-22.8572666667,-28.4848666667,-47.4458,-49.4371333333,-45.0217333333,-43.2035333333,-64.7618666667
198.16,-48.0701333332,-90.9648666667,-46.8422,-56.6008866666,-25.5262,-35.7894666666,-53.5088666667,-53.5964,-45.8772,-47.1053333333,-67.2807333333
198.54,-55.1599333334,-100.548066667,-55.7079333333,-68.1323699999,-33.4246,-45.0228,-64.1096,-63.4702,-48.9497333333,-56.8035333333,-77.1691333333
198.92,-99.4444000001,-166.9444,-96.25,-126.118036667,-67.2222,-85.5555333333,-112.5,-113.333333333,-90.9722666668,-98.7499999998,-132.083266667
199.30,-90.0741333334,-152.8888,-81.7777999999,-116.28886,-52.2963333334,-67.5554666668,-103.555466666,-98.0738666666,-77.9259333334,-77.7778,-126.074266667
199.68,-158.333266667,-254.7618,-144.762,-201.39282,-94.2857333333,-117.618933334,-187.618933333,-176.4286,-144.523733333,-127.857133333,-200.238066667
200.06,-157.948733333,-254.615333333,-137.435866667,-191.4103,-87.6923333332,-113.846066667,-174.871666667,-172.051266667,-139.230666667,-126.4102,-203.8462
200.44,-308.333333333,-458.333333333,-283.75,-367.145833333,-202.083333333,-222.083333333,-340.416666667,-329.166666667,-284.583333333,-223.75,-385.833333334
200.82,-657.500000001,-967.499999999,-648.333333333,-772.958333333,-489.166666667,-507.5,-726.666666667,-655.833333333,-661.666666667,-460.833333333,-812.5
201.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.57,6.4142176511e+15,1.00392741694e+16,6.91746079127e+15,7.91968229926e+15,4.62301325385e+15,5.22008138627e+15,7.50599937895e+15,6.7809880753e+15,6.62745626982e+15,5.22861093102e+15,8.30777658535e+15
201.95,-697.142799999,-1103.80953333,-758.095133333,-856.714376667,-493.333333334,-562.8572,-848.571533333,-701.904866667,-681.904733333,-568.571466667,-854.285666667
202.33,-574.285733333,-973.333200001,-671.428533333,-738.523656667,-381.9048,-443.809466667,-761.904866667,-616.190599999,-555.238133333,-436.190533333,-718.095199999
202.71,-263.1112,-455.555533333,-296.0,-315.688936667,-168.0,-194.222266667,-354.666733333,-277.333266667,-243.555533333,-201.3334,-320.889066667
203.09,-227.555466667,-423.555666667,-266.222266667,-276.022313333,-127.110933333,-167.1112,-310.222133333,-224.0,-195.555666667,-180.8888,-295.555533333
203.47,-223.1372,-408.627466667,-273.725533333,-271.37247,-135.2942,-176.470666666,-280.0,-214.902,-194.117733334,-196.470666667,-289.411733333
203.85,-96.8749999999,-192.916666667,-113.541666667,-111.677083333,-51.4583333333,-70.0000000001,-118.333333333,-85.2083333335,-77.4999999999,-86.2499999999,-136.041666667
204.22,-47.8014666667,-113.617066667,-59.5746666667,-61.0710300001,-12.6241333333,-34.3260666667,-66.9503999999,-37.3050000001,-32.3403333334,-37.1630666667,-74.1843999999
204.60,-16.6082,-73.0993333333,-27.9532666667,-31.99415,10.8772,-14.6198,-42.2222666667,-15.6724000001,-11.5790666667,-17.8947333333,-42.8069333333
204.98,-15.9259333333,-76.5431333333,-22.8394666667,-36.2408433333,19.7529333333,-11.9753999999,-50.0000666667,-22.8395333333,-13.0865333333,-24.4444666667,-47.9012666667
205.36,-11.5789333333,-70.7603999999,-21.2865333333,-35.2983866667,21.4036,-5.84793333339,-49.0057333333,-18.2455333333,-16.8421333333,-28.304,-41.4036
205.74,-14.7125333333,-71.7240666666,-22.7586,-35.8620433333,16.0920666667,-3.21853333334,-45.9770666667,-17.2414666667,-14.2529333333,-29.0804,-40.9196666667
206.12,-20.2898666667,-88.6957333333,-29.4203333333,-47.42757,15.2173333333,-2.46380000006,-56.2318,-28.5507333333,-25.9420666667,-41.8840666666,-58.4058
206.50,-38.862,-114.1464,-49.1057333333,-65.0161933333,-0.3252,-13.8209999999,-68.7804,-46.5042,-49.756,-69.5934666665,-83.7398666667
206.87,-12.3077333333,-91.1112000001,-34.1881333333,-46.6582466667,19.8290666667,2.73500000006,-32.9913333333,-16.7520666668,-32.9914,-49.5728000001,-65.8119333333
207.25,-2.262,-55.5952666667,-25.1191333333,-28.75011,10.9524666667,3.09520000007,-20.9524,-8.69053333334,-22.2619333333,-32.6189999999,-44.2858666666
207.63,-6.90906666665,-63.1514666666,-33.3332666667,-35.9878166667,-0.848466666666,-9.69693333334,-32.6061333333,-20.606,-33.697,-47.6364,-52.1212
208.01,-47.6190000001,-139.619,-89.9046666666,-95.5523433331,-30.8572,-57.5238666666,-88.3810000001,-71.4285333333,-90.2858,-113.904866667,-120.952266667
208.39,-175.185333333,-357.407466667,-267.037,-279.370263333,-167.4074,-209.629666667,-242.592466667,-230.3704,-280.740733334,-334.814733333,-313.3334
208.77,1108.0,1804.0,1412.0,1466.93333333,1069.33333333,1257.33333333,1276.0,1305.33333333,1440.0,1657.33333333,1577.33333333
209.14,781.904866667,1252.38093334,1031.42853333,1018.19039667,773.333266667,875.237933335,851.428533333,893.333266666,980.9524,1133.33333333,1077.14273333
209.52,460.000066666,685.238133333,571.904866667,558.00003,445.238066667,508.5714,449.9998,502.3808,522.381,598.095266666,586.666533333
209.90,423.333333333,598.333333333,520.0,494.770833333,409.583333333,475.0,405.833333334,475.833333333,483.333333333,537.916666667,509.166666667
210.28,6873.33333333,9546.66666666,8579.99999999,7832.0,6346.66666667,7500.00000001,6473.33333333,7513.33333333,7460.0,8693.33333333,7800.00000001
210.66,-6753.33333333,-9380.0,-8606.66666665,-7748.99999999,-6380.0,-7186.66666666,-6606.66666667,-7193.33333333,-7040.0,-8226.66666667,-7553.33333334
211.03,496.889,682.6666,617.333333333,579.666616667,487.111133333,509.333333333,523.1112,533.333266667,519.555666666,606.222066667,556.000066667
211.41,326.6666,486.3492,433.333266667,400.17463,338.7302,345.714333333,361.269933333,370.4762,354.920666667,419.0474,365.714266667
211.79,244.047533333,365.238066667,333.3332,305.202573333,253.809466667,257.619066667,277.1428,280.000066667,258.095333333,308.095266667,265.000066667
212.17,203.958333333,317.291666667,285.208333333,274.375,217.708333333,223.125,238.75,242.708333333,212.291666667,248.958333333,217.708333333
212.55,182.7586,307.5862,269.195266667,270.310273333,189.4254,196.781733334,230.115,221.839,179.540266667,224.367733333,193.333266667
212.92,235.789533333,416.140466667,378.245533333,358.94745,240.000133333,240.000066667,303.157933333,280.350933333,233.684333333,290.1754,252.2808
213.30,195.333333333,303.5556,277.555533333,270.044373333,199.111066667,203.555466667,235.111066666,220.444333333,192.2222,229.7778,202.666733333
213.68,237.7778,353.888866667,334.166666667,332.597226667,235.000066667,239.4444,282.5,264.166666667,228.888866667,266.944466667,239.166666666
214.06,306.666666667,440.666666667,406.0,412.233333333,306.0,308.0,351.333333333,324.0,281.0,342.0,305.666666667
214.44,248.333266667,365.5554,330.8334,350.33335,265.555533333,264.166666667,303.889,273.888933333,240.000066667,281.666533333,265.555533333
214.81,560.666666667,855.333333334,750.0,795.200000001,644.666666667,647.333333333,702.0,632.666666667,584.0,665.333333333,615.333333333
215.19,2940.0,4253.33333333,3846.66666667,3889.16666667,3300.0,3366.66666667,3523.33333333,3233.33333333,3033.33333333,3290.0,3046.66666667
215.57,922.857133333,1253.33326667,1108.57146667,1122.57134667,978.095200001,1006.66666667,1033.3334,991.428533334,926.666733333,950.476333333,925.714266667
215.95,-2916.66666667,-3960.0,-3370.0,-3548.0,-3116.66666667,-3076.66666667,-3000.0,-3086.66666667,-2963.33333333,-2880.0,-2846.66666667
216.32,-979.999933335,-1281.11113333,-1144.44446667,-1160.16662333,-1130.0,-1005.55553333,-978.888866667,-1055.5556,-1043.33346667,-1035.55566667,-993.3334
216.70,3250.0,4080.0,3780.0,3786.66666667,3793.33333333,3373.33333333,3133.33333333,3613.33333333,3620.0,3470.0,3283.33333333
217.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.46,-874.444400001,-1137.77773333,-1055.5556,-1082.66673,-1133.3334,-1007.77773333,-943.333333333,-1052.22226667,-1056.66666667,-1071.11106667,-917.777800001
217.83,-836.666666666,-1158.8888,-1068.8888,-1079.00002,-1146.6666,-1043.33333333,-960.000066667,-1077.77786667,-1111.1112,-1135.55546667,-902.222333333
218.21,705.7144,996.1904,943.809600001,931.523786667,981.904800001,922.857066667,831.428533333,919.047666667,1017.14273333,1008.5714,785.714266668
218.59,384.1026,530.2564,525.641133334,478.71789,504.102533333,508.205133333,423.5898,480.5128,550.769266667,534.358933333,403.589733333
218.97,202.133333333,275.733333333,285.866666667,264.226666667,244.266666666,277.333333333,221.333333333,250.933333333,289.866666667,275.2,214.933333333
219.34,196.904733333,255.0,277.857,247.70236,218.333266667,262.618933333,205.476333333,237.381,269.285733333,258.8096,199.5238
219.72,180.247,236.049266667,264.938266667,234.802473333,195.555466667,244.691333333,187.654266667,212.345666667,244.691333333,255.555466667,174.321
220.10,201.8182,276.6666,306.666666667,271.272776667,211.818133333,274.242333334,213.0304,236.3636,273.9394,302.121133333,188.4848
220.47,2673.33333333,4440.0,5246.66666667,4258.0,2786.66666667,4146.66666667,2980.0,3493.33333333,4306.66666667,4786.66666667,2386.66666667
220.85,-61.7391333333,-135.942,-163.1884,-112.63764,-53.9130666667,-111.014533333,-64.9274666667,-75.9421333333,-98.8404666666,-133.913066667,-34.4928666667
221.23,-26.0215333333,-82.7956666668,-101.290266667,-65.9139533334,-17.4192,-58.9247333333,-15.914,-38.9246666667,-45.3762666667,-74.4086666666,1.07533333332
221.61,7.9366,-35.8729333333,-49.2064,-23.9046866667,15.2380666666,-13.1746666667,20.3174666666,-3.80953333333,-9.5238,-19.9998666666,23.4920666667
221.98,26.8056666666,-17.2221333333,-21.9444,-1.33333666668,30.9722666667,5.0,36.5278,14.5833333333,14.8613333333,4.16660000001,39.3054666667
222.36,28.4102666667,-5.33333333335,-7.4872,8.84611666666,33.3334,14.4616,34.4616666667,19.282,23.1794666667,12.4102666667,38.4615333333
222.74,18.7013333333,-6.06053333334,-10.909,-0.32033333334,19.8268,7.27280000001,26.5801333333,12.2944666667,16.5368666667,4.41553333335,25.7143333333
223.11,26.1302666667,6.89666666667,3.60160000001,8.33725666667,26.7432666667,19.3868666667,36.705,23.3716666667,25.6704,13.3333333333,33.1800666667
223.49,28.372,8.44966666667,10.8528,8.49228333332,26.3566,20.8527333333,40.3100666667,25.4262,31.2403333333,12.7906666667,34.9612
223.87,21.1494666667,3.37166666665,5.67053333332,1.57855000001,18.0076666667,11.1112,33.5632666667,15.8620666667,20.7663333333,6.66680000001,24.8275333333
224.24,6.15393333333,-10.3419333333,-8.97426666666,-16.8418966667,1.3676,-8.88893333334,18.8887333333,-2.6645352591e-16,3.93166666667,-11.4531333333,7.86319999999
224.62,-22.9032666667,-35.5914666667,-31.1827333333,-41.7743066667,-18.172,-38.2795333333,1.1828,-23.4407333333,-18.1719333333,-38.8172,-12.7957333333
225.00,-58.0740666667,-74.0740000001,-71.7035999999,-86.1332599999,-54.6666666667,-80.2963333333,-26.3702666667,-61.0369999999,-63.5555333333,-85.3333333333,-46.3704666667
225.38,-138.064466667,-154.193466667,-162.365533333,-177.440966667,-126.666666667,-166.236533333,-89.0322666668,-137.8494,-148.172066667,-181.720533333,-126.666666667
225.75,-130.370266667,-132.777866667,-143.1482,-149.213093333,-114.073933333,-148.7038,-74.0740666666,-113.518533333,-130.555466667,-165.740733333,-106.296333333
226.13,-105.891466667,-106.201466667,-116.124133333,-117.60454,-88.6820666665,-114.728666666,-56.2791333333,-82.7907333335,-107.2868,-135.038733333,-86.0464666667
226.51,-100.4,-98.2666666668,-107.066666667,-114.16,-86.1333333334,-101.733333333,-57.2,-79.0666666667,-99.8666666667,-122.666666667,-81.2000000001
226.88,-102.424266667,-106.666733333,-106.363533333,-120.644,-88.7878666665,-104.545533333,-62.5758,-82.7272666666,-109.090933333,-130.909133333,-84.2424
227.26,-114.814866667,-108.888933333,-113.926,-122.140613333,-98.8148000001,-107.407466667,-73.9259333333,-97.3333333333,-116.740733333,-143.851733333,-92.7408666667
227.64,-78.6275333333,-76.6666666667,-83.5293333334,-84.2204866666,-72.0588,-73.2352,-51.3724666667,-71.5686,-87.2549333333,-97.6470666667,-69.0197333333
228.01,-62.3704,-59.9258,-66.1480666667,-68.80367,-59.7036,-58.1481333333,-43.1851333333,-55.9259333333,-69.037,-77.3332666667,-54.4444
228.39,-43.2728,-42.2424666666,-50.1818,-51.66974,-44.3029333333,-39.3939333333,-27.4545333333,-41.8181333333,-51.5757333333,-55.7576666667,-38.3031333333
228.76,-20.4922,-22.0134666667,-29.3513333333,-30.3624866667,-24.9664,-18.747,-10.3802666667,-20.6264,-29.1723333333,-32.9752,-19.6420666667
229.14,-11.1941333333,-14.8307333333,-19.3939333333,-19.5348366667,-16.8272,-10.1603333333,-3.56499999999,-12.7272,-18.5382666667,-22.46,-12.2994
229.52,-3.19386666667,-8.31006666667,-11.6278666667,-11.3147533333,-11.1006666667,-4.0,2.6046,-5.98446666666,-10.9766666667,-13.6124,-5.27113333333
229.89,-0.734533333333,-6.72306666667,-8.92659999999,-8.91538000001,-9.20906666667,-1.01700000001,3.78526666667,-4.80226666667,-7.17526666667,-10.7628,-2.0904
230.27,-2.70413333333,-7.12186666667,-9.39760000001,-9.27584666665,-10.1204666667,-2.1688,1.9546,-6.66666666667,-7.20219999999,-11.4590666667,-2.75773333333
230.65,-1.1906,-3.28046666667,-7.03699999999,-5.90993666667,-8.04233333334,-0.238066666674,4.73553333333,-4.73553333333,-4.33860000001,-9.10046666666,-1.32273333333
231.02,0.170200000001,-0.559533333334,-5.42573333333,-3.21909,-5.96113333333,1.02193333333,7.08020000001,-2.74946666667,-1.43546666667,-6.64233333333,0.973200000002
231.40,-0.1476,-1.353,-6.5682,-5.6334,-6.642,-1.3776,6.9864,-3.9114,-2.7306,-6.9864,0.5658
231.78,6.71506666667,5.72459999999,0.845399999998,0.69316,1.03873333334,5.65226666667,13.6956666667,4.46866666667,5.02413333333,-0.169,8.26093333332
232.15,11.6607333333,10.1334,5.43026666667,5.36611333333,6.30293333334,11.6122,19.5394666667,10.0120666667,10.206,5.26053333334,14.0848666667
232.53,11.5374,10.947,6.027,6.70842,8.4132,12.669,21.0576,12.4476,11.316,6.5928,15.7932
232.90,10.8464666667,10.8730666667,6.50799999999,6.36117,8.17446666667,13.7830666667,22.2752,12.8042666667,11.5608666667,7.40746666667,17.5925333333
233.28,9.05560000001,9.63886666666,5.75000000001,4.88756333333,8.25000000001,13.8055333334,21.6666666667,11.8332,10.1666666667,6.24993333333,17.1944
233.66,8.53220000001,10.4252,5.67893333332,4.93414666667,9.05339999999,15.1440666667,21.7009333333,12.1260666667,10.6722,6.80379999999,17.6679333333
234.03,4.26326666667,6.32333333334,0.686733333332,-0.299036666667,4.14886666667,11.6166,17.6823333333,7.75406666666,5.77966666666,2.66100000001,11.6452
234.41,-0.764533333324,1.46793333333,-5.59639999999,-6.54736333333,-1.10093333333,7.6758,14.006,3.18033333334,-0.886866666668,-1.43733333333,6.3302
234.78,-1.51639999999,-1.485,-7.83593333333,-8.64916,-3.31753333333,7.1406,13.9336666667,0.600399999999,-3.19120000001,-1.86413333333,4.58139999999
235.16,-0.0299333333326,-0.450400000001,-7.08713333333,-7.07659666667,-0.960933333341,8.40846666669,15.3755333333,1.20133333333,-3.30339999999,-0.840933333338,5.55559999999
235.54,1.04246666667,-0.850533333333,-5.92599999999,-4.36336999999,0.246799999994,9.30033333333,15.6926666667,2.3868,-1.50893333333,-0.823066666666,6.61166666668
235.91,-4.72226666667,-7.08333333334,-11.3332666667,-9.36398000001,-6.08333333334,3.72226666667,11.6389333333,-5.02773333334,-6.58326666667,-6.52773333334,0.749933333334
236.29,-8.44246666665,-10.3824,-13.7431333333,-12.0080366667,-9.23486666667,0.382400000006,9.31693333332,-10.0000666667,-9.39893333333,-9.28966666667,-4.09839999999
236.66,-7.8552,-10.6200666667,-13.0749333333,-10.5945033333,-9.76740000001,0.051466666654,8.83720000001,-11.0594,-8.42380000001,-9.45733333332,-4.41860000001
237.04,-9.20740000001,-12.8552666667,-15.4213333333,-11.4653066667,-11.1446666667,-2.9686,6.76733333334,-13.2578666667,-11.3710666667,-12.805,-6.66666666666
237.41,-7.35286666667,-10.0000666667,-12.9901333333,-8.40319333334,-9.75486666667,-0.686200000006,9.95093333333,-10.7598,-8.48033333333,-10.4167333333,-3.87246666666
237.79,-6.04773333333,-8.99999999999,-10.0952666667,-6.28462,-9.14286666667,0.595333333326,11.3095333333,-9.57146666667,-7.38093333332,-10.0952666667,-1.59526666667
238.17,-3.8504,-5.83053333333,-6.75466666667,-3.87014999999,-6.00646666666,2.24419999999,13.7294666667,-6.31466666666,-4.68653333333,-7.81066666667,2.09033333334
238.54,1.67173333333,-0.684733333334,-0.745133333333,0.952699999998,-1.79253333333,7.35153333332,18.7512666667,-0.725000000001,1.57106666667,-2.49753333333,7.77439999999
238.92,5.96766666667,4.10393333333,5.269,5.34601000001,2.86733333333,11.7384,21.2186,5.4122,6.00366666666,2.31173333333,13.4407333333
239.29,4.81753333333,2.01873333333,4.68193333333,3.64635333333,1.47573333333,10.6020666667,19.8132666667,4.4784,4.56326666667,1.47593333333,12.0272
239.67,4.12326666667,1.5008,4.94486666667,2.82215666667,1.3272,10.7583333333,18.9256666667,4.3444,3.57033333333,1.42173333333,10.9638
240.04,4.61866666667,2.85306666667,5.83326666667,3.4266,2.49993333333,11.6806666667,18.2202666667,5.79086666667,3.0932,2.6412,11.2146666667
240.42,4.1746,2.4424,5.07173333333,3.10398666667,1.98126666667,10.5420666667,16.5482666666,5.64486666666,2.16813333333,2.2678,10.9781333333
240.79,4.70786666667,3.6364,5.91986666667,3.7684,2.4676,10.5194,16.5258666666,6.52606666667,2.73806666667,3.07353333333,11.2445333333
241.17,5.30513333333,4.82633333333,6.939,4.50088333333,3.1174,10.9388,16.5821333333,7.24880000001,4.0656,4.60086666667,11.3522
241.54,5.14166666667,4.41666666667,6.43333333333,4.19791666667,3.11666666667,10.575,16.0583333333,6.69166666667,3.95833333333,4.65833333333,10.9833333333
241.92,5.82666666667,5.1876,6.6964,4.64545,3.99853333333,10.9772,16.4176666667,7.12733333333,4.88293333333,5.31406666667,11.2003333333
242.29,5.69053333334,4.82526666667,6.54893333333,4.54142666667,3.8976,10.9450666667,16.227,6.83266666666,4.87366666667,5.44133333333,10.7097333333
242.67,4.74866666667,4.08533333333,5.60266666667,3.95677333333,3.50073333333,9.98353333332,15.4154666667,6.1018,4.0788,4.53193333333,9.46466666667
243.05,2.77226666667,2.25673333333,3.24306666667,2.09837333333,1.59886666667,7.91106666667,14.0039333333,3.9846,2.01806666667,2.65,7.13726666667
243.42,3.598,3.47826666667,4.20293333333,3.22023333333,2.21793333333,8.85326666666,14.9276,4.91493333333,3.01213333333,3.77433333333,7.9962
243.80,3.7954,4.0542,4.28833333333,3.77141333333,2.0702,9.02659999999,14.8182666667,5.0894,3.38886666667,4.11566666667,8.08373333333
244.17,3.91833333333,4.3684,4.1702,4.04798333333,2.16613333333,8.86293333333,15.0914666667,5.0766,3.89426666666,4.15246666667,8.119
244.55,4.5418,5.4524,4.8744,4.83067333333,2.88973333333,9.59713333333,16.0186,5.72106666667,4.8686,5.0206,8.7974
244.92,3.86833333333,4.75793333334,4.35813333333,4.10639666667,2.38173333333,9.21180000001,15.5461333333,4.78613333333,4.15553333333,4.60573333334,8.14186666667
245.30,2.999,3.7632,3.291,3.10614,1.465,8.07853333333,14.7982666667,3.50313333333,2.97773333333,3.52973333333,6.94813333333
245.67,3.44053333333,4.36986666667,3.71306666667,3.25277,1.6206,7.9026,15.1484666667,3.76166666667,3.15353333333,4.00986666667,6.92446666667
246.05,3.45166666667,4.09033333333,3.60793333333,2.98258666667,1.2324,7.58660000001,15.2265333333,3.49633333333,2.73266666667,4.13033333333,6.73806666667
246.42,3.51753333333,3.89006666667,3.558,2.93146,0.9714,7.30613333333,14.9281333333,3.4122,2.4204,3.96666666667,6.48453333333
246.79,3.5048,3.833,3.6166,2.82157,0.8426,7.38626666667,14.8210666667,3.2214,2.1588,3.8514,6.53993333333
247.17,4.0104,4.20613333333,4.20273333333,3.20791,1.31953333333,7.8214,15.2028,3.5258,2.55313333333,4.0962,6.97246666667
247.54,3.86006666667,3.80106666667,3.92213333333,2.90769666667,1.18746666667,7.6284,15.1096,3.18946666667,2.303,3.66046666667,6.67646666666
247.92,4.25666666667,4.0618,4.2568,3.23654,1.6046,7.8716,15.6363333333,3.464,2.43833333333,3.94826666667,7.0726
248.29,4.38086666667,3.96793333333,4.4054,3.29577666667,1.599,7.85886666667,15.7578,3.5274,2.32593333333,4.06033333333,7.23346666667
248.67,4.05806666667,3.45226666667,4.0518,2.79682,1.16826666667,7.49793333333,15.4843333333,3.0876,1.82033333333,3.63473333333,6.8398
249.04,4.3672,3.68113333333,4.29413333333,2.96919333333,1.35613333333,7.65446666667,15.8711333333,3.3444,1.9754,3.8178,7.00646666667
249.42,4.8036,4.1472,4.85326666667,3.29424333333,1.77033333333,8.25126666666,16.4594,3.87873333333,2.27413333333,4.29953333333,7.5086
249.79,4.442,3.67706666667,4.53773333333,2.86596666667,1.3886,7.95240000001,16.2947333333,3.61673333333,1.66493333333,3.70173333333,7.07046666667
250.17,3.75826666667,3.36,4.17533333333,2.38258333333,1.0408,7.5966,16.1652,3.1726,1.22846666667,2.9698,6.60166666667
250.54,3.48653333333,3.54053333333,4.16146666667,2.28287333333,1.089,7.72253333333,16.6295333334,3.0972,1.13453333333,2.68326666667,6.69146666667
250.92,3.5378,3.60806666667,4.29353333334,2.43231666667,1.0986,7.68186666667,16.8929333333,3.16853333333,1.16013333333,2.7774,6.67986666666
251.29,3.57873333333,3.66206666667,4.20826666667,2.29996,0.967533333333,7.53686666667,16.963,3.12493333333,1.0416,2.58333333333,6.449
251.66,3.14546666667,3.49226666667,3.8776,1.97683666667,0.4528,7.06653333333,16.8498,2.9192,0.7756,2.32166666667,6.10793333333
252.04,2.48866666667,2.83853333333,3.1434,1.24666,-0.329799999999,6.35193333333,16.4766666667,2.25386666667,0.289799999999,1.784,5.51733333333
252.41,2.35,2.9504,2.91413333333,1.00202666667,-0.450199999999,6.36126666667,16.4596,1.8944,0.326199999999,1.72886666667,5.41406666667
252.79,2.498,3.17166666666,3.002,1.25007333333,-0.0741333333334,6.56053333334,16.9132666667,2.1692,0.578066666665,1.76613333333,5.64846666666
253.16,2.16673333333,2.79566666667,2.5268,1.00268,-0.2312,6.2742,16.8601333333,1.84946666667,0.317199999999,1.4408,5.2258
253.54,1.91953333333,2.387,1.98473333333,0.740703333333,-0.505666666665,5.82386666667,16.6449333333,1.47353333333,0.206733333333,1.09846666667,4.73613333334
253.91,2.21466666667,2.62106666667,2.19253333333,1.34497,-0.206,6.20473333333,16.9615333333,1.7528,0.834733333333,1.38573333333,5.07506666667
254.28,3.10326666667,3.0578,2.56893333333,2.24651,0.346733333334,6.74613333334,17.3516,2.5008,1.3528,2.14273333333,5.72893333333
254.66,3.89913333333,3.47706666667,2.961,2.72566333333,1.00853333333,7.02433333333,17.7483333333,3.10766666667,1.92326666667,2.87893333333,6.43806666667
255.03,4.33746666667,3.8898,3.18813333333,3.10069666667,1.60906666667,7.28966666666,18.3122,3.4906,2.35326666667,3.25466666667,6.9208
255.41,3.93013333333,3.64433333333,3.1428,3.03883666667,1.54286666667,7.24446666666,18.1334666667,3.1936,2.41893333333,3.56193333333,7.02213333333
255.78,3.86373333333,3.748,3.14366666667,3.00218666667,1.61366666667,7.26459999999,17.8786,2.96366666667,2.59093333333,3.45226666666,7.17453333333
256.15,2.70753333333,2.91833333333,2.3626,2.10185,1.0026,6.73686666667,16.9604,2.00506666667,1.84553333333,2.51593333333,6.41753333334
256.53,2.01606666667,2.20166666667,1.87386666667,1.39713666667,0.568999999999,6.26466666667,16.3699333333,1.7006,1.42226666667,2.02853333333,5.65246666667
256.90,2.4284,2.5672,2.4574,1.51941333333,0.867333333333,6.5452,16.5770666667,2.21453333333,1.8502,2.5846,5.9322
257.28,3.06713333333,3.3202,3.23053333333,2.10831666667,1.14373333333,6.9776,16.5956,2.90913333333,2.44013333333,3.17253333333,6.6352
257.65,3.2046,3.4388,3.4762,2.17030333333,1.0776,6.94286666667,16.3738,2.9046,2.291,3.3074,6.7838
258.02,3.1138,3.35766666667,3.30493333333,1.99884,0.967466666667,6.73573333333,15.8414666667,2.5894,2.07733333334,3.25213333333,6.63413333333
258.40,2.72426666667,3.04353333333,3.1164,1.73210666667,0.708066666666,6.40293333333,15.3532,2.26613333333,1.71446666667,2.9324,6.18766666666
258.77,2.54773333333,2.74786666667,2.97546666667,1.62913666667,0.536866666667,6.32693333334,15.1865333333,2.0596,1.4376,2.74186666667,5.81446666667
259.15,2.50793333333,2.63793333333,2.9496,1.58299,0.439333333333,6.24373333333,15.0926,1.98173333333,1.37733333333,2.68126666667,5.67446666667
259.52,3.08213333333,3.0134,3.3506,2.0676,0.989666666666,6.67646666667,15.6007333333,2.53813333333,1.78493333333,3.06006666667,6.1398
259.89,3.18153333333,3.08506666667,3.4804,2.20344666667,1.17253333333,6.93093333333,15.6897333333,2.7586,1.8346,3.29666666667,6.23233333333
260.27,3.7562,3.53813333333,4.03606666667,2.73309666667,1.65446666667,7.38926666667,16.2062,3.3378,2.3222,3.78953333333,6.605
260.64,3.86273333333,3.58246666667,3.98353333334,2.81869333334,1.63486666666,7.44313333333,16.2666,3.3452,2.2064,3.77006666667,6.64086666667
261.01,3.67546666667,3.3204,3.70353333333,2.73092,1.35993333334,7.20686666667,16.0253333333,2.9784,1.941,3.49273333333,6.2944
261.39,3.4464,3.04646666667,3.43546666667,2.57180333333,1.232,6.997,15.8865333333,2.69233333333,1.72533333333,3.26806666666,5.9082
261.76,3.53413333333,3.0812,3.4694,2.80765333333,1.26726666666,7.0416,15.9482666667,2.77993333333,1.80946666667,3.30206666667,5.96613333333
262.13,3.54746666667,2.9972,3.51706666667,2.74725333333,1.16846666667,7.01333333333,16.0262,2.77253333334,1.71406666667,3.29926666667,5.964
262.51,3.915,3.35853333333,3.89213333333,3.09558666667,1.62373333333,7.43053333333,16.4718666667,3.18666666667,2.2154,3.72273333333,6.34546666667
262.88,4.17153333333,3.62553333333,4.14113333333,3.4006,1.8142,7.64833333333,16.6942666667,3.3554,2.5862,3.9428,6.5786
263.25,4.02506666666,3.42173333333,3.90613333333,3.22899333333,1.59653333333,7.38573333333,16.4838,3.1048,2.4314,3.63813333333,6.25233333333
263.63,3.68653333333,3.29633333333,3.55866666667,3.10635666667,1.3084,7.10733333333,16.3101333333,2.93306666667,2.14593333333,3.44446666667,5.8256
264.00,3.90893333333,3.5008,3.72313333333,3.31887666667,1.4754,7.13286666667,16.5538,3.12213333333,2.23686666667,3.6248,5.9782
