wavelength,Back_EmbDuim,Belly_EmbDuim,Breast_EmbDuim,Crissum_EmbDuim,Crown_EmbDuim,DorTail_EmbDuim,Patch10_EmbDuim,Patch11_EmbDuim,Rump_EmbDuim,Throat_EmbDuim,WingTip_EmbDuim
775.67,24.5836666667,48.9683333333,36.7633333333,25.0313333333,14.094,19.2643333333,26.6466666667,14.2433333333,18.2650666667,49.1923333333,25.926
775.98,24.5546666667,50.0376666667,36.9453333333,24.3793333333,14.9986666667,19.2376666667,26.6866666667,14.8986666667,18.4098,50.0626666667,26.3356666667
776.30,25.422,51.272,37.944,24.4393333333,16.4023333333,20.0553333333,28.1936666667,15.6713333333,18.8764666667,51.5996666667,27.085
776.61,25.2333333333,51.451,38.5313333333,25.0316666667,16.3763333333,20.439,28.5896666667,15.8213333333,19.3592666667,51.9303333333,26.8733333333
776.92,24.648,51.345,39.303,24.955,16.423,20.2153333333,28.209,15.3726666667,19.4207333333,51.7036666667,26.4413333333
777.23,24.074,50.4113333333,38.863,24.2283333333,16.2036666667,19.8303333333,27.289,15.6896666667,18.9455333333,50.6943333333,25.2056666667
777.54,23.3953333333,50.44,38.5353333333,24.0683333333,16.1746666667,20.1346666667,26.2943333333,15.9423333333,18.5612666667,50.026,24.6376666667
777.85,23.412,49.921,38.8186666667,23.6743333333,15.564,20.1836666667,25.6956666667,15.6953333333,18.6616,50.551,24.6983333333
778.16,23.391,49.9476666667,39.9793333333,23.9666666667,16.2216666667,20.068,25.6146666667,16.117,18.8800666667,50.5756666667,24.385
778.47,22.72,48.69,39.2296666667,23.113,15.199,18.7893333333,24.6593333333,15.2776666667,18.0556666667,50.052,22.694
778.78,22.5673333333,48.7836666667,39.8293333333,22.9813333333,16.4336666667,18.8406666667,25.1293333333,16.5373333333,18.6230666667,50.207,23.4473333333
779.09,22.491,48.128,39.5736666667,22.751,16.407,18.5126666667,24.935,16.6666666667,18.9757333333,49.948,23.687
779.40,21.656,47.1526666667,39.237,22.8316666667,16.0396666667,17.5546666667,24.321,16.4056666667,18.8244,49.556,23.0406666667
779.71,21.4866666667,46.782,38.9283333333,23.3516666667,16.2333333333,17.783,24.1133333333,16.522,19.4643333333,49.5666666667,22.8263333333
780.02,21.575,46.386,38.5923333333,23.8133333333,16.397,17.503,23.8673333333,16.019,19.126,50.2966666667,22.9236666667
780.33,21.792,46.839,38.095,24.267,17.003,18.4016666667,24.778,16.5723333333,19.252,50.6593333333,23.5136666667
780.64,20.8433333333,46.8573333333,37.279,23.2653333333,16.0813333333,17.2243333333,24.5713333333,15.3473333333,18.3727333333,51.075,23.2926666667
780.95,21.976,47.5093333333,37.712,24.2473333333,16.913,16.913,25.5886666667,15.4903333333,19.6444666667,51.8606666667,23.8093333333
781.26,21.4636666667,48.0263333333,37.2256666667,25.137,17.3246666667,17.1326666667,26.1513333333,16.036,19.7971333333,52.248,24.205
781.57,21.7463333333,48.5173333333,37.205,25.151,17.271,17.518,26.3316666667,16.9686666667,20.1152666667,52.746,25.124
781.88,21.541,49.213,38.028,26.153,18.2546666667,18.8623333333,26.9263333333,18.0336666667,20.9499333333,52.7203333333,27.0093333333
782.19,21.2096666667,49.164,38.0993333333,26.3656666667,17.9486666667,19.4536666667,26.8673333333,17.419,20.6854666667,52.8986666667,26.5053333333
782.50,20.8653333333,49.901,38.4503333333,26.6043333333,18.038,19.7343333333,26.4346666667,17.3593333333,20.6216666667,54.1703333333,27.0286666667
782.81,21.163,49.3333333333,38.241,26.0143333333,17.5603333333,19.915,26.2126666667,17.759,20.5617333333,53.6456666667,27.206
783.12,21.41,49.9856666667,39.037,26.6266666667,17.7126666667,20.0916666667,27.114,18.286,20.6650666667,53.769,28.1743333333
783.43,20.552,50.185,38.628,25.8466666667,17.9903333333,19.1006666667,26.5296666667,18.4456666667,20.461,52.9463333333,27.4976666667
783.74,20.5566666667,50.043,39.104,26.3566666667,18.1736666667,18.6046666667,26.213,18.8343333333,21.1943333333,52.9143333333,27.1893333333
784.05,21.115,50.231,39.746,27.094,18.689,19.6706666667,26.805,19.5266666667,22.1549333333,52.5996666667,27.5563333333
784.36,20.2523333333,49.082,39.587,26.1043333333,18.0433333333,19.679,26.3336666667,18.9903333333,20.9580666667,52.0943333333,27.1083333333
784.67,19.019,47.8186666667,39.6916666667,24.9216666667,18.3063333333,19.2186666667,26.2616666667,17.9643333333,20.4675333333,50.7556666667,26.2616666667
784.98,18.4456666667,47.623,39.0266666667,24.936,18.987,19.1003333333,26.957,17.9903333333,20.6889333333,50.897,26.1033333333
785.29,18.2693333333,47.461,38.156,23.8866666667,19.007,18.8086666667,27.149,17.8723333333,20.7718666667,50.6383333333,25.2483333333
785.60,17.681,47.8263333333,38.2896666667,23.6813333333,19.0433333333,18.3186666667,27.1883333333,16.6956666667,20.6608,50.5793333333,24.8116666667
785.91,17.676,47.261,38.1486666667,23.818,18.8006666667,17.8486666667,27.653,16.465,20.4034666667,49.8556666667,24.308
786.22,18.372,48.0653333333,38.9796666667,25.308,19.9196666667,18.3143333333,28.461,17.0823333333,21.7368666667,51.333,25.1363333333
786.53,18.2,46.735,37.848,25.0423333333,19.421,17.5466666667,27.144,16.9223333333,21.1412,51.1073333333,24.5313333333
786.84,18.6166666667,46.9396666667,38.258,25.3343333333,19.1573333333,18.161,27.3553333333,17.108,21.6452,52.5193333333,25.0783333333
787.14,18.1383333333,47.4533333333,37.493,25.071,18.789,17.685,26.7683333333,16.9496666667,21.2108,52.688,25.2973333333
787.45,18.1256666667,47.138,37.458,25.3086666667,18.827,16.302,25.954,16.442,20.6790666667,53.0583333333,24.86
787.76,17.9923333333,47.321,37.112,25.381,19.0916666667,15.849,25.0143333333,16.1586666667,21.1900666667,52.848,25.0423333333
788.07,18.821,48.4126666667,37.2733333333,26.162,19.2176666667,16.1846666667,25.0846666667,16.3266666667,21.7742666667,54.3936666667,25.7936666667
788.38,18.2923333333,47.696,36.952,25.8693333333,18.5183333333,16.1433333333,23.947,15.4933333333,21.3004,53.8026666667,25.106
788.69,18.596,47.763,36.689,26.2863333333,18.2326666667,15.716,23.3783333333,15.1286666667,20.8333333333,53.6353333333,25.2236666667
789.00,18.5833333333,47.5556666667,35.9723333333,25.4443333333,17.6666666667,14.6946666667,22.5556666667,15.472,20.5334,53.5276666667,25.0833333333
789.31,18.611,47.3056666667,35.5553333333,25.5556666667,17.0556666667,15.0833333333,22.3053333333,15.6943333333,21.0220666667,53.222,25.2223333333
789.62,17.4773333333,46.784,34.7876666667,24.9443333333,17.198,15.1286666667,21.4766666667,14.9326666667,20.2348,52.349,24.832
789.92,17.71,47.9696666667,35.2793333333,25.888,17.4846666667,15.3693333333,22.2506666667,15.2286666667,21.0320666667,53.1303333333,25.381
790.23,17.846,47.883,35.891,26.684,17.6473333333,15.8853333333,22.62,15.5726666667,21.4608,53.3676666667,26.1723333333
790.54,18.4016666667,47.355,36.263,27.446,18.7716666667,16.6666666667,24.09,16.837,22.4118,54.209,27.0476666667
790.85,18.2556666667,47.1403333333,35.8753333333,27.585,18.6886666667,17.1,25.1013333333,17.5333333333,23.2122666667,53.755,27.0653333333
791.16,18.923,47.6856666667,35.5163333333,27.773,18.8063333333,17.2343333333,25.997,18.0496666667,22.9054,54.4686666667,26.8703333333
791.47,19.2023333333,47.6693333333,35.3266666667,28.144,19.085,18.411,25.7403333333,18.704,23.1484,54.4123333333,27.3233333333
791.78,20.711,48.2073333333,35.97,28.563,20.0593333333,19.437,27.0223333333,19.8816666667,24.397,55.289,28.6223333333
792.08,21.054,48.7203333333,36.7763333333,29.616,20.2313333333,19.8963333333,27.2093333333,20.6886666667,24.9788,55.789,28.5193333333
792.39,21.876,49.3736666667,37.4583333333,31.6226666667,20.9593333333,21.7843333333,28.2613333333,21.876,26.7216666667,56.7366666667,29.6976666667
792.70,21.9826666667,49.7186666667,37.93,31.3006666667,22.17,22.6703333333,28.6743333333,22.5453333333,26.8730666667,58.005,29.581
793.01,23.271,50.4983333333,37.6636666667,31.7446666667,21.807,22.7726666667,29.813,22.8973333333,27.1402,57.4766666667,29.408
793.32,23.263,50.8603333333,38.1136666667,31.0706666667,21.0326666667,23.327,29.7323333333,23.1036666667,26.7941333333,57.935,28.9036666667
793.62,23.042,50.0646666667,37.0873333333,29.7736666667,20.356,22.395,28.6406666667,22.3946666667,26.2458,57.0873333333,27.217
793.93,22.861,50.281,36.439,29.0053333333,18.6653333333,22.6956666667,27.585,21.407,24.9682666667,56.4913333333,25.8343333333
794.24,22.1893333333,49.1453333333,35.207,28.205,17.8503333333,22.2223333333,26.4626666667,20.6113333333,23.6291333333,55.95,25.0166666667
794.55,21.5626666667,48.5406666667,34.987,28.4693333333,17.607,22.8923333333,26.0703333333,21.3683333333,23.5865333333,55.253,25.6483333333
794.86,21.7113333333,47.4456666667,33.94,27.682,16.2836666667,21.6156666667,25.6703333333,21.2326666667,22.7331333333,54.47,25.2876666667
795.16,20.929,47.1056666667,33.4286666667,28.276,15.267,20.5473333333,25.0,20.4196666667,22.4807333333,54.262,24.6183333333
795.47,22.078,47.2173333333,33.9826666667,29.159,16.0173333333,21.9233333333,26.5616666667,20.6556666667,23.315,54.1746666667,25.974
795.78,21.911,46.7783333333,33.6756666667,29.0386666667,15.966,21.5686666667,26.5173333333,20.728,22.359,54.2173333333,25.5836666667
796.09,21.145,46.5373333333,32.9026666667,29.3936666667,15.0506666667,21.7603333333,26.285,20.1293333333,21.8713333333,53.7396666667,25.9466666667
796.40,22.3543333333,46.0506666667,33.9433333333,29.826,16.072,23.3303333333,26.1053333333,20.4943333333,22.3545333333,54.9863333333,26.8373333333
796.70,21.8016666667,43.964,33.063,29.6096666667,16.0056666667,22.853,25.6156666667,19.6996666667,21.6936666667,54.2943333333,26.8166666667
797.01,22.027,44.376,33.3336666667,30.5213333333,17.1936666667,24.1066666667,26.8013333333,20.3283333333,21.863,54.5403333333,27.8853333333
797.32,22.2706666667,43.873,33.217,30.691,17.77,24.4773333333,26.452,20.761,22.3984666667,55.052,28.31
797.63,23.9003333333,44.994,33.507,31.8,18.6633333333,25.434,27.257,21.2963333333,23.0785333333,55.903,29.63
797.93,24.074,45.591,33.598,31.4226666667,18.1363333333,25.338,27.5426666667,20.5173333333,23.7210666667,56.4373333333,28.9826666667
798.24,23.6826666667,45.9743333333,34.399,31.942,18.7686666667,26.643,27.5013333333,20.87,24.2390666667,56.9866666667,29.0703333333
798.55,23.7063333333,45.5173333333,34.4766666667,31.859,18.4413333333,26.9253333333,27.0456666667,20.397,23.249,56.167,29.302
798.85,22.2743333333,43.703,33.1453333333,30.3886666667,15.946,25.9086666667,24.1856666667,18.7343333333,21.7666666667,55.9523333333,27.851
799.16,22.3166666667,42.902,31.6333333333,29.3356666667,15.0773333333,26.377,23.733,17.4693333333,20.8814,54.454,27.2266666667
799.47,22.5896666667,42.8796666667,31.6003333333,28.9543333333,15.186,25.961,22.8416666667,17.1706666667,21.0647333333,53.8123333333,27.032
799.78,20.9616666667,42.564,30.641,28.173,14.0063333333,24.4233333333,22.8526666667,16.0573333333,20.3911333333,52.5,26.4423333333
800.08,21.874,45.3153333333,31.407,29.1543333333,14.3976666667,25.041,23.4086666667,17.1076666667,21.6130666667,53.216,27.0323333333
800.39,22.099,45.2383333333,31.2876666667,29.3426666667,14.3193333333,24.9163333333,23.843,17.203,21.5089333333,53.454,26.9283333333
800.70,22.8563333333,45.746,31.565,29.5963333333,14.348,24.8583333333,24.5246666667,17.384,21.7283333333,53.42,26.8266666667
801.00,21.4066666667,44.7503333333,31.4646666667,28.7123333333,13.6596666667,24.6686666667,23.4456666667,16.48,21.0195333333,52.973,26.5376666667
801.31,19.8236666667,43.3506666667,30.3703333333,28.536,12.5216666667,23.8093333333,22.222,14.9913333333,18.8782666667,51.8516666667,25.2556666667
801.62,19.2053333333,43.083,28.8816666667,27.704,10.8533333333,21.1183333333,21.8176666667,12.546,17.5644666667,50.331,23.8043333333
801.92,19.4413333333,42.8676666667,29.162,26.8156666667,9.98133333333,20.0746666667,21.676,12.4396666667,17.9738666667,50.9123333333,22.6446666667
802.23,20.1703333333,43.8263333333,30.2186666667,27.2893333333,11.0493333333,19.5403333333,23.73,13.5706666667,18.1978,50.4636666667,22.5436666667
802.54,20.6973333333,46.3443333333,31.9836666667,28.6086666667,12.3733333333,19.6476666667,25.3846666667,14.9233333333,20.2174666667,52.531,23.6593333333
802.84,20.4683333333,45.9293333333,31.6436666667,28.0723333333,10.6756666667,18.5866666667,25.0383333333,13.1336666667,19.4009333333,51.7666666667,22.6576666667
803.15,20.3033333333,46.6356666667,31.1163333333,28.16,9.80166666667,18.3973333333,24.2706666667,12.602,18.7866,52.1196666667,22.0926666667
803.46,19.3106666667,44.614,29.9646666667,27.8106666667,9.63566666667,18.4486666667,22.9926666667,11.1633333333,18.4566,51.4686666667,21.739
803.76,18.76,43.9176666667,29.6206666667,27.4093333333,8.49133333333,18.2073333333,21.9983333333,10.5846666667,18.3330666667,50.632,21.2876666667
804.07,16.3606666667,43.533,28.8863333333,26.3156666667,7.38466666667,16.4423333333,20.767,8.813,17.2501333333,48.8776666667,19.7473333333
804.38,16.5003333333,44.4306666667,28.9693333333,26.6003333333,6.65033333333,16.3343333333,21.1556666667,8.60366666667,17.3317333333,48.2956666667,18.828
804.68,19.0536666667,44.8623333333,30.2183333333,26.5373333333,7.322,16.9496666667,22.2896666667,10.437,18.9321333333,49.798,20.0243333333
804.99,19.6736666667,45.1613333333,31.621,27.519,7.88533333333,18.399,22.939,12.744,19.9684,51.135,21.386
805.30,20.1683333333,46.3386666667,32.0526666667,28.2113333333,8.28333333333,19.688,23.8493333333,13.7253333333,20.0316666667,51.861,21.9286666667
805.60,21.004,47.5903333333,32.1283333333,29.0763333333,8.474,21.165,24.056,13.8956666667,21.5582,53.2933333333,23.052
805.91,21.6206666667,46.3696666667,30.9266666667,28.6003333333,7.22033333333,20.7383333333,24.1076666667,13.2373333333,20.8425333333,51.9053333333,22.864
806.21,21.93,46.531,31.7783333333,29.5053333333,8.65233333333,21.89,26.0366666667,15.2313333333,21.7064666667,52.552,24.5216666667
806.52,21.87,45.8536666667,32.195,29.5936666667,7.886,21.138,27.3173333333,16.26,22.748,52.1543333333,25.0813333333
806.83,21.757,46.798,32.5943333333,29.1463333333,7.88166666667,20.6486666667,27.7093333333,16.4203333333,22.1836666667,50.657,25.0
807.13,21.935,46.4943333333,31.406,27.511,6.847,19.311,26.568,15.949,21.279,48.8313333333,24.026
807.44,22.6486666667,45.3386666667,31.1466666667,27.6403333333,5.982,19.348,28.3003333333,15.594,20.6022666667,48.3496666667,25.165
807.74,21.5513333333,44.109,30.9853333333,26.8346666667,4.23466666667,18.1133333333,27.5053333333,14.8006666667,19.6897333333,47.3796666667,24.738
808.05,20.3923333333,43.7036666667,30.283,26.4486666667,2.91933333333,17.56,26.3616666667,12.7666666667,18.3878,44.9236666667,24.575
808.35,20.734,43.634,30.1063333333,26.3483333333,2.82966666667,18.037,26.9673333333,11.9806666667,17.9488,44.474,24.4916666667
808.66,19.0156666667,41.6106666667,28.8146666667,25.7716666667,2.14766666667,16.152,26.309,10.649,17.6910666667,42.237,23.624
808.97,17.7266666667,39.5126666667,28.6873333333,24.4023333333,0.631666666667,14.2533333333,25.3946666667,9.96833333333,16.3463333333,39.603,22.1473333333
809.27,14.2926666667,38.2226666667,27.6913333333,21.5796666667,-2.53866666667,11.0013333333,21.9556666667,7.19333333333,13.8035333333,37.2823333333,19.276
809.58,12.606,38.4656666667,27.404,19.4816666667,-5.82966666667,8.81933333333,19.7806666667,4.883,11.5896666667,36.0736666667,16.4423333333
809.88,12.1026666667,37.6196666667,27.534,18.4063333333,-6.102,8.825,18.2046666667,3.47966666667,10.6102,34.695,13.515
810.19,13.0056666667,37.8903333333,28.93,18.6893333333,-6.605,8.75566666667,19.5083333333,4.45433333333,11.357,36.6103333333,13.4153333333
810.49,10.724,37.929,29.477,18.3306666667,-6.81433333333,8.452,18.7533333333,3.22266666667,10.4807333333,37.5593333333,12.3083333333
810.80,11.292,39.7936666667,30.2933333333,17.9696666667,-6.67766666667,8.19733333333,16.9923333333,3.85433333333,11.5959333333,38.9793333333,12.5406666667
811.10,12.9973333333,42.185,31.7086666667,18.7116666667,-6.38633333333,8.123,17.479,4.14566666667,12.1342,40.28,13.4453333333
811.41,12.8033333333,42.6596666667,31.181,19.0396666667,-6.181,8.27833333333,18.1016666667,5.18766666667,12.1856,41.0596666667,12.969
811.71,11.5916666667,41.9303333333,31.0036666667,17.3046666667,-8.20866666667,6.04533333333,16.4723333333,4.60333333333,10.8265333333,39.8223333333,11.1483333333
812.02,10.496,42.0416666667,30.45,16.3783333333,-11.1303333333,3.80633333333,14.36,3.46033333333,8.40866666667,39.9653333333,8.939
812.32,10.6166666667,43.1793333333,31.317,15.777,-11.0913333333,3.26233333333,15.184,3.85566666667,8.87333333333,41.9926666667,8.42233333333
812.63,11.9216666667,42.586,31.791,17.378,-10.7946666667,3.32166666667,16.4293333333,6.93966666667,9.11033333333,42.23,10.2016666667
812.93,14.2443333333,41.2913333333,31.3723333333,19.2616666667,-8.593,3.345,17.5893333333,8.362,10.9341333333,41.984,12.8606666667
813.24,11.7396666667,42.3356666667,32.36,19.6473333333,-10.7666666667,1.94633333333,16.849,8.63766666667,9.30646666667,43.1876666667,14.6593333333
813.54,12.2326666667,43.1803333333,31.3153333333,19.8776666667,-10.8256666667,2.14066666667,15.8406666667,6.789,8.62386666667,41.4066666667,14.1286666667
813.85,14.928,42.9256666667,32.1343333333,21.6426666667,-8.51333333333,3.05766666667,17.6856666667,7.85366666667,10.7555333333,42.2063333333,17.5656666667
814.15,11.0686666667,41.7936666667,30.598,18.5753333333,-12.8496666667,-1.90833333333,15.2033333333,5.02566666667,7.29,38.995,13.1683333333
814.46,10.369,40.1396666667,29.135,17.6206666667,-14.313,-2.608,14.631,3.18066666667,5.50893333333,38.0406666667,10.5596666667
814.76,9.908,38.5826666667,28.8056666667,17.5196666667,-15.1576666667,-4.52766666667,13.911,1.24666666667,3.7532,36.9423333333,9.38333333333
815.07,8.368,38.1453333333,27.1966666667,17.5733333333,-16.1786666667,-6.90366666667,12.971,-0.0696666666667,3.45893333333,37.099,8.01933333333
815.37,9.69933333333,39.1393333333,27.7323333333,18.3056666667,-12.773,-5.12333333333,13.7976666667,0.205,3.00553333333,37.1586666667,10.3143333333
815.68,6.61066666667,38.4133333333,25.1216666667,16.1446666667,-13.2916666667,-7.585,11.134,-1.32233333333,-1.32226666667,35.2123333333,7.794
815.98,6.80433333333,40.206,27.148,16.1513333333,-10.9276666667,-5.56733333333,11.1343333333,-1.44333333333,-0.2748,35.8076666667,7.835
816.29,6.92966666667,42.9663333333,27.9976666667,16.2856666667,-11.781,-5.89033333333,10.6723333333,-0.693,-1.1086,36.6596666667,5.82133333333
816.59,9.157,42.49,26.6796666667,16.4033333333,-7.90533333333,-4.47966666667,12.4503333333,-1.18566666667,0.803866666667,35.7706666667,6.19233333333
816.89,8.28533333333,41.554,26.5896666667,15.8,-7.45066666667,-4.881,12.5243333333,0.642333333333,0.411333333333,35.517,6.16566666667
817.20,5.67666666667,41.1223333333,23.7623333333,12.3433333333,-12.541,-7.525,9.373,-3.03666666667,-3.94713333333,31.947,0.528
817.50,8.70133333333,41.299,24.9386666667,14.216,-10.4166666667,-3.92166666667,10.049,-1.16433333333,-1.74013333333,32.782,2.57333333333
817.81,8.47566666667,41.354,25.4266666667,13.4243333333,-6.769,-1.53566666667,10.5233333333,1.081,0.511733333333,32.537,3.75433333333
818.11,8.78033333333,42.8726666667,28.2926666667,12.141,-4.87833333333,0.000333333333333,11.7073333333,3.577,3.57733333333,35.447,4.39033333333
818.41,10.026,44.4443333333,29.5606666667,11.938,-3.049,0.930333333333,12.403,4.28933333333,4.13433333333,36.4343333333,5.68466666667
818.72,9.44633333333,44.362,29.8216666667,10.9793333333,-2.52233333333,1.978,11.7706666667,3.561,5.3214,37.8833333333,5.094
819.02,11.931,44.4443333333,30.1003333333,12.6136666667,-1.50233333333,4.00733333333,12.887,4.827,8.17853333333,38.8433333333,7.05833333333
819.33,12.606,45.1356666667,30.1606666667,13.4943333333,-0.0423333333333,5.96433333333,13.6633333333,5.584,9.83093333333,40.6513333333,8.03733333333
819.63,11.6513333333,44.3063333333,29.8263333333,13.537,1.81,6.712,14.2156666667,5.65633333333,10.3698666667,41.101,8.82333333333
819.93,13.067,44.307,30.6376666667,14.716,2.72733333333,7.77033333333,14.526,7.19966666667,10.7958666667,43.4506666667,10.4663333333
820.24,13.3916666667,43.6366666667,30.2183333333,14.6163333333,2.82233333333,7.21533333333,14.9096666667,6.57633333333,10.9959333333,44.1426666667,11.2086666667
820.54,14.503,43.966,32.2676666667,16.6993333333,5.13166666667,8.95833333333,16.2863333333,8.089,12.6679333333,46.0316666667,13.7856666667
820.85,15.0716666667,44.2683333333,32.8596666667,17.587,6.46966666667,10.042,17.496,8.72966666667,13.5742,47.3116666667,14.8716666667
821.15,15.8136666667,44.3566666667,33.1626666667,18.5736666667,7.45733333333,10.961,18.4186666667,9.27133333333,14.2541333333,48.3103333333,15.752
821.45,16.559,44.9823333333,33.387,19.9486666667,8.367,11.878,19.1013333333,9.94066666667,14.7726666667,49.3006666667,16.949
821.76,17.5266666667,45.7963333333,33.938,21.1193333333,9.64066666667,13.2453333333,20.1353333333,10.6723333333,15.5009333333,49.769,18.1193333333
822.06,17.9073333333,45.7173333333,34.1963333333,21.381,9.752,13.312,20.5393333333,11.0356666667,15.7777333333,49.5793333333,18.4573333333
822.36,17.744,46.0163333333,34.4916666667,21.7786666667,10.0206666667,13.5366666667,20.9146666667,11.169,15.8964,50.132,18.8416666667
822.67,17.8946666667,46.0946666667,34.5226666667,22.129,10.267,13.544,21.1526666667,11.2913333333,16.0206666667,50.0676666667,19.1126666667
822.97,18.1696666667,46.4833333333,34.8933333333,22.4713333333,10.418,13.7643333333,21.3743333333,11.4576666667,16.1864,50.6523333333,19.484
823.27,18.6273333333,46.7826666667,35.0563333333,22.7873333333,10.8223333333,14.192,21.959,12.0406666667,16.6552666667,50.9803333333,19.7793333333
823.58,18.6136666667,46.8436666667,35.3493333333,22.881,11.101,14.641,22.0353333333,12.3993333333,16.7613333333,51.5633333333,19.823
823.88,18.9513333333,47.404,35.275,23.1776666667,11.3396666667,14.704,22.6686666667,12.7206666667,16.8700666667,51.9316666667,20.1763333333
824.18,19.2336666667,47.7223333333,35.3936666667,23.4883333333,11.7163333333,14.9123333333,23.2763333333,13.1636666667,17.2535333333,52.2663333333,20.6146666667
824.49,19.6573333333,48.2006666667,35.5703333333,24.1916666667,11.962,14.8433333333,23.7663333333,13.6033333333,17.8702,52.614,21.189
824.79,19.6186666667,48.309,35.2656666667,23.94,11.903,14.533,23.792,13.2986666667,17.4663333333,52.2276666667,21.1353333333
825.09,18.8046666667,47.581,34.9456666667,23.3466666667,10.8593333333,13.8926666667,23.1543333333,13.0046666667,17.1209333333,52.0636666667,20.5356666667
825.39,19.221,48.351,34.869,23.731,11.4613333333,14.355,23.6176666667,13.6763333333,17.2552666667,53.039,21.0796666667
825.70,19.36,48.2983333333,34.1716666667,23.0546666667,11.3046666667,14.2636666667,23.2083333333,13.5283333333,17.0001333333,52.7793333333,20.6603333333
826.00,19.3426666667,48.5096666667,33.8183333333,22.4496666667,11.2606666667,14.0986666667,22.9523333333,13.5953333333,16.4867333333,53.448,20.7076666667
826.30,19.2766666667,47.925,33.204,22.3756666667,11.2526666667,13.5583333333,22.45,13.503,16.3515333333,53.2923333333,20.236
826.61,18.9063333333,47.5923333333,33.1466666667,21.874,11.105,12.9713333333,21.9486666667,12.9153333333,15.9687333333,53.154,19.8393333333
826.91,18.9536666667,48.1623333333,32.9956666667,22.516,11.2486666667,13.0296666667,21.916,13.2736666667,16.2654666667,52.7743333333,20.0226666667
827.21,18.8193333333,47.9413333333,33.277,22.222,11.0543333333,12.8596666667,21.5076666667,13.3296666667,16.5257333333,52.6226666667,19.5336666667
827.51,18.428,47.7086666667,32.6513333333,22.1403333333,10.3976666667,12.7463333333,21.1173333333,13.5986666667,16.2272,52.1213333333,19.413
827.82,18.0506666667,47.602,32.7096666667,20.9356666667,10.6043333333,12.6116666667,20.838,13.548,15.8909333333,52.2026666667,19.162
828.12,17.589,47.473,32.9323333333,20.4173333333,10.2086666667,12.2746666667,20.8383333333,13.6583333333,16.2418,51.865,18.993
828.42,18.1266666667,47.6373333333,32.8713333333,21.193,11.531,12.6863333333,21.319,13.9466666667,16.4505333333,52.216,19.618
828.72,17.519,47.308,32.3686666667,20.727,11.35,12.427,20.861,13.6833333333,16.5140666667,52.445,19.3583333333
829.02,17.3953333333,46.9626666667,32.1186666667,20.4323333333,11.686,11.8806666667,20.821,13.5326666667,16.4383333333,52.5996666667,19.1206666667
829.33,17.0143333333,46.228,32.37,20.9203333333,11.7173333333,11.5836666667,21.0006666667,13.0283333333,16.2705333333,52.3806666667,19.2083333333
829.63,17.3593333333,47.0673333333,32.5966666667,20.5423333333,12.7026666667,12.8206666667,22.0156666667,13.6753333333,17.0643333333,52.7263333333,19.9823333333
829.93,15.9203333333,47.8606666667,31.3763333333,19.7016666667,11.4426666667,12.073,21.4596666667,11.708,15.9534666667,52.5043333333,19.1043333333
830.23,15.0016666667,47.9983333333,30.6773333333,18.78,10.625,10.9613333333,21.736,9.57733333333,14.942,53.4233333333,18.481
830.54,15.5963333333,49.095,30.288,20.494,13.292,12.675,23.786,10.576,16.1234666667,55.0203333333,20.329
830.84,16.3806666667,49.9783333333,31.9243333333,22.589,15.544,13.4743333333,23.9103333333,10.524,16.5212666667,56.9793333333,20.4756666667
831.14,15.1266666667,49.885,31.5863333333,23.0803333333,14.2526666667,13.1956666667,23.1266666667,9.839,15.3287333333,57.1033333333,19.6323333333
831.44,15.5006666667,49.6573333333,31.9616666667,25.103,15.9123333333,14.5403333333,24.28,11.0653333333,16.4426666667,57.7046666667,20.4386666667
831.74,13.3783333333,49.0826666667,31.1856666667,22.819,13.8253333333,13.1096666667,23.669,11.6326666667,16.8143333333,57.1813333333,18.5233333333
832.04,13.427,49.105,31.8416666667,23.2736666667,12.916,13.342,23.6573333333,12.0633333333,16.7521333333,56.9906666667,18.1583333333
832.35,12.907,47.4466666667,31.966,23.603,12.4646666667,13.5503333333,23.442,11.8216666667,16.3811333333,57.137,18.4963333333
832.65,13.228,47.614,31.154,22.548,11.537,12.5893333333,22.6606666667,11.349,16.8507333333,57.4223333333,17.362
832.95,14.063,47.9276666667,32.7666666667,23.8396666667,11.4773333333,12.752,23.8043333333,11.619,17.7188,58.2003333333,18.1723333333
833.25,14.6036666667,47.446,33.6936666667,24.951,11.919,13.687,23.0516666667,13.425,19.1222,57.0726666667,19.2203333333
833.55,15.8113333333,47.225,34.9233333333,25.6226666667,13.3213333333,14.8213333333,22.9223333333,14.8513333333,20.0298666667,56.2856666667,20.0716666667
833.85,14.4443333333,46.579,34.649,23.918,11.2283333333,13.9766666667,20.9943333333,13.158,18.5205333333,55.6726666667,18.2456666667
834.16,14.2526666667,47.1203333333,34.9623333333,22.7746666667,10.6166666667,13.9613333333,20.3896666667,12.2163333333,17.9988,56.079,18.6156666667
834.46,15.573,48.273,36.1253333333,23.2586666667,11.514,14.767,21.157,12.9823333333,18.9579333333,56.8796666667,19.833
834.76,16.608,49.2093333333,36.4676666667,23.4623333333,12.4196666667,15.3193333333,20.8846666667,12.654,19.168,57.3813333333,20.3573333333
835.06,18.2866666667,50.0756666667,37.4813333333,23.6756666667,12.958,15.9853333333,21.859,12.3826666667,19.4004666667,58.8556666667,21.8893333333
835.36,17.447,49.8566666667,37.0583333333,23.5276666667,12.9573333333,15.6316666667,22.095,11.461,18.9237333333,58.771,22.222
